energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.23861931,0.58329344,0.17269872,0.18886856,0.00020108,0.02394565,0.00014684,0.42255620,0.15962172,0.00085121
-3.23261631,0.59128322,0.18054332,0.18098862,0.00017422,0.02568048,0.00012114,0.44035282,0.16225726,0.00086801
-3.22661331,0.59996402,0.18830618,0.17394171,0.00015028,0.02737257,0.00009959,0.45793503,0.16493235,0.00088523
-3.22061031,0.60900204,0.19581114,0.16769459,0.00012903,0.02898896,0.00008159,0.47501860,0.16754464,0.00090232
-3.21460730,0.61803474,0.20287969,0.16219663,0.00011025,0.03049720,0.00006662,0.49130388,0.16998533,0.00091870
-3.20860430,0.62667931,0.20933578,0.15738125,0.00009374,0.03186622,0.00005421,0.50648199,0.17214250,0.00093380
-3.20260130,0.63454298,0.21501075,0.15316806,0.00007929,0.03306715,0.00004397,0.52024243,0.17390494,0.00094703
-3.19659830,0.64123463,0.21974855,0.14946572,0.00006671,0.03407413,0.00003554,0.53228174,0.17516602,0.00095787
-3.19059530,0.64637715,0.22341064,0.14617510,0.00005582,0.03486515,0.00002864,0.54231267,0.17582772,0.00096578
-3.18459230,0.64961998,0.22588055,0.14319280,0.00004644,0.03542266,0.00002299,0.55007358,0.17580428,0.00097031
-3.17858929,0.65065109,0.22706785,0.14041482,0.00003841,0.03573420,0.00001839,0.55533741,0.17502558,0.00097106
-3.17258629,0.64920795,0.22691122,0.13774004,0.00003159,0.03579276,0.00001466,0.55792001,0.17343985,0.00096770
-3.16658329,0.64508683,0.22538063,0.13507363,0.00002581,0.03559705,0.00001164,0.55768717,0.17101577,0.00096002
-3.16058029,0.63815011,0.22247837,0.13233001,0.00002097,0.03515150,0.00000921,0.55456016,0.16774364,0.00094788
-3.15457729,0.62833125,0.21823904,0.12943542,0.00001692,0.03446619,0.00000725,0.54851947,0.16363582,0.00093125
-3.14857429,0.61563719,0.21272842,0.12632992,0.00001357,0.03355646,0.00000569,0.53960658,0.15872622,0.00091021
-3.14257129,0.60014822,0.20604125,0.12296878,0.00001082,0.03244245,0.00000444,0.52792375,0.15306905,0.00088494
-3.13656828,0.58201538,0.19829820,0.11932336,0.00000856,0.03114848,0.00000345,0.51363175,0.14673678,0.00085573
-3.13056528,0.56145557,0.18964209,0.11538130,0.00000673,0.02970230,0.00000267,0.49694588,0.13981753,0.00082293
-3.12456228,0.53874472,0.18023348,0.11114619,0.00000526,0.02813426,0.00000206,0.47813028,0.13241196,0.00078700
-3.11855928,0.51420936,0.17024605,0.10663678,0.00000408,0.02647653,0.00000158,0.45749098,0.12462989,0.00074844
-3.11255628,0.48821712,0.15986179,0.10188568,0.00000315,0.02476219,0.00000121,0.43536797,0.11658673,0.00070780
-3.10655328,0.46116646,0.14926630,0.09693784,0.00000241,0.02302446,0.00000093,0.41212664,0.10840002,0.00066568
-3.10055028,0.43347623,0.13864441,0.09184862,0.00000183,0.02129596,0.00000072,0.38814899,0.10018608,0.00062267
-3.09454727,0.40557536,0.12817613,0.08668189,0.00000138,0.01960804,0.00000057,0.36382489,0.09205696,0.00057938
-3.08854427,0.37789312,0.11803328,0.08150784,0.00000104,0.01799028,0.00000047,0.33954371,0.08411785,0.00053640
-3.08254127,0.35085015,0.10837658,0.07640100,0.00000078,0.01647004,0.00000042,0.31568664,0.07646490,0.00049430
-3.07653827,0.32485053,0.09935355,0.07143816,0.00000058,0.01507215,0.00000041,0.29261970,0.06918364,0.00045360
-3.07053527,0.30027500,0.09109685,0.06669652,0.00000043,0.01381874,0.00000045,0.27068778,0.06234785,0.00041477
-3.06453227,0.27747533,0.08372334,0.06225190,0.00000032,0.01272909,0.00000053,0.25020954,0.05601895,0.00037826
-3.05852926,0.25676983,0.07733352,0.05817725,0.00000024,0.01181962,0.00000068,0.23147327,0.05024586,0.00034444
-3.05252626,0.23843994,0.07201141,0.05454127,0.00000018,0.01110395,0.00000091,0.21473370,0.04506528,0.00031360
-3.04652326,0.22272766,0.06782466,0.05140725,0.00000015,0.01059290,0.00000124,0.20020942,0.04050224,0.00028601
-3.04052026,0.20983379,0.06482477,0.04883214,0.00000013,0.01029459,0.00000170,0.18808109,0.03657093,0.00026184
-3.03451726,0.19991668,0.06304746,0.04686580,0.00000012,0.01021448,0.00000234,0.17849001,0.03327565,0.00024124
-3.02851426,0.19309144,0.06251284,0.04555039,0.00000013,0.01035540,0.00000320,0.17153715,0.03061188,0.00022427
-3.02251126,0.18942942,0.06322562,0.04492000,0.00000015,0.01071757,0.00000436,0.16728233,0.02856737,0.00021095
-3.01650825,0.18895789,0.06517501,0.04500040,0.00000019,0.01129850,0.00000591,0.16574372,0.02712313,0.00020124
-3.01050525,0.19165995,0.06833464,0.04580900,0.00000024,0.01209294,0.00000795,0.16689732,0.02625444,0.00019507
-3.00450225,0.19747458,0.07266224,0.04735491,0.00000031,0.01309276,0.00001064,0.17067678,0.02593168,0.00019229
-2.99849925,0.20629702,0.07809938,0.04963928,0.00000040,0.01428680,0.00001413,0.17697331,0.02612115,0.00019275
-2.99249625,0.21797955,0.08457117,0.05265574,0.00000053,0.01566082,0.00001865,0.18563604,0.02678571,0.00019622
-2.98649325,0.23233284,0.09198617,0.05639110,0.00000068,0.01719731,0.00002445,0.19647278,0.02788543,0.00020245
-2.98049025,0.24912803,0.10023657,0.06082629,0.00000088,0.01887556,0.00003185,0.20925149,0.02937813,0.00021117
-2.97448724,0.26809972,0.10919871,0.06593741,0.00000114,0.02067166,0.00004121,0.22370248,0.03121991,0.00022206
-2.96848424,0.28894999,0.11873416,0.07169710,0.00000145,0.02255866,0.00005297,0.23952161,0.03336578,0.00023478
-2.96248124,0.31135354,0.12869129,0.07807607,0.00000184,0.02450684,0.00006767,0.25637456,0.03577018,0.00024898
-2.95647824,0.33496406,0.13890752,0.08504466,0.00000231,0.02648417,0.00008589,0.27390218,0.03838768,0.00026427
-2.95047524,0.35942161,0.14921215,0.09257466,0.00000289,0.02845678,0.00010835,0.29172697,0.04117368,0.00028028
-2.94447224,0.38436101,0.15942978,0.10064094,0.00000358,0.03038968,0.00013584,0.30946071,0.04408518,0.00029662
-2.93846923,0.40942095,0.16938428,0.10922310,0.00000441,0.03224755,0.00016930,0.32671290,0.04708156,0.00031291
-2.93246623,0.43425352,0.17890310,0.11830683,0.00000540,0.03399561,0.00020975,0.34309991,0.05012548,0.00032878
-2.92646323,0.45853373,0.18782181,0.12788498,0.00000655,0.03560058,0.00025839,0.35825460,0.05318360,0.00034388
-2.92046023,0.48196862,0.19598874,0.13795813,0.00000790,0.03703167,0.00031653,0.37183587,0.05622738,0.00035790
-2.91445723,0.50430553,0.20326932,0.14853462,0.00000945,0.03826149,0.00038563,0.38353798,0.05923368,0.00037056
-2.90845423,0.52533900,0.20955021,0.15963000,0.00001123,0.03926702,0.00046733,0.39309908,0.06218522,0.00038161
-2.90245123,0.54491600,0.21474269,0.17126568,0.00001325,0.04003038,0.00056343,0.40030860,0.06507089,0.00039088
-2.89644822,0.56293901,0.21878536,0.18346697,0.00001552,0.04053948,0.00067591,0.40501321,0.06788579,0.00039822
-2.89044522,0.57936695,0.22164595,0.19626045,0.00001804,0.04078855,0.00080695,0.40712095,0.07063102,0.00040356
-2.88444222,0.59421362,0.22332199,0.20967075,0.00002084,0.04077843,0.00095891,0.40660341,0.07331325,0.00040686
-2.87843922,0.60754385,0.22384056,0.22371696,0.00002389,0.04051663,0.00113439,0.40349571,0.07594403,0.00040817
-2.87243622,0.61946748,0.22325689,0.23840870,0.00002719,0.04001721,0.00133618,0.39789447,0.07853892,0.00040756
-2.86643322,0.63013151,0.22165197,0.25374232,0.00003074,0.03930041,0.00156731,0.38995356,0.08111642,0.00040515
-2.86043022,0.63971081,0.21912931,0.26969726,0.00003451,0.03839210,0.00183103,0.37987814,0.08369682,0.00040112
-2.85442721,0.64839800,0.21581095,0.28623292,0.00003847,0.03732304,0.00213081,0.36791701,0.08630100,0.00039567
-2.84842421,0.65639290,0.21183298,0.30328629,0.00004259,0.03612796,0.00247034,0.35435373,0.08894924,0.00038901
-2.84242121,0.66389241,0.20734071,0.32077059,0.00004684,0.03484461,0.00285347,0.33949696,0.09166017,0.00038139
-2.83641821,0.67108111,0.20248380,0.33857507,0.00005117,0.03351263,0.00328422,0.32367026,0.09444982,0.00037305
-2.83041521,0.67812325,0.19741149,0.35656602,0.00005555,0.03217244,0.00376671,0.30720205,0.09733091,0.00036423
-2.82441221,0.68515649,0.19226823,0.37458918,0.00005993,0.03086415,0.00430509,0.29041586,0.10031241,0.00035517
-2.81840920,0.69228760,0.18718973,0.39247342,0.00006427,0.02962647,0.00490345,0.27362142,0.10339931,0.00034608
-2.81240620,0.69959037,0.18229973,0.41003556,0.00006854,0.02849570,0.00556574,0.25710678,0.10659272,0.00033716
-2.80640320,0.70710564,0.17770744,0.42708616,0.00007273,0.02750485,0.00629563,0.24113183,0.10989020,0.00032857
-2.80040020,0.71484334,0.17350581,0.44343604,0.00007682,0.02668285,0.00709640,0.22592307,0.11328634,0.00032045
-2.79439720,0.72278623,0.16977047,0.45890319,0.00008083,0.02605390,0.00797077,0.21167014,0.11677351,0.00031292
-2.78839420,0.73089510,0.16655954,0.47331971,0.00008479,0.02563698,0.00892079,0.19852364,0.12034276,0.00030604
-2.78239120,0.73911483,0.16391401,0.48653849,0.00008878,0.02544552,0.00994766,0.18659455,0.12398480,0.00029986
-2.77638819,0.74738111,0.16185872,0.49843920,0.00009289,0.02548721,0.01105162,0.17595481,0.12769102,0.00029442
-2.77038519,0.75562716,0.16040379,0.50893345,0.00009725,0.02576394,0.01223188,0.16663919,0.13145444,0.00028970
-2.76438219,0.76379019,0.15954645,0.51796866,0.00010203,0.02627199,0.01348646,0.15864798,0.13527067,0.00028568
-2.75837919,0.77181722,0.15927307,0.52553071,0.00010746,0.02700221,0.01481224,0.15195052,0.13913871,0.00028232
-2.75237619,0.77967004,0.15956134,0.53164508,0.00011379,0.02794049,0.01620494,0.14648919,0.14306160,0.00027956
-2.74637319,0.78732911,0.16038247,0.53637658,0.00012134,0.02906825,0.01765916,0.14218382,0.14704693,0.00027734
-2.74037019,0.79479624,0.16170337,0.53982766,0.00013045,0.03036306,0.01916855,0.13893624,0.15110723,0.00027559
-2.73436718,0.80209620,0.16348870,0.54213548,0.00014153,0.03179941,0.02072594,0.13663483,0.15526013,0.00027423
-2.72836418,0.80927712,0.16570272,0.54346776,0.00015499,0.03334948,0.02232359,0.13515896,0.15952830,0.00027318
-2.72236118,0.81640977,0.16831089,0.54401788,0.00017131,0.03498398,0.02395341,0.13438327,0.16393930,0.00027238
-2.71635818,0.82358594,0.17128129,0.54399905,0.00019096,0.03667305,0.02560725,0.13418153,0.16852515,0.00027174
-2.71035518,0.83091579,0.17458558,0.54363813,0.00021446,0.03838711,0.02727718,0.13443019,0.17332169,0.00027122
-2.70435218,0.83852443,0.17819972,0.54316905,0.00024228,0.04009768,0.02895571,0.13501150,0.17836775,0.00027073
-2.69834917,0.84654763,0.18210423,0.54282608,0.00027491,0.04177817,0.03063606,0.13581605,0.18370406,0.00027025
-2.69234617,0.85512687,0.18628413,0.54283708,0.00031280,0.04340450,0.03231225,0.13674494,0.18937191,0.00026973
-2.68634317,0.86440368,0.19072838,0.54341694,0.00035632,0.04495566,0.03397922,0.13771129,0.19541160,0.00026913
-2.68034017,0.87451330,0.19542905,0.54476114,0.00040580,0.04641405,0.03563280,0.13864128,0.20186064,0.00026843
-2.67433717,0.88557793,0.20038002,0.54703973,0.00046146,0.04776575,0.03726958,0.13947466,0.20875183,0.00026762
-2.66833417,0.89769959,0.20557544,0.55039178,0.00052340,0.04900050,0.03888676,0.14016467,0.21611120,0.00026669
-2.66233117,0.91095281,0.21100790,0.55492032,0.00059162,0.05011158,0.04048175,0.14067760,0.22395599,0.00026564
-2.65632816,0.92537757,0.21666656,0.56068813,0.00066593,0.05109553,0.04205192,0.14099182,0.23229266,0.00026447
-2.65032516,0.94097276,0.22253516,0.56771440,0.00074603,0.05195169,0.04359407,0.14109649,0.24111526,0.00026319
-2.64432216,0.95769061,0.22859030,0.57597244,0.00083141,0.05268164,0.04510408,0.14099005,0.25040416,0.00026180
-2.63831916,0.97543259,0.23479992,0.58538885,0.00092144,0.05328862,0.04657645,0.14067843,0.26012531,0.00026031
-2.63231616,0.99404724,0.24112228,0.59584400,0.00101530,0.05377687,0.04800397,0.14017330,0.27023031,0.00025873
-2.62631316,1.01333033,0.24750548,0.60717440,0.00111203,0.05415100,0.04937745,0.13949028,0.28065722,0.00025705
-2.62031016,1.03302774,0.25388769,0.61917667,0.00121057,0.05441547,0.05068557,0.13864735,0.29133236,0.00025525
-2.61430715,1.05284125,0.26019820,0.63161346,0.00130971,0.05457405,0.05191490,0.13766342,0.30217295,0.00025333
-2.60830415,1.07243727,0.26635913,0.64422111,0.00140823,0.05462961,0.05305011,0.13655725,0.31309078,0.00025127
-2.60230115,1.09145842,0.27228804,0.65671890,0.00150483,0.05458385,0.05407427,0.13534671,0.32399654,0.00024902
-2.59629815,1.10953755,0.27790112,0.66881966,0.00159827,0.05443734,0.05496942,0.13404841,0.33480485,0.00024656
-2.59029515,1.12631357,0.28311691,0.68024128,0.00168735,0.05418971,0.05571719,0.13267764,0.34543955,0.00024385
-2.58429215,1.14144840,0.28786037,0.69071861,0.00177096,0.05383986,0.05629963,0.13124868,0.35583907,0.00024084
-2.57828914,1.15464407,0.29206697,0.70001521,0.00184818,0.05338647,0.05669999,0.12977535,0.36596141,0.00023749
-2.57228614,1.16565893,0.29568657,0.70793426,0.00191825,0.05282841,0.05690363,0.12827170,0.37578844,0.00023376
-2.56628314,1.17432185,0.29868687,0.71432797,0.00198064,0.05216535,0.05689887,0.12675280,0.38532905,0.00022961
-2.56028014,1.18054347,0.30105603,0.71910496,0.00203507,0.05139821,0.05667768,0.12523545,0.39462086,0.00022501
-2.55427714,1.18432349,0.30280432,0.72223493,0.00208155,0.05052965,0.05623638,0.12373871,0.40373024,0.00021996
-2.54827414,1.18575341,0.30396458,0.72375035,0.00212032,0.04956444,0.05557598,0.12228432,0.41275033,0.00021444
-2.54227114,1.18501409,0.30459137,0.72374478,0.00215194,0.04850964,0.05470252,0.12089663,0.42179713,0.00020847
-2.53626813,1.18236813,0.30475878,0.72236793,0.00217717,0.04737474,0.05362694,0.11960229,0.43100355,0.00020206
-2.53026513,1.17814717,0.30455691,0.71981742,0.00219704,0.04617147,0.05236496,0.11842955,0.44051173,0.00019527
-2.52426213,1.17273472,0.30408727,0.71632773,0.00221275,0.04491361,0.05093651,0.11740717,0.45046396,0.00018813
-2.51825913,1.16654519,0.30345719,0.71215676,0.00222567,0.04361650,0.04936512,0.11656307,0.46099244,0.00018071
-2.51225613,1.16000049,0.30277363,0.70757090,0.00223726,0.04229651,0.04767706,0.11592279,0.47220872,0.00017309
-2.50625313,1.15350533,0.30213668,0.70282912,0.00224904,0.04097038,0.04590038,0.11550780,0.48419319,0.00016533
-2.50025013,1.14742271,0.30163325,0.69816740,0.00226257,0.03965454,0.04406387,0.11533387,0.49698544,0.00015753
-2.49424712,1.14205118,0.30133115,0.69378399,0.00227936,0.03836436,0.04219602,0.11540963,0.51057600,0.00014976
-2.48824412,1.13760520,0.30127414,0.68982673,0.00230087,0.03711353,0.04032405,0.11573533,0.52490019,0.00014209
-2.48224112,1.13419987,0.30147810,0.68638296,0.00232846,0.03591345,0.03847295,0.11630211,0.53983447,0.00013460
-2.47623812,1.13184104,0.30192878,0.68347284,0.00236338,0.03477282,0.03666477,0.11709173,0.55519573,0.00012736
-2.47023512,1.13042152,0.30258110,0.68104632,0.00240675,0.03369728,0.03491799,0.11807683,0.57074377,0.00012040
-2.46423212,1.12972373,0.30336019,0.67898411,0.00245958,0.03268939,0.03324717,0.11922182,0.58618689,0.00011378
-2.45822911,1.12942861,0.30416426,0.67710259,0.00252272,0.03174858,0.03166272,0.12048438,0.60119057,0.00010752
-2.45222611,1.12913047,0.30486886,0.67516236,0.00259695,0.03087150,0.03017096,0.12181738,0.61538877,0.00010162
-2.44622311,1.12835696,0.30533271,0.67287992,0.00268291,0.03005233,0.02877428,0.12317134,0.62839752,0.00009610
-2.44022011,1.12659287,0.30540437,0.66994202,0.00278115,0.02928340,0.02747160,0.12449713,0.63982992,0.00009094
-2.43421711,1.12330672,0.30492981,0.66602152,0.00289215,0.02855577,0.02625880,0.12574886,0.64931198,0.00008611
-2.42821411,1.11797829,0.30376010,0.66079424,0.00301628,0.02785996,0.02512935,0.12688675,0.65649843,0.00008160
-2.42221111,1.11012587,0.30175902,0.65395558,0.00315384,0.02718667,0.02407499,0.12787980,0.66108761,0.00007737
-2.41620810,1.09933148,0.29881013,0.64523618,0.00330502,0.02652745,0.02308638,0.12870811,0.66283476,0.00007338
-2.41020510,1.08526282,0.29482286,0.63441573,0.00346987,0.02587536,0.02215374,0.12936475,0.66156295,0.00006959
-2.40420210,1.06769083,0.28973742,0.62133426,0.00364829,0.02522546,0.02126742,0.12985687,0.65717116,0.00006597
-2.39819910,1.04650193,0.28352814,0.60590030,0.00383995,0.02457523,0.02041845,0.13020622,0.64963903,0.00006248
-2.39219610,1.02170439,0.27620527,0.58809577,0.00404425,0.02392476,0.01959886,0.13044876,0.63902815,0.00005910
-2.38619310,0.99342881,0.26781500,0.56797723,0.00426032,0.02327684,0.01880199,0.13063352,0.62547989,0.00005580
-2.38019010,0.96192268,0.25843786,0.54567376,0.00448686,0.02263686,0.01802266,0.13082068,0.60920988,0.00005257
-2.37418709,0.92753962,0.24818558,0.52138159,0.00472222,0.02201256,0.01725718,0.13107892,0.59049962,0.00004938
-2.36818409,0.89072399,0.23719661,0.49535598,0.00496425,0.02141355,0.01650330,0.13148219,0.56968562,0.00004624
-2.36218109,0.85199201,0.22563064,0.46790093,0.00521038,0.02085087,0.01576009,0.13210603,0.54714682,0.00004315
-2.35617809,0.81191022,0.21366224,0.43935724,0.00545755,0.02033630,0.01502769,0.13302357,0.52329080,0.00004011
-2.35017509,0.77107286,0.20147420,0.41008968,0.00570228,0.01988169,0.01430711,0.13430150,0.49853974,0.00003713
-2.34417209,0.73007903,0.18925071,0.38047399,0.00594070,0.01949827,0.01359993,0.13599610,0.47331659,0.00003422
-2.33816908,0.68951092,0.17717083,0.35088422,0.00616862,0.01919594,0.01290806,0.13814956,0.44803220,0.00003139
-2.33216608,0.64991412,0.16540246,0.32168108,0.00638166,0.01898263,0.01223348,0.14078683,0.42307398,0.00002867
-2.32616308,0.61178070,0.15409709,0.29320170,0.00657533,0.01886376,0.01157804,0.14391303,0.39879634,0.00002606
-2.32016008,0.57553578,0.14338550,0.26575119,0.00674519,0.01884176,0.01094331,0.14751176,0.37551337,0.00002359
-2.31415708,0.54152786,0.13337459,0.23959614,0.00688700,0.01891577,0.01033043,0.15154419,0.35349370,0.00002125
-2.30815408,0.51002308,0.12414531,0.21496020,0.00699686,0.01908150,0.00974012,0.15594914,0.33295769,0.00001906
-2.30215108,0.48120334,0.11575183,0.19202168,0.00707135,0.01933119,0.00917257,0.16064415,0.31407661,0.00001704
-2.29614807,0.45516794,0.10822177,0.17091306,0.00710768,0.01965375,0.00862757,0.16552746,0.29697381,0.00001517
-2.29014507,0.43193845,0.10155742,0.15172215,0.00710381,0.02003512,0.00810453,0.17048089,0.28172727,0.00001346
-2.28414207,0.41146603,0.09573791,0.13449468,0.00705852,0.02045869,0.00760255,0.17537352,0.26837340,0.00001192
-2.27813907,0.39364088,0.09072204,0.11923794,0.00697148,0.02090585,0.00712058,0.18006595,0.25691149,0.00001053
-2.27213607,0.37830283,0.08645167,0.10592521,0.00684329,0.02135671,0.00665748,0.18441508,0.24730862,0.00000929
-2.26613307,0.36525277,0.08285541,0.09450071,0.00667544,0.02179081,0.00621217,0.18827916,0.23950454,0.00000819
-2.26013007,0.35426413,0.07985250,0.08488462,0.00647032,0.02218788,0.00578367,0.19152287,0.23341630,0.00000723
-2.25412706,0.34509390,0.07735669,0.07697816,0.00623107,0.02252869,0.00537122,0.19402229,0.22894236,0.00000638
-2.24812406,0.33749288,0.07527992,0.07066842,0.00596156,0.02279575,0.00497432,0.19566953,0.22596619,0.00000565
-2.24212106,0.33121480,0.07353574,0.06583276,0.00566620,0.02297405,0.00459273,0.19637682,0.22435915,0.00000502
-2.23611806,0.32602408,0.07204227,0.06234282,0.00534980,0.02305168,0.00422653,0.19607991,0.22398270,0.00000447
-2.23011506,0.32170216,0.07072481,0.06006811,0.00501745,0.02302037,0.00387606,0.19474066,0.22469020,0.00000400
-2.22411206,0.31805246,0.06951782,0.05887897,0.00467434,0.02287584,0.00354191,0.19234872,0.22632816,0.00000360
-2.21810905,0.31490395,0.06836644,0.05864929,0.00432560,0.02261812,0.00322490,0.18892226,0.22873738,0.00000327
-2.21210605,0.31211352,0.06722749,0.05925875,0.00397616,0.02225163,0.00292599,0.18450773,0.23175401,0.00000298
-2.20610305,0.30956742,0.06607000,0.06059473,0.00363063,0.02178521,0.00264625,0.17917876,0.23521072,0.00000274
-2.20010005,0.30718175,0.06487524,0.06255405,0.00329322,0.02123194,0.00238683,0.17303412,0.23893819,0.00000254
-2.19409705,0.30490243,0.06363644,0.06504440,0.00296759,0.02060891,0.00214886,0.16619510,0.24276700,0.00000237
-2.18809405,0.30270462,0.06235814,0.06798572,0.00265686,0.01993681,0.00193348,0.15880217,0.24652993,0.00000224
-2.18209105,0.30059189,0.06105534,0.07131124,0.00236355,0.01923946,0.00174174,0.15101133,0.25006477,0.00000214
-2.17608804,0.29859505,0.05975238,0.07496843,0.00208955,0.01854332,0.00157461,0.14299009,0.25321748,0.00000207
-2.17008504,0.29677083,0.05848170,0.07891969,0.00183620,0.01787686,0.00143299,0.13491340,0.25584567,0.00000204
-2.16408204,0.29520023,0.05728258,0.08314269,0.00160424,0.01726994,0.00131762,0.12695960,0.25782216,0.00000203
-2.15807904,0.29398665,0.05619967,0.08763033,0.00139393,0.01675311,0.00122917,0.11930648,0.25903851,0.00000206
-2.15207604,0.29325353,0.05528163,0.09239025,0.00120507,0.01635701,0.00116817,0.11212764,0.25940824,0.00000213
-2.14607304,0.29314148,0.05457959,0.09744380,0.00103706,0.01611164,0.00113503,0.10558912,0.25886952,0.00000223
-2.14007004,0.29380475,0.05414573,0.10282440,0.00088902,0.01604569,0.00113000,0.09984639,0.25738722,0.00000238
-2.13406703,0.29540698,0.05403172,0.10857524,0.00075980,0.01618586,0.00115321,0.09504170,0.25495399,0.00000258
-2.12806403,0.29811605,0.05428723,0.11474635,0.00064808,0.01655623,0.00120462,0.09130179,0.25159043,0.00000283
-2.12206103,0.30209814,0.05495833,0.12139111,0.00055243,0.01717755,0.00128398,0.08873582,0.24734408,0.00000312
-2.11605803,0.30751102,0.05608595,0.12856218,0.00047137,0.01806668,0.00139082,0.08743372,0.24228738,0.00000348
-2.11005503,0.31449666,0.05770429,0.13630710,0.00040340,0.01923590,0.00152442,0.08746458,0.23651462,0.00000389
-2.10405203,0.32317336,0.05983927,0.14466357,0.00034705,0.02069238,0.00168373,0.08887540,0.23013791,0.00000437
-2.09804902,0.33362777,0.06250704,0.15365486,0.00030091,0.02243767,0.00186737,0.09168986,0.22328252,0.00000490
-2.09204602,0.34590708,0.06571257,0.16328527,0.00026365,0.02446720,0.00207357,0.09590737,0.21608156,0.00000550
-2.08604302,0.36001176,0.06944847,0.17353618,0.00023403,0.02676994,0.00230015,0.10150215,0.20867058,0.00000615
-2.08004002,0.37588928,0.07369395,0.18436275,0.00021093,0.02932817,0.00254447,0.10842268,0.20118202,0.00000686
-2.07403702,0.39342932,0.07841418,0.19569160,0.00019332,0.03211734,0.00280347,0.11659132,0.19374005,0.00000762
-2.06803402,0.41246075,0.08355988,0.20741957,0.00018028,0.03510617,0.00307363,0.12590435,0.18645592,0.00000843
-2.06203102,0.43275076,0.08906750,0.21941389,0.00017099,0.03825687,0.00335100,0.13623241,0.17942403,0.00000927
-2.05602801,0.45400641,0.09485972,0.23151371,0.00016473,0.04152563,0.00363130,0.14742152,0.17271892,0.00001014
-2.05002501,0.47587878,0.10084658,0.24353302,0.00016084,0.04486325,0.00390992,0.15929475,0.16639343,0.00001103
-2.04402201,0.49796966,0.10692701,0.25526502,0.00015878,0.04821610,0.00418204,0.17165447,0.16047775,0.00001193
-2.03801901,0.51984072,0.11299098,0.26648775,0.00015804,0.05152717,0.00444274,0.18428550,0.15497982,0.00001281
-2.03201601,0.54102493,0.11892203,0.27697073,0.00015820,0.05473741,0.00468710,0.19695885,0.14988659,0.00001368
-2.02601301,0.56103985,0.12460019,0.28648246,0.00015890,0.05778709,0.00491036,0.20943626,0.14516629,0.00001451
-2.02001001,0.57940217,0.12990525,0.29479835,0.00015981,0.06061744,0.00510801,0.22147534,0.14077152,0.00001528
-2.01400700,0.59564313,0.13472016,0.30170876,0.00016066,0.06317221,0.00527598,0.23283513,0.13664279,0.00001600
-2.00800400,0.60932393,0.13893453,0.30702684,0.00016123,0.06539926,0.00541072,0.24328215,0.13271256,0.00001663
-2.00200100,0.62005072,0.14244799,0.31059569,0.00016134,0.06725214,0.00550934,0.25259637,0.12890938,0.00001718
-1.99599800,0.62748817,0.14517333,0.31229457,0.00016085,0.06869142,0.00556968,0.26057726,0.12516193,0.00001762
-1.98999500,0.63137135,0.14703933,0.31204389,0.00015965,0.06968598,0.00559041,0.26704940,0.12140283,0.00001795
-1.98399200,0.63151514,0.14799297,0.30980864,0.00015767,0.07021387,0.00557107,0.27186751,0.11757204,0.00001817
-1.97798899,0.62782088,0.14800120,0.30560024,0.00015488,0.07026307,0.00551208,0.27492071,0.11361963,0.00001827
-1.97198599,0.62027997,0.14705190,0.29947672,0.00015129,0.06983176,0.00541470,0.27613573,0.10950796,0.00001824
-1.96598299,0.60897421,0.14515420,0.29154112,0.00014692,0.06892836,0.00528102,0.27547900,0.10521310,0.00001809
-1.95997999,0.59407317,0.14233809,0.28193848,0.00014182,0.06757117,0.00511388,0.27295744,0.10072554,0.00001783
-1.95397699,0.57582837,0.13865325,0.27085137,0.00013608,0.06578775,0.00491677,0.26861798,0.09605025,0.00001745
-1.94797399,0.55456512,0.13416735,0.25849431,0.00012980,0.06361393,0.00469369,0.26254572,0.09120607,0.00001698
-1.94197099,0.53067197,0.12896369,0.24510747,0.00012310,0.06109263,0.00444906,0.25486094,0.08622459,0.00001641
-1.93596798,0.50458870,0.12313848,0.23094982,0.00011610,0.05827248,0.00418757,0.24571499,0.08114863,0.00001577
-1.92996498,0.47679317,0.11679778,0.21629216,0.00010895,0.05520627,0.00391402,0.23528533,0.07603040,0.00001507
-1.92396198,0.44778778,0.11005421,0.20141033,0.00010178,0.05194942,0.00363322,0.22376981,0.07092949,0.00001432
-1.91795898,0.41808613,0.10302374,0.18657886,0.00009476,0.04855835,0.00334983,0.21138060,0.06591083,0.00001355
-1.91195598,0.38820022,0.09582244,0.17206529,0.00008803,0.04508898,0.00306827,0.19833790,0.06104262,0.00001276
-1.90595298,0.35862891,0.08856357,0.15812539,0.00008174,0.04159535,0.00279264,0.18486378,0.05639452,0.00001199
-1.89994997,0.32984772,0.08135484,0.14499924,0.00007602,0.03812835,0.00252661,0.17117627,0.05203588,0.00001125
-1.89394697,0.30230047,0.07429624,0.13290833,0.00007103,0.03473472,0.00227338,0.15748405,0.04803431,0.00001055
-1.88794397,0.27639253,0.06747812,0.12205357,0.00006688,0.03145624,0.00203568,0.14398176,0.04445445,0.00000992
-1.88194097,0.25248601,0.06097991,0.11261411,0.00006372,0.02832911,0.00181573,0.13084620,0.04135696,0.00000938
-1.87593797,0.23089657,0.05486917,0.10474677,0.00006164,0.02538366,0.00161522,0.11823336,0.03879773,0.00000893
