energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up
-5.80790395,2.71523699,0.02934800,0.08127620,0.60660285,0.25959737,0.04362894,1.51455883
-5.80190095,2.52103505,0.02616184,0.07358775,0.55939225,0.23971815,0.03921837,1.41439592
-5.79589795,2.33796333,0.02327845,0.06627368,0.51399231,0.22104734,0.03506792,1.31965740
-5.78989495,2.16765308,0.02070917,0.05936987,0.47082515,0.20372128,0.03119300,1.23135429
-5.78389195,2.01143906,0.01846071,0.05290376,0.43025178,0.18784818,0.02760399,1.15033397
-5.77788894,1.87034342,0.01653592,0.04689461,0.39256841,0.17350786,0.02430660,1.07726615
-5.77188594,1.74506844,0.01493460,0.04135401,0.35800483,0.16075211,0.02130238,1.01263429
-5.76588294,1.63599854,0.01365442,0.03628653,0.32672477,0.14960593,0.01858931,0.95673305
-5.75987994,1.54321155,0.01269176,0.03169041,0.29882818,0.14006940,0.01616233,0.90967165
-5.75387694,1.46649878,0.01204251,0.02755842,0.27435533,0.13212026,0.01401402,0.87138302
-5.74787394,1.40539316,0.01170291,0.02387875,0.25329238,0.12571707,0.01213522,0.84163838
-5.74187094,1.35920454,0.01167019,0.02063593,0.23557824,0.12080284,0.01051563,0.82006669
-5.73586793,1.32706058,0.01194323,0.01781178,0.22111238,0.11730906,0.00914442,0.80617799
-5.72986493,1.30795191,0.01252299,0.01538629,0.20976317,0.11515992,0.00801078,0.79938992
-5.72386193,1.30077967,0.01341291,0.01333851,0.20137656,0.11427652,0.00710435,0.79905615
-5.71785893,1.30440347,0.01461912,0.01164727,0.19578455,0.11458105,0.00641568,0.80449563
-5.71185593,1.31768804,0.01615052,0.01029189,0.19281324,0.11600051,0.00593657,0.81502138
-5.70585293,1.33954635,0.01801862,0.00925271,0.19229012,0.11847002,0.00566024,0.82996771
-5.69984992,1.36897756,0.02023730,0.00851154,0.19405023,0.12193541,0.00558154,0.84871450
-5.69384692,1.40509811,0.02282227,0.00805193,0.19794108,0.12635495,0.00569699,0.87070774
-5.68784392,1.44716450,0.02579039,0.00785935,0.20382609,0.13170013,0.00600473,0.89547518
-5.68184092,1.49458675,0.02915875,0.00792120,0.21158635,0.13795543,0.00650444,0.92263657
-5.67583792,1.54693198,0.03294356,0.00822674,0.22112089,0.14511696,0.00719712,0.95190801
-5.66983492,1.60391797,0.03715887,0.00876688,0.23234520,0.15319008,0.00808486,0.98310016
-5.66383192,1.66539701,0.04181513,0.00953394,0.24518838,0.16218601,0.00917054,1.01611064
-5.65782891,1.73133108,0.04691758,0.01052129,0.25958896,0.17211764,0.01045754,1.05091099
-5.65182591,1.80175981,0.05246468,0.01172300,0.27548969,0.18299463,0.01194944,1.08752903
-5.64582291,1.87676292,0.05844649,0.01313350,0.29283173,0.19481820,0.01364967,1.12602765
-5.63981991,1.95641977,0.06484313,0.01474720,0.31154844,0.20757577,0.01556132,1.16648146
-5.63381691,2.04076820,0.07162347,0.01655825,0.33155944,0.22123582,0.01768697,1.20895259
-5.62781391,2.12976556,0.07874403,0.01856033,0.35276510,0.23574331,0.02002854,1.25346739
-5.62181091,2.22325457,0.08614832,0.02074652,0.37504214,0.25101601,0.02258732,1.29999543
-5.61580790,2.32093619,0.09376656,0.02310932,0.39824050,0.26694193,0.02536408,1.34843238
-5.60980490,2.42235185,0.10151597,0.02564072,0.42218193,0.28337831,0.02835924,1.39858783
-5.60380190,2.52687625,0.10930159,0.02833250,0.44666047,0.30015204,0.03157318,1.45017913
-5.59779890,2.63372183,0.11701774,0.03117647,0.47144490,0.31706193,0.03500658,1.50283178
-5.59179590,2.74195478,0.12455009,0.03416485,0.49628313,0.33388262,0.03866080,1.55608643
-5.58579290,2.85052205,0.13177825,0.03729074,0.52090847,0.35037012,0.04253827,1.60941223
-5.57978989,2.95828781,0.13857889,0.04054848,0.54504733,0.36626874,0.04664282,1.66222583
-5.57378689,3.06407722,0.14482923,0.04393405,0.56842808,0.38131915,0.05097989,1.71391475
-5.56778389,3.16672476,0.15041086,0.04744527,0.59079051,0.39526722,0.05555663,1.76386367
-5.56178089,3.26512408,0.15521361,0.05108199,0.61189529,0.40787313,0.06038174,1.81148205
-5.55577789,3.35827586,0.15913942,0.05484594,0.63153289,0.41892038,0.06546510,1.85623098
-5.54977489,3.44533071,0.16210591,0.05874051,0.64953138,0.42822419,0.07081719,1.89764765
-5.54377189,3.52562385,0.16404973,0.06277016,0.66576250,0.43563884,0.07644809,1.93536566
-5.53776888,3.59869943,0.16492916,0.06693972,0.68014567,0.44106364,0.08236639,1.96912981
-5.53176588,3.66432256,0.16472618,0.07125335,0.69264956,0.44444710,0.08857775,1.99880434
-5.52576288,3.72247829,0.16344775,0.07571341,0.70329118,0.44578916,0.09508335,2.02437404
-5.51975988,3.77335766,0.16112621,0.08031916,0.71213238,0.44514145,0.10187823,2.04593826
-5.51375688,3.81733174,0.15781886,0.08506541,0.71927409,0.44260544,0.10894967,2.06369821
-5.50775388,3.85491562,0.15360672,0.08994121,0.72484864,0.43832872,0.11627567,2.07793866
-5.50175088,3.88672507,0.14859247,0.09492870,0.72901055,0.43249968,0.12382368,2.08900523
-5.49574787,3.91342888,0.14289775,0.10000211,0.73192664,0.42534078,0.13154972,2.09727908
-5.48974487,3.93570050,0.13665989,0.10512718,0.73376586,0.41710093,0.13939793,2.10315088
-5.48374187,3.95417247,0.13002820,0.11026092,0.73468967,0.40804722,0.14730072,2.10699587
-5.47773887,3.96939675,0.12316002,0.11535184,0.73484359,0.39845664,0.15517952,2.10915171
-5.47173587,3.98181389,0.11621658,0.12034069,0.73435036,0.38860794,0.16294618,2.10990092
-5.46573287,3.99173281,0.10935898,0.12516171,0.73330525,0.37877415,0.17050497,2.10945859
-5.45972986,3.99932249,0.10274423,0.12974432,0.73177361,0.36921582,0.17775519,2.10796647
-5.45372686,4.00461566,0.09652160,0.13401532,0.72979090,0.36017544,0.18459421,2.10549323
-5.44772386,4.00752357,0.09082923,0.13790127,0.72736485,0.35187280,0.19092086,2.10204076
-5.44172086,4.00786030,0.08579126,0.14133123,0.72447969,0.34450154,0.19663895,2.09755553
-5.43571786,4.00537396,0.08151525,0.14423947,0.72110189,0.33822671,0.20166083,2.09194382
-5.42971486,3.99978199,0.07809016,0.14656815,0.71718678,0.33318316,0.20591063,2.08508929
-5.42371186,3.99080708,0.07558470,0.14826975,0.71268575,0.32947470,0.20932718,2.07687115
-5.41770885,3.97821066,0.07404616,0.14930919,0.70755301,0.32717376,0.21186630,2.06718136
-5.41170585,3.96182095,0.07349965,0.14966535,0.70175171,0.32632136,0.21350240,2.05593911
-5.40570285,3.94155306,0.07394775,0.14933214,0.69525869,0.32692729,0.21422919,2.04310156
-5.39969985,3.91741955,0.07537051,0.14831880,0.68806766,0.32897033,0.21405962,2.02866965
-5.39369685,3.88953056,0.07772595,0.14664961,0.68019047,0.33239852,0.21302492,2.01268878
-5.38769385,3.85808375,0.08095079,0.14436291,0.67165651,0.33712949,0.21117276,1.99524418
-5.38169085,3.82334485,0.08496172,0.14150950,0.66251039,0.34305086,0.20856488,1.97645163
-5.37568784,3.78562082,0.08965700,0.13815057,0.65280808,0.35002089,0.20527398,1.95644432
-5.36968484,3.74522813,0.09491847,0.13435519,0.64261199,0.35786958,0.20138042,1.93535720
-5.36368184,3.70245892,0.10061402,0.13019755,0.63198537,0.36640028,0.19696864,1.91331028
-5.35767884,3.65754825,0.10660039,0.12575417,0.62098677,0.37539209,0.19212370,1.89039242
-5.35167584,3.61064549,0.11272644,0.12110100,0.60966477,0.38460316,0.18692803,1.86664733
-5.34567284,3.56179245,0.11883666,0.11631090,0.59805378,0.39377493,0.18145860,1.84206289
-5.33966983,3.51091054,0.12477498,0.11145129,0.58617110,0.40263746,0.17578468,1.81656523
-5.33366683,3.45779834,0.13038879,0.10658230,0.57401561,0.41091566,0.16996621,1.79001806
-5.32766383,3.40214018,0.13553297,0.10175540,0.56156826,0.41833640,0.16405297,1.76222771
-5.32166083,3.34352569,0.14007390,0.09701256,0.54879434,0.42463624,0.15808436,1.73295378
-5.31565783,3.28147912,0.14389321,0.09238593,0.53564741,0.42956954,0.15208997,1.70192475
-5.30965483,3.21549678,0.14689130,0.08789811,0.52207465,0.43291662,0.14609064,1.66885787
-5.30365183,3.14509019,0.14899029,0.08356281,0.50802331,0.43449154,0.14010012,1.63348178
-5.29764882,3.06983233,0.15013643,0.07938594,0.49344777,0.43414927,0.13412693,1.59556082
-5.29164582,2.98940387,0.15030182,0.07536697,0.47831681,0.43179178,0.12817652,1.55491924
-5.28564282,2.90363675,0.14948530,0.07150052,0.46262059,0.42737281,0.12225343,1.51146388
-5.27963982,2.81255213,0.14771262,0.06777802,0.44637692,0.42090100,0.11636333,1.46520404
-5.27363682,2.71639066,0.14503574,0.06418938,0.42963638,0.41244128,0.11051486,1.41626709
-5.26763382,2.61563315,0.14153136,0.06072452,0.41248614,0.40211440,0.10472106,1.36490920
-5.26163082,2.51101050,0.13729872,0.05737481,0.39505205,0.39009454,0.09900055,1.31152031
-5.25562781,2.40350236,0.13245678,0.05413418,0.37749904,0.37660521,0.09337806,1.25662317
-5.24962481,2.29432452,0.12714089,0.05100006,0.36002976,0.36191350,0.08788467,1.20086647
-5.24362181,2.18490574,0.12149901,0.04797395,0.34288152,0.34632296,0.08255750,1.14501235
-5.23761881,2.07685511,0.11568779,0.04506177,0.32632166,0.33016537,0.07743904,1.08991885
-5.23161581,1.97192139,0.10986846,0.04227385,0.31064160,0.31379178,0.07257613,1.03651812
-5.22561281,1.87194598,0.10420272,0.03962477,0.29614973,0.29756303,0.06801860,0.98579122
-5.21960980,1.77881159,0.09884880,0.03713284,0.28316343,0.28184016,0.06381780,0.93874048
-5.21360680,1.69438813,0.09395776,0.03481957,0.27200053,0.26697498,0.06002490,0.89636051
-5.20760380,1.62047797,0.08966999,0.03270884,0.26297036,0.25330105,0.05668921,0.85960855
-5.20160080,1.55876198,0.08611217,0.03082604,0.25636471,0.24112533,0.05385642,0.82937541
-5.19559780,1.51074784,0.08339457,0.02919718,0.25244891,0.23072060,0.05156698,0.80645750
-5.18959480,1.47772217,0.08160870,0.02784787,0.25145320,0.22231891,0.04985455,0.79153082
-5.18359180,1.46070723,0.08082544,0.02680237,0.25356455,0.21610602,0.04874463,0.78512755
-5.17758879,1.46042349,0.08109354,0.02608267,0.25891924,0.21221699,0.04825335,0.78761565
-5.17158579,1.47725866,0.08243849,0.02570751,0.26759616,0.21073297,0.04838645,0.79918223
-5.16558279,1.51124403,0.08486188,0.02569159,0.27961118,0.21167908,0.04913858,0.81982077
-5.15957979,1.56203880,0.08834105,0.02604473,0.29491266,0.21502360,0.05049276,0.84932291
-5.15357679,1.62892282,0.09282922,0.02677116,0.31337835,0.22067830,0.05242014,0.88727493
-5.14757379,1.71079848,0.09825603,0.02786892,0.33481373,0.22849995,0.05488008,0.93305930
-5.14157079,1.80620196,0.10452853,0.02932937,0.35895214,0.23829314,0.05782044,0.98586151
-5.13556778,1.91332427,0.11153264,0.03113680,0.38545670,0.24981421,0.06117829,1.04468237
-5.12956478,2.03004206,0.11913512,0.03326824,0.41392421,0.26277635,0.06488083,1.10835566
-5.12356178,2.15395812,0.12718599,0.03569342,0.44389107,0.27685590,0.06884670,1.17557121
-5.11755878,2.28245121,0.13552152,0.03837492,0.47484133,0.29169964,0.07298752,1.24490292
-5.11155578,2.41273420,0.14396762,0.04126859,0.50621664,0.30693299,0.07720980,1.31484146
-5.10555278,2.54191976,0.15234366,0.04432412,0.53742810,0.32216913,0.08141700,1.38383067
-5.09954977,2.66709171,0.16046674,0.04748591,0.56786978,0.33701855,0.08551189,1.45030715
-5.09354677,2.78538043,0.16815606,0.05069418,0.59693341,0.35109907,0.08939901,1.51274160
-5.08754377,2.89404007,0.17523753,0.05388623,0.62402404,0.36404597,0.09298723,1.56968101
-5.08154077,2.99052514,0.18154832,0.05699800,0.64857610,0.37552179,0.09619232,1.61979010
-5.07553777,3.07256405,0.18694126,0.05996574,0.67006925,0.38522575,0.09893941,1.66189087
-5.06953477,3.13822699,0.19128893,0.06272777,0.68804362,0.39290227,0.10116540,1.69499872
-5.06353177,3.18598575,0.19448719,0.06522638,0.70211374,0.39834833,0.10282097,1.71835404
-5.05752876,3.21476338,0.19645817,0.06740965,0.71198066,0.40141951,0.10387247,1.73144791
-5.05152576,3.22397182,0.19715243,0.06923325,0.71744186,0.40203438,0.10430323,1.73404133
-5.04552276,3.21353620,0.19655031,0.07066204,0.71839842,0.40017705,0.10411465,1.72617706
-5.03951976,3.18390504,0.19466236,0.07167153,0.71485933,0.39589802,0.10332665,1.70818384
-5.03351676,3.13604609,0.19152884,0.07224899,0.70694259,0.38931298,0.10197777,1.68067300
-5.02751376,3.07142810,0.18721827,0.07239426,0.69487326,0.38059993,0.10012476,1.64452769
-5.02151076,2.99198961,0.18182522,0.07212022,0.67897839,0.36999455,0.09784172,1.60088519
-5.01550775,2.90009585,0.17546728,0.07145283,0.65967919,0.35778412,0.09521879,1.55111327
-5.00950475,2.79848572,0.16828145,0.07043075,0.63748066,0.34430019,0.09236057,1.49678129
-5.00350175,2.69021062,0.16042007,0.06910463,0.61295914,0.32991032,0.08938410,1.43962738
-4.99749875,2.57856741,0.15204639,0.06753590,0.58674830,0.31500907,0.08641670,1.38152252
-4.99149575,2.46702742,0.14333017,0.06579537,0.55952398,0.30000872,0.08359351,1.32443276
-4.98549275,2.35916364,0.13444315,0.06396136,0.53198846,0.28532982,0.08105498,1.27038042
-4.97948974,2.25857765,0.12555489,0.06211773,0.50485457,0.27139189,0.07894416,1.22140520
-4.97348674,2.16882802,0.11682879,0.06035163,0.47883023,0.25860447,0.07740403,1.17952573
-4.96748374,2.09336100,0.10841871,0.05875117,0.45460357,0.24735875,0.07657469,1.14670216
-4.96148074,2.03544461,0.10046600,0.05740297,0.43282912,0.23801971,0.07659064,1.12480005
-4.95547774,1.99810651,0.09309718,0.05638982,0.41411515,0.23091910,0.07757800,1.11555568
-4.94947474,1.98407602,0.08642215,0.05578830,0.39901242,0.22634905,0.07965177,1.12054302
-4.94347174,1.99573042,0.08053302,0.05566655,0.38800430,0.22455655,0.08291314,1.14114221
-4.93746873,2.03504568,0.07550344,0.05608227,0.38149835,0.22573860,0.08744684,1.17850973
-4.93146573,2.10355173,0.07138850,0.05708081,0.37981930,0.23003817,0.09331863,1.23355040
-4.92546273,2.20229262,0.06822489,0.05869371,0.38320347,0.23754094,0.10057282,1.30689132
-4.91945973,2.33179191,0.06603160,0.06093734,0.39179445,0.24827281,0.10923011,1.39885829
-4.91345673,2.49202408,0.06481070,0.06381206,0.40564009,0.26219816,0.11928563,1.50945512
-4.90745373,2.68239281,0.06454844,0.06730170,0.42469089,0.27921914,0.13070727,1.63834674
-4.90145073,2.90171726,0.06521640,0.07137336,0.44879955,0.29917576,0.14343454,1.78484673
-4.89544772,3.14822755,0.06677273,0.07597781,0.47772204,0.32184711,0.15737787,1.94791038
-4.88944472,3.41957079,0.06916345,0.08105019,0.51111996,0.34695373,0.17241858,2.12613419
-4.88344172,3.71282884,0.07232368,0.08651122,0.54856456,0.37416109,0.18840949,2.31776272
-4.87743872,4.02454881,0.07617894,0.09226887,0.58954226,0.40308448,0.20517635,2.52070365
-4.87143572,4.35078712,0.08064631,0.09822039,0.63346190,0.43329509,0.22251996,2.73255151
-4.86543272,4.68716733,0.08563573,0.10425473,0.67966373,0.46432741,0.24021925,2.95062054
-4.85942971,5.02895157,0.09105116,0.11025539,0.72743011,0.49568780,0.25803498,3.17198656
-4.85342671,5.37112476,0.09679184,0.11610332,0.77599784,0.52686421,0.27571430,3.39353744
-4.84742371,5.70849031,0.10275357,0.12168020,0.82457206,0.55733662,0.29299585,3.61203141
-4.84142071,6.03577510,0.10883006,0.12687166,0.87234144,0.58658828,0.30961548,3.82416187
-4.83541771,6.34774153,0.11491435,0.13157053,0.91849441,0.61411713,0.32531217,4.02662730
-4.82941471,6.63930325,0.12090029,0.13567987,0.96223603,0.63944731,0.33983431,4.21620425
-4.82341171,6.90564154,0.12668417,0.13911586,1.00280517,0.66214029,0.35294577,4.38982126
-4.81740870,7.14231859,0.13216636,0.14181025,1.03949139,0.68180525,0.36443192,4.54463153
-4.81140570,7.34538405,0.13725303,0.14371240,1.07165122,0.69810842,0.37410515,4.67808183
-4.80540270,7.51147152,0.14185789,0.14479076,1.09872310,0.71078108,0.38180977,4.78797550
-4.79939970,7.63788136,0.14590390,0.14503387,1.12024064,0.71962580,0.38742620,4.87252720
-4.79339670,7.72264734,0.14932489,0.14445063,1.13584373,0.72452091,0.39087426,4.93040768
-4.78739370,7.76458445,0.15206703,0.14307004,1.14528705,0.72542281,0.39211537,4.96077673
-4.78139070,7.76331629,0.15409014,0.14094034,1.14844556,0.72236630,0.39115378,4.96330332
-4.77538769,7.71928100,0.15536865,0.13812757,1.14531698,0.71546268,0.38803663,4.93817192
-4.76938469,7.63371530,0.15589228,0.13471367,1.13602080,0.70489582,0.38285292,4.88607491
-4.76338169,7.50861722,0.15566628,0.13079410,1.12079408,0.69091634,0.37573142,4.80819107
-4.75737869,7.34668848,0.15471129,0.12647525,1.09998397,0.67383402,0.36683764,4.70615098
-4.75137569,7.15125862,0.15306269,0.12187148,1.07403713,0.65400873,0.35636986,4.58199024
-4.74537269,6.92619298,0.15076949,0.11710217,1.04348655,0.63184028,0.34455446,4.43809230
-4.73936968,6.67578786,0.14789279,0.11228864,1.00893603,0.60775730,0.33164061,4.27712260
-4.73336668,6.40465592,0.14450379,0.10755115,0.97104285,0.58220577,0.31789451,4.10195624
-4.72736368,6.11760577,0.14068151,0.10300609,0.93049935,0.55563730,0.30359334,3.91560165
-4.72136068,5.81951933,0.13651013,0.09876329,0.88801381,0.52849772,0.28901899,3.72112274
-4.71535768,5.51523095,0.13207632,0.09492362,0.84429159,0.50121620,0.27445192,3.52156202
-4.70935468,5.20941209,0.12746632,0.09157695,0.80001682,0.47419534,0.26016501,3.31986727
-4.70335168,4.90646475,0.12276328,0.08880035,0.75583560,0.44780228,0.24641782,3.11882394
-4.69734867,4.61042715,0.11804457,0.08665668,0.71234102,0.42236138,0.23345110,2.92099545
-4.69134567,4.32489388,0.11337961,0.08519353,0.67006064,0.39814839,0.22148188,2.72867312
-4.68534267,4.05295292,0.10882789,0.08444248,0.62944674,0.37538635,0.21069913,2.54383691
-4.67933967,3.79714068,0.10443760,0.08441877,0.59086954,0.35424332,0.20126001,2.36812812
-4.67333667,3.55941593,0.10024472,0.08512124,0.55461376,0.33483187,0.19328689,2.20283429
-4.66733367,3.34115266,0.09627272,0.08653265,0.52087827,0.31721030,0.18686511,2.04888633
-4.66133067,3.14315128,0.09253281,0.08862031,0.48977888,0.30138553,0.18204154,1.90686741
-4.65532766,2.96566689,0.08902474,0.09133699,0.46135398,0.28731740,0.17882400,1.77703269
-4.64932466,2.80845305,0.08573805,0.09462222,0.43557271,0.27492423,0.17718151,1.65933855
-4.64332166,2.67081864,0.08265379,0.09840377,0.41234523,0.26408945,0.17704541,1.55347990
-4.63731866,2.55169551,0.07974650,0.10259953,0.39153464,0.25466892,0.17831137,1.45893366
-4.63131566,2.44971405,0.07698648,0.10711963,0.37296991,0.24649869,0.18084217,1.37500650
-4.62531266,2.36328387,0.07434203,0.11186877,0.35645945,0.23940300,0.18447141,1.30088498
-4.61930965,2.29067676,0.07178179,0.11674881,0.34180463,0.23320213,0.18900784,1.23568608
-4.61330665,2.23010917,0.06927692,0.12166159,0.32881284,0.22771992,0.19424044,1.17850635
-4.60730365,2.17982153,0.06680299,0.12651180,0.31730953,0.22279072,0.19994405,1.12846800
-4.60130065,2.13815222,0.06434166,0.13120995,0.30714898,0.21826548,0.20588547,1.08476063
-4.59529765,2.10360387,0.06188199,0.13567536,0.29822326,0.21401700,0.21182979,1.04667717
-4.58929465,2.07490053,0.05942126,0.13983901,0.29046933,0.20994408,0.21754686,1.01364340
-4.58329165,2.05103392,0.05696551,0.14364616,0.28387388,0.20597447,0.22281771,0.98524016
-4.57728864,2.03129782,0.05452953,0.14705867,0.27847602,0.20206675,0.22744059,0.96121795
-4.57128564,2.01530977,0.05213658,0.15005693,0.27436747,0.19821089,0.23123662,0.94150371
-4.56528264,2.00301951,0.04981768,0.15264112,0.27169061,0.19442777,0.23405467,0.92619975
-4.55927964,1.99470392,0.04761059,0.15483195,0.27063412,0.19076748,0.23577535,0.91557520
-4.55327664,1.99094875,0.04555860,0.15667053,0.27142652,0.18730664,0.23631399,0.91005008
-4.54727364,1.99261732,0.04370904,0.15821760,0.27432773,0.18414480,0.23562238,0.91017287
-4.54127064,2.00080720,0.04211173,0.15955171,0.27961880,0.18139994,0.23368938,0.91659193
-4.53526763,2.01679578,0.04081730,0.16076675,0.28759011,0.17920336,0.23054008,0.93002181
-4.52926463,2.04197622,0.03987550,0.16196859,0.29852834,0.17769399,0.22623390,0.95120516
-4.52326163,2.07778578,0.03933354,0.16327094,0.31270249,0.17701228,0.22086137,0.98087167
-4.51725863,2.12562846,0.03923453,0.16479076,0.33034946,0.17729396,0.21453998,1.01969484
-4.51125563,2.18679469,0.03961593,0.16664307,0.35165956,0.17866370,0.20740913,1.06824834
-4.50525263,2.26238087,0.04050828,0.16893560,0.37676251,0.18122897,0.19962450,1.12696316
-4.49924962,2.35321182,0.04193396,0.17176342,0.40571436,0.18507427,0.19135204,1.19608733
-4.49324662,2.45976938,0.04390627,0.17520369,0.43848610,0.19025598,0.18276182,1.27564981
-4.48724362,2.58213052,0.04642865,0.17931104,0.47495426,0.19679793,0.17402204,1.36543011
-4.48124062,2.71991792,0.04949425,0.18411345,0.51489433,0.20468805,0.16529347,1.46493546
-4.47523762,2.87226612,0.05308563,0.18960923,0.55797725,0.21387605,0.15672447,1.57338678
-4.46923462,3.03780542,0.05717489,0.19576505,0.60376954,0.22427255,0.14844687,1.68971477
-4.46323162,3.21466551,0.06172405,0.20251522,0.65173734,0.23574957,0.14057269,1.81256705
-4.45722861,3.40049974,0.06668564,0.20976235,0.70125440,0.24814239,0.13319202,1.94032676
-4.45122561,3.59253016,0.07200378,0.21737943,0.75161416,0.26125309,0.12637185,2.07114267
-4.44522261,3.78761247,0.07761533,0.22521321,0.80204553,0.27485528,0.12015604,2.20297026
-4.43921961,3.98231911,0.08345140,0.23308889,0.85173212,0.28870024,0.11456622,2.33362265
-4.43321661,4.17303744,0.08943908,0.24081581,0.89983413,0.30252406,0.10960351,2.46082984
-4.42721361,4.35607944,0.09550322,0.24819401,0.94551218,0.31605560,0.10525107,2.58230393
-4.42121061,4.52779839,0.10156837,0.25502139,0.98795230,0.32902500,0.10147704,2.69580799
-4.41520760,4.68470752,0.10756071,0.26110106,1.02639066,0.34117224,0.09823797,2.79922553
-4.40920460,4.82359538,0.11340987,0.26624861,1.06013746,0.35225559,0.09548232,2.89062764
-4.40320160,4.94163278,0.11905062,0.27029895,1.08859840,0.36205937,0.09315396,2.96833481
-4.39719860,5.03646620,0.12442440,0.27311245,1.11129321,0.37040085,0.09119543,3.03097051
-4.39119560,5.10629356,0.12948041,0.27457994,1.12787001,0.37713585,0.08955091,3.07750418
-4.38519260,5.14991875,0.13417654,0.27462663,1.13811507,0.38216286,0.08816868,3.10728148
-4.37918959,5.16678267,0.13847980,0.27321445,1.14195744,0.38542549,0.08700303,3.12004060
-4.37318659,5.15696942,0.14236647,0.27034300,1.13946831,0.38691312,0.08601560,3.11591376
-4.36718359,5.12118799,0.14582177,0.26604896,1.13085523,0.38665977,0.08517603,3.09541426
-4.36118059,5.06073054,0.14883937,0.26040403,1.11645140,0.38474135,0.08446215,3.05940952
-4.35517759,4.97741001,0.15142038,0.25351169,1.09670091,0.38127132,0.08385951,3.00908193
-4.34917459,4.87348042,0.15357235,0.24550270,1.07214042,0.37639507,0.08336050,2.94587936
-4.34317159,4.75154410,0.15530793,0.23652999,1.04337846,0.37028337,0.08296317,2.87145795
-4.33716858,4.61445069,0.15664358,0.22676284,1.01107327,0.36312515,0.08266965,2.78761991
-4.33116558,4.46519282,0.15759822,0.21638093,0.97591028,0.35512002,0.08248460,2.69624929
-4.32516258,4.30680327,0.15819194,0.20556845,0.93858023,0.34647083,0.08241348,2.59924862
-4.31915958,4.14225810,0.15844489,0.19450858,0.89975888,0.33737664,0.08246102,2.49847898
-4.31315658,3.97438972,0.15837632,0.18337858,0.86008902,0.32802640,0.08262976,2.39570600
-4.30715358,3.80581296,0.15800385,0.17234564,0.82016553,0.31859353,0.08291890,2.29255349
