energy_ev,total_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.68184092,9.07085215,3.23423858,5.22057833,0.12683832,1.54666195,1.99627504,0.00000000
-5.67583792,9.24933356,3.31127964,5.37200811,0.12806788,1.53566811,2.06300335,0.00000000
-5.66983492,9.41640802,3.38519764,5.51664778,0.12898843,1.52334442,2.12508990,0.00000000
-5.66383192,9.57015845,3.45497523,5.65323812,0.12958941,1.50948841,2.18194580,0.00000000
-5.65782891,9.70881657,3.51964129,5.78056504,0.12986378,1.49395796,2.23302934,0.00000000
-5.65182591,9.83078792,3.57829344,5.89747364,0.12980820,1.47667465,2.27785696,0.00000000
-5.64582291,9.93467648,3.63012035,6.00288472,0.12942312,1.45762457,2.31601430,0.00000000
-5.63981991,10.01930888,3.67442308,6.09581358,0.12871283,1.43685671,2.34716715,0.00000000
-5.63381691,10.08375790,3.71063470,6.17539097,0.12768545,1.41447911,2.37107197,0.00000000
-5.62781391,10.12736452,3.73833702,6.24088538,0.12635285,1.39065303,2.38758530,0.00000000
-5.62181091,10.14975747,3.75727369,6.29172583,0.12473052,1.36558553,2.39667168,0.00000000
-5.61580790,10.15086889,3.76735845,6.32752373,0.12283742,1.33952059,2.39840942,0.00000000
-5.60980490,10.13094458,3.76867788,6.34809245,0.12069573,1.31272934,2.39299355,0.00000000
-5.60380190,10.09054731,3.76148799,6.35346301,0.11833059,1.28549966,2.38073561,0.00000000
-5.59779890,10.03055174,3.74620425,6.34389433,0.11576973,1.25812560,2.36205961,0.00000000
-5.59179590,9.95212991,3.72338509,6.31987682,0.11304314,1.23089688,2.33749417,0.00000000
-5.58579290,9.85672648,3.69370928,6.28212813,0.11018260,1.20408899,2.30766050,0.00000000
-5.57978989,9.74602397,3.65794798,6.23158063,0.10722121,1.17795412,2.27325664,0.00000000
-5.57378689,9.62189817,3.61693260,6.16936032,0.10419288,1.15271319,2.23503814,0.00000000
-5.56778389,9.48636546,3.57151999,6.09675780,0.10113177,1.12854940,2.19379599,0.00000000
-5.56178089,9.34152373,3.52255673,6.01519218,0.09807172,1.10560337,2.15033260,0.00000000
-5.55577789,9.18948958,3.47084447,5.92616946,0.09504570,1.08397008,2.10543684,0.00000000
-5.54977489,9.03233482,3.41710818,5.83123747,0.09208525,1.06369773,2.05985930,0.00000000
-5.54377189,8.87202558,3.36196928,5.73193944,0.08921993,1.04478858,2.01428912,0.00000000
-5.53776888,8.71036730,3.30592515,5.62976892,0.08647695,1.02720166,1.96933323,0.00000000
-5.53176588,8.54895883,3.24933636,5.52612834,0.08388069,1.01085730,1.92549956,0.00000000
-5.52576288,8.38915835,3.19242238,5.42229366,0.08145251,0.99564328,1.88318461,0.00000000
-5.51975988,8.23206328,3.13526611,5.31938707,0.07921054,0.98142245,1.84266656,0.00000000
-5.51375688,8.07850544,3.07782699,5.21835932,0.07716965,0.96804130,1.80410382,0.00000000
-5.50775388,7.92906197,3.01996181,5.11998268,0.07534157,0.95533939,1.76753952,0.00000000
-5.50175088,7.78408136,2.96145199,5.02485476,0.07373506,0.94315904,1.73291143,0.00000000
-5.49574787,7.64372320,2.90203566,4.93341289,0.07235629,0.93135501,1.70006683,0.00000000
-5.48974487,7.50800897,2.84144237,4.84595794,0.07120925,0.91980357,1.66878150,0.00000000
-5.48374187,7.37688098,2.77942843,4.76268589,0.07029625,0.90841072,1.63878182,0.00000000
-5.47773887,7.25026540,2.71581050,4.68372488,0.06961842,0.89711901,1.60976861,0.00000000
-5.47173587,7.12813535,2.65049541,4.60917524,0.06917632,0.88591270,1.58144152,0.00000000
-5.46573287,7.01056980,2.58350429,4.53914950,0.06897035,0.87482094,1.55352264,0.00000000
-5.45972986,6.89780428,2.51498959,4.47380955,0.06900119,0.86391873,1.52577793,0.00000000
-5.45372686,6.79026963,2.44524390,4.41339835,0.06927003,0.85332553,1.49803554,0.00000000
-5.44772386,6.68861601,2.37470003,4.35826357,0.06977877,0.84320163,1.47019996,0.00000000
-5.44172086,6.59372006,2.30392245,4.30887145,0.07052986,0.83374219,1.44226135,0.00000000
-5.43571786,6.50667421,2.23359056,4.26580961,0.07152611,0.82516925,1.41429986,0.00000000
-5.42971486,6.42875832,2.16447482,4.22977816,0.07277020,0.81772212,1.38648448,0.00000000
-5.42371186,6.36139485,2.09740725,4.20156960,0.07426406,0.81164637,1.35906714,0.00000000
-5.41770885,6.30608992,2.03324789,4.18203832,0.07600810,0.80718207,1.33237206,0.00000000
-5.41170585,6.26436361,1.97284933,4.17206167,0.07800029,0.80455182,1.30678149,0.00000000
-5.40570285,6.23767353,1.91702113,4.17249475,0.08023526,0.80394913,1.28271852,0.00000000
-5.39969985,6.22733619,1.86649624,4.18412199,0.08270337,0.80552780,1.26062803,0.00000000
-5.39369685,6.23445102,1.82190108,4.20760839,0.08538983,0.80939285,1.24095701,0.00000000
-5.38769385,6.25983163,1.78373090,4.24345375,0.08827408,0.81559351,1.22413511,0.00000000
-5.38169085,6.30394871,1.75233153,4.29195280,0.09132926,0.82411877,1.21055669,0.00000000
-5.37568784,6.36688813,1.72788825,4.35316395,0.09452208,0.83489561,1.20056495,0.00000000
-5.36968484,6.44832684,1.71042225,4.42688870,0.09781289,0.84779033,1.19443907,0.00000000
-5.36368184,6.54752834,1.69979438,4.51266320,0.10115619,0.86261265,1.19238465,0.00000000
-5.35767884,6.66335789,1.69571589,4.60976254,0.10450145,0.87912271,1.19452778,0.00000000
-5.35167584,6.79431660,1.69776501,4.71721762,0.10779421,0.89704043,1.20091272,0.00000000
-5.34567284,6.93859251,1.70540841,4.83384349,0.11097760,0.91605676,1.21150292,0.00000000
-5.33966983,7.09412522,1.71802599,4.95827754,0.11399394,0.93584640,1.22618507,0.00000000
-5.33366683,7.25868044,1.73493758,5.08902502,0.11678661,0.95608100,1.24477551,0.00000000
-5.32766383,7.42992979,1.75542982,5.22450928,0.11930193,0.97644240,1.26702843,0.00000000
-5.32166083,7.60553118,1.77878201,5.36312348,0.12149101,0.99663495,1.29264521,0.00000000
-5.31565783,7.78320506,1.80428937,5.50328093,0.12331148,1.01639639,1.32128405,0.00000000
-5.30965483,7.96080250,1.83128275,5.64346111,0.12472901,1.03550660,1.35256957,0.00000000
-5.30365183,8.13636131,1.85914408,5.78224892,0.12571848,1.05379375,1.38610154,0.00000000
-5.29764882,8.30814789,1.88731689,5.91836552,0.12626476,1.07113761,1.42146277,0.00000000
-5.29164582,8.47468304,1.91531211,6.05068924,0.12636318,1.08746993,1.45822557,0.00000000
-5.28564282,8.63475172,1.94270904,6.17826658,0.12601939,1.10277186,1.49595714,0.00000000
-5.27963982,8.78739729,1.96915232,6.30031328,0.12524888,1.11706875,1.53422369,0.00000000
-5.27363682,8.93190250,1.99434545,6.41620683,0.12407610,1.13042279,1.57259378,0.00000000
-5.26763382,9.06775970,2.01804197,6.52547188,0.12253313,1.14292398,1.61064113,0.00000000
-5.26163082,9.19463403,2.04003529,6.62776075,0.12065813,1.15468021,1.64794732,0.00000000
-5.25562781,9.31232329,2.06014821,6.72283143,0.11849360,1.16580707,1.68410475,0.00000000
-5.24962481,9.42071832,2.07822330,6.81052539,0.11608449,1.17641821,1.71872035,0.00000000
-5.24362181,9.51976767,2.09411486,6.89074742,0.11347634,1.18661682,1.75142018,0.00000000
-5.23761881,9.60944936,2.10768328,6.96344963,0.11071353,1.19648892,1.78185504,0.00000000
-5.23161581,9.68975229,2.11879217,7.02862064,0.10783770,1.20609880,1.80970734,0.00000000
-5.22561281,9.76066834,2.12730857,7.08628102,0.10488648,1.21548689,1.83469868,0.00000000
-5.21960980,9.82219547,2.13310599,7.13648497,0.10189247,1.22467010,1.85659813,0.00000000
-5.21360680,9.87435094,2.13607009,7.17932760,0.09888270,1.23364459,1.87523061,0.00000000
-5.20760380,9.91719284,2.13610634,7.21495658,0.09587832,1.24239042,1.89048474,0.00000000
-5.20160080,9.95084713,2.13314891,7.24358654,0.09289478,1.25087786,1.90231966,0.00000000
-5.19559780,9.97553685,2.12716994,7.26551396,0.08994226,1.25907454,1.91076997,0.00000000
-5.18959480,9.99161010,2.11818827,7.28113033,0.08702641,1.26695278,1.91594834,0.00000000
-5.18359180,9.99956271,2.10627663,7.29093140,0.08414928,1.27449643,1.91804518,0.00000000
-5.17758879,10.00005275,2.09156657,7.29552041,0.08131041,1.28170649,1.91732494,0.00000000
-5.17158579,9.99390369,2.07425039,7.29560388,0.07850794,1.28860489,1.91411903,0.00000000
-5.16558279,9.98209474,2.05457965,7.29197890,0.07573970,1.29523604,1.90881515,0.00000000
-5.15957979,9.96573726,2.03285990,7.28551175,0.07300427,1.30166576,1.90184354,0.00000000
-5.15357679,9.94603783,2.00944193,7.27710848,0.07030180,1.30797768,1.89366055,0.00000000
-5.14757379,9.92424957,1.98470953,7.26767861,0.06763463,1.31426713,1.88473018,0.00000000
-5.14157079,9.90161428,1.95906458,7.25809422,0.06500780,1.32063306,1.87550465,0.00000000
-5.13556778,9.87929921,1.93291014,7.24914690,0.06242915,1.32716844,1.86640495,0.00000000
-5.12956478,9.85833291,1.90663248,7.24150575,0.05990933,1.33394989,1.85780242,0.00000000
-5.12356178,9.83954475,1.88058325,7.23567943,0.05746149,1.34102761,1.85000249,0.00000000
-5.11755878,9.82351316,1.85506277,7.23198574,0.05510089,1.34841615,1.84323161,0.00000000
-5.11155578,9.81052696,1.83030564,7.23053126,0.05284431,1.35608724,1.83762813,0.00000000
-5.10555278,9.80056358,1.80646959,7.23120343,0.05070942,1.36396525,1.83323785,0.00000000
-5.09954977,9.79328695,1.78362846,7.23367667,0.04871408,1.37192592,1.83001453,0.00000000
-5.09354677,9.78806654,1.76176977,7.23743291,0.04687570,1.37979893,1.82782549,0.00000000
-5.08754377,9.78401754,1.74079734,7.24179626,0.04521066,1.38737417,1.82646196,0.00000000
-5.08154077,9.78006062,1.72053885,7.24598012,0.04373380,1.39441192,1.82565374,0.00000000
-5.07553777,9.77499830,1.70075804,7.24914443,0.04245808,1.40065625,1.82508719,0.00000000
-5.06953477,9.76760356,1.68117101,7.25045954,0.04139431,1.40585113,1.82442563,0.00000000
-5.06353177,9.75671527,1.66146562,7.24917279,0.04055105,1.40975825,1.82333074,0.00000000
-5.05752876,9.74133416,1.64132303,7.24467323,0.03993466,1.41217555,1.82148379,0.00000000
-5.05152576,9.72071300,1.62044005,7.23655017,0.03954937,1.41295525,1.81860530,0.00000000
-5.04552276,9.69443439,1.59855095,7.22464097,0.03939744,1.41202010,1.81447179,0.00000000
-5.03951976,9.66247051,1.57544759,7.20906447,0.03947942,1.40937683,1.80892879,0.00000000
-5.03351676,9.62521983,1.55099634,7.19023694,0.03979429,1.40512558,1.80189893,0.00000000
-5.02751376,9.58351735,1.52515118,7.16886864,0.04033966,1.39946470,1.79338490,0.00000000
-5.02151076,9.53861651,1.49796169,7.14594024,0.04111184,1.39269015,1.78346688,0.00000000
-5.01550775,9.49214263,1.46957580,7.12265960,0.04210590,1.38518938,1.77229464,0.00000000
-5.00950475,9.44601966,1.44023682,7.10040091,0.04331551,1.37742969,1.76007484,0.00000000
-5.00350175,9.40237384,1.41027502,7.08062913,0.04473283,1.36994147,1.74705438,0.00000000
-4.99749875,9.36341930,1.38009416,7.06481399,0.04634824,1.36329706,1.73350081,0.00000000
-4.99149575,9.33133208,1.35015367,7.05433853,0.04814998,1.35808616,1.71968112,0.00000000
-4.98549275,9.30811977,1.32094756,7.05040743,0.05012388,1.35488900,1.70584035,0.00000000
-4.97948974,9.29549449,1.29298102,7.05396100,0.05225295,1.35424870,1.69218130,0.00000000
-4.97348674,9.29475680,1.26674631,7.06560000,0.05451712,1.35664408,1.67884679,0.00000000
-4.96748374,9.30669762,1.24269887,7.08552611,0.05689305,1.36246446,1.66590554,0.00000000
-4.96148074,9.33152427,1.22123524,7.11350219,0.05935410,1.37198777,1.65334267,0.00000000
-4.95547774,9.36881518,1.20267375,7.14883479,0.06187035,1.38536306,1.64105534,0.00000000
-4.94947474,9.41750643,1.18723899,7.19038072,0.06440900,1.40259842,1.62885384,0.00000000
-4.94347174,9.47591122,1.17505092,7.23657748,0.06693478,1.42355500,1.61646817,0.00000000
-4.93746873,9.54177154,1.16611895,7.28549637,0.06941069,1.44794744,1.60355945,0.00000000
-4.93146573,9.61233959,1.16034134,7.33491553,0.07179892,1.47535085,1.58973574,0.00000000
-4.92546273,9.68448474,1.15750976,7.38240913,0.07406188,1.50521402,1.57457101,0.00000000
-4.91945973,9.75482043,1.15731884,7.42544811,0.07616340,1.53687838,1.55762632,0.00000000
-4.91345673,9.81984474,1.15937991,7.46150712,0.07807004,1.56960178,1.53847189,0.00000000
-4.90745373,9.87608737,1.16323852,7.48817222,0.07975239,1.60258632,1.51670867,0.00000000
-4.90145073,9.92025597,1.16839459,7.50324401,0.08118638,1.63500874,1.49198849,0.00000000
-4.89544772,9.94937480,1.17432428,7.50483110,0.08235451,1.66605236,1.46403137,0.00000000
-4.88944472,9.96090960,1.18050277,7.49142977,0.08324692,1.69493911,1.43263954,0.00000000
-4.88344172,9.95287323,1.18642663,7.46198626,0.08386231,1.72096044,1.39770715,0.00000000
-4.87743872,9.92390816,1.19163521,7.41593962,0.08420865,1.74350586,1.35922572,0.00000000
-4.87143572,9.87334284,1.19572987,7.35324368,0.08430359,1.76208807,1.31728502,0.00000000
-4.86543272,9.80122088,1.19839067,7.27436814,0.08417464,1.77636370,1.27206966,0.00000000
-4.85942971,9.70830270,1.19938975,7.18027980,0.08385909,1.78614898,1.22385189,0.00000000
-4.85342671,9.59604108,1.19860113,7.07240561,0.08340358,1.79142976,1.17298114,0.00000000
-4.84742371,9.46653271,1.19600654,6.95258015,0.08286347,1.79236566,1.11987109,0.00000000
-4.84142071,9.32244880,1.19169747,6.82298061,0.08230197,1.78928806,1.06498508,0.00000000
-4.83541771,9.16694843,1.18587321,6.68605253,0.08178899,1.78269222,1.00882067,0.00000000
-4.82941471,9.00357842,1.17883525,6.54442969,0.08139986,1.77322374,0.95189415,0.00000000
-4.82341171,8.83616400,1.17097829,6.40085145,0.08121386,1.76165976,0.89472571,0.00000000
-4.81740870,8.66869395,1.16277826,6.25808055,0.08131264,1.74888555,0.83782578,0.00000000
-4.81140570,8.50520421,1.15477774,6.11882398,0.08177851,1.73586732,0.78168310,0.00000000
-4.80540270,8.34966312,1.14756944,5.98565910,0.08269274,1.72362188,0.72675467,0.00000000
-4.79939970,8.20586147,1.14177802,5.86096676,0.08413371,1.71318431,0.67345781,0.00000000
-4.79339670,8.07730975,1.13804112,5.74687273,0.08617514,1.70557448,0.62216432,0.00000000
-4.78739370,7.96714493,1.13698988,5.64519814,0.08888429,1.70176358,0.57319660,0.00000000
-4.78139070,7.87804853,1.13922972,5.55741968,0.09232022,1.70264155,0.52682565,0.00000000
-4.77538769,7.81217744,1.14532176,5.48463955,0.09653212,1.70898670,0.48327054,0.00000000
-4.76938469,7.77110884,1.15576553,5.42756541,0.10155774,1.72143834,0.44269921,0.00000000
-4.76338169,7.75580005,1.17098339,5.38649998,0.10742198,1.74047348,0.40523033,0.00000000
-4.75737869,7.76656429,1.19130704,5.36134032,0.11413566,1.76638847,0.37093577,0.00000000
-4.75137569,7.80306274,1.21696670,5.35158638,0.12169461,1.79928620,0.33984372,0.00000000
-4.74537269,7.86431338,1.24808303,5.35635857,0.13007890,1.83906962,0.31194202,0.00000000
-4.73936968,7.94871656,1.28466223,5.37442399,0.13925259,1.88544174,0.28718175,0.00000000
-4.73336668,8.05409711,1.32659439,5.40423084,0.14916377,1.93791240,0.26548078,0.00000000
-4.72736368,8.17776225,1.37365507,5.44395063,0.15974507,1.99581159,0.24672746,0.00000000
-4.72136068,8.31657424,1.42551023,5.49152729,0.17091461,2.05830911,0.23078417,0.00000000
-4.71535768,8.46703613,1.48172412,5.54473249,0.18257744,2.12443968,0.21749088,0.00000000
-4.70935468,8.62538851,1.54176997,5.60122604,0.19462748,2.19313288,0.20666873,0.00000000
-4.70335168,8.78771463,1.60504311,5.65861998,0.20694980,2.26324659,0.19812354,0.00000000
-4.69734867,8.95005073,1.67087583,5.71454486,0.21942335,2.33360280,0.19164932,0.00000000
-4.69134567,9.10849828,1.73855366,5.76671652,0.23192394,2.40302425,0.18703181,0.00000000
-4.68534267,9.25933413,1.80733230,5.81300115,0.24432741,2.47037046,0.18405201,0.00000000
-4.67933967,9.39911501,1.87645455,5.85147692,0.25651288,2.53457159,0.18248959,0.00000000
-4.67333667,9.52477232,1.94516670,5.88048970,0.26836589,2.59465899,0.18212631,0.00000000
-4.66733367,9.63369387,2.01273380,5.89870115,0.27978134,2.64979083,0.18274918,0.00000000
-4.66133067,9.72378946,2.07845332,5.90512714,0.29066612,2.69927216,0.18415356,0.00000000
-4.65532766,9.79353774,2.14166675,5.89916499,0.30094120,2.74256861,0.18614587,0.00000000
-4.64932466,9.84201289,2.20176909,5.88060833,0.31054319,2.77931323,0.18854601,0.00000000
-4.64332166,9.86889029,2.25821608,5.84964893,0.31942529,2.80930670,0.19118946,0.00000000
-4.63731866,9.87443133,2.31052917,5.80686526,0.32755750,2.83251116,0.19392891,0.00000000
-4.63131566,9.85944883,2.35829863,5.75319822,0.33492619,2.84903825,0.19663545,0.00000000
-4.62531266,9.82525494,2.40118501,5.68991507,0.34153304,2.85913253,0.19919938,0.00000000
-4.61930965,9.77359462,2.43891936,5.61856307,0.34739344,2.86315133,0.20153053,0.00000000
-4.61330665,9.70656827,2.47130283,5.54091478,0.35253442,2.86154238,0.20355819,0.00000000
-4.60730365,9.62654736,2.49820592,5.45890745,0.35699226,2.85482056,0.20523078,0.00000000
-4.60130065,9.53608735,2.51956780,5.37457912,0.36080997,2.84354521,0.20651507,0.00000000
-4.59529765,9.43784182,2.53539615,5.29000395,0.36403477,2.82829901,0.20739524,0.00000000
-4.58929465,9.33448154,2.54576737,5.20722968,0.36671559,2.80966951,0.20787175,0.00000000
-4.58329165,9.22862160,2.55082741,5.12821936,0.36890099,2.78823402,0.20796008,0.00000000
-4.57728864,9.12275898,2.55079289,5.05479960,0.37063728,2.76454817,0.20768925,0.00000000
-4.57128564,9.01922204,2.54595213,4.98861691,0.37196717,2.73913834,0.20710043,0.00000000
-4.56528264,8.92013263,2.53666563,4.93110322,0.37292880,2.71249761,0.20624541,0.00000000
-4.55927964,8.82738047,2.52336542,4.88345112,0.37355522,2.68508478,0.20518495,0.00000000
-4.55327664,8.74260886,2.50655257,4.84659889,0.37387435,2.65732578,0.20398719,0.00000000
-4.54727364,8.66720988,2.48679233,4.82122474,0.37390913,2.62961654,0.20272584,0.00000000
-4.54127064,8.60232712,2.46470628,4.80774942,0.37367808,2.60232652,0.20147836,0.00000000
-4.53526763,8.54886348,2.44096117,4.80634584,0.37319586,2.57580182,0.20032394,0.00000000
-4.52926463,8.50749163,2.41625429,4.81695441,0.37247393,2.55036731,0.19934136,0.00000000
-4.52326163,8.47866520,2.39129544,4.83930243,0.37152118,2.52632703,0.19860672,0.00000000
-4.51725863,8.46262880,2.36678588,4.87292615,0.37034438,2.50396251,0.19819104,0.00000000
-4.51125563,8.45942566,2.34339488,4.91719418,0.36894846,2.48352881,0.19815777,0.00000000
-4.50525263,8.46890259,2.32173487,4.97133108,0.36733653,2.46524862,0.19856032,0.00000000
-4.49924962,8.49071208,2.30233616,5.03444040,0.36550978,2.44930450,0.19943960,0.00000000
-4.49324662,8.52431232,2.28562270,5.10552665,0.36346712,2.43583015,0.20082180,0.00000000
-4.48724362,8.56896649,2.27189007,5.18351592,0.36120468,2.42490124,0.20271642,0.00000000
-4.48124062,8.62374267,2.26128722,5.26727529,0.35871533,2.41652682,0.20511467,0.00000000
-4.47523762,8.68751619,2.25380302,5.35563111,0.35598816,2.41064206,0.20798847,0.00000000
-4.46923462,8.75897614,2.24925886,5.44738667,0.35300813,2.40710322,0.21128997,0.00000000
-4.46323162,8.83663754,2.24730795,5.54133938,0.34975587,2.40568551,0.21495186,0.00000000
-4.45722861,8.91886022,2.24744179,5.63629796,0.34620782,2.40608441,0.21888838,0.00000000
-4.45122561,9.00387507,2.24900401,5.73109968,0.34233656,2.40792058,0.22299712,0.00000000
-4.44522261,9.08981767,2.25121101,5.82462773,0.33811164,2.41074869,0.22716156,0.00000000
-4.43921961,9.17476851,2.25317893,5.91582846,0.33350059,2.41406961,0.23125432,0.00000000
-4.43321661,9.25679881,2.25395571,6.00372811,0.32847032,2.41734581,0.23514095,0.00000000
-4.42721361,9.33401984,2.25255696,6.08744852,0.32298871,2.42001905,0.23868423,0.00000000
-4.42121061,9.40463376,2.24800404,6.16622099,0.31702635,2.42152973,0.24174869,0.00000000
-4.41520760,9.46698349,2.23936255,6.23939770,0.31055841,2.42133680,0.24420527,0.00000000
-4.40920460,9.51959906,2.22577968,6.30645977,0.30356637,2.41893739,0.24593582,0.00000000
-4.40320160,9.56123807,2.20651851,6.36702158,0.29603970,2.41388506,0.24683740,0.00000000
-4.39719860,9.59091831,2.18098794,6.42083064,0.28797724,2.40580594,0.24682594,0.00000000
-4.39119560,9.60794074,2.14876688,6.46776307,0.27938828,2.39441195,0.24583941,0.00000000
-4.38519260,9.61190202,2.10962176,6.50781450,0.27029327,2.37951063,0.24384009,0.00000000
-4.37918959,9.60269607,2.06351692,6.54108709,0.26072408,2.36101108,0.24081604,0.00000000
-4.37318659,9.58050499,2.01061733,6.56777303,0.25072385,2.33892617,0.23678159,0.00000000
-4.36718359,9.54578032,1.95128421,6.58813572,0.24034637,2.31337087,0.23177693,0.00000000
-4.36118059,9.49921611,1.88606366,6.60248967,0.22965508,2.28455710,0.22586681,0.00000000
-4.35517759,9.44171565,1.81566940,6.61118031,0.21872171,2.25278568,0.21913839,0.00000000
-4.34917459,9.37435418,1.74096051,6.61456517,0.20762463,2.21843577,0.21169841,0.00000000
-4.34317159,9.29833982,1.66291534,6.61299741,0.19644695,2.18195268,0.20366985,0.00000000
-4.33716858,9.21497499,1.58260302,6.60681295,0.18527460,2.14383463,0.19518807,0.00000000
-4.33116558,9.12562031,1.50115376,6.59632180,0.17419420,2.10461925,0.18639682,0.00000000
-4.32516258,9.03166270,1.41972930,6.58180414,0.16329111,2.06487036,0.17744414,0.00000000
-4.31915958,8.93448879,1.33949450,6.56351107,0.15264753,2.02516562,0.16847837,0.00000000
-4.31315658,8.83546435,1.26159114,6.54166996,0.14234076,1.98608549,0.15964441,0.00000000
-4.30715358,8.73591974,1.18711467,6.51649345,0.13244173,1.94820362,0.15108029,0.00000000
