energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.47773887,7.31049113,0.00876547,0.53898962,0.02100466,0.00000000,7.46613971,3.61408002,0.06655063,2.07095522
-5.47173587,7.36398026,0.00906753,0.54263212,0.02173534,0.00000000,7.41646925,3.65703763,0.06743230,2.08456944
-5.46573287,7.40597604,0.00939486,0.54589187,0.02245430,0.00000000,7.35148905,3.69407457,0.06829178,2.09507328
-5.45972986,7.43538527,0.00973686,0.54883871,0.02314754,0.00000000,7.27287677,3.72426561,0.06911641,2.10208417
-5.45372686,7.45122422,0.01008281,0.55152926,0.02380143,0.00000000,7.18225678,3.74678009,0.06989389,2.10525215
-5.44772386,7.45265812,0.01042211,0.55400587,0.02440303,0.00000000,7.08114124,3.76091395,0.07061306,2.10427426
-5.44172086,7.43904728,0.01074460,0.55629734,0.02494062,0.00000000,6.97089086,3.76612274,0.07126474,2.09891028
-5.43571786,7.40999782,0.01104086,0.55842151,0.02540404,0.00000000,6.85269697,3.76205422,0.07184261,2.08899910
-5.42971486,7.36541475,0.01130242,0.56038931,0.02578508,0.00000000,6.72758499,3.74857910,0.07234406,2.07447516
-5.42371186,7.30555409,0.01152205,0.56221026,0.02607785,0.00000000,6.59643769,3.72581810,0.07277103,2.05538396
-5.41770885,7.23107054,0.01169398,0.56389868,0.02627906,0.00000000,6.46003515,3.69416365,0.07313071,2.03189571
-5.41170585,7.14305674,0.01181405,0.56548038,0.02638818,0.00000000,6.31910704,3.65429448,0.07343614,2.00431603
-5.40570285,7.04307041,0.01187987,0.56699905,0.02640760,0.00000000,6.17439183,3.60718153,0.07370649,1.97309275
-5.39969985,6.93314582,0.01189090,0.56852185,0.02634261,0.00000000,6.02669724,3.55408400,0.07396719,1.93881791
-5.39369685,6.81578658,0.01184843,0.57014378,0.02620134,0.00000000,5.87695584,3.49653450,0.07424969,1.90222413
-5.38769385,6.69393771,0.01175561,0.57199000,0.02599452,0.00000000,5.72627052,3.43631291,0.07459090,1.86417504
-5.38169085,6.57093575,0.01161731,0.57421621,0.02573516,0.00000000,5.57594481,3.37540907,0.07503235,1.82564932
-5.37568784,6.45043699,0.01143999,0.57700633,0.02543819,0.00000000,5.42749470,3.31597470,0.07561895,1.78771863
-5.36968484,6.33632487,0.01123150,0.58056782,0.02511991,0.00000000,5.28263949,3.26026586,0.07639750,1.75151969
-5.36368184,6.23259914,0.01100079,0.58512450,0.02479743,0.00000000,5.14327112,3.21057737,0.07741493,1.71822142
-5.35767884,6.14325014,0.01075766,0.59090707,0.02448805,0.00000000,5.01140278,3.16917152,0.07871630,1.68898809
-5.35167584,6.07212280,0.01051245,0.59814198,0.02420864,0.00000000,4.88909917,3.13820318,0.08034278,1.66493977
-5.34567284,6.02277558,0.01027564,0.60703887,0.02397497,0.00000000,4.77839229,3.11964436,0.08232947,1.64711171
-5.33966983,5.99834031,0.01005759,0.61777750,0.02380109,0.00000000,4.68118738,3.11521087,0.08470340,1.63641422
-5.33366683,6.00138897,0.00986815,0.63049471,0.02369882,0.00000000,4.59916482,3.12629407,0.08748159,1.63359484
-5.32766383,6.03381352,0.00971634,0.64527223,0.02367720,0.00000000,4.53368384,3.15390064,0.09066949,1.63920444
-5.32166083,6.09672457,0.00961015,0.66212611,0.02374215,0.00000000,4.48569428,3.19860280,0.09425962,1.65356893
-5.31565783,6.19037411,0.00955619,0.68099836,0.02389620,0.00000000,4.45566191,3.26050161,0.09823077,1.67676797
-5.30965483,6.31410660,0.00955961,0.70175147,0.02413835,0.00000000,4.44351247,3.33920495,0.10254765,1.70862182
-5.30365183,6.46634157,0.00962392,0.72416625,0.02446405,0.00000000,4.44859840,3.43382171,0.10716104,1.74868731
-5.29764882,6.64458983,0.00975094,0.74794331,0.02486540,0.00000000,4.46969097,3.54297304,0.11200853,1.79626326
-5.29164582,6.84550374,0.00994085,0.77270821,0.02533136,0.00000000,4.50499929,3.66482064,0.11701582,1.85040557
-5.28564282,7.06496053,0.01019222,0.79802034,0.02584820,0.00000000,4.55221607,3.79711171,0.12209854,1.90995161
-5.27963982,7.29817642,0.01050218,0.82338516,0.02639995,0.00000000,4.60858852,3.93723919,0.12716449,1.97355324
-5.27363682,7.53984755,0.01086662,0.84826942,0.02696906,0.00000000,4.67101154,4.08231551,0.13211629,2.03971717
-5.26763382,7.78431261,0.01128042,0.87211870,0.02753699,0.00000000,4.73613884,4.22925727,0.13685436,2.10685135
-5.26163082,8.02573094,0.01173772,0.89437653,0.02808496,0.00000000,4.80050708,4.37487778,0.14128002,2.17331550
-5.25562781,8.25826900,0.01223223,0.91450420,0.02859459,0.00000000,4.86066689,4.51598405,0.14529862,2.23747377
-5.24962481,8.47628753,0.01275751,0.93200044,0.02904861,0.00000000,4.91331471,4.64947436,0.14882263,2.29774743
-5.24362181,8.67452172,0.01330727,0.94641995,0.02943149,0.00000000,4.95541891,4.77243262,0.15177446,2.35266536
-5.23761881,8.84824662,0.01387559,0.95738992,0.02972991,0.00000000,4.98433441,4.88221559,0.15408902,2.40091014
-5.23161581,8.99342093,0.01445712,0.96462381,0.02993330,0.00000000,4.99790003,4.97652952,0.15571569,2.44135798
-5.22561281,9.10680286,0.01504726,0.96793167,0.03003408,0.00000000,4.99451437,5.05349285,0.15661993,2.47311061
-5.21960980,9.18603352,0.01564220,0.96722646,0.03002789,0.00000000,4.97318653,5.11168261,0.15678412,2.49551791
-5.21360680,9.22968430,0.01623895,0.96252623,0.02991361,0.00000000,4.93355969,5.15016266,0.15620787,2.50819038
-5.20760380,9.23726696,0.01683525,0.95395196,0.02969332,0.00000000,4.87590685,5.16849286,0.15490762,2.51100104
-5.20160080,9.20920661,0.01742944,0.94172124,0.02937202,0.00000000,4.80109931,5.16671916,0.15291571,2.50407694
-5.19559780,9.14677988,0.01802027,0.92613820,0.02895735,0.00000000,4.71055026,5.14534570,0.15027873,2.48778084
-5.18959480,9.05202214,0.01860663,0.90758021,0.02845912,0.00000000,4.60613642,5.10529067,0.14705557,2.46268424
-5.18359180,8.92760929,0.01918732,0.88648204,0.02788884,0.00000000,4.49010250,5.04782873,0.14331493,2.42953327
-5.17758879,8.77672081,0.01976073,0.86331839,0.02725910,0.00000000,4.36495330,4.97452329,0.13913263,2.38920943
-5.17158579,8.60289148,0.02032456,0.83858565,0.02658306,0.00000000,4.23333939,4.88715248,0.13458882,2.34268708
-5.16558279,8.40985984,0.02087563,0.81278378,0.02587384,0.00000000,4.09794191,4.78763284,0.12976510,2.29099025
-5.15957979,8.20142111,0.02140967,0.78639932,0.02514400,0.00000000,3.96136249,4.67794481,0.12474183,2.23515063
-5.15357679,7.98129192,0.02192120,0.75989008,0.02440509,0.00000000,3.82602327,4.56006367,0.11959564,2.17616912
-5.14757379,7.75299311,0.02240351,0.73367246,0.02366722,0.00000000,3.69408175,4.43589932,0.11439734,2.11498251
-5.14157079,7.51975570,0.02284874,0.70811161,0.02293880,0.00000000,3.56736395,4.30724744,0.10921017,2.05243701
-5.13556778,7.28445343,0.02324802,0.68351493,0.02222636,0.00000000,3.44731840,4.17575381,0.10408858,1.98926931
-5.12956478,7.04956345,0.02359174,0.66012888,0.02153448,0.00000000,3.33499238,4.04289256,0.09907745,1.92609606
-5.12356178,6.81715516,0.02386984,0.63813901,0.02086579,0.00000000,3.23103017,3.90995836,0.09421193,1.86341149
-5.11755878,6.58890525,0.02407224,0.61767292,0.02022117,0.00000000,3.13569253,3.77807151,0.08951756,1.80159286
-5.11155578,6.36613566,0.02418925,0.59880573,0.01959992,0.00000000,3.04889492,3.64819413,0.08501099,1.74091284
-5.10555278,6.14986973,0.02421203,0.58156746,0.01900009,0.00000000,2.97026143,3.52115504,0.08070094,1.68155739
-5.09954977,5.94090112,0.02413302,0.56595157,0.01841876,0.00000000,2.89919050,3.39768055,0.07658944,1.62364780
-5.09354677,5.73986953,0.02394636,0.55192419,0.01785250,0.00000000,2.83492820,3.27842803,0.07267326,1.56726495
-5.08754377,5.54733706,0.02364821,0.53943322,0.01729762,0.00000000,2.77664430,3.16401919,0.06894542,1.51247420
-5.08154077,5.36385969,0.02323707,0.52841667,0.01675059,0.00000000,2.72350679,3.05507045,0.06539667,1.45934908
-5.07553777,5.19004879,0.02271391,0.51880993,0.01620833,0.00000000,2.67475055,2.95221773,0.06201685,1.40799229
-5.06953477,5.02661877,0.02208228,0.51055134,0.01566842,0.00000000,2.62973637,2.85613420,0.05879615,1.35855271
-5.06353177,4.87441806,0.02134823,0.50358602,0.01512934,0.00000000,2.58799743,2.76753960,0.05572608,1.31123753
-5.05752876,4.73444216,0.02052022,0.49786779,0.01459054,0.00000000,2.54927090,2.68720085,0.05280021,1.26631874
-5.05152576,4.60782859,0.01960882,0.49335925,0.01405250,0.00000000,2.51351349,2.61592435,0.05001465,1.22413396
-5.04552276,4.49583508,0.01862644,0.49003024,0.01351668,0.00000000,2.48090064,2.55454071,0.04736824,1.18508169
-5.03951976,4.39980333,0.01758690,0.48785500,0.01298547,0.00000000,2.45180991,2.50388367,0.04486248,1.14961146
-5.03351676,4.32111151,0.01650502,0.48680836,0.01246197,0.00000000,2.42679025,2.46476484,0.04250130,1.11820969
-5.02751376,4.26111942,0.01539616,0.48686151,0.01194989,0.00000000,2.40651925,2.43794657,0.04029056,1.09138232
-5.02151076,4.22111037,0.01427573,0.48797766,0.01145328,0.00000000,2.39175137,2.42411497,0.03823747,1.06963532
-5.01550775,4.20223386,0.01315882,0.49010816,0.01097635,0.00000000,2.38326054,2.42385503,0.03635002,1.05345432
-5.00950475,4.20545287,0.01205973,0.49318934,0.01052325,0.00000000,2.38178049,2.43762977,0.03463622,1.04328452
-5.00350175,4.23149910,0.01099172,0.49714046,0.01009789,0.00000000,2.38794659,2.46576456,0.03310355,1.03951207
-4.99749875,4.28083844,0.00996665,0.50186283,0.00970377,0.00000000,2.40224256,2.50843749,0.03175836,1.04244783
-4.99149575,4.35364859,0.00899487,0.50724035,0.00934389,0.00000000,2.42495504,2.56567622,0.03060549,1.05231434
-4.98549275,4.44980941,0.00808505,0.51314135,0.00902067,0.00000000,2.45613874,2.63736098,0.02964791,1.06923641
-4.97948974,4.56890581,0.00724416,0.51942163,0.00873595,0.00000000,2.49559393,2.72323309,0.02888660,1.09323587
-4.97348674,4.71024235,0.00647750,0.52592846,0.00849098,0.00000000,2.54285756,2.82290801,0.02832052,1.12423025
-4.96748374,4.87286766,0.00578877,0.53250536,0.00828655,0.00000000,2.59720840,2.93589140,0.02794680,1.16203558
-4.96148074,5.05560668,0.00518024,0.53899722,0.00812303,0.00000000,2.65768581,3.06159686,0.02776091,1.20637257
-4.95547774,5.25709795,0.00465288,0.54525546,0.00800058,0.00000000,2.72312103,3.19936368,0.02775707,1.25687597
-4.94947474,5.47583351,0.00420659,0.55114297,0.00791922,0.00000000,2.79217918,3.34847317,0.02792862,1.31310633
-4.94347174,5.71019866,0.00384037,0.55653842,0.00787907,0.00000000,2.86340976,3.50816237,0.02826850,1.37456344
-4.93746873,5.95850929,0.00355254,0.56133972,0.00788043,0.00000000,2.93530259,3.67763427,0.02876959,1.44070076
-4.93146573,6.21904479,0.00334091,0.56546651,0.00792393,0.00000000,3.00634652,3.85606388,0.02942519,1.51094013
-4.92546273,6.49007516,0.00320293,0.56886145,0.00801066,0.00000000,3.07508748,4.04260006,0.03022926,1.58468597
-4.91945973,6.76988133,0.00313582,0.57149042,0.00814219,0.00000000,3.14018306,4.23636350,0.03117664,1.66133854
-4.91345673,7.05676851,0.00313670,0.57334147,0.00832061,0.00000000,3.20045074,4.43644129,0.03226319,1.74030566
-4.90745373,7.34907269,0.00320257,0.57442288,0.00854849,0.00000000,3.25490738,4.64187917,0.03348571,1.82101247
-4.90145073,7.64516121,0.00333038,0.57476026,0.00882883,0.00000000,3.30279812,4.85167272,0.03484182,1.90290918
-4.89544772,7.94342839,0.00351703,0.57439306,0.00916489,0.00000000,3.34361356,5.06475863,0.03632970,1.98547645
-4.88944472,8.24228789,0.00375929,0.57337060,0.00956003,0.00000000,3.37709445,5.28000748,0.03794764,2.06822862
-4.88344172,8.54016329,0.00405375,0.57174791,0.01001751,0.00000000,3.40322424,5.49621950,0.03969368,2.15071473
-4.87743872,8.83547863,0.00439677,0.56958172,0.01054025,0.00000000,3.42221004,5.71212402,0.04156502,2.23251772
-4.87143572,9.12665066,0.00478439,0.56692651,0.01113056,0.00000000,3.43445371,5.92638394,0.04355749,2.31325197
-4.86543272,9.41208413,0.00521226,0.56383117,0.01178986,0.00000000,3.44051464,6.13760539,0.04566501,2.39255966
-4.85942971,9.69017154,0.00567560,0.56033612,0.01251844,0.00000000,3.44106689,6.34435310,0.04787912,2.47010629
-4.85342671,9.95929808,0.00616916,0.55647118,0.01331520,0.00000000,3.43685299,6.54517118,0.05018850,2.54557596
-4.84742371,10.21785265,0.00668723,0.55225408,0.01417747,0.00000000,3.42863728,6.73860891,0.05257873,2.61866667
-4.84142071,10.46424481,0.00722366,0.54768982,0.01510083,0.00000000,3.41716136,6.92325079,0.05503202,2.68908627
-4.83541771,10.69692794,0.00777200,0.54277071,0.01607902,0.00000000,3.40310403,7.09774975,0.05752726,2.75654940
-4.82941471,10.91442770,0.00832555,0.53747713,0.01710389,0.00000000,3.38704804,7.26086224,0.06004013,2.82077587
-4.82341171,11.11537525,0.00887762,0.53177886,0.01816549,0.00000000,3.36945507,7.41148385,0.06254338,2.88149065
-4.81740870,11.29854393,0.00942168,0.52563705,0.01925215,0.00000000,3.35065039,7.54868389,0.06500740,2.93842591
-4.81140570,11.46288799,0.00995165,0.51900649,0.02035071,0.00000000,3.33081757,7.67173738,0.06740080,2.99132495
-4.80540270,11.60758174,0.01046217,0.51183832,0.02144681,0.00000000,3.31000341,7.78015298,0.06969125,3.03994821
-4.79939970,11.73205739,0.01094894,0.50408291,0.02252524,0.00000000,3.28813247,7.87369539,0.07184639,3.08408113
-4.79339670,11.83603946,0.01140899,0.49569282,0.02357037,0.00000000,3.26503006,7.95240097,0.07383486,3.12354355
-4.78739370,11.91957408,0.01184104,0.48662581,0.02456660,0.00000000,3.24045232,8.01658558,0.07562732,3.15820025
-4.78139070,11.98305108,0.01224574,0.47684766,0.02549884,0.00000000,3.21412126,8.06684370,0.07719754,3.18797210
-4.77538769,12.02721714,0.01262602,0.46633488,0.02635308,0.00000000,3.18576276,8.10403840,0.07852341,3.21284711
-4.76938469,12.05317862,0.01298722,0.45507697,0.02711678,0.00000000,3.15514525,8.12928195,0.07958791,3.23289070
-4.76338169,12.06239264,0.01333729,0.44307833,0.02777944,0.00000000,3.12211661,8.14390724,0.08037988,3.24825442
-4.75737869,12.05664577,0.01368686,0.43035975,0.02833291,0.00000000,3.08663737,8.14943047,0.08089467,3.25918231
-4.75137569,12.03801993,0.01404923,0.41695917,0.02877178,0.00000000,3.04880794,8.14750623,0.08113460,3.26601431
-4.74537269,12.00884587,0.01444023,0.40293202,0.02909359,0.00000000,3.00888856,8.13987608,0.08110913,3.26918593
-4.73936968,11.97164482,0.01487808,0.38835076,0.02929899,0.00000000,2.96731039,8.12831234,0.08083483,3.26922396
-4.73336668,11.92906004,0.01538298,0.37330391,0.02939174,0.00000000,2.92467719,8.11455911,0.08033506,3.26673767
-4.72736368,11.88377995,0.01597674,0.35789435,0.02937862,0.00000000,2.88175716,8.10027248,0.07963938,3.26240572
-4.72136068,11.83845552,0.01668226,0.34223705,0.02926919,0.00000000,2.83946510,8.08696242,0.07878275,3.25695866
-4.71535768,11.79561480,0.01752284,0.32645638,0.02907551,0.00000000,2.79883558,8.07593856,0.07780448,3.25115770
-4.70935468,11.75757763,0.01852154,0.31068285,0.02881169,0.00000000,2.76098820,8.06826208,0.07674693,3.24577019
-4.70335168,11.72637408,0.01970037,0.29504970,0.02849334,0.00000000,2.72708643,8.06470584,0.07565417,3.24154282
-4.69734867,11.70366979,0.02107953,0.27968922,0.02813707,0.00000000,2.69829183,8.06572442,0.07457043,3.23917342
-4.69134567,11.69070142,0.02267655,0.26472907,0.02775981,0.00000000,2.67571572,8.07143549,0.07353856,3.23928268
-4.68534267,11.68822515,0.02450551,0.25028878,0.02737822,0.00000000,2.66037047,8.08161336,0.07259848,3.24238702
-4.67933967,11.69648039,0.02657630,0.23647644,0.02700806,0.00000000,2.65312276,8.09569509,0.07178569,3.24887379
-4.67333667,11.71517093,0.02889393,0.22338587,0.02666362,0.00000000,2.65465094,8.11279899,0.07112997,3.25898024
-4.66733367,11.74346426,0.03145800,0.21109428,0.02635722,0.00000000,2.66540866,8.13175484,0.07065415,3.27277721
-4.66133067,11.78000992,0.03426229,0.19966054,0.02609876,0.00000000,2.68559659,8.15114460,0.07037323,3.29015871
-4.65532766,11.82297640,0.03729451,0.18912413,0.02589543,0.00000000,2.71514379,8.16935202,0.07029373,3.31083812
-4.64932466,11.87010580,0.04053631,0.17950484,0.02575152,0.00000000,2.75369984,8.18461926,0.07041337,3.33435146
-4.64332166,11.91878445,0.04396340,0.17080319,0.02566832,0.00000000,2.80063858,8.19510816,0.07072106,3.36006811
