energy_ev,total_up,Ge_p_up,Ge_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-5.11755878,6.62760904,1.11493039,0.00000000,2.93737632,3.30966655,2.79574164,0.00000000
-5.11155578,6.77553743,1.13439092,0.00000000,3.02424106,3.37129120,2.86571320,0.00000000
-5.10555278,6.91103632,1.15146369,0.00000000,3.10515186,3.42756599,2.92830529,0.00000000
-5.09954977,7.03356557,1.16621415,0.00000000,3.17978677,3.47825015,2.98324016,0.00000000
-5.09354677,7.14279506,1.17873837,0.00000000,3.24787614,3.52319780,3.03038930,0.00000000
-5.08754377,7.23857694,1.18915215,0.00000000,3.30918723,3.56234406,3.06976293,0.00000000
-5.08154077,7.32091270,1.19757973,0.00000000,3.36350850,3.59568840,3.10149561,0.00000000
-5.07553777,7.38991794,1.20414312,0.00000000,3.41063524,3.62327674,3.12582924,0.00000000
-5.06953477,7.44578819,1.20895261,0.00000000,3.45035802,3.64518388,3.14309502,0.00000000
-5.06353177,7.48876871,1.21209926,0.00000000,3.48245534,3.66149782,3.15369546,0.00000000
-5.05752876,7.51913085,1.21364977,0.00000000,3.50669157,3.67230728,3.15808790,0.00000000
-5.05152576,7.53715696,1.21364423,0.00000000,3.52282074,3.67769360,3.15677032,0.00000000
-5.04552276,7.54313496,1.21209679,0.00000000,3.53059629,3.67772760,3.15027008,0.00000000
-5.03951976,7.53736282,1.20899921,0.00000000,3.52978651,3.67247183,3.13913602,0.00000000
-5.03351676,7.52016228,1.20432706,0.00000000,3.52019467,3.66198784,3.12393358,0.00000000
-5.02751376,7.49190018,1.19804804,0.00000000,3.50168259,3.64634791,3.10524272,0.00000000
-5.02151076,7.45301528,1.19013181,0.00000000,3.47419601,3.62565033,3.08365783,0.00000000
-5.01550775,7.40404777,1.18056068,0.00000000,3.43778990,3.60003675,3.05978876,0.00000000
-5.00950475,7.34566841,1.16934032,0.00000000,3.39265167,3.56971030,3.03426197,0.00000000
-5.00350175,7.27870441,1.15650965,0.00000000,3.33912055,3.53495274,3.00772088,0.00000000
-4.99749875,7.20415909,1.14214943,0.00000000,3.27770139,3.49613935,2.98082445,0.00000000
-4.99149575,7.12322317,1.12638866,0.00000000,3.20907160,3.45375008,2.95424340,0.00000000
-4.98549275,7.03727583,1.10940861,0.00000000,3.13408033,3.40837589,2.92865367,0.00000000
-4.97948974,6.94787474,1.09144399,0.00000000,3.05373945,3.36071969,2.90472690,0.00000000
-4.97348674,6.85673479,1.07278126,0.00000000,2.96920654,3.31159124,2.88311824,0.00000000
-4.96748374,6.76569610,1.05375406,0.00000000,2.88176032,3.26189614,2.86445176,0.00000000
-4.96148074,6.67668268,1.03473615,0.00000000,2.79276970,3.21261923,2.84930427,0.00000000
-4.95547774,6.59165341,1.01613201,0.00000000,2.70365769,3.16480285,2.83818842,0.00000000
-4.94947474,6.51254776,0.99836568,0.00000000,2.61586192,3.11952105,2.83153573,0.00000000
-4.94347174,6.44122846,0.98186833,0.00000000,2.53079347,3.07785049,2.82968092,0.00000000
-4.93746873,6.37942388,0.96706519,0.00000000,2.44979576,3.04083952,2.83284796,0.00000000
-4.93146573,6.32867232,0.95436218,0.00000000,2.37410541,3.00947626,2.84113893,0.00000000
-4.92546273,6.29027064,0.94413306,0.00000000,2.30481645,2.98465716,2.85452618,0.00000000
-4.91945973,6.26522896,0.93670724,0.00000000,2.24284928,2.96715701,2.87284811,0.00000000
-4.91345673,6.25423320,0.93235899,0.00000000,2.18892556,2.95760148,2.89580889,0.00000000
-4.90745373,6.25761648,0.93129805,0.00000000,2.14354957,2.95644309,2.92298220,0.00000000
-4.90145073,6.27534050,0.93366218,0.00000000,2.10699670,2.96394159,2.95381866,0.00000000
-4.89544772,6.30698710,0.93951169,0.00000000,2.07930917,2.98014918,2.98765685,0.00000000
-4.88944472,6.35176054,0.94882606,0.00000000,2.06029878,3.00490138,3.02373749,0.00000000
-4.88344172,6.40850020,0.96150281,0.00000000,2.04955652,3.03781381,3.06122032,0.00000000
-4.87743872,6.47570348,0.97735857,0.00000000,2.04646837,3.07828520,3.09920311,0.00000000
-4.87143572,6.55155824,0.99613228,0.00000000,2.05023655,3.12550666,3.13674234,0.00000000
-4.86543272,6.63398402,1.01749046,0.00000000,2.05990558,3.17847710,3.17287504,0.00000000
-4.85942971,6.72068089,1.04103436,0.00000000,2.07439190,3.23602450,3.20664090,0.00000000
-4.85342671,6.80918461,1.06630885,0.00000000,2.09251627,3.29683246,3.23710449,0.00000000
-4.84742371,6.89692648,1.09281273,0.00000000,2.11303780,3.35947128,3.26337655,0.00000000
-4.84142071,6.98129604,1.12001013,0.00000000,2.13468852,3.42243251,3.28463402,0.00000000
-4.83541771,7.05970470,1.14734273,0.00000000,2.15620736,3.48416598,3.30013799,0.00000000
-4.82941471,7.12964811,1.17424241,0.00000000,2.17637262,3.54311787,3.30924918,0.00000000
-4.82341171,7.18876504,1.20014379,0.00000000,2.19403194,3.59776844,3.31144018,0.00000000
-4.81740870,7.23489094,1.22449646,0.00000000,2.20812874,3.64666822,3.30630416,0.00000000
-4.81140570,7.26610408,1.24677635,0.00000000,2.21772470,3.68847115,3.29355973,0.00000000
-4.80540270,7.28076284,1.26649594,0.00000000,2.22201747,3.72196363,3.27305161,0.00000000
-4.79939970,7.27753317,1.28321308,0.00000000,2.22035343,3.74608855,3.24474736,0.00000000
-4.79339670,7.25540532,1.29653810,0.00000000,2.21223521,3.75996362,3.20873023,0.00000000
-4.78739370,7.21370018,1.30613925,0.00000000,2.19732425,3.76289368,3.16518863,0.00000000
-4.78139070,7.15206548,1.31174619,0.00000000,2.17543846,3.75437709,3.11440280,0.00000000
-4.77538769,7.07046315,1.31315192,0.00000000,2.14654570,3.73410630,3.05672958,0.00000000
-4.76938469,6.96914915,1.31021303,0.00000000,2.11075347,3.70196359,2.99258612,0.00000000
-4.76338169,6.84864782,1.30284862,0.00000000,2.06829589,3.65801237,2.92243345,0.00000000
-4.75737869,6.70972254,1.29103811,0.00000000,2.01951852,3.60248544,2.84676098,0.00000000
-4.75137569,6.55334499,1.27481834,0.00000000,1.96486204,3.53577096,2.76607271,0.00000000
-4.74537269,6.38066459,1.25427995,0.00000000,1.90484554,3.45839726,2.68087585,0.00000000
-4.73936968,6.19297989,1.22956370,0.00000000,1.84005011,3.37101739,2.59167248,0.00000000
-4.73336668,5.99171297,1.20085653,0.00000000,1.77110346,3.27439403,2.49895427,0.00000000
-4.72736368,5.77838758,1.16838775,0.00000000,1.69866575,3.16938535,2.40320048,0.00000000
-4.72136068,5.55461111,1.13242533,0.00000000,1.62341717,3.05693196,2.30487874,0.00000000
-4.71535768,5.32206002,1.09327229,0.00000000,1.54604714,2.93804500,2.20444835,0.00000000
-4.70935468,5.08246811,1.05126310,0.00000000,1.46724518,2.81379506,2.10236511,0.00000000
-4.70335168,4.83761639,1.00676004,0.00000000,1.38769326,2.68530161,1.99908704,0.00000000
-4.69734867,4.58932343,0.96014935,0.00000000,1.30805924,2.55372237,1.89508012,0.00000000
-4.69134567,4.33943477,0.91183693,0.00000000,1.22899128,2.42024217,1.79082309,0.00000000
-4.68534267,4.08981040,0.86224372,0.00000000,1.15111256,2.28606071,1.68681065,0.00000000
-4.67933967,3.84230912,0.81180043,0.00000000,1.07501636,2.15237891,1.58355446,0.00000000
-4.67333667,3.59876947,0.76094171,0.00000000,1.00126097,2.02038366,1.48158149,0.00000000
-4.66733367,3.36098686,0.71009983,0.00000000,0.93036442,1.89123092,1.38142973,0.00000000
-4.66133067,3.13068721,0.65969792,0.00000000,0.86279890,1.76602740,1.28364120,0.00000000
-4.65532766,2.90949789,0.61014296,0.00000000,0.79898497,1.64581124,1.18875265,0.00000000
-4.64932466,2.69891686,0.56181878,0.00000000,0.73928572,1.53153236,1.09728449,0.00000000
-4.64332166,2.50028166,0.51507925,0.00000000,0.68400106,1.42403318,1.00972859,0.00000000
-4.63731866,2.31473946,0.47024203,0.00000000,0.63336248,1.32403061,0.92653580,0.00000000
-4.63131566,2.14322026,0.42758307,0.00000000,0.58752865,1.23210027,0.84810386,0.00000000
-4.62531266,1.98641444,0.38733218,0.00000000,0.54658215,1.14866374,0.77476661,0.00000000
-4.61930965,1.84475652,0.34966974,0.00000000,0.51052767,1.07397966,0.70678516,0.00000000
-4.61330665,1.71841597,0.31472493,0.00000000,0.47929201,1.00813941,0.64434157,0.00000000
-4.60730365,1.60729633,0.28257527,0.00000000,0.45272606,0.95106771,0.58753558,0.00000000
-4.60130065,1.51104279,0.25324775,0.00000000,0.43060886,0.90252847,0.53638445,0.00000000
-4.59529765,1.42905851,0.22672124,0.00000000,0.41265381,0.86213597,0.49082615,0.00000000
-4.58929465,1.36052927,0.20293029,0.00000000,0.39851690,0.82937087,0.45072566,0.00000000
-4.58329165,1.30445562,0.18176997,0.00000000,0.38780688,0.80360094,0.41588413,0.00000000
-4.57728864,1.25969141,0.16310157,0.00000000,0.38009695,0.78410554,0.38605035,0.00000000
-4.57128564,1.22498723,0.14675898,0.00000000,0.37493766,0.77010297,0.36093420,0.00000000
-4.56528264,1.19903700,0.13255533,0.00000000,0.37187063,0.76077987,0.34022108,0.00000000
-4.55927964,1.18052584,0.12028985,0.00000000,0.37044250,0.75532119,0.32358697,0.00000000
-4.55327664,1.16817727,0.10975441,0.00000000,0.37021864,0.75293984,0.31071309,0.00000000
-4.54727364,1.16079760,0.10073986,0.00000000,0.37079601,0.75290451,0.30129973,0.00000000
-4.54127064,1.15731586,0.09304156,0.00000000,0.37181479,0.75456468,0.29507830,0.00000000
-4.53526763,1.15681734,0.08646442,0.00000000,0.37296810,0.75737167,0.29182134,0.00000000
-4.52926463,1.15856940,0.08082689,0.00000000,0.37400963,0.76089476,0.29134969,0.00000000
-4.52326163,1.16203837,0.07596414,0.00000000,0.37475858,0.76483180,0.29353671,0.00000000
-4.51725863,1.16689677,0.07173027,0.00000000,0.37510199,0.76901361,0.29830917,0.00000000
-4.51125563,1.17302052,0.06799963,0.00000000,0.37499405,0.77340213,0.30564470,0.00000000
-4.50525263,1.18047625,0.06466719,0.00000000,0.37445266,0.77808221,0.31556605,0.00000000
-4.49924962,1.18949933,0.06164819,0.00000000,0.37355325,0.78324756,0.32813215,0.00000000
-4.49324662,1.20046341,0.05887710,0.00000000,0.37242015,0.78918125,0.34342649,0.00000000
-4.48724362,1.21384318,0.05630591,0.00000000,0.37121599,0.79623193,0.36154324,0.00000000
-4.48124062,1.23017189,0.05390216,0.00000000,0.37012950,0.80478664,0.38257188,0.00000000
-4.47523762,1.24999581,0.05164650,0.00000000,0.36936234,0.81524170,0.40658093,0.00000000
-4.46923462,1.27382780,0.04953020,0.00000000,0.36911563,0.82797296,0.43360168,0.00000000
-4.46323162,1.30210241,0.04755260,0.00000000,0.36957674,0.84330713,0.46361288,0.00000000
-4.45722861,1.33513479,0.04571862,0.00000000,0.37090702,0.86149536,0.49652706,0.00000000
-4.45122561,1.37308575,0.04403651,0.00000000,0.37323109,0.88269086,0.53217956,0.00000000
-4.44522261,1.41593462,0.04251584,0.00000000,0.37662820,0.90693148,0.57032086,0.00000000
-4.43921961,1.46346196,0.04116586,0.00000000,0.38112609,0.93412848,0.61061286,0.00000000
-4.43321661,1.51524281,0.03999419,0.00000000,0.38669763,0.96406208,0.65262972,0.00000000
-4.42721361,1.57065146,0.03900599,0.00000000,0.39326048,0.99638433,0.69586333,0.00000000
-4.42121061,1.62887753,0.03820345,0.00000000,0.40067975,1.03062913,0.73973351,0.00000000
-4.41520760,1.68895301,0.03758572,0.00000000,0.40877342,1.06622928,0.78360273,0.00000000
-4.40920460,1.74978884,0.03714916,0.00000000,0.41732050,1.10253948,0.82679483,0.00000000
-4.40320160,1.81021955,0.03688785,0.00000000,0.42607114,1.13886453,0.86861697,0.00000000
-4.39719860,1.86905357,0.03679431,0.00000000,0.43475853,1.17449103,0.90838391,0.00000000
-4.39119560,1.92512679,0.03686042,0.00000000,0.44311162,1.20872112,0.94544343,0.00000000
-4.38519260,1.97735634,0.03707828,0.00000000,0.45086823,1.24090633,0.97920165,0.00000000
-4.37918959,2.02479188,0.03744116,0.00000000,0.45778769,1.27047980,1.00914695,0.00000000
-4.37318659,2.06666142,0.03794426,0.00000000,0.46366245,1.29698493,1.03487115,0.00000000
-4.36718359,2.10240906,0.03858534,0.00000000,0.46832786,1.32009893,1.05608681,0.00000000
-4.36118059,2.13172247,0.03936511,0.00000000,0.47166979,1.33964974,1.07263949,0.00000000
-4.35517759,2.15454846,0.04028738,0.00000000,0.47362958,1.35562540,1.08451440,0.00000000
-4.34917459,2.17109547,0.04135882,0.00000000,0.47420596,1.36817509,1.09183672,0.00000000
-4.34317159,2.18182279,0.04258859,0.00000000,0.47345408,1.37760173,1.09486556,0.00000000
-4.33716858,2.18741687,0.04398752,0.00000000,0.47148150,1.38434640,1.09398168,0.00000000
-4.33116558,2.18875600,0.04556721,0.00000000,0.46844151,1.38896543,1.08966967,0.00000000
-4.32516258,2.18686508,0.04733878,0.00000000,0.46452412,1.39210131,1.08249521,0.00000000
-4.31915958,2.18286319,0.04931165,0.00000000,0.45994525,1.39444897,1.07307887,0.00000000
-4.31315658,2.17790661,0.05149220,0.00000000,0.45493472,1.39671952,1.06206757,0.00000000
-4.30715358,2.17313075,0.05388250,0.00000000,0.44972384,1.39960325,1.05010541,0.00000000
