energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.87393697,1.77142554,-1.72995439,0.01402237,-0.03106755,0.31365975,-0.09122133,0.29544780,-0.60734435,0.00000000,-0.00000000,0.57327456,-0.78787641,0.82067554,-0.18094202,0.01523435,-0.02791708,0.61013258,-1.02332858
-5.86793397,1.70375991,-1.80209278,0.01237728,-0.03317967,0.31292246,-0.09548131,0.27089621,-0.63150398,0.00000000,-0.00000000,0.54277996,-0.82247012,0.81401369,-0.18866603,0.01356289,-0.02955377,0.56964645,-1.06705735
-5.86193097,1.63725708,-1.87680021,0.01084827,-0.03522962,0.31051117,-0.09990064,0.24895080,-0.65658150,0.00000000,-0.00000000,0.51505537,-0.85829840,0.80373587,-0.19683029,0.01202240,-0.03119706,0.53262360,-1.11224700
-5.85592796,1.57189279,-1.95256542,0.00944124,-0.03718056,0.30641122,-0.10439001,0.22961493,-0.68208909,0.00000000,-0.00000000,0.49009321,-0.89471484,0.78978012,-0.20528099,0.01061778,-0.03280822,0.49907603,-1.15800480
-5.84992496,1.50762030,-2.02775765,0.00815899,-0.03899538,0.30064564,-0.10885379,0.21283396,-0.70749146,0.00000000,-0.00000000,0.46782068,-0.93101016,0.77217235,-0.21384826,0.00935060,-0.03434892,0.46893762,-1.20336782
-5.84392196,1.44438534,-2.10067504,0.00700154,-0.04063779,0.29327494,-0.11319247,0.19850134,-0.73222313,0.00000000,-0.00000000,0.44810741,-0.96643344,0.75102697,-0.22235094,0.00821940,-0.03578206,0.44207389,-1.24733171
-5.83791896,1.38213877,-2.16959751,0.00596651,-0.04207352,0.28439543,-0.11730537,0.18646577,-0.75570736,0.00000000,-0.00000000,0.43077397,-1.00021560,0.72654408,-0.23060199,0.00722019,-0.03707266,0.41829271,-1.28888210
-5.83191596,1.32084679,-2.23284176,0.00504955,-0.04327144,0.27413636,-0.12109352,0.17653887,-0.77737583,0.00000000,-0.00000000,0.41560110,-1.03159417,0.69900351,-0.23841424,0.00634687,-0.03818874,0.39735564,-1.32702721
-5.82591296,1.26049849,-2.28881619,0.00424474,-0.04420461,0.26265585,-0.12446260,0.16850341,-0.79668830,0.00000000,-0.00000000,0.40233929,-1.05983832,0.66875580,-0.24560629,0.00559170,-0.03910215,0.37898943,-1.36083044
-5.81990995,1.20111073,-2.33607352,0.00354503,-0.04485126,0.25013603,-0.12732581,0.16212161,-0.81315146,0.00000000,-0.00000000,0.39071845,-1.08427326,0.63621108,-0.25200830,0.00494579,-0.03978932,0.36289761,-1.38944146
-5.81390695,1.14273091,-2.37335860,0.00294261,-0.04519551,0.23677751,-0.12960653,0.15714340,-0.82633605,0.00000000,-0.00000000,0.38045768,-1.10430286,0.60182601,-0.25746742,0.00439955,-0.04023188,0.34877161,-1.41212458
-5.80790395,1.08543777,-2.39964964,0.00242932,-0.04522798,0.22279347,-0.13124067,0.15331444,-0.83589158,0.00000000,-0.00000000,0.37127470,-1.11942966,0.56608998,-0.26185268,0.00394312,-0.04041715,0.33630143,-1.42828302
-5.80190095,1.02934101,-2.41419095,0.00199693,-0.04494609,0.20840378,-0.13217870,0.15038370,-0.84155808,0.00000000,-0.00000000,0.36289497,-1.12927144,0.52951087,-0.26505901,0.00356674,-0.04033847,0.32518570,-1.43747816
-5.79589795,0.97458016,-2.41651578,0.00163747,-0.04435417,0.19382930,-0.13238712,0.14811045,-0.84317421,0.00000000,-0.00000000,0.35506020,-1.13357351,0.49260142,-0.26701040,0.00326117,-0.03999525,0.31514079,-1.43944298
-5.78989495,0.92132329,-2.40645856,0.00134344,-0.04346329,0.17928667,-0.13184943,0.14627051,-0.84068169,0.00000000,-0.00000000,0.34753625,-1.13221651,0.45586660,-0.26766186,0.00301792,-0.03939295,0.30590920,-1.43408900
-5.78389195,0.86976603,-2.38415584,0.00110803,-0.04229083,0.16498379,-0.13056647,0.14466171,-0.83412559,0.00000000,-0.00000000,0.34012021,-1.12521910,0.41979266,-0.26700032,0.00282959,-0.03854277,0.29726687,-1.42150660
-5.77788894,0.82013122,-2.35003620,0.00092527,-0.04085990,0.15111620,-0.12855626,0.14310849,-0.82365077,0.00000000,-0.00000000,0.33264648,-1.11273570,0.38483824,-0.26504428,0.00269006,-0.03746119,0.28902948,-1.40195878
-5.77188594,0.77266942,-2.30479972,0.00079017,-0.03919851,0.13786430,-0.12585321,0.14146548,-0.80949458,0.00000000,-0.00000000,0.32499184,-1.09504922,0.35142774,-0.26184228,0.00259470,-0.03616933,0.28105777,-1.37586862
-5.76588294,0.72766040,-2.24938798,0.00069879,-0.03733857,0.12539163,-0.12250674,0.13962013,-0.79197618,0.00000000,-0.00000000,0.31707934,-1.07255932,0.31994709,-0.25747039,0.00254050,-0.03469219,0.27326163,-1.34380113
-5.75987994,0.68541539,-2.18494615,0.00064831,-0.03531488,0.11384410,-0.11857955,0.13749443,-0.77148315,0.00000000,-0.00000000,0.30888088,-1.04576659,0.29074189,-0.25202870,0.00252621,-0.03305776,0.26560319,-1.30644045
-5.75387694,0.64627997,-2.11277897,0.00063708,-0.03316398,0.10334998,-0.11414543,0.13504552,-0.74845582,0.00000000,-0.00000000,0.30041850,-1.01525342,0.26411771,-0.24563713,0.00255242,-0.03129612,0.25809867,-1.26456336
-5.74787394,0.61063725,-2.03430259,0.00066461,-0.03092304,0.09402077,-0.10928677,0.13226558,-0.72337028,0.00000000,-0.00000000,0.29176424,-0.98166243,0.24034217,-0.23843061,0.00262161,-0.02943846,0.25081913,-1.21901034
-5.74187094,0.57891085,-1.95099445,0.00073161,-0.02862877,0.08595247,-0.10409193,0.12918068,-0.69672072,0.00000000,-0.00000000,0.28303865,-0.94567338,0.21964853,-0.23055412,0.00273814,-0.02751615,0.24389006,-1.17065556
-5.73586793,0.55156720,-1.86434351,0.00083991,-0.02631645,0.07922735,-0.09865249,0.12584898,-0.66900192,0.00000000,-0.00000000,0.27440787,-0.90797956,0.20224021,-0.22215749,0.00290829,-0.02555985,0.23748979,-1.12037703
-5.72986493,0.52911668,-1.77580260,0.00099246,-0.02401904,0.07391576,-0.09306065,0.12235821,-0.64069258,0.00000000,-0.00000000,0.26607943,-0.86926458,0.18829574,-0.21339056,0.00314014,-0.02359868,0.23184680,-1.06902813
-5.72386193,0.51211303,-1.68674519,0.00119323,-0.02176646,0.07007800,-0.08740665,0.11882255,-0.61224027,0.00000000,-0.00000000,0.25829678,-0.83018067,0.17797370,-0.20439860,0.00344351,-0.02165958,0.22723591,-1.01741173
-5.71785893,0.50115058,-1.59842781,0.00144714,-0.01958502,0.06776584,-0.08177653,0.11537908,-0.58404851,0.00000000,-0.00000000,0.25133275,-0.79132913,0.17141711,-0.19531847,0.00382980,-0.01976668,0.22397339,-0.96625783
-5.71185593,0.49685892,-1.51195967,0.00175993,-0.01749709,0.06702374,-0.07625020,0.11218386,-0.55646642,0.00000000,-0.00000000,0.24548196,-0.75324381,0.16875682,-0.18627534,0.00431180,-0.01794094,0.22241097,-0.91620549
-5.70585293,0.49989455,-1.42828016,0.00213800,-0.01552080,0.06788942,-0.07089990,0.10940770,-0.52978129,0.00000000,-0.00000000,0.24105255,-0.71637811,0.17011360,-0.17738047,0.00490338,-0.01619982,0.22292887,-0.86778951
-5.69984992,0.51092944,-1.34814483,0.00258822,-0.01367009,0.07039390,-0.06578907,0.10723177,-0.50421418,0.00000000,-0.00000000,0.23835714,-0.68109592,0.17559861,-0.16872975,0.00561923,-0.01455718,0.22592783,-0.82143226
-5.69384692,0.53063638,-1.27211980,0.00311772,-0.01195472,0.07456078,-0.06097171,0.10584315,-0.47991856,0.00000000,-0.00000000,0.23770356,-0.64766662,0.18531208,-0.16040323,0.00647439,-0.01302327,0.23182011,-0.77744058
-5.68784392,0.55967102,-1.20058429,0.00373360,-0.01038059,0.08040489,-0.05649217,0.10543024,-0.45698193,0.00000000,-0.00000000,0.23938519,-0.61626427,0.19934029,-0.15246552,0.00748385,-0.01160487,0.24101968,-0.73600757
-5.68184092,0.59865107,-1.13374049,0.00444262,-0.00894998,0.08793034,-0.05238535,0.10617821,-0.43542997,0.00000000,-0.00000000,0.24367142,-0.58697060,0.21775063,-0.14496691,0.00866195,-0.01030548,0.25393151,-0.69721882
-5.67583792,0.64813277,-1.07162991,0.00525089,-0.00766204,0.09712797,-0.04867726,0.10826452,-0.41523304,0.00000000,-0.00000000,0.25079831,-0.55978159,0.24058529,-0.13794527,0.01002183,-0.00912565,0.27094007,-0.66106252
-5.66983492,0.70858534,-1.01415467,0.00616348,-0.00651320,0.10797253,-0.04538599,0.11185441,-0.39631439,0.00000000,-0.00000000,0.26095969,-0.53461712,0.26785352,-0.13142831,0.01157473,-0.00806337,0.29239728,-0.62744267
-5.66383192,0.78036406,-0.96110271,0.00718404,-0.00549766,0.12041959,-0.04252281,0.11709653,-0.37855975,0.00000000,-0.00000000,0.27429891,-0.51133295,0.29952311,-0.12543621,0.01332938,-0.00711443,0.31860993,-0.59619446
-5.65782891,0.86368281,-0.91217503,0.00831442,-0.00460789,0.13440251,-0.04009348,0.12411862,-0.36182750,0.00000000,-0.00000000,0.29090148,-0.48973445,0.33551139,-0.11998444,0.01529122,-0.00627290,0.34982687,-0.56710114
-5.65182591,0.95858711,-0.86701377,0.00955430,-0.00383511,0.14982962,-0.03809962,0.13302338,-0.34595921,0.00000000,-0.00000000,0.31078886,-0.46959127,0.37567637,-0.11508633,0.01746178,-0.00553150,0.38622628,-0.53991123
-5.64582291,1.06492883,-0.82522966,0.01090081,-0.00316967,0.16658193,-0.03654009,0.14388443,-0.33078970,0.00000000,-0.00000000,0.33391347,-0.45065229,0.41980857,-0.11075559,0.01983800,-0.00488207,0.42790323,-0.51435550
-5.63981991,1.18234359,-0.78642743,0.01234828,-0.00260152,0.18451142,-0.03541220,0.15674266,-0.31615651,0.00000000,-0.00000000,0.36015531,-0.43266004,0.46762399,-0.10700825,0.02241170,-0.00431590,0.47485812,-0.49016271
-5.63381691,1.31023231,-0.75022833,0.01388794,-0.00212049,0.20344032,-0.03471281,0.17160275,-0.30190807,0.00000000,-0.00000000,0.38932018,-0.41536407,0.51875898,-0.10386416,0.02516909,-0.00382410,0.52698625,-0.46707374
-5.62781391,1.44774790,-0.71628871,0.01550786,-0.00171659,0.22316144,-0.03443914,0.18843023,-0.28791057,0.00000000,-0.00000000,0.42113977,-0.39853264,0.57276731,-0.10134775,0.02809050,-0.00339786,0.58406920,-0.44485329
-5.62181091,1.59378839,-0.68431425,0.01719283,-0.00138025,0.24343959,-0.03458926,0.20714915,-0.27405321,0.00000000,-0.00000000,0.45527376,-0.38196243,0.62912001,-0.09948813,0.03115025,-0.00302873,0.64576836,-0.42329921
-5.61580790,1.74699734,-0.65406945,0.01892451,-0.00110246,0.26401432,-0.03516228,0.22764035,-0.26025165,0.00000000,-0.00000000,0.49131389,-0.36548585,0.68720816,-0.09831845,0.03431674,-0.00270878,0.71162127,-0.40224889
-5.60980490,1.90577239,-0.62538232,0.02068161,-0.00087494,0.28460390,-0.03615823,0.24974067,-0.24644992,0.00000000,-0.00000000,0.52879005,-0.34897593,0.74634897,-0.09787450,0.03755272,-0.00243076,0.78104106,-0.38158289
-5.60380190,2.06828240,-0.59814454,0.02244022,-0.00069017,0.30491042,-0.03757748,0.27324319,-0.23262057,0.00000000,-0.00000000,0.56717844,-0.33234875,0.80579508,-0.09819275,0.04081592,-0.00218818,0.85331959,-0.36122602
-5.59779890,2.23249338,-0.57230743,0.02417435,-0.00054143,0.32462603,-0.03941997,0.29789860,-0.21876345,0.00000000,-0.00000000,0.60591155,-0.31556342,0.86474700,-0.09930773,0.04405975,-0.00197537,0.92763436,-0.34114576
-5.59179590,2.39620298,-0.54787451,0.02585646,-0.00042286,0.34343997,-0.04168413,0.32341778,-0.20490321,0.00000000,-0.00000000,0.64438986,-0.29862002,0.92236850,-0.10124908,0.04723442,-0.00178750,1.00305959,-0.32134879
-5.58579290,2.55708308,-0.52489115,0.02745825,-0.00032939,0.36104625,-0.04436556,0.34947581,-0.19108590,0.00000000,-0.00000000,0.68199490,-0.28155562,0.97780446,-0.10403835,0.05028807,-0.00162055,1.07858127,-0.30187573
-5.57978989,2.71272936,-0.50343240,0.02895140,-0.00025671,0.37715176,-0.04745569,0.37571729,-0.17737479,0.00000000,-0.00000000,0.71810349,-0.26443897,1.03020062,-0.10768567,0.05316823,-0.00147130,1.15311616,-0.28279470
-5.57378689,2.86071666,-0.48358977,0.03030843,-0.00020127,0.39148427,-0.05094035,0.40176295,-0.16384582,0.00000000,-0.00000000,0.75210262,-0.24736399,1.07872473,-0.11218666,0.05582328,-0.00133728,1.22553431,-0.26419414
-5.56778389,2.99865849,-0.46545789,0.03150361,-0.00016021,0.40380029,-0.05479841,0.42721759,-0.15058295,0.00000000,-0.00000000,0.78340463,-0.23044287,1.12258812,-0.11751959,0.05820406,-0.00121671,1.29468458,-0.24617542
-5.56178089,3.12426865,-0.44912187,0.03251378,-0.00013127,0.41389225,-0.05900072,0.45167901,-0.13767362,0.00000000,-0.00000000,0.81146219,-0.21379882,1.16106715,-0.12364314,0.06026544,-0.00110844,1.35942247,-0.22884557
-5.55577789,3.23542299,-0.43464621,0.03331918,-0.00011285,0.42159482,-0.06350917,0.47474780,-0.12520453,0.00000000,-0.00000000,0.83578262,-0.19755910,1.19352354,-0.13049483,0.06196780,-0.00101192,1.41863934,-0.21231064
-5.54977489,3.33021899,-0.42206577,0.03390416,-0.00010387,0.42679011,-0.06827630,0.49603776,-0.11325801,0.00000000,-0.00000000,0.85594112,-0.18184869,1.21942298,-0.13799038,0.06327841,-0.00092714,1.47129212,-0.19666999
-5.54377189,3.40703112,-0.41137947,0.03425775,-0.00010381,0.42941150,-0.07324527,0.51518648,-0.10190901,0.00000000,-0.00000000,0.87159231,-0.16678464,1.23835113,-0.14602403,0.06417259,-0.00085460,1.51643232,-0.18201169
-5.53776888,3.46455969,-0.40254691,0.03437413,-0.00011266,0.42944600,-0.07835035,0.53186579,-0.09122281,0.00000000,-0.00000000,0.88248000,-0.15247162,1.25002660,-0.15446994,0.06463466,-0.00079532,1.55323338,-0.16840930
-5.53176588,3.50187143,-0.39548821,0.03425287,-0.00013096,0.42693506,-0.08351801,0.54579170,-0.08125357,0.00000000,-0.00000000,0.88844452,-0.13899854,1.25431029,-0.16318471,0.06465852,-0.00075081,1.58101526,-0.15591998
-5.52576288,3.51843024,-0.39008704,0.03389901,-0.00015975,0.42197377,-0.08866851,0.55673336,-0.07204359,0.00000000,-0.00000000,0.88942763,-0.12643648,1.25121081,-0.17201102,0.06424796,-0.00072312,1.59926525,-0.14458417
-5.51975988,3.51411671,-0.38619657,0.03332294,-0.00020063,0.41470861,-0.09371807,0.56452079,-0.06362331,0.00000000,-0.00000000,0.88547466,-0.11483781,1.24088577,-0.18078218,0.06341660,-0.00071485,1.60765411,-0.13442644
-5.51375688,3.48923591,-0.38364828,0.03254007,-0.00025580,0.40533376,-0.09858149,0.56905086,-0.05601202,0.00000000,-0.00000000,0.87673396,-0.10423650,1.22363900,-0.18932773,0.06218751,-0.00072921,1.60604712,-0.12545771
-5.50775388,3.44451282,-0.38226289,0.03157040,-0.00032803,0.39408621,-0.10317514,0.57029145,-0.04921897,0.00000000,-0.00000000,0.86345361,-0.09464940,1.19991371,-0.19747959,0.06059248,-0.00077007,1.59450918,-0.11767846
-5.50175088,3.38107585,-0.38186319,0.03043779,-0.00042078,0.38123982,-0.10742030,0.56828332,-0.04324510,0.00000000,-0.00000000,0.84597550,-0.08607846,1.17028204,-0.20507884,0.05867098,-0.00084207,1.57330414,-0.11108271
-5.49574787,3.30042885,-0.38228780,0.02916928,-0.00053817,0.36709864,-0.11124660,0.56313986,-0.03808494,0.00000000,-0.00000000,0.82472700,-0.07851361,1.13543131,-0.21198263,0.05646895,-0.00095062,1.54288814,-0.10566266
-5.48974487,3.20441285,-0.38340550,0.02779418,-0.00068505,0.35198961,-0.11459553,0.55504446,-0.03372875,0.00000000,-0.00000000,0.80021052,-0.07193607,1.09614744,-0.21807115,0.05403730,-0.00110203,1.50389737,-0.10141360
-5.48374187,3.09515877,-0.38512924,0.02634316,-0.00086701,0.33625501,-0.11742377,0.54424562,-0.03016475,0.00000000,-0.00000000,0.77299130,-0.06632198,1.05329624,-0.22325418,0.05143032,-0.00130353,1.45713071,-0.09833885
-5.47773887,2.97503305,-0.38742927,0.02484733,-0.00109037,0.32024474,-0.11970626,0.53105003,-0.02738125,0.00000000,-0.00000000,0.74368371,-0.06164612,1.00780315,-0.22747716,0.04870407,-0.00156331,1.40352809,-0.09645453
-5.47173587,2.84657794,-0.39034463,0.02333732,-0.00136220,0.30430885,-0.12143886,0.51581386,-0.02536873,0.00000000,-0.00000000,0.71293662,-0.05788541,0.96063193,-0.23072627,0.04591467,-0.00189053,1.34414530,-0.09579388
-5.46573287,2.71244861,-0.39399256,0.02184240,-0.00169023,0.28879017,-0.12264039,0.49893244,-0.02412160,0.00000000,-0.00000000,0.68141816,-0.05502223,0.91276313,-0.23303248,0.04311675,-0.00229529,1.28012640,-0.09641089
-5.45972986,2.57534918,-0.39857526,0.02038971,-0.00208282,0.27401754,-0.12335409,0.48082903,-0.02363973,0.00000000,-0.00000000,0.64980037,-0.05304727,0.86517275,-0.23447424,0.04036196,-0.00278854,1.21267480,-0.09838315
-5.45372686,2.43796960,-0.40438357,0.01900358,-0.00254876,0.26029944,-0.12364824,0.46194276,-0.02392963,0.00000000,-0.00000000,0.61874410,-0.05196189,0.81881170,-0.23517875,0.03769765,-0.00338199,1.14302399,-0.10181364
-5.44772386,2.30292538,-0.41179742,0.01770497,-0.00309720,0.24791828,-0.12361598,0.44271646,-0.02500527,0.00000000,-0.00000000,0.58888453,-0.05177980,0.77458642,-0.23532162,0.03516583,-0.00408787,1.07240909,-0.10683151
-5.44172086,2.17270176,-0.42128274,0.01651106,-0.00373735,0.23712535,-0.12337431,0.42358480,-0.02688851,0.00000000,-0.00000000,0.56081778,-0.05252814,0.73334113,-0.23512491,0.03280222,-0.00491870,1.00204006,-0.11359160
-5.43571786,2.04960367,-0.43338486,0.01543497,-0.00447826,0.22813641,-0.12306215,0.40496301,-0.02960907,0.00000000,-0.00000000,0.53508873,-0.05424781,0.69584195,-0.23485361,0.03063574,-0.00588696,0.93307746,-0.12227283
-5.42971486,1.93571275,-0.44871846,0.01448564,-0.00532849,0.22112802,-0.12283765,0.38723684,-0.03320424,0.00000000,-0.00000000,0.51218050,-0.05699311,0.66276306,-0.23481044,0.02868804,-0.00700472,0.86661125,-0.13307534
-5.42371186,1.83285195,-0.46795423,0.01366781,-0.00629575,0.21623450,-0.12287468,0.37075384,-0.03771810,0.00000000,-0.00000000,0.49250561,-0.06083070,0.63467517,-0.23532930,0.02697347,-0.00828314,0.80364327,-0.14621654
-5.41770885,1.74255838,-0.49180252,0.01298218,-0.00738650,0.21354568,-0.12335854,0.35581642,-0.04320047,0.00000000,-0.00000000,0.47639906,-0.06583790,0.61203628,-0.23676736,0.02549917,-0.00973203,0.74507334,-0.16192601
-5.41170585,1.66606443,-0.52099436,0.01242564,-0.00860554,0.21310531,-0.12448117,0.34267667,-0.04970558,0.00000000,-0.00000000,0.46411347,-0.07210034,0.59518483,-0.23949596,0.02426541,-0.01135925,0.69168935,-0.18043955
-5.40570285,1.60428692,-0.55626032,0.01199162,-0.00995558,0.21491020,-0.12643575,0.33153326,-0.05729037,0.00000000,-0.00000000,0.45581609,-0.07970912,0.58433524,-0.24389067,0.02326611,-0.01317015,0.64416084,-0.20199224
-5.39969985,1.55782413,-0.59830761,0.01167051,-0.01143680,0.21891017,-0.12941094,0.32253008,-0.06601268,0.00000000,-0.00000000,0.45158796,-0.08875741,0.57957584,-0.25032054,0.02248955,-0.01516702,0.60303605,-0.22681106
-5.39369685,1.52695974,-0.64779622,0.01145018,-0.01304645,0.22500872,-0.13358494,0.31575685,-0.07592923,0.00000000,-0.00000000,0.45142486,-0.09933675,0.58086909,-0.25913699,0.02191912,-0.01734852,0.56874170,-0.25510684
-5.38769385,1.51167321,-0.70531443,0.01131646,-0.01477852,0.23306456,-0.13911936,0.31125125,-0.08709346,0.00000000,-0.00000000,0.45524013,-0.11153297,0.58805417,-0.27066244,0.02153425,-0.01970918,0.54158531,-0.28706601
-5.38169085,1.51165556,-0.77135461,0.01125376,-0.01662344,0.24289405,-0.14615328,0.30900246,-0.09955325,0.00000000,-0.00000000,0.46286913,-0.12542194,0.60085172,-0.28517910,0.02131132,-0.02223903,0.52175911,-0.32284236
-5.37568784,1.52632963,-0.84628974,0.01124561,-0.01856789,0.25427441,-0.15479743,0.30895578,-0.11334867,0.00000000,-0.00000000,0.47407509,-0.14106520,0.61887075,-0.30291810,0.02122463,-0.02492321,0.50934522,-0.36254875
-5.36968484,1.55487386,-0.93035162,0.01127518,-0.02059476,0.26694792,-0.16512896,0.31101792,-0.12850965,0.00000000,-0.00000000,0.48855630,-0.15850571,0.64161767,-0.32404935,0.02124737,-0.02774189,0.50432150,-0.40624939
-5.36368184,1.59624866,-1.02361107,0.01132591,-0.02268319,0.28062696,-0.17718664,0.31506278,-0.14505371,0.00000000,-0.00000000,0.50595423,-0.17776357,0.66850713,-0.34867240,0.02135244,-0.03067021,0.50656749,-0.45395248
-5.35767884,1.64922456,-1.12596116,0.01138190,-0.02480877,0.29499981,-0.19096704,0.32093718,-0.16298365,0.00000000,-0.00000000,0.52586241,-0.19883224,0.69887471,-0.37680861,0.02151336,-0.03367845,0.51587017,-0.50560373
-5.35167584,1.71241124,-1.23710382,0.01142843,-0.02694393,0.30973730,-0.20642155,0.32846644,-0.18228548,0.00000000,-0.00000000,0.54783589,-0.22167497,0.73199115,-0.40839502,0.02170494,-0.03673242,0.53192929,-0.56108076
-5.34567284,1.78428686,-1.35654060,0.01145228,-0.02905839,0.32450000,-0.22345467,0.33745939,-0.20292625,0.00000000,-0.00000000,0.57140088,-0.24622193,0.76707786,-0.44328007,0.02190396,-0.03979399,0.55436209,-0.62018860
