energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up
-5.89794897,11.48026454,2.12478000,7.00803025,0.01626615,0.93642785,1.19557467,0.42815488,0.11098293,2.21260516
-5.89194597,11.58282056,2.15322852,7.02568739,0.01707925,0.94006905,1.22632574,0.44246747,0.11110964,2.26904143
-5.88594297,11.66815348,2.17837439,7.03308813,0.01791518,0.94174516,1.25345214,0.45685746,0.11107572,2.32220934
-5.87993997,11.73501061,2.19994610,7.02953030,0.01877136,0.94119324,1.27669824,0.47131075,0.11088821,2.37189820
-5.87393697,11.78256201,2.21773455,7.01453518,0.01964546,0.93818168,1.29590927,0.48582572,0.11055367,2.41801639
-5.86793397,11.81045799,2.23160796,6.98788043,0.02053571,0.93251730,1.31103943,0.50041474,0.11007833,2.46060094
-5.86193097,11.81887371,2.24152522,6.94962660,0.02144112,0.92405217,1.32215656,0.51510520,0.10946845,2.49982266
-5.85592796,11.80853688,2.24754680,6.90013491,0.02236180,0.91268971,1.32944265,0.52993994,0.10873061,2.53598610
-5.84992496,11.78073496,2.24984203,6.84007425,0.02329908,0.89838962,1.33319012,0.54497682,0.10787220,2.56952386
-5.84392196,11.73729961,2.24869218,6.77041605,0.02425570,0.88117137,1.33379360,0.56028757,0.10690173,2.60098490
-5.83791896,11.68056725,2.24448863,6.69241639,0.02523586,0.86111588,1.33173744,0.57595570,0.10582926,2.63101697
-5.83191596,11.61331593,2.23772594,6.60758530,0.02624517,0.83836535,1.32757926,0.59207356,0.10466659,2.66034346
-5.82591296,11.53868036,2.22898978,6.51764422,0.02729049,0.81312103,1.32193005,0.60873863,0.10342744,2.68973557
-5.81990995,11.46004802,2.21894008,6.42447315,0.02837967,0.78563905,1.31543163,0.62604918,0.10212746,2.71998060
-5.81390695,11.38094068,2.20828992,6.33004970,0.02952118,0.75622443,1.30873238,0.64409947,0.10078404,2.75184790
-5.80790395,11.30488667,2.19778111,6.23638299,0.03072365,0.72522344,1.30246220,0.66297471,0.09941600,2.78605385
-5.80190095,11.23528986,2.18815758,6.14544520,0.03199528,0.69301475,1.29720793,0.68274602,0.09804317,2.82322764
-5.79589795,11.17530150,2.18013765,6.05910449,0.03334327,0.65999957,1.29349022,0.70346565,0.09668584,2.86387939
-5.78989495,11.12770143,2.17438673,5.97906220,0.03477316,0.62659142,1.29174298,0.72516276,0.09536405,2.90837241
-5.78389195,11.09479433,2.17149152,5.90679758,0.03628819,0.59320562,1.29229640,0.74783992,0.09409694,2.95690094
-5.77788894,11.07832615,2.17193714,5.84352269,0.03788873,0.56024921,1.29536420,0.77147044,0.09290203,3.00947462
-5.77188594,11.07942470,2.17608823,5.79014940,0.03957174,0.52811147,1.30103592,0.79599693,0.09179454,3.06591062
-5.76588294,11.09856714,2.18417485,5.74727008,0.04133039,0.49715550,1.30927440,0.82133084,0.09078681,3.12583386
-5.75987994,11.13557553,2.19628384,5.71515237,0.04315381,0.46771094,1.31991873,0.84735323,0.08988778,3.18868547
-5.75387694,11.18964017,2.21235608,5.69374804,0.04502702,0.44006814,1.33269232,0.87391657,0.08910267,3.25373911
-5.74787394,11.25936898,2.23218957,5.68271489,0.04693099,0.41447387,1.34721595,0.90084756,0.08843276,3.32012445
-5.74187094,11.34285970,2.25544815,5.68145003,0.04884299,0.39112847,1.36302485,0.92795071,0.08787535,3.38685658
-5.73586793,11.43779073,2.28167539,5.68913242,0.05073709,0.37018462,1.37958926,0.95501258,0.08742388,3.45287008
-5.72986493,11.54152544,2.31031291,5.70477178,0.05258479,0.35174734,1.39633733,0.98180639,0.08706824,3.51705605
-5.72386193,11.65122430,2.34072222,5.72726119,0.05435593,0.33587529,1.41267928,1.00809681,0.08679516,3.57830033
-5.71785893,11.76395905,2.37220912,5.75543011,0.05601961,0.32258314,1.42803191,1.03364476,0.08658875,3.63552134
-5.71185593,11.87682327,2.40404955,5.78809515,0.05754523,0.31184468,1.44184211,1.05821193,0.08643115,3.68770563
-5.70585293,11.98703432,2.43551585,5.82410583,0.05890367,0.30359666,1.45360858,1.08156508,0.08630314,3.73393998
-5.69984992,12.09202235,2.46590250,5.86238325,0.06006829,0.29774300,1.46290077,1.10347977,0.08618494,3.77343854
-5.69384692,12.18950308,2.49455034,5.90195012,0.06101600,0.29415929,1.46937439,1.12374375,0.08605680,3.80556444
-5.68784392,12.27753250,2.52086855,5.94195120,0.06172824,0.29269737,1.47278287,1.14215985,0.08589976,3.82984511
-5.68184092,12.35454233,2.54435390,5.98166392,0.06219169,0.29318986,1.47298461,1.15854844,0.08569623,3.84598126
-5.67583792,12.41935696,2.56460664,6.02049955,0.06239894,0.29545468,1.46994580,1.17274956,0.08543052,3.85384964
-5.66983492,12.47119299,2.58134293,6.05799616,0.06234882,0.29929925,1.46373889,1.18462492,0.08508932,3.85350008
-5.66383192,12.50964386,2.59440356,6.09380465,0.06204663,0.30452462,1.45453722,1.19405961,0.08466209,3.84514749
-5.65782891,12.53465244,2.60375904,6.12766993,0.06150403,0.31092920,1.44260597,1.20096385,0.08414127,3.82915969
-5.65182591,12.54647494,2.60951107,6.15940935,0.06073873,0.31831245,1.42829018,1.20527474,0.08352256,3.80604204
-5.64582291,12.54563947,2.61189067,6.18889035,0.05977394,0.32647813,1.41200055,1.20695796,0.08280491,3.77641984
-5.63981991,12.53290252,2.61125295,6.21600962,0.05863772,0.33523743,1.39419756,1.20600945,0.08199062,3.74101934
-5.63381691,12.50920612,2.60806892,6.24067523,0.05736195,0.34441182,1.37537473,1.20245701,0.08108520,3.70064823
-5.62781391,12.47563776,2.60291447,6.26279320,0.05598143,0.35383553,1.35604178,1.19636159,0.08009730,3.65617622
-5.62181091,12.43339469,2.59645663,6.28225934,0.05453266,0.36335783,1.33670807,1.18781823,0.07903845,3.60851601
-5.61580790,12.38375307,2.58943742,6.29895663,0.05305274,0.37284487,1.31786724,1.17695638,0.07792285,3.55860512
-5.60980490,12.32804206,2.58265529,6.31275789,0.05157814,0.38218110,1.29998307,1.16393943,0.07676703,3.50738849
-5.60380190,12.26762207,2.57694449,6.32353318,0.05014365,0.39127020,1.28347734,1.14896329,0.07558949,3.45580186
-5.59779890,12.20386612,2.57315252,6.33116071,0.04878125,0.40003550,1.26871949,1.13225394,0.07441031,3.40475590
-5.59179590,12.13814261,2.57211584,6.33553986,0.04751929,0.40841978,1.25601865,1.11406378,0.07325067,3.35512075
-5.58579290,12.07179834,2.57463442,6.33660500,0.04638164,0.41638440,1.24561769,1.09466683,0.07213239,3.30771105
-5.57978989,12.00614010,2.58144548,6.33433833,0.04538714,0.42390793,1.23768960,1.07435285,0.07107736,3.26327126
-5.57378689,11.94241415,2.59319702,6.32878052,0.04454919,0.43098404,1.23233581,1.05342056,0.07010698,3.22246141
-5.56778389,11.88178283,2.61042203,6.32003800,0.04387560,0.43761896,1.22958659,1.03217014,0.06924161,3.18584360
-5.56178089,11.82529873,2.63351411,6.30828610,0.04336854,0.44382849,1.22940319,1.01089540,0.06849995,3.15386944
-5.55577789,11.77387707,2.66270564,6.29376769,0.04302487,0.44963466,1.23168162,0.98987593,0.06789847,3.12686911
-5.54977489,11.72826768,2.69804948,6.27678735,0.04283646,0.45506229,1.23625795,0.96936965,0.06745084,3.10504263
-5.54377189,11.68902874,2.73940529,6.25770176,0.04279090,0.46013565,1.24291485,0.94960620,0.06716746,3.08845404
-5.53776888,11.65650436,2.78643150,6.23690695,0.04287220,0.46487528,1.25138940,0.93078148,0.06705499,3.07702919
-5.53176588,11.63080858,2.83858396,6.21482366,0.04306172,0.46929525,1.26138179,0.91305381,0.06711603,3.07055781
-5.52576288,11.61181810,2.89512175,6.19188226,0.04333916,0.47340113,1.27256500,0.89654180,0.06734886,3.06870035
-5.51975988,11.59917578,2.95512092,6.16850840,0.04368361,0.47718855,1.28459511,0.88132420,0.06774740,3.07099989
-5.51375688,11.59230645,3.01749593,6.14511081,0.04407461,0.48064275,1.29712216,0.86744183,0.06830120,3.07689916
-5.50775388,11.59044549,3.08102882,6.12207235,0.04449324,0.48373894,1.30980139,0.85490131,0.06899572,3.08576244
-5.50175088,11.59268026,3.14440529,6.09974505,0.04492308,0.48644366,1.32230446,0.84368060,0.06981261,3.09690168
-5.49574787,11.59800293,3.20625654,6.07844958,0.04535107,0.48871683,1.33433064,0.83373594,0.07073029,3.10960606
-5.48974487,11.60537266,3.26520551,6.05847909,0.04576827,0.49051464,1.34561735,0.82500974,0.07172457,3.12317361
-5.48374187,11.61378398,3.31991560,6.04010705,0.04617043,0.49179289,1.35594997,0.81743895,0.07276942,3.13694363
-5.47773887,11.62233751,3.36913978,6.02359811,0.04655827,0.49251060,1.36517035,0.81096341,0.07383784,3.15032814
-5.47173587,11.63030873,3.41176789,6.00922088,0.04693764,0.49263376,1.37318377,0.80553356,0.07490269,3.16284079
-5.46573287,11.63721011,3.44686968,5.99726111,0.04731935,0.49213879,1.37996386,0.80111703,0.07593767,3.17412145
-5.45972986,11.64284223,3.47373164,5.98803377,0.04771877,0.49101554,1.38555529,0.79770354,0.07691816,3.18395502
-5.45372686,11.64732960,3.49188536,5.98189235,0.04815521,0.48926957,1.39007379,0.79530797,0.07782200,3.19228310
-5.44772386,11.65113807,3.50112601,5.97923407,0.04865105,0.48692356,1.39370338,0.79397098,0.07863019,3.19920767
-5.44172086,11.65507126,3.50151972,5.98049987,0.04923063,0.48401763,1.39669074,0.79375744,0.07932742,3.20498605
-5.43571786,11.66024513,3.49339923,5.98616829,0.04991907,0.48060860,1.39933675,0.79475246,0.07990243,3.21001726
-5.42971486,11.66804083,3.47734782,5.99674322,0.05074091,0.47676806,1.40198529,0.79705532,0.08034817,3.21482006
-5.42371186,11.68003774,3.45417223,6.01273556,0.05171869,0.47257949,1.40500975,0.80077159,0.08066175,3.22000373
-5.41770885,11.69792981,3.42486569,6.03463982,0.05287160,0.46813445,1.40879763,0.80600402,0.08084426,3.22623289
-5.41170585,11.72342969,3.39056299,6.06290688,0.05421414,0.46352815,1.41373388,0.81284265,0.08090032,3.23418821
-5.40570285,11.75816606,3.35248968,6.09791476,0.05575495,0.45885458,1.42018363,0.82135488,0.08083754,3.24452509
-5.39969985,11.80358045,3.31190805,6.13993950,0.05749583,0.45420157,1.42847512,0.83157616,0.08066587,3.25783272
-5.39369685,11.86082999,3.27006265,6.18912845,0.05943103,0.44964608,1.43888361,0.84350196,0.08039680,3.27459559
-5.38769385,11.93070250,3.22812809,6.24547828,0.06154687,0.44524996,1.45161712,0.85708161,0.08004265,3.29516013
-5.38169085,12.01354974,3.18716164,6.30881980,0.06382161,0.44105657,1.46680466,0.87221460,0.07961577,3.31970808
-5.37568784,12.10924378,3.14806318,6.37881146,0.06622579,0.43708838,1.48448770,0.88874963,0.07912786,3.34823857
-5.36968484,12.21715996,3.11154411,6.45494265,0.06872287,0.43334575,1.50461525,0.90648668,0.07858939,3.38055999
-5.36368184,12.33618843,3.07810689,6.53654757,0.07127022,0.42980704,1.52704295,0.92518214,0.07800916,3.41629229
-5.35767884,12.46477448,3.04803554,6.62282945,0.07382045,0.42642993,1.55153622,0.94455676,0.07739395,3.45487970
-5.35167584,12.60098578,3.02139767,6.71289420,0.07632296,0.42315398,1.57777740,0.96430623,0.07674848,3.49561342
-5.34567284,12.74260313,2.99805702,6.80579197,0.07872573,0.41990428,1.60537651,0.98411370,0.07607537,3.53766292
-5.33966983,12.88722952,2.97769576,6.90056416,0.08097718,0.41659582,1.63388511,1.00366372,0.07537536,3.58011418
-5.33366683,13.03241106,2.95984463,6.99629307,0.08302811,0.41313859,1.66281258,1.02265676,0.07464768,3.62201277
-5.32766383,13.17576220,2.94391903,7.09215091,0.08483354,0.40944275,1.69164387,1.04082343,0.07389042,3.66240920
-5.32166083,13.31508763,2.92925873,7.18744481,0.08635443,0.40542390,1.71985793,1.05793773,0.07310103,3.70040397
-5.31565783,13.44849280,2.91516877,7.28165447,0.08755914,0.40100783,1.74694578,1.07382825,0.07227687,3.73518964
-5.30965483,13.57447591,2.90095919,7.37445938,0.08842461,0.39613478,1.77242721,1.08838687,0.07141568,3.76608748
-5.30365183,13.69199516,2.88598142,7.46575326,0.08893715,0.39076265,1.79586551,1.10157421,0.07051598,3.79257657
-5.29764882,13.80050652,2.86965950,7.55564384,0.08909286,0.38486926,1.81687916,1.11342134,0.06957751,3.81431366
-5.29164582,13.89996905,2.85151447,7.64443720,0.08889759,0.37845334,1.83515033,1.12402784,0.06860138,3.83114248
-5.28564282,13.99081691,2.83118127,7.73260685,0.08836650,0.37153442,1.85042952,1.13355578,0.06759023,3.84309231
-5.27963982,14.07389936,2.80841729,7.82074849,0.08752323,0.36415145,1.86253658,1.14222026,0.06654817,3.85036565
-5.27363682,14.15039186,2.78310298,7.90952285,0.08639871,0.35636048,1.87135794,1.15027667,0.06548069,3.85331593
-5.26763382,14.22168361,2.75523479,7.99958943,0.08502970,0.34823134,1.87684067,1.15800537,0.06439435,3.85241676
-5.26163082,14.28924822,2.72491158,8.09153494,0.08345709,0.33984379,1.87898383,1.16569470,0.06329644,3.84822436
-5.25562781,14.35450543,2.69231572,8.18580071,0.08172415,0.33128316,1.87782778,1.17362302,0.06219459,3.84133591
-5.24962481,14.41868258,2.65769056,8.28261357,0.07987464,0.32263591,1.87344235,1.18204100,0.06109632,3.83234595
-5.24362181,14.48268457,2.62131583,8.38192473,0.07795112,0.31398529,1.86591482,1.19115481,0.06000862,3.82180390
-5.23761881,14.54698080,2.58348288,8.48336088,0.07599327,0.30540734,1.85533838,1.20111158,0.05893753,3.81017507
-5.23161581,14.61151656,2.54447130,8.58619108,0.07403655,0.29696753,1.84180211,1.21198754,0.05788785,3.79780763
-5.22561281,14.67565512,2.50452838,8.68931257,0.07211106,0.28871810,1.82538305,1.22377982,0.05686288,3.78490759
-5.21960980,14.73815481,2.46385267,8.79125710,0.07024073,0.28069624,1.80614098,1.23640226,0.05586428,3.77152323
-5.21360680,14.79718357,2.42258253,8.89021868,0.06844291,0.27292330,1.78411616,1.24968566,0.05489207,3.75754000
-5.20760380,14.85037114,2.38079003,8.98410230,0.06672826,0.26540481,1.75933020,1.26338230,0.05394468,3.74268621
-5.20160080,14.89489675,2.33848056,9.07059191,0.06510094,0.25813147,1.73179004,1.27717478,0.05301918,3.72654909
-5.19559780,14.92760818,2.29559766,9.14723481,0.06355921,0.25108089,1.70149455,1.29068860,0.05211156,3.70860025
-5.18959480,14.94516617,2.25203272,9.21153868,0.06209612,0.24422003,1.66844339,1.30350794,0.05121704,3.68822907
-5.18359180,14.94420649,2.20763853,9.26107660,0.06070054,0.23750809,1.63264733,1.31519377,0.05033055,3.66478203
-5.17758879,14.92151101,2.16224571,9.29359476,0.05935821,0.23089973,1.59413938,1.32530353,0.04944707,3.63760543
-5.17158579,14.87417847,2.11568071,9.30711752,0.05805292,0.22434839,1.55298564,1.33341112,0.04856212,3.60608926
-5.16558279,14.79978556,2.06778424,9.30004422,0.05676762,0.21780957,1.50929539,1.33912650,0.04767212,3.56970931
-5.15957979,14.69652950,2.01842874,9.27123276,0.05548550,0.21124385,1.46322915,1.34211364,0.04677474,3.52806535
-5.15357679,14.56334421,1.96753394,9.22006538,0.05419093,0.20461953,1.41500449,1.34210608,0.04586916,3.48091289
-5.14757379,14.39998360,1.91507931,9.14649306,0.05287026,0.19791471,1.36489871,1.33891938,0.04495629,3.42818686
-5.14157079,14.20706758,1.86111295,9.05105607,0.05151239,0.19111882,1.31324822,1.33245965,0.04403886,3.37001587
-5.13556778,13.98608785,1.80575614,8.93487933,0.05010920,0.18423348,1.26044448,1.32272810,0.04312144,3.30672613
-5.12956478,13.73937345,1.74920359,8.79964264,0.04865567,0.17727268,1.20692653,1.30982112,0.04221031,3.23883507
-5.12356178,13.47001748,1.69171938,8.64752700,0.04714996,0.17026228,1.15317051,1.29392621,0.04131336,3.16703478
-5.11755878,13.18176896,1.63362887,8.48113967,0.04559314,0.16323902,1.09967659,1.27531386,0.04043975,3.09216659
-5.11155578,12.87889520,1.57530732,8.30342120,0.04398894,0.15624887,1.04695400,1.25432587,0.03959966,3.01518783
-5.10555278,12.56602171,1.51716575,8.11753919,0.04234325,0.14934510,0.99550499,1.23136083,0.03880387,2.93713292
-5.09954977,12.24795741,1.45963517,7.92677339,0.04066371,0.14258596,0.94580844,1.20685733,0.03806334,2.85907069
-5.09354677,11.92951381,1.40314986,7.73439768,0.03895909,0.13603225,0.89830408,1.18127592,0.03738880,2.78206023
-5.08754377,11.61532648,1.34813098,7.54356398,0.03723883,0.12974482,0.85337802,1.15508051,0.03679027,2.70710747
-5.08154077,11.30968707,1.29497100,7.35719340,0.03551255,0.12378210,0.81135041,1.12872017,0.03627666,2.63512460
-5.07553777,11.01639318,1.24402018,7.17787903,0.03378959,0.11819791,0.77246574,1.10261214,0.03585530,2.56689434
-5.06953477,10.73862242,1.19557543,7.00780432,0.03207871,0.11303946,0.73688624,1.07712667,0.03553164,2.50304048
-5.06353177,10.47883539,1.14987216,6.84868007,0.03038784,0.10834574,0.70468858,1.05257450,0.03530884,2.44400605
-5.05752876,10.23871103,1.10707944,6.70170215,0.02872389,0.10414629,0.67586409,1.02919717,0.03518760,2.39003977
-5.05152576,10.01911597,1.06729845,6.56753102,0.02709271,0.10046045,0.65032214,1.00716077,0.03516591,2.34119128
-5.04552276,9.82010815,1.03056424,6.44629316,0.02549911,0.09729704,0.62789665,0.98655307,0.03523900,2.29731494
-5.03951976,9.64097310,0.99685043,6.33760365,0.02394694,0.09465444,0.60835516,0.96738415,0.03539930,2.25808181
-5.03351676,9.48029035,0.96607644,6.24060816,0.02243920,0.09252114,0.59141007,0.94959037,0.03563654,2.22299895
-5.02751376,9.33602607,0.93811675,6.15404210,0.02097824,0.09087662,0.57673130,0.93304138,0.03593794,2.19143495
-5.02151076,9.20564713,0.91281157,6.07630388,0.01956592,0.08969255,0.56395992,0.91754978,0.03628849,2.16265036
-5.01550775,9.08625112,0.88997816,6.00553906,0.01820380,0.08893421,0.55272198,0.90288295,0.03667133,2.13583147
-5.00950475,8.97470671,0.86942225,5.93973155,0.01689327,0.08856202,0.54264204,0.88877647,0.03706822,2.11012613
-5.00350175,8.86779815,0.85094886,5.87679846,0.01563575,0.08853326,0.53335580,0.87494852,0.03746003,2.08467966
-4.99749875,8.76236826,0.83437198,5.81468444,0.01443270,0.08880362,0.52452143,0.86111468,0.03782740,2.05866985
-4.99149575,8.65545417,0.81952247,5.75145235,0.01328579,0.08932877,0.51582912,0.84700235,0.03815127,2.03133922
-4.98549275,8.54441074,0.80625409,5.68536653,0.01219684,0.09006575,0.50700878,0.83236439,0.03841361,2.00202364
-4.97948974,8.42701724,0.79444714,5.61496598,0.01116785,0.09097408,0.49783549,0.81699121,0.03859800,1.97017618
-4.97348674,8.30156343,0.78400964,5.53912467,0.01020098,0.09201665,0.48813291,0.80072097,0.03869019,1.93538542
-4.96748374,8.16691229,0.77487626,5.45709702,0.00929846,0.09316031,0.47777445,0.78344740,0.03867871,1.89738768
-4.96148074,8.02253729,0.76700484,5.36854693,0.00846252,0.09437609,0.46668250,0.76512504,0.03855522,1.85607289
-4.95547774,7.86853351,0.76037112,5.27355958,0.00769531,0.09563920,0.45482591,0.74577151,0.03831489,1.81148409
-4.94947474,7.70560230,0.75496175,5.17263560,0.00699883,0.09692864,0.44221582,0.72546697,0.03795660,1.76381086
-4.94347174,7.53501088,0.75076632,5.06666797,0.00637481,0.09822661,0.42890039,0.70435070,0.03748297,1.71337692
-4.93746873,7.35852868,0.74776876,4.95690279,0.00582465,0.09951777,0.41495857,0.68261499,0.03690031,1.66062289
-4.93146573,7.17834339,0.74593879,4.84488535,0.00534936,0.10078830,0.40049331,0.66049663,0.03621841,1.60608485
-4.92546273,6.99696039,0.74522399,4.73239387,0.00494950,0.10202496,0.38562455,0.63826645,0.03545011,1.55036973
-4.91945973,6.81708998,0.74554292,4.62136348,0.00462512,0.10321412,0.37048231,0.61621729,0.03461088,1.49412875
-4.91345673,6.64152706,0.74677999,4.51380358,0.00437574,0.10434095,0.35520014,0.59465109,0.03371822,1.43802997
-4.90745373,6.47302849,0.74878215,4.41171202,0.00420030,0.10538875,0.33990917,0.57386550,0.03279094,1.38273111
-4.90145073,6.31419311,0.75135800,4.31698941,0.00409718,0.10633848,0.32473298,0.55414080,0.03184855,1.32885386
-4.89544772,6.16734956,0.75427925,4.23135741,0.00406416,0.10716858,0.30978337,0.53572758,0.03091040,1.27696056
-4.88944472,6.03445633,0.75728452,4.15628398,0.00409838,0.10785505,0.29515729,0.51883572,0.02999507,1.22753424
-4.88344172,5.91701814,0.76008547,4.09291896,0.00419640,0.10837183,0.28093465,0.50362531,0.02911962,1.18096273
-4.87743872,5.81602187,0.76237483,4.04204237,0.00435412,0.10869142,0.26717732,0.49019964,0.02829903,1.13752725
-4.87143572,5.73189430,0.76383596,4.00402765,0.00456684,0.10878574,0.25392901,0.47860075,0.02754563,1.09739586
-4.86543272,5.66448311,0.76415354,3.97882101,0.00482923,0.10862717,0.24121607,0.46880761,0.02686875,1.06062186
-4.85942971,5.61306136,0.76302463,3.96593776,0.00513533,0.10818968,0.22904897,0.46073693,0.02627440,1.02714680
-4.85342671,5.57635467,0.76016973,3.96447535,0.00547861,0.10744999,0.21742434,0.45424662,0.02576517,0.99680801
-4.84742371,5.55258945,0.75534311,3.97314247,0.00585201,0.10638877,0.20632738,0.44914162,0.02534016,0.96934986
-4.84142071,5.53955948,0.74834192,3.99030254,0.00624794,0.10499156,0.19573455,0.44518174,0.02499515,0.94443821
-4.83541771,5.53470768,0.73901364,4.01402960,0.00665843,0.10324974,0.18561617,0.44209132,0.02472282,0.92167729
-4.82941471,5.53521899,0.72726153,4.04217401,0.00707517,0.10116110,0.17593902,0.43956999,0.02451311,0.90062801
-4.82341171,5.53812038,0.71304779,4.07243496,0.00748966,0.09873021,0.16666868,0.43730420,0.02435363,0.88082700
-4.81740870,5.54038352,0.69639443,4.10243672,0.00789332,0.09596858,0.15777154,0.43497902,0.02423023,0.86180549
-4.81140570,5.53902588,0.67738169,4.12980541,0.00827767,0.09289440,0.14921639,0.43228959,0.02412751,0.84310720
-4.80540270,5.53120642,0.65614445,4.15224332,0.00863450,0.08953214,0.14097564,0.42895179,0.02402942,0.82430469
-4.79939970,5.51431216,0.63286663,4.16759780,0.00895602,0.08591187,0.13302610,0.42471182,0.02391989,0.80501342
-4.79339670,5.48603286,0.60777408,4.17392245,0.00923508,0.08206835,0.12534932,0.41935421,0.02378336,0.78490335
-4.78739370,5.44442151,0.58112628,4.16952856,0.00946530,0.07804003,0.11793165,0.41270799,0.02360535,0.76370752
-4.78139070,5.38793908,0.55320735,4.15302537,0.00964128,0.07386792,0.11076391,0.40465101,0.02337293,0.74122774
-4.77538769,5.31548300,0.52431680,4.12334834,0.00975871,0.06959443,0.10384092,0.39511217,0.02307515,0.71733719
-4.76938469,5.22639920,0.49476039,4.07977511,0.00981450,0.06526224,0.09716079,0.38407165,0.02270333,0.69198022
-4.76338169,5.12047863,0.46484152,4.02192949,0.00980687,0.06091324,0.09072420,0.37155921,0.02225134,0.66516947
-4.75737869,4.99793949,0.43485345,3.94977416,0.00973539,0.05658751,0.08453358,0.35765087,0.02171569,0.63698078
-4.75137569,4.85939709,0.40507261,3.86359344,0.00960098,0.05232254,0.07859241,0.34246399,0.02109563,0.60754616
-4.74537269,4.70582348,0.37575308,3.76396740,0.00940587,0.04815250,0.07290448,0.32615129,0.02039301,0.57704538
-4.73936968,4.53849934,0.34712245,3.65173936,0.00915356,0.04410774,0.06747338,0.30889389,0.01961218,0.54569654
-4.73336668,4.35896063,0.31937895,3.52797829,0.00884865,0.04021443,0.06230201,0.29089402,0.01875975,0.51374621
-4.72736368,4.16894251,0.29268989,3.39393829,0.00849676,0.03649438,0.05739230,0.27236736,0.01784428,0.48145946
-4.72136068,3.97032277,0.26719126,3.25101672,0.00810428,0.03296499,0.05274495,0.25353567,0.01687593,0.44911017
-4.71535768,3.76506701,0.24298830,3.10071263,0.00767823,0.02963932,0.04835943,0.23461972,0.01586608,0.41697214
-4.70935468,3.55517717,0.22015698,2.94458690,0.00722605,0.02652633,0.04423394,0.21583302,0.01482689,0.38531105
-4.70335168,3.34264485,0.19874615,2.78422533,0.00675537,0.02363110,0.04036556,0.19737627,0.01377095,0.35437759
-4.69734867,3.12941052,0.17878015,2.62120524,0.00627384,0.02095523,0.03675036,0.17943290,0.01271079,0.32440195
-4.69134567,2.91732908,0.16026172,2.45706644,0.00578891,0.01849723,0.03338365,0.16216559,0.01165860,0.29558962
-4.68534267,2.70814217,0.14317513,2.29328671,0.00530771,0.01625290,0.03026021,0.14571396,0.01062588,0.26811856
-4.67933967,2.50345713,0.12748926,2.13126190,0.00483686,0.01421579,0.02737446,0.13019331,0.00962312,0.24213772
-4.67333667,2.30473224,0.11316065,1.97229045,0.00438240,0.01237763,0.02472076,0.11569428,0.00865964,0.21776675
-4.66733367,2.11326783,0.10013634,1.81756214,0.00394969,0.01072870,0.02229355,0.10228353,0.00774342,0.19509672
-4.66133067,1.93020242,0.08835645,1.66815065,0.00354338,0.00925824,0.02008758,0.09000507,0.00688100,0.17419187
-4.65532766,1.75651330,0.07775657,1.52500935,0.00316737,0.00795482,0.01809805,0.07888226,0.00607746,0.15509186
-4.64932466,1.59302064,0.06826973,1.38897003,0.00282488,0.00680662,0.01632070,0.06892023,0.00533645,0.13781473
-4.64332166,1.44039433,0.05982814,1.26074388,0.00251840,0.00580174,0.01475191,0.06010861,0.00466027,0.12236002
