energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.90395198,3.30585276,0.02041541,0.65992933,4.19952865,0.61642991,0.12171356,1.01174293,0.15648722,0.33757309
-5.89794897,3.36917873,0.02236317,0.66546842,4.28575041,0.63151150,0.12331613,1.04432368,0.16140198,0.33541600
-5.89194597,3.43697127,0.02450779,0.67121079,4.37307266,0.64933395,0.12512089,1.07845604,0.16662750,0.33331789
-5.88594297,3.50950850,0.02685292,0.67717064,4.46114208,0.67018164,0.12715430,1.11417587,0.17215707,0.33129369
-5.87993997,3.58701131,0.02939896,0.68335293,4.54950213,0.69433748,0.12944232,1.15150107,0.17797554,0.32934837
-5.87393697,3.66964680,0.03214273,0.68975511,4.63759796,0.72208345,0.13201059,1.19043108,0.18405911,0.32747820
-5.86793397,3.75753108,0.03507714,0.69636875,4.72478232,0.75370066,0.13488454,1.23094640,0.19037535,0.32567199
-5.86193097,3.85073142,0.03819103,0.70318092,4.81032276,0.78946910,0.13808925,1.27300827,0.19688341,0.32391221
-5.85592796,3.94926807,0.04146907,0.71017530,4.89341130,0.82966659,0.14164926,1.31655871,0.20353455,0.32217590
-5.84992496,4.05311591,0.04489180,0.71733321,4.97317734,0.87456694,0.14558813,1.36152113,0.21027290,0.32043550
-5.84392196,4.16220672,0.04843585,0.72463455,5.04870489,0.92443724,0.14992794,1.40780179,0.21703660,0.31865957
-5.83791896,4.27643211,0.05207427,0.73205879,5.11905464,0.97953410,0.15468864,1.45529213,0.22375925,0.31681346
-5.83191596,4.39564772,0.05577697,0.73958612,5.18329146,1.04009881,0.15988726,1.50387206,0.23037171,0.31486003
-5.82591296,4.51967862,0.05951139,0.74719879,5.24051697,1.10635141,0.16553707,1.55341425,0.23680416,0.31276046
-5.81990995,4.64832582,0.06324314,0.75488266,5.28990660,1.17848359,0.17164671,1.60378900,0.24298835,0.31047521
-5.81390695,4.78137349,0.06693692,0.76262907,5.33074981,1.25665054,0.17821926,1.65486960,0.24886005,0.30796512
-5.80790395,4.91859642,0.07055731,0.77043669,5.36249164,1.34096172,0.18525130,1.70653774,0.25436137,0.30519280
-5.80190095,5.05976668,0.07406972,0.77831356,5.38477336,1.43147084,0.19273206,1.75868836,0.25944312,0.30212405
-5.79589795,5.20465899,0.07744131,0.78627887,5.39746969,1.52816515,0.20064249,1.81123370,0.26406674,0.29872955
-5.78989495,5.35305370,0.08064181,0.79436448,5.40071986,1.63095451,0.20895461,1.86410588,0.26820590,0.29498646
-5.78389195,5.50473697,0.08364437,0.80261595,5.39495014,1.73966066,0.21763077,1.91725781,0.27184766,0.29088012
-5.77788894,5.65949761,0.08642626,0.81109290,5.38088558,1.85400718,0.22662328,1.97066202,0.27499293,0.28640555
-5.77188594,5.81712053,0.08896939,0.81986870,5.35954937,1.97361085,0.23587410,2.02430754,0.27765631,0.28156876
-5.76588294,5.97737720,0.09126084,0.82902920,5.33224886,2.09797506,0.24531488,2.07819468,0.27986531,0.27638780
-5.75987994,6.14001378,0.09329309,0.83867076,5.30054811,2.22648602,0.25486732,2.13232823,0.28165890,0.27089340
-5.75387694,6.30473796,0.09506421,0.84889745,5.26622762,2.35841249,0.26444387,2.18670938,0.28308553,0.26512928
-5.74787394,6.47120582,0.09657784,0.85981764,5.23123283,2.49290949,0.27394888,2.24132703,0.28420068,0.25915198
-5.74187094,6.63901029,0.09784306,0.87154013,5.19761341,2.62902670,0.28328019,2.29614912,0.28506418,0.25303032
-5.73586793,6.80767254,0.09887411,0.88417004,5.16745633,2.76572155,0.29233122,2.35111489,0.28573730,0.24684447
-5.72986493,6.97663774,0.09969004,0.89780461,5.14281569,2.90187719,0.30099338,2.40612847,0.28628000,0.24068462
-5.72386193,7.14527622,0.10031418,0.91252931,5.12564271,3.03632500,0.30915908,2.46105478,0.28674829,0.23464946
-5.71785893,7.31289059,0.10077361,0.92841425,5.11771911,3.16787103,0.31672488,2.51571784,0.28719203,0.22884436
-5.71185593,7.47872902,0.10109851,0.94551121,5.12059691,3.29532560,0.32359499,2.56990209,0.28765320,0.22337941
-5.70585293,7.64200415,0.10132148,0.96385130,5.13554717,3.41753477,0.32968475,2.62335657,0.28816469,0.21836742
-5.69984992,7.80191660,0.10147673,0.98344337,5.16351960,3.53341240,0.33492411,2.67580177,0.28874983,0.21392174
-5.69384692,7.95768164,0.10159933,1.00427303,5.20511456,3.64197130,0.33926081,2.72693896,0.28942243,0.21015425
-5.68784392,8.10855707,0.10172437,1.02630244,5.26056774,3.74235178,0.34266307,2.77646109,0.29018745,0.20717323
-5.68184092,8.25387007,0.10188606,1.04947044,5.32974770,3.83384623,0.34512171,2.82406472,0.29104213,0.20508130
-5.67583792,8.39304093,0.10211689,1.07369318,5.41216545,3.91591811,0.34665139,2.86946215,0.29197751,0.20397346
-5.66983492,8.52560140,0.10244669,1.09886494,5.50699480,3.98821441,0.34729100,2.91239262,0.29298017,0.20393508
-5.66383192,8.65120581,0.10290180,1.12485894,5.61310195,4.05057058,0.34710295,2.95263208,0.29403403,0.20504001
-5.65782891,8.76963371,0.10350412,1.15152815,5.72908220,4.10300757,0.34617137,2.99000050,0.29512205,0.20734862
-5.65182591,8.88078302,0.10427040,1.17870597,5.85330200,4.14572090,0.34459926,3.02436633,0.29622780,0.21090598
-5.64582291,8.98465372,0.10521142,1.20620662,5.98394394,4.17906217,0.34250470,3.05564756,0.29733653,0.21574003
-5.63981991,9.08132242,0.10633143,1.23382539,6.11905306,4.20351396,0.34001612,3.08380940,0.29843597,0.22185987
-5.63381691,9.17090921,0.10762759,1.26133882,6.25658235,4.21965922,0.33726692,3.10885840,0.29951655,0.22925411
-5.62781391,9.25353848,0.10908970,1.28850470,6.39443631,4.22814671,0.33438973,3.13083362,0.30057112,0.23788945
-5.62181091,9.32929610,0.11070007,1.31506236,6.53051097,4.22965433,0.33151039,3.14979508,0.30159426,0.24770950
-5.61580790,9.39818549,0.11243356,1.34073310,6.66272975,4.22485215,0.32874219,3.16581033,0.30258111,0.25863389
-5.60980490,9.46008554,0.11425797,1.36522118,6.78907450,4.21436701,0.32618048,3.17893992,0.30352597,0.27055782
-5.60380190,9.51471311,0.11613456,1.38821542,6.90761129,4.19875059,0.32389793,3.18922269,0.30442062,0.28335202
-5.59779890,9.56159279,0.11801889,1.40939152,7.01651128,4.17845242,0.32194093,3.19666178,0.30525263,0.29686340
-5.59179590,9.60003622,0.11986182,1.42841535,7.11406658,4.15379930,0.32032698,3.20121231,0.30600376,0.31091617
-5.58579290,9.62913282,0.12161074,1.44494713,7.19870184,4.12498196,0.31904351,3.20277151,0.30664861,0.32531376
-5.57978989,9.64775308,0.12321100,1.45864659,7.26898200,4.09204966,0.31804807,3.20117211,0.30715357,0.33984137
-5.57378689,9.65456517,0.12460739,1.46917908,7.32361718,4.05491295,0.31726995,3.19617948,0.30747629,0.35426925
-5.56778389,9.64806466,0.12574575,1.47622233,7.36146539,4.01335418,0.31661311,3.18749287,0.30756565,0.36835661
-5.56178089,9.62661663,0.12657453,1.47947402,7.38153404,3.96704533,0.31596038,3.17475110,0.30736240,0.38185619
-5.55577789,9.58850869,0.12704641,1.47865960,7.38298108,3.91557212,0.31517864,3.15754240,0.30680034,0.39451925
-5.54977489,9.53201306,0.12711971,1.47354032,7.36511661,3.85846321,0.31412477,3.13541833,0.30580806,0.40610109
-5.54377189,9.45545505,0.12675968,1.46392105,7.32740557,3.79522283,0.31265205,3.10791127,0.30431128,0.41636665
-5.53776888,9.35728530,0.12593963,1.44965775,7.26947204,3.72536559,0.31061685,3.07455476,0.30223552,0.42509625
-5.53176588,9.23615255,0.12464176,1.43066403,7.19110538,3.64845138,0.30788503,3.03490590,0.29950912,0.43209124
-5.52576288,9.09097395,0.12285775,1.40691675,7.09226834,3.56411904,0.30433799,2.98856887,0.29606636,0.43717927
-5.51975988,8.92099965,0.12058905,1.37846027,6.97310665,3.47211705,0.29987803,2.93521855,0.29185064,0.44021904
-5.51375688,8.72586897,0.11784690,1.34540912,6.83395992,3.37232989,0.29443269,2.87462307,0.28681743,0.44110446
-5.50775388,8.50565546,0.11465206,1.30794899,6.67537265,3.26479896,0.28795811,2.80666438,0.28093694,0.43976779
-5.50175088,8.26089880,0.11103424,1.26633585,6.49810485,3.14973709,0.28044102,2.73135572,0.27419631,0.43618197
-5.49574787,7.99262204,0.10703135,1.22089320,6.30314070,3.02753617,0.27189961,2.64885523,0.26660126,0.43036170
-5.48974487,7.70233324,0.10268852,1.17200746,6.09169437,2.89876748,0.26238302,2.55947491,0.25817704,0.42236348
-5.48374187,7.39201116,0.09805699,1.12012166,5.86521179,2.76417502,0.25196976,2.46368448,0.24896869,0.41228440
-5.47773887,7.06407567,0.09319286,1.06572746,5.62536718,2.62466209,0.24076497,2.36210983,0.23904059,0.40025990
-5.47173587,6.72134365,0.08815578,1.00935591,5.37405365,2.48127193,0.22889689,2.25552612,0.22847524,0.38646035
-5.46573287,6.36697228,0.08300770,0.95156711,5.11336724,2.33516319,0.21651260,2.14484561,0.21737146,0.37108677
-5.45972986,6.00439179,0.07781153,0.89293910,4.84558410,2.18758169,0.20377334,2.03110069,0.20584194,0.35436577
-5.45372686,5.63723014,0.07262999,0.83405640,4.57313111,2.03982932,0.19084950,1.91542291,0.19401037,0.33654384
-5.44772386,5.26923252,0.06752444,0.77549853,4.29855021,1.89323176,0.17791568,1.79901850,0.18200818,0.31788129
-5.44172086,4.90417857,0.06255392,0.71782879,4.02445744,1.74910610,0.16514587,1.68314164,0.16997117,0.29864597
-5.43571786,4.54580001,0.05777431,0.66158374,3.75349781,1.60872975,0.15270895,1.56906615,0.15803591,0.27910707
-5.42971486,4.19770153,0.05323755,0.60726356,3.48829737,1.47331157,0.14076469,1.45805686,0.14633635,0.25952904
-5.42371186,3.86328722,0.04899112,0.55532367,3.23141400,1.34396631,0.12946027,1.35134131,0.13500055,0.24016606
-5.41770885,3.54569453,0.04507757,0.50616768,2.98528848,1.22169295,0.11892743,1.25008296,0.12414767,0.22125696
-5.41170585,3.24773726,0.04153418,0.46014175,2.75219756,1.10735738,0.10928027,1.15535638,0.11388539,0.20302089
-5.40570285,2.97185870,0.03839270,0.41753066,2.53421029,1.00167972,0.10061364,1.06812521,0.10430770,0.18565374
-5.39969985,2.72009534,0.03567927,0.37855535,2.33314895,0.90522632,0.09300217,0.98922318,0.09549325,0.16932535
-5.39369685,2.49405146,0.03341422,0.34337195,2.15055569,0.81840608,0.08649975,0.91933861,0.08750407,0.15417763
-5.38769385,2.29488411,0.03161208,0.31207229,1.98766556,0.74147084,0.08113957,0.85900256,0.08038484,0.14032339
-5.38169085,2.12329809,0.03028150,0.28468569,1.84538653,0.67451944,0.07693451,0.80858046,0.07416266,0.12784605
-5.37568784,1.97955002,0.02942524,0.26118188,1.72428670,0.61750470,0.07387780,0.76826753,0.06884715,0.11679991
-5.36968484,1.86346069,0.02904015,0.24147492,1.62458890,0.57024291,0.07194409,0.73808751,0.06443099,0.10721118
-5.36368184,1.77443468,0.02911712,0.22542793,1.54617228,0.53242521,0.07109058,0.71789481,0.06089084,0.09907943
-5.35767884,1.71148644,0.02964112,0.21285854,1.48858099,0.50363035,0.07125844,0.70737980,0.05818849,0.09237946
-5.35167584,1.67327186,0.03059120,0.20354484,1.45103926,0.48333834,0.07237435,0.70607715,0.05627229,0.08706360
-5.34567284,1.65812483,0.03194057,0.19723173,1.43247260,0.47094480,0.07435218,0.71337701,0.05507877,0.08306413
-5.33966983,1.66409808,0.03365672,0.19363758,1.43153467,0.46577552,0.07709480,0.72853889,0.05453442,0.08029601
-5.33366683,1.68900784,0.03570164,0.19246110,1.44663924,0.46710129,0.08049611,0.75070819,0.05455766,0.07865958
-5.32766383,1.73048184,0.03803218,0.19338827,1.47599669,0.47415273,0.08444306,0.77893509,0.05506077,0.07804349
-5.32166083,1.78601026,0.04060047,0.19609930,1.51765452,0.48613511,0.08881793,0.81219564,0.05595203,0.07832748
-5.31565783,1.85299910,0.04335456,0.20027550,1.56954111,0.50224320,0.09350066,0.84941476,0.05713779,0.07938527
-5.30965483,1.92882525,0.04623913,0.20560596,1.62951208,0.52167593,0.09837126,0.88949084,0.05852456,0.08108740
-5.30365183,2.01089257,0.04919645,0.21179394,1.69539819,0.54365102,0.10331229,0.93132136,0.06002109,0.08330391
-5.29764882,2.09668785,0.05216740,0.21856280,1.76505396,0.56741920,0.10821129,0.97382909,0.06154032,0.08590702
-5.29164582,2.18383558,0.05509259,0.22566141,1.83640574,0.59227804,0.11296309,1.01598809,0.06300128,0.08877361
-5.28564282,2.27014996,0.05791368,0.23286880,1.90749799,0.61758504,0.11747206,1.05684882,0.06433078,0.09178762
-5.27963982,2.35368279,0.06057460,0.23999802,1.97653655,0.64276966,0.12165397,1.09556154,0.06546491,0.09484210
-5.27363682,2.43276563,0.06302290,0.24689901,2.04192745,0.66734399,0.12543765,1.13139715,0.06635039,0.09784115
-5.26763382,2.50604450,0.06521095,0.25346033,2.10230992,0.69091167,0.12876610,1.16376467,0.06694553,0.10070143
-5.26163082,2.57250598,0.06709708,0.25960979,2.15658258,0.71317460,0.13159732,1.19222471,0.06722104,0.10335344
-5.25562781,2.63149332,0.06864661,0.26531383,2.20392164,0.73393723,0.13390443,1.21649826,0.06716040,0.10574230
-5.24962481,2.68271177,0.06983257,0.27057565,2.24379043,0.75310809,0.13567545,1.23647035,0.06676007,0.10782817
-5.24362181,2.72622265,0.07063633,0.27543225,2.27593991,0.77069828,0.13691245,1.25218848,0.06602929,0.10958622
-5.23761881,2.76242640,0.07104782,0.27995036,2.30040008,0.78681711,0.13763029,1.26385579,0.06498964,0.11100610
-5.23161581,2.79203484,0.07106562,0.28422145,2.31746268,0.80166467,0.13785492,1.27181922,0.06367443,0.11209109
-5.22561281,2.81603405,0.07069669,0.28835609,2.32765592,0.81552172,0.13762141,1.27655311,0.06212775,0.11285670
-5.21960980,2.83563907,0.06995585,0.29247780,2.33171251,0.82873719,0.13697170,1.27863915,0.06040347,0.11332902
-5.21360680,2.85224267,0.06886508,0.29671676,2.33053232,0.84171377,0.13595230,1.27874335,0.05856411,0.11354274
-5.20760380,2.86736007,0.06745260,0.30120350,2.32514137,0.85489218,0.13461204,1.27759117,0.05667963,0.11353895
-5.20160080,2.88257224,0.06575177,0.30606304,2.31664916,0.86873465,0.13299990,1.27594194,0.05482622,0.11336289
-5.19559780,2.89947005,0.06380002,0.31140952,2.30620599,0.88370852,0.13116316,1.27456350,0.05308515,0.11306156
-5.18959480,2.91960153,0.06163760,0.31734176,2.29496217,0.90027032,0.12914588,1.27420829,0.05154162,0.11268153
-5.18359180,2.94442442,0.05930645,0.32393967,2.28403080,0.91885124,0.12698777,1.27559152,0.05028372,0.11226684
-5.17758879,2.97526546,0.05684912,0.33126182,2.27445526,0.93984433,0.12472354,1.27937246,0.04940137,0.11185722
-5.17158579,3.01328776,0.05430777,0.33934412,2.26718254,0.96359389,0.12238265,1.28613905,0.04898542,0.11148653
-5.16558279,3.05946682,0.05172332,0.34819963,2.26304295,0.99038741,0.11998954,1.29639622,0.04912663,0.11118169
-5.15957979,3.11457532,0.04913484,0.35781933,2.26273624,1.02044999,0.11756423,1.31055803,0.04991469,0.11096193
-5.15357679,3.17917631,0.04657894,0.36817390,2.26682408,1.05394133,0.11512319,1.32894315,0.05143710,0.11083849
-5.14757379,3.25362367,0.04408954,0.37921605,2.27572805,1.09095503,0.11268042,1.35177352,0.05377794,0.11081469
-5.14157079,3.33806875,0.04169761,0.39088343,2.28973239,1.13151980,0.11024869,1.37917543,0.05701639,0.11088642
-5.13556778,3.43247132,0.03943115,0.40310176,2.30899024,1.17560220,0.10784067,1.41118245,0.06122511,0.11104285
-5.12956478,3.53661322,0.03731521,0.41578789,2.33353213,1.22311035,0.10547006,1.44773938,0.06646826,0.11126752
-5.12356178,3.65011291,0.03537209,0.42885269,2.36327559,1.27389802,0.10315247,1.48870662,0.07279935,0.11153948
-5.11755878,3.77243916,0.03362140,0.44220344,2.39803443,1.32776871,0.10090600,1.53386425,0.08025883,0.11183464
-5.11155578,3.90292272,0.03208031,0.45574566,2.43752706,1.38447911,0.09875157,1.58291551,0.08887154,0.11212708
-5.10555278,4.04076486,0.03076368,0.46938425,2.48138290,1.44374176,0.09671280,1.63548924,0.09864407,0.11239034
-5.09954977,4.18504245,0.02968418,0.48302383,2.52914665,1.50522663,0.09481562,1.69114137,0.10956215,0.11259858
-5.09354677,4.33470955,0.02885233,0.49656844,2.58028038,1.56856172,0.09308752,1.74935551,0.12158829,0.11272760
-5.08754377,4.48859619,0.02827652,0.50992062,2.63416373,1.63333276,0.09155647,1.80954316,0.13465969,0.11275562
-5.08154077,4.64540543,0.02796292,0.52297999,2.69009310,1.69908241,0.09024967,1.87104403,0.14868670,0.11266391
-5.07553777,4.80371018,0.02791533,0.53564159,2.74728041,1.76530948,0.08919217,1.93312716,0.16355196,0.11243709
-5.06953477,4.96195162,0.02813505,0.54779420,2.80485291,1.83146880,0.08840536,1.99499369,0.17911035,0.11206326
-5.06353177,5.11844110,0.02862062,0.55931881,2.86185492,1.89697238,0.08790558,2.05578204,0.19518989,0.11153397
-5.05752876,5.27136743,0.02936759,0.57008765,2.91725282,1.96119259,0.08770282,2.11457613,0.21159369,0.11084393
-5.05152576,5.41881122,0.03036831,0.57996380,2.96994412,2.02346804,0.08779959,2.17041723,0.22810296,0.10999066
-5.04552276,5.55876752,0.03161171,0.58880166,3.01877148,2.08311255,0.08819016,2.22231984,0.24448110,0.10897406
-5.03951976,5.68917744,0.03308318,0.59644846,3.06254194,2.13942767,0.08886003,2.26929139,0.26047872,0.10779588
-5.03351676,5.80796898,0.03476442,0.60274672,3.10005146,2.19171878,0.08978578,2.31035577,0.27583959,0.10645927
-5.02751376,5.91310626,0.03663345,0.60753769,3.13011412,2.23931460,0.09093535,2.34457993,0.29030715,0.10496832
-5.02151076,6.00264588,0.03866471,0.61066576,3.15159540,2.28158974,0.09226861,2.37110262,0.30363150,0.10332772
-5.01550775,6.07479846,0.04082919,0.61198350,3.16344797,2.31798948,0.09373831,2.38916425,0.31557652,0.10154246
-5.00950475,6.12799261,0.04309471,0.61135718,3.16474862,2.34805584,0.09529131,2.39813632,0.32592680,0.09961769
-5.00350175,6.16093846,0.04542628,0.60867248,3.15473441,2.37145386,0.09687011,2.39754910,0.33449414,0.09755863
-4.99749875,6.17268740,0.04778660,0.60384002,3.13283619,2.38799666,0.09841442,2.38711588,0.34112327,0.09537065
-4.99149575,6.16268475,0.05013658,0.59680045,3.09870757,2.39766792,0.09986302,2.36675247,0.34569660,0.09305933
-4.98549275,6.13081234,0.05243601,0.58752876,3.05224765,2.40064047,0.10115551,2.33659062,0.34813764,0.09063068
-4.97948974,6.07741806,0.05464424,0.57603742,2.99361600,2.39728969,0.10223408,2.29698430,0.34841315,0.08809135
-4.97348674,6.00333051,0.05672098,0.56237840,2.92323890,2.38820047,0.10304515,2.24850825,0.34653375,0.08544886
-4.96748374,5.90985694,0.05862705,0.54664364,2.84180617,2.37416705,0.10354091,2.19194847,0.34255299,0.08271176
-4.96148074,5.79876413,0.06032524,0.52896405,2.75025834,2.35618498,0.10368051,2.12828463,0.33656511,0.07988988
-4.95547774,5.67224209,0.06178109,0.50950709,2.64976480,2.33543494,0.10343116,2.05866510,0.32870138,0.07699436
-4.94947474,5.53285174,0.06296370,0.48847286,2.54169347,2.31325857,0.10276883,1.98437530,0.31912534,0.07403777
-4.94347174,5.38345823,0.06384642,0.46608913,2.42757349,2.29112667,0.10167871,1.90680071,0.30802719,0.07103400
-4.93746873,5.22715227,0.06440756,0.44260532,2.30905237,2.27060047,0.10015537,1.82738586,0.29561757,0.06799823
-4.93146573,5.06716248,0.06463088,0.41828580,2.18784951,2.25328710,0.09820266,1.74759107,0.28212092,0.06494668
-4.92546273,4.90676186,0.06450608,0.39340290,2.06570806,2.24079066,0.09583331,1.66884855,0.26776888,0.06189637
-4.91945973,4.74917205,0.06402907,0.36822982,1.94434696,2.23466028,0.09306832,1.59251967,0.25279392,0.05886485
-4.91345673,4.59746873,0.06320213,0.34303381,1.82541522,2.23633709,0.08993619,1.51985492,0.23742331,0.05586976
-4.90745373,4.45449171,0.06203382,0.31806990,1.71045000,2.24710185,0.08647187,1.45195816,0.22187393,0.05292854
-4.90145073,4.32276273,0.06053888,0.29357539,1.60083987,2.26802521,0.08271574,1.38975627,0.20634774,0.05005797
-4.89544772,4.20441392,0.05873777,0.26976531,1.49779453,2.29992256,0.07871238,1.33397541,0.19102826,0.04727382
-4.88944472,4.10112927,0.05665622,0.24682897,1.40232156,2.34331523,0.07450937,1.28512435,0.17607800,0.04459047
-4.88344172,4.01410107,0.05432448,0.22492757,1.31521083,2.39839986,0.07015607,1.24348545,0.16163685,0.04202054
-4.87743872,3.94400260,0.05177661,0.20419303,1.23702654,2.46502751,0.06570241,1.20911342,0.14782140,0.03957467
-4.87143572,3.89097811,0.04904950,0.18472790,1.16810675,2.54269366,0.06119776,1.18184155,0.13472516,0.03726122
-4.86543272,3.85465023,0.04618199,0.16660619,1.10856999,2.63054027,0.05668990,1.16129512,0.12241942,0.03508613
-4.85942971,3.83414465,0.04321383,0.14987516,1.05832825,2.72737031,0.05222406,1.14691132,0.11095487,0.03305281
-4.85342671,3.82813125,0.04018470,0.13455774,1.01710562,2.83167510,0.04784215,1.13796468,0.10036357,0.03116214
-4.84742371,3.83488034,0.03713330,0.12065554,0.98446163,2.94167404,0.04358206,1.13359720,0.09066134,0.02941248
-4.84142071,3.85233228,0.03409645,0.10815216,0.95981831,3.05536595,0.03947719,1.13285191,0.08185034,0.02779983
-4.83541771,3.87817806,0.03110833,0.09701680,0.94249000,3.17059071,0.03555610,1.13470862,0.07392167,0.02631802
-4.82941471,3.90994826,0.02819983,0.08720778,0.93171486,3.28509940,0.03184228,1.13812072,0.06685805,0.02495898
-4.82341171,3.94510733,0.02539805,0.07867602,0.92668709,3.39663053,0.02835411,1.14205158,0.06063619,0.02371306
-4.81740870,3.98114974,0.02272596,0.07136828,0.92658889,3.50298977,0.02510496,1.14550947,0.05522911,0.02256939
-4.81140570,4.01569469,0.02020218,0.06523006,0.93062127,3.60213003,0.02210339,1.14757972,0.05060804,0.02151631
-4.80540270,4.04657565,0.01784095,0.06020806,0.93803266,3.69222866,0.01935346,1.14745322,0.04674406,0.02054176
-4.79939970,4.07192141,0.01565222,0.05625219,0.94814475,3.77175850,0.01685515,1.14445014,0.04360934,0.01963375
-4.79339670,4.09022531,0.01364187,0.05331707,0.96037458,3.83954930,0.01460481,1.13803846,0.04117803,0.01878072
-4.78739370,4.10039972,0.01181202,0.05136301,0.97425240,3.89483676,0.01259570,1.12784652,0.03942674,0.01797199
-4.78139070,4.10181356,0.01016146,0.05035652,0.98943464,3.93729632,0.01081855,1.11366957,0.03833473,0.01719806
-4.77538769,4.09431102,0.00868611,0.05027029,1.00571169,3.96705966,0.00926209,1.09547011,0.03788370,0.01645091
-4.76938469,4.07821050,0.00737952,0.05108281,1.02301030,3.98471257,0.00791364,1.07337247,0.03805735,0.01572428
-4.76338169,4.05428380,0.00623339,0.05277760,1.04139043,3.99127352,0.00675959,1.04765182,0.03884070,0.01501378
-4.75737869,4.02371611,0.00523810,0.05534219,1.06103687,3.98815320,0.00578597,1.01871858,0.04021927,0.01431701
-4.75137569,3.98804866,0.00438319,0.05876689,1.08224603,3.97709624,0.00497883,0.98709882,0.04217812,0.01363361
-4.74537269,3.94910624,0.00365782,0.06304355,1.10540848,3.96010716,0.00432470,0.95341184,0.04470093,0.01296518
-4.73936968,3.90891311,0.00305119,0.06816423,1.13098807,3.93936346,0.00381092,0.91834596,0.04776912,0.01231523
-4.73336668,3.86960087,0.00255286,0.07412013,1.15949882,3.91711954,0.00342593,0.88263358,0.05136109,0.01168905
-4.72736368,3.83331269,0.00215309,0.08090062,1.19148050,3.89560557,0.00315953,0.84702667,0.05545168,0.01109348
-4.72136068,3.80210835,0.00184305,0.08849264,1.22747444,3.87692607,0.00300307,0.81227372,0.06001187,0.01053677
-4.71535768,3.77787454,0.00161500,0.09688041,1.26800065,3.86296271,0.00294960,0.77909902,0.06500882,0.01002835
-4.70935468,3.76224484,0.00146240,0.10604561,1.31353757,3.85528633,0.00299393,0.74818498,0.07040616,0.00957864
-4.70335168,3.75653292,0.00138000,0.11596783,1.36450557,3.85508217,0.00313274,0.72015806,0.07616463,0.00919879
-4.69734867,3.76168240,0.00136378,0.12662556,1.42125503,3.86309244,0.00336454,0.69557862,0.08224309,0.00890058
-4.69134567,3.77823545,0.00141102,0.13799733,1.48405964,3.87957889,0.00368969,0.67493473,0.08859963,0.00869617
-4.68534267,3.80632153,0.00152015,0.15006318,1.55311520,3.90430770,0.00411028,0.65863981,0.09519306,0.00859799
-4.67933967,3.84566650,0.00169064,0.16280620,1.62854382,3.93655742,0.00463010,0.64703380,0.10198432,0.00861859
-4.67333667,3.89562131,0.00192290,0.17621403,1.71040297,3.97514982,0.00525443,0.64038722,0.10893803,0.00877052
-4.66733367,3.95520828,0.00221809,0.19028018,1.79869868,4.01850225,0.00598993,0.63890763,0.11602388,0.00906619
-4.66133067,4.02318231,0.00257792,0.20500494,1.89340146,4.06469891,0.00684437,0.64274758,0.12321780,0.00951780
-4.65532766,4.09810318,0.00300445,0.22039586,1.99446376,4.11157765,0.00782643,0.65201329,0.13050284,0.01013714
-4.64932466,4.17841493,0.00349987,0.23646755,2.10183706,4.15682779,0.00894537,0.66677339,0.13786963,0.01093547
-4.64332166,4.26252769,0.00406626,0.25324069,2.21548712,4.19809427,0.01021074,0.68706680,0.14531641,0.01192332
