energy_ev,total_up,Ge_p_up,Ge_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.45972986,4.37146127,1.28482318,0.00000000,1.83695837,3.01300798,0.04831792,0.76752429
-5.45372686,4.39905178,1.28119257,0.00000000,1.85575588,3.02286700,0.05020302,0.77498936
-5.44772386,4.41749764,1.27367926,0.00000000,1.87399599,3.02450166,0.05202202,0.78194434
-5.44172086,4.42722473,1.26246153,0.00000000,1.89113892,3.01845240,0.05376090,0.78847389
-5.43571786,4.42872002,1.24774619,0.00000000,1.90660297,3.00533369,0.05540560,0.79466068
-5.42971486,4.42249345,1.22975798,0.00000000,1.91977945,2.98579778,0.05694209,0.80057866
-5.42371186,4.40904252,1.20873008,0.00000000,1.93004935,2.96050050,0.05835650,0.80628653
-5.41770885,4.38882166,1.18489626,0.00000000,1.93680128,2.93007069,0.05963523,0.81182170
-5.41170585,4.36221773,1.15848489,0.00000000,1.93945012,2.89508462,0.06076516,0.81719514
-5.40570285,4.32953284,1.12971509,0.00000000,1.93745567,2.85604651,0.06173380,0.82238748
-5.39969985,4.29097510,1.09879488,0.00000000,1.93034086,2.81337560,0.06252953,0.82734655
-5.39369685,4.24665747,1.06592135,0.00000000,1.91770849,2.76740013,0.06314187,0.83198656
-5.38769385,4.19660426,1.03128236,0.00000000,1.89925608,2.71835782,0.06356172,0.83618909
-5.38169085,4.14076456,0.99505950,0.00000000,1.87478811,2.66640243,0.06378166,0.83980587
-5.37568784,4.07903144,0.95743180,0.00000000,1.84422497,2.61161549,0.06379619,0.84266327
-5.36968484,4.01126545,0.91857972,0.00000000,1.80760838,2.55402201,0.06360207,0.84456834
-5.36368184,3.93732095,0.87868894,0.00000000,1.76510282,2.49360909,0.06319847,0.84531621
-5.35767884,3.85707346,0.83795360,0.00000000,1.71699292,2.43034607,0.06258722,0.84469843
-5.35167584,3.77044655,0.79657848,0.00000000,1.66367686,2.36420493,0.06177293,0.84251197
-5.34567284,3.67743678,0.75478017,0.00000000,1.60565599,2.29517987,0.06076308,0.83856843
-5.33966983,3.57813523,0.71278686,0.00000000,1.54352117,2.22330488,0.05956802,0.83270305
-5.33366683,3.47274477,0.67083683,0.00000000,1.47793631,2.14866864,0.05820089,0.82478305
-5.32766383,3.36159212,0.62917580,0.00000000,1.40961986,2.07142594,0.05667747,0.81471501
-5.32166083,3.24513432,0.58805323,0.00000000,1.33932506,1.99180535,0.05501593,0.80245081
-5.31565783,3.12395929,0.54771785,0.00000000,1.26781962,1.91011272,0.05323654,0.78799191
-5.30965483,2.99878071,0.50841271,0.00000000,1.19586586,1.82673082,0.05136125,0.77139182
-5.30365183,2.87042744,0.47037004,0.00000000,1.12420186,1.74211496,0.04941325,0.75275652
-5.29764882,2.73982803,0.43380625,0.00000000,1.05352447,1.65678519,0.04741647,0.73224280
-5.29164582,2.60799110,0.39891727,0.00000000,0.98447463,1.57131542,0.04539506,0.71005481
-5.28564282,2.47598255,0.36587456,0.00000000,0.91762547,1.48632006,0.04337285,0.68643863
-5.27963982,2.34490040,0.33482187,0.00000000,0.85347350,1.40243884,0.04137279,0.66167542
-5.27363682,2.21584842,0.30587287,0.00000000,0.79243304,1.32032046,0.03941646,0.63607334
-5.26763382,2.08990961,0.27910984,0.00000000,0.73483376,1.24060579,0.03752355,0.60995849
-5.26163082,1.96812051,0.25458324,0.00000000,0.68092137,1.16391131,0.03571154,0.58366555
-5.25562781,1.85144731,0.23231222,0.00000000,0.63086103,1.09081336,0.03399529,0.55752828
-5.24962481,1.74076466,0.21228605,0.00000000,0.58474330,1.02183389,0.03238681,0.53187043
-5.24362181,1.63683784,0.19446617,0.00000000,0.54259208,0.95742817,0.03089515,0.50699736
-5.23761881,1.54030893,0.17878896,0.00000000,0.50437410,0.89797480,0.02952635,0.48318879
-5.23161581,1.45168734,0.16516895,0.00000000,0.47000950,0.84376849,0.02828349,0.46069283
-5.22561281,1.37134488,0.15350231,0.00000000,0.43938305,0.79501564,0.02716689,0.43972154
-5.21960980,1.29951550,0.14367068,0.00000000,0.41235532,0.75183293,0.02617436,0.42044815
-5.21360680,1.23629942,0.13554497,0.00000000,0.38877366,0.71424881,0.02530156,0.40300592
-5.20760380,1.18167138,0.12898921,0.00000000,0.36848227,0.68220780,0.02454238,0.38748857
-5.20160080,1.13549250,0.12386428,0.00000000,0.35133124,0.65557734,0.02388945,0.37395217
-5.19559780,1.09752523,0.12003147,0.00000000,0.33718407,0.63415697,0.02333459,0.36241837
-5.18959480,1.06745060,0.11735577,0.00000000,0.32592367,0.61768921,0.02286931,0.35287858
-5.18359180,1.04488708,0.11570891,0.00000000,0.31745645,0.60587206,0.02248528,0.34529896
-5.17758879,1.02941025,0.11497203,0.00000000,0.31171464,0.59837232,0.02217478,0.33962590
-5.17158579,1.02057259,0.11503806,0.00000000,0.30865673,0.59483950,0.02193110,0.33579166
-5.16558279,1.01792265,0.11581369,0.00000000,0.30826613,0.59491961,0.02174883,0.33371999
-5.15957979,1.02102285,0.11722095,0.00000000,0.31054828,0.59826868,0.02162415,0.33333139
-5.15357679,1.02946554,0.11919850,0.00000000,0.31552628,0.60456519,0.02155496,0.33454784
-5.14757379,1.04288673,0.12170242,0.00000000,0.32323556,0.61352143,0.02154101,0.33729689
-5.14157079,1.06097717,0.12470666,0.00000000,0.33371757,0.62489310,0.02158386,0.34151490
-5.13556778,1.08349050,0.12820312,0.00000000,0.34701323,0.63848714,0.02168684,0.34714935
-5.12956478,1.11024844,0.13220129,0.00000000,0.36315609,0.65416742,0.02185489,0.35416031
-5.12356178,1.14114277,0.13672751,0.00000000,0.38216587,0.67185812,0.02209434,0.36252090
-5.11755878,1.17613432,0.14182383,0.00000000,0.40404250,0.69154477,0.02241270,0.37221695
-5.11155578,1.21524894,0.14754642,0.00000000,0.42876095,0.71327286,0.02281830,0.38324569
-5.10555278,1.25857060,0.15396360,0.00000000,0.45626719,0.73714400,0.02331999,0.39561385
-5.09954977,1.30623185,0.16115341,0.00000000,0.48647523,0.76330970,0.02392677,0.40933496
-5.09354677,1.35840186,0.16920079,0.00000000,0.51926546,0.79196289,0.02464741,0.42442618
-5.08754377,1.41527225,0.17819433,0.00000000,0.55448424,0.82332730,0.02549005,0.44090461
-5.08154077,1.47704101,0.18822263,0.00000000,0.59194460,0.85764505,0.02646180,0.45878325
-5.07553777,1.54389499,0.19937034,0.00000000,0.63142801,0.89516252,0.02756835,0.47806673
-5.06953477,1.61599108,0.21171393,0.00000000,0.67268695,0.93611507,0.02881357,0.49874686
-5.06353177,1.69343688,0.22531729,0.00000000,0.71544812,0.98071088,0.03019911,0.52079821
-5.05752876,1.77627108,0.24022716,0.00000000,0.75941607,1.02911448,0.03172404,0.54417376
-5.05152576,1.86444435,0.25646879,0.00000000,0.80427697,1.08143048,0.03338453,0.56880081
-5.04552276,1.95780144,0.27404174,0.00000000,0.84970246,1.13768804,0.03517350,0.59457731
-5.03951976,2.05606509,0.29291604,0.00000000,0.89535329,1.19782690,0.03708041,0.62136877
-5.03351676,2.15882272,0.31302910,0.00000000,0.94088282,1.26168539,0.03909108,0.64900591
-5.02751376,2.26551656,0.33428332,0.00000000,0.98594023,1.32899126,0.04118761,0.67728332
-5.02151076,2.37543809,0.35654469,0.00000000,1.03017354,1.39935577,0.04334838,0.70595913
-5.01550775,2.48772748,0.37964261,0.00000000,1.07323245,1.47227171,0.04554817,0.73475609
-5.00950475,2.60137846,0.40337088,0.00000000,1.11477112,1.54711554,0.04775850,0.76336394
-5.00350175,2.71524911,0.42749009,0.00000000,1.15445101,1.62315411,0.04994794,0.79144334
-4.99749875,2.82807860,0.45173142,0.00000000,1.19194381,1.69955584,0.05208277,0.81863124
-4.99149575,2.93850971,0.47580163,0.00000000,1.22693466,1.77540626,0.05412759,0.84454770
-4.98549275,3.04511659,0.49938938,0.00000000,1.25912547,1.84972754,0.05604617,0.86880403
-4.97948974,3.14643719,0.52217243,0.00000000,1.28823857,1.92150138,0.05780241,0.89101191
-4.97348674,3.24100891,0.54382570,0.00000000,1.31402039,1.98969452,0.05936127,0.91079343
-4.96748374,3.32740649,0.56402967,0.00000000,1.33624519,2.05328586,0.06068986,0.92779135
-4.96148074,3.40428046,0.58247898,0.00000000,1.35471863,2.11129417,0.06175849,0.94167955
-4.95547774,3.47039457,0.59889068,0.00000000,1.36928087,2.16280518,0.06254162,0.95217284
-4.94947474,3.52466066,0.61301194,0.00000000,1.37980927,2.20699708,0.06301880,0.95903600
-4.94347174,3.56616940,0.62462681,0.00000000,1.38622020,2.24316313,0.06317545,0.96209147
-4.93746873,3.59421560,0.63356168,0.00000000,1.38847005,2.27073081,0.06300343,0.96122530
-4.93146573,3.60831706,0.63968940,0.00000000,1.38655529,2.28927634,0.06250146,0.95639119
-4.92546273,3.60822621,0.64293176,0.00000000,1.38051148,2.29853448,0.06167528,0.94761234
-4.91945973,3.59393425,0.64326027,0.00000000,1.37041143,2.29840300,0.06053759,0.93498103
-4.91345673,3.56566772,0.64069543,0.00000000,1.35636258,2.28894213,0.05910772,0.91865598
-4.90745373,3.52387800,0.63530436,0.00000000,1.33850365,2.27036889,0.05741111,0.89885762
-4.90145073,3.46922441,0.62719721,0.00000000,1.31700106,2.24304707,0.05547853,0.87586150
-4.89544772,3.40255195,0.61652236,0.00000000,1.29204508,2.20747331,0.05334520,0.84999018
-4.88944472,3.32486472,0.60346093,0.00000000,1.26384610,2.16426007,0.05104970,0.82160395
-4.88344172,3.23729651,0.58822065,0.00000000,1.23263118,2.11411638,0.04863280,0.79109088
-4.87743872,3.14107962,0.57102955,0.00000000,1.19864105,2.05782714,0.04613629,0.75885648
-4.87143572,3.03751332,0.55212973,0.00000000,1.16212761,1.99623189,0.04360176,0.72531354
-4.86543272,2.92793297,0.53177135,0.00000000,1.12335199,1.93020372,0.04106945,0.69087244
-4.85942971,2.81368080,0.51020717,0.00000000,1.08258313,1.86062901,0.03857719,0.65593227
-4.85342671,2.69607910,0.48768763,0.00000000,1.04009670,1.78838855,0.03615947,0.62087300
-4.84742371,2.57640627,0.46445677,0.00000000,0.99617428,1.71434041,0.03384664,0.58604896
-4.84142071,2.45587639,0.44074872,0.00000000,0.95110261,1.63930493,0.03166429,0.55178365
-4.83541771,2.33562211,0.41678510,0.00000000,0.90517262,1.56405193,0.02963286,0.51836598
-4.82941471,2.21668138,0.39277299,0.00000000,0.85867828,1.48929041,0.02776734,0.48604792
-4.82341171,2.09998758,0.36890351,0.00000000,0.81191492,1.41566063,0.02607724,0.45504353
-4.81740870,1.98636329,0.34535105,0.00000000,0.76517706,1.34372859,0.02456675,0.42552924
-4.81140570,1.87651733,0.32227275,0.00000000,0.71875577,1.27398303,0.02323494,0.39764522
-4.80540270,1.77104508,0.29980847,0.00000000,0.67293553,1.20683468,0.02207622,0.37149783
-4.79939970,1.67043173,0.27808096,0.00000000,0.62799074,1.14261783,0.02108089,0.34716283
-4.79339670,1.57505841,0.25719625,0.00000000,0.58418213,1.08159397,0.02023574,0.32468929
-4.78739370,1.48521078,0.23724422,0.00000000,0.54175308,1.02395748,0.01952476,0.30410403
-4.78139070,1.40108991,0.21829926,0.00000000,0.50092624,0.96984303,0.01892986,0.28541642
-4.77538769,1.32282509,0.20042109,0.00000000,0.46190061,0.91933454,0.01843166,0.26862325
-4.76938469,1.25048793,0.18365560,0.00000000,0.42484922,0.87247528,0.01801019,0.25371369
-4.76338169,1.18410750,0.16803588,0.00000000,0.38991753,0.82927872,0.01764562,0.24067405
-4.75737869,1.12368567,0.15358326,0.00000000,0.35722279,0.78973977,0.01731894,0.22949206
-4.75137569,1.06921201,0.14030837,0.00000000,0.32685416,0.75384575,0.01701250,0.22016067
-4.74537269,1.02067764,0.12821236,0.00000000,0.29887374,0.72158663,0.01671054,0.21268113
-4.73936968,0.97808720,0.11728800,0.00000000,0.27331838,0.69296408,0.01639961,0.20706504
-4.73336668,0.94146823,0.10752079,0.00000000,0.25020199,0.66799863,0.01606884,0.20333551
-4.72736368,0.91087751,0.09889005,0.00000000,0.22951839,0.64673465,0.01571014,0.20152703
-4.72136068,0.88640367,0.09136981,0.00000000,0.21124443,0.62924280,0.01531826,0.20168420
-4.71535768,0.86816605,0.08492960,0.00000000,0.19534308,0.61561968,0.01489079,0.20385930
-4.70935468,0.85630951,0.07953506,0.00000000,0.18176653,0.60598456,0.01442803,0.20810855
-4.70335168,0.85099551,0.07514832,0.00000000,0.17045894,0.60047347,0.01393274,0.21448755
-4.69734867,0.85238977,0.07172820,0.00000000,0.16135894,0.59923075,0.01340989,0.22304568
-4.69134567,0.86064716,0.06923020,0.00000000,0.15440159,0.60239855,0.01286629,0.23382012
-4.68534267,0.87589475,0.06760640,0.00000000,0.14952002,0.61010489,0.01231023,0.24682946
-4.67933967,0.89821386,0.06680510,0.00000000,0.14664655,0.62245082,0.01175102,0.26206748
-4.67333667,0.92762232,0.06677057,0.00000000,0.14571348,0.63949765,0.01119864,0.27949742
-4.66733367,0.96405807,0.06744268,0.00000000,0.14665365,0.66125479,0.01066331,0.29904706
-4.66133067,1.00736509,0.06875664,0.00000000,0.14940069,0.68766912,0.01015509,0.32060505
-4.65532766,1.05728284,0.07064294,0.00000000,0.15388930,0.71861651,0.00968362,0.34401878
-4.64932466,1.11343979,0.07302738,0.00000000,0.16005543,0.75389603,0.00925777,0.36909399
-4.64332166,1.17535175,0.07583146,0.00000000,0.16783655,0.79322731,0.00888544,0.39559637
-4.63731866,1.24242532,0.07897298,0.00000000,0.17717196,0.83625124,0.00857339,0.42325513
-4.63131566,1.31396623,0.08236692,0.00000000,0.18800323,0.88253404,0.00832712,0.45176846
-4.62531266,1.38919254,0.08592667,0.00000000,0.20027459,0.93157459,0.00815082,0.48081079
-4.61930965,1.46725179,0.08956542,0.00000000,0.21393331,0.98281455,0.00804734,0.51004141
-4.61330665,1.54724138,0.09319779,0.00000000,0.22892996,1.03565081,0.00801822,0.53911415
-4.60730365,1.62823104,0.09674153,0.00000000,0.24521836,1.08944971,0.00806375,0.56768763
-4.60130065,1.70928622,0.10011932,0.00000000,0.26275513,1.14356202,0.00818306,0.59543547
-4.59529765,1.78949108,0.10326042,0.00000000,0.28149876,1.19733827,0.00837418,0.62205597
-4.58929465,1.86796990,0.10610226,0.00000000,0.30140812,1.25014337,0.00863417,0.64728072
-4.58329165,1.94390587,0.10859171,0.00000000,0.32244023,1.30137011,0.00895920,0.67088158
-4.57728864,2.01655636,0.11068609,0.00000000,0.34454755,1.35045078,0.00934464,0.69267577
-4.57128564,2.08526404,0.11235384,0.00000000,0.36767456,1.39686670,0.00978515,0.71252861
-4.56528264,2.14946355,0.11357465,0.00000000,0.39175404,1.44015528,0.01027478,0.73035395
-4.55927964,2.20868388,0.11433938,0.00000000,0.41670294,1.47991473,0.01080700,0.74611217
-4.55327664,2.26254660,0.11464937,0.00000000,0.44241844,1.51580647,0.01137481,0.75980603
-4.54727364,2.31076071,0.11451554,0.00000000,0.46877417,1.54755556,0.01197081,0.77147455
-4.54127064,2.35311499,0.11395710,0.00000000,0.49561705,1.57494961,0.01258731,0.78118554
-4.53526763,2.38946877,0.11300005,0.00000000,0.52276515,1.59783661,0.01321637,0.78902712
-4.52926463,2.41974223,0.11167554,0.00000000,0.55000664,1.61612231,0.01384998,0.79509905
-4.52326163,2.44390736,0.11001819,0.00000000,0.57710039,1.62976750,0.01448022,0.79950428
-4.51725863,2.46198045,0.10806442,0.00000000,0.60377811,1.63878575,0.01509936,0.80234144
-4.51125563,2.47401690,0.10585093,0.00000000,0.62974838,1.64324191,0.01570014,0.80369876
-4.50525263,2.48010880,0.10341339,0.00000000,0.65470247,1.64325142,0.01627593,0.80364979
-4.49924962,2.48038555,0.10078537,0.00000000,0.67832181,1.63898065,0.01682102,0.80225130
-4.49324662,2.47501736,0.09799755,0.00000000,0.70028699,1.63064797,0.01733083,0.79954334
-4.48724362,2.46422118,0.09507732,0.00000000,0.72028784,1.61852522,0.01780221,0.79555155
-4.48124062,2.44826839,0.09204858,0.00000000,0.73803426,1.60293941,0.01823364,0.79029139
-4.47523762,2.42749343,0.08893193,0.00000000,0.75326726,1.58427384,0.01862549,0.78377407
-4.46923462,2.40230206,0.08574500,0.00000000,0.76576963,1.56296834,0.01898016,0.77601353
-4.46323162,2.37317844,0.08250310,0.00000000,0.77537572,1.53951802,0.01930228,0.76703412
-4.45722861,2.34068977,0.07921986,0.00000000,0.78197970,1.51447007,0.01959871,0.75687813
-4.45122561,2.30548761,0.07590806,0.00000000,0.78554196,1.48841834,0.01987859,0.74561284
-4.44522261,2.26830512,0.07258035,0.00000000,0.78609299,1.46199535,0.02015324,0.73333625
-4.43921961,2.22994979,0.06924997,0.00000000,0.78373473,1.43586196,0.02043600,0.72018122
-4.43321661,2.19129144,0.06593136,0.00000000,0.77863894,1.41069456,0.02074194,0.70631755
-4.42721361,2.15324580,0.06264061,0.00000000,0.77104285,1.38717040,0.02108757,0.69195182
-4.42121061,2.11675409,0.05939569,0.00000000,0.76124201,1.36595139,0.02149038,0.67732484
-4.41520760,2.08275938,0.05621658,0.00000000,0.74958071,1.34766721,0.02196838,0.66270701
-4.40920460,2.05218104,0.05312511,0.00000000,0.73644051,1.33289830,0.02253956,0.64839151
-4.40320160,2.02588834,0.05014472,0.00000000,0.72222716,1.32215973,0.02322129,0.63468606
-4.39719860,2.00467464,0.04730001,0.00000000,0.70735679,1.31588668,0.02402981,0.62190340
-4.39119560,1.98923365,0.04461616,0.00000000,0.69224185,1.31442240,0.02497960,0.61035137
-4.38519260,1.98013896,0.04211833,0.00000000,0.67727752,1.31800922,0.02608291,0.60032284
-4.37918959,1.97782817,0.03983097,0.00000000,0.66282933,1.32678319,0.02734927,0.59208636
-4.37318659,1.98259224,0.03777709,0.00000000,0.64922230,1.34077278,0.02878515,0.58587795
-4.36718359,1.99457109,0.03597763,0.00000000,0.63673237,1.35990159,0.03039365,0.58189440
-4.36118059,2.01375523,0.03445081,0.00000000,0.62558029,1.38399516,0.03217436,0.58028862
-4.35517759,2.03999372,0.03321163,0.00000000,0.61592815,1.41279133,0.03412338,0.58116705
-4.34917459,2.07300768,0.03227141,0.00000000,0.60787871,1.44595387,0.03623335,0.58458931
-4.34317159,2.11240866,0.03163747,0.00000000,0.60147737,1.48308836,0.03849377,0.59057002
-4.33716858,2.15772070,0.03131294,0.00000000,0.59671656,1.52375968,0.04089130,0.59908245
-4.33116558,2.20840463,0.03129663,0.00000000,0.59354212,1.56750987,0.04341024,0.61006377
-4.32516258,2.26388323,0.03158307,0.00000000,0.59186128,1.61387562,0.04603305,0.62342134
-4.31915958,2.32356556,0.03216262,0.00000000,0.59155175,1.66240406,0.04874091,0.63903967
-4.31315658,2.38686897,0.03302167,0.00000000,0.59247111,1.71266617,0.05151437,0.65678735
-4.30715358,2.45323735,0.03414294,0.00000000,0.59446629,1.76426691,0.05433388,0.67652343
