energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.87393697,7.27310846,0.01899471,2.47532403,0.12684242,1.05878753,2.27135682,0.96362445
-5.86793397,7.44027026,0.01962092,2.53201854,0.13069219,1.08285912,2.31802681,0.98713771
-5.86193097,7.57151306,0.02017576,2.57674247,0.13401853,1.10138058,2.35343831,1.00602871
-5.85592796,7.66553260,0.02065518,2.60909767,0.13679389,1.11411676,2.37729170,1.02011622
-5.84992496,7.72167485,0.02105660,2.62890488,0.13900077,1.12093081,2.38949070,1.02930349
-5.84392196,7.73994984,0.02137897,2.63620736,0.14063209,1.12178727,2.39014393,1.03358037
-5.83791896,7.72102711,0.02162286,2.63126825,0.14169138,1.11675249,2.37956099,1.03302305
-5.83191596,7.66621303,0.02179040,2.61456193,0.14219255,1.10599223,2.35824305,1.02779136
-5.82591296,7.57741046,0.02188523,2.58675943,0.14215941,1.08976663,2.32686825,1.01812371
-5.81990995,7.45706216,0.02191241,2.54870831,0.14162479,1.06842266,2.28627242,1.00432990
-5.81390695,7.30807955,0.02187820,2.50140781,0.14062946,1.04238438,2.23742548,0.98678183
-5.80790395,7.13375916,0.02178993,2.44597972,0.13922071,1.01214129,2.18140447,0.96590265
-5.80190095,6.93768948,0.02165565,2.38363622,0.13745077,0.97823515,2.11936378,0.94215442
-5.79589795,6.72365120,0.02148395,2.31564547,0.13537501,0.94124580,2.05250374,0.91602501
-5.78989495,6.49551433,0.02128357,2.24329627,0.13305006,0.90177635,1.98203844,0.88801436
-5.78389195,6.25713542,0.02106313,2.16786298,0.13053196,0.86043828,1.90916390,0.85862084
-5.77788894,6.01225884,0.02083082,2.09057182,0.12787423,0.81783701,1.83502764,0.82832805
-5.77188594,5.76442507,0.02059409,2.01256992,0.12512623,0.77455817,1.76070082,0.79759260
-5.76588294,5.51688962,0.02035943,1.93489815,0.12233156,0.73115534,1.68715376,0.76683328
-5.75987994,5.27255513,0.02013214,1.85846866,0.11952687,0.68813932,1.61523587,0.73642202
-5.75387694,5.03391898,0.01991617,1.78404813,0.11674091,0.64596940,1.54566061,0.70667699
-5.74787394,4.80303808,0.01971410,1.71224705,0.11399399,0.60504684,1.47899601,0.67785804
-5.74187094,4.58151155,0.01952704,1.64351552,0.11129782,0.56571050,1.41566100,0.65016457
-5.73586793,4.37048157,0.01935477,1.57814548,0.10865577,0.52823500,1.35592755,0.62373593
-5.72986493,4.17065137,0.01919587,1.51627905,0.10606351,0.49283086,1.29992833,0.59865411
-5.72386193,3.98231893,0.01904787,1.45792245,0.10351000,0.45964690,1.24766938,0.57494863
-5.71785893,3.80542404,0.01890753,1.40296459,0.10097876,0.42877432,1.19904695,0.55260322
-5.71185593,3.63960580,0.01877113,1.35119924,0.09844940,0.40025229,1.15386759,0.53156387
-5.70585293,3.48426729,0.01863476,1.30234956,0.09589930,0.37407464,1.11187035,0.51174783
-5.69984992,3.33864369,0.01849462,1.25609364,0.09330528,0.35019724,1.07274980,0.49305300
-5.69384692,3.20187039,0.01834732,1.21208969,0.09064532,0.32854567,1.03617879,0.47536727
-5.68784392,3.07304754,0.01819007,1.16999965,0.08790010,0.30902280,1.00182971,0.45857720
-5.68184092,2.95129810,0.01802096,1.12951001,0.08505435,0.29151595,0.96939326,0.44257578
-5.67583792,2.83581679,0.01783902,1.09034911,0.08209797,0.27590326,0.93859391,0.42726876
-5.66983492,2.72590823,0.01764431,1.05229995,0.07902682,0.26205921,0.90920148,0.41257949
-5.66383192,2.62101321,0.01743790,1.01520856,0.07584313,0.24985897,0.88103858,0.39845190
-5.65782891,2.52072293,0.01722181,0.97898752,0.07255566,0.23918175,0.85398380,0.38485192
-5.65182591,2.42478178,0.01699884,0.94361517,0.06917945,0.22991297,0.82797104,0.37176719
-5.64582291,2.33307994,0.01677241,0.90913088,0.06573533,0.22194557,0.80298537,0.35920534
-5.63981991,2.24563775,0.01654635,0.87562715,0.06224913,0.21518042,0.77905620,0.34719127
-5.63381691,2.16258411,0.01632460,0.84323959,0.05875079,0.20952631,0.75624864,0.33576358
-5.62781391,2.08413147,0.01611107,0.81213551,0.05527326,0.20489946,0.73465383,0.32497065
-5.62181091,2.01054994,0.01590938,0.78250245,0.05185143,0.20122309,0.71437938,0.31486676
-5.61580790,1.94214300,0.01572270,0.75453731,0.04852101,0.19842701,0.69554064,0.30550855
-5.60980490,1.87922678,0.01555363,0.72843704,0.04531754,0.19644763,0.67825351,0.29695211
-5.60380190,1.82211455,0.01540415,0.70439149,0.04227548,0.19522838,0.66262948,0.28925098
-5.59779890,1.77110743,0.01527561,0.68257872,0.03942749,0.19472065,0.64877306,0.28245514
-5.59179590,1.72649149,0.01516880,0.66316304,0.03680386,0.19488533,0.63678189,0.27661102
-5.58579290,1.68854114,0.01508409,0.64629555,0.03443215,0.19569467,0.62674910,0.27176245
-5.57978989,1.65752771,0.01502154,0.63211691,0.03233693,0.19713460,0.61876785,0.26795239
-5.57378689,1.63373181,0.01498112,0.62076170,0.03053973,0.19920704,0.61293730,0.26522514
-5.56778389,1.61745771,0.01496294,0.61236378,0.02905902,0.20193213,0.60936930,0.26362886
-5.56178089,1.60904744,0.01496736,0.60706175,0.02791037,0.20535007,0.60819511,0.26321786
-5.55577789,1.60889272,0.01499521,0.60500380,0.02710646,0.20952231,0.60957123,0.26405451
-5.54977489,1.61744251,0.01504792,0.60635105,0.02665723,0.21453183,0.61368360,0.26621032
-5.54377189,1.63520441,0.01512753,0.61127879,0.02656986,0.22048226,0.62074951,0.26976596
-5.53776888,1.66273874,0.01523670,0.61997518,0.02684869,0.22749580,0.63101660,0.27481009
-5.53176588,1.70064434,0.01537868,0.63263689,0.02749507,0.23570976,0.64475874,0.28143676
-5.52576288,1.74953607,0.01555708,0.64946186,0.02850702,0.24527177,0.66226858,0.28974156
-5.51975988,1.81001437,0.01577573,0.67063917,0.02987888,0.25633367,0.68384690,0.29981644
-5.51375688,1.88262821,0.01603840,0.69633650,0.03160077,0.26904447,0.70978921,0.31174357
-5.50775388,1.96783295,0.01634845,0.72668585,0.03365815,0.28354240,0.74037006,0.32558847
-5.50175088,2.06594561,0.01670861,0.76176818,0.03603123,0.29994654,0.77582581,0.34139276
-5.49574787,2.17709980,0.01712059,0.80159808,0.03869454,0.31834845,0.81633687,0.35916707
-5.48974487,2.30120341,0.01758486,0.84610934,0.04161655,0.33880412,0.86201025,0.37888449
-5.48374187,2.43790164,0.01810042,0.89514235,0.04475953,0.36132682,0.91286349,0.40047497
-5.47773887,2.58654810,0.01866460,0.94843446,0.04807954,0.38588127,0.96881081,0.42382124
-5.47173587,2.74618611,0.01927304,1.00561382,0.05152669,0.41237938,1.02965256,0.44875638
-5.46573287,2.91554223,0.01991971,1.06619751,0.05504575,0.44067816,1.09506843,0.47506347
-5.45972986,3.09303287,0.02059697,1.12959419,0.05857699,0.47057983,1.16461508,0.50247742
-5.45372686,3.27678464,0.02129587,1.19511142,0.06205727,0.50183433,1.23772852,0.53068896
-5.44772386,3.46466795,0.02200636,1.26196757,0.06542149,0.53414429,1.31373123,0.55935066
-5.44172086,3.65434283,0.02271769,1.32930771,0.06860419,0.56717232,1.39184378,0.58808491
-5.43571786,3.84331523,0.02341879,1.39622304,0.07154127,0.60055032,1.47120079,0.61649327
-5.42971486,4.02900132,0.02409873,1.46177294,0.07417187,0.63389053,1.55087030,0.64416708
-5.42371186,4.20879698,0.02474711,1.52500852,0.07644020,0.66679781,1.62987604,0.67069845
-5.41770885,4.38014926,0.02535443,1.58499688,0.07829726,0.69888252,1.70722150,0.69569154
-5.41170585,4.54062673,0.02591246,1.64084475,0.07970244,0.72977355,1.78191494,0.71877319
-5.40570285,4.68798532,0.02641448,1.69172069,0.08062480,0.75913066,1.85299428,0.73960271
-5.39969985,4.82022689,0.02685544,1.73687471,0.08104409,0.78665566,1.91955090,0.75788032
-5.39369685,4.93564798,0.02723201,1.77565491,0.08095133,0.81210179,1.98075141,0.77335378
-5.38769385,5.03287695,0.02754259,1.80752025,0.08034903,0.83528079,2.03585666,0.78582316
-5.38169085,5.11089804,0.02778710,1.83204934,0.07925100,0.85606728,2.08423737,0.79514351
-5.37568784,5.16906216,0.02796681,1.84894516,0.07768167,0.87440027,2.12538580,0.80122556
-5.36968484,5.20708428,0.02808403,1.85803573,0.07567515,0.89028162,2.15892330,0.80403436
-5.36368184,5.22502849,0.02814178,1.85927123,0.07327389,0.90377157,2.18460359,0.80358639
-5.35767884,5.22328215,0.02814340,1.85271785,0.07052709,0.91498164,2.20231194,0.79994510
-5.35167584,5.20252110,0.02809222,1.83854916,0.06748898,0.92406519,2.21206043,0.79321557
-5.34567284,5.16366811,0.02799127,1.81703561,0.06421697,0.93120622,2.21397977,0.78353840
-5.33966983,5.10784728,0.02784292,1.78853268,0.06076981,0.93660706,2.20830822,0.77108339
-5.33366683,5.03633670,0.02764877,1.75346866,0.05720581,0.94047562,2.19537828,0.75604329
-5.32766383,4.95052189,0.02740950,1.71233222,0.05358129,0.94301297,2.17560181,0.73862794
-5.32166083,4.85185215,0.02712484,1.66566067,0.04994910,0.94440197,2.14945436,0.71905906
-5.31565783,4.74180179,0.02679366,1.61402895,0.04635760,0.94479752,2.11745945,0.69756588
-5.30965483,4.62183739,0.02641412,1.55803975,0.04284975,0.94431924,2.08017346,0.67438161
-5.30365183,4.49339245,0.02598387,1.49831485,0.03946265,0.94304681,2.03817192,0.64974087
-5.29764882,4.35784949,0.02550037,1.43548776,0.03622727,0.94101838,1.99203751,0.62387799
-5.29164582,4.21653009,0.02496118,1.37019746,0.03316858,0.93823222,1.94235050,0.59702599
-5.28564282,4.07069207,0.02436428,1.30308324,0.03030584,0.93465148,1.88968171,0.56941623
-5.27963982,3.92153340,0.02370837,1.23478047,0.02765319,0.93021192,1.83458828,0.54127847
-5.27363682,3.77020164,0.02299317,1.16591705,0.02522033,0.92483216,1.77761221,0.51284115
-5.26763382,3.61780764,0.02221964,1.09711039,0.02301339,0.91842592,1.71928152,0.48433180
-5.26163082,3.46544222,0.02139013,1.02896488,0.02103582,0.91091566,1.66011371,0.45597730
-5.25562781,3.31419419,0.02050845,0.96206951,0.01928933,0.90224670,1.60062109,0.42800409
-5.24962481,3.16516845,0.01957992,0.89699578,0.01777475,0.89240122,1.54131736,0.40063794
-5.24362181,3.01950254,0.01861126,0.83429562,0.01649294,0.88141114,1.48272483,0.37410358
-5.23761881,2.87838053,0.01761046,0.77449946,0.01544541,0.86936929,1.42538147,0.34862387
-5.23161581,2.74304294,0.01658660,0.71811426,0.01463503,0.85643805,1.36984708,0.32441870
-5.22561281,2.61479194,0.01554957,0.66562157,0.01406643,0.84285485,1.31670792,0.30170362
-5.21960980,2.49499097,0.01450981,0.61747555,0.01374629,0.82893426,1.26657895,0.28068821
-5.21360680,2.38505841,0.01347802,0.57410095,0.01368349,0.81506624,1.22010336,0.26157425
-5.20760380,2.28645500,0.01246483,0.53589094,0.01388907,0.80171055,1.17794885,0.24455384
-5.20160080,2.20066529,0.01148058,0.50320478,0.01437603,0.78938741,1.14080054,0.22980729
-5.19559780,2.12917328,0.01053502,0.47636529,0.01515893,0.77866473,1.10935037,0.21750117
-5.18959480,2.07343303,0.00963712,0.45565604,0.01625347,0.77014234,1.08428342,0.20778616
-5.18359180,2.03483520,0.00879489,0.44131829,0.01767579,0.76443396,1.06626146,0.20079511
-5.17758879,2.01467050,0.00801529,0.43354763,0.01944177,0.76214746,1.05590443,0.19664109
-5.17158579,2.01409175,0.00730413,0.43249042,0.02156625,0.76386455,1.05377061,0.19541554
-5.16558279,2.03407575,0.00666607,0.43824018,0.02406215,0.77012046,1.06033670,0.19718660
-5.15957979,2.07538696,0.00610468,0.45083400,0.02693962,0.78138471,1.07597858,0.20199759
-5.15357679,2.13854446,0.00562243,0.47024929,0.03020518,0.79804380,1.10095411,0.20986584
-5.14757379,2.22379400,0.00522087,0.49640106,0.03386095,0.82038643,1.13538899,0.22078169
-5.14157079,2.33108668,0.00490073,0.52914013,0.03790395,0.84859210,1.17926663,0.23470795
-5.13556778,2.46006556,0.00466205,0.56825246,0.04232555,0.88272338,1.23242296,0.25157986
-5.12956478,2.61006130,0.00450432,0.61345997,0.04711107,0.92272228,1.29454667,0.27130541
-5.12356178,2.78009751,0.00442667,0.66442311,0.05223958,0.96841074,1.36518543,0.29376636
-5.11755878,2.96890609,0.00442797,0.72074528,0.05768395,1.01949527,1.44375791,0.31881979
-5.11155578,3.17495227,0.00450696,0.78197927,0.06341111,1.07557531,1.52957148,0.34630017
-5.10555278,3.39646870,0.00466234,0.84763563,0.06938250,1.13615506,1.62184485,0.37602206
-5.09954977,3.63149737,0.00489289,0.91719272,0.07555487,1.20065800,1.71973488,0.40778321
-5.09354677,3.87793771,0.00519742,0.99010825,0.08188115,1.26844358,1.82236609,0.44136806
-5.08754377,4.13359889,0.00557487,1.06583176,0.08831164,1.33882522,1.92886176,0.47655140
-5.08154077,4.39625403,0.00602418,1.14381749,0.09479520,1.41108888,2.03837478,0.51310210
-5.07553777,4.66369391,0.00654432,1.22353699,0.10128060,1.48451147,2.15011681,0.55078673
-5.06953477,4.93377780,0.00713412,1.30449076,0.10771792,1.55837838,2.26338406,0.58937275
-5.06353177,5.20447905,0.00779215,1.38621827,0.11405983,1.63199957,2.37757837,0.62863134
-5.05752876,5.47392363,0.00851659,1.46830564,0.12026280,1.70472373,2.49222231,0.66833948
-5.05152576,5.74041989,0.00930503,1.55039056,0.12628821,1.77595030,2.60696738,0.70828136
-5.04552276,6.00247867,0.01015432,1.63216407,0.13210315,1.84513900,2.72159505,0.74824900
-5.03951976,6.25882317,0.01106035,1.71336889,0.13768102,1.91181707,2.83601024,0.78804211
-5.03351676,6.50838890,0.01201792,1.79379466,0.14300184,1.97558410,2.95022797,0.82746734
-5.02751376,6.75031450,0.01302061,1.87327007,0.14805224,2.03611487,3.06435371,0.86633694
-5.02151076,6.98392457,0.01406065,1.95165260,0.15282521,2.09316027,3.17855878,0.90446721
-5.01550775,7.20870654,0.01512889,2.02881653,0.15731951,2.14654674,3.29305220,0.94167683
-5.00950475,7.42428349,0.01621480,2.10464007,0.16153890,2.19617439,3.40805070,0.97778543
-5.00350175,7.63038508,0.01730655,2.17899255,0.16549115,2.24201422,3.52374882,1.01261258
-4.99749875,7.82681884,0.01839115,2.25172273,0.16918690,2.28410440,3.64029059,1.04597752
-4.99149575,8.01344380,0.01945464,2.32264900,0.17263855,2.32254596,3.75774472,1.07769972
-4.98549275,8.19014788,0.02048240,2.39155240,0.17585899,2.35749768,3.87608449,1.10760038
-4.97948974,8.35683036,0.02145945,2.45817300,0.17886052,2.38917034,3.99517345,1.13550500
-4.97348674,8.51338990,0.02237085,2.52220990,0.18165384,2.41782002,4.11475760,1.16124676
-4.96748374,8.65971814,0.02320210,2.58332515,0.18424718,2.44374050,4.23446414,1.18467067
-4.96148074,8.79569838,0.02393957,2.64115110,0.18664564,2.46725444,4.35380671,1.20563823
-4.95547774,8.92120826,0.02457092,2.69530095,0.18885077,2.48870339,4.47219641,1.22403218
-4.94947474,9.03612527,0.02508550,2.74538160,0.19086032,2.50843648,4.58895763,1.23976107
-4.94347174,9.14033341,0.02547466,2.79100807,0.19266825,2.52679800,4.70334757,1.25276327
-4.93746873,9.23372956,0.02573211,2.83181836,0.19426488,2.54411398,4.81457799,1.26301001
-4.93146573,9.31622820,0.02585408,2.86748781,0.19563732,2.56067819,4.92183798,1.27050718
-4.92546273,9.38776341,0.02583942,2.89774208,0.19676988,2.57673808,5.02431633,1.27529568
-4.91945973,9.44828754,0.02568970,2.92236774,0.19764469,2.59248121,5.12122247,1.27745023
-4.91345673,9.49776651,0.02540907,2.94122005,0.19824237,2.60802304,5.21180518,1.27707661
-4.90745373,9.53617216,0.02500413,2.95422751,0.19854267,2.62339673,5.29536842,1.27430746
-4.90145073,9.56347267,0.02448369,2.96139294,0.19852519,2.63854579,5.37128413,1.26929699
-4.89544772,9.57962241,0.02385841,2.96279152,0.19816999,2.65332037,5.43900213,1.26221480
-4.88944472,9.58455291,0.02314051,2.95856596,0.19745825,2.66747762,5.49805734,1.25323939
-4.88344172,9.57816675,0.02234328,2.94891951,0.19637283,2.68068677,5.54807494,1.24255177
-4.87743872,9.56033604,0.02148074,2.93410754,0.19489878,2.69253893,5.58877408,1.23032950
-4.87143572,9.53090682,0.02056715,2.91442845,0.19302387,2.70256154,5.61997077,1.21674186
-4.86543272,9.48971039,0.01961670,2.89021461,0.19073898,2.71023726,5.64158043,1.20194625
-4.85942971,9.43658172,0.01864309,2.86182417,0.18803851,2.71502634,5.65362052,1.18608609
-4.85342671,9.37138454,0.01765927,2.82963397,0.18492077,2.71639175,5.65621340,1.16929041
-4.84742371,9.29404187,0.01667721,2.79403411,0.18138829,2.71382578,5.64958910,1.15167495
-4.84142071,9.20457013,0.01570773,2.75542400,0.17744810,2.70687665,5.63408776,1.13334469
-4.83541771,9.10311425,0.01476036,2.71420996,0.17311197,2.69517385,5.61016098,1.11439737
-4.82941471,8.98998083,0.01384336,2.67080377,0.16839655,2.67845053,5.57837111,1.09492760
-4.82341171,8.86566635,0.01296369,2.62562180,0.16332348,2.65656169,5.53938773,1.07503112
-4.81740870,8.73087716,0.01212710,2.57908410,0.15791934,2.62949683,5.49398013,1.05480866
-4.81140570,8.58653880,0.01133823,2.53161264,0.15221549,2.59738630,5.44300514,1.03436887
-4.80540270,8.43379235,0.01060071,2.48362828,0.14624785,2.56050049,5.38738964,1.01382995
-4.79939970,8.27397651,0.00991734,2.43554600,0.14005638,2.51924199,5.32810754,0.99331964
-4.79339670,8.10859534,0.00929018,2.38776797,0.13368458,2.47413061,5.26615140,0.97297344
-4.78739370,7.93927217,0.00872070,2.34067465,0.12717872,2.42578215,5.20249943,0.95293104
-4.78139070,7.76769179,0.00820990,2.29461394,0.12058703,2.37488196,5.13807891,0.93333109
-4.77538769,7.59553361,0.00775838,2.24988906,0.11395875,2.32215447,5.07372780,0.91430470
-4.76938469,7.42439980,0.00736642,2.20674579,0.10734308,2.26833070,5.01015635,0.89596816
-4.76338169,7.25574255,0.00703400,2.16535994,0.10078816,2.21411524,4.94791115,0.87841527
-4.75737869,7.09079523,0.00676082,2.12582626,0.09434005,2.16015478,4.88734386,0.86171022
-4.75137569,6.93051220,0.00654628,2.08814970,0.08804168,2.10700992,4.82858701,0.84588140
-4.74537269,6.77552159,0.00638946,2.05224009,0.08193203,2.05513197,4.77153902,0.83091686
-4.73936968,6.62609463,0.00628904,2.01791112,0.07604535,2.00484588,4.71586010,0.81676200
-4.73336668,6.48213456,0.00624329,1.98488424,0.07041057,1.95634059,4.66098033,0.80331974
-4.72736368,6.34318647,0.00624998,1.95279794,0.06505094,1.90966703,4.60612036,0.79045352
-4.72136068,6.20846853,0.00630634,1.92122225,0.05998384,1.86474410,4.55032458,0.77799317
-4.71535768,6.07692365,0.00640900,1.88967830,0.05522082,1.82137213,4.49250593,0.76574334
-4.70935468,5.94728917,0.00655400,1.85766218,0.05076780,1.77925310,4.43150037,0.75349444
-4.70335168,5.81818127,0.00673671,1.82467210,0.04662555,1.73801635,4.36612905,0.74103528
-4.69734867,5.68818963,0.00695193,1.79023767,0.04279021,1.69724840,4.29526492,0.72816699
-4.69134567,5.55597752,0.00719383,1.75394972,0.03925406,1.65652519,4.21790082,0.71471750
-4.68534267,5.42038170,0.00745609,1.71548934,0.03600624,1.61544489,4.13321541,0.70055559
-4.67933967,5.28050708,0.00773194,1.67465439,0.03303364,1.57365963,4.04063365,0.68560409
-4.67333667,5.13581085,0.00801428,1.63138220,0.03032175,1.53090442,3.93987846,0.66985115
-4.66733367,4.98617186,0.00829581,1.58576722,0.02785543,1.48702186,3.83101106,0.65335931
-4.66133067,4.83194146,0.00856920,1.53807247,0.02561971,1.44198143,3.71445746,0.63627159
-4.65532766,4.67397349,0.00882721,1.48873431,0.02360044,1.39589255,3.59101980,0.61881446
-4.64932466,4.51363177,0.00906291,1.43836013,0.02178479,1.34901082,3.46187176,0.60129743
-4.64332166,4.35277507,0.00926983,1.38771896,0.02016171,1.30173746,3.32853799,0.58410925
-4.63731866,4.19372020,0.00944212,1.33772538,0.01872220,1.25461197,3.19285855,0.56771097
-4.63131566,4.03918529,0.00957474,1.28941748,0.01745945,1.20829858,3.05693975,0.55262599
-4.62531266,3.89221581,0.00966356,1.24392978,0.01636886,1.16356729,2.92309360,0.53942774
-4.61930965,3.75609694,0.00970552,1.20246227,0.01544791,1.12127039,2.79376841,0.52872537
-4.61330665,3.63425589,0.00969865,1.16624684,0.01469602,1.08231543,2.67147348,0.52114793
-4.60730365,3.53015834,0.00964220,1.13651255,0.01411420,1.04763606,2.55870099,0.51732797
-4.60130065,3.44720318,0.00953659,1.11445097,0.01370474,1.01816153,2.45784797,0.51788476
-4.59529765,3.38861922,0.00938341,1.10118300,0.01347080,0.99478628,2.37114155,0.52340802
-4.58929465,3.35736778,0.00918534,1.09772826,0.01341599,0.97834039,2.30056991,0.53444251
-4.58329165,3.35605412,0.00894605,1.10497822,0.01354395,0.96956199,2.24782150,0.55147406
-4.57728864,3.38685051,0.00867007,1.12367366,0.01385794,0.96907232,2.21423428,0.57491739
-4.57128564,3.45143306,0.00836264,1.15438742,0.01436040,0.97735406,2.20075660,0.60510597
-4.56528264,3.55093384,0.00802949,1.19751261,0.01505263,0.99473364,2.20792067,0.64228434
-4.55927964,3.68590931,0.00767670,1.25325662,0.01593446,1.02136764,2.23582933,0.68660278
-4.55327664,3.85632553,0.00731045,1.32164089,0.01700393,1.05723378,2.28415599,0.73811471
-4.54727364,4.06156013,0.00693686,1.40250633,0.01825709,1.10212654,2.35215780,0.79677651
-4.54127064,4.30042035,0.00656183,1.49552385,0.01968783,1.15565747,2.43870108,0.86244989
-4.53526763,4.57117647,0.00619082,1.60020969,0.02128772,1.21726018,2.54229819,0.93490657
-4.52926463,4.87160891,0.00582879,1.71594461,0.02304597,1.28619985,2.66115434,1.01383508
-4.52326163,5.19906753,0.00548005,1.84199631,0.02494937,1.36158700,2.79322283,1.09884935
-4.51725863,5.55054095,0.00514821,1.97754406,0.02698239,1.44239527,2.93626683,1.18949884
-4.51125563,5.92273351,0.00483614,2.12170453,0.02912720,1.52748270,3.08792548,1.28527975
-4.50525263,6.31214721,0.00454597,2.27355770,0.03136387,1.61561607,3.24578224,1.38564694
-4.49924962,6.71516604,0.00427909,2.43217186,0.03367052,1.70549776,3.40743298,1.49002598
-4.49324662,7.12813944,0.00403625,2.59662649,0.03602364,1.79579423,3.57055147,1.59782503
-4.48724362,7.54746233,0.00381758,2.76603204,0.03839831,1.88516566,3.73294992,1.70844592
-4.48124062,7.96964852,0.00362272,2.93954561,0.04076868,1.97229575,3.89263225,1.82129402
-4.47523762,8.39139496,0.00345088,3.11638180,0.04310826,2.05592083,4.04783811,1.93578642
-4.46923462,8.80963432,0.00330097,3.29581795,0.04539051,2.13485751,4.19707593,2.05135811
-4.46323162,9.22157407,0.00317168,3.47719355,0.04758924,2.20802803,4.33914355,2.16746578
-4.45722861,9.62472029,0.00306157,3.65990352,0.04967920,2.27448239,4.47313584,2.28358906
-4.45122561,10.01688567,0.00296919,3.84338558,0.05163664,2.33341670,4.59843879,2.39922914
-4.44522261,10.39618137,0.00289310,4.02710221,0.05343982,2.38418711,4.71471054,2.51390478
-4.43921961,10.76099347,0.00283195,4.21051786,0.05506961,2.42631885,4.82185030,2.62714587
-4.43321661,11.10994535,0.00278452,4.39307273,0.05650993,2.45951016,4.91995671,2.73848504
-4.42721361,11.44184835,0.00274974,4.57415428,0.05774823,2.48363099,5.00927774,2.84744756
-4.42121061,11.75564349,0.00272670,4.75306826,0.05877585,2.49871664,5.09015489,2.95354050
-4.41520760,12.05033779,0.00271462,4.92901096,0.05958823,2.50495661,5.16296449,3.05624154
-4.40920460,12.32493922,0.00271288,5.10104476,0.06018511,2.50267918,5.22805945,3.15498859
-4.40320160,12.57839447,0.00272094,5.26807858,0.06057045,2.49233248,5.28571459,3.24917088
-4.39719860,12.80953382,0.00273836,5.42885541,0.06075233,2.47446268,5.33607879,3.33812259
-4.39119560,13.01702705,0.00276469,5.58194820,0.06074259,2.44969049,5.37913663,3.42111965
-4.38519260,13.19935424,0.00279952,5.72576551,0.06055641,2.41868665,5.41468197,3.49738063
-4.37918959,13.35479409,0.00284235,5.85856777,0.06021170,2.38214768,5.44230507,3.56607216
-4.37318659,13.48143199,0.00289262,5.97849437,0.05972839,2.34077263,5.46139432,3.62631922
-4.36718359,13.57718864,0.00294964,6.08360147,0.05912764,2.29524185,5.47115262,3.67722044
-4.36118059,13.63986902,0.00301258,6.17190952,0.05843098,2.24619848,5.47062778,3.71786810
-4.35517759,13.66723021,0.00308046,6.24145918,0.05765945,2.19423329,5.45875545,3.74737244
-4.34917459,13.65706545,0.00315210,6.29037352,0.05683277,2.13987324,5.43441234,3.76488933
-4.34317159,13.60730060,0.00322617,6.31692408,0.05596854,2.08357413,5.39647688,3.76965038
-4.33716858,13.51609836,0.00330117,6.31959784,0.05508160,2.02571719,5.34389407,3.76099405
-4.33116558,13.38196510,0.00337546,6.29716213,0.05418349,1.96660967,5.27574096,3.73839641
-4.32516258,13.20385440,0.00344726,6.24872425,0.05328210,1.90648898,5.19128924,3.70150002
-4.31915958,12.98126187,0.00351474,6.17378282,0.05238149,1.84552994,5.09006146,3.65013928
-4.31315658,12.71430579,0.00357598,6.07226813,0.05148194,1.78385460,4.97187802,3.58436104
-4.30715358,12.40378891,0.00362911,5.94456926,0.05058014,1.72154401,4.83689216,3.50443908
