energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.90395198,2.11058758,0.00455158,0.41258799,0.55577974,0.00000000,2.42727191,0.78074933,0.00756029,0.70844242
-5.89794897,2.09129315,0.00441718,0.41282319,0.55052438,0.00000000,2.41624256,0.77402803,0.00808017,0.69839942
-5.89194597,2.07097592,0.00430445,0.41187735,0.54464223,0.00000000,2.39716606,0.76715660,0.00869694,0.68858391
-5.88594297,2.04895261,0.00421400,0.40962311,0.53799855,0.00000000,2.36950086,0.75988020,0.00940318,0.67876694
-5.87993997,2.02466061,0.00414663,0.40596754,0.53049949,0.00000000,2.33291150,0.75198195,0.01019043,0.66875520
-5.87393697,1.99767583,0.00410347,0.40085559,0.52209503,0.00000000,2.28728828,0.74328978,0.01104912,0.65839683
-5.86793397,1.96772204,0.00408594,0.39427183,0.51277925,0.00000000,2.23275651,0.73368038,0.01196847,0.64758421
-5.86193097,1.93467190,0.00409581,0.38624037,0.50258832,0.00000000,2.16967478,0.72308042,0.01293643,0.63625404
-5.85592796,1.89854040,0.00413513,0.37682298,0.49159631,0.00000000,2.09862298,0.71146513,0.01393972,0.62438483
-5.84992496,1.85947174,0.00420622,0.36611571,0.47990926,0.00000000,2.02038078,0.69885465,0.01496390,0.61199245
-5.84392196,1.81772113,0.00431157,0.35424413,0.46765803,0.00000000,1.93589827,0.68530879,0.01599353,0.59912401
-5.83791896,1.77363309,0.00445374,0.34135762,0.45499038,0.00000000,1.84626041,0.67092044,0.01701236,0.58585085
-5.83191596,1.72761782,0.00463526,0.32762296,0.44206278,0.00000000,1.75264753,0.65580847,0.01800369,0.57226108
-5.82591296,1.68012753,0.00485846,0.31321768,0.42903267,0.00000000,1.65629396,0.64011056,0.01895063,0.55845228
-5.81990995,1.63163386,0.00512535,0.29832353,0.41605131,0.00000000,1.55844696,0.62397629,0.01983660,0.54452480
-5.81390695,1.58260790,0.00543745,0.28312027,0.40325786,0.00000000,1.46032799,0.60756115,0.02064568,0.53057606
-5.80790395,1.53350357,0.00579562,0.26778029,0.39077477,0.00000000,1.36309789,0.59102139,0.02136311,0.51669611
-5.80190095,1.48474484,0.00619996,0.25246400,0.37870475,0.00000000,1.26782739,0.57451016,0.02197574,0.50296452
-5.79589795,1.43671718,0.00664963,0.23731645,0.36712926,0.00000000,1.17547392,0.55817465,0.02247241,0.48944872
-5.78989495,1.38976288,0.00714273,0.22246488,0.35610850,0.00000000,1.08686501,0.54215440,0.02284438,0.47620358
-5.78389195,1.34417988,0.00767626,0.20801760,0.34568267,0.00000000,1.00268857,0.52658031,0.02308557,0.46327217
-5.77788894,1.30022349,0.00824603,0.19406372,0.33587431,0.00000000,0.92348965,0.51157435,0.02319286,0.45068726
-5.77188594,1.25811010,0.00884668,0.18067392,0.32669134,0.00000000,0.84967298,0.49724951,0.02316615,0.43847345
-5.76588294,1.21802206,0.00947166,0.16790196,0.31813055,0.00000000,0.78151048,0.48370974,0.02300840,0.42664954
-5.75987994,1.18011285,0.01011337,0.15578664,0.31018113,0.00000000,0.71915279,0.47104971,0.02272557,0.41523077
-5.75387694,1.14451189,0.01076324,0.14435424,0.30282802,0.00000000,0.66264339,0.45935413,0.02232638,0.40423090
-5.74787394,1.11132824,0.01141193,0.13362098,0.29605482,0.00000000,0.61193456,0.44869652,0.02182209,0.39366371
-5.74187094,1.08065290,0.01204954,0.12359550,0.28984596,0.00000000,0.56690383,0.43913749,0.02122606,0.38354392
-5.73586793,1.05255951,0.01266584,0.11428111,0.28418823,0.00000000,0.52737008,0.43072247,0.02055335,0.37388748
-5.72986493,1.02710338,0.01325057,0.10567772,0.27907138,0.00000000,0.49310855,0.42347921,0.01982024,0.36471121
-5.72386193,1.00431917,0.01379374,0.09778331,0.27448803,0.00000000,0.46386417,0.41741509,0.01904369,0.35603183
-5.71785893,0.98421744,0.01428592,0.09059501,0.27043285,0.00000000,0.43936262,0.41251464,0.01824083,0.34786467
-5.71185593,0.96678066,0.01471852,0.08410964,0.26690117,0.00000000,0.41931927,0.40873740,0.01742847,0.34022200
-5.70585293,0.95195905,0.01508410,0.07832381,0.26388727,0.00000000,0.40344555,0.40601660,0.01662263,0.33311128
-5.69984992,0.93966690,0.01537655,0.07323362,0.26138240,0.00000000,0.39145323,0.40425858,0.01583809,0.32653351
-5.69384692,0.92977968,0.01559133,0.06883406,0.25937288,0.00000000,0.38305655,0.40334345,0.01508808,0.32048176
-5.68784392,0.92213251,0.01572558,0.06511811,0.25783831,0.00000000,0.37797273,0.40312684,0.01438393,0.31494002
-5.68184092,0.91652008,0.01577820,0.06207574,0.25675013,0.00000000,0.37592109,0.40344290,0.01373493,0.30988257
-5.67583792,0.91269828,0.01574984,0.05969284,0.25607066,0.00000000,0.37662127,0.40410836,0.01314812,0.30527376
-5.66983492,0.91038762,0.01564284,0.05795020,0.25575262,0.00000000,0.37979095,0.40492768,0.01262831,0.30106829
-5.66383192,0.90927814,0.01546113,0.05682264,0.25573927,0.00000000,0.38514348,0.40569884,0.01217801,0.29721207
-5.65782891,0.90903596,0.01521000,0.05627836,0.25596511,0.00000000,0.39238574,0.40621973,0.01179757,0.29364344
-5.65182591,0.90931086,0.01489591,0.05627850,0.25635716,0.00000000,0.40121667,0.40629464,0.01148526,0.29029484
-5.64582291,0.90974492,0.01452618,0.05677715,0.25683675,0.00000000,0.41132661,0.40574077,0.01123750,0.28709473
-5.63981991,0.90998163,0.01410876,0.05772158,0.25732175,0.00000000,0.42239782,0.40439418,0.01104903,0.28396986
-5.63381691,0.90967544,0.01365186,0.05905300,0.25772921,0.00000000,0.43410621,0.40211524,0.01091322,0.28084758
-5.62781391,0.90850126,0.01316375,0.06070755,0.25797823,0.00000000,0.44612442,0.39879311,0.01082227,0.27765834
-5.62181091,0.90616374,0.01265243,0.06261776,0.25799309,0.00000000,0.45812625,0.39434929,0.01076755,0.27433823
-5.61580790,0.90240623,0.01212540,0.06471426,0.25770646,0.00000000,0.46979239,0.38874001,0.01073990,0.27083147
-5.60980490,0.89701916,0.01158954,0.06692784,0.25706266,0.00000000,0.48081733,0.38195757,0.01072989,0.26709296
-5.60380190,0.88984776,0.01105089,0.06919165,0.25602091,0.00000000,0.49091709,0.37403070,0.01072813,0.26309067
-5.59779890,0.88079908,0.01051461,0.07144358,0.25455843,0.00000000,0.49983783,0.36502382,0.01072556,0.25880798
-5.59179590,0.86984825,0.00998494,0.07362865,0.25267336,0.00000000,0.50736458,0.35503573,0.01071369,0.25424598
-5.58579290,0.85704374,0.00946522,0.07570143,0.25038742,0.00000000,0.51333008,0.34419749,0.01068488,0.24942546
-5.57978989,0.84251184,0.00895794,0.07762822,0.24774826,0.00000000,0.51762318,0.33266998,0.01063252,0.24438887
-5.57378689,0.82646002,0.00846484,0.07938907,0.24483136,0.00000000,0.52019626,0.32064119,0.01055122,0.23920194
-5.56778389,0.80917912,0.00798705,0.08097942,0.24174141,0.00000000,0.52107160,0.30832341,0.01043699,0.23395505
-5.56178089,0.79104436,0.00752524,0.08241137,0.23861314,0.00000000,0.52034593,0.29595044,0.01028729,0.22876423
-5.55577789,0.77251486,0.00707973,0.08371443,0.23561149,0.00000000,0.51819313,0.28377496,0.01010114,0.22377168
-5.54977489,0.75413160,0.00665069,0.08493569,0.23293101,0.00000000,0.51486468,0.27206609,0.00987911,0.21914590
-5.54377189,0.73651382,0.00623823,0.08613949,0.23079450,0.00000000,0.51068772,0.26110720,0.00962332,0.21508111
-5.53776888,0.72035344,0.00584257,0.08740642,0.22945078,0.00000000,0.50606062,0.25119382,0.00933737,0.21179617
-5.53176588,0.70640781,0.00546412,0.08883169,0.22917162,0.00000000,0.50144609,0.24263184,0.00902619,0.20953277
-5.52576288,0.69549045,0.00510354,0.09052302,0.23024777,0.00000000,0.49736198,0.23573567,0.00869595,0.20855292
-5.51975988,0.68845999,0.00476180,0.09259792,0.23298420,0.00000000,0.49436988,0.23082644,0.00835386,0.20913576
-5.51375688,0.68620731,0.00444024,0.09518048,0.23769453,0.00000000,0.49306199,0.22823002,0.00800795,0.21157371
-5.50775388,0.68964105,0.00414049,0.09839786,0.24469479,0.00000000,0.49404654,0.22827489,0.00766686,0.21616792
-5.50175088,0.69967172,0.00386453,0.10237646,0.25429663,0.00000000,0.49793216,0.23128957,0.00733963,0.22322315
-5.49574787,0.71719457,0.00361461,0.10723787,0.26680006,0.00000000,0.50531185,0.23759968,0.00703541,0.23304217
-5.48974487,0.74307160,0.00339318,0.11309486,0.28248603,0.00000000,0.51674693,0.24752442,0.00676329,0.24591973
-5.48374187,0.77811303,0.00320289,0.12004736,0.30160890,0.00000000,0.53275144,0.26137252,0.00653200,0.26213623
-5.47773887,0.82305851,0.00304646,0.12817871,0.32438903,0.00000000,0.55377766,0.27943752,0.00634973,0.28195119
-5.47173587,0.87855848,0.00292666,0.13755216,0.35100585,0.00000000,0.58020302,0.30199243,0.00622393,0.30559675
-5.46573287,0.94515613,0.00284622,0.14820786,0.38159135,0.00000000,0.61231887,0.32928374,0.00616114,0.33327117
-5.45972986,1.02327021,0.00280776,0.16016033,0.41622449,0.00000000,0.65032148,0.36152490,0.00616681,0.36513258
-5.45372686,1.11317913,0.00281379,0.17339662,0.45492645,0.00000000,0.69430539,0.39888926,0.00624517,0.40129314
-5.44772386,1.21500677,0.00286659,0.18787508,0.49765713,0.00000000,0.74425949,0.44150274,0.00639918,0.44181360
-5.44172086,1.32871028,0.00296824,0.20352494,0.54431285,0.00000000,0.80006569,0.48943627,0.00663037,0.48669854
-5.43571786,1.45407026,0.00312053,0.22024659,0.59472543,0.00000000,0.86150026,0.54269826,0.00693890,0.53589228
-5.42971486,1.59068372,0.00332497,0.23791275,0.64866279,0.00000000,0.92823788,0.60122741,0.00732345,0.58927571
-5.42371186,1.73795994,0.00358276,0.25637025,0.70583098,0.00000000,0.99985789,0.66488608,0.00778129,0.64666399
-5.41770885,1.89511985,0.00389478,0.27544266,0.76587766,0.00000000,1.07585287,0.73345461,0.00830833,0.70780537
-5.41170585,2.06119884,0.00426157,0.29493351,0.82839708,0.00000000,1.15563898,0.80662687,0.00889916,0.77238108
-5.40570285,2.23505344,0.00468333,0.31463009,0.89293623,0.00000000,1.23856771,0.88400748,0.00954720,0.84000647
-5.39969985,2.41537199,0.00515990,0.33430772,0.95900220,0.00000000,1.32393884,0.96511097,0.01024482,0.91023344
-5.39369685,2.60068918,0.00569076,0.35373441,1.02607056,0.00000000,1.41101384,1.04936322,0.01098349,0.98255413
-5.38769385,2.78940476,0.00627499,0.37267573,1.09359431,0.00000000,1.49902966,1.13610542,0.01175400,1.05640599
-5.38169085,2.97980590,0.00691130,0.39089973,1.16101338,0.00000000,1.58721215,1.22460082,0.01254668,1.13117822
-5.37568784,3.17009323,0.00759793,0.40818182,1.22776431,0.00000000,1.67478895,1.31404421,0.01335158,1.20621938
-5.36968484,3.35840997,0.00833269,0.42430954,1.29328975,0.00000000,1.76100136,1.40357423,0.01415876,1.28084641
-5.36368184,3.54287359,0.00911286,0.43908688,1.35704754,0.00000000,1.84511496,1.49228823,0.01495854,1.35435458
-5.35767884,3.72160938,0.00993519,0.45233823,1.41851914,0.00000000,1.92642870,1.57925953,0.01574169,1.42602851
-5.35167584,3.89278503,0.01079579,0.46391172,1.47721700,0.00000000,2.00428240,1.66355644,0.01649968,1.49515392
-5.34567284,4.05464524,0.01169011,0.47368195,1.53269081,0.00000000,2.07806241,1.74426268,0.01722492,1.56102985
-5.33966983,4.20554540,0.01261290,0.48155192,1.58453231,0.00000000,2.14720568,1.82049828,0.01791087,1.62298119
-5.33366683,4.34398336,0.01355809,0.48745428,1.63237875,0.00000000,2.21120209,1.89144047,0.01855221,1.68037108
-5.32766383,4.46862803,0.01451883,0.49135172,1.67591473,0.00000000,2.26959543,1.95634348,0.01914494,1.73261296
-5.32166083,4.57834411,0.01548741,0.49323658,1.71487269,0.00000000,2.32198311,2.01455665,0.01968639,1.77918189
-5.31565783,4.67221198,0.01645529,0.49312979,1.74903204,0.00000000,2.36801499,2.06553989,0.02017524,1.81962483
-5.30965483,4.74954207,0.01741310,0.49107900,1.77821715,0.00000000,2.40739162,2.10887603,0.02061146,1.85356957
-5.30365183,4.80988333,0.01835074,0.48715626,1.80229451,0.00000000,2.43986219,2.14427924,0.02099620,1.88073204
-5.29764882,4.85302559,0.01925749,0.48145510,1.82116935,0.00000000,2.46522266,2.17159943,0.02133164,1.90092184
-5.29164582,4.87899578,0.02012210,0.47408732,1.83478197,0.00000000,2.48331422,2.19082216,0.02162086,1.91404574
-5.28564282,4.88804844,0.02093305,0.46517952,1.84310430,0.00000000,2.49402243,2.20206432,0.02186757,1.92010910
-5.27963982,4.88065095,0.02167874,0.45486959,1.84613680,0.00000000,2.49727722,2.20556572,0.02207596,1.91921518
-5.27363682,4.85746438,0.02234777,0.44330317,1.84390610,0.00000000,2.49305374,2.20167699,0.02225045,1.91156234
-5.26763382,4.81932066,0.02292923,0.43063033,1.83646359,0.00000000,2.48137426,2.19084446,0.02239550,1.89743927
-5.26163082,4.76719736,0.02341298,0.41700256,1.82388496,0.00000000,2.46231073,2.17359290,0.02251540,1.87721833
-5.25562781,4.70219088,0.02378999,0.40257004,1.80627081,0.00000000,2.43598805,2.15050663,0.02261411,1.85134729
-5.24962481,4.62548921,0.02405264,0.38747940,1.78374823,0.00000000,2.40258759,2.12221032,0.02269514,1.82033955
-5.24362181,4.53834518,0.02419494,0.37187194,1.75647303,0.00000000,2.36235059,2.08934996,0.02276143,1.78476323
-5.23761881,4.44205098,0.02421282,0.35588229,1.72463251,0.00000000,2.31558110,2.05257509,0.02281530,1.74522931
-5.23161581,4.33791468,0.02410428,0.33963754,1.68844836,0.00000000,2.26264792,2.01252285,0.02285839,1.70237907
-5.22561281,4.22723905,0.02386950,0.32325681,1.64817918,0.00000000,2.20398522,1.96980439,0.02289173,1.65687120
-5.21960980,4.11130317,0.02351089,0.30685111,1.60412243,0.00000000,2.14009134,1.92499417,0.02291571,1.60936876
-5.21360680,3.99134670,0.02303305,0.29052356,1.55661529,0.00000000,2.07152559,1.87862209,0.02293016,1.56052619
-5.20760380,3.86855699,0.02244271,0.27436974,1.50603414,0.00000000,1.99890285,1.83116883,0.02293444,1.51097687
-5.20160080,3.74405866,0.02174848,0.25847823,1.45279244,0.00000000,1.92288586,1.78306388,0.02292753,1.46132119
-5.19559780,3.61890548,0.02096067,0.24293118,1.39733694,0.00000000,1.84417540,1.73468635,0.02290806,1.41211561
-5.18959480,3.49407446,0.02009100,0.22780488,1.34014204,0.00000000,1.76349851,1.68636783,0.02287449,1.36386280
-5.18359180,3.37046150,0.01915224,0.21317025,1.28170271,0.00000000,1.68159521,1.63839718,0.02282510,1.31700330
-5.17758879,3.24887885,0.01815787,0.19909325,1.22252584,0.00000000,1.59920413,1.59102653,0.02275814,1.27190864
-5.17158579,3.13005382,0.01712175,0.18563523,1.16312076,0.00000000,1.51704779,1.54447813,0.02267180,1.22887646
-5.16558279,3.01462886,0.01605771,0.17285305,1.10398902,0.00000000,1.43581791,1.49895149,0.02256433,1.18812752
-5.15957979,2.90316292,0.01497929,0.16079920,1.04561409,0.00000000,1.35616170,1.45463056,0.02243406,1.14980496
-5.15357679,2.79613401,0.01389939,0.14952176,0.98845144,0.00000000,1.27866944,1.41169044,0.02227939,1.11397569
-5.14757379,2.69394315,0.01283004,0.13906431,0.93291945,0.00000000,1.20386418,1.37030347,0.02209885,1.08063409
-5.14157079,2.59691942,0.01178219,0.12946577,0.87939156,0.00000000,1.13219372,1.33064443,0.02189111,1.04970781
-5.13556778,2.50532636,0.01076560,0.12076024,0.82819008,0.00000000,1.06402545,1.29289464,0.02165501,1.02106558
-5.12956478,2.41936936,0.00978871,0.11297683,0.77958178,0.00000000,0.99964396,1.25724504,0.02138956,0.99452675
-5.12356178,2.33920395,0.00885864,0.10613943,0.73377556,0.00000000,0.93925154,1.22389787,0.02109402,0.96987224
-5.11755878,2.26494450,0.00798122,0.10026660,0.69092196,0.00000000,0.88297145,1.19306717,0.02076793,0.94685641
-5.11155578,2.19667316,0.00716106,0.09537136,0.65111476,0.00000000,0.83085355,1.16497790,0.02041115,0.92521951
-5.10555278,2.13444822,0.00640165,0.09146108,0.61439410,0.00000000,0.78288193,1.13986362,0.02002392,0.90470006
-5.09954977,2.07831165,0.00570554,0.08853725,0.58075108,0.00000000,0.73898409,1.11796280,0.01960698,0.88504668
-5.09354677,2.02829496,0.00507452,0.08659537,0.55013341,0.00000000,0.69904103,1.09951369,0.01916154,0.86602890
-5.08754377,1.98442317,0.00450980,0.08562471,0.52245177,0.00000000,0.66289781,1.08474776,0.01868943,0.84744640
-5.08154077,1.94671631,0.00401223,0.08560810,0.49758650,0.00000000,0.63037385,1.07388186,0.01819308,0.82913639
-5.07553777,1.91518816,0.00358252,0.08652168,0.47539424,0.00000000,0.60127277,1.06710919,0.01767558,0.81097874
-5.06953477,1.88984243,0.00322145,0.08833467,0.45571429,0.00000000,0.57539108,1.06458940,0.01714067,0.79289875
-5.06353177,1.87066612,0.00293007,0.09100907,0.43837448,0.00000000,0.55252563,1.06643806,0.01659273,0.77486755
-5.05752876,1.85762089,0.00270988,0.09449946,0.42319621,0.00000000,0.53247950,1.07271599,0.01603672,0.75690008
-5.05152576,1.85063259,0.00256302,0.09875285,0.40999884,0.00000000,0.51506638,1.08341899,0.01547811,0.73905108
-5.04552276,1.84958009,0.00249235,0.10370857,0.39860320,0.00000000,0.50011330,1.09846846,0.01492271,0.72140918
-5.03951976,1.85428398,0.00250163,0.10929834,0.38883435,0.00000000,0.48746204,1.11770366,0.01437662,0.70408970
-5.03351676,1.86449639,0.00259550,0.11544649,0.38052373,0.00000000,0.47696911,1.14087609,0.01384597,0.68722649
-5.02751376,1.87989269,0.00277952,0.12207031,0.37351068,0.00000000,0.46850491,1.16764673,0.01333680,0.67096344
-5.02151076,1.90006599,0.00306016,0.12908067,0.36764362,0.00000000,0.46195197,1.19758646,0.01285484,0.65544594
-5.01550775,1.92452520,0.00344464,0.13638283,0.36278090,0.00000000,0.45720275,1.23018018,0.01240532,0.64081302
-5.00950475,1.95269716,0.00394079,0.14387739,0.35879145,0.00000000,0.45415718,1.26483461,0.01199278,0.62719026
-5.00350175,1.98393292,0.00455682,0.15146152,0.35555530,0.00000000,0.45272002,1.30088996,0.01162090,0.61468394
-4.99749875,2.01751831,0.00530101,0.15903030,0.35296402,0.00000000,0.45279844,1.33763499,0.01129238,0.60337656
-4.99149575,2.05268819,0.00618137,0.16647824,0.35092106,0.00000000,0.45429969,1.37432516,0.01100878,0.59332380
-4.98549275,2.08864392,0.00720516,0.17370077,0.34934183,0.00000000,0.45712896,1.41020306,0.01077049,0.58455287
-4.97948974,2.12457299,0.00837849,0.18059593,0.34815373,0.00000000,0.46118758,1.44452022,0.01057665,0.57706215
-4.97348674,2.15966986,0.00970575,0.18706591,0.34729571,0.00000000,0.46637141,1.47655947,0.01042522,0.57082193
-4.96748374,2.19315674,0.01118912,0.19301861,0.34671755,0.00000000,0.47256935,1.50565652,0.01031296,0.56577604
-4.96148074,2.22430315,0.01282804,0.19836906,0.34637866,0.00000000,0.47966215,1.53121983,0.01023559,0.56184401
-4.95547774,2.25244323,0.01461868,0.20304075,0.34624644,0.00000000,0.48752120,1.55274777,0.01018788,0.55892362
-4.94947474,2.27698970,0.01655356,0.20696668,0.34629413,0.00000000,0.49600763,1.56984201,0.01016385,0.55689358
-4.94347174,2.29744400,0.01862115,0.21009036,0.34649834,0.00000000,0.50497145,1.58221665,0.01015690,0.55561611
-4.93746873,2.31340197,0.02080565,0.21236651,0.34683622,0.00000000,0.51425099,1.58970250,0.01016009,0.55493941
-4.93146573,2.32455506,0.02308686,0.21376160,0.34728250,0.00000000,0.52367269,1.59224639,0.01016633,0.55469992
-4.92546273,2.33068728,0.02544025,0.21425415,0.34780662,0.00000000,0.53305128,1.58990556,0.01016858,0.55472443
-4.91945973,2.33166837,0.02783719,0.21383487,0.34837006,0.00000000,0.54219059,1.58283765,0.01016009,0.55483201
-4.91345673,2.32744396,0.03024537,0.21250660,0.34892413,0.00000000,0.55088499,1.57128679,0.01013459,0.55483611
-4.90745373,2.31802355,0.03262935,0.21028413,0.34940846,0.00000000,0.55892163,1.55556673,0.01008648,0.55454665
-4.90145073,2.30346752,0.03495140,0.20719379,0.34975030,0.00000000,0.56608354,1.53604204,0.01001095,0.55377252
-4.89544772,2.28387415,0.03717236,0.20327297,0.34986474,0.00000000,0.57215355,1.51310845,0.00990415,0.55232446
-4.88944472,2.25936753,0.03925272,0.19856958,0.34965602,0.00000000,0.57691901,1.48717347,0.00976321,0.55001836
-4.88344172,2.23008757,0.04115378,0.19314129,0.34901978,0.00000000,0.58017725,1.45863835,0.00958636,0.54667910
-4.87743872,2.19618242,0.04283875,0.18705478,0.34784637,0.00000000,0.58174152,1.42788233,0.00937289,0.54214478
-4.87143572,2.15780408,0.04427400,0.18038495,0.34602484,0.00000000,0.58144731,1.39524998,0.00912315,0.53627127
-4.86543272,2.11510715,0.04543014,0.17321399,0.34344766,0.00000000,0.57915862,1.36104214,0.00883849,0.52893691
-4.85942971,2.06825084,0.04628299,0.16563050,0.34001575,0.00000000,0.57477410,1.32551084,0.00852120,0.52004708
-4.85342671,2.01740374,0.04681446,0.15772858,0.33564361,0.00000000,0.56823262,1.28885813,0.00817436,0.50953850
-4.84742371,1.96275104,0.04701319,0.14960691,0.33026433,0.00000000,0.55951801,1.25123878,0.00780178,0.49738289
-4.84142071,1.90450328,0.04687493,0.14136784,0.32383399,0.00000000,0.54866282,1.21276635,0.00740780,0.48358975
-4.83541771,1.84290600,0.04640273,0.13311656,0.31633550,0.00000000,0.53575072,1.17352205,0.00699720,0.46820822
-4.82941471,1.77824938,0.04560683,0.12496025,0.30778139,0.00000000,0.52091763,1.13356567,0.00657501,0.45132757
-4.82341171,1.71087705,0.04450431,0.11700740,0.29821553,0.00000000,0.50435132,1.09294771,0.00614641,0.43307654
-4.81740870,1.64119339,0.04311851,0.10936710,0.28771367,0.00000000,0.48628957,1.05172197,0.00571659,0.41362123
-4.81140570,1.56966859,0.04147822,0.10214847,0.27638283,0.00000000,0.46701698,1.00995766,0.00529063,0.39316189
-4.80540270,1.49684116,0.03961678,0.09546015,0.26435938,0.00000000,0.44686053,0.96775029,0.00487336,0.37192845
-4.79939970,1.42331742,0.03757091,0.08940983,0.25180622,0.00000000,0.42618410,0.92523076,0.00446934,0.35017524
-4.79339670,1.34976803,0.03537964,0.08410389,0.23890890,0.00000000,0.40538214,0.88257213,0.00408275,0.32817499
-4.78739370,1.27692159,0.03308308,0.07964704,0.22587114,0.00000000,0.38487275,0.83999364,0.00371733,0.30621241
-4.78139070,1.20555542,0.03072135,0.07614187,0.21290979,0.00000000,0.36509048,0.79776197,0.00337639,0.28457774
-4.77538769,1.13648403,0.02833345,0.07368855,0.20024950,0.00000000,0.34647883,0.75618962,0.00306275,0.26356035
-4.76938469,1.07054571,0.02595634,0.07238429,0.18811738,0.00000000,0.32948302,0.71563055,0.00277876,0.24344281
-4.76338169,1.00858759,0.02362416,0.07232278,0.17673774,0.00000000,0.31454272,0.67647349,0.00252628,0.22449557
-4.75737869,0.95144995,0.02136755,0.07359347,0.16632720,0.00000000,0.30208530,0.63913316,0.00230673,0.20697230
-4.75137569,0.89995009,0.01921324,0.07628074,0.15709014,0.00000000,0.29251927,0.60404001,0.00212109,0.19110621
-4.74537269,0.85486634,0.01718370,0.08046284,0.14921482,0.00000000,0.28622821,0.57162881,0.00196991,0.17710706
-4.73936968,0.81692275,0.01529709,0.08621071,0.14286993,0.00000000,0.28356499,0.54232687,0.00185338,0.16515912
-4.73336668,0.78677465,0.01356726,0.09358662,0.13820183,0.00000000,0.28484638,0.51654211,0.00177129,0.15541987
-4.72736368,0.76499558,0.01200392,0.10264273,0.13533234,0.00000000,0.29034786,0.49465174,0.00172309,0.14801925
-4.72136068,0.75206569,0.01061291,0.11341953,0.13435708,0.00000000,0.30029880,0.47699177,0.00170790,0.14305947
-4.71535768,0.74836206,0.00939656,0.12594431,0.13534431,0.00000000,0.31487778,0.46384779,0.00172452,0.14061522
-4.70935468,0.75415071,0.00835409,0.14022966,0.13833422,0.00000000,0.33420823,0.45544735,0.00177143,0.14073397
-4.70335168,0.76958087,0.00748202,0.15627211,0.14333855,0.00000000,0.35835438,0.45195411,0.00184682,0.14343650
-4.69734867,0.79468121,0.00677457,0.17405099,0.15034072,0.00000000,0.38731767,0.45346378,0.00194857,0.14871736
-4.69134567,0.82935835,0.00622413,0.19352763,0.15929608,0.00000000,0.42103370,0.46000219,0.00207428,0.15654534
-4.68534267,0.87339761,0.00582154,0.21464485,0.17013273,0.00000000,0.45936998,0.47152513,0.00222128,0.16686389
-4.67933967,0.92646598,0.00555648,0.23732693,0.18275243,0.00000000,0.50212464,0.48792020,0.00238663,0.17959152
-4.67333667,0.98811742,0.00541772,0.26148000,0.19703212,0.00000000,0.54902636,0.50901027,0.00256718,0.19462232
-4.66733367,1.05780034,0.00539337,0.28699297,0.21282562,0.00000000,0.59973570,0.53455862,0.00275956,0.21182651
-4.66133067,1.13486722,0.00547103,0.31373885,0.22996593,0.00000000,0.65384798,0.56427526,0.00296025,0.23105143
-4.65532766,1.21858621,0.00563799,0.34157651,0.24826784,0.00000000,0.71089793,0.59782448,0.00316563,0.25212271
-4.64932466,1.30815447,0.00588130,0.37035282,0.26753109,0.00000000,0.77036611,0.63483304,0.00337203,0.27484608
-4.64332166,1.40271296,0.00618793,0.39990501,0.28754397,0.00000000,0.83168710,0.67489886,0.00357582,0.29900963
