energy_ev,total_up,As_p_up,As_d_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
-6.00000000,3.51116412,0.82209422,0.00000000,1.30964867,1.12827523,1.65775847,0.00000000
-5.99399700,3.53923010,0.84912615,0.00000000,1.30230725,1.16584425,1.66717505,0.00000000
-5.98799400,3.58080137,0.88809113,0.00000000,1.30517923,1.21404331,1.67612047,0.00000000
-5.98199100,3.63745725,0.93935734,0.00000000,1.31893765,1.27342719,1.68533765,0.00000000
-5.97598799,3.71037387,1.00303679,0.00000000,1.34401564,1.34431104,1.69550577,0.00000000
-5.96998499,3.80026345,1.07896749,0.00000000,1.38058845,1.42674210,1.70721020,0.00000000
-5.96398199,3.90732576,1.16670007,0.00000000,1.42856006,1.52047650,1.72091717,0.00000000
-5.95797899,4.03121429,1.26548973,0.00000000,1.48755511,1.62496231,1.73695449,0.00000000
-5.95197599,4.17101951,1.37429443,0.00000000,1.55691675,1.73933036,1.75549909,0.00000000
-5.94597299,4.32527079,1.49178044,0.00000000,1.63571110,1.86239397,1.77657211,0.00000000
-5.93996998,4.49195790,1.61633595,0.00000000,1.72273895,1.99265858,1.80004140,0.00000000
-5.93396698,4.66857248,1.74609357,0.00000000,1.81655500,2.12834201,1.82563154,0.00000000
-5.92796398,4.85216862,1.87896179,0.00000000,1.91549486,2.26740556,1.85294031,0.00000000
-5.92196098,5.03944126,2.01266566,0.00000000,2.01770965,2.40759577,1.88146098,0.00000000
-5.91595798,5.22682001,2.14479593,0.00000000,2.12120782,2.54649611,1.91060909,0.00000000
-5.90995498,5.41057529,2.27286584,0.00000000,2.22390332,2.68158728,1.93975221,0.00000000
-5.90395198,5.58693322,2.39437405,0.00000000,2.32366894,2.81031449,1.96824138,0.00000000
-5.89794897,5.75219490,2.50687170,0.00000000,2.41839342,2.93015923,1.99544253,0.00000000
-5.89194597,5.90285562,2.60803137,0.00000000,2.50604037,3.03871318,2.02076661,0.00000000
-5.88594297,6.03571929,2.69571525,0.00000000,2.58470704,3.13375120,2.04369694,0.00000000
-5.87993997,6.14800367,2.76803981,0.00000000,2.65268075,3.21330046,2.06381274,0.00000000
-5.87393697,6.23743178,2.82343409,0.00000000,2.70849070,3.27570275,2.08080788,0.00000000
-5.86793397,6.30230611,2.86068907,0.00000000,2.75095305,3.31966728,2.09450415,0.00000000
