energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.75987994,2.62653509,0.01057131,0.17382752,1.24353098,0.42976504,1.55419869,0.00000000,0.48589215,0.20773236
-5.75387694,2.71971571,0.01073470,0.18326057,1.30842691,0.43974342,1.60913911,0.00000000,0.50904314,0.21989172
-5.74787394,2.81823850,0.01090863,0.19328677,1.37564689,0.45071548,1.66704287,0.00000000,0.53369543,0.23271680
-5.74187094,2.92229776,0.01109750,0.20391000,1.44507330,0.46277899,1.72796486,0.00000000,0.55989950,0.24620247
-5.73586793,3.03200868,0.01130585,0.21512700,1.51656556,0.47601453,1.79191271,0.00000000,0.58769216,0.26033696
-5.72986493,3.14740075,0.01153828,0.22692717,1.58996230,0.49048225,1.85884501,0.00000000,0.61709523,0.27510191
-5.72386193,3.26841493,0.01179924,0.23929277,1.66508458,0.50621938,1.92867163,0.00000000,0.64811450,0.29047249
-5.71785893,3.39490417,0.01209287,0.25219922,1.74174011,0.52323858,2.00125597,0.00000000,0.68073901,0.30641791
-5.71185593,3.52663710,0.01242290,0.26561575,1.81972776,0.54152710,2.07641884,0.00000000,0.71494050,0.32290199
-5.70585293,3.66330397,0.01279253,0.27950624,1.89884220,0.56104666,2.15394337,0.00000000,0.75067299,0.33988388
-5.69984992,3.80452435,0.01320427,0.29383006,1.97887790,0.58173406,2.23358051,0.00000000,0.78787251,0.35731890
-5.69384692,3.94985555,0.01365996,0.30854312,2.05963231,0.60350237,2.31505462,0.00000000,0.82645672,0.37515931
-5.68784392,4.09880096,0.01416059,0.32359883,2.14090758,0.62624253,2.39806846,0.00000000,0.86632462,0.39335508
-5.68184092,4.25081766,0.01470635,0.33894895,2.22251057,0.64982534,2.48230732,0.00000000,0.90735610,0.41185453
-5.67583792,4.40532250,0.01529659,0.35454436,2.30425102,0.67410366,2.56744178,0.00000000,0.94941149,0.43060483
-5.66983492,4.56169615,0.01592975,0.37033563,2.38593771,0.69891467,2.65312896,0.00000000,0.99233101,0.44955229
-5.66383192,4.71928508,0.01660346,0.38627328,2.46737277,0.72408220,2.73901213,0.00000000,1.03593422,0.46864248
-5.65782891,4.87740118,0.01731449,0.40230790,2.54834447,0.74941892,2.82471887,0.00000000,1.08001950,0.48782011
-5.65182591,5.03531936,0.01805883,0.41838989,2.62861878,0.77472857,2.90985787,0.00000000,1.12436369,0.50702872
-5.64582291,5.19227355,0.01883167,0.43446899,2.70793039,0.79980787,2.99401496,0.00000000,1.16872185,0.52621016
-5.63981991,5.34745172,0.01962751,0.45049356,2.78597375,0.82444854,3.07674858,0.00000000,1.21282741,0.54530399
-5.63381691,5.49999060,0.02044020,0.46640969,2.86239487,0.84843904,3.15758559,0.00000000,1.25639265,0.56424672
-5.62781391,5.64897106,0.02126298,0.48216014,2.93678466,0.87156638,3.23601779,0.00000000,1.29910973,0.58297101
-5.62181091,5.79341506,0.02208859,0.49768321,3.00867438,0.89361792,3.31149976,0.00000000,1.34065222,0.60140492
-5.61580790,5.93228487,0.02290931,0.51291174,3.07753393,0.91438317,3.38344881,0.00000000,1.38067742,0.61947122
-5.60980490,6.06448558,0.02371711,0.52777204,3.14277349,0.93365580,3.45124709,0.00000000,1.41882930,0.63708687
-5.60380190,6.18887141,0.02450371,0.54218326,3.20374871,0.95123570,3.51424662,0.00000000,1.45474235,0.65416268
-5.59779890,6.30425623,0.02526071,0.55605685,3.25976972,0.96693133,3.57177713,0.00000000,1.48804613,0.67060336
-5.59179590,6.40942875,0.02597972,0.56929665,3.31011387,0.98056223,3.62315678,0.00000000,1.51837074,0.68630785
-5.58579290,6.50317210,0.02665251,0.58179928,3.35404199,0.99196166,3.66770570,0.00000000,1.54535302,0.70117005
-5.57978989,6.58428768,0.02727112,0.59345521,3.39081753,1.00097950,3.70476186,0.00000000,1.56864351,0.71508010
-5.57378689,6.65162269,0.02782805,0.60415038,3.41972815,1.00748524,3.73369879,0.00000000,1.58791398,0.72792601
-5.56778389,6.70410054,0.02831638,0.61376839,3.44010870,1.01137091,3.75394459,0.00000000,1.60286545,0.73959581
-5.56178089,6.74075293,0.02872996,0.62219332,3.45136481,1.01255410,3.76500121,0.00000000,1.61323642,0.74998019
-5.55577789,6.76075267,0.02906356,0.62931305,3.45299590,1.01098064,3.76646342,0.00000000,1.61881113,0.75897547
-5.54977489,6.76344546,0.02931295,0.63502295,3.44461671,1.00662711,3.75803633,0.00000000,1.61942748,0.76648685
-5.54377189,6.74837941,0.02947512,0.63922990,3.42597607,0.99950284,3.73955069,0.00000000,1.61498438,0.77243191
-5.53776888,6.71533071,0.02954830,0.64185637,3.39697215,0.98965136,3.71097510,0.00000000,1.60544804,0.77674412
-5.53176588,6.66432399,0.02953208,0.64284443,3.35766326,0.97715114,3.67242440,0.00000000,1.59085708,0.77937620
-5.52576288,6.59564609,0.02942745,0.64215944,3.30827355,0.96211554,3.62416365,0.00000000,1.57132584,0.78030323
-5.51975988,6.50985219,0.02923681,0.63979320,3.24919316,0.94469187,3.56660722,0.00000000,1.54704584,0.77952523
-5.51375688,6.40776362,0.02896393,0.63576641,3.18097274,0.92505948,3.50031300,0.00000000,1.51828507,0.77706910
-5.50775388,6.29045674,0.02861390,0.63013016,3.10431235,0.90342691,3.42597156,0.00000000,1.48538485,0.77298976
-5.50175088,6.15924316,0.02819304,0.62296645,3.02004518,0.88002808,3.34439069,0.00000000,1.44875442,0.76737030
-5.49574787,6.01564160,0.02770873,0.61438742,2.92911666,0.85511763,3.25647581,0.00000000,1.40886311,0.76032114
-5.48974487,5.86134235,0.02716923,0.60453355,2.83255991,0.82896558,3.16320701,0.00000000,1.36623042,0.75197819
-5.48374187,5.69816557,0.02658350,0.59357062,2.73146856,0.80185129,3.06561365,0.00000000,1.32141423,0.74249989
-5.47773887,5.52801520,0.02596097,0.58168563,2.62696806,0.77405717,2.96474763,0.00000000,1.27499753,0.73206339
-5.47173587,5.35283033,0.02531127,0.56908183,2.52018689,0.74586219,2.86165638,0.00000000,1.22757424,0.72086000
-5.46573287,5.17453612,0.02464402,0.55597313,2.41222883,0.71753559,2.75735693,0.00000000,1.17973460,0.70908998
-5.45972986,4.99499665,0.02396857,0.54257806,2.30414749,0.68933086,2.65281206,0.00000000,1.13205088,0.69695711
-5.45372686,4.81597152,0.02329380,0.52911369,2.19692420,0.66148047,2.54890958,0.00000000,1.08506377,0.68466317
-5.44772386,4.63907835,0.02262787,0.51578967,2.09145011,0.63419138,2.44644569,0.00000000,1.03927037,0.67240272
-5.44172086,4.46576277,0.02197813,0.50280290,1.98851310,0.60764169,2.34611298,0.00000000,0.99511397,0.66035832
-5.43571786,4.29727703,0.02135096,0.49033282,1.88878988,0.58197837,2.24849354,0.00000000,0.95297623,0.64869664
-5.42971486,4.13466799,0.02075166,0.47853779,1.79284332,0.55731640,2.15405721,0.00000000,0.91317204,0.63756544
-5.42371186,3.97877472,0.02018449,0.46755258,1.70112475,0.53373910,2.06316491,0.00000000,0.87594712,0.62709168
-5.41770885,3.83023534,0.01965265,0.45748701,1.61398085,0.51129983,1.97607656,0.00000000,0.84147839,0.61738080
-5.41170585,3.68950219,0.01915834,0.44842587,1.53166416,0.49002466,1.89296291,0.00000000,0.80987704,0.60851709
-5.40570285,3.55686396,0.01870287,0.44042991,1.45434662,0.46991616,1.81392036,0.00000000,0.78119388,0.60056514
-5.39969985,3.43247314,0.01828679,0.43353781,1.38213477,0.45095783,1.73898788,0.00000000,0.75542655,0.59357203
-5.39369685,3.31637656,0.01791005,0.42776892,1.31508576,0.43311900,1.66816464,0.00000000,0.73252821,0.58757023
-5.38769385,3.20854717,0.01757212,0.42312640,1.25322293,0.41635995,1.60142755,0.00000000,0.71241700,0.58258075
-5.38169085,3.10891455,0.01727223,0.41960067,1.19655002,0.40063686,1.53874729,0.00000000,0.69498563,0.57861628
-5.37568784,3.01739239,0.01700941,0.41717274,1.14506311,0.38590644,1.48010203,0.00000000,0.68011068,0.57568412
-5.36968484,2.93390106,0.01678269,0.41581713,1.09875951,0.37212981,1.42548805,0.00000000,0.66766098,0.57378843
-5.36368184,2.85838388,0.01659116,0.41550439,1.05764332,0.35927561,1.37492649,0.00000000,0.65750452,0.57293187
-5.35767884,2.79081617,0.01643401,0.41620269,1.02172722,0.34732202,1.32846607,0.00000000,0.64951383,0.57311610
-5.35167584,2.73120680,0.01631054,0.41787881,0.99103057,0.33625772,1.28618159,0.00000000,0.64356928,0.57434150
-5.34567284,2.67959219,0.01622018,0.42049818,0.96557421,0.32608161,1.24816835,0.00000000,0.63956063,0.57660579
-5.33966983,2.63602357,0.01616236,0.42402415,0.94537224,0.31680159,1.21453313,0.00000000,0.63738651,0.57990186
-5.33366683,2.60054861,0.01613644,0.42841679,0.93042161,0.30843217,1.18538207,0.00000000,0.63695243,0.58421493
-5.32766383,2.57318894,0.01614162,0.43363105,0.92069030,0.30099142,1.16080665,0.00000000,0.63816730,0.58951940
-5.32166083,2.55391532,0.01617677,0.43961486,0.91610492,0.29449724,1.14086842,0.00000000,0.64093916,0.59577552
-5.31565783,2.54262252,0.01624035,0.44630722,0.91653880,0.28896333,1.12558373,0.00000000,0.64517039,0.60292645
-5.30965483,2.53910588,0.01633024,0.45363658,0.92180133,0.28439506,1.11490949,0.00000000,0.65075294,0.61089579
-5.30365183,2.54304137,0.01644371,0.46151972,0.93162957,0.28078565,1.10873084,0.00000000,0.65756404,0.61958609
-5.29764882,2.55397087,0.01657732,0.46986131,0.94568258,0.27811279,1.10685175,0.00000000,0.66546286,0.62887838
-5.29164582,2.57129391,0.01672690,0.47855427,0.96353927,0.27633599,1.10898920,0.00000000,0.67428832,0.63863303
-5.28564282,2.59426685,0.01688758,0.48748102,0.98469990,0.27539492,1.11477153,0.00000000,0.68385842,0.64869187
-5.27963982,2.62200984,0.01705383,0.49651549,1.00859148,0.27520883,1.12374111,0.00000000,0.69397117,0.65888162
-5.27363682,2.65352155,0.01721961,0.50552593,1.03457677,0.27567708,1.13536156,0.00000000,0.70440702,0.66901854
-5.26763382,2.68770103,0.01737843,0.51437831,1.06196690,0.27668097,1.14902910,0.00000000,0.71493294,0.67891388
-5.26163082,2.72337588,0.01752361,0.52294013,1.09003671,0.27808656,1.16408779,0.00000000,0.72530763,0.68838013
-5.25562781,2.75933522,0.01764840,0.53108437,1.11804246,0.27974860,1.17984777,0.00000000,0.73528788,0.69723753
-5.24962481,2.79436598,0.01774621,0.53869352,1.14524095,0.28151528,1.19560595,0.00000000,0.74463541,0.70532053
-5.24362181,2.82729068,0.01781081,0.54566313,1.17090933,0.28323351,1.21066795,0.00000000,0.75312414,0.71248391
-5.23761881,2.85700492,0.01783653,0.55190508,1.19436454,0.28475464,1.22437042,0.00000000,0.76054725,0.71860814
-5.23161581,2.88251267,0.01781840,0.55735005,1.21498184,0.28594012,1.23610266,0.00000000,0.76672374,0.72360374
-5.22561281,2.90295795,0.01775235,0.56194929,1.23221133,0.28666704,1.24532661,0.00000000,0.77150417,0.72741443
-5.21960980,2.91765126,0.01763531,0.56567556,1.24559205,0.28683307,1.25159421,0.00000000,0.77477535,0.73001887
-5.21360680,2.92608991,0.01746525,0.56852312,1.25476305,0.28636066,1.25456153,0.00000000,0.77646359,0.73143096
-5.20760380,2.92797125,0.01724128,0.57050706,1.25947102,0.28520027,1.25399898,0.00000000,0.77653669,0.73169869
-5.20160080,2.92319868,0.01696365,0.57166173,1.25957447,0.28333249,1.24979723,0.00000000,0.77500422,0.73090166
-5.19559780,2.91188021,0.01663367,0.57203870,1.25504428,0.28076887,1.24196878,0.00000000,0.77191659,0.72914739
-5.18959480,2.89431999,0.01625372,0.57170414,1.24596083,0.27755155,1.23064513,0.00000000,0.76736254,0.72656656
-5.18359180,2.87100359,0.01582712,0.57073591,1.23250816,0.27375161,1.21606987,0.00000000,0.76146562,0.72330764
-5.17758879,2.84257762,0.01535803,0.56922054,1.21496530,0.26946630,1.19858808,0.00000000,0.75437955,0.71953089
-5.17158579,2.80982526,0.01485133,0.56725010,1.19369561,0.26481529,1.17863278,0.00000000,0.74628292,0.71540221
-5.16558279,2.77363854,0.01431250,0.56491932,1.16913448,0.25993614,1.15670896,0.00000000,0.73737340,0.71108711
-5.15957979,2.73498908,0.01374747,0.56232279,1.14177604,0.25497926,1.13337617,0.00000000,0.72786174,0.70674493
-5.15357679,2.69489844,0.01316247,0.55955272,1.11215963,0.25010250,1.10923043,0.00000000,0.71796585,0.70252369
-5.14757379,2.65440950,0.01256394,0.55669692,1.08085635,0.24546587,1.08488633,0.00000000,0.70790523,0.69855570
-5.14157079,2.61456010,0.01195836,0.55383745,1.04845645,0.24122644,1.06096014,0.00000000,0.69789591,0.69495417
-5.13556778,2.57635995,0.01135216,0.55104965,1.01555770,0.23753379,1.03805453,0.00000000,0.68814627,0.69181091
-5.12956478,2.54077171,0.01075161,0.54840180,0.98275539,0.23452619,1.01674569,0.00000000,0.67885363,0.68919518
-5.12356178,2.50869683,0.01016276,0.54595528,0.95063388,0.23232765,0.99757308,0.00000000,0.67020196,0.68715380
-5.11755878,2.48096644,0.00959132,0.54376524,0.91975993,0.23104609,0.98103222,0.00000000,0.66236070,0.68571244
-5.11155578,2.45833736,0.00904264,0.54188172,0.89067777,0.23077241,0.96757051,0.00000000,0.65548452,0.68487811
-5.10555278,2.44149289,0.00852165,0.54035118,0.86390580,0.23158078,0.95758608,0.00000000,0.64971421,0.68464251
-5.09954977,2.43104782,0.00803282,0.53921828,0.83993460,0.23352979,0.95142929,0.00000000,0.64517841,0.68498639
-5.09354677,2.42755682,0.00758015,0.53852783,0.81922598,0.23666447,0.94940645,0.00000000,0.64199596,0.68588435
-5.08754377,2.43152498,0.00716718,0.53832677,0.80221272,0.24101895,0.95178524,0.00000000,0.64027879,0.68730998
-5.08154077,2.44341935,0.00679695,0.53866605,0.78929846,0.24661951,0.95880101,0.00000000,0.64013498,0.68924109
-5.07553777,2.46368005,0.00647204,0.53960212,0.78085735,0.25348772,0.97066325,0.00000000,0.64167161,0.69166454
-5.06953477,2.49272954,0.00619458,0.54119816,0.77723314,0.26164349,0.98756146,0.00000000,0.64499737,0.69458049
-5.06353177,2.53097871,0.00596624,0.54352453,0.77873706,0.27110759,1.00966963,0.00000000,0.65022433,0.69800571
-5.05752876,2.57882884,0.00578831,0.54665871,0.78564453,0.28190359,1.03714872,0.00000000,0.65746889,0.70197581
-5.05152576,2.63666836,0.00566165,0.55068438,0.79819026,0.29405876,1.07014651,0.00000000,0.66685158,0.70654603
-5.04552276,2.70486416,0.00558678,0.55568986,0.81656179,0.30760408,1.10879462,0.00000000,0.67849570,0.71179073
-5.03951976,2.78374737,0.00556381,0.56176573,0.84089158,0.32257295,1.15320249,0.00000000,0.69252475,0.71780139
-5.03351676,2.87359408,0.00559256,0.56900200,0.87124791,0.33899884,1.20344846,0.00000000,0.70905867,0.72468336
-5.02751376,2.97460184,0.00567246,0.57748474,0.90762493,0.35691191,1.25956836,0.00000000,0.72820934,0.73255148
-5.02151076,3.08686354,0.00580263,0.58729263,0.94993259,0.37633467,1.32154221,0.00000000,0.75007524,0.74152490
-5.01550775,3.21034013,0.00598186,0.59849354,0.99798686,0.39727704,1.38927985,0.00000000,0.77473597,0.75172150
-5.00950475,3.34483442,0.00620861,0.61114147,1.05150127,0.41973110,1.46260650,0.00000000,0.80224682,0.76325229
-5.00350175,3.48996795,0.00648100,0.62527411,1.11008039,0.44366578,1.54124935,0.00000000,0.83263387,0.77621612
-4.99749875,3.64516303,0.00679685,0.64091126,1.17321597,0.46902209,1.62482636,0.00000000,0.86589010,0.79069528
-4.99149575,3.80963187,0.00715365,0.65805431,1.24028660,0.49570897,1.71283818,0.00000000,0.90197266,0.80675220
-4.98549275,3.98237428,0.00754859,0.67668684,1.31056118,0.52360039,1.80466437,0.00000000,0.94080186,0.82442751
-4.97948974,4.16218497,0.00797860,0.69677640,1.38320685,0.55253377,1.89956452,0.00000000,0.98226168,0.84373966
-4.97348674,4.34767088,0.00844034,0.71827730,1.45730125,0.58231012,1.99668466,0.00000000,1.02620213,0.86468602
-4.96748374,4.53727821,0.00893029,0.74113435,1.53184910,0.61269585,2.09506933,0.00000000,1.07244319,0.88724544
-4.96148074,4.72932820,0.00944473,0.76528705,1.60580282,0.64342634,2.19367889,0.00000000,1.12078001,0.91138187
-4.95547774,4.92206002,0.00997986,0.79067406,1.67808634,0.67421121,2.29141161,0.00000000,1.17098913,0.93704882
-4.94947474,5.11367861,0.01053178,0.81723743,1.74762142,0.70474094,2.38712966,0.00000000,1.22283514,0.96419398
-4.94347174,5.30240476,0.01109658,0.84492610,1.81335535,0.73469473,2.47968786,0.00000000,1.27607721,0.99276376
-4.93746873,5.48652462,0.01167039,0.87369844,1.87428879,0.76374899,2.56796380,0.00000000,1.33047500,1.02270699
-4.93146573,5.66443578,0.01224939,0.90352320,1.92950266,0.79158617,2.65088779,0.00000000,1.38579343,1.05397738
-4.92546273,5.83468713,0.01282983,0.93437887,1.97818276,0.81790352,2.72747139,0.00000000,1.44180569,1.08653449
-4.91945973,5.99601018,0.01340808,0.96625110,2.01964094,0.84242111,2.79683281,0.00000000,1.49829447,1.12034267
-4.91345673,6.14734020,0.01398062,0.99912836,2.05333204,0.86488901,2.85821819,0.00000000,1.55505095,1.15536810
-4.90745373,6.28782610,0.01454399,1.03299578,2.07886571,0.88509304,2.91101780,0.00000000,1.61187175,1.19157388
-4.90145073,6.41682884,0.01509484,1.06782775,2.09601273,0.90285902,2.95477638,0.00000000,1.66855409,1.22891346
-4.89544772,6.53390910,0.01562982,1.10357950,2.10470567,0.91805537,2.98919760,0.00000000,1.72488945,1.26732283
-4.88944472,6.63880562,0.01614562,1.14017846,2.10503413,0.93059399,3.01414271,0.00000000,1.78065645,1.30671202
-4.88344172,6.73140650,0.01663889,1.17751586,2.09723489,0.94042965,3.02962388,0.00000000,1.83561358,1.34695663
-4.87743872,6.81171595,0.01710625,1.21543941,2.08167788,0.94755798,3.03579307,0.00000000,1.88949265,1.38789017
-4.87143572,6.87981986,0.01754425,1.25374771,2.05884881,0.95201251,3.03292766,0.00000000,1.94199371,1.42929784
-4.86543272,6.93585311,0.01794942,1.29218706,2.02932952,0.95386097,3.02141391,0.00000000,1.99278228,1.47091269
-4.85942971,6.97997178,0.01831827,1.33045102,1.99377734,0.95320133,3.00172970,0.00000000,2.04148945,1.51241460
-4.85342671,7.01233281,0.01864735,1.36818342,1.95290451,0.95015794,2.97442779,0.00000000,2.08771552,1.55343255
-4.84742371,7.03308320,0.01893338,1.40498457,1.90745873,0.94487807,2.94012071,0.00000000,2.13103716,1.59355057
-4.84142071,7.04235998,0.01917328,1.44042098,1.85820572,0.93752915,2.89946815,0.00000000,2.17101840,1.63231730
-4.83541771,7.04030126,0.01936436,1.47403820,1.80591456,0.92829680,2.85316748,0.00000000,2.20722491,1.66925893
-4.82941471,7.02706792,0.01950443,1.50537623,1.75134615,0.91738392,2.80194759,0.00000000,2.23924127,1.70389521
-4.82341171,7.00287424,0.01959196,1.53398703,1.69524496,0.90501041,2.74656603,0.00000000,2.26669019,1.73575772
-4.81740870,6.96802535,0.01962626,1.55945310,1.63833396,0.89141384,2.68780887,0.00000000,2.28925293,1.76440962
-4.81140570,6.92295839,0.01960753,1.58140636,1.58131246,0.87685033,2.62649255,0.00000000,2.30668948,1.78946584
-4.80540270,6.86828391,0.01953707,1.59954624,1.52485615,0.86159566,2.56346685,0.00000000,2.31885758,1.81061276
-4.79939970,6.80482389,0.01941731,1.61365598,1.46961865,0.84594605,2.49961768,0.00000000,2.32572898,1.82762599
-4.79339670,6.73364259,0.01925186,1.62361627,1.41623380,0.83021827,2.43586858,0.00000000,2.32740213,1.84038553
-4.78739370,6.65606699,0.01904551,1.62941527,1.36531783,0.81474865,2.37317981,0.00000000,2.32410997,1.84888706
-4.78139070,6.57369385,0.01880419,1.63115445,1.31747056,0.79989078,2.31254397,0.00000000,2.31622224,1.85324878
-4.77538769,6.48838134,0.01853486,1.62904971,1.27327487,0.78601150,2.25497753,0.00000000,2.30424168,1.85371303
-4.76938469,6.40222405,0.01824533,1.62342758,1.23329417,0.77348521,2.20150757,0.00000000,2.28879403,1.85064260
-4.76338169,6.31751113,0.01794412,1.61471643,1.19806712,0.76268638,2.15315399,0.00000000,2.27061183,1.84451134
-4.75737869,6.23666851,0.01764016,1.60343310,1.16809991,0.75398044,2.11090710,0.00000000,2.25051261,1.83588966
-4.75137569,6.16218705,0.01734255,1.59016523,1.14385591,0.74771330,2.07570152,0.00000000,2.22937238,1.82542518
-4.74537269,6.09653941,0.01706028,1.57555028,1.12574332,0.74419992,2.04838727,0.00000000,2.20809522,1.81381924
-4.73936968,6.04208943,0.01680193,1.56025181,1.11410117,0.74371234,2.02969936,0.00000000,2.18758062,1.80180055
-4.73336668,6.00099807,0.01657536,1.54493437,1.10918466,0.74646787,2.02022737,0.00000000,2.16868983,1.79009671
-4.72736368,5.97513069,0.01638750,1.53023790,1.11115058,0.75261789,2.02038681,0.00000000,2.15221288,1.77940513
-4.72136068,5.96597034,0.01624406,1.51675286,1.12004382,0.76223811,2.03039371,0.00000000,2.13883783,1.77036460
-4.71535768,5.97454168,0.01614937,1.50499720,1.13578605,0.77532059,2.05024427,0.00000000,2.12912361,1.76352871
-4.70935468,6.00134966,0.01610624,1.49539626,1.15816734,0.79176842,2.07970090,0.00000000,2.12347796,1.75934243
-4.70335168,6.04633668,0.01611586,1.48826633,1.18684166,0.81139314,2.11828589,0.00000000,2.12214133,1.75812286
-4.69734867,6.10886074,0.01617781,1.48380281,1.22132687,0.83391550,2.16528351,0.00000000,2.12517762,1.76004514
-4.69134567,6.18769652,0.01629004,1.48207330,1.26100967,0.85896952,2.21975103,0.00000000,2.13247224,1.76513407
-4.68534267,6.28105978,0.01644906,1.48301603,1.30515566,0.88611002,2.28053867,0.00000000,2.14373746,1.77326188
-4.67933967,6.38665479,0.01665001,1.48644352,1.35292442,0.91482325,2.34631797,0.00000000,2.15852489,1.78415225
-4.67333667,6.50174283,0.01688692,1.49205135,1.40338932,0.94454055,2.41561784,0.00000000,2.17624438,1.79739038
-4.66733367,6.62322932,0.01715291,1.49943157,1.45556134,0.97465430,2.48686681,0.00000000,2.19618842,1.81243873
-4.66133067,6.74776561,0.01744047,1.50809001,1.50841606,1.00453575,2.55843998,0.00000000,2.21756089,1.82865748
-4.65532766,6.87186133,0.01774176,1.51746676,1.56092286,1.03355396,2.62870879,0.00000000,2.23950871,1.84532909
-4.64932466,6.99200219,0.01804883,1.52695873,1.61207489,1.06109509,2.69609142,0.00000000,2.26115485,1.86168546
-4.64332166,7.10476808,0.01835395,1.53594337,1.66091871,1.08658125,2.75910179,0.00000000,2.28163125,1.87693687
