energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.84992496,0.63041470,0.12302134,0.49467073,0.00282094,0.00838669,0.00108227,0.09694576,0.06737889,0.02565706
-5.84392196,0.63224736,0.11347968,0.50683830,0.00290598,0.00756397,0.00096113,0.09129891,0.05959539,0.02385250
-5.83791896,0.64039121,0.10571742,0.52329493,0.00301393,0.00686729,0.00085707,0.08703496,0.05298539,0.02245893
-5.83191596,0.65417498,0.09957770,0.54356575,0.00314176,0.00628614,0.00076871,0.08401171,0.04744371,0.02142729
-5.82591296,0.67285042,0.09489312,0.56710708,0.00328604,0.00580941,0.00069465,0.08208075,0.04286250,0.02070840
-5.81990995,0.69560680,0.09148976,0.59331681,0.00344301,0.00542560,0.00063346,0.08109025,0.03913352,0.02025383
-5.81390695,0.72158781,0.08919093,0.62154734,0.00360867,0.00512307,0.00058376,0.08088781,0.03615014,0.02001663
-5.80790395,0.74991056,0.08782079,0.65112091,0.00377878,0.00489026,0.00054418,0.08132309,0.03380911,0.01995206
-5.80190095,0.77968643,0.08720765,0.68134705,0.00394902,0.00471591,0.00051344,0.08225041,0.03201197,0.02001816
-5.79589795,0.81004305,0.08718707,0.71154141,0.00411509,0.00458925,0.00049031,0.08353116,0.03066633,0.02017629
-5.78989495,0.84014700,0.08760460,0.74104566,0.00427276,0.00450016,0.00047365,0.08503603,0.02968675,0.02039162
-5.78389195,0.86922628,0.08831827,0.76924750,0.00441806,0.00443928,0.00046244,0.08664711,0.02899554,0.02063346
-5.77788894,0.89659198,0.08920068,0.79560027,0.00454733,0.00439818,0.00045576,0.08825963,0.02852327,0.02087555
-5.77188594,0.92165809,0.09014067,0.81964109,0.00465733,0.00436944,0.00045282,0.08978351,0.02820906,0.02109626
-5.76588294,0.94395883,0.09104465,0.84100696,0.00474539,0.00434672,0.00045296,0.09114447,0.02800077,0.02127870
-5.75987994,0.96316251,0.09183743,0.85944794,0.00480941,0.00432482,0.00045567,0.09228486,0.02785492,0.02141067
-5.75387694,0.97908134,0.09246260,0.87483671,0.00484797,0.00429972,0.00046054,0.09316397,0.02773653,0.02148454
-5.74787394,0.99167653,0.09288240,0.88717403,0.00486035,0.00426860,0.00046731,0.09375794,0.02761879,0.02149706
-5.74187094,1.00105833,0.09307714,0.89658959,0.00484658,0.00422982,0.00047586,0.09405918,0.02748256,0.02144899
-5.73586793,1.00748068,0.09304408,0.90333804,0.00480738,0.00418288,0.00048617,0.09407537,0.02731575,0.02134465
-5.72986493,1.01133054,0.09279589,0.90779022,0.00474420,0.00412840,0.00049831,0.09382792,0.02711263,0.02119144
-5.72386193,1.01311206,0.09235865,0.91041958,0.00465908,0.00406805,0.00051247,0.09335011,0.02687299,0.02099920
-5.71785893,1.01342614,0.09176956,0.91178442,0.00455466,0.00400444,0.00052889,0.09268483,0.02660127,0.02077956
-5.71185593,1.01294584,0.09107423,0.91250631,0.00443405,0.00394105,0.00054785,0.09188200,0.02630554,0.02054525
-5.70585293,1.01238873,0.09032389,0.91324553,0.00430070,0.00388209,0.00056967,0.09099590,0.02599657,0.02030935
-5.69984992,1.01248708,0.08957241,0.91467450,0.00415833,0.00383240,0.00059465,0.09008228,0.02568683,0.02008466
-5.69384692,1.01395698,0.08887336,0.91745009,0.00401075,0.00379728,0.00062309,0.08919561,0.02538946,0.01988300
-5.68784392,1.01746772,0.08827718,0.92218605,0.00386179,0.00378233,0.00065520,0.08838632,0.02511742,0.01971461
-5.68184092,1.02361260,0.08782849,0.92942655,0.00371512,0.00379332,0.00069116,0.08769840,0.02488257,0.01958765
-5.67583792,1.03288233,0.08756384,0.93962195,0.00357417,0.00383599,0.00073101,0.08716728,0.02469501,0.01950782
-5.66983492,1.04564211,0.08750975,0.95310781,0.00344201,0.00391588,0.00077471,0.08681807,0.02456238,0.01947804
-5.66383192,1.06211341,0.08768130,0.97008803,0.00332125,0.00403816,0.00082207,0.08666440,0.02448947,0.01949833
-5.65782891,1.08236110,0.08808126,0.99062280,0.00321399,0.00420744,0.00087276,0.08670772,0.02447786,0.01956578
-5.65182591,1.10628657,0.08869970,1.01462181,0.00312175,0.00442756,0.00092632,0.08693722,0.02452583,0.01967468
-5.64582291,1.13362703,0.08951427,1.04184322,0.00304542,0.00470149,0.00098213,0.08733025,0.02462834,0.01981678
-5.63981991,1.16396118,0.09049103,1.07189825,0.00298531,0.00503109,0.00103946,0.08785331,0.02477729,0.01998164
-5.63381691,1.19672088,0.09158574,1.10426131,0.00294110,0.00541702,0.00109744,0.08846359,0.02496179,0.02015713
-5.62781391,1.23120847,0.09274568,1.13828534,0.00291191,0.00585859,0.00115511,0.08911083,0.02516874,0.02032993
-5.62181091,1.26661905,0.09391184,1.17322172,0.00289636,0.00635369,0.00121143,0.08973959,0.02538334,0.02048622
-5.61580790,1.30206687,0.09502135,1.20824401,0.00289260,0.00689874,0.00126531,0.09029177,0.02558985,0.02061220
-5.60980490,1.33661483,0.09601020,1.24247467,0.00289845,0.00748865,0.00131566,0.09070918,0.02577233,0.02069486
-5.60380190,1.36930603,0.09681594,1.27501377,0.00291147,0.00811691,0.00136141,0.09093621,0.02591538,0.02072250
-5.59779890,1.39919620,0.09738042,1.30496871,0.00292906,0.00877567,0.00140154,0.09092243,0.02600501,0.02068540
-5.59179590,1.42538600,0.09765242,1.33148380,0.00294860,0.00945588,0.00143512,0.09062492,0.02602940,0.02057627
-5.58579290,1.44705192,0.09758998,1.35376889,0.00296753,0.01014755,0.00146135,0.09001048,0.02597963,0.02039081
-5.57978989,1.46347507,0.09716260,1.37112599,0.00298349,0.01083999,0.00147959,0.08905737,0.02585038,0.02012799
-5.57378689,1.47406678,0.09635292,1.38297319,0.00299439,0.01152218,0.00148938,0.08775679,0.02564057,0.01979042
-5.56778389,1.47839045,0.09515815,1.38886515,0.00299854,0.01218314,0.00149046,0.08611396,0.02535389,0.01938454
-5.56178089,1.47617914,0.09359111,1.38850962,0.00299472,0.01281236,0.00148279,0.08414873,0.02499930,0.01892076
-5.55577789,1.46734851,0.09168073,1.38177979,0.00298225,0.01340026,0.00146656,0.08189593,0.02459143,0.01841355
-5.54977489,1.45200500,0.08947241,1.36872211,0.00296104,0.01393865,0.00144216,0.07940527,0.02415086,0.01788146
-5.54377189,1.43044923,0.08702777,1.34955964,0.00293166,0.01442122,0.00141024,0.07674101,0.02370448,0.01734706
-5.53776888,1.40317479,0.08442433,1.32469101,0.00289531,0.01484396,0.00137163,0.07398133,0.02328562,0.01683692
-5.53176588,1.37086269,0.08175478,1.29468526,0.00285390,0.01520558,0.00132738,0.07121759,0.02293425,0.01638153
-5.52576288,1.33437171,0.07912607,1.26027276,0.00280997,0.01550785,0.00127872,0.06855335,0.02269707,0.01601513
-5.51975988,1.29472520,0.07665833,1.22233264,0.00276671,0.01575591,0.00122700,0.06610332,0.02262759,0.01577566
-5.51375688,1.25309462,0.07448358,1.18187719,0.00272790,0.01595842,0.00117375,0.06399229,0.02278606,0.01570454
-5.50775388,1.21078016,0.07274436,1.14003352,0.00269786,0.01612766,0.00112056,0.06235384,0.02323944,0.01584652
-5.50175088,1.16918895,0.07159213,1.09802289,0.00268137,0.01627950,0.00106913,0.06132915,0.02406116,0.01624935
-5.49574787,1.12981096,0.07118553,1.05713814,0.00268358,0.01643325,0.00102119,0.06106553,0.02533072,0.01696348
-5.48974487,1.09419292,0.07168840,1.01871946,0.00270990,0.01661137,0.00097851,0.06171495,0.02713325,0.01804160
-5.48374187,1.06391045,0.07326756,0.98412872,0.00276593,0.01683911,0.00094285,0.06343218,0.02955865,0.01953796
-5.47773887,1.04053838,0.07609027,0.95472274,0.00285726,0.01714394,0.00091597,0.06637280,0.03270061,0.02150766
-5.47173587,1.02561960,0.08032126,0.93182548,0.00298937,0.01755491,0.00089954,0.07069076,0.03665523,0.02400563
-5.46573287,1.02063236,0.08611949,0.91669966,0.00316747,0.01810196,0.00089523,0.07653555,0.04151932,0.02708539
-5.45972986,1.02695633,0.09363431,0.91051768,0.00339632,0.01881502,0.00090455,0.08404897,0.04738836,0.03079766
-5.45372686,1.04583763,0.10300131,0.91433245,0.00368007,0.01972314,0.00092897,0.09336132,0.05435400,0.03518870
-5.44772386,1.07835337,0.11433770,0.92904840,0.00402207,0.02085350,0.00096977,0.10458721,0.06250127,0.04029841
-5.44172086,1.12537615,0.12773742,0.95539303,0.00442469,0.02223045,0.00102812,0.11782099,0.07190544,0.04615837
-5.43571786,1.18753937,0.14326600,0.99388989,0.00488917,0.02387449,0.00110499,0.13313178,0.08262856,0.05278965
-5.42971486,1.26520441,0.16095539,1.04483354,0.00541542,0.02580131,0.00120114,0.15055846,0.09471592,0.06020075
-5.42371186,1.35843071,0.18079896,1.10826736,0.00600193,0.02802091,0.00131712,0.17010461,0.10819239,0.06838545
-5.41770885,1.46695023,0.20274689,1.18396545,0.00664561,0.03053677,0.00145318,0.19173379,0.12305883,0.07732095
-5.41170585,1.59014755,0.22670219,1.27141931,0.00734172,0.03334515,0.00160934,0.21536526,0.13928878,0.08696627
-5.40570285,1.72704734,0.25251774,1.36983067,0.00808386,0.03643465,0.00178524,0.24087060,0.15682559,0.09726101
-5.39969985,1.87631030,0.27999442,1.47811130,0.00886397,0.03978579,0.00198023,0.26807131,0.17558006,0.10812472
-5.39369685,2.03623912,0.30888078,1.59489071,0.00967241,0.04337098,0.00219328,0.29673783,0.19542897,0.11945681
-5.38769385,2.20479529,0.33887440,1.71853251,0.01049809,0.04715461,0.00242297,0.32659011,0.21621445,0.13113724
-5.38169085,2.37962739,0.36962493,1.84715961,0.01132864,0.05109349,0.00266752,0.35729988,0.23774448,0.14302793
-5.37568784,2.55811123,0.40073920,1.97868849,0.01215072,0.05513747,0.00292474,0.38849483,0.25979450,0.15497493
-5.36968484,2.73740128,0.43178805,2.11087204,0.01295027,0.05923035,0.00319206,0.41976467,0.28211032,0.16681144
-5.36368184,2.91449261,0.46231508,2.24135022,0.01371289,0.06331110,0.00346657,0.45066898,0.30441214,0.17836147
-5.35767884,3.08629189,0.49184691,2.36770724,0.01442423,0.06731516,0.00374503,0.48074672,0.32639988,0.18944413
-5.35167584,3.24969533,0.51990466,2.48753365,0.01507038,0.07117604,0.00402389,0.50952719,0.34775940,0.19987843
-5.34567284,3.40167110,0.54601650,2.59849127,0.01563831,0.07482700,0.00429940,0.53654195,0.36816979,0.20948837
-5.33966983,3.53934331,0.56973050,2.69837870,0.01611625,0.07820282,0.00456763,0.56133747,0.38731111,0.21810813
-5.33366683,3.66007440,0.59062752,2.78519489,0.01649406,0.08124156,0.00482457,0.58348791,0.40487277,0.22558719
-5.32766383,3.76154265,0.60833352,2.85719828,0.01676358,0.08388632,0.00506621,0.60260755,0.42056178,0.23179511
-5.32166083,3.84181169,0.62253083,2.91295907,0.01691889,0.08608684,0.00528861,0.61836238,0.43411098,0.23662582
-5.31565783,3.89938900,0.63296786,2.95140232,0.01695647,0.08780096,0.00548805,0.63048030,0.44528666,0.24000114
-5.30965483,3.93327086,0.63946678,2.97184017,0.01687534,0.08899580,0.00566104,0.63875962,0.45389533,0.24187344
-5.30365183,3.94297190,0.64192902,2.97399152,0.01667709,0.08964872,0.00580449,0.64307530,0.45978947,0.24222729
-5.29764882,3.92853774,0.64033808,2.95798857,0.01636579,0.08974793,0.00591575,0.64338276,0.46287187,0.24107997
-5.29164582,3.89054034,0.63475977,2.92436962,0.01594784,0.08929274,0.00599272,0.63971913,0.46309850,0.23848094
-5.28564282,3.83005624,0.62533973,2.87405877,0.01543175,0.08829350,0.00603386,0.63220178,0.46047973,0.23451011
-5.27963982,3.74862855,0.61229842,2.80833311,0.01482784,0.08677120,0.00603829,0.62102425,0.45507989,0.22927512
-5.27363682,3.64821459,0.59592376,2.72877920,0.01414789,0.08475669,0.00600581,0.60644976,0.44701514,0.22290780
-5.26763382,3.53112138,0.57656182,2.63724041,0.01340475,0.08228974,0.00593688,0.58880268,0.43644985,0.21555973
-5.26163082,3.39993177,0.55460585,2.53575769,0.01261195,0.07941768,0.00583265,0.56845809,0.42359151,0.20739737
-5.25562781,3.25742440,0.53048431,2.42650612,0.01178326,0.07619405,0.00569492,0.54583023,0.40868450,0.19859684
-5.24962481,3.10649081,0.50464821,2.31172980,0.01093234,0.07267696,0.00552610,0.52136001,0.39200295,0.18933857
-5.24362181,2.95005279,0.47755832,2.19367775,0.01007236,0.06892750,0.00532913,0.49550232,0.37384287,0.17980210
-5.23761881,2.79098347,0.44967282,2.07454315,0.00921568,0.06500809,0.00510743,0.46871347,0.35451409,0.17016112
-5.23161581,2.63203451,0.42143572,1.95640802,0.00837358,0.06098094,0.00486479,0.44143939,0.33433207,0.16057918
-5.22561281,2.47577213,0.39326651,1.84119513,0.00755609,0.05690653,0.00460530,0.41410487,0.31361002,0.15120586
-5.21960980,2.32452363,0.36555124,1.73062845,0.00677180,0.05284240,0.00433324,0.38710426,0.29265160,0.14217392
-5.21360680,2.18033577,0.33863542,1.62620305,0.00602780,0.04884197,0.00405295,0.36079390,0.27174432,0.13359715
-5.20760380,2.04494556,0.31281867,1.52916476,0.00532969,0.04495373,0.00376880,0.33548639,0.25115398,0.12556916
-5.20160080,1.91976376,0.28835137,1.44049963,0.00468155,0.04122051,0.00348506,0.31144679,0.23112014,0.11816310
-5.19559780,1.80587038,0.26543302,1.36093273,0.00408610,0.03767914,0.00320583,0.28889080,0.21185284,0.11143211
-5.18959480,1.70402152,0.24421249,1.29093539,0.00354474,0.03436023,0.00293497,0.26798479,0.19353045,0.10541058
-5.18359180,1.61466592,0.22478974,1.23073989,0.00305778,0.03128815,0.00267608,0.24884743,0.17629874,0.10011606
-5.17758879,1.53796989,0.20721888,1.18036018,0.00262455,0.02848131,0.00243243,0.23155281,0.16027103,0.09555159
-5.17158579,1.47384862,0.19151237,1.13961739,0.00224359,0.02595245,0.00220695,0.21613474,0.14552935,0.09170850
-5.16558279,1.42200205,0.17764605,1.10816849,0.00191288,0.02370911,0.00200224,0.20259187,0.13212639,0.08856935
-5.15957979,1.38195342,0.16556465,1.08553673,0.00162995,0.02175425,0.00182056,0.19089348,0.12008817,0.08611096
-5.15357679,1.35308861,0.15518770,1.07114260,0.00139210,0.02008678,0.00166384,0.18098545,0.10941722,0.08430732
-5.14757379,1.33469486,0.14641547,1.06433401,0.00119653,0.01870222,0.00153373,0.17279629,0.10009600,0.08313236
-5.14157079,1.32599720,0.13913472,1.06441469,0.00104046,0.01759328,0.00143159,0.16624289,0.09209055,0.08256233
-5.13556778,1.32619168,0.13322431,1.07067008,0.00092127,0.01675050,0.00135857,0.16123585,0.08535411,0.08257783
-5.12956478,1.33447448,0.12856022,1.08239001,0.00083656,0.01616273,0.00131560,0.15768419,0.07983055,0.08316529
-5.12356178,1.35006636,0.12502017,1.09888795,0.00078422,0.01581761,0.00130343,0.15549939,0.07545762,0.08431802
-5.11755878,1.37223208,0.12248765,1.11951638,0.00076250,0.01570201,0.00132267,0.15459857,0.07216988,0.08603664
-5.11155578,1.40029507,0.12085541,1.14367867,0.00077001,0.01580242,0.00137378,0.15490701,0.06990114,0.08832906
-5.10555278,1.43364726,0.12002835,1.17083727,0.00080570,0.01610522,0.00145709,0.15635987,0.06858671,0.09120995
-5.09954977,1.47175470,0.11992597,1.20051879,0.00086893,0.01659701,0.00157282,0.15890320,0.06816507,0.09469972
-5.09354677,1.51415950,0.12048424,1.23231620,0.00095936,0.01726487,0.00172104,0.16249447,0.06857936,0.09882317
-5.08754377,1.56047870,0.12165721,1.26588868,0.00107695,0.01809664,0.00190171,0.16710252,0.06977842,0.10360784
-5.08154077,1.61040087,0.12341808,1.30095958,0.00122195,0.01908122,0.00211463,0.17270723,0.07171772,0.10908215
-5.07553777,1.66368105,0.12576010,1.33731299,0.00139478,0.02020885,0.00235942,0.17929892,0.07436003,0.11527342
-5.06953477,1.72013487,0.12869713,1.37478938,0.00159603,0.02147148,0.00263556,0.18687761,0.07767596,0.12220585
-5.06353177,1.77963220,0.13226390,1.41328072,0.00182637,0.02286311,0.00294232,0.19545226,0.08164448,0.12989860
-5.05752876,1.84209104,0.13651602,1.45272536,0.00208650,0.02438020,0.00327878,0.20503998,0.08625336,0.13836400
-5.05152576,1.90747179,0.14152970,1.49310305,0.00237709,0.02602201,0.00364383,0.21566528,0.09149958,0.14760595
-5.04552276,1.97577221,0.14740103,1.53443010,0.00269871,0.02779104,0.00403619,0.22735934,0.09738974,0.15761863
-5.03951976,2.04702297,0.15424493,1.57675486,0.00305176,0.02969327,0.00445440,0.24015933,0.10394037,0.16838550
-5.03351676,2.12128374,0.16219351,1.62015345,0.00343647,0.03173846,0.00489685,0.25410760,0.11117817,0.17987860
-5.02751376,2.19863951,0.17139386,1.66472558,0.00385275,0.03394022,0.00536183,0.26925080,0.11914000,0.19205825
-5.02151076,2.27919673,0.18200517,1.71059041,0.00430025,0.03631600,0.00584751,0.28563868,0.12787269,0.20487302
-5.01550775,2.36307887,0.19419511,1.75788207,0.00477824,0.03888683,0.00635204,0.30332267,0.13743239,0.21826001
-5.00950475,2.45042091,0.20813535,1.80674475,0.00528561,0.04167688,0.00687353,0.32235394,0.14788357,0.23214544
-5.00350175,2.54136232,0.22399638,1.85732701,0.00582086,0.04471278,0.00741011,0.34278106,0.15929736,0.24644539
-4.99749875,2.63603815,0.24194145,1.90977518,0.00638206,0.04802263,0.00795993,0.36464708,0.17174943,0.26106678
-4.99149575,2.73456806,0.26211985,1.96422580,0.00696684,0.05163484,0.00852117,0.38798608,0.18531711,0.27590845
-4.98549275,2.83704318,0.28465959,2.02079686,0.00757244,0.05557675,0.00909207,0.41281931,0.20007601,0.29086233
-4.97948974,2.94351098,0.30965979,2.07957822,0.00819568,0.05987299,0.00967088,0.43915081,0.21609598,0.30581466
-4.97348674,3.05395854,0.33718277,2.14062117,0.00883303,0.06454381,0.01025585,0.46696291,0.23343662,0.32064725
-4.96748374,3.16829484,0.36724650,2.20392760,0.00948064,0.06960330,0.01084520,0.49621163,0.25214248,0.33523872
-4.96148074,3.28633286,0.39981737,2.26943926,0.01013440,0.07505764,0.01143707,0.52682221,0.27223807,0.34946578
-4.95547774,3.40777260,0.43480401,2.33702758,0.01079000,0.08090351,0.01202949,0.55868520,0.29372303,0.36320450
-4.94947474,3.53218603,0.47205222,2.40648480,0.01144304,0.08712663,0.01262030,0.59165321,0.31656761,0.37633161
-4.94347174,3.65900521,0.51134159,2.47751696,0.01208906,0.09370073,0.01320715,0.62553865,0.34070872,0.38872589
-4.93746873,3.78751477,0.55238410,2.54973952,0.01272371,0.10058677,0.01378744,0.66011285,0.36604698,0.40026954
-4.93146573,3.91684977,0.59482490,2.62267606,0.01334280,0.10773275,0.01435834,0.69510652,0.39244478,0.41084978
-4.92546273,4.04599975,0.63824557,2.69576071,0.01394238,0.11507394,0.01491676,0.73021205,0.41972576,0.42036043
-4.91945973,4.17381952,0.68216993,2.76834441,0.01451890,0.12253375,0.01545944,0.76508734,0.44767579,0.42870365
-4.91345673,4.29904701,0.72607235,2.83970529,0.01506924,0.13002505,0.01598298,0.79936162,0.47604547,0.43579180
-4.90745373,4.42032784,0.76938846,2.90906293,0.01559081,0.13745206,0.01648394,0.83264266,0.50455425,0.44154935
-4.90145073,4.53624613,0.81152806,2.97559623,0.01608160,0.14471278,0.01695893,0.86452569,0.53289602,0.44591477
-4.89544772,4.64536050,0.85188966,3.03846422,0.01654026,0.15170167,0.01740481,0.89460331,0.56074610,0.44884247
-4.88944472,4.74624387,0.88987635,3.09682915,0.01696606,0.15831274,0.01781875,0.92247631,0.58776917,0.45030452
-4.88344172,4.83752549,0.92491235,3.14988069,0.01735895,0.16444269,0.01819846,0.94776487,0.61362808,0.45029227
-4.87743872,4.91793320,0.95645951,3.19686040,0.01771952,0.16999419,0.01854230,0.97011968,0.63799295,0.44881763
-4.87143572,4.98633406,0.98403321,3.23708512,0.01804893,0.17487891,0.01884941,0.98923246,0.66055031,0.44591392
-4.86543272,5.04177133,1.00721690,3.26996827,0.01834884,0.17902041,0.01911983,1.00484554,0.68101181,0.44163634
-4.85942971,5.08349602,1.02567466,3.29503809,0.01862135,0.18235656,0.01935460,1.01675984,0.69912206,0.43606180
-4.85342671,5.11099148,1.03916136,3.31195181,0.01886884,0.18484153,0.01955573,1.02484115,0.71466537,0.42928822
-4.84742371,5.12398978,1.04752973,3.32050513,0.01909386,0.18644714,0.01972627,1.02902420,0.72747105,0.42143318
-4.84142071,5.12247928,1.05073432,3.32063672,0.01929897,0.18716365,0.01987016,1.02931448,0.73741706,0.41263186
-4.83541771,5.10670285,1.04883200,3.31242745,0.01948661,0.18699981,0.01999221,1.02578776,0.74443189,0.40303450
-4.82941471,5.07714725,1.04197911,3.29609466,0.01965893,0.18598236,0.02009784,1.01858717,0.74849474,0.39280314
-4.82341171,5.03452418,1.03042546,3.27198175,0.01981766,0.18415483,0.02019295,1.00791833,0.74963394,0.38210807
-4.81740870,4.97974412,1.01450536,3.24054390,0.01996398,0.18157590,0.02028366,0.99404254,0.74792396,0.37112374
-4.81140570,4.91388452,0.99462633,3.20233065,0.02009843,0.17831721,0.02037603,0.97726842,0.74348103,0.36002458
-4.80540270,4.83815379,0.97125583,3.15796644,0.02022080,0.17446094,0.02047582,0.95794253,0.73645779,0.34898069
-4.79939970,4.75385320,0.94490682,3.10812997,0.02033014,0.17009706,0.02058820,0.93643932,0.72703730,0.33815359
-4.79339670,4.66233815,0.91612254,3.05353351,0.02042471,0.16532060,0.02071751,0.91315073,0.71542658,0.32769227
-4.78739370,4.56498073,0.88546136,2.99490313,0.02050204,0.16022881,0.02086703,0.88847617,0.70185014,0.31772955
-4.78139070,4.46313498,0.85348216,2.93296046,0.02055903,0.15491852,0.02103879,0.86281287,0.68654368,0.30837907
-4.77538769,4.35810601,0.82073075,2.86840682,0.02059203,0.14948371,0.02123348,0.83654727,0.66974824,0.29973283
-4.76938469,4.25112396,0.78772774,2.80191000,0.02059702,0.14401331,0.02145031,0.81004730,0.65170493,0.29185948
-4.76338169,4.14332319,0.75495821,2.73409394,0.02056981,0.13858939,0.02168707,0.78365613,0.63265037,0.28480349
-4.75737869,4.03572706,0.72286335,2.66553143,0.02050622,0.13328567,0.02194012,0.75768703,0.61281291,0.27858498
-4.75137569,3.92923801,0.69183405,2.59673957,0.02040233,0.12816644,0.02220455,0.73241966,0.59240965,0.27320049
-4.74537269,3.82463279,0.66220658,2.52817774,0.02025470,0.12328585,0.02247434,0.70809754,0.57164417,0.26862446
-4.73936968,3.72256214,0.63426021,2.46024786,0.02006059,0.11868751,0.02274258,0.68492671,0.55070501,0.26481141
-4.73336668,3.62355431,0.60821644,2.39329633,0.01981817,0.11440446,0.02300175,0.66307528,0.52976469,0.26169875
-4.72736368,3.52802187,0.58423993,2.32761745,0.01952669,0.11045945,0.02324401,0.64267394,0.50897932,0.25921008
-4.72136068,3.43627096,0.56244060,2.26345782,0.01918662,0.10686538,0.02346156,0.62381714,0.48848860,0.25725887
-4.71535768,3.34851256,0.54287695,2.20102150,0.01879977,0.10362602,0.02364690,0.60656479,0.46841622,0.25575240
-4.70935468,3.26487526,0.52556011,2.14047576,0.01836934,0.10073692,0.02379328,0.59094457,0.44887062,0.25459583
-4.70335168,3.18541913,0.51045870,2.08195713,0.01789992,0.09818640,0.02389490,0.57695455,0.42994594,0.25369620
-4.69734867,3.11015053,0.49750415,2.02557789,0.01739746,0.09595670,0.02394733,0.56456633,0.41172331,0.25296639
-4.69134567,3.03903762,0.48659648,1.97143283,0.01686922,0.09402519,0.02394768,0.55372844,0.39427232,0.25232876
-4.68534267,2.97202640,0.47761035,1.91960634,0.01632361,0.09236564,0.02389489,0.54437017,0.37765280,0.25171851
-4.67933967,2.90905722,0.47040136,1.87017983,0.01577009,0.09094958,0.02378991,0.53640583,0.36191671,0.25108653
-4.67333667,2.85008153,0.46481252,1.82323940,0.01521898,0.08974756,0.02363581,0.52973924,0.34711030,0.25040183
-4.66733367,2.79507845,0.46068073,1.77888364,0.01468128,0.08873054,0.02343786,0.52426864,0.33327634,0.24965332
-4.66133067,2.74407083,0.45784330,1.73723133,0.01416849,0.08787113,0.02320355,0.51989178,0.32045645,0.24885096
-4.65532766,2.69714015,0.45614420,1.69842866,0.01369243,0.08714479,0.02294253,0.51651108,0.30869344,0.24802624
-4.64932466,2.65443950,0.45544003,1.66265560,0.01326499,0.08653097,0.02266648,0.51403875,0.29803335,0.24723194
-4.64332166,2.61620374,0.45560549,1.63013088,0.01289800,0.08601397,0.02238896,0.51240155,0.28852740,0.24654113
