energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.77188594,5.57954627,0.01538006,0.44148670,0.76813794,0.00000000,2.21709867,2.00015073,0.07785151,2.00094201
-5.76588294,5.60139337,0.01517677,0.41744712,0.79904078,0.00000000,2.14122051,2.01104813,0.07733741,2.04362414
-5.75987994,5.62465710,0.01493515,0.39456239,0.83019749,0.00000000,2.06567816,2.02154189,0.07681790,2.08704567
-5.75387694,5.64837842,0.01465519,0.37309090,0.86118345,0.00000000,1.99095864,2.03129557,0.07627214,2.13041962
-5.74787394,5.67150753,0.01433782,0.35326857,0.89156023,0.00000000,1.91751747,2.03996422,0.07567679,2.17291156
-5.74187094,5.69293456,0.01398497,0.33530482,0.92088184,0.00000000,1.84576314,2.04720685,0.07500685,2.21365963
-5.73586793,5.71152869,0.01359945,0.31937998,0.94870181,0.00000000,1.77604688,2.05270078,0.07423682,2.25179755
-5.72986493,5.72618380,0.01318495,0.30564432,0.97458090,0.00000000,1.70865771,2.05615732,0.07334184,2.28647986
-5.72386193,5.73586802,0.01274592,0.29421826,0.99809556,0.00000000,1.64382259,2.05733765,0.07229887,2.31690821
-5.71785893,5.73967456,0.01228754,0.28519392,1.01884667,0.00000000,1.58171093,2.05606810,0.07108781,2.34235770
-5.71185593,5.73687042,0.01181555,0.27863741,1.03646873,0.00000000,1.52244264,2.05225366,0.06969253,2.36220208
-5.70585293,5.72694008,0.01133617,0.27459161,1.05063883,0.00000000,1.46609858,2.04588876,0.06810171,2.37593631
-5.69984992,5.70962090,0.01085594,0.27307916,1.06108549,0.00000000,1.41273228,2.03706442,0.06630949,2.38319578
-5.69384692,5.68492792,0.01038156,0.27410528,1.06759676,0.00000000,1.36238178,2.02597101,0.06431582,2.38377072
-5.68784392,5.65316569,0.00991975,0.27765997,1.07002738,0.00000000,1.31508057,2.01289611,0.06212663,2.37761528
-5.68184092,5.61492598,0.00947708,0.28371958,1.06830461,0.00000000,1.27086665,1.99821720,0.05975369,2.36485058
-5.67583792,5.57107061,0.00905976,0.29224729,1.06243252,0.00000000,1.22978916,1.98238922,0.05721417,2.34576145
-5.66983492,5.52269977,0.00867353,0.30319262,1.05249426,0.00000000,1.19191203,1.96592733,0.05453008,2.32078692
-5.66383192,5.47110708,0.00832348,0.31648989,1.03865240,0.00000000,1.15731455,1.94938554,0.05172745,2.29050471
-5.65782891,5.41772310,0.00801389,0.33205572,1.02114697,0.00000000,1.12608904,1.93333208,0.04883539,2.25561054
-5.65182591,5.36405037,0.00774815,0.34978581,1.00029135,0.00000000,1.09833576,1.91832270,0.04588502,2.21689294
-5.64582291,5.31159314,0.00752863,0.36955129,0.97646596,0.00000000,1.07415586,1.90487328,0.04290848,2.17520498
-5.63981991,5.26178552,0.00735665,0.39119498,0.95011006,0.00000000,1.05364286,1.89343310,0.03993779,2.13143409
-5.63381691,5.21592222,0.00723243,0.41452804,0.92171189,0.00000000,1.03687360,1.88436035,0.03700391,2.08647151
-5.62781391,5.17509565,0.00715511,0.43932732,0.89179748,0.00000000,1.02389935,1.87790137,0.03413586,2.04118270
-5.62181091,5.14014319,0.00712281,0.46533388,0.86091856,0.00000000,1.01473797,1.87417473,0.03135994,1.99638034
-5.61580790,5.11160785,0.00713270,0.49225315,0.82964015,0.00000000,1.00936765,1.87316146,0.02869917,1.95280098
-5.60980490,5.08971462,0.00718112,0.51975678,0.79852811,0.00000000,1.00772298,1.87470209,0.02617286,1.91108645
-5.60380190,5.07436446,0.00726379,0.54748659,0.76813724,0.00000000,1.00969344,1.87850092,0.02379640,1.87177086
-5.59779890,5.06514616,0.00737592,0.57506061,0.73900032,0.00000000,1.01512459,1.88413773,0.02158114,1.83527357
-5.59179590,5.06136588,0.00751250,0.60208102,0.71161835,0.00000000,1.02382190,1.89108624,0.01953454,1.80189823
-5.58579290,5.06209271,0.00766846,0.62814399,0.68645227,0.00000000,1.03555672,1.89873895,0.01766034,1.77183760
-5.57978989,5.06621780,0.00783890,0.65285087,0.66391635,0.00000000,1.05007421,1.90643683,0.01595894,1.74518367
-5.57378689,5.07252366,0.00801935,0.67582034,0.64437320,0.00000000,1.06710230,1.91350268,0.01442779,1.72194195
-5.56778389,5.07975967,0.00820594,0.69670097,0.62813045,0.00000000,1.08636122,1.91927625,0.01306191,1.70204913
-5.56178089,5.08671940,0.00839555,0.71518348,0.61543885,0.00000000,1.10757273,1.92314944,0.01185435,1.68539250
-5.55577789,5.09231527,0.00858602,0.73101211,0.60649171,0.00000000,1.13046836,1.92459965,0.01079673,1.67183003
-5.54977489,5.09564612,0.00877617,0.74399448,0.60142541,0.00000000,1.15479608,1.92321947,0.00987977,1.66120964
-5.54377189,5.09605402,0.00896588,0.75400920,0.60032068,0.00000000,1.18032495,1.91874123,0.00909370,1.65338662
-5.53776888,5.09316696,0.00915611,0.76101105,0.60320451,0.00000000,1.20684740,1.91105500,0.00842870,1.64823791
-5.53176588,5.08692524,0.00934879,0.76503307,0.61005247,0.00000000,1.23417909,1.90021923,0.00787526,1.64567288
-5.52576288,5.07759031,0.00954674,0.76618558,0.62079124,0.00000000,1.26215649,1.88646338,0.00742447,1.64563971
-5.51975988,5.06573605,0.00975350,0.76465206,0.63530136,0.00000000,1.29063250,1.87018277,0.00706822,1.64812760
-5.51375688,5.05222313,0.00997315,0.76068201,0.65342012,0.00000000,1.31947059,1.85192568,0.00679942,1.65316475
-5.50775388,5.03815876,0.01021006,0.75458119,0.67494461,0.00000000,1.34853807,1.83237390,0.00661202,1.66081260
-5.50175088,5.02484424,0.01046862,0.74669956,0.69963501,0.00000000,1.37769927,1.81231756,0.00650112,1.67115712
-5.49574787,5.01371383,0.01075304,0.73741774,0.72721823,0.00000000,1.40680913,1.79262586,0.00646292,1.68429776
-5.48974487,5.00626859,0.01106704,0.72713234,0.75739199,0.00000000,1.43570804,1.77421531,0.00649470,1.70033529
-5.48374187,5.00400892,0.01141364,0.71624114,0.78982936,0.00000000,1.46421834,1.75801686,0.00659471,1.71935915
-5.47773887,5.00836946,0.01179494,0.70512856,0.82418380,0.00000000,1.49214283,1.74494388,0.00676206,1.74143552
-5.47173587,5.02065945,0.01221198,0.69415224,0.86009476,0.00000000,1.51926548,1.73586210,0.00699659,1.76659652
-5.46573287,5.04201115,0.01266457,0.68363119,0.89719356,0.00000000,1.54535437,1.73156285,0.00729872,1.79483142
-5.45972986,5.07333818,0.01315129,0.67383596,0.93510960,0.00000000,1.57016648,1.73274050,0.00766926,1.82608001
-5.45372686,5.11530469,0.01366942,0.66498119,0.97347646,0.00000000,1.59345404,1.73997460,0.00810923,1.86022836
-5.44772386,5.16830578,0.01421504,0.65722075,1.01193782,0.00000000,1.61497188,1.75371694,0.00861964,1.89710692
-5.44172086,5.23245847,0.01478311,0.65064541,1.05015273,0.00000000,1.63448502,1.77428347,0.00920135,1.93649064
-5.43571786,5.30760222,0.01536760,0.64528309,1.08780011,0.00000000,1.65177607,1.80185059,0.00985481,1.97810082
-5.42971486,5.39330747,0.01596173,0.64110144,1.12458203,0.00000000,1.66665160,1.83645536,0.01057988,2.02160819
-5.42371186,5.48889028,0.01655814,0.63801253,1.16022570,0.00000000,1.67894715,1.87799875,0.01137564,2.06663674
-5.41770885,5.59343140,0.01714912,0.63587918,1.19448409,0.00000000,1.68853044,1.92625119,0.01224017,2.11276787
-5.41170585,5.70579795,0.01772692,0.63452272,1.22713493,0.00000000,1.69530251,1.98085974,0.01317044,2.15954459
-5.40570285,5.82466642,0.01828386,0.63373175,1.25797846,0.00000000,1.69919704,2.04135618,0.01416211,2.20647544
-5.39969985,5.94854601,0.01881266,0.63327139,1.28683398,0.00000000,1.70017785,2.10716561,0.01520949,2.25303816
-5.39369685,6.07580179,0.01930656,0.63289283,1.31353552,0.00000000,1.69823506,2.17761527,0.01630544,2.29868327
-5.38769385,6.20467788,0.01975947,0.63234283,1.33792705,0.00000000,1.69338044,2.25194369,0.01744138,2.34283761
-5.38169085,6.33332105,0.02016611,0.63137284,1.35985777,0.00000000,1.68564267,2.32931027,0.01860739,2.38490850
-5.37568784,6.45980575,0.02052210,0.62974758,1.37917775,0.00000000,1.67506293,2.40880587,0.01979229,2.42428874
-5.36968484,6.58216155,0.02082394,0.62725294,1.39573472,0.00000000,1.66169180,2.48946484,0.02098392,2.46036301
-5.36368184,6.69840428,0.02106911,0.62370307,1.40937206,0.00000000,1.64558766,2.57027905,0.02216934,2.49251610
-5.35767884,6.80657190,0.02125599,0.61894657,1.41992874,0.00000000,1.62681731,2.65021476,0.02333529,2.52014327
-5.35167584,6.90476575,0.02138387,0.61287174,1.42724101,0.00000000,1.60545884,2.72823249,0.02446854,2.54266296
-5.34567284,6.99119763,0.02145286,0.60541092,1.43114638,0.00000000,1.58160685,2.80331026,0.02555641,2.55953169
-5.33966983,7.06424216,0.02146394,0.59654382,1.43148941,0.00000000,1.55537979,2.87447021,0.02658729,2.57026112
-5.33366683,7.12249356,0.02141885,0.58629994,1.42812939,0.00000000,1.52692912,2.94080807,0.02755118,2.57443662
-5.32766383,7.16482512,0.02132009,0.57475999,1.42094941,0.00000000,1.49644959,3.00152484,0.02844023,2.57173670
-5.32166083,7.19044895,0.02117093,0.56205631,1.40986634,0.00000000,1.46419001,3.05595941,0.02924932,2.56195244
-5.31565783,7.19897315,0.02097542,0.54837239,1.39484111,0.00000000,1.43046363,3.10362083,0.02997644,2.54500589
-5.30965483,7.19045297,0.02073836,0.53394129,1.37588872,0.00000000,1.39565732,3.14421825,0.03062316,2.52096629
-5.30365183,7.16543263,0.02046538,0.51904307,1.35308722,0.00000000,1.36023865,3.17768676,0.03119492,2.49006311
-5.29764882,7.12497397,0.02016295,0.50400122,1.32658500,0.00000000,1.32476021,3.20420723,0.03170117,2.45269471
-5.29164582,7.07066918,0.01983836,0.48917794,1.29660590,0.00000000,1.28986032,3.22421799,0.03215547,2.40943186
-5.28564282,7.00463445,0.01949975,0.47496844,1.26345159,0.00000000,1.25625983,3.23841701,0.03257529,2.36101544
-5.27963982,6.92948301,0.01915609,0.46179413,1.22750093,0.00000000,1.22475456,3.24775310,0.03298183,2.30834780
-5.27363682,6.84827639,0.01881707,0.45009480,1.18920603,0.00000000,1.19620341,3.25340540,0.03339952,2.25247785
-5.26763382,6.76445415,0.01849303,0.44031989,1.14908524,0.00000000,1.17151212,3.25675101,0.03385543,2.19457990
-5.26163082,6.68174327,0.01819481,0.43291877,1.10771291,0.00000000,1.15161315,3.25932119,0.03437859,2.13592709
-5.25562781,6.60404975,0.01793353,0.42833038,1.06570664,0.00000000,1.13744210,3.26274730,0.03499909,2.07786000
-5.24962481,6.53533609,0.01772042,0.42697215,1.02371213,0.00000000,1.12991152,3.26869837,0.03574719,2.02175171
-5.24362181,6.47948887,0.01756645,0.42922867,0.98238654,0.00000000,1.12988280,3.27881269,0.03665229,1.96897064
-5.23761881,6.44018210,0.01748215,0.43544005,0.94238084,0.00000000,1.13813726,3.29462646,0.03774192,1.92084261
-5.23161581,6.42074176,0.01747721,0.44589052,0.90432199,0.00000000,1.15534747,3.31750270,0.03904074,1.87861349
-5.22561281,6.42401767,0.01756024,0.46079742,0.86879554,0.00000000,1.18204980,3.34856390,0.04056963,1.84341418
-5.21960980,6.45226841,0.01773840,0.48030103,0.83632956,0.00000000,1.21861939,3.38863206,0.04234479,1.81622899
-5.21360680,6.50706473,0.01801721,0.50445552,0.80738025,0.00000000,1.26524853,3.43817905,0.04437707,1.79786876
-5.20760380,6.58921591,0.01840023,0.53322151,0.78232003,0.00000000,1.32192937,3.49729036,0.04667140,1.78894965
-5.20160080,6.69872289,0.01888894,0.56646050,0.76142825,0.00000000,1.38844187,3.56564428,0.04922643,1.78987807
-5.19559780,6.83476032,0.01948259,0.60393172,0.74488497,0.00000000,1.46434757,3.64250807,0.05203433,1.80084244
-5.18959480,6.99568880,0.02017811,0.64529140,0.73276790,0.00000000,1.54898970,3.72675169,0.05508089,1.82181136
-5.18359180,7.17909678,0.02097015,0.69009507,0.72505249,0.00000000,1.64149993,3.81687877,0.05834569,1.85253848
-5.17758879,7.38187047,0.02185114,0.73780273,0.72161495,0.00000000,1.74081163,3.91107366,0.06180262,1.89257307
-5.17158579,7.60028867,0.02281140,0.78778723,0.72223821,0.00000000,1.84567966,4.00726257,0.06542039,1.94127596
-5.16558279,7.83013847,0.02383935,0.83934556,0.72662019,0.00000000,1.95470599,4.10318589,0.06916336,1.99783976
-5.15957979,8.06684671,0.02492178,0.89171304,0.73438425,0.00000000,2.06637060,4.19647846,0.07299239,2.06131261
-5.15357679,8.30562160,0.02604407,0.94408004,0.74509124,0.00000000,2.17906665,4.28475403,0.07686577,2.13062421
-5.14757379,8.54159868,0.02719056,0.99561073,0.75825271,0.00000000,2.29113884,4.36568996,0.08074022,2.20461343
-5.14157079,8.76998508,0.02834484,1.04546345,0.77334494,0.00000000,2.40092372,4.43710838,0.08457187,2.28205650
-5.13556778,8.98619670,0.02949015,1.09281187,0.78982308,0.00000000,2.50679054,4.49705009,0.08831725,2.36169489
-5.12956478,9.18598312,0.03060966,1.13686639,0.80713537,0.00000000,2.60718128,4.54383832,0.09193416,2.44226243
-5.12356178,9.36553630,0.03168684,1.17689490,0.82473670,0.00000000,2.70064849,4.57612960,0.09538252,2.52251092
-5.11755878,9.52157976,0.03270578,1.21224221,0.84210141,0.00000000,2.78588964,4.59295013,0.09862510,2.60123401
-5.11155578,9.65143607,0.03365144,1.24234737,0.85873496,0.00000000,2.86177678,4.59371676,0.10162815,2.67728896
-5.10555278,9.75307188,0.03450996,1.26675834,0.87418427,0.00000000,2.92738065,4.57824232,0.10436188,2.74961617
-5.09954977,9.82512020,0.03526884,1.28514329,0.88804652,0.00000000,2.98198840,4.54672609,0.10680094,2.81725628
-5.09354677,9.86688122,0.03591717,1.29729830,0.89997637,0.00000000,3.02511455,4.49973078,0.10892465,2.87936483
-5.08754377,9.87830315,0.03644572,1.30315101,0.90969132,0.00000000,3.05650487,4.43814783,0.11071727,2.93522439
-5.08154077,9.85994581,0.03684713,1.30276030,0.91697538,0.00000000,3.07613345,4.36315359,0.11216812,2.98425401
-5.07553777,9.81292940,0.03711590,1.29631195,0.92168089,0.00000000,3.08419311,4.27615874,0.11327165,3.02601593
-5.06953477,9.73887172,0.03724849,1.28411047,0.92372854,0.00000000,3.08107984,4.17875376,0.11402737,3.06021939
-5.06353177,9.63981679,0.03724324,1.26656764,0.92310569,0.00000000,3.06737208,4.07265302,0.11443983,3.08672136
-5.05752876,9.51815763,0.03710039,1.24418802,0.91986303,0.00000000,3.04380562,3.95963976,0.11451843,3.10552396
-5.05152576,9.37655599,0.03682197,1.21755219,0.91410962,0.00000000,3.01124532,3.84151398,0.11427716,3.11676856
-5.04552276,9.21786124,0.03641172,1.18729829,0.90600671,0.00000000,2.97065464,3.72004490,0.11373430,3.12072620
-5.03951976,9.04503035,0.03587490,1.15410255,0.89576018,0.00000000,2.92306403,3.59692911,0.11291203,3.11778466
-5.03351676,8.86105056,0.03521819,1.11865950,0.88361208,0.00000000,2.86953938,3.47375497,0.11183585,3.10843196
-5.02751376,8.66886603,0.03444950,1.08166246,0.86983136,0.00000000,2.81115130,3.35197389,0.11053400,3.09323676
-5.02151076,8.47130939,0.03357774,1.04378508,0.85470414,0.00000000,2.74894628,3.23287800,0.10903675,3.07282606
-5.01550775,8.27103929,0.03261267,1.00566427,0.83852375,0.00000000,2.68392046,3.11758426,0.10737555,3.04786079
-5.00950475,8.07048436,0.03156468,0.96788512,0.82158085,0.00000000,2.61699652,3.00702425,0.10558219,3.01901011
-5.00350175,7.87179470,0.03044456,0.93096814,0.80415397,0.00000000,2.54900436,2.90193906,0.10368782,2.98692535
-4.99749875,7.67680132,0.02926336,0.89535907,0.78650077,0.00000000,2.48066583,2.80287872,0.10172201,2.95221471
-4.99149575,7.48698437,0.02803215,0.86142149,0.76885024,0.00000000,2.41258374,2.71020535,0.09971184,2.91541971
-4.98549275,7.30345103,0.02676190,0.82943230,0.75139624,0.00000000,2.34523533,2.62409962,0.09768102,2.87699470
-4.97948974,7.12692350,0.02546330,0.79958001,0.73429249,0.00000000,2.27897012,2.54456998,0.09564909,2.83729027
-4.97348674,6.95773783,0.02414663,0.77196587,0.71764917,0.00000000,2.21401204,2.47146432,0.09363092,2.79654165
-4.96748374,6.79585391,0.02282169,0.74660753,0.70153138,0.00000000,2.15046556,2.40448379,0.09163620,2.75486271
-4.96148074,6.64087668,0.02149768,0.72344518,0.68595937,0.00000000,2.08832559,2.34319855,0.08966931,2.71224598
-4.95547774,6.49208829,0.02018314,0.70234963,0.67091056,0.00000000,2.02749051,2.28706525,0.08772940,2.66856894
-4.94947474,6.34849056,0.01888592,0.68313227,0.65632325,0.00000000,1.96777801,2.23544622,0.08581064,2.62360625
-4.94347174,6.20885656,0.01761318,0.66555629,0.64210178,0.00000000,1.90894295,2.18762992,0.08390287,2.57704756
-4.93746873,6.07178985,0.01637132,0.64934892,0.62812305,0.00000000,1.85069667,2.14285268,0.08199228,2.52852001
-4.93146573,5.93578935,0.01516606,0.63421408,0.61424387,0.00000000,1.79272698,2.10032112,0.08006246,2.47761427
-4.92546273,5.79931752,0.01400241,0.61984523,0.60030907,0.00000000,1.73471807,2.05923512,0.07809550,2.42391304
-4.91945973,5.66086952,0.01288473,0.60593785,0.58615973,0.00000000,1.67636973,2.01881066,0.07607315,2.36702035
-4.91345673,5.51904063,0.01181674,0.59220114,0.57164138,0.00000000,1.61741495,1.97830207,0.07397805,2.30659040
-4.90745373,5.37258941,0.01080159,0.57836871,0.55661175,0.00000000,1.55763556,1.93702329,0.07179496,2.24235442
-4.90145073,5.22049426,0.00984190,0.56420789,0.54094769,0.00000000,1.49687510,1.89436725,0.06951177,2.17414424
-4.89544772,5.06200131,0.00893981,0.54952740,0.52455103,0.00000000,1.43504877,1.84982324,0.06712049,2.10191159
-4.88944472,4.89666196,0.00809705,0.53418321,0.50735323,0.00000000,1.37214994,1.80299146,0.06461795,2.02574206
-4.88344172,4.72435897,0.00731498,0.51808257,0.48931856,0.00000000,1.30825331,1.75359459,0.06200631,1.94586345
-4.87743872,4.54532043,0.00659469,0.50118610,0.47044578,0.00000000,1.24351459,1.70148603,0.05929331,1.86264802
-4.87143572,4.36012157,0.00593703,0.48350796,0.45076845,0.00000000,1.17816701,1.64665459,0.05649231,1.77660885
-4.86543272,4.16967484,0.00534271,0.46511433,0.43035370,0.00000000,1.11251485,1.58922572,0.05362198,1.68839074
-4.85942971,3.97520925,0.00481238,0.44612023,0.40929986,0.00000000,1.04692447,1.52945924,0.05070589,1.59875607
-4.85342671,3.77824017,0.00434668,0.42668494,0.38773294,0.00000000,0.98181340,1.46774384,0.04777185,1.50856666
-4.84742371,3.58053127,0.00394632,0.40700619,0.36580228,0.00000000,0.91763789,1.40458863,0.04485108,1.41876239
-4.84142071,3.38405037,0.00361217,0.38731343,0.34367568,0.00000000,0.85487963,1.34061206,0.04197732,1.33033782
-4.83541771,3.19092106,0.00334530,0.36786043,0.32153411,0.00000000,0.79403219,1.27652870,0.03918586,1.24431764
-4.82941471,3.00337187,0.00314708,0.34891730,0.29956642,0.00000000,0.73558756,1.21313434,0.03651254,1.16173198
-4.82341171,2.82368478,0.00301917,0.33076236,0.27796417,0.00000000,0.68002351,1.15128985,0.03399281,1.08359256
-4.81740870,2.65414466,0.00296360,0.31367389,0.25691686,0.00000000,0.62779184,1.09190432,0.03166078,1.01087026
-4.81140570,2.49699084,0.00298276,0.29792209,0.23660768,0.00000000,0.57930810,1.03591799,0.02954848,0.94447485
-4.80540270,2.35437213,0.00307943,0.28376127,0.21721000,0.00000000,0.53494276,0.98428528,0.02768504,0.88523714
-4.79939970,2.22830598,0.00325673,0.27142255,0.19888452,0.00000000,0.49501417,0.93795848,0.02609621,0.83389403
-4.79339670,2.12064259,0.00351808,0.26110704,0.18177734,0.00000000,0.45978306,0.89787231,0.02480381,0.79107636
-4.78739370,2.03303430,0.00386718,0.25297982,0.16601877,0.00000000,0.42944892,0.86492981,0.02382542,0.75729978
-4.78139070,1.96691065,0.00430789,0.24716467,0.15172286,0.00000000,0.40414784,0.83998963,0.02317414,0.73295857
-4.77538769,1.92345929,0.00484411,0.24373974,0.13898776,0.00000000,0.38395196,0.82385505,0.02285851,0.71832214
-4.76938469,1.90361265,0.00547974,0.24273422,0.12789652,0.00000000,0.36887030,0.81726472,0.02288245,0.71353426
-4.76338169,1.90804051,0.00621847,0.24412620,0.11851851,0.00000000,0.35885081,0.82088533,0.02324536,0.71861475
-4.75737869,1.93714821,0.00706369,0.24784172,0.11091103,0.00000000,0.35378360,0.83530602,0.02394227,0.73346358
-4.75137569,1.99108037,0.00801830,0.25375515,0.10512124,0.00000000,0.35350510,0.86103462,0.02496407,0.75786701
-4.74537269,2.06972971,0.00908458,0.26169100,0.10118809,0.00000000,0.35780320,0.89849539,0.02629778,0.79150591
-4.73936968,2.17275066,0.01026403,0.27142711,0.09914419,0.00000000,0.36642297,0.94802820,0.02792689,0.83396576
-4.73336668,2.29957707,0.01155721,0.28269929,0.09901743,0.00000000,0.37907315,1.00988872,0.02983170,0.88474835
-4.72736368,2.44944341,0.01296359,0.29520731,0.10083231,0.00000000,0.39543301,1.08424941,0.03198976,0.94328479
-4.72136068,2.62140856,0.01448140,0.30862216,0.10461086,0.00000000,0.41515958,1.17120082,0.03437625,1.00894957
-4.71535768,2.81438116,0.01610749,0.32259446,0.11037307,0.00000000,0.43789496,1.27075279,0.03696442,1.08107520
-4.70935468,3.02714550,0.01783722,0.33676369,0.11813676,0.00000000,0.46327371,1.38283527,0.03972601,1.15896720
-4.70335168,3.25838675,0.01966434,0.35076811,0.12791698,0.00000000,0.49092987,1.50729818,0.04263165,1.24191873
-4.69734867,3.50671433,0.02158088,0.36425487,0.13972486,0.00000000,0.52050364,1.64391012,0.04565126,1.32922454
-4.69134567,3.77068240,0.02357710,0.37689018,0.15356603,0.00000000,0.55164734,1.79235561,0.04875442,1.42019366
-4.68534267,4.04880661,0.02564142,0.38836900,0.16943868,0.00000000,0.58403059,1.95223076,0.05191060,1.51416048
-4.67933967,4.33957628,0.02776040,0.39842400,0.18733131,0.00000000,0.61734444,2.12303734,0.05508951,1.61049381
-4.67333667,4.64146191,0.02991875,0.40683333,0.20722049,0.00000000,0.65130446,2.30417555,0.05826126,1.70860370
-4.66733367,4.95291786,0.03209942,0.41342712,0.22906857,0.00000000,0.68565261,2.49493569,0.06139652,1.80794596
-4.66133067,5.27238085,0.03428366,0.41809222,0.25282165,0.00000000,0.72015800,2.69448942,0.06446670,1.90802446
-4.65532766,5.59826508,0.03645121,0.42077522,0.27840792,0.00000000,0.75461657,2.90188128,0.06744399,2.00839143
-4.64932466,5.92895531,0.03858055,0.42148358,0.30573657,0.00000000,0.78884987,3.11602130,0.07030154,2.10864620
-4.64332166,6.26279941,0.04064918,0.42028494,0.33469731,0.00000000,0.82270315,3.33567978,0.07301354,2.20843288
