energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.50175088,5.23603115,0.01064073,0.37169055,1.32010751,2.10494507,0.02414630,1.92543141
-5.49574787,5.24549404,0.01097891,0.36952481,1.32811254,2.10026340,0.02471564,1.93691563
-5.48974487,5.23204438,0.01131445,0.36553606,1.33041014,2.08625273,0.02522148,1.93977454
-5.48374187,5.19552288,0.01165108,0.35976948,1.32683869,2.06288794,0.02565351,1.93392768
-5.47773887,5.13628894,0.01199407,0.35231211,1.31738311,2.03035437,0.02600216,1.91948470
-5.47173587,5.05521605,0.01235006,0.34329106,1.30217658,1.98904660,0.02625891,1.89674195
-5.46573287,4.95366932,0.01272699,0.33287033,1.28149723,1.93955995,0.02641655,1.86617279
-5.45972986,4.83346638,0.01313377,0.32124632,1.25575976,1.88267521,0.02646945,1.82841193
-5.45372686,4.69682319,0.01358003,0.30864217,1.22550247,1.81933718,0.02641375,1.78423468
-5.44772386,4.54628718,0.01407575,0.29530128,1.19137029,1.75062794,0.02624751,1.73453199
-5.44172086,4.38466065,0.01463087,0.28148018,1.15409437,1.67773603,0.02597077,1.68028231
-5.43571786,4.21491744,0.01525486,0.26744108,1.11446921,1.60192277,0.02558557,1.62252152
-5.42971486,4.04011638,0.01595621,0.25344440,1.07332819,1.52448706,0.02509587,1.56231214
-5.42371186,3.86331467,0.01674204,0.23974161,1.03151844,1.44673002,0.02450747,1.50071288
-5.41770885,3.68748429,0.01761757,0.22656846,0.98987586,1.36992063,0.02382782,1.43874980
-5.41170585,3.51543428,0.01858571,0.21413905,0.94920133,1.29526362,0.02306578,1.37738976
-5.40570285,3.34974119,0.01964670,0.20264069,0.91023866,1.22387039,0.02223139,1.31751719
-5.39969985,3.19268949,0.02079774,0.19222986,0.87365509,1.15673388,0.02133555,1.25991461
-5.39369685,3.04622350,0.02203280,0.18302921,0.84002470,1.09470780,0.02038974,1.20524741
-5.38769385,2.91191152,0.02334244,0.17512573,0.80981525,1.03849063,0.01940573,1.15405304
-5.38169085,2.79092255,0.02471382,0.16856998,0.78337863,0.98861458,0.01839525,1.10673470
-5.37568784,2.68401578,0.02613077,0.16337651,0.76094496,0.94543936,0.01736975,1.06355956
-5.36968484,2.59154213,0.02757404,0.15952513,0.74262062,0.90915089,0.01634014,1.02466104
-5.36368184,2.51345743,0.02902167,0.15696320,0.72838974,0.87976445,0.01531657,0.99004513
-5.35767884,2.44934618,0.03044943,0.15560869,0.71811941,0.85713205,0.01430830,0.95960010
-5.35167584,2.39845469,0.03183147,0.15535385,0.71156796,0.84095379,0.01332356,0.93310936
-5.34567284,2.35973259,0.03314098,0.15606951,0.70839628,0.83079257,0.01236947,0.91026683
-5.33966983,2.33188109,0.03435100,0.15760973,0.70818173,0.82609185,0.01145201,0.89069423
-5.33366683,2.31340669,0.03543517,0.15981673,0.71043414,0.82619609,0.01057606,0.87396001
-5.32766383,2.30267874,0.03636862,0.16252598,0.71461355,0.83037310,0.00974543,0.85959897
-5.32166083,2.29798937,0.03712876,0.16557131,0.72014908,0.83783811,0.00896296,0.84713232
-5.31565783,2.29761403,0.03769607,0.16878991,0.72645853,0.84777878,0.00823061,0.83608735
-5.30965483,2.29987112,0.03805473,0.17202709,0.73296789,0.85938054,0.00754962,0.82601635
-5.30365183,2.30317893,0.03819326,0.17514066,0.73913052,0.87185184,0.00692060,0.81651406
-5.29764882,2.30610837,0.03810489,0.17800491,0.74444506,0.88444829,0.00634373,0.80723321
-5.29164582,2.30742978,0.03778790,0.18051402,0.74847180,0.89649531,0.00581884,0.79789772
-5.28564282,2.30615254,0.03724570,0.18258470,0.75084674,0.90740836,0.00534556,0.78831306
-5.27963982,2.30155603,0.03648676,0.18415825,0.75129307,0.91671020,0.00492344,0.77837348
-5.27363682,2.29321100,0.03552445,0.18520175,0.74962957,0.92404448,0.00455202,0.76806599
-5.26763382,2.28099062,0.03437661,0.18570838,0.74577564,0.92918521,0.00423092,0.75747071
-5.26163082,2.26507071,0.03306507,0.18569699,0.73975285,0.93204164,0.00395985,0.74675792
-5.25562781,2.24591910,0.03161501,0.18521073,0.73168292,0.93265841,0.00373868,0.73618159
-5.24962481,2.22427470,0.03005430,0.18431507,0.72178222,0.93121074,0.00356741,0.72606994
-5.24362181,2.20111678,0.02841270,0.18309492,0.71035311,0.92799505,0.00344616,0.71681316
-5.23761881,2.17762582,0.02672114,0.18165129,0.69777237,0.92341514,0.00337515,0.70884889
-5.23161581,2.15513742,0.02501095,0.18009743,0.68447717,0.91796454,0.00335463,0.70264596
-5.22561281,2.13509102,0.02331310,0.17855468,0.67094939,0.91220585,0.00338487,0.69868708
-5.21960980,2.11897558,0.02165765,0.17714811,0.65769853,0.90674780,0.00346605,0.69745098
-5.21360680,2.10827430,0.02007309,0.17600221,0.64524424,0.90222111,0.00359820,0.69939496
-5.20760380,2.10441054,0.01858591,0.17523674,0.63409891,0.89925414,0.00378118,0.70493818
-5.20160080,2.10869717,0.01722022,0.17496291,0.62475104,0.89844936,0.00401458,0.71444657
-5.19559780,2.12229112,0.01599748,0.17528002,0.61764995,0.90036169,0.00429767,0.72821966
-5.18959480,2.14615479,0.01493630,0.17627268,0.61319235,0.90547954,0.00462937,0.74647996
-5.18359180,2.18102565,0.01405236,0.17800868,0.61171113,0.91420930,0.00500817,0.76936502
-5.17758879,2.22739492,0.01335834,0.18053752,0.61346662,0.92686383,0.00543215,0.79692242
-5.17158579,2.28549549,0.01286400,0.18388966,0.61864051,0.94365526,0.00589890,0.82910773
-5.16558279,2.35529940,0.01257612,0.18807644,0.62733241,0.96469229,0.00640552,0.86578531
-5.15957979,2.43652404,0.01249867,0.19309053,0.63955899,0.98998168,0.00694863,0.90673169
-5.15357679,2.52864646,0.01263279,0.19890695,0.65525539,1.01943377,0.00752432,0.95164126
-5.14757379,2.63092434,0.01297687,0.20548439,0.67427884,1.05287140,0.00812821,1.00013385
-5.14157079,2.74242238,0.01352661,0.21276682,0.69641393,1.09004156,0.00875541,1.05176370
-5.13556778,2.86204248,0.01427500,0.22068524,0.72137927,1.13062901,0.00940057,1.10602934
-5.12956478,2.98855597,0.01521234,0.22915939,0.74883526,1.17427103,0.01005789,1.16238403
-5.12356178,3.12063657,0.01632624,0.23809940,0.77839239,1.22057246,0.01072118,1.22024618
-5.11755878,3.25689257,0.01760163,0.24740722,0.80962005,1.26912023,0.01138389,1.27900951
-5.11155578,3.39589701,0.01902078,0.25697795,0.84205537,1.31949681,0.01203918,1.33805269
-5.10555278,3.53621524,0.02056339,0.26670078,0.87521202,1.37129188,0.01268002,1.39674825
-5.09954977,3.67642909,0.02220666,0.27645994,0.90858881,1.42411191,0.01329925,1.45447067
-5.09354677,3.81515745,0.02392551,0.28613535,0.94167798,1.47758747,0.01388973,1.51060384
-5.08754377,3.95107344,0.02569287,0.29560333,0.97397324,1.53137805,0.01444444,1.56454774
-5.08154077,4.08291823,0.02748002,0.30473728,1.00497750,1.58517469,0.01495662,1.61572465
-5.07553777,4.20951216,0.02925702,0.31340859,1.03421029,1.63870041,0.01541995,1.66358510
-5.06953477,4.32976347,0.03099331,0.32148774,1.06121506,1.69170888,0.01582868,1.70761351
-5.06353177,4.44267538,0.03265828,0.32884568,1.08556609,1.74398172,0.01617782,1.74733385
-5.05752876,4.54735186,0.03422198,0.33535573,1.10687528,1.79532466,0.01646328,1.78231529
-5.05152576,4.64300248,0.03565583,0.34089570,1.12479847,1.84556312,0.01668201,1.81217786
-5.04552276,4.72894659,0.03693332,0.34535045,1.13904145,1.89453745,0.01683213,1.83659797
-5.03951976,4.80461685,0.03803077,0.34861479,1.14936527,1.94209810,0.01691306,1.85531375
-5.03351676,4.86956186,0.03892793,0.35059644,1.15559077,1.98810109,0.01692553,1.86812978
-5.02751376,4.92344785,0.03960860,0.35121919,1.15760218,2.03240375,0.01687166,1.87492113
-5.02151076,4.96605897,0.04006101,0.35042586,1.15534942,2.07486100,0.01675490,1.87563626
-5.01550775,4.99729579,0.04027822,0.34818096,1.14884907,2.11532222,0.01658000,1.87029858
-5.00950475,5.01717184,0.04025822,0.34447300,1.13818382,2.15362870,0.01635287,1.85900639
-5.00350175,5.02580799,0.04000394,0.33931609,1.12350023,2.18961180,0.01608046,1.84193099
-4.99749875,5.02342457,0.03952311,0.33275080,1.10500491,2.22309188,0.01577055,1.81931301
-4.99149575,5.01033154,0.03882790,0.32484428,1.08295913,2.25387807,0.01543150,1.79145685
-4.98549275,4.98691712,0.03793447,0.31568932,1.05767201,2.28176903,0.01507207,1.75872356
-4.97948974,4.95363534,0.03686236,0.30540270,1.02949257,2.30655488,0.01470112,1.72152221
-4.97348674,4.91099343,0.03563384,0.29412252,0.99880089,2.32802035,0.01432736,1.68030042
-4.96748374,4.85953975,0.03427315,0.28200494,0.96599880,2.34594940,0.01395912,1.63553409
-4.96148074,4.79985319,0.03280576,0.26922023,0.93150042,2.36013132,0.01360413,1.58771720
-4.95547774,4.73253473,0.03125761,0.25594832,0.89572304,2.37036829,0.01326933,1.53735184
-4.94947474,4.65820173,0.02965438,0.24237424,0.85907853,2.37648448,0.01296073,1.48493907
-4.94347174,4.57748535,0.02802087,0.22868340,0.82196580,2.37833616,0.01268334,1.43097087
-4.93746873,4.49103120,0.02638047,0.21505703,0.78476444,2.37582279,0.01244108,1.37592356
-4.93146573,4.39950278,0.02475467,0.20166793,0.74782966,2.36889839,0.01223685,1.32025270
-4.92546273,4.30358735,0.02316276,0.18867676,0.71148873,2.35758267,0.01207251,1.26438960
-4.91945973,4.20400321,0.02162161,0.17622881,0.67603876,2.34197112,0.01194905,1.20873934
-4.91345673,4.10150736,0.02014556,0.16445155,0.64174582,2.32224343,0.01186665,1.15368007
-4.90745373,3.99690236,0.01874643,0.15345281,0.60884510,2.29866937,0.01182488,1.09956335
-4.90145073,3.89104101,0.01743355,0.14331975,0.57754196,2.27161148,0.01182280,1.04671514
-4.89544772,3.78482781,0.01621399,0.13411848,0.54801350,2.24152390,0.01185915,0.99543722
-4.88944472,3.67921605,0.01509267,0.12589431,0.52041040,2.20894700,0.01193247,0.94600850
-4.88344172,3.57519983,0.01407263,0.11867258,0.49485880,2.17449747,0.01204121,0.89868602
-4.87743872,3.47380072,0.01315523,0.11245988,0.47146182,2.13885402,0.01218380,0.85370544
-4.87143572,3.37604887,0.01234041,0.10724563,0.45030071,2.10273887,0.01235869,0.81128067
-4.86543272,3.28295918,0.01162688,0.10300392,0.43143542,2.06689566,0.01256432,0.77160272
-4.85942971,3.19550325,0.01101230,0.09969538,0.41490445,2.03206454,0.01279913,0.73483772
-4.85342671,3.11457842,0.01049344,0.09726922,0.40072423,1.99895559,0.01306142,0.70112423
-4.84742371,3.04097535,0.01006628,0.09566511,0.38888796,1.96822164,0.01334924,0.67056992
-4.84142071,2.97534599,0.00972614,0.09481501,0.37936409,1.94043191,0.01366033,0.64324810
-4.83541771,2.91817360,0.00946770,0.09464493,0.37209475,1.91604776,0.01399190,0.61919414
-4.82941471,2.86974692,0.00928509,0.09507644,0.36699432,1.89540193,0.01434059,0.59840227
-4.82341171,2.83014006,0.00917186,0.09602812,0.36394838,1.87868243,0.01470230,0.58082299
-4.81740870,2.79919964,0.00912108,0.09741687,0.36281331,1.86592211,0.01507217,0.56636145
-4.81140570,2.77654044,0.00912534,0.09915903,0.36341681,1.85699456,0.01544452,0.55487696
-4.80540270,2.76155021,0.00917679,0.10117156,0.36555939,1.85161701,0.01581292,0.54618398
-4.79939970,2.75340413,0.00926723,0.10337304,0.36901711,1.84936009,0.01617023,0.54005457
-4.79339670,2.75108849,0.00938817,0.10568474,0.37354539,1.84966439,0.01650875,0.53622244
-4.78739370,2.75343316,0.00953095,0.10803166,0.37888410,1.85186308,0.01682040,0.53438854
-4.78139070,2.75915157,0.00968688,0.11034353,0.38476358,1.85520976,0.01709698,0.53422809
-4.77538769,2.76688655,0.00984737,0.11255594,0.39091152,1.85891034,0.01733038,0.53539882
-4.76938469,2.77526026,0.01000406,0.11461132,0.39706044,1.86215742,0.01751292,0.53755017
-4.76338169,2.78292593,0.01014906,0.11646006,0.40295544,1.86416561,0.01763755,0.54033308
-4.75737869,2.78861903,0.01027505,0.11806141,0.40836179,1.86420618,0.01769823,0.54341009
-4.75137569,2.79120565,0.01037547,0.11938436,0.41307217,1.86163934,0.01769008,0.54646520
-4.74537269,2.78972565,0.01044466,0.12040840,0.41691310,1.85594260,0.01760961,0.54921312
-4.73936968,2.78342870,0.01047798,0.12112394,0.41975022,1.84673383,0.01745492,0.55140754
-4.73336668,2.77180133,0.01047189,0.12153260,0.42149218,1.83378792,0.01722570,0.55284797
-4.72736368,2.75458380,0.01042403,0.12164713,0.42209298,1.81704630,0.01692332,0.55338489
-4.72136068,2.73177587,0.01033324,0.12149096,0.42155245,1.79661879,0.01655078,0.55292283
-4.71535768,2.70363133,0.01019951,0.12109746,0.41991502,1.77277777,0.01611255,0.55142139
-4.70935468,2.67064136,0.01002400,0.12050874,0.41726663,1.74594501,0.01561445,0.54889396
-4.70335168,2.63350774,0.00980886,0.11977415,0.41373003,1.71667186,0.01506343,0.54540427
-4.69734867,2.59310710,0.00955720,0.11894845,0.40945856,1.68561374,0.01446729,0.54106087
-4.69134567,2.55044803,0.00927289,0.11808965,0.40462884,1.65350040,0.01383441,0.53600982
-4.68534267,2.50662308,0.00896043,0.11725670,0.39943246,1.62110319,0.01317350,0.53042590
-4.67933967,2.46275807,0.00862475,0.11650707,0.39406727,1.58920116,0.01249328,0.52450274
-4.67333667,2.41996096,0.00827107,0.11589424,0.38872855,1.55854758,0.01180221,0.51844238
-4.66733367,2.37927296,0.00790472,0.11546534,0.38360045,1.52983844,0.01110832,0.51244467
-4.66133067,2.34162387,0.00753096,0.11525896,0.37884804,1.50368431,0.01041892,0.50669711
-4.65532766,2.30779384,0.00715489,0.11530326,0.37461046,1.48058707,0.00974054,0.50136551
-4.64932466,2.27838308,0.00678125,0.11561440,0.37099527,1.46092218,0.00907878,0.49658598
-4.64332166,2.25379083,0.00641441,0.11619558,0.36807425,1.44492733,0.00843826,0.49245848
-4.63731866,2.23420417,0.00605826,0.11703641,0.36588102,1.43269785,0.00782259,0.48904237
-4.63131566,2.21959700,0.00571616,0.11811304,0.36441015,1.42418861,0.00723445,0.48635396
-4.62531266,2.20973868,0.00539094,0.11938869,0.36361814,1.41922234,0.00667563,0.48436619
-4.61930965,2.20421179,0.00508488,0.12081482,0.36342596,1.41750346,0.00614709,0.48301040
-4.61330665,2.20243742,0.00479975,0.12233279,0.36372303,1.41863665,0.00564912,0.48218004
-4.60730365,2.20370675,0.00453687,0.12387597,0.36437244,1.42214883,0.00518146,0.48173597
-4.60130065,2.20721683,0.00429707,0.12537215,0.36521718,1.42751350,0.00474338,0.48151321
-4.59529765,2.21210872,0.00408084,0.12674625,0.36608703,1.43417582,0.00433385,0.48132856
-4.58929465,2.21750590,0.00388829,0.12792311,0.36680575,1.44157739,0.00395163,0.48098886
-4.58329165,2.22255111,0.00371928,0.12883031,0.36719836,1.44917925,0.00359536,0.48029934
-4.57728864,2.22643987,0.00357337,0.12940079,0.36709814,1.45648216,0.00326366,0.47907176
-4.57128564,2.22844913,0.00344995,0.12957536,0.36635298,1.46304330,0.00295520,0.47713183
-4.56528264,2.22796022,0.00334819,0.12930470,0.36483099,1.46848876,0.00266871,0.47432579
-4.55927964,2.22447510,0.00326709,0.12855109,0.36242511,1.47252153,0.00240305,0.47052571
-4.55327664,2.21762598,0.00320548,0.12728950,0.35905649,1.47492504,0.00215720,0.46563346
-4.54727364,2.20717821,0.00316207,0.12550830,0.35467671,1.47556245,0.00193026,0.45958327
-4.54127064,2.19302717,0.00313537,0.12320931,0.34926874,1.47437233,0.00172149,0.45234277
-4.53526763,2.17519004,0.00312379,0.12040744,0.34284673,1.47136137,0.00153023,0.44391273
-4.52926463,2.15379352,0.00312558,0.11712981,0.33545462,1.46659509,0.00135593,0.43432555
-4.52326163,2.12905879,0.00313886,0.11341445,0.32716394,1.46018747,0.00119813,0.42364272
-4.51725863,2.10128526,0.00316168,0.10930875,0.31807069,1.45229053,0.00105646,0.41195154
-4.51125563,2.07083416,0.00319197,0.10486759,0.30829173,1.44308458,0.00093059,0.39936121
-4.50525263,2.03811330,0.00322768,0.10015137,0.29796082,1.43277010,0.00082027,0.38599876
-4.49924962,2.00356392,0.00326674,0.09522407,0.28722442,1.42156166,0.00072530,0.37200487
-4.49324662,1.96765027,0.00330717,0.09015122,0.27623757,1.40968410,0.00064556,0.35752989
-4.48724362,1.93085214,0.00334712,0.08499813,0.26515993,1.39737126,0.00058098,0.34273017
-4.48124062,1.89366054,0.00338494,0.07982825,0.25415214,1.38486682,0.00053160,0.32776493
-4.47523762,1.85657596,0.00341927,0.07470175,0.24337251,1.37242688,0.00049753,0.31279352
-4.46923462,1.82010877,0.00344908,0.06967445,0.23297418,1.36032368,0.00047900,0.29797336
-4.46323162,1.78478079,0.00347373,0.06479692,0.22310269,1.34884963,0.00047634,0.28345824
-4.45722861,1.75112711,0.00349303,0.06011394,0.21389397,1.33832084,0.00049000,0.26939712
-4.45122561,1.71969724,0.00350724,0.05566415,0.20547264,1.32907932,0.00052054,0.25593318
-4.44522261,1.69105447,0.00351715,0.05147997,0.19795061,1.32149308,0.00056863,0.24320312
-4.43921961,1.66577279,0.00352401,0.04758763,0.19142585,1.31595355,0.00063502,0.23133642
-4.43321661,1.64443064,0.00352954,0.04400737,0.18598130,1.31286998,0.00072054,0.22045464
-4.42721361,1.62760130,0.00353590,0.04075378,0.18168388,1.31266057,0.00082606,0.21067049
-4.42121061,1.61583986,0.00354559,0.03783607,0.17858342,1.31574058,0.00095246,0.20208670
-4.41520760,1.60966713,0.00356142,0.03525848,0.17671170,1.32250770,0.00110059,0.19479461
-4.40920460,1.60955106,0.00358640,0.03302058,0.17608149,1.33332547,0.00127122,0.18887260
-4.40320160,1.61588673,0.00362360,0.03111764,0.17668561,1.34850542,0.00146498,0.18438424
-4.39719860,1.62897580,0.00367612,0.02954087,0.17849619,1.36828917,0.00168234,0.18137632
-4.39119560,1.64900697,0.00374691,0.02827772,0.18146414,1.39283129,0.00192355,0.17987701
-4.38519260,1.67603846,0.00383872,0.02731206,0.18551891,1.42218432,0.00218859,0.17989402
-4.37918959,1.70998393,0.00395394,0.02662445,0.19056876,1.45628680,0.00247716,0.18141310
-4.37318659,1.75060293,0.00409458,0.02619235,0.19650148,1.49495525,0.00278858,0.18439699
-4.36718359,1.79749672,0.00426212,0.02599039,0.20318578,1.53788084,0.00312187,0.18878489
-4.36118059,1.85011015,0.00445751,0.02599067,0.21047327,1.58463119,0.00347565,0.19449257
-4.35517759,1.90773978,0.00468111,0.02616312,0.21820121,1.63465741,0.00384820,0.20141325
-4.34917459,1.96954832,0.00493265,0.02647596,0.22619585,1.68730630,0.00423742,0.20941923
-4.34317159,2.03458474,0.00521122,0.02689622,0.23427638,1.74183731,0.00464090,0.21836424
-4.33716858,2.10180954,0.00551530,0.02739030,0.24225939,1.79744340,0.00505592,0.22808652
-4.33116558,2.17012389,0.00584280,0.02792461,0.24996369,1.85327508,0.00547951,0.23841256
-4.32516258,2.23840152,0.00619102,0.02846629,0.25721526,1.90846630,0.00590848,0.24916126
-4.31915958,2.30552184,0.00655681,0.02898392,0.26385228,1.96216111,0.00633947,0.26014850
-4.31315658,2.37040285,0.00693653,0.02944818,0.26972987,2.01353980,0.00676902,0.27119188
-4.30715358,2.43203233,0.00732617,0.02983257,0.27472444,2.06184322,0.00719365,0.28211548
