energy_ev,total_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.80790395,2.07263855,0.43028702,0.74550003,0.03078119,0.92155508,0.43149586,0.00166249
-5.80190095,1.95349867,0.39694055,0.68806350,0.02816136,0.90305409,0.39655468,0.00152499
-5.79589795,1.84544901,0.36816755,0.63773663,0.02570212,0.88347742,0.36655122,0.00140564
-5.78989495,1.74926365,0.34423497,0.59493894,0.02342366,0.86285720,0.34172436,0.00130520
-5.78389195,1.66552799,0.32533684,0.55997563,0.02134239,0.84123592,0.32223908,0.00122425
-5.77788894,1.59465150,0.31159610,0.53304230,0.01947080,0.81867229,0.30819004,0.00116322
-5.77188594,1.53688249,0.30306734,0.51423098,0.01781753,0.79524636,0.29960592,0.00112239
-5.76588294,1.49232358,0.29974004,0.50353687,0.01638742,0.77106343,0.29645408,0.00110194
-5.75987994,1.46094688,0.30154224,0.50086553,0.01518177,0.74625653,0.29864526,0.00110193
-5.75387694,1.44260785,0.30834417,0.50603997,0.01419858,0.72098720,0.30603815,0.00112235
-5.74787394,1.43705737,0.31996196,0.51880767,0.01343289,0.69544439,0.31844355,0.00116311
-5.74187094,1.44395172,0.33616126,0.53884713,0.01287707,0.66984181,0.33562824,0.00122408
-5.73586793,1.46286031,0.35666071,0.56577404,0.01252126,0.64441351,0.35731841,0.00130504
-5.72986493,1.49327155,0.38113558,0.59914721,0.01235370,0.61940822,0.38320282,0.00140572
-5.72386193,1.53459695,0.40922139,0.63847406,0.01236112,0.59508277,0.41293574,0.00152578
-5.71785893,1.58617425,0.44051780,0.68321613,0.01252910,0.57169469,0.44613987,0.00166479
-5.71185593,1.64726986,0.47459294,0.73279450,0.01284244,0.54949484,0.48240932,0.00182223
-5.70585293,1.71708142,0.51098809,0.78659542,0.01328547,0.52871999,0.52131288,0.00199742
-5.69984992,1.79474081,0.54922303,0.84397614,0.01384233,0.50958610,0.56239768,0.00218956
-5.69384692,1.87931829,0.58880204,0.90427124,0.01449731,0.49228225,0.60519321,0.00239767
-5.68784392,1.96982799,0.62922040,0.96679933,0.01523505,0.47696577,0.64921612,0.00262055
-5.68184092,2.06523512,0.66997166,1.03087028,0.01604077,0.46375844,0.69397542,0.00285680
-5.67583792,2.16446510,0.71055537,1.09579302,0.01690048,0.45274401,0.73897837,0.00310479
-5.66983492,2.26641454,0.75048519,1.16088378,0.01780108,0.44396689,0.78373699,0.00336266
-5.66383192,2.36996419,0.78929732,1.22547482,0.01873056,0.43743215,0.82777502,0.00362828
-5.65782891,2.47399367,0.82655898,1.28892359,0.01967804,0.43310643,0.87063535,0.00389935
-5.65182591,2.57739774,0.86187674,1.35062217,0.02063383,0.43091985,0.91188771,0.00417335
-5.64582291,2.67910386,0.89490451,1.41000688,0.02158946,0.43076866,0.95113658,0.00444764
-5.63981991,2.77809073,0.92535089,1.46656798,0.02253767,0.43251838,0.98802904,0.00471948
-5.63381691,2.87340732,0.95298571,1.51985916,0.02347235,0.43600748,1.02226241,0.00498613
-5.62781391,2.96419184,0.97764544,1.56950669,0.02438851,0.44105115,1.05359140,0.00524492
-5.62181091,3.04969028,0.99923726,1.61521782,0.02528210,0.44744539,1.08183463,0.00549336
-5.61580790,3.12927361,1.01774167,1.65678833,0.02614998,0.45497100,1.10688004,0.00572922
-5.60980490,3.20245315,1.03321323,1.69410855,0.02698969,0.46339761,1.12868916,0.00595066
-5.60380190,3.26889325,1.04577945,1.72716780,0.02779932,0.47248768,1.14729966,0.00615634
-5.59779890,3.32842060,1.05563761,1.75605659,0.02857736,0.48200029,1.16282614,0.00634549
-5.59179590,3.38102937,1.06304952,1.78096629,0.02932248,0.49169493,1.17545879,0.00651802
-5.58579290,3.42688160,1.06833407,1.80218595,0.03003340,0.50133503,1.18545968,0.00667458
-5.57978989,3.46630232,1.07185778,1.82009597,0.03070871,0.51069149,1.19315668,0.00681660
-5.57378689,3.49976893,1.07402349,1.83515844,0.03134671,0.51954590,1.19893482,0.00694631
-5.56778389,3.52789497,1.07525737,1.84790417,0.03194536,0.52769374,1.20322522,0.00706671
-5.56178089,3.55140818,1.07599466,1.85891650,0.03250211,0.53494726,1.20649188,0.00718157
-5.55577789,3.57112355,1.07666457,1.86881230,0.03301395,0.54113818,1.20921641,0.00729527
-5.54977489,3.58791198,1.07767486,1.87822061,0.03347735,0.54612024,1.21188144,0.00741274
-5.54377189,3.60266575,1.07939673,1.88775963,0.03388835,0.54977131,1.21495302,0.00753927
-5.53776888,3.61626208,1.08215062,1.89801295,0.03424266,0.55199534,1.21886294,0.00768036
-5.53176588,3.62952644,1.08619352,1.90950594,0.03453584,0.55272386,1.22399144,0.00784153
-5.52576288,3.64319723,1.09170862,1.92268355,0.03476347,0.55191724,1.23065140,0.00802808
-5.51975988,3.65789368,1.09879761,1.93789029,0.03492146,0.54956549,1.23907449,0.00824486
-5.51375688,3.67408862,1.10747634,1.95535382,0.03500629,0.54568865,1.24940026,0.00849614
-5.50775388,3.69208773,1.11767407,1.97517283,0.03501539,0.54033688,1.26166868,0.00878534
-5.50175088,3.71201647,1.12923655,1.99731011,0.03494741,0.53359000,1.27581660,0.00911490
-5.49574787,3.73381575,1.14193293,2.02159142,0.03480261,0.52555675,1.29167864,0.00948614
-5.48974487,3.75724673,1.15546637,2.04771035,0.03458315,0.51637349,1.30899237,0.00989917
-5.48374187,3.78190495,1.16948788,2.07523930,0.03429334,0.50620265,1.32740788,0.01035286
-5.47773887,3.80724313,1.18361298,2.10364619,0.03393994,0.49523067,1.34650143,0.01084486
-5.47173587,3.83260199,1.19744035,2.13231639,0.03353227,0.48366556,1.36579241,0.01137166
-5.46573287,3.85724736,1.21057159,2.16057886,0.03308229,0.47173414,1.38476328,0.01192871
-5.45972986,3.88041216,1.22263128,2.18773548,0.03260464,0.45967882,1.40288119,0.01251063
-5.45372686,3.90134085,1.23328628,2.21309215,0.03211649,0.44775412,1.41962056,0.01311139
-5.44772386,3.91933436,1.24226324,2.23599030,0.03163733,0.43622278,1.43448554,0.01372459
-5.44172086,3.93379290,1.24936353,2.25583720,0.03118868,0.42535158,1.44703110,0.01434378
-5.43571786,3.94425461,1.25447469,2.27213376,0.03079363,0.41540690,1.45688199,0.01496266
-5.42971486,3.95042780,1.25757789,2.28449829,0.03047637,0.40664994,1.46374845,0.01557548
-5.42371186,3.95221493,1.25875077,2.29268519,0.03026157,0.39933182,1.46743812,0.01617725
-5.41770885,3.94972717,1.25816570,2.29659758,0.03017373,0.39368840,1.46786342,0.01676402
-5.41170585,3.94328829,1.25608325,2.29629321,0.03023647,0.38993509,1.46504425,0.01733307
-5.40570285,3.93342784,1.25284133,2.29198354,0.03047179,0.38826159,1.45910579,0.01788306
-5.39969985,3.92086360,1.24884032,2.28402579,0.03089937,0.38882671,1.45027174,0.01841415
-5.39369685,3.90647416,1.24452507,2.27290864,0.03153580,0.39175343,1.43885321,0.01892802
-5.38769385,3.89126290,1.24036452,2.25923214,0.03239396,0.39712422,1.42523412,0.01942781
-5.38169085,3.87631522,1.23682993,2.24368291,0.03348243,0.40497698,1.40985369,0.01991801
-5.37568784,3.86275102,1.23437285,2.22700598,0.03480496,0.41530151,1.39318716,0.02040434
-5.36968484,3.85167495,1.23340390,2.20997451,0.03636013,0.42803692,1.37572555,0.02089349
-5.36368184,3.84412694,1.23427334,2.19335905,0.03814106,0.44307005,1.35795565,0.02139286
-5.35767884,3.84103542,1.23725442,2.17789772,0.04013538,0.46023505,1.34034114,0.02191031
-5.35167584,3.84317578,1.24253036,2.16426882,0.04232525,0.47931427,1.32330570,0.02245378
-5.34567284,3.85113597,1.25018548,2.15306699,0.04468764,0.50004069,1.30721904,0.02303109
-5.33966983,3.86529108,1.26020097,2.14478409,0.04719470,0.52210175,1.29238613,0.02364956
-5.33366683,3.88578803,1.27245545,2.13979546,0.04981433,0.54514475,1.27904033,0.02431577
-5.32766383,3.91254105,1.28673025,2.13835203,0.05251093,0.56878376,1.26734023,0.02503537
-5.32166083,3.94523807,1.30271912,2.14057840,0.05524618,0.59260787,1.25737038,0.02581287
-5.31565783,3.98335753,1.32004185,2.14647670,0.05798003,0.61619057,1.24914548,0.02665151
-5.30965483,4.02619457,1.33826116,2.15593576,0.06067171,0.63910024,1.24261764,0.02755318
-5.30365183,4.07289528,1.35690196,2.16874481,0.06328075,0.66091115,1.23768598,0.02851844
-5.29764882,4.12249693,1.37547204,2.18461085,0.06576810,0.68121490,1.23420801,0.02954651
-5.29164582,4.17397250,1.39348335,2.20317853,0.06809713,0.69963177,1.23201192,0.03063536
-5.28564282,4.22627691,1.41047272,2.22405156,0.07023461,0.71582167,1.23090900,0.03178186
-5.27963982,4.27839312,1.42602125,2.24681442,0.07215154,0.72949436,1.23070559,0.03298188
-5.27363682,4.32937582,1.43977154,2.27105335,0.07382397,0.74041850,1.23121382,0.03423049
-5.26763382,4.37839104,1.45144196,2.29637573,0.07523350,0.74842926,1.23226066,0.03552218
-5.26163082,4.42475002,1.46083768,2.32242708,0.07636776,0.75343426,1.23369496,0.03685101
-5.25562781,4.46793627,1.46785792,2.34890508,0.07722060,0.75541764,1.23539227,0.03821080
-5.24962481,4.50762510,1.47249942,2.37557030,0.07779219,0.75444203,1.23725744,0.03959537
-5.24362181,4.54369505,1.47485603,2.40225336,0.07808888,0.75064852,1.23922497,0.04099867
-5.23761881,4.57623145,1.47511479,2.42885865,0.07812289,0.74425454,1.24125754,0.04241493
-5.23161581,4.60552213,1.47354861,2.45536459,0.07791191,0.73554974,1.24334297,0.04383882
-5.22561281,4.63204610,1.47050618,2.48182088,0.07747846,0.72489001,1.24548994,0.04526550
-5.21960980,4.65645567,1.46639940,2.50834286,0.07684931,0.71268984,1.24772300,0.04669073
-5.21360680,4.67955300,1.46168915,2.53510354,0.07605460,0.69941315,1.25007718,0.04811086
-5.20760380,4.70226198,1.45686962,2.56232356,0.07512715,0.68556298,1.25259277,0.04952288
-5.20160080,4.72559629,1.45245203,2.59025949,0.07410149,0.67167012,1.25531025,0.05092431
-5.19559780,4.75062453,1.44894804,2.61919089,0.07301310,0.65828106,1.25826599,0.05231316
-5.18959480,4.77843346,1.44685342,2.64940635,0.07189749,0.64594548,1.26148859,0.05368779
-5.18359180,4.81008995,1.44663235,2.68118896,0.07078946,0.63520358,1.26499606,0.05504677
-5.17758879,4.84660273,1.44870267,2.71480142,0.06972224,0.62657346,1.26879380,0.05638866
-5.17158579,4.88888463,1.45342247,2.75047123,0.06872686,0.62053888,1.27287337,0.05771183
-5.16558279,4.93771636,1.46107824,2.78837628,0.06783145,0.61753762,1.27721183,0.05901421
-5.15957979,4.99371265,1.47187482,2.82863125,0.06706069,0.61795071,1.28177169,0.06029308
-5.15357679,5.05729198,1.48592744,2.87127539,0.06643534,0.62209288,1.28650118,0.06154480
-5.14757379,5.12865076,1.50325595,2.91626202,0.06597183,0.63020429,1.29133487,0.06276470
-5.14157079,5.20774326,1.52378153,2.96345046,0.06568200,0.64244400,1.29619450,0.06394683
-5.13556778,5.29426823,1.54732590,3.01260080,0.06557291,0.65888530,1.30098992,0.06508392
-5.12956478,5.38766321,1.57361328,3.06337211,0.06564684,0.67951307,1.30562021,0.06616734
-5.12356178,5.48710733,1.60227507,3.11532436,0.06590127,0.70422337,1.30997497,0.06718712
-5.11755878,5.59153304,1.63285716,3.16792439,0.06632918,0.73282529,1.31393575,0.06813212
-5.11155578,5.69964697,1.66482995,3.22055605,0.06691931,0.76504516,1.31737773,0.06899022
-5.10555278,5.80995967,1.69760077,3.27253432,0.06765662,0.80053285,1.32017160,0.06974865
-5.09954977,5.92082346,1.73052830,3.32312308,0.06852289,0.83887031,1.32218577,0.07039438
-5.09354677,6.03047729,1.76293880,3.37155598,0.06949735,0.87958177,1.32328872,0.07091453
-5.08754377,6.13709691,1.79414348,3.41705952,0.07055745,0.92214549,1.32335161,0.07129690
-5.08154077,6.23884850,1.82345645,3.45887743,0.07167965,0.96600656,1.32225095,0.07153044
-5.07553777,6.33394334,1.85021272,3.49629525,0.07284030,1.01059030,1.31987132,0.07160580
-5.06953477,6.42069130,1.87378545,3.52866377,0.07401644,1.05531580,1.31610786,0.07151572
-5.06353177,6.49755065,1.89360192,3.55542038,0.07518665,1.09960903,1.31086860,0.07125554
-5.05752876,6.56317196,1.90915759,3.57610711,0.07633177,1.14291513,1.30407632,0.07082341
-5.05152576,6.61643411,1.92002771,3.59038447,0.07743559,1.18470942,1.29566991,0.07022064
-5.04552276,6.65647101,1.92587621,3.59804047,0.07848535,1.22450671,1.28560520,0.06945167
-5.03951976,6.68268782,1.92646139,3.59899443,0.07947215,1.26186884,1.27385509,0.06852419
-5.03351676,6.69476646,1.92163864,3.59329538,0.08039117,1.29641007,1.26040917,0.06744888
-5.02751376,6.69266048,1.91135992,3.58111543,0.08124172,1.32780055,1.24527275,0.06623926
-5.02151076,6.67658011,1.89567036,3.56273857,0.08202711,1.35576764,1.22846552,0.06491123
-5.01550775,6.64696871,1.87470241,3.53854558,0.08275439,1.38009560,1.21001982,0.06348272
-5.00950475,6.60447248,1.84866766,3.50899612,0.08343385,1.40062369,1.18997892,0.06197309
-5.00350175,6.54990511,1.81784724,3.47460909,0.08407844,1.41724297,1.16839525,0.06040265
-4.99749875,6.48420981,1.78258097,3.43594221,0.08470307,1.42989242,1.14532889,0.05879205
-4.99149575,6.40842057,1.74325606,3.39357206,0.08532378,1.43855437,1.12084633,0.05716174
-4.98549275,6.32362470,1.70029574,3.34807552,0.08595687,1.44324989,1.09501976,0.05553146
-4.97948974,6.23092834,1.65414825,3.30001339,0.08661802,1.44403423,1.06792674,0.05391976
-4.97348674,6.13142629,1.60527672,3.24991674,0.08732137,1.44099266,1.03965045,0.05234363
-4.96748374,6.02617706,1.55414991,3.19827656,0.08807869,1.43423676,1.01028030,0.05081815
-4.96148074,5.91618373,1.50123433,3.14553671,0.08889858,1.42390136,0.97991291,0.04935627
-4.95547774,5.80238077,1.44698756,3.09209016,0.08978580,1.41014202,0.94865337,0.04796868
-4.94947474,5.68562644,1.39185278,3.03827835,0.09074071,1.39313310,0.91661643,0.04666374
-4.94347174,5.56670052,1.33625459,2.98439328,0.09175888,1.37306631,0.88392773,0.04544751
-4.93746873,5.44630637,1.28059584,2.93068183,0.09283085,1.35014949,0.85072468,0.04432384
-4.93146573,5.32507665,1.22525529,2.87735181,0.09394211,1.32460565,0.81715704,0.04329453
-4.92546273,5.20358166,1.17058607,2.82457927,0.09507323,1.29667201,0.78338692,0.04235951
-4.91945973,5.08233945,1.11691456,2.77251638,0.09620028,1.26659897,0.74958826,0.04151711
-4.91345673,4.96182674,1.06453978,2.72129964,0.09729527,1.23464877,0.71594568,0.04076428
-4.90745373,4.84249003,1.01373288,2.67105779,0.09832701,1.20109404,0.68265272,0.04009693
-4.90145073,4.72475605,0.96473690,2.62191909,0.09926189,1.16621584,0.64990954,0.03951013
-4.89544772,4.60904118,0.91776657,2.57401781,0.10006499,1.13030154,0.61792015,0.03899846
-4.88944472,4.49575919,0.87300813,2.52749944,0.10070115,1.09364229,0.58688919,0.03855621
-4.88344172,4.38532719,0.83061929,2.48252462,0.10113617,1.05653023,0.55701853,0.03817763
-4.87743872,4.27816934,0.79072916,2.43927149,0.10133799,1.01925556,0.52850368,0.03785712
-4.87143572,4.17471820,0.75343834,2.39793638,0.10127787,0.98210341,0.50153015,0.03758940
-4.86543272,4.07541369,0.71881904,2.35873281,0.10093140,0.94535066,0.47627000,0.03736965
-4.85942971,3.98069952,0.68691550,2.32188867,0.10027950,0.90926276,0.45287849,0.03719354
-4.85342671,3.89101725,0.65774443,2.28764175,0.09930913,0.87409061,0.43149108,0.03705730
-4.84742371,3.80679807,0.63129579,2.25623357,0.09801385,0.84006758,0.41222074,0.03695769
-4.84142071,3.72845267,0.60753376,2.22790187,0.09639417,0.80740666,0.39515572,0.03689199
-4.83541771,3.65635946,0.58639790,2.20287191,0.09445758,0.77629783,0.38035772,0.03685785
-4.82941471,3.59085181,0.56780466,2.18134701,0.09221837,0.74690576,0.36786050,0.03685327
-4.82341171,3.53220481,0.55164905,2.16349881,0.08969726,0.71936773,0.35766910,0.03687640
-4.81740870,3.48062223,0.53780659,2.14945771,0.08692073,0.69379192,0.34975941,0.03692548
-4.81140570,3.43622463,0.52613550,2.13930404,0.08392024,0.67025609,0.34407836,0.03699868
-4.80540270,3.39903912,0.51647906,2.13306063,0.08073124,0.64880674,0.34054450,0.03709401
-4.79939970,3.36899173,0.50866822,2.13068719,0.07739215,0.62945865,0.33904924,0.03720926
-4.79339670,3.34590287,0.50252427,2.13207695,0.07394325,0.61219497,0.33945842,0.03734194
-4.78739370,3.32948656,0.49786177,2.13705609,0.07042563,0.59696788,0.34161455,0.03748931
-4.78139070,3.31935344,0.49449141,2.14538587,0.06688009,0.58369969,0.34533938,0.03764839
-4.77538769,3.31501803,0.49222305,2.15676781,0.06334624,0.57228463,0.35043706,0.03781606
-4.76938469,3.31590978,0.49086861,2.17085155,0.05986166,0.56259107,0.35669763,0.03798918
-4.76338169,3.32138770,0.49024490,2.18724514,0.05646121,0.55446430,0.36390091,0.03816473
-4.75737869,3.33075792,0.49017638,2.20552733,0.05317655,0.54772984,0.37182071,0.03833995
-4.75137569,3.34329337,0.49049755,2.22526120,0.05003574,0.54219706,0.38022915,0.03851254
-4.74537269,3.35825469,0.49105523,2.24600833,0.04706311,0.53766330,0.38890115,0.03868077
-4.73936968,3.37491134,0.49171031,2.26734293,0.04427918,0.53391814,0.39761885,0.03884363
-4.73336668,3.39256189,0.49233930,2.28886492,0.04170082,0.53074795,0.40617582,0.03900089
-4.72736368,3.41055250,0.49283533,2.31021142,0.03934144,0.52794050,0.41438097,0.03915318
-4.72136068,3.42829277,0.49310876,2.33106601,0.03721131,0.52528955,0.42206197,0.03930191
-4.71535768,3.44526825,0.49308733,2.35116511,0.03531796,0.52259936,0.42906812,0.03944925
-4.70935468,3.46104908,0.49271586,2.37030150,0.03366660,0.51968896,0.43527238,0.03959798
-4.70335168,3.47529465,0.49195556,2.38832454,0.03226061,0.51639613,0.44057277,0.03975132
-4.69734867,3.48775409,0.49078294,2.40513743,0.03110195,0.51258087,0.44489275,0.03991268
-4.69134567,3.49826299,0.48918843,2.42069172,0.03019168,0.50812847,0.44818084,0.04008543
-4.68534267,3.50673672,0.48717472,2.43497956,0.02953032,0.50295188,0.45040942,0.04027267
-4.67933967,3.51316100,0.48475495,2.44802426,0.02911827,0.49699337,0.45157270,0.04047689
-4.67333667,3.51758046,0.48195076,2.45986995,0.02895609,0.49022554,0.45168420,0.04069982
-4.66733367,3.52008605,0.47879034,2.47057103,0.02904482,0.48265137,0.45077367,0.04094217
-4.66133067,3.52080211,0.47530659,2.48018218,0.02938607,0.47430360,0.44888385,0.04120352
-4.65532766,3.51987400,0.47153534,2.48874969,0.02998219,0.46524311,0.44606711,0.04148220
-4.64932466,3.51745688,0.46751384,2.49630453,0.03083615,0.45555662,0.44238230,0.04177529
-4.64332166,3.51370638,0.46327948,2.50285793,0.03195150,0.44535355,0.43789201,0.04207869
-4.63731866,3.50877150,0.45886890,2.50839943,0.03333205,0.43476223,0.43266033,0.04238723
-4.63131566,3.50279007,0.45431737,2.51289778,0.03498154,0.42392550,0.42675142,0.04269486
-4.62531266,3.49588686,0.44965862,2.51630450,0.03690313,0.41299593,0.42022884,0.04299495
-4.61930965,3.48817425,0.44492506,2.51855995,0.03909882,0.40213070,0.41315575,0.04328051
-4.61330665,3.47975532,0.44014831,2.51960152,0.04156881,0.39148643,0.40559598,0.04354461
-4.60730365,3.47072894,0.43536022,2.51937344,0.04431070,0.38121401,0.39761595,0.04378065
-4.60130065,3.46119659,0.43059404,2.51783769,0.04731879,0.37145378,0.38928715,0.04398276
-4.59529765,3.45127040,0.42588605,2.51498549,0.05058329,0.36233112,0.38068922,0.04414609
-4.58929465,3.44108195,0.42127720,2.51084859,0.05408968,0.35395264,0.37191323,0.04426711
-4.58329165,3.43079142,0.41681501,2.50550998,0.05781812,0.34640321,0.36306505,0.04434388
-4.57728864,3.42059670,0.41255543,2.49911340,0.06174307,0.33974386,0.35426854,0.04437621
-4.57128564,3.41074196,0.40856468,2.49187127,0.06583309,0.33401063,0.34566823,0.04436582
-4.56528264,3.40152537,0.40492086,2.48407055,0.07005095,0.32921456,0.33743137,0.04431639
-4.55927964,3.39330571,0.40171531,2.47607642,0.07435392,0.32534263,0.32974903,0.04423355
-4.55327664,3.38650732,0.39905354,2.46833326,0.07869451,0.32235973,0.32283619,0.04412481
-4.54727364,3.38162316,0.39705565,2.46136304,0.08302134,0.32021161,0.31693058,0.04399942
-4.54127064,3.37921552,0.39585608,2.45576074,0.08728046,0.31882850,0.31229023,0.04386815
-4.53526763,3.37991396,0.39560261,2.45218677,0.09141679,0.31812945,0.30918976,0.04374304
-4.52926463,3.38441007,0.39645454,2.45135631,0.09537576,0.31802699,0.30791525,0.04363704
-4.52326163,3.39344856,0.39857991,2.45402553,0.09910513,0.31843205,0.30875797,0.04356367
-4.51725863,3.40781432,0.40215178,2.46097464,0.10255677,0.31925872,0.31200695,0.04353657
-4.51125563,3.42831516,0.40734357,2.47298792,0.10568840,0.32042882,0.31794058,0.04356909
-4.50525263,3.45576012,0.41432345,2.49083091,0.10846517,0.32187583,0.32681750,0.04367374
-4.49924962,3.49093334,0.42324793,2.51522505,0.11086102,0.32354819,0.33886697,0.04386176
-4.49324662,3.53456404,0.43425483,2.54682034,0.11285966,0.32541158,0.35427905,0.04414255
-4.48724362,3.58729293,0.44745575,2.58616665,0.11445522,0.32745024,0.37319496,0.04452323
-4.48124062,3.64963645,0.46292840,2.63368454,0.11565247,0.32966719,0.39569785,0.04500815
-4.47523762,3.72194985,0.48070913,2.68963675,0.11646657,0.33208327,0.42180447,0.04559849
-4.46923462,3.80439079,0.50078593,2.75410146,0.11692238,0.33473517,0.45145807,0.04629190
-4.46323162,3.89688549,0.52309236,2.82694876,0.11705342,0.33767248,0.48452281,0.04708223
-4.45722861,3.99909914,0.54750275,2.90782166,0.11690040,0.34095387,0.52078020,0.04795941
-4.45122561,4.11041280,0.57382911,2.99612304,0.11650956,0.34464274,0.55992770,0.04890941
-4.44522261,4.22990864,0.60181997,3.09100972,0.11593072,0.34880244,0.60157979,0.04991439
-4.43921961,4.35636516,0.63116150,3.19139481,0.11521534,0.35349136,0.64527168,0.05095291
-4.43321661,4.48826379,0.66148102,3.29595888,0.11441450,0.35875821,0.69046571,0.05200046
-4.42721361,4.62380761,0.69235299,3.40317054,0.11357702,0.36463763,0.73656044,0.05302994
-4.42121061,4.76095249,0.72330740,3.51131619,0.11274780,0.37114648,0.78290224,0.05401248
-4.41520760,4.89745030,0.75384042,3.61853850,0.11196630,0.37828095,0.82879921,0.05491819
-4.40920460,5.03090304,0.78342702,3.72288263,0.11126547,0.38601473,0.87353702,0.05571716
-4.40320160,5.15882648,0.81153502,3.82234874,0.11067093,0.39429819,0.91639618,0.05638039
-4.39719860,5.27872086,0.83764031,3.91494905,0.11020056,0.40305887,0.95667032,0.05688084
-4.39119560,5.38814620,0.86124245,3.99876729,0.10986441,0.41220308,0.99368477,0.05719436
-4.38519260,5.48479925,0.88188011,4.07201831,0.10966502,0.42161865,1.02681487,0.05730061
-4.37918959,5.56658884,0.89914580,4.13310547,0.10959792,0.43117874,1.05550331,0.05718386
-4.37318659,5.63170678,0.91269916,4.18067352,0.10965252,0.44074647,1.07927605,0.05683360
-4.36718359,5.67869109,0.92227836,4.21365481,0.10981312,0.45018026,1.09775594,0.05624501
-4.36118059,5.70647928,0.92770909,4.23130696,0.11006008,0.45933961,1.11067395,0.05541921
-4.35517759,5.71444917,0.92891077,4.23324045,0.11037109,0.46809101,1.11787719,0.05436332
-4.34917459,5.70244583,0.92589975,4.21943513,0.11072250,0.47631382,1.11933384,0.05309025
-4.34317159,5.67079360,0.91878940,4.19024491,0.11109056,0.48390577,1.11513444,0.05161831
-4.33716858,5.62029261,0.90778702,4.14639061,0.11145269,0.49078777,1.10548988,0.04997069
-4.33116558,5.55220020,0.89318777,4.08894122,0.11178856,0.49690798,1.09072581,0.04817464
-4.32516258,5.46819790,0.87536590,4.01928447,0.11208113,0.50224469,1.07127400,0.04626066
-4.31915958,5.37034537,0.85476354,3.93908768,0.11231746,0.50680803,1.04766075,0.04426151
-4.31315658,5.26102304,0.83187758,3.85025064,0.11248940,0.51064035,1.02049279,0.04221122
-4.30715358,5.14286556,0.80724512,3.75485200,0.11259405,0.51381517,0.99044127,0.04014407
