energy_ev,total_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.85592796,1.03001702,0.77250720,0.33078982,0.00039743,0.22800023,0.49863230,0.00631383
-5.84992496,1.06769543,0.80277932,0.34520595,0.00040860,0.24330576,0.51070258,0.00650016
-5.84392196,1.10677179,0.83395177,0.36013416,0.00042170,0.25907502,0.52357145,0.00667511
-5.83791896,1.14686336,0.86561234,0.37543722,0.00043731,0.27505859,0.53718139,0.00683844
-5.83191596,1.18755078,0.89731883,0.39096548,0.00045603,0.29099029,0.55146035,0.00699001
-5.82591296,1.22839312,0.92861467,0.40656196,0.00047846,0.30659562,0.56632546,0.00712980
-5.81990995,1.26894461,0.95904566,0.42206810,0.00050517,0.32160100,0.58168726,0.00725791
-5.81390695,1.30877220,0.98817747,0.43732970,0.00053667,0.33574328,0.59745439,0.00737456
-5.80790395,1.34747347,1.01561291,0.45220308,0.00057343,0.34877932,0.61353851,0.00748011
-5.80190095,1.38469405,1.04100845,0.46656100,0.00061581,0.36049513,0.62985923,0.00757510
-5.79589795,1.42014377,1.06408913,0.48029814,0.00066407,0.37071426,0.64634898,0.00766021
-5.78989495,1.45361076,1.08466113,0.49333589,0.00071835,0.37930494,0.66295737,0.00773629
-5.78389195,1.48497276,1.10262145,0.50562621,0.00077862,0.38618580,0.67965494,0.00780438
-5.77788894,1.51420495,1.11796400,0.51715421,0.00084474,0.39132973,0.69643602,0.00786570
-5.77188594,1.54138373,1.13078186,0.52793949,0.00091638,0.39476573,0.71332043,0.00792161
-5.76588294,1.56668612,1.14126526,0.53803583,0.00099306,0.39657859,0.73035387,0.00797363
-5.75987994,1.59038444,1.14969543,0.54752944,0.00107416,0.39690639,0.74760681,0.00802338
-5.75387694,1.61283629,1.15643418,0.55653551,0.00115890,0.39593577,0.76517174,0.00807255
-5.74787394,1.63446998,1.16190972,0.56519331,0.00124636,0.39389522,0.78315885,0.00812284
-5.74187094,1.65576578,1.16659906,0.57365987,0.00133552,0.39104651,0.80169009,0.00817588
-5.73586793,1.67723356,1.17100770,0.58210244,0.00142527,0.38767468,0.82089165,0.00823323
-5.72986493,1.69938759,1.17564729,0.59069000,0.00151443,0.38407686,0.84088530,0.00829622
-5.72386193,1.72271939,1.18101216,0.59958421,0.00160181,0.38055040,0.86177860,0.00836594
-5.71785893,1.74766971,1.18755575,0.60892998,0.00168618,0.37738086,0.88365448,0.00844316
-5.71185593,1.77460083,1.19566776,0.61884620,0.00176637,0.37483011,0.90656071,0.00852826
-5.70585293,1.80377032,1.20565305,0.62941697,0.00184124,0.37312540,0.93049955,0.00862116
-5.69984992,1.83530757,1.21771330,0.64068377,0.00190977,0.37244941,0.95541825,0.00872133
-5.69384692,1.86919425,1.23193215,0.65263892,0.00197100,0.37293213,0.98120099,0.00882768
-5.68784392,1.90524976,1.24826465,0.66522070,0.00202414,0.37464467,1.00766271,0.00893863
-5.68184092,1.94312280,1.26653154,0.67831060,0.00206849,0.37759530,1.03454538,0.00905207
-5.67583792,1.98228952,1.28641886,0.69173263,0.00210354,0.38172807,1.06151721,0.00916538
-5.66983492,2.02205907,1.30748301,0.70525527,0.00212892,0.38692394,1.08817504,0.00927550
-5.66383192,2.06158654,1.32916128,0.71859575,0.00214440,0.39300450,1.11405019,0.00937901
-5.65782891,2.09989329,1.35078772,0.73142686,0.00214990,0.39973811,1.13861776,0.00947214
-5.65182591,2.13589413,1.37161364,0.74338612,0.00214550,0.40684825,1.16130936,0.00955096
-5.64582291,2.16843053,1.39083229,0.75408687,0.00213138,0.41402382,1.18152872,0.00961145
-5.63981991,2.19630878,1.40760663,0.76313107,0.00210786,0.42093074,1.19867001,0.00964961
-5.63381691,2.21834150,1.42109925,0.77012327,0.00207534,0.42722475,1.21213781,0.00966162
-5.62781391,2.23339092,1.43050308,0.77468513,0.00203431,0.43256443,1.22136827,0.00964399
-5.62181091,2.24041203,1.43507177,0.77646993,0.00198536,0.43662425,1.22585026,0.00959363
-5.61580790,2.23849364,1.43414825,0.77517636,0.00192912,0.43910691,1.22514570,0.00950802
-5.60980490,2.22689550,1.42719044,0.77056102,0.00186627,0.43975441,1.21890802,0.00938532
-5.60380190,2.20507975,1.41379270,0.76244899,0.00179754,0.43835756,1.20689778,0.00922441
-5.59779890,2.17273510,1.39370236,0.75074198,0.00172368,0.43476337,1.18899483,0.00902499
-5.59179590,2.12979271,1.36683037,0.73542366,0.00164548,0.42888012,1.16520607,0.00878762
-5.58579290,2.07643288,1.33325576,0.71656189,0.00156371,0.42067990,1.13566870,0.00851370
-5.57978989,2.01308240,1.29322371,0.69430779,0.00147919,0.41019864,1.10064855,0.00820548
-5.57378689,1.94040264,1.24713748,0.66889168,0.00139271,0.39753364,1.06053363,0.00786596
-5.56778389,1.85926898,1.19554457,0.64061616,0.00130507,0.38283881,1.01582324,0.00749886
-5.56178089,1.77074292,1.13911801,0.60984655,0.00121704,0.36631796,0.96711310,0.00710850
-5.55577789,1.67603793,1.07863355,0.57699940,0.00112938,0.34821648,0.91507739,0.00669967
-5.54977489,1.57648113,1.01494416,0.54252940,0.00104281,0.32881184,0.86044843,0.00627751
-5.54377189,1.47347236,0.94895287,0.50691559,0.00095803,0.30840343,0.80399507,0.00584738
-5.53776888,1.36844278,0.88158531,0.47064728,0.00087566,0.28730226,0.74650080,0.00541470
-5.53176588,1.26281479,0.81376316,0.43421045,0.00079631,0.26582082,0.68874259,0.00498482
-5.52576288,1.15796493,0.74637967,0.39807517,0.00072050,0.24426373,0.63147132,0.00456294
-5.51975988,1.05519124,0.68027809,0.36268459,0.00064869,0.22291937,0.57539454,0.00415394
-5.51375688,0.95568621,0.61623384,0.32844574,0.00058130,0.20205287,0.52116231,0.00376236
-5.50775388,0.86051608,0.55494081,0.29572252,0.00051866,0.18190057,0.46935627,0.00339231
-5.50175088,0.77060675,0.49700206,0.26483100,0.00046104,0.16266616,0.42048244,0.00304743
-5.49574787,0.68673647,0.44292496,0.23603688,0.00040864,0.14451833,0.37496740,0.00273091
-5.48974487,0.60953469,0.39312042,0.20955521,0.00036162,0.12759009,0.33315790,0.00244544
-5.48374187,0.53948661,0.34790580,0.18555191,0.00032008,0.11197945,0.29532345,0.00219330
-5.47773887,0.47694241,0.30751094,0.16414688,0.00028405,0.09775129,0.26166129,0.00197635
-5.47173587,0.42213007,0.27208656,0.14541840,0.00025357,0.08494033,0.23230329,0.00179613
-5.46573287,0.37517062,0.24171430,0.12940824,0.00022859,0.07355475,0.20732408,0.00165384
-5.45972986,0.33609466,0.21641755,0.11612722,0.00020909,0.06358041,0.18674970,0.00155048
-5.45372686,0.30485895,0.19617242,0.10556076,0.00019500,0.05498521,0.17056626,0.00148684
-5.44772386,0.28136208,0.18091811,0.09767407,0.00018625,0.04772358,0.15872797,0.00146355
-5.44172086,0.26545836,0.17056617,0.09241674,0.00018274,0.04174076,0.15116413,0.00148113
-5.43571786,0.25696932,0.16500817,0.08972645,0.00018438,0.03697677,0.14778475,0.00153995
-5.42971486,0.25569226,0.16412148,0.08953169,0.00019107,0.03336986,0.14848448,0.00164031
-5.42371186,0.26140586,0.16777314,0.09175341,0.00020269,0.03085955,0.15314497,0.00178231
-5.41770885,0.27387265,0.17582162,0.09630563,0.00021911,0.02938898,0.16163550,0.00196592
-5.41170585,0.29283879,0.18811677,0.10309517,0.00024015,0.02890667,0.17381219,0.00219084
-5.40570285,0.31803149,0.20449819,0.11202051,0.00026564,0.02936771,0.18951600,0.00245648
-5.39969985,0.34915464,0.22479230,0.12297013,0.00029534,0.03073438,0.20856994,0.00276190
-5.39369685,0.38588339,0.24880860,0.13582055,0.00032897,0.03297624,0.23077587,0.00310573
-5.38769385,0.42785836,0.27633561,0.15043427,0.00036621,0.03606976,0.25591133,0.00348607
-5.38169085,0.47468035,0.30713684,0.16665799,0.00040666,0.03999759,0.28372690,0.00390051
-5.37568784,0.52590611,0.34094742,0.18432129,0.00044987,0.04474748,0.31394450,0.00434601
-5.36968484,0.58104590,0.37747166,0.20323602,0.00049531,0.05031096,0.34625684,0.00481892
-5.36368184,0.63956324,0.41638194,0.22319653,0.00054241,0.05668182,0.38032858,0.00531497
-5.35767884,0.70087737,0.45731910,0.24398098,0.00059050,0.06385449,0.41579906,0.00582927
-5.35167584,0.76436825,0.49989460,0.26535363,0.00063890,0.07182227,0.45228680,0.00635642
-5.34567284,0.82938430,0.54369429,0.28706812,0.00068686,0.08057566,0.48939559,0.00689051
-5.33966983,0.89525250,0.58828376,0.30887169,0.00073361,0.09010059,0.52672204,0.00742527
-5.33366683,0.96129041,0.63321505,0.33051012,0.00077836,0.10037675,0.56386408,0.00795417
-5.32766383,1.02681947,0.67803438,0.35173311,0.00082035,0.11137605,0.60043016,0.00847058
-5.32166083,1.09117890,0.72229053,0.37229991,0.00085883,0.12306114,0.63604847,0.00896789
-5.31565783,1.15373944,0.76554330,0.39198484,0.00089309,0.13538419,0.67037566,0.00943969
-5.30965483,1.21391591,0.80737181,0.41058236,0.00092249,0.14828576,0.70310466,0.00987992
-5.30365183,1.27117819,0.84738198,0.42791147,0.00094649,0.16169400,0.73397081,0.01028300
-5.29764882,1.32505963,0.88521288,0.44381913,0.00096464,0.17552411,0.76275627,0.01064397
-5.29164582,1.37516261,0.92054170,0.45818246,0.00097659,0.18967804,0.78929196,0.01095861
-5.28564282,1.42116089,0.95308695,0.47090976,0.00098214,0.20404464,0.81345734,0.01122350
-5.27963982,1.46279869,0.98261005,0.48194009,0.00098119,0.21850016,0.83517768,0.01143610
-5.27363682,1.49988670,1.00891507,0.49124158,0.00097381,0.23290912,0.85441921,0.01159480
-5.26763382,1.53229540,1.03184699,0.49880872,0.00096016,0.24712569,0.87118243,0.01169885
-5.26163082,1.55994634,1.05128869,0.50465850,0.00094054,0.26099544,0.88549406,0.01174839
-5.25562781,1.58280203,1.06715696,0.50882609,0.00091536,0.27435765,0.89739825,0.01174438
-5.24962481,1.60085547,1.07939803,0.51136011,0.00088511,0.28704794,0.90694764,0.01168854
-5.24362181,1.61411999,1.08798306,0.51231781,0.00085038,0.29890135,0.91419502,0.01158323
-5.23761881,1.62262049,1.09290398,0.51176078,0.00081182,0.30975577,0.91918618,0.01143137
-5.23161581,1.62638654,1.09417007,0.50975106,0.00077009,0.31945562,0.92195450,0.01123634
-5.22561281,1.62544824,1.09180565,0.50634829,0.00072591,0.32785567,0.92251770,0.01100189
-5.21960980,1.61983483,1.08584894,0.50160787,0.00067999,0.33482498,0.92087701,0.01073199
-5.21360680,1.60957648,1.07635231,0.49558016,0.00063300,0.34025065,0.91701883,0.01043081
-5.20760380,1.59470885,1.06338377,0.48831092,0.00058562,0.34404147,0.91091881,0.01010260
-5.20160080,1.57528022,1.04702953,0.47984273,0.00053846,0.34613106,0.90254787,0.00975161
-5.19559780,1.55136037,1.02739741,0.47021729,0.00049206,0.34648060,0.89187993,0.00938211
-5.18959480,1.52305061,1.00462054,0.45947828,0.00044693,0.34508081,0.87890057,0.00899825
-5.18359180,1.49049387,0.97886116,0.44767465,0.00040348,0.34195316,0.86361603,0.00860411
-5.17758879,1.45388403,0.95031384,0.43486386,0.00036206,0.33715027,0.84606171,0.00820364
-5.17158579,1.41347355,0.91920786,0.42111481,0.00032295,0.33075526,0.82630965,0.00780066
-5.16558279,1.36957852,0.88580826,0.40651028,0.00028635,0.32288018,0.80447423,0.00739880
-5.15957979,1.32258064,0.85041524,0.39114850,0.00025238,0.31366348,0.78071561,0.00700155
-5.15357679,1.27292548,0.81336188,0.37514374,0.00022113,0.30326661,0.75524061,0.00661219
-5.14757379,1.22111714,0.77501000,0.35862582,0.00019260,0.29186978,0.72830080,0.00623380
-5.14157079,1.16770916,0.73574417,0.34173852,0.00016677,0.27966706,0.70018783,0.00586920
-5.13556778,1.11329208,0.69596432,0.32463699,0.00014355,0.26686108,0.67122627,0.00552095
-5.12956478,1.05847842,0.65607697,0.30748420,0.00012284,0.25365742,0.64176426,0.00519129
-5.12356178,1.00388558,0.61648572,0.29044676,0.00010450,0.24025887,0.61216254,0.00488212
-5.11755878,0.95011772,0.57758140,0.27369023,0.00008838,0.22685999,0.58278248,0.00459497
-5.11155578,0.89774770,0.53973228,0.25737439,0.00007431,0.21364198,0.55397381,0.00433095
-5.10555278,0.84729986,0.50327508,0.24164852,0.00006211,0.20076812,0.52606273,0.00409071
-5.09954977,0.79923474,0.46850696,0.22664711,0.00005161,0.18838003,0.49934112,0.00387447
-5.09354677,0.75393654,0.43567919,0.21248627,0.00004263,0.17659479,0.47405738,0.00368197
-5.08754377,0.71170390,0.40499251,0.19926091,0.00003500,0.16550304,0.45040946,0.00351251
-5.08154077,0.67274453,0.37659464,0.18704298,0.00002857,0.15516818,0.42854037,0.00336494
-5.07553777,0.63717391,0.35057983,0.17588070,0.00002318,0.14562651,0.40853639,0.00323770
-5.06953477,0.60501795,0.32699055,0.16579895,0.00001870,0.13688847,0.39042799,0.00312891
-5.06353177,0.57621951,0.30582109,0.15680054,0.00001499,0.12894069,0.37419335,0.00303640
-5.05752876,0.55064822,0.28702280,0.14886857,0.00001195,0.12174883,0.35976420,0.00295777
-5.05152576,0.52811306,0.27051077,0.14196938,0.00000946,0.11526107,0.34703358,0.00289051
-5.04552276,0.50837689,0.25617135,0.13605609,0.00000745,0.10941197,0.33586499,0.00283210
-5.03951976,0.49117218,0.24387030,0.13107248,0.00000583,0.10412660,0.32610249,0.00278004
-5.03351676,0.47621702,0.23346097,0.12695696,0.00000453,0.09932468,0.31758107,0.00273200
-5.02751376,0.46323061,0.22479213,0.12364634,0.00000350,0.09492463,0.31013674,0.00268587
-5.02151076,0.45194745,0.21771522,0.12107935,0.00000269,0.09084727,0.30361585,0.00263985
-5.01550775,0.44212955,0.21209045,0.11919961,0.00000205,0.08701908,0.29788315,0.00259251
-5.00950475,0.43357621,0.20779167,0.11795789,0.00000156,0.08337491,0.29282829,0.00254282
-5.00350175,0.42613089,0.20470989,0.11731373,0.00000117,0.07986009,0.28837030,0.00249019
-4.99749875,0.41968500,0.20275517,0.11723617,0.00000088,0.07643177,0.28446019,0.00243448
-4.99149575,0.41417871,0.20185711,0.11770374,0.00000066,0.07305966,0.28108136,0.00237599
-4.98549275,0.40959865,0.20196383,0.11870367,0.00000049,0.06972608,0.27824805,0.00231543
-4.97948974,0.40597298,0.20303980,0.12023048,0.00000036,0.06642537,0.27600190,0.00225389
-4.97348674,0.40336420,0.20506246,0.12228396,0.00000027,0.06316282,0.27440701,0.00219274
-4.96748374,0.40185999,0.20801818,0.12486672,0.00000020,0.05995315,0.27354362,0.00213363
-4.96148074,0.40156292,0.21189752,0.12798157,0.00000015,0.05681860,0.27350097,0.00207834
-4.95547774,0.40257932,0.21669041,0.13162866,0.00000012,0.05378689,0.27436955,0.00202872
-4.94947474,0.40500810,0.22238118,0.13580274,0.00000011,0.05088905,0.27623325,0.00198662
-4.94347174,0.40892991,0.22894399,0.14049062,0.00000011,0.04815718,0.27916183,0.00195377
-4.93746873,0.41439727,0.23633873,0.14566892,0.00000012,0.04562245,0.28320382,0.00193173
-4.93146573,0.42142609,0.24450763,0.15130229,0.00000015,0.04331312,0.28838053,0.00192177
-4.92546273,0.42998887,0.25337281,0.15734214,0.00000020,0.04125299,0.29468108,0.00192485
-4.91945973,0.44000993,0.26283474,0.16372596,0.00000029,0.03946001,0.30205894,0.00194153
-4.91345673,0.45136296,0.27277186,0.17037737,0.00000040,0.03794536,0.31042990,0.00197197
-4.90745373,0.46387075,0.28304127,0.17720671,0.00000057,0.03671278,0.31967180,0.00201588
-4.90145073,0.47730740,0.29348051,0.18411239,0.00000081,0.03575839,0.32962584,0.00207253
-4.89544772,0.49140281,0.30391041,0.19098284,0.00000114,0.03507078,0.34009951,0.00214076
-4.88944472,0.50584924,0.31413892,0.19769903,0.00000159,0.03463149,0.35087119,0.00221903
-4.88344172,0.52030997,0.32396580,0.20413757,0.00000222,0.03441580,0.36169607,0.00230546
-4.87743872,0.53442956,0.33318800,0.21017421,0.00000307,0.03439373,0.37231331,0.00239792
-4.87143572,0.54784547,0.34160565,0.21568768,0.00000423,0.03453136,0.38245428,0.00249407
-4.86543272,0.56020076,0.34902840,0.22056384,0.00000578,0.03479221,0.39185148,0.00259152
-4.85942971,0.57115725,0.35528192,0.22469981,0.00000784,0.03513878,0.40024794,0.00268787
-4.85342671,0.58040894,0.36021437,0.22800825,0.00001057,0.03553418,0.40740671,0.00278088
-4.84742371,0.58769502,0.36370265,0.23042133,0.00001416,0.03594369,0.41312020,0.00286855
-4.84142071,0.59281218,0.36565813,0.23189452,0.00001885,0.03633628,0.41721890,0.00294924
-4.83541771,0.59562566,0.36603171,0.23240987,0.00002494,0.03668610,0.41957931,0.00302177
-4.82941471,0.59607866,0.36481799,0.23197877,0.00003278,0.03697365,0.42013065,0.00308552
-4.82341171,0.59419970,0.36205844,0.23064403,0.00004281,0.03718696,0.41886005,0.00314050
-4.81740870,0.59010766,0.35784321,0.22848108,0.00005558,0.03732235,0.41581618,0.00318744
-4.81140570,0.58401410,0.35231179,0.22559839,0.00007170,0.03738507,0.41111090,0.00322780
-4.80540270,0.57622286,0.34565214,0.22213687,0.00009193,0.03738956,0.40491897,0.00326380
-4.79939970,0.56712665,0.33809839,0.21826825,0.00011716,0.03735948,0.39747569,0.00329841
-4.79339670,0.55720075,0.32992717,0.21419251,0.00014842,0.03732740,0.38907257,0.00333531
-4.78739370,0.54699382,0.32145252,0.21013429,0.00018690,0.03733423,0.38005103,0.00337883
-4.78139070,0.53711604,0.31301956,0.20633833,0.00023398,0.03742830,0.37079435,0.00343386
-4.77538769,0.52822485,0.30499699,0.20306411,0.00029121,0.03766425,0.36171805,0.00350575
-4.76938469,0.52100859,0.29776875,0.20057966,0.00036034,0.03810158,0.35325903,0.00360011
-4.76338169,0.51616850,0.29172487,0.19915489,0.00044333,0.03880306,0.34586370,0.00372275
-4.75737869,0.51439962,0.28725196,0.19905436,0.00054233,0.03983291,0.33997558,0.00387939
-4.75137569,0.51637096,0.28472340,0.20052992,0.00065970,0.04125484,0.33602262,0.00407558
-4.74537269,0.52270583,0.28448978,0.20381332,0.00079797,0.04313002,0.33440473,0.00431642
-4.73936968,0.53396265,0.28686959,0.20910903,0.00095986,0.04551501,0.33548186,0.00460643
-4.73336668,0.55061706,0.29214070,0.21658752,0.00114820,0.04845970,0.33956306,0.00494934
-4.72736368,0.57304591,0.30053280,0.22637938,0.00136595,0.05200537,0.34689689,0.00534791
-4.72136068,0.60151377,0.31222111,0.23857028,0.00161607,0.05618283,0.35766339,0.00580384
-4.71535768,0.63616245,0.32732154,0.25319723,0.00190156,0.06101091,0.37196819,0.00631759
-4.70935468,0.67700414,0.34588762,0.27024621,0.00222528,0.06649514,0.38983866,0.00688836
-4.70335168,0.72391843,0.36790917,0.28965144,0.00258995,0.07262686,0.41122255,0.00751403
-4.69734867,0.77665357,0.39331307,0.31129622,0.00299796,0.07938269,0.43598905,0.00819118
-4.69134567,0.83483203,0.42196576,0.33501562,0.00345136,0.08672456,0.46393236,0.00891517
-4.68534267,0.89796030,0.45367785,0.36060076,0.00395165,0.09460012,0.49477769,0.00968026
-4.67933967,0.96544264,0.48821022,0.38780475,0.00449972,0.10294374,0.52818941,0.01047974
-4.67333667,1.03659835,0.52528175,0.41634996,0.00509568,0.11167799,0.56378113,0.01130619
-4.66733367,1.11068185,0.56457808,0.44593639,0.00573877,0.12071552,0.60112736,0.01215167
-4.66133067,1.18690472,0.60576114,0.47625078,0.00642722,0.12996139,0.63977615,0.01300802
-4.65532766,1.26445879,0.64847880,0.50697600,0.00715816,0.13931570,0.67926225,0.01386714
-4.64932466,1.34253901,0.69237439,0.53780033,0.00792753,0.14867635,0.71912019,0.01472124
-4.64332166,1.42036516,0.73709532,0.56842606,0.00873004,0.15794193,0.75889663,0.01556312
-4.63731866,1.49720117,0.78230045,0.59857701,0.00955915,0.16701448,0.79816145,0.01638636
-4.63131566,1.57237106,0.82766573,0.62800457,0.01040706,0.17580213,0.83651705,0.01718554
-4.62531266,1.64527069,0.87288782,0.65649185,0.01126481,0.18422124,0.87360538,0.01795632
-4.61930965,1.71537477,0.91768550,0.68385578,0.01212237,0.19219827,0.90911243,0.01869550
-4.61330665,1.78223874,0.96179869,0.70994705,0.01296878,0.19967094,0.94277012,0.01940098
-4.60730365,1.84549564,1.00498548,0.73464789,0.01379237,0.20658891,0.97435542,0.02007169
-4.60130065,1.90484835,1.04701708,0.75786794,0.01458102,0.21291375,1.00368710,0.02070739
-4.59529765,1.96005789,1.08767154,0.77953853,0.01532240,0.21861835,1.03062034,0.02130846
-4.58929465,2.01092880,1.12672656,0.79960573,0.01600430,0.22368582,1.05503984,0.02187563
-4.58329165,2.05729290,1.16395208,0.81802296,0.01661498,0.22810790,1.07685188,0.02240968
-4.57728864,2.09899273,1.19910365,0.83474344,0.01714347,0.23188314,1.09597628,0.02291112
-4.57128564,2.13586623,1.23191694,0.84971345,0.01757992,0.23501485,1.11233871,0.02337991
-4.56528264,2.16773390,1.26210438,0.86286672,0.01791589,0.23750916,1.12586425,0.02381520
-4.55927964,2.19438984,1.28935435,0.87412063,0.01814466,0.23937316,1.13647276,0.02421514
-4.55327664,2.21559744,1.31333334,0.88337457,0.01826141,0.24061347,1.14407636,0.02457673
-4.54727364,2.23109042,1.33369125,0.89051067,0.01826344,0.24123517,1.14857960,0.02489581
-4.54127064,2.24057953,1.35006988,0.89539708,0.01815020,0.24124135,1.14988213,0.02516709
-4.53526763,2.24376444,1.36211428,0.89789357,0.01792343,0.24063312,1.14788399,0.02538430
-4.52926463,2.24035047,1.36948637,0.89785921,0.01758701,0.23941036,1.14249305,0.02554040
-4.52326163,2.23006898,1.37188037,0.89516175,0.01714693,0.23757282,1.13363415,0.02562793
-4.51725863,2.21270011,1.36903887,0.88968791,0.01661104,0.23512177,1.12125926,0.02563936
-4.51125563,2.18809648,1.36076887,0.88135417,0.01598888,0.23206190,1.10535797,0.02556746
-4.50525263,2.15620590,1.34695652,0.87011707,0.01529133,0.22840332,1.08596746,0.02540580
-4.49924962,2.11709183,1.32757986,0.85598252,0.01453032,0.22416362,1.06318115,0.02514908
-4.49324662,2.07094969,1.30271840,0.83901330,0.01371848,0.21936958,1.03715532,0.02479358
-4.48724362,2.01811798,1.27255912,0.81933423,0.01286877,0.21405864,1.00811313,0.02433743
-4.48124062,1.95908318,1.23739815,0.79713469,0.01199414,0.20827974,0.97634556,0.02378091
-4.47523762,1.89447773,1.19763802,0.77266805,0.01110721,0.20209360,0.94220905,0.02312655
-4.46923462,1.82507114,1.15378036,0.74624809,0.01021996,0.19557228,0.90611980,0.02237924
-4.46323162,1.75175431,1.10641451,0.71824253,0.00934350,0.18879804,0.86854490,0.02154617
-4.45722861,1.67551791,1.05620227,0.68906380,0.00848785,0.18186153,0.82999071,0.02063671
-4.45122561,1.59742570,1.00385981,0.65915777,0.00766178,0.17485939,0.79098894,0.01966214
-4.44522261,1.51858431,0.95013733,0.62899077,0.00687274,0.16789135,0.75208129,0.01863540
-4.43921961,1.44011085,0.89579769,0.59903571,0.00612679,0.16105701,0.71380322,0.01757071
-4.43321661,1.36310017,0.84159490,0.56975798,0.00542863,0.15445248,0.67666786,0.01648316
-4.42721361,1.28859321,0.78825353,0.54160175,0.00478166,0.14816708,0.64115077,0.01538832
-4.42121061,1.21754814,0.73644995,0.51497747,0.00418803,0.14228020,0.60767629,0.01430177
-4.41520760,1.15081554,0.68679624,0.49025106,0.00364884,0.13685860,0.57660628,0.01323879
-4.40920460,1.08911877,0.63982743,0.46773527,0.00316422,0.13195428,0.54823155,0.01221391
-4.40320160,1.03304037,0.59599246,0.44768350,0.00273352,0.12760293,0.52276663,0.01124068
-4.39719860,0.98301475,0.55564913,0.43028647,0.00235553,0.12382324,0.50034781,0.01033136
-4.39119560,0.93932754,0.51906317,0.41567143,0.00202857,0.12061692,0.48103472,0.00949679
-4.38519260,0.90212117,0.48641111,0.40390421,0.00175073,0.11796957,0.46481512,0.00874624
-4.37918959,0.87140623,0.45778672,0.39499357,0.00152000,0.11585221,0.45161266,0.00808734
-4.37318659,0.84707782,0.43321051,0.38889762,0.00133442,0.11422355,0.44129734,0.00752614
-4.36718359,0.82893591,0.41264169,0.38553203,0.00119223,0.11303276,0.43369779,0.00706712
-4.36118059,0.81670856,0.39599190,0.38477924,0.00109190,0.11222264,0.42861516,0.00671333
-4.35517759,0.81007688,0.38314007,0.38649854,0.00103231,0.11173303,0.42583769,0.00646647
-4.34917459,0.80870039,0.37394757,0.39053623,0.00101274,0.11150430,0.42515543,0.00632714
-4.34317159,0.81224179,0.36827310,0.39673557,0.00103289,0.11148073,0.42637444,0.00629493
-4.33716858,0.82039001,0.36598663,0.40494602,0.00109295,0.11161362,0.42932991,0.00636865
-4.33116558,0.83288054,0.36698182,0.41503139,0.00119349,0.11186405,0.43389764,0.00654650
-4.32516258,0.84951242,0.37118648,0.42687672,0.00133547,0.11220504,0.44000343,0.00682626
-4.31915958,0.87016116,0.37857078,0.44039350,0.00152013,0.11262320,0.44763011,0.00720542
-4.31315658,0.89478725,0.38915269,0.45552326,0.00174893,0.11311960,0.45682178,0.00768137
-4.30715358,0.92343991,0.40300080,0.47223930,0.00202335,0.11371001,0.46768534,0.00825148
