energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-4.30115058,13.65123212,0.01011638,0.46197844,3.13422055,8.79712480,0.20619485,4.43194156
-4.29514757,14.05391996,0.01080739,0.45813197,3.27034453,9.02389782,0.20532561,4.61681788
-4.28914457,14.42614246,0.01152159,0.45263080,3.40225141,9.22955320,0.20386491,4.79395409
-4.28314157,14.76565726,0.01225941,0.44555578,3.52865038,9.41348046,0.20184881,4.96164321
-4.27713857,15.07053685,0.01302175,0.43700574,3.64824008,9.57533862,0.19931466,5.11821743
-4.27113557,15.33918935,0.01380999,0.42709450,3.75973993,9.71504049,0.19630011,5.26208512
-4.26513257,15.57037458,0.01462595,0.41594778,3.86192379,9.83273069,0.19284230,5.39176828
-4.25912956,15.76321387,0.01547183,0.40370044,3.95365424,9.92875803,0.18897737,5.50593872
-4.25312656,15.91719271,0.01635010,0.39049385,4.03391615,10.00364277,0.18474014,5.60345140
-4.24712356,16.03215516,0.01726336,0.37647344,4.10184777,10.05803998,0.18016403,5.68337316
-4.24112056,16.10828965,0.01821412,0.36178646,4.15676798,10.09269990,0.17528116,5.74500564
-4.23511756,16.14610607,0.01920461,0.34657998,4.19819811,10.10842704,0.17012263,5.78790107
-4.22911456,16.14640468,0.02023648,0.33099898,4.22587733,10.10603931,0.16471882,5.81187024
-4.22311156,16.11023790,0.02131049,0.31518461,4.23977058,10.08632914,0.15909976,5.81698235
-4.21710855,16.03886645,0.02242626,0.29927266,4.24006868,10.05002826,0.15329558,5.80355658
-4.21110555,15.93371200,0.02358190,0.28339199,4.22718024,9.99777789,0.14733677,5.77214604
-4.20510255,15.79630839,0.02477372,0.26766327,4.20171581,9.93010585,0.14125441,5.72351487
-4.19909955,15.62825420,0.02599603,0.25219764,4.16446473,9.84741209,0.13508036,5.65860962
-4.19309655,15.43116907,0.02724087,0.23709568,4.11636588,9.74996352,0.12884717,5.57852648
-4.18709355,15.20665614,0.02849795,0.22244641,4.05847335,9.63789878,0.12258796,5.48447590
-4.18109055,14.95627281,0.02975457,0.20832650,3.99191884,9.51124314,0.11633615,5.37774627
-4.17508754,14.68151141,0.03099573,0.19479972,3.91787240,9.36993302,0.11012500,5.25966844
-4.16908454,14.38379065,0.03220432,0.18191654,3.83750331,9.21384925,0.10398716,5.13158252
-4.16308154,14.06445855,0.03336140,0.16971405,3.75194295,9.04285764,0.09795409,4.99480846
-4.15707854,13.72480613,0.03444669,0.15821609,3.66225133,8.85685486,0.09205547,4.85062135
-4.15107554,13.36609097,0.03543904,0.14743370,3.56938877,8.65581750,0.08631858,4.70023230
-4.14507254,12.98956886,0.03631708,0.13736581,3.47419401,8.43985148,0.08076783,4.54477534
-4.13906953,12.59653111,0.03705992,0.12800019,3.37736948,8.20923938,0.07542419,4.38530032
-4.13306653,12.18834487,0.03764784,0.11931463,3.27947449,7.96448276,0.07030494,4.22277158
-4.12706353,11.76649326,0.03806305,0.11127834,3.18092605,7.70633696,0.06542332,4.05807175
-4.12106053,11.33261230,0.03829035,0.10385344,3.08200733,7.43583620,0.06078848,3.89200983
-4.11505753,10.88852148,0.03831775,0.09699666,2.98288270,7.15430699,0.05640550,3.72533240
-4.10905453,10.43624535,0.03813706,0.09066097,2.88361841,6.86336866,0.05227554,3.55873687
-4.10305153,9.97802371,0.03774421,0.08479725,2.78420749,6.56492031,0.04839614,3.39288538
-4.09704852,9.51630895,0.03713956,0.07935595,2.68459713,6.26111423,0.04476163,3.22841808
-4.09104552,9.05374946,0.03632797,0.07428850,2.58471696,5.95431643,0.04136360,3.06596486
-4.08504252,8.59315916,0.03531872,0.06954870,2.48450648,5.64705571,0.03819145,2.90615422
-4.07903952,8.13747374,0.03412526,0.06509379,2.38393989,5.34196330,0.03523297,2.74961881
-4.07303652,7.68969525,0.03276487,0.06088540,2.28304705,5.04170545,0.03247493,2.59699698
-4.06703352,7.25282726,0.03125803,0.05689012,2.18192931,4.74891196,0.02990360,2.44893019
-4.06103052,6.82980341,0.02962789,0.05307997,2.08076943,4.46610367,0.02750532,2.30605634
-4.05502751,6.42341261,0.02789948,0.04943255,1.97983526,4.19562215,0.02526691,2.16899948
-4.04902451,6.03622459,0.02609900,0.04593093,1.87947701,3.93956461,0.02317605,2.03835637
-4.04302151,5.67051923,0.02425305,0.04256343,1.78011866,3.69972694,0.02122159,1.91468092
-4.03701851,5.32822339,0.02238790,0.03932318,1.68224419,3.47755725,0.01939374,1.79846741
-4.03101551,5.01085816,0.02052882,0.03620755,1.58637966,3.27412197,0.01768419,1.69013364
-4.02501251,4.71949951,0.01869951,0.03321753,1.49307251,3.09008566,0.01608617,1.59000512
-4.01900950,4.45475421,0.01692162,0.03035705,1.40286936,2.92570551,0.01459444,1.49830150
-4.01300650,4.21675235,0.01521440,0.02763231,1.31629393,2.78084020,0.01320525,1.41512607
-4.00700350,4.00515719,0.01359446,0.02505111,1.23382639,2.65497282,0.01191624,1.34045943
-4.00100050,3.81919181,0.01207576,0.02262231,1.15588542,2.54724642,0.01072636,1.27415769
-3.99499750,3.65768174,0.01066954,0.02035535,1.08281410,2.45651034,0.00963584,1.21595584
-3.98899450,3.51911151,0.00938459,0.01825992,1.01487044,2.38137536,0.00864609,1.16547621
-3.98299150,3.40169302,0.00822742,0.01634567,0.95222291,2.32027487,0.00775972,1.12224208
-3.97698849,3.30344251,0.00720266,0.01462218,0.89495136,2.27152947,0.00698062,1.08569586
-3.97098549,3.22226311,0.00631346,0.01309898,0.84305299,2.23341231,0.00631402,1.05522127
-3.96498249,3.15602936,0.00556190,0.01178566,0.79645303,2.20421227,0.00576670,1.03016866
-3.95897949,3.10267039,0.00494951,0.01069216,0.75501940,2.18229273,0.00534721,1.00988247
-3.95297649,3.06024839,0.00447773,0.00982906,0.71858043,2.16614362,0.00506615,0.99372957
-3.94697349,3.02702933,0.00414832,0.00920797,0.68694460,2.15442508,0.00493651,0.98112746
-3.94097049,3.00154344,0.00396381,0.00884188,0.65992109,2.14600132,0.00497400,0.97157090
-3.93496748,2.98263330,0.00392787,0.00874559,0.63734008,2.13996404,0.00519744,0.96465611
-3.92896448,2.96948810,0.00404554,0.00893599,0.61907155,2.13564505,0.00562906,0.96010117
-3.92296148,2.96166323,0.00432348,0.00943232,0.60504162,2.13261835,0.00629483,0.95776189
-3.91695848,2.95908493,0.00477011,0.01025630,0.59524550,2.13069233,0.00722466,0.95764243
-3.91095548,2.96204042,0.00539559,0.01143217,0.58975639,2.12989337,0.00845248,0.95990007
-3.90495248,2.97115439,0.00621175,0.01298649,0.58872970,2.13044202,0.01001624,0.96484373
-3.89894947,2.98735321,0.00723191,0.01494782,0.59240237,2.13272365,0.01195767,0.97292643
-3.89294647,3.01181863,0.00847063,0.01734623,0.60108726,2.13725516,0.01432187,0.98473147
-3.88694347,3.04593288,0.00994323,0.02021252,0.61516258,2.14464977,0.01715663,1.00095298
-3.88094047,3.09121748,0.01166538,0.02357735,0.63505695,2.15558138,0.02051154,1.02237112
-3.87493747,3.14926767,0.01365246,0.02747014,0.66123030,2.17075024,0.02443680,1.04982280
-3.86893447,3.22168491,0.01591892,0.03191777,0.69415164,2.19085114,0.02898173,1.08416872
-3.86293147,3.31000924,0.01847758,0.03694325,0.73427425,2.21654515,0.03419310,1.12625764
-3.85692846,3.41565339,0.02133878,0.04256417,0.78200935,2.24843556,0.04011313,1.17688898
-3.85092546,3.53984042,0.02450967,0.04879120,0.83769917,2.28704845,0.04677736,1.23677493
-3.84492246,3.68354601,0.02799339,0.05562658,0.90159058,2.33281768,0.05421234,1.30650311
-3.83891946,3.84744690,0.03178828,0.06306262,0.97381005,2.38607426,0.06243327,1.38650103
-3.83291646,4.03187615,0.03588723,0.07108042,1.05434125,2.44703937,0.07144165,1.47700353
-3.82691346,4.23678621,0.04027704,0.07964874,1.14300600,2.51582045,0.08122307,1.57802433
-3.82091046,4.46172040,0.04493797,0.08872323,1.23944953,2.59240952,0.09174521,1.68933271
-3.81490745,4.70579331,0.04984339,0.09824585,1.34313072,2.67668296,0.10295622,1.81043634
-3.80890445,4.96768056,0.05495966,0.10814488,1.45331804,2.76840206,0.11478353,1.94057118
-3.80290145,5.24561836,0.06024618,0.11833518,1.56909132,2.86721370,0.12713326,2.07869900
-3.79689845,5.53741306,0.06565567,0.12871913,1.68934996,2.97265075,0.13989032,2.22351319
-3.79089545,5.84046101,0.07113466,0.13918784,1.81282723,3.08413216,0.15291920,2.37345307
-3.78489245,6.15177871,0.07662428,0.14962303,1.93811073,3.20096258,0.16606559,2.52672674
-3.77888944,6.46804325,0.08206117,0.15989928,2.06366843,3.32233207,0.17915883,2.68134220
-3.77288644,6.78564268,0.08737870,0.16988665,2.18787971,3.44731617,0.19201508,2.83514627
-3.76688344,7.10073581,0.09250829,0.17945375,2.30907058,3.57487713,0.20444129,2.98587032
-3.76088044,7.40932056,0.09738089,0.18847089,2.42555194,3.70386694,0.21623974,3.13118175
-3.75487744,7.70730956,0.10192862,0.19681353,2.53565983,3.83303310,0.22721309,3.26873975
-3.74887444,7.99061164,0.10608640,0.20436558,2.63779624,3.96102749,0.23716974,3.39625350
-3.74287144,8.25521700,0.10979357,0.21102269,2.73046911,4.08641933,0.24592934,3.51154119
-3.73686843,8.49728404,0.11299550,0.21669522,2.81233014,4.20771216,0.25332810,3.61258753
-3.73086543,8.71322516,0.11564506,0.22131082,2.88220908,4.32336523,0.25922395,3.69759793
-3.72486243,8.89978894,0.11770385,0.22481654,2.93914297,4.43181896,0.26350097,3.76504722
-3.71885943,9.05413577,0.11914333,0.22718028,2.98239963,4.53152388,0.26607326,3.81372107
-3.71285643,9.17390437,0.11994553,0.22839162,3.01149402,4.62097245,0.26688775,3.84274844
-3.70685343,9.25726655,0.12010358,0.22846186,3.02619717,4.69873245,0.26592609,3.85162388
-3.70085043,9.30296803,0.11962184,0.22742338,3.02653716,4.76348074,0.26320533,3.84021860
-3.69484742,9.31035369,0.11851573,0.22532822,3.01279214,4.81403606,0.25877744,3.80878002
-3.68884442,9.27937603,0.11681117,0.22224602,2.98547578,4.84938923,0.25272770,3.75791972
-3.68284142,9.21058639,0.11454378,0.21826145,2.94531567,4.86872955,0.24517198,3.68859039
-3.67683842,9.10510930,0.11175776,0.21347104,2.89322570,4.87146597,0.23625307,3.60205274
-3.67083542,8.96460087,0.10850454,0.20797987,2.83027364,4.85724218,0.22613618,3.49983381
-3.66483242,8.79119306,0.10484125,0.20189795,2.75764520,4.82594482,0.21500390,3.38367848
-3.65882941,8.58742608,0.10082906,0.19533666,2.67660627,4.77770447,0.20305065,3.25549611
-3.65282641,8.35617186,0.09653149,0.18840537,2.58846478,4.71288952,0.19047713,3.11730468
-3.64682341,8.10055176,0.09201271,0.18120831,2.49453388,4.63209324,0.17748469,2.97117449
-3.64082041,7.82385202,0.08733594,0.17384191,2.39609776,4.53611491,0.16427009,2.81917371
-3.63481741,7.52944021,0.08256195,0.16639266,2.29438146,4.42593590,0.15102068,2.66331768
-3.62881441,7.22068607,0.07774779,0.15893556,2.19052560,4.30269210,0.13791024,2.50552369
-3.62281141,6.90088935,0.07294570,0.15153322,2.08556691,4.16764394,0.12509554,2.34757266
-3.61680840,6.57321724,0.06820231,0.14423558,1.98042470,4.02214548,0.11271375,2.19107861
-3.61080540,6.24065290,0.06355808,0.13708026,1.87589364,3.86761381,0.10088073,2.03746650
-3.60480240,5.90595624,0.05904701,0.13009343,1.77264234,3.70550002,0.08969014,1.88795857
-3.59879940,5.57163716,0.05469659,0.12329108,1.67121736,3.53726261,0.07921336,1.74356885
-3.59279640,5.23994110,0.05052799,0.11668077,1.57205179,3.36434415,0.06950016,1.60510530
-3.58679340,4.91284572,0.04655642,0.11026342,1.47547755,3.18815150,0.06058003,1.47317856
-3.58079040,4.59206744,0.04279170,0.10403537,1.38174026,3.01003984,0.05246391,1.34821624
-3.57478739,4.27907599,0.03923888,0.09799031,1.29101567,2.83130037,0.04514650,1.23048154
-3.56878439,3.97511499,0.03589895,0.09212122,1.20342666,2.65315141,0.03860862,1.12009480
-3.56278139,3.68122655,0.03276959,0.08642198,1.11905974,2.47673242,0.03281988,1.01705675
-3.55677839,3.39827785,0.02984592,0.08088885,1.03798036,2.30310045,0.02774126,0.92127242
-3.55077539,3.12698812,0.02712114,0.07552158,0.96024650,2.13322849,0.02332776,0.83257443
-3.54477239,2.86795446,0.02458721,0.07032423,0.88591996,1.96800517,0.01953075,0.75074517
-3.53876938,2.62167555,0.02223536,0.06530575,0.81507534,1.80823534,0.01630027,0.67553695
-3.53276638,2.38857249,0.02005653,0.06048017,0.74780666,1.65464134,0.01358698,0.60668996
-3.52676338,2.16900658,0.01804170,0.05586667,0.68423180,1.50786457,0.01134396,0.54394764
-3.52076038,1.96329411,0.01618219,0.05148943,0.62449504,1.36846746,0.00952812,0.48706967
-3.51475738,1.77171832,0.01446977,0.04737735,0.56876821,1.23693570,0.00810147,0.43584242
-3.50875438,1.59453924,0.01289676,0.04356374,0.51725074,1.11368098,0.00703207,0.39008731
-3.50275138,1.43200192,0.01145608,0.04008594,0.47016908,0.99904419,0.00629477,0.34966721
-3.49674837,1.28434353,0.01014125,0.03698503,0.42777590,0.89329944,0.00587173,0.31449123
-3.49074537,1.15180002,0.00894632,0.03430552,0.39034923,0.79665881,0.00575278,0.28451814
-3.48474237,1.03461248,0.00786584,0.03209515,0.35819182,0.70927798,0.00593556,0.25975854
-3.47873937,0.93303345,0.00689480,0.03040467,0.33163049,0.63126263,0.00642554,0.24027607
-3.47273637,0.84733298,0.00602864,0.02928772,0.31101570,0.56267554,0.00723585,0.22618759
-3.46673337,0.77780420,0.00526317,0.02880058,0.29672067,0.50354401,0.00838697,0.21766220
-3.46073037,0.72476766,0.00459462,0.02900195,0.28914002,0.45386740,0.00990623,0.21491919
-3.45472736,0.68857401,0.00401963,0.02995251,0.28868732,0.41362428,0.01182716,0.21822448
-3.44872436,0.66960402,0.00353534,0.03171437,0.29579118,0.38277878,0.01418862,0.22788551
-3.44272136,0.66826525,0.00313941,0.03435020,0.31088933,0.36128575,0.01703381,0.24424424
-3.43671836,0.68498463,0.00283014,0.03792210,0.33442043,0.34909417,0.02040896,0.26766810
-3.43071536,0.72019652,0.00260650,0.04249019,0.36681325,0.34614871,0.02436192,0.29853879
-3.42471236,0.77432574,0.00246827,0.04811077,0.40847323,0.35238900,0.02894054,0.33723885
-3.41870935,0.84776594,0.00241608,0.05483427,0.45976628,0.36774674,0.03419080,0.38413619
-3.41270635,0.94085340,0.00245146,0.06270288,0.52100043,0.39214053,0.04015495,0.43956681
-3.40670335,1.05383720,0.00257690,0.07174797,0.59240555,0.42546891,0.04686945,0.50381610
-3.40070035,1.18684694,0.00279587,0.08198743,0.67411208,0.46760184,0.05436294,0.57709947
-3.39469735,1.33985940,0.00311274,0.09342304,0.76612967,0.51837132,0.06265428,0.65954289
-3.38869435,1.51266608,0.00353281,0.10603791,0.86832680,0.57756173,0.07175070,0.75116434
-3.38269135,1.70484337,0.00406216,0.11979437,0.98041256,0.64490077,0.08164622,0.85185705
-3.37668834,1.91572763,0.00470753,0.13463215,1.10192196,0.72005176,0.09232040,0.96137560
-3.37068534,2.14439688,0.00547620,0.15046731,1.23220583,0.80260795,0.10373746,1.07932571
-3.36468234,2.38966102,0.00637578,0.16719181,1.37042639,0.89208969,0.11584595,1.20515864
-3.35867934,2.65006188,0.00741396,0.18467394,1.51555947,0.98794492,0.12857892,1.33817081
-3.35267634,2.92388399,0.00859832,0.20275964,1.66640371,1.08955318,0.14185468,1.47750921
-3.34667334,3.20917636,0.00993606,0.22127474,1.82159719,1.19623351,0.15557812,1.62218246
-3.34067034,3.50378496,0.01143371,0.24002809,1.97964108,1.30725578,0.16964261,1.77107770
-3.33466733,3.80539478,0.01309686,0.25881542,2.13892983,1.42185518,0.18393230,1.92298253
-3.32866433,4.11157977,0.01492993,0.27742402,2.29778676,1.53924911,0.19832493,2.07661121
-3.32266133,4.41985830,0.01693584,0.29563771,2.45450379,1.65865554,0.21269478,2.23063412
-3.31665833,4.72775136,0.01911581,0.31324225,2.60738345,1.77931168,0.22691579,2.38370893
-3.31065533,5.03284035,0.02146912,0.33003074,2.75478132,1.90049179,0.24086464,2.53451196
-3.30465233,5.33282121,0.02399285,0.34580876,2.89514695,2.02152286,0.25442364,2.68176830
-3.29864932,5.62555181,0.02668175,0.36039916,3.02706111,2.14179697,0.26748323,2.82427884
-3.29264632,5.90908972,0.02952807,0.37364607,3.14926780,2.26077924,0.27994404,2.96094308
-3.28664332,6.18171823,0.03252138,0.38541820,3.26069921,2.37801077,0.29171833,3.09077638
-3.28064032,6.44195905,0.03564855,0.39561103,3.36049268,2.49310582,0.30273082,3.21292092
-3.27463732,6.68857105,0.03889362,0.40414799,3.44799902,2.60574347,0.31291877,3.32664998
-3.26863432,6.92053548,0.04223781,0.41098060,3.52278184,2.71565385,0.32223153,3.43136554
-3.26263132,7.13702879,0.04565950,0.41608750,3.58460855,2.82259969,0.33062937,3.52658984
-3.25662831,7.33738547,0.04913433,0.41947269,3.63343381,2.92635449,0.33808199,3.61195164
-3.25062531,7.52105372,0.05263528,0.42116287,3.66937678,3.02667848,0.34456661,3.68716876
-3.24462231,7.68754750,0.05613285,0.42120438,3.69269398,3.12329428,0.35006594,3.75202822
-3.23861931,7.83639902,0.05959523,0.41965970,3.70374962,3.21586395,0.35456622,3.80636591
-3.23261631,7.96711544,0.06298869,0.41660392,3.70298544,3.30396921,0.35805541,3.85004754
-3.22661331,8.07914355,0.06627785,0.41212133,3.69089207,3.38709679,0.36052180,3.88295238
-3.22061031,8.17184583,0.06942617,0.40630234,3.66798372,3.46463006,0.36195310,3.90496155
-3.21460730,8.24449012,0.07239648,0.39924086,3.63477753,3.53584847,0.36233615,3.91595167
-3.20860430,8.29625478,0.07515153,0.39103236,3.59177888,3.59993516,0.36165724,3.91579475
-3.20260130,8.32624968,0.07765471,0.38177251,3.53947300,3.65599335,0.35990314,3.90436449
-3.19659830,8.33355258,0.07987074,0.37155656,3.47832325,3.70307088,0.35706260,3.88154872
-3.19059530,8.31725931,0.08176644,0.36047931,3.40877547,3.74019239,0.35312848,3.84726728
-3.18459230,8.27654500,0.08331153,0.34863564,3.33126783,3.76639768,0.34810012,3.80149418
-3.17858929,8.21073324,0.08447942,0.33612139,3.24624482,3.78078469,0.34198590,3.74428252
-3.17258629,8.11936904,0.08524798,0.32303460,3.15417418,3.78255494,0.33480587,3.67579058
-3.16658329,8.00229136,0.08560023,0.30947676,3.05556511,3.77105940,0.32659406,3.59630717
-3.16058029,7.85970087,0.08552497,0.29555403,2.95098614,3.74584237,0.31740056,3.50627448
-3.15457729,7.69221888,0.08501726,0.28137827,2.84108145,3.70668113,0.30729294,3.40630687
-3.14857429,7.50093369,0.08407881,0.26706771,2.72658395,3.65361932,0.29635707,3.29720398
-3.14257129,7.28743146,0.08271815,0.25274724,2.60832440,3.58699235,0.28469723,3.17995730
-3.13656828,7.05380927,0.08095064,0.23854818,2.48723564,3.50744316,0.27243540,3.05574932
-3.13056528,6.80266932,0.07879832,0.22460758,2.36435166,3.41592769,0.25970976,2.92594506
-3.12456228,6.53709370,0.07628953,0.21106700,2.24080125,3.31370931,0.24667251,2.79207595
-3.11855928,6.26060055,0.07345835,0.19807081,2.11779664,3.20234235,0.23348699,2.65581677
-3.11255628,5.97708295,0.07034394,0.18576417,1.99661753,3.08364515,0.22032434,2.51895617
-3.10655328,5.69073283,0.06698965,0.17429057,1.87859124,2.95966357,0.20735967,2.38336217
-3.10055028,5.40595252,0.06344211,0.16378922,1.76506979,2.83262627,0.19476808,2.25094365
-3.09454727,5.12725739,0.05975019,0.15439226,1.65740487,2.70489333,0.18272056,2.12360947
-3.08854427,4.85917274,0.05596392,0.14622193,1.55692166,2.57889993,0.17137999,2.00322650
-3.08254127,4.60612857,0.05213350,0.13938772,1.46489230,2.45709719,0.16089728,1.89157797
-3.07653827,4.37235561,0.04830823,0.13398373,1.38250999,2.34189191,0.15140800,1.79032353
-3.07053527,4.16178578,0.04453562,0.13008611,1.31086419,2.23558724,0.14302931,1.70096222
-3.06453227,3.97795989,0.04086055,0.12775085,1.25091784,2.14032599,0.13585751,1.62479912
-3.05852926,3.82394498,0.03732457,0.12701183,1.20348666,2.05803815,0.12996614,1.56291683
-3.05252626,3.70226340,0.03396534,0.12787922,1.16922120,1.99039400,0.12540475,1.51615204
-3.04652326,3.61483506,0.03081625,0.13033837,1.14859168,1.93876396,0.12219826,1.48507792
-3.04052026,3.56293393,0.02790611,0.13434906,1.14187581,1.90418596,0.12034701,1.46999228
-3.03451726,3.54715937,0.02525909,0.13984532,1.14914971,1.88734095,0.11982729,1.47091188
-3.02851426,3.56742267,0.02289464,0.14673577,1.17028193,1.88853694,0.12059259,1.48757250
-3.02251126,3.62294844,0.02082763,0.15490446,1.20493071,1.90770164,0.12257523,1.51943484
-3.01650825,3.71229056,0.01906855,0.16421233,1.25254435,1.94438365,0.12568845,1.56569580
-3.01050525,3.83336193,0.01762367,0.17449921,1.31236495,1.99776199,0.12982886,1.62530481
-3.00450225,3.98347707,0.01649531,0.18558634,1.38343537,2.06666346,0.13487915,1.69698471
-2.99849925,4.15940631,0.01568214,0.19727946,1.46460959,2.14958744,0.14071097,1.77925671
-2.99249625,4.35744049,0.01517937,0.20937230,1.55456645,2.24473742,0.14718788,1.87046870
-2.98649325,4.57346443,0.01497895,0.22165047,1.65182686,2.35005857,0.15416834,1.96882650
-2.98049025,4.80303778,0.01506981,0.23389567,1.75477421,2.46328048,0.16150853,2.07242715
-2.97448724,5.04148151,0.01543791,0.24588997,1.86167826,2.58196428,0.16906506,2.17929370
-2.96848424,5.28396828,0.01606641,0.25742027,1.97072183,2.70355310,0.17669741,2.28741083
-2.96248124,5.52561487,0.01693571,0.26828259,2.08003043,2.82542495,0.18427005,2.39476041
-2.95647824,5.76157496,0.01802354,0.27828621,2.18770404,2.94494680,0.19165430,2.49935664
-2.95047524,5.98713024,0.01930501,0.28725740,2.29185082,3.05952891,0.19872974,2.59927982
-2.94447224,6.19777824,0.02075274,0.29504278,2.39062182,3.16667806,0.20538537,2.69270845
-2.93846923,6.38931514,0.02233702,0.30151209,2.48224610,3.26404872,0.21152033,2.77794891
-2.93246623,6.55791185,0.02402599,0.30656033,2.56506543,3.34949079,0.21704445,2.85346244
-2.92646323,6.70018192,0.02578599,0.31010926,2.63756760,3.42109291,0.22187846,2.91788890
-2.92046023,6.81324002,0.02758195,0.31210820,2.69841747,3.47722028,0.22595405,2.97006714
-2.91445723,6.89474980,0.02937784,0.31253410,2.74648486,3.51654591,0.22921380,3.00905155
-2.90845423,6.94296019,0.03113728,0.31139104,2.78086843,3.53807474,0.23161109,3.03412487
-2.90245123,6.95672951,0.03282424,0.30870902,2.80091481,3.54115969,0.23310996,3.04480687
-2.89644822,6.93553706,0.03440369,0.30454235,2.80623225,3.52550945,0.23368501,3.04085905
-2.89044522,6.87948184,0.03584248,0.29896750,2.79669848,3.49118780,0.23332143,3.02228525
-2.88444222,6.78926879,0.03711003,0.29208060,2.77246226,3.43860435,0.23201505,2.98932823
-2.87843922,6.66618281,0.03817919,0.28399477,2.73393867,3.36849725,0.22977247,2.94246223
-2.87243622,6.51205132,0.03902693,0.27483722,2.68179816,3.28190831,0.22661125,2.88238176
-2.86643322,6.32919648,0.03963503,0.26474629,2.61694965,3.18015137,0.22256007,2.80998667
-2.86043022,6.12037806,0.03999057,0.25386849,2.54051817,3.06477500,0.21765887,2.72636379
-2.85442721,5.88872868,0.04008643,0.24235566,2.45381773,2.93752069,0.21195880,2.63276538
-2.84842421,5.63768295,0.03992147,0.23036214,2.35832010,2.80027790,0.20552207,2.53058485
-2.84242121,5.37090233,0.03950071,0.21804222,2.25562058,2.65503737,0.19842148,2.42133001
-2.83641821,5.09219771,0.03883522,0.20554772,2.14740151,2.50384421,0.19073971,2.30659458
-2.83041521,4.80545154,0.03794193,0.19302571,2.03539480,2.34875201,0.18256831,2.18802826
-2.82441221,4.51454154,0.03684323,0.18061657,1.92134430,2.19177948,0.17400628,2.06730622
-2.81840920,4.22326782,0.03556649,0.16845216,1.80696909,2.03487066,0.16515848,1.94609856
-2.81240620,3.93528518,0.03414350,0.15665428,1.69392857,1.87985982,0.15613361,1.82604049
-2.80640320,3.65404206,0.03260969,0.14533326,1.58379024,1.72844166,0.14704210,1.70870389
-2.80040020,3.38272751,0.03100351,0.13458688,1.47800087,1.58214756,0.13799375,1.59557100
-2.79439720,3.12422719,0.02936565,0.12449939,1.37786159,1.44232801,0.12909540,1.48801085
-2.78839420,2.88108915,0.02773830,0.11514088,1.28450756,1.31014146,0.12044857,1.38725903
-2.78239120,2.65549978,0.02616448,0.10656676,1.19889234,1.18654919,0.11214724,1.29440126
-2.77638819,2.44927002,0.02468738,0.09881760,1.12177732,1.07231606,0.10427586,1.21036112
-2.77038519,2.26383166,0.02334980,0.09191912,1.05372629,0.96801641,0.09690767,1.13589224
-2.76438219,2.10024310,0.02219365,0.08588248,0.99510499,0.87404456,0.09010338,1.07157499
-2.75837919,1.95920384,0.02125943,0.08070488,0.94608567,0.79062891,0.08391025,1.01781759
-2.75237619,1.84107664,0.02058590,0.07637035,0.90665617,0.71784898,0.07836166,0.97486155
-2.74637319,1.74591607,0.02020968,0.07285083,0.87663338,0.65565434,0.07347715,0.94279087
-2.74037019,1.67350207,0.02016490,0.07010755,0.85568040,0.60388463,0.06926286,0.92154476
-2.73436718,1.62337697,0.02048284,0.06809250,0.84332701,0.56228975,0.06571245,0.91093308
-2.72836418,1.59488448,0.02119154,0.06675028,0.83899271,0.53054948,0.06280837,0.91065378
-2.72236118,1.58720896,0.02231540,0.06601997,0.84201154,0.50829188,0.06052343,0.92031172
-2.71635818,1.59941364,0.02387470,0.06583716,0.85165810,0.49510980,0.05882261,0.93943789
-2.71035518,1.63047614,0.02588506,0.06613601,0.86717375,0.49057520,0.05766505,0.96750821
-2.70435218,1.67932040,0.02835686,0.06685137,0.88779224,0.49425082,0.05700605,1.00396126
-2.69834917,1.74484366,0.03129464,0.06792078,0.91276392,0.50569915,0.05679911,1.04821405
-2.69234617,1.82593801,0.03469649,0.06928631,0.94137773,0.52448860,0.05699781,1.09967529
-2.68634317,1.92150590,0.03855336,0.07089632,0.97298023,0.55019708,0.05755754,1.15775578
-2.68034017,2.03046962,0.04284860,0.07270684,1.00699110,0.58241305,0.05843702,1.22187548
-2.67433717,2.15177480,0.04755744,0.07468279,1.04291457,0.62073451,0.05959946,1.29146727
-2.66833417,2.28438855,0.05264669,0.07679879,1.08034654,0.66476641,0.06101346,1.36597749
-2.66233117,2.42729307,0.05807464,0.07903965,1.11897719,0.71411671,0.06265355,1.44486349
-2.65632816,2.57947573,0.06379109,0.08140051,1.15858922,0.76839192,0.06450036,1.52758878
-2.65032516,2.73991706,0.06973778,0.08388664,1.19905194,0.82719249,0.06654045,1.61361641
-2.64432216,2.90757775,0.07584898,0.08651289,1.24031176,0.89010853,0.06876591,1.70240126
-2.63831916,3.08138647,0.08205243,0.08930289,1.28237957,0.95671650,0.07117356,1.79338217
-2.63231616,3.26022951,0.08827053,0.09228788,1.32531589,1.02657693,0.07376407,1.88597478
-2.62631316,3.44294369,0.09442182,0.09550547,1.36921457,1.09923385,0.07654079,1.97956583
-2.62031016,3.62831339,0.10042264,0.09899812,1.41418600,1.17421567,0.07950854,2.07350970
-2.61430715,3.81507252,0.10618899,0.10281152,1.46034058,1.25103782,0.08267239,2.16712769
-2.60830415,4.00191147,0.11163849,0.10699295,1.50777340,1.32920683,0.08603637,2.25971058
-2.60230115,4.18748934,0.11669235,0.11158953,1.55655079,1.40822581,0.08960232,2.35052446
