energy_ev,total_up,Ge_p_up,Ge_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-5.71185593,8.50796444,1.62085487,0.00000000,2.63226942,4.19572867,0.13834461,3.00287710
-5.70585293,8.54703378,1.63544498,0.00000000,2.64745459,4.22286766,0.13923108,3.01024405
-5.69984992,8.57017575,1.64721605,0.00000000,2.65683694,4.24223885,0.13979539,3.01224276
-5.69384692,8.57708563,1.65587763,0.00000000,2.66028987,4.25352875,0.14004114,3.00897490
-5.68784392,8.56769647,1.66116503,0.00000000,2.65779026,4.25652529,0.13997686,3.00063869
-5.68184092,8.54218347,1.66284566,0.00000000,2.64942045,4.25112463,0.13961588,2.98752481
-5.67583792,8.50096541,1.66072544,0.00000000,2.63536776,4.23733733,0.13897608,2.97001070
-5.66983492,8.44470319,1.65465537,0.00000000,2.61592157,4.21529388,0.13807961,2.94855370
-5.66383192,8.37429599,1.64453777,0.00000000,2.59146836,4.18524926,0.13695258,2.92368341
-5.65782891,8.29087500,1.63033207,0.00000000,2.56248497,4.14758637,0.13562463,2.89599368
-5.65182591,8.19579477,1.61205985,0.00000000,2.52953018,4.10281790,0.13412857,2.86613435
-5.64582291,8.09062187,1.58980876,0.00000000,2.49323511,4.05158610,0.13249989,2.83480310
-5.63981991,7.97712057,1.56373504,0.00000000,2.45429244,3.99466036,0.13077628,2.80273740
-5.63381691,7.85723518,1.53406443,0.00000000,2.41344475,3.93293177,0.12899711,2.77070647
-5.62781391,7.73306855,1.50109117,0.00000000,2.37147210,3.86740465,0.12720285,2.73950331
-5.62181091,7.60685636,1.46517498,0.00000000,2.32917907,3.79918474,0.12543441,2.70993640
-5.61580790,7.48093710,1.42673596,0.00000000,2.28738119,3.72946382,0.12373247,2.68282110
-5.60980490,7.35771742,1.38624757,0.00000000,2.24689113,3.65950113,0.12213678,2.65897033
-5.60380190,7.23963330,1.34422758,0.00000000,2.20850461,3.59060153,0.12068532,2.63918448
-5.59779890,7.12910735,1.30122753,0.00000000,2.17298624,3.52409113,0.11941353,2.62424030
-5.59179590,7.02850305,1.25782084,0.00000000,2.14105554,3.46129082,0.11835347,2.61487884
-5.58579290,6.94007679,1.21459002,0.00000000,2.11337330,3.40348852,0.11753300,2.61179240
-5.57978989,6.86592927,1.17211344,0.00000000,2.09052860,3.35191096,0.11697500,2.61561071
-5.57378689,6.80795733,1.13095213,0.00000000,2.07302683,3.30769602,0.11669666,2.62688663
-5.56778389,6.76780819,1.09163706,0.00000000,2.06127889,3.27186642,0.11670884,2.64608171
-5.56178089,6.74683729,1.05465731,0.00000000,2.05559216,3.24530570,0.11701561,2.67355218
-5.55577789,6.74607180,1.02044956,0.00000000,2.05616333,3.22873747,0.11761389,2.70953592
-5.54977489,6.76618083,0.98938926,0.00000000,2.06307358,3.22270833,0.11849334,2.75414099
-5.54377189,6.80745396,0.96178353,0.00000000,2.07628627,3.22757536,0.11963643,2.80733631
-5.53776888,6.86978890,0.93786626,0.00000000,2.09564735,3.24349832,0.12101867,2.86894523
-5.53176588,6.95268915,0.91779514,0.00000000,2.12088870,3.27043692,0.12260919,2.93864227
-5.52576288,7.05527184,0.90165087,0.00000000,2.15163425,3.30815307,0.12437140,3.01595367
-5.51975988,7.17628585,0.88943830,0.00000000,2.18740900,3.35621808,0.12626390,3.10026188
-5.51375688,7.31413975,0.88108941,0.00000000,2.22765055,3.41402441,0.12824160,3.19081422
-5.50775388,7.46693872,0.87646795,0.00000000,2.27172295,3.48080150,0.13025686,3.28673555
-5.50175088,7.63252945,0.87537540,0.00000000,2.31893249,3.55563523,0.13226084,3.38704487
-5.49574787,7.80855139,0.87755805,0.00000000,2.36854484,3.63749013,0.13420479,3.49067524
-5.48974487,7.99249292,0.88271500,0.00000000,2.41980300,3.72523386,0.13604142,3.59649665
-5.48374187,8.18175037,0.89050658,0.00000000,2.47194555,3.81766295,0.13772608,3.70334088
-5.47773887,8.37368809,0.90056319,0.00000000,2.52422441,3.91352916,0.13921802,3.81002774
-5.47173587,8.56569747,0.91249415,0.00000000,2.57592162,4.01156575,0.14048128,3.91539151
-5.46573287,8.75525314,0.92589635,0.00000000,2.62636442,4.11051275,0.14148560,4.01830677
-5.45972986,8.93996437,0.94036261,0.00000000,2.67493826,4.20914072,0.14220698,4.11771257
-5.45372686,9.11762028,0.95548951,0.00000000,2.72109717,4.30627240,0.14262809,4.21263404
-5.44772386,9.28622744,0.97088453,0.00000000,2.76437129,4.40080167,0.14273838,4.30220066
-5.44172086,9.44403893,0.98617251,0.00000000,2.80437131,4.49170953,0.14253406,4.38566047
-5.43571786,9.58957436,1.00100133,0.00000000,2.84078992,4.57807682,0.14201782,4.46238978
-5.42971486,9.72163059,1.01504668,0.00000000,2.87340025,4.65909353,0.14119836,4.53189815
-5.42371186,9.83928343,1.02801604,0.00000000,2.90205175,4.73406470,0.14008978,4.59382859
-5.41770885,9.94188101,1.03965185,0.00000000,2.92666375,4.80241309,0.13871093,4.64795316
-5.41170585,10.02902974,1.04973389,0.00000000,2.94721744,4.86367879,0.13708462,4.69416460
-5.40570285,10.10057425,1.05808086,0.00000000,2.96374661,4.91751627,0.13523681,4.73246433
-5.39969985,10.15657282,1.06455136,0.00000000,2.97632799,4.96368915,0.13319586,4.76294805
-5.39369685,10.19726988,1.06904424,0.00000000,2.98507168,5.00206331,0.13099179,4.78578945
-5.38769385,10.22306732,1.07149841,0.00000000,2.99011234,5.03259885,0.12865567,4.80122344
-5.38169085,10.23449620,1.07189215,0.00000000,2.99160154,5.05534142,0.12621902,4.80952953
-5.37568784,10.23219033,1.07024209,0.00000000,2.98970175,5.07041340,0.12371337,4.81101660
-5.36968484,10.21686268,1.06660168,0.00000000,2.98458209,5.07800539,0.12116997,4.80600958
-5.36368184,10.18928571,1.06105947,0.00000000,2.97641598,5.07836832,0.11861948,4.79483894
-5.35767884,10.15027589,1.05373702,0.00000000,2.96538064,5.07180638,0.11609185,4.77783310
-5.35167584,10.10068256,1.04478644,0.00000000,2.95165811,5.05867092,0.11361625,4.75531421
-5.34567284,10.04138077,1.03438784,0.00000000,2.93543756,5.03935521,0.11122095,4.72759693
-5.33966983,9.97326758,1.02274623,0.00000000,2.91691836,5.01429007,0.10893334,4.69499024
-5.33366683,9.89726091,1.01008838,0.00000000,2.89631339,4.98394002,0.10677986,4.65780138
-5.32766383,9.81429982,0.99665925,0.00000000,2.87385217,4.94879972,0.10478588,4.61634163
-5.32166083,9.72534526,0.98271822,0.00000000,2.84978329,4.90939043,0.10297561,4.57093278
-5.31565783,9.63138009,0.96853504,0.00000000,2.82437559,4.86625617,0.10137186,4.52191386
-5.30965483,9.53340745,0.95438566,0.00000000,2.79791795,4.81995927,0.09999578,4.46964693
-5.30365183,9.43244677,0.94054781,0.00000000,2.77071742,4.77107522,0.09886653,4.41452159
-5.29764882,9.32952680,0.92729657,0.00000000,2.74309553,4.72018656,0.09800084,4.35695729
-5.29164582,9.22567553,0.91489989,0.00000000,2.71538300,4.66787596,0.09741264,4.29740324
-5.28564282,9.12190710,0.90361410,0.00000000,2.68791293,4.61471841,0.09711257,4.23633562
-5.27963982,9.01920600,0.89367968,0.00000000,2.66101288,4.56127280,0.09710752,4.17425200
-5.27363682,8.91850927,0.88531708,0.00000000,2.63499614,4.50807313,0.09740028,4.11166326
-5.26763382,8.82068745,0.87872292,0.00000000,2.61015270,4.45561967,0.09798915,4.04908336
-5.26163082,8.72652532,0.87406643,0.00000000,2.58674038,4.40437028,0.09886770,3.98701735
-5.25562781,8.63670330,0.87148633,0.00000000,2.56497657,4.35473250,0.10002464,3.92594844
-5.24962481,8.55178070,0.87108808,0.00000000,2.54503102,4.30705649,0.10144381,3.86632469
-5.24362181,8.47218155,0.87294165,0.00000000,2.52702007,4.26162933,0.10310430,3.80854610
-5.23761881,8.39818399,0.87707971,0.00000000,2.51100248,4.21867077,0.10498078,3.75295282
-5.23161581,8.32991363,0.88349640,0.00000000,2.49697726,4.17833071,0.10704389,3.69981511
-5.22561281,8.26734163,0.89214663,0.00000000,2.48488340,4.14068851,0.10926083,3.64932559
-5.21960980,8.21028737,0.90294597,0.00000000,2.47460161,4.10575420,0.11159604,3.60159428
-5.21360680,8.15842600,0.91577118,0.00000000,2.46595800,4.07347145,0.11401204,3.55664663
-5.20760380,8.11130064,0.93046133,0.00000000,2.45872945,4.04372241,0.11647025,3.51442477
-5.20160080,8.06833872,0.94681974,0.00000000,2.45265062,4.01633412,0.11893196,3.47479194
-5.19559780,8.02887218,0.96461646,0.00000000,2.44742219,3.99108636,0.12135922,3.43753993
-5.18959480,7.99216062,0.98359159,0.00000000,2.44272002,3.96772074,0.12371583,3.40239927
-5.18359180,7.95741678,1.00345933,0.00000000,2.43820515,3.94595066,0.12596812,3.36905168
-5.17758879,7.92383347,1.02391263,0.00000000,2.43353390,3.92547196,0.12808581,3.33714440
-5.17158579,7.89061080,1.04462854,0.00000000,2.42836815,3.90597376,0.13004264,3.30630554
-5.16558279,7.85698302,1.06527413,0.00000000,2.42238514,3.88714933,0.13181694,3.27616003
-5.15957979,7.82224369,1.08551276,0.00000000,2.41528670,3.86870638,0.13339198,3.24634533
-5.15357679,7.78576842,1.10501069,0.00000000,2.40680736,3.85037658,0.13475619,3.21652622
-5.14757379,7.74703408,1.12344379,0.00000000,2.39672138,3.83192385,0.13590319,3.18640796
-5.14157079,7.70563379,1.14050408,0.00000000,2.38484814,3.81315103,0.13683166,3.15574736
-5.13556778,7.66128702,1.15590602,0.00000000,2.37105595,3.79390478,0.13754498,3.12436103
-5.12956478,7.61384423,1.16939227,0.00000000,2.35526400,3.77407825,0.13805077,3.09213067
-5.12356178,7.56328596,1.18073872,0.00000000,2.33744251,3.75361165,0.13836030,3.05900499
-5.11755878,7.50971622,1.18975858,0.00000000,2.31761091,3.73249040,0.13848771,3.02499820
-5.11155578,7.45335059,1.19630555,0.00000000,2.29583439,3.71074115,0.13844922,2.99018537
-5.10555278,7.39449955,1.20027571,0.00000000,2.27221873,3.68842578,0.13826232,2.95469474
-5.09954977,7.33354787,1.20160836,0.00000000,2.24690388,3.66563373,0.13794485,2.91869749
-5.09354677,7.27093116,1.20028555,0.00000000,2.22005643,3.64247300,0.13751423,2.88239573
-5.08754377,7.20711079,1.19633060,0.00000000,2.19186146,3.61906056,0.13698669,2.84600920
-5.08154077,7.14254855,1.18980549,0.00000000,2.16251405,3.59551247,0.13637665,2.80976165
-5.07553777,7.07768249,1.18080742,0.00000000,2.13221105,3.57193462,0.13569616,2.77386765
-5.06953477,7.01290537,1.16946466,0.00000000,2.10114330,3.54841443,0.13495461,2.73852069
-5.06353177,6.94854679,1.15593181,0.00000000,2.06948887,3.52501430,0.13415851,2.70388319
-5.05752876,6.88486024,1.14038482,0.00000000,2.03740755,3.50176710,0.13331153,2.67007925
-5.05152576,6.82201580,1.12301588,0.00000000,2.00503692,3.47867420,0.13241462,2.63719033
-5.04552276,6.76009884,1.10402833,0.00000000,1.97249009,3.45570616,0.13146641,2.60525438
-5.03951976,6.69911498,1.08363193,0.00000000,1.93985526,3.43280610,0.13046368,2.57426828
-5.03351676,6.63900088,1.06203840,0.00000000,1.90719704,3.40989573,0.12940194,2.54419353
-5.02751376,6.57964031,1.03945756,0.00000000,1.87455947,3.38688355,0.12827616,2.51496483
-5.02151076,6.52088448,1.01609401,0.00000000,1.84197038,3.36367499,0.12708150,2.48650093
-5.01550775,6.46257538,0.99214445,0.00000000,1.80944693,3.34018359,0.12581405,2.45871698
-5.00950475,6.40457064,0.96779558,0.00000000,1.77700192,3.31634277,0.12447157,2.43153775
-5.00350175,6.34676833,0.94322269,0.00000000,1.74465043,3.29211729,0.12305413,2.40491053
-4.99749875,6.28913000,0.91858869,0.00000000,1.71241635,3.26751353,0.12156467,2.37881712
-4.99149575,6.23170050,0.89404370,0.00000000,1.68033848,3.24258806,0.12000943,2.35328376
-4.98549275,6.17462300,0.86972498,0.00000000,1.64847568,3.21745358,0.11839818,2.32838849
-4.97948974,6.11814817,0.84575717,0.00000000,1.61691070,3.19228172,0.11674433,2.30426523
-4.97348674,6.06263654,0.82225270,0.00000000,1.58575260,3.16730241,0.11506483,2.28110417
-4.96748374,6.00855364,0.79931235,0.00000000,1.55513731,3.14279947,0.11337993,2.25914836
-4.96148074,5.95645781,0.77702573,0.00000000,1.52522635,3.11910249,0.11171267,2.23868648
-4.95547774,5.90698098,0.75547180,0.00000000,1.49620382,3.09657519,0.11008836,2.22004209
-4.94947474,5.86080333,0.73471922,0.00000000,1.46827145,3.07560077,0.10853379,2.20355990
-4.94347174,5.81862282,0.71482664,0.00000000,1.44164222,3.05656478,0.10707641,2.18958958
-4.93746873,5.78112124,0.69584272,0.00000000,1.41653271,3.03983645,0.10574341,2.17846821
-4.93146573,5.74892833,0.67780619,0.00000000,1.39315444,3.02574933,0.10456081,2.17050190
-4.92546273,5.72258596,0.66074569,0.00000000,1.37170478,3.01458227,0.10355246,2.16594794
-4.91945973,5.70251424,0.64467967,0.00000000,1.35235781,3.00654186,0.10273913,2.16499804
-4.91345673,5.68898142,0.62961623,0.00000000,1.33525546,3.00174716,0.10213770,2.16776384
-4.90745373,5.68207913,0.61555312,0.00000000,1.32049963,3.00021781,0.10176037,2.17426515
-4.90145073,5.68170455,0.60247789,0.00000000,1.30814541,3.00186604,0.10161405,2.18442180
-4.89544772,5.68755042,0.59036826,0.00000000,1.29819594,3.00649327,0.10169990,2.19804914
-4.88944472,5.69910348,0.57919275,0.00000000,1.29059915,3.01379147,0.10201300,2.21485783
-4.88344172,5.71565163,0.56891160,0.00000000,1.28524642,3.02334946,0.10254225,2.23445746
-4.87743872,5.73629956,0.55947804,0.00000000,1.28197348,3.03466364,0.10327045,2.25636416
-4.87143572,5.75999205,0.55083980,0.00000000,1.28056339,3.04715304,0.10417451,2.28001168
-4.86543272,5.78554400,0.54294082,0.00000000,1.28075150,3.06017770,0.10522596,2.30476541
-4.85942971,5.81167576,0.53572318,0.00000000,1.28223230,3.07305960,0.10639152,2.32993886
-4.85342671,5.83705217,0.52912907,0.00000000,1.28466778,3.08510519,0.10763393,2.35481180
-4.84742371,5.86032368,0.52310275,0.00000000,1.28769712,3.09562844,0.10891287,2.37864948
-4.84142071,5.88016757,0.51759228,0.00000000,1.29094713,3.10397326,0.11018606,2.40072209
-4.83541771,5.89532784,0.51255114,0.00000000,1.29404325,3.10953437,0.11141039,2.42032399
-4.82941471,5.90465194,0.50793937,0.00000000,1.29662060,3.11177568,0.11254318,2.43679191
-4.82341171,5.90712311,0.50372432,0.00000000,1.29833466,3.11024544,0.11354345,2.44952183
-4.81740870,5.90188725,0.49988095,0.00000000,1.29887131,3.10458758,0.11437315,2.45798383
-4.81140570,5.88827341,0.49639158,0.00000000,1.29795571,3.09454892,0.11499842,2.46173482
-4.80540270,5.86580746,0.49324508,0.00000000,1.29536000,3.07998208,0.11539069,2.46042867
-4.79939970,5.83421886,0.49043576,0.00000000,1.29090926,3.06084430,0.11552771,2.45382374
-4.79339670,5.79344056,0.48796169,0.00000000,1.28448595,3.03719232,0.11539432,2.44178754
-4.78739370,5.74360251,0.48582283,0.00000000,1.27603234,3.00917393,0.11498315,2.42429861
-4.78139070,5.68501945,0.48401906,0.00000000,1.26555132,2.97701678,0.11429498,2.40144563
-4.77538769,5.61817389,0.48254809,0.00000000,1.25310528,2.94101515,0.11333891,2.37342382
-4.76938469,5.54369524,0.48140363,0.00000000,1.23881338,2.90151557,0.11213221,2.34052880
-4.76338169,5.46233625,0.48057376,0.00000000,1.22284739,2.85890200,0.11069996,2.30314826
-4.75737869,5.37494787,0.48003985,0.00000000,1.20542623,2.81358141,0.10907438,2.26175141
-4.75137569,5.28245369,0.47977589,0.00000000,1.18680942,2.76597045,0.10729396,2.21687697
-4.74537269,5.18582498,0.47974859,0.00000000,1.16728993,2.71648384,0.10540236,2.16911965
-4.73936968,5.08605729,0.47991796,0.00000000,1.14718645,2.66552485,0.10344713,2.11911576
-4.73336668,4.98414929,0.48023875,0.00000000,1.12683553,2.61347825,0.10147833,2.06752843
-4.72736368,4.88108450,0.48066229,0.00000000,1.10658373,2.56070580,0.09954707,2.01503261
-4.72136068,4.77781623,0.48113892,0.00000000,1.08678007,2.50754420,0.09770404,1.96230058
-4.71535768,4.67525579,0.48162077,0.00000000,1.06776890,2.45430538,0.09599805,1.90998823
-4.70935468,4.57426398,0.48206469,0.00000000,1.04988334,2.40127855,0.09447473,1.85872249
-4.70335168,4.47564554,0.48243512,0.00000000,1.03343939,2.34873383,0.09317532,1.80909026
-4.69734867,4.38014608,0.48270674,0.00000000,1.01873064,2.29692665,0.09213566,1.76162907
-4.69134567,4.28845096,0.48286673,0.00000000,1.00602374,2.24610243,0.09138539,1.71681966
-4.68534267,4.20118547,0.48291623,0.00000000,0.99555439,2.19650101,0.09094741,1.67508050
-4.67933967,4.11891569,0.48287117,0.00000000,0.98752396,2.14836021,0.09083752,1.63676440
-4.67333667,4.04214937,0.48276211,0.00000000,0.98209655,2.10191815,0.09106439,1.60215691
-4.66733367,3.97133626,0.48263310,0.00000000,0.97939650,2.05741404,0.09162964,1.57147651
-4.66133067,3.90686763,0.48253960,0.00000000,0.97950620,2.01508712,0.09252820,1.54487627
-4.65532766,3.84907447,0.48254556,0.00000000,0.98246428,1.97517394,0.09374880,1.52244682
-4.64932466,3.79822450,0.48271965,0.00000000,0.98826416,1.93790396,0.09527457,1.50422010
-4.64332166,3.75451794,0.48313101,0.00000000,0.99685285,1.90349372,0.09708372,1.49017384
-4.63731866,3.71808222,0.48384460,0.00000000,1.00813028,1.87214011,0.09915027,1.48023616
-4.63131566,3.68896616,0.48491649,0.00000000,1.02194910,1.84401299,0.10144475,1.47429032
-4.62531266,3.66713389,0.48638942,0.00000000,1.03811510,1.81924789,0.10393487,1.47217900
-4.61930965,3.65245929,0.48828866,0.00000000,1.05638829,1.79793908,0.10658611,1.47370837
-4.61330665,3.64472126,0.49061876,0.00000000,1.07648495,1.78013369,0.10936222,1.47865134
-4.60730365,3.64360056,0.49336108,0.00000000,1.09808043,1.76582720,0.11222564,1.48675048
-4.60130065,3.64867875,0.49647249,0.00000000,1.12081306,1.75496070,0.11513781,1.49772022
-4.59529765,3.65943958,0.49988514,0.00000000,1.14428902,1.74742006,0.11805939,1.51124876
-4.58929465,3.67527317,0.50350748,0.00000000,1.16808823,1.74303729,0.12095049,1.52699976
-4.58329165,3.69548325,0.50722640,0.00000000,1.19177113,1.74159385,0.12377079,1.54461408
-4.57728864,3.71929751,0.51091043,0.00000000,1.21488637,1.74282602,0.12647972,1.56371186
-4.57128564,3.74588095,0.51441379,0.00000000,1.23697915,1.74643192,0.12903669,1.58389527
-4.56528264,3.77435192,0.51758114,0.00000000,1.25760008,1.75207996,0.13140141,1.60475201
-4.55927964,3.80380067,0.52025281,0.00000000,1.27631433,1.75941824,0.13353428,1.62586004
-4.55327664,3.83330972,0.52227016,0.00000000,1.29271085,1.76808458,0.13539695,1.64679334
-4.54727364,3.86197539,0.52348101,0.00000000,1.30641134,1.77771665,0.13695298,1.66712896
-4.54127064,3.88892994,0.52374472,0.00000000,1.31707886,1.78796171,0.13816869,1.68645509
-4.53526763,3.91336333,0.52293684,0.00000000,1.32442564,1.79848567,0.13901402,1.70438002
-4.52926463,3.93454378,0.52095317,0.00000000,1.32821998,1.80898097,0.13946358,1.72054163
-4.52326163,3.95183632,0.51771298,0.00000000,1.32829196,1.81917295,0.13949762,1.73461683
-4.51725863,3.96471852,0.51316149,0.00000000,1.32453776,1.82882461,0.13910302,1.74633073
-4.51125563,3.97279252,0.50727137,0.00000000,1.31692248,1.83773935,0.13827419,1.75546457
-4.50525263,3.97579287,0.50004345,0.00000000,1.30548122,1.84576188,0.13701383,1.76186232
-4.49924962,3.97358967,0.49150653,0.00000000,1.29031854,1.85277715,0.13533339,1.76543503
-4.49324662,3.96618677,0.48171641,0.00000000,1.27160595,1.85870739,0.13325336,1.76616280
-4.48724362,3.95371495,0.47075425,0.00000000,1.24957783,1.86350774,0.13080318,1.76409392
-4.48124062,3.93642038,0.45872428,0.00000000,1.22452556,1.86716037,0.12802087,1.75934119
-4.47523762,3.91464884,0.44575104,0.00000000,1.19679009,1.86966780,0.12495228,1.75207534
-4.46923462,3.88882636,0.43197627,0.00000000,1.16675325,1.87104572,0.12164997,1.74251588
-4.46323162,3.85943732,0.41755550,0.00000000,1.13482786,1.87131572,0.11817194,1.73091976
-4.45722861,3.82700105,0.40265446,0.00000000,1.10144716,1.87049852,0.11457992,1.71756850
-4.45122561,3.79204823,0.38744558,0.00000000,1.06705362,1.86860806,0.11093767,1.70275430
-4.44522261,3.75509824,0.37210440,0.00000000,1.03208790,1.86564693,0.10730903,1.68676613
-4.43921961,3.71663881,0.35680626,0.00000000,0.99697793,1.86160342,0.10375607,1.66987645
-4.43321661,3.67710897,0.34172319,0.00000000,0.96212883,1.85645050,0.10033722,1.65232933
-4.42721361,3.63688626,0.32702115,0.00000000,0.92791396,1.85014673,0.09710568,1.63433080
-4.42121061,3.59627883,0.31285765,0.00000000,0.89466726,1.84263915,0.09410793,1.61604175
-4.41520760,3.55552271,0.29937982,0.00000000,0.86267753,1.83386807,0.09138269,1.59757400
-4.40920460,3.51478441,0.28672297,0.00000000,0.83218448,1.82377322,0.08896007,1.57898956
-4.40320160,3.47416831,0.27500960,0.00000000,0.80337691,1.81230114,0.08686126,1.56030311
-4.39719860,3.43372832,0.26434889,0.00000000,0.77639302,1.79941310,0.08509844,1.54148758
-4.39119560,3.39348283,0.25483665,0.00000000,0.75132266,1.78509301,0.08367522,1.52248213
-4.38519260,3.35343179,0.24655560,0.00000000,0.72821143,1.76935484,0.08258725,1.50320231
-4.37918959,3.31357466,0.23957601,0.00000000,0.70706634,1.75224881,0.08182323,1.48355141
-4.37318659,3.27392775,0.23395647,0.00000000,0.68786266,1.73386593,0.08136607,1.46343236
-4.36718359,3.23453984,0.22974482,0.00000000,0.67055150,1.71434040,0.08119419,1.44275940
-4.36118059,3.19550471,0.22697907,0.00000000,0.65506779,1.69384967,0.08128289,1.42146862
-4.35517759,3.15696969,0.22568812,0.00000000,0.64133795,1.67261180,0.08160568,1.39952693
-4.34917459,3.11913946,0.22589239,0.00000000,0.62928714,1.65088039,0.08213547,1.37693858
-4.34317159,3.08227475,0.22760401,0.00000000,0.61884530,1.62893699,0.08284566,1.35374913
-4.33716858,3.04668582,0.23082679,0.00000000,0.60995196,1.60708151,0.08371093,1.33004641
-4.33116558,3.01272102,0.23555566,0.00000000,0.60255942,1.58562091,0.08470780,1.30595858
-4.32516258,2.98075109,0.24177589,0.00000000,0.59663419,1.56485687,0.08581495,1.28164930
-4.31915958,2.95114999,0.24946182,0.00000000,0.59215668,1.54507294,0.08701317,1.25731052
-4.31315658,2.92427341,0.25857544,0.00000000,0.58911927,1.52652191,0.08828516,1.23315309
-4.30715358,2.90043630,0.26906476,0.00000000,0.58752293,1.50941401,0.08961504,1.20939609
