energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.86193097,4.95126429,0.03619897,0.74430326,2.26448465,1.91146977,0.89388928,0.27998929,1.96089757,0.00000000
-5.85592796,4.92323253,0.03596397,0.74002426,2.26565994,1.89714715,0.89685899,0.28082311,1.95669320,0.00000000
-5.84992496,4.89620556,0.03581812,0.73537559,2.26603622,1.88436991,0.90112213,0.28166739,1.95242415,0.00000000
-5.84392196,4.87228121,0.03578036,0.73057292,2.26629051,1.87401619,0.90709334,0.28262247,1.94889901,0.00000000
-5.83791896,4.85341794,0.03586861,0.72581822,2.26705942,1.86688279,0.91513946,0.28378447,1.94687987,0.00000000
-5.83191596,4.84136280,0.03609898,0.72129292,2.26891224,1.86365853,0.92556423,0.28524093,1.94705243,0.00000000
-5.82591296,4.83758841,0.03648507,0.71715216,2.27232711,1.86490185,0.93859487,0.28706667,1.94999906,0.00000000
-5.81990995,4.84324090,0.03703727,0.71352048,2.27767135,1.87102334,0.95437119,0.28932031,1.95617615,0.00000000
-5.81390695,4.85910072,0.03776227,0.71048879,2.28518646,1.88227376,0.97293761,0.29204139,1.96589635,0.00000000
-5.80790395,4.88555751,0.03866257,0.70811269,2.29497857,1.89873772,0.99423851,0.29524831,1.97931657,0.00000000
-5.80190095,4.92259955,0.03973624,0.70641222,2.30701442,1.92033301,1.01811730,0.29893716,1.99643214,0.00000000
-5.79589795,4.96981806,0.04097667,0.70537271,2.32112321,1.94681555,1.04431905,0.30308144,2.01707724,0.00000000
-5.78989495,5.02642591,0.04237266,0.70494688,2.33700396,1.97778948,1.07249699,0.30763276,2.04093185,0.00000000
-5.78389195,5.09128960,0.04390848,0.70505779,2.35423816,2.01272206,1.10222239,0.31252245,2.06753450,0.00000000
-5.77788894,5.16297333,0.04556420,0.70560267,2.37230710,2.05096253,1.13299765,0.31766402,2.09630064,0.00000000
-5.77188594,5.23979303,0.04731612,0.70645733,2.39061306,2.09176435,1.16427201,0.32295639,2.12654560,0.00000000
-5.76588294,5.31987826,0.04913734,0.70748105,2.40850342,2.13430999,1.19545930,0.32828772,2.15751124,0.00000000
-5.75987994,5.40123947,0.05099842,0.70852176,2.42529669,2.17773719,1.22595702,0.33353966,2.18839506,0.00000000
-5.75387694,5.48183782,0.05286814,0.70942130,2.44030919,2.22116605,1.25516587,0.33859190,2.21838061,0.00000000
-5.74787394,5.55965488,0.05471438,0.71002064,2.45288126,2.26372575,1.28250903,0.34332673,2.24666778,0.00000000
-5.74187094,5.63275963,0.05650491,0.71016490,2.46240188,2.30458028,1.30745027,0.34763348,2.27250171,0.00000000
-5.73586793,5.69936991,0.05820835,0.70970804,2.46833059,2.34295211,1.32951028,0.35141253,2.29519910,0.00000000
-5.72986493,5.75790644,0.05979493,0.70851707,2.47021580,2.37814324,1.34828044,0.35457882,2.31417086,0.00000000
-5.72386193,5.80703717,0.06123736,0.70647567,2.46770879,2.40955290,1.36343360,0.35706467,2.32894007,0.00000000
-5.71785893,5.84571085,0.06251149,0.70348721,2.46057286,2.43669149,1.37473152,0.35882177,2.33915483,0.00000000
-5.71185593,5.87317863,0.06359690,0.69947698,2.44868747,2.45919031,1.38202866,0.35982220,2.34459541,0.00000000
-5.70585293,5.88900351,0.06447740,0.69439375,2.43204730,2.47680705,1.38527255,0.36005863,2.34517571,0.00000000
-5.69984992,5.89305779,0.06514132,0.68821052,2.41075659,2.48942695,1.38450065,0.35954358,2.34093915,0.00000000
-5.69384692,5.88550927,0.06558168,0.68092450,2.38501926,2.49705977,1.37983418,0.35830777,2.33204949,0.00000000
-5.68784392,5.86679739,0.06579618,0.67255652,2.35512549,2.49983305,1.37146939,0.35639785,2.31877729,0.00000000
-5.68184092,5.83760090,0.06578712,0.66314965,2.32143575,2.49798186,1.35966668,0.35387343,2.30148274,0.00000000
-5.67583792,5.79879916,0.06556106,0.65276744,2.28436316,2.49183591,1.34473838,0.35080385,2.28059607,0.00000000
-5.66983492,5.75142893,0.06512844,0.64149163,2.24435521,2.48180445,1.32703565,0.34726455,2.25659645,0.00000000
-5.66383192,5.69663909,0.06450310,0.62941960,2.20187592,2.46835969,1.30693527,0.34333353,2.22999053,0.00000000
-5.65782891,5.63564520,0.06370173,0.61666160,2.15738919,2.45201962,1.28482682,0.33908790,2.20129169,0.00000000
-5.65182591,5.56968606,0.06274319,0.60333798,2.11134426,2.43333064,1.26110076,0.33460080,2.17100087,0.00000000
-5.64582291,5.49998387,0.06164798,0.58957632,2.06416378,2.41285089,1.23613780,0.32993867,2.13958973,0.00000000
-5.63981991,5.42770938,0.06043752,0.57550879,2.01623485,2.39113454,1.21029996,0.32515923,2.10748690,0.00000000
-5.63381691,5.35395307,0.05913362,0.56126967,1.96790341,2.36871780,1.18392324,0.32030992,2.07506744,0.00000000
-5.62781391,5.27970291,0.05775787,0.54699309,1.91947164,2.34610667,1.15731232,0.31542710,2.04264596,0.00000000
-5.62181091,5.20582894,0.05633121,0.53281101,1.87119840,2.32376682,1.13073690,0.31053588,2.01047316,0.00000000
-5.61580790,5.13307447,0.05487345,0.51885154,1.82330221,2.30211561,1.10442982,0.30565045,1.97873581,0.00000000
-5.60980490,5.06205335,0.05340295,0.50523748,1.77596630,2.28151633,1.07858664,0.30077507,1.94755955,0.00000000
-5.60380190,4.99325279,0.05193632,0.49208504,1.72934507,2.26227440,1.05336649,0.29590535,1.91701431,0.00000000
-5.59779890,4.92704050,0.05048822,0.47950283,1.68357140,2.24463567,1.02889397,0.29102990,1.88712160,0.00000000
-5.59179590,4.86367549,0.04907123,0.46759099,1.63876419,2.22878630,1.00526180,0.28613218,1.85786317,0.00000000
-5.58579290,4.80332120,0.04769577,0.45644042,1.59503546,2.21485430,0.98253403,0.28119237,1.82919045,0.00000000
-5.57978989,4.74606022,0.04637005,0.44613219,1.55249668,2.20291241,0.96074958,0.27618930,1.80103419,0.00000000
-5.57378689,4.69190954,0.04510012,0.43673689,1.51126382,2.19298207,0.93992588,0.27110215,1.77331382,0.00000000
-5.56778389,4.64083566,0.04388994,0.42831425,1.47146086,2.18503841,0.92006260,0.26591207,1.74594600,0.00000000
-5.56178089,4.59276886,0.04274143,0.42091272,1.43322174,2.17901604,0.90114518,0.26060347,1.71885218,0.00000000
-5.55577789,4.54761622,0.04165467,0.41456915,1.39669055,2.17481543,0.88314819,0.25516509,1.69196483,0.00000000
-5.54977489,4.50527304,0.04062801,0.40930871,1.36202027,2.17230986,0.86603847,0.24959078,1.66523214,0.00000000
-5.54377189,4.46563240,0.03965827,0.40514485,1.32936996,2.17135256,0.84977787,0.24387994,1.63862123,0.00000000
-5.53776888,4.42859285,0.03874094,0.40207947,1.29890099,2.17178410,0.83432572,0.23803777,1.61211975,0.00000000
-5.53176588,4.39406408,0.03787044,0.40010326,1.27077221,2.17343966,0.81964090,0.23207524,1.58573614,0.00000000
-5.52576288,4.36197071,0.03704031,0.39919629,1.24513478,2.17615594,0.80568350,0.22600890,1.55949843,0.00000000
-5.51975988,4.33225424,0.03624352,0.39932869,1.22212667,2.17977770,0.79241609,0.21986043,1.53345202,0.00000000
-5.51375688,4.30487321,0.03547270,0.40046161,1.20186723,2.18416333,0.77980455,0.21365621,1.50765647,0.00000000
-5.50775388,4.27980195,0.03472042,0.40254820,1.18445221,2.18918957,0.76781852,0.20742666,1.48218168,0.00000000
-5.50175088,4.25702777,0.03397942,0.40553479,1.16994934,2.19475495,0.75643136,0.20120558,1.45710366,0.00000000
-5.49574787,4.23654722,0.03324290,0.40936204,1.15839466,2.20078187,0.74561986,0.19502947,1.43250011,0.00000000
-5.48974487,4.21836143,0.03250470,0.41396617,1.14978992,2.20721730,0.73536354,0.18893681,1.40844630,0.00000000
-5.48374187,4.20247105,0.03175952,0.41928010,1.14410096,2.21403199,0.72564377,0.18296739,1.38501122,0.00000000
-5.47773887,4.18887110,0.03100306,0.42523453,1.14125731,2.22121841,0.71644277,0.17716163,1.36225452,0.00000000
-5.47173587,4.17754634,0.03023215,0.43175890,1.14115294,2.22878750,0.70774254,0.17155999,1.34022425,0.00000000
-5.46573287,4.16846743,0.02944484,0.43878232,1.14364825,2.23676465,0.69952401,0.16620242,1.31895574,0.00000000
-5.45972986,4.16158854,0.02864041,0.44623425,1.14857325,2.24518517,0.69176638,0.16112792,1.29847162,0.00000000
-5.45372686,4.15684672,0.02781938,0.45404524,1.15573180,2.25408964,0.68444680,0.15637416,1.27878313,0.00000000
-5.44772386,4.15416346,0.02698344,0.46214744,1.16490695,2.26351973,0.67754064,0.15197726,1.25989263,0.00000000
-5.44172086,4.15344861,0.02613544,0.47047525,1.17586721,2.27351469,0.67102222,0.14797154,1.24179732,0.00000000
-5.43571786,4.15460677,0.02527918,0.47896579,1.18837351,2.28410894,0.66486609,0.14438957,1.22449387,0.00000000
-5.42971486,4.15754596,0.02441938,0.48755955,1.20218678,2.29533106,0.65904899,0.14126215,1.20798385,0.00000000
-5.42371186,4.16218829,0.02356145,0.49620103,1.21707582,2.30720420,0.65355211,0.13861843,1.19227956,0.00000000
-5.41770885,4.16848199,0.02271142,0.50483940,1.23282526,2.31974800,0.64836385,0.13648610,1.17740990,0.00000000
-5.41170585,4.17641415,0.02187573,0.51342931,1.24924318,2.33298173,0.64348262,0.13489160,1.16342592,0.00000000
-5.40570285,4.18602309,0.02106110,0.52193168,1.26616824,2.34692847,0.63891972,0.13386030,1.15040550,0.00000000
-5.39969985,4.19740941,0.02027438,0.53031443,1.28347584,2.36161969,0.63470182,0.13341660,1.13845693,0.00000000
-5.39369685,4.21074460,0.01952243,0.53855319,1.30108298,2.37709996,0.63087298,0.13358405,1.12772083,0.00000000
-5.38769385,4.22627611,0.01881199,0.54663184,1.31895157,2.39343086,0.62749586,0.13438516,1.11837017,0.00000000
-5.38169085,4.24432796,0.01814956,0.55454279,1.33708992,2.41069377,0.62465197,0.13584122,1.11060823,0.00000000
-5.37568784,4.26529614,0.01754130,0.56228696,1.35555212,2.42899083,0.62244077,0.13797180,1.10466424,0.00000000
-5.36968484,4.28963836,0.01699291,0.56987338,1.37443531,2.44844367,0.62097751,0.14079406,1.10078684,0.00000000
-5.36368184,4.31785804,0.01650959,0.57731842,1.39387480,2.46918963,0.62038988,0.14432195,1.09923550,0.00000000
-5.35767884,4.35048286,0.01609589,0.58464451,1.41403707,2.49137544,0.62081339,0.14856514,1.10027006,0.00000000
-5.35167584,4.38803854,0.01575570,0.59187850,1.43511104,2.51514831,0.62238580,0.15352782,1.10413910,0.00000000
-5.34567284,4.43101907,0.01549209,0.59904966,1.45729780,2.54064508,0.62524066,0.15920750,1.11106731,0.00000000
-5.33966983,4.47985478,0.01530729,0.60618739,1.48079946,2.56797975,0.62950048,0.16559373,1.12124282,0.00000000
-5.33366683,4.53488012,0.01520265,0.61331881,1.50580740,2.59723032,0.63526965,0.17266694,1.13480493,0.00000000
-5.32766383,4.59630288,0.01517849,0.62046634,1.53249078,2.62842581,0.64262770,0.18039747,1.15183313,0.00000000
-5.32166083,4.66417719,0.01523420,0.62764539,1.56098573,2.66153442,0.65162325,0.18874486,1.17233784,0.00000000
-5.31565783,4.73838178,0.01536809,0.63486243,1.59138599,2.69645380,0.66226893,0.19765745,1.19625369,0.00000000
-5.30965483,4.81860550,0.01557748,0.64211347,1.62373528,2.73300445,0.67453779,0.20707244,1.22343568,0.00000000
-5.30365183,4.90434120,0.01585871,0.64938310,1.65802206,2.77092674,0.68836129,0.21691643,1.25365860,0.00000000
-5.29764882,4.99488880,0.01620718,0.65664421,1.69417678,2.80988235,0.70362915,0.22710636,1.28661977,0.00000000
-5.29164582,5.08936791,0.01661746,0.66385838,1.73207181,2.84946011,0.72019108,0.23755101,1.32194527,0.00000000
-5.28564282,5.18673938,0.01708340,0.67097689,1.77152392,2.88918628,0.73786037,0.24815284,1.35919911,0.00000000
-5.27963982,5.28583512,0.01759824,0.67794242,1.81229910,2.92853880,0.75641913,0.25881024,1.39789524,0.00000000
-5.27363682,5.38539433,0.01815482,0.68469107,1.85411932,2.96696486,0.77562492,0.26941999,1.43751153,0.00000000
-5.26763382,5.48410434,0.01874572,0.69115483,1.89667067,3.00390063,0.79521851,0.27987986,1.47750520,0.00000000
-5.26163082,5.58064365,0.01936344,0.69726406,1.93961224,3.03879216,0.81493211,0.29009115,1.51732881,0.00000000
-5.25562781,5.67372454,0.02000056,0.70294996,1.98258519,3.07111599,0.83449786,0.29996111,1.55644594,0.00000000
-5.24962481,5.76213292,0.02064993,0.70814676,2.02522125,3.10039825,0.85365597,0.30940505,1.59434584,0.00000000
-5.24362181,5.84476289,0.02130480,0.71279339,2.06715020,3.12623092,0.87216207,0.31834802,1.63055619,0.00000000
-5.23761881,5.92064417,0.02195891,0.71683470,2.10800581,3.14828423,0.88979339,0.32672597,1.66465353,0.00000000
-5.23161581,5.98896092,0.02260658,0.72022197,2.14743006,3.16631446,0.90635349,0.33448635,1.69627070,0.00000000
-5.22561281,6.04906107,0.02324274,0.72291273,2.18507548,3.18016649,0.92167532,0.34158810,1.72510124,0.00000000
-5.21960980,6.10045607,0.02386295,0.72486999,2.22060573,3.18977126,0.93562255,0.34800105,1.75090060,0.00000000
-5.21360680,6.14281160,0.02446334,0.72606096,2.25369483,3.19513825,0.94808909,0.35370478,1.77348439,0.00000000
-5.20760380,6.17593046,0.02504054,0.72645541,2.28402524,3.19634359,0.95899716,0.35868713,1.79272398,0.00000000
-5.20160080,6.19972940,0.02559157,0.72602380,2.31128562,3.19351506,0.96829398,0.36294232,1.80854009,0.00000000
-5.19559780,6.21421214,0.02611379,0.72473552,2.33516874,3.18681482,0.97594750,0.36646899,1.82089487,0.00000000
-5.18959480,6.21944094,0.02660468,0.72255741,2.35537022,3.17642157,0.98194162,0.36926823,1.82978343,0.00000000
-5.18359180,6.21550934,0.02706184,0.71945266,2.37158863,3.16251341,0.98627119,0.37134178,1.83522524,0.00000000
-5.17758879,6.20251834,0.02748280,0.71538048,2.38352749,3.14525274,0.98893733,0.37269061,1.83725641,0.00000000
-5.17158579,6.18055814,0.02786503,0.71029641,2.39089941,3.12477459,0.98994340,0.37331384,1.83592326,0.00000000
-5.16558279,6.14969705,0.02820583,0.70415352,2.39343244,3.10117915,0.98929190,0.37320834,1.83127770,0.00000000
-5.15957979,6.10997844,0.02850244,0.69690443,2.39087861,3.07452915,0.98698269,0.37236878,1.82337474,0.00000000
-5.15357679,6.06142621,0.02875198,0.68850404,2.38302426,3.04485253,0.98301236,0.37078837,1.81227217,0.00000000
-5.14757379,6.00405832,0.02895163,0.67891284,2.36970172,3.01215001,0.97737512,0.36846008,1.79803248,0.00000000
-5.14157079,5.93790744,0.02909873,0.66810072,2.35080162,2.97640723,0.97006489,0.36537840,1.78072655,0.00000000
-5.13556778,5.86304717,0.02919094,0.65605084,2.32628500,2.93761050,0.96107846,0.36154135,1.76043892,0.00000000
-5.12956478,5.77962174,0.02922644,0.64276350,2.29619457,2.89576518,0.95041949,0.35695280,1.73727397,0.00000000
-5.12356178,5.68787702,0.02920411,0.62825967,2.26066414,2.85091515,0.93810306,0.35162472,1.71136251,0.00000000
-5.11755878,5.58819038,0.02912372,0.61258388,2.21992552,2.80316213,0.92416026,0.34557935,1.68286808,0.00000000
-5.11155578,5.48109708,0.02898612,0.59580640,2.17431230,2.75268339,0.90864262,0.33885112,1.65199249,0.00000000
-5.10555278,5.36731102,0.02879335,0.57802439,2.12426008,2.69974656,0.89162598,0.33148802,1.61897992,0.00000000
-5.09954977,5.24773816,0.02854876,0.55936199,2.07030282,2.64472032,0.87321341,0.32355252,1.58411938,0.00000000
-5.09354677,5.12348134,0.02825703,0.53996926,2.01306545,2.58808025,0.85353706,0.31512180,1.54774502,0.00000000
-5.08754377,4.99583573,0.02792420,0.52002007,1.95325279,2.53040924,0.83275869,0.30628736,1.51023433,0.00000000
-5.08154077,4.86627483,0.02755755,0.49970882,1.89163524,2.47239225,0.81106882,0.29715391,1.47200418,0.00000000
-5.07553777,4.73642743,0.02716550,0.47924639,1.82903189,2.41480553,0.78868445,0.28783766,1.43350482,0.00000000
-5.06953477,4.60804654,0.02675737,0.45885522,1.76629171,2.35850086,0.76584559,0.27846410,1.39521224,0.00000000
-5.06353177,4.48297165,0.02634323,0.43876392,1.70427362,2.30438556,0.74281051,0.26916532,1.35761920,0.00000000
-5.05752876,4.36308623,0.02593351,0.41920161,1.64382637,2.25339914,0.71985013,0.26007705,1.32122535,0.00000000
-5.05152576,4.25027226,0.02553880,0.40039208,1.58576903,2.20648799,0.69724175,0.25133558,1.28652706,0.00000000
-5.04552276,4.14636417,0.02516948,0.38254824,1.53087283,2.16457912,0.67526231,0.24307470,1.25400733,0.00000000
-5.03951976,4.05310394,0.02483539,0.36586689,1.47984516,2.12855442,0.65418163,0.23542272,1.22412623,0.00000000
-5.03351676,3.97209970,0.02454559,0.35052402,1.43331613,2.09922655,0.63425578,0.22849993,1.19731242,0.00000000
-5.02751376,3.90478911,0.02430809,0.33667093,1.39182820,2.07731768,0.61572096,0.22241631,1.17395586,0.00000000
-5.02151076,3.85240935,0.02412956,0.32443111,1.35582910,2.06344186,0.59878799,0.21726987,1.15440213,0.00000000
-5.01550775,3.81597433,0.02401527,0.31389804,1.32566800,2.05809185,0.58363770,0.21314538,1.13894833,0.00000000
-5.00950475,3.79626014,0.02396890,0.30513393,1.30159496,2.06163084,0.57041736,0.21011377,1.12784066,0.00000000
-5.00350175,3.79379861,0.02399252,0.29816947,1.28376332,2.07428928,0.55923810,0.20823201,1.12127366,0.00000000
-4.99749875,3.80887895,0.02408663,0.29300436,1.27223472,2.09616673,0.55017356,0.20754348,1.11939080,0.00000000
-4.99149575,3.84155689,0.02425020,0.28960873,1.26698617,2.12723834,0.54325960,0.20807877,1.12228642,0.00000000
-4.98549275,3.89167035,0.02448079,0.28792530,1.26791879,2.16736563,0.53849506,0.20985674,1.13000845,0.00000000
-4.97948974,3.95886044,0.02477477,0.28787211,1.27486755,2.21631057,0.53584353,0.21288585,1.14256195,0.00000000
-4.97348674,4.04259642,0.02512744,0.28934571,1.28761141,2.27375223,0.53523587,0.21716551,1.15991278,0.00000000
-4.96748374,4.14220316,0.02553332,0.29222476,1.30588337,2.33930495,0.53657352,0.22268743,1.18199137,0.00000000
-4.96148074,4.25688930,0.02598632,0.29637380,1.32937998,2.41253691,0.53973225,0.22943670,1.20869610,0.00000000
-4.95547774,4.38577486,0.02647997,0.30164706,1.35776975,2.49298819,0.54456623,0.23739272,1.23989606,0.00000000
-4.94947474,4.52791662,0.02700758,0.30789227,1.39070027,2.58018723,0.55091231,0.24652968,1.27543305,0.00000000
-4.94347174,4.68233020,0.02756247,0.31495428,1.42780378,2.67366490,0.55859424,0.25681660,1.31512259,0.00000000
-4.93746873,4.84800776,0.02813803,0.32267844,1.46870116,2.77296540,0.56742676,0.26821701,1.35875384,0.00000000
-4.93146573,5.02393084,0.02872784,0.33091363,1.51300425,2.87765366,0.57721927,0.28068808,1.40608859,0.00000000
-4.92546273,5.20907784,0.02932569,0.33951493,1.56031681,2.98731884,0.58777922,0.29417933,1.45685929,0.00000000
-4.91945973,5.40242645,0.02992563,0.34834588,1.61023424,3.10157413,0.59891488,0.30863111,1.51076631,0.00000000
-4.91345673,5.60295141,0.03052192,0.35728025,1.66234252,3.22005288,0.61043762,0.32397275,1.56747490,0.00000000
-4.90745373,5.80961849,0.03110896,0.36620347,1.71621667,3.34240191,0.62216365,0.34012064,1.62661191,0.00000000
-4.90145073,6.02137576,0.03168126,0.37501357,1.77141929,3.46827235,0.63391519,0.35697642,1.68776297,0.00000000
-4.89544772,6.23714369,0.03223339,0.38362182,1.82749948,3.59730929,0.64552132,0.37442538,1.75047035,0.00000000
-4.88944472,6.45580534,0.03275985,0.39195297,1.88399273,3.72914091,0.65681828,0.39233535,1.81423207,0.00000000
-4.88344172,6.67619846,0.03325511,0.39994528,1.94042205,3.86336835,0.66764974,0.41055610,1.87850268,0.00000000
-4.87743872,6.89711075,0.03371354,0.40755021,1.99630058,3.99955722,0.67786681,0.42891960,1.94269600,0.00000000
-4.87143572,7.11727962,0.03412946,0.41473204,2.05113597,4.13723167,0.68732811,0.44724111,2.00619017,0.00000000
-4.86543272,7.33539747,0.03449717,0.42146723,2.10443651,4.27587180,0.69590000,0.46532122,2.06833517,0.00000000
-4.85942971,7.55012294,0.03481109,0.42774370,2.15571886,4.41491485,0.70345705,0.48294888,2.12846280,0.00000000
-4.85342671,7.76009848,0.03506584,0.43356002,2.20451732,4.55376045,0.70988276,0.49990549,2.18589906,0.00000000
-4.84742371,7.96397374,0.03525642,0.43892450,2.25039412,4.69177992,0.71507074,0.51596969,2.23997858,0.00000000
-4.84142071,8.16043420,0.03537842,0.44385415,2.29295044,4.82832922,0.71892618,0.53092307,2.29006073,0.00000000
-4.83541771,8.34823364,0.03542816,0.44837367,2.33183752,4.96276508,0.72136772,0.54455627,2.33554685,0.00000000
-4.82941471,8.52622920,0.03540294,0.45251420,2.36676736,5.09446332,0.72232955,0.55667543,2.37589789,0.00000000
-4.82341171,8.69341690,0.03530119,0.45631211,2.39752240,5.22283859,0.72176377,0.56710869,2.41065164,0.00000000
-4.81740870,8.84896597,0.03512263,0.45980762,2.42396367,5.34736420,0.71964271,0.57571227,2.43943896,0.00000000
-4.81140570,8.99224990,0.03486840,0.46304336,2.44603684,5.46759100,0.71596123,0.58237611,2.46199797,0.00000000
-4.80540270,9.12287226,0.03454114,0.46606283,2.46377588,5.58316423,0.71073882,0.58702850,2.47818565,0.00000000
-4.79939970,9.24068591,0.03414500,0.46890880,2.47730397,5.69383720,0.70402120,0.58963967,2.48798607,0.00000000
-4.79339670,9.34580397,0.03368562,0.47162177,2.48683160,5.79948116,0.69588155,0.59022392,2.49151481,0.00000000
-4.78739370,9.43860190,0.03317005,0.47423831,2.49265168,5.90009041,0.68642102,0.58884036,2.48901914,0.00000000
-4.78139070,9.51971007,0.03260660,0.47678964,2.49513213,5.99578263,0.67576846,0.58559197,2.48087386,0.00000000
-4.77538769,9.58999687,0.03200466,0.47930016,2.49470587,6.08679400,0.66407949,0.58062310,2.46757268,0.00000000
-4.76938469,9.65054294,0.03137444,0.48178636,2.49185891,6.17346951,0.65153459,0.57411544,2.44971556,0.00000000
-4.76338169,9.70260731,0.03072677,0.48425583,2.48711680,6.25624860,0.63833648,0.56628261,2.42799215,0.00000000
-4.75737869,9.74758701,0.03007273,0.48670664,2.48103024,6.33564706,0.62470667,0.55736357,2.40316214,0.00000000
-4.75137569,9.78697147,0.02942344,0.48912707,2.47416015,6.41223579,0.61088134,0.54761508,2.37603306,0.00000000
-4.74537269,9.82229395,0.02878968,0.49149572,2.46706314,6.48661746,0.59710658,0.53730368,2.34743651,0.00000000
-4.73936968,9.85508173,0.02818169,0.49378197,2.46027759,6.55940212,0.58363323,0.52669728,2.31820356,0.00000000
-4.73336668,9.88680719,0.02760886,0.49594693,2.45431117,6.63118286,0.57071138,0.51605697,2.28914041,0.00000000
-4.72736368,9.91884178,0.02707948,0.49794466,2.44962999,6.70251254,0.55858472,0.50562916,2.26100511,0.00000000
-4.72136068,9.95241471,0.02660060,0.49972381,2.44664979,6.77388262,0.54748491,0.49563857,2.23448630,0.00000000
-4.71535768,9.98857773,0.02617785,0.50122952,2.44572944,6.84570492,0.53762622,0.48628217,2.21018473,0.00000000
-4.70935468,10.02817764,0.02581532,0.50240559,2.44716667,6.91829711,0.52920044,0.47772447,2.18859820,0.00000000
-4.70335168,10.07183708,0.02551550,0.50319669,2.45119620,6.99187235,0.52237237,0.47009411,2.17011043,0.00000000
-4.69734867,10.11994433,0.02527928,0.50355074,2.45798993,7.06653349,0.51727594,0.46348209,2.15498428,0.00000000
-4.69134567,10.17265220,0.02510597,0.50342121,2.46765908,7.14227194,0.51401111,0.45794142,2.14335931,0.00000000
-4.68534267,10.22988570,0.02499336,0.50276922,2.48025789,7.21897100,0.51264160,0.45348825,2.13525378,0.00000000
-4.67933967,10.29135777,0.02493785,0.50156551,2.49578849,7.29641351,0.51319357,0.45010441,2.13057072,0.00000000
-4.67333667,10.35659210,0.02493455,0.49979205,2.51420654,7.37429307,0.51565519,0.44774102,2.12910784,0.00000000
-4.66733367,10.42495162,0.02497751,0.49744320,2.53542722,7.45222838,0.51997719,0.44632307,2.13057050,0.00000000
-4.66133067,10.49567122,0.02505987,0.49452649,2.55933106,7.52977970,0.52607433,0.44575467,2.13458718,0.00000000
-4.65532766,10.56789281,0.02517412,0.49106282,2.58576939,7.60646665,0.53382768,0.44592460,2.14072671,0.00000000
-4.64932466,10.64070107,0.02531230,0.48708618,2.61456895,7.68178637,0.54308770,0.44671202,2.14851632,0.00000000
-4.64332166,10.71315811,0.02546622,0.48264275,2.64553554,7.75523107,0.55367803,0.44799196,2.15745980,0.00000000
