energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-3.05852926,1.78943281,0.15758405,0.51820757,0.00616278,0.03312825,0.28123463,1.13585781,0.28740266,0.00000000
-3.05252626,1.76546641,0.15618686,0.52328775,0.00634911,0.03237841,0.27577214,1.11050585,0.27885825,0.00000000
-3.04652326,1.73799557,0.15458822,0.52822113,0.00649909,0.03153650,0.26949888,1.08269059,0.26980522,0.00000000
-3.04052026,1.70771195,0.15282783,0.53306328,0.00660982,0.03062110,0.26252478,1.05298382,0.26038136,0.00000000
-3.03451726,1.67538311,0.15095160,0.53787178,0.00667911,0.02965302,0.25497627,1.02201700,0.25072473,0.00000000
-3.02851426,1.64182489,0.14901009,0.54270233,0.00670560,0.02865459,0.24699178,0.99045947,0.24096985,0.00000000
-3.02251126,1.60787367,0.14705698,0.54760544,0.00668876,0.02764894,0.23871713,0.95899618,0.23124415,0.00000000
-3.01650825,1.57435938,0.14514750,0.55262377,0.00662895,0.02665927,0.23030093,0.92830585,0.22166514,0.00000000
-3.01050525,1.54208028,0.14333702,0.55779023,0.00652735,0.02570811,0.22189032,0.89904016,0.21233817,0.00000000
-3.00450225,1.51178004,0.14167965,0.56312680,0.00638596,0.02481663,0.21362686,0.87180469,0.20335488,0.00000000
-2.99849925,1.48412787,0.14022704,0.56864401,0.00620755,0.02400404,0.20564309,0.84714192,0.19479223,0.00000000
-2.99249625,1.45970188,0.13902729,0.57434107,0.00599550,0.02328704,0.19805946,0.82551704,0.18671223,0.00000000
-2.98649325,1.43897620,0.13812389,0.58020652,0.00575379,0.02267936,0.19098199,0.80730657,0.17916207,0.00000000
-2.98049025,1.42231193,0.13755493,0.58621927,0.00548680,0.02219142,0.18450041,0.79279028,0.17217484,0.00000000
-2.97448724,1.40995191,0.13735225,0.59235002,0.00519924,0.02183015,0.17868701,0.78214638,0.16577046,0.00000000
-2.96848424,1.40201953,0.13754079,0.59856286,0.00489602,0.02159880,0.17359610,0.77545015,0.15995696,0.00000000
-2.96248124,1.39852140,0.13813807,0.60481715,0.00458208,0.02149707,0.16926402,0.77267598,0.15473193,0.00000000
-2.95647824,1.39935389,0.13915379,0.61106966,0.00426236,0.02152116,0.16570973,0.77370271,0.15008401,0.00000000
-2.95047524,1.40431327,0.14058956,0.61727683,0.00394160,0.02166404,0.16293591,0.77832223,0.14599454,0.00000000
-2.94447224,1.41310953,0.14243894,0.62339741,0.00362436,0.02191584,0.16093056,0.78625095,0.14243914,0.00000000
-2.93846923,1.42538343,0.14468770,0.62939538,0.00331487,0.02226428,0.15966898,0.79714416,0.13938935,0.00000000
-2.93246623,1.44072648,0.14731432,0.63524323,0.00301704,0.02269521,0.15911619,0.81061260,0.13681415,0.00000000
-2.92646323,1.45870346,0.15029090,0.64092554,0.00273440,0.02319320,0.15922960,0.82624102,0.13468161,0.00000000
-2.92046023,1.47887693,0.15358441,0.64644293,0.00247014,0.02374222,0.15996202,0.84360812,0.13296032,0.00000000
-2.91445723,1.50083276,0.15715821,0.65181612,0.00222709,0.02432630,0.16126472,0.86230721,0.13162096,0.00000000
-2.90845423,1.52420609,0.16097392,0.65709001,0.00200778,0.02493022,0.16309064,0.88196694,0.13063766,0.00000000
-2.90245123,1.54870645,0.16499356,0.66233754,0.00181447,0.02554017,0.16539752,0.90227127,0.12998939,0.00000000
-2.89644822,1.57414099,0.16918178,0.66766293,0.00164923,0.02614438,0.16815080,0.92297786,0.12966116,0.00000000
-2.89044522,1.60043447,0.17350814,0.67320405,0.00151397,0.02673365,0.17132634,0.94393399,0.12964502,0.00000000
-2.88444222,1.62764498,0.17794932,0.67913350,0.00141053,0.02730185,0.17491248,0.96508924,0.12994093,0.00000000
-2.87843922,1.65597393,0.18249097,0.68565794,0.00134074,0.02784618,0.17891171,0.98650404,0.13055719,0.00000000
-2.87243622,1.68576944,0.18712925,0.69301556,0.00130645,0.02836745,0.18334141,1.00835348,0.13151059,0.00000000
-2.86643322,1.71752230,0.19187174,0.70147121,0.00130962,0.02887006,0.18823392,1.03092596,0.13282607,0.00000000
-2.86043022,1.75185382,0.19673762,0.71130916,0.00135227,0.02936196,0.19363558,1.05461615,0.13453595,0.00000000
-2.85442721,1.78949568,0.20175716,0.72282354,0.00143653,0.02985428,0.19960487,1.07991233,0.13667861,0.00000000
-2.84842421,1.83126174,0.20697028,0.73630648,0.00156463,0.03036100,0.20620963,1.10737839,0.13929670,0.00000000
-2.84242121,1.87801279,0.21242434,0.75203441,0.00173883,0.03089826,0.21352335,1.13763065,0.14243487,0.00000000
-2.83641821,1.93061529,0.21817109,0.77025294,0.00196136,0.03148373,0.22162079,1.17131066,0.14613707,0.00000000
-2.83041521,1.98989568,0.22426303,0.79116102,0.00223433,0.03213577,0.23057299,1.20905456,0.15044363,0.00000000
-2.82441221,2.05659221,0.23074924,0.81489507,0.00255961,0.03287255,0.24044190,1.25146059,0.15538804,0.00000000
-2.81840920,2.13130664,0.23767091,0.84151409,0.00293872,0.03371112,0.25127500,1.29905590,0.16099379,0.00000000
-2.81240620,2.21445802,0.24505691,0.87098649,0.00337265,0.03466655,0.26310007,1.35226426,0.16727135,0.00000000
-2.80640320,2.30624112,0.25291947,0.90317966,0.00386174,0.03575109,0.27592043,1.41137620,0.17421544,0.00000000
-2.80040020,2.40659179,0.26125052,0.93785297,0.00440550,0.03697336,0.28971098,1.47652305,0.18180280,0.00000000
-2.79439720,2.51516130,0.27001862,0.97465498,0.00500245,0.03833781,0.30441530,1.54765623,0.18999063,0.00000000
-2.78839420,2.63130154,0.27916704,1.01312524,0.00565005,0.03984420,0.31994391,1.62453297,0.19871582,0.00000000
-2.78239120,2.75406214,0.28861283,1.05270103,0.00634452,0.04148740,0.33617403,1.70670931,0.20789499,0.00000000
-2.77638819,2.88220025,0.29824727,1.09272901,0.00708080,0.04325728,0.35295077,1.79354096,0.21742556,0.00000000
-2.77038519,3.01420307,0.30793759,1.13248147,0.00785253,0.04513888,0.37008983,1.88419218,0.22718770,0.00000000
-2.76438219,3.14832251,0.31752997,1.17117670,0.00865203,0.04711280,0.38738158,1.97765258,0.23704713,0.00000000
-2.75837919,3.28262067,0.32685374,1.20800263,0.00947040,0.04915571,0.40459649,2.07276111,0.24685876,0.00000000
-2.75237619,3.41502443,0.33572658,1.24214282,0.01029762,0.05124109,0.42149152,2.16823659,0.25647092,0.00000000
-2.74637319,3.54338685,0.34396049,1.27280361,0.01112271,0.05334008,0.43781732,2.26271331,0.26573005,0.00000000
-2.74037019,3.66555271,0.35136824,1.29924113,0.01193400,0.05542244,0.45332581,2.35478039,0.27448563,0.00000000
-2.73436718,3.77942538,0.35777008,1.32078699,0.01271934,0.05745751,0.46777786,2.44302329,0.28259505,0.00000000
-2.72836418,3.88303213,0.36300022,1.33687147,0.01346646,0.05941518,0.48095069,2.52606579,0.28992825,0.00000000
-2.72236118,3.97458503,0.36691294,1.34704297,0.01416325,0.06126691,0.49264460,2.60261059,0.29637197,0.00000000
-2.71635818,4.05253497,0.36938795,1.35098295,0.01479811,0.06298650,0.50268884,2.67147728,0.30183319,0.00000000
-2.71035518,4.11561665,0.37033475,1.34851569,0.01536031,0.06455084,0.51094621,2.73163593,0.30624182,0.00000000
-2.70435218,4.16288289,0.36969585,1.33961245,0.01584029,0.06594049,0.51731636,2.78223538,0.30955245,0.00000000
-2.69834917,4.19372723,0.36744864,1.32438993,0.01622995,0.06714003,0.52173758,2.82262527,0.31174503,0.00000000
-2.69234617,4.20789432,0.36360601,1.30310332,0.01652288,0.06813834,0.52418709,2.85237127,0.31282457,0.00000000
-2.68634317,4.20547843,0.35821551,1.27613433,0.01671457,0.06892854,0.52467994,2.87126337,0.31281988,0.00000000
-2.68034017,4.18691060,0.35135729,1.24397493,0.01680252,0.06950794,0.52326651,2.87931730,0.31178142,0.00000000
-2.67433717,4.15293595,0.34314101,1.20720780,0.01678630,0.06987769,0.52002897,2.87676948,0.30977848,0.00000000
-2.66833417,4.10458259,0.33370167,1.16648443,0.01666754,0.07004243,0.51507684,2.86406629,0.30689585,0.00000000
-2.66233117,4.04312419,0.32319488,1.12250205,0.01644982,0.07000982,0.50854190,2.84184836,0.30323008,0.00000000
-2.65632816,3.97003814,0.31179161,1.07598042,0.01613856,0.06979001,0.50057291,2.81093096,0.29888577,0.00000000
-2.65032516,3.88696161,0.29967276,1.02763965,0.01574076,0.06939513,0.49133013,2.77228145,0.29397183,0.00000000
-2.64432216,3.79564707,0.28702379,0.97817979,0.01526480,0.06883882,0.48098028,2.72699483,0.28859814,0.00000000
-2.63831916,3.69791938,0.27402960,0.92826312,0.01472015,0.06813580,0.46969177,2.67626822,0.28287253,0.00000000
-2.63231616,3.59563545,0.26086992,0.87849962,0.01411703,0.06730154,0.45763070,2.62137506,0.27689839,0.00000000
-2.62631316,3.49064770,0.24771522,0.82943592,0.01346613,0.06635195,0.44495757,2.56363971,0.27077283,0.00000000
-2.62031016,3.38477175,0.23472343,0.78154795,0.01277831,0.06530328,0.43182480,2.50441262,0.26458553,0.00000000
-2.61430715,3.27975857,0.22203736,0.73523714,0.01206429,0.06417202,0.41837509,2.44504656,0.25841804,0.00000000
-2.60830415,3.17727092,0.20978289,0.69082993,0.01133441,0.06297487,0.40474049,2.38687377,0.25234376,0.00000000
-2.60230115,3.07886362,0.19806791,0.64858013,0.01059840,0.06172878,0.39104221,2.33118408,0.24642820,0.00000000
-2.59629815,2.98596691,0.18698188,0.60867378,0.00986522,0.06045106,0.37739089,2.27920373,0.24072958,0.00000000
-2.59029515,2.89987233,0.17659606,0.57123560,0.00914289,0.05915938,0.36388723,2.23207495,0.23529951,0.00000000
-2.58429215,2.82172023,0.16696405,0.53633678,0.00843845,0.05787180,0.35062288,2.19083603,0.23018376,0.00000000
-2.57828914,2.75248843,0.15812280,0.50400327,0.00775784,0.05660677,0.33768130,2.15640192,0.22542281,0.00000000
-2.57228614,2.69298149,0.15009381,0.47422412,0.00710596,0.05538301,0.32513859,2.12954562,0.22105225,0.00000000
-2.56628314,2.64382057,0.14288441,0.44695936,0.00648665,0.05421929,0.31306406,2.11088051,0.21710289,0.00000000
-2.56028014,2.60543388,0.13648919,0.42214725,0.00590277,0.05313421,0.30152059,2.10084427,0.21360053,0.00000000
-2.55427714,2.57804821,0.13089130,0.39971032,0.00535625,0.05214576,0.29056461,2.09968496,0.21056552,0.00000000
-2.54827414,2.56168210,0.12606379,0.37956043,0.00484821,0.05127097,0.28024582,2.10745007,0.20801192,0.00000000
-2.54227114,2.55614158,0.12197084,0.36160256,0.00437904,0.05052540,0.27060671,2.12397942,0.20594667,0.00000000
-2.53626813,2.56101942,0.11856891,0.34573755,0.00394849,0.04992261,0.26168173,2.14890272,0.20436858,0.00000000
-2.53026513,2.57569866,0.11580787,0.33186388,0.00355584,0.04947375,0.25349661,2.18164260,0.20326738,0.00000000
-2.52426213,2.59936158,0.11363206,0.31987863,0.00319993,0.04918703,0.24606753,2.22142371,0.20262302,0.00000000
-2.51825913,2.63100439,0.11198139,0.30967798,0.00287928,0.04906739,0.23940050,2.26728828,0.20240511,0.00000000
-2.51225613,2.66945832,0.11079249,0.30115735,0.00259222,0.04911620,0.23349101,2.31811816,0.20257289,0.00000000
-2.50625313,2.71341686,0.10999984,0.29421142,0.00233689,0.04933111,0.22832396,2.37266317,0.20307553,0.00000000
-2.50025013,2.76146895,0.10953710,0.28873429,0.00211139,0.04970601,0.22387402,2.42957512,0.20385295,0.00000000
-2.49424712,2.81213722,0.10933836,0.28461982,0.00191380,0.05023113,0.22010642,2.48744645,0.20483714,0.00000000
-2.48824412,2.86392021,0.10933959,0.28176233,0.00174223,0.05089334,0.21697810,2.54485237,0.20595392,0.00000000
-2.48224112,2.91533701,0.10948002,0.28005761,0.00159489,0.05167647,0.21443938,2.60039479,0.20712506,0.00000000
-2.47623812,2.96497280,0.10970359,0.27940432,0.00147012,0.05256188,0.21243585,2.65274652,0.20827077,0.00000000
-2.47023512,3.01152328,0.10996024,0.27970571,0.00136640,0.05352905,0.21091060,2.70069388,0.20931232,0.00000000
-2.46423212,3.05383629,0.11020723,0.28087146,0.00128241,0.05455623,0.20980656,2.74317594,0.21017476,0.00000000
-2.45822911,3.09094881,0.11041019,0.28281973,0.00121705,0.05562122,0.20906893,2.77931889,0.21078955,0.00000000
-2.45222611,3.12211777,0.11054400,0.28547907,0.00116940,0.05670207,0.20864754,2.80846395,0.21109707,0.00000000
-2.44622311,3.14684343,0.11059345,0.28879027,0.00113881,0.05777783,0.20849905,2.83018799,0.21104876,0.00000000
-2.44022011,3.16488439,0.11055351,0.29270783,0.00112484,0.05882919,0.20858888,2.84431575,0.21060894,0.00000000
-2.43421711,3.17626361,0.11042943,0.29720109,0.00112726,0.05983914,0.20889282,2.85092357,0.20975613,0.00000000
-2.42821411,3.18126535,0.11023641,0.30225484,0.00114608,0.06079341,0.20939817,2.85033444,0.20848386,0.00000000
-2.42221111,3.18042327,0.10999905,0.30786941,0.00118145,0.06168090,0.21010449,2.84310480,0.20680097,0.00000000
-2.41620810,3.17450022,0.10975040,0.31406009,0.00123372,0.06249392,0.21102383,2.83000374,0.20473138,0.00000000
-2.41020510,3.16446068,0.10953087,0.32085603,0.00130332,0.06322825,0.21218040,2.81198563,0.20231327,0.00000000
-2.40420210,3.15143691,0.10938682,0.32829849,0.00139077,0.06388316,0.21360982,2.79015724,0.19959790,0.00000000
-2.39819910,3.13669026,0.10936904,0.33643855,0.00149658,0.06446115,0.21535788,2.76574081,0.19664795,0.00000000
-2.39219610,3.12156902,0.10953104,0.34533434,0.00162124,0.06496769,0.21747884,2.74003438,0.19353548,0.00000000
-2.38619310,3.10746415,0.10992729,0.35504779,0.00176509,0.06541068,0.22003334,2.71437086,0.19033970,0.00000000
-2.38019010,3.09576472,0.11061147,0.36564116,0.00192829,0.06579995,0.22308604,2.69007716,0.18714448,0.00000000
-2.37418709,3.08781407,0.11163465,0.37717321,0.00211077,0.06614661,0.22670301,2.66843474,0.18403578,0.00000000
-2.36818409,3.08486827,0.11304363,0.38969537,0.00231210,0.06646229,0.23094887,2.65064277,0.18109904,0.00000000
-2.36218109,3.08805805,0.11487934,0.40324783,0.00253148,0.06675851,0.23588398,2.63778481,0.17841661,0.00000000
-2.35617809,3.09835503,0.11717539,0.41785580,0.00276770,0.06704588,0.24156159,2.63079996,0.17606528,0.00000000
-2.35017509,3.11654329,0.11995681,0.43352593,0.00301905,0.06733349,0.24802507,2.63045915,0.17411409,0.00000000
-2.34417209,3.14319684,0.12323897,0.45024319,0.00328333,0.06762830,0.25530542,2.63734693,0.17262226,0.00000000
-2.33816908,3.17866349,0.12702673,0.46796808,0.00355785,0.06793464,0.26341904,2.65184917,0.17163745,0.00000000
-2.33216608,3.22305524,0.13131386,0.48663446,0.00383944,0.06825385,0.27236581,2.67414664,0.17119445,0.00000000
-2.32616308,3.27624542,0.13608265,0.50614803,0.00412448,0.06858405,0.28212773,2.70421447,0.17131407,0.00000000
-2.32016008,3.33787231,0.14130380,0.52638549,0.00440897,0.06892010,0.29266801,2.74182709,0.17200258,0.00000000
-2.31415708,3.40734891,0.14693661,0.54719456,0.00468861,0.06925368,0.30393062,2.78656833,0.17325139,0.00000000
-2.30815408,3.48387846,0.15292937,0.56839478,0.00495888,0.06957355,0.31584058,2.83784611,0.17503729,0.00000000
-2.30215108,3.56647495,0.15922002,0.58977924,0.00521519,0.06986594,0.32830460,2.89491093,0.17732289,0.00000000
-2.29614807,3.65398799,0.16573709,0.61111713,0.00545298,0.07011506,0.34121251,2.95687761,0.18005760,0.00000000
-2.29014507,3.74513116,0.17240083,0.63215728,0.00566784,0.07030374,0.35443900,3.02274934,0.18317881,0.00000000
-2.28414207,3.83851303,0.17912460,0.65263247,0.00585567,0.07041412,0.36784597,3.09144335,0.18661344,0.00000000
-2.27813907,3.93266999,0.18581647,0.67226452,0.00601278,0.07042838,0.38128527,3.16181735,0.19027974,0.00000000
-2.27213607,4.02609994,0.19238097,0.69077020,0.00613603,0.07032944,0.39460179,3.23269627,0.19408930,0.00000000
-2.26613307,4.11729624,0.19872101,0.70786758,0.00622292,0.07010172,0.40763675,3.30289832,0.19794919,0.00000000
-2.26013007,4.20478107,0.20473999,0.72328292,0.00627166,0.06973173,0.42023125,3.37126023,0.20176425,0.00000000
-2.25412706,4.28713747,0.21034386,0.73675781,0.00628122,0.06920864,0.43222988,3.43666097,0.20543945,0.00000000
-2.24812406,4.36303969,0.21544336,0.74805634,0.00625140,0.06852474,0.44348427,3.49804371,0.20888217,0.00000000
-2.24212106,4.43128102,0.21995615,0.75697214,0.00618277,0.06767573,0.45385657,3.55443576,0.21200453,0.00000000
-2.23611806,4.49079880,0.22380892,0.76333496,0.00607670,0.06666093,0.46322265,3.60496630,0.21472555,0.00000000
-2.23011506,4.54069614,0.22693931,0.76701664,0.00593528,0.06548329,0.47147512,3.64888152,0.21697309,0.00000000
-2.22411206,4.58025978,0.22929769,0.76793610,0.00576122,0.06414934,0.47852578,3.68555731,0.21868568,0.00000000
-2.21810905,4.60897370,0.23084861,0.76606322,0.00555781,0.06266891,0.48430765,3.71450906,0.21981397,0.00000000
-2.21210605,4.62652823,0.23157195,0.76142130,0.00532878,0.06105484,0.48877650,3.73539843,0.22032190,0.00000000
-2.20610305,4.63282405,0.23146362,0.75408798,0.00507818,0.05932257,0.49191159,3.74803700,0.22018746,0.00000000
-2.20010005,4.62797100,0.23053595,0.74419449,0.00481025,0.05748955,0.49371590,3.75238648,0.21940311,0.00000000
-2.19409705,4.61228131,0.22881740,0.73192317,0.00452934,0.05557479,0.49421552,3.74855532,0.21797570,0.00000000
-2.18809405,4.58625742,0.22635200,0.71750321,0.00423975,0.05359818,0.49345841,3.73679176,0.21592599,0.00000000
-2.18209105,4.55057434,0.22319816,0.70120480,0.00394564,0.05157999,0.49151246,3.71747306,0.21328778,0.00000000
-2.17608804,4.50605698,0.21942707,0.68333184,0.00365093,0.04954022,0.48846297,3.69109136,0.21010656,0.00000000
-2.17008504,4.45365305,0.21512076,0.66421332,0.00335925,0.04749810,0.48440951,3.65823620,0.20643788,0.00000000
-2.16408204,4.39440237,0.21036972,0.64419390,0.00307384,0.04547162,0.47946244,3.61957436,0.20234540,0.00000000
-2.15807904,4.32940361,0.20527037,0.62362386,0.00279754,0.04347711,0.47373915,3.57582752,0.19789875,0.00000000
-2.15207604,4.25977987,0.19992239,0.60284898,0.00253275,0.04152890,0.46736007,3.52774885,0.19317123,0.00000000
-2.14607304,4.18664446,0.19442599,0.58220064,0.00228141,0.03963912,0.46044489,3.47609914,0.18823753,0.00000000
-2.14007004,4.11106841,0.18887929,0.56198664,0.00204504,0.03781752,0.45310884,3.42162391,0.18317152,0.00000000
-2.13406703,4.03405117,0.18337599,0.54248317,0.00182473,0.03607149,0.44545941,3.36503232,0.17804425,0.00000000
-2.12806403,3.95649607,0.17800321,0.52392811,0.00162117,0.03440606,0.43759364,3.30697906,0.17292215,0.00000000
-2.12206103,3.87919159,0.17283987,0.50651619,0.00143470,0.03282408,0.42959599,3.24805021,0.16786566,0.00000000
-2.11605803,3.80279940,0.16795544,0.49039593,0.00126534,0.03132644,0.42153701,3.18875364,0.16292827,0.00000000
-2.11005503,3.72784978,0.16340927,0.47566870,0.00111285,0.02991238,0.41347276,3.12951465,0.15815592,0.00000000
-2.10405203,3.65474456,0.15925036,0.46238973,0.00097678,0.02857982,0.40544512,3.07067682,0.15358702,0.00000000
-2.09804902,3.58376729,0.15551771,0.45057108,0.00085647,0.02732576,0.39748281,3.01250821,0.14925272,0.00000000
-2.09204602,3.51509990,0.15224106,0.44018627,0.00075116,0.02614669,0.38960316,2.95521225,0.14517773,0.00000000
-2.08604302,3.44884486,0.14944204,0.43117640,0.00066001,0.02503899,0.38181451,2.89894256,0.14138140,0.00000000
-2.08004002,3.38505120,0.14713565,0.42345728,0.00058210,0.02399933,0.37411901,2.84382091,0.13787910,0.00000000
-2.07403702,3.32374293,0.14533188,0.41692731,0.00051653,0.02302499,0.36651575,2.78995673,0.13468367,0.00000000
-2.06803402,3.26494778,0.14403743,0.41147548,0.00046238,0.02211421,0.35900398,2.73746710,0.13180700,0.00000000
-2.06203102,3.20872454,0.14325740,0.40698930,0.00041881,0.02126634,0.35158625,2.68649571,0.12926150,0.00000000
-2.05602801,3.15518700,0.14299682,0.40336200,0.00038499,0.02048207,0.34427130,2.63722935,0.12706131,0.00000000
-2.05002501,3.10452300,0.14326189,0.40049878,0.00036021,0.01976342,0.33707642,2.58991080,0.12522341,0.00000000
-2.04402201,3.05700706,0.14406089,0.39832169,0.00034381,0.01911376,0.33002932,2.54484699,0.12376816,0.00000000
-2.03801901,3.01300559,0.14540464,0.39677300,0.00033523,0.01853764,0.32316914,2.50241167,0.12271956,0.00000000
-2.03201601,2.97297409,0.14730650,0.39581680,0.00033401,0.01804062,0.31654678,2.46304214,0.12210498,0.00000000
-2.02601301,2.93744611,0.14978183,0.39543883,0.00033977,0.01762893,0.31022428,2.42722981,0.12195440,0.00000000
-2.02001001,2.90701420,0.15284698,0.39564456,0.00035219,0.01730917,0.30427333,2.39550489,0.12229920,0.00000000
-2.01400700,2.88230368,0.15651779,0.39645570,0.00037105,0.01708782,0.29877302,2.36841566,0.12317055,0.00000000
-2.00800400,2.86394021,0.16080767,0.39790526,0.00039619,0.01697086,0.29380677,2.34650318,0.12459737,0.00000000
-2.00200100,2.85251274,0.16572539,0.40003161,0.00042746,0.01696330,0.28945869,2.33027264,0.12660409,0.00000000
-1.99599800,2.84853356,0.17127256,0.40287180,0.00046475,0.01706866,0.28580942,2.32016257,0.12920824,0.00000000
-1.98999500,2.85239753,0.17744116,0.40645450,0.00050795,0.01728863,0.28293172,2.31651341,0.13241796,0.00000000
-1.98399200,2.86434241,0.18421096,0.41079311,0.00055693,0.01762266,0.28088598,2.31953721,0.13622968,0.00000000
-1.97798899,2.88441265,0.19154726,0.41587943,0.00061152,0.01806763,0.27971584,2.32928977,0.14062600,0.00000000
-1.97198599,2.91242849,0.19939894,0.42167816,0.00067147,0.01861765,0.27944420,2.34564703,0.14557395,0.00000000
-1.96598299,2.94796241,0.20769693,0.42812270,0.00073645,0.01926396,0.28006977,2.36828705,0.15102374,0.00000000
-1.95997999,2.99032447,0.21635347,0.43511258,0.00080604,0.01999488,0.28156441,2.39667880,0.15690811,0.00000000
-1.95397699,3.03855782,0.22526189,0.44251258,0.00087967,0.02079598,0.28387147,2.43007875,0.16314238,0.00000000
-1.94797399,3.09144533,0.23429742,0.45015372,0.00095666,0.02165023,0.28690506,2.46753605,0.16962522,0.00000000
-1.94197099,3.14752758,0.24331867,0.45783624,0.00103621,0.02253842,0.29055068,2.50790642,0.17624018,0.00000000
-1.93596798,3.20513228,0.25217009,0.46533429,0.00111737,0.02343955,0.29466693,2.54987490,0.18285793,0.00000000
-1.92996498,3.26241424,0.26068523,0.47240236,0.00119907,0.02433141,0.29908849,2.59198682,0.18933926,0.00000000
-1.92396198,3.31740498,0.26869073,0.47878300,0.00128015,0.02519116,0.30363021,2.63268625,0.19553864,0.00000000
-1.91795898,3.36807000,0.27601091,0.48421568,0.00135934,0.02599600,0.30809222,2.67036062,0.20130824,0.00000000
-1.91195598,3.41237201,0.28247288,0.48844616,0.00143533,0.02672390,0.31226588,2.70338993,0.20650233,0.00000000
-1.90595298,3.44833736,0.28791188,0.49123624,0.00150681,0.02735420,0.31594035,2.73019879,0.21098184,0.00000000
-1.89994997,3.47412319,0.29217665,0.49237314,0.00157247,0.02786837,0.31890947,2.74930908,0.21461888,0.00000000
-1.89394697,3.48808255,0.29513465,0.49167837,0.00163107,0.02825055,0.32097877,2.75939127,0.21730109,0.00000000
-1.88794397,3.48882468,0.29667688,0.48901542,0.00168147,0.02848812,0.32197220,2.75931212,0.21893554,0.00000000
-1.88194097,3.47526787,0.29672202,0.48429615,0.00172268,0.02857211,0.32173838,2.74817684,0.21945217,0.00000000
-1.87593797,3.44668274,0.29521984,0.47748548,0.00175393,0.02849756,0.32015609,2.72536374,0.21880640,0.00000000
-1.86993497,3.40272398,0.29215353,0.46860429,0.00177465,0.02826370,0.31713869,2.69055007,0.21698103,0.00000000
-1.86393197,3.34344921,0.28754106,0.45773026,0.00178454,0.02787404,0.31263740,2.64372780,0.21398717,0.00000000
-1.85792896,3.26932426,0.28143524,0.44499691,0.00178358,0.02733631,0.30664317,2.58520867,0.20986424,0.00000000
-1.85192596,3.18121471,0.27392279,0.43059066,0.00177207,0.02666227,0.29918726,2.51561852,0.20467908,0.00000000
-1.84592296,3.08036408,0.26512214,0.41474628,0.00175061,0.02586748,0.29034032,2.43588090,0.19852408,0.00000000
-1.83991996,2.96835989,0.25518032,0.39774083,0.00172011,0.02497088,0.28021018,2.34719112,0.19151460,0.00000000
-1.83391696,2.84708905,0.24426892,0.37988651,0.00168176,0.02399435,0.26893849,2.25098162,0.18378564,0.00000000
-1.82791396,2.71868458,0.23257935,0.36152263,0.00163707,0.02296218,0.25669623,2.14888040,0.17548800,0.00000000
-1.82191096,2.58546610,0.22031766,0.34300709,0.00158776,0.02190054,0.24367855,2.04266428,0.16678403,0.00000000
-1.81590795,2.44987628,0.20769901,0.32470777,0.00153581,0.02083692,0.23009888,1.93420888,0.15784322,0.00000000
-1.80990495,2.31441607,0.19494211,0.30699397,0.00148335,0.01979956,0.21618297,1.82543736,0.14883766,0.00000000
-1.80390195,2.18158086,0.18226387,0.29022839,0.00143267,0.01881686,0.20216268,1.71826984,0.13993773,0.00000000
-1.79789895,2.05379987,0.16987425,0.27475977,0.00138614,0.01791696,0.18827011,1.61457530,0.13130795,0.00000000
-1.79189595,1.93338054,0.15797176,0.26091627,0.00134617,0.01712717,0.17473206,1.51612737,0.12310328,0.00000000
-1.78589295,1.82245952,0.14673945,0.24899997,0.00131518,0.01647357,0.16176509,1.42456537,0.11546587,0.00000000
-1.77988994,1.72296118,0.13634164,0.23928221,0.00129553,0.01598067,0.14957129,1.34136143,0.10852236,0.00000000
-1.77388694,1.63656428,0.12692143,0.23200004,0.00128947,0.01567099,0.13833481,1.26779409,0.10238176,0.00000000
-1.76788394,1.56467704,0.11859885,0.22735359,0.00129910,0.01556479,0.12821915,1.20492883,0.09713390,0.00000000
-1.76188094,1.50842021,0.11146984,0.22550434,0.00132631,0.01567983,0.11936526,1.15360512,0.09284846,0.00000000
-1.75587794,1.46861794,0.10560576,0.22657406,0.00137276,0.01603108,0.11189035,1.11442975,0.08957457,0.00000000
-1.74987494,1.44579524,0.10105358,0.23064452,0.00143982,0.01663052,0.10588730,1.08777580,0.08734082,0.00000000
-1.74387194,1.44018159,0.09783646,0.23775758,0.00152852,0.01748694,0.10142459,1.07378647,0.08615577,0.00000000
-1.73786893,1.45171923,0.09595483,0.24791577,0.00163953,0.01860572,0.09854666,1.07238298,0.08600876,0.00000000
-1.73186593,1.48007555,0.09538760,0.26108311,0.00177312,0.01998870,0.09727446,1.08327577,0.08687106,0.00000000
-1.72586293,1.52465838,0.09609374,0.27718620,0.00192912,0.02163398,0.09760631,1.10597805,0.08869724,0.00000000
-1.71985993,1.58463362,0.09801393,0.29611547,0.00210692,0.02353579,0.09951868,1.13982131,0.09142673,0.00000000
-1.71385693,1.65894447,0.10107222,0.31772663,0.00230546,0.02568440,0.10296717,1.18397198,0.09498549,0.00000000
-1.70785393,1.74633203,0.10517786,0.34184234,0.00252317,0.02806605,0.10788734,1.23744905,0.09928782,0.00000000
-1.70185093,1.84535696,0.11022709,0.36825412,0.00275804,0.03066295,0.11419558,1.29914227,0.10423828,0.00000000
-1.69584792,1.95442216,0.11610493,0.39672460,0.00300760,0.03345335,0.12179001,1.36783100,0.10973354,0.00000000
