energy_ev,total_up,As_p_up,As_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-4.30115058,0.89211609,0.05164686,0.00000000,0.00000000,0.50692732,0.18902235,0.35921835
-4.29514757,0.90207324,0.05721047,0.00000000,0.00000000,0.52290122,0.20426037,0.35178205
-4.28914457,0.91526799,0.06313209,0.00000000,0.00000000,0.54015222,0.22085052,0.34576399
-4.28314157,0.93167851,0.06936050,0.00000000,0.00000000,0.55867477,0.23864073,0.34120833
-4.27713857,0.95116782,0.07583635,0.00000000,0.00000000,0.57840374,0.25744570,0.33811241
-4.27113557,0.97348635,0.08249304,0.00000000,0.00000000,0.59921327,0.27705090,0.33642807
-4.26513257,0.99827901,0.08925796,0.00000000,0.00000000,0.62091875,0.29721773,0.33606450
-4.25912956,1.02509685,0.09605418,0.00000000,0.00000000,0.64328168,0.31768965,0.33689263
-4.25312656,1.05341262,0.10280227,0.00000000,0.00000000,0.66601720,0.33819926,0.33875084
-4.24712356,1.08263964,0.10942242,0.00000000,0.00000000,0.68880408,0.35847576,0.34145169
-4.24112056,1.11215320,0.11583667,0.00000000,0.00000000,0.71129643,0.37825268,0.34478958
-4.23511756,1.14131334,0.12197102,0.00000000,0.00000000,0.73313672,0.39727547,0.34854882
-4.22911456,1.16948816,0.12775753,0.00000000,0.00000000,0.75396934,0.41530856,0.35251198
-4.22311156,1.19607650,0.13313615,0.00000000,0.00000000,0.77345397,0.43214161,0.35646804
-4.21710855,1.22052889,0.13805623,0.00000000,0.00000000,0.79127820,0.44759466,0.36022019
-4.21110555,1.24236612,0.14247765,0.00000000,0.00000000,0.80716876,0.46152193,0.36359280
-4.20510255,1.26119445,0.14637150,0.00000000,0.00000000,0.82090073,0.47381407,0.36643750
-4.19909955,1.27671702,0.14972027,0.00000000,0.00000000,0.83230462,0.48439891,0.36863803
-4.19309655,1.28874122,0.15251758,0.00000000,0.00000000,0.84127084,0.49324064,0.37011391
-4.18709355,1.29718179,0.15476752,0.00000000,0.00000000,0.84775161,0.50033758,0.37082264
-4.18109055,1.30205987,0.15648355,0.00000000,0.00000000,0.85176043,0.50571871,0.37076059
-4.17508754,1.30349838,0.15768713,0.00000000,0.00000000,0.85336920,0.50943933,0.36996261
-4.16908454,1.30171411,0.15840620,0.00000000,0.00000000,0.85270338,0.51157600,0.36850033
-4.16308154,1.29700717,0.15867348,0.00000000,0.00000000,0.84993556,0.51222128,0.36647948
-4.15707854,1.28974857,0.15852488,0.00000000,0.00000000,0.84527788,0.51147850,0.36403620
-4.15107554,1.28036633,0.15799795,0.00000000,0.00000000,0.83897362,0.50945691,0.36133263
-4.14507254,1.26933105,0.15713054,0.00000000,0.00000000,0.83128854,0.50626743,0.35855190
-4.13906953,1.25714131,0.15595972,0.00000000,0.00000000,0.82250215,0.50201930,0.35589275
-4.13306653,1.24430946,0.15452100,0.00000000,0.00000000,0.81289928,0.49681757,0.35356387
-4.12706353,1.23134798,0.15284776,0.00000000,0.00000000,0.80276212,0.49076167,0.35177816
-4.12106053,1.21875694,0.15097108,0.00000000,0.00000000,0.79236287,0.48394475,0.35074700
-4.11505753,1.20701243,0.14891974,0.00000000,0.00000000,0.78195701,0.47645396,0.35067477
-4.10905453,1.19655614,0.14672040,0.00000000,0.00000000,0.77177735,0.46837121,0.35175354
-4.10305153,1.18778616,0.14439794,0.00000000,0.00000000,0.76202862,0.45977440,0.35415823
-4.09704852,1.18104896,0.14197585,0.00000000,0.00000000,0.75288281,0.45073879,0.35804226
-4.09104552,1.17663248,0.13947662,0.00000000,0.00000000,0.74447513,0.44133832,0.36353376
-4.08504252,1.17476061,0.13692198,0.00000000,0.00000000,0.73690058,0.43164667,0.37073250
-4.07903952,1.17558887,0.13433322,0.00000000,0.00000000,0.73021137,0.42173794,0.37970758
-4.07303652,1.17920154,0.13173113,0.00000000,0.00000000,0.72441510,0.41168689,0.39049600
-4.06703352,1.18561038,0.12913603,0.00000000,0.00000000,0.71947390,0.40156857,0.40310213
-4.06103052,1.19475505,0.12656751,0.00000000,0.00000000,0.71530477,0.39145757,0.41749801
-4.05502751,1.20650533,0.12404416,0.00000000,0.00000000,0.71178113,0.38142679,0.43362470
-4.04902451,1.22066516,0.12158311,0.00000000,0.00000000,0.70873583,0.37154591,0.45139429
-4.04302151,1.23697865,0.11919968,0.00000000,0.00000000,0.70596562,0.36187979,0.47069272
-4.03701851,1.25513766,0.11690694,0.00000000,0.00000000,0.70323711,0.35248677,0.49138314
-4.03101551,1.27479101,0.11471533,0.00000000,0.00000000,0.70029415,0.34341712,0.51330960
-4.02501251,1.29555473,0.11263239,0.00000000,0.00000000,0.69686648,0.33471184,0.53630079
-4.01900950,1.31702310,0.11066257,0.00000000,0.00000000,0.69267934,0.32640168,0.56017383
-4.01300650,1.33877979,0.10880717,0.00000000,0.00000000,0.68746363,0.31850665,0.58473751
-4.00700350,1.36040870,0.10706437,0.00000000,0.00000000,0.68096640,0.31103595,0.60979509
-4.00100050,1.38150396,0.10542941,0.00000000,0.00000000,0.67296090,0.30398829,0.63514638
-3.99499750,1.40167850,0.10389480,0.00000000,0.00000000,0.66325598,0.29735256,0.66058898
-3.98899450,1.42057102,0.10245066,0.00000000,0.00000000,0.65170421,0.29110884,0.68591879
-3.98299150,1.43785092,0.10108503,0.00000000,0.00000000,0.63820837,0.28522961,0.71092981
-3.97698849,1.45322143,0.09978428,0.00000000,0.00000001,0.62272600,0.27968114,0.73541343
-3.97098549,1.46642081,0.09853350,0.00000000,0.00000001,0.60527173,0.27442493,0.75915750
-3.96498249,1.47722205,0.09731684,0.00000000,0.00000001,0.58591742,0.26941925,0.78194552
-3.95897949,1.48543158,0.09611797,0.00000000,0.00000002,0.56478999,0.26462066,0.80355622
-3.95297649,1.49088740,0.09492039,0.00000000,0.00000003,0.54206729,0.25998557,0.82376402
-3.94697349,1.49345739,0.09370792,0.00000000,0.00000004,0.51797216,0.25547183,0.84234064
-3.94097049,1.49303819,0.09246507,0.00000000,0.00000006,0.49276510,0.25104031,0.85905807
-3.93496748,1.48955546,0.09117759,0.00000000,0.00000009,0.46673604,0.24665664,0.87369314
-3.92896448,1.48296558,0.08983296,0.00000000,0.00000014,0.44019556,0.24229298,0.88603367
-3.92296148,1.47325920,0.08842105,0.00000000,0.00000020,0.41346626,0.23792991,0.89588604
-3.91695848,1.46046663,0.08693477,0.00000000,0.00000029,0.38687441,0.23355845,0.90308399
-3.91095548,1.44466467,0.08537076,0.00000000,0.00000042,0.36074253,0.22918204,0.90749816
-3.90495248,1.42598464,0.08373021,0.00000000,0.00000061,0.33538303,0.22481862,0.90904588
-3.89894947,1.40462081,0.08201951,0.00000000,0.00000087,0.31109318,0.22050252,0.90770062
-3.89294647,1.38083853,0.08025102,0.00000000,0.00000123,0.28815141,0.21628618,0.90350032
-3.88694347,1.35498124,0.07844360,0.00000000,0.00000173,0.26681499,0.21224142,0.89655416
-3.88094047,1.32747535,0.07662305,0.00000000,0.00000242,0.24731894,0.20846033,0.88704694
-3.87493747,1.29883236,0.07482240,0.00000000,0.00000335,0.22987586,0.20505539,0.87524073
-3.86893447,1.26964744,0.07308182,0.00000000,0.00000462,0.21467663,0.20215890,0.86147348
-3.86293147,1.24059410,0.07144838,0.00000000,0.00000632,0.20189137,0.19992140,0.84615426
-3.85692846,1.21241454,0.06997542,0.00000000,0.00000857,0.19167061,0.19850929,0.82975534
-3.85092546,1.18590597,0.06872160,0.00000000,0.00001156,0.18414617,0.19810125,0.81280128
-3.84492246,1.16190301,0.06774963,0.00000000,0.00001548,0.17943155,0.19888387,0.79585543
-3.83891946,1.14125686,0.06712478,0.00000000,0.00002058,0.17762159,0.20104623,0.77950459
-3.83291646,1.12481204,0.06691295,0.00000000,0.00002717,0.17879130,0.20477377,0.76434229
-3.82691346,1.11338172,0.06717875,0.00000000,0.00003563,0.18299372,0.21024152,0.75095192
-3.82091046,1.10772275,0.06798328,0.00000000,0.00004639,0.19025695,0.21760699,0.73989011
-3.81490745,1.10851161,0.06938191,0.00000000,0.00006000,0.20058039,0.22700296,0.73167154
-3.80890445,1.11632241,0.07142212,0.00000000,0.00007706,0.21393051,0.23853038,0.72675575
-3.80290145,1.13160814,0.07414144,0.00000000,0.00009831,0.23023634,0.25225192,0.72553657
-3.79689845,1.15468592,0.07756561,0.00000000,0.00012458,0.24938513,0.26818626,0.72833470
-3.79089545,1.18572711,0.08170710,0.00000000,0.00015681,0.27121853,0.28630357,0.73539360
-3.78489245,1.22475278,0.08656394,0.00000000,0.00019608,0.29552968,0.30652241,0.74687871
-3.77888944,1.27163454,0.09211918,0.00000000,0.00024357,0.32206170,0.32870832,0.76287997
-3.77288644,1.32610090,0.09834069,0.00000000,0.00030060,0.35050782,0.35267430,0.78341704
-3.76688344,1.38774852,0.10518168,0.00000000,0.00036860,0.38051347,0.37818320,0.80844691
-3.76088044,1.45605802,0.11258170,0.00000000,0.00044913,0.41168062,0.40495218,0.83787302
-3.75487744,1.53041325,0.12046827,0.00000000,0.00054384,0.44357432,0.43265906,0.87155537
-3.74887444,1.61012325,0.12875895,0.00000000,0.00065447,0.47573147,0.46095055,0.90932061
-3.74287144,1.69444567,0.13736397,0.00000000,0.00078285,0.50767165,0.48945194,0.95097169
-3.73686843,1.78261066,0.14618918,0.00000000,0.00093085,0.53890973,0.51777807,0.99629612
-3.73086543,1.87384406,0.15513926,0.00000000,0.00110040,0.56896970,0.54554515,1.04507256
-3.72486243,1.96738894,0.16412114,0.00000000,0.00129344,0.59739940,0.57238295,1.09707530
-3.71885943,2.06252466,0.17304734,0.00000000,0.00151191,0.62378530,0.59794690,1.15207656
-3.71285643,2.15858281,0.18183927,0.00000000,0.00175770,0.64776688,0.62192954,1.20984659
-3.70685343,2.25495949,0.19043021,0.00000000,0.00203268,0.66904980,0.64407097,1.27015180
-3.70085043,2.35112380,0.19876789,0.00000000,0.00233864,0.68741713,0.66416768,1.33275145
-3.69484742,2.44662249,0.20681657,0.00000000,0.00267729,0.70273831,0.68207946,1.39739321
-3.68884442,2.54108086,0.21455848,0.00000000,0.00305021,0.71497495,0.69773410,1.46380835
-3.68284142,2.63420029,0.22199455,0.00000000,0.00345886,0.72418345,0.71112950,1.53170711
-3.67683842,2.72575279,0.22914438,0.00000000,0.00390454,0.73051388,0.72233322,1.60077479
-3.67083542,2.81557298,0.23604540,0.00000000,0.00438838,0.73420527,0.73147940,1.67066903
-3.66483242,2.90354819,0.24275129,0.00000000,0.00491125,0.73557727,0.73876305,1.74101867
-3.65882941,2.98960681,0.24932961,0.00000000,0.00547381,0.73501846,0.74443207,1.81142440
-3.65282641,3.07370573,0.25585870,0.00000000,0.00607636,0.73297174,0.74877707,1.88146104
-3.64682341,3.15581690,0.26242408,0.00000000,0.00671888,0.72991733,0.75211956,1.95068154
-3.64082041,3.23591354,0.26911430,0.00000000,0.00740086,0.72635402,0.75479876,2.01862216
-3.63481741,3.31395625,0.27601642,0.00000000,0.00812132,0.72277948,0.75715763,2.08480855
-3.62881441,3.38987922,0.28321140,0.00000000,0.00887864,0.71967029,0.75952861,2.14876230
-3.62281141,3.46357698,0.29076942,0.00000000,0.00967054,0.71746273,0.76221952,2.21000730
-3.61680840,3.53489194,0.29874543,0.00000000,0.01049396,0.71653487,0.76550029,2.26807577
-3.61080540,3.60360325,0.30717508,0.00000000,0.01134503,0.71719086,0.76959089,2.32251335
-3.60480240,3.66941742,0.31607125,0.00000000,0.01221896,0.71964809,0.77465108,2.37288334
-3.59879940,3.73196145,0.32542133,0.00000000,0.01311007,0.72402766,0.78077229,2.41876993
-3.59279640,3.79077902,0.33518550,0.00000000,0.01401175,0.73034872,0.78797212,2.45978065
-3.58679340,3.84533053,0.34529605,0.00000000,0.01491658,0.73852687,0.79619168,2.49554823
-3.58079040,3.89499766,0.35565791,0.00000000,0.01581638,0.74837673,0.80529597,2.52573243
-3.57478739,3.93909285,0.36615048,0.00000000,0.01670239,0.75961865,0.81507742,2.55002221
-3.56878439,3.97687424,0.37663065,0.00000000,0.01756547,0.77188931,0.82526259,2.56813865
-3.56278139,4.00756590,0.38693706,0.00000000,0.01839641,0.78475581,0.83552176,2.57983908
-3.55677839,4.03038321,0.39689546,0.00000000,0.01918621,0.79773263,0.84548121,2.58492260
-3.55077539,4.04456263,0.40632490,0.00000000,0.01992645,0.81030092,0.85473771,2.58323704
-3.54477239,4.04939486,0.41504461,0.00000000,0.02060965,0.82192911,0.86287475,2.57468724
-3.53876938,4.04425983,0.42288121,0.00000000,0.02122967,0.83209413,0.86947971,2.55924425
-3.53276638,4.02866187,0.42967594,0.00000000,0.02178210,0.84030226,0.87416139,2.53695476
-3.52676338,4.00226307,0.43529149,0.00000000,0.02226452,0.84610868,0.87656699,2.50795021
-3.52076038,3.96491274,0.43961818,0.00000000,0.02267685,0.84913492,0.87639783,2.47245449
-3.51475738,3.91667096,0.44257904,0.00000000,0.02302147,0.84908341,0.87342302,2.43078946
-3.50875438,3.85782445,0.44413353,0.00000000,0.02330334,0.84574847,0.86749036,2.38337739
-3.50275138,3.78889326,0.44427973,0.00000000,0.02352997,0.83902335,0.85853399,2.33073960
-3.49674837,3.71062734,0.44305472,0.00000000,0.02371123,0.82890296,0.84657823,2.27349090
-3.49074537,3.62399240,0.44053312,0.00000000,0.02385912,0.81548229,0.83173751,2.21232931
-3.48474237,3.53014553,0.43682396,0.00000000,0.02398727,0.79895063,0.81421228,2.14802154
-3.47873937,3.43040116,0.43206575,0.00000000,0.02411049,0.77958193,0.79428108,2.08138423
-3.47273637,3.32618894,0.42642022,0.00000000,0.02424409,0.75772189,0.77228916,2.01326191
-3.46673337,3.21900543,0.42006492,0.00000000,0.02440322,0.73377240,0.74863420,1.94450259
-3.46073037,3.11036214,0.41318507,0.00000000,0.02460209,0.70817414,0.72374981,1.87593206
-3.45472736,3.00173230,0.40596511,0.00000000,0.02485325,0.68138830,0.69808766,1.80832840
-3.44872436,2.89449933,0.39858034,0.00000000,0.02516689,0.65387816,0.67209918,1.74239792
-3.44272136,2.78990957,0.39118912,0.00000000,0.02555017,0.62609155,0.64621763,1.67875388
-3.43671836,2.68903166,0.38392610,0.00000000,0.02600666,0.59844485,0.62084150,1.61789917
-3.43071536,2.59272471,0.37689662,0.00000000,0.02653602,0.57130932,0.59631995,1.56021387
-3.42471236,2.50161664,0.37017276,0.00000000,0.02713368,0.54500019,0.57294108,1.50594840
-3.41870935,2.41609372,0.36379118,0.00000000,0.02779083,0.51976892,0.55092334,1.45522254
-3.41270635,2.33630159,0.35775272,0.00000000,0.02849455,0.49579887,0.53041060,1.40803041
-3.40670335,2.26215733,0.35202386,0.00000000,0.02922815,0.47320423,0.51147079,1.36425101
-3.40070035,2.19337175,0.34653988,0.00000000,0.02997167,0.45203220,0.49409827,1.32366364
-3.39469735,2.12948032,0.34120950,0.00000000,0.03070257,0.43226801,0.47821938,1.28596748
-3.38869435,2.06988087,0.33592081,0.00000000,0.03139651,0.41384238,0.46370095,1.25080389
-3.38269135,2.01387587,0.33054795,0.00000000,0.03202833,0.39664082,0.45036119,1.21778051
-3.37668834,1.96071688,0.32495846,0.00000000,0.03257294,0.38051426,0.43798216,1.18649558
-3.37068534,1.90964878,0.31902058,0.00000000,0.03300634,0.36529030,0.42632324,1.15656136
-3.36468234,1.85995147,0.31261048,0.00000000,0.03330655,0.35078459,0.41513480,1.12762526
-3.35867934,1.81097697,0.30561868,0.00000000,0.03345450,0.33681163,0.40417141,1.09938786
-3.35267634,1.76218026,0.29795571,0.00000000,0.03343473,0.32319467,0.39320391,1.07161669
-3.34667334,1.71314244,0.28955658,0.00000000,0.03323602,0.30977410,0.38202987,1.04415538
-3.34067034,1.66358537,0.28038383,0.00000000,0.03285181,0.29641430,0.37048191,1.01692781
-3.33466733,1.61337763,0.27042929,0.00000000,0.03228040,0.28300852,0.35843371,0.98993714
-3.32866433,1.56253172,0.25971427,0.00000000,0.03152499,0.26948186,0.34580354,0.96326008
-3.32266133,1.51119325,0.24828851,0.00000000,0.03059350,0.25579235,0.33255523,0.93703677
-3.31665833,1.45962314,0.23622776,0.00000000,0.02949822,0.24193030,0.31869692,0.91145716
-3.31065533,1.40817421,0.22363036,0.00000000,0.02825531,0.22791602,0.30427758,0.88674467
-3.30465233,1.35726374,0.21061294,0.00000000,0.02688413,0.21379636,0.28938185,0.86313819
-3.29864932,1.30734385,0.19730562,0.00000000,0.02540654,0.19964016,0.27412358,0.84087360
-3.29264632,1.25887142,0.18384678,0.00000000,0.02384608,0.18553319,0.25863836,0.82016582
-3.28664332,1.21227937,0.17037791,0.00000000,0.02222716,0.17157268,0.24307580,0.80119252
-3.28064032,1.16795090,0.15703855,0.00000000,0.02057429,0.15786192,0.22759167,0.78408038
-3.27463732,1.12619801,0.14396174,0.00000000,0.01891130,0.14450505,0.21234053,0.76889466
-3.26863432,1.08724532,0.13127002,0.00000000,0.01726070,0.13160248,0.19746919,0.75563274
-3.26263132,1.05121995,0.11907214,0.00000000,0.01564315,0.11924688,0.18311103,0.74422183
-3.25662831,1.01814775,0.10746065,0.00000000,0.01407693,0.10752005,0.16938175,0.73452092
-3.25062531,0.98795571,0.09651029,0.00000000,0.01257771,0.09649064,0.15637624,0.72632701
-3.24462231,0.96048020,0.08627725,0.00000000,0.01115830,0.08621270,0.14416688,0.71938483
-3.23861931,0.93548022,0.07679917,0.00000000,0.00982859,0.07672513,0.13280311,0.71339978
-3.23261631,0.91265466,0.06809589,0.00000000,0.00859562,0.06805183,0.12231210,0.70805300
-3.22661331,0.89166227,0.06017078,0.00000000,0.00746365,0.06020255,0.11270040,0.70301786
-3.22061031,0.87214304,0.05301252,0.00000000,0.00643444,0.05317413,0.10395635,0.69797672
-3.21460730,0.85373966,0.04659720,0.00000000,0.00550747,0.04695225,0.09605303,0.69263703
-3.20860430,0.83611761,0.04089063,0.00000000,0.00468031,0.04151328,0.08895146,0.68674585
-3.20260130,0.81898291,0.03585071,0.00000000,0.00394889,0.03682629,0.08260395,0.68010190
-3.19659830,0.80209628,0.03142974,0.00000000,0.00330790,0.03285493,0.07695722,0.67256450
-3.19059530,0.78528326,0.02757659,0.00000000,0.00275110,0.02955924,0.07195537,0.66405892
-3.18459230,0.76843962,0.02423867,0.00000000,0.00227161,0.02689724,0.06754230,0.65457789
-3.17858929,0.75153202,0.02136361,0.00000000,0.00186224,0.02482611,0.06366375,0.64417925
-3.17258629,0.73459414,0.01890060,0.00000000,0.00151569,0.02330325,0.06026872,0.63297987
-3.16658329,0.71771846,0.01680149,0.00000000,0.00122478,0.02228681,0.05731036,0.62114643
-3.16058029,0.70104470,0.01502153,0.00000000,0.00098261,0.02173609,0.05474642,0.60888348
-3.15457729,0.68474547,0.01351985,0.00000000,0.00078266,0.02161158,0.05253913,0.59641963
-3.14857429,0.66901030,0.01225961,0.00000000,0.00061892,0.02187472,0.05065485,0.58399265
-3.14257129,0.65402902,0.01120808,0.00000000,0.00048593,0.02248763,0.04906332,0.57183439
-3.13656828,0.63997549,0.01033638,0.00000000,0.00037878,0.02341262,0.04773682,0.56015640
-3.13056528,0.62699283,0.00961923,0.00000000,0.00029313,0.02461167,0.04664926,0.54913700
-3.12456228,0.61518078,0.00903454,0.00000000,0.00022523,0.02604604,0.04577523,0.53891052
-3.11855928,0.60458603,0.00856297,0.00000000,0.00017182,0.02767579,0.04508927,0.52955924
-3.11255628,0.59519603,0.00818755,0.00000000,0.00013015,0.02945960,0.04456519,0.52110853
-3.10655328,0.58693640,0.00789318,0.00000000,0.00009789,0.03135462,0.04417568,0.51352512
-3.10055028,0.57967220,0.00766638,0.00000000,0.00007313,0.03331665,0.04389216,0.50671881
-3.09454727,0.57321268,0.00749487,0.00000000,0.00005428,0.03530040,0.04368483,0.50054721
-3.08854427,0.56731930,0.00736743,0.00000000,0.00004005,0.03726005,0.04352303,0.49482321
-3.08254127,0.56171640,0.00727368,0.00000000,0.00002943,0.03914994,0.04337573,0.48932477
-3.07653827,0.55610388,0.00720401,0.00000000,0.00002159,0.04092540,0.04321222,0.48380639
-3.07053527,0.55017112,0.00714956,0.00000000,0.00001591,0.04254380,0.04300292,0.47801150
-3.06453227,0.54361142,0.00710222,0.00000000,0.00001191,0.04396550,0.04272021,0.47168528
-3.05852926,0.53613609,0.00705469,0.00000000,0.00000921,0.04515497,0.04233933,0.46458707
-3.05252626,0.52748758,0.00700063,0.00000000,0.00000758,0.04608177,0.04183911,0.45650184
-3.04652326,0.51745084,0.00693469,0.00000000,0.00000686,0.04672145,0.04120274,0.44725018
-3.04052026,0.50586272,0.00685269,0.00000000,0.00000695,0.04705633,0.04041827,0.43669627
-3.03451726,0.49261865,0.00675169,0.00000000,0.00000785,0.04707605,0.03947902,0.42475376
-3.02851426,0.47767676,0.00663015,0.00000000,0.00000963,0.04677797,0.03838376,0.41138915
-3.02251126,0.46105910,0.00648793,0.00000000,0.00001242,0.04616723,0.03713673,0.39662279
-3.01650825,0.44285034,0.00632644,0.00000000,0.00001643,0.04525670,0.03574741,0.38052756
-3.01050525,0.42319392,0.00614863,0.00000000,0.00002197,0.04406657,0.03423019,0.36322545
-3.00450225,0.40228617,0.00595906,0.00000000,0.00002943,0.04262384,0.03260388,0.34488236
-2.99849925,0.38036882,0.00576390,0.00000000,0.00003931,0.04096157,0.03089104,0.32570145
-2.99249625,0.35772034,0.00557095,0.00000000,0.00005226,0.03911799,0.02911733,0.30591562
-2.98649325,0.33464658,0.00538963,0.00000000,0.00006905,0.03713559,0.02731072,0.28577925
-2.98049025,0.31147136,0.00523100,0.00000000,0.00009065,0.03506005,0.02550083,0.26556008
-2.97448724,0.28852725,0.00510777,0.00000000,0.00011820,0.03293930,0.02371811,0.24553114
-2.96848424,0.26614712,0.00503430,0.00000000,0.00015304,0.03082249,0.02199328,0.22596345
-2.96248124,0.24465663,0.00502658,0.00000000,0.00019676,0.02875921,0.02035668,0.20711954
-2.95647824,0.22436796,0.00510227,0.00000000,0.00025118,0.02679860,0.01883782,0.18924807
-2.95047524,0.20557484,0.00528067,0.00000000,0.00031839,0.02498876,0.01746494,0.17257963
-2.94447224,0.18854891,0.00558264,0.00000000,0.00040072,0.02337620,0.01626477,0.15732370
-2.93846923,0.17353732,0.00603052,0.00000000,0.00050077,0.02200535,0.01526223,0.14366686
-2.93246623,0.16076147,0.00664799,0.00000000,0.00062135,0.02091829,0.01448033,0.13177194
-2.92646323,0.15041659,0.00745979,0.00000000,0.00076549,0.02015438,0.01394004,0.12177805
-2.92046023,0.14267201,0.00849143,0.00000000,0.00093637,0.01975004,0.01366017,0.11380138
-2.91445723,0.13767175,0.00976869,0.00000000,0.00113725,0.01973846,0.01365734,0.10793630
-2.90845423,0.13553522,0.01131708,0.00000000,0.00137140,0.02014931,0.01394582,0.10425681
-2.90245123,0.13635786,0.01316110,0.00000000,0.00164201,0.02100826,0.01453741,0.10281798
-2.89644822,0.14021139,0.01532341,0.00000000,0.00195202,0.02233660,0.01544128,0.10365726
-2.89044522,0.14714359,0.01782388,0.00000000,0.00230406,0.02415055,0.01666363,0.10679548
-2.88444222,0.15717757,0.02067852,0.00000000,0.00270022,0.02646057,0.01820752,0.11223754
-2.87843922,0.17031052,0.02389832,0.00000000,0.00314197,0.02927058,0.02007244,0.11997264
-2.87243622,0.18651188,0.02748814,0.00000000,0.00362994,0.03257708,0.02225395,0.12997410
-2.86643322,0.20572132,0.03144554,0.00000000,0.00416382,0.03636825,0.02474339,0.14219884
-2.86043022,0.22784635,0.03575973,0.00000000,0.00474220,0.04062314,0.02752746,0.15658658
-2.85442721,0.25276020,0.04041068,0.00000000,0.00536241,0.04531096,0.03058795,0.17305887
-2.84842421,0.28029978,0.04536838,0.00000000,0.00602051,0.05039048,0.03390159,0.19151805
-2.84242121,0.31026435,0.05059245,0.00000000,0.00671118,0.05580977,0.03743992,0.21184636
-2.83641821,0.34241488,0.05603205,0.00000000,0.00742771,0.06150621,0.04116938,0.23390528
-2.83041521,0.37647442,0.06162615,0.00000000,0.00816210,0.06740692,0.04505154,0.25753516
-2.82441221,0.41212962,0.06730429,0.00000000,0.00890510,0.07342958,0.04904352,0.28255539
-2.81840920,0.44903344,0.07298765,0.00000000,0.00964639,0.07948370,0.05309860,0.30876505
-2.81240620,0.48680926,0.07859067,0.00000000,0.01037479,0.08547233,0.05716697,0.33594415
-2.80640320,0.52505610,0.08402300,0.00000000,0.01107853,0.09129425,0.06119671,0.36385551
-2.80040020,0.56335511,0.08919177,0.00000000,0.01174553,0.09684643,0.06513487,0.39224714
-2.79439720,0.60127701,0.09400421,0.00000000,0.01236375,0.10202688,0.06892865,0.42085529
-2.78839420,0.63839033,0.09837032,0.00000000,0.01292154,0.10673766,0.07252668,0.44940797
-2.78239120,0.67427029,0.10220570,0.00000000,0.01340802,0.11088793,0.07588027,0.47762895
-2.77638819,0.70850790,0.10543432,0.00000000,0.01381341,0.11439704,0.07894473,0.50524214
-2.77038519,0.74071922,0.10799102,0.00000000,0.01412937,0.11719737,0.08168051,0.53197641
-2.76438219,0.77055432,0.10982382,0.00000000,0.01434928,0.11923693,0.08405430,0.55757058
-2.75837919,0.79770593,0.11089574,0.00000000,0.01446847,0.12048147,0.08603999,0.58177876
-2.75237619,0.82191739,0.11118617,0.00000000,0.01448440,0.12091611,0.08761939,0.60437583
-2.74637319,0.84298984,0.11069169,0.00000000,0.01439674,0.12054642,0.08878280,0.62516299
-2.74037019,0.86078847,0.10942622,0.00000000,0.01420739,0.11939871,0.08952938,0.64397347
-2.73436718,0.87524772,0.10742063,0.00000000,0.01392038,0.11751981,0.08986726,0.66067807
-2.72836418,0.88637531,0.10472173,0.00000000,0.01354180,0.11497609,0.08981347,0.67519062
-2.72236118,0.89425505,0.10139070,0.00000000,0.01307951,0.11185192,0.08939363,0.68747311
-2.71635818,0.89904832,0.09750106,0.00000000,0.01254293,0.10824753,0.08864154,0.69754027
-2.71035518,0.90099418,0.09313630,0.00000000,0.01194270,0.10427646,0.08759845,0.70546346
-2.70435218,0.90040785,0.08838718,0.00000000,0.01129032,0.10006261,0.08631231,0.71137363
-2.69834917,0.89767770,0.08334899,0.00000000,0.01059783,0.09573703,0.08483681,0.71546297
-2.69234617,0.89326044,0.07811863,0.00000000,0.00987739,0.09143464,0.08323031,0.71798508
-2.68634317,0.88767443,0.07279196,0.00000000,0.00914100,0.08729081,0.08155467,0.71925335
-2.68034017,0.88149112,0.06746120,0.00000000,0.00840013,0.08343812,0.07987401,0.71963737
-2.67433717,0.87532449,0.06221270,0.00000000,0.00766546,0.08000315,0.07825333,0.71955710
-2.66833417,0.86981846,0.05712498,0.00000000,0.00694666,0.07710362,0.07675709,0.71947479
-2.66233117,0.86563241,0.05226727,0.00000000,0.00625222,0.07484567,0.07544779,0.71988463
-2.65632816,0.86342500,0.04769835,0.00000000,0.00558929,0.07332155,0.07438440,0.72130010
-2.65032516,0.86383640,0.04346590,0.00000000,0.00496366,0.07260759,0.07362090,0.72423951
-2.64432216,0.86746946,0.03960621,0.00000000,0.00437973,0.07276254,0.07320478,0.72920977
-2.63831916,0.87487030,0.03614428,0.00000000,0.00384055,0.07382622,0.07317556,0.73668906
-2.63231616,0.88650872,0.03309419,0.00000000,0.00334790,0.07581858,0.07356348,0.74710887
-2.62631316,0.90275927,0.03045987,0.00000000,0.00290236,0.07873909,0.07438824,0.76083603
-2.62031016,0.92388368,0.02823591,0.00000000,0.00250352,0.08256648,0.07565807,0.77815557
-2.61430715,0.95001527,0.02640867,0.00000000,0.00215006,0.08725882,0.07736886,0.79925494
-2.60830415,0.98114621,0.02495740,0.00000000,0.00183993,0.09275405,0.07950374,0.82421051
-2.60230115,1.01711829,0.02385546,0.00000000,0.00157052,0.09897085,0.08203289,0.85297687
