energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.59779890,6.83418636,0.01713448,0.96131238,0.86586488,0.39436212,2.27913252,2.55499051,0.07117536,3.11226796
-5.59179590,6.79735696,0.01648889,0.96403290,0.86085152,0.39077152,2.26553813,2.55968611,0.06962165,3.08869257
-5.58579290,6.74553300,0.01585030,0.96559129,0.85348258,0.38588249,2.24774589,2.55965580,0.06780591,3.05689178
-5.57978989,6.67875207,0.01521870,0.96588258,0.84381172,0.37974198,2.22564244,2.55471363,0.06575555,3.01698112
-5.57378689,6.59736774,0.01459470,0.96485035,0.83193645,0.37242041,2.19920632,2.54479503,0.06350173,2.96921741
-5.56778389,6.50206316,0.01397962,0.96249200,0.81799760,0.36401072,2.16851598,2.52996974,0.06107853,2.91400230
-5.56178089,6.39385572,0.01337545,0.95886205,0.80217775,0.35462678,2.13375497,2.51045081,0.05852207,2.85188263
-5.55577789,6.27409220,0.01278494,0.95407324,0.78469855,0.34440144,2.09521380,2.48659896,0.05586951,2.78354723
-5.54977489,6.14443417,0.01221152,0.94829531,0.76581715,0.33348404,2.05328849,2.45892201,0.05315817,2.70982048
-5.54377189,6.00683388,0.01165925,0.94175134,0.74582176,0.32203764,2.00847548,2.42806911,0.05042462,2.63165244
-5.53776888,5.86350070,0.01113279,0.93471159,0.72502657,0.31023600,1.96136320,2.39481973,0.04770396,2.55010581
-5.53176588,5.71685886,0.01063725,0.92748507,0.70376603,0.29826039,1.91262013,2.36006745,0.04502904,2.46633986
-5.52576288,5.56949724,0.01017813,0.92040884,0.68238877,0.28629631,1.86297996,2.32479883,0.04242998,2.38159170
-5.51975988,5.42411232,0.00976115,0.91383553,0.66125118,0.27453025,1.81322392,2.29006797,0.03993371,2.29715505
-5.51375688,5.28344560,0.00939216,0.90811932,0.64071077,0.26314642,1.76416093,2.25696730,0.03756365,2.21435708
-5.50775388,5.15021706,0.00907696,0.90360104,0.62111949,0.25232364,1.71660615,2.22659541,0.03533956,2.13453357
-5.50175088,5.02705649,0.00882115,0.90059278,0.60281699,0.24223240,1.67135851,2.20002315,0.03327747,2.05900303
-5.49574787,4.91643448,0.00863000,0.89936289,0.58612405,0.23303204,1.62917802,2.17825886,0.03138973,1.98904014
-5.48974487,4.82059538,0.00850832,0.90012183,0.57133617,0.22486819,1.59076369,2.16221418,0.02968512,1.92584926
-5.48374187,4.74149408,0.00846026,0.90300967,0.55871755,0.21787040,1.55673269,2.15267163,0.02816905,1.87053848
-5.47773887,4.68073906,0.00848923,0.90808592,0.54849548,0.21215012,1.52760170,2.15025520,0.02684376,1.82409482
-5.47173587,4.63954344,0.00859776,0.91532220,0.54085526,0.20779881,1.50377106,2.15540534,0.02570860,1.78736132
-5.46573287,4.61868610,0.00878735,0.92459828,0.53593592,0.20488648,1.48551242,2.16835921,0.02476029,1.76101651
-5.45972986,4.61848437,0.00905846,0.93570184,0.53382667,0.20346048,1.47296037,2.18913733,0.02399320,1.74555700
-5.45372686,4.63877946,0.00941034,0.94833212,0.53456436,0.20354464,1.46610839,2.21753720,0.02339959,1.74128359
-5.44772386,4.67893556,0.00984102,0.96210744,0.53813206,0.20513878,1.46480942,2.25313430,0.02296988,1.74829150
-5.44172086,4.73785275,0.01034725,0.97657640,0.54445876,0.20821861,1.46878095,2.29529064,0.02269288,1.76646506
-5.43571786,4.81399355,0.01092451,0.99123232,0.55342034,0.21273600,1.47761443,2.34317057,0.02255602,1.79547717
-5.42971486,4.90542239,0.01156697,1.00553043,0.56484183,0.21861968,1.49078877,2.39576340,0.02254560,1.83479370
-5.42371186,5.00985659,0.01226758,1.01890689,0.57850092,0.22577640,1.50768720,2.45191182,0.02264696,1.88368280
-5.41770885,5.12472722,0.01301809,1.03079906,0.59413274,0.23409243,1.52761681,2.51034534,0.02284473,1.94122909
-5.41170585,5.24724765,0.01380915,1.04066572,0.61143566,0.24343551,1.54983015,2.56971704,0.02312304,2.00635235
-5.40570285,5.37448732,0.01463044,1.04800669,0.63007816,0.25365716,1.57354765,2.62864255,0.02346576,2.07783038
-5.39969985,5.50344823,0.01547082,1.05238065,0.64970636,0.26459536,1.59798036,2.68573958,0.02385670,2.15432533
-5.39369685,5.63114141,0.01631849,1.05342044,0.66995215,0.27607742,1.62235176,2.73966650,0.02427987,2.23441306
-5.38769385,5.75466090,0.01716121,1.05084523,0.69044157,0.28792318,1.64591813,2.78915866,0.02471975,2.31661441
-5.38169085,5.87125278,0.01798652,1.04446891,0.71080323,0.29994830,1.66798653,2.83306117,0.02516145,2.39942780
-5.37568784,5.97837728,0.01878198,1.03420457,0.73067641,0.31196762,1.68793013,2.87035708,0.02559102,2.48136218
-5.36968484,6.07376231,0.01953546,1.02006482,0.74971872,0.32379851,1.70520020,2.90019023,0.02599563,2.56096930
-5.36368184,6.15544706,0.02023537,1.00215827,0.76761297,0.33526419,1.71933486,2.92188230,0.02636378,2.63687458
-5.35767884,6.22181510,0.02087096,0.98068234,0.78407306,0.34619672,1.72996436,2.93494380,0.02668546,2.70780566
-5.35167584,6.27161645,0.02143255,0.95591302,0.79884885,0.35643989,1.73681320,2.93907911,0.02695229,2.77261779
-5.34567284,6.30397897,0.02191180,0.92819226,0.81172972,0.36585173,1.73969919,2.93418579,0.02715766,2.83031563
-5.33966983,6.31840938,0.02230190,0.89791354,0.82254697,0.37430659,1.73853006,2.92034884,0.02729673,2.88007068
-5.33366683,6.31478484,0.02259779,0.86550668,0.83117485,0.38169685,1.73329789,2.89783025,0.02736649,2.92123412
-5.32766383,6.29333612,0.02279624,0.83142242,0.83753044,0.38793418,1.72407201,2.86705497,0.02736571,2.95334479
-5.32166083,6.25462342,0.02289595,0.79611761,0.84157235,0.39295030,1.71099071,2.82859364,0.02729490,2.97613218
-5.31565783,6.19950631,0.02289763,0.76004159,0.84329847,0.39669731,1.69425238,2.78314325,0.02715614,2.98951452
-5.30965483,6.12910875,0.02280388,0.72362423,0.84274277,0.39914751,1.67410635,2.73150615,0.02695299,2.99359222
-5.30365183,6.04478070,0.02261918,0.68726610,0.83997152,0.40029285,1.65084371,2.67456817,0.02669029,2.98863695
-5.29764882,5.94805722,0.02234967,0.65133081,0.83507895,0.40014399,1.62478860,2.61327644,0.02637395,2.97507677
-5.29164582,5.84061615,0.02200300,0.61613968,0.82818260,0.39872902,1.59628973,2.54861720,0.02601071,2.95347797
-5.28564282,5.72423524,0.02158805,0.58196873,0.81941855,0.39609188,1.56571257,2.48159416,0.02560793,2.92452415
-5.27963982,5.60074959,0.02111466,0.54904758,0.80893664,0.39229063,1.53343201,2.41320745,0.02517337,2.88899333
-5.27363682,5.47201005,0.02059328,0.51756031,0.79689589,0.38739551,1.49982552,2.34443361,0.02471490,2.84773364
-5.26763382,5.33984329,0.02003470,0.48764766,0.78346019,0.38148695,1.46526685,2.27620670,0.02424031,2.80163851
-5.26163082,5.20601418,0.01944968,0.45941039,0.76879441,0.37465358,1.43012014,2.20940069,0.02375711,2.75162203
-5.25562781,5.07219101,0.01884865,0.43291341,0.75306094,0.36699019,1.39473451,2.14481347,0.02327234,2.69859504
-5.24962481,4.93991436,0.01824142,0.40819037,0.73641679,0.35859587,1.35943908,2.08315257,0.02279241,2.64344291
-5.24362181,4.81056992,0.01763697,0.38524834,0.71901125,0.34957218,1.32453850,2.02502289,0.02232300,2.58700526
-5.23761881,4.68536627,0.01704319,0.36407249,0.70098411,0.34002158,1.29030919,1.97091682,0.02186896,2.53005845
-5.23161581,4.56531774,0.01646680,0.34463047,0.68246443,0.33004590,1.25699621,1.92120693,0.02143427,2.47330101
-5.22561281,4.45123326,0.01591323,0.32687645,0.66356993,0.31974516,1.22481107,1.87614158,0.02102205,2.41734255
-5.21960980,4.34371128,0.01538664,0.31075480,0.64440684,0.30921647,1.19393057,1.83584373,0.02063458,2.36269620
-5.21360680,4.24314119,0.01488994,0.29620329,0.62507021,0.29855319,1.16449683,1.80031312,0.02027337,2.30977477
-5.20760380,4.14971134,0.01442491,0.28315592,0.60564472,0.28784428,1.13661855,1.76943200,0.01993932,2.25889057
-5.20160080,4.06342336,0.01399235,0.27154546,0.58620579,0.27717384,1.11037361,1.74297430,0.01963276,2.21025878
-5.19559780,3.98411264,0.01359228,0.26130569,0.56682104,0.26662082,1.08581299,1.72061822,0.01935374,2.16400404
-5.18959480,3.91147413,0.01322418,0.25237343,0.54755189,0.25625886,1.06296593,1.70196189,0.01910211,2.12016999
-5.18359180,3.84509283,0.01288725,0.24469047,0.52845542,0.24615634,1.04184609,1.68654173,0.01887776,2.07873125
-5.17758879,3.78447765,0.01258061,0.23820538,0.50958620,0.23637644,1.02245865,1.67385277,0.01868083,2.03960726
-5.17158579,3.72909755,0.01230361,0.23287518,0.49099817,0.22697736,1.00480786,1.66337049,0.01851188,2.00267747
-5.16558279,3.67841849,0.01205599,0.22866697,0.47274638,0.21801264,0.98890478,1.65457311,0.01837207,1.96779716
-5.15957979,3.63193962,0.01183812,0.22555945,0.45488855,0.20953141,0.97477484,1.64696366,0.01826328,1.93481325
-5.15357679,3.58922719,0.01165109,0.22354417,0.43748642,0.20157877,0.96246470,1.64009081,0.01818831,1.90357947
-5.14757379,3.54994480,0.01149683,0.22262663,0.42060672,0.19419613,0.95204806,1.63356765,0.01815085,1.87397017
-5.14157079,3.51387847,0.01137811,0.22282700,0.40432183,0.18742149,0.94363007,1.62708761,0.01815557,1.84589236
-5.13556778,3.48095542,0.01129849,0.22418038,0.38870988,0.18128974,0.93734986,1.62043681,0.01820809,1.81929531
-5.12956478,3.45125565,0.01126227,0.22673667,0.37385458,0.17583286,0.93338106,1.61350229,0.01831490,1.79417740
-5.12356178,3.42501558,0.01127427,0.23055971,0.35984437,0.17107999,0.93192998,1.60627578,0.01848319,1.77058990
-5.11755878,3.40262354,0.01133965,0.23572587,0.34677127,0.16705749,0.93323145,1.59885270,0.01872073,1.74863755
-5.11155578,3.38460697,0.01146364,0.24232191,0.33472917,0.16378879,0.93754227,1.59142659,0.01903561,1.72847585
-5.10555278,3.37161190,0.01165124,0.25044206,0.32381174,0.16129420,0.94513243,1.58427906,0.01943595,1.71030518
-5.09954977,3.36437521,0.01190697,0.26018451,0.31411002,0.15959053,0.95627427,1.57776574,0.01992966,1.69436209
-5.09354677,3.36369098,0.01223449,0.27164708,0.30570968,0.15869063,0.97122998,1.57229875,0.02052407,1.68090792
-5.08754377,3.37037191,0.01263636,0.28492239,0.29868815,0.15860281,0.99023791,1.56832658,0.02122563,1.67021545
-5.08154077,3.38520765,0.01311378,0.30009255,0.29311168,0.15933019,1.01349809,1.56631207,0.02203958,1.66255412
-5.07553777,3.40892161,0.01366634,0.31722342,0.28903238,0.16086996,1.04115773,1.56670948,0.02296965,1.65817431
-5.06953477,3.44212809,0.01429190,0.33635889,0.28648554,0.16321267,1.07329724,1.56994169,0.02401778,1.65729174
-5.06353177,3.48529170,0.01498650,0.35751510,0.28548713,0.16634150,1.10991744,1.57637835,0.02518390,1.66007243
-5.05752876,3.53869067,0.01574430,0.38067503,0.28603182,0.17023163,1.15092867,1.58631600,0.02646569,1.66661908
-5.05152576,3.60238609,0.01655772,0.40578374,0.28809150,0.17484974,1.19614241,1.59996093,0.02785852,1.67695965
-5.04552276,3.67619830,0.01741752,0.43274441,0.29161443,0.18015371,1.24526596,1.61741550,0.02935529,1.69103861
-5.03951976,3.75969189,0.01831304,0.46141550,0.29652517,0.18609253,1.29790063,1.63866849,0.03094651,1.70871150
-5.03351676,3.85217027,0.01923250,0.49160937,0.30272525,0.19260652,1.35354384,1.66358991,0.03262027,1.72974308
-5.02751376,3.95268030,0.02016330,0.52309238,0.31009476,0.19962794,1.41159526,1.69193040,0.03436245,1.75380938
-5.02151076,4.06002739,0.02109242,0.55558686,0.31849466,0.20708185,1.47136709,1.72332537,0.03615684,1.78050369
-5.01550775,4.17280066,0.02200678,0.58877490,0.32777005,0.21488752,1.53209822,1.75730369,0.03798539,1.80934628
-5.00950475,4.28940775,0.02289368,0.62230405,0.33775401,0.22296007,1.59297211,1.79330057,0.03982856,1.83979763
-5.00350175,4.40811801,0.02374114,0.65579486,0.34827228,0.23121257,1.65313775,1.83067421,0.04166557,1.87127465
-4.99749875,4.52711294,0.02453826,0.68885018,0.35914828,0.23955849,1.71173308,1.86872559,0.04347488,1.90316922
-4.99149575,4.64454195,0.02527553,0.72106587,0.37020858,0.24791433,1.76791016,1.90672066,0.04523448,1.93486843
-4.98549275,4.75858146,0.02594505,0.75204281,0.38128847,0.25620250,1.82086102,1.94391410,0.04692241,1.96577552
-4.97948974,4.86749530,0.02654073,0.78139951,0.39223751,0.26435431,1.86984332,1.97957381,0.04851715,1.99533074
-4.97348674,4.96969394,0.02705835,0.80878520,0.40292479,0.27231286,1.91420485,2.01300524,0.04999803,2.02303131
-4.96748374,5.06379039,0.02749559,0.83389256,0.41324373,0.28003582,1.95340578,2.04357473,0.05134570,2.04844940
-4.96148074,5.14865047,0.02785202,0.85646990,0.42311611,0.28749795,1.98703777,2.07073089,0.05254250,2.07124768
-4.95547774,5.22343541,0.02812893,0.87633182,0.43249527,0.29469310,2.01483909,2.09402347,0.05357284,2.09119152
-4.94947474,5.28763496,0.02832916,0.89336830,0.44136819,0.30163576,2.03670518,2.11311890,0.05442358,2.10815747
-4.94347174,5.34108960,0.02845694,0.90755130,0.44975645,0.30836184,2.05269392,2.12781198,0.05508428,2.12213763
-4.93746873,5.38400054,0.02851759,0.91893881,0.45771575,0.31492873,2.06302541,2.13803337,0.05554748,2.13323964
-4.93146573,5.41692703,0.02851728,0.92767583,0.46533422,0.32141446,2.06807624,2.14385253,0.05580891,2.14168240
-4.92546273,5.44077060,0.02846277,0.93399216,0.47272926,0.32791593,2.06836807,2.14547596,0.05586756,2.14778753
-4.91945973,5.45674646,0.02836115,0.93819689,0.48004318,0.33454621,2.06455118,2.14324079,0.05572581,2.15196693
-4.91345673,5.46634276,0.02821962,0.94066969,0.48743752,0.34143093,2.05738320,2.13760390,0.05538937,2.15470686
-4.90745373,5.47126883,0.02804528,0.94184902,0.49508635,0.34870377,2.04770397,2.12912683,0.05486719,2.15654905
-4.90145073,5.47339397,0.02784496,0.94221774,0.50316869,0.35650120,2.03640719,2.11845687,0.05417130,2.15806953
-4.89544772,5.47467870,0.02762510,0.94228629,0.51186029,0.36495656,2.02441001,2.10630506,0.05331659,2.15985583
-4.88944472,5.47710074,0.02739169,0.94257439,0.52132498,0.37419372,2.01262154,2.09342161,0.05232044,2.16248342
-4.88344172,5.48257836,0.02715014,0.94359153,0.53170601,0.38432049,2.00191145,2.08056971,0.05120237,2.16649211
-4.87743872,5.49289367,0.02690537,0.94581729,0.54311754,0.39542202,1.99307987,2.06849843,0.04998359,2.17236327
-4.87143572,5.50961897,0.02666177,0.94968207,0.55563680,0.40755450,1.98682963,2.05791585,0.04868650,2.18049864
-4.86543272,5.53404879,0.02642324,0.95554908,0.56929707,0.42073941,1.98374196,2.04946323,0.04733420,2.19120167
-4.85942971,5.56714068,0.02619331,0.96369840,0.58408194,0.43495864,1.98425662,2.04369132,0.04594995,2.20466185
-4.85342671,5.60946710,0.02597519,0.97431373,0.59992103,0.45015069,1.98865728,2.04103976,0.04455664,2.22094300
-4.84742371,5.66118100,0.02577184,0.98747260,0.61668762,0.46620825,1.99706277,2.04182031,0.04317629,2.23997585
-4.84142071,5.72199673,0.02558614,1.00314039,0.63419816,0.48297739,2.00942467,2.04620489,0.04182960,2.26155541
-4.83541771,5.79118771,0.02542092,1.02116872,0.65221400,0.50025849,2.02553143,2.05421888,0.04053553,2.28534343
-4.82941471,5.86760158,0.02527910,1.04129836,0.67044536,0.51780896,2.04501894,2.06574005,0.03931099,2.31087599
-4.82341171,5.94969276,0.02516374,1.06316662,0.68855741,0.53534784,2.06738735,2.08050351,0.03817055,2.33757610
-4.81740870,6.03557165,0.02507811,1.08631925,0.70617859,0.55256224,2.09202332,2.09811226,0.03712632,2.36477102
-4.81140570,6.12306897,0.02502572,1.11022629,0.72291068,0.56911535,2.11822721,2.11805336,0.03618785,2.39171374
-4.80540270,6.20981284,0.02501037,1.13430151,0.73834051,0.58465589,2.14524382,2.13971875,0.03536211,2.41760775
-4.79939970,6.29331573,0.02503607,1.15792461,0.75205286,0.59882866,2.17229566,2.16243015,0.03465364,2.44163438
-4.79339670,6.37106756,0.02510701,1.18046534,0.76364404,0.61128577,2.19861721,2.18546668,0.03406465,2.46298141
-4.78739370,6.44063120,0.02522746,1.20130859,0.77273570,0.62169815,2.22348875,2.20809418,0.03359528,2.48087184
-4.78139070,6.49973597,0.02540163,1.21987934,0.77898816,0.62976689,2.24626827,2.22959477,0.03324376,2.49459154
-4.77538769,6.54636501,0.02563351,1.23566639,0.78211295,0.63523386,2.26641985,2.24929512,0.03300676,2.50351461
-4.76938469,6.57883252,0.02592664,1.24824383,0.78188367,0.63789113,2.28353744,2.26659241,0.03287960,2.50712521
-4.76338169,6.59584723,0.02628388,1.25728917,0.77814500,0.63758896,2.29736256,2.28097633,0.03285650,2.50503492
-4.75737869,6.59655917,0.02670719,1.26259741,0.77081919,0.63424166,2.30779534,2.29204647,0.03293078,2.49699488
-4.75137569,6.58058755,0.02719735,1.26409017,0.75990988,0.62783132,2.31489807,2.29952396,0.03309509,2.48290207
-4.74537269,6.54802855,0.02775371,1.26181956,0.74550293,0.61840913,2.31889118,2.30325717,0.03334149,2.46279965
-4.73936968,6.49944278,0.02837399,1.25596649,0.72776431,0.60609417,2.32014163,2.30322111,0.03366154,2.43687126
-4.73336668,6.43582324,0.02905409,1.24683342,0.70693507,0.59106979,2.31914434,2.29951074,0.03404638,2.40542988
-4.72736368,6.35854553,0.02978797,1.23483183,0.68332359,0.57357772,2.31649730,2.29232881,0.03448671,2.36890164
-4.72136068,6.26930299,0.03056761,1.22046514,0.65729555,0.55391015,2.31287172,2.28196895,0.03497277,2.32780579
-4.71535768,6.17003019,0.03138297,1.20430746,0.62926194,0.53240020,2.30897836,2.26879498,0.03549435,2.28273164
-4.70935468,6.06281870,0.03222216,1.18697961,0.59966577,0.50941114,2.30553180,2.25321789,0.03604072,2.23431388
-4.70335168,5.94982923,0.03307163,1.16912316,0.56896796,0.48532487,2.30321418,2.23567152,0.03660065,2.18320739
-4.69734867,5.83320460,0.03391640,1.15137380,0.53763313,0.46053021,2.30264019,2.21658861,0.03716243,2.13006291
-4.69134567,5.71498752,0.03474045,1.13433537,0.50611575,0.43541136,2.30432496,2.19637819,0.03771389,2.07550452
-4.68534267,5.59704698,0.03552715,1.11855559,0.47484740,0.41033711,2.30865621,2.17540572,0.03824255,2.02011003
-4.67933967,5.48101628,0.03625969,1.10450471,0.44422536,0.38565121,2.31587211,2.15397684,0.03873572,1.96439504
-4.67333667,5.36824532,0.03692165,1.09255790,0.41460317,0.36166412,2.32604580,2.13232545,0.03918070,1.90880110
-4.66733367,5.25976856,0.03749743,1.08298235,0.38628338,0.33864647,2.33907717,2.11060662,0.03956505,1.85368835
-4.66133067,5.15628948,0.03797280,1.07592934,0.35951250,0.31682448,2.35469253,2.08889449,0.03987680,1.79933262
-4.65532766,5.05818156,0.03833537,1.07143184,0.33447850,0.29637718,2.37245190,2.06718505,0.04010477,1.74592685
-4.64932466,4.96550466,0.03857497,1.06940737,0.31131049,0.27743559,2.39176375,2.04540346,0.04023887,1.69358631
-4.64332166,4.87803535,0.03868402,1.06966612,0.29008069,0.26008366,2.41190658,2.02341538,0.04027038,1.64235728
