energy_ev,total_up,Cd_p_up,Cd_d_up,Ge_p_up,Ge_d_up,Te_p_up,Te_d_up
-5.84392196,3.23250217,1.42681529,0.42176363,0.65199040,0.00000000,1.17099395,0.00000000
-5.83791896,3.18371473,1.41976833,0.41631312,0.64727063,0.00000000,1.14491722,0.00000000
-5.83191596,3.13268888,1.41375468,0.41015020,0.63981871,0.00000000,1.12146780,0.00000000
-5.82591296,3.07997313,1.40875370,0.40332475,0.62968885,0.00000000,1.10094679,0.00000000
-5.81990995,3.02604245,1.40467136,0.39588217,0.61697989,0.00000000,1.08355163,0.00000000
-5.81390695,2.97127973,1.40133859,0.38786272,0.60183213,0.00000000,1.06936516,0.00000000
-5.80790395,2.91596339,1.39851313,0.37930139,0.58442314,0.00000000,1.05834980,0.00000000
-5.80190095,2.86026149,1.39588495,0.37022834,0.56496262,0.00000000,1.05034734,0.00000000
-5.79589795,2.80423263,1.39308496,0.36066977,0.54368669,0.00000000,1.04508398,0.00000000
-5.78989495,2.74783339,1.38969683,0.35064921,0.52085176,0.00000000,1.04218064,0.00000000
-5.78389195,2.69093171,1.38527129,0.34018912,0.49672826,0.00000000,1.04116779,0.00000000
-5.77788894,2.63332548,1.37934253,0.32931267,0.47159437,0.00000000,1.04150431,0.00000000
-5.77188594,2.57476526,1.37144585,0.31804554,0.44573011,0.00000000,1.04259929,0.00000000
-5.76588294,2.51497972,1.36113580,0.30641773,0.41941180,0.00000000,1.04383599,0.00000000
-5.75987994,2.45370267,1.34800413,0.29446507,0.39290713,0.00000000,1.04459678,0.00000000
-5.75387694,2.39070000,1.33169671,0.28223058,0.36647088,0.00000000,1.04428800,0.00000000
-5.74787394,2.32579521,1.31192865,0.26976529,0.34034133,0.00000000,1.04236372,0.00000000
-5.74187094,2.25889219,1.28849707,0.25712869,0.31473749,0.00000000,1.03834724,0.00000000
-5.73586793,2.18999398,1.26129082,0.24438872,0.28985697,0.00000000,1.03184966,0.00000000
-5.72986493,2.11921659,1.23029693,0.23162120,0.26587458,0.00000000,1.02258447,0.00000000
-5.72386193,2.04679698,1.19560329,0.21890884,0.24294156,0.00000000,1.01037787,0.00000000
-5.71785893,1.97309491,1.15739767,0.20633977,0.22118539,0.00000000,0.99517410,0.00000000
-5.71185593,1.89858832,1.11596300,0.19400571,0.20071002,0.00000000,0.97703590,0.00000000
-5.70585293,1.82386237,1.07166917,0.18199992,0.18159656,0.00000000,0.95613985,0.00000000
-5.69984992,1.74959265,1.02496170,0.17041483,0.16390427,0.00000000,0.93276708,0.00000000
-5.69384692,1.67652326,0.97634775,0.15933969,0.14767177,0.00000000,0.90728965,0.00000000
-5.68784392,1.60544055,0.92638015,0.14885815,0.13291851,0.00000000,0.88015331,0.00000000
-5.68184092,1.53714400,0.87563997,0.13904598,0.11964626,0.00000000,0.85185737,0.00000000
-5.67583792,1.47241522,0.82471853,0.12996900,0.10784078,0.00000000,0.82293277,0.00000000
-5.66983492,1.41198672,0.77419936,0.12168125,0.09747343,0.00000000,0.79391913,0.00000000
-5.66383192,1.35651188,0.72464104,0.11422356,0.08850285,0.00000000,0.76534194,0.00000000
-5.65782891,1.30653736,0.67656142,0.10762249,0.08087659,0.00000000,0.73769095,0.00000000
-5.65182591,1.26247952,0.63042381,0.10188978,0.07453269,0.00000000,0.71140056,0.00000000
-5.64582291,1.22460577,0.58662574,0.09702224,0.06940123,0.00000000,0.68683319,0.00000000
-5.63981991,1.19302185,0.54549037,0.09300211,0.06540573,0.00000000,0.66426623,0.00000000
-5.63381691,1.16766572,0.50726111,0.08979795,0.06246458,0.00000000,0.64388321,0.00000000
-5.62781391,1.14830832,0.47209920,0.08736593,0.06049225,0.00000000,0.62576928,0.00000000
-5.62181091,1.13456129,0.44008438,0.08565156,0.05940053,0.00000000,0.60991137,0.00000000
-5.61580790,1.12589126,0.41121843,0.08459174,0.05909953,0.00000000,0.59620264,0.00000000
-5.60980490,1.12164006,0.38543118,0.08411706,0.05949872,0.00000000,0.58445109,0.00000000
-5.60380190,1.12105008,0.36258874,0.08415433,0.06050771,0.00000000,0.57439165,0.00000000
-5.59779890,1.12329336,0.34250332,0.08462914,0.06203705,0.00000000,0.56570123,0.00000000
-5.59179590,1.12750322,0.32494430,0.08546844,0.06399884,0.00000000,0.55801573,0.00000000
-5.58579290,1.13280695,0.30964982,0.08660292,0.06630731,0.00000000,0.55094833,0.00000000
-5.57978989,1.13835794,0.29633857,0.08796924,0.06887925,0.00000000,0.54410799,0.00000000
-5.57378689,1.14336584,0.28472111,0.08951188,0.07163437,0.00000000,0.53711735,0.00000000
-5.56778389,1.14712339,0.27451039,0.09118455,0.07449568,0.00000000,0.52962919,0.00000000
-5.56178089,1.14902867,0.26543109,0.09295114,0.07738973,0.00000000,0.52134070,0.00000000
-5.55577789,1.14860193,0.25722742,0.09478614,0.08024684,0.00000000,0.51200495,0.00000000
-5.54977489,1.14549627,0.24966933,0.09667443,0.08300139,0.00000000,0.50143921,0.00000000
-5.54377189,1.13950190,0.24255690,0.09861062,0.08559206,0.00000000,0.48952977,0.00000000
-5.53776888,1.13054408,0.23572294,0.10059770,0.08796210,0.00000000,0.47623332,0.00000000
-5.53176588,1.11867490,0.22903393,0.10264536,0.09005972,0.00000000,0.46157490,0.00000000
-5.52576288,1.10405977,0.22238941,0.10476785,0.09183841,0.00000000,0.44564280,0.00000000
-5.51975988,1.08695944,0.21572005,0.10698157,0.09325738,0.00000000,0.42858079,0.00000000
-5.51375688,1.06770866,0.20898462,0.10930245,0.09428207,0.00000000,0.41057825,0.00000000
-5.50775388,1.04669276,0.20216618,0.11174346,0.09488462,0.00000000,0.39185883,0.00000000
-5.50175088,1.02432357,0.19526779,0.11431205,0.09504439,0.00000000,0.37266829,0.00000000
-5.49574787,1.00101581,0.18830799,0.11700803,0.09474845,0.00000000,0.35326222,0.00000000
-5.48974487,0.97716531,0.18131634,0.11982176,0.09399205,0.00000000,0.33389418,0.00000000
-5.48374187,0.95313015,0.17432927,0.12273288,0.09277901,0.00000000,0.31480497,0.00000000
-5.47773887,0.92921557,0.16738635,0.12570964,0.09112197,0.00000000,0.29621336,0.00000000
-5.47173587,0.90566318,0.16052726,0.12870892,0.08904261,0.00000000,0.27830869,0.00000000
-5.46573287,0.88264517,0.15378947,0.13167694,0.08657165,0.00000000,0.26124565,0.00000000
-5.45972986,0.86026322,0.14720667,0.13455060,0.08374872,0.00000000,0.24514117,0.00000000
-5.45372686,0.83855230,0.14080797,0.13725958,0.08062211,0.00000000,0.23007362,0.00000000
-5.44772386,0.81748877,0.13461796,0.13972884,0.07724839,0.00000000,0.21608404,0.00000000
-5.44172086,0.79700223,0.12865728,0.14188170,0.07369185,0.00000000,0.20317921,0.00000000
-5.43571786,0.77699036,0.12294390,0.14364317,0.07002391,0.00000000,0.19133636,0.00000000
-5.42971486,0.75733587,0.11749481,0.14494341,0.06632241,0.00000000,0.18050909,0.00000000
-5.42371186,0.73792456,0.11232808,0.14572121,0.06267093,0.00000000,0.17063415,0.00000000
-5.41770885,0.71866361,0.10746511,0.14592732,0.05915804,0.00000000,0.16163875,0.00000000
-5.41170585,0.69949912,0.10293298,0.14552740,0.05587657,0.00000000,0.15344806,0.00000000
-5.40570285,0.68043211,0.09876681,0.14450451,0.05292296,0.00000000,0.14599244,0.00000000
-5.39969985,0.66153219,0.09501191,0.14286104,0.05039654,0.00000000,0.13921442,0.00000000
-5.39369685,0.64294840,0.09172581,0.14061996,0.04839892,0.00000000,0.13307489,0.00000000
-5.38769385,0.62491671,0.08897991,0.13782534,0.04703329,0.00000000,0.12755857,0.00000000
-5.38169085,0.60776405,0.08686083,0.13454216,0.04640372,0.00000000,0.12267861,0.00000000
-5.37568784,0.59190858,0.08547131,0.13085538,0.04661432,0.00000000,0.11848017,0.00000000
-5.36968484,0.57785641,0.08493071,0.12686832,0.04776824,0.00000000,0.11504313,0.00000000
-5.36368184,0.56619481,0.08537499,0.12270054,0.04996651,0.00000000,0.11248378,0.00000000
-5.35767884,0.55758230,0.08695629,0.11848511,0.05330652,0.00000000,0.11095567,0.00000000
-5.35167584,0.55273581,0.08984190,0.11436555,0.05788030,0.00000000,0.11064952,0.00000000
-5.34567284,0.55241550,0.09421281,0.11049252,0.06377236,0.00000000,0.11179235,0.00000000
-5.33966983,0.55740745,0.10026165,0.10702030,0.07105731,0.00000000,0.11464565,0.00000000
-5.33366683,0.56850488,0.10819016,0.10410327,0.07979708,0.00000000,0.11950278,0.00000000
-5.32766383,0.58648811,0.11820607,0.10189240,0.09003794,0.00000000,0.12668535,0.00000000
-5.32166083,0.61210390,0.13051942,0.10053192,0.10180737,0.00000000,0.13653858,0.00000000
-5.31565783,0.64604430,0.14533835,0.10015608,0.11511089,0.00000000,0.14942564,0.00000000
-5.30965483,0.68892561,0.16286432,0.10088625,0.12992899,0.00000000,0.16572061,0.00000000
-5.30365183,0.74126771,0.18328676,0.10282820,0.14621430,0.00000000,0.18580029,0.00000000
-5.29764882,0.80347403,0.20677725,0.10606967,0.16388935,0.00000000,0.21003443,0.00000000
-5.29164582,0.87581265,0.23348323,0.11067821,0.18284478,0.00000000,0.23877477,0.00000000
-5.28564282,0.95839881,0.26352137,0.11669930,0.20293846,0.00000000,0.27234251,0.00000000
-5.27963982,1.05117918,0.29697064,0.12415473,0.22399558,0.00000000,0.31101476,0.00000000
-5.27363682,1.15391838,0.33386531,0.13304124,0.24580971,0.00000000,0.35500987,0.00000000
-5.26763382,1.26618812,0.37418801,0.14332942,0.26814508,0.00000000,0.40447228,0.00000000
-5.26163082,1.38735947,0.41786314,0.15496304,0.29073995,0.00000000,0.45945722,0.00000000
-5.25562781,1.51659873,0.46475080,0.16785852,0.31331110,0.00000000,0.51991588,0.00000000
-5.24962481,1.65286727,0.51464165,0.18190499,0.33555943,0.00000000,0.58568178,0.00000000
-5.24362181,1.79492605,0.56725288,0.19696462,0.35717627,0.00000000,0.65645905,0.00000000
-5.23761881,1.94134493,0.62222578,0.21287363,0.37785054,0.00000000,0.73181349,0.00000000
-5.23161581,2.09051732,0.67912511,0.22944370,0.39727621,0.00000000,0.81116707,0.00000000
-5.22561281,2.24068029,0.73744064,0.24646412,0.41516005,0.00000000,0.89379670,0.00000000
-5.21960980,2.38994025,0.79659113,0.26370457,0.43122920,0.00000000,0.97883787,0.00000000
-5.21360680,2.53630397,0.85593096,0.28091856,0.44523841,0.00000000,1.06529352,0.00000000
-5.20760380,2.67771486,0.91475950,0.29784762,0.45697661,0.00000000,1.15204849,0.00000000
-5.20160080,2.81209368,0.97233335,0.31422609,0.46627272,0.00000000,1.23788942,0.00000000
-5.19559780,2.93738313,1.02788127,0.32978648,0.47300031,0.00000000,1.32152992,0.00000000
-5.18959480,3.05159515,1.08062165,0.34426534,0.47708115,0.00000000,1.40164039,0.00000000
-5.18359180,3.15285978,1.12978217,0.35740945,0.47848754,0.00000000,1.47688157,0.00000000
-5.17758879,3.23947416,1.17462111,0.36898210,0.47724333,0.00000000,1.54594086,0.00000000
-5.17158579,3.30995005,1.21444992,0.37876941,0.47342374,0.00000000,1.60756998,0.00000000
-5.16558279,3.36305834,1.24865602,0.38658631,0.46715406,0.00000000,1.66062253,0.00000000
-5.15957979,3.39786885,1.27672543,0.39228202,0.45860733,0.00000000,1.70408994,0.00000000
-5.15357679,3.41378381,1.29826404,0.39574484,0.44800116,0.00000000,1.73713424,0.00000000
-5.14757379,3.41056368,1.31301696,0.39690599,0.43559386,0.00000000,1.75911626,0.00000000
-5.14157079,3.38834412,1.32088491,0.39574230,0.42168008,0.00000000,1.76961783,0.00000000
-5.13556778,3.34764301,1.32193707,0.39227773,0.40658605,0.00000000,1.76845717,0.00000000
-5.12956478,3.28935718,1.31641949,0.38658345,0.39066460,0.00000000,1.75569654,0.00000000
-5.12356178,3.21474851,1.30475875,0.37877658,0.37429013,0.00000000,1.73164189,0.00000000
-5.11755878,3.12541961,1.28756033,0.36901756,0.35785346,0.00000000,1.69683444,0.00000000
-5.11155578,3.02327970,1.26560147,0.35750623,0.34175669,0.00000000,1.65203452,0.00000000
-5.10555278,2.91050165,1.23981856,0.34447669,0.32640807,0.00000000,1.59819850,0.00000000
-5.09954977,2.78947132,1.21128911,0.33019122,0.31221680,0.00000000,1.53644962,0.00000000
-5.09354677,2.66273098,1.18120869,0.31493341,0.29958772,0.00000000,1.46804419,0.00000000
-5.08754377,2.53291821,1.15086330,0.29900066,0.28891580,0.00000000,1.39433436,0.00000000
-5.08154077,2.40270236,1.12159779,0.28269652,0.28058035,0.00000000,1.31672915,0.00000000
-5.07553777,2.27472029,1.09478114,0.26632287,0.27493896,0.00000000,1.23665518,0.00000000
-5.06953477,2.15151328,1.07176941,0.25017239,0.27232095,0.00000000,1.15551856,0.00000000
-5.06353177,2.03546671,1.05386746,0.23452142,0.27302053,0.00000000,1.07466932,0.00000000
-5.05752876,1.92875425,1.04229030,0.21962349,0.27728954,0.00000000,0.99536939,0.00000000
-5.05152576,1.83328777,1.03812525,0.20570366,0.28533004,0.00000000,0.91876520,0.00000000
-5.04552276,1.75067422,1.04229605,0.19295382,0.29728673,0.00000000,0.84586539,0.00000000
-5.03951976,1.68218045,1.05552993,0.18152900,0.31323963,0.00000000,0.77752409,0.00000000
-5.03351676,1.62870652,1.07832871,0.17154481,0.33319713,0.00000000,0.71442990,0.00000000
-5.02751376,1.59076834,1.11094512,0.16307599,0.35708991,0.00000000,0.65710038,0.00000000
-5.02151076,1.56848956,1.15336512,0.15615611,0.38476601,0.00000000,0.60588191,0.00000000
-5.01550775,1.56160315,1.20529718,0.15077831,0.41598748,0.00000000,0.56095422,0.00000000
-5.00950475,1.56946245,1.26616911,0.14689707,0.45042895,0.00000000,0.52233928,0.00000000
-5.00350175,1.59106143,1.33513311,0.14443094,0.48767860,0.00000000,0.48991356,0.00000000
-4.99749875,1.62506387,1.41107917,0.14326607,0.52724161,0.00000000,0.46342328,0.00000000
-4.99149575,1.66984065,1.49265687,0.14326050,0.56854648,0.00000000,0.44250172,0.00000000
-4.98549275,1.72351452,1.57830534,0.14424902,0.61095417,0.00000000,0.42668801,0.00000000
-4.97948974,1.78401120,1.66629078,0.14604853,0.65377008,0.00000000,0.41544670,0.00000000
-4.97348674,1.84911568,1.75475049,0.14846367,0.69625863,0.00000000,0.40818761,0.00000000
-4.96748374,1.91653225,1.84174242,0.15129267,0.73766013,0.00000000,0.40428537,0.00000000
-4.96148074,1.98394671,1.92529841,0.15433317,0.77720948,0.00000000,0.40309827,0.00000000
-4.95547774,2.04908906,2.00347962,0.15738796,0.81415602,0.00000000,0.40398600,0.00000000
-4.94947474,2.10979473,2.07443213,0.16027033,0.84778391,0.00000000,0.40632602,0.00000000
-4.94347174,2.16406272,2.13644066,0.16280906,0.87743224,0.00000000,0.40952820,0.00000000
-4.93746873,2.21010862,2.18797844,0.16485277,0.90251415,0.00000000,0.41304776,0.00000000
-4.93146573,2.24641100,2.22775143,0.16627362,0.92253401,0.00000000,0.41639601,0.00000000
-4.92546273,2.27174952,2.25473500,0.16697015,0.93710220,0.00000000,0.41914921,0.00000000
-4.91945973,2.28523371,2.26820189,0.16686925,0.94594665,0.00000000,0.42095505,0.00000000
-4.91345673,2.28632138,2.26774028,0.16592725,0.94892079,0.00000000,0.42153714,0.00000000
-4.90745373,2.27482620,2.25326142,0.16413007,0.94600755,0.00000000,0.42069718,0.00000000
-4.90145073,2.25091444,2.22499671,0.16149236,0.93731922,0.00000000,0.41831514,0.00000000
-4.89544772,2.21509097,2.18348452,0.15805592,0.92309330,0.00000000,0.41434739,0.00000000
-4.88944472,2.16817550,2.12954750,0.15388726,0.90368444,0.00000000,0.40882295,0.00000000
-4.88344172,2.11126989,2.06426162,0.14907450,0.87955294,0.00000000,0.40183811,0.00000000
-4.87743872,2.04571813,1.98891830,0.14372379,0.85125028,0.00000000,0.39354955,0.00000000
-4.87143572,1.97306043,1.90498149,0.13795523,0.81940233,0.00000000,0.38416618,0.00000000
-4.86543272,1.89498338,1.81404149,0.13189871,0.78469094,0.00000000,0.37394013,0.00000000
-4.85942971,1.81326791,1.71776749,0.12568955,0.74783461,0.00000000,0.36315695,0.00000000
-4.85342671,1.72973699,1.61786057,0.11946423,0.70956912,0.00000000,0.35212554,0.00000000
-4.84742371,1.64620488,1.51600914,0.11335643,0.67062858,0.00000000,0.34116793,0.00000000
-4.84142071,1.56442945,1.41384800,0.10749325,0.63172785,0.00000000,0.33060942,0.00000000
-4.83541771,1.48606919,1.31292263,0.10199200,0.59354665,0.00000000,0.32076914,0.00000000
-4.82941471,1.41264592,1.21465924,0.09695741,0.55671585,0.00000000,0.31195163,0.00000000
-4.82341171,1.34551430,1.12034163,0.09247952,0.52180639,0.00000000,0.30443935,0.00000000
-4.81740870,1.28583864,1.03109464,0.08863207,0.48932082,0.00000000,0.29848662,0.00000000
-4.81140570,1.23457742,0.94787454,0.08547157,0.45968774,0.00000000,0.29431514,0.00000000
-4.80540270,1.19247569,0.87146583,0.08303701,0.43325894,0.00000000,0.29211106,0.00000000
-4.79939970,1.16006490,0.80248378,0.08135010,0.41030909,0.00000000,0.29202390,0.00000000
-4.79339670,1.13766991,0.74138219,0.08041604,0.39103787,0.00000000,0.29416723,0.00000000
-4.78739370,1.12542239,0.68846509,0.08022485,0.37557398,0.00000000,0.29862103,0.00000000
-4.78139070,1.12327966,0.64390167,0.08075297,0.36398081,0.00000000,0.30543576,0.00000000
-4.77538769,1.13104800,0.60774310,0.08196532,0.35626325,0.00000000,0.31463773,0.00000000
-4.76938469,1.14840898,0.57994040,0.08381743,0.35237518,0.00000000,0.32623569,0.00000000
-4.76338169,1.17494772,0.56036211,0.08625784,0.35222718,0.00000000,0.34022815,0.00000000
-4.75737869,1.21018153,0.54881104,0.08923041,0.35569398,0.00000000,0.35661113,0.00000000
-4.75137569,1.25358750,0.54503923,0.09267661,0.36262137,0.00000000,0.37538584,0.00000000
-4.74537269,1.30462786,0.54876045,0.09653759,0.37283202,0.00000000,0.39656588,0.00000000
-4.73936968,1.36277166,0.55965978,0.10075607,0.38613012,0.00000000,0.42018327,0.00000000
-4.73336668,1.42751193,0.57740015,0.10527781,0.40230456,0.00000000,0.44629318,0.00000000
-4.72736368,1.49837729,0.60162559,0.11005270,0.42113067,0.00000000,0.47497663,0.00000000
-4.72136068,1.57493762,0.63196138,0.11503550,0.44237044,0.00000000,0.50634090,0.00000000
-4.71535768,1.65680350,0.66801161,0.12018599,0.46577152,0.00000000,0.54051743,0.00000000
-4.70935468,1.74361961,0.70935439,0.12546884,0.49106513,0.00000000,0.57765704,0.00000000
-4.70335168,1.83505247,0.75553557,0.13085293,0.51796335,0.00000000,0.61792232,0.00000000
-4.69734867,1.93077359,0.80606170,0.13631042,0.54615613,0.00000000,0.66147752,0.00000000
-4.69134567,2.03043892,0.86039295,0.14181552,0.57530855,0.00000000,0.70847605,0.00000000
-4.68534267,2.13366624,0.91793711,0.14734304,0.60505879,0.00000000,0.75904610,0.00000000
-4.67933967,2.24001197,0.97804518,0.15286701,0.63501737,0.00000000,0.81327490,0.00000000
-4.67333667,2.34894920,1.04000963,0.15835916,0.66476792,0.00000000,0.87119234,0.00000000
-4.66733367,2.45984849,1.10306567,0.16378775,0.69386997,0.00000000,0.93275479,0.00000000
-4.66133067,2.57196325,1.16639622,0.16911656,0.72186388,0.00000000,0.99782988,0.00000000
-4.65532766,2.68442093,1.22914062,0.17430427,0.74827799,0.00000000,1.06618317,0.00000000
-4.64932466,2.79622124,1.29040726,0.17930429,0.77263791,0.00000000,1.13746771,0.00000000
-4.64332166,2.90624215,1.34928980,0.18406509,0.79447775,0.00000000,1.21121712,0.00000000
-4.63731866,3.01325409,1.40488668,0.18853095,0.81335274,0.00000000,1.28684314,0.00000000
-4.63131566,3.11594221,1.45632306,0.19264329,0.82885290,0.00000000,1.36363799,0.00000000
-4.62531266,3.21293624,1.50277458,0.19634238,0.84061703,0.00000000,1.44078221,0.00000000
-4.61930965,3.30284712,1.54349183,0.19956946,0.84834627,0.00000000,1.51735798,0.00000000
-4.61330665,3.38430898,1.57782465,0.20226912,0.85181668,0.00000000,1.59236789,0.00000000
-4.60730365,3.45602502,1.60524501,0.20439186,0.85088998,0.00000000,1.66475885,0.00000000
-4.60130065,3.51681533,1.62536768,0.20589676,0.84552198,0.00000000,1.73345057,0.00000000
-4.59529765,3.56566474,1.63796755,0.20675398,0.83576806,0.00000000,1.79736768,0.00000000
-4.58929465,3.60176859,1.64299292,0.20694718,0.82178545,0.00000000,1.85547438,0.00000000
-4.58329165,3.62457433,1.64057402,0.20647548,0.80383208,0.00000000,1.90681034,0.00000000
-4.57728864,3.63381711,1.63102633,0.20535514,0.78226190,0.00000000,1.95052647,0.00000000
-4.57128564,3.62954740,1.61484845,0.20362064,0.75751689,0.00000000,1.98591873,0.00000000
-4.56528264,3.61214930,1.59271438,0.20132515,0.73011607,0.00000000,2.01245877,0.00000000
-4.55927964,3.58234824,1.56546035,0.19854040,0.70064188,0.00000000,2.02981956,0.00000000
-4.55327664,3.54120716,1.53406654,0.19535589,0.66972448,0.00000000,2.03789485,0.00000000
-4.54727364,3.49011094,1.49963403,0.19187734,0.63802466,0.00000000,2.03681122,0.00000000
-4.54127064,3.43073879,1.46335773,0.18822455,0.60621595,0.00000000,2.02693188,0.00000000
-4.53526763,3.36502539,1.42649578,0.18452863,0.57496656,0.00000000,2.00885173,0.00000000
-4.52926463,3.29511142,1.39033650,0.18092866,0.54492184,0.00000000,1.98338356,0.00000000
-4.52326163,3.22328506,1.35616348,0.17756796,0.51668777,0.00000000,1.95153566,0.00000000
-4.51725863,3.15191601,1.32522009,0.17458987,0.49081607,0.00000000,1.91448168,0.00000000
-4.51125563,3.08338450,1.29867407,0.17213350,0.46779118,0.00000000,1.87352368,0.00000000
-4.50525263,3.02000743,1.27758355,0.17032927,0.44801963,0.00000000,1.83004998,0.00000000
-4.49924962,2.96396453,1.26286534,0.16929454,0.43182193,0.00000000,1.78548938,0.00000000
-4.49324662,2.91722729,1.25526665,0.16912954,0.41942709,0.00000000,1.74126382,0.00000000
-4.48724362,2.88149344,1.25534125,0.16991366,0.41096999,0.00000000,1.69874137,0.00000000
-4.48124062,2.85812978,1.26343093,0.17170230,0.40649147,0.00000000,1.65919154,0.00000000
-4.47523762,2.84812571,1.27965323,0.17452438,0.40594115,0.00000000,1.62374477,0.00000000
-4.46923462,2.85205968,1.30389601,0.17838073,0.40918285,0.00000000,1.59335789,0.00000000
-4.46323162,2.87008006,1.33581948,0.18324339,0.41600240,0.00000000,1.56878664,0.00000000
-4.45722861,2.90190160,1.37486579,0.18905581,0.42611768,0.00000000,1.55056647,0.00000000
-4.45122561,2.94681772,1.42027624,0.19573412,0.43919047,0.00000000,1.53900210,0.00000000
-4.44522261,3.00372839,1.47111579,0.20316942,0.45483992,0.00000000,1.53416598,0.00000000
-4.43921961,3.07118246,1.52630407,0.21123084,0.47265706,0.00000000,1.53590542,0.00000000
-4.43321661,3.14743281,1.58465201,0.21976961,0.49221992,0.00000000,1.54385763,0.00000000
-4.42721361,3.23050179,1.64490259,0.22862360,0.51310884,0.00000000,1.55747185,0.00000000
-4.42121061,3.31825421,1.70577431,0.23762247,0.53492119,0.00000000,1.57603699,0.00000000
-4.41520760,3.40847450,1.76600542,0.24659305,0.55728509,0.00000000,1.59871350,0.00000000
-4.40920460,3.49894461,1.82439704,0.25536470,0.57987146,0.00000000,1.62456787,0.00000000
-4.40320160,3.58751916,1.87985323,0.26377459,0.60240379,0.00000000,1.65260797,0.00000000
-4.39719860,3.67219441,1.93141607,0.27167239,0.62466526,0.00000000,1.68181784,0.00000000
-4.39119560,3.75116817,1.97829420,0.27892450,0.64650274,0.00000000,1.71119051,0.00000000
-4.38519260,3.82288813,2.01988329,0.28541734,0.66782733,0.00000000,1.73975751,0.00000000
-4.37918959,3.88608670,2.05577768,0.29105979,0.68861156,0.00000000,1.76661439,0.00000000
-4.37318659,3.93980153,2.08577243,0.29578454,0.70888310,0.00000000,1.79094132,0.00000000
-4.36718359,3.98338115,2.10985604,0.29954844,0.72871534,0.00000000,1.81201868,0.00000000
-4.36118059,4.01647665,2.12819424,0.30233182,0.74821534,0.00000000,1.82923744,0.00000000
-4.35517759,4.03902035,2.14110589,0.30413687,0.76750972,0.00000000,1.84210455,0.00000000
-4.34917459,4.05119384,2.14903254,0.30498527,0.78672932,0.00000000,1.85024387,0.00000000
-4.34317159,4.05338758,2.15250355,0.30491511,0.80599344,0.00000000,1.85339314,0.00000000
-4.33716858,4.04615513,2.15209868,0.30397750,0.82539470,0.00000000,1.85139787,0.00000000
-4.33116558,4.03016508,2.14841060,0.30223288,0.84498541,0.00000000,1.84420283,0.00000000
-4.32516258,4.00615350,2.14200935,0.29974745,0.86476628,0.00000000,1.83184198,0.00000000
-4.31915958,3.97487996,2.13341080,0.29658972,0.88467837,0.00000000,1.81442771,0.00000000
-4.31315658,3.93708924,2.12305085,0.29282754,0.90459867,0.00000000,1.79213985,0.00000000
-4.30715358,3.89348083,2.11126669,0.28852565,0.92433988,0.00000000,1.76521529,0.00000000
