energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up
-5.89794897,0.90469998,0.22283555,0.09822806,0.14573010,0.01814061,0.11747756,0.48684267,0.00000000
-5.89194597,0.89341907,0.22913656,0.09795509,0.14088746,0.02037174,0.11558565,0.47910006,0.00000000
-5.88594297,0.88279497,0.23629230,0.09801226,0.13593867,0.02277628,0.11407677,0.47130018,0.00000000
-5.87993997,0.87332400,0.24433042,0.09844088,0.13099197,0.02534047,0.11300232,0.46373136,0.00000000
-5.87393697,0.86541286,0.25324029,0.09926593,0.12614583,0.02804510,0.11239347,0.45664420,0.00000000
-5.86793397,0.85936283,0.26297098,0.10049495,0.12148592,0.03086555,0.11226044,0.45024221,0.00000000
-5.86193097,0.85535859,0.27343086,0.10211745,0.11708273,0.03377203,0.11259255,0.44467470,0.00000000
-5.85592796,0.85346212,0.28448912,0.10410526,0.11298975,0.03673005,0.11335921,0.44003207,0.00000000
-5.84992496,0.85361221,0.29597914,0.10641344,0.10924248,0.03970113,0.11451177,0.43634397,0.00000000
-5.84392196,0.85562956,0.30770364,0.10898203,0.10585812,0.04264378,0.11598607,0.43358017,0.00000000
-5.83791896,0.85922720,0.31944160,0.11173842,0.10283607,0.04551461,0.11770569,0.43165429,0.00000000
-5.83191596,0.86402594,0.33095645,0.11460025,0.10015902,0.04826967,0.11958568,0.43043010,0.00000000
-5.82591296,0.86957400,0.34200549,0.11747885,0.09779481,0.05086587,0.12153671,0.42973009,0.00000000
-5.81990995,0.87536993,0.35234990,0.12028285,0.09569873,0.05326256,0.12346930,0.42934589,0.00000000
-5.81390695,0.88088769,0.36176501,0.12292213,0.09381625,0.05542295,0.12529808,0.42904999,0.00000000
-5.80790395,0.88560274,0.37005027,0.12531152,0.09208607,0.05731560,0.12694580,0.42860811,0.00000000
-5.80190095,0.88901771,0.37703853,0.12737451,0.09044325,0.05891572,0.12834698,0.42779173,0.00000000
-5.79589795,0.89068653,0.38260392,0.12904644,0.08882234,0.06020624,0.12945090,0.42638996,0.00000000
-5.78989495,0.89023572,0.38666823,0.13027725,0.08716039,0.06117861,0.13022395,0.42422033,0.00000000
-5.78389195,0.88738189,0.38920509,0.13103350,0.08539965,0.06183329,0.13065108,0.42113780,0.00000000
-5.77788894,0.88194452,0.39024194,0.13129972,0.08348989,0.06217990,0.13073639,0.41704171,0.00000000
-5.77188594,0.87385345,0.38985952,0.13107888,0.08139027,0.06223693,0.13050274,0.41188025,0.00000000
-5.76588294,0.86315084,0.38818886,0.13039198,0.07907062,0.06203113,0.12999042,0.40565231,0.00000000
-5.75987994,0.84998747,0.38540590,0.12927688,0.07651227,0.06159652,0.12925497,0.39840665,0.00000000
-5.75387694,0.83461376,0.38172401,0.12778633,0.07370824,0.06097306,0.12836423,0.39023854,0.00000000
-5.74787394,0.81736601,0.37738463,0.12598526,0.07066289,0.06020509,0.12739473,0.38128409,0.00000000
-5.74187094,0.79864873,0.37264665,0.12394766,0.06739119,0.05933960,0.12642766,0.37171264,0.00000000
-5.73586793,0.77891401,0.36777497,0.12175294,0.06391747,0.05842430,0.12554454,0.36171765,0.00000000
-5.72986493,0.75863910,0.36302876,0.11948220,0.06027394,0.05750583,0.12482286,0.35150662,0.00000000
-5.72386193,0.73830349,0.35865017,0.11721447,0.05649893,0.05662789,0.12433190,0.34129076,0.00000000
-5.71785893,0.71836667,0.35485402,0.11502310,0.05263503,0.05582968,0.12412888,0.33127472,0.00000000
-5.71185593,0.69924772,0.35181897,0.11297258,0.04872720,0.05514453,0.12425574,0.32164716,0.00000000
-5.70585293,0.68130797,0.34968071,0.11111582,0.04482094,0.05459889,0.12473663,0.31257265,0.00000000
-5.69984992,0.66483735,0.34852764,0.10949221,0.04096061,0.05421171,0.12557624,0.30418511,0.00000000
-5.69384692,0.65004535,0.34839910,0.10812631,0.03718796,0.05399426,0.12675913,0.29658345,0.00000000
-5.68784392,0.63705691,0.34928652,0.10702746,0.03354086,0.05395043,0.12825002,0.28982925,0.00000000
-5.68184092,0.62591333,0.35113736,0.10619020,0.03005241,0.05407745,0.12999512,0.28394693,0.00000000
-5.67583792,0.61657820,0.35386176,0.10559550,0.02675026,0.05436707,0.13192433,0.27892599,0.00000000
-5.66983492,0.60894789,0.35734152,0.10521270,0.02365625,0.05480716,0.13395432,0.27472552,0.00000000
-5.66383192,0.60286605,0.36144123,0.10500214,0.02078632,0.05538353,0.13599227,0.27128039,0.00000000
-5.65782891,0.59814127,0.36602076,0.10491828,0.01815072,0.05608213,0.13794019,0.26850903,0.00000000
-5.65182591,0.59456701,0.37094883,0.10491309,0.01575430,0.05689132,0.13969943,0.26632221,0.00000000
-5.64582291,0.59194264,0.37611673,0.10493971,0.01359710,0.05780420,0.14117540,0.26463230,0.00000000
-5.63981991,0.59009463,0.38145174,0.10495596,0.01167495,0.05882088,0.14228209,0.26336275,0.00000000
-5.63381691,0.58889662,0.38692949,0.10492777,0.00998024,0.05995061,0.14294627,0.26245702,0.00000000
-5.62781391,0.58828758,0.39258461,0.10483215,0.00850262,0.06121355,0.14311117,0.26188662,0.00000000
-5.62181091,0.58828680,0.39851912,0.10465968,0.00722980,0.06264225,0.14273938,0.26165791,0.00000000
-5.61580790,0.58900526,0.40490816,0.10441633,0.00614819,0.06428263,0.14181501,0.26181713,0.00000000
-5.60980490,0.59065252,0.41200241,0.10412459,0.00524360,0.06619433,0.14034478,0.26245351,0.00000000
-5.60380190,0.59353878,0.42012731,0.10382376,0.00450177,0.06845061,0.13835824,0.26370024,0.00000000
-5.59779890,0.59807197,0.42967853,0.10356944,0.00390882,0.07113748,0.13590691,0.26573317,0.00000000
-5.59179590,0.60474970,0.44111406,0.10343224,0.00345162,0.07435222,0.13306250,0.26876730,0.00000000
-5.58579290,0.61414644,0.45494271,0.10349571,0.00311805,0.07820122,0.12991428,0.27305105,0.00000000
-5.57978989,0.62689616,0.47170958,0.10385361,0.00289716,0.08279726,0.12656563,0.27885861,0.00000000
-5.57378689,0.64367107,0.49197864,0.10460662,0.00277922,0.08825609,0.12313007,0.28648050,0.00000000
-5.56778389,0.66515706,0.51631304,0.10585855,0.00275572,0.09469261,0.11972681,0.29621270,0.00000000
-5.56178089,0.69202679,0.54525373,0.10771237,0.00281924,0.10221659,0.11647608,0.30834478,0.00000000
-5.55577789,0.72491115,0.57929696,0.11026588,0.00296337,0.11092811,0.11349443,0.32314730,0.00000000
-5.54977489,0.76437025,0.61887153,0.11360763,0.00318248,0.12091283,0.11089009,0.34085902,0.00000000
-5.54377189,0.81086474,0.66431638,0.11781273,0.00347151,0.13223726,0.10875879,0.36167437,0.00000000
-5.53776888,0.86472861,0.71585948,0.12293915,0.00382575,0.14494417,0.10717992,0.38573148,0.00000000
-5.53176588,0.92614442,0.77359863,0.12902433,0.00424058,0.15904832,0.10621340,0.41310145,0.00000000
-5.52576288,0.99512177,0.83748512,0.13608235,0.00471127,0.17453276,0.10589726,0.44377907,0.00000000
-5.51975988,1.07148015,0.90731071,0.14410180,0.00523276,0.19134565,0.10624604,0.47767539,0.00000000
-5.51375688,1.15483666,0.98269883,0.15304427,0.00579946,0.20939813,0.10725007,0.51461262,0.00000000
-5.50775388,1.24459937,1.06310034,0.16284375,0.00640518,0.22856297,0.10887560,0.55432148,0.00000000
-5.50175088,1.33996689,1.14779433,0.17340671,0.00704294,0.24867446,0.11106587,0.59644126,0.00000000
-5.49574787,1.43993435,1.23589431,0.18461319,0.00770499,0.26952949,0.11374292,0.64052274,0.00000000
-5.48974487,1.54330601,1.32635977,0.19631855,0.00838282,0.29088985,0.11681025,0.68603404,0.00000000
-5.48374187,1.64871445,1.41801316,0.20835615,0.00906715,0.31248585,0.12015604,0.73236925,0.00000000
-5.47773887,1.75464598,1.50956199,0.22054067,0.00974811,0.33402116,0.12365692,0.77885989,0.00000000
-5.47173587,1.85947188,1.59962557,0.23267221,0.01041536,0.35517884,0.12718217,0.82478870,0.00000000
-5.46573287,1.96148453,1.68676584,0.24454079,0.01105829,0.37562832,0.13059804,0.86940572,0.00000000
-5.45972986,2.05893775,1.76952133,0.25593145,0.01166625,0.39503328,0.13377221,0.91194598,0.00000000
-5.45372686,2.15008986,1.84644338,0.26662949,0.01222880,0.41306008,0.13657811,0.95164840,0.00000000
-5.44772386,2.23324845,1.91613345,0.27642597,0.01273598,0.42938652,0.13889896,0.98777537,0.00000000
-5.44172086,2.30681520,1.97728030,0.28512310,0.01317858,0.44371062,0.14063140,1.01963222,0.00000000
-5.43571786,2.36932935,2.02869578,0.29253947,0.01354839,0.45575910,0.14168859,1.04658610,0.00000000
-5.42971486,2.41950825,2.06934791,0.29851487,0.01383843,0.46529524,0.14200265,1.06808350,0.00000000
-5.42371186,2.45628349,2.09839019,0.30291465,0.01404317,0.47212587,0.14152631,1.08366577,0.00000000
-5.41770885,2.47883139,2.11518579,0.30563330,0.01415870,0.47610705,0.14023390,1.09298216,0.00000000
-5.41170585,2.48659644,2.11932595,0.30659731,0.01418281,0.47714845,0.13812150,1.09579977,0.00000000
-5.40570285,2.47930704,2.11064169,0.30576708,0.01411509,0.47521607,0.13520626,1.09201009,0.00000000
-5.39969985,2.45698275,2.08920835,0.30313782,0.01395690,0.47033315,0.13152515,1.08163188,0.00000000
-5.39369685,2.41993271,2.05534291,0.29873951,0.01371135,0.46257947,0.12713296,1.06481017,0.00000000
-5.38769385,2.36874545,2.00959402,0.29263580,0.01338318,0.45208881,0.12209987,1.04181151,0.00000000
-5.38169085,2.30427033,1.95272516,0.28492190,0.01297860,0.43904475,0.11650857,1.01301571,0.00000000
-5.37568784,2.22759143,1.88569177,0.27572171,0.01250511,0.42367508,0.11045113,0.97890417,0.00000000
-5.36968484,2.13999490,1.80961292,0.26518401,0.01197124,0.40624498,0.10402580,0.94004553,0.00000000
-5.36368184,2.04293108,1.72573894,0.25347818,0.01138634,0.38704914,0.09733374,0.89707903,0.00000000
-5.35767884,1.93797290,1.63541615,0.24078929,0.01076025,0.36640338,0.09047596,0.85069626,0.00000000
-5.35167584,1.82677218,1.54005000,0.22731306,0.01010310,0.34463584,0.08355046,0.80162213,0.00000000
-5.34567284,1.71101532,1.44106802,0.21325062,0.00942499,0.32207832,0.07664976,0.75059549,0.00000000
-5.33966983,1.59238030,1.33988396,0.19880336,0.00873574,0.29905781,0.06985877,0.69835047,0.00000000
-5.33366683,1.47249614,1.23786430,0.18416815,0.00804472,0.27588879,0.06325319,0.64559886,0.00000000
-5.32766383,1.35290643,1.13629815,0.16953284,0.00736059,0.25286630,0.05689830,0.59301426,0.00000000
-5.32166083,1.23503781,1.03637150,0.15507245,0.00669119,0.23026015,0.05084829,0.54121848,0.00000000
-5.31565783,1.12017430,0.93914645,0.14094590,0.00604339,0.20831033,0.04514594,0.49077044,0.00000000
-5.30965483,1.00943800,0.84554568,0.12729356,0.00542303,0.18722363,0.03982281,0.44215782,0.00000000
-5.30365183,0.90377635,0.75634248,0.11423556,0.00483487,0.16717165,0.03489970,0.39579168,0.00000000
-5.29764882,0.80395579,0.67215614,0.10187080,0.00428258,0.14829004,0.03038743,0.35200374,0.00000000
-5.29164582,0.71056166,0.59345238,0.09027678,0.00376878,0.13067886,0.02628782,0.31104645,0.00000000
-5.28564282,0.62400360,0.52054837,0.07951006,0.00329509,0.11440408,0.02259484,0.27309542,0.00000000
-5.27963982,0.54452570,0.45362166,0.06960732,0.00286220,0.09949983,0.01929583,0.23825391,0.00000000
-5.27363682,0.47222070,0.39272228,0.06058694,0.00247000,0.08597148,0.01637278,0.20655904,0.00000000
-5.26763382,0.40704697,0.33778729,0.05245094,0.00211766,0.07379910,0.01380358,0.17798932,0.00000000
-5.26163082,0.34884766,0.28865685,0.04518720,0.00180375,0.06294133,0.01156313,0.15247295,0.00000000
-5.25562781,0.29737072,0.24509112,0.03877183,0.00152636,0.05333933,0.00962450,0.12989659,0.00000000
-5.24962481,0.25228918,0.20678725,0.03317157,0.00128323,0.04492076,0.00795984,0.11011429,0.00000000
-5.24362181,0.21322074,0.17339591,0.02834615,0.00107186,0.03760351,0.00654118,0.09295595,0.00000000
-5.23761881,0.17974610,0.14453664,0.02425052,0.00088959,0.03129922,0.00534119,0.07823540,0.00000000
-5.23161581,0.15142549,0.11981188,0.02083678,0.00073369,0.02591644,0.00433362,0.06575759,0.00000000
-5.22561281,0.12781298,0.09881920,0.01805598,0.00060149,0.02136330,0.00349380,0.05532491,0.00000000
-5.21960980,0.10846851,0.08116164,0.01585945,0.00049036,0.01754981,0.00279886,0.04674238,0.00000000
-5.21360680,0.09296729,0.06645613,0.01419998,0.00039787,0.01438964,0.00222792,0.03982186,0.00000000
-5.20760380,0.08090685,0.05433986,0.01303256,0.00032173,0.01180149,0.00176219,0.03438513,0.00000000
-5.20160080,0.07191168,0.04447500,0.01231482,0.00025989,0.00971002,0.00138498,0.03026600,0.00000000
-5.19559780,0.06563580,0.03655158,0.01200725,0.00021057,0.00804641,0.00108160,0.02731147,0.00000000
-5.18959480,0.06176345,0.03028899,0.01207312,0.00017223,0.00674861,0.00083932,0.02538210,0.00000000
-5.18359180,0.06000827,0.02543626,0.01247821,0.00014361,0.00576130,0.00064717,0.02435173,0.00000000
-5.17758879,0.06011122,0.02177128,0.01319039,0.00012377,0.00503565,0.00049583,0.02410665,0.00000000
-5.17158579,0.06183774,0.01909928,0.01417907,0.00011204,0.00452890,0.00037747,0.02454442,0.00000000
-5.16558279,0.06497436,0.01725082,0.01541469,0.00010809,0.00420385,0.00028553,0.02557246,0.00000000
-5.15957979,0.06932508,0.01607930,0.01686807,0.00011188,0.00402826,0.00021460,0.02710650,0.00000000
-5.15357679,0.07470790,0.01545848,0.01850995,0.00012373,0.00397429,0.00016027,0.02906910,0.00000000
-5.14757379,0.08095165,0.01527982,0.02031059,0.00014428,0.00401782,0.00011892,0.03138829,0.00000000
-5.14157079,0.08789339,0.01545004,0.02223940,0.00017451,0.00413797,0.00008768,0.03399638,0.00000000
-5.13556778,0.09537642,0.01588881,0.02426489,0.00021578,0.00431651,0.00006424,0.03682909,0.00000000
-5.12956478,0.10324915,0.01652669,0.02635470,0.00026981,0.00453748,0.00004677,0.03982493,0.00000000
-5.12356178,0.11136475,0.01730341,0.02847577,0.00033869,0.00478677,0.00003385,0.04292496,0.00000000
-5.11755878,0.11958150,0.01816640,0.03059480,0.00042488,0.00505185,0.00002436,0.04607284,0.00000000
-5.11155578,0.12776401,0.01906967,0.03267874,0.00053120,0.00532154,0.00001746,0.04921512,0.00000000
-5.10555278,0.13578489,0.01997295,0.03469551,0.00066083,0.00558587,0.00001249,0.05230187,0.00000000
-5.09954977,0.14352690,0.02084110,0.03661473,0.00081723,0.00583597,0.00000897,0.05528742,0.00000000
-5.09354677,0.15088541,0.02164371,0.03840856,0.00100412,0.00606403,0.00000654,0.05813117,0.00000000
-5.08754377,0.15777082,0.02235495,0.04005247,0.00122541,0.00626335,0.00000494,0.06079858,0.00000000
-5.08154077,0.16411083,0.02295345,0.04152603,0.00148509,0.00642827,0.00000401,0.06326188,0.00000000
-5.07553777,0.16985238,0.02342230,0.04281353,0.00178711,0.00655433,0.00000365,0.06550086,0.00000000
-5.06953477,0.17496300,0.02374915,0.04390451,0.00213528,0.00663820,0.00000382,0.06750331,0.00000000
-5.06353177,0.17943146,0.02392620,0.04479409,0.00253308,0.00667781,0.00000456,0.06926524,0.00000000
-5.05752876,0.18326772,0.02395024,0.04548308,0.00298349,0.00667235,0.00000595,0.07079085,0.00000000
-5.05152576,0.18650189,0.02382263,0.04597791,0.00348880,0.00662227,0.00000818,0.07209208,0.00000000
-5.04552276,0.18918246,0.02354918,0.04629025,0.00405043,0.00652928,0.00001150,0.07318797,0.00000000
-5.03951976,0.19137375,0.02313998,0.04643655,0.00466873,0.00639630,0.00001629,0.07410356,0.00000000
-5.03351676,0.19315268,0.02260915,0.04643729,0.00534278,0.00622743,0.00002308,0.07486876,0.00000000
-5.02751376,0.19460511,0.02197454,0.04631616,0.00607025,0.00602788,0.00003256,0.07551682,0.00000000
-5.02151076,0.19582186,0.02125738,0.04609907,0.00684724,0.00580382,0.00004567,0.07608290,0.00000000
-5.01550775,0.19689480,0.02048188,0.04581320,0.00766824,0.00556235,0.00006366,0.07660250,0.00000000
-5.00950475,0.19791298,0.01967488,0.04548597,0.00852600,0.00531134,0.00008811,0.07711003,0.00000000
-5.00350175,0.19895938,0.01886548,0.04514415,0.00941164,0.00505939,0.00012111,0.07763757,0.00000000
-4.99749875,0.20010816,0.01808471,0.04481305,0.01031466,0.00481567,0.00016527,0.07821384,0.00000000
-4.99149575,0.20142282,0.01736531,0.04451582,0.01122315,0.00458990,0.00022393,0.07886353,0.00000000
-4.98549275,0.20295519,0.01674150,0.04427306,0.01212396,0.00439226,0.00030123,0.07960698,0.00000000
-4.97948974,0.20474550,0.01624893,0.04410244,0.01300302,0.00423336,0.00040231,0.08046021,0.00000000
-4.97348674,0.20682332,0.01592464,0.04401870,0.01384567,0.00412425,0.00053345,0.08143539,0.00000000
-4.96748374,0.20920944,0.01580714,0.04403374,0.01463706,0.00407638,0.00070226,0.08254155,0.00000000
-4.96148074,0.21191840,0.01593649,0.04415685,0.01536256,0.00410162,0.00091784,0.08378569,0.00000000
-4.95547774,0.21496166,0.01635449,0.04439516,0.01600823,0.00421232,0.00119099,0.08517396,0.00000000
-4.94947474,0.21835098,0.01710479,0.04475409,0.01656125,0.00442131,0.00153434,0.08671305,0.00000000
-4.94347174,0.22210184,0.01823304,0.04523787,0.01701034,0.00474189,0.00196247,0.08841151,0.00000000
-4.93746873,0.22623659,0.01978687,0.04585001,0.01734614,0.00518785,0.00249204,0.09028095,0.00000000
-4.93146573,0.23078711,0.02181586,0.04659375,0.01756157,0.00577344,0.00314179,0.09233710,0.00000000
-4.92546273,0.23579664,0.02437123,0.04747237,0.01765201,0.00651323,0.00393250,0.09460043,0.00000000
-4.91945973,0.24132075,0.02750540,0.04848934,0.01761553,0.00742201,0.00488687,0.09709645,0.00000000
-4.91345673,0.24742704,0.03127128,0.04964836,0.01745293,0.00851458,0.00602924,0.09985554,0.00000000
-4.90745373,0.25419381,0.03572126,0.05095318,0.01716772,0.00980542,0.00738523,0.10291230,0.00000000
-4.90145073,0.26170741,0.04090591,0.05240731,0.01676599,0.01130839,0.00898123,0.10630440,0.00000000
-4.89544772,0.27005858,0.04687245,0.05401352,0.01625623,0.01303625,0.01084370,0.11007097,0.00000000
-4.88944472,0.27933762,0.05366280,0.05577325,0.01564899,0.01500014,0.01299837,0.11425058,0.00000000
-4.88344172,0.28962900,0.06131153,0.05768598,0.01495655,0.01720901,0.01546930,0.11887894,0.00000000
-4.87743872,0.30100518,0.06984344,0.05974849,0.01419252,0.01966895,0.01827772,0.12398632,0.00000000
-4.87143572,0.31352038,0.07927115,0.06195422,0.01337142,0.02238256,0.02144092,0.12959494,0.00000000
-4.86543272,0.32720435,0.08959252,0.06429265,0.01250820,0.02534822,0.02497094,0.13571633,0.00000000
-4.85942971,0.34205648,0.10078822,0.06674878,0.01161787,0.02855943,0.02887328,0.14234890,0.00000000
-4.85342671,0.35804081,0.11281941,0.06930283,0.01071506,0.03200422,0.03314572,0.14947586,0.00000000
-4.84742371,0.37508189,0.12562583,0.07193007,0.00981370,0.03566459,0.03777710,0.15706346,0.00000000
-4.84142071,0.39306217,0.13912426,0.07460090,0.00892669,0.03951614,0.04274643,0.16505995,0.00000000
-4.83541771,0.41182071,0.15320763,0.07728114,0.00806572,0.04352781,0.04802208,0.17339505,0.00000000
-4.82941471,0.43115383,0.16774485,0.07993257,0.00724105,0.04766191,0.05356141,0.18198023,0.00000000
-4.82341171,0.45081736,0.18258150,0.08251364,0.00646149,0.05187425,0.05931070,0.19070971,0.00000000
-4.81740870,0.47053086,0.19754132,0.08498046,0.00573433,0.05611467,0.06520547,0.19946226,0.00000000
-4.81140570,0.48998352,0.21242886,0.08728787,0.00506542,0.06032770,0.07117131,0.20810375,0.00000000
-4.80540270,0.50884174,0.22703288,0.08939072,0.00445926,0.06445359,0.07712512,0.21649041,0.00000000
-4.79939970,0.52675807,0.24113077,0.09124514,0.00391914,0.06842953,0.08297680,0.22447264,0.00000000
-4.79339670,0.54338128,0.25449380,0.09280996,0.00344733,0.07219108,0.08863137,0.23189939,0.00000000
-4.78739370,0.55836717,0.26689293,0.09404799,0.00304527,0.07567389,0.09399142,0.23862275,0.00000000
-4.78139070,0.57138973,0.27810518,0.09492733,0.00271379,0.07881538,0.09895983,0.24450281,0.00000000
-4.77538769,0.58215213,0.28792014,0.09542246,0.00245329,0.08155661,0.10344264,0.24941240,0.00000000
-4.76938469,0.59039728,0.29614653,0.09551529,0.00226391,0.08384408,0.10735203,0.25324159,0.00000000
-4.76338169,0.59591716,0.30261840,0.09519583,0.00214575,0.08563149,0.11060910,0.25590179,0.00000000
-4.75737869,0.59856090,0.30720072,0.09446278,0.00209892,0.08688125,0.11314659,0.25732916,0.00000000
-4.75137569,0.59824084,0.30979415,0.09332370,0.00212364,0.08756583,0.11491113,0.25748730,0.00000000
-4.74537269,0.59493653,0.31033872,0.09179500,0.00222031,0.08766877,0.11586513,0.25636888,0.00000000
-4.73936968,0.58869636,0.30881624,0.08990155,0.00238946,0.08718535,0.11598813,0.25399640,0.00000000
-4.73336668,0.57963663,0.30525133,0.08767607,0.00263169,0.08612287,0.11527749,0.25042167,0.00000000
-4.72736368,0.56793819,0.29971099,0.08515816,0.00294759,0.08450052,0.11374852,0.24572435,0.00000000
-4.72136068,0.55384064,0.29230277,0.08239321,0.00333756,0.08234889,0.11143393,0.24000939,0.00000000
-4.71535768,0.53763446,0.28317160,0.07943095,0.00380165,0.07970902,0.10838269,0.23340352,0.00000000
-4.70935468,0.51965127,0.27249539,0.07632401,0.00433938,0.07663125,0.10465826,0.22605096,0.00000000
-4.70335168,0.50025272,0.26047979,0.07312626,0.00494945,0.07317370,0.10033648,0.21810851,0.00000000
-4.69734867,0.47981855,0.24735212,0.06989115,0.00562960,0.06940060,0.09550298,0.20974034,0.00000000
-4.69134567,0.45873432,0.23335498,0.06667018,0.00637635,0.06538050,0.09025039,0.20111252,0.00000000
-4.68534267,0.43737931,0.21873979,0.06351128,0.00718481,0.06118447,0.08467545,0.19238776,0.00000000
-4.67933967,0.41611535,0.20376048,0.06045755,0.00804858,0.05688433,0.07887611,0.18372051,0.00000000
-4.67333667,0.39527681,0.18866774,0.05754610,0.00895959,0.05255106,0.07294875,0.17525259,0.00000000
-4.66733367,0.37516246,0.17370403,0.05480718,0.00990813,0.04825339,0.06698571,0.16710964,0.00000000
-4.66133067,0.35602933,0.15909955,0.05226361,0.01088282,0.04405666,0.06107307,0.15939857,0.00000000
-4.65532766,0.33808897,0.14506928,0.04993058,0.01187077,0.04002199,0.05528887,0.15220594,0.00000000
-4.64932466,0.32150612,0.13181129,0.04781568,0.01285774,0.03620582,0.04970179,0.14559755,0.00000000
-4.64332166,0.30639984,0.11950615,0.04591937,0.01382842,0.03265968,0.04437027,0.13961907,0.00000000
-4.63731866,0.29284689,0.10831754,0.04423563,0.01476677,0.02943037,0.03934207,0.13429774,0.00000000
-4.63131566,0.28088726,0.09839385,0.04275294,0.01565639,0.02656039,0.03465431,0.12964495,0.00000000
-4.62531266,0.27053127,0.08987067,0.04145550,0.01648098,0.02408858,0.03033383,0.12565959,0.00000000
-4.61930965,0.26176799,0.08287380,0.04032448,0.01722482,0.02205095,0.02639795,0.12233200,0.00000000
-4.61330665,0.25457441,0.07752273,0.03933950,0.01787323,0.02048166,0.02285544,0.11964818,0.00000000
-4.60730365,0.24892476,0.07393412,0.03848002,0.01841307,0.01941389,0.01970767,0.11759411,0.00000000
-4.60130065,0.24479955,0.07222507,0.03772677,0.01883311,0.01888082,0.01694991,0.11615990,0.00000000
-4.59529765,0.24219369,0.07251591,0.03706296,0.01912450,0.01891634,0.01457268,0.11534348,0.00000000
-4.58929465,0.24112324,0.07493215,0.03647540,0.01928099,0.01955558,0.01256300,0.11515373,0.00000000
-4.58329165,0.24163036,0.07960543,0.03595538,0.01929920,0.02083522,0.01090565,0.11561268,0.00000000
-4.57728864,0.24378614,0.08667316,0.03549920,0.01917874,0.02279334,0.00958424,0.11675670,0.00000000
-4.57128564,0.24769099,0.09627681,0.03510853,0.01892217,0.02546899,0.00858217,0.11863668,0.00000000
-4.56528264,0.25347258,0.10855866,0.03479035,0.01853499,0.02890128,0.00788337,0.12131690,0.00000000
-4.55927964,0.26128113,0.12365700,0.03455665,0.01802535,0.03312808,0.00747280,0.12487283,0.00000000
-4.55327664,0.27128242,0.14169996,0.03442377,0.01740384,0.03818433,0.00733683,0.12938770,0.00000000
-4.54727364,0.28364854,0.16279789,0.03441156,0.01668309,0.04409991,0.00746333,0.13494818,0.00000000
-4.54127064,0.29854681,0.18703472,0.03454218,0.01587735,0.05089734,0.00784158,0.14163906,0.00000000
-4.53526763,0.31612738,0.21445862,0.03483887,0.01500201,0.05858913,0.00846208,0.14953746,0.00000000
-4.52926463,0.33651003,0.24507217,0.03532445,0.01407313,0.06717512,0.00931609,0.15870650,0.00000000
-4.52326163,0.35977073,0.27882274,0.03601986,0.01310696,0.07663980,0.01039512,0.16918904,0.00000000
-4.51725863,0.38592872,0.31559346,0.03694269,0.01211946,0.08694986,0.01169034,0.18100153,0.00000000
-4.51125563,0.41493477,0.35519541,0.03810570,0.01112589,0.09805195,0.01319192,0.19412843,0.00000000
-4.50525263,0.44666128,0.39736148,0.03951561,0.01014042,0.10987108,0.01488834,0.20851757,0.00000000
-4.49924962,0.48089482,0.44174260,0.04117200,0.00917587,0.12230949,0.01676581,0.22407652,0.00000000
-4.49324662,0.51733172,0.48790665,0.04306650,0.00824345,0.13524636,0.01880763,0.24067050,0.00000000
