energy_ev,total_up,Ga_p_up,Ga_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.69984992,1.93190024,0.04887252,0.00000000,0.01517778,1.15781614,0.60155440,0.79269914
-5.69384692,1.94551853,0.04862724,0.00000000,0.01515407,1.17471500,0.61403116,0.80839859
-5.68784392,1.96120311,0.04834757,0.00000000,0.01510367,1.19376655,0.62631735,0.82556639
-5.68184092,1.97841033,0.04802110,0.00000000,0.01502556,1.21455148,0.63828220,0.84394292
-5.67583792,1.99654679,0.04763658,0.00000000,0.01491929,1.23659630,0.64980126,0.86322237
-5.66983492,2.01497133,0.04718409,0.00000000,0.01478486,1.25937540,0.66075370,0.88305291
-5.66383192,2.03299927,0.04665515,0.00000000,0.01462260,1.28231550,0.67101984,0.90303899
-5.65782891,2.04990938,0.04604284,0.00000000,0.01443307,1.30480273,0.68047889,0.92274580
-5.65182591,2.06495381,0.04534181,0.00000000,0.01421694,1.32619239,0.68900740,0.94170627
-5.64582291,2.07737096,0.04454838,0.00000000,0.01397496,1.34582138,0.69647854,0.95943027
-5.63981991,2.08640108,0.04366049,0.00000000,0.01370783,1.36302291,0.70276222,0.97541597
-5.63381691,2.09130425,0.04267775,0.00000000,0.01341623,1.37714306,0.70772638,0.98916284
-5.62781391,2.09137992,0.04160139,0.00000000,0.01310075,1.38755859,0.71123914,1.00018597
-5.62181091,2.08598734,0.04043423,0.00000000,0.01276196,1.39369528,0.71317184,1.00803086
-5.61580790,2.07456579,0.03918060,0.00000000,0.01240042,1.39504577,0.71340276,1.01228825
-5.60980490,2.05665367,0.03784630,0.00000000,0.01201672,1.39118633,0.71182129,1.01260814
-5.60380190,2.03190550,0.03643843,0.00000000,0.01161159,1.38179152,0.70833226,1.00871230
-5.59779890,2.00010574,0.03496531,0.00000000,0.01118592,1.36664599,0.70286011,1.00040476
-5.59179590,1.96117880,0.03343629,0.00000000,0.01074086,1.34565295,0.69535279,0.98757963
-5.58579290,1.91519451,0.03186160,0.00000000,0.01027785,1.31883866,0.68578488,0.97022583
-5.57978989,1.86236877,0.03025211,0.00000000,0.00979869,1.28635275,0.67416001,0.94842862
-5.57378689,1.80305920,0.02861912,0.00000000,0.00930556,1.24846442,0.66051222,0.92236763
-5.56778389,1.73775598,0.02697419,0.00000000,0.00880100,1.20555441,0.64490632,0.89231166
-5.56178089,1.66706817,0.02532882,0.00000000,0.00828792,1.15810344,0.62743720,0.85861038
-5.55577789,1.59170633,0.02369431,0.00000000,0.00776956,1.10667739,0.60822808,0.82168339
-5.54977489,1.51246206,0.02208150,0.00000000,0.00724939,1.05191005,0.58742802,0.78200719
-5.54377189,1.43018548,0.02050058,0.00000000,0.00673109,0.99448422,0.56520857,0.74010052
-5.53776888,1.34576172,0.01896096,0.00000000,0.00621843,0.93511193,0.54176000,0.69650900
-5.53176588,1.26008731,0.01747109,0.00000000,0.00571520,0.87451479,0.51728714,0.65178946
-5.52576288,1.17404763,0.01603840,0.00000000,0.00522509,0.81340505,0.49200519,0.60649485
-5.51975988,1.08849616,0.01466923,0.00000000,0.00475163,0.75246835,0.46613555,0.56116020
-5.51375688,1.00423637,0.01336880,0.00000000,0.00429810,0.69234859,0.43990194,0.51629018
-5.50775388,0.92200681,0.01214125,0.00000000,0.00386749,0.63363543,0.41352692,0.47234862
-5.50175088,0.84246979,0.01098967,0.00000000,0.00346240,0.57685484,0.38722892,0.42975038
-5.49574787,0.76620379,0.00991621,0.00000000,0.00308508,0.52246267,0.36121986,0.38885557
-5.48974487,0.69369975,0.00892221,0.00000000,0.00273739,0.47084141,0.33570332,0.34996628
-5.48374187,0.62536093,0.00800828,0.00000000,0.00242082,0.42229988,0.31087340,0.31332567
-5.47773887,0.56150620,0.00717455,0.00000000,0.00213651,0.37707570,0.28691409,0.27911923
-5.47173587,0.50237611,0.00642075,0.00000000,0.00188533,0.33534003,0.26399928,0.24747804
-5.46573287,0.44814164,0.00574646,0.00000000,0.00166788,0.29720442,0.24229317,0.21848360
-5.45972986,0.39891463,0.00515126,0.00000000,0.00148466,0.26272900,0.22195110,0.19217395
-5.45372686,0.35475975,0.00463491,0.00000000,0.00133602,0.23193189,0.20312079,0.16855076
-5.44772386,0.31570721,0.00419756,0.00000000,0.00122233,0.20479906,0.18594378,0.14758692
-5.44172086,0.28176583,0.00383985,0.00000000,0.00114403,0.18129444,0.17055710,0.12923442
-5.43571786,0.25293592,0.00356314,0.00000000,0.00110165,0.16136985,0.15709499,0.11343221
-5.42971486,0.22922160,0.00336960,0.00000000,0.00109592,0.14497433,0.14569067,0.10011365
-5.42371186,0.21064217,0.00326233,0.00000000,0.00112778,0.13206268,0.13647809,0.08921354
-5.41770885,0.19724212,0.00324547,0.00000000,0.00119841,0.12260299,0.12959338,0.08067430
-5.41170585,0.18909965,0.00332428,0.00000000,0.00130924,0.11658288,0.12517620,0.07445145
-5.40570285,0.18633322,0.00350512,0.00000000,0.00146192,0.11401439,0.12337057,0.07051798
-5.39969985,0.18910608,0.00379548,0.00000000,0.00165829,0.11493738,0.12432530,0.06886773
-5.39369685,0.19762844,0.00420396,0.00000000,0.00190036,0.11942134,0.12819379,0.06951764
-5.38769385,0.21215714,0.00474007,0.00000000,0.00219018,0.12756556,0.13513314,0.07250874
-5.38169085,0.23299256,0.00541420,0.00000000,0.00252978,0.13949764,0.14530240,0.07790603
-5.37568784,0.26047277,0.00623729,0.00000000,0.00292108,0.15537018,0.15886000,0.08579694
-5.36968484,0.29496462,0.00722065,0.00000000,0.00336573,0.17535590,0.17596010,0.09628862
-5.36368184,0.33685188,0.00837552,0.00000000,0.00386502,0.19964086,0.19674807,0.10950389
-5.35767884,0.38652041,0.00971275,0.00000000,0.00441972,0.22841622,0.22135486,0.12557589
-5.35167584,0.44434045,0.01124227,0.00000000,0.00502994,0.26186828,0.24989047,0.14464152
-5.34567284,0.51064638,0.01297262,0.00000000,0.00569503,0.30016722,0.28243656,0.16683373
-5.33966983,0.58571426,0.01491033,0.00000000,0.00641343,0.34345461,0.31903840,0.19227280
-5.33366683,0.66973781,0.01705941,0.00000000,0.00718258,0.39183004,0.35969631,0.22105684
-5.32766383,0.76280344,0.01942069,0.00000000,0.00799881,0.44533724,0.40435696,0.25325167
-5.32166083,0.86486528,0.02199130,0.00000000,0.00885727,0.50395013,0.45290485,0.28888052
-5.31565783,0.97572130,0.02476414,0.00000000,0.00975193,0.56755935,0.50515426,0.32791389
-5.30965483,1.09499148,0.02772739,0.00000000,0.01067553,0.63595978,0.56084234,0.37025988
-5.30365183,1.22209944,0.03086420,0.00000000,0.01161965,0.70883987,0.61962354,0.41575573
-5.29764882,1.35625864,0.03415250,0.00000000,0.01257473,0.78577321,0.68106602,0.46416074
-5.29164582,1.49646439,0.03756489,0.00000000,0.01353024,0.86621320,0.74465038,0.51515132
-5.28564282,1.64149277,0.04106880,0.00000000,0.01447478,0.94949117,0.80977117,0.56831855
-5.27963982,1.78990726,0.04462682,0.00000000,0.01539632,1.03481880,0.87574150,0.62316850
-5.27363682,1.94007374,0.04819723,0.00000000,0.01628238,1.12129485,0.94180085,0.67912587
-5.26763382,2.09018416,0.05173473,0.00000000,0.01712030,1.20791670,1.00712637,0.73554091
-5.26163082,2.23828870,0.05519137,0.00000000,0.01789755,1.29359652,1.07084741,0.79169980
-5.25562781,2.38233594,0.05851769,0.00000000,0.01860199,1.37718204,1.13206314,0.84683832
-5.24962481,2.52022000,0.06166391,0.00000000,0.01922224,1.45748130,1.18986290,0.90015843
-5.24362181,2.64983342,0.06458133,0.00000000,0.01974795,1.53329081,1.24334864,0.95084747
-5.23761881,2.76912373,0.06722371,0.00000000,0.02017010,1.60342626,1.29165877,0.99809924
-5.23161581,2.87615202,0.06954866,0.00000000,0.02048132,1.66675456,1.33399256,1.04113618
-5.22561281,2.96915086,0.07151903,0.00000000,0.02067609,1.72222624,1.36963419,1.07923187
-5.21960980,3.04657948,0.07310406,0.00000000,0.02075098,1.76890660,1.39797548,1.11173297
-5.21360680,3.10717365,0.07428052,0.00000000,0.02070479,1.80600466,1.41853624,1.13807948
-5.20760380,3.14998824,0.07503353,0.00000000,0.02053863,1.83289837,1.43098142,1.15782268
-5.20160080,3.17443038,0.07535711,0.00000000,0.02025597,1.84915510,1.43513420,1.17063979
-5.19559780,3.18028176,0.07525457,0.00000000,0.01986259,1.85454654,1.43098437,1.17634476
-5.18959480,3.16770902,0.07473846,0.00000000,0.01936642,1.84905709,1.41869153,1.17489463
-5.18359180,3.13726159,0.07383029,0.00000000,0.01877745,1.83288562,1.39858283,1.16639132
-5.17758879,3.08985711,0.07255996,0.00000000,0.01810742,1.80644029,1.37114539,1.15107856
-5.17158579,3.02675492,0.07096492,0.00000000,0.01736952,1.77032676,1.33701344,1.12933437
-5.16558279,2.94951876,0.06908902,0.00000000,0.01657811,1.72533027,1.29695077,1.10165922
-5.15957979,2.85997012,0.06698130,0.00000000,0.01574828,1.67239232,1.25182914,1.06866051
-5.15357679,2.76013427,0.06469450,0.00000000,0.01489549,1.61258306,1.20260350,1.03103413
-5.14757379,2.65218106,0.06228352,0.00000000,0.01403514,1.54707046,1.15028488,0.98954378
-5.14157079,2.53836270,0.05980389,0.00000000,0.01318223,1.47708756,1.09591222,0.94499900
-5.13556778,2.42095105,0.05731019,0.00000000,0.01235092,1.40389911,1.04052388,0.89823282
-5.12956478,2.30217650,0.05485453,0.00000000,0.01155421,1.32876882,0.98513014,0.85007985
-5.12356178,2.18417059,0.05248517,0.00000000,0.01080365,1.25292847,0.93068756,0.80135559
-5.11755878,2.06891428,0.05024528,0.00000000,0.01010907,1.17754980,0.87807592,0.75283778
-5.11155578,1.95819326,0.04817186,0.00000000,0.00947840,1.10372016,0.82807868,0.70525019
-5.10555278,1.85356156,0.04629489,0.00000000,0.00891750,1.03242249,0.78136729,0.65924941
-5.09954977,1.75631435,0.04463672,0.00000000,0.00843013,0.96451998,0.73848983,0.61541481
-5.09354677,1.66747017,0.04321168,0.00000000,0.00801791,0.90074581,0.69986419,0.57424187
-5.08754377,1.58776289,0.04202592,0.00000000,0.00768036,0.84169771,0.66577561,0.53613870
-5.08154077,1.51764296,0.04107756,0.00000000,0.00741505,0.78783730,0.63637870,0.50142580
-5.07553777,1.45728746,0.04035700,0.00000000,0.00721773,0.73949368,0.61170340,0.47033846
-5.06953477,1.40661814,0.03984752,0.00000000,0.00708253,0.69687081,0.59166451,0.44303171
-5.06353177,1.36532617,0.03952605,0.00000000,0.00700221,0.66005794,0.57607428,0.41958714
-5.05752876,1.33290260,0.03936413,0.00000000,0.00696846,0.62904244,0.56465743,0.40002115
-5.05152576,1.30867285,0.03932898,0.00000000,0.00697213,0.60372409,0.55706771,0.38429410
-5.04552276,1.29183388,0.03938478,0.00000000,0.00700361,0.58393015,0.55290560,0.37231979
-5.03951976,1.28149240,0.03949387,0.00000000,0.00705308,0.56943041,0.55173608,0.36397476
-5.03351676,1.27670256,0.03961813,0.00000000,0.00711085,0.55995139,0.55310598,0.35910692
-5.02751376,1.27650178,0.03972024,0.00000000,0.00716759,0.55518918,0.55656008,0.35754313
-5.02151076,1.27994317,0.03976488,0.00000000,0.00721468,0.55482034,0.56165554,0.35909541
-5.01550775,1.28612363,0.03971991,0.00000000,0.00724435,0.55851041,0.56797395,0.36356554
-5.00950475,1.29420648,0.03955731,0.00000000,0.00724991,0.56591999,0.57513082,0.37074788
-5.00350175,1.30343825,0.03925397,0.00000000,0.00722591,0.57670803,0.58278216,0.38043057
-4.99749875,1.31315908,0.03879231,0.00000000,0.00716820,0.59053280,0.59062817,0.39239513
-4.99149575,1.32280700,0.03816062,0.00000000,0.00707403,0.60705047,0.59841398,0.40641457
-4.98549275,1.33191622,0.03735323,0.00000000,0.00694201,0.62591205,0.60592782,0.42225069
-4.97948974,1.34011037,0.03637040,0.00000000,0.00677209,0.64675896,0.61299690,0.43965062
-4.97348674,1.34709144,0.03521803,0.00000000,0.00656549,0.66921807,0.61948150,0.45834324
-4.96748374,1.35262560,0.03390715,0.00000000,0.00632453,0.69289691,0.62526789,0.47803605
-4.96148074,1.35652741,0.03245328,0.00000000,0.00605253,0.71737956,0.63026064,0.49841279
-4.95547774,1.35864355,0.03087563,0.00000000,0.00575359,0.74222415,0.63437508,0.51913240
-4.94947474,1.35883744,0.02919622,0.00000000,0.00543243,0.76696235,0.63753032,0.53982966
-4.94347174,1.35697615,0.02743898,0.00000000,0.00509419,0.79110130,0.63964365,0.56011773
-4.93746873,1.35292029,0.02562881,0.00000000,0.00474422,0.81412836,0.64062649,0.57959278
-4.93146573,1.34651783,0.02379072,0.00000000,0.00438791,0.83551853,0.64038235,0.59784070
-4.92546273,1.33760218,0.02194900,0.00000000,0.00403050,0.85474461,0.63880692,0.61444565
-4.91945973,1.32599461,0.02012650,0.00000000,0.00367699,0.87128954,0.63579026,0.62900031
-4.91345673,1.31151071,0.01834407,0.00000000,0.00333194,0.88466056,0.63122084,0.64111712
-4.90745373,1.29397039,0.01662006,0.00000000,0.00299945,0.89440427,0.62499128,0.65044035
-4.90145073,1.27321051,0.01497004,0.00000000,0.00268306,0.90012205,0.61700523,0.65665793
-4.89544772,1.24909913,0.01340662,0.00000000,0.00238572,0.90148472,0.60718487,0.65951285
-4.88944472,1.22155030,0.01193938,0.00000000,0.00210980,0.89824574,0.59547850,0.65881310
-4.88344172,1.19053819,0.01057497,0.00000000,0.00185709,0.89025213,0.58186772,0.65443981
-4.87743872,1.15610942,0.00931726,0.00000000,0.00162887,0.87745236,0.56637349,0.64635307
-4.87143572,1.11839275,0.00816758,0.00000000,0.00142592,0.85990083,0.54906085,0.63459496
-4.86543272,1.07760524,0.00712506,0.00000000,0.00124863,0.83775845,0.53004178,0.61928968
-4.85942971,1.03405458,0.00618695,0.00000000,0.00109704,0.81128948,0.50947603,0.60064072
-4.85342671,0.98813712,0.00534899,0.00000000,0.00097096,0.78085450,0.48756995,0.57892514
-4.84742371,0.94033189,0.00460576,0.00000000,0.00087001,0.74690003,0.46457319,0.55448534
-4.84142071,0.89119083,0.00395102,0.00000000,0.00079369,0.70994533,0.44077369,0.52771858
-4.83541771,0.84132579,0.00337806,0.00000000,0.00074149,0.67056698,0.41649104,0.49906492
-4.82941471,0.79139310,0.00287995,0.00000000,0.00071292,0.62938210,0.39206879,0.46899414
-4.82341171,0.74207653,0.00244983,0.00000000,0.00070754,0.58703101,0.36786607,0.43799219
-4.81740870,0.69406954,0.00208108,0.00000000,0.00072507,0.54416023,0.34424898,0.40654790
-4.81140570,0.64805783,0.00176748,0.00000000,0.00076534,0.50140644,0.32158228,0.37514043
-4.80540270,0.60470296,0.00150340,0.00000000,0.00082837,0.45938230,0.30022180,0.34422808
-4.79939970,0.56462780,0.00128386,0.00000000,0.00091439,0.41866444,0.28050781,0.31423872
-4.79339670,0.52840440,0.00110461,0.00000000,0.00102381,0.37978420,0.26275987,0.28556228
-4.78739370,0.49654474,0.00096219,0.00000000,0.00115729,0.34322116,0.24727314,0.25854533
-4.78139070,0.46949447,0.00085397,0.00000000,0.00131570,0.30939958,0.23431629,0.23348781
-4.77538769,0.44762977,0.00077817,0.00000000,0.00150016,0.27868765,0.22413109,0.21064190
-4.76938469,0.43125715,0.00073389,0.00000000,0.00171203,0.25139912,0.21693347,0.19021274
-4.76338169,0.42061589,0.00072110,0.00000000,0.00195294,0.22779708,0.21291579,0.17236071
-4.75737869,0.41588267,0.00074068,0.00000000,0.00222479,0.20809928,0.21225028,0.15720509
-4.75137569,0.41717786,0.00079437,0.00000000,0.00252976,0.19248455,0.21509300,0.14482847
-4.74537269,0.42457300,0.00088484,0.00000000,0.00287034,0.18109959,0.22158821,0.13528180
-4.73936968,0.43809863,0.00101560,0.00000000,0.00324931,0.17406582,0.23187264,0.12858947
-4.73336668,0.45775213,0.00119102,0.00000000,0.00366976,0.17148548,0.24607921,0.12475427
-4.72736368,0.48350471,0.00141628,0.00000000,0.00413509,0.17344683,0.26433993,0.12376172
-4.72136068,0.51530736,0.00169729,0.00000000,0.00464895,0.18002780,0.28678753,0.12558382
-4.71535768,0.55309500,0.00204060,0.00000000,0.00521524,0.19129802,0.31355560,0.13018175
-4.70935468,0.59678878,0.00245327,0.00000000,0.00583801,0.20731894,0.34477687,0.13750761
-4.70335168,0.64629610,0.00294271,0.00000000,0.00652139,0.22814203,0.38057960,0.14750516
-4.69734867,0.70150839,0.00351647,0.00000000,0.00726947,0.25380507,0.42108195,0.16010949
-4.69134567,0.76229662,0.00418199,0.00000000,0.00808613,0.28432664,0.46638429,0.17524578
-4.68534267,0.82850470,0.00494631,0.00000000,0.00897489,0.31969913,0.51655977,0.19282735
-4.67933967,0.89994107,0.00581576,0.00000000,0.00993866,0.35988055,0.57164311,0.21275303
-4.67333667,0.97636887,0.00679560,0.00000000,0.01097956,0.40478548,0.63161839,0.23490421
-4.66733367,1.05749517,0.00788962,0.00000000,0.01209863,0.45427567,0.69640588,0.25914170
-4.66133067,1.14295996,0.00909980,0.00000000,0.01329558,0.50815087,0.76584885,0.28530267
-4.65532766,1.23232545,0.01042590,0.00000000,0.01456854,0.56614019,0.83970085,0.31319792
-4.64932466,1.32506644,0.01186512,0.00000000,0.01591383,0.62789481,0.91761427,0.34260969
-4.64332166,1.42056262,0.01341182,0.00000000,0.01732571,0.69298236,0.99913095,0.37329016
-4.63731866,1.51809330,0.01505723,0.00000000,0.01879626,0.76088356,1.08367555,0.40496096
-4.63131566,1.61683551,0.01678936,0.00000000,0.02031524,0.83099161,1.17055258,0.43731367
-4.62531266,1.71586584,0.01859290,0.00000000,0.02187008,0.90261451,1.25894754,0.47001153
-4.61930965,1.81416666,0.02044935,0.00000000,0.02344591,0.97498089,1.34793285,0.50269242
-4.61330665,1.91063697,0.02233714,0.00000000,0.02502573,1.04724921,1.43647880,0.53497306
-4.60730365,2.00410798,0.02423207,0.00000000,0.02659063,1.11852050,1.52346982,0.56645450
-4.60130065,2.09336343,0.02610772,0.00000000,0.02812019,1.18785448,1.60772573,0.59672875
-4.59529765,2.17716423,0.02793609,0.00000000,0.02959287,1.25428880,1.68802789,0.62538650
-4.58929465,2.25427700,0.02968831,0.00000000,0.03098661,1.31686086,1.76314934,0.65202561
-4.58329165,2.32350560,0.03133548,0.00000000,0.03227938,1.37463175,1.83188828,0.67626038
-4.57728864,2.38372479,0.03284952,0.00000000,0.03344989,1.42671138,1.89310365,0.69773111
-4.57128564,2.43391474,0.03420411,0.00000000,0.03447825,1.47228425,1.94575153,0.71611379
-4.56528264,2.47319528,0.03537559,0.00000000,0.03534670,1.51063458,1.98892094,0.73112956
-4.55927964,2.50085822,0.03634380,0.00000000,0.03604023,1.54117013,2.02186755,0.74255363
-4.55327664,2.51639672,0.03709291,0.00000000,0.03654719,1.56344357,2.04404371,0.75022326
-4.54727364,2.51953010,0.03761203,0.00000000,0.03685984,1.57717061,2.05512357,0.75404459
-4.54127064,2.51022298,0.03789572,0.00000000,0.03697468,1.58224389,2.05502180,0.75399786
-4.53526763,2.48869774,0.03794432,0.00000000,0.03689275,1.57874214,2.04390521,0.75014094
-4.52926463,2.45543952,0.03776410,0.00000000,0.03661973,1.56693394,2.02219618,0.74261090
-4.52326163,2.41119322,0.03736714,0.00000000,0.03616581,1.54727587,1.99056787,0.73162335
-4.51725863,2.35695240,0.03677106,0.00000000,0.03554551,1.52040487,1.94993096,0.71746973
-4.51125563,2.29394019,0.03599855,0.00000000,0.03477726,1.48712498,1.90141231,0.70051235
-4.50525263,2.22358270,0.03507669,0.00000000,0.03388283,1.44838886,1.84632630,0.68117735
-4.49924962,2.14747578,0.03403616,0.00000000,0.03288664,1.40527457,1.78613978,0.65994577
-4.49324662,2.06734612,0.03291029,0.00000000,0.03181500,1.35895839,1.72243194,0.63734291
-4.48724362,1.98500808,0.03173404,0.00000000,0.03069523,1.31068457,1.65685055,0.61392630
-4.48124062,1.90231751,0.03054301,0.00000000,0.02955477,1.26173306,1.59106612,0.59027263
-4.47523762,1.82112433,0.02937229,0.00000000,0.02842027,1.21338618,1.52672574,0.56696398
-4.46923462,1.74322519,0.02825554,0.00000000,0.02731675,1.16689533,1.46540808,0.54457386
-4.46323162,1.67031788,0.02722396,0.00000000,0.02626680,1.12344886,1.40858112,0.52365329
-4.45722861,1.60395879,0.02630552,0.00000000,0.02528991,1.08414194,1.35756402,0.50471749
-4.45122561,1.54552472,0.02552417,0.00000000,0.02440188,1.04994945,1.31349415,0.48823347
-4.44522261,1.49618009,0.02489935,0.00000000,0.02361447,1.02170256,1.27730040,0.47460882
-4.43921961,1.45685043,0.02444550,0.00000000,0.02293510,1.00006953,1.24968321,0.46418215
-4.43321661,1.42820269,0.02417185,0.00000000,0.02236679,0.98554146,1.23110188,0.45721521
-4.42721361,1.41063279,0.02408231,0.00000000,0.02190826,0.97842286,1.22176920,0.45388716
-4.42121061,1.40426069,0.02417555,0.00000000,0.02155417,0.97882767,1.22165335,0.45429086
-4.41520760,1.40893269,0.02444517,0.00000000,0.02129551,0.98668026,1.23048671,0.45843152
-4.40920460,1.42423092,0.02488009,0.00000000,0.02112012,1.00172161,1.24778100,0.46622748
-4.40320160,1.44948961,0.02546495,0.00000000,0.02101328,1.02352022,1.27284822,0.47751339
-4.39719860,1.48381731,0.02618066,0.00000000,0.02095842,1.05148744,1.30482639,0.49204542
-4.39119560,1.52612478,0.02700504,0.00000000,0.02093780,1.08489666,1.34270933,0.50950856
-4.38519260,1.57515733,0.02791346,0.00000000,0.02093325,1.12290587,1.38537932,0.52952578
-4.37918959,1.62953092,0.02887956,0.00000000,0.02092691,1.16458287,1.43164182,0.55166873
-4.37318659,1.68777104,0.02987596,0.00000000,0.02090179,1.20893243,1.48026105,0.57546977
-4.36718359,1.74835313,0.03087493,0.00000000,0.02084247,1.25492463,1.52999541,0.60043499
-4.36118059,1.80974363,0.03184916,0.00000000,0.02073547,1.30152360,1.57963177,0.62605778
-4.35517759,1.87044043,0.03277230,0.00000000,0.02056969,1.34771568,1.62801763,0.65183268
-4.34917459,1.92901149,0.03361967,0.00000000,0.02033668,1.39253643,1.67409034,0.67726885
-4.34317159,1.98413079,0.03436869,0.00000000,0.02003072,1.43509537,1.71690244,0.70190305
-4.33716858,2.03461018,0.03499940,0.00000000,0.01964890,1.47459795,1.75564252,0.72531136
-4.33116558,2.07942646,0.03549480,0.00000000,0.01919099,1.51036392,1.78965112,0.74711950
-4.32516258,2.11774275,0.03584114,0.00000000,0.01865928,1.54184147,1.81843113,0.76701124
-4.31915958,2.14892341,0.03602812,0.00000000,0.01805829,1.56861679,1.84165254,0.78473465
-4.31315658,2.17254216,0.03604897,0.00000000,0.01739444,1.59041874,1.85915151,0.80010593
-4.30715358,2.18838310,0.03590048,0.00000000,0.01667569,1.60711831,1.87092384,0.81301072
