energy_ev,total_up,Ge_p_up,Ge_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.59779890,10.45236923,4.55623059,0.00000000,3.20904194,6.67665266,0.13111065,2.12302764
-5.59179590,10.44598543,4.56931916,0.00000000,3.25818820,6.66300252,0.13332633,2.10525578
-5.58579290,10.41744144,4.56812070,0.00000000,3.29996865,6.63230041,0.13544692,2.08655503
-5.57978989,10.36684450,4.55240383,0.00000000,3.33359018,6.58467080,0.13746495,2.06725772
-5.57378689,10.29478484,4.52216688,0.00000000,3.35850852,6.52052853,0.13937956,2.04777253
-5.56778389,10.20232915,4.47764533,0.00000000,3.37443663,6.44057962,0.14119597,2.02857271
-5.56178089,10.09099314,4.41931125,0.00000000,3.38134205,6.34581098,0.14292455,2.01017947
-5.55577789,9.96269370,4.34786464,0.00000000,3.37943378,6.23746874,0.14457961,1.99314129
-5.54977489,9.81968251,4.26421652,0.00000000,3.36913937,6.11702583,0.14617782,1.97800998
-5.54377189,9.66446405,4.16946450,0.00000000,3.35107367,5.98613994,0.14773656,1.96531493
-5.53776888,9.49970207,4.06486170,0.00000000,3.32600108,5.84660368,0.14927212,1.95553678
-5.53176588,9.32811911,3.95178035,0.00000000,3.29479327,5.70028929,0.15079797,1.94908208
-5.52576288,9.15239451,3.83167173,0.00000000,3.25838478,5.54909049,0.15232316,1.94626046
-5.51975988,8.97506587,3.70602429,0.00000000,3.21772875,5.39486432,0.15385093,1.94726562
-5.51375688,8.79843932,3.57632180,0.00000000,3.17375517,5.23937575,0.15537772,1.95216142
-5.50775388,8.62451292,3.44400335,0.00000000,3.12733363,5.08424761,0.15689246,1.96087377
-5.50175088,8.45491685,3.31042709,0.00000000,3.07924241,4.93091826,0.15837641,1.97318910
-5.49574787,8.29087308,3.17683892,0.00000000,3.03014510,4.78060848,0.15980338,1.98875922
-5.48974487,8.13317577,3.04434748,0.00000000,2.98057579,4.63429898,0.16114039,2.00711267
-5.48374187,7.98219268,2.91390615,0.00000000,2.93093292,4.49271900,0.16234884,2.02767169
-5.47773887,7.83788645,2.78630242,0.00000000,2.88148167,4.35634583,0.16338588,2.04977387
-5.47173587,7.69985360,2.66215452,0.00000000,2.83236417,4.22541476,0.16420616,2.07269742
-5.46573287,7.56737833,2.54191513,0.00000000,2.78361624,4.09993813,0.16476375,2.09568854
-5.45972986,7.43949722,2.42588112,0.00000000,2.73518919,3.97973202,0.16501411,2.11798938
-5.45372686,7.31507102,2.31420859,0.00000000,2.68697489,3.86444872,0.16491604,2.13886540
-5.44772386,7.19285915,2.20693187,0.00000000,2.63883217,3.75361302,0.16443354,2.15763048
-5.44172086,7.07159319,2.10398521,0.00000000,2.59061275,3.64666041,0.16353750,2.17366900
-5.43571786,6.95004567,2.00522590,0.00000000,2.54218486,3.54297531,0.16220702,2.18645378
-5.42971486,6.82709133,1.91045757,0.00000000,2.49345316,3.44192780,0.16043055,2.19555952
-5.42371186,6.70175881,1.81945246,0.00000000,2.44437380,3.34290745,0.15820654,2.20067145
-5.41770885,6.57327124,1.73197189,0.00000000,2.39496392,3.24535333,0.15554386,2.20158933
-5.41170585,6.44107553,1.64778407,0.00000000,2.34530540,3.14877954,0.15246180,2.19822713
-5.40570285,6.30486034,1.56667884,0.00000000,2.29554288,3.05279588,0.14898973,2.19060912
-5.39969985,6.16456381,1.48847902,0.00000000,2.24587698,2.95712365,0.14516657,2.17886303
-5.39369685,6.02037225,1.41304847,0.00000000,2.19655329,2.86160679,0.14103992,2.16321119
-5.38769385,5.87271148,1.34029689,0.00000000,2.14784868,2.76621848,0.13666506,2.14396050
-5.38169085,5.72223255,1.27018166,0.00000000,2.10005606,2.67106378,0.13210386,2.12149197
-5.37568784,5.56979332,1.20270724,0.00000000,2.05346913,2.57637866,0.12742348,2.09625048
-5.36968484,5.41643743,1.13792246,0.00000000,2.00836829,2.48252566,0.12269516,2.06873522
-5.36368184,5.26337161,1.07591622,0.00000000,1.96500891,2.38998663,0.11799292,2.03949097
-5.35767884,5.11194193,1.01681209,0.00000000,1.92361277,2.29935261,0.11339223,2.00910020
-5.35167584,4.96360922,0.96076210,0.00000000,1.88436305,2.21131113,0.10896877,1.97817592
-5.34567284,4.81992357,0.90794008,0.00000000,1.84740321,2.12663071,0.10479711,1.94735464
-5.33966983,4.68249722,0.85853482,0.00000000,1.81283925,2.04614284,0.10094949,1.91728915
-5.33366683,4.55297554,0.81274308,0.00000000,1.78074502,1.97072134,0.09749449,1.88864050
-5.32766383,4.43300512,0.77076265,0.00000000,1.75116958,1.90125918,0.09449577,1.86206860
-5.32166083,4.32419868,0.73278543,0.00000000,1.72414563,1.83864303,0.09201078,1.83822108
-5.31565783,4.22809647,0.69899045,0.00000000,1.69969798,1.78372580,0.09008945,1.81772017
-5.30965483,4.14612419,0.66953695,0.00000000,1.67785086,1.73729787,0.08877289,1.80114745
-5.30365183,4.07954817,0.64455744,0.00000000,1.65863325,1.70005755,0.08809220,1.78902681
-5.29764882,4.02942886,0.62415082,0.00000000,1.64208144,1.67258187,0.08806728,1.78180602
-5.29164582,3.99657422,0.60837566,0.00000000,1.62823835,1.65529867,0.08870580,1.77983769
-5.28564282,3.98149516,0.59724375,0.00000000,1.61714952,1.64846131,0.09000242,1.78336055
-5.27963982,3.98436540,0.59071431,0.00000000,1.60885608,1.65212715,0.09193818,1.79248219
-5.27363682,4.00498832,0.58868890,0.00000000,1.60338515,1.66614124,0.09448026,1.80716454
-5.26763382,4.04277357,0.59100756,0.00000000,1.60073854,1.69012622,0.09758208,1.82721326
-5.26163082,4.09672577,0.59744643,0.00000000,1.60088094,1.72347958,0.10118386,1.85227214
-5.25562781,4.16544743,0.60771716,0.00000000,1.60372856,1.76537897,0.10521360,1.88182366
-5.24962481,4.24715751,0.62146841,0.00000000,1.60913965,1.81479596,0.10958848,1.91519615
-5.24362181,4.33972648,0.63828964,0.00000000,1.61690795,1.87051832,0.11421680,1.95157814
-5.23761881,4.44072768,0.65771735,0.00000000,1.62675990,1.93118045,0.11900025,1.99003966
-5.23161581,4.54750387,0.67924364,0.00000000,1.63835654,1.99530104,0.12383658,2.02956013
-5.22561281,4.65724712,0.70232711,0.00000000,1.65130022,2.06132688,0.12862248,2.06906194
-5.21960980,4.76708897,0.72640570,0.00000000,1.66514620,2.12768101,0.13325670,2.10744832
-5.21360680,4.87419722,0.75091104,0.00000000,1.67941877,2.19281336,0.13764314,2.14364403
-5.20760380,4.97587520,0.77528385,0.00000000,1.69363105,2.25525169,0.14169383,2.17663683
-5.20160080,5.06965867,0.79898970,0.00000000,1.70730744,2.31365055,0.14533182,2.20551783
-5.19559780,5.15340576,0.82153444,0.00000000,1.72000735,2.36683596,0.14849350,2.22951861
-5.18959480,5.22537543,0.84247850,0.00000000,1.73134883,2.41384374,0.15113062,2.24804314
-5.18359180,5.28429026,0.86144952,0.00000000,1.74103049,2.45394954,0.15321166,2.26069286
-5.17758879,5.32938027,0.87815247,0.00000000,1.74885032,2.48668922,0.15472254,2.26728340
-5.17158579,5.36040554,0.89237692,0.00000000,1.75472011,2.51186852,0.15566668,2.26785215
-5.16558279,5.37765620,0.90400091,0.00000000,1.75867444,2.52956163,0.15606432,2.26265602
-5.15957979,5.38192990,0.91299134,0.00000000,1.76087353,2.54009881,0.15595121,2.25215965
-5.15357679,5.37448801,0.91940081,0.00000000,1.76159973,2.54404385,0.15537668,2.23701457
-5.14757379,5.35699287,0.92336109,0.00000000,1.76124755,2.54216264,0.15440118,2.21803037
-5.14157079,5.33142966,0.92507367,0.00000000,1.76030792,2.53538464,0.15309343,2.19613957
-5.13556778,5.30001701,0.92479781,0.00000000,1.75934735,2.52475942,0.15152740,2.17235789
-5.12956478,5.26511134,0.92283687,0.00000000,1.75898317,2.51141055,0.14977908,2.14774213
-5.12356178,5.22910974,0.91952368,0.00000000,1.75985619,2.49648935,0.14792334,2.12334783
-5.11755878,5.19435662,0.91520563,0.00000000,1.76260222,2.48113077,0.14603111,2.10018878
-5.11155578,5.16305833,0.91023039,0.00000000,1.76782396,2.46641363,0.14416670,2.07920044
-5.10555278,5.13720994,0.90493293,0.00000000,1.77606460,2.45332671,0.14238575,2.06120885
-5.09954977,5.11853687,0.89962433,0.00000000,1.78778437,2.44274228,0.14073360,2.04690649
-5.09354677,5.10845343,0.89458302,0.00000000,1.80334120,2.43539748,0.13924433,2.03683567
-5.08754377,5.10803872,0.89004846,0.00000000,1.82297591,2.43188385,0.13794027,2.03138004
-5.08154077,5.11802977,0.88621750,0.00000000,1.84680271,2.43264460,0.13683222,2.03076401
-5.07553777,5.13883019,0.88324329,0.00000000,1.87480475,2.43797866,0.13592008,2.03505938
-5.06953477,5.17053199,0.88123635,0.00000000,1.90683484,2.44805012,0.13519398,2.04419843
-5.06353177,5.21294762,0.88026750,0.00000000,1.94262069,2.46290174,0.13463573,2.05799193
-5.05752876,5.26564876,0.88037207,0.00000000,1.98177408,2.48247045,0.13422049,2.07615076
-5.05152576,5.32800826,0.88155486,0.00000000,2.02380332,2.50660351,0.13391857,2.09830946
-5.04552276,5.39924201,0.88379537,0.00000000,2.06812795,2.53507349,0.13369719,2.12405016
-5.03951976,5.47844772,0.88705264,0.00000000,2.11409511,2.56759102,0.13352221,2.15292548
-5.03351676,5.56463843,0.89126951,0.00000000,2.16099665,2.60381449,0.13335957,2.18447907
-5.02751376,5.65676918,0.89637587,0.00000000,2.20808641,2.64335605,0.13317656,2.21826297
-5.02151076,5.75375630,0.90229077,0.00000000,2.25459724,2.68578434,0.13294276,2.25385102
-5.01550775,5.85448957,0.90892355,0.00000000,2.29975727,2.73062416,0.13263069,2.29084810
-5.00950475,5.95783805,0.91617393,0.00000000,2.34280535,2.77735416,0.13221614,2.32889529
-5.00350175,6.06265145,0.92393151,0.00000000,2.38300560,2.82540360,0.13167831,2.36767114
-4.99749875,6.16775897,0.93207486,0.00000000,2.41966094,2.87414972,0.13099966,2.40688982
-4.99149575,6.27196774,0.94047080,0.00000000,2.45212588,2.92291678,0.13016568,2.44629674
-4.98549275,6.37406335,0.94897408,0.00000000,2.47981849,2.97097829,0.12916449,2.48566259
-4.97948974,6.47281411,0.95742792,0.00000000,2.50223166,3.01756334,0.12798655,2.52477678
-4.97348674,6.56698081,0.96566573,0.00000000,2.51894368,3.06186759,0.12662426,2.56344090
-4.96748374,6.65533275,0.97351414,0.00000000,2.52962796,3.10306935,0.12507176,2.60146315
-4.96148074,6.73667028,0.98079738,0.00000000,2.53406179,3.14035036,0.12332477,2.63865422
-4.95547774,6.80985346,0.98734304,0.00000000,2.53213378,3.17292072,0.12138063,2.67482500
-4.94947474,6.87383554,0.99298885,0.00000000,2.52384960,3.20004681,0.11923841,2.70978638
-4.94347174,6.92769972,0.99759033,0.00000000,2.50933580,3.22108090,0.11689915,2.74335100
-4.93746873,6.97069677,1.00102866,0.00000000,2.48884098,3.23549062,0.11436622,2.77533685
-4.93146573,7.00228145,1.00321852,0.00000000,2.46273420,3.24288680,0.11164567,2.80557235
-4.92546273,7.02214490,1.00411514,0.00000000,2.43150023,3.24304772,0.10874661,2.83390236
-4.91945973,7.03024090,1.00372025,0.00000000,2.39573132,3.23593832,0.10568155,2.86019475
-4.91345673,7.02680393,1.00208625,0.00000000,2.35611567,3.22172304,0.10246667,2.88434686
-4.90745373,7.01235739,0.99931839,0.00000000,2.31342248,3.20077131,0.09912187,2.90629132
-4.90145073,6.98771106,0.99557460,0.00000000,2.26848404,3.17365510,0.09567084,2.92600089
-4.89544772,6.95394748,0.99106276,0.00000000,2.22217524,3.14113852,0.09214081,2.94349185
-4.88944472,6.91239731,0.98603544,0.00000000,2.17539114,3.10415957,0.08856222,2.95882576
-4.88344172,6.86460486,0.98078229,0.00000000,2.12902338,3.06380506,0.08496825,2.97210929
-4.87743872,6.81228480,0.97562024,0.00000000,2.08393617,3.02127945,0.08139418,2.98349232
-4.87143572,6.75727216,0.97088191,0.00000000,2.04094289,2.97786912,0.07787669,2.99316414
-4.86543272,6.70146742,0.96690280,0.00000000,2.00078399,2.93490349,0.07445311,3.00134808
-4.85942971,6.64677907,0.96400767,0.00000000,1.96410724,2.89371452,0.07116058,3.00829456
-4.85342671,6.59506565,0.96249683,0.00000000,1.93145079,2.85559617,0.06803537,3.01427302
-4.84742371,6.54807946,0.96263290,0.00000000,1.90322984,2.82176522,0.06511212,3.01956284
-4.84142071,6.50741369,0.96462860,0.00000000,1.87972729,2.79332478,0.06242323,3.02444345
-4.83541771,6.47445455,0.96863614,0.00000000,1.86108850,2.77123150,0.05999839,3.02918410
-4.82941471,6.45033958,0.97473869,0.00000000,1.84732042,2.75626740,0.05786414,3.03403323
-4.82341171,6.43592304,0.98294426,0.00000000,1.83829474,2.74901683,0.05604363,3.03920789
-4.81740870,6.43174895,0.99318224,0.00000000,1.83375497,2.74984912,0.05455642,3.04488326
-4.81140570,6.43803209,1.00530282,0.00000000,1.83332685,2.75890688,0.05341838,3.05118266
-4.80540270,6.45464698,1.01907920,0.00000000,1.83653166,2.77610024,0.05264172,3.05816816
-4.79939970,6.48112482,1.03421258,0.00000000,1.84280173,2.80110668,0.05223492,3.06583211
-4.79339670,6.51665824,1.05033962,0.00000000,1.85149757,2.83337641,0.05220280,3.07408997
-4.78739370,6.56011350,1.06704220,0.00000000,1.86192584,2.87214309,0.05254648,3.08277465
-4.78139070,6.61005003,1.08385894,0.00000000,1.87335771,2.91643931,0.05326331,3.09163292
-4.77538769,6.66474687,1.10029818,0.00000000,1.88504688,2.96511684,0.05434679,3.10032405
-4.76938469,6.72223585,1.11585181,0.00000000,1.89624682,3.01687099,0.05578637,3.10842120
-4.76338169,6.78034095,1.13000960,0.00000000,1.90622691,3.07026876,0.05756721,3.11541582
-4.75737869,6.83672360,1.14227333,0.00000000,1.91428710,3.12378036,0.05966994,3.12072525
-4.75137569,6.88893313,1.15217053,0.00000000,1.91977089,3.17581338,0.06207038,3.12370368
-4.74537269,6.93446170,1.15926715,0.00000000,1.92207661,3.22474916,0.06473927,3.12365641
-4.73936968,6.97080280,1.16317897,0.00000000,1.92066688,3.26898048,0.06764212,3.11985722
-4.73336668,6.99551198,1.16358132,0.00000000,1.91507635,3.30694982,0.07073915,3.11156845
-4.72736368,7.00626855,1.16021704,0.00000000,1.90491775,3.33718723,0.07398539,3.09806331
-4.72136068,7.00093660,1.15290236,0.00000000,1.88988637,3.35834693,0.07733098,3.07864966
-4.71535768,6.97762360,1.14153075,0.00000000,1.86976311,3.36924147,0.08072175,3.05269435
-4.70935468,6.93473479,1.12607465,0.00000000,1.84441621,3.36887260,0.08409998,3.01964737
-4.70335168,6.87102153,1.10658520,0.00000000,1.81380165,3.35645776,0.08740549,2.97906463
-4.69734867,6.78562192,1.08319009,0.00000000,1.77796255,3.33145140,0.09057696,2.93062853
-4.69134567,6.67809209,1.05608957,0.00000000,1.73702727,3.29356039,0.09355346,2.87416539
-4.68534267,6.54842703,1.02555104,0.00000000,1.69120662,3.24275295,0.09627615,2.80965883
-4.67933967,6.39706990,0.99190217,0.00000000,1.64078986,3.17926080,0.09869011,2.73725867
-4.67333667,6.22490942,0.95552306,0.00000000,1.58613983,3.10357436,0.10074618,2.65728468
-4.66733367,6.03326527,0.91683744,0.00000000,1.52768689,3.01643131,0.10240276,2.57022517
-4.66133067,5.82386184,0.87630332,0.00000000,1.46592201,2.91879867,0.10362747,2.47673022
-4.65532766,5.59879115,0.83440320,0.00000000,1.40138881,2.81184930,0.10439850,2.37759995
-4.64932466,5.36046627,0.79163419,0.00000000,1.33467479,2.69693339,0.10470577,2.27376816
-4.64332166,5.11156665,0.74849805,0.00000000,1.26640174,2.57554602,0.10455152,2.16628199
-4.63731866,4.85497732,0.70549154,0.00000000,1.19721555,2.44929196,0.10395061,2.05627839
-4.63131566,4.59372394,0.66309708,0.00000000,1.12777561,2.31984870,0.10293019,1.94495823
-4.62531266,4.33090574,0.62177388,0.00000000,1.05874387,2.18892906,0.10152899,1.83355904
-4.61930965,4.06962868,0.58194986,0.00000000,0.99077407,2.05824439,0.09979603,1.72332727
-4.61330665,3.81294053,0.54401419,0.00000000,0.92450107,1.92946952,0.09778892,1.61549106
-4.60730365,3.56377014,0.50831078,0.00000000,0.86053081,1.80421036,0.09557184,1.51123432
-4.60130065,3.32487221,0.47513273,0.00000000,0.79943104,1.68397500,0.09321309,1.41167301
-4.59529765,3.09877914,0.44471788,0.00000000,0.74172301,1.57014887,0.09078264,1.31783408
-4.58929465,2.88776092,0.41724546,0.00000000,0.68787451,1.46397454,0.08834944,1.23063781
-4.58329165,2.69379376,0.39283402,0.00000000,0.63829415,1.36653627,0.08597888,1.15088371
-4.57728864,2.51853780,0.37154067,0.00000000,0.59332729,1.27874940,0.08373040,1.07924031
-4.57128564,2.36332390,0.35336160,0.00000000,0.55325338,1.20135458,0.08165535,1.01623886
-4.56528264,2.22914915,0.33823398,0.00000000,0.51828493,1.13491637,0.07979527,0.96227073
-4.55927964,2.11668042,0.32603925,0.00000000,0.48856791,1.07982582,0.07818062,0.91758851
-4.55327664,2.02626509,0.31660763,0.00000000,0.46418341,1.03630660,0.07682998,0.88231022
-4.54727364,1.95794783,0.30972391,0.00000000,0.44515056,1.00442379,0.07574985,0.85642633
-4.54127064,1.91149227,0.30513430,0.00000000,0.43143026,0.98409488,0.07493495,0.83980907
-4.53526763,1.88640612,0.30255424,0.00000000,0.42292967,0.97510215,0.07436910,0.83222349
-4.52926463,1.88196868,0.30167690,0.00000000,0.41950717,0.97710581,0.07402648,0.83333974
-4.52326163,1.89725939,0.30218219,0.00000000,0.42097747,0.98965728,0.07387340,0.84274603
-4.51725863,1.93118653,0.30374601,0.00000000,0.42711690,1.01221220,0.07387031,0.85996193
-4.51125563,1.98251512,0.30604942,0.00000000,0.43766851,1.04414273,0.07397411,0.88445148
-4.50525263,2.04989367,0.30878749,0.00000000,0.45234708,1.08474904,0.07414049,0.91563595
-4.49924962,2.13187926,0.31167754,0.00000000,0.47084391,1.13326981,0.07432632,0.95290608
-4.49324662,2.22696112,0.31446651,0.00000000,0.49283148,1.18889207,0.07449202,0.99563362
-4.48724362,2.33358286,0.31693729,0.00000000,0.51796805,1.25076032,0.07460360,1.04318231
-4.48124062,2.45016374,0.31891372,0.00000000,0.54590245,1.31798561,0.07463460,1.09491837
-4.47523762,2.57511955,0.32026428,0.00000000,0.57627897,1.38965473,0.07456756,1.15022056
-4.46923462,2.70688367,0.32090427,0.00000000,0.60874279,1.46483999,0.07439525,1.20849005
-4.46323162,2.84392880,0.32079659,0.00000000,0.64294585,1.54261004,0.07412139,1.26916020
-4.45722861,2.98478963,0.31995105,0.00000000,0.67855334,1.62204190,0.07376103,1.33170635
-4.45122561,3.12808669,0.31842235,0.00000000,0.71525077,1.70223429,0.07334053,1.39565544
-4.44522261,3.27255099,0.31630694,0.00000000,0.75275148,1.78232235,0.07289704,1.46059551
-4.43921961,3.41704898,0.31373871,0.00000000,0.79080435,1.86149316,0.07247780,1.52618466
-4.43321661,3.56060689,0.31088392,0.00000000,0.82920154,1.93900196,0.07213895,1.59215905
-4.42721361,3.70243305,0.30793539,0.00000000,0.86778554,2.01418796,0.07194416,1.65833951
-4.42121061,3.84193685,0.30510620,0.00000000,0.90645533,2.08648914,0.07196297,1.72463597
-4.41520760,3.97874246,0.30262310,0.00000000,0.94517090,2.15545504,0.07226896,1.79104922
-4.40920460,4.11269582,0.30071961,0.00000000,0.98395567,2.22075642,0.07293771,1.85766923
-4.40320160,4.24386309,0.29962924,0.00000000,1.02289627,2.28219100,0.07404472,1.92466956
-4.39719860,4.37251958,0.29957865,0.00000000,1.06213928,2.33968437,0.07566318,1.99229749
-4.39119560,4.49912822,0.30078102,0.00000000,1.10188469,2.39328564,0.07786173,2.06085954
-4.38519260,4.62430731,0.30342976,0.00000000,1.14237583,2.44315736,0.08070222,2.13070271
-4.37918959,4.74878825,0.30769246,0.00000000,1.18388615,2.48956001,0.08423753,2.20219158
-4.37318659,4.87336429,0.31370539,0.00000000,1.22670292,2.53283142,0.08850939,2.27568221
-4.36718359,4.99883236,0.32156856,0.00000000,1.27110855,2.57336193,0.09354649,2.35149361
-4.36118059,5.12593050,0.33134142,0.00000000,1.31736037,2.61156651,0.09936262,2.42987826
-4.35517759,5.25527410,0.34303933,0.00000000,1.36566959,2.64785544,0.10595525,2.51099306
-4.34917459,5.38729450,0.35663106,0.00000000,1.41618079,2.68260493,0.11330423,2.59487227
-4.34317159,5.52218338,0.37203720,0.00000000,1.46895285,2.71612975,0.12137109,2.68140409
-4.33716858,5.65984673,0.38912982,0.00000000,1.52394256,2.74865939,0.13009861,2.77031248
-4.33116558,5.79987139,0.40773334,0.00000000,1.58099196,2.78031940,0.13941102,2.86114544
-4.32516258,5.94150687,0.42762673,0.00000000,1.63982023,2.81111917,0.14921468,2.95327088
-4.31915958,6.08366428,0.44854705,0.00000000,1.70002082,2.84094720,0.15939930,3.04588082
-4.31315658,6.22493322,0.47019429,0.00000000,1.76106432,2.86957418,0.16983983,3.13800404
-4.30715358,6.36361658,0.49223746,0.00000000,1.82230704,2.89666400,0.18039876,3.22852715
