energy_ev,total_up,As_p_up,As_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.73586793,4.99834926,0.55036006,0.00000000,0.11478713,2.21803550,1.14435893,1.93627712
-5.72986493,5.06140578,0.55225566,0.00000000,0.11507495,2.25196438,1.14092496,1.96264272
-5.72386193,5.11031985,0.55453423,0.00000000,0.11501305,2.27886256,1.13506895,1.98373704
-5.71785893,5.14423680,0.55730175,0.00000000,0.11458341,2.29822743,1.12670454,1.99924860
-5.71185593,5.16261770,0.56065578,0.00000000,0.11377438,2.30971304,1.11578221,2.00898848
-5.70585293,5.16527603,0.56468391,0.00000000,0.11258183,2.31314868,1.10229863,2.01290416
-5.69984992,5.15239927,0.56946156,0.00000000,0.11100987,2.30855032,1.08630417,2.01108715
-5.69384692,5.12455339,0.57504910,0.00000000,0.10907129,2.29612427,1.06790795,2.00377369
-5.68784392,5.08266914,0.58148825,0.00000000,0.10678760,2.27626222,1.04728011,1.99133812
-5.68184092,5.02801045,0.58879813,0.00000000,0.10418855,2.24952795,1.02465091,1.97427920
-5.67583792,4.96212621,0.59697099,0.00000000,0.10131142,2.21663606,1.00030666,1.95319982
-5.66983492,4.88678804,0.60596818,0.00000000,0.09819978,2.17842404,0.97458289,1.92878127
-5.66383192,4.80391743,0.61571654,0.00000000,0.09490210,2.13581896,0.94785504,1.90175350
-5.65782891,4.71550658,0.62610579,0.00000000,0.09147002,2.08980084,0.92052734,1.87286305
-5.65182591,4.62353743,0.63698715,0.00000000,0.08795657,2.04136468,0.89302082,1.84284058
-5.64582291,4.52990372,0.64817369,0.00000000,0.08441439,1.99148332,0.86576098,1.81236986
-5.63981991,4.43634076,0.65944245,0.00000000,0.08089393,1.94107330,0.83916627,1.78206014
-5.63381691,4.34436674,0.67053866,0.00000000,0.07744194,1.89096546,0.81363799,1.75242346
-5.62781391,4.25523912,0.68118198,0.00000000,0.07410014,1.84188202,0.78955229,1.72385815
-5.62181091,4.16992824,0.69107458,0.00000000,0.07090423,1.79442113,0.76725486,1.69663958
-5.61580790,4.08910944,0.69991097,0.00000000,0.06788329,1.74904962,0.74705848,1.67091841
-5.60980490,4.01317362,0.70738896,0.00000000,0.06505949,1.70610400,0.72924359,1.64672640
-5.60380190,3.94225508,0.71322143,0.00000000,0.06244827,1.66579938,0.71406162,1.62398932
-5.59779890,3.87627438,0.71714834,0.00000000,0.06005881,1.62824535,0.70174077,1.60254584
-5.59179590,3.81499303,0.71894827,0.00000000,0.05789485,1.59346753,0.69249353,1.58217135
-5.58579290,3.75807615,0.71844893,0.00000000,0.05595572,1.56143317,0.68652527,1.56260488
-5.57978989,3.70515875,0.71553614,0.00000000,0.05423759,1.53207886,0.68404297,1.54357757
-5.57378689,3.65591121,0.71016067,0.00000000,0.05273478,1.50533857,0.68526319,1.52484075
-5.56778389,3.61009955,0.70234261,0.00000000,0.05144111,1.48116988,0.69041838,1.50619203
-5.56178089,3.56763647,0.69217293,0.00000000,0.05035117,1.45957678,0.69976066,1.48749758
-5.55577789,3.52862004,0.67981218,0.00000000,0.04946143,1.44062751,0.71356240,1.46870956
-5.54977489,3.49335717,0.66548630,0.00000000,0.04877118,1.42446615,0.73211312,1.44987744
-5.54377189,3.46237069,0.64947963,0.00000000,0.04828321,1.41131734,0.75571235,1.43115273
-5.53776888,3.43638919,0.63212562,0.00000000,0.04800414,1.40148365,0.78465857,1.41278687
-5.53176588,3.41632040,0.61379546,0.00000000,0.04794453,1.39533589,0.81923442,1.39512246
-5.52576288,3.40320951,0.59488520,0.00000000,0.04811861,1.39329670,0.85968871,1.37857848
-5.51975988,3.39818496,0.57580210,0.00000000,0.04854376,1.39581870,0.90621612,1.36363032
-5.51375688,3.40239484,0.55695055,0.00000000,0.04923966,1.40335815,0.95893563,1.35078601
-5.50775388,3.41693777,0.53871849,0.00000000,0.05022726,1.41634607,1.01786881,1.34055993
-5.50175088,3.44279222,0.52146466,0.00000000,0.05152761,1.43515811,1.08291932,1.33344561
-5.49574787,3.48074851,0.50550740,0.00000000,0.05316045,1.46008543,1.15385507,1.32988925
-5.48974487,3.53134749,0.49111539,0.00000000,0.05514292,1.49130794,1.23029420,1.33026530
-5.48374187,3.59482966,0.47850061,0.00000000,0.05748816,1.52887174,1.31169619,1.33485570
-5.47773887,3.67109756,0.46781390,0.00000000,0.06020404,1.57267210,1.39735899,1.34383369
-5.47173587,3.75969397,0.45914310,0.00000000,0.06329203,1.62244300,1.48642290,1.35725318
-5.46573287,3.85979715,0.45251376,0.00000000,0.06674632,1.67775396,1.57788159,1.37504413
-5.45972986,3.97023364,0.44789235,0.00000000,0.07055309,1.73801446,1.67060011,1.39701413
-5.45372686,4.08950810,0.44519163,0.00000000,0.07469017,1.80248585,1.76333964,1.42285605
-5.44772386,4.21584860,0.44427781,0.00000000,0.07912696,1.87030015,1.85478813,1.45216104
-5.44172086,4.34726504,0.44497916,0.00000000,0.08382464,1.94048487,1.94359552,1.48443632
-5.43571786,4.48161767,0.44709552,0.00000000,0.08873674,2.01199254,2.02841233,1.51912644
-5.42971486,4.61669195,0.45040812,0.00000000,0.09381002,2.08373354,2.10792969,1.55563687
-5.42371186,4.75027583,0.45468943,0.00000000,0.09898555,2.15461042,2.18091909,1.59335845
-5.41770885,4.88023535,0.45971228,0.00000000,0.10420006,2.22355206,2.24626995,1.63169140
-5.41170585,5.00458461,0.46525804,0.00000000,0.10938743,2.28954588,2.30302321,1.67006741
-5.40570285,5.12154650,0.47112338,0.00000000,0.11448032,2.35166655,2.35039933,1.70796866
-5.39969985,5.22960110,0.47712542,0.00000000,0.11941181,2.40909977,2.38781934,1.74494271
-5.39369685,5.32751961,0.48310503,0.00000000,0.12411703,2.46116012,2.41491794,1.78061258
-5.38769385,5.41438230,0.48892840,0.00000000,0.12853465,2.50730224,2.43154824,1.81468140
-5.38169085,5.48958003,0.49448669,0.00000000,0.13260833,2.54712496,2.43777780,1.84693172
-5.37568784,5.55279996,0.49969418,0.00000000,0.13628784,2.58036870,2.43387655,1.87721958
-5.36968484,5.60399690,0.50448507,0.00000000,0.13953002,2.60690640,2.42029729,1.90546395
-5.36368184,5.64335260,0.50880920,0.00000000,0.14229948,2.62672911,2.39764999,1.93163234
-5.35767884,5.67122609,0.51262722,0.00000000,0.14456898,2.63992729,2.36667132,1.95572376
-5.35167584,5.68809846,0.51590553,0.00000000,0.14631959,2.64666931,2.32819127,1.97775021
-5.34567284,5.69451607,0.51861139,0.00000000,0.14754055,2.64717864,2.28309848,1.99771817
-5.33966983,5.69103579,0.52070866,0.00000000,0.14822899,2.64171147,2.23230628,2.01561132
-5.33366683,5.67817613,0.52215444,0.00000000,0.14838940,2.63053606,2.17672099,2.03137597
-5.32766383,5.65637712,0.52289685,0.00000000,0.14803301,2.61391521,2.11721406,2.04491012
-5.32166083,5.62597171,0.52287421,0.00000000,0.14717709,2.59209305,2.05459918,2.05605725
-5.31565783,5.58717023,0.52201558,0.00000000,0.14584417,2.56528660,1.98961516,2.06460526
-5.30965483,5.54005866,0.52024269,0.00000000,0.14406134,2.53368270,1.92291509,2.07029086
-5.30365183,5.48461066,0.51747310,0.00000000,0.14185954,2.49744007,1.85506166,2.07280931
-5.29764882,5.42071206,0.51362438,0.00000000,0.13927293,2.45669619,1.78652848,2.07182904
-5.29164582,5.34819602,0.50861902,0.00000000,0.13633831,2.41157814,1.71770656,2.06701023
-5.28564282,5.26688608,0.50238967,0.00000000,0.13309465,2.36221644,1.64891500,2.05802639
-5.27963982,5.17664399,0.49488443,0.00000000,0.12958268,2.30876056,1.58041479,2.04458762
-5.27363682,5.07741876,0.48607176,0.00000000,0.12584448,2.25139471,1.51242448,2.02646393
-5.26763382,4.96929362,0.47594463,0.00000000,0.12192314,2.19035271,1.44513631,2.00350749
-5.26163082,4.85252730,0.46452371,0.00000000,0.11786240,2.12593049,1.37873178,1.97567205
-5.25562781,4.72758687,0.45185927,0.00000000,0.11370627,2.05849530,1.31339543,1.94302855
-5.24962481,4.59516984,0.43803172,0.00000000,0.10949852,1.98849066,1.24932608,1.90577573
-5.24362181,4.45621376,0.42315063,0.00000000,0.10528225,1.91643667,1.18674489,1.86424505
-5.23761881,4.31189263,0.40735245,0.00000000,0.10109924,1.84292536,1.12589991,1.81889957
-5.23161581,4.16360021,0.39079680,0.00000000,0.09698935,1.76861145,1.06706700,1.77032656
-5.22561281,4.01292100,0.37366178,0.00000000,0.09298982,1.69419874,1.01054730,1.71922443
-5.21960980,3.86159042,0.35613837,0.00000000,0.08913455,1.62042307,0.95666172,1.66638427
-5.21360680,3.71144654,0.33842433,0.00000000,0.08545345,1.54803278,0.90574286,1.61266711
-5.20760380,3.56437568,0.32071794,0.00000000,0.08197175,1.47776770,0.85812512,1.55897784
-5.20160080,3.42225498,0.30321175,0.00000000,0.07870951,1.41033792,0.81413379,1.50623712
-5.19559780,3.28689452,0.28608693,0.00000000,0.07568121,1.34640341,0.77407367,1.45535243
-5.18959480,3.15998197,0.26950817,0.00000000,0.07289550,1.28655562,0.73821812,1.40718972
-5.18359180,3.04303210,0.25361956,0.00000000,0.07035521,1.23130179,0.70679900,1.36254649
-5.17758879,2.93734323,0.23854154,0.00000000,0.06805747,1.18105288,0.67999814,1.32212775
-5.17158579,2.84396230,0.22436904,0.00000000,0.06599414,1.13611535,0.65794054,1.28652529
-5.16558279,2.76365942,0.21117063,0.00000000,0.06415245,1.09668725,0.64068978,1.25620123
-5.15957979,2.69691259,0.19898902,0.00000000,0.06251572,1.06285830,0.62824555,1.23147600
-5.15357679,2.64390267,0.18784234,0.00000000,0.06106436,1.03461407,0.62054343,1.21252116
-5.14757379,2.60451797,0.17772647,0.00000000,0.05977693,1.01184360,0.61745678,1.19935699
-5.14157079,2.57836803,0.16861787,0.00000000,0.05863132,0.99435013,0.61880061,1.19185466
-5.13556778,2.56480543,0.16047706,0.00000000,0.05760586,0.98186418,0.62433718,1.18974286
-5.12956478,2.56295455,0.15325222,0.00000000,0.05668051,0.97405844,0.63378316,1.19261836
-5.12356178,2.57174609,0.14688296,0.00000000,0.05583793,0.97056382,0.64681798,1.19996017
-5.11755878,2.58995607,0.14130395,0.00000000,0.05506447,0.97098595,0.66309315,1.21114684
-5.11155578,2.61624813,0.13644828,0.00000000,0.05435092,0.97492175,0.68224237,1.22547626
-5.10555278,2.64921797,0.13225049,0.00000000,0.05369322,0.98197543,0.70389194,1.24218767
-5.09954977,2.68743886,0.12864910,0.00000000,0.05309283,0.99177363,0.72767134,1.26048509
-5.09354677,2.72950703,0.12558866,0.00000000,0.05255704,1.00397924,0.75322373,1.27956184
-5.08754377,2.77408612,0.12302131,0.00000000,0.05209891,1.01830371,0.78021584,1.29862537
-5.08154077,2.81994941,0.12090773,0.00000000,0.05173710,1.03451759,0.80834715,1.31692202
-5.07553777,2.86601894,0.11921773,0.00000000,0.05149545,1.05245896,0.83735790,1.33376082
-5.06953477,2.91140031,0.11793030,0.00000000,0.05140244,1.07203970,0.86703558,1.34853580
-5.06353177,2.95541223,0.11703333,0.00000000,0.05149033,1.09324929,0.89721962,1.36074622
-5.05752876,2.99760958,0.11652305,0.00000000,0.05179432,1.11615605,0.92780393,1.37001379
-5.05152576,3.03779914,0.11640312,0.00000000,0.05235142,1.14090555,0.95873705,1.37609648
-5.04552276,3.07604704,0.11668357,0.00000000,0.05319934,1.16771620,0.99001973,1.37889824
-5.03951976,3.11267728,0.11737961,0.00000000,0.05437523,1.19687190,1.02169998,1.37847418
-5.03351676,3.14826101,0.11851031,0.00000000,0.05591439,1.22871174,1.05386539,1.37503084
-5.02751376,3.18359647,0.12009726,0.00000000,0.05784898,1.26361705,1.08663334,1.36892157
-5.02151076,3.21967991,0.12216316,0.00000000,0.06020677,1.30199586,1.12013903,1.36063673
-5.01550775,3.25766843,0.12473051,0.00000000,0.06300990,1.34426533,1.15452218,1.35078932
-5.00950475,3.29883563,0.12782034,0.00000000,0.06627385,1.39083258,1.18991283,1.34009623
-5.00350175,3.34452195,0.13145099,0.00000000,0.07000647,1.44207470,1.22641708,1.32935581
-4.99749875,3.39608132,0.13563713,0.00000000,0.07420728,1.49831857,1.26410347,1.31942269
-4.99149575,3.45482642,0.14038884,0.00000000,0.07886699,1.55982136,1.30299089,1.31118054
-4.98549275,3.52197471,0.14571095,0.00000000,0.08396726,1.62675270,1.34303870,1.30551400
-4.97948974,3.59859738,0.15160260,0.00000000,0.08948081,1.69917915,1.38413974,1.30328067
-4.97348674,3.68557347,0.15805699,0.00000000,0.09537179,1.77705180,1.42611673,1.30528421
-4.96748374,3.78355092,0.16506135,0.00000000,0.10159648,1.86019780,1.46872235,1.31224945
-4.96148074,3.89291603,0.17259721,0.00000000,0.10810428,1.94831599,1.51164315,1.32480029
-4.95547774,4.01377233,0.18064072,0.00000000,0.11483887,2.04097710,1.55450707,1.34344110
-4.94947474,4.14592958,0.18916322,0.00000000,0.12173971,2.13762855,1.59689426,1.36854198
-4.94347174,4.28890275,0.19813184,0.00000000,0.12874351,2.23760351,1.63835062,1.40032817
-4.93746873,4.44192067,0.20751011,0.00000000,0.13578589,2.34013402,1.67840326,1.43887379
-4.93146573,4.60394347,0.21725856,0.00000000,0.14280290,2.44436732,1.71657709,1.48409969
-4.92546273,4.77368752,0.22733515,0.00000000,0.14973252,2.54938482,1.75241153,1.53577536
-4.91945973,4.94965651,0.23769556,0.00000000,0.15651590,2.65422277,1.78547648,1.59352429
-4.91345673,5.13017688,0.24829319,0.00000000,0.16309840,2.75789366,1.81538659,1.65683279
-4.90745373,5.31343614,0.25907896,0.00000000,0.16943029,2.85940747,1.84181319,1.72506130
-4.90145073,5.49752235,0.27000079,0.00000000,0.17546714,2.95779200,1.86449323,1.79745824
-4.89544772,5.68046342,0.28100289,0.00000000,0.18116984,3.05211144,1.88323492,1.87317550
-4.88944472,5.86026502,0.29202477,0.00000000,0.18650432,3.14148264,1.89791986,1.95128537
-4.88344172,6.03494617,0.30300021,0.00000000,0.19144096,3.22508884,1.90850179,2.03079856
-4.87743872,6.20257199,0.31385622,0.00000000,0.19595385,3.30219043,1.91500225,2.11068272
-4.87143572,6.36128318,0.32451202,0.00000000,0.20001981,3.37213300,1.91750356,2.18988137
-4.86543272,6.50932221,0.33487835,0.00000000,0.20361746,3.43435272,1.91613982,2.26733285
-4.85942971,6.64505632,0.34485712,0.00000000,0.20672632,3.48837944,1.91108657,2.34198899
-4.85342671,6.76699753,0.35434146,0.00000000,0.20932602,3.53383786,1.90254977,2.41283340
-4.84742371,6.87382005,0.36321648,0.00000000,0.21139578,3.57044730,1.89075497,2.47889887
-4.84142071,6.96437526,0.37136056,0.00000000,0.21291421,3.59802049,1.87593714,2.53928383
-4.83541771,7.03770459,0.37864740,0.00000000,0.21385936,3.61646177,1.85833176,2.59316749
-4.82941471,7.09305020,0.38494859,0.00000000,0.21420924,3.62576494,1.83816755,2.63982336
-4.82341171,7.12986363,0.39013693,0.00000000,0.21394258,3.62601104,1.81566108,2.67863091
-4.81740870,7.14781198,0.39409009,0.00000000,0.21303990,3.61736592,1.79101328,2.70908500
-4.81140570,7.14678139,0.39669466,0.00000000,0.21148489,3.60007764,1.76440778,2.73080298
-4.80540270,7.12687733,0.39785029,0.00000000,0.20926578,3.57447325,1.73601092,2.74352905
-4.79939970,7.08842115,0.39747381,0.00000000,0.20637687,3.54095488,1.70597305,2.74713586
-4.79339670,7.03194252,0.39550303,0.00000000,0.20281990,3.49999448,1.67443074,2.74162319
-4.78739370,6.95816730,0.39190003,0.00000000,0.19860527,3.45212707,1.64150952,2.72711383
-4.78139070,6.86800057,0.38665377,0.00000000,0.19375294,3.39794205,1.60732670,2.70384658
-4.77538769,6.76250508,0.37978181,0.00000000,0.18829298,3.33807254,1.57199404,2.67216673
-4.76938469,6.64287509,0.37133107,0.00000000,0.18226574,3.27318255,1.53561971,2.63251433
-4.76338169,6.51040648,0.36137752,0.00000000,0.17572143,3.20395242,1.49830970,2.58541046
-4.75737869,6.36646392,0.35002486,0.00000000,0.16871943,3.13106265,1.46016830,2.53144224
-4.75137569,6.21244622,0.33740204,0.00000000,0.16132703,3.05517690,1.42129783,2.47124692
-4.74537269,6.04975141,0.32366004,0.00000000,0.15361785,2.97692492,1.38179764,2.40549567
-4.73936968,5.87974294,0.30896775,0.00000000,0.14567001,2.89688616,1.34176268,2.33487769
-4.73336668,5.70371868,0.29350735,0.00000000,0.13756405,2.81557516,1.30128178,2.26008514
-4.72736368,5.52288419,0.27746928,0.00000000,0.12938082,2.73342958,1.26043608,2.18179948
-4.72136068,5.33833161,0.26104708,0.00000000,0.12119932,2.65080178,1.21929769,2.10067952
-4.71535768,5.15102532,0.24443243,0.00000000,0.11309479,2.56795451,1.17792911,2.01735168
-4.70935468,4.96179497,0.22781035,0.00000000,0.10513688,2.48506136,1.13638337,1.93240259
-4.70335168,4.77133625,0.21135508,0.00000000,0.09738820,2.40221191,1.09470525,1.84637415
-4.69734867,4.58021922,0.19522647,0.00000000,0.08990326,2.31942174,1.05293345,1.75976106
-4.69134567,4.38890355,0.17956729,0.00000000,0.08272765,2.23664656,1.01110381,1.67301068
-4.68534267,4.19775970,0.16450127,0.00000000,0.07589779,2.15380003,0.96925340,1.58652491
-4.67933967,4.00709456,0.15013208,0.00000000,0.06944093,2.07077406,0.92742519,1.50066386
-4.67333667,3.81717997,0.13654308,0.00000000,0.06337555,1.98746061,0.88567315,1.41575082
-4.66733367,3.62828229,0.12379790,0.00000000,0.05771205,1.90377369,0.84406741,1.33207808
-4.66133067,3.44069123,0.11194161,0.00000000,0.05245370,1.81967034,0.80269906,1.24991327
-4.65532766,3.25474624,0.10100251,0.00000000,0.04759775,1.73516935,0.76168434,1.16950561
-4.64932466,3.07085894,0.09099422,0.00000000,0.04313660,1.65036678,0.72116797,1.09109190
-4.64332166,2.88953052,0.08191815,0.00000000,0.03905911,1.56544744,0.68132525,1.01490180
-4.63731866,2.71136324,0.07376599,0.00000000,0.03535179,1.48069189,0.64236284,0.94116223
-4.63131566,2.53706582,0.06652223,0.00000000,0.03200002,1.39647862,0.60451817,0.87010084
-4.62531266,2.36745278,0.06016656,0.00000000,0.02898906,1.31328173,0.56805749,0.80194844
-4.61930965,2.20343823,0.05467604,0.00000000,0.02630505,1.23166428,0.53327257,0.73694059
-4.61330665,2.04602506,0.05002701,0.00000000,0.02393575,1.15226811,0.50047639,0.67531837
-4.60730365,1.89629069,0.04619671,0.00000000,0.02187125,1.07580093,0.46999795,0.61732875
-4.60130065,1.75537059,0.04316445,0.00000000,0.02010444,1.00302165,0.44217659,0.56322464
-4.59529765,1.62444120,0.04091264,0.00000000,0.01863139,0.93472494,0.41735605,0.51326496
-4.58929465,1.50470327,0.03942730,0.00000000,0.01745167,0.87172602,0.39587871,0.46771502
-4.58329165,1.39736710,0.03869842,0.00000000,0.01656854,0.81484657,0.37808015,0.42684736
-4.57728864,1.30364030,0.03872006,0.00000000,0.01598900,0.76490244,0.36428445,0.39094315
-4.57128564,1.22471898,0.03949019,0.00000000,0.01572398,0.72269373,0.35480034,0.36029426
-4.56528264,1.16178226,0.04101045,0.00000000,0.01578827,0.68899740,0.34991831,0.33520585
-4.55927964,1.11599023,0.04328577,0.00000000,0.01620059,0.66456252,0.34990877,0.31599944
-4.55327664,1.08848459,0.04632389,0.00000000,0.01698354,0.65010783,0.35502110,0.30301597
-4.54727364,1.08039114,0.05013489,0.00000000,0.01816354,0.64632122,0.36548362,0.29661873
-4.54127064,1.09282301,0.05473058,0.00000000,0.01977072,0.65386038,0.38150413,0.29719556
-4.53526763,1.12688305,0.06012395,0.00000000,0.02183879,0.67335382,0.40327074,0.30515978
-4.52926463,1.18366399,0.06632857,0.00000000,0.02440472,0.70540151,0.43095278,0.32094956
-4.52326163,1.26424484,0.07335783,0.00000000,0.02750846,0.75057399,0.46470131,0.34502500
-4.51725863,1.36968199,0.08122429,0.00000000,0.03119239,0.80940930,0.50464898,0.37786256
-4.51125563,1.50099392,0.08993875,0.00000000,0.03550075,0.88240684,0.55090875,0.41994648
-4.50525263,1.65913844,0.09950936,0.00000000,0.04047876,0.97001765,0.60357147,0.47175697
-4.49924962,1.84498220,0.10994053,0.00000000,0.04617170,1.07263075,0.66270171,0.53375498
-4.49324662,2.05926223,0.12123173,0.00000000,0.05262368,1.19055538,0.72833214,0.60636377
-4.48724362,2.30254010,0.13337613,0.00000000,0.05987630,1.32399952,0.80045613,0.68994741
-4.48124062,2.57514984,0.14635923,0.00000000,0.06796710,1.47304494,0.87901891,0.78478693
-4.47523762,2.87714115,0.16015730,0.00000000,0.07692785,1.63761985,0.96390747,0.89105455
-4.46923462,3.20822018,0.17473589,0.00000000,0.08678272,1.81747015,1.05493956,1.00878719
-4.46323162,3.56769033,0.19004833,0.00000000,0.09754642,2.01213055,1.15185240,1.13786006
-4.45722861,3.95439625,0.20603435,0.00000000,0.10922219,2.22089723,1.25429164,1.27796183
-4.45122561,4.36667407,0.22261894,0.00000000,0.12180000,2.44280362,1.36180135,1.42857246
-4.44522261,4.80231117,0.23971145,0.00000000,0.13525471,2.67660102,1.47381564,1.58894525
-4.43921961,5.25851882,0.25720508,0.00000000,0.14954446,2.92074561,1.58965276,1.75809419
-4.43321661,5.73192037,0.27497677,0.00000000,0.16460940,3.17339346,1.70851236,1.93478810
-4.42721361,6.21855771,0.29288770,0.00000000,0.18037061,3.43240477,1.82947638,2.11755233
-4.42121061,6.71391764,0.31078422,0.00000000,0.19672956,3.69535821,1.95151416,2.30467902
-4.41520760,7.21297940,0.32849944,0.00000000,0.21356801,3.95957593,2.07349198,2.49424623
-4.40920460,7.71028354,0.34585538,0.00000000,0.23074846,4.22215940,2.19418718,2.68414616
-4.40320160,8.20002131,0.36266563,0.00000000,0.24811515,4.48003563,2.31230662,2.87212206
-4.39719860,8.67614298,0.37873851,0.00000000,0.26549575,4.73001286,2.42650924,3.05581321
-4.39119560,9.13248232,0.39388070,0.00000000,0.28270361,4.96884450,2.53543204,3.23280671
-4.38519260,9.56289371,0.40790109,0.00000000,0.29954064,5.19329930,2.63771883,3.40069461
-4.37918959,9.96139747,0.42061488,0.00000000,0.31580079,5.40023582,2.73205066,3.55713445
-4.37318659,10.32232851,0.43184772,0.00000000,0.33127398,5.58667853,2.81717701,3.69991114
-4.36718359,10.64048291,0.44143982,0.00000000,0.34575054,5.74989298,2.89194647,3.82699760
-4.36118059,10.91125696,0.44924976,0.00000000,0.35902582,5.88745726,2.95533590,3.93661209
-4.35517759,11.13077321,0.45515808,0.00000000,0.37090510,5.99732704,3.00647681,4.02726953
-4.34917459,11.29598841,0.45907035,0.00000000,0.38120844,6.07789175,3.04467796,4.09782479
-4.34317159,11.40477898,0.46091969,0.00000000,0.38977539,6.12801952,3.06944334,4.14750598
-4.33716858,11.45600034,0.46066867,0.00000000,0.39646938,6.14708908,3.08048479,4.17593622
-4.33116558,11.44951743,0.45831049,0.00000000,0.40118164,6.13500736,3.07772877,4.18314283
-4.32516258,11.38620507,0.45386940,0.00000000,0.40383443,6.09221176,3.06131694,4.16955341
-4.31915958,11.26791793,0.44740041,0.00000000,0.40438348,6.01965708,3.03160078,4.13597904
-4.31315658,11.09743118,0.43898818,0.00000000,0.40281954,5.91878742,2.98913024,4.08358508
-4.30715358,10.87835420,0.42874525,0.00000000,0.39916890,5.79149402,2.93463708,4.01385103
