energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-3.24462231,0.99559719,0.00048362,0.01372682,0.51018008,0.50675586,0.15866622,0.27424312,0.00453008,0.09832121
-3.23861931,0.99319629,0.00043462,0.01411844,0.49602568,0.50757999,0.15695038,0.27614225,0.00445779,0.09904945
-3.23261631,0.99809480,0.00038967,0.01457412,0.48327543,0.51032077,0.15562033,0.28268603,0.00440830,0.10002346
-3.22661331,1.01013135,0.00034891,0.01509682,0.47179780,0.51489219,0.15462625,0.29385505,0.00438372,0.10123867
-3.22061031,1.02910692,0.00031242,0.01569073,0.46146640,0.52120211,0.15392474,0.30959607,0.00438627,0.10269708
-3.21460730,1.05479029,0.00028015,0.01636136,0.45216592,0.52915531,0.15348029,0.32982228,0.00441823,0.10440733
-3.20860430,1.08692206,0.00025201,0.01711552,0.44379690,0.53865568,0.15326617,0.35441314,0.00448199,0.10638440
-3.20260130,1.12521715,0.00022783,0.01796118,0.43627919,0.54960785,0.15326492,0.38321414,0.00458003,0.10864902
-3.19659830,1.16936613,0.00020739,0.01890731,0.42955402,0.56191804,0.15346815,0.41603654,0.00471492,0.11122673
-3.19059530,1.21903548,0.00019041,0.01996359,0.42358477,0.57549448,0.15387596,0.45265723,0.00488922,0.11414676
-3.18459230,1.27386743,0.00017658,0.02114005,0.41835640,0.59024736,0.15449582,0.49281889,0.00510549,0.11744082
-3.17858929,1.33347942,0.00016558,0.02244674,0.41387380,0.60608859,0.15534116,0.53623060,0.00536614,0.12114175
-3.17258629,1.39746373,0.00015705,0.02389320,0.41015912,0.62293135,0.15642967,0.58256904,0.00567337,0.12528232
-3.16658329,1.46538757,0.00015064,0.02548804,0.40724842,0.64068979,0.15778137,0.63148036,0.00602901,0.12989402
-3.16058029,1.53679381,0.00014601,0.02723846,0.40518771,0.65927869,0.15941675,0.68258270,0.00643442,0.13500606
-3.15457729,1.61120264,0.00014280,0.02914975,0.40402880,0.67861336,0.16135478,0.73546959,0.00689035,0.14064459
-3.14857429,1.68811418,0.00014069,0.03122484,0.40382499,0.69860977,0.16361124,0.78971399,0.00739677,0.14683212
-3.14257129,1.76701220,0.00013937,0.03346397,0.40462695,0.71918483,0.16619714,0.84487310,0.00795279,0.15358716
-3.13656828,1.84736883,0.00013858,0.03586430,0.40647891,0.74025699,0.16911752,0.90049379,0.00855652,0.16092408
-3.13056528,1.92865037,0.00013805,0.03841976,0.40941522,0.76174693,0.17237052,0.95611872,0.00920498,0.16885322
-3.12456228,2.01032398,0.00013758,0.04112087,0.41345759,0.78357853,0.17594689,1.01129289,0.00989406,0.17738109
-3.11855928,2.09186524,0.00013699,0.04395481,0.41861294,0.80568001,0.17982989,1.06557073,0.01061847,0.18651065
-3.11255628,2.17276645,0.00013613,0.04690555,0.42487191,0.82798512,0.18399555,1.11852344,0.01137178,0.19624168
-3.10655328,2.25254548,0.00013488,0.04995410,0.43220819,0.85043469,0.18841331,1.16974665,0.01214651,0.20657113
-3.10055028,2.33075505,0.00013319,0.05307898,0.44057848,0.87297812,0.19304702,1.21886814,0.01293419,0.21749330
-3.09454727,2.40699227,0.00013099,0.05625667,0.44992320,0.89557524,0.19785617,1.26555548,0.01372558,0.22899992
-3.08854427,2.48090800,0.00012829,0.05946230,0.46016777,0.91819812,0.20279735,1.30952343,0.01451084,0.24108009
-3.08254127,2.55221597,0.00012510,0.06267029,0.47122450,0.94083311,0.20782588,1.35054079,0.01527978,0.25371982
-3.07653827,2.62070094,0.00012146,0.06585512,0.48299486,0.96348283,0.21289743,1.38843646,0.01602217,0.26690149
-3.07053527,2.68622579,0.00011743,0.06899206,0.49537213,0.98616812,0.21796964,1.42310439,0.01672796,0.28060289
-3.06453227,2.74873671,0.00011309,0.07205784,0.50824417,1.00892971,0.22300359,1.45450702,0.01738764,0.29479607
-3.05852926,2.80826611,0.00010854,0.07503132,0.52149634,1.03182949,0.22796509,1.48267692,0.01799252,0.30944600
-3.05252626,2.86493269,0.00010387,0.07789391,0.53501422,1.05495115,0.23282565,1.50771629,0.01853497,0.32450894
-3.04652326,2.91893818,0.00009921,0.08063000,0.54868617,1.07839995,0.23756305,1.52979402,0.01900864,0.33993084
-3.04052026,2.97056035,0.00009465,0.08322710,0.56240551,1.10230136,0.24216163,1.54914020,0.01940872,0.35564570
-3.03451726,3.02014204,0.00009032,0.08567585,0.57607220,1.12679844,0.24661200,1.56603790,0.01973197,0.37157403
-3.02851426,3.06807628,0.00008632,0.08796981,0.58959405,1.15204781,0.25091045,1.58081237,0.01997684,0.38762158
-3.02251126,3.11478769,0.00008275,0.09010509,0.60288722,1.17821404,0.25505782,1.59381792,0.02014345,0.40367840
-3.01650825,3.16071053,0.00007972,0.09207983,0.61587617,1.20546262,0.25905815,1.60542280,0.02023352,0.41961845
-3.01050525,3.20626444,0.00007730,0.09389354,0.62849306,1.23395151,0.26291694,1.61599270,0.02025023,0.43529973
-3.00450225,3.25182853,0.00007559,0.09554639,0.64067654,1.26382160,0.26663932,1.62587357,0.02019801,0.45056520
-2.99849925,3.29771539,0.00007465,0.09703845,0.65237020,1.29518636,0.27022807,1.63537466,0.02008235,0.46524438
-2.99249625,3.34414609,0.00007455,0.09836898,0.66352067,1.32812117,0.27368178,1.64475249,0.01990950,0.47915582
-2.98649325,3.39122789,0.00007536,0.09953579,0.67407561,1.36265288,0.27699316,1.65419689,0.01968622,0.49211022
-2.98049025,3.43893583,0.00007711,0.10053480,0.68398173,1.39875009,0.28014768,1.66381981,0.01941945,0.50391445
-2.97448724,3.48709966,0.00007987,0.10135962,0.69318301,1.43631489,0.28312262,1.67364771,0.01911614,0.51437600
-2.96848424,3.53539717,0.00008369,0.10200157,0.70161925,1.47517646,0.28588665,1.68361810,0.01878292,0.52330801
-2.96248124,3.58335466,0.00008861,0.10244970,0.70922512,1.51508723,0.28839993,1.69358063,0.01842600,0.53053459
-2.95647824,3.63035498,0.00009470,0.10269121,0.71592987,1.55572199,0.29061488,1.70330289,0.01805096,0.53589615
-2.95047524,3.67565324,0.00010201,0.10271194,0.72165761,1.59668010,0.29247742,1.71248070,0.01766271,0.53925465
-2.94447224,3.71839962,0.00011061,0.10249719,0.72632841,1.63749124,0.29392881,1.72075250,0.01726545,0.54049839
-2.93846923,3.75766862,0.00012059,0.10203254,0.72985999,1.67762445,0.29490790,1.72771728,0.01686269,0.53954631
-2.93246623,3.79249336,0.00013204,0.10130486,0.73217018,1.71650036,0.29535375,1.73295507,0.01645731,0.53635132
-2.92646323,3.82190357,0.00014506,0.10030328,0.73317978,1.75350632,0.29520837,1.73604889,0.01605166,0.53090281
-2.92046023,3.84496531,0.00015977,0.09902019,0.73281593,1.78801382,0.29441958,1.73660720,0.01564770,0.52322794
-2.91445723,3.86082072,0.00017630,0.09745209,0.73101567,1.81939763,0.29294371,1.73428544,0.01524714,0.51339176
-2.90845423,3.86872570,0.00019477,0.09560029,0.72772955,1.84705584,0.29074812,1.72880561,0.01485155,0.50149621
-2.90245123,3.86808377,0.00021532,0.09347152,0.72292518,1.87043009,0.28781323,1.71997283,0.01446251,0.48767785
-2.89644822,3.85847447,0.00023808,0.09107811,0.71659030,1.88902506,0.28413413,1.70768792,0.01408170,0.47210462
-2.89044522,3.83967488,0.00026316,0.08843813,0.70873551,1.90242647,0.27972156,1.69195536,0.01371097,0.45497155
-2.88444222,3.81167329,0.00029068,0.08557513,0.69939617,1.91031684,0.27460227,1.67288624,0.01335239,0.43649581
-2.87843922,3.77467439,0.00032070,0.08251769,0.68863369,1.91248828,0.26881867,1.65069601,0.01300821,0.41691117
-2.87243622,3.72909589,0.00035325,0.07929869,0.67653575,1.90885194,0.26242792,1.62569717,0.01268085,0.39646216
-2.86643322,3.67555683,0.00038832,0.07595449,0.66321579,1.89944360,0.25550038,1.59828738,0.01237283,0.37539805
-2.86043022,3.61485820,0.00042584,0.07252382,0.64881145,1.88442535,0.24811757,1.56893360,0.01208663,0.35396708
-2.85442721,3.54795712,0.00046567,0.06904668,0.63348227,1.86408330,0.24036974,1.53815314,0.01182460,0.33241092
-2.84842421,3.47593581,0.00050761,0.06556316,0.61740657,1.83882144,0.23235317,1.50649269,0.01158884,0.31095967
-2.84242121,3.39996700,0.00055138,0.06211222,0.60077773,1.80915208,0.22416731,1.47450640,0.01138104,0.28982754
-2.83641821,3.32127751,0.00059661,0.05873064,0.58380004,1.77568324,0.21591201,1.44273410,0.01120239,0.26920922
-2.83041521,3.24111165,0.00064287,0.05545199,0.56668421,1.73910356,0.20768480,1.41168093,0.01105349,0.24927721
-2.82441221,3.16069619,0.00068965,0.05230577,0.54964285,1.70016536,0.19957842,1.38179913,0.01093428,0.23017986
-2.81840920,3.08120826,0.00073639,0.04931677,0.53288595,1.65966652,0.19167879,1.35347309,0.01084400,0.21204034
-2.81240620,3.00374746,0.00078247,0.04650459,0.51661663,1.61843181,0.18406334,1.32700809,0.01078123,0.19495646
-2.80640320,2.92931301,0.00082724,0.04388342,0.50102731,1.57729416,0.17679978,1.30262324,0.01074392,0.17900111
-2.80040020,2.85878652,0.00087002,0.04146197,0.48629623,1.53707656,0.16994536,1.28044881,0.01072947,0.16422345
-2.79439720,2.79292058,0.00091018,0.03924367,0.47258457,1.49857491,0.16354667,1.26052773,0.01073485,0.15065058
-2.78839420,2.73233290,0.00094706,0.03722700,0.46003413,1.46254212,0.15763974,1.24282113,0.01075675,0.13828960
-2.78239120,2.67750556,0.00098011,0.03540602,0.44876551,1.42967386,0.15225054,1.22721714,0.01079172,0.12713001
-2.77638819,2.62878859,0.00100879,0.03377097,0.43887682,1.40059584,0.14739576,1.21354252,0.01083634,0.11714619
-2.77038519,2.58640695,0.00103271,0.03230902,0.43044285,1.37585289,0.14308379,1.20157612,0.01088734,0.10830004
-2.76438219,2.55046984,0.00105154,0.03100499,0.42351456,1.35589976,0.13931569,1.19106336,0.01094179,0.10054340
-2.75837919,2.52098129,0.00106510,0.02984216,0.41811897,1.34109360,0.13608631,1.18173081,0.01099716,0.09382050
-2.75237619,2.49785100,0.00107332,0.02880302,0.41425924,1.33168804,0.13338518,1.17330013,0.01105145,0.08807001
-2.74637319,2.48090464,0.00107629,0.02786996,0.41191497,1.32782901,0.13119736,1.16550051,0.01110321,0.08322701
-2.74037019,2.46989294,0.00107418,0.02702588,0.41104265,1.32955203,0.12950409,1.15807916,0.01115153,0.07922448
-2.73436718,2.46449916,0.00106732,0.02625473,0.41157638,1.33678130,0.12828319,1.15080926,0.01119609,0.07599461
-2.72836418,2.46434480,0.00105613,0.02554193,0.41342870,1.34933041,0.12750937,1.14349535,0.01123698,0.07346973
-2.72236118,2.46899379,0.00104111,0.02487466,0.41649173,1.36690498,0.12715429,1.13597593,0.01127474,0.07158300
-2.71635818,2.47795527,0.00102285,0.02424207,0.42063861,1.38910723,0.12718649,1.12812352,0.01131013,0.07026879
-2.71035518,2.49068582,0.00100197,0.02363532,0.42572528,1.41544265,0.12757138,1.11984246,0.01134409,0.06946293
-2.70435218,2.50659149,0.00097909,0.02304764,0.43159269,1.44532886,0.12827106,1.11106489,0.01137755,0.06910273
-2.69834917,2.52503054,0.00095484,0.02247418,0.43806950,1.47810674,0.12924437,1.10174535,0.01141133,0.06912698
-2.69234617,2.54531750,0.00092982,0.02191192,0.44497524,1.51305371,0.13044696,1.09185479,0.01144603,0.06947585
-2.68634317,2.56672915,0.00090456,0.02135941,0.45212386,1.54939917,0.13183162,1.08137423,0.01148191,0.07009079
-2.68034017,2.58851287,0.00087953,0.02081663,0.45932780,1.58634168,0.13334876,1.07028896,0.01151884,0.07091456
-2.67433717,2.60989757,0.00085510,0.02028469,0.46640229,1.62306777,0.13494724,1.05858350,0.01155624,0.07189125
-2.66833417,2.63010730,0.00083157,0.01976566,0.47316991,1.65877165,0.13657528,1.04623780,0.01159312,0.07296648
-2.66233117,2.64837721,0.00080909,0.01926233,0.47946510,1.69267557,0.13818171,1.03322493,0.01162803,0.07408772
-2.65632816,2.66397151,0.00078776,0.01877803,0.48513869,1.72404990,0.13971729,1.01951033,0.01165914,0.07520472
-2.65032516,2.67620276,0.00076756,0.01831645,0.49006203,1.75223255,0.14113617,1.00505273,0.01168435,0.07627004
-2.64432216,2.68445160,0.00074837,0.01788150,0.49413070,1.77664683,0.14239734,0.98980650,0.01170130,0.07723975
-2.63831916,2.68818624,0.00073003,0.01747718,0.49726756,1.79681719,0.14346599,0.97372525,0.01170754,0.07807412
-2.63231616,2.68698047,0.00071231,0.01710749,0.49942506,1.81238232,0.14431474,0.95676644,0.01170059,0.07873834
-2.62631316,2.68052953,0.00069493,0.01677629,0.50058668,1.82310491,0.14492456,0.93889651,0.01167809,0.07920329
-2.62031016,2.66866285,0.00067761,0.01648727,0.50076742,1.82887788,0.14528549,0.92009630,0.01163783,0.07944620
-2.61430715,2.65135296,0.00066008,0.01624380,0.50001332,1.82972674,0.14539684,0.90036620,0.01157791,0.07945117
-2.60830415,2.62872005,0.00064205,0.01604887,0.49840007,1.82580798,0.14526708,0.87973080,0.01149673,0.07920962
-2.60230115,2.60103189,0.00062329,0.01590497,0.49603072,1.81740362,0.14491329,0.85824269,0.01139310,0.07872054
-2.59629815,2.56869890,0.00060362,0.01581401,0.49303259,1.80491199,0.14436018,0.83598507,0.01126622,0.07799049
-2.59029515,2.53226456,0.00058292,0.01577720,0.48955352,1.78883524,0.14363879,0.81307309,0.01111573,0.07703347
-2.58429215,2.49239146,0.00056110,0.01579496,0.48575762,1.76976392,0.14278490,0.78965382,0.01094168,0.07587049
-2.57828914,2.44984348,0.00053818,0.01586683,0.48182061,1.74835925,0.14183716,0.76590478,0.01074448,0.07452897
-2.57228614,2.40546486,0.00051422,0.01599142,0.47792493,1.72533359,0.14083521,0.74203116,0.01052492,0.07304192
-2.56628314,2.36015690,0.00048936,0.01616638,0.47425481,1.70142988,0.13981771,0.71826188,0.01028410,0.07144702
-2.56028014,2.31485312,0.00046379,0.01638841,0.47099140,1.67740064,0.13882051,0.69484461,0.01002337,0.06978542
-2.55427714,2.27049398,0.00043775,0.01665332,0.46830808,1.65398715,0.13787502,0.67204026,0.00974432,0.06810060
-2.54827414,2.22800193,0.00041153,0.01695617,0.46636608,1.63189947,0.13700690,0.65011686,0.00944871,0.06643711
-2.54227114,2.18825769,0.00038546,0.01729147,0.46531049,1.61179782,0.13623506,0.62934353,0.00913845,0.06483923
-2.53626813,2.15207863,0.00035987,0.01765341,0.46526671,1.59427586,0.13557110,0.60998457,0.00881557,0.06334986
-2.53026513,2.12019997,0.00033513,0.01803616,0.46633750,1.57984625,0.13501927,0.59229405,0.00848220,0.06200925
-2.52426213,2.09325925,0.00031160,0.01843429,0.46860053,1.56892890,0.13457676,0.57651118,0.00814056,0.06085409
-2.51825913,2.07178476,0.00028965,0.01884310,0.47210663,1.56184214,0.13423444,0.56285659,0.00779297,0.05991657
-2.51225613,2.05618795,0.00026963,0.01925911,0.47687867,1.55879710,0.13397805,0.55152971,0.00744184,0.05922374
-2.50625313,2.04676024,0.00025187,0.01968045,0.48291117,1.55989539,0.13378953,0.54270727,0.00708967,0.05879702
-2.50025013,2.04367398,0.00023671,0.02010730,0.49017064,1.56513015,0.13364871,0.53654291,0.00673906,0.05865194
-2.49424712,2.04698762,0.00022444,0.02054225,0.49859672,1.57439042,0.13353494,0.53316792,0.00639276,0.05879813
-2.48824412,2.05665455,0.00021535,0.02099057,0.50810402,1.58746881,0.13342890,0.53269279,0.00605359,0.05923947
-2.48224112,2.07253529,0.00020971,0.02146050,0.51858479,1.60407211,0.13331412,0.53520948,0.00572452,0.05997450
-2.47623812,2.09441228,0.00020774,0.02196326,0.52991227,1.62383463,0.13317845,0.54079412,0.00540858,0.06099700
-2.47023512,2.12200669,0.00020968,0.02251312,0.54194472,1.64633385,0.13301519,0.54950977,0.00510891,0.06229670
-2.46423212,2.15499619,0.00021571,0.02312715,0.55452998,1.67110770,0.13282381,0.56140901,0.00482868,0.06386008
-2.45822911,2.19303296,0.00022601,0.02382495,0.56751043,1.69767299,0.13261045,0.57653595,0.00457106,0.06567133
-2.45222611,2.23576077,0.00024073,0.02462816,0.58072825,1.72554419,0.13238781,0.59492740,0.00433919,0.06771326
-2.44622311,2.28283035,0.00025997,0.02555987,0.59403062,1.75425168,0.13217480,0.61661286,0.00413609,0.06996815
-2.44022011,2.33391204,0.00028382,0.02664383,0.60727474,1.78335884,0.13199570,0.64161329,0.00396464,0.07241859
-2.43421711,2.38870494,0.00031231,0.02790361,0.62033242,1.81247690,0.13187902,0.66993831,0.00382747,0.07504812
-2.42821411,2.44694191,0.00034543,0.02936165,0.63309396,1.84127710,0.13185609,0.70158207,0.00372692,0.07784175
-2.42221111,2.50839015,0.00038312,0.03103821,0.64547114,1.86949921,0.13195946,0.73651767,0.00366497,0.08078619
-2.41620810,2.57284706,0.00042526,0.03295037,0.65739906,1.89695619,0.13222115,0.77469048,0.00364316,0.08386989
-2.41020510,2.64013165,0.00047163,0.03511094,0.66883685,1.92353452,0.13267096,0.81601067,0.00366258,0.08708283
-2.40420210,2.71007203,0.00052198,0.03752758,0.67976706,1.94919027,0.13333478,0.86034540,0.00372377,0.09041605
-2.39819910,2.78248962,0.00057596,0.04020183,0.69019374,1.97394111,0.13423313,0.90751115,0.00382672,0.09386095
-2.39219610,2.85718138,0.00063315,0.04312848,0.70013942,1.99785466,0.13537993,0.95726687,0.00397084,0.09740843
-2.38619310,2.93390119,0.00069307,0.04629496,0.70964109,2.02103396,0.13678164,1.00930852,0.00415496,0.10104788
-2.38019010,3.01234188,0.00075515,0.04968104,0.71874536,2.04360099,0.13843668,1.06326563,0.00437732,0.10476615
-2.37418709,3.09211951,0.00081880,0.05325873,0.72750322,2.06567919,0.14033536,1.11870035,0.00463561,0.10854652
-2.36818409,3.17276118,0.00088337,0.05699249,0.73596467,2.08737627,0.14246017,1.17510957,0.00492703,0.11236774
-2.36218109,3.25369786,0.00094818,0.06083969,0.74417356,2.10876834,0.14478652,1.23193028,0.00524831,0.11620333
-2.35617809,3.33426304,0.00101259,0.06475131,0.75216296,2.12988646,0.14728374,1.28854837,0.00559581,0.12002102
-2.35017509,3.41369815,0.00107596,0.06867299,0.75995148,2.15070658,0.14991654,1.34431076,0.00596559,0.12378264
-2.34417209,3.49116467,0.00113770,0.07254621,0.76754061,2.17114347,0.15264658,1.39854050,0.00635353,0.12744428
-2.33816908,3.56576293,0.00119731,0.07630982,0.77491341,2.19104915,0.15543420,1.45055446,0.00675538,0.13095684
-2.33216608,3.63655680,0.00125439,0.07990155,0.78203453,2.21021588,0.15824024,1.49968277,0.00716691,0.13426701
-2.32616308,3.70260310,0.00130868,0.08325982,0.78885161,2.22838355,0.16102770,1.54528925,0.00758399,0.13731860
-2.32016008,3.76298425,0.00136005,0.08632539,0.79529790,2.24525093,0.16376326,1.58679175,0.00800269,0.14005412
-2.31415708,3.81684229,0.00140854,0.08904317,0.80129604,2.26049008,0.16641856,1.62368141,0.00841937,0.14241666
-2.30815408,3.86341228,0.00145435,0.09136380,0.80676251,2.27376285,0.16897107,1.65553988,0.00883074,0.14435193
-2.30215108,3.90205314,0.00149786,0.09324516,0.81161269,2.28473849,0.17140458,1.68205335,0.00923390,0.14581028
-2.29614807,3.93227391,0.00153963,0.09465358,0.81576598,2.29311105,0.17370923,1.70302277,0.00962642,0.14674876
-2.29014507,3.95375395,0.00158034,0.09556487,0.81915081,2.29861558,0.17588113,1.71836964,0.01000631,0.14713291
-2.28414207,3.96635559,0.00162085,0.09596496,0.82170896,2.30104198,0.17792155,1.72813675,0.01037201,0.14693842
-2.27813907,3.97012864,0.00166208,0.09585022,0.82339927,2.30024576,0.17983570,1.73248420,0.01072238,0.14615228
-2.27213607,3.96530637,0.00170507,0.09522745,0.82420007,2.29615507,0.18163134,1.73168045,0.01105662,0.14477373
-2.26613307,3.95229325,0.00175086,0.09411349,0.82411062,2.28877360,0.18331713,1.72608928,0.01137422,0.14281456
-2.26013007,3.93164528,0.00180053,0.09253453,0.82315120,2.27817955,0.18490094,1.71615305,0.01167488,0.14029906
-2.25412706,3.90404432,0.00185508,0.09052510,0.82136202,2.26452067,0.18638827,1.70237351,0.01195840,0.13726348
-2.24812406,3.87026790,0.00191544,0.08812688,0.81880109,2.24800623,0.18778083,1.68529104,0.01222464,0.13375507
-2.24212106,3.83115675,0.00198242,0.08538719,0.81554122,2.22889634,0.18907539,1.66546354,0.01247339,0.12983075
-2.23611806,3.78758206,0.00205665,0.08235756,0.81166647,2.20748997,0.19026314,1.64344627,0.01270433,0.12555549
-2.23011506,3.74041454,0.00213858,0.07909205,0.80726832,2.18411237,0.19132936,1.61977359,0.01291700,0.12100047
-2.22411206,3.69049740,0.00222843,0.07564576,0.80244195,2.15910307,0.19225376,1.59494367,0.01311074,0.11624118
-2.21810905,3.63862477,0.00232615,0.07207333,0.79728297,2.13280546,0.19301121,1.56940680,0.01328473,0.11135544
-2.21210605,3.58552696,0.00243145,0.06842761,0.79188491,2.10555882,0.19357299,1.54355802,0.01343799,0.10642155
-2.20610305,3.53186331,0.00254377,0.06475854,0.78633763,2.07769324,0.19390853,1.51773406,0.01356948,0.10151661
-2.20010005,3.47822276,0.00266228,0.06111226,0.78072693,2.04952805,0.19398740,1.49221460,0.01367817,0.09671502
-2.19409705,3.42513196,0.00278590,0.05753043,0.77513544,2.02137372,0.19378156,1.46722759,0.01376313,0.09208728
-2.18809405,3.37306993,0.00291329,0.05404987,0.76964460,1.99353697,0.19326772,1.44295785,0.01382373,0.08769916
-2.18209105,3.32248790,0.00304292,0.05070239,0.76433773,1.96632869,0.19242964,1.41955821,0.01385972,0.08361107
-2.17608804,3.27383253,0.00317307,0.04751491,0.75930395,1.94007382,0.19126027,1.39716224,0.01387138,0.07987779
-2.17008504,3.22757062,0.00330190,0.04450967,0.75464241,1.91512223,0.18976355,1.37589738,0.01385971,0.07654852
-2.16408204,3.18421271,0.00342744,0.04170476,0.75046667,1.89185937,0.18795581,1.35589758,0.01382652,0.07366707
-2.15807904,3.14433381,0.00354769,0.03911458,0.74690860,1.87071569,0.18586662,1.33731413,0.01377455,0.07127224
-2.15207604,3.10858874,0.00366064,0.03675050,0.74412131,1.85217330,0.18353905,1.32032412,0.01370751,0.06939828
-2.14607304,3.07772058,0.00376435,0.03462148,0.74228079,1.83676910,0.18102937,1.30513543,0.01363019,0.06807543
-2.14007004,3.05256065,0.00385696,0.03273462,0.74158577,1.82509313,0.17840596,1.29198812,0.01354837,0.06733034
-2.13406703,3.03401918,0.00393677,0.03109570,0.74225541,1.81778178,0.17574773,1.28115158,0.01346882,0.06718641
-2.12806403,3.02306637,0.00400228,0.02970958,0.74452490,1.81550521,0.17314194,1.27291780,0.01339918,0.06766399
-2.12206103,3.02070402,0.00405221,0.02858045,0.74863859,1.81894923,0.17068147,1.26759080,0.01334780,0.06878032
-2.11605803,3.02792882,0.00408557,0.02771199,0.75484110,1.82879186,0.16846177,1.26547295,0.01332354,0.07054928
-2.11005503,3.04568860,0.00410166,0.02710730,0.76336644,1.84567541,0.16657751,1.26684874,0.01333553,0.07298095
-2.10405203,3.07483376,0.00410010,0.02676876,0.77442572,1.87017524,0.16511912,1.27196714,0.01339288,0.07608089
-2.09804902,3.11606614,0.00408085,0.02669772,0.78819403,1.90276657,0.16416926,1.28102349,0.01350436,0.07984926
-2.09204602,3.16988818,0.00404419,0.02689408,0.80479707,1.94379103,0.16379951,1.29414199,0.01367808,0.08427989
-2.08604302,3.23655520,0.00399074,0.02735579,0.82429845,1.99342484,0.16406735,1.31136014,0.01392117,0.08935914
-2.08004002,3.31603377,0.00392144,0.02807837,0.84668838,2.05165034,0.16501347,1.33261583,0.01423940,0.09506499
-2.07403702,3.40796872,0.00383751,0.02905438,0.87187448,2.11823287,0.16665972,1.35773839,0.01463691,0.10136606
-2.06803402,3.51166142,0.00374045,0.03027289,0.89967550,2.19270457,0.16900761,1.38644407,0.01511591,0.10822092
-2.06203102,3.62606104,0.00363200,0.03171916,0.92981855,2.27435640,0.17203761,1.41833659,0.01567646,0.11557772
-2.05602801,3.74977032,0.00351408,0.03337432,0.96194023,2.36223965,0.17570912,1.45291309,0.01631629,0.12337413
-2.05002501,3.88106638,0.00338877,0.03521527,0.99559185,2.45517722,0.17996131,1.48957535,0.01703072,0.13153775
-2.04402201,4.01793667,0.00325827,0.03721473,1.03024896,2.55178507,0.18471476,1.52764620,0.01781262,0.13998703
-2.03801901,4.15812899,0.00312483,0.03934149,1.06532473,2.65050331,0.18987376,1.56639037,0.01865251,0.14863266
-2.03201601,4.29921431,0.00299076,0.04156087,1.10018695,2.74963602,0.19532939,1.60503915,0.01953871,0.15737951
-2.02601301,4.43865981,0.00285831,0.04383537,1.13417789,2.84739850,0.20096317,1.64281777,0.02045760,0.16612904
-2.02001001,4.57390951,0.00272970,0.04612549,1.16663623,2.94197002,0.20665114,1.67897433,0.02139397,0.17478208
-2.01400700,4.70246891,0.00260708,0.04839071,1.19692008,3.03155013,0.21226829,1.71280902,0.02233145,0.18324199
-2.00800400,4.82199022,0.00249245,0.05059058,1.22442999,3.11441597,0.21769304,1.74370224,0.02325298,0.19141796
-2.00200100,4.93035416,0.00238771,0.05268593,1.24863091,3.18897814,0.22281184,1.77114021,0.02414137,0.19922842
-1.99599800,5.02574460,0.00229458,0.05463998,1.26907196,3.25383270,0.22752332,1.79473694,0.02497983,0.20660423
-1.98999500,5.10671258,0.00221462,0.05641960,1.28540301,3.30780696,0.23174217,1.81425124,0.02575258,0.21349168
-1.98399200,5.17222652,0.00214921,0.05799625,1.29738734,3.34999679,0.23540234,1.82959798,0.02644535,0.21985499
-1.97798899,5.22170606,0.00209954,0.05934702,1.30490953,3.37979403,0.23845949,1.84085269,0.02704591,0.22567819
-1.97198599,5.25503789,0.00206663,0.06045524,1.30797835,3.39690251,0.24089254,1.84824939,0.02754446,0.23096621
-1.96598299,5.27257239,0.00205129,0.06131106,1.30672438,3.40134208,0.24270428,1.85217115,0.02793403,0.23574513
-1.95997999,5.27510122,0.00205417,0.06191164,1.30139247,3.39344052,0.24392087,1.85313404,0.02821064,0.24006146
-1.95397699,5.26381671,0.00207573,0.06226106,1.29232945,3.37381372,0.24459041,1.85176468,0.02837342,0.24398047
-1.94797399,5.24025472,0.00211623,0.06237007,1.27996776,3.34333518,0.24478049,1.84877251,0.02842464,0.24758353
-1.94197099,5.20622375,0.00217578,0.06225540,1.26480568,3.30309631,0.24457482,1.84491788,0.02836948,0.25096463
-1.93596798,5.16372341,0.00225427,0.06193896,1.24738531,3.25435958,0.24406924,1.84097725,0.02821581,0.25422613
-1.92996498,5.11485623,0.00235144,0.06144679,1.22826936,3.19850658,0.24336712,1.83770730,0.02797380,0.25747395
-1.92396198,5.06173694,0.00246679,0.06080783,1.20801788,3.13698369,0.24257437,1.83580935,0.02765542,0.26081243
-1.91795898,5.00640347,0.00259962,0.06005263,1.18716610,3.07124771,0.24179451,1.83589597,0.02727396,0.26433904
-1.91195598,4.95073386,0.00274905,0.05921203,1.16620434,3.00271403,0.24112371,1.83846132,0.02684341,0.26813931
-1.90595298,4.89637303,0.00291391,0.05831589,1.14556112,2.93270952,0.24064635,1.84385658,0.02637790,0.27228212
-1.89994997,4.84467262,0.00309283,0.05739183,1.12558990,2.86243224,0.24043109,1.85227182,0.02589113,0.27681567
-1.89394697,4.79664663,0.00328419,0.05646425,1.10656020,2.79291940,0.24052778,1.86372509,0.02539588,0.28176433
-1.88794397,4.75294453,0.00348610,0.05555344,1.08865321,2.72502471,0.24096525,1.87805943,0.02490358,0.28712657
-1.88194097,4.71384291,0.00369644,0.05467505,1.07196192,2.65940567,0.24175024,1.89494775,0.02442394,0.29287402
