energy_ev,total_up,Cd_p_up,Cd_d_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up
-5.51975988,0.91527578,0.30093216,0.18996919,0.02815240,0.00000000,0.08371804,0.48602073
-5.51375688,0.88915262,0.29091086,0.18463164,0.02688935,0.00000000,0.08174350,0.47196436
-5.50775388,0.85886356,0.27970721,0.17841776,0.02554939,0.00000000,0.07933610,0.45571221
-5.50175088,0.82482929,0.26746564,0.17141353,0.02414780,0.00000000,0.07653189,0.43748882
-5.49574787,0.78754705,0.25435239,0.16372102,0.02270094,0.00000000,0.07337487,0.41755856
-5.48974487,0.74757734,0.24055141,0.15545560,0.02122587,0.00000000,0.06991575,0.39621857
-5.48374187,0.70552902,0.22625981,0.14674280,0.01973994,0.00000000,0.06621048,0.37379090
-5.47773887,0.66204333,0.21168316,0.13771492,0.01826037,0.00000000,0.06231867,0.35061406
-5.47173587,0.61777764,0.19703070,0.12850762,0.01680392,0.00000000,0.05830200,0.32703455
-5.46573287,0.57338963,0.18251074,0.11925654,0.01538654,0.00000000,0.05422259,0.30339853
-5.45972986,0.52952241,0.16832650,0.11009413,0.01402308,0.00000000,0.05014148,0.28004405
-5.45372686,0.48679113,0.15467237,0.10114682,0.01272709,0.00000000,0.04611724,0.25729412
-5.44772386,0.44577156,0.14173072,0.09253254,0.01151064,0.00000000,0.04220477,0.23545076
-5.44172086,0.40699075,0.12966948,0.08435873,0.01038426,0.00000000,0.03845432,0.21479024
-5.43571786,0.37091992,0.11864023,0.07672083,0.00935688,0.00000000,0.03491069,0.19555942
-5.42971486,0.33796969,0.10877699,0.06970123,0.00843587,0.00000000,0.03161277,0.17797332
-5.42371186,0.30848728,0.10019551,0.06336869,0.00762709,0.00000000,0.02859317,0.16221386
-5.41770885,0.28275564,0.09299305,0.05777815,0.00693503,0.00000000,0.02587821,0.14842943
-5.41170585,0.26099418,0.08724846,0.05297091,0.00636290,0.00000000,0.02348800,0.13673534
-5.40570285,0.24336063,0.08302258,0.04897508,0.00591283,0.00000000,0.02143668,0.12721493
-5.39969985,0.22995387,0.08035863,0.04580620,0.00558600,0.00000000,0.01973284,0.11992107
-5.39369685,0.22081724,0.07928276,0.04346808,0.00538280,0.00000000,0.01837996,0.11487784
-5.38769385,0.21594216,0.07980449,0.04195358,0.00530302,0.00000000,0.01737695,0.11208246
-5.38169085,0.21527174,0.08191700,0.04124554,0.00534597,0.00000000,0.01671868,0.11150703
-5.37568784,0.21870434,0.08559747,0.04131757,0.00551063,0.00000000,0.01639653,0.11310027
-5.36968484,0.22609687,0.09080709,0.04213492,0.00579579,0.00000000,0.01639891,0.11678900
-5.36368184,0.23726793,0.09749125,0.04365521,0.00620018,0.00000000,0.01671175,0.12247957
-5.35767884,0.25200082,0.10557952,0.04582912,0.00672258,0.00000000,0.01731895,0.13005902
-5.35167584,0.27004651,0.11498586,0.04860115,0.00736195,0.00000000,0.01820278,0.13939633
-5.34567284,0.29112674,0.12560898,0.05191022,0.00811758,0.00000000,0.01934430,0.15034358
-5.33966983,0.31493741,0.13733291,0.05569045,0.00898920,0.00000000,0.02072364,0.16273726
-5.33366683,0.34115228,0.15002799,0.05987189,0.00997714,0.00000000,0.02232036,0.17639979
-5.32766383,0.36942733,0.16355222,0.06438137,0.01108246,0.00000000,0.02411376,0.19114134
-5.32166083,0.39940548,0.17775311,0.06914336,0.01230715,0.00000000,0.02608308,0.20676197
-5.31565783,0.43072202,0.19246991,0.07408106,0.01365418,0.00000000,0.02820786,0.22305409
-5.30965483,0.46301041,0.20753632,0.07911743,0.01512768,0.00000000,0.03046810,0.23980535
-5.30365183,0.49590842,0.22278350,0.08417633,0.01673300,0.00000000,0.03284455,0.25680180
-5.29764882,0.52906438,0.23804335,0.08918376,0.01847673,0.00000000,0.03531883,0.27383126
-5.29164582,0.56214331,0.25315192,0.09406900,0.02036663,0.00000000,0.03787367,0.29068687
-5.28564282,0.59483264,0.26795278,0.09876579,0.02241155,0.00000000,0.04049295,0.30717054
-5.27963982,0.62684726,0.28230020,0.10321336,0.02462112,0.00000000,0.04316178,0.32309641
-5.27363682,0.65793365,0.29606207,0.10735739,0.02700549,0.00000000,0.04586652,0.33829392
-5.26763382,0.68787278,0.30912228,0.11115077,0.02957477,0.00000000,0.04859469,0.35261051
-5.26163082,0.71648189,0.32138256,0.11455420,0.03233853,0.00000000,0.05133485,0.36591391
-5.25562781,0.74361473,0.33276371,0.11753653,0.03530509,0.00000000,0.05407645,0.37809377
-5.24962481,0.76916057,0.34320606,0.12007497,0.03848073,0.00000000,0.05680958,0.38906272
-5.24362181,0.79304196,0.35266933,0.12215499,0.04186895,0.00000000,0.05952477,0.39875685
-5.23761881,0.81521145,0.36113178,0.12377012,0.04546956,0.00000000,0.06221272,0.40713558
-5.23161581,0.83564748,0.36858883,0.12492150,0.04927794,0.00000000,0.06486411,0.41418103
-5.22561281,0.85434992,0.37505130,0.12561734,0.05328429,0.00000000,0.06746944,0.41989700
-5.21960980,0.87133539,0.38054323,0.12587231,0.05747305,0.00000000,0.07001890,0.42430753
-5.21360680,0.88663289,0.38509967,0.12570678,0.06182248,0.00000000,0.07250243,0.42745540
-5.20760380,0.90027989,0.38876439,0.12514614,0.06630449,0.00000000,0.07490975,0.42940036
-5.20160080,0.91231926,0.39158775,0.12422005,0.07088469,0.00000000,0.07723064,0.43021744
-5.19559780,0.92279718,0.39362482,0.12296175,0.07552276,0.00000000,0.07945525,0.42999525
-5.18959480,0.93176206,0.39493381,0.12140741,0.08017310,0.00000000,0.08157452,0.42883440
-5.18359180,0.93926458,0.39557487,0.11959556,0.08478577,0.00000000,0.08358070,0.42684594
-5.17758879,0.94535857,0.39560927,0.11756650,0.08930766,0.00000000,0.08546789,0.42414992
-5.17158579,0.95010267,0.39509885,0.11536178,0.09368394,0.00000000,0.08723262,0.42087391
-5.16558279,0.95356236,0.39410580,0.11302374,0.09785960,0.00000000,0.08887434,0.41715151
-5.15957979,0.95581210,0.39269255,0.11059496,0.10178113,0.00000000,0.09039582,0.41312064
-5.15357679,0.95693713,0.39092168,0.10811776,0.10539815,0.00000000,0.09180352,0.40892167
-5.14757379,0.95703469,0.38885583,0.10563362,0.10866505,0.00000000,0.09310758,0.40469523
-5.14157079,0.95621417,0.38655728,0.10318257,0.11154238,0.00000000,0.09432177,0.40057966
-5.13556778,0.95459615,0.38408743,0.10080249,0.11399804,0.00000000,0.09546307,0.39670807
-5.12956478,0.95230995,0.38150577,0.09852844,0.11600817,0.00000000,0.09655109,0.39320513
-5.12356178,0.94948992,0.37886861,0.09639179,0.11755771,0.00000000,0.09760713,0.39018349
-5.11755878,0.94627027,0.37622740,0.09441954,0.11864054,0.00000000,0.09865313,0.38774004
-5.11155578,0.94277899,0.37362685,0.09263347,0.11925928,0.00000000,0.09971033,0.38595219
-5.10555278,0.93913088,0.37110282,0.09104945,0.11942473,0.00000000,0.10079791,0.38487423
-5.09954977,0.93542038,0.36868022,0.08967686,0.11915499,0.00000000,0.10193148,0.38453410
-5.09354677,0.93171454,0.36637110,0.08851803,0.11847431,0.00000000,0.10312170,0.38493072
-5.08754377,0.92804677,0.36417297,0.08756804,0.11741179,0.00000000,0.10437297,0.38603211
-5.08154077,0.92441186,0.36206768,0.08681459,0.11599995,0.00000000,0.10568232,0.38777450
-5.07553777,0.92076271,0.36002095,0.08623819,0.11427333,0.00000000,0.10703868,0.39006265
-5.06953477,0.91700926,0.35798265,0.08581265,0.11226715,0.00000000,0.10842246,0.39277136
-5.06353177,0.91301981,0.35588793,0.08550576,0.11001611,0.00000000,0.10980551,0.39574840
-5.05752876,0.90862493,0.35365923,0.08528031,0.10755347,0.00000000,0.11115163,0.39881863
-5.05152576,0.90362383,0.35120919,0.08509527,0.10491031,0.00000000,0.11241750,0.40178949
-5.04552276,0.89779313,0.34844423,0.08490728,0.10211517,0.00000000,0.11355396,0.40445740
-5.03951976,0.89089748,0.34526882,0.08467215,0.09919388,0.00000000,0.11450780,0.40661508
-5.03351676,0.88270174,0.34159014,0.08434656,0.09616977,0.00000000,0.11522380,0.40805934
-5.02751376,0.87298386,0.33732293,0.08388969,0.09306402,0.00000000,0.11564695,0.40859907
-5.02151076,0.86154802,0.33239428,0.08326483,0.08989627,0.00000000,0.11572482,0.40806303
-5.01550775,0.84823710,0.32674806,0.08244084,0.08668526,0.00000000,0.11540989,0.40630715
-5.00950475,0.83294379,0.32034884,0.08139344,0.08344962,0.00000000,0.11466175,0.40322083
-5.00350175,0.81561981,0.31318491,0.08010613,0.08020854,0.00000000,0.11344904,0.39873208
-4.99749875,0.79628255,0.30527037,0.07857095,0.07698236,0.00000000,0.11175106,0.39281109
-4.99149575,0.77501873,0.29664602,0.07678878,0.07379310,0.00000000,0.10955884,0.38547216
-4.98549275,0.75198481,0.28737907,0.07476930,0.07066464,0.00000000,0.10687590,0.37677380
-4.97948974,0.72740412,0.27756159,0.07253060,0.06762279,0.00000000,0.10371828,0.36681696
-4.97348674,0.70156077,0.26730780,0.07009848,0.06469507,0.00000000,0.10011417,0.35574151
-4.96748374,0.67479050,0.25675029,0.06750535,0.06191030,0.00000000,0.09610299,0.34372115
-4.96148074,0.64746912,0.24603530,0.06478899,0.05929789,0.00000000,0.09173405,0.33095687
-4.95547774,0.61999890,0.23531742,0.06199100,0.05688704,0.00000000,0.08706482,0.31766941
-4.94947474,0.59279373,0.22475374,0.05915519,0.05470580,0.00000000,0.08215889,0.30409096
-4.94347174,0.56626360,0.21449797,0.05632592,0.05278004,0.00000000,0.07708380,0.29045654
-4.93746873,0.54079937,0.20469461,0.05354643,0.05113244,0.00000000,0.07190882,0.27699547
-4.93146573,0.51675837,0.19547352,0.05085731,0.04978158,0.00000000,0.06670267,0.26392324
-4.92546273,0.49445160,0.18694516,0.04829507,0.04874107,0.00000000,0.06153150,0.25143425
-4.91945973,0.47413310,0.17919668,0.04589101,0.04801895,0.00000000,0.05645701,0.23969562
-4.91345673,0.45599193,0.17228896,0.04367030,0.04761729,0.00000000,0.05153486,0.22884235
-4.90745373,0.44014713,0.16625490,0.04165135,0.04753207,0.00000000,0.04681347,0.21897403
-4.90145073,0.42664575,0.16109879,0.03984553,0.04775328,0.00000000,0.04233316,0.21015317
-4.89544772,0.41546403,0.15679696,0.03825716,0.04826535,0.00000000,0.03812565,0.20240515
-4.88944472,0.40651162,0.15329952,0.03688381,0.04904785,0.00000000,0.03421391,0.19571977
-4.88344172,0.39963837,0.15053315,0.03571689,0.05007636,0.00000000,0.03061240,0.19005416
-4.87743872,0.39464356,0.14840480,0.03474238,0.05132357,0.00000000,0.02732757,0.18533701
-4.87143572,0.39128675,0.14680601,0.03394188,0.05276048,0.00000000,0.02435857,0.18147368
-4.86543272,0.38929991,0.14561783,0.03329362,0.05435767,0.00000000,0.02169822,0.17835202
-4.85942971,0.38840009,0.14471585,0.03277366,0.05608650,0.00000000,0.01933400,0.17584858
-4.85342671,0.38830192,0.14397536,0.03235704,0.05792029,0.00000000,0.01724921,0.17383482
-4.84742371,0.38872959,0.14327622,0.03201891,0.05983531,0.00000000,0.01542410,0.17218307
-4.84142071,0.38942738,0.14250736,0.03173550,0.06181152,0.00000000,0.01383691,0.17077202
-4.83541771,0.39016869,0.14157060,0.03148501,0.06383309,0.00000000,0.01246495,0.16949134
-4.82941471,0.39076283,0.14038382,0.03124834,0.06588866,0.00000000,0.01128544,0.16824537
-4.82341171,0.39105967,0.13888318,0.03100954,0.06797118,0.00000000,0.01027636,0.16695579
-4.81740870,0.39095180,0.13702448,0.03075611,0.07007762,0.00000000,0.00941703,0.16556305
-4.81140570,0.39037443,0.13478366,0.03047913,0.07220831,0.00000000,0.00868862,0.16402672
-4.80540270,0.38930309,0.13215628,0.03017310,0.07436611,0.00000000,0.00807451,0.16232471
-4.79939970,0.38774944,0.12915638,0.02983572,0.07655547,0.00000000,0.00756050,0.16045157
-4.79339670,0.38575568,0.12581452,0.02946745,0.07878140,0.00000000,0.00713491,0.15841600
-4.78739370,0.38338779,0.12217537,0.02907103,0.08104848,0.00000000,0.00678855,0.15623774
-4.78139070,0.38072836,0.11829487,0.02865089,0.08335993,0.00000000,0.00651467,0.15394417
-4.77538769,0.37786929,0.11423725,0.02821256,0.08571696,0.00000000,0.00630874,0.15156669
-4.76938469,0.37490492,0.11007192,0.02776212,0.08811822,0.00000000,0.00616823,0.14913734
-4.76338169,0.37192598,0.10587055,0.02730567,0.09055973,0.00000000,0.00609238,0.14668564
-4.75737869,0.36901470,0.10170435,0.02684891,0.09303489,0.00000000,0.00608190,0.14423600
-4.75137569,0.36624126,0.09764171,0.02639682,0.09553500,0.00000000,0.00613864,0.14180567
-4.74537269,0.36366175,0.09374623,0.02595343,0.09804993,0.00000000,0.00626529,0.13940360
-4.73936968,0.36131752,0.09007527,0.02552173,0.10056904,0.00000000,0.00646504,0.13702986
-4.73336668,0.35923600,0.08667888,0.02510370,0.10308223,0.00000000,0.00674130,0.13467601
-4.72736368,0.35743256,0.08359927,0.02470046,0.10558105,0.00000000,0.00709735,0.13232602
-4.72136068,0.35591330,0.08087055,0.02431241,0.10805974,0.00000000,0.00753603,0.12995795
-4.71535768,0.35467831,0.07851896,0.02393958,0.11051608,0.00000000,0.00805949,0.12754596
-4.70935468,0.35372512,0.07656316,0.02358185,0.11295200,0.00000000,0.00866886,0.12506279
-4.70335168,0.35305206,0.07501489,0.02323931,0.11537386,0.00000000,0.00936401,0.12248230
-4.69734867,0.35266100,0.07387956,0.02291249,0.11779224,0.00000000,0.01014333,0.11978210
-4.69134567,0.35255950,0.07315693,0.02260269,0.12022142,0.00000000,0.01100353,0.11694599
-4.68534267,0.35276206,0.07284183,0.02231207,0.12267827,0.00000000,0.01193946,0.11396622
-4.67933967,0.35329037,0.07292469,0.02204386,0.12518088,0.00000000,0.01294408,0.11084528
-4.67333667,0.35417272,0.07339209,0.02180237,0.12774675,0.00000000,0.01400836,0.10759737
-4.66733367,0.35544254,0.07422725,0.02159301,0.13039084,0.00000000,0.01512138,0.10424934
-4.66133067,0.35713632,0.07541034,0.02142221,0.13312342,0.00000000,0.01627042,0.10084119
-4.65532766,0.35929119,0.07691896,0.02129729,0.13594808,0.00000000,0.01744119,0.09742605
-4.64932466,0.36194239,0.07872844,0.02122634,0.13885979,0.00000000,0.01861816,0.09406985
-4.64332166,0.36512089,0.08081234,0.02121804,0.14184340,0.00000000,0.01978491,0.09085053
-4.63731866,0.36885149,0.08314295,0.02128149,0.14487254,0.00000000,0.02092463,0.08785702
-4.63131566,0.37315160,0.08569192,0.02142604,0.14790914,0.00000000,0.02202067,0.08518784
-4.62531266,0.37803078,0.08843096,0.02166117,0.15090351,0.00000000,0.02305712,0.08294971
-4.61930965,0.38349119,0.09133271,0.02199634,0.15379522,0.00000000,0.02401945,0.08125576
-4.61330665,0.38952892,0.09437163,0.02244091,0.15651451,0.00000000,0.02489513,0.08022376
-4.60730365,0.39613597,0.09752487,0.02300405,0.15898447,0.00000000,0.02567429,0.07997413
-4.60130065,0.40330286,0.10077318,0.02369461,0.16112366,0.00000000,0.02635024,0.08062783
-4.59529765,0.41102139,0.10410163,0.02452109,0.16284915,0.00000000,0.02692001,0.08230403
-4.58929465,0.41928745,0.10750016,0.02549148,0.16407990,0.00000000,0.02738471,0.08511763
-4.58329165,0.42810334,0.11096389,0.02661307,0.16474010,0.00000000,0.02774981,0.08917651
-4.57728864,0.43747942,0.11449302,0.02789228,0.16476252,0.00000000,0.02802522,0.09457857
-4.57128564,0.44743468,0.11809243,0.02933432,0.16409159,0.00000000,0.02822528,0.10140852
-4.56528264,0.45799619,0.12177085,0.03094287,0.16268594,0.00000000,0.02836849,0.10973444
-4.55927964,0.46919703,0.12553959,0.03271964,0.16052056,0.00000000,0.02847712,0.11960429
-4.55327664,0.48107292,0.12941095,0.03466388,0.15758810,0.00000000,0.02857663,0.13104220
-4.54727364,0.49365759,0.13339636,0.03677188,0.15389956,0.00000000,0.02869487,0.14404502
-4.54127064,0.50697694,0.13750421,0.03903642,0.14948415,0.00000000,0.02886128,0.15857899
-4.53526763,0.52104257,0.14173774,0.04144634,0.14438845,0.00000000,0.02910579,0.17457686
-4.52926463,0.53584483,0.14609287,0.04398604,0.13867482,0.00000000,0.02945776,0.19193562
-4.52326163,0.55134614,0.15055626,0.04663518,0.13241928,0.00000000,0.02994485,0.21051507
-4.51725863,0.56747475,0.15510374,0.04936851,0.12570884,0.00000000,0.03059185,0.23013739
-4.51125563,0.58411982,0.15969921,0.05215586,0.11863857,0.00000000,0.03141957,0.25058788
-4.50525263,0.60112797,0.16429409,0.05496238,0.11130837,0.00000000,0.03244380,0.27161703
-4.49924962,0.61830187,0.16882746,0.05774892,0.10381984,0.00000000,0.03367446,0.29294393
-4.49324662,0.63540115,0.17322696,0.06047278,0.09627316,0.00000000,0.03511480,0.31426117
-4.48724362,0.65214569,0.17741033,0.06308856,0.08876422,0.00000000,0.03676095,0.33524099
-4.48124062,0.66822143,0.18128769,0.06554929,0.08138219,0.00000000,0.03860163,0.35554269
-4.47523762,0.68328849,0.18476435,0.06780773,0.07420741,0.00000000,0.04061819,0.37482105
-4.46923462,0.69699138,0.18774418,0.06981775,0.06730985,0.00000000,0.04278486,0.39273549
-4.46323162,0.70897081,0.19013320,0.07153585,0.06074807,0.00000000,0.04506942,0.40895965
-4.45722861,0.71887671,0.19184337,0.07292259,0.05456869,0.00000000,0.04743403,0.42319105
-4.45122561,0.72638167,0.19279631,0.07394405,0.04880636,0.00000000,0.04983644,0.43516034
-4.44522261,0.73119440,0.19292680,0.07457311,0.04348416,0.00000000,0.05223135,0.44463996
-4.43921961,0.73307230,0.19218584,0.07479053,0.03861440,0.00000000,0.05457204,0.45145157
-4.43321661,0.73183275,0.19054315,0.07458578,0.03419973,0.00000000,0.05681207,0.45547216
-4.42721361,0.72736235,0.18798898,0.07395762,0.03023439,0.00000000,0.05890712,0.45663843
-4.42121061,0.71962381,0.18453510,0.07291431,0.02670572,0.00000000,0.06081669,0.45494923
-4.41520760,0.70866011,0.18021501,0.07147351,0.02359560,0.00000000,0.06250591,0.45046604
-4.40920460,0.69459557,0.17508323,0.06966184,0.02088197,0.00000000,0.06394700,0.44331138
-4.40320160,0.67763405,0.16921390,0.06751415,0.01854020,0.00000000,0.06512056,0.43366519
-4.39719860,0.65805404,0.16269854,0.06507245,0.01654435,0.00000000,0.06601659,0.42175942
-4.39119560,0.63620107,0.15564326,0.06238472,0.01486825,0.00000000,0.06663510,0.40787097
-4.38519260,0.61247766,0.14816550,0.05950339,0.01348641,0.00000000,0.06698627,0.39231328
-4.37918959,0.58733126,0.14039037,0.05648382,0.01237467,0.00000000,0.06709025,0.37542689
-4.37318659,0.56124062,0.13244690,0.05338269,0.01151061,0.00000000,0.06697649,0.35756943
-4.36718359,0.53470128,0.12446418,0.05025636,0.01087389,0.00000000,0.06668262,0.33910526
-4.36118059,0.50821046,0.11656767,0.04715931,0.01044619,0.00000000,0.06625301,0.32039521
-4.35517759,0.48225222,0.10887582,0.04414274,0.01021120,0.00000000,0.06573692,0.30178685
-4.34917459,0.45728321,0.10149691,0.04125325,0.01015428,0.00000000,0.06518648,0.28360545
-4.34317159,0.43371952,0.09452655,0.03853181,0.01026216,0.00000000,0.06465442,0.26614595
-4.33716858,0.41192514,0.08804548,0.03601283,0.01052247,0.00000000,0.06419178,0.24966629
-4.33116558,0.39220235,0.08211815,0.03372359,0.01092330,0.00000000,0.06384569,0.23438204
-4.32516258,0.37478419,0.07679172,0.03168382,0.01145269,0.00000000,0.06365720,0.22046265
-4.31915958,0.35982946,0.07209567,0.02990559,0.01209825,0.00000000,0.06365943,0.20802918
-4.31315658,0.34742009,0.06804204,0.02839336,0.01284671,0.00000000,0.06387602,0.19715368
-4.30715358,0.33756114,0.06462609,0.02714432,0.01368366,0.00000000,0.06431999,0.18786000
