energy_ev,total_up,Ag_p_up,Ag_d_up,Ga_p_up,Ga_d_up,Te_p_up,Te_d_up
-5.17158579,2.33516815,0.37595699,1.89357502,0.07997228,0.00000000,0.23613740,0.00000000
-5.16558279,2.33841124,0.38025238,1.89420807,0.07949812,0.00000000,0.23599052,0.00000000
-5.15957979,2.33655542,0.38366696,1.89090621,0.07880081,0.00000000,0.23524404,0.00000000
-5.15357679,2.32954066,0.38629549,1.88354406,0.07791387,0.00000000,0.23392036,0.00000000
-5.14757379,2.31742630,0.38824889,1.87208992,0.07687412,0.00000000,0.23205675,0.00000000
-5.14157079,2.30038323,0.38965020,1.85660092,0.07572050,0.00000000,0.22970455,0.00000000
-5.13556778,2.27868219,0.39063027,1.83721509,0.07449285,0.00000000,0.22692785,0.00000000
-5.12956478,2.25267900,0.39132327,1.81414079,0.07323070,0.00000000,0.22380191,0.00000000
-5.12356178,2.22279765,0.39186232,1.78764447,0.07197210,0.00000000,0.22041125,0.00000000
-5.11755878,2.18951229,0.39237536,1.75803745,0.07075261,0.00000000,0.21684759,0.00000000
-5.11155578,2.15332912,0.39298140,1.72566251,0.06960436,0.00000000,0.21320774,0.00000000
-5.10555278,2.11476915,0.39378749,1.69088116,0.06855532,0.00000000,0.20959139,0.00000000
-5.09954977,2.07435286,0.39488632,1.65406224,0.06762879,0.00000000,0.20609909,0.00000000
-5.09354677,2.03258719,0.39635469,1.61557233,0.06684307,0.00000000,0.20283036,0.00000000
-5.08754377,1.98995564,0.39825293,1.57576842,0.06621141,0.00000000,0.19988193,0.00000000
-5.08154077,1.94691163,0.40062516,1.53499300,0.06574212,0.00000000,0.19734630,0.00000000
-5.07553777,1.90387503,0.40350039,1.49357158,0.06543899,0.00000000,0.19531042,0.00000000
-5.06953477,1.86123178,0.40689441,1.45181241,0.06530183,0.00000000,0.19385469,0.00000000
-5.06353177,1.81933605,0.41081219,1.41000803,0.06532720,0.00000000,0.19305200,0.00000000
-5.05752876,1.77851421,0.41525070,1.36843816,0.06550920,0.00000000,0.19296701,0.00000000
-5.05152576,1.73906999,0.42020186,1.32737331,0.06584040,0.00000000,0.19365542,0.00000000
-5.04552276,1.70128984,0.42565536,1.28707848,0.06631267,0.00000000,0.19516329,0.00000000
-5.03951976,1.66544773,0.43160116,1.24781629,0.06691804,0.00000000,0.19752637,0.00000000
-5.03351676,1.63180857,0.43803141,1.20984892,0.06764931,0.00000000,0.20076937,0.00000000
-5.02751376,1.60062969,0.44494161,1.17343852,0.06850066,0.00000000,0.20490523,0.00000000
-5.02151076,1.57215985,0.45233085,1.13884559,0.06946787,0.00000000,0.20993436,0.00000000
-5.01550775,1.54663573,0.46020115,1.10632535,0.07054845,0.00000000,0.21584396,0.00000000
-5.00950475,1.52427576,0.46855578,1.07612201,0.07174142,0.00000000,0.22260739,0.00000000
-5.00350175,1.50527183,0.47739675,1.04846132,0.07304693,0.00000000,0.23018385,0.00000000
-4.99749875,1.48977914,0.48672159,1.02354164,0.07446560,0.00000000,0.23851820,0.00000000
-4.99149575,1.47790524,0.49651962,1.00152428,0.07599772,0.00000000,0.24754131,0.00000000
-4.98549275,1.46969884,0.50676797,0.98252367,0.07764235,0.00000000,0.25717070,0.00000000
-4.97948974,1.46513943,0.51742774,0.96659807,0.07939633,0.00000000,0.26731185,0.00000000
-4.97348674,1.46412878,0.52844050,0.95374162,0.08125336,0.00000000,0.27785988,0.00000000
-4.96748374,1.46648491,0.53972547,0.94387836,0.08320314,0.00000000,0.28870192,0.00000000
-4.96148074,1.47193944,0.55117768,0.93685890,0.08523073,0.00000000,0.29971981,0.00000000
-4.95547774,1.48013877,0.56266732,0.93245992,0.08731608,0.00000000,0.31079327,0.00000000
-4.94947474,1.49064932,0.57404030,0.93038715,0.08943387,0.00000000,0.32180333,0.00000000
-4.94347174,1.50296684,0.58512030,0.93028144,0.09155373,0.00000000,0.33263585,0.00000000
-4.93746873,1.51652953,0.59571208,0.93172817,0.09364062,0.00000000,0.34318499,0.00000000
-4.93146573,1.53073437,0.60560611,0.93426937,0.09565571,0.00000000,0.35335640,0.00000000
-4.92546273,1.54495598,0.61458417,0.93741812,0.09755740,0.00000000,0.36307008,0.00000000
-4.91945973,1.55856702,0.62242578,0.94067459,0.09930263,0.00000000,0.37226248,0.00000000
-4.91345673,1.57095902,0.62891519,0.94354292,0.10084832,0.00000000,0.38088805,0.00000000
-4.90745373,1.58156277,0.63384842,0.94554811,0.10215297,0.00000000,0.38891985,0.00000000
-4.90145073,1.58986702,0.63704025,0.94625203,0.10317813,0.00000000,0.39634931,0.00000000
-4.89544772,1.59543461,0.63833057,0.94526795,0.10388995,0.00000000,0.40318514,0.00000000
-4.88944472,1.59791530,0.63759007,0.94227275,0.10426039,0.00000000,0.40945146,0.00000000
-4.88344172,1.59705476,0.63472476,0.93701636,0.10426838,0.00000000,0.41518516,0.00000000
-4.87743872,1.59269918,0.62967930,0.92932795,0.10390055,0.00000000,0.42043282,0.00000000
-4.87143572,1.58479580,0.62243903,0.91911890,0.10315169,0.00000000,0.42524717,0.00000000
-4.86543272,1.57338910,0.61303048,0.90638228,0.10202493,0.00000000,0.42968352,0.00000000
-4.85942971,1.55861353,0.60152063,0.89118919,0.10053147,0.00000000,0.43379622,0.00000000
-4.85342671,1.54068291,0.58801482,0.87368220,0.09869011,0.00000000,0.43763542,0.00000000
-4.84742371,1.51987764,0.57265361,0.85406649,0.09652643,0.00000000,0.44124435,0.00000000
-4.84142071,1.49653028,0.55560867,0.83259907,0.09407178,0.00000000,0.44465721,0.00000000
-4.83541771,1.47101057,0.53707799,0.80957686,0.09136211,0.00000000,0.44789788,0.00000000
-4.82941471,1.44371052,0.51728063,0.78532417,0.08843671,0.00000000,0.45097941,0.00000000
-4.82341171,1.41503048,0.49645128,0.76018037,0.08533693,0.00000000,0.45390439,0.00000000
-4.81740870,1.38536678,0.47483481,0.73448800,0.08210496,0.00000000,0.45666606,0.00000000
-4.81140570,1.35510130,0.45268101,0.70858220,0.07878263,0.00000000,0.45925015,0.00000000
-4.80540270,1.32459348,0.43023976,0.68278147,0.07541046,0.00000000,0.46163728,0.00000000
-4.79939970,1.29417464,0.40775668,0.65738032,0.07202682,0.00000000,0.46380566,0.00000000
-4.79339670,1.26414466,0.38546929,0.63264366,0.06866728,0.00000000,0.46573405,0.00000000
-4.78739370,1.23477089,0.36360395,0.60880318,0.06536419,0.00000000,0.46740457,0.00000000
-4.78139070,1.20628875,0.34237325,0.58605547,0.06214643,0.00000000,0.46880534,0.00000000
-4.77538769,1.17890370,0.32197412,0.56456179,0.05903935,0.00000000,0.46993261,0.00000000
-4.76938469,1.15279412,0.30258643,0.54444917,0.05606480,0.00000000,0.47079231,0.00000000
-4.76338169,1.12811455,0.28437210,0.52581255,0.05324142,0.00000000,0.47140083,0.00000000
-4.75737869,1.10499888,0.26747450,0.50871772,0.05058480,0.00000000,0.47178504,0.00000000
-4.75137569,1.08356309,0.25201834,0.49320470,0.04810790,0.00000000,0.47198139,0.00000000
-4.74537269,1.06390722,0.23810964,0.47929121,0.04582135,0.00000000,0.47203429,0.00000000
-4.73936968,1.04611653,0.22583601,0.46697617,0.04373380,0.00000000,0.47199369,0.00000000
-4.73336668,1.03026158,0.21526702,0.45624289,0.04185222,0.00000000,0.47191209,0.00000000
-4.72736368,1.01639748,0.20645480,0.44706191,0.04018220,0.00000000,0.47184121,0.00000000
-4.72136068,1.00456248,0.19943466,0.43939340,0.03872814,0.00000000,0.47182831,0.00000000
-4.71535768,0.99477597,0.19422598,0.43318915,0.03749346,0.00000000,0.47191270,0.00000000
-4.70935468,0.98703655,0.19083321,0.42839415,0.03648069,0.00000000,0.47212241,0.00000000
-4.70335168,0.98132014,0.18924711,0.42494794,0.03569160,0.00000000,0.47247137,0.00000000
-4.69734867,0.97757886,0.18944618,0.42278574,0.03512721,0.00000000,0.47295737,0.00000000
-4.69134567,0.97574067,0.19139836,0.42183943,0.03478789,0.00000000,0.47356079,0.00000000
-4.68534267,0.97571023,0.19506287,0.42203869,0.03467334,0.00000000,0.47424442,0.00000000
-4.67933967,0.97737098,0.20039230,0.42331212,0.03478265,0.00000000,0.47495428,0.00000000
-4.67333667,0.98058860,0.20733473,0.42558852,0.03511431,0.00000000,0.47562155,0.00000000
-4.66733367,0.98521559,0.21583592,0.42879835,0.03566622,0.00000000,0.47616543,0.00000000
-4.66133067,0.99109686,0.22584131,0.43287520,0.03643574,0.00000000,0.47649691,0.00000000
-4.65532766,0.99807596,0.23729782,0.43775727,0.03741964,0.00000000,0.47652316,0.00000000
-4.64932466,1.00600151,0.25015519,0.44338879,0.03861415,0.00000000,0.47615229,0.00000000
-4.64332166,1.01473337,0.26436674,0.44972103,0.04001484,0.00000000,0.47529830,0.00000000
-4.63731866,1.02414796,0.27988947,0.45671300,0.04161660,0.00000000,0.47388575,0.00000000
-4.63131566,1.03414239,0.29668327,0.46433149,0.04341341,0.00000000,0.47185408,0.00000000
-4.62531266,1.04463685,0.31470928,0.47255044,0.04539823,0.00000000,0.46916102,0.00000000
-4.61930965,1.05557499,0.33392733,0.48134954,0.04756268,0.00000000,0.46578517,0.00000000
-4.61330665,1.06692213,0.35429252,0.49071198,0.04989675,0.00000000,0.46172735,0.00000000
-4.60730365,1.07866123,0.37575106,0.50062151,0.05238850,0.00000000,0.45701068,0.00000000
-4.60130065,1.09078691,0.39823563,0.51105876,0.05502365,0.00000000,0.45167952,0.00000000
-4.59529765,1.10329765,0.42166036,0.52199722,0.05778525,0.00000000,0.44579711,0.00000000
-4.58929465,1.11618691,0.44591598,0.53339891,0.06065338,0.00000000,0.43944222,0.00000000
-4.58329165,1.12943359,0.47086529,0.54521014,0.06360486,0.00000000,0.43270504,0.00000000
-4.57728864,1.14299269,0.49633942,0.55735776,0.06661315,0.00000000,0.42568244,0.00000000
-4.57128564,1.15678685,0.52213526,0.56974607,0.06964831,0.00000000,0.41847314,0.00000000
-4.56528264,1.17069951,0.54801436,0.58225479,0.07267713,0.00000000,0.41117286,0.00000000
-4.55927964,1.18457044,0.57370361,0.59473836,0.07566347,0.00000000,0.40386994,0.00000000
-4.55327664,1.19819401,0.59889784,0.60702682,0.07856876,0.00000000,0.39664174,0.00000000
-4.54727364,1.21132072,0.62326448,0.61892820,0.08135271,0.00000000,0.38955181,0.00000000
-4.54127064,1.22366203,0.64645015,0.63023265,0.08397412,0.00000000,0.38264829,0.00000000
-4.53526763,1.23489842,0.66808922,0.64071807,0.08639199,0.00000000,0.37596337,0.00000000
-4.52926463,1.24469042,0.68781371,0.65015707,0.08856653,0.00000000,0.36951397,0.00000000
-4.52326163,1.25269197,0.70526448,0.65832488,0.09046046,0.00000000,0.36330344,0.00000000
-4.51725863,1.25856550,0.72010297,0.66500799,0.09204011,0.00000000,0.35732418,0.00000000
-4.51125563,1.26199777,0.73202300,0.67001280,0.09327665,0.00000000,0.35156089,0.00000000
-4.50525263,1.26271555,0.74076211,0.67317408,0.09414704,0.00000000,0.34599432,0.00000000
-4.49924962,1.26050030,0.74611164,0.67436244,0.09463493,0.00000000,0.34060502,0.00000000
-4.49324662,1.25520071,0.74792527,0.67349073,0.09473129,0.00000000,0.33537701,0.00000000
-4.48724362,1.24674258,0.74612532,0.67051859,0.09443481,0.00000000,0.33030098,0.00000000
-4.48124062,1.23513516,0.74070656,0.66545520,0.09375193,0.00000000,0.32537686,0.00000000
-4.47523762,1.22047376,0.73173734,0.65835985,0.09269669,0.00000000,0.32061555,0.00000000
-4.46923462,1.20293836,0.71935782,0.64934036,0.09129024,0.00000000,0.31603974,0.00000000
-4.46323162,1.18278826,0.70377559,0.63854942,0.08956003,0.00000000,0.31168384,0.00000000
-4.45722861,1.16035321,0.68525870,0.62617902,0.08753884,0.00000000,0.30759289,0.00000000
-4.45122561,1.13602148,0.66412658,0.61245337,0.08526365,0.00000000,0.30382079,0.00000000
-4.44522261,1.11022555,0.64073937,0.59762058,0.08277429,0.00000000,0.30042789,0.00000000
-4.43921961,1.08342635,0.61548604,0.58194370,0.08011215,0.00000000,0.29747806,0.00000000
-4.43321661,1.05609679,0.58877199,0.56569143,0.07731884,0.00000000,0.29503561,0.00000000
-4.42721361,1.02870562,0.56100677,0.54912916,0.07443492,0.00000000,0.29316222,0.00000000
-4.42121061,1.00170224,0.53259237,0.53251059,0.07149885,0.00000000,0.29191404,0.00000000
-4.41520760,0.97550335,0.50391253,0.51607046,0.06854597,0.00000000,0.29133919,0.00000000
-4.40920460,0.95048189,0.47532369,0.50001858,0.06560783,0.00000000,0.29147579,0.00000000
-4.40320160,0.92695858,0.44714761,0.48453532,0.06271171,0.00000000,0.29235058,0.00000000
-4.39719860,0.90519637,0.41966594,0.46976876,0.05988027,0.00000000,0.29397820,0.00000000
-4.39119560,0.88539762,0.39311687,0.45583337,0.05713161,0.00000000,0.29636103,0.00000000
-4.38519260,0.86770394,0.36769358,0.44281015,0.05447936,0.00000000,0.29948967,0.00000000
-4.37918959,0.85219828,0.34354464,0.43074802,0.05193301,0.00000000,0.30334382,0.00000000
-4.37318659,0.83890889,0.32077577,0.41966627,0.04949838,0.00000000,0.30789343,0.00000000
-4.36718359,0.82781453,0.29945302,0.40955776,0.04717813,0.00000000,0.31310016,0.00000000
-4.36118059,0.81885061,0.27960675,0.40039252,0.04497236,0.00000000,0.31891875,0.00000000
-4.35517759,0.81191558,0.26123633,0.39212167,0.04287916,0.00000000,0.32529834,0.00000000
-4.34917459,0.80687723,0.24431509,0.38468117,0.04089520,0.00000000,0.33218370,0.00000000
-4.34317159,0.80357858,0.22879532,0.37799547,0.03901619,0.00000000,0.33951600,0.00000000
-4.33716858,0.80184309,0.21461309,0.37198069,0.03723733,0.00000000,0.34723350,0.00000000
-4.33116558,0.80147908,0.20169269,0.36654742,0.03555359,0.00000000,0.35527180,0.00000000
-4.32516258,0.80228331,0.18995057,0.36160304,0.03396005,0.00000000,0.36356392,0.00000000
-4.31915958,0.80404392,0.17929875,0.35705357,0.03245197,0.00000000,0.37204020,0.00000000
-4.31315658,0.80654275,0.16964761,0.35280519,0.03102496,0.00000000,0.38062806,0.00000000
-4.30715358,0.80955732,0.16090819,0.34876544,0.02967498,0.00000000,0.38925191,0.00000000
