energy_ev,total_up,total_down,Bi_p_up,Bi_p_down,Bi_d_up,Bi_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.93846923,2.40341733,-2.46561500,0.40863684,-0.43942472,0.01479255,-0.01594027,0.19572567,-0.19953951,1.99615339,-2.03016043,0.00980253,-0.01135587,0.07322543,-0.06932815
-2.93246623,2.38022220,-2.43365410,0.39776110,-0.42649133,0.01441293,-0.01547436,0.19450852,-0.19700947,1.98283585,-2.00990153,0.00919795,-0.01075942,0.07426753,-0.07042489
-2.92646323,2.35910994,-2.40539427,0.38747155,-0.41442858,0.01406088,-0.01504020,0.19365278,-0.19506985,1.97108937,-1.99257852,0.00860204,-0.01015396,0.07524484,-0.07155838
-2.92046023,2.33949319,-2.38038493,0.37768137,-0.40316298,0.01373452,-0.01463750,0.19307600,-0.19364924,1.96040456,-1.97780740,0.00802204,-0.00954610,0.07612767,-0.07269926
-2.91445723,2.32076677,-2.35811725,0.36830288,-0.39261423,0.01343144,-0.01426542,0.19269379,-0.19267143,1.95025527,-1.96515119,0.00746517,-0.00894284,0.07688759,-0.07381689
-2.90845423,2.30232397,-2.33803327,0.35924923,-0.38269642,0.01314878,-0.01392253,0.19242104,-0.19205593,1.94011358,-1.95412842,0.00693849,-0.00835137,0.07749826,-0.07488001
-2.90245123,2.28357520,-2.31953765,0.35043620,-0.37331944,0.01288331,-0.01360678,0.19217347,-0.19171879,1.92946690,-1.94422405,0.00644873,-0.00777895,0.07793621,-0.07585748
-2.89644822,2.26396862,-2.30201237,0.34178435,-0.36439053,0.01263150,-0.01331557,0.19186939,-0.19157359,1.91783669,-1.93490306,0.00600215,-0.00723274,0.07818171,-0.07671910
-2.89044522,2.24301203,-2.28483430,0.33322124,-0.35581619,0.01238973,-0.01304577,0.19143181,-0.19153289,1.90479820,-1.92562648,0.00560447,-0.00671964,0.07821949,-0.07743648
-2.88444222,2.22029526,-2.26739534,0.32468378,-0.34750440,0.01215439,-0.01279387,0.19079056,-0.19150985,1.89000047,-1.91586973,0.00526071,-0.00624618,0.07803944,-0.07798397
-2.87843922,2.19551180,-2.24912466,0.31612060,-0.33936710,0.01192209,-0.01255606,0.18988458,-0.19142025,1.87318558,-1.90514251,0.00497518,-0.00581834,0.07763723,-0.07833953
-2.87243622,2.16847876,-2.22951217,0.30749421,-0.33132280,0.01168981,-0.01232842,0.18866411,-0.19118469,1.85420622,-1.89300978,0.00475141,-0.00544152,0.07701476,-0.07848565
-2.86643322,2.13915386,-2.20813226,0.29878298,-0.32329943,0.01145506,-0.01210706,0.18709275,-0.19073092,1.83304060,-1.87911268,0.00459212,-0.00512039,0.07618043,-0.07841011
-2.86043022,2.10764833,-2.18466658,0.28998266,-0.31523704,0.01121606,-0.01188834,0.18514918,-0.18999626,1.80980353,-1.86318865,0.00449921,-0.00485887,0.07514923,-0.07810670
-2.85442721,2.07423473,-2.15892488,0.28110739,-0.30709033,0.01097183,-0.01166902,0.18282847,-0.18892991,1.78475307,-1.84508947,0.00447383,-0.00466009,0.07394260,-0.07757572
-2.84842421,2.03934886,-2.13086231,0.27219020,-0.29883093,0.01072231,-0.01144647,0.18014299,-0.18749504,1.75829170,-1.82479630,0.00451634,-0.00452636,0.07258810,-0.07682434
-2.84242121,2.00358503,-2.10059246,0.26328273,-0.29044909,0.01046839,-0.01121878,0.17712254,-0.18567057,1.73096182,-1.80243069,0.00462641,-0.00445922,0.07111880,-0.07586672
-2.83641821,1.96768462,-2.06839468,0.25445433,-0.28195493,0.01021194,-0.01098492,0.17381401,-0.18345249,1.70343498,-1.77826063,0.00480305,-0.00445942,0.06957246,-0.07472391
-2.83041521,1.93251754,-2.03471523,0.24579040,-0.27337882,0.00995577,-0.01074483,0.17028023,-0.18085461,1.67649506,-1.75270099,0.00504467,-0.00452697,0.06799046,-0.07342344
-2.82441221,1.89905720,-2.00016151,0.23739014,-0.26477122,0.00970354,-0.01049944,0.16659826,-0.17790871,1.65101559,-1.72630789,0.00534913,-0.00466124,0.06641664,-0.07199874
-2.81840920,1.86834955,-1.96548910,0.22936360,-0.25620154,0.00945965,-0.01025068,0.16285699,-0.17466399,1.62793175,-1.69976675,0.00571382,-0.00486094,0.06489587,-0.07048824
-2.81240620,1.84147697,-1.93158180,0.22182836,-0.24775641,0.00922907,-0.01000148,0.15915417,-0.17118581,1.60820793,-1.67387403,0.00613569,-0.00512424,0.06347256,-0.06893424
-2.80640320,1.81951845,-1.89942492,0.21490567,-0.23953715,0.00901718,-0.00975560,0.15559307,-0.16755380,1.59280196,-1.64951319,0.00661130,-0.00544881,0.06218915,-0.06738166
-2.80040020,1.80350742,-1.87007275,0.20871649,-0.23165660,0.00882951,-0.00951758,0.15227871,-0.16385927,1.58262725,-1.62762532,0.00713685,-0.00583187,0.06108448,-0.06587653
-2.79439720,1.79438887,-1.84461100,0.20337731,-0.22423550,0.00867154,-0.00929250,0.14931399,-0.16020211,1.57851445,-1.60917552,0.00770820,-0.00627025,0.06019238,-0.06446441
-2.78839420,1.79297752,-1.82411580,0.19899607,-0.21739843,0.00854847,-0.00908584,0.14679570,-0.15668729,1.58117407,-1.59511615,0.00832092,-0.00676043,0.05954022,-0.06318878
-2.78239120,1.79991896,-1.80961058,0.19566829,-0.21126957,0.00846496,-0.00890321,0.14481080,-0.15342095,1.59116179,-1.58634831,0.00897024,-0.00729857,0.05914775,-0.06208938
-2.77638819,1.81565529,-1.80202273,0.19347344,-0.20596831,0.00842496,-0.00875014,0.14343284,-0.15050647,1.60884801,-1.58368312,0.00965105,-0.00788051,0.05902612,-0.06120069
-2.77038519,1.84039718,-1.80214172,0.19247187,-0.20160508,0.00843146,-0.00863182,0.14271892,-0.14804043,1.63439319,-1.58780450,0.01035795,-0.00850181,0.05917720,-0.06055046
-2.76438219,1.87410353,-1.81058057,0.19270221,-0.19827725,0.00848637,-0.00855289,0.14270716,-0.14610884,1.66773019,-1.59923488,0.01108512,-0.00915774,0.05959326,-0.06015855
-2.75837919,1.91647019,-1.82774245,0.19417946,-0.19606559,0.00859042,-0.00851721,0.14341493,-0.14478363,1.70855485,-1.61830570,0.01182642,-0.00984322,0.06025694,-0.06003592
-2.75237619,1.96692827,-1.85379397,0.19689378,-0.19503111,0.00874300,-0.00852770,0.14483772,-0.14411969,1.75632535,-1.64513401,0.01257529,-0.01055287,0.06114165,-0.06018399
-2.74637319,2.02465281,-1.88864664,0.20080997,-0.19521254,0.00894221,-0.00858612,0.14694894,-0.14415247,1.81027103,-1.67960645,0.01332477,-0.01128094,0.06221230,-0.06059433
-2.74037019,2.08858158,-1.93194750,0.20586781,-0.19662458,0.00918485,-0.00869305,0.14970044,-0.14489628,1.86941042,-1.72137167,0.01406753,-0.01202131,0.06342640,-0.06124873
-2.73436718,2.15744379,-1.98307983,0.21198306,-0.19925676,0.00946646,-0.00884774,0.15302390,-0.14634345,1.93257835,-1.76984191,0.01479585,-0.01276743,0.06473549,-0.06211963
-2.72836418,2.22979785,-2.04117412,0.21904922,-0.20307317,0.00978147,-0.00904814,0.15683295,-0.14846423,1.99846117,-1.82420388,0.01550170,-0.01351238,0.06608680,-0.06317096
-2.72236118,2.30407684,-2.10512929,0.22693994,-0.20801295,0.01012334,-0.00929090,0.16102594,-0.15120752,2.06563906,-1.88343908,0.01617678,-0.01424881,0.06742515,-0.06435930
-2.71635818,2.37864028,-2.17364372,0.23551210,-0.21399149,0.01048471,-0.00957147,0.16548935,-0.15450251,2.13263388,-1.94635293,0.01681264,-0.01496900,0.06869497,-0.06563539
-2.71035518,2.45183013,-2.24525502,0.24460935,-0.22090238,0.01085771,-0.00988419,0.17010152,-0.15826090,2.19796076,-2.01161185,0.01740081,-0.01566491,0.06984237,-0.06694586
-2.70435218,2.52202904,-2.31838721,0.25406611,-0.22861998,0.01123408,-0.01022250,0.17473678,-0.16237988,2.26018156,-2.07778712,0.01793288,-0.01632823,0.07081718,-0.06823520
-2.69834917,2.58771854,-2.39140372,0.26371194,-0.23700260,0.01160552,-0.01057909,0.17926971,-0.16674558,2.31795800,-2.14340375,0.01840077,-0.01695050,0.07157489,-0.06944782
-2.69234617,2.64753491,-2.46266409,0.27337601,-0.24589614,0.01196390,-0.01094615,0.18357929,-0.17123698,2.37010242,-2.20699277,0.01879683,-0.01752324,0.07207832,-0.07053013
-2.68634317,2.70032049,-2.53058236,0.28289181,-0.25513809,0.01230150,-0.01131557,0.18755302,-0.17572999,2.41562412,-2.26714475,0.01911407,-0.01803810,0.07229914,-0.07143265
-2.68034017,2.74516848,-2.59368475,0.29210175,-0.26456183,0.01261126,-0.01167925,0.19109064,-0.18010168,2.45376925,-2.32256243,0.01934639,-0.01848702,0.07221891,-0.07211183
-2.67433717,2.78145922,-2.65066437,0.30086157,-0.27400109,0.01288698,-0.01202929,0.19410748,-0.18423442,2.48405282,-2.37211046,0.01948870,-0.01886248,0.07182989,-0.07253183
-2.66833417,2.80888671,-2.70043092,0.30904452,-0.28329442,0.01312352,-0.01235826,0.19653721,-0.18801983,2.50628127,-2.41486016,0.01953719,-0.01915761,0.07113530,-0.07266585
-2.66233117,2.82747400,-2.74215315,0.31654510,-0.29228961,0.01331692,-0.01265942,0.19833401,-0.19136240,2.52056466,-2.45012743,0.01948941,-0.01936650,0.07014930,-0.07249723
-2.65632816,2.83757695,-2.77529262,0.32328224,-0.30084793,0.01346451,-0.01292689,0.19947398,-0.19418256,2.52731805,-2.47750232,0.01934443,-0.01948430,0.06889644,-0.07202009
-2.65032516,2.83987606,-2.79962716,0.32920185,-0.30884795,0.01356498,-0.01315586,0.19995595,-0.19641933,2.52725159,-2.49686884,0.01910293,-0.01950747,0.06741083,-0.07123959
-2.64432216,2.83535654,-2.81526315,0.33427858,-0.31618908,0.01361837,-0.01334268,0.19980137,-0.19803215,2.52134998,-2.50841441,0.01876720,-0.01943390,0.06573486,-0.07017179
-2.63831916,2.82527731,-2.82263607,0.33851676,-0.32279443,0.01362608,-0.01348498,0.19905362,-0.19900219,2.51084159,-2.51262814,0.01834118,-0.01926301,0.06391775,-0.06884301
-2.63231616,2.81113007,-2.82249921,0.34195048,-0.32861313,0.01359072,-0.01358169,0.19777660,-0.19933280,2.49715866,-2.51028822,0.01783035,-0.01899588,0.06201380,-0.06728896
-2.62631316,2.79458971,-2.81590081,0.34464273,-0.33362186,0.01351609,-0.01363306,0.19605266,-0.19904934,2.48188970,-2.50243861,0.01724164,-0.01863521,0.06008050,-0.06555336
-2.62031016,2.77745811,-2.80415057,0.34668359,-0.33782567,0.01340691,-0.01364058,0.19398005,-0.19819826,2.46672607,-2.49035584,0.01658328,-0.01818534,0.05817663,-0.06368650
-2.61430715,2.76160312,-2.78877656,0.34818765,-0.34125783,0.01326874,-0.01360698,0.19166991,-0.19684556,2.45340441,-2.47550726,0.01586456,-0.01765216,0.05636029,-0.06174338
-2.60830415,2.74889507,-2.77147417,0.34929057,-0.34397901,0.01310768,-0.01353599,0.18924303,-0.19507466,2.44364728,-2.45950199,0.01509565,-0.01704298,0.05468712,-0.05978185
-2.60230115,2.74114327,-2.75404891,0.35014501,-0.34607549,0.01293017,-0.01343227,0.18682637,-0.19298384,2.43910412,-2.44403652,0.01428729,-0.01636636,0.05320859,-0.05786072
-2.59629815,2.74003466,-2.73835517,0.35091613,-0.34765663,0.01274279,-0.01330122,0.18454956,-0.19068325,2.44129461,-2.43083692,0.01345055,-0.01563189,0.05197056,-0.05603779
-2.59029515,2.74707720,-2.72623312,0.35177664,-0.34885162,0.01255196,-0.01314871,0.18254162,-0.18829170,2.45155686,-2.42159968,0.01259653,-0.01484996,0.05101213,-0.05436807
-2.58429215,2.76355009,-2.71944627,0.35290193,-0.34980565,0.01236375,-0.01298091,0.18092781,-0.18593334,2.47100226,-2.41793355,0.01173611,-0.01403149,0.05036479,-0.05290216
-2.57828914,2.79046282,-2.71962183,0.35446517,-0.35067568,0.01218367,-0.01280406,0.17982697,-0.18373432,2.50047880,-2.42130440,0.01087969,-0.01318762,0.05005193,-0.05168485
-2.57228614,2.82852481,-2.72819637,0.35663284,-0.35162588,0.01201650,-0.01262423,0.17934928,-0.18181966,2.54054447,-2.43298538,0.01003695,-0.01232948,0.05008870,-0.05075405
-2.56628314,2.87812682,-2.74636872,0.35956081,-0.35282306,0.01186612,-0.01244709,0.17959468,-0.18031036,2.59145175,-2.45401415,0.00921667,-0.01146790,0.05048229,-0.05013995
-2.56028014,2.93933511,-2.77506224,0.36339112,-0.35443226,0.01173545,-0.01227779,0.18065190,-0.17932090,2.65314402,-2.48515905,0.00842660,-0.01061314,0.05123246,-0.04986466
-2.55427714,3.01189850,-2.81489779,0.36824960,-0.35661262,0.01162638,-0.01212071,0.18259810,-0.17895731,2.72526404,-2.52689558,0.00767331,-0.00977473,0.05233250,-0.04994213
-2.54827414,3.09526819,-2.86617873,0.37424448,-0.35951387,0.01153974,-0.01197938,0.18549927,-0.17931572,2.80717420,-2.57939410,0.00696213,-0.00896120,0.05377038,-0.05037842
-2.54227114,3.18862944,-2.92888863,0.38146592,-0.36327349,0.01147541,-0.01185641,0.18941110,-0.18048164,2.89798777,-2.64251954,0.00629716,-0.00818002,0.05553011,-0.05117238
-2.53626813,3.29094365,-3.00270172,0.38998644,-0.36801461,0.01143233,-0.01175338,0.19438036,-0.18252977,2.99660986,-2.71584300,0.00568127,-0.00743747,0.05759334,-0.05231656
-2.53026513,3.40099893,-3.08700587,0.39986211,-0.37384492,0.01140869,-0.01167093,0.20044662,-0.18552449,3.10178602,-2.79866502,0.00511616,-0.00673856,0.05994086,-0.05379845
-2.52426213,3.51746667,-3.18093700,0.41113441,-0.38085635,0.01140207,-0.01160874,0.20764415,-0.18952084,3.21215658,-2.89004940,0.00460242,-0.00608706,0.06255422,-0.05560182
-2.51825913,3.63896119,-3.28342334,0.42383235,-0.38912555,0.01140962,-0.01156567,0.21600368,-0.19456595,3.32631375,-2.98886630,0.00413970,-0.00548553,0.06541713,-0.05770830
-2.51225613,3.76409956,-3.39323752,0.43797477,-0.39871517,0.01142825,-0.01153986,0.22555402,-0.20070072,3.44285892,-3.09384242,0.00372679,-0.00493534,0.06851669,-0.06009892
-2.50625313,3.89155829,-3.50905392,0.45357240,-0.40967548,0.01145487,-0.01152891,0.23632310,-0.20796165,3.56045722,-3.20361620,0.00336181,-0.00443683,0.07184433,-0.06275561
-2.50025013,4.02012378,-3.62950838,0.47062941,-0.42204637,0.01148655,-0.01153004,0.24833844,-0.21638252,3.67788633,-3.31679516,0.00304231,-0.00398938,0.07539638,-0.06566263
-2.49424712,4.14873381,-3.75325715,0.48914427,-0.43585927,0.01152069,-0.01154033,0.26162672,-0.22599577,3.79407718,-3.43201263,0.00276543,-0.00359158,0.07917418,-0.06880768
-2.48824412,4.27650765,-3.87903196,0.50910961,-0.45113881,0.01155517,-0.01155686,0.27621248,-0.23683341,3.90814417,-3.54798096,0.00252806,-0.00324135,0.08318383,-0.07218281
-2.48224112,4.40276294,-4.00568818,0.53051096,-0.46790390,0.01158846,-0.01157693,0.29211579,-0.24892718,4.01940334,-3.66353843,0.00232693,-0.00293611,0.08743536,-0.07578489
-2.47623812,4.52701847,-4.13224330,0.55332442,-0.48616802,0.01161966,-0.01159821,0.30934902,-0.26230791,4.12737743,-3.77768730,0.00215874,-0.00267289,0.09194156,-0.07961567
-2.47023512,4.64898249,-4.25790351,0.57751312,-0.50593850,0.01164853,-0.01161888,0.32791276,-0.27700395,4.23178764,-3.88962097,0.00202024,-0.00244852,0.09671635,-0.08368140
-2.46423212,4.76852744,-4.38207682,0.60302285,-0.52721467,0.01167544,-0.01163769,0.34779107,-0.29303854,4.33253252,-3.99873872,0.00190833,-0.00225967,0.10177289,-0.08799202
-2.45822911,4.88565259,-4.50437179,0.62977692,-0.54998495,0.01170127,-0.01165408,0.36894639,-0.31042642,4.42965557,-4.10464718,0.00182006,-0.00210305,0.10712137,-0.09255988
-2.45222611,5.00043704,-4.62458204,0.65767076,-0.57422282,0.01172734,-0.01166811,0.39131442,-0.32916946,4.52330332,-4.20714849,0.00175274,-0.00197541,0.11276686,-0.09739808
-2.44622311,5.11298616,-4.74265726,0.68656656,-0.59988195,0.01175522,-0.01168043,0.41479929,-0.34925183,4.61367688,-4.30621588,0.00170392,-0.00187368,0.11870711,-0.10251857
-2.44022011,5.22337513,-4.85866272,0.71628857,-0.62689076,0.01178655,-0.01169223,0.43926957,-0.37063482,4.70097997,-4.40195815,0.00167143,-0.00179499,0.12493057,-0.10792996
-2.43421711,5.33159354,-4.97272966,0.74661941,-0.65514673,0.01182288,-0.01170508,0.46455537,-0.39325164,4.78536699,-4.49457539,0.00165337,-0.00173669,0.13141477,-0.11363541
-2.42821411,5.43749483,-5.08500002,0.77729798,-0.68451102,0.01186551,-0.01172078,0.49044705,-0.41700274,4.86689468,-4.58430864,0.00164816,-0.00169643,0.13812524,-0.11963046
-2.42221111,5.54075465,-5.19556894,0.80801934,-0.71480373,0.01191526,-0.01174118,0.51669573,-0.44175188,4.94548071,-4.67138685,0.00165447,-0.00167212,0.14501487,-0.12590117
-2.41620810,5.64084106,-5.30442926,0.83843693,-0.74580041,0.01197242,-0.01176800,0.54301593,-0.46732346,5.02087218,-4.75597465,0.00167129,-0.00166200,0.15202418,-0.13242260
-2.41020510,5.73699939,-5.41142179,0.86816721,-0.77723030,0.01203655,-0.01180266,0.56909038,-0.49350148,5.09262654,-4.83812437,0.00169794,-0.00166457,0.15908207,-0.13915781
-2.40420210,5.82825331,-5.51619504,0.89679701,-0.80877654,0.01210650,-0.01184611,0.59457704,-0.52003040,5.16010644,-4.91773579,0.00173401,-0.00167868,0.16610755,-0.14605748
-2.39819910,5.91342273,-5.61817762,0.92389319,-0.84007893,0.01218038,-0.01189866,0.61911805,-0.54661808,5.22248925,-4.99452636,0.00177945,-0.00170347,0.17301192,-0.15306014
-2.39219610,5.99115813,-5.71656571,0.94901461,-0.87073910,0.01225555,-0.01195994,0.64235053,-0.57294099,5.27879113,-5.06801419,0.00183456,-0.00173840,0.17970171,-0.16009325
-2.38619310,6.05998962,-5.81032697,0.97172573,-0.90032844,0.01232876,-0.01202879,0.66391849,-0.59865155,5.32790442,-5.13751536,0.00190001,-0.00178328,0.18608205,-0.16707487
-2.38019010,6.11838825,-5.89822149,0.99161131,-0.92839831,0.01239623,-0.01210327,0.68348558,-0.62338744,5.36864624,-5.20215596,0.00197684,-0.00183826,0.19206027,-0.17391611
-2.37418709,6.16483601,-5.97883887,1.00829165,-0.95449255,0.01245387,-0.01218068,0.70074784,-0.64678265,5.39981558,-5.26089867,0.00206651,-0.00190385,0.19754968,-0.18052404
-2.36818409,6.19790060,-6.05064993,1.02143729,-0.97816154,0.01249739,-0.01225768,0.71544587,-0.66847958,5.42025542,-5.31258236,0.00217088,-0.00198095,0.20247321,-0.18680513
-2.36218109,6.21631036,-6.11207015,1.03078265,-0.99897734,0.01252259,-0.01233039,0.72737575,-0.68814196,5.42891621,-5.35597263,0.00229221,-0.00207084,0.20676677,-0.19266885
-2.35617809,6.21902492,-6.16153129,1.03613763,-1.01654916,0.01252552,-0.01239453,0.73639796,-0.70546756,5.42491675,-5.38982041,0.00243314,-0.00217520,0.21038200,-0.19803144
-2.35017509,6.20529733,-6.19755712,1.03739649,-1.03053831,0.01250268,-0.01244568,0.74244383,-0.72020036,5.40759893,-5.41292511,0.00259666,-0.00229611,0.21328848,-0.20281940
-2.34417209,6.17472371,-6.21883882,1.03454359,-1.04067188,0.01245126,-0.01247942,0.74551902,-0.73214124,5.37657291,-5.42419854,0.00278604,-0.00243601,0.21547498,-0.20697276
-2.33816908,6.12727767,-6.22430545,1.02765530,-1.04675431,0.01236926,-0.01249159,0.74570386,-0.74115664,5.33175011,-5.42272593,0.00300477,-0.00259769,0.21694986,-0.21044769
-2.33216608,6.06332711,-6.21318535,1.01689817,-1.04867620,0.01225563,-0.01247847,0.74315023,-0.74718469,5.27336208,-5.40782029,0.00325645,-0.00278422,0.21774053,-0.21321846
-2.32616308,5.98363267,-6.18505484,1.00252316,-1.04641982,0.01211037,-0.01243698,0.73807532,-0.75023832,5.20196420,-5.37906687,0.00354470,-0.00299890,0.21789197,-0.21527853
-2.32016008,5.88932785,-6.13987122,0.98485630,-1.04006075,0.01193458,-0.01236487,0.73075234,-0.75040503,5.11842415,-5.33635532,0.00387297,-0.00324514,0.21746430,-0.21664073
-2.31415708,5.78188193,-6.07798818,0.96428617,-1.02976578,0.01173047,-0.01226083,0.72149877,-0.74784345,5.02389591,-5.27989757,0.00424448,-0.00352638,0.21652977,-0.21733645
-2.30815408,5.66304816,-6.00015285,0.94124887,-1.01578679,0.01150129,-0.01212458,0.71066266,-0.74277655,4.91978100,-5.21023055,0.00466200,-0.00384594,0.21516908,-0.21741399
-2.30215108,5.53479999,-5.90748454,0.91621124,-0.99845113,0.01125129,-0.01195695,0.69860777,-0.73548202,4.80767921,-5.12820379,0.00512772,-0.00420689,0.21346735,-0.21693601
-2.29614807,5.39925912,-5.80143682,0.88965323,-0.97814878,0.01098560,-0.01175987,0.68569828,-0.72628011,4.68933184,-5.03495283,0.00564315,-0.00461191,0.21150995,-0.21597628
-2.29014507,5.25861935,-5.68374486,0.86205036,-0.95531707,0.01071009,-0.01153634,0.67228386,-0.71551973,4.56656042,-4.93186000,0.00620894,-0.00506313,0.20937847,-0.21461597
-2.28414207,5.11507028,-5.55636152,0.83385708,-0.93042370,0.01043119,-0.01129040,0.65868596,-0.70356339,4.44120444,-4.82050515,0.00682480,-0.00556201,0.20714692,-0.21293958
-2.27813907,4.97072467,-5.42138556,0.80549197,-0.90394902,0.01015574,-0.01102694,0.64518591,-0.69077190,4.31506103,-4.70260907,0.00748947,-0.00610919,0.20487853,-0.21103076
-2.27213607,4.82755307,-5.28098612,0.77732540,-0.87636835,0.00989081,-0.01075167,0.63201548,-0.67748955,4.18982964,-4.57997282,0.00820064,-0.00670443,0.20262311,-0.20896836
-2.26613307,4.68732841,-5.13732739,0.74967021,-0.84813544,0.00964347,-0.01047086,0.61935032,-0.66403059,4.06706394,-4.45441627,0.00895497,-0.00734650,0.20041539,-0.20682280
-2.26013007,4.55158270,-4.99249742,0.72277573,-0.81966775,0.00942066,-0.01019127,0.60730649,-0.65066765,3.94813286,-4.32771889,0.00974818,-0.00803317,0.19827405,-0.20465292
-2.25412706,4.42157709,-4.84844437,0.69682528,-0.79133425,0.00922898,-0.00991990,0.59594016,-0.63762278,3.83419189,-4.20156566,0.01057513,-0.00876123,0.19620184,-0.20250370
-2.24812406,4.29828564,-4.70692294,0.67193708,-0.76344632,0.00907455,-0.00966383,0.58525042,-0.62506131,3.72616507,-4.07750036,0.01142995,-0.00952652,0.19418641,-0.20040473
-2.24212106,4.18239234,-4.56945299,0.64816824,-0.73625207,0.00896287,-0.00943005,0.57518481,-0.61308901,3.62473750,-3.95688802,0.01230626,-0.01032404,0.19220208,-0.19836953
-2.23611806,4.07430023,-4.43729155,0.62552146,-0.70993411,0.00889863,-0.00922527,0.56564720,-0.60175232,3.53035759,-3.84088758,0.01319735,-0.01114809,0.19021219,-0.19639590
-2.23011506,3.97415082,-4.31141827,0.60395375,-0.68461075,0.00888568,-0.00905579,0.55650747,-0.59104176,3.44324784,-3.73043507,0.01409640,-0.01199248,0.18817200,-0.19446703
-2.22411206,3.88185169,-4.19253403,0.58338672,-0.66034028,0.00892687,-0.00892733,0.54761228,-0.58089791,3.36342262,-3.62623719,0.01499673,-0.01285070,0.18603195,-0.19255344
-2.21810905,3.79710973,-4.08107116,0.56371740,-0.63712792,0.00902402,-0.00884488,0.53879637,-0.57121979,3.29071097,-3.52877431,0.01589202,-0.01371614,0.18374098,-0.19061552
-2.21210605,3.71946766,-3.97721360,0.54482925,-0.61493474,0.00917781,-0.00881263,0.52989365,-0.56187483,3.22478287,-3.43831168,0.01677650,-0.01458239,0.18124990,-0.18860657
-2.20610305,3.64834139,-3.88092466,0.52660242,-0.59368798,0.00938782,-0.00883383,0.52074754,-0.55270984,3.16517706,-3.35491717,0.01764510,-0.01544339,0.17851445,-0.18647612
-2.20010005,3.58305630,-3.79197988,0.50892294,-0.57329199,0.00965244,-0.00891074,0.51121993,-0.54356241,3.11132883,-3.27848368,0.01849358,-0.01629365,0.17549794,-0.18417328
-2.19409705,3.52288050,-3.71000246,0.49169017,-0.55363910,0.00996893,-0.00904454,0.50119847,-0.53427187,3.06259671,-3.20875454,0.01931858,-0.01712844,0.17217346,-0.18165006
-2.18809405,3.46705416,-3.63449907,0.47482243,-0.53461974,0.01033343,-0.00923530,0.49060181,-0.52468941,3.01828684,-3.14534984,0.02011763,-0.01794389,0.16852536,-0.17886434
-2.18209105,3.41481394,-3.56489370,0.45826047,-0.51613130,0.01074102,-0.00948192,0.47938259,-0.51468673,2.97767473,-3.08779244,0.02088902,-0.01873706,0.16455006,-0.17578239
-2.17608804,3.36541244,-3.50055822,0.44196889,-0.49808529,0.01118583,-0.00978219,0.46752843,-0.50416279,2.94002403,-3.03553226,0.02163174,-0.01950590,0.16025629,-0.17238086
-2.17008504,3.31813287,-3.44083835,0.42593561,-0.48041250,0.01166110,-0.01013275,0.45506064,-0.49304854,2.90460243,-2.98796800,0.02234522,-0.02024922,0.15566450,-0.16864806
-2.16408204,3.27229940,-3.38507445,0.41016963,-0.46306603,0.01215937,-0.01052914,0.44203125,-0.48130935,2.87069501,-2.94446583,0.02302915,-0.02096653,0.15080582,-0.16458460
-2.15807904,3.22728424,-3.33261712,0.39469738,-0.44602223,0.01267263,-0.01096588,0.42851853,-0.46894532,2.83761563,-2.90437494,0.02368319,-0.02165785,0.14572043,-0.16020333
-2.15207604,3.18251213,-3.28283803,0.37955816,-0.42927974,0.01319247,-0.01143657,0.41462138,-0.45598945,2.80471678,-2.86704015,0.02430669,-0.02232345,0.14045568,-0.15552860
-2.14607304,3.13746352,-3.23513651,0.36479899,-0.41285676,0.01371035,-0.01193399,0.40045305,-0.44250421,2.77139860,-2.83181206,0.02489843,-0.02296361,0.13506382,-0.15059501
-2.14007004,3.09167718,-3.18894327,0.35046933,-0.39678714,0.01421775,-0.01245025,0.38613473,-0.42857653,2.73711748,-2.79805543,0.02545641,-0.02357829,0.12959974,-0.14544565
-2.13406703,3.04475305,-3.14372211,0.33661618,-0.38111551,0.01470648,-0.01297699,0.37178921,-0.41431195,2.70139454,-2.76515651,0.02597763,-0.02416688,0.12411879,-0.14013006
-2.12806403,2.99635574,-3.09897094,0.32327971,-0.36589202,0.01516880,-0.01350556,0.35753524,-0.39982820,2.66382417,-2.73253004,0.02645796,-0.02472792,0.11867460,-0.13470194
-2.12206103,2.94621904,-3.05422318,0.31048985,-0.35116709,0.01559775,-0.01402722,0.34348268,-0.38524870,2.62408248,-2.69962650,0.02689213,-0.02525890,0.11331735,-0.12921693
-2.11605803,2.89415124,-3.00905022,0.29826396,-0.33698652,0.01598727,-0.01453341,0.32972875,-0.37069639,2.58193550,-2.66594014,0.02727377,-0.02575610,0.10809230,-0.12373035
-2.11005503,2.84004088,-2.96306578,0.28660576,-0.32338742,0.01633241,-0.01501595,0.31635561,-0.35628828,2.53724644,-2.63101785,0.02759550,-0.02621453,0.10303872,-0.11829518
-2.10405203,2.78386255,-2.91593200,0.27550530,-0.31039512,0.01662947,-0.01546729,0.30342906,-0.34213099,2.48998172,-2.59446896,0.02784920,-0.02662797,0.09818925,-0.11296047
-2.09804902,2.72568188,-2.86736752,0.26494028,-0.29802119,0.01687608,-0.01588071,0.29099863,-0.32831741,2.44021488,-2.55597556,0.02802627,-0.02698903,0.09356974,-0.10776990
