energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-5.38769385,4.21379983,0.09237509,0.14323880,1.48414476,0.34181802,0.71539394,1.08270955,0.09588709,1.58500779
-5.38169085,4.25287648,0.09665179,0.13971777,1.52678023,0.34877660,0.72317358,1.07976408,0.09579111,1.61457811
-5.37568784,4.29171606,0.10108092,0.13642842,1.57244930,0.35570758,0.73157199,1.07662036,0.09526900,1.64398790
-5.36968484,4.32899821,0.10558059,0.13338605,1.61987281,0.36250747,0.74024975,1.07312331,0.09432892,1.67253660
-5.36368184,4.36325022,0.11006176,0.13059437,1.66767593,0.36905741,0.74882976,1.06907962,0.09298551,1.69947262
-5.35767884,4.39288519,0.11443057,0.12804542,1.71442811,0.37522490,0.75690845,1.06426320,0.09125922,1.72401211
-5.35167584,4.41624776,0.11859086,0.12572015,1.75868504,0.38086655,0.76406851,1.05842269,0.08917562,1.74536010
-5.34567284,4.43166563,0.12244686,0.12358932,1.79903137,0.38583160,0.76989270,1.05129068,0.08676458,1.76273319
-5.33966983,4.43750496,0.12590591,0.12161511,1.83412247,0.38996619,0.77397815,1.04259437,0.08405944,1.77538311
-5.33366683,4.43222741,0.12888120,0.11975294,1.86272378,0.39311810,0.77595046,1.03206705,0.08109619,1.78262022
-5.32766383,4.41444651,0.13129425,0.11795370,1.88374630,0.39514204,0.77547705,1.01946004,0.07791270,1.78383612
-5.32166083,4.38298107,0.13307731,0.11616617,1.89627720,0.39590495,0.77227917,1.00455439,0.07454793,1.77852441
-5.31565783,4.33690331,0.13417531,0.11433953,1.89960429,0.39529137,0.76614211,0.98717198,0.07104126,1.76629894
-5.30965483,4.27557970,0.13454746,0.11242580,1.89323379,0.39320843,0.75692318,0.96718530,0.06743195,1.74690856
-5.30365183,4.19870272,0.13416843,0.11038222,1.87690086,0.38959033,0.74455711,0.94452565,0.06375857,1.72024811
-5.29764882,4.10631211,0.13302900,0.10817334,1.85057268,0.38440205,0.72905882,0.91918929,0.06005863,1.68636477
-5.29164582,3.99880478,0.13113623,0.10577286,1.81444422,0.37764217,0.71052335,0.89124125,0.05636820,1.64545983
-5.28564282,3.87693268,0.12851306,0.10316494,1.76892710,0.36934447,0.68912310,0.86081661,0.05272167,1.59788558
-5.27963982,3.74178886,0.12519753,0.10034520,1.71463201,0.35957846,0.66510255,0.82811923,0.04915156,1.54413743
-5.27363682,3.59478219,0.12124142,0.09732109,1.65234584,0.34844858,0.63877063,0.79341795,0.04568831,1.48484159
-5.26763382,3.43760160,0.11670858,0.09411193,1.58300417,0.33609216,0.61049121,0.75704041,0.04236019,1.42073875
-5.26163082,3.27217141,0.11167295,0.09074826,1.50766060,0.32267623,0.58067209,0.71936472,0.03919318,1.35266435
-5.25562781,3.10059936,0.10621624,0.08727088,1.42745391,0.30839323,0.54975282,0.68080937,0.03621090,1.28152615
-5.24962481,2.92511937,0.10042560,0.08372938,1.34357437,0.29345588,0.51819199,0.64182174,0.03343444,1.20828007
-5.24362181,2.74803106,0.09439107,0.08018038,1.25723046,0.27809128,0.48645435,0.60286571,0.03088236,1.13390493
-5.23761881,2.57163835,0.08820322,0.07668545,1.16961697,0.26253459,0.45499818,0.56440871,0.02857049,1.05937726
-5.23161581,2.39818919,0.08195080,0.07330884,1.08188562,0.24702245,0.42426338,0.52690886,0.02651182,0.98564677
-5.22561281,2.22981833,0.07571856,0.07011512,0.99511887,0.23178648,0.39466055,0.49080247,0.02471637,0.91361352
-5.21960980,2.06849520,0.06958546,0.06716678,0.91030781,0.21704695,0.36656137,0.45649248,0.02319106,0.84410730
-5.21360680,1.91597811,0.06362302,0.06452193,0.82833428,0.20300708,0.34029054,0.42433806,0.02193950,0.77786993
-5.20760380,1.77377628,0.05789411,0.06223215,0.74995770,0.18984788,0.31611939,0.39464578,0.02096190,0.71554087
-5.20160080,1.64312051,0.05245206,0.06034054,0.67580662,0.17772396,0.29426121,0.36766254,0.02025491,0.65764650
-5.19559780,1.52494305,0.04734014,0.05888015,0.60637477,0.16676029,0.27486850,0.34357044,0.01981155,0.60459320
-5.18959480,1.41986706,0.04259140,0.05787268,0.54202144,0.15705006,0.25803188,0.32248370,0.01962115,0.55666433
-5.18359180,1.32820545,0.03822879,0.05732770,0.48297575,0.14865369,0.24378087,0.30444771,0.01966935,0.51402092
-5.17758879,1.24996905,0.03426566,0.05724219,0.42934428,0.14159895,0.23208624,0.28944005,0.01993819,0.47670605
-5.17158579,1.18488325,0.03070644,0.05760063,0.38112146,0.13588227,0.22286387,0.27737361,0.02040631,0.44465239
-5.16558279,1.13241268,0.02754757,0.05837551,0.33820224,0.13147109,0.21598002,0.26810147,0.02104914,0.41769274
-5.15957979,1.09179265,0.02477860,0.05952830,0.30039613,0.12830719,0.21125775,0.26142347,0.02183935,0.39557300
-5.15357679,1.06206653,0.02238333,0.06101090,0.26744242,0.12631087,0.20848438,0.25709423,0.02274729,0.37796719
-5.14757379,1.04212769,0.02034114,0.06276733,0.23902554,0.12538586,0.20741973,0.25483240,0.02374155,0.36449393
-5.14157079,1.03076477,0.01862822,0.06473591,0.21479046,0.12542474,0.20780487,0.25433073,0.02478968,0.35473388
-5.13556778,1.02670873,0.01721888,0.06685162,0.19435737,0.12631470,0.20937128,0.25526681,0.02585893,0.34824760
-5.12956478,1.02868050,0.01608666,0.06904857,0.17733544,0.12794351,0.21185002,0.25731401,0.02691711,0.34459328
-5.12356178,1.03543753,0.01520554,0.07126267,0.16333530,0.13020529,0.21498071,0.26015239,0.02793347,0.34334389
-5.11755878,1.04581784,0.01455083,0.07343416,0.15197997,0.13300610,0.21852009,0.26347910,0.02887956,0.34410304
-5.11155578,1.05878025,0.01410009,0.07551012,0.14291412,0.13626895,0.22224981,0.26701810,0.02973021,0.34651936
-5.10555278,1.07343943,0.01383375,0.07744663,0.13581156,0.13993811,0.22598331,0.27052870,0.03046431,0.35029863
-5.09954977,1.08909450,0.01373566,0.07921072,0.13038083,0.14398249,0.22957138,0.27381279,0.03106564,0.35521362
-5.09354677,1.10525032,0.01379341,0.08078181,0.12636911,0.14839792,0.23290649,0.27672038,0.03152357,0.36111105
-5.08754377,1.12163056,0.01399848,0.08215272,0.12356418,0.15320826,0.23592536,0.27915331,0.03183358,0.36791552
-5.08154077,1.13818219,0.01434624,0.08333012,0.12179489,0.15846514,0.23861003,0.28106704,0.03199776,0.37563043
-5.07553777,1.15507102,0.01483572,0.08433440,0.12092997,0.16424632,0.24098707,0.28247036,0.03202502,0.38433555
-5.06953477,1.17266864,0.01546928,0.08519895,0.12087547,0.17065279,0.24312523,0.28342317,0.03193122,0.39418156
-5.06353177,1.19153106,0.01625212,0.08596896,0.12157113,0.17780450,0.24513138,0.28403229,0.03173912,0.40538172
-5.05752876,1.21237001,0.01719168,0.08669961,0.12298561,0.18583498,0.24714507,0.28444565,0.03147817,0.41820085
-5.05152576,1.23601802,0.01829692,0.08745391,0.12511113,0.19488501,0.24933184,0.28484492,0.03118411,0.43294221
-5.04552276,1.26338870,0.01957757,0.08830012,0.12795751,0.20509551,0.25187562,0.28543711,0.03089849,0.44993266
-5.03951976,1.29543389,0.02104332,0.08930904,0.13154606,0.21660013,0.25497049,0.28644532,0.03066802,0.46950684
-5.03351676,1.33309948,0.02270309,0.09055109,0.13590340,0.22951758,0.25881224,0.28809919,0.03054389,0.49199083
-5.02751376,1.37728179,0.02456420,0.09209350,0.14105564,0.24394432,0.26358995,0.29062535,0.03058086,0.51768610
-5.02151076,1.42878626,0.02663176,0.09399757,0.14702297,0.25994778,0.26947816,0.29423827,0.03083642,0.54685442
-5.01550775,1.48829024,0.02890808,0.09631628,0.15381504,0.27756053,0.27662969,0.29913201,0.03136981,0.57970423
-5.00950475,1.55631137,0.03139220,0.09909216,0.16142718,0.29677562,0.28516966,0.30547294,0.03224095,0.61637904
-5.00350175,1.63318260,0.03407966,0.10235573,0.16983766,0.31754346,0.29519072,0.31339398,0.03350934,0.65694845
-4.99749875,1.71903484,0.03696229,0.10612433,0.17900610,0.33977022,0.30674978,0.32299023,0.03523294,0.70140181
-4.99149575,1.81378767,0.04002831,0.11040155,0.18887291,0.36331814,0.31986622,0.33431630,0.03746687,0.74964500
-4.98549275,1.91714795,0.04326250,0.11517717,0.19936004,0.38800749,0.33452159,0.34738525,0.04026220,0.80150008
-4.97948974,2.02861618,0.04664650,0.12042755,0.21037266,0.41362025,0.35066075,0.36216906,0.04366453,0.85670787
-4.97348674,2.14749976,0.05015935,0.12611656,0.22180178,0.43990540,0.36819419,0.37860047,0.04771265,0.91493305
-4.96748374,2.27293209,0.05377798,0.13219677,0.23352771,0.46658545,0.38700141,0.39657598,0.05243709,0.97577157
-4.96148074,2.40389625,0.05747784,0.13861097,0.24542402,0.49336403,0.40693499,0.41595986,0.05785878,1.03875969
-4.95547774,2.53925193,0.06123355,0.14529388,0.25736180,0.51993413,0.42782520,0.43658865,0.06398763,1.10338446
-4.94947474,2.67776412,0.06501950,0.15217386,0.26921409,0.54598668,0.44948469,0.45827618,0.07082133,1.16909476
-4.94347174,2.81813219,0.06881044,0.15917472,0.28086008,0.57121905,0.47171319,0.48081858,0.07834429,1.23531278
-4.93746873,2.95901828,0.07258194,0.16621730,0.29218894,0.59534312,0.49430181,0.50399924,0.08652679,1.30144520
-4.93146573,3.09907381,0.07631076,0.17322101,0.30310312,0.61809262,0.51703695,0.52759338,0.09532447,1.36689396
-4.92546273,3.23696367,0.07997516,0.18010509,0.31352083,0.63922945,0.53970355,0.55137234,0.10467821,1.43106623
-4.91945973,3.37138742,0.08355497,0.18678970,0.32337781,0.65854883,0.56208777,0.57510718,0.11451442,1.49338348
-4.91345673,3.50109753,0.08703165,0.19319683,0.33262804,0.67588305,0.58397902,0.59857194,0.12474584,1.55328964
-4.90745373,3.62491467,0.09038817,0.19925094,0.34124366,0.69110393,0.60517152,0.62154629,0.13527286,1.61025823
-4.90145073,3.74174044,0.09360885,0.20487956,0.34921403,0.70412379,0.62546547,0.64381780,0.14598526,1.66379879
-4.89544772,3.85056775,0.09667911,0.21001380,0.35654393,0.71489524,0.64466794,0.66518391,0.15676456,1.71346243
-4.88944472,3.95048952,0.09958521,0.21458874,0.36325127,0.72340970,0.66259378,0.68545359,0.16748667,1.75884686
-4.88344172,4.04070590,0.10231397,0.21854400,0.36936416,0.72969496,0.67906651,0.70444885,0.17802486,1.79960081
-4.87743872,4.12053039,0.10485257,0.22182425,0.37491782,0.73381192,0.69391950,0.72200616,0.18825302,1.83542791
-4.87143572,4.18939501,0.10718834,0.22437989,0.37995126,0.73585060,0.70699742,0.73797772,0.19804888,1.86609005
-4.86543272,4.24685446,0.10930865,0.22616782,0.38450407,0.73592578,0.71815794,0.75223275,0.20729717,1.89141002
-4.85942971,4.29258911,0.11120088,0.22715230,0.38861335,0.73417223,0.72727384,0.76465854,0.21589258,1.91127329
-4.85342671,4.32640651,0.11285246,0.22730586,0.39231111,0.73073989,0.73423525,0.77516136,0.22374226,1.92562882
-4.84742371,4.34824107,0.11425099,0.22661026,0.39562205,0.72578897,0.73895199,0.78366716,0.23076784,1.93448859
-4.84142071,4.35815160,0.11538443,0.22505737,0.39856195,0.71948515,0.74135592,0.79012181,0.23690685,1.93792581
-4.83541771,4.35631633,0.11624134,0.22264992,0.40113680,0.71199506,0.74140297,0.79449108,0.24211339,1.93607157
-4.82941471,4.34302545,0.11681112,0.21940213,0.40334258,0.70348204,0.73907488,0.79676007,0.24635821,1.92911005
-4.82341171,4.31867116,0.11708435,0.21533997,0.40516582,0.69410240,0.73438039,0.79693232,0.24962801,1.91727244
-4.81740870,4.28373571,0.11705301,0.21050128,0.40658503,0.68400223,0.72735574,0.79502842,0.25192419,1.90082967
-4.81140570,4.23877798,0.11671081,0.20493541,0.40757285,0.67331494,0.71806464,0.79108441,0.25326105,1.88008454
-4.80540270,4.18441949,0.11605342,0.19870261,0.40809904,0.66215963,0.70659744,0.78514999,0.25366369,1.85536359
-4.79939970,4.12133089,0.11507874,0.19187308,0.40813429,0.65064044,0.69306972,0.77728675,0.25316566,1.82700943
-4.79339670,4.05022006,0.11378707,0.18452574,0.40765467,0.63884695,0.67762039,0.76756654,0.25180651,1.79537398
-4.78739370,3.97182291,0.11218135,0.17674675,0.40664685,0.62685572,0.66040938,0.75607027,0.24962957,1.76081335
-4.78139070,3.88689787,0.11026729,0.16862785,0.40511381,0.61473310,0.64161509,0.74288713,0.24667995,1.72368479
-4.77538769,3.79622480,0.10805359,0.16026469,0.40308107,0.60253906,0.62143187,0.72811456,0.24300284,1.68434608
-4.76938469,3.70060879,0.10555207,0.15175510,0.40060312,0.59033218,0.60006756,0.71185881,0.23864247,1.64315762
-4.76338169,3.60088866,0.10277779,0.14319743,0.39777000,0.57817552,0.57774122,0.69423627,0.23364138,1.60048704
-4.75737869,3.49794995,0.09974922,0.13468912,0.39471368,0.56614308,0.55468133,0.67537533,0.22804034,1.55671632
-4.75137569,3.39274124,0.09648828,0.12632535,0.39161397,0.55432665,0.53112426,0.65541882,0.22187871,1.51225069
-4.74537269,3.28629263,0.09302047,0.11819802,0.38870375,0.54284257,0.50731314,0.63452663,0.21519516,1.46752879
-4.73936968,3.17973466,0.08937480,0.11039495,0.38627305,0.53183800,0.48349713,0.61287831,0.20802871,1.42303314
-4.73336668,3.07431572,0.08558380,0.10299930,0.38467175,0.52149627,0.45993079,0.59067546,0.20041994,1.37930004
-4.72736368,2.97141608,0.08168330,0.09608926,0.38431052,0.51204091,0.43687367,0.56814347,0.19241221,1.33692776
-4.72136068,2.87255642,0.07771226,0.08973785,0.38565964,0.50373779,0.41458981,0.54553238,0.18405277,1.29658219
-4.71535768,2.77939926,0.07371233,0.08401292,0.38924552,0.49689526,0.39334704,0.52311661,0.17539366,1.25899895
-4.70935468,2.69374169,0.06972747,0.07897717,0.39564465,0.49186181,0.37341596,0.50119344,0.16649231,1.22498118
-4.70335168,2.61749856,0.06580332,0.07468822,0.40547475,0.48902122,0.35506849,0.48007994,0.15741173,1.19539273
-4.69734867,2.55267557,0.06198653,0.07119860,0.41938326,0.48878514,0.33857594,0.46010847,0.14822031,1.17114621
-4.69134567,2.50133245,0.05832400,0.06855574,0.43803304,0.49158320,0.32420648,0.44162078,0.13899116,1.15318621
-4.68534267,2.46553690,0.05486205,0.06680176,0.46208562,0.49785095,0.31222218,0.42496080,0.12980114,1.14246793
-4.67933967,2.44731081,0.05164551,0.06597320,0.49218223,0.50801588,0.30287559,0.41046631,0.12072948,1.13993184
-4.67333667,2.44857048,0.04871686,0.06610062,0.52892308,0.52248224,0.29640603,0.39845994,0.11185621,1.14647541
-4.66733367,2.47106325,0.04611532,0.06720811,0.57284565,0.54161510,0.29303571,0.38923968,0.10326040,1.16292297
-4.66133067,2.51630339,0.04387601,0.06931275,0.62440242,0.56572439,0.29296597,0.38306933,0.09501836,1.18999505
-4.65532766,2.58550999,0.04202913,0.07242407,0.68393920,0.59504976,0.29637369,0.38016940,0.08720187,1.22827869
-4.64932466,2.67955000,0.04059932,0.07654359,0.75167473,0.62974682,0.30340823,0.38070871,0.07987654,1.27820009
-4.64332166,2.79888929,0.03960504,0.08166442,0.82768271,0.66987571,0.31418898,0.38479718,0.07310032,1.34000106
