energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-5.36368184,1.16246511,0.01149404,0.16029633,0.64434852,0.52939139,0.35290910,0.00000000
-5.35767884,1.10840305,0.01210496,0.15042637,0.62816809,0.51256829,0.32815599,0.00000000
-5.35167584,1.06059654,0.01275515,0.14111425,0.61310723,0.49804070,0.30656336,0.00000000
-5.34567284,1.01839025,0.01343080,0.13235220,0.59889828,0.48553424,0.28780426,0.00000000
-5.33966983,0.98110046,0.01411704,0.12413069,0.58528546,0.47477038,0.27152850,0.00000000
-5.33366683,0.94804656,0.01479827,0.11644123,0.57203741,0.46547872,0.25737719,0.00000000
-5.32766383,0.91857858,0.01545865,0.10927894,0.55895758,0.45740730,0.24499588,0.00000000
-5.32166083,0.89210027,0.01608250,0.10264492,0.54589237,0.45033080,0.23404594,0.00000000
-5.31565783,0.86808737,0.01665473,0.09654827,0.53273680,0.44405656,0.22421405,0.00000000
-5.30965483,0.84610118,0.01716131,0.09100794,0.51943785,0.43842854,0.21521962,0.00000000
-5.30365183,0.82579760,0.01758968,0.08605416,0.50599558,0.43332938,0.20682020,0.00000000
-5.29764882,0.80693208,0.01792911,0.08172975,0.49246237,0.42868089,0.19881498,0.00000000
-5.29164582,0.78936103,0.01817102,0.07809099,0.47894052,0.42444333,0.19104641,0.00000000
-5.28564282,0.77304032,0.01830927,0.07520836,0.46557868,0.42061379,0.18340033,0.00000000
-5.27963982,0.75802161,0.01834034,0.07316690,0.45256739,0.41722408,0.17580458,0.00000000
-5.27363682,0.74444688,0.01826344,0.07206631,0.44013418,0.41433846,0.16822657,0.00000000
-5.26763382,0.73254205,0.01808054,0.07202071,0.42853846,0.41205148,0.16066990,0.00000000
-5.26163082,0.72260987,0.01779633,0.07315801,0.41806653,0.41048616,0.15317035,0.00000000
-5.25562781,0.71502254,0.01741808,0.07561887,0.40902681,0.40979252,0.14579144,0.00000000
-5.24962481,0.71021422,0.01695545,0.07955530,0.40174546,0.41014665,0.13861970,0.00000000
-5.24362181,0.70867352,0.01642026,0.08512863,0.39656231,0.41175013,0.13175995,0.00000000
-5.23761881,0.71093589,0.01582611,0.09250704,0.39382712,0.41482967,0.12533055,0.00000000
-5.23161581,0.71757586,0.01518811,0.10186250,0.39389591,0.41963688,0.11945898,0.00000000
-5.22561281,0.72919875,0.01452244,0.11336718,0.39712738,0.42644776,0.11427748,0.00000000
-5.21960980,0.74643181,0.01384602,0.12718925,0.40387898,0.43556174,0.10991921,0.00000000
-5.21360680,0.76991441,0.01317607,0.14348821,0.41450262,0.44730007,0.10651457,0.00000000
-5.20760380,0.80028706,0.01252976,0.16240971,0.42933971,0.46200311,0.10418799,0.00000000
-5.20160080,0.83817925,0.01192382,0.18408006,0.44871545,0.48002656,0.10305499,0.00000000
-5.19559780,0.88419582,0.01137423,0.20860048,0.47293222,0.50173632,0.10321957,0.00000000
-5.18959480,0.93890211,0.01089586,0.23604123,0.50226211,0.52750195,0.10477195,0.00000000
-5.18359180,1.00280790,0.01050220,0.26643592,0.53693860,0.55768888,0.10778657,0.00000000
-5.17758879,1.07635048,0.01020514,0.29977599,0.57714759,0.59264918,0.11232034,0.00000000
-5.17158579,1.15987714,0.01001468,0.33600584,0.62301796,0.63271141,0.11841126,0.00000000
-5.16558279,1.25362777,0.00993877,0.37501855,0.67461196,0.67816949,0.12607726,0.00000000
-5.15957979,1.35771786,0.00998318,0.41665268,0.73191584,0.72927114,0.13531535,0.00000000
-5.15357679,1.47212277,0.01015133,0.46069012,0.79483110,0.78620612,0.14610115,0.00000000
-5.14757379,1.59666375,0.01044423,0.50685534,0.86316681,0.84909473,0.15838878,0.00000000
-5.14157079,1.73099659,0.01086048,0.55481605,0.93663342,0.91797698,0.17211118,0.00000000
-5.13556778,1.87460324,0.01139618,0.60418554,1.01483853,0.99280295,0.18718085,0.00000000
-5.12956478,2.02678730,0.01204510,0.65452656,1.09728501,1.07342458,0.20349114,0.00000000
-5.12356178,2.18667365,0.01279871,0.70535690,1.18337179,1.15958952,0.22091797,0.00000000
-5.11755878,2.35321264,0.01364638,0.75615659,1.27239756,1.25093719,0.23932208,0.00000000
-5.11155578,2.52518913,0.01457565,0.80637642,1.36356756,1.34699750,0.25855178,0.00000000
-5.10555278,2.70123641,0.01557247,0.85544795,1.45600352,1.44719233,0.27844602,0.00000000
-5.09954977,2.87985487,0.01662159,0.90279439,1.54875667,1.55083996,0.29883792,0.00000000
-5.09354677,3.05943511,0.01770695,0.94784240,1.64082349,1.65716252,0.31955833,0.00000000
-5.08754377,3.23828508,0.01881214,0.99003424,1.73116411,1.76529625,0.34043966,0.00000000
-5.08154077,3.41466054,0.01992084,1.02884015,1.81872267,1.87430458,0.36131948,0.00000000
-5.07553777,3.58679798,0.02101733,1.06377032,1.90244917,1.98319359,0.38204396,0.00000000
-5.06953477,3.75294915,0.02208694,1.09438637,1.98132219,2.09092945,0.40247086,0.00000000
-5.06353177,3.91141603,0.02311645,1.12031174,2.05437168,2.19645757,0.42247204,0.00000000
-5.05752876,4.06058521,0.02409454,1.14124077,2.12070108,2.29872261,0.44193518,0.00000000
-5.05152576,4.19896064,0.02501198,1.15694618,2.17950807,2.39668905,0.46076485,0.00000000
-5.04552276,4.32519349,0.02586191,1.16728459,2.23010311,2.48936145,0.47888269,0.00000000
-5.03951976,4.43810850,0.02663989,1.17220003,2.27192524,2.57580402,0.49622684,0.00000000
-5.03351676,4.53672571,0.02734389,1.17172519,2.30455450,2.65515880,0.51275064,0.00000000
-5.02751376,4.62027727,0.02797413,1.16598047,2.32772061,2.72666201,0.52842062,0.00000000
-5.02151076,4.68821879,0.02853283,1.15517085,2.34130767,2.78965817,0.54321418,0.00000000
-5.01550775,4.74023530,0.02902386,1.13958066,2.34535472,2.84361169,0.55711693,0.00000000
-5.00950475,4.77624180,0.02945229,1.11956648,2.34005237,2.88811571,0.57012003,0.00000000
-5.00350175,4.79637890,0.02982394,1.09554846,2.32573575,2.92289823,0.58221783,0.00000000
-4.99749875,4.80100409,0.03014481,1.06800033,2.30287408,2.94782544,0.59340586,0.00000000
-4.99149575,4.79067925,0.03042063,1.03743848,2.27205765,2.96290246,0.60367961,0.00000000
-4.98549275,4.76615540,0.03065636,1.00441049,2.23398254,2.96827169,0.61303413,0.00000000
-4.97948974,4.72835519,0.03085582,0.96948352,2.18943404,2.96420889,0.62146447,0.00000000
-4.97348674,4.67835411,0.03102138,0.93323282,2.13926922,2.95111734,0.62896722,0.00000000
-4.96748374,4.61736094,0.03115377,0.89623078,2.08439941,2.92952022,0.63554284,0.00000000
-4.96148074,4.54669794,0.03125202,0.85903685,2.02577309,2.90005142,0.64119888,0.00000000
-4.95547774,4.46778104,0.03131355,0.82218833,1.96435961,2.86344483,0.64595359,0.00000000
-4.94947474,4.38210020,0.03133435,0.78619243,1.90113410,2.82052225,0.64983999,0.00000000
-4.94347174,4.29119973,0.03130928,0.75151957,1.83706365,2.77218000,0.65290969,0.00000000
-4.93746873,4.19665856,0.03123249,0.71859787,1.77309487,2.71937400,0.65523646,0.00000000
-4.93146573,4.10006995,0.03109788,0.68780899,1.71014269,2.66310358,0.65691889,0.00000000
-4.92546273,4.00302047,0.03089961,0.65948502,1.64908027,2.60439394,0.65808202,0.00000000
-4.91945973,3.90706785,0.03063256,0.63390643,1.59072977,2.54427727,0.65887751,0.00000000
-4.91345673,3.81371768,0.03029287,0.61130099,1.53585369,2.48377284,0.65948222,0.00000000
-4.90745373,3.72439885,0.02987828,0.59184335,1.48514670,2.42386634,0.66009508,0.00000000
-4.90145073,3.64043799,0.02938851,0.57565531,1.43922757,2.36548881,0.66093216,0.00000000
-4.89544772,3.56303345,0.02882547,0.56280661,1.39863136,2.30949572,0.66222018,0.00000000
-4.88944472,3.49322944,0.02819335,0.55331610,1.36380163,2.25664699,0.66418850,0.00000000
-4.88344172,3.43189128,0.02749864,0.54715338,1.33508308,2.20758854,0.66706011,0.00000000
-4.87743872,3.37968287,0.02674999,0.54424068,1.31271462,2.16283619,0.67104185,0.00000000
-4.87143572,3.33704746,0.02595797,0.54445512,1.29682332,2.12276279,0.67631450,0.00000000
-4.86543272,3.30419308,0.02513477,0.54763132,1.28741961,2.08758917,0.68302307,0.00000000
-4.85942971,3.28108350,0.02429380,0.55356440,1.28439422,2.05737965,0.69126805,0.00000000
-4.85342671,3.26743590,0.02344925,0.56201338,1.28751718,2.03204246,0.70109790,0.00000000
-4.84742371,3.26272574,0.02261568,0.57270502,1.29643939,2.01133547,0.71250340,0.00000000
-4.84142071,3.26619936,0.02180749,0.58533810,1.31069702,1.99487700,0.72541416,0.00000000
-4.83541771,3.27689424,0.02103856,0.59958824,1.32971899,1.98216173,0.73969754,0.00000000
-4.82941471,3.29366658,0.02032183,0.61511307,1.35283752,1.97258109,0.75516022,0.00000000
-4.82341171,3.31522555,0.01966896,0.63155790,1.37930180,1.96544744,0.77155234,0.00000000
-4.81740870,3.34017294,0.01909006,0.64856165,1.40829444,1.96002107,0.78857422,0.00000000
-4.81140570,3.36704710,0.01859351,0.66576312,1.43895035,1.95553907,0.80588523,0.00000000
-4.80540270,3.39436923,0.01818576,0.68280735,1.47037753,1.95124478,0.82311468,0.00000000
-4.79939970,3.42069062,0.01787128,0.69935207,1.50167908,1.94641668,0.83987416,0.00000000
-4.79339670,3.44463874,0.01765256,0.71507395,1.53197575,1.94039554,0.85577074,0.00000000
-4.78739370,3.46496058,0.01753010,0.72967469,1.56042817,1.93260869,0.87042066,0.00000000
-4.78139070,3.48056145,0.01750246,0.74288662,1.58625813,1.92259052,0.88346271,0.00000000
-4.77538769,3.49053797,0.01756643,0.75447774,1.60876787,1.90999841,0.89457091,0.00000000
-4.76938469,3.49420380,0.01771710,0.76425605,1.62735700,1.89462347,0.90346588,0.00000000
-4.76338169,3.49110747,0.01794803,0.77207294,1.64153615,1.87639596,0.90992440,0.00000000
-4.75737869,3.48104158,0.01825146,0.77782565,1.65093717,1.85538508,0.91378697,0.00000000
-4.75137569,3.46404331,0.01861846,0.78145850,1.65531926,1.83179341,0.91496287,0.00000000
-4.74537269,3.44038633,0.01903920,0.78296299,1.65457119,1.80594644,0.91343281,0.00000000
-4.73936968,3.41056462,0.01950313,0.78237658,1.64870930,1.77827758,0.90924893,0.00000000
-4.73336668,3.37526904,0.01999930,0.77978018,1.63787172,1.74930953,0.90253238,0.00000000
-4.72736368,3.33535763,0.02051660,0.77529445,1.62230890,1.71963276,0.89346854,0.00000000
-4.72136068,3.29182102,0.02104407,0.76907486,1.60237113,1.68988213,0.88230027,0.00000000
-4.71535768,3.24574420,0.02157118,0.76130575,1.57849335,1.66071243,0.86931937,0.00000000
-4.70935468,3.19826630,0.02208814,0.75219355,1.55117810,1.63277406,0.85485678,0.00000000
-4.70335168,3.15053987,0.02258620,0.74195933,1.52097716,1.60668955,0.83927183,0.00000000
-4.69734867,3.10369116,0.02305789,0.73083101,1.48847267,1.58303191,0.82294101,0.00000000
-4.69134567,3.05878283,0.02349725,0.71903549,1.45425827,1.56230556,0.80624666,0.00000000
-4.68534267,3.01678040,0.02390004,0.70679101,1.41892110,1.54493044,0.78956596,0.00000000
-4.67933967,2.97852360,0.02426380,0.69430001,1.38302505,1.53122991,0.77326065,0.00000000
-4.67333667,2.94470352,0.02458793,0.68174289,1.34709593,1.52142273,0.75766758,0.00000000
-4.66733367,2.91584623,0.02487362,0.66927277,1.31160880,1.51561926,0.74309067,0.00000000
-4.66133067,2.89230329,0.02512375,0.65701158,1.27697788,1.51382213,0.72979410,0.00000000
-4.65532766,2.87424937,0.02534264,0.64504760,1.24354916,1.51593104,0.71799720,0.00000000
-4.64932466,2.86168678,0.02553575,0.63343452,1.21159582,1.52175148,0.70787091,0.00000000
-4.64332166,2.85445650,0.02570938,0.62219205,1.18131646,1.53100701,0.69953593,0.00000000
-4.63731866,2.85225519,0.02587020,0.61130807,1.15283595,1.54335439,0.69306246,0.00000000
-4.63131566,2.85465716,0.02602486,0.60074201,1.12620878,1.55840098,0.68847156,0.00000000
-4.62531266,2.86114020,0.02617953,0.59042959,1.10142457,1.57572352,0.68573786,0.00000000
-4.61930965,2.87111420,0.02633948,0.58028827,1.07841553,1.59488760,0.68479365,0.00000000
-4.61330665,2.88395103,0.02650871,0.57022347,1.05706531,1.61546668,0.68553388,0.00000000
-4.60730365,2.89901427,0.02668963,0.56013507,1.03721905,1.63705998,0.68782212,0.00000000
-4.60130065,2.91568755,0.02688287,0.54992381,1.01869399,1.65930828,0.69149702,0.00000000
-4.59529765,2.93339990,0.02708712,0.53949748,1.00129040,1.68190687,0.69637902,0.00000000
-4.58929465,2.95164718,0.02729910,0.52877642,0.98480227,1.70461502,0.70227718,0.00000000
-4.58329165,2.97000830,0.02751372,0.51769813,0.96902747,1.72726134,0.70899563,0.00000000
-4.57728864,2.98815564,0.02772420,0.50622084,0.95377685,1.74974493,0.71633956,0.00000000
-4.57128564,3.00585920,0.02792238,0.49432582,0.93888213,1.77203198,0.72412048,0.00000000
-4.56528264,3.02298420,0.02809913,0.48201844,0.92420221,1.79414812,0.73216049,0.00000000
-4.55927964,3.03948259,0.02824472,0.46932780,0.90962767,1.81616683,0.74029556,0.00000000
-4.55327664,3.05537880,0.02834927,0.45630527,0.89508342,1.83819450,0.74837770,0.00000000
-4.54727364,3.07075090,0.02840329,0.44302173,0.88052938,1.86035298,0.75627604,0.00000000
-4.54127064,3.08570823,0.02839803,0.42956397,0.86595928,1.88276070,0.76387685,0.00000000
-4.53526763,3.10036708,0.02832597,0.41603028,0.85139766,1.90551335,0.77108275,0.00000000
-4.52926463,3.11482595,0.02818112,0.40252555,0.83689540,1.92866544,0.77781123,0.00000000
-4.52326163,3.12914227,0.02795934,0.38915619,0.82252396,1.95221401,0.78399273,0.00000000
-4.51725863,3.14331205,0.02765849,0.37602506,0.80836869,1.97608546,0.78956858,0.00000000
-4.51125563,3.15725411,0.02727859,0.36322675,0.79452180,2.00012673,0.79448901,0.00000000
-4.50525263,3.17080017,0.02682176,0.35084344,0.78107519,2.02410147,0.79871151,0.00000000
-4.49924962,3.18369165,0.02629220,0.33894147,0.76811366,2.04769174,0.80219978,0.00000000
-4.49324662,3.19558372,0.02569605,0.32756892,0.75570903,2.07050553,0.80492328,0.00000000
-4.48724362,3.20605673,0.02504109,0.31675419,0.74391535,2.09208984,0.80685766,0.00000000
-4.48124062,3.21463442,0.02433655,0.30650570,0.73276552,2.11194880,0.80798582,0.00000000
-4.47523762,3.22080809,0.02359275,0.29681263,0.72226966,2.12956609,0.80829971,0.00000000
-4.46923462,3.22406539,0.02282078,0.28764673,0.71241510,2.14443038,0.80780254,0.00000000
-4.46323162,3.22392192,0.02203212,0.27896504,0.70316814,2.15606245,0.80651133,0.00000000
-4.45722861,3.21995385,0.02123833,0.27071325,0.69447737,2.16404249,0.80445935,0.00000000
-4.45122561,3.21182942,0.02045069,0.26282973,0.68627827,2.16803600,0.80169832,0.00000000
-4.44522261,3.19933731,0.01967989,0.25524980,0.67849895,2.16781661,0.79829989,0.00000000
-4.43921961,3.18241007,0.01893578,0.24791006,0.67106638,2.16328468,0.79435637,0.00000000
-4.43321661,3.16114097,0.01822706,0.24075264,0.66391294,2.15448029,0.78998038,0.00000000
-4.42721361,3.13579314,0.01756116,0.23372903,0.65698270,2.14158993,0.78530321,0.00000000
-4.42121061,3.10680035,0.01694402,0.22680341,0.65023717,2.12494640,0.78047211,0.00000000
-4.41520760,3.07475915,0.01638001,0.21995524,0.64365993,2.10502182,0.77564636,0.00000000
-4.40920460,3.04041282,0.01587186,0.21318105,0.63726012,2.08241416,0.77099234,0.00000000
-4.40320160,3.00462794,0.01542062,0.20649533,0.63107440,2.05782792,0.76667790,0.00000000
-4.39719860,2.96836486,0.01502573,0.19993055,0.62516734,2.03205006,0.76286627,0.00000000
-4.39119560,2.93264369,0.01468508,0.19353626,0.61963021,2.00592245,0.75970984,0.00000000
-4.38519260,2.89850765,0.01439510,0.18737747,0.61457830,1.98031214,0.75734431,0.00000000
-4.37918959,2.86698564,0.01415098,0.18153218,0.61014691,1.95608126,0.75588336,0.00000000
-4.37318659,2.83905605,0.01394680,0.17608845,0.60648621,1.93405762,0.75541431,0.00000000
-4.36718359,2.81561334,0.01377583,0.17114097,0.60375540,1.91500772,0.75599496,0.00000000
-4.36118059,2.79743902,0.01363069,0.16678738,0.60211628,1.89961300,0.75765173,0.00000000
-4.35517759,2.78517811,0.01350370,0.16312445,0.60172681,1.88845054,0.76037924,0.00000000
-4.34917459,2.77932178,0.01338710,0.16024427,0.60273469,1.88197846,0.76414128,0.00000000
-4.34317159,2.78019660,0.01327334,0.15823064,0.60527145,1.88052664,0.76887308,0.00000000
-4.33716858,2.78796021,0.01315530,0.15715571,0.60944715,1.88429253,0.77448458,0.00000000
-4.33116558,2.80260320,0.01302656,0.15707702,0.61534587,1.89334185,0.78086457,0.00000000
-4.32516258,2.82395631,0.01288154,0.15803503,0.62302218,1.90761366,0.78788540,0.00000000
-4.31915958,2.85170214,0.01271572,0.16005107,0.63249847,1.92692907,0.79540774,0.00000000
-4.31315658,2.88539024,0.01252566,0.16312599,0.64376323,1.95100284,0.80328541,0.00000000
-4.30715358,2.92445449,0.01230913,0.16723924,0.65677026,1.97945697,0.81136967,0.00000000
