energy_ev,total_up,Ag_p_up,Ag_d_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up
-5.69984992,1.86999162,0.28115301,1.54377274,0.08923717,0.00065919,0.22129297,0.00000000
-5.69384692,1.80956029,0.27377665,1.50307800,0.08745171,0.00059821,0.20495122,0.00000000
-5.68784392,1.75599588,0.26614174,1.46851396,0.08547560,0.00054394,0.18953427,0.00000000
-5.68184092,1.70941832,0.25828665,1.43999024,0.08332230,0.00049635,0.17522157,0.00000000
-5.67583792,1.66982373,0.25026168,1.41730842,0.08100961,0.00045538,0.16217109,0.00000000
-5.66983492,1.63710224,0.24213060,1.40017978,0.07855993,0.00042094,0.15051936,0.00000000
-5.66383192,1.61105990,0.23397157,1.38824677,0.07600042,0.00039287,0.14038183,0.00000000
-5.65782891,1.59144296,0.22587741,1.38110677,0.07336288,0.00037101,0.13185366,0.00000000
-5.65182591,1.57796319,0.21795507,1.37833697,0.07068341,0.00035516,0.12501069,0.00000000
-5.64582291,1.57032234,0.21032421,1.37951870,0.06800195,0.00034511,0.11991026,0.00000000
-5.63981991,1.56823429,0.20311506,1.38425989,0.06536138,0.00034063,0.11659195,0.00000000
-5.63381691,1.57144350,0.19646533,1.39221441,0.06280661,0.00034152,0.11507794,0.00000000
-5.62781391,1.57973854,0.19051656,1.40309704,0.06038332,0.00034753,0.11537301,0.00000000
-5.62181091,1.59295998,0.18540988,1.41669331,0.05813662,0.00035847,0.11746421,0.00000000
-5.61580790,1.61100210,0.18128133,1.43286375,0.05610964,0.00037412,0.12132012,0.00000000
-5.60980490,1.63380855,0.17825708,1.45154220,0.05434204,0.00039428,0.12688986,0.00000000
-5.60380190,1.66136216,0.17644862,1.47272851,0.05286859,0.00041875,0.13410199,0.00000000
-5.59779890,1.69366971,0.17594821,1.49647606,0.05171785,0.00044735,0.14286341,0.00000000
-5.59179590,1.73074275,0.17682479,1.52287499,0.05091095,0.00047988,0.15305843,0.00000000
-5.58579290,1.77257571,0.17912043,1.55203206,0.05046073,0.00051614,0.16454831,0.00000000
-5.57978989,1.81912278,0.18284769,1.58404859,0.05037095,0.00055595,0.17717123,0.00000000
-5.57378689,1.87027513,0.18798778,1.61899768,0.05063595,0.00059907,0.19074309,0.00000000
-5.56778389,1.92583993,0.19448972,1.65690211,0.05124057,0.00064529,0.20505900,0.00000000
-5.56178089,1.98552250,0.20227057,1.69771432,0.05216039,0.00069432,0.21989573,0.00000000
-5.55577789,2.04891294,0.21121659,1.74129945,0.05336226,0.00074590,0.23501504,0.00000000
-5.54977489,2.11547784,0.22118550,1.78742258,0.05480522,0.00079969,0.25016781,0.00000000
-5.54377189,2.18455798,0.23200947,1.83574076,0.05644158,0.00085533,0.26509897,0.00000000
-5.53776888,2.25537194,0.24349901,1.88580022,0.05821833,0.00091244,0.27955294,0.00000000
-5.53176588,2.32702569,0.25544743,1.93703896,0.06007860,0.00097058,0.29327950,0.00000000
-5.52576288,2.39852759,0.26763573,1.98879442,0.06196337,0.00102927,0.30603979,0.00000000
-5.51975988,2.46880816,0.27983783,2.04031589,0.06381316,0.00108801,0.31761217,0.00000000
-5.51375688,2.53674357,0.29182587,2.09078087,0.06556973,0.00114624,0.32779770,0.00000000
-5.50775388,2.60118188,0.30337544,2.13931472,0.06717772,0.00120339,0.33642506,0.00000000
-5.50175088,2.66097069,0.31427060,2.18501253,0.06858616,0.00125884,0.34335457,0.00000000
-5.49574787,2.71498522,0.32430854,2.22696224,0.06974985,0.00131198,0.34848121,0.00000000
-5.48974487,2.76215568,0.33330369,2.26426831,0.07063047,0.00136216,0.35173656,0.00000000
-5.48374187,2.80149293,0.34109138,2.29607473,0.07119750,0.00140874,0.35308950,0.00000000
-5.47773887,2.83211180,0.34753080,2.32158692,0.07142889,0.00145109,0.35254576,0.00000000
-5.47173587,2.85325139,0.35250732,2.34009181,0.07131137,0.00148859,0.35014632,0.00000000
-5.46573287,2.86429211,0.35593423,2.35097555,0.07084063,0.00152064,0.34596486,0.00000000
-5.45972986,2.86476918,0.35775379,2.35373874,0.07002115,0.00154671,0.34010435,0.00000000
-5.45372686,2.85438263,0.35793776,2.34800883,0.06886589,0.00156632,0.33269303,0.00000000
-5.44772386,2.83300392,0.35648739,2.33354966,0.06739565,0.00157905,0.32387996,0.00000000
-5.44172086,2.80067931,0.35343296,2.31026820,0.06563848,0.00158459,0.31383040,0.00000000
-5.43571786,2.75763019,0.34883292,2.27821839,0.06362874,0.00158271,0.30272121,0.00000000
-5.42971486,2.70425063,0.34277267,2.23760229,0.06140628,0.00157332,0.29073643,0.00000000
-5.42371186,2.64110224,0.33536310,2.18876847,0.05901542,0.00155642,0.27806326,0.00000000
-5.41770885,2.56890644,0.32673874,2.13220774,0.05650403,0.00153216,0.26488849,0.00000000
-5.41170585,2.48853437,0.31705579,2.06854627,0.05392255,0.00150084,0.25139546,0.00000000
-5.40570285,2.40099417,0.30648983,1.99853605,0.05132311,0.00146286,0.23776162,0.00000000
-5.39969985,2.30741595,0.29523334,1.92304279,0.04875860,0.00141877,0.22415660,0.00000000
-5.39369685,2.20903423,0.28349292,1.84303128,0.04628193,0.00136925,0.21074077,0.00000000
-5.38769385,2.10716796,0.27148631,1.75954830,0.04394522,0.00131508,0.19766425,0.00000000
-5.38169085,2.00319827,0.25943918,1.67370332,0.04179910,0.00125716,0.18506625,0.00000000
-5.37568784,1.89854410,0.24758160,1.58664715,0.03989202,0.00119645,0.17307455,0.00000000
-5.36968484,1.79463610,0.23614437,1.49954906,0.03826964,0.00113397,0.16180522,0.00000000
-5.36368184,1.69288907,0.22535512,1.41357258,0.03697413,0.00107080,0.15136225,0.00000000
-5.35767884,1.59467377,0.21543423,1.32985084,0.03604357,0.00100801,0.14183731,0.00000000
-5.35167584,1.50128850,0.20659075,1.24946178,0.03551132,0.00094669,0.13330923,0.00000000
-5.34567284,1.41393132,0.19901823,1.17340416,0.03540534,0.00088787,0.12584356,0.00000000
-5.33966983,1.33367368,0.19289066,1.10257491,0.03574758,0.00083254,0.11949190,0.00000000
-5.33366683,1.26143636,0.18835861,1.03774863,0.03655331,0.00078163,0.11429121,0.00000000
-5.32766383,1.19796829,0.18554557,0.97955989,0.03783057,0.00073597,0.11026313,0.00000000
-5.32166083,1.14382930,0.18454483,0.92848892,0.03957954,0.00069627,0.10741318,0.00000000
-5.31565783,1.09937713,0.18541664,0.88485120,0.04179215,0.00066315,0.10573027,0.00000000
-5.30965483,1.06475944,0.18818619,0.84879145,0.04445168,0.00063709,0.10518623,0.00000000
-5.30365183,1.03991103,0.19284208,0.82028201,0.04753253,0.00061844,0.10573562,0.00000000
-5.29764882,1.02455663,0.19933563,0.79912606,0.05100025,0.00060742,0.10731598,0.00000000
-5.29164582,1.01821907,0.20758105,0.78496530,0.05481167,0.00060409,0.10984827,0.00000000
-5.28564282,1.02023282,0.21745631,0.77729210,0.05891534,0.00060841,0.11323792,0.00000000
-5.27963982,1.02976248,0.22880506,0.77546562,0.06325214,0.00062017,0.11737621,0.00000000
-5.27363682,1.04582578,0.24143926,0.77873146,0.06775626,0.00063906,0.12214210,0.00000000
-5.26763382,1.06732025,0.25514273,0.78624420,0.07235624,0.00066462,0.12740458,0.00000000
-5.26163082,1.09305304,0.26967544,0.79709212,0.07697643,0.00069629,0.13302534,0.00000000
-5.25562781,1.12177271,0.28477851,0.81032332,0.08153850,0.00073339,0.13886176,0.00000000
-5.24962481,1.15220229,0.30017979,0.82497233,0.08596312,0.00077515,0.14477023,0.00000000
-5.24362181,1.18307242,0.31559999,0.84008653,0.09017183,0.00082071,0.15060955,0.00000000
-5.23761881,1.21315369,0.33075902,0.85475136,0.09408883,0.00086914,0.15624450,0.00000000
-5.23161581,1.24128721,0.34538272,0.86811371,0.09764278,0.00091944,0.16154924,0.00000000
-5.22561281,1.26641250,0.35920941,0.87940269,0.10076860,0.00097056,0.16641071,0.00000000
-5.21960980,1.28759196,0.37199648,0.88794729,0.10340898,0.00102146,0.17073163,0.00000000
-5.21360680,1.30403123,0.38352655,0.89319031,0.10551581,0.00107105,0.17443325,0.00000000
-5.20760380,1.31509499,0.39361322,0.89469845,0.10705127,0.00111829,0.17745764,0.00000000
-5.20160080,1.32031779,0.40210614,0.89216821,0.10798872,0.00116215,0.17976935,0.00000000
-5.19559780,1.31940985,0.40889522,0.88542766,0.10831315,0.00120168,0.18135663,0.00000000
-5.18959480,1.31225769,0.41391396,0.87443426,0.10802143,0.00123601,0.18223191,0.00000000
-5.18359180,1.29891995,0.41714157,0.85926888,0.10712216,0.00126435,0.18243158,0.00000000
-5.17758879,1.27961848,0.41860399,0.84012653,0.10563520,0.00128607,0.18201520,0.00000000
-5.17158579,1.25472530,0.41837350,0.81730419,0.10359095,0.00130066,0.18106389,0.00000000
-5.16558279,1.22474602,0.41656709,0.79118645,0.10102930,0.00130775,0.17967807,0.00000000
-5.15957979,1.19030012,0.41334334,0.76222932,0.09799843,0.00130716,0.17797467,0.00000000
-5.15357679,1.15209905,0.40889807,0.73094312,0.09455341,0.00129885,0.17608363,0.00000000
-5.14757379,1.11092266,0.40345866,0.69787483,0.09075462,0.00128299,0.17414394,0.00000000
-5.14157079,1.06759488,0.39727732,0.66359067,0.08666624,0.00125986,0.17229930,0.00000000
-5.13556778,1.02295916,0.39062325,0.62865927,0.08235455,0.00122994,0.17069346,0.00000000
-5.12956478,0.97785457,0.38377422,0.59363610,0.07788639,0.00119383,0.16946531,0.00000000
-5.12356178,0.93309313,0.37700763,0.55904939,0.07332763,0.00115226,0.16874409,0.00000000
-5.11755878,0.88943895,0.37059136,0.52538799,0.06874178,0.00110604,0.16864458,0.00000000
-5.11155578,0.84758982,0.36477498,0.49309134,0.06418877,0.00105609,0.16926264,0.00000000
-5.10555278,0.80816170,0.35978129,0.46254176,0.05972386,0.00100336,0.17067123,0.00000000
-5.09954977,0.77167642,0.35579901,0.43405909,0.05539682,0.00094882,0.17291705,0.00000000
-5.09354677,0.73855302,0.35297652,0.40789778,0.05125127,0.00089346,0.17601798,0.00000000
-5.08754377,0.70910293,0.35141736,0.38424629,0.04732428,0.00083823,0.17996143,0.00000000
-5.08154077,0.68352890,0.35117736,0.36322875,0.04364620,0.00078406,0.18470381,0.00000000
-5.07553777,0.66192789,0.35226393,0.34490867,0.04024067,0.00073181,0.19017107,0.00000000
-5.06953477,0.64429760,0.35463735,0.32929444,0.03712490,0.00068226,0.19626052,0.00000000
-5.06353177,0.63054637,0.35821421,0.31634639,0.03431002,0.00063612,0.20284370,0.00000000
-5.05752876,0.62050604,0.36287272,0.30598513,0.03180171,0.00059404,0.20977047,0.00000000
-5.05152576,0.61394715,0.36845988,0.29810059,0.02960087,0.00055656,0.21687400,0.00000000
-5.04552276,0.61059590,0.37480003,0.29256163,0.02770438,0.00052414,0.22397663,0.00000000
-5.03951976,0.61015197,0.38170434,0.28922561,0.02610595,0.00049719,0.23089631,0.00000000
-5.03351676,0.61230650,0.38898093,0.28794758,0.02479689,0.00047602,0.23745328,0.00000000
-5.02751376,0.61675919,0.39644489,0.28858864,0.02376692,0.00046091,0.24347696,0.00000000
-5.02151076,0.62323384,0.40392775,0.29102310,0.02300487,0.00045207,0.24881234,0.00000000
-5.01550775,0.63149145,0.41128588,0.29514401,0.02249926,0.00044966,0.25332601,0.00000000
-5.00950475,0.64134017,0.41840723,0.30086694,0.02223877,0.00045382,0.25691118,0.00000000
-5.00350175,0.65264158,0.42521613,0.30813154,0.02221257,0.00046464,0.25949172,0.00000000
-4.99749875,0.66531299,0.43167566,0.31690110,0.02241037,0.00048216,0.26102482,0.00000000
-4.99149575,0.67932548,0.43778769,0.32715984,0.02282248,0.00050638,0.26150234,0.00000000
-4.98549275,0.69469799,0.44359023,0.33890816,0.02343955,0.00053726,0.26095065,0.00000000
-4.97948974,0.71148757,0.44915245,0.35215612,0.02425229,0.00057467,0.25942908,0.00000000
-4.97348674,0.72977655,0.45456758,0.36691551,0.02525095,0.00061843,0.25702714,0.00000000
-4.96748374,0.74965733,0.45994403,0.38319083,0.02642490,0.00066826,0.25386047,0.00000000
-4.96148074,0.77121574,0.46539530,0.40096997,0.02776197,0.00072378,0.25006614,0.00000000
-4.95547774,0.79451409,0.47102931,0.42021496,0.02924798,0.00078451,0.24579718,0.00000000
-4.94947474,0.81957505,0.47693774,0.44085353,0.03086625,0.00084983,0.24121703,0.00000000
-4.94347174,0.84636746,0.48318607,0.46277203,0.03259720,0.00091902,0.23649397,0.00000000
-4.93746873,0.87479512,0.48980505,0.48581037,0.03441814,0.00099120,0.23179603,0.00000000
-4.93146573,0.90468945,0.49678390,0.50975924,0.03630323,0.00106540,0.22728646,0.00000000
-4.92546273,0.93580678,0.50406604,0.53436018,0.03822365,0.00114052,0.22312031,0.00000000
-4.91945973,0.96783055,0.51154737,0.55930855,0.04014793,0.00121538,0.21944189,0.00000000
-4.91345673,1.00037869,0.51907741,0.58425955,0.04204258,0.00128873,0.21638350,0.00000000
-4.90745373,1.03301583,0.52646328,0.60883698,0.04387283,0.00135928,0.21406532,0.00000000
-4.90145073,1.06527001,0.53347625,0.63264456,0.04560364,0.00142574,0.21259633,0.00000000
-4.89544772,1.09665292,0.53986067,0.65527937,0.04720072,0.00148684,0.21207625,0.00000000
-4.88944472,1.12668272,0.54534469,0.67634657,0.04863170,0.00154141,0.21259810,0.00000000
-4.88344172,1.15490824,0.54965227,0.69547495,0.04986729,0.00158839,0.21425128,0.00000000
-4.87743872,1.18093306,0.55251572,0.71233234,0.05088244,0.00162684,0.21712471,0.00000000
-4.87143572,1.20443820,0.55368832,0.72664012,0.05165734,0.00165606,0.22130986,0.00000000
-4.86543272,1.22520211,0.55295610,0.73818608,0.05217825,0.00167552,0.22690326,0.00000000
-4.85942971,1.24311653,0.55014831,0.74683490,0.05243824,0.00168495,0.23400817,0.00000000
-4.85342671,1.25819753,0.54514606,0.75253566,0.05243749,0.00168432,0.24273537,0.00000000
-4.84742371,1.27059057,0.53788866,0.75532592,0.05218352,0.00167388,0.25320258,0.00000000
-4.84142071,1.28056954,0.52837741,0.75533213,0.05169099,0.00165410,0.26553271,0.00000000
-4.83541771,1.28852931,0.51667673,0.75276625,0.05098129,0.00162570,0.27985070,0.00000000
-4.82941471,1.29497219,0.50291260,0.74791872,0.05008188,0.00158961,0.29627910,0.00000000
-4.82341171,1.30048888,0.48726851,0.74114809,0.04902539,0.00154694,0.31493248,0.00000000
-4.81740870,1.30573451,0.46997922,0.73286770,0.04784851,0.00149896,0.33591085,0.00000000
-4.81140570,1.31140110,0.45132265,0.72353011,0.04659087,0.00144700,0.35929249,0.00000000
-4.80540270,1.31818753,0.43161038,0.71360988,0.04529375,0.00139250,0.38512629,0.00000000
-4.79939970,1.32676848,0.41117735,0.70358555,0.04399883,0.00133685,0.41342417,0.00000000
-4.79339670,1.33776361,0.39037110,0.69392157,0.04274705,0.00128146,0.44415381,0.00000000
-4.78739370,1.35170863,0.36954122,0.68505097,0.04157746,0.00122761,0.47723214,0.00000000
-4.78139070,1.36902918,0.34902931,0.67735948,0.04052638,0.00117648,0.51251990,0.00000000
-4.77538769,1.39001900,0.32915994,0.67117171,0.03962664,0.00112911,0.54981770,0.00000000
-4.76938469,1.41482310,0.31023286,0.66674006,0.03890707,0.00108635,0.58886373,0.00000000
-4.76338169,1.44342675,0.29251667,0.66423647,0.03839217,0.00104883,0.62933348,0.00000000
-4.75737869,1.47565058,0.27624407,0.66374760,0.03810209,0.00101701,0.67084155,0.00000000
-4.75137569,1.51115214,0.26160870,0.66527322,0.03805267,0.00099111,0.71294570,0.00000000
-4.74537269,1.54943374,0.24876354,0.66872801,0.03825571,0.00097115,0.75515311,0.00000000
-4.73936968,1.58985613,0.23782068,0.67394647,0.03871939,0.00095694,0.79692877,0.00000000
-4.73336668,1.63165759,0.22885235,0.68069066,0.03944868,0.00094813,0.83770586,0.00000000
-4.72736368,1.67397762,0.22189290,0.68866041,0.04044586,0.00094419,0.87689789,0.00000000
-4.72136068,1.71588414,0.21694154,0.69750547,0.04171097,0.00094447,0.91391224,0.00000000
-4.71535768,1.75640339,0.21396558,0.70683910,0.04324225,0.00094821,0.94816471,0.00000000
-4.70935468,1.79455116,0.21290395,0.71625251,0.04503644,0.00095458,0.97909467,0.00000000
-4.70335168,1.82936433,0.21367072,0.72532964,0.04708898,0.00096271,1.00618030,0.00000000
-4.69734867,1.85993152,0.21615854,0.73366157,0.04939407,0.00097172,1.02895340,0.00000000
-4.69134567,1.88542171,0.22024188,0.74086027,0.05194455,0.00098074,1.04701318,0.00000000
-4.68534267,1.90510985,0.22577990,0.74657094,0.05473171,0.00098895,1.06003863,0.00000000
-4.67933967,1.91839869,0.23261895,0.75048281,0.05774490,0.00099559,1.06779892,0.00000000
-4.67333667,1.92483593,0.24059483,0.75233797,0.06097113,0.00099999,1.07016134,0.00000000
-4.66733367,1.92412635,0.24953473,0.75193790,0.06439455,0.00100159,1.06709654,0.00000000
-4.66133067,1.91613853,0.25925888,0.74914783,0.06799597,0.00099993,1.05868075,0.00000000
-4.65532766,1.90090605,0.26958228,0.74389870,0.07175242,0.00099466,1.04509480,0.00000000
-4.64932466,1.87862341,0.28031626,0.73618683,0.07563680,0.00098556,1.02661997,0.00000000
-4.64332166,1.84963675,0.29127022,0.72607156,0.07961764,0.00097253,1.00363071,0.00000000
-4.63731866,1.81443014,0.30225356,0.71367082,0.08365915,0.00095557,0.97658449,0.00000000
-4.63131566,1.77360793,0.31307774,0.69915528,0.08772133,0.00093479,0.94600905,0.00000000
-4.62531266,1.72787392,0.32355872,0.68274101,0.09176041,0.00091038,0.91248752,0.00000000
-4.61930965,1.67800833,0.33351954,0.66468124,0.09572952,0.00088263,0.87664203,0.00000000
-4.61330665,1.62484332,0.34279308,0.64525747,0.09957951,0.00085187,0.83911614,0.00000000
-4.60730365,1.56923805,0.35122495,0.62477025,0.10326003,0.00081850,0.80055706,0.00000000
-4.60130065,1.51205410,0.35867633,0.60353000,0.10672071,0.00078294,0.76159793,0.00000000
-4.59529765,1.45413203,0.36502661,0.58184806,0.10991245,0.00074563,0.72284115,0.00000000
-4.58929465,1.39626978,0.37017577,0.56002828,0.11278879,0.00070704,0.68484299,0.00000000
-4.58329165,1.33920354,0.37404622,0.53835929,0.11530711,0.00066760,0.64810022,0.00000000
-4.57728864,1.28359136,0.37658414,0.51710766,0.11742992,0.00062776,0.61303913,0.00000000
-4.57128564,1.23000010,0.37776007,0.49651198,0.11912584,0.00058793,0.58000714,0.00000000
-4.56528264,1.17889565,0.37756875,0.47677805,0.12037044,0.00054849,0.54926742,0.00000000
-4.55927964,1.13063666,0.37602821,0.45807507,0.12114681,0.00050978,0.52099638,0.00000000
-4.55327664,1.08547168,0.37317808,0.44053304,0.12144585,0.00047210,0.49528419,0.00000000
-4.54727364,1.04353961,0.36907724,0.42424118,0.12126631,0.00043573,0.47213804,0.00000000
-4.54127064,1.00487324,0.36380089,0.40924753,0.12061448,0.00040088,0.45148804,0.00000000
-4.53526763,0.96940569,0.35743725,0.39555957,0.11950371,0.00036773,0.43319530,0.00000000
-4.52926463,0.93697925,0.35008395,0.38314594,0.11795367,0.00033641,0.41706191,0.00000000
-4.52326163,0.90735652,0.34184443,0.37193911,0.11598941,0.00030701,0.40284230,0.00000000
-4.51725863,0.88023320,0.33282444,0.36183897,0.11364040,0.00027959,0.39025548,0.00000000
-4.51125563,0.85525230,0.32312887,0.35271730,0.11093945,0.00025417,0.37899772,0.00000000
-4.50525263,0.83201919,0.31285901,0.34442289,0.10792161,0.00023073,0.36875523,0.00000000
-4.49924962,0.81011712,0.30211038,0.33678731,0.10462323,0.00020924,0.35921622,0.00000000
-4.49324662,0.78912269,0.29097121,0.32963109,0.10108100,0.00018962,0.35008206,0.00000000
-4.48724362,0.76862084,0.27952153,0.32277012,0.09733123,0.00017180,0.34107715,0.00000000
-4.48124062,0.74821893,0.26783297,0.31602208,0.09340920,0.00015567,0.33195722,0.00000000
-4.47523762,0.72755941,0.25596907,0.30921278,0.08934874,0.00014112,0.32251579,0.00000000
-4.46923462,0.70633082,0.24398607,0.30218196,0.08518193,0.00012803,0.31258875,0.00000000
-4.46323162,0.68427671,0.23193411,0.29478867,0.08093894,0.00011627,0.30205694,0.00000000
-4.45722861,0.66120231,0.21985861,0.28691567,0.07664805,0.00010572,0.29084688,0.00000000
-4.45122561,0.63697874,0.20780172,0.27847301,0.07233565,0.00009625,0.27892965,0.00000000
-4.44522261,0.61154474,0.19580382,0.26940052,0.06802645,0.00008774,0.26631814,0.00000000
-4.43921961,0.58490595,0.18390471,0.25966910,0.06374354,0.00008009,0.25306301,0.00000000
-4.43321661,0.55713185,0.17214467,0.24928089,0.05950864,0.00007319,0.23924744,0.00000000
-4.42721361,0.52835061,0.16056520,0.23826827,0.05534215,0.00006695,0.22498122,0.00000000
-4.42121061,0.49874222,0.14920930,0.22669188,0.05126329,0.00006129,0.21039431,0.00000000
-4.41520760,0.46853017,0.13812158,0.21463766,0.04729008,0.00005615,0.19563022,0.00000000
-4.40920460,0.43797216,0.12734785,0.20221313,0.04343939,0.00005147,0.18083962,0.00000000
-4.40320160,0.40735031,0.11693466,0.18954323,0.03972681,0.00004721,0.16617421,0.00000000
-4.39719860,0.37696126,0.10692840,0.17676566,0.03616656,0.00004333,0.15178134,0.00000000
-4.39119560,0.34710654,0.09737449,0.16402627,0.03277138,0.00003984,0.13779933,0.00000000
-4.38519260,0.31808374,0.08831634,0.15147439,0.02955233,0.00003670,0.12435366,0.00000000
-4.37918959,0.29017856,0.07979451,0.13925854,0.02651873,0.00003394,0.11155420,0.00000000
-4.37318659,0.26365816,0.07184580,0.12752248,0.02367800,0.00003155,0.09949335,0.00000000
-4.36718359,0.23876581,0.06450262,0.11640186,0.02103567,0.00002957,0.08824512,0.00000000
-4.36118059,0.21571704,0.05779249,0.10602145,0.01859534,0.00002800,0.07786512,0.00000000
-4.35517759,0.19469710,0.05173780,0.09649296,0.01635877,0.00002688,0.06839122,0.00000000
-4.34917459,0.17585982,0.04635574,0.08791365,0.01432604,0.00002625,0.05984496,0.00000000
-4.34317159,0.15932759,0.04165846,0.08036532,0.01249580,0.00002615,0.05223338,0.00000000
-4.33716858,0.14519230,0.03765344,0.07391405,0.01086551,0.00002660,0.04555123,0.00000000
-4.33116558,0.13351704,0.03434401,0.06861015,0.00943184,0.00002767,0.03978341,0.00000000
-4.32516258,0.12433827,0.03172993,0.06448866,0.00819108,0.00002939,0.03490746,0.00000000
-4.31915958,0.11766839,0.02980812,0.06156989,0.00713956,0.00003181,0.03089605,0.00000000
-4.31315658,0.11349825,0.02857335,0.05986024,0.00627414,0.00003497,0.02771929,0.00000000
-4.30715358,0.11179969,0.02801898,0.05935300,0.00559266,0.00003893,0.02534684,0.00000000
