energy_ev,total_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.47173587,2.01197546,1.03517510,0.00457162,0.00180712,0.17536297,0.64670610,0.92816072
-5.46573287,1.94998450,1.00517901,0.00438859,0.00172088,0.16947029,0.62763970,0.89904349
-5.45972986,1.87873187,0.97008952,0.00418995,0.00163116,0.16274818,0.60551988,0.86580827
-5.45372686,1.79930272,0.93047150,0.00397786,0.00153857,0.15530407,0.58070833,0.82895042
-5.44772386,1.71295128,0.88698300,0.00375474,0.00144386,0.14725648,0.55362193,0.78904198
-5.44172086,1.62106061,0.84035390,0.00352324,0.00134783,0.13873179,0.52471948,0.74671316
-5.43571786,1.52509903,0.79136265,0.00328615,0.00125135,0.12986078,0.49448732,0.70263243
-5.42971486,1.42657532,0.74081241,0.00304628,0.00115530,0.12077521,0.46342453,0.65748593
-5.42371186,1.32699458,0.68950747,0.00280644,0.00106058,0.11160456,0.43202840,0.61195721
-5.41770885,1.22781667,0.63823103,0.00256933,0.00096804,0.10247295,0.40078067,0.56670814
-5.41170585,1.13041893,0.58772526,0.00233749,0.00087850,0.09349648,0.37013519,0.52236181
-5.40570285,1.03606444,0.53867424,0.00211323,0.00079272,0.08478100,0.34050741,0.47948790
-5.39969985,0.94587684,0.49169041,0.00189860,0.00071136,0.07642040,0.31226591,0.43859120
-5.39369685,0.86082233,0.44730477,0.00169534,0.00063501,0.06849545,0.28572641,0.40010334
-5.38769385,0.78169899,0.40596098,0.00150489,0.00056416,0.06107315,0.26114811,0.36437798
-5.38169085,0.70913328,0.36801311,0.00132838,0.00049920,0.05420667,0.23873235,0.33168932
-5.37568784,0.64358318,0.33372705,0.00116664,0.00044044,0.04793564,0.21862355,0.30223379
-5.36968484,0.58534725,0.30328478,0.00102019,0.00038812,0.04228696,0.20091204,0.27613444
-5.36368184,0.53457847,0.27679126,0.00088932,0.00034239,0.03727582,0.18563849,0.25344765
-5.35767884,0.49130175,0.25428312,0.00077410,0.00030335,0.03290701,0.17279967,0.23417162
-5.35167584,0.45543397,0.23573867,0.00067439,0.00027108,0.02917632,0.16235490,0.21825603
-5.34567284,0.42680503,0.22108831,0.00058994,0.00024559,0.02607201,0.15423306,0.20561231
-5.33966983,0.40517901,0.21022506,0.00052038,0.00022693,0.02357619,0.14833957,0.19612391
-5.33366683,0.39027409,0.20301429,0.00046528,0.00021510,0.02166616,0.14456307,0.18965604
-5.32766383,0.38178038,0.19930245,0.00042416,0.00021012,0.02031554,0.14278146,0.18606449
-5.32166083,0.37937497,0.19892435,0.00039654,0.00021204,0.01949518,0.14286709,0.18520294
-5.31565783,0.38273336,0.20170855,0.00038196,0.00022089,0.01917393,0.14469082,0.18692873
-5.30965483,0.39153735,0.20748110,0.00037996,0.00023672,0.01931914,0.14812501,0.19110663
-5.30365183,0.40547880,0.21606717,0.00039012,0.00025960,0.01989689,0.15304523,0.19761075
-5.29764882,0.42425981,0.22729107,0.00041202,0.00028957,0.02087221,0.15933077,0.20632436
-5.29164582,0.44758923,0.24097451,0.00044526,0.00032666,0.02220894,0.16686421,0.21713800
-5.28564282,0.47517637,0.25693371,0.00048944,0.00037086,0.02386967,0.17552988,0.22994592
-5.27963982,0.50672225,0.27497542,0.00054412,0.00042211,0.02581550,0.18521180,0.24464117
-5.27363682,0.54190945,0.29489251,0.00060879,0.00048024,0.02800589,0.19579098,0.26110983
-5.26763382,0.58039119,0.31645943,0.00068290,0.00054503,0.03039849,0.20714270,0.27922471
-5.26163082,0.62178082,0.33942804,0.00076576,0.00061612,0.03294907,0.21913369,0.29883907
-5.25562781,0.66564244,0.36352426,0.00085657,0.00069301,0.03561157,0.23161980,0.31978074
-5.24962481,0.71148360,0.38844591,0.00095439,0.00077507,0.03833836,0.24444414,0.34184734
-5.24362181,0.75875089,0.41386206,0.00105811,0.00086153,0.04108053,0.25743618,0.36480270
-5.23761881,0.80682899,0.43941417,0.00116646,0.00095143,0.04378846,0.27041165,0.38837528
-5.23161581,0.85504371,0.46471912,0.00127802,0.00104372,0.04641253,0.28317369,0.41225846
-5.22561281,0.90266912,0.48937428,0.00139122,0.00113716,0.04890389,0.29551499,0.43611326
-5.21960980,0.94893898,0.51296430,0.00150436,0.00123043,0.05121542,0.30722114,0.45957325
-5.21360680,0.99306202,0.53506975,0.00161565,0.00132213,0.05330275,0.31807487,0.48225186
-5.20760380,1.03424076,0.55527699,0.00172326,0.00141079,0.05512525,0.32786122,0.50375165
-5.20160080,1.07169298,0.57318908,0.00182534,0.00149496,0.05664706,0.33637326,0.52367539
-5.19559780,1.10467520,0.58843720,0.00192008,0.00157319,0.05783802,0.34341822,0.54163842
-5.18959480,1.13250685,0.60069198,0.00200580,0.00164415,0.05867449,0.34882363,0.55728181
-5.18359180,1.15459426,0.60967435,0.00208093,0.00170662,0.05914001,0.35244322,0.57028568
-5.17758879,1.17045312,0.61516520,0.00214417,0.00175957,0.05922577,0.35416225,0.58038208
-5.17158579,1.17972844,0.61701356,0.00219446,0.00180218,0.05893086,0.35390203,0.58736679
-5.16558279,1.18221086,0.61514264,0.00223103,0.00183390,0.05826230,0.35162334,0.59110941
-5.15957979,1.17784859,0.60955364,0.00225350,0.00185446,0.05723477,0.34732855,0.59156134
-5.15357679,1.16675422,0.60032696,0.00226183,0.00186389,0.05587022,0.34106238,0.58876101
-5.14757379,1.14920605,0.58762075,0.00225636,0.00186256,0.05419717,0.33291117,0.58283631
-5.14157079,1.12564381,0.57166691,0.00223783,0.00185112,0.05224982,0.32300076,0.57400383
-5.13556778,1.09665883,0.55276459,0.00220735,0.00183054,0.05006711,0.31149300,0.56256509
-5.12956478,1.06297915,0.53127157,0.00216636,0.00180207,0.04769152,0.29858109,0.54889973
-5.12356178,1.02545017,0.50759389,0.00211660,0.00176719,0.04516793,0.28448398,0.53345607
-5.11755878,0.98501153,0.48217411,0.00206009,0.00172758,0.04254240,0.26944001,0.51673930
-5.11155578,0.94267147,0.45547877,0.00199903,0.00168506,0.03986097,0.25370021,0.49929788
-5.10555278,0.89947934,0.42798557,0.00193577,0.00164153,0.03716853,0.23752138,0.48170865
-5.09954977,0.85649776,0.40017078,0.00187272,0.00159891,0.03450786,0.22115940,0.46456125
-5.09354677,0.81477510,0.37249728,0.00181230,0.00155912,0.03191866,0.20486295,0.44844240
-5.08754377,0.77531954,0.34540378,0.00175687,0.00152393,0.02943692,0.18886786,0.43392071
-5.08154077,0.73907544,0.31929543,0.00170866,0.00149498,0.02709433,0.17339235,0.42153238
-5.07553777,0.70690274,0.29453618,0.00166973,0.00147372,0.02491792,0.15863324,0.41176840
-5.06953477,0.67955987,0.27144294,0.00164190,0.00146131,0.02292992,0.14476323,0.40506343
-5.06353177,0.65769067,0.25028168,0.00162675,0.00145865,0.02114772,0.13192926,0.40178687
-5.05752876,0.64181521,0.23126539,0.00162554,0.00146635,0.01958414,0.12025199,0.40223599
-5.05152576,0.63232477,0.21455384,0.00163923,0.00148465,0.01824766,0.10982623,0.40663151
-5.04552276,0.62948064,0.20025489,0.00166845,0.00151352,0.01714296,0.10072235,0.41511528
-5.03951976,0.63341638,0.18842716,0.00171354,0.00155258,0.01627146,0.09298833,0.42775032
-5.03351676,0.64414343,0.17908387,0.00177448,0.00160118,0.01563200,0.08665258,0.44452280
-5.02751376,0.66155923,0.17219745,0.00185099,0.00165839,0.01522154,0.08172705,0.46534582
-5.02151076,0.68545767,0.16770473,0.00194253,0.00172310,0.01503588,0.07821068,0.49006486
-5.01550775,0.71554114,0.16551250,0.00204832,0.00179398,0.01507043,0.07609298,0.51846446
-5.00950475,0.75143378,0.16550307,0.00216736,0.00186962,0.01532090,0.07535751,0.55027601
-5.00350175,0.79269546,0.16753977,0.00229853,0.00194853,0.01578396,0.07598516,0.58518627
-4.99749875,0.83883598,0.17147216,0.00244056,0.00202922,0.01645778,0.07795711,0.62284641
-4.99149575,0.88932917,0.17714084,0.00259211,0.00211025,0.01734253,0.08125741,0.66288124
-4.98549275,0.94362652,0.18438177,0.00275181,0.00219030,0.01844067,0.08587497,0.70489854
-4.97948974,1.00117006,0.19303012,0.00291827,0.00226820,0.01975715,0.09180493,0.74849811
-4.97348674,1.06140422,0.20292344,0.00309013,0.00234297,0.02129936,0.09904947,0.79328039
-4.96748374,1.12378645,0.21390443,0.00326608,0.00241386,0.02307702,0.10761787,0.83885450
-4.96148074,1.18779644,0.22582297,0.00344490,0.00248039,0.02510172,0.11752582,0.88484549
-4.95547774,1.25294373,0.23853780,0.00362543,0.00254231,0.02738642,0.12879411,0.93090063
-4.94947474,1.31877366,0.25191760,0.00380663,0.00259966,0.02994463,0.14144658,0.97669462
-4.94347174,1.38487140,0.26584159,0.00398756,0.00265271,0.03278952,0.15550741,1.02193355
-4.93746873,1.45086417,0.28019975,0.00416735,0.00270196,0.03593279,0.17099792,1.06635757
-4.93146573,1.51642136,0.29489257,0.00434524,0.00274811,0.03938353,0.18793278,1.10974212
-4.92546273,1.58125278,0.30983044,0.00452051,0.00279199,0.04314688,0.20631599,1.15189767
-4.91945973,1.64510499,0.32493269,0.00469251,0.00283456,0.04722281,0.22613656,1.19266805
-4.91345673,1.70775573,0.34012630,0.00486060,0.00287678,0.05160485,0.24736422,1.23192728
-4.90745373,1.76900696,0.35534435,0.00502411,0.00291965,0.05627893,0.26994532,1.26957518
-4.90145073,1.82867641,0.37052431,0.00518235,0.00296408,0.06122248,0.29379905,1.30553175
-4.89544772,1.88658843,0.38560612,0.00533458,0.00301085,0.06640368,0.31881436,1.33973068
-4.88944472,1.94256425,0.40053029,0.00547995,0.00306061,0.07178108,0.34484758,1.37211229
-4.88344172,1.99641247,0.41523600,0.00561751,0.00311377,0.07730354,0.37172115,1.40261620
-4.87743872,2.04792017,0.42965934,0.00574619,0.00317050,0.08291062,0.39922350,1.43117418
-4.87143572,2.09684537,0.44373188,0.00586482,0.00323073,0.08853336,0.42711021,1.45770362
-4.86543272,2.14291131,0.45737944,0.00597207,0.00329408,0.09409550,0.45510655,1.48210207
-4.85942971,2.18580322,0.47052147,0.00606656,0.00335992,0.09951514,0.48291147,1.50424315
-4.85342671,2.22516784,0.48307083,0.00614680,0.00342735,0.10470677,0.51020281,1.52397435
-4.84742371,2.26061623,0.49493422,0.00621128,0.00349522,0.10958355,0.53664378,1.54111693
-4.84142071,2.29172973,0.50601313,0.00625848,0.00356219,0.11405998,0.56189050,1.55546802
-4.83541771,2.31806937,0.51620551,0.00628696,0.00362674,0.11805454,0.58560016,1.56680521
-4.82941471,2.33918824,0.52540794,0.00629539,0.00368726,0.12149250,0.60743980,1.57489323
-4.82341171,2.35464662,0.53351836,0.00628261,0.00374207,0.12430854,0.62709515,1.57949293
-4.81740870,2.36402930,0.54043925,0.00624772,0.00378954,0.12644928,0.64427932,1.58037185
-4.81140570,2.36696422,0.54608113,0.00619009,0.00382807,0.12787540,0.65874089,1.57731632
-4.80540270,2.36314200,0.55036635,0.00610948,0.00385626,0.12856345,0.67027128,1.57014425
-4.79939970,2.35233517,0.55323293,0.00600601,0.00387289,0.12850711,0.67871099,1.55871836
-4.79339670,2.33441654,0.55463847,0.00588026,0.00387703,0.12771791,0.68395449,1.54295899
-4.78739370,2.30937576,0.55456385,0.00573323,0.00386806,0.12622547,0.68595382,1.52285618
-4.78139070,2.27733340,0.55301675,0.00556642,0.00384578,0.12407703,0.68472054,1.49848019
-4.77538769,2.23855208,0.55003482,0.00538174,0.00381037,0.12133650,0.68032636,1.46999031
-4.76938469,2.19344396,0.54568844,0.00518158,0.00376250,0.11808301,0.67290226,1.43764128
-4.76338169,2.14257457,0.54008295,0.00496868,0.00370328,0.11440894,0.66263641,1.40178729
-4.75737869,2.08666263,0.53336034,0.00474617,0.00363432,0.11041765,0.64977094,1.36288316
-4.75137569,2.02657589,0.52570032,0.00451746,0.00355772,0.10622090,0.63459782,1.32148278
-4.74537269,1.96332328,0.51732066,0.00428622,0.00347603,0.10193608,0.61745412,1.27823481
-4.73936968,1.89804329,0.50847688,0.00405625,0.00339225,0.09768345,0.59871664,1.23387557
-4.73336668,1.83198909,0.49946099,0.00383148,0.00330978,0.09358325,0.57879629,1.18921958
-4.72736368,1.76651066,0.49059950,0.00361586,0.00323236,0.08975303,0.55813227,1.14514763
-4.72136068,1.70303412,0.48225044,0.00341329,0.00316403,0.08630515,0.53718611,1.10259284
-4.71535768,1.64303881,0.47479934,0.00322757,0.00310902,0.08334441,0.51643559,1.06252490
-4.70935468,1.58803219,0.46865420,0.00306232,0.00307172,0.08096604,0.49636868,1.02593264
-4.70335168,1.53952306,0.46423934,0.00292091,0.00305650,0.07925400,0.47747727,0.99380535
-4.69734867,1.49899322,0.46198814,0.00280646,0.00306769,0.07827950,0.46025068,0.96711296
-4.69134567,1.46786794,0.46233457,0.00272171,0.00310939,0.07809987,0.44516897,0.94678546
-4.68534267,1.44748554,0.46570373,0.00266905,0.00318541,0.07875779,0.43269576,0.93369179
-4.67933967,1.43906643,0.47250135,0.00265042,0.00329909,0.08028068,0.42327069,0.92861851
-4.67333667,1.44368205,0.48310248,0.00266729,0.00345322,0.08268040,0.41730133,0.93224871
-4.66733367,1.46222431,0.49783950,0.00272065,0.00364989,0.08595323,0.41515472,0.94514145
-4.66133067,1.49537611,0.51698982,0.00281091,0.00389039,0.09007996,0.41714849,0.96771238
-4.65532766,1.54358385,0.54076359,0.00293796,0.00417508,0.09502627,0.42354177,1.00021605
-4.64932466,1.60703264,0.56929178,0.00310105,0.00450335,0.10074320,0.43452614,1.04273043
-4.64332166,1.68562547,0.60261515,0.00329885,0.00487349,0.10716788,0.45021701,1.09514452
-4.63731866,1.77896719,0.64067454,0.00352938,0.00528273,0.11422434,0.47064552,1.15714951
-4.63131566,1.88635448,0.68330313,0.00379004,0.00572715,0.12182455,0.49575180,1.22823430
-4.62531266,2.00677278,0.73022101,0.00407759,0.00620179,0.12986963,0.52537965,1.30768588
-4.61930965,2.13890117,0.78103269,0.00438822,0.00670066,0.13825119,0.55927332,1.39459517
-4.61330665,2.28112578,0.83522794,0.00471753,0.00721686,0.14685291,0.59707679,1.48786845
-4.60730365,2.43156226,0.89218625,0.00506062,0.00774276,0.15555227,0.63833579,1.58624478
-4.60130065,2.58808740,0.95118521,0.00541216,0.00827012,0.16422249,0.68250300,1.68831903
-4.59529765,2.74837949,1.01141282,0.00576646,0.00879035,0.17273463,0.72894647,1.79257034
-4.58929465,2.90996686,1.07198366,0.00611761,0.00929473,0.18095985,0.77696129,1.89739523
-4.58329165,3.07028330,1.13195859,0.00645958,0.00977467,0.18877178,0.82578442,2.00114460
-4.57728864,3.22672893,1.19036761,0.00678633,0.01022197,0.19604900,0.87461225,2.10216325
-4.57128564,3.37673443,1.24623504,0.00709201,0.01062903,0.20267752,0.92262049,2.19883077
-4.56528264,3.51782652,1.29860640,0.00737106,0.01098918,0.20855324,0.96898574,2.28960227
-4.55927964,3.64769223,1.34657580,0.00761834,0.01129680,0.21358430,1.01290789,2.37304728
-4.55327664,3.76423955,1.38931302,0.00782930,0.01154755,0.21769326,1.05363260,2.44788553
-4.54727364,3.86565198,1.42608888,0.00800009,0.01173849,0.22081900,1.09047279,2.51301803
-4.54127064,3.95043481,1.45629810,0.00812765,0.01186813,0.22291827,1.12282845,2.56755236
-4.53526763,4.01745131,1.47947840,0.00820977,0.01193649,0.22396687,1.15020363,2.61082119
-4.52926463,4.06594743,1.49532500,0.00824520,0.01194503,0.22396034,1.17222007,2.64239347
-4.52326163,4.09556403,1.50369993,0.00823360,0.01189658,0.22291412,1.18862678,2.66207799
-4.51725863,4.10633648,1.50463548,0.00817562,0.01179517,0.22086321,1.19930509,2.66991953
-4.51125563,4.09868185,1.49833176,0.00807276,0.01164586,0.21786130,1.20426914,2.66618800
-4.50525263,4.07337460,1.48514834,0.00792740,0.01145455,0.21397930,1.20366161,2.65136149
-4.49924962,4.03151217,1.46559038,0.00774266,0.01122768,0.20930351,1.19774514,2.62610416
-4.49324662,3.97447233,1.44028982,0.00752234,0.01097202,0.20393326,1.18688985,2.59124034
-4.48724362,3.90386428,1.40998262,0.00727072,0.01069442,0.19797832,1.17155753,2.54772618
-4.48124062,3.82147598,1.37548291,0.00699254,0.01040159,0.19155595,1.15228346,2.49662004
-4.47523762,3.72921978,1.33765541,0.00669275,0.01009989,0.18478792,1.12965663,2.43905309
-4.46923462,3.62907879,1.29738714,0.00637648,0.00979515,0.17779741,1.10429936,2.37620115
-4.46323162,3.52305574,1.25555983,0.00604885,0.00949258,0.17070604,1.07684711,2.30925851
-4.45722861,3.41312608,1.21302402,0.00571486,0.00919668,0.16363100,1.04792956,2.23941460
-4.45122561,3.30119656,1.17057586,0.00537932,0.00891120,0.15668247,1.01815341,2.16783371
-4.44522261,3.18906994,1.12893746,0.00504675,0.00863913,0.14996137,0.98808765,2.09563784
-4.43921961,3.07841640,1.08874134,0.00472127,0.00838281,0.14355743,0.95825165,2.02389265
-4.43321661,2.97075147,1.05051928,0.00440664,0.00814392,0.13754768,0.92910627,1.95359609
-4.42721361,2.86742017,1.01469574,0.00410613,0.00792364,0.13199544,0.90104799,1.88566926
-4.42121061,2.76958668,0.98158561,0.00382255,0.00772272,0.12694959,0.87440602,1.82094898
-4.41520760,2.67822878,0.95139607,0.00355825,0.00754162,0.12244435,0.84944194,1.76018159
-4.40920460,2.59413610,0.92423191,0.00331511,0.00738056,0.11849938,0.82635167,1.70401751
-4.40320160,2.51791148,0.90010388,0.00309453,0.00723963,0.11512024,0.80526913,1.65300609
-4.39719860,2.44997437,0.87893915,0.00289752,0.00711886,0.11229915,0.78627119,1.60759086
-4.39119560,2.39056607,0.86059336,0.00272464,0.00701825,0.11001598,0.76938349,1.56810483
-4.38519260,2.33975598,0.84486349,0.00257610,0.00693774,0.10823941,0.75458651,1.53476623
-4.37918959,2.29744898,0.83150092,0.00245174,0.00687727,0.10692838,0.74182173,1.50767500
-4.37318659,2.26339380,0.82022422,0.00235108,0.00683666,0.10603345,0.73099754,1.48681031
-4.36718359,2.23719266,0.81073114,0.00227337,0.00681563,0.10549849,0.72199462,1.47202990
-4.36118059,2.21831234,0.80270969,0.00221758,0.00681369,0.10526222,0.71467094,1.46307155
-4.35517759,2.20609735,0.79584795,0.00218246,0.00683008,0.10525990,0.70886627,1.45955743
-4.34917459,2.19978524,0.78984267,0.00216655,0.00686374,0.10542499,0.70440632,1.46100156
-4.34317159,2.19852471,0.78440664,0.00216825,0.00691324,0.10569079,0.70110674,1.46682088
-4.33716858,2.20139632,0.77927495,0.00218582,0.00697679,0.10599205,0.69877702,1.47634989
-4.33116558,2.20743616,0.77421023,0.00221744,0.00705218,0.10626652,0.69722471,1.48885870
-4.32516258,2.21566183,0.76900697,0.00226123,0.00713687,0.10645641,0.69625979,1.50357435
-4.31915958,2.22510046,0.76349518,0.00231532,0.00722804,0.10650978,0.69569954,1.51970447
-4.31315658,2.23481788,0.75754326,0.00237787,0.00732265,0.10638174,0.69537380,1.53646274
-4.30715358,2.24394794,0.75106034,0.00244712,0.00741758,0.10603552,0.69513053,1.55309500
