energy_ev,total_up,S_s_up,S_p_up,Si_p_up,Si_d_up,W_p_up,W_d_up
-6.00000000,2.02058013,0.01399736,0.46319220,0.29745189,0.00000000,1.11563624,0.90349973
-5.99399700,2.08762297,0.01402829,0.47830805,0.29570951,0.00000000,1.16851583,0.93135991
-5.98799400,2.15748296,0.01406390,0.49431774,0.29386332,0.00000000,1.22324470,0.96016995
-5.98199100,2.22951782,0.01410735,0.51108268,0.29199225,0.00000000,1.27921671,0.98967661
-5.97598799,2.30290624,0.01416120,0.52842613,0.29015773,0.00000000,1.33570602,1.01954672
-5.96998499,2.37666124,0.01422731,0.54613554,0.28840131,0.00000000,1.39188172,1.04937279
-5.96398199,2.44965293,0.01430676,0.56396697,0.28674349,0.00000000,1.44682816,1.07868281
-5.95797899,2.52063971,0.01439985,0.58165141,0.28518395,0.00000000,1.49957028,1.10695377
-5.95197599,2.58830655,0.01450613,0.59890249,0.28370300,0.00000000,1.54910295,1.13362847
-5.94597299,2.65130851,0.01462450,0.61542551,0.28226411,0.00000000,1.59442313,1.15813464
-5.93996998,2.70831759,0.01475326,0.63092711,0.28081723,0.00000000,1.63456352,1.17990568
-5.93396698,2.75807055,0.01489027,0.64512530,0.27930280,0.00000000,1.66862612,1.19840182
-5.92796398,2.79941559,0.01503306,0.65775921,0.27765602,0.00000000,1.69581428,1.21313097
-5.92196098,2.83135568,0.01517899,0.66859826,0.27581124,0.00000000,1.71546177,1.22366803
-5.91595798,2.85308643,0.01532535,0.67745024,0.27370617,0.00000000,1.72705762,1.22967188
-5.90995498,2.86402699,0.01546954,0.68416804,0.27128563,0.00000000,1.73026546,1.23089930
-5.90395198,2.86384249,0.01560911,0.68865457,0.26850487,0.00000000,1.72493670,1.22721517
-5.89794897,2.85245731,0.01574194,0.69086597,0.26533203,0.00000000,1.71111694,1.21859851
-5.89194597,2.83005859,0.01586628,0.69081278,0.26175000,0.00000000,1.68904529,1.20514423
-5.88594297,2.79709024,0.01598085,0.68855915,0.25775746,0.00000000,1.65914696,1.18706060
-5.87993997,2.75423788,0.01608490,0.68422033,0.25336916,0.00000000,1.62201930,1.16466252
-5.87393697,2.70240561,0.01617826,0.67795838,0.24861566,0.00000000,1.57841227,1.13836122
-5.86793397,2.64268603,0.01626143,0.66997657,0.24354244,0.00000000,1.52920415,1.10865072
-5.86193097,2.57632485,0.01633557,0.66051265,0.23820865,0.00000000,1.47537367,1.07609189
-5.85592796,2.50468187,0.01640260,0.64983134,0.23268560,0.00000000,1.41796993,1.04129475
-5.84992496,2.42919003,0.01646522,0.63821636,0.22705510,0.00000000,1.35808124,1.00489985
-5.84392196,2.35131417,0.01652689,0.62596234,0.22140774,0.00000000,1.29680429,0.96755948
-5.83791896,2.27251099,0.01659190,0.61336687,0.21584124,0.00000000,1.23521466,0.92991943
-5.83191596,2.19419170,0.01666533,0.60072297,0.21045892,0.00000000,1.17433983,0.89260191
-5.82591296,2.11768826,0.01675300,0.58831208,0.20536823,0.00000000,1.11513529,0.85619029
-5.81990995,2.04422420,0.01686144,0.57639788,0.20067943,0.00000000,1.05846454,0.82121591
-5.81390695,1.97489045,0.01699774,0.56522080,0.19650434,0.00000000,1.00508319,0.78814737
-5.80790395,1.91062647,0.01716940,0.55499353,0.19295510,0.00000000,0.95562734,0.75738243
-5.80190095,1.85220669,0.01738417,0.54589726,0.19014281,0.00000000,0.91060615,0.72924258
-5.79589795,1.80023214,0.01764978,0.53807880,0.18817614,0.00000000,0.87039839,0.70397019
