energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.54477239,9.08822274,1.12079543,5.98992527,0.05652808,0.24070001,0.25299199,1.59930471,0.62170308,0.10247748
-3.53876938,8.94059523,1.10420174,5.85029993,0.05731533,0.23639691,0.25700844,1.59657761,0.61502828,0.10222294
-3.53276638,8.81011637,1.08946552,5.72283153,0.05827502,0.23210672,0.26121743,1.59738593,0.60954735,0.10192050
-3.52676338,8.69855544,1.07672784,5.60858403,0.05941425,0.22780269,0.26571886,1.60209645,0.60532691,0.10160942
-3.52076038,8.60719285,1.06605652,5.50829559,0.06073509,0.22345386,0.27061026,1.61096191,0.60238486,0.10132895
-3.51475738,8.53680166,1.05744676,5.42237408,0.06223392,0.21902772,0.27598374,1.62411274,0.60069078,0.10111715
-3.50875438,8.48764321,1.05082361,5.35090254,0.06390088,0.21449288,0.28192300,1.64155200,0.60016761,0.10100951
-3.50275138,8.45947638,1.04604604,5.29365386,0.06571965,0.20982156,0.28850040,1.66315350,0.60069482,0.10103780
-3.49674837,8.45157935,1.04291252,5.25011377,0.06766741,0.20499178,0.29577425,1.68866329,0.60211275,0.10122889
-3.49074537,8.46278262,1.04116785,5.21951052,0.06971498,0.19998912,0.30378629,1.71770445,0.60422806,0.10160370
-3.48474237,8.49151144,1.04051114,5.20084986,0.07182739,0.19480801,0.31255951,1.74978513,0.60682009,0.10217635
-3.47873937,8.53583596,1.04060466,5.19295337,0.07396454,0.18945249,0.32209634,1.78430965,0.60964792,0.10295346
-3.47273637,8.59352682,1.04108347,5.19449858,0.07608221,0.18393635,0.33237731,1.82059249,0.61245792,0.10393372
-3.46673337,8.66211438,1.04156560,5.20405889,0.07813320,0.17828281,0.34336010,1.85787464,0.61499156,0.10510765
-3.46073037,8.73894961,1.04166258,5.22014211,0.08006873,0.17252360,0.35497919,1.89534214,0.61699331,0.10645762
-3.45472736,8.82126463,1.04099009,5.24122586,0.08183981,0.16669769,0.36714607,1.93214608,0.61821822,0.10795818
-3.44872436,8.90623151,1.03917860,5.26578915,0.08339885,0.16084968,0.37974994,1.96742365,0.61843920,0.10957658
-3.44272136,8.99101791,1.03588363,5.29233926,0.08470110,0.15502792,0.39265902,2.00031957,0.61745361,0.11127357
-3.43671836,9.07283837,1.03079546,5.31943349,0.08570615,0.14928258,0.40572248,2.03000727,0.61508898,0.11300438
-3.43071536,9.14900077,1.02364811,5.34569598,0.08637923,0.14366376,0.41877277,2.05570925,0.61120780,0.11471991
-3.42471236,9.21694744,1.01422717,5.36982974,0.08669233,0.13821963,0.43162858,2.07671595,0.60571116,0.11636808
-3.41870935,9.27429085,1.00237647,5.39062462,0.08662516,0.13299495,0.44409822,2.09240273,0.59854120,0.11789522
-3.41270635,9.31884433,0.98800325,5.40696201,0.08616577,0.12802976,0.45598340,2.10224435,0.58968228,0.11924759
-3.40670335,9.34864809,0.97108179,5.41781741,0.08531092,0.12335856,0.46708335,2.10582680,0.57916092,0.12037283
-3.40070035,9.36199149,0.95165527,5.42226185,0.08406617,0.11900981,0.47719926,2.10285614,0.56704452,0.12122149
-3.39469735,9.35743207,0.92983600,5.41946343,0.08244567,0.11500595,0.48613885,2.09316430,0.55343903,0.12174834
-3.38869435,9.33381247,0.90580392,5.40868975,0.08047170,0.11136367,0.49372111,2.07671185,0.53848560,0.12191368
-3.38269135,9.29027558,0.87980341,5.38931227,0.07817398,0.10809472,0.49978096,2.05358790,0.52235646,0.12168441
-3.37668834,9.22627871,0.85213875,5.36081292,0.07558876,0.10520686,0.50417391,2.02400732,0.50525020,0.12103503
-3.37068534,9.14160675,0.82316810,5.32279336,0.07275788,0.10270516,0.50678040,1.98830553,0.48738661,0.11994827
-3.36468234,9.03638439,0.79329646,5.27498658,0.06972759,0.10059334,0.50750983,1.94693135,0.46900138,0.11841570
-3.35867934,8.91108682,0.76296769,5.21727033,0.06654749,0.09887520,0.50630414,1.90043791,0.45034071,0.11643793
-3.35267634,8.76654814,0.73265587,5.14968166,0.06326941,0.09755599,0.50314073,1.84947236,0.43165617,0.11402474
-3.34667334,8.60396626,0.70285623,5.07243122,0.05994640,0.09664355,0.49803471,1.79476428,0.41319977,0.11119486
-3.34067034,8.42490306,0.67407576,4.98591610,0.05663181,0.09614931,0.49104028,1.73711334,0.39521948,0.10797561
-3.33466733,8.23127823,0.64682380,4.89072963,0.05337850,0.09608889,0.48225117,1.67737622,0.37795523,0.10440231
-3.32866433,8.02535539,0.62160275,4.78766682,0.05023821,0.09648234,0.47180006,1.61645306,0.36163539,0.10051751
-3.32266133,7.80971922,0.59889897,4.67772391,0.04726113,0.09735398,0.45985695,1.55527345,0.34647378,0.09637010
-3.31665833,7.58724253,0.57917403,4.56209113,0.04449554,0.09873179,0.44662646,1.49478217,0.33266711,0.09201419
-3.31065533,7.36104288,0.56285646,4.44213769,0.04198764,0.10064641,0.43234398,1.43592474,0.32039297,0.08750801
-3.30465233,7.13442864,0.55033399,4.31938896,0.03978153,0.10312969,0.41727097,1.37963270,0.30980809,0.08291267
-3.29864932,6.91083514,0.54194654,4.19549571,0.03791915,0.10621307,0.40168920,1.32680902,0.30104700,0.07829085
-3.29264632,6.69375213,0.53797985,4.07219623,0.03644039,0.10992552,0.38589430,1.27831349,0.29422096,0.07370561
-3.28664332,6.48664451,0.53866006,3.95127243,0.03538314,0.11429154,0.37018871,1.23494852,0.28941719,0.06921903
-3.28064032,6.29286856,0.54414919,3.83450139,0.03478335,0.11932900,0.35487419,1.19744529,0.28669824,0.06489112
-3.27463732,6.11558670,0.55454177,3.72360441,0.03467495,0.12504716,0.34024420,1.16645081,0.28610171,0.06077859
-3.26863432,5.95768371,0.56986251,3.62019560,0.03508973,0.13144483,0.32657629,1.14251587,0.28764010,0.05693393
-3.26263132,5.82168767,0.59006538,3.52573224,0.03605709,0.13850897,0.31412480,1.12608441,0.29130101,0.05340442
-3.25662831,5.70969890,0.61503388,3.44146925,0.03760362,0.14621359,0.30311408,1.11748440,0.29704761,0.05023139
-3.25062531,5.62332945,0.64458269,3.36841973,0.03975254,0.15451922,0.29373246,1.11692063,0.30481935,0.04744956
-3.24462231,5.56365591,0.67846057,3.30732335,0.04252295,0.16337292,0.28612717,1.12446953,0.31453310,0.04508655
-3.23861931,5.53118721,0.71635460,3.25862406,0.04592900,0.17270885,0.28040035,1.14007623,0.32608451,0.04316250
-3.23261631,5.52584859,0.75789537,3.22245793,0.04997888,0.18244936,0.27660632,1.16355401,0.33934977,0.04168987
-3.22661331,5.54698233,0.80266322,3.19865149,0.05467376,0.19250661,0.27475016,1.19458604,0.35418754,0.04067330
-3.22061031,5.59336483,0.85019517,3.18673061,0.06000667,0.20278462,0.27478767,1.23272954,0.37044116,0.04010967
-3.21460730,5.66323920,0.89999230,3.18593897,0.06596137,0.21318162,0.27662675,1.27742222,0.38794090,0.03998824
-3.20860430,5.75436164,0.95152751,3.19526532,0.07251134,0.22359259,0.28013004,1.32799074,0.40650639,0.04029088
-3.20260130,5.86405965,1.00425316,3.21347782,0.07961883,0.23391191,0.28511887,1.38366126,0.42594883,0.04099248
-3.19659830,5.98929960,1.05760866,3.23916384,0.08723415,0.24403593,0.29137829,1.44357161,0.44607327,0.04206136
-3.19059530,6.12676107,1.11102767,3.27077331,0.09529525,0.25386536,0.29866309,1.50678502,0.46668056,0.04345987
-3.18459230,6.27291527,1.16394488,3.30666370,0.10372755,0.26330736,0.30670458,1.57230521,0.48756913,0.04514502
-3.17858929,6.42410512,1.21580243,3.34514486,0.11244420,0.27227735,0.31521791,1.63909252,0.50853659,0.04706923
-3.17258629,6.57662463,1.26605572,3.38452202,0.12134674,0.28070025,0.32390972,1.70608089,0.52938102,0.04918117
-3.16658329,6.72679562,1.31417908,3.42313569,0.13032621,0.28851145,0.33248596,1.77219559,0.54990216,0.05142668
-3.16058029,6.87104033,1.35967107,3.45939741,0.13926470,0.29565728,0.34065946,1.83637141,0.56990251,0.05374979
-3.15457729,7.00594860,1.40205979,3.49182074,0.14803735,0.30209510,0.34815728,1.89757105,0.58918839,0.05609374
-3.14857429,7.12833895,1.44090823,3.51904703,0.15651473,0.30779311,0.35472735,1.95480365,0.60757122,0.05840213
-3.14257129,7.23531304,1.47581985,3.53986621,0.16456563,0.31272989,0.36014453,2.00714294,0.62486881,0.06062006
-3.13656828,7.32430324,1.50644437,3.55323267,0.17206003,0.31689389,0.36421565,2.05374496,0.64090718,0.06269527
-3.13056528,7.39311333,1.53248380,3.55827675,0.17887235,0.32028277,0.36678358,2.09386469,0.65552247,0.06457929
-3.12456228,7.43995216,1.55369868,3.55431238,0.18488471,0.32290284,0.36773024,2.12687149,0.66856338,0.06622852
-3.11855928,7.46346022,1.56991411,3.54084149,0.18999014,0.32476850,0.36697833,2.15226255,0.67989373,0.06760521
-3.11255628,7.46272911,1.58102559,3.51755560,0.19409566,0.32590191,0.36449206,2.16967414,0.68939537,0.06867831
-3.10655328,7.43731334,1.58700398,3.48433511,0.19712501,0.32633266,0.36027661,2.17888995,0.69697106,0.06942423
-3.10055028,7.38723425,1.58789938,3.44124645,0.19902101,0.32609758,0.35437655,2.17984614,0.70254723,0.06982731
-3.09454727,7.31297539,1.58384338,3.38853720,0.19974737,0.32524063,0.34687324,2.17263271,0.70607651,0.06988018
-3.08854427,7.21546887,1.57504926,3.32662916,0.19928991,0.32381266,0.33788139,2.15749068,0.70753962,0.06958379
-3.08254127,7.09607213,1.56180977,3.25610906,0.19765713,0.32187113,0.32754478,2.13480515,0.70694657,0.06894728
-3.07653827,6.95653479,1.54449223,3.17771671,0.19488009,0.31947960,0.31603143,2.10509394,0.70433697,0.06798753
-3.07053527,6.79895557,1.52353081,3.09233025,0.19101156,0.31670699,0.30352834,2.06899219,0.69977931,0.06672857
-3.06453227,6.62572953,1.49941600,3.00094834,0.18612452,0.31362642,0.29023584,2.02723306,0.69336905,0.06520064
-3.05852926,6.43948645,1.47268148,2.90466902,0.18031011,0.31031381,0.27636194,1.98062532,0.68522574,0.06343917
-3.05252626,6.24302173,1.44388881,2.80466554,0.17367494,0.30684605,0.26211669,1.93002836,0.67548904,0.06148359
-3.04652326,6.03922138,1.41361050,2.70215930,0.16633809,0.30329890,0.24770672,1.87632570,0.66431391,0.05937595
-3.04052026,5.83098376,1.38241216,2.59839049,0.15842775,0.29974464,0.23333016,1.82039798,0.65186525,0.05715959
-3.03451726,5.62114043,1.35083452,2.49458731,0.15007776,0.29624968,0.21917204,1.76309648,0.63831211,0.05487774
-3.02851426,5.41237932,1.31937630,2.39193469,0.14142401,0.29287209,0.20540030,1.70521846,0.62382199,0.05257216
-3.02251126,5.20717326,1.28847872,2.29154380,0.13260114,0.28965940,0.19216247,1.64748513,0.60855533,0.05028192
-3.01650825,5.00771685,1.25851256,2.19442355,0.12373925,0.28664673,0.17958317,1.59052349,0.59266079,0.04804229
-3.01050525,4.81587456,1.22976833,2.10145549,0.11496115,0.28385541,0.16776238,1.53485265,0.57627129,0.04588384
-3.00450225,4.63314233,1.20245036,2.01337320,0.10637991,0.28129217,0.15677460,1.48087514,0.55950127,0.04383172
-2.99849925,4.46062445,1.17667482,1.93074736,0.09809693,0.27894912,0.14666879,1.42887371,0.54244521,0.04190521
-2.99249625,4.29902672,1.15247210,1.85397720,0.09020056,0.27680448,0.13746923,1.37901339,0.52517745,0.04011753
-2.98649325,4.14866603,1.12979314,1.78328882,0.08276522,0.27482398,0.12917704,1.33134874,0.50775332,0.03847582
-2.98049025,4.00949581,1.10851949,1.71874054,0.07585106,0.27296314,0.12177245,1.28583565,0.49021143,0.03698146
-2.97448724,3.88114571,1.08847643,1.66023495,0.06950407,0.27116997,0.11521767,1.24234694,0.47257693,0.03563053
-2.96848424,3.76297330,1.06944838,1.60753710,0.06375666,0.26938828,0.10946020,1.20069081,0.45486551,0.03441446
-2.96248124,3.65412498,1.05119566,1.56029766,0.05862852,0.26756120,0.10443652,1.16063115,0.43708771,0.03332083
-2.95647824,3.55360271,1.03347169,1.51808001,0.05412778,0.26563481,0.10007595,1.12190840,0.41925339,0.03233432
-2.95047524,3.46033302,1.01603953,1.48038962,0.05025241,0.26356160,0.09630466,1.08425995,0.40137594,0.03143759
-2.94447224,3.37323464,0.99868698,1.44670417,0.04699159,0.26130359,0.09304947,1.04743908,0.38347589,0.03061229
-2.93846923,3.29128144,0.98123919,1.41650285,0.04432721,0.25883497,0.09024150,1.01123138,0.36558383,0.02983996
-2.93246623,3.21355747,0.96356843,1.38929336,0.04223530,0.25614401,0.08781949,0.97546797,0.34774233,0.02910289
-2.92646323,3.13930175,0.94560032,1.36463509,0.04068728,0.25323411,0.08573252,0.94003510,0.33000682,0.02838484
-2.92046023,3.06794086,0.92731643,1.34215771,0.03965120,0.25012413,0.08394228,0.90487966,0.31244534,0.02767163
-2.91445723,2.99910832,0.90875325,1.32157415,0.03909268,0.24684771,0.08242456,0.87001079,0.29513732,0.02695159
-2.90845423,2.93265033,0.88999776,1.30268758,0.03897572,0.24345183,0.08117013,0.83549752,0.27817142,0.02621586
-2.90245123,2.86861854,0.87118002,1.28539244,0.03926335,0.23999462,0.08018480,0.80146309,0.26164259,0.02545846
-2.89644822,2.80725076,0.85246344,1.26966971,0.03991808,0.23654253,0.07948873,0.76807635,0.24564866,0.02467631
-2.89044522,2.74894143,0.83403336,1.25557690,0.04090217,0.23316712,0.07911506,0.73554087,0.23028658,0.02386900
-2.88444222,2.69420403,0.81608480,1.24323370,0.04217787,0.22994155,0.07910784,0.70408273,0.21564862,0.02303856
-2.87843922,2.64362790,0.79881010,1.23280431,0.04370748,0.22693699,0.07951938,0.67393757,0.20181883,0.02218906
-2.87243622,2.59783189,0.78238727,1.22447742,0.04545342,0.22421923,0.08040706,0.64533764,0.18886974,0.02132615
-2.86643322,2.55741771,0.76696961,1.21844517,0.04737820,0.22184550,0.08182983,0.61849974,0.17685976,0.02045667
-2.86043022,2.52292508,0.75267730,1.21488222,0.04944450,0.21986179,0.08384446,0.59361439,0.16583115,0.01958810
-2.85442721,2.49479116,0.73959110,1.21392592,0.05161513,0.21830072,0.08650164,0.57083688,0.15580885,0.01872815
-2.84842421,2.47331575,0.72774873,1.21565865,0.05385315,0.21718004,0.08984227,0.55028045,0.14679996,0.01788440
-2.84242121,2.45863403,0.71714369,1.22009303,0.05612192,0.21650187,0.09389385,0.53201185,0.13879414,0.01706387
-2.83641821,2.45069757,0.70772675,1.22716074,0.05838531,0.21625261,0.09866740,0.51604932,0.13176457,0.01627285
-2.83041521,2.44926438,0.69940958,1.23670530,0.06060786,0.21640361,0.10415486,0.50236297,0.12566966,0.01551662
-2.82441221,2.45389812,0.69207065,1.24847907,0.06275504,0.21691237,0.11032715,0.49087749,0.12045522,0.01479944
-2.81840920,2.46397638,0.68556260,1.26214460,0.06479350,0.21772453,0.11713313,0.48147680,0.11605698,0.01412443
-2.81240620,2.47870748,0.67972097,1.27728023,0.06669144,0.21877616,0.12449934,0.47401052,0.11240349,0.01349367
-2.80640320,2.49715521,0.67437374,1.29338969,0.06841887,0.21999664,0.13233083,0.46830189,0.10941906,0.01290830
-2.80040020,2.51827034,0.66935127,1.30991535,0.06994803,0.22131179,0.14051280,0.46415675,0.10702676,0.01236864
-2.79439720,2.54092794,0.66449621,1.32625467,0.07125372,0.22264725,0.14891336,0.46137327,0.10515142,0.01187445
-2.78839420,2.56396909,0.65967310,1.34177933,0.07231366,0.22393192,0.15738702,0.45975203,0.10372230,0.01142509
-2.78239120,2.58624559,0.65477723,1.35585619,0.07310892,0.22510155,0.16577905,0.45910615,0.10267571,0.01101975
-2.77638819,2.60666599,0.64974249,1.36786963,0.07362424,0.22610211,0.17393037,0.45927097,0.10195712,0.01065774
-2.77038519,2.62424148,0.64454806,1.37724422,0.07384840,0.22689299,0.18168300,0.46011315,0.10152308,0.01033862
-2.76438219,2.63812973,0.63922357,1.38346707,0.07377456,0.22744995,0.18888550,0.46153859,0.10134259,0.01006246
-2.75837919,2.64767508,0.63385260,1.38610888,0.07340055,0.22776755,0.19539858,0.46349916,0.10139808,0.00982995
-2.75237619,2.65244323,0.62857449,1.38484285,0.07272915,0.22786113,0.20110023,0.46599760,0.10168594,0.00964254
-2.74637319,2.65224897,0.62358398,1.37946071,0.07176822,0.22776807,0.20589047,0.46909056,0.10221644,0.00950250
-2.74037019,2.64717530,0.61912896,1.36988499,0.07053087,0.22754836,0.20969518,0.47288952,0.10301321,0.00941295
-2.73436718,2.63758279,0.61550594,1.35617695,0.06903539,0.22728432,0.21246900,0.47755924,0.10411219,0.00937780
-2.72836418,2.62410820,0.61305339,1.33853965,0.06730520,0.22707945,0.21419719,0.48331389,0.10555997,0.00940169
-2.72236118,2.60765186,0.61214286,1.31731574,0.06536855,0.22705631,0.21489607,0.49041058,0.10741174,0.00948984
-2.71635818,2.58935358,0.61316810,1.29298001,0.06325816,0.22735349,0.21461234,0.49914057,0.10972868,0.00964784
-2.71035518,2.57055763,0.61653221,1.26612662,0.06101069,0.22812173,0.21342106,0.50981821,0.11257501,0.00988144
-2.70435218,2.55276767,0.62263330,1.23745139,0.05866605,0.22951919,0.21142246,0.52276803,0.11601470,0.01019625
-2.69834917,2.53759296,0.63184891,1.20772982,0.05626659,0.23170601,0.20873775,0.53831021,0.12010796,0.01059746
-2.69234617,2.52668792,0.64451973,1.17779145,0.05385619,0.23483839,0.20550410,0.55674525,0.12490771,0.01108950
-2.68634317,2.52168733,0.66093325,1.14849166,0.05147924,0.23906239,0.20186904,0.57833821,0.13045607,0.01167575
-2.68034017,2.52413987,0.68130798,1.12068197,0.04917953,0.24450759,0.19798455,0.60330332,0.13678110,0.01235815
-2.67433717,2.53544279,0.70577891,1.09518001,0.04699919,0.25128104,0.19400115,0.63178982,0.14389403,0.01313701
-2.66833417,2.55678089,0.73438506,1.07274050,0.04497754,0.25946160,0.19006227,0.66386956,0.15178691,0.01401066
-2.66233117,2.58907240,0.76705975,1.05402835,0.04315006,0.26909514,0.18629915,0.69952728,0.16043117,0.01497534
-2.65632816,2.63292468,0.80362421,1.03959511,0.04154742,0.28019065,0.18282652,0.73865414,0.16977694,0.01602502
-2.65032516,2.68860182,0.84378521,1.02985966,0.04019463,0.29271770,0.17973929,0.78104503,0.17975332,0.01715138
-2.64432216,2.75600600,0.88713691,1.02509410,0.03911039,0.30660525,0.17711025,0.82639996,0.19026977,0.01834381
-2.63831916,2.83467365,0.93316731,1.02541521,0.03830653,0.32174200,0.17498908,0.87432988,0.20121841,0.01958963
-2.63231616,2.92378693,0.98126922,1.03078196,0.03778779,0.33797845,0.17340240,0.92436670,0.21247735,0.02087423
-2.62631316,3.02220022,1.03075547,1.04099909,0.03755169,0.35513042,0.17235505,0.97597732,0.22391489,0.02218145
-2.62031016,3.12848054,1.08087808,1.05572647,0.03758871,0.37298409,0.17183232,1.02858118,0.23539439,0.02349394
-2.61430715,3.24096008,1.13085048,1.07449378,0.03788266,0.39130241,0.17180303,1.08157064,0.24677968,0.02479365
-2.60830415,3.35779871,1.17987215,1.09671989,0.03841128,0.40983248,0.17222321,1.13433317,0.25794067,0.02606234
-2.60230115,3.47705322,1.22715443,1.12173590,0.03914699,0.42831371,0.17304024,1.18627448,0.26875901,0.02728211
-2.59629815,3.59675037,1.27194666,1.14881082,0.04005783,0.44648640,0.17419699,1.23684131,0.27913329,0.02843597
-2.59029515,3.71496007,1.31356113,1.17717877,0.04110856,0.46410032,0.17563602,1.28554283,0.28898384,0.02950835
-2.58429215,3.82986521,1.35139597,1.20606636,0.04226177,0.48092286,0.17730327,1.33196945,0.29825644,0.03048559
-2.57828914,3.93982494,1.38495478,1.23471928,0.04347914,0.49674647,0.17915132,1.37580803,0.30692516,0.03135633
-2.57228614,4.04342825,1.41386207,1.26242668,0.04472262,0.51139494,0.18114189,1.41685272,0.31499374,0.03211187
-2.56628314,4.13953556,1.43787376,1.28854258,0.04595559,0.52472828,0.18324746,1.45501069,0.32249576,0.03274637
-2.56028014,4.22730626,1.45688229,1.31250336,0.04714400,0.53664596,0.18545210,1.49030240,0.32949329,0.03325692
-2.55427714,4.30621141,1.47091612,1.33384076,0.04825727,0.54708834,0.18775134,1.52285643,0.33607427,0.03364358
-2.54827414,4.37603103,1.48013360,1.35219000,0.04926917,0.55603632,0.19015115,1.55289900,0.34234855,0.03390919
-2.54227114,4.43683684,1.48481166,1.36729290,0.05015838,0.56350914,0.19266627,1.58073877,0.34844295,0.03405912
-2.53626813,4.48896165,1.48532990,1.37899619,0.05090896,0.56956068,0.19531782,1.60674768,0.35449549,0.03410094
-2.53026513,4.53295741,1.48215098,1.38724530,0.05151053,0.57427423,0.19813051,1.63133884,0.36064907,0.03404395
-2.52426213,4.56954483,1.47579819,1.39207438,0.05195828,0.57775633,0.20112962,1.65494269,0.36704495,0.03389871
-2.51825913,4.59955731,1.46683162,1.39359326,0.05225270,0.58012980,0.20433791,1.67798262,0.37381636,0.03367651
-2.51225613,4.62388274,1.45582380,1.39197226,0.05239926,0.58152657,0.20777262,1.70085143,0.38108251,0.03338881
-2.50625313,4.64340636,1.44333633,1.38742591,0.05240773,0.58208060,0.21144290,1.72388966,0.38894324,0.03304677
-2.50025013,4.65895782,1.42989830,1.38019660,0.05229154,0.58192127,0.21534764,1.74736708,0.39747466,0.03266078
-2.49424712,4.67126523,1.41598764,1.37053903,0.05206690,0.58116769,0.21947387,1.77146790,0.40672582,0.03224006
-2.48824412,4.68091844,1.40201609,1.35870638,0.05175197,0.57992413,0.22379592,1.79628067,0.41671652,0.03179237
-2.48224112,4.68834304,1.38831822,1.34493896,0.05136592,0.57827680,0.22827518,1.82179281,0.42743635,0.03132380
-2.47623812,4.69378609,1.37514491,1.32945562,0.05092804,0.57629213,0.23286059,1.84789010,0.43884486,0.03083867
-2.47023512,4.69731343,1.36266113,1.31244851,0.05045691,0.57401641,0.23748975,1.87436076,0.45087276,0.03033955
-2.46423212,4.69881817,1.35094792,1.29408089,0.04996962,0.57147697,0.24209055,1.90090364,0.46342409,0.02982735
-2.45822911,4.69803898,1.34000802,1.27448808,0.04948112,0.56868443,0.24658328,1.92713991,0.47637898,0.02930152
-2.45222611,4.69458634,1.32977459,1.25378104,0.04900370,0.56563602,0.25088299,1.95262737,0.48959714,0.02876030
-2.44622311,4.68797484,1.32012231,1.23205210,0.04854659,0.56231953,0.25490203,1.97687663,0.50292152,0.02820102
-2.44022011,4.67765889,1.31088005,1.20938206,0.04811572,0.55871760,0.25855264,1.99936815,0.51618228,0.02762045
-2.43421711,4.66306981,1.30184434,1.18584823,0.04771367,0.55481212,0.26174945,2.01956954,0.52920077,0.02701514
-2.42821411,4.64365187,1.29279284,1.16153230,0.04733967,0.55058823,0.26441180,2.03695218,0.54179351,0.02638173
-2.42221111,4.61889562,1.28349736,1.13652771,0.04698985,0.54603788,0.26646575,2.05100697,0.55377602,0.02571728
-2.41620810,4.58836676,1.27373562,1.11094575,0.04665756,0.54116256,0.26784591,2.06125844,0.56496659,0.02501948
-2.41020510,4.55172974,1.26330160,1.08491999,0.04633378,0.53597511,0.26849682,2.06727743,0.57518997,0.02428688
-2.40420210,4.50876540,1.25201412,1.05860873,0.04600765,0.53050061,0.26837408,2.06869194,0.58428094,0.02351903
-2.39819910,4.45938255,1.23972354,1.03219533,0.04566707,0.52477624,0.26744513,2.06519646,0.59208795,0.02271651
-2.39219610,4.40362383,1.22631665,1.00588651,0.04529931,0.51885020,0.26568983,2.05655981,0.59847670,0.02188098
-2.38619310,4.34166642,1.21171974,0.97990866,0.04489164,0.51277988,0.26310071,2.04263165,0.60333386,0.02101515
-2.38019010,4.27381848,1.19590014,0.95450260,0.04443200,0.50662941,0.25968314,2.02334794,0.60657075,0.02012265
-2.37418709,4.20051223,1.17886636,0.92991716,0.04390958,0.50046670,0.25545533,1.99873535,0.60812703,0.01920794
-2.36818409,4.12229456,1.16066699,0.90640196,0.04331532,0.49436036,0.25044811,1.96891473,0.60797429,0.01827615
-2.36218109,4.03981625,1.14138874,0.88420000,0.04264247,0.48837657,0.24470478,1.93410360,0.60611939,0.01733294
-2.35617809,3.95382037,1.12115357,0.86354045,0.04188683,0.48257606,0.23828077,1.89461756,0.60260746,0.01638432
-2.35017509,3.86513052,1.10011530,0.84463214,0.04104713,0.47701157,0.23124317,1.85087039,0.59752430,0.01543650
-2.34417209,3.77463936,1.07845560,0.82765811,0.04012508,0.47172566,0.22367026,1.80337260,0.59099805,0.01449576
-2.33816908,3.68329753,1.05637963,0.81277151,0.03912543,0.46674916,0.21565076,1.75272821,0.58319997,0.01356832
-2.33216608,3.59210314,1.03411133,0.80009310,0.03805586,0.46210026,0.20728308,1.69962951,0.57434415,0.01266021
-2.32616308,3.50209165,1.01188845,0.78971038,0.03692678,0.45778419,0.19867423,1.64484958,0.56468601,0.01177725
-2.32016008,3.41432612,0.98995737,0.78167845,0.03575099,0.45379364,0.18993863,1.58923248,0.55451966,0.01092493
-2.31415708,3.32988746,0.96856795,0.77602245,0.03454332,0.45010964,0.18119666,1.53368120,0.54417391,0.01010842
-2.30815408,3.24986460,0.94796831,0.77274142,0.03332020,0.44670314,0.17257300,1.47914331,0.53400714,0.00933248
-2.30215108,3.17534434,0.92839986,0.77181332,0.03209913,0.44353685,0.16419475,1.42659467,0.52440096,0.00860152
-2.29614807,3.10740062,0.91009255,0.77320093,0.03089823,0.44056759,0.15618939,1.37702147,0.51575299,0.00791953
-2.29014507,3.04708310,0.89326066,0.77685816,0.02973575,0.43774874,0.14868250,1.33140097,0.50846868,0.00729013
-2.28414207,2.99540485,0.87809902,0.78273651,0.02862959,0.43503293,0.14179545,1.29068150,0.50295254,0.00671652
-2.27813907,2.95332910,0.86478003,0.79079115,0.02759696,0.43237455,0.13564292,1.25576207,0.49959890,0.00620153
-2.27213607,2.92175488,0.85345121,0.80098620,0.02665394,0.42973235,0.13033040,1.22747216,0.49878242,0.00574756
-2.26613307,2.90150144,0.84423356,0.81329886,0.02581529,0.42707160,0.12595179,1.20655216,0.50084849,0.00535663
-2.26013007,2.89329143,0.83722053,0.82772202,0.02509416,0.42436600,0.12258693,1.19363481,0.50610382,0.00503030
-2.25412706,2.89773295,0.83247759,0.84426501,0.02450194,0.42159913,0.12029938,1.18922817,0.51480725,0.00476971
-2.24812406,2.91530038,0.83004211,0.86295228,0.02404813,0.41876534,0.11913434,1.19370032,0.52716114,0.00457548
-2.24212106,2.94631437,0.82992372,0.88381997,0.02374027,0.41587006,0.11911686,1.20726623,0.54330329,0.00444775
-2.23611806,2.99092131,0.83210457,0.90691030,0.02358386,0.41292952,0.12025032,1.22997702,0.56329982,0.00438610
-2.23011506,3.04907293,0.83653971,0.93226393,0.02358226,0.40996979,0.12251537,1.26171189,0.58713896,0.00438950
-2.22411206,3.12050665,0.84315727,0.95991065,0.02373667,0.40702528,0.12586924,1.30217307,0.61472618,0.00445632
-2.21810905,3.20472792,0.85185852,0.98985872,0.02404605,0.40413675,0.13024566,1.35088402,0.64588066,0.00458425
-2.21210605,3.30099541,0.86251767,1.02208349,0.02450697,0.40134877,0.13555523,1.40719115,0.68033354,0.00477031
-2.20610305,3.40831068,0.87498166,1.05651595,0.02511356,0.39870710,0.14168651,1.47026937,0.71772800,0.00501082
-2.20010005,3.52541334,0.88906999,1.09303181,0.02585738,0.39625577,0.14850766,1.53913172,0.75762149,0.00530137
-2.19409705,3.65078345,0.90457484,1.13144212,0.02672731,0.39403435,0.15586882,1.61264324,0.79949027,0.00563690
-2.18809405,3.78265193,0.92126170,1.17148593,0.02770953,0.39207541,0.16360500,1.68953915,0.84273641,0.00601168
-2.18209105,3.91902035,0.93887081,1.21282588,0.02878744,0.39040237,0.17153966,1.76844742,0.88669722,0.00641940
