energy_ev,total_up,Bi_p_up,Bi_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-5.75387694,5.65380353,0.90004035,0.00977601,3.95000070,2.62440114,0.02754941,3.08854668
-5.74787394,5.97861899,0.94236040,0.01008725,4.18112321,2.78536651,0.02860034,3.28485527
-5.74187094,6.31532319,0.98344279,0.01039944,4.41757239,2.95356974,0.02988593,3.49132849
-5.73586793,6.65813178,1.02232906,0.01070316,4.65549746,3.12618094,0.03139278,3.70479943
-5.72986493,7.00119291,1.05809913,0.01098949,4.89104567,3.30028677,0.03310674,3.92199017
-5.72386193,7.33873013,1.08989825,0.01125033,5.12045800,3.47295962,0.03501325,4.13958638
-5.71785893,7.66517889,1.11696168,0.01147854,5.34015930,3.64132608,0.03709736,4.35431084
-5.71185593,7.97531213,1.13863624,0.01166820,5.54683973,3.80263247,0.03934382,4.56299348
-5.70585293,8.26435091,1.15439796,0.01181468,5.73752479,3.95430546,0.04173682,4.76263600
-5.69984992,8.52805675,1.16386497,0.01191475,5.90963168,4.09400587,0.04425975,4.95046897
-5.69384692,8.76280294,1.16680545,0.01196656,6.06101040,4.21967402,0.04689480,5.12399993
-5.68784392,8.96562333,1.16314015,0.01196963,6.18996863,4.32956538,0.04962250,5.28105126
-5.68184092,9.13423791,1.15293970,0.01192475,6.29528055,4.42227564,0.05242127,5.41978702
-5.67583792,9.26705577,1.13641681,0.01183380,6.37618001,4.49675484,0.05526699,5.53872879
-5.66983492,9.36315716,1.11391399,0.01169968,6.43233993,4.55231078,0.05813260,5.63676078
-5.66383192,9.42225729,1.08588737,0.01152602,6.46383983,4.58860231,0.06098790,5.71312518
-5.65782891,9.44465527,1.05288760,0.01131701,6.47112441,4.60562372,0.06379951,5.76740916
-5.65182591,9.43117241,1.01553860,0.01107722,6.45495612,4.60368166,0.06653096,5.79952535
-5.64582291,9.38308421,0.97451542,0.01081133,6.41636504,4.58336636,0.06914311,5.80968764
-5.63981991,9.30205036,0.93052199,0.01052404,6.35659911,4.54551926,0.07159472,5.79838461
-5.63381691,9.19004708,0.88426986,0.01021983,6.27707758,4.49119877,0.07384333,5.76635232
-5.62781391,9.04930513,0.83645874,0.00990289,6.17935015,4.42164620,0.07584630,5.71454849
-5.62181091,8.88225646,0.78775945,0.00957703,6.06506330,4.33825333,0.07756200,5.64412928
-5.61580790,8.69149121,0.73879992,0.00924562,5.93593518,4.24253297,0.07895122,5.55642977
-5.60980490,8.47972590,0.69015447,0.00891159,5.79373897,4.13609329,0.07997851,5.45294851
-5.60380190,8.24978254,0.64233649,0.00857748,5.64029442,4.02061636,0.08061363,5.33533594
-5.59779890,8.00457739,0.59579453,0.00824544,5.47746640,3.89784082,0.08083286,5.20538636
-5.59179590,7.74711729,0.55091142,0.00791739,5.30716850,3.76954825,0.08062015,5.06503194
-5.58579290,7.48050096,0.50800627,0.00759503,5.13136973,3.63755236,0.07996807,4.91633785
-5.57978989,7.20792197,0.46733862,0.00728001,4.95210190,3.50369000,0.07887852,4.76149648
-5.57378689,6.93267027,0.42911433,0.00697398,4.77146508,3.36981273,0.07736307,4.60281932
-5.56778389,6.65812927,0.39349274,0.00667875,4.59162912,3.23777772,0.07544303,4.44272479
-5.56178089,6.38776550,0.36059422,0.00639627,4.41482903,3.10943670,0.07314913,4.28372066
-5.55577789,6.12510900,0.33050796,0.00612878,4.24335290,2.98662225,0.07052090,4.12838008
-5.54977489,5.87372286,0.30329922,0.00587879,4.07952138,2.87113041,0.06760575,3.97931051
-5.54377189,5.63716145,0.27901582,0.00564911,3.92565843,2.76469945,0.06445780,3.83911559
-5.53776888,5.41891761,0.25769353,0.00544281,3.78405369,2.66898489,0.06113650,3.71035030
-5.53176588,5.22236013,0.23936009,0.00526318,3.65691749,2.58553089,0.05770513,3.59547051
-5.52576288,5.05066329,0.22403792,0.00511369,3.54633002,2.51573919,0.05422923,3.49677820
-5.51975988,4.90673120,0.21174522,0.00499782,3.45418672,2.46083639,0.05077505,3.41636438
-5.51375688,4.79312011,0.20249582,0.00491901,3.38214219,2.42184113,0.04740797,3.35605180
-5.50775388,4.71196194,0.19629768,0.00488053,3.33155527,2.39953259,0.04419115,3.31733984
-5.50175088,4.66489278,0.19315038,0.00488530,3.30343785,2.39442201,0.04118426,3.30135397
-5.49574787,4.65298970,0.19304163,0.00493583,3.29841011,2.40672888,0.03844240,3.30880229
-5.48974487,4.67671916,0.19594335,0.00503403,3.31666435,2.43636303,0.03601520,3.33994112
-5.48374187,4.73589976,0.20180727,0.00518110,3.35793968,2.48291421,0.03394618,3.39455179
-5.47773887,4.82968169,0.21056066,0.00537748,3.42150901,2.54564992,0.03227222,3.47192985
-5.47173587,4.95654422,0.22210216,0.00562271,3.50617946,2.62352212,0.03102324,3.57088790
-5.46573287,5.11431241,0.23629829,0.00591538,3.61030685,2.71518316,0.03022208,3.68977242
-5.45972986,5.30019270,0.25298066,0.00625313,3.73182403,2.81901066,0.02988438,3.82649450
-5.45372686,5.51082701,0.27194421,0.00663266,3.86828272,2.93314072,0.03001872,3.97857381
-5.44772386,5.74236364,0.29294667,0.00704969,4.01690734,3.05550862,0.03062665,4.14319462
-5.44172086,5.99054302,0.31570929,0.00749914,4.17465958,3.18389544,0.03170295,4.31727209
-5.43571786,6.25079538,0.33991903,0.00797510,4.33831127,3.31597935,0.03323576,4.49752682
-5.42971486,6.51834744,0.36523210,0.00847107,4.50452341,3.44938950,0.03520687,4.68056510
-5.42371186,6.78833434,0.39127892,0.00898003,4.66992862,3.58176081,0.03759191,4.86296223
-5.41770885,7.05591349,0.41767027,0.00949464,4.83121432,3.71078776,0.04036069,5.04134617
-5.41170585,7.31637639,0.44400456,0.01000742,4.98520393,3.83427536,0.04347743,5.21247883
-5.40570285,7.56525527,0.46987590,0.01051093,5.12893354,3.95018574,0.04690119,5.37333236
-5.39969985,7.79842114,0.49488278,0.01099796,5.25972163,4.05667908,0.05058625,5.52115816
-5.39369685,8.01217073,0.51863696,0.01146175,5.37522997,4.15214766,0.05448264,5.65354669
-5.38769385,8.20329998,0.54077236,0.01189610,5.47351381,4.23524258,0.05853674,5.76847658
-5.38169085,8.36916273,0.56095350,0.01229557,5.55306048,4.30489259,0.06269198,5.86435190
-5.37568784,8.50771344,0.57888334,0.01265560,5.61281546,4.36031527,0.06688971,5.94002726
-5.36968484,8.61753383,0.59431003,0.01297261,5.65219571,4.40102071,0.07107013,5.99482037
-5.36368184,8.69784365,0.60703266,0.01324404,5.67109056,4.42680838,0.07517336,6.02851280
-5.35767884,8.74849642,0.61690543,0.01346847,5.66985055,4.43775807,0.07914061,6.04133947
-5.35167584,8.76996131,0.62384056,0.01364554,5.64926539,4.43421570,0.08291540,6.03396804
-5.34567284,8.76329288,0.62780950,0.01377598,5.61053198,4.41677507,0.08644485,6.00746951
-5.33966983,8.73009006,0.62884280,0.01386154,5.55521405,4.38625654,0.08968095,5.96328146
-5.33366683,8.67244654,0.62702839,0.01390494,5.48519490,4.34368357,0.09258182,5.90316536
-5.32766383,8.59289403,0.62250872,0.01390975,5.40262459,4.29025774,0.09511283,5.82915940
-5.32166083,8.49434010,0.61547656,0.01388031,5.30986340,4.22733302,0.09724769,5.74352814
-5.31565783,8.38000213,0.60616998,0.01382156,5.20942274,4.15638969,0.09896925,5.64871025
-5.30965483,8.25333842,0.59486649,0.01373899,5.10390492,4.07900794,0.10027022,5.54726509
-5.30365183,8.11797762,0.58187650,0.01363846,4.99594321,3.99684166,0.10115349,5.44181932
-5.29764882,7.97764720,0.56753651,0.01352608,4.88814292,3.91159192,0.10163235,5.33501392
-5.29164582,7.83610170,0.55220197,0.01340811,4.78302487,3.82498038,0.10173025,5.22945234
-5.28564282,7.69705137,0.53624003,0.01329084,4.68297194,3.73872245,0.10148037,5.12765030
-5.27963982,7.56409166,0.52002231,0.01318047,4.59017949,3.65449992,0.10092485,5.03198752
-5.27363682,7.44063438,0.50391785,0.01308300,4.50661058,3.57393332,0.10011375,4.94466214
-5.26763382,7.32984110,0.48828614,0.01300417,4.43395650,3.49855395,0.09910369,4.86764806
-5.26163082,7.23455971,0.47347058,0.01294935,4.37360341,3.42977587,0.09795638,4.80265601
-5.25562781,7.15726526,0.45979213,0.01292345,4.32660567,3.36886828,0.09673678,4.75109892
-5.24962481,7.10000616,0.44754344,0.01293086,4.29366640,3.31692892,0.09551131,4.71406234
-5.24362181,7.06435719,0.43698351,0.01297535,4.27512589,3.27485908,0.09434583,4.69228072
-5.23761881,7.05138071,0.42833275,0.01306002,4.27095819,3.24334118,0.09330362,4.68612044
-5.23161581,7.06159748,0.42176886,0.01318721,4.28077613,3.22281981,0.09244346,4.69557021
-5.22561281,7.09496869,0.41742335,0.01335848,4.30384514,3.21348704,0.09181768,4.72023969
-5.21960980,7.15089024,0.41537894,0.01357449,4.33910553,3.21527320,0.09147045,4.75936692
-5.21360680,7.22820061,0.41566795,0.01383500,4.38520318,3.22784355,0.09143627,4.81183474
-5.20760380,7.32520288,0.41827173,0.01413884,4.44052811,3.25060198,0.09173867,4.87619665
-5.20160080,7.43970142,0.42312128,0.01448385,4.50326011,3.28270178,0.09238925,4.95071175
-5.19559780,7.56905312,0.43009906,0.01486691,4.57142053,3.32306409,0.09338710,5.03338841
-5.18959480,7.71023262,0.43904215,0.01528398,4.64292890,3.37040375,0.09471856,5.12203592
-5.18359180,7.85991038,0.44974655,0.01573011,4.71566303,3.42326233,0.09635737,5.21432305
-5.17758879,8.01454199,0.46197282,0.01619954,4.78752077,3.48004758,0.09826534,5.30784194
-5.17158579,8.17046637,0.47545267,0.01668581,4.85648172,3.53907834,0.10039327,5.40017589
-5.16558279,8.32401013,0.48989663,0.01718187,4.92066690,3.59863364,0.10268239,5.48896869
-5.15957979,8.47159485,0.50500224,0.01768029,4.97839443,3.65700424,0.10506609,5.57199363
-5.15357679,8.60984372,0.52046283,0.01817338,5.02822917,3.71254497,0.10747201,5.64721961
-5.14757379,8.73568352,0.53597626,0.01865343,5.06902456,3.76372584,0.10982428,5.71287199
-5.14157079,8.84643801,0.55125349,0.01911290,5.09995484,3.80917969,0.11204602,5.76748586
-5.13556778,8.93990889,0.56602652,0.01954464,5.12053628,3.84774465,0.11406188,5.80994931
-5.12956478,9.01444034,0.58005537,0.01994211,5.13063611,3.87849917,0.11580052,5.83953483
-5.12356178,9.06896423,0.59313377,0.02029950,5.13046869,3.90078806,0.11719704,5.85591701
-5.11755878,9.10302303,0.60509329,0.02061197,5.12057833,3.91423817,0.11819516,5.85917545
-5.11155578,9.11676894,0.61580573,0.02087572,5.10180918,3.91876260,0.11874907,5.84978201
-5.10555278,9.11093812,0.62518362,0.02108808,5.07526289,3.91455316,0.11882492,5.82857263
-5.09954977,9.08680056,0.63317881,0.02124755,5.04224545,3.90206091,0.11840188,5.79670403
-5.09354677,9.04608697,0.63977930,0.02135379,5.00420487,3.88196566,0.11747260,5.75559687
-5.08754377,8.99089535,0.64500434,0.02140751,4.96266236,3.85513547,0.11604324,5.70686742
-5.08154077,8.92358101,0.64889831,0.02141041,4.91913944,3.82257800,0.11413299,5.65225018
-5.07553777,8.84663497,0.65152355,0.02136497,4.87508441,3.78538591,0.11177297,5.59351500
-5.06953477,8.76255612,0.65295266,0.02127430,4.83180105,3.74467895,0.10900483,5.53238212
-5.06353177,8.67372336,0.65326075,0.02114191,4.79038323,3.70154538,0.10587889,5.47043914
-5.05752876,8.58227398,0.65251809,0.02097149,4.75165827,3.65698593,0.10245199,5.40906381
-5.05152576,8.48999449,0.65078356,0.02076667,4.71614203,3.61186283,0.09878525,5.34935651
-5.04552276,8.39822951,0.64809943,0.02053088,4.68400805,3.56685670,0.09494165,5.29208571
-5.03951976,8.30781364,0.64448766,0.02026708,4.65507257,3.52243343,0.09098371,5.23764944
-5.03351676,8.21903002,0.63994805,0.01997772,4.62879624,3.47882275,0.08697130,5.18605468
-5.02751376,8.13159782,0.63445824,0.01966457,4.60430302,3.43600961,0.08295972,5.13691608
-5.02151076,8.04468974,0.62797566,0.01932873,4.58041535,3.39373862,0.07899806,5.08947414
-5.01550775,7.95697839,0.62044124,0.01897063,4.55570426,3.35153146,0.07512795,5.04263209
-5.00950475,7.86670951,0.61178460,0.01859008,4.52855211,3.30871593,0.07138278,4.99500979
-5.00350175,7.77179799,0.60193042,0.01818638,4.49722508,3.26446527,0.06778723,4.94501197
-4.99749875,7.66994181,0.59080569,0.01775848,4.45995200,3.21784544,0.06435738,4.89090741
-4.99149575,7.55874783,0.57834710,0.01730513,4.41500565,3.16786772,0.06110108,4.83091514
-4.98549275,7.43586288,0.56450844,0.01682510,4.36078289,3.11354394,0.05801872,4.76329336
-4.97948974,7.29910341,0.54926735,0.01631733,4.29587965,3.05394139,0.05510427,4.68642667
-4.97348674,7.14657719,0.53263106,0.01578114,4.21915740,2.98823452,0.05234652,4.59890743
-4.96748374,6.97679090,0.51464083,0.01521639,4.12979810,2.91575094,0.04973041,4.49960731
-4.96148074,6.78873867,0.49537487,0.01462360,4.02734530,2.83600957,0.04723847,4.38773588
-4.95547774,6.58196746,0.47494941,0.01400405,3.91172973,2.74874917,0.04485215,4.26288370
-4.94947474,6.35661686,0.45351820,0.01335983,3.78327865,2.65394620,0.04255309,4.12504823
-4.94347174,6.11343190,0.43127012,0.01269386,3.64270892,2.55182146,0.04032424,3.97464194
-4.93746873,5.85374941,0.40842535,0.01200984,3.49110469,2.44283573,0.03815073,3.81248289
-4.93146573,5.57945932,0.38523019,0.01131217,3.32988119,2.32767491,0.03602057,3.63976874
-4.92546273,5.29294379,0.36195074,0.01060586,3.16073672,2.20722603,0.03392508,3.45803625
-4.91945973,4.99699804,0.33886595,0.00989637,2.98559549,2.08254554,0.03185907,3.26910856
-4.91345673,4.69473716,0.31626011,0.00918948,2.80654396,1.95482192,0.02982082,3.07503343
-4.90745373,4.38949394,0.29441535,0.00849109,2.62576394,1.82533451,0.02781188,2.87801535
-4.90145073,4.08471251,0.27360429,0.00780708,2.44546500,1.69541074,0.02583662,2.68034503
-4.89544772,3.78384268,0.25408317,0.00714311,2.26781921,1.56638371,0.02390180,2.48432913
-4.88944472,3.49023935,0.23608559,0.00650451,2.09490046,1.43955203,0.02201590,2.29222332
-4.88344172,3.20707063,0.21981726,0.00589615,1.92863039,1.31614340,0.02018854,2.10617085
-4.87743872,2.93723773,0.20545155,0.00532229,1.77073250,1.19728329,0.01842981,1.92814880
-4.87143572,2.68330876,0.19312623,0.00478654,1.62269550,1.08396953,0.01674968,1.75992320
-4.86543272,2.44746780,0.18294121,0.00429180,1.48574648,0.97705343,0.01515747,1.60301391
-4.85942971,2.23147964,0.17495739,0.00384024,1.36083404,0.87722755,0.01366137,1.45866965
-4.85342671,2.03667003,0.16919661,0.00343325,1.24862111,0.78502002,0.01226809,1.32785276
-4.84742371,1.86392057,0.16564253,0.00307155,1.14948694,0.70079494,0.01098258,1.21123340
-4.84142071,1.71367698,0.16424255,0.00275513,1.06353736,0.62475830,0.00980790,1.10919210
-4.83541771,1.58596893,0.16491059,0.00248337,0.99062225,0.55696851,0.00874518,1.02182959
-4.82941471,1.48043978,0.16753069,0.00225510,0.93035923,0.49735075,0.00779359,0.94898286
-4.82341171,1.39638415,0.17196136,0.00206861,0.88216224,0.44571412,0.00695054,0.89024611
-4.81740870,1.33279148,0.17804061,0.00192182,0.84527384,0.40177060,0.00621179,0.84499551
-4.81140570,1.28839384,0.18559150,0.00181229,0.81880014,0.36515509,0.00557174,0.81241669
-4.80540270,1.26171628,0.19442815,0.00173731,0.80174712,0.33544552,0.00502363,0.79153408
-4.79939970,1.25112835,0.20436208,0.00169399,0.79305739,0.31218247,0.00455985,0.78124142
-4.79339670,1.25489554,0.21520860,0.00167934,0.79164632,0.29488759,0.00417224,0.78033265
-4.78739370,1.27122944,0.22679325,0.00169033,0.79643669,0.28308042,0.00385233,0.78753295
-4.78139070,1.29833577,0.23895789,0.00172394,0.80639096,0.27629311,0.00359160,0.80152926
-4.77538769,1.33445928,0.25156629,0.00177727,0.82054039,0.27408287,0.00338173,0.82100023
-4.76938469,1.37792485,0.26450901,0.00184754,0.83801024,0.27604187,0.00321479,0.84464491
-4.76338169,1.42717380,0.27770722,0.00193222,0.85804052,0.28180451,0.00308342,0.87121022
-4.75737869,1.48079490,0.29111528,0.00202902,0.88000159,0.29105203,0.00298095,0.89951641
-4.75137569,1.53754916,0.30472193,0.00213597,0.90340424,0.30351436,0.00290148,0.92848029
-4.74537269,1.59638781,0.31854981,0.00225142,0.92790393,0.31896941,0.00283997,0.95713570
-4.73936968,1.65646299,0.33265324,0.00237412,0.95329902,0.33723987,0.00279225,0.98465048
-4.73336668,1.71713048,0.34711430,0.00250320,0.97952300,0.35818766,0.00275500,1.01033962
-4.72736368,1.77794455,0.36203720,0.00263816,1.00663091,0.38170629,0.00272576,1.03367386
-4.72136068,1.83864468,0.37754102,0.00277889,1.03478044,0.40771148,0.00270282,1.05428349
-4.71535768,1.89913457,0.39375120,0.00292561,1.06420839,0.43613035,0.00268515,1.07195680
-4.70935468,1.95945409,0.41078995,0.00307885,1.09520322,0.46688962,0.00267233,1.08663325
-4.70335168,2.01974512,0.42876606,0.00323934,1.12807492,0.49990331,0.00266442,1.09839133
-4.69734867,2.08021269,0.44776454,0.00340799,1.16312328,0.53506051,0.00266183,1.10743144
-4.69134567,2.14108286,0.46783659,0.00358574,1.20060611,0.57221372,0.00266524,1.11405432
-4.68534267,2.20255955,0.48899038,0.00377346,1.24070857,0.61116839,0.00267540,1.11863593
-4.67933967,2.26478206,0.51118327,0.00397188,1.28351528,0.65167428,0.00269311,1.12159969
-4.67333667,2.32778571,0.53431572,0.00418144,1.32898641,0.69341904,0.00271904,1.12338738
-4.66733367,2.39146748,0.55822757,0.00440218,1.37693911,0.73602456,0.00275364,1.12442998
-4.66133067,2.45555882,0.58269670,0.00463366,1.42703521,0.77904648,0.00279711,1.12511980
-4.65532766,2.51960706,0.60744062,0.00487488,1.47877606,0.82197700,0.00284927,1.12578539
-4.64932466,2.58296699,0.63212074,0.00512421,1.53150498,0.86425120,0.00290958,1.12667025
-4.64332166,2.64480317,0.65634947,0.00537938,1.58441744,0.90525667,0.00297708,1.12791662
-4.63731866,2.70410342,0.67969992,0.00563746,1.63657882,0.94434631,0.00305040,1.12955512
-4.63131566,2.75970313,0.70171783,0.00589490,1.68694902,0.98085392,0.00312779,1.13150064
-4.62531266,2.81031946,0.72193531,0.00614761,1.73441326,1.01411185,0.00320717,1.13355494
-4.61930965,2.85459407,0.73988587,0.00639107,1.77781764,1.04347026,0.00328619,1.13541547
-4.61330665,2.89114248,0.75512010,0.00662042,1.81600805,1.06831705,0.00336228,1.13669027
-4.60730365,2.91860771,0.76722132,0.00683066,1.84787084,1.08809758,0.00343281,1.13691779
-4.60130065,2.93571575,0.77582061,0.00701680,1.87237344,1.10233350,0.00349509,1.13559089
-4.59529765,2.94133015,0.78061049,0.00717405,1.88860326,1.11063968,0.00354656,1.13218348
-4.58929465,2.93450314,0.78135671,0.00729801,1.89580304,1.11273852,0.00358485,1.12617852
-4.58329165,2.91452092,0.77790772,0.00738481,1.89340134,1.10847103,0.00360786,1.11709594
-4.57728864,2.88094095,0.77020134,0.00743134,1.88103682,1.09780420,0.00361388,1.10451909
-4.57128564,2.83361953,0.75826840,0.00743533,1.85857529,1.08083421,0.00360163,1.08811836
-4.56528264,2.77272875,0.74223341,0.00739547,1.82611909,1.05778556,0.00357033,1.06767102
-4.55927964,2.69876201,0.72231206,0.00731152,1.78400856,1.02900600,0.00351974,1.04307643
-4.55327664,2.61252829,0.69880604,0.00718430,1.73281568,0.99495766,0.00345018,1.01436599
-4.54727364,2.51513588,0.67209519,0.00701572,1.67333056,0.95620483,0.00336252,0.98170783
-4.54127064,2.40796648,0.64262770,0.00680874,1.60654169,0.91339885,0.00325818,0.94540608
-4.53526763,2.29264160,0.61090871,0.00656728,1.53361090,0.86726107,0.00313907,0.90589528
-4.52926463,2.17098282,0.57748789,0.00629613,1.45584465,0.81856436,0.00300758,0.86373052
-4.52326163,2.04496832,0.54294663,0.00600083,1.37466280,0.76811428,0.00286650,0.81957399
-4.51725863,1.91668762,0.50788535,0.00568751,1.29156658,0.71673042,0.00271900,0.77417900
-4.51125563,1.78829668,0.47291139,0.00536277,1.20810681,0.66522885,0.00256849,0.72837234
-4.50525263,1.66197518,0.43862806,0.00503346,1.12585390,0.61440613,0.00241866,0.68303592
-4.49924962,1.53988746,0.40562495,0.00470661,1.04637024,0.56502545,0.00227331,0.63908859
-4.49324662,1.42414826,0.37446981,0.00438924,0.97118593,0.51780523,0.00213640,0.59746869
-4.48724362,1.31679376,0.34570217,0.00408823,0.90177799,0.47341019,0.00201192,0.55911795
-4.48124062,1.21975818,0.31982838,0.00381021,0.83955309,0.43244513,0.00190390,0.52496700
-4.47523762,1.13485554,0.29731816,0.00356148,0.78583364,0.39545096,0.00181633,0.49592238
-4.46923462,1.06376577,0.27860226,0.00334792,0.74184644,0.36290290,0.00175318,0.47285515
-4.46323162,1.00802417,0.26407091,0.00317493,0.70871334,0.33521033,0.00171833,0.45659052
-4.45722861,0.96901284,0.25407271,0.00304736,0.68744276,0.31271780,0.00171555,0.44789823
-4.45122561,0.94795268,0.24891352,0.00296949,0.67892138,0.29570671,0.00174847,0.44748292
-4.44522261,0.94589459,0.24885498,0.00294499,0.68390490,0.28439714,0.00182056,0.45597416
-4.43921961,0.96370865,0.25411248,0.00297690,0.70300726,0.27894939,0.00193503,0.47391544
-4.43321661,1.00207034,0.26485215,0.00306755,0.73668772,0.27946479,0.00209482,0.50175197
-4.42721361,1.06144334,0.28118689,0.00321858,0.78523572,0.28598553,0.00230253,0.53981687
-4.42121061,1.14205880,0.30317149,0.00343089,0.84875359,0.29849349,0.00256029,0.58831597
-4.41520760,1.24389165,0.33079688,0.00370458,0.92713768,0.31690790,0.00286970,0.64731149
-4.40920460,1.36663497,0.36398389,0.00403892,1.02005888,0.34108215,0.00323173,0.71670512
-4.40320160,1.50967384,0.40257693,0.00443232,1.12694374,0.37080001,0.00364659,0.79622138
-4.39719860,1.67206073,0.44633804,0.00488229,1.24695771,0.40577166,0.00411363,0.88539237
-4.39119560,1.85249470,0.49494194,0.00538542,1.37899236,0.44563017,0.00463126,0.98354495
-4.38519260,2.04930672,0.54797273,0.00593739,1.52165814,0.48992882,0.00519685,1.08979191
-4.37918959,2.26045353,0.60492268,0.00653298,1.67328465,0.53814011,0.00580663,1.20302817
-4.37318659,2.48352234,0.66519382,0.00716608,1.83192966,0.58965674,0.00645572,1.32193345
-4.36718359,2.71574811,0.72810261,0.00782981,1.99539836,0.64379534,0.00713808,1.44498221
-4.36118059,2.95404464,0.79288798,0.00851660,2.16127320,0.69980298,0.00784656,1.57046171
-4.35517759,3.19505008,0.85872286,0.00921829,2.32695478,0.75686697,0.00857298,1.69649850
-4.34917459,3.43518661,0.92472901,0.00992633,2.48971306,0.81412773,0.00930826,1.82109302
-4.34317159,3.67073313,0.98999484,0.01063192,2.64674786,0.87069460,0.01004260,1.94216203
-4.33716858,3.89790899,1.05359562,0.01132620,2.79525678,0.92566427,0.01076566,2.05758754
-4.33116558,4.11296602,1.11461545,0.01200048,2.93250837,0.97814108,0.01146685,2.16527069
-4.32516258,4.31228533,1.17216995,0.01264642,3.05591733,1.02725861,0.01213556,2.26318882
-4.31915958,4.49247500,1.22542880,0.01325622,3.16311910,1.07220148,0.01276148,2.34945326
-4.31315658,4.65046440,1.27363710,0.01382278,3.25204009,1.11222663,0.01333488,2.42236553
-4.30715358,4.78359090,1.31613457,0.01433986,3.32096060,1.14668294,0.01384691,2.48046944
