energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.89194597,1.50349570,-1.27555883,0.30335690,-0.24338493,0.87718385,-0.75186036,0.00031606,-0.00023915,0.07147900,-0.05257158,0.20092348,-0.16945152,0.17840010,-0.13345211,0.00718934,-0.00456174,0.34966382,-0.32474514
-5.88594297,1.57172105,-1.28902212,0.32104680,-0.24869306,0.91538191,-0.76486412,0.00035034,-0.00024609,0.07759239,-0.05414105,0.21011963,-0.16816038,0.18929708,-0.13159946,0.00790689,-0.00504692,0.35759823,-0.32143561
-5.87993997,1.64288841,-1.30769206,0.33998084,-0.25514271,0.95565964,-0.78110026,0.00039191,-0.00026017,0.08386710,-0.05602248,0.21990837,-0.16800785,0.20054320,-0.13039235,0.00865767,-0.00555422,0.36537770,-0.31877582
-5.87393697,1.71632660,-1.33127503,0.36012386,-0.26265859,0.99766374,-0.80033675,0.00044066,-0.00028141,0.09022830,-0.05821802,0.23022752,-0.16893667,0.21200062,-0.12985864,0.00943951,-0.00608014,0.37286928,-0.31672269
-5.86793397,1.79139787,-1.35947691,0.38144694,-0.27117214,1.04106419,-0.82234707,0.00049645,-0.00030982,0.09659837,-0.06072397,0.24102192,-0.17089354,0.22352867,-0.13001834,0.01025002,-0.00662091,0.37995671,-0.31524040
-5.86193097,1.86750336,-1.39200661,0.40392513,-0.28062358,1.08555590,-0.84691325,0.00055911,-0.00034542,0.10289867,-0.06353069,0.25224333,-0.17383053,0.23498617,-0.13088263,0.01108663,-0.00717251,0.38654129,-0.31430002
-5.85592796,1.94408634,-1.42857846,0.42753423,-0.29096377,1.13085883,-0.87382803,0.00062835,-0.00038818,0.10905131,-0.06662270,0.26384995,-0.17770600,0.24623371,-0.13245308,0.01194659,-0.00773085,0.39254234,-0.31387864
-5.84992496,2.02063319,-1.46891328,0.45224680,-0.30215540,1.17671663,-0.90289600,0.00070383,-0.00043803,0.11498095,-0.06997888,0.27580560,-0.18248505,0.25713608,-0.13472090,0.01282693,-0.00829186,0.39789703,-0.31395824
-5.84392196,2.09667235,-1.51273847,0.47802749,-0.31417368,1.22289393,-0.93393388,0.00078508,-0.00049486,0.12061662,-0.07357282,0.28807850,-0.18813945,0.26756456,-0.13766636,0.01372449,-0.00885165,0.40255985,-0.31452421
-5.83791896,2.17177119,-1.55978695,0.50482792,-0.32700645,1.26917241,-0.96676990,0.00087150,-0.00055848,0.12589337,-0.07737328,0.30063983,-0.19464722,0.27739914,-0.14125843,0.01463583,-0.00940658,0.40650157,-0.31556386
-5.83191596,2.24553115,-1.60979534,0.53258133,-0.34065356,1.31534592,-1.00124229,0.00096238,-0.00062860,0.13075370,-0.08134473,0.31346206,-0.20199166,0.28653054,-0.14545465,0.01555722,-0.00995341,0.40970789,-0.31706483
-5.82591296,2.31758169,-1.66250126,0.56119738,-0.35512554,1.36121517,-1.03719714,0.00105687,-0.00070486,0.13514889,-0.08544799,0.32651724,-0.21016010,0.29486190,-0.15020128,0.01648458,-0.01048940,0.41217773,-0.31901357
-5.81990995,2.38757344,-1.71764007,0.59055739,-0.37044167,1.40658214,-1.07448552,0.00115400,-0.00078679,0.13903990,-0.08964096,0.33977527,-0.21914230,0.30231021,-0.15543376,0.01741346,-0.01101236,0.41392132,-0.32139396
-5.81390695,2.45517125,-1.77494116,0.62051043,-0.38662724,1.45124494,-1.11296012,0.00125266,-0.00087382,0.14239812,-0.09387935,0.35320234,-0.22892862,0.30880745,-0.16107753,0.01833897,-0.01152072,0.41495813,-0.32418616
-5.80790395,2.52004802,-1.83412406,0.65087065,-0.40371041,1.49499345,-1.15247156,0.00135168,-0.00096526,0.14520567,-0.09811748,0.36675971,-0.23950806,0.31430127,-0.16704915,0.01925581,-0.01201355,0.41531472,-0.32736567
-5.80190095,2.58187980,-1.89489468,0.68141622,-0.42171847,1.53760637,-1.19286462,0.00144980,-0.00106035,0.14745551,-0.10230916,0.38040293,-0.25086624,0.31875540,-0.17325777,0.02015824,-0.01249056,0.41502277,-0.33090268
-5.79589795,2.64034321,-1.95694193,0.71189014,-0.44067387,1.57885005,-1.23397455,0.00154571,-0.00115824,0.14915120,-0.10640848,0.39408158,-0.26298349,0.32214978,-0.17960695,0.02104017,-0.01295205,0.41411715,-0.33476179
-5.78989495,2.69511556,-2.01993521,0.74200319,-0.46059017,1.61847956,-1.27562391,0.00163810,-0.00125800,0.15030647,-0.11037078,0.40773973,-0.27583309,0.32448041,-0.18599674,0.02189520,-0.01339890,0.41263437,-0.33890200
-5.78389195,2.74587824,-2.08352293,0.77143915,-0.48146810,1.65624211,-1.31762008,0.00172568,-0.00135868,0.15094455,-0.11415343,0.42131710,-0.28937995,0.32575895,-0.19232598,0.02271677,-0.01383245,0.41061139,-0.34327702
-5.77788894,2.79232379,-2.14733268,0.79986218,-0.50329198,1.69188318,-1.35975387,0.00180725,-0.00145930,0.15109733,-0.11771680,0.43475096,-0.30357959,0.32601228,-0.19849482,0.02349831,-0.01425442,0.40808484,-0.34783599
-5.77188594,2.83416644,-2.21097314,0.82692638,-0.52602682,1.72515502,-1.40179946,0.00188170,-0.00155889,0.15080447,-0.12102506,0.44797870,-0.31837787,0.32528190,-0.20440728,0.02423341,-0.01466681,0.40509083,-0.35252442
-5.76588294,2.87115598,-2.27403815,0.85228706,-0.54961623,1.75582745,-1.44351595,0.00194809,-0.00165653,0.15011241,-0.12404704,0.46094105,-0.33371124,0.32362334,-0.20997384,0.02491606,-0.01507183,0.40166517,-0.35728547
-5.75987994,2.90309427,-2.33611292,0.87561342,-0.57398134,1.78370035,-1.48465057,0.00200563,-0.00175135,0.14907336,-0.12675701,0.47358563,-0.34950772,0.32110549,-0.21511389,0.02554087,-0.01547173,0.39784418,-0.36206141
-5.75387694,2.92985373,-2.39678252,0.89660196,-0.59902096,1.80861736,-1.52494382,0.00205378,-0.00184261,0.14774433,-0.12913533,0.48587084,-0.36568869,0.31781000,-0.21975801,0.02610328,-0.01586876,0.39366585,-0.36679535
-5.74787394,2.95139631,-2.45564238,0.91499010,-0.62461292,1.83047989,-1.56413626,0.00209223,-0.00192967,0.14618611,-0.13116907,0.49776969,-0.38217125,0.31383061,-0.22384994,0.02659983,-0.01626503,0.38917138,-0.37143306
-5.74187094,2.96779205,-2.51231061,0.93056913,-0.65061664,1.84926050,-1.60197695,0.00212089,-0.00201205,0.14446237,-0.13285246,0.50927333,-0.39887122,0.30927239,-0.22734812,0.02702831,-0.01666251,0.38440688,-0.37592480
-5.73586793,2.97923549,-2.56644155,0.94319593,-0.67687686,1.86501484,-1.63823311,0.00213998,-0.00208942,0.14263872,-0.13418718,0.52039405,-0.41570667,0.30425099,-0.23022684,0.02738793,-0.01706290,0.37942513,-0.38022722
-5.72986493,2.98605871,-2.61773990,0.95280259,-0.70322825,1.87789114,-1.67270062,0.00214992,-0.00216163,0.14078180,-0.13518244,0.53116748,-0.43260159,0.29889159,-0.23247674,0.02767944,-0.01746764,0.37428719,-0.38430508
-5.72386193,2.98873959,-2.66597483,0.95940344,-0.72950077,1.88813635,-1.70521488,0.00215142,-0.00222870,0.13895837,-0.13585491,0.54165376,-0.44948967,0.29332771,-0.23410487,0.02790514,-0.01787788,0.36906372,-0.38813280
-5.71785893,2.98790422,-2.71099303,0.96309886,-0.75552538,1.89609829,-1.73566123,0.00214539,-0.00229081,0.13723442,-0.13622836,0.55193750,-0.46631789,0.28769971,-0.23513412,0.02806886,-0.01829444,0.36383584,-0.39169571
-5.71185593,2.98432273,-2.75273001,0.96407563,-0.78113973,1.90222329,-1.76398449,0.00213294,-0.00234828,0.13567413,-0.13633314,0.56212648,-0.48304956,0.28215292,-0.23560211,0.02817587,-0.01871786,0.35869542,-0.39499091
-5.70585293,2.97889801,-2.79121867,0.96260359,-0.80619355,1.90704905,-1.79019676,0.00211536,-0.00240159,0.13433891,-0.13620538,0.57234908,-0.49966660,0.27683551,-0.23555958,0.02823269,-0.01914834,0.35374462,-0.39802782
-5.69984992,2.97264738,-2.82659462,0.95902861,-0.83055330,1.91119282,-1.81438300,0.00209407,-0.00245131,0.13328639,-0.13588601,0.58275050,-0.51617092,0.27189595,-0.23506844,0.02824687,-0.01958584,0.34909476,-0.40082809
-5.69384692,2.96667780,-2.85909735,0.95376229,-0.85410581,1.91533511,-1.83670383,0.00207060,-0.00249808,0.13256929,-0.13541962,0.59348795,-0.53258455,0.26748012,-0.23419938,0.02822671,-0.02002999,0.34486443,-0.40342515
-5.68784392,2.96215534,-2.88906725,0.94726862,-0.87676069,1.92019975,-1.85739513,0.00204654,-0.00254259,0.13223442,-0.13485312,0.60472509,-0.54894851,0.26372833,-0.23302938,0.02818090,-0.02048020,0.34117695,-0.40586321
-5.68184092,2.96027045,-2.91693803,0.94004833,-0.89845127,1.92653096,-1.87676430,0.00202356,-0.00258556,0.13232160,-0.13423440,0.61662595,-0.56532043,0.26077199,-0.23163911,0.02811825,-0.02093557,0.33815718,-0.40819585
-5.67583792,2.96220044,-2.94322498,0.93262166,-0.91913413,1.93506875,-1.89518311,0.00200331,-0.00262767,0.13286281,-0.13361085,0.62934884,-0.58177085,0.25873048,-0.23011032,0.02804727,-0.02139495,0.33592801,-0.41048417
-5.66983492,2.96907129,-2.96850924,0.92551035,-0.93878726,1.94652369,-1.91307737,0.00198751,-0.00266958,0.13388131,-0.13302800,0.64304041,-0.59837850,0.25770791,-0.22852356,0.02797592,-0.02185692,0.33460651,-0.41279466
-5.66383192,2.98192049,-2.99341905,0.91921975,-0.95740696,1.96155251,-1.93091396,0.00197786,-0.00271190,0.13539110,-0.13252819,0.65783043,-0.61522483,0.25779032,-0.22695599,0.02791128,-0.02231978,0.33430011,-0.41519690
-5.65782891,3.00166305,-3.01860866,0.91422190,-0.97500386,1.98073568,-1.94918552,0.00197610,-0.00275517,0.13739653,-0.13214943,0.67382743,-0.63238799,0.25904320,-0.22547968,0.02785933,-0.02278154,0.33510293,-0.41776111
-5.65182591,3.02906225,-3.04473629,0.91094024,-0.99159839,2.00455817,-1.96839394,0.00198398,-0.00279987,0.13989221,-0.13192443,0.69111554,-0.64993685,0.26150953,-0.22416033,0.02782482,-0.02323996,0.33709249,-0.42055583
-5.64582291,3.06470672,-3.07244203,0.90973681,-1.00721601,2.03339445,-1.98903326,0.00200332,-0.00284644,0.14286320,-0.13187999,0.70975268,-0.66792548,0.26520850,-0.22305643,0.02781115,-0.02369251,0.34032692,-0.42364573
-5.63981991,3.10899482,-3.10232725,0.91090227,-1.02188282,2.06749828,-2.01157303,0.00203602,-0.00289530,0.14628557,-0.13203657,0.72977007,-0.68638839,0.27013492,-0.22221892,0.02782034,-0.02413642,0.34484295,-0.42708971
-5.63381691,3.16212697,-3.13493644,0.91464913,-1.03562179,2.10699781,-2.03644290,0.00208408,-0.00294688,0.15012716,-0.13240825,0.75117312,-0.70533722,0.27625937,-0.22169132,0.02785315,-0.02456875,0.35065462,-0.43093936
-5.62781391,3.22410592,-3.17074253,0.92110829,-1.04845001,2.15189596,-2.06401957,0.00214964,-0.00300167,0.15434870,-0.13300309,0.77394347,-0.72475895,0.28352911,-0.22151026,0.02790914,-0.02498642,0.35775288,-0.43523794
-5.62181091,3.29474464,-3.21013662,0.93032886,-1.06037731,2.20207590,-2.09461633,0.00223498,-0.00306026,0.15890506,-0.13382368,0.79804181,-0.74461615,0.29186968,-0.22170632,0.02798689,-0.02538630,0.36610593,-0.44001973
-5.61580790,3.37368080,-3.25342231,0.94228097,-1.07140625,2.25731086,-2.12847615,0.00234257,-0.00312344,0.16374669,-0.13486812,0.82341137,-0.76484922,0.30118710,-0.22230517,0.02808417,-0.02576533,0.37566036,-0.44530993
-5.60980490,3.46039659,-3.30081495,0.95686116,-1.08153367,2.31727761,-2.16576814,0.00247502,-0.00319219,0.16882114,-0.13613114,0.84998146,-0.78538056,0.31137056,-0.22332885,0.02819825,-0.02612064,0.38634297,-0.45112497
-5.60380190,3.55424225,-3.35244547,0.97389988,-1.09075356,2.38157223,-2.20658774,0.00263512,-0.00326778,0.17407450,-0.13760554,0.87767081,-0.80612068,0.32229546,-0.22479698,0.02832605,-0.02644966,0.39806297,-0.45747314
-5.59779890,3.65446143,-3.40836820,0.99317045,-1.09906106,2.44972720,-2.25096008,0.00282576,-0.00335185,0.17945278,-0.13928355,0.90639018,-0.82697568,0.33382668,-0.22672807,0.02846440,-0.02675028,0.41071461,-0.46435549
-5.59179590,3.76021673,-3.46857172,1.01439891,-1.10645726,2.52122849,-2.29884609,0.00304994,-0.00344637,0.18490306,-0.14115842,0.93604414,-0.84785571,0.34582179,-0.22914048,0.02861021,-0.02702093,0.42417982,-0.47176693
-5.58579290,3.87061356,-3.53299161,1.03727409,-1.11295425,2.59553140,-2.35015072,0.00331062,-0.00355374,0.19037446,-0.14322576,0.96653148,-0.86868379,0.35813424,-0.23205322,0.02876059,-0.02726078,0.43833091,-0.47969713
-5.57978989,3.98472091,-3.60152368,1.06145745,-1.11858002,2.67207421,-2.40473222,0.00361071,-0.00367677,0.19581872,-0.14548477,0.99774443,-0.88940425,0.37061622,-0.23548634,0.02891297,-0.02746976,0.45303298,-0.48813152
-5.57378689,4.10158802,-3.67403638,1.08659215,-1.12338264,2.75028888,-2.46241174,0.00395292,-0.00381867,0.20119050,-0.14793922,1.02956650,-0.90999012,0.38312123,-0.23946098,0.02906504,-0.02764862,0.46814603,-0.49705181
-5.56778389,4.22025618,-3.75038095,1.11231114,-1.12743323,2.82960830,-2.52298204,0.00433963,-0.00398301,0.20644736,-0.15059800,1.06186916,-0.93044879,0.39550617,-0.24399898,0.02921478,-0.02779900,0.48352666,-0.50643625
-5.56178089,4.33976559,-3.83039821,1.13824397,-1.13082730,2.90946997,-2.58621478,0.00477279,-0.00417366,0.21154947,-0.15347531,1.09450773,-0.95082520,0.40763305,-0.24912197,0.02936033,-0.02792333,0.49902928,-0.51625946
-5.55577789,4.45915766,-3.91392107,1.16402237,-1.13368423,2.98931629,-2.65186537,0.00525376,-0.00439472,0.21645902,-0.15659029,1.12731674,-0.97120228,0.41937018,-0.25485022,0.02949984,-0.02802481,0.51450694,-0.52649176
-5.54977489,4.57747349,-4.00077221,1.18928466,-1.13614455,3.06859205,-2.71967511,0.00578317,-0.00465038,0.22113954,-0.15996628,1.16010536,-0.99169813,0.43059306,-0.26120098,0.02963135,-0.02810724,0.52981179,-0.53709812
-5.54377189,4.69374986,-4.09075687,1.21367917,-1.13836524,3.14673996,-2.78937033,0.00636079,-0.00494479,0.22555510,-0.16362938,1.19265339,-1.01246001,0.44118491,-0.26818656,0.02975260,-0.02817485,0.54479530,-0.54803665
-5.53776888,4.80701403,-4.18365105,1.23686697,-1.14051305,3.22319510,-2.86065872,0.00698541,-0.00528193,0.22966963,-0.16760678,1.22470849,-1.03365520,0.45103702,-0.27581223,0.02986085,-0.02823208,0.55930832,-0.55925698
-5.53176588,4.91627917,-4.27918601,1.25852420,-1.14275621,3.29737962,-2.93322305,0.00765477,-0.00566539,0.23344625,-0.17192447,1.25598494,-1.05545917,0.46004901,-0.28407397,0.02995279,-0.02828332,0.57320131,-0.57069836
-5.52576288,5.02054186,-4.37703009,1.27834435,-1.14525507,3.36869860,-3.00671321,0.00836542,-0.00609822,0.23684699,-0.17660481,1.28616453,-1.07804153,0.46812908,-0.29295623,0.03002443,-0.02833263,0.58632472,-0.58228799
-5.51975988,5.11878316,-4.47676965,1.29604075,-1.14815214,3.43653829,-3.08073728,0.00911276,-0.00658273,0.23983267,-0.18166388,1.31489992,-1.10155084,0.47519448,-0.30242981,0.03007107,-0.02838349,0.59852970,-0.59393944
-5.51375688,5.20997437,-4.57789059,1.31134951,-1.15156232,3.50026751,-3.15485277,0.00989099,-0.00712031,0.24236328,-0.18710871,1.34182037,-1.12609884,0.48117211,-0.31245000,0.03008734,-0.02843853,0.60966939,-0.60555165
-5.50775388,5.29308819,-4.67976253,1.32403300,-1.15556390,3.55924275,-3.22855917,0.01069316,-0.00771128,0.24439865,-0.19293473,1.36654007,-1.15174554,0.48599941,-0.32295508,0.03006729,-0.02849925,0.61960069,-0.61700847
-5.50175088,5.36711545,-4.78162728,1.33388395,-1.16019108,3.61281724,-3.30129287,0.01151127,-0.00835471,0.24589960,-0.19912349,1.38866864,-1.17848579,0.48962558,-0.33386530,0.03000455,-0.02856587,0.62818664,-0.62817896
-5.49574787,5.43108714,-4.88259337,1.34072993,-1.16542851,3.66035393,-3.37242548,0.01233640,-0.00904834,0.24682938,-0.20564074,1.40782351,-1.20623872,0.49201301,-0.34508248,0.02989260,-0.02863722,0.63529929,-0.63891860
-5.48974487,5.48410086,-4.98163772,1.34443818,-1.17120840,3.70124168,-3.44126641,0.01315884,-0.00978846,0.24715547,-0.21243517,1.42364350,-1.23484058,0.49313894,-0.35649022,0.02972497,-0.02871060,0.64082307,-0.64907137
-5.48374187,5.52535020,-5.07761548,1.34492031,-1.17741049,3.73491416,-3.50707000,0.01396834,-0.01056990,0.24685147,-0.21943786,1.43580296,-1.26404182,0.49299719,-0.36795494,0.02949558,-0.02878188,0.64465836,-0.65847274
-5.47773887,5.55415567,-5.16927829,1.34213661,-1.18386501,3.76086999,-3.56904771,0.01475433,-0.01138606,0.24589918,-0.22656242,1.44402570,-1.29350878,0.49159996,-0.37932762,0.02919904,-0.02884553,0.64672523,-0.66695357
-5.47173587,5.56999478,-5.25530059,1.33609950,-1.19035848,3.77869309,-3.62638479,0.01550615,-0.01222890,0.24429058,-0.23370613,1.44809783,-1.32283009,0.48897936,-0.39044626,0.02883095,-0.02889486,0.64696698,-0.67434463
-5.46573287,5.57252948,-5.33431345,1.32687577,-1.19664220,3.78807175,-3.67826118,0.01621337,-0.01308915,0.24202963,-0.24075181,1.44787876,-1.35152772,0.48518867,-0.40113920,0.02838818,-0.02892220,0.64535335,-0.68048167
-5.45972986,5.56162878,-5.40494414,1.31458716,-1.20244294,3.78881499,-3.72387558,0.01686601,-0.01395638,0.23913375,-0.24757053,1.44330969,-1.37907206,0.48030315,-0.41122892,0.02786909,-0.02891928,0.64188305,-0.68521087
-5.45372686,5.53738478,-5.46585998,1.29940914,-1.20747515,3.78086502,-3.76247149,0.01745485,-0.01481928,0.23563491,-0.25402513,1.43441897,-1.40490046,0.47442020,-0.42053653,0.02727371,-0.02887755,0.63658552,-0.68839422
-5.44772386,5.50012049,-5.51581403,1.28156755,-1.21145408,3.76430473,-3.79336391,0.01797163,-0.01566588,0.23158014,-0.25997421,1.42132395,-1.42843821,0.46765883,-0.42888653,0.02660382,-0.02878858,0.62952168,-0.68991472
-5.44172086,5.45038869,-5.55369028,1.26133318,-1.21410895,3.73935942,-3.81596508,0.01840931,-0.01648383,0.22703146,-0.26527668,1.40422909,-1.44912084,0.46015830,-0.43611189,0.02586300,-0.02864445,0.62078353,-0.68968108
-5.43571786,5.38896100,-5.57854585,1.23901435,-1.21519538,3.70639243,-3.82980776,0.01876221,-0.01726071,0.22206520,-0.26979645,1.38342041,-1.46641655,0.45207596,-0.44205903,0.02505653,-0.02843816,0.61049257,-0.68763160
-5.42971486,5.31680763,-5.58964788,1.21494761,-1.21450638,3.66589472,-3.83456468,0.01902618,-0.01798437,0.21677063,-0.27340720,1.35925646,-1.47984754,0.44358421,-0.44659278,0.02419127,-0.02816392,0.59879711,-0.68373710
-5.42371186,5.23506821,-5.58650291,1.18948714,-1.21188119,3.61846868,-3.83006286,0.01919865,-0.01864321,0.21124798,-0.27599695,1.33215615,-1.48900910,0.43486668,-0.44960076,0.02327545,-0.02781754,0.58586839,-0.67800267
-5.41770885,5.14501521,-5.56887717,1.16299307,-1.20721145,3.56480698,-3.81629183,0.01927866,-0.01922653,0.20560589,-0.27747221,1.30258414,-1.49358545,0.42611376,-0.45099734,0.02231841,-0.02739656,0.57189583,-0.67046817
-5.41170585,5.04801143,-5.53680643,1.13581938,-1.20044442,3.50566762,-3.79340530,0.01926687,-0.01972476,0.19995838,-0.27776152,1.27103455,-1.49336139,0.41751750,-0.45072669,0.02133027,-0.02690044,0.55708156,-0.66120733
-5.40570285,4.94546379,-5.49059499,1.10830201,-1.19158308,3.44184635,-3.76171592,0.01916545,-0.02012978,0.19442148,-0.27681824,1.23801351,-1.48822944,0.40926621,-0.44876500,0.02032161,-0.02633062,0.54163433,-0.65032562
-5.39969985,4.83877556,-5.43080376,1.08074764,-1.18068306,3.37414812,-3.72168346,0.01897797,-0.02043506,0.18910958,-0.27462237,1.20402178,-1.47819198,0.40153875,-0.44512168,0.01930309,-0.02569046,0.52576337,-0.63795692
-5.39369685,4.72929952,-5.35822812,1.05342379,-1.16784690,3.30335886,-3.67389695,0.01870923,-0.02063587,0.18413170,-0.27118155,1.16953792,-1.46335842,0.39449896,-0.43983938,0.01828513,-0.02498512,0.50967221,-0.62425909
-5.38769385,4.61829420,-5.27386683,1.02655065,-1.15321587,3.23021926,-3.61905183,0.01836511,-0.02072936,0.17958783,-0.26653085,1.13500297,-1.44393790,0.38829024,-0.43299308,0.01727761,-0.02422138,0.49355287,-0.60940878
-5.38169085,4.50688542,-5.17888374,1.00029521,-1.13696000,3.15540182,-3.55792330,0.01795229,-0.02071458,0.17556545,-0.26073173,1.10080722,-1.42022784,0.38303059,-0.42468801,0.01628954,-0.02340729,0.47758067,-0.59359562
-5.37568784,4.39603480,-5.07456445,0.97476772,-1.11926703,3.07949230,-3.49133734,0.01747806,-0.02059253,0.17213641,-0.25387006,1.06727968,-1.39259925,0.37880838,-0.41505673,0.01532885,-0.02255194,0.46190993,-0.57701615
-5.36968484,4.28651665,-4.96227014,0.95002081,-1.10033102,3.00297638,-3.42014101,0.01695012,-0.02036600,0.16935428,-0.24605331,1.03468053,-1.36147971,0.37567889,-0.40425533,0.01440223,-0.02166503,0.44667054,-0.55986778
-5.36368184,4.17890407,-4.84339130,0.92605128,-1.08034135,2.92623217,-3.34517352,0.01637631,-0.02003953,0.16725228,-0.23740711,1.00319684,-1.32733512,0.37366190,-0.39245913,0.01351499,-0.02075652,0.43196581,-0.54234300
-5.35767884,4.07356472,-4.71930343,0.90280426,-1.05947276,2.84952857,-3.26723963,0.01576445,-0.01961920,0.16584189,-0.22807144,0.97294161,-1.29065107,0.37274037,-0.37985789,0.01267103,-0.01983627,0.41787140,-0.52462418
-5.35167584,3.97066605,-4.59132706,0.88017972,-1.03787714,2.77302950,-3.18708658,0.01512214,-0.01911242,0.16511222,-0.21819644,0.94395595,-1.25191511,0.37286035,-0.36665089,0.01187285,-0.01891369,0.40443543,-0.50687913
-5.34567284,3.87018936,-4.46069381,0.85804080,-1.01567740,2.69680335,-3.10538574,0.01445664,-0.01852771,0.16503011,-0.20793825,0.91621426,-1.21160058,0.37393216,-0.35304200,0.01112158,-0.01799745,0.39167973,-0.48925764
