energy_ev,total_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-4.30115058,0.74065581,0.12310667,0.00106723,0.00511686,0.29494330,0.40563294,0.02180094
-4.29514757,0.78235714,0.12899796,0.00107578,0.00542535,0.31721623,0.44440864,0.02288527
-4.28914457,0.82474216,0.13542576,0.00108446,0.00577799,0.34013055,0.48517726,0.02395524
-4.28314157,0.86725759,0.14226613,0.00109240,0.00616594,0.36347544,0.52757894,0.02499562
-4.27713857,0.90936429,0.14938955,0.00109886,0.00657982,0.38703413,0.57120313,0.02599249
-4.27113557,0.95054537,0.15666290,0.00110322,0.00700976,0.41058635,0.61559277,0.02693348
-4.26513257,0.99031353,0.16395144,0.00110502,0.00744561,0.43391095,0.66025040,0.02780787
-4.25912956,1.02821777,0.17112072,0.00110394,0.00787711,0.45678889,0.70464619,0.02860680
-4.25312656,1.06384928,0.17803863,0.00109980,0.00829410,0.47900659,0.74822780,0.02932325
-4.24712356,1.09684672,0.18457737,0.00109257,0.00868676,0.50035952,0.79043195,0.02995211
-4.24112056,1.12690075,0.19061554,0.00108234,0.00904584,0.52065605,0.83069741,0.03049014
-4.23511756,1.15375800,0.19604014,0.00106930,0.00936297,0.53972148,0.86847898,0.03093591
-4.22911456,1.17722421,0.20074869,0.00105374,0.00963084,0.55740202,0.90326215,0.03128972
-4.22311156,1.19716686,0.20465114,0.00103601,0.00984349,0.57356876,0.93457778,0.03155346
-4.21710855,1.21351689,0.20767183,0.00101651,0.00999653,0.58812127,0.96201631,0.03173049
-4.21110555,1.22626973,0.20975120,0.00099567,0.01008734,0.60099086,0.98524090,0.03182551
-4.20510255,1.23548528,0.21084731,0.00097392,0.01011520,0.61214314,1.00399897,0.03184434
-4.19909955,1.24128696,0.21093711,0.00095169,0.01008146,0.62157982,1.01813158,0.03179380
-4.19309655,1.24385967,0.21001731,0.00092940,0.00998965,0.62933969,1.02758029,0.03168151
-4.18709355,1.24344652,0.20810493,0.00090741,0.00984551,0.63549841,1.03239101,0.03151574
-4.18109055,1.24034442,0.20523735,0.00088606,0.00965703,0.64016743,1.03271481,0.03130519
-4.17508754,1.23489859,0.20147192,0.00086565,0.00943449,0.64349168,1.02880552,0.03105890
-4.16908454,1.22749596,0.19688509,0.00084643,0.00919039,0.64564640,1.02101424,0.03078598
-4.16308154,1.21855779,0.19157109,0.00082861,0.00893949,0.64683299,1.00978087,0.03049555
-4.15707854,1.20853168,0.18564013,0.00081238,0.00869873,0.64727423,0.99562318,0.03019656
-4.15107554,1.19788328,0.17921620,0.00079788,0.00848717,0.64720906,0.97912383,0.02989764
-4.14507254,1.18708804,0.17243460,0.00078523,0.00832600,0.64688709,0.96091570,0.02960708
-4.13906953,1.17662344,0.16543909,0.00077455,0.00823844,0.64656326,0.94166655,0.02933268
-4.13306653,1.16696185,0.15837895,0.00076595,0.00824969,0.64649279,0.92206313,0.02908175
-4.12706353,1.15856453,0.15140591,0.00075954,0.00838682,0.64692682,0.90279577,0.02886113
-4.12106053,1.15187685,0.14467106,0.00075546,0.00867872,0.64810868,0.88454373,0.02867715
-4.11505753,1.14732485,0.13832182,0.00075385,0.00915584,0.65027124,0.86796195,0.02853579
-4.10905453,1.14531323,0.13249908,0.00075490,0.00985002,0.65363509,0.85366931,0.02844267
-4.10305153,1.14622451,0.12733456,0.00075880,0.01079415,0.65840774,0.84223895,0.02840325
-4.09704852,1.15041921,0.12294834,0.00076581,0.01202176,0.66478354,0.83419046,0.02842291
-4.09104552,1.15823655,0.11944681,0.00077621,0.01356644,0.67294422,0.82998399,0.02850708
-4.08504252,1.16999540,0.11692080,0.00079030,0.01546123,0.68305979,0.83001621,0.02866136
-4.07903952,1.18599468,0.11544414,0.00080844,0.01773775,0.69528935,0.83461767,0.02889157
-4.07303652,1.20651306,0.11507246,0.00083099,0.02042528,0.70978161,0.84405138,0.02920382
-4.06703352,1.23180710,0.11584234,0.00085830,0.02354973,0.72667482,0.85851228,0.02960447
-4.06103052,1.26210779,0.11777077,0.00089077,0.02713243,0.74609562,0.87812699,0.03010002
-4.05502751,1.29761505,0.12085489,0.00092873,0.03118898,0.76815689,0.90295388,0.03069698
-4.04902451,1.33849012,0.12507205,0.00097250,0.03572798,0.79295422,0.93298294,0.03140164
-4.04302151,1.38484616,0.13038011,0.00102236,0.04074983,0.82056124,0.96813537,0.03221973
-4.03701851,1.43673716,0.13671810,0.00107849,0.04624568,0.85102373,1.00826292,0.03315610
-4.03101551,1.49414592,0.14400718,0.00114099,0.05219652,0.88435292,1.05314707,0.03421432
-4.02501251,1.55697166,0.15215190,0.00120988,0.05857246,0.92051822,1.10249812,0.03539624
-4.01900950,1.62501833,0.16104192,0.00128503,0.06533235,0.95944002,1.15595474,0.03670159
-4.01300650,1.69798436,0.17055401,0.00136620,0.07242377,1.00098287,1.21308417,0.03812760
-4.00700350,1.77545497,0.18055454,0.00145300,0.07978335,1.04494983,1.27338363,0.03966867
-4.00100050,1.85689803,0.19090241,0.00154494,0.08733755,1.09107837,1.33628346,0.04131612
-3.99499750,1.94166415,0.20145232,0.00164135,0.09500382,1.13903853,1.40115219,0.04305804
-3.98899450,2.02899170,0.21205851,0.00174150,0.10269221,1.18843357,1.46730419,0.04487930
-3.98299150,2.11801724,0.22257890,0.00184452,0.11030722,1.23880361,1.53400989,0.04676167
-3.97698849,2.20779139,0.23287938,0.00194950,0.11775013,1.28963230,1.60050872,0.04868405
-3.97098549,2.29730000,0.24283845,0.00205547,0.12492133,1.34035656,1.66602479,0.05062293
-3.96498249,2.38549005,0.25235181,0.00216148,0.13172296,1.39037924,1.72978483,0.05255285
-3.95897949,2.47129954,0.26133697,0.00226658,0.13806142,1.43908420,1.79103809,0.05444714
-3.95297649,2.55369024,0.26973747,0.00236993,0.14384983,1.48585350,1.84907741,0.05627858
-3.94697349,2.63168193,0.27752681,0.00247079,0.14901034,1.53008578,1.90326079,0.05802023
-3.94097049,2.70438667,0.28471163,0.00256859,0.15347609,1.57121524,1.95303243,0.05964629
-3.93496748,2.77104153,0.29133408,0.00266295,0.15719275,1.60873027,1.99794232,0.06113285
-3.92896448,2.83103812,0.29747318,0.00275370,0.16011972,1.64219087,2.03766334,0.06245873
-3.92296148,2.88394729,0.30324496,0.00284095,0.16223080,1.67124402,2.07200488,0.06360616
-3.91695848,2.92953791,0.30880123,0.00292503,0.16351435,1.69563615,2.10092218,0.06456134
-3.91095548,2.96778812,0.31432696,0.00300656,0.16397305,1.71522222,2.12452058,0.06531492
-3.90495248,2.99888862,0.32003612,0.00308640,0.16362313,1.72997060,2.14305419,0.06586226
-3.89894947,3.02323716,0.32616600,0.00316565,0.16249329,1.73996373,2.15691872,0.06620357
-3.89294647,3.04142429,0.33297017,0.00324558,0.16062330,1.74539411,2.16663845,0.06634378
-3.88694347,3.05421054,0.34071007,0.00332762,0.15806236,1.74655607,2.17284751,0.06629235
-3.88094047,3.06249586,0.34964555,0.00341328,0.15486728,1.74383323,2.17626624,0.06606279
-3.87493747,3.06728226,0.36002466,0.00350409,0.15110071,1.73768245,2.17767321,0.06567210
-3.86893447,3.06963121,0.37207290,0.00360152,0.14682926,1.72861482,2.17787415,0.06514006
-3.86293147,3.07061757,0.38598242,0.00370688,0.14212179,1.71717460,2.17766902,0.06448838
-3.85692846,3.07128192,0.40190165,0.00382130,0.13704781,1.70391693,2.17781850,0.06373984
-3.85092546,3.07258352,0.41992570,0.00394559,0.13167604,1.68938547,2.17901164,0.06291739
-3.84492246,3.07535602,0.44008808,0.00408019,0.12607321,1.67409092,2.18183579,0.06204325
-3.83891946,3.08026791,0.46235415,0.00422514,0.12030306,1.65849132,2.18675056,0.06113802
-3.83291646,3.08778973,0.48661669,0.00438001,0.11442546,1.64297517,2.19406675,0.06022001
-3.82691346,3.09816959,0.51269391,0.00454384,0.10849591,1.62784796,2.20393147,0.05930454
-3.82091046,3.11141820,0.54033016,0.00471522,0.10256501,1.61332274,2.21632000,0.05840349
-3.81490745,3.12730424,0.56919940,0.00489220,0.09667826,1.59951506,2.23103492,0.05752495
-3.80890445,3.14536034,0.59891146,0.00507241,0.09087591,1.58644244,2.24771245,0.05667315
-3.80290145,3.16489941,0.62902097,0.00525306,0.08519291,1.57402817,2.26583571,0.05584845
-3.79689845,3.18504063,0.65903865,0.00543103,0.07965906,1.56210927,2.28475427,0.05504757
-3.79089545,3.20474374,0.68844454,0.00560296,0.07429910,1.55044789,2.30370900,0.05426401
-3.78489245,3.22285012,0.71670277,0.00576537,0.06913299,1.53874567,2.32186099,0.05348851
-3.77888944,3.23812872,0.74327722,0.00591474,0.06417617,1.52666016,2.33832325,0.05270975
-3.77288644,3.24932451,0.76764740,0.00604762,0.05943994,1.51382240,2.35219369,0.05191497
-3.76688344,3.25520746,0.78932403,0.00616080,0.05493176,1.49985495,2.36258786,0.05109075
-3.76088044,3.25461966,0.80786358,0.00625136,0.05065573,1.48438934,2.36867024,0.05022374
-3.75487744,3.24651880,0.82288122,0.00631676,0.04661298,1.46708239,2.36968264,0.04930136
-3.74887444,3.23001602,0.83406171,0.00635498,0.04280212,1.44763064,2.36496898,0.04831242
-3.74287144,3.20440702,0.84116788,0.00636453,0.03921972,1.42578251,2.35399547,0.04724769
-3.73686843,3.16919537,0.84404639,0.00634451,0.03586069,1.40134781,2.33636593,0.04610029
-3.73086543,3.12410753,0.84263062,0.00629465,0.03271877,1.37420458,2.31183192,0.04486602
-3.72486243,3.06909961,0.83694087,0.00621526,0.02978687,1.34430317,2.28029799,0.04354354
-3.71885943,3.00435614,0.82708186,0.00610728,0.02705747,1.31166775,2.24182218,0.04213440
-3.71285643,2.93028164,0.81323784,0.00597218,0.02452288,1.27639552,2.19661231,0.04064298
-3.70685343,2.84748592,0.79566574,0.00581195,0.02217554,1.23865396,2.14501881,0.03907632
-3.70085043,2.75676426,0.77468662,0.00562900,0.02000821,1.19867636,2.08752457,0.03744384
-3.69484742,2.65907370,0.75067596,0.00542611,0.01801410,1.15675619,2.02473251,0.03575700
-3.68884442,2.55550667,0.72405328,0.00520635,0.01618698,1.11324031,1.95735164,0.03402897
-3.68284142,2.44726309,0.69527130,0.00497297,0.01452121,1.06852172,1.88618180,0.03227416
-3.67683842,2.33562192,0.66480525,0.00472937,0.01301175,1.02303155,1.81209774,0.03050785
-3.67083542,2.22191297,0.63314250,0.00447895,0.01165413,0.97723089,1.73603272,0.02874574
-3.66483242,2.10748960,0.60077278,0.00422511,0.01044439,0.93160220,1.65896170,0.02700363
-3.65882941,1.99370272,0.56817910,0.00397114,0.00937896,0.88664050,1.58188437,0.02529697
-3.65282641,1.88187636,0.53582968,0.00372020,0.00845463,0.84284431,1.50580788,0.02364062
-3.64682341,1.77328495,0.50417059,0.00347523,0.00766836,0.80070630,1.43172932,0.02204851
-3.64082041,1.66913225,0.47361944,0.00323894,0.00701726,0.76070371,1.36061809,0.02053343
-3.63481741,1.57053220,0.44455987,0.00301376,0.00649841,0.72328861,1.29339805,0.01910677
-3.62881441,1.47849138,0.41733689,0.00280183,0.00610878,0.68887808,1.23092985,0.01777844
-3.62281141,1.39389347,0.39225301,0.00260499,0.00584513,0.65784455,1.17399355,0.01655665
-3.61680840,1.31748566,0.36956508,0.00242475,0.00570392,0.63050649,1.12327208,0.01544785
-3.61080540,1.24986734,0.34948198,0.00226228,0.00568121,0.60711989,1.07933595,0.01445668
-3.60480240,1.19148137,0.33216296,0.00211843,0.00577258,0.58787071,1.04262982,0.01358591
-3.59879940,1.14260832,0.31771686,0.00199373,0.00597306,0.57286887,1.01346165,0.01283643
-3.59279640,1.10336412,0.30620217,0.00188839,0.00627711,0.56214415,0.99199495,0.01220731
-3.58679340,1.07370141,0.29762804,0.00180230,0.00667854,0.55564423,0.97824484,0.01169587
-3.58079040,1.05341511,0.29195624,0.00173509,0.00717054,0.55323537,0.97207835,0.01129776
-3.57478739,1.04215230,0.28910419,0.00168613,0.00774568,0.55470578,0.97321941,0.01100715
-3.56878439,1.03942654,0.28894915,0.00165455,0.00839594,0.55977193,0.98125856,0.01081686
-3.56278139,1.04463651,0.29133334,0.00163929,0.00911280,0.56808760,0.99566761,0.01071863
-3.55677839,1.05708866,0.29607019,0.00163912,0.00988736,0.57925566,1.01581856,0.01070334
-3.55077539,1.07602322,0.30295139,0.00165272,0.01071043,0.59284213,1.04100670,0.01076132
-3.54477239,1.10064293,0.31175469,0.00167867,0.01157276,0.60839202,1.07047679,0.01088263
-3.53876938,1.13014324,0.32225223,0.00171554,0.01246514,0.62544650,1.10345144,0.01105741
-3.53276638,1.16374308,0.33421894,0.00176193,0.01337868,0.64356048,1.13916066,0.01127616
-3.52676338,1.20071469,0.34744098,0.00181648,0.01430496,0.66231998,1.17687106,0.01153005
-3.52076038,1.24041124,0.36172359,0.00187796,0.01523624,0.68135841,1.21591369,0.01181122
-3.51475738,1.28229097,0.37689818,0.00194526,0.01616562,0.70037093,1.25570890,0.01211301
-3.50875438,1.32593649,0.39282825,0.00201748,0.01708720,0.71912622,1.29578728,0.01243013
-3.50275138,1.37106822,0.40941389,0.00209386,0.01799617,0.73747496,1.33580544,0.01275883
-3.49674837,1.41755128,0.42659459,0.00217388,0.01888887,0.75535452,1.37555593,0.01309694
-3.49074537,1.46539504,0.44435010,0.00225719,0.01976276,0.77278955,1.41497068,0.01344386
-3.48474237,1.51474538,0.46269950,0.00234366,0.02061635,0.78988828,1.45411770,0.01380045
-3.47873937,1.56586967,0.48169816,0.00243331,0.02144910,0.80683465,1.49319122,0.01416892
-3.47273637,1.61913514,0.50143296,0.00252631,0.02226118,0.82387647,1.53249554,0.01455255
-3.46673337,1.67498134,0.52201587,0.00262292,0.02305329,0.84131012,1.57242341,0.01495542
-3.46073037,1.73388808,0.54357607,0.00272346,0.02382635,0.85946239,1.61342982,0.01538209
-3.45472736,1.79634001,0.56625117,0.00282827,0.02458124,0.87867033,1.65600249,0.01583716
-3.44872436,1.86278972,0.59017764,0.00293763,0.02531847,0.89925987,1.70063029,0.01632496
-3.44272136,1.93362081,0.61548112,0.00305176,0.02603793,0.92152432,1.74777101,0.01684913
-3.43671836,2.00911278,0.64226689,0.00317073,0.02673865,0.94570353,1.79781997,0.01741224
-3.43071536,2.08940919,0.67061085,0.00329444,0.02741857,0.97196499,1.85108078,0.01801547
-3.42471236,2.17449073,0.70055149,0.00342259,0.02807442,1.00038736,1.90773938,0.01865836
-3.41870935,2.26415426,0.73208306,0.00355467,0.02870169,1.03094752,1.96784265,0.01933858
-3.41270635,2.35799884,0.76515013,0.00368994,0.02929459,1.06351165,2.03128213,0.02005181
-3.40670335,2.45541942,0.79964378,0.00382741,0.02984617,1.09783081,2.09778373,0.02079172
-3.40070035,2.55560836,0.83539945,0.00396590,0.03034851,1.13354129,2.16690357,0.02154998
-3.39469735,2.65756486,0.87219646,0.00410400,0.03079295,1.17016987,2.23803021,0.02231645
-3.38869435,2.76011193,0.90975917,0.00424016,0.03117036,1.20714376,2.31039304,0.02307938
-3.38269135,2.86192017,0.94775963,0.00437267,0.03147153,1.24380506,2.38307655,0.02382573
-3.37668834,2.96153762,0.98582176,0.00449974,0.03168747,1.27942900,2.45503999,0.02454149
-3.37068534,3.05742450,1.02352674,0.00461953,0.03180984,1.31324558,2.52514162,0.02521216
-3.36468234,3.14799164,1.06041957,0.00473018,0.03183125,1.34446354,2.59216688,0.02582315
-3.35867934,3.23164131,1.09601667,0.00482990,0.03174562,1.37229596,2.65485963,0.02636023
-3.35267634,3.30680919,1.12981434,0.00491696,0.03154842,1.39598643,2.71195526,0.02681005
-3.34667334,3.37200601,1.16129806,0.00498974,0.03123692,1.41483473,2.76221505,0.02716049
-3.34067034,3.42585768,1.18995237,0.00504682,0.03081028,1.42822124,2.80446043,0.02740111
-3.33466733,3.46714275,1.21527125,0.00508694,0.03026969,1.43562888,2.83760635,0.02752349
-3.32866433,3.49482608,1.23676902,0.00510907,0.02961831,1.43666198,2.86069276,0.02752145
-3.32266133,3.50808778,1.25399127,0.00511241,0.02886121,1.43106117,2.87291322,0.02739130
-3.31665833,3.50634670,1.26652589,0.00509644,0.02800525,1.41871389,2.87363975,0.02713195
-3.31065533,3.48927777,1.27401384,0.00506087,0.02705887,1.39966000,2.86244330,0.02674491
-3.30465233,3.45682281,1.27615930,0.00500573,0.02603183,1.37409234,2.83910894,0.02623429
-3.29864932,3.40919446,1.27273905,0.00493130,0.02493496,1.34235237,2.80364545,0.02560661
-3.29264632,3.34687308,1.26361051,0.00483815,0.02377988,1.30492080,2.75628879,0.02487067
-3.28664332,3.27059688,1.24871827,0.00472713,0.02257868,1.26240389,2.69749921,0.02403723
-3.28064032,3.18134524,1.22809865,0.00459933,0.02134362,1.21551580,2.62795211,0.02311872
-3.27463732,3.08031592,1.20188200,0.00445608,0.02008689,1.16505768,2.54852267,0.02212889
-3.26863432,2.96889655,1.17029253,0.00429896,0.01882036,1.11189432,2.46026472,0.02108245
-3.26263132,2.84863128,1.13364550,0.00412972,0.01755531,1.05692922,2.36438443,0.01999462
-3.25662831,2.72118346,1.09234169,0.00395029,0.01630231,1.00107890,2.26220954,0.01888080
-3.25062531,2.58829543,1.04685929,0.00376269,0.01507105,0.94524740,2.15515516,0.01775617
-3.24462231,2.45174654,0.99774332,0.00356908,0.01387021,0.89030177,2.04468719,0.01663531
-3.23861931,2.31331071,0.94559298,0.00337161,0.01270744,0.83704934,1.93228455,0.01553193
-3.23261631,2.17471469,0.89104729,0.00317246,0.01158927,0.78621739,1.81940152,0.01445853
-3.22661331,2.03759844,0.83476964,0.00297374,0.01052111,0.73843601,1.70743145,0.01342620
-3.22061031,1.90347874,0.77743170,0.00277747,0.00950729,0.69422419,1.59767298,0.01244439
-3.21460730,1.77371719,0.71969736,0.00258554,0.00855109,0.65397996,1.49130009,0.01152086
-3.20860430,1.64949357,0.66220741,0.00239965,0.00765478,0.61797432,1.38933673,0.01066150
-3.20260130,1.53178541,0.60556536,0.00222128,0.00681968,0.58634925,1.29263703,0.00987036
-3.19659830,1.42135423,0.55032495,0.00205169,0.00604626,0.55911974,1.20187150,0.00914970
-3.19059530,1.31873882,0.49697989,0.00189186,0.00533421,0.53617945,1.11751974,0.00849998
-3.18459230,1.22425566,0.44595594,0.00174253,0.00468254,0.51730992,1.03986949,0.00792006
-3.17858929,1.13800617,0.39760558,0.00160413,0.00408966,0.50219276,0.96902206,0.00740732
-3.17258629,1.05989035,0.35220535,0.00147685,0.00355344,0.49042450,0.90490356,0.00695784
-3.16658329,0.98962609,0.30995566,0.00136063,0.00307137,0.48153336,0.84728132,0.00656663
-3.16058029,0.92677322,0.27098304,0.00125517,0.00264057,0.47499749,0.79578470,0.00622787
-3.15457729,0.87076122,0.23534436,0.00115998,0.00225791,0.47026403,0.74992913,0.00593509
-3.14857429,0.82091936,0.20303283,0.00107441,0.00192008,0.46676826,0.70914253,0.00568150
-3.14257129,0.77650803,0.17398527,0.00099767,0.00162368,0.46395223,0.67279277,0.00546015
-3.13656828,0.73675007,0.14809030,0.00092889,0.00136525,0.46128242,0.64021514,0.00526418
-3.13056528,0.70086078,0.12519704,0.00086714,0.00114133,0.45826554,0.61073871,0.00508703
-3.12456228,0.66807568,0.10512386,0.00081148,0.00094857,0.45446232,0.58371071,0.00492261
-3.11855928,0.63767492,0.08766693,0.00076099,0.00078369,0.44949866,0.55851794,0.00476545
-3.11255628,0.60900388,0.07260826,0.00071478,0.00064358,0.44307393,0.53460473,0.00461081
-3.10655328,0.58148911,0.05972297,0.00067205,0.00052531,0.43496631,0.51148694,0.00445475
-3.10055028,0.55464963,0.04878565,0.00063208,0.00042613,0.42503491,0.48876166,0.00429422
-3.09454727,0.52810339,0.03957574,0.00059426,0.00034353,0.41321898,0.46611282,0.00412701
-3.08854427,0.50156903,0.03188190,0.00055809,0.00027520,0.39953428,0.44331253,0.00395177
-3.08254127,0.47486343,0.02550526,0.00052317,0.00021906,0.38406687,0.42021878,0.00376795
-3.07653827,0.44789547,0.02026185,0.00048921,0.00017325,0.36696487,0.39676975,0.00357569
-3.07053527,0.42065671,0.01598401,0.00045604,0.00013614,0.34842851,0.37297551,0.00337581
-3.06453227,0.39320964,0.01252114,0.00042355,0.00010628,0.32869899,0.34890753,0.00316959
-3.05852926,0.36567445,0.00973978,0.00039173,0.00008242,0.30804685,0.32468687,0.00295876
-3.05252626,0.33821484,0.00752309,0.00036062,0.00006350,0.28676010,0.30047171,0.00274531
-3.04652326,0.31102381,0.00577007,0.00033032,0.00004859,0.26513291,0.27644471,0.00253137
-3.04052026,0.28431005,0.00439441,0.00030094,0.00003694,0.24345493,0.25280102,0.00231917
-3.03451726,0.25828532,0.00332317,0.00027262,0.00002789,0.22200203,0.22973713,0.00211087
-3.02851426,0.23315344,0.00249536,0.00024551,0.00002091,0.20102829,0.20744127,0.00190849
-3.02251126,0.20910115,0.00186055,0.00021974,0.00001558,0.18075982,0.18608535,0.00171387
-3.01650825,0.18629096,0.00137745,0.00019545,0.00001152,0.16139014,0.16581869,0.00152860
-3.01050525,0.16485602,0.00101260,0.00017272,0.00000847,0.14307741,0.14676368,0.00135396
-3.00450225,0.14489712,0.00073914,0.00015163,0.00000618,0.12594325,0.12901315,0.00119095
-2.99849925,0.12648148,0.00053572,0.00013223,0.00000447,0.11007304,0.11262940,0.00104025
-2.99249625,0.10964323,0.00038555,0.00011453,0.00000322,0.09551757,0.09764478,0.00090224
-2.98649325,0.09438522,0.00027553,0.00009853,0.00000230,0.08229564,0.08406334,0.00077703
-2.98049025,0.08068200,0.00019551,0.00008418,0.00000163,0.07039758,0.07186360,0.00066446
-2.97448724,0.06848348,0.00013776,0.00007142,0.00000115,0.05978920,0.06100185,0.00056417
-2.96848424,0.05771916,0.00009639,0.00006017,0.00000080,0.05041610,0.05141596,0.00047562
-2.96248124,0.04830251,0.00006697,0.00005034,0.00000056,0.04220803,0.04302936,0.00039810
-2.95647824,0.04013534,0.00004621,0.00004181,0.00000039,0.03508314,0.03575499,0.00033085
-2.95047524,0.03311199,0.00003166,0.00003449,0.00000026,0.02895197,0.02949899,0.00027299
-2.94447224,0.02712310,0.00002155,0.00002825,0.00000018,0.02372098,0.02416414,0.00022364
-2.93846923,0.02205894,0.00001456,0.00002297,0.00000012,0.01929574,0.01965283,0.00018191
-2.93246623,0.01781220,0.00000978,0.00001854,0.00000008,0.01558345,0.01586956,0.00014690
-2.92646323,0.01428022,0.00000652,0.00001487,0.00000005,0.01249506,0.01272296,0.00011778
-2.92046023,0.01136670,0.00000432,0.00001183,0.00000004,0.00994685,0.01012728,0.00009375
-2.91445723,0.00898284,0.00000284,0.00000935,0.00000002,0.00786148,0.00800343,0.00007409
-2.90845423,0.00704808,0.00000186,0.00000734,0.00000002,0.00616872,0.00627967,0.00005814
-2.90245123,0.00549042,0.00000121,0.00000571,0.00000001,0.00480570,0.00489186,0.00004529
-2.89644822,0.00424635,0.00000078,0.00000442,0.00000001,0.00371697,0.00378344,0.00003503
-2.89044522,0.00326062,0.00000050,0.00000339,0.00000000,0.00285425,0.00290518,0.00002690
-2.88444222,0.00248576,0.00000032,0.00000259,0.00000000,0.00217604,0.00221479,0.00002051
-2.87843922,0.00188144,0.00000020,0.00000196,0.00000000,0.00164706,0.00167636,0.00001552
-2.87243622,0.00141382,0.00000013,0.00000147,0.00000000,0.00123773,0.00125971,0.00001166
-2.86643322,0.00105480,0.00000008,0.00000110,0.00000000,0.00092344,0.00093983,0.00000870
-2.86043022,0.00078131,0.00000005,0.00000081,0.00000000,0.00068402,0.00069615,0.00000645
-2.85442721,0.00057457,0.00000004,0.00000060,0.00000000,0.00050303,0.00051194,0.00000474
-2.84842421,0.00041951,0.00000003,0.00000044,0.00000000,0.00036727,0.00037378,0.00000346
-2.84242121,0.00030410,0.00000003,0.00000032,0.00000000,0.00026623,0.00027096,0.00000251
-2.83641821,0.00021887,0.00000003,0.00000023,0.00000000,0.00019160,0.00019501,0.00000181
-2.83041521,0.00015641,0.00000004,0.00000016,0.00000000,0.00013690,0.00013936,0.00000129
-2.82441221,0.00011100,0.00000006,0.00000012,0.00000000,0.00009712,0.00009890,0.00000092
-2.81840920,0.00007825,0.00000009,0.00000008,0.00000000,0.00006841,0.00006972,0.00000064
-2.81240620,0.00005484,0.00000015,0.00000006,0.00000001,0.00004785,0.00004885,0.00000045
-2.80640320,0.00003826,0.00000023,0.00000004,0.00000001,0.00003324,0.00003407,0.00000031
-2.80040020,0.00002667,0.00000036,0.00000003,0.00000001,0.00002294,0.00002373,0.00000022
-2.79439720,0.00001871,0.00000056,0.00000002,0.00000002,0.00001575,0.00001662,0.00000015
-2.78839420,0.00001343,0.00000087,0.00000001,0.00000003,0.00001078,0.00001189,0.00000010
-2.78239120,0.00001015,0.00000133,0.00000001,0.00000005,0.00000740,0.00000894,0.00000007
-2.77638819,0.00000847,0.00000202,0.00000001,0.00000007,0.00000514,0.00000738,0.00000005
-2.77038519,0.00000816,0.00000305,0.00000001,0.00000011,0.00000371,0.00000702,0.00000004
-2.76438219,0.00000917,0.00000458,0.00000001,0.00000016,0.00000288,0.00000781,0.00000003
-2.75837919,0.00001165,0.00000682,0.00000001,0.00000024,0.00000253,0.00000985,0.00000003
-2.75237619,0.00001593,0.00001008,0.00000002,0.00000035,0.00000259,0.00001342,0.00000003
-2.74637319,0.00002254,0.00001481,0.00000003,0.00000051,0.00000307,0.00001896,0.00000003
-2.74037019,0.00003233,0.00002159,0.00000004,0.00000075,0.00000400,0.00002719,0.00000004
-2.73436718,0.00004646,0.00003126,0.00000005,0.00000108,0.00000549,0.00003909,0.00000006
-2.72836418,0.00006656,0.00004493,0.00000008,0.00000155,0.00000770,0.00005605,0.00000008
-2.72236118,0.00009486,0.00006412,0.00000011,0.00000221,0.00001087,0.00007996,0.00000011
-2.71635818,0.00013435,0.00009086,0.00000015,0.00000312,0.00001533,0.00011336,0.00000016
-2.71035518,0.00018898,0.00012784,0.00000022,0.00000439,0.00002154,0.00015963,0.00000023
-2.70435218,0.00026400,0.00017860,0.00000030,0.00000612,0.00003007,0.00022325,0.00000032
-2.69834917,0.00036622,0.00024774,0.00000042,0.00000848,0.00004172,0.00031007,0.00000044
-2.69234617,0.00050444,0.00034122,0.00000058,0.00001166,0.00005750,0.00042765,0.00000060
-2.68634317,0.00068994,0.00046664,0.00000079,0.00001591,0.00007871,0.00058570,0.00000082
-2.68034017,0.00093703,0.00063366,0.00000107,0.00002156,0.00010700,0.00079659,0.00000112
-2.67433717,0.00126366,0.00085440,0.00000144,0.00002900,0.00014448,0.00107587,0.00000151
-2.66833417,0.00169219,0.00114391,0.00000192,0.00003874,0.00019377,0.00144298,0.00000202
-2.66233117,0.00225020,0.00152075,0.00000255,0.00005137,0.00025814,0.00192196,0.00000268
-2.65632816,0.00297130,0.00200753,0.00000337,0.00006764,0.00034159,0.00254226,0.00000354
-2.65032516,0.00389615,0.00263153,0.00000441,0.00008841,0.00044904,0.00333960,0.00000464
-2.64432216,0.00507334,0.00342534,0.00000574,0.00011474,0.00058644,0.00435689,0.00000603
-2.63831916,0.00656040,0.00442742,0.00000741,0.00014784,0.00076092,0.00564516,0.00000779
-2.63231616,0.00842470,0.00568272,0.00000951,0.00018911,0.00098101,0.00726447,0.00001000
-2.62631316,0.01074423,0.00724313,0.00001211,0.00024017,0.00125680,0.00928476,0.00001273
-2.62031016,0.01360829,0.00916785,0.00001532,0.00030283,0.00160012,0.01178658,0.00001611
-2.61430715,0.01711792,0.01152356,0.00001924,0.00037909,0.00202481,0.01486170,0.00002024
-2.60830415,0.02138604,0.01438440,0.00002401,0.00047114,0.00254685,0.01861344,0.00002526
-2.60230115,0.02653722,0.01783158,0.00002976,0.00058135,0.00318469,0.02315671,0.00003131
