energy_ev,total_up,Mo_p_up,Mo_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-5.77188594,5.19609114,3.03054803,2.24250428,1.14417560,0.01341592,0.08180633,2.27145552
-5.76588294,5.28091055,3.02154318,2.32180683,1.12647375,0.01335544,0.08310541,2.36220231
-5.75987994,5.35590669,3.00142847,2.39966648,1.10514108,0.01325622,0.08413942,2.45119026
-5.75387694,5.42066248,2.97078533,2.47526788,1.08058209,0.01312230,0.08491399,2.53747541
-5.74787394,5.47475446,2.93034101,2.54773233,1.05321212,0.01295789,0.08543743,2.62007635
-5.74187094,5.51773323,2.88093560,2.61612309,1.02344298,0.01276717,0.08572007,2.69798219
-5.73586793,5.54911538,2.82348997,2.67945823,0.99167069,0.01255408,0.08577360,2.77016704
-5.72986493,5.56838826,2.75897638,2.73673096,0.95826582,0.01232223,0.08561047,2.83561105
-5.72386193,5.57502811,2.68839334,2.78693737,0.92356657,0.01207478,0.08524336,2.89332802
-5.71785893,5.56853083,2.61274569,2.82911036,0.88787477,0.01181437,0.08468483,2.94239857
-5.71185593,5.54845402,2.53303070,2.86235859,0.85145471,0.01154311,0.08394709,2.98200782
-5.70585293,5.51446780,2.45023035,2.88590861,0.81453443,0.01126261,0.08304195,3.01148596
-5.69984992,5.46641130,2.36530978,2.89914798,0.77730912,0.01097405,0.08198092,3.03034974
-5.69384692,5.40435123,2.27922101,2.90166726,0.73994616,0.01067825,0.08077549,3.03834274
-5.68784392,5.32863846,2.19291130,2.89329821,0.70259109,0.01037580,0.07943749,3.03547210
-5.68184092,5.23995879,2.10733459,2.87414622,0.66537406,0.01006718,0.07797957,3.02203946
-5.67583792,5.13937398,2.02346488,2.84461461,0.62841619,0.00975295,0.07641571,2.99866416
-5.66983492,5.02834986,1.94230974,2.80541931,0.59183526,0.00943379,0.07476171,2.96629664
-5.66383192,4.90876873,1.86492259,2.75759236,0.55575049,0.00911072,0.07303560,2.92622095
-5.65782891,4.78292437,1.79241229,2.70247368,0.52028596,0.00878513,0.07125795,2.88004514
-5.65182591,4.65349848,1.72594861,2.64169075,0.48557263,0.00845890,0.06945204,2.82967941
-5.64582291,4.52351890,1.66676284,2.57712660,0.45174889,0.00813439,0.06764380,2.77730205
-5.63981991,4.39630032,1.61614246,2.51087693,0.41895971,0.00781451,0.06586154,2.72531389
-5.63381691,4.27536941,1.57541971,2.44519786,0.38735448,0.00750262,0.06413553,2.67628257
-5.62781391,4.16437709,1.54595371,2.38244595,0.35708397,0.00720255,0.06249724,2.63287824
-5.62181091,4.06700094,1.52910657,2.32501270,0.32829648,0.00691846,0.06097852,2.59780278
-5.61580790,3.98684149,1.52621376,2.27525581,0.30113373,0.00665473,0.05961059,2.57371472
-5.60980490,3.92731627,1.53854971,2.23542956,0.27572656,0.00641586,0.05842286,2.56315246
-5.60380190,3.89155543,1.56728956,2.20761682,0.25219102,0.00620634,0.05744179,2.56845822
-5.59779890,3.88230281,1.61346827,2.19366492,0.23062489,0.00603048,0.05668972,2.59170510
-5.59179590,3.90182599,1.67793858,2.19512762,0.21110497,0.00589229,0.05618382,2.63462980
-5.58579290,3.95183841,1.76132926,2.21321495,0.19368528,0.00579536,0.05593512,2.69857294
-5.57978989,4.03343635,1.86400518,2.24875273,0.17839624,0.00574276,0.05594778,2.78442903
-5.57378689,4.14705272,1.98603103,2.30215289,0.16524488,0.00573694,0.05621860,2.89260759
-5.56778389,4.29242952,2.12714008,2.37339565,0.15421607,0.00577965,0.05673682,3.02300681
-5.56178089,4.46860957,2.28670975,2.46202417,0.14527470,0.00587195,0.05748420,3.17500070
-5.55577789,4.67394818,2.46374524,2.56715183,0.13836859,0.00601414,0.05843545,3.34744019
-5.54977489,4.90614432,2.65687270,2.68748212,0.13343213,0.00620583,0.05955892,3.53866859
-5.54377189,5.16229065,2.86434285,2.82134054,0.13039032,0.00644590,0.06081764,3.74655113
-5.53776888,5.43894086,3.08404575,2.96671781,0.12916308,0.00673262,0.06217052,3.96851812
-5.53176588,5.73219260,3.31353733,3.12132305,0.12966951,0.00706371,0.06357385,4.20162070
-5.52576288,6.03778353,3.55007730,3.28264552,0.13183204,0.00743638,0.06498285,4.44259806
-5.51975988,6.35119764,3.79067837,3.44802298,0.13558007,0.00784748,0.06635330,4.68795413
-5.51375688,6.66777872,4.03216536,3.61471461,0.14085295,0.00829355,0.06764324,4.93404194
-5.50775388,6.98284736,4.27124312,3.77997622,0.14760218,0.00877094,0.06881451,5.17715319
-5.50175088,7.29181776,4.50457116,3.94113499,0.15579257,0.00927592,0.06983417,5.41361027
-5.49574787,7.59031053,4.72884265,4.09566151,0.16540225,0.00980470,0.07067573,5.63985794
-5.48974487,7.87425767,4.94086522,4.24123624,0.17642150,0.01035354,0.07132006,5.85255182
-5.48374187,8.13999612,5.13764068,4.37580814,0.18885035,0.01091882,0.07175609,6.04864046
-5.47773887,8.38434658,5.31644058,4.49764329,0.20269496,0.01149700,0.07198106,6.22543850
-5.47173587,8.60467497,5.47487492,4.60536153,0.21796293,0.01208470,0.07200052,6.38068812
-5.46573287,8.79893437,5.61095104,4.69796003,0.23465769,0.01267865,0.07182789,6.51260676
-5.45972986,8.96568635,5.72312070,4.77482282,0.25277220,0.01327567,0.07148378,6.61991945
-5.45372686,9.10410116,5.81031326,4.83571631,0.27228228,0.01387267,0.07099499,6.70187482
-5.44772386,9.21393768,5.87195384,4.88077118,0.29313998,0.01446649,0.07039324,6.75824439
-5.44172086,9.29550451,5.90796610,4.91045209,0.31526730,0.01505396,0.06971372,6.78930570
-5.43571786,9.34960493,5.91875958,4.92551682,0.33855065,0.01563175,0.06899356,6.79581040
-5.42971486,9.37746894,5.90520292,4.92696727,0.36283669,0.01619632,0.06827021,6.77893919
-5.42371186,9.38067628,5.86858424,4.91599519,0.38792958,0.01674390,0.06757981,6.74024605
-5.41770885,9.36107491,5.81056118,4.89392544,0.41359031,0.01727044,0.06695573,6.68159469
-5.41170585,9.32069932,5.73310302,4.86216001,0.43953812,0.01777162,0.06642717,6.60509043
-5.40570285,9.26169295,5.63842799,4.82212567,0.46545425,0.01824282,0.06601800,6.51301069
-5.39969985,9.18623879,5.52893863,4.77522779,0.49098809,0.01867925,0.06574585,6.40773752
-5.39369685,9.09650126,5.40715822,4.72281271,0.51576548,0.01907595,0.06562144,6.29169479
-5.38769385,8.99458188,5.27567085,4.66613986,0.53939904,0.01942801,0.06564829,6.16729279
-5.38169085,8.88248992,5.13706735,4.60636477,0.56150009,0.01973063,0.06582257,6.03688179
-5.37568784,8.76212845,4.99389883,4.54453279,0.58169175,0.01997935,0.06613345,5.90271599
-5.36968484,8.63529479,4.84863867,4.48158294,0.59962245,0.02017022,0.06656354,5.76692802
-5.36368184,8.50369343,4.70365352,4.41836047,0.61497943,0.02030002,0.06708970,5.63151379
-5.35767884,8.36895868,4.56118283,4.35563624,0.62750140,0.02036643,0.06768400,5.49832655
-5.35167584,8.23268346,4.42332620,4.29413027,0.63698978,0.02036827,0.06831486,5.36907855
-5.34567284,8.09645038,4.29203706,4.23453710,0.64331785,0.02030560,0.06894831,5.24534825
-5.33966983,7.96186100,4.16912093,4.17754995,0.64643736,0.02017992,0.06954932,5.12859064
-5.33366683,7.83055934,4.05623645,4.12388115,0.64638218,0.01999421,0.07008310,5.02014826
-5.32766383,7.70424634,3.95489711,4.07427661,0.64326877,0.01975297,0.07051642,4.92126057
-5.32166083,7.58468241,3.86647187,4.02952228,0.63729335,0.01946224,0.07081881,4.83306961
-5.31565783,7.47367626,3.79218302,3.99044165,0.62872589,0.01912947,0.07096362,4.75662027
-5.30965483,7.37305930,3.73310023,3.95788352,0.61790122,0.01876341,0.07092889,4.69285411
-5.30365183,7.28464582,3.69013000,3.93270025,0.60520760,0.01837393,0.07069813,4.64259644
-5.29764882,7.21018054,3.66400034,3.91571756,0.59107329,0.01797173,0.07026072,4.60653658
-5.29164582,7.15127576,3.65524109,3.90769717,0.57595180,0.01756811,0.06961221,4.58520261
-5.28564282,7.10934153,3.66416089,3.90929462,0.56030638,0.01717461,0.06875436,4.57893173
-5.27963982,7.08551280,3.69082204,3.92101455,0.54459455,0.01680268,0.06769488,4.58783855
-5.27363682,7.08057785,3.73501519,3.94316652,0.52925328,0.01646334,0.06644710,4.61178339
-5.26763382,7.09491248,3.79623578,3.97582402,0.51468534,0.01616684,0.06502936,4.65034346
-5.26163082,7.12842443,3.87366448,4.01878954,0.50124753,0.01592231,0.06346426,4.70278929
-5.25562781,7.18051189,3.96615377,4.07156828,0.48924097,0.01573749,0.06177787,4.76806902
-5.24962481,7.25003946,4.07222252,4.13335262,0.47890388,0.01561846,0.05999882,4.84480270
-5.24362181,7.33533410,4.19006056,4.20301895,0.47040694,0.01556945,0.05815734,4.93128830
-5.23761881,7.43420251,4.31754414,4.27913785,0.46385120,0.01559266,0.05628440,5.02552058
-5.23161581,7.54397039,4.45226337,4.35999795,0.45926857,0.01568821,0.05441081,5.12522326
-5.22561281,7.66154291,4.59156156,4.44364297,0.45662459,0.01585411,0.05256646,5.22789435
-5.21960980,7.78348457,4.73258621,4.52792097,0.45582318,0.01608628,0.05077967,5.33086343
-5.21360680,7.90611571,4.87235039,4.61054390,0.45671321,0.01637870,0.04907663,5.43135949
-5.20760380,8.02562203,5.00780301,4.68915536,0.45909622,0.01672356,0.04748102,5.52658673
-5.20160080,8.13817279,5.13590557,4.76140361,0.46273533,0.01711150,0.04601375,5.61380569
-5.19559780,8.24004283,5.25371299,4.82501692,0.46736452,0.01753184,0.04469280,5.69041634
-5.18959480,8.32773356,5.35845530,4.87787815,0.47269828,0.01797296,0.04353321,5.75403979
-5.18359180,8.39808769,5.44761732,4.91809509,0.47844118,0.01842258,0.04254716,5.80259510
-5.17758879,8.44839314,5.51901293,4.94406396,0.48429714,0.01886812,0.04174409,5.83436774
-5.17158579,8.47647172,5.57085112,4.95452296,0.48997811,0.01929707,0.04113089,5.84806676
-5.16558279,8.48074910,5.60179099,4.94859398,0.49521208,0.01969734,0.04071206,5.84286806
-5.15957979,8.46030328,5.61098328,4.92581050,0.49975034,0.02005757,0.04048989,5.81844173
-5.15357679,8.41488987,5.59809692,4.88613080,0.50337371,0.02036740,0.04046462,5.77496221
-5.14757379,8.34494337,5.56332920,4.82993600,0.50589788,0.02061778,0.04063451,5.71310076
-5.14157079,8.25155493,5.50739917,4.75801334,0.50717775,0.02080114,0.04099589,5.63400062
-5.13556778,8.13642779,5.43152456,4.67152552,0.50711078,0.02091155,0.04154318,5.53923582
-5.12956478,8.00181292,5.33738308,4.57196786,0.50563924,0.02094483,0.04226877,5.43075554
-5.12356178,7.85042772,5.22705965,4.46111515,0.50275151,0.02089856,0.04316302,5.31081641
-5.11755878,7.68536178,5.10298172,4.34096094,0.49848240,0.02077209,0.04421409,5.18190575
-5.11155578,7.50997357,4.96784527,4.21365167,0.49291238,0.02056647,0.04540793,5.04665899
-5.10555278,7.32778276,4.82453423,4.08141881,0.48616592,0.02028432,0.04672820,4.90777467
-5.09954977,7.14236227,4.67603657,3.94651157,0.47840880,0.01992967,0.04815630,4.76793065
-5.09354677,6.95723435,4.52536009,3.81113306,0.46984452,0.01950780,0.04967147,4.62970468
-5.08754377,6.77577441,4.37545087,3.67738197,0.46070983,0.01902498,0.05125102,4.49550231
-5.08154077,6.60112573,4.22911718,3.54720194,0.45126938,0.01848829,0.05287056,4.36749480
-5.07553777,6.43612763,4.08896131,3.42234000,0.44180970,0.01790537,0.05450450,4.24756878
-5.06953477,6.28325859,3.95732128,3.30431489,0.43263241,0.01728420,0.05612648,4.13728916
-5.06353177,6.14459543,3.83622377,3.19439591,0.42404697,0.01663289,0.05770996,4.03787586
-5.05752876,6.02178852,3.72734946,3.09359186,0.41636294,0.01595948,0.05922889,3.95019431
-5.05152576,5.91605234,3.63201093,3.00264979,0.40988202,0.01527181,0.06065829,3.87475929
-5.04552276,5.82817018,3.55114303,2.92206219,0.40489003,0.01457734,0.06197497,3.81175068
-5.03951976,5.75851110,3.48530516,2.85208169,0.40164886,0.01388307,0.06315808,3.76103966
-5.03351676,5.70705709,3.43469421,2.79274143,0.40038890,0.01319546,0.06418963,3.72222325
-5.02751376,5.67343784,3.39916686,2.74387963,0.40130183,0.01252039,0.06505495,3.69466506
-5.02151076,5.65697090,3.37826947,2.70516669,0.40453427,0.01186310,0.06574291,3.67753981
-5.01550775,5.65670475,3.37127373,2.67613327,0.41018228,0.01122824,0.06624610,3.66987944
-5.00950475,5.67146263,3.37721611,2.65619802,0.41828709,0.01061986,0.06656084,3.67061849
-5.00350175,5.69988538,3.39493931,2.64469373,0.42883213,0.01004145,0.06668698,3.67863695
-4.99749875,5.74047182,3.42313384,2.64089114,0.44174168,0.00949594,0.06662767,3.69279880
-4.99149575,5.79161553,3.46037829,2.64401978,0.45688101,0.00898583,0.06638895,3.71198507
-4.98549275,5.85163764,3.50517692,2.65328545,0.47405842,0.00851313,0.06597929,3.73512047
-4.97948974,5.91881515,3.55599362,2.66788438,0.49302888,0.00807948,0.06540906,3.76119322
-4.97348674,5.99140508,3.61128164,2.68701420,0.51349950,0.00768613,0.06468999,3.78926793
-4.96748374,6.06766477,3.66950874,2.70988197,0.53513657,0.00733401,0.06383468,3.81849186
-4.96148074,6.14586889,3.72917778,2.73570986,0.55757394,0.00702373,0.06285607,3.84809524
-4.95547774,6.22432390,3.78884311,2.76373878,0.58042267,0.00675560,0.06176704,3.87738660
-4.94947474,6.30138060,3.84712317,2.79323068,0.60328149,0.00652960,0.06058009,3.90574402
-4.94347174,6.37544547,3.90271018,2.82346983,0.62574767,0.00634545,0.05930708,3.93260381
-4.93746873,6.44499136,3.95437752,2.85376370,0.64742804,0.00620253,0.05795906,3.95744760
-4.93146573,6.50856794,4.00098574,2.88344359,0.66794955,0.00609993,0.05654623,3.97978934
-4.92546273,6.56481212,4.04148792,2.91186542,0.68696914,0.00603637,0.05507791,3.99916316
-4.91945973,6.61245865,4.07493500,2.93841088,0.70418232,0.00601027,0.05356262,4.01511315
-4.91345673,6.65035069,4.10048159,2.96248883,0.71933036,0.00601966,0.05200819,4.02718589
-4.90745373,6.67745026,4.11739247,2.98353729,0.73220563,0.00606221,0.05042184,4.03492620
-4.90145073,6.69284840,4.12505000,3.00102581,0.74265506,0.00613524,0.04881035,4.03787649
-4.89544772,6.69577458,4.12296203,3.01445817,0.75058158,0.00623570,0.04718015,4.03557963
-4.88944472,6.68560522,4.11077028,3.02337558,0.75594364,0.00636020,0.04553742,4.02758541
-4.88344172,6.66187107,4.08825842,3.02736014,0.75875302,0.00650505,0.04388811,4.01345994
-4.87743872,6.62426316,4.05535953,3.02603861,0.75907098,0.00666626,0.04223802,3.99279762
-4.87143572,6.57263743,4.01216200,3.01908647,0.75700338,0.00683964,0.04059273,3.96523494
-4.86543272,6.50701785,3.95891359,3.00623234,0.75269479,0.00702087,0.03895762,3.93046531
-4.85942971,6.42759809,3.89602277,2.98726257,0.74632230,0.00720552,0.03733776,3.88825428
-4.85342671,6.33474186,3.82405710,2.96202614,0.73808921,0.00738921,0.03573791,3.83845412
-4.84742371,6.22898193,3.74373815,2.93043967,0.72821893,0.00756768,0.03416240,3.78101729
-4.84142071,6.11101785,3.65593289,2.89249245,0.71694952,0.00773693,0.03261514,3.71600793
-4.83541771,5.98171228,3.56164150,2.84825132,0.70452889,0.00789329,0.03109953,3.64361081
-4.82941471,5.84208577,3.46198166,2.79786507,0.69121076,0.00803357,0.02961852,3.56413740
-4.82341171,5.69330977,3.35816963,2.74156807,0.67725148,0.00815515,0.02817459,3.47802842
-4.81740870,5.53669734,3.25149845,2.67968274,0.66290747,0.00825609,0.02676981,3.38585292
-4.81140570,5.37369119,3.14331369,2.61262042,0.64843317,0.00833518,0.02540590,3.28830346
-4.80540270,5.20584861,3.03498722,2.54088023,0.63407920,0.00839203,0.02408435,3.18618748
-4.79939970,5.03482259,2.92788960,2.46504547,0.62009061,0.00842707,0.02280644,3.08041491
-4.79339670,4.86233899,2.82336157,2.38577728,0.60670466,0.00844159,0.02157341,2.97198221
-4.78739370,4.69016935,2.72268517,2.30380534,0.59414835,0.00843765,0.02038647,2.86195305
-4.78139070,4.52009953,2.62705528,2.21991545,0.58263506,0.00841804,0.01924687,2.75143616
-4.77538769,4.35389432,2.53755193,2.13493416,0.57236066,0.00838618,0.01815597,2.64156079
-4.76938469,4.19325885,2.45511422,2.04971061,0.56349881,0.00834601,0.01711518,2.53345052
-4.76338169,4.03979776,2.38051651,1.96509622,0.55619577,0.00830177,0.01612599,2.42819607
-4.75737869,3.89497344,2.31434745,1.88192274,0.55056491,0.00825790,0.01518985,2.32682818
-4.75137569,3.76006515,2.25699283,1.80097946,0.54668116,0.00821880,0.01430816,2.23029131
-4.74537269,3.63613069,2.20862276,1.72299072,0.54457605,0.00818867,0.01348212,2.13941921
-4.73936968,3.52397277,2.16918410,1.64859453,0.54423339,0.00817133,0.01271266,2.05491348
-4.73336668,3.42411198,2.13839861,1.57832350,0.54558637,0.00817001,0.01200029,1.97732582
-4.72736368,3.33676818,2.11576741,1.51258893,0.54851631,0.00818730,0.01134506,1.90704505
-4.72136068,3.26185178,2.10058221,1.45166918,0.55285333,0.00822495,0.01074642,1.84428930
-4.71535768,3.19896608,2.09194318,1.39570277,0.55837933,0.00828385,0.01020323,1.78910414
-4.70935468,3.14742121,2.08878351,1.34468695,0.56483319,0.00836403,0.00971367,1.74136650
-4.70335168,3.10625948,2.08990012,1.29848176,0.57191833,0.00846463,0.00927531,1.70079457
-4.69734867,3.07429174,2.09398972,1.25681973,0.57931224,0.00858401,0.00888508,1.66696309
-4.69134567,3.05014308,2.09968917,1.21932067,0.58667785,0.00871982,0.00853944,1.63932349
-4.68534267,3.03230624,2.10561867,1.18551105,0.59367609,0.00886920,0.00823436,1.61722780
-4.67933967,3.01920015,2.11042632,1.15484703,0.59997926,0.00902887,0.00796556,1.59995530
-4.67333667,3.00923090,2.11283207,1.12674000,0.60528437,0.00919541,0.00772854,1.58674046
-4.66733367,3.00085221,2.11166942,1.10058353,0.60932599,0.00936537,0.00751881,1.57680086
-4.66133067,2.99262232,2.10592302,1.07578024,0.61188777,0.00953554,0.00733196,1.56936376
-4.65532766,2.98325468,2.09476041,1.05176741,0.61281217,0.00970303,0.00716383,1.56368996
-4.64932466,2.97165982,2.07755664,1.02804009,0.61200771,0.00986551,0.00701058,1.55909393
-4.64332166,2.95697647,2.05391067,1.00417054,0.60945350,0.01002126,0.00686883,1.55495939
-4.63731866,2.93859075,2.02365281,0.97982335,0.60520058,0.01016926,0.00673567,1.55074985
-4.63131566,2.91614254,1.98684306,0.95476528,0.59937014,0.01030921,0.00660873,1.54601387
-4.62531266,2.88951936,1.94376057,0.92886989,0.59214859,0.01044153,0.00648616,1.54038531
-4.61930965,2.85883851,1.89488500,0.90211665,0.58377968,0.01056725,0.00636662,1.53357904
-4.61330665,2.82441891,1.84087077,0.87458488,0.57455409,0.01068793,0.00624924,1.52538292
-4.60730365,2.78674475,1.78251576,0.84644314,0.56479698,0.01080549,0.00613354,1.51564698
-4.60130065,2.74642337,1.72072628,0.81793472,0.55485408,0.01092206,0.00601939,1.50427112
-4.59529765,2.70414012,1.65647988,0.78936022,0.54507704,0.01103981,0.00590691,1.49119238
-4.58929465,2.66061287,1.59078831,0.76105828,0.53580876,0.01116070,0.00579641,1.47637291
-4.58329165,2.61654911,1.52466208,0.73338561,0.52736934,0.01128635,0.00568828,1.45978992
-4.57728864,2.57260769,1.45907867,0.70669730,0.52004346,0.01141785,0.00558301,1.44142809
-4.57128564,2.52936768,1.39495538,0.68132869,0.51406961,0.01155563,0.00548106,1.42127531
-4.56528264,2.48730549,1.33312829,0.65757940,0.50963188,0.01169936,0.00538290,1.39932190
-4.55927964,2.44678149,1.27433766,0.63570050,0.50685453,0.01184791,0.00528896,1.37556325
-4.55327664,2.40803628,1.21922028,0.61588523,0.50579958,0.01199931,0.00519966,1.35000569
-4.54727364,2.37119655,1.16830847,0.59826367,0.50646759,0.01215080,0.00511543,1.32267499
-4.54127064,2.33628944,1.12203539,0.58290135,0.50880148,0.01229893,0.00503673,1.29362655
-4.53526763,2.30326429,1.08074552,0.56980168,0.51269309,0.01243971,0.00496412,1.26295667
-4.52926463,2.27202004,1.04470947,0.55891197,0.51799221,0.01256872,0.00489830,1.23081359
-4.52326163,2.24243604,1.01414156,0.55013228,0.52451748,0.01268136,0.00484013,1.19740749
-4.51725863,2.21440439,0.98921876,0.54332667,0.53206861,0.01277305,0.00479071,1.16301843
-4.51125563,2.18786134,0.97009947,0.53833586,0.54043913,0.01283947,0.00475136,1.12800151
-4.50525263,2.16281572,0.95694064,0.53499062,0.54942910,0.01287675,0.00472367,1.09278846
-4.49924962,2.13937236,0.94991185,0.53312493,0.55885691,0.01288170,0.00470946,1.05788540
-4.49324662,2.11774890,0.94920521,0.53258814,0.56856955,0.01285201,0.00471080,1.02386645
-4.48724362,2.09828468,0.95504014,0.53325537,0.57845078,0.01278636,0.00472989,0.99136322
-4.48124062,2.08144074,0.96766236,0.53503550,0.58842658,0.01268454,0.00476907,0.96105056
-4.47523762,2.06779076,0.98733690,0.53787638,0.59846763,0.01254753,0.00483067,0.93362887
-4.46923462,2.05800295,1.01433517,0.54176678,0.60858861,0.01237745,0.00491694,0.90980365
-4.46323162,2.05281350,1.04891659,0.54673514,0.61884423,0.01217753,0.00502990,0.89026314
-4.45722861,2.05299285,1.09130556,0.55284509,0.62932230,0.01195202,0.00517130,0.87565488
-4.45122561,2.05930631,1.14166497,0.56018808,0.64013406,0.01170600,0.00534240,0.86656218
-4.44522261,2.07247094,1.20006773,0.56887359,0.65140248,0.01144522,0.00554396,0.86348148
-4.43921961,2.09311105,1.26646796,0.57901752,0.66324900,0.01117582,0.00577608,0.86680159
-4.43321661,2.12171468,1.34067361,0.59072945,0.67577974,0.01090411,0.00603817,0.87678588
-4.42721361,2.15859353,1.42232254,0.60409972,0.68907183,0.01063633,0.00632889,0.89355810
-4.42121061,2.20384898,1.51086368,0.61918711,0.70316083,0.01037832,0.00664616,0.91709282
-4.41520760,2.25734614,1.60554511,0.63600789,0.71803017,0.01013534,0.00698723,0.94721091
-4.40920460,2.31869814,1.70541029,0.65452718,0.73360307,0.00991182,0.00734866,0.98358063
-4.40320160,2.38726178,1.80930351,0.67465312,0.74973793,0.00971120,0.00772657,1.02572448
-4.39719860,2.46214572,1.91588517,0.69623442,0.76622726,0.00953579,0.00811670,1.07303185
-4.39119560,2.54223110,2.02365684,0.71906153,0.78280061,0.00938667,0.00851462,1.12477704
-4.38519260,2.62620441,2.13099553,0.74287150,0.79913135,0.00926372,0.00891600,1.18014229
-4.37918959,2.71260110,2.23619628,0.76735644,0.81484713,0.00916561,0.00931678,1.23824481
-4.37318659,2.79985823,2.33752112,0.79217500,0.82954341,0.00908993,0.00971347,1.29816685
-4.36718359,2.88637364,2.43325271,0.81696645,0.84279957,0.00903330,0.01010332,1.35898744
-4.36118059,2.97056860,2.52174976,0.84136642,0.85419663,0.00899156,0.01048463,1.41981440
-4.35517759,3.05095065,2.60150198,0.86502339,0.86333561,0.00896003,0.01085682,1.47981504
-4.34917459,3.12617335,2.67118143,0.88761501,0.86985560,0.00893368,0.01122066,1.53824393
-4.34317159,3.19508928,2.72968779,0.90886311,0.87345059,0.00890743,0.01157830,1.59446630
-4.33716858,3.25679356,2.77618509,0.92854643,0.87388390,0.00887634,0.01193327,1.64797577
-4.33116558,3.31065493,2.81012781,0.94651032,0.87099973,0.00883589,0.01229046,1.69840522
-4.32516258,3.35633277,2.83127493,0.96267263,0.86473088,0.00878213,0.01265592,1.74553018
-4.31915958,3.39377867,2.83969109,0.97702528,0.85510249,0.00871182,0.01303670,1.78926435
-4.31315658,3.42322241,2.83573475,0.98963152,0.84223143,0.00862262,0.01344050,1.82964745
-4.30715358,3.44514297,2.82003397,1.00061873,0.82632147,0.00851305,0.01387535,1.86682587
