energy_ev,total_up,Ga_p_up,Ga_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.86193097,1.54898432,0.13824887,0.00000000,0.00765197,0.11001307,0.23847066,0.25704900
-5.85592796,1.61583564,0.14415721,0.00000000,0.00799351,0.11475372,0.24844430,0.26840492
-5.84992496,1.67438544,0.14931924,0.00000000,0.00829493,0.11890735,0.25711538,0.27840441
-5.84392196,1.72354599,0.15363868,0.00000000,0.00855065,0.12239783,0.26432183,0.28686232
-5.83791896,1.76238499,0.15703320,0.00000000,0.00875582,0.12516037,0.26992633,0.29361874
-5.83191596,1.79015524,0.15943697,0.00000000,0.00890647,0.12714371,0.27382058,0.29854411
-5.82591296,1.80631894,0.16080283,0.00000000,0.00899965,0.12831195,0.27592883,0.30154344
-5.81990995,1.81056568,0.16110376,0.00000000,0.00903351,0.12864588,0.27621040,0.30255955
-5.81390695,1.80282318,0.16033379,0.00000000,0.00900739,0.12814387,0.27466102,0.30157504
-5.80790395,1.78326051,0.15850821,0.00000000,0.00892182,0.12682222,0.27131302,0.29861315
-5.80190095,1.75228335,0.15566306,0.00000000,0.00877851,0.12471496,0.26623438,0.29373715
-5.79589795,1.71052185,0.15185393,0.00000000,0.00858032,0.12187316,0.25952655,0.28704858
-5.78989495,1.65881143,0.14715420,0.00000000,0.00833117,0.11836375,0.25132132,0.27868425
-5.78389195,1.59816739,0.14165270,0.00000000,0.00803588,0.11426787,0.24177673,0.26881222
-5.77788894,1.52975469,0.13545088,0.00000000,0.00770012,0.10967892,0.23107230,0.25762685
-5.77188594,1.45485392,0.12865983,0.00000000,0.00733018,0.10470036,0.21940374,0.24534330
-5.76588294,1.37482507,0.12139689,0.00000000,0.00693282,0.09944325,0.20697738,0.23219150
-5.75987994,1.29107063,0.11378240,0.00000000,0.00651514,0.09402384,0.19400457,0.21841001
-5.75387694,1.20499922,0.10593641,0.00000000,0.00608438,0.08856104,0.18069620,0.20423996
-5.74787394,1.11799137,0.09797568,0.00000000,0.00564781,0.08317412,0.16725767,0.18991924
-5.74187094,1.03136830,0.09001086,0.00000000,0.00521258,0.07798046,0.15388427,0.17567715
-5.73586793,0.94636494,0.08214420,0.00000000,0.00478567,0.07309362,0.14075739,0.16172981
-5.72986493,0.86410756,0.07446759,0.00000000,0.00437379,0.06862160,0.12804138,0.14827619
-5.72386193,0.78559672,0.06706118,0.00000000,0.00398338,0.06466541,0.11588131,0.13549506
-5.71785893,0.71169542,0.05999239,0.00000000,0.00362061,0.06131799,0.10440155,0.12354285
-5.71185593,0.64312255,0.05331551,0.00000000,0.00329147,0.05866332,0.09370520,0.11255224
-5.70585293,0.58045133,0.04707171,0.00000000,0.00300180,0.05677589,0.08387425,0.10263174
-5.69984992,0.52411206,0.04128943,0.00000000,0.00275744,0.05572040,0.07497044,0.09386587
-5.69384692,0.47439883,0.03598521,0.00000000,0.00256438,0.05555172,0.06703674,0.08631607
-5.68784392,0.43147935,0.03116467,0.00000000,0.00242888,0.05631499,0.06009923,0.08002215
-5.68184092,0.39540710,0.02682381,0.00000000,0.00235765,0.05804600,0.05416935,0.07500418
-5.67583792,0.36613535,0.02295041,0.00000000,0.00235802,0.06077165,0.04924636,0.07126461
-5.66983492,0.34353197,0.01952544,0.00000000,0.00243805,0.06451063,0.04531991,0.06879068
-5.66383192,0.32739477,0.01652458,0.00000000,0.00260668,0.06927413,0.04237250,0.06755694
-5.65782891,0.31746655,0.01391959,0.00000000,0.00287376,0.07506672,0.04038197,0.06752767
-5.65182591,0.31344955,0.01167966,0.00000000,0.00325011,0.08188730,0.03932357,0.06865935
-5.64582291,0.31501889,0.00977254,0.00000000,0.00374744,0.08973007,0.03917194,0.07090292
-5.63981991,0.32183460,0.00816565,0.00000000,0.00437821,0.09858553,0.03990262,0.07420587
-5.63381691,0.33355223,0.00682690,0.00000000,0.00515548,0.10844142,0.04149320,0.07851405
-5.62781391,0.34983160,0.00572540,0.00000000,0.00609252,0.11928363,0.04392405,0.08377327
-5.62181091,0.37034381,0.00483205,0.00000000,0.00720249,0.13109687,0.04717858,0.08993045
-5.61580790,0.39477629,0.00411985,0.00000000,0.00849793,0.14386516,0.05124312,0.09693456
-5.60980490,0.42283586,0.00356421,0.00000000,0.00999015,0.15757199,0.05610628,0.10473703
-5.60380190,0.45424992,0.00314304,0.00000000,0.01168869,0.17220016,0.06175795,0.11329187
-5.59779890,0.48876561,0.00283677,0.00000000,0.01360057,0.18773108,0.06818791,0.12255531
-5.59179590,0.52614717,0.00262831,0.00000000,0.01572964,0.20414371,0.07538409,0.13248509
-5.58579290,0.56617161,0.00250289,0.00000000,0.01807593,0.22141293,0.08333063,0.14303930
-5.57978989,0.60862282,0.00244791,0.00000000,0.02063498,0.23950749,0.09200576,0.15417492
-5.57378689,0.65328459,0.00245269,0.00000000,0.02339739,0.25838751,0.10137954,0.16584608
-5.56778389,0.69993261,0.00250832,0.00000000,0.02634842,0.27800169,0.11141176,0.17800205
-5.56178089,0.74832622,0.00260736,0.00000000,0.02946781,0.29828435,0.12204991,0.19058524
-5.55577789,0.79820013,0.00274367,0.00000000,0.03272986,0.31915244,0.13322750,0.20352912
-5.54977489,0.84925682,0.00291224,0.00000000,0.03610369,0.34050283,0.14486279,0.21675638
-5.54377189,0.90116018,0.00310895,0.00000000,0.03955387,0.36220992,0.15685805,0.23017739
-5.53776888,0.95353087,0.00333051,0.00000000,0.04304134,0.38412406,0.16909948,0.24368907
-5.53176588,1.00594409,0.00357434,0.00000000,0.04652453,0.40607071,0.18145784,0.25717444
-5.52576288,1.05793000,0.00383851,0.00000000,0.04996097,0.42785079,0.19378988,0.27050280
-5.51975988,1.10897737,0.00412171,0.00000000,0.05330893,0.44924218,0.20594057,0.28353075
-5.51375688,1.15854037,0.00442332,0.00000000,0.05652945,0.47000259,0.21774613,0.29610402
-5.50775388,1.20604880,0.00474344,0.00000000,0.05958848,0.48987373,0.22903771,0.30806020
-5.50175088,1.25092127,0.00508299,0.00000000,0.06245900,0.50858677,0.23964574,0.31923216
-5.49574787,1.29258119,0.00544382,0.00000000,0.06512332,0.52586894,0.24940472,0.32945227
-5.48974487,1.33047486,0.00582885,0.00000000,0.06757512,0.54145104,0.25815825,0.33855708
-5.48374187,1.36409095,0.00624221,0.00000000,0.06982138,0.55507566,0.26576421,0.34639239
-5.47773887,1.39298044,0.00668933,0.00000000,0.07188403,0.56650555,0.27209965,0.35281848
-5.47173587,1.41677609,0.00717710,0.00000000,0.07380125,0.57553206,0.27706538,0.35771513
-5.46573287,1.43521042,0.00771386,0.00000000,0.07562823,0.58198299,0.28058992,0.36098638
-5.45972986,1.44813109,0.00830948,0.00000000,0.07743754,0.58572961,0.28263254,0.36256458
-5.45372686,1.45551286,0.00897524,0.00000000,0.07931887,0.58669240,0.28318540,0.36241371
-5.44772386,1.45746524,0.00972370,0.00000000,0.08137823,0.58484524,0.28227449,0.36053158
-5.44172086,1.45423526,0.01056849,0.00000000,0.08373651,0.58021781,0.27995933,0.35695089
-5.43571786,1.44620490,0.01152395,0.00000000,0.08652756,0.57289600,0.27633147,0.35173906
-5.42971486,1.43388310,0.01260467,0.00000000,0.08989562,0.56302025,0.27151178,0.34499677
-5.42371186,1.41789233,0.01382501,0.00000000,0.09399242,0.55078197,0.26564656,0.33685523
-5.41770885,1.39895029,0.01519843,0.00000000,0.09897379,0.53641800,0.25890279,0.32747238
-5.41170585,1.37784724,0.01673679,0.00000000,0.10499604,0.52020349,0.25146249,0.31702804
-5.40570285,1.35541997,0.01844961,0.00000000,0.11221211,0.50244340,0.24351661,0.30571832
-5.39969985,1.33252325,0.02034330,0.00000000,0.12076776,0.48346308,0.23525867,0.29374949
-5.39369685,1.31000032,0.02242037,0.00000000,0.13079770,0.46359817,0.22687828,0.28133158
-5.38769385,1.28865331,0.02467874,0.00000000,0.14242200,0.44318456,0.21855501,0.26867201
-5.38169085,1.26921526,0.02711107,0.00000000,0.15574278,0.42254843,0.21045280,0.25596942
-5.37568784,1.25232468,0.02970433,0.00000000,0.17084126,0.40199721,0.20271500,0.24340813
-5.36968484,1.23850402,0.03243942,0.00000000,0.18777529,0.38181143,0.19546048,0.23115328
-5.36368184,1.22814286,0.03529106,0.00000000,0.20657750,0.36223806,0.18878076,0.21934692
-5.35767884,1.22148660,0.03822792,0.00000000,0.22725387,0.34348542,0.18273835,0.20810515
-5.35167584,1.21863111,0.04121299,0.00000000,0.24978297,0.32571985,0.17736628,0.19751644
-5.34567284,1.21952352,0.04420417,0.00000000,0.27411572,0.30906414,0.17266889,0.18764100
-5.33966983,1.22396894,0.04715519,0.00000000,0.30017558,0.29359779,0.16862371,0.17851146
-5.33366683,1.23164279,0.05001671,0.00000000,0.32785921,0.27935891,0.16518434,0.17013436
-5.32766383,1.24210794,0.05273762,0.00000000,0.35703743,0.26634762,0.16228423,0.16249278
-5.32166083,1.25483575,0.05526654,0.00000000,0.38755633,0.25453062,0.15984105,0.15554955
-5.31565783,1.26922997,0.05755338,0.00000000,0.41923862,0.24384679,0.15776151,0.14925108
-5.30965483,1.28465209,0.05955091,0.00000000,0.45188491,0.23421332,0.15594634,0.14353155
-5.30365183,1.30044714,0.06121638,0.00000000,0.48527501,0.22553222,0.15429528,0.13831722
-5.29764882,1.31596851,0.06251296,0.00000000,0.51916914,0.21769674,0.15271179,0.13353065
-5.29164582,1.33060067,0.06341103,0.00000000,0.55330912,0.21059753,0.15110722,0.12909469
-5.28564282,1.34377901,0.06388919,0.00000000,0.58741950,0.20412819,0.14940453,0.12493605
-5.27963982,1.35500595,0.06393510,0.00000000,0.62120879,0.19819009,0.14754110,0.12098832
-5.27363682,1.36386282,0.06354586,0.00000000,0.65437088,0.19269629,0.14547081,0.11719436
-5.26763382,1.37001749,0.06272814,0.00000000,0.68658677,0.18757442,0.14316528,0.11350797
-5.26163082,1.37322770,0.06149793,0.00000000,0.71752690,0.18276867,0.14061425,0.10989497
-5.25562781,1.37334057,0.05987993,0.00000000,0.74685400,0.17824074,0.13782516,0.10633350
-5.24962481,1.37028877,0.05790673,0.00000000,0.77422686,0.17397006,0.13482215,0.10281383
-5.24362181,1.36408421,0.05561760,0.00000000,0.79930501,0.16995314,0.13164442,0.09933756
-5.23761881,1.35481000,0.05305722,0.00000000,0.82175434,0.16620257,0.12834425,0.09591653
-5.23161581,1.34261169,0.05027418,0.00000000,0.84125366,0.16274550,0.12498475,0.09257142
-5.22561281,1.32768850,0.04731944,0.00000000,0.85750225,0.15962203,0.12163751,0.08933012
-5.21960980,1.31028548,0.04424483,0.00000000,0.87022796,0.15688357,0.11838029,0.08622621
-5.21360680,1.29068703,0.04110153,0.00000000,0.87919590,0.15459131,0.11529494,0.08329740
-5.20760380,1.26921224,0.03793881,0.00000000,0.88421717,0.15281489,0.11246548,0.08058416
-5.20160080,1.24621242,0.03480283,0.00000000,0.88515746,0.15163140,0.10997660,0.07812856
-5.19559780,1.22207047,0.03173569,0.00000000,0.88194490,0.15112471,0.10791240,0.07597340
-5.18959480,1.19720211,0.02877477,0.00000000,0.87457690,0.15138500,0.10635564,0.07416151
-5.18359180,1.17205853,0.02595220,0.00000000,0.86312559,0.15250864,0.10538713,0.07273538
-5.17758879,1.14712970,0.02329474,0.00000000,0.84774127,0.15459807,0.10508548,0.07173697
-5.17158579,1.12294797,0.02082373,0.00000000,0.82865392,0.15776186,0.10552701,0.07120771
-5.16558279,1.10009102,0.01855539,0.00000000,0.80617219,0.16211452,0.10678575,0.07118850
-5.15957979,1.07918362,0.01650121,0.00000000,0.78068011,0.16777614,0.10893341,0.07171986
-5.15357679,1.06089754,0.01466857,0.00000000,0.75263117,0.17487165,0.11203928,0.07284198
-5.14757379,1.04594902,0.01306143,0.00000000,0.72254016,0.18352957,0.11616996,0.07459464
-5.14157079,1.03509360,0.01168116,0.00000000,0.69097283,0.19388024,0.12138889,0.07701703
-5.13556778,1.02911784,0.01052737,0.00000000,0.65853368,0.20605334,0.12775557,0.08014729
-5.12956478,1.02882812,0.00959887,0.00000000,0.62585226,0.22017475,0.13532446,0.08402191
-5.12356178,1.03503648,0.00889453,0.00000000,0.59356848,0.23636282,0.14414373,0.08867477
-5.11755878,1.04854390,0.00841422,0.00000000,0.56231726,0.25472392,0.15425363,0.09413604
-5.11155578,1.07012136,0.00815973,0.00000000,0.53271312,0.27534750,0.16568475,0.10043082
-5.10555278,1.10048940,0.00813560,0.00000000,0.50533509,0.29830073,0.17845608,0.10757762
-5.09954977,1.14029670,0.00835001,0.00000000,0.48071240,0.32362282,0.19257319,0.11558668
-5.09354677,1.19009863,0.00881554,0.00000000,0.45931143,0.35131934,0.20802631,0.12445826
-5.08754377,1.25033649,0.00954999,0.00000000,0.44152410,0.38135653,0.22478869,0.13418096
-5.08154077,1.32131832,0.01057707,0.00000000,0.42765820,0.41365610,0.24281528,0.14473009
-5.07553777,1.40320216,0.01192702,0.00000000,0.41792976,0.44809058,0.26204170,0.15606629
-5.06953477,1.49598257,0.01363723,0.00000000,0.41245770,0.48447953,0.28238382,0.16813437
-5.06353177,1.59948116,0.01575265,0.00000000,0.41126092,0.52258694,0.30373785,0.18086254
-5.05752876,1.71334173,0.01832614,0.00000000,0.41425788,0.56211996,0.32598109,0.19416208
-5.05152576,1.83703056,0.02141854,0.00000000,0.42126862,0.60272936,0.34897337,0.20792752
-5.04552276,1.96984204,0.02509858,0.00000000,0.43201940,0.64401171,0.37255912,0.22203738
-5.03951976,2.11090983,0.02944247,0.00000000,0.44614961,0.68551357,0.39657017,0.23635550
-5.03351676,2.25922321,0.03453314,0.00000000,0.46322104,0.72673772,0.42082906,0.25073303
-5.02751376,2.41364827,0.04045903,0.00000000,0.48272914,0.76715144,0.44515285,0.26501092
-5.02151076,2.57295305,0.04731253,0.00000000,0.50411610,0.80619667,0.46935727,0.27902305
-5.01550775,2.73583574,0.05518783,0.00000000,0.52678535,0.84330190,0.49326102,0.29259978
-5.00950475,2.90095455,0.06417824,0.00000000,0.55011717,0.87789557,0.51669003,0.30557181
-5.00350175,3.06695789,0.07437312,0.00000000,0.57348484,0.90942040,0.53948138,0.31777435
-4.99749875,3.23251330,0.08585410,0.00000000,0.59627097,0.93734833,0.56148685,0.32905131
-4.99149575,3.39633354,0.09869113,0.00000000,0.61788341,0.96119540,0.58257562,0.33925935
-4.98549275,3.55719850,0.11293791,0.00000000,0.63777021,0.98053611,0.60263622,0.34827166
-4.97948974,3.71397158,0.12862737,0.00000000,0.65543320,0.99501648,0.62157726,0.35598130
-4.97348674,3.86560972,0.14576691,0.00000000,0.67043960,1.00436541,0.63932721,0.36230391
-4.96748374,4.01116658,0.16433393,0.00000000,0.68243143,1.00840364,0.65583288,0.36717957
-4.96148074,4.14978885,0.18427170,0.00000000,0.69113217,1.00705002,0.67105689,0.37057397
-4.95547774,4.28070624,0.20548587,0.00000000,0.69635076,1.00032462,0.68497417,0.37247852
-4.94947474,4.40321613,0.22784185,0.00000000,0.69798265,0.98834861,0.69756769,0.37290959
-4.94347174,4.51666454,0.25116340,0.00000000,0.69600797,0.97134082,0.70882377,0.37190696
-4.93746873,4.62042508,0.27523245,0.00000000,0.69048720,0.94961109,0.71872724,0.36953136
-4.93146573,4.71387823,0.29979049,0.00000000,0.68155436,0.92355081,0.72725690,0.36586148
-4.92546273,4.79639309,0.32454162,0.00000000,0.66940832,0.89362086,0.73438155,0.36099045
-4.91945973,4.86731378,0.34915728,0.00000000,0.65430268,0.86033776,0.74005702,0.35502208
-4.91345673,4.92595233,0.37328256,0.00000000,0.63653465,0.82425840,0.74422451,0.34806701
-4.90745373,4.97158961,0.39654413,0.00000000,0.61643361,0.78596417,0.74681035,0.34023904
-4.90145073,5.00348517,0.41855944,0.00000000,0.59434969,0.74604519,0.74772754,0.33165174
-4.89544772,5.02089608,0.43894697,0.00000000,0.57064311,0.70508516,0.74687879,0.32241554
-4.88944472,5.02310457,0.45733714,0.00000000,0.54567438,0.66364751,0.74416129,0.31263547
-4.88344172,5.00945291,0.47338345,0.00000000,0.51979594,0.62226335,0.73947273,0.30240954
-4.87743872,4.97938393,0.48677341,0.00000000,0.49334533,0.58142158,0.73271839,0.29182776
-4.87143572,4.93248469,0.49723879,0.00000000,0.46663994,0.54156132,0.72381889,0.28097192
-4.86543272,4.86853058,0.50456469,0.00000000,0.43997349,0.50306692,0.71271812,0.26991594
-4.85942971,4.78752688,0.50859706,0.00000000,0.41361401,0.46626543,0.69939084,0.25872669
-4.85342671,4.68974495,0.50924828,0.00000000,0.38780327,0.43142636,0.68384954,0.24746523
-4.84742371,4.57575044,0.50650059,0.00000000,0.36275722,0.39876365,0.66615002,0.23618825
-4.84142071,4.44642124,0.50040708,0.00000000,0.33866748,0.36843928,0.64639541,0.22494957
-4.83541771,4.30295366,0.49109036,0.00000000,0.31570323,0.34056841,0.62473825,0.21380167
-4.82941471,4.14685584,0.47873885,0.00000000,0.29401352,0.31522539,0.60138056,0.20279689
-4.82341171,3.97992839,0.46360087,0.00000000,0.27372954,0.29245049,0.57657178,0.19198853
-4.81740870,3.80423283,0.44597691,0.00000000,0.25496671,0.27225667,0.55060460,0.18143145
-4.81140570,3.62204899,0.42621034,0.00000000,0.23782635,0.25463635,0.52380908,0.17118236
-4.80540270,3.43582366,0.40467707,0.00000000,0.22239691,0.23956755,0.49654502,0.16129974
-4.79939970,3.24811244,0.38177450,0.00000000,0.20875456,0.22701940,0.46919325,0.15184337
-4.79339670,3.06151784,0.35791043,0.00000000,0.19696320,0.21695669,0.44214600,0.14287355
-4.78739370,2.87862612,0.33349224,0.00000000,0.18707389,0.20934338,0.41579703,0.13445009
-4.78139070,2.70194580,0.30891674,0.00000000,0.17912383,0.20414499,0.39053165,0.12663112
-4.77538769,2.53385025,0.28456121,0.00000000,0.17313484,0.20132991,0.36671739,0.11947185
-4.76938469,2.37652646,0.26077576,0.00000000,0.16911174,0.20086962,0.34469534,0.11302327
-4.76338169,2.23193187,0.23787726,0.00000000,0.16704041,0.20273798,0.32477272,0.10733098
-4.75737869,2.10176023,0.21614502,0.00000000,0.16688604,0.20690961,0.30721675,0.10243413
-4.75137569,1.98741744,0.19581804,0.00000000,0.16859145,0.21335775,0.29224998,0.09836454
-4.74537269,1.89000718,0.17709402,0.00000000,0.17207574,0.22205151,0.28004720,0.09514607
-4.73936968,1.81032635,0.16012976,0.00000000,0.17723339,0.23295294,0.27073390,0.09279416
-4.73336668,1.74886936,0.14504289,0.00000000,0.18393384,0.24601401,0.26438614,0.09131569
-4.72736368,1.70584029,0.13191464,0.00000000,0.19202176,0.26117375,0.26103182,0.09070902
-4.72136068,1.68117161,0.12079332,0.00000000,0.20131797,0.27835570,0.26065304,0.09096425
-4.71535768,1.67454803,0.11169840,0.00000000,0.21162108,0.29746589,0.26318950,0.09206362
-4.70935468,1.68543393,0.10462468,0.00000000,0.22270988,0.31839152,0.26854256,0.09398217
-4.70335168,1.71310284,0.09954647,0.00000000,0.23434646,0.34100026,0.27657993,0.09668837
-4.69734867,1.75666762,0.09642148,0.00000000,0.24627998,0.36514052,0.28714055,0.10014487
-4.69134567,1.81511000,0.09519428,0.00000000,0.25825111,0.39064249,0.30003962,0.10430927
-4.68534267,1.88730834,0.09579910,0.00000000,0.26999695,0.41731993,0.31507356,0.10913490
-4.67933967,1.97206265,0.09816199,0.00000000,0.28125630,0.44497281,0.33202459,0.11457150
-4.67333667,2.06811643,0.10220219,0.00000000,0.29177525,0.47339050,0.35066507,0.12056584
-4.66733367,2.17417452,0.10783288,0.00000000,0.30131286,0.50235542,0.37076113,0.12706227
-4.66133067,2.28891712,0.11496113,0.00000000,0.30964660,0.53164704,0.39207590,0.13400311
-4.65532766,2.41100985,0.12348745,0.00000000,0.31657770,0.56104597,0.41437199,0.14132899
-4.64932466,2.53911021,0.13330475,0.00000000,0.32193589,0.59033799,0.43741337,0.14897905
-4.64332166,2.67187103,0.14429716,0.00000000,0.32558354,0.61931775,0.46096674,0.15689102
-4.63731866,2.80794149,0.15633874,0.00000000,0.32741898,0.64779219,0.48480230,0.16500132
-4.63131566,2.94596674,0.16929221,0.00000000,0.32737890,0.67558324,0.50869417,0.17324505
-4.62531266,3.08458694,0.18300808,0.00000000,0.32543964,0.70253008,0.53242051,0.18155598
-4.61930965,3.22243679,0.19732412,0.00000000,0.32161748,0.72849047,0.55576356,0.18986670
-4.61330665,3.35814657,0.21206552,0.00000000,0.31596769,0.75334155,0.57850957,0.19810865
-4.60730365,3.49034542,0.22704568,0.00000000,0.30858255,0.77697988,0.60044910,0.20621247
-4.60130065,3.61766775,0.24206777,0.00000000,0.29958835,0.79932075,0.62137741,0.21410830
-4.59529765,3.73876315,0.25692712,0.00000000,0.28914147,0.82029716,0.64109538,0.22172641
-4.58929465,3.85231005,0.27141433,0.00000000,0.27742375,0.83985814,0.65941089,0.22899784
-4.58329165,3.95703310,0.28531905,0.00000000,0.26463722,0.85796689,0.67614065,0.23585531
-4.57728864,4.05172380,0.29843434,0.00000000,0.25099860,0.87459872,0.69111258,0.24223416
-4.57128564,4.13526379,0.31056140,0.00000000,0.23673360,0.88973895,0.70416857,0.24807349
-4.56528264,4.20664975,0.32151442,0.00000000,0.22207128,0.90338087,0.71516758,0.25331729
-4.55927964,4.26501887,0.33112550,0.00000000,0.20723875,0.91552392,0.72398891,0.25791563
-4.55327664,4.30967345,0.33924917,0.00000000,0.19245627,0.92617219,0.73053550,0.26182573
-4.54727364,4.34010350,0.34576654,0.00000000,0.17793297,0.93533330,0.73473700,0.26501304
-4.54127064,4.35600581,0.35058863,0.00000000,0.16386332,0.94301775,0.73655259,0.26745210
-4.53526763,4.35729854,0.35365893,0.00000000,0.15042424,0.94923872,0.73597315,0.26912724
-4.52926463,4.34413020,0.35495490,0.00000000,0.13777317,0.95401246,0.73302281,0.27003305
-4.52326163,4.31688241,0.35448841,0.00000000,0.12604675,0.95735914,0.72775977,0.27017464
-4.51725863,4.27616596,0.35230504,0.00000000,0.11536031,0.95930414,0.72027608,0.26956761
-4.51125563,4.22281027,0.34848234,0.00000000,0.10580791,0.95987976,0.71069671,0.26823782
-4.50525263,4.15784616,0.34312708,0.00000000,0.09746295,0.95912717,0.69917754,0.26622084
-4.49924962,4.08248291,0.33637156,0.00000000,0.09037914,0.95709850,0.68590261,0.26356130
-4.49324662,3.99807995,0.32836930,0.00000000,0.08459172,0.95385887,0.67108060,0.26031190
-4.48724362,3.90611448,0.31929013,0.00000000,0.08011885,0.94948822,0.65494056,0.25653239
-4.48124062,3.80814598,0.30931500,0.00000000,0.07696300,0.94408265,0.63772722,0.25228828
-4.47523762,3.70577886,0.29863065,0.00000000,0.07511233,0.93775514,0.61969583,0.24764956
-4.46923462,3.60062433,0.28742441,0.00000000,0.07454188,0.93063546,0.60110683,0.24268920
-4.46323162,3.49426289,0.27587925,0.00000000,0.07521465,0.92286903,0.58222042,0.23748168
-4.45722861,3.38820822,0.26416927,0.00000000,0.07708251,0.91461478,0.56329110,0.23210146
-4.45122561,3.28387380,0.25245579,0.00000000,0.08008689,0.90604180,0.54456255,0.22662142
-4.44522261,3.18254284,0.24088410,0.00000000,0.08415939,0.89732496,0.52626267,0.22111135
-4.43921961,3.08534248,0.22958088,0.00000000,0.08922234,0.88863958,0.50859916,0.21563642
-4.43321661,2.99322286,0.21865254,0.00000000,0.09518926,0.88015529,0.49175562,0.21025582
-4.42721361,2.90694149,0.20818414,0.00000000,0.10196544,0.87202949,0.47588827,0.20502148
-4.42121061,2.82705345,0.19823918,0.00000000,0.10944867,0.86440067,0.46112345,0.19997698
-4.41520760,2.75390761,0.18886005,0.00000000,0.11753011,0.85738213,0.44755595,0.19515663
-4.40920460,2.68764905,0.18006904,0.00000000,0.12609542,0.85105630,0.43524821,0.19058490
-4.40320160,2.62822764,0.17187000,0.00000000,0.13502613,0.84547041,0.42423053,0.18627606
-4.39719860,2.57541271,0.16425030,0.00000000,0.14420142,0.84063353,0.41450225,0.18223428
-4.39119560,2.52881340,0.15718326,0.00000000,0.15349998,0.83651567,0.40603391,0.17845395
-4.38519260,2.48790414,0.15063079,0.00000000,0.16280233,0.83304883,0.39877043,0.17492052
-4.37918959,2.45205460,0.14454612,0.00000000,0.17199318,0.83013038,0.39263513,0.17161159
-4.37318659,2.42056320,0.13887664,0.00000000,0.18096402,0.82762850,0.38753455,0.16849843
-4.36718359,2.39269289,0.13356663,0.00000000,0.18961569,0.82538974,0.38336399,0.16554772
-4.36118059,2.36770814,0.12855996,0.00000000,0.19786096,0.82324816,0.38001330,0.16272354
-4.35517759,2.34491155,0.12380240,0.00000000,0.20562690,0.82103580,0.37737306,0.15998949
-4.34917459,2.32367859,0.11924382,0.00000000,0.21285702,0.81859388,0.37534059,0.15731084
-4.34317159,2.30348915,0.11483989,0.00000000,0.21951303,0.81578401,0.37382561,0.15465662
-4.33716858,2.28395421,0.11055354,0.00000000,0.22557618,0.81249898,0.37275536,0.15200153
-4.33116558,2.26483648,0.10635587,0.00000000,0.23104804,0.80867230,0.37207875,0.14932758
-4.32516258,2.24606387,0.10222670,0.00000000,0.23595071,0.80428597,0.37176943,0.14662535
-4.31915958,2.22773505,0.09815473,0.00000000,0.24032641,0.79937593,0.37182751,0.14389478
-4.31315658,2.21011652,0.09413719,0.00000000,0.24423640,0.79403484,0.37227982,0.14114555
-4.30715358,2.19363113,0.09017919,0.00000000,0.24775928,0.78841184,0.37317861,0.13839685
