energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Te_p_up,Te_d_up
-5.80790395,2.68773708,0.56552660,2.01813977,0.01481319,0.06440254,0.26371969,0.17620833,0.38915855,0.00000000
-5.80190095,2.66173072,0.55620983,1.99824144,0.01363586,0.06498217,0.25614394,0.17355974,0.38458726,0.00000000
-5.79589795,2.63416315,0.54636056,1.97740675,0.01247845,0.06543774,0.24841846,0.17089281,0.37978307,0.00000000
-5.78989495,2.60497586,0.53598608,1.95561203,0.01135271,0.06575691,0.24057257,0.16820351,0.37472424,0.00000000
-5.78389195,2.57406689,0.52508045,1.93279622,0.01026880,0.06592817,0.23262842,0.16548298,0.36937927,0.00000000
-5.77788894,2.54132591,0.51363076,1.90888768,0.00923515,0.06594155,0.22460346,0.16272032,0.36371197,0.00000000
-5.77188594,2.50666940,0.50162355,1.88383133,0.00825852,0.06578925,0.21651316,0.15990545,0.35768670,0.00000000
-5.76588294,2.47007371,0.48905106,1.85761432,0.00734400,0.06546617,0.20837343,0.15703188,0.35127332,0.00000000
-5.75987994,2.43160359,0.47591685,1.83028837,0.00649510,0.06497037,0.20020284,0.15409918,0.34445157,0.00000000
-5.75387694,2.39143453,0.46224043,1.80198748,0.00571391,0.06430327,0.19202444,0.15111504,0.33721478,0.00000000
-5.74787394,2.34986736,0.44806065,1.77293973,0.00500119,0.06346977,0.18386703,0.14809677,0.32957248,0.00000000
-5.74187094,2.30733445,0.43343769,1.74347247,0.00435658,0.06247814,0.17576591,0.14507215,0.32155193,0.00000000
-5.73586793,2.26439691,0.41845353,1.71401059,0.00377872,0.06133977,0.16776316,0.14207964,0.31319858,0.00000000
-5.72986493,2.22173330,0.40321094,1.68506801,0.00326550,0.06006885,0.15990733,0.13916786,0.30457529,0.00000000
-5.72386193,2.18012051,0.38783117,1.65723299,0.00281417,0.05868183,0.15225274,0.13639443,0.29576062,0.00000000
-5.71785893,2.14040811,0.37245047,1.63114815,0.00242154,0.05719690,0.14485850,0.13382422,0.28684624,0.00000000
-5.71185593,2.10348778,0.35721570,1.60748645,0.00208412,0.05563344,0.13778726,0.13152716,0.27793368,0.00000000
-5.70585293,2.07025962,0.34227943,1.58692458,0.00179828,0.05401144,0.13110387,0.12957564,0.26913068,0.00000000
-5.69984992,2.04159754,0.32779477,1.57011546,0.00156033,0.05235099,0.12487403,0.12804168,0.26054731,0.00000000
-5.69384692,2.01831545,0.31391027,1.55766119,0.00136666,0.05067187,0.11916314,0.12699415,0.25229225,0.00000000
-5.68784392,2.00113646,0.30076518,1.55008832,0.00121383,0.04899322,0.11403524,0.12649592,0.24446927,0.00000000
-5.68184092,1.99066651,0.28848545,1.54782645,0.00109858,0.04733330,0.10955224,0.12660141,0.23717424,0.00000000
-5.67583792,1.98737388,0.27718040,1.55119156,0.00101796,0.04570941,0.10577347,0.12735439,0.23049275,0.00000000
-5.66983492,1.99157560,0.26694055,1.56037477,0.00096929,0.04413790,0.10275548,0.12878630,0.22449848,0.00000000
-5.66383192,2.00343119,0.25783635,1.57543696,0.00095023,0.04263429,0.10055211,0.13091518,0.21925229,0.00000000
-5.65782891,2.02294397,0.24991807,1.59630949,0.00095874,0.04121342,0.09921478,0.13374516,0.21480213,0.00000000
-5.65182591,2.04996945,0.24321658,1.62280082,0.00099313,0.03988973,0.09879296,0.13726664,0.21118366,0.00000000
-5.64582291,2.08423032,0.23774507,1.65460838,0.00105198,0.03867751,0.09933463,0.14145708,0.20842149,0.00000000
-5.63981991,2.12533673,0.23350144,1.69133491,0.00113420,0.03759109,0.10088683,0.14628245,0.20653089,0.00000000
-5.63381691,2.17281071,0.23047123,1.73250834,0.00123890,0.03664512,0.10349601,0.15169913,0.20551996,0.00000000
-5.62781391,2.22611316,0.22863081,1.77760380,0.00136544,0.03585466,0.10720825,0.15765631,0.20539186,0.00000000
-5.62181091,2.28467181,0.22795076,1.82606674,0.00151336,0.03523527,0.11206914,0.16409867,0.20614717,0.00000000
-5.61580790,2.34790854,0.22839904,1.87733555,0.00168233,0.03480296,0.11812340,0.17096923,0.20778611,0.00000000
-5.60980490,2.41526457,0.22994397,1.93086277,0.00187216,0.03457407,0.12541409,0.17821227,0.21031045,0.00000000
-5.60380190,2.48622219,0.23255678,1.98613359,0.00208270,0.03456505,0.13398144,0.18577611,0.21372510,0.00000000
-5.59779890,2.56032189,0.23621364,2.04268090,0.00231383,0.03479213,0.14386132,0.19361555,0.21803917,0.00000000
-5.59179590,2.63717420,0.24089707,2.10009610,0.00256543,0.03527094,0.15508339,0.20169408,0.22326651,0.00000000
-5.58579290,2.71646566,0.24659677,2.15803551,0.00283736,0.03601608,0.16766891,0.20998539,0.22942573,0.00000000
-5.57978989,2.79795894,0.25330987,2.21622205,0.00312941,0.03704062,0.18162848,0.21847440,0.23653955,0.00000000
-5.57378689,2.88148732,0.26104054,2.27444269,0.00344128,0.03835565,0.19695956,0.22715755,0.24463372,0.00000000
-5.56778389,2.96694405,0.26979918,2.33254181,0.00377257,0.03996982,0.21364411,0.23604245,0.25373542,0.00000000
-5.56178089,3.05426754,0.27960115,2.39041145,0.00412280,0.04188889,0.23164640,0.24514682,0.26387123,0.00000000
-5.55577789,3.14342336,0.29046521,2.44797903,0.00449132,0.04411541,0.25091099,0.25449671,0.27506486,0.00000000
-5.54977489,3.23438424,0.30241170,2.50519373,0.00487740,0.04664838,0.27136123,0.26412425,0.28733461,0.00000000
-5.54377189,3.32710939,0.31546053,2.56201226,0.00528017,0.04948308,0.29289817,0.27406482,0.30069084,0.00000000
-5.53776888,3.42152434,0.32962919,2.61838517,0.00569865,0.05261095,0.31540014,0.28435389,0.31513330,0.00000000
-5.53176588,3.51750233,0.34493063,2.67424438,0.00613174,0.05601952,0.33872284,0.29502364,0.33064876,0.00000000
-5.52576288,3.61484842,0.36137116,2.72949271,0.00657822,0.05969252,0.36270025,0.30609948,0.34720874,0.00000000
-5.51975988,3.71328677,0.37894837,2.78399588,0.00703676,0.06360994,0.38714612,0.31759658,0.36476752,0.00000000
-5.51375688,3.81245186,0.39764912,2.83757719,0.00750592,0.06774825,0.41185616,0.32951677,0.38326059,0.00000000
-5.50775388,3.91188361,0.41744747,2.89001503,0.00798411,0.07208065,0.43661078,0.34184561,0.40260347,0.00000000
-5.50175088,4.01102656,0.43830263,2.94104298,0.00846959,0.07657728,0.46117836,0.35455006,0.42269089,0.00000000
-5.49574787,4.10923272,0.46015701,2.99035225,0.00896047,0.08120557,0.48531892,0.36757668,0.44339659,0.00000000
-5.48974487,4.20576775,0.48293423,3.03759587,0.00945466,0.08593050,0.50878808,0.38085051,0.46457349,0.00000000
-5.48374187,4.29981981,0.50653718,3.08239428,0.00994980,0.09071491,0.53134119,0.39427470,0.48605433,0.00000000
-5.47773887,4.39051060,0.53084630,3.12434155,0.01044332,0.09551980,0.55273747,0.40773091,0.50765290,0.00000000
-5.47173587,4.47690789,0.55571800,3.16301189,0.01093232,0.10030461,0.57274410,0.42108045,0.52916562,0.00000000
-5.46573287,4.55803909,0.58098345,3.19796598,0.01141357,0.10502754,0.59114011,0.43416631,0.55037368,0.00000000
-5.45972986,4.63290535,0.60644786,3.22875673,0.01188352,0.10964582,0.60771998,0.44681583,0.57104561,0.00000000
-5.45372686,4.70049606,0.63189037,3.25493452,0.01233824,0.11411604,0.62229691,0.45884414,0.59094027,0.00000000
-5.44772386,4.75980346,0.65706469,3.27605181,0.01277349,0.11839453,0.63470564,0.47005824,0.60981033,0.00000000
-5.44172086,4.80983749,0.68170073,3.29166734,0.01318469,0.12243769,0.64480488,0.48026154,0.62740614,0.00000000
-5.43571786,4.84964096,0.70550720,3.30135027,0.01356699,0.12620248,0.65247928,0.48925892,0.64347991,0.00000000
-5.42971486,4.87830516,0.72817544,3.30468460,0.01391538,0.12964691,0.65764089,0.49686195,0.65779034,0.00000000
-5.42371186,4.89498619,0.74938433,3.30127424,0.01422471,0.13273063,0.66023026,0.50289437,0.67010740,0.00000000
-5.41770885,4.89892204,0.76880643,3.29074924,0.01448986,0.13541555,0.66021709,0.50719748,0.68021734,0.00000000
-5.41170585,4.88945056,0.78611511,3.27277335,0.01470588,0.13766658,0.65760044,0.50963530,0.68792772,0.00000000
-5.40570285,4.86602803,0.80099265,3.24705304,0.01486808,0.13945236,0.65240865,0.51009948,0.69307246,0.00000000
-5.39969985,4.82824814,0.81313889,3.21334809,0.01497225,0.14074605,0.64469883,0.50851353,0.69551659,0.00000000
-5.39369685,4.77586084,0.82228038,3.17148338,0.01501477,0.14152611,0.63455606,0.50483643,0.69516065,0.00000000
-5.38769385,4.70879031,0.82817945,3.12136156,0.01499277,0.14177709,0.62209224,0.49906542,0.69194463,0.00000000
-5.38169085,4.62715119,0.83064288,3.06297590,0.01490431,0.14149024,0.60744461,0.49123768,0.68585106,0.00000000
-5.37568784,4.53126217,0.82952993,2.99642271,0.01474843,0.14066415,0.59077394,0.48143112,0.67690735,0.00000000
-5.36968484,4.42165583,0.82475909,2.92191229,0.01452530,0.13930518,0.57226241,0.46976393,0.66518701,0.00000000
-5.36368184,4.29908386,0.81631340,2.83977774,0.01423626,0.13742771,0.55211115,0.45639299,0.65080988,0.00000000
-5.35767884,4.16451673,0.80424392,2.75048068,0.01388387,0.13505415,0.53053745,0.44151124,0.63394099,0.00000000
-5.35167584,4.01913725,0.78867121,2.65461318,0.01347187,0.13221486,0.50777173,0.42534388,0.61478837,0.00000000
-5.34567284,3.86432757,0.76978471,2.55289539,0.01300518,0.12894764,0.48405414,0.40814372,0.59359948,0.00000000
-5.33966983,3.70164956,0.74783986,2.44616852,0.01248980,0.12529717,0.45963107,0.39018564,0.57065672,0.00000000
-5.33366683,3.53281904,0.72315329,2.33538320,0.01193272,0.12131407,0.43475137,0.37176048,0.54627174,0.00000000
-5.32766383,3.35967416,0.69609607,2.22158321,0.01134179,0.11705395,0.40966265,0.35316839,0.52077912,0.00000000
-5.32166083,3.18413933,0.66708537,2.10588548,0.01072557,0.11257610,0.38460741,0.33471206,0.49452937,0.00000000
-5.31565783,3.00818565,0.63657506,1.98945666,0.01009317,0.10794229,0.35981949,0.31668986,0.46788162,0.00000000
-5.30965483,2.83378942,0.60504542,1.87348750,0.00945409,0.10321536,0.33552058,0.29938922,0.44119627,0.00000000
-5.30365183,2.66289049,0.57299256,1.75916608,0.00881809,0.09845792,0.31191717,0.28308037,0.41482785,0.00000000
-5.29764882,2.49735179,0.54091809,1.64765094,0.00819498,0.09373109,0.28919791,0.26801075,0.38911833,0.00000000
-5.29164582,2.33892199,0.50931926,1.54004538,0.00759455,0.08909337,0.26753149,0.25440014,0.36439119,0.00000000
-5.28564282,2.18920236,0.47868003,1.43737394,0.00702644,0.08459969,0.24706514,0.24243664,0.34094633,0.00000000
-5.27963982,2.04961935,0.44946349,1.34056210,0.00650001,0.08030067,0.22792379,0.23227373,0.31905608,0.00000000
-5.27363682,1.92140347,0.42210552,1.25041973,0.00602434,0.07624214,0.21020989,0.22402830,0.29896233,0.00000000
-5.26763382,1.80557519,0.39701008,1.16762913,0.00560814,0.07246484,0.19400385,0.21777982,0.28087477,0.00000000
-5.26163082,1.70293786,0.37454588,1.09273751,0.00525974,0.06900440,0.17936522,0.21357049,0.26497024,0.00000000
-5.25562781,1.61407752,0.35504445,1.02615425,0.00498709,0.06589152,0.16633429,0.21140650,0.25139313,0.00000000
-5.24962481,1.53936899,0.33879924,0.96815240,0.00479772,0.06315230,0.15493428,0.21126012,0.24025654,0.00000000
-5.24362181,1.47898729,0.32606563,0.91887415,0.00469882,0.06080869,0.14517370,0.21307270,0.23164417,0.00000000
-5.23761881,1.43292344,0.31706141,0.87833946,0.00469715,0.05887901,0.13704910,0.21675822,0.22561256,0.00000000
-5.23161581,1.40100321,0.31196739,0.84645714,0.00479909,0.05737847,0.13054775,0.22220750,0.22219358,0.00000000
-5.22561281,1.38290768,0.31092792,0.82303762,0.00501060,0.05631963,0.12565028,0.22929260,0.22139686,0.00000000
-5.21960980,1.37819422,0.31405086,0.80780636,0.00533714,0.05571275,0.12233307,0.23787149,0.22321203,0.00000000
-5.21360680,1.38631667,0.32140702,0.80041741,0.00578364,0.05556599,0.12057029,0.24779260,0.22761047,0.00000000
-5.20760380,1.40664386,0.33302868,0.80046620,0.00635439,0.05588541,0.12033549,0.25889916,0.23454659,0.00000000
-5.20160080,1.43847549,0.34890744,0.80750110,0.00705287,0.05667484,0.12160260,0.27103323,0.24395848,0.00000000
-5.19559780,1.48105503,0.36899126,0.82103339,0.00788165,0.05793548,0.12434638,0.28403911,0.25576792,0.00000000
-5.18959480,1.53357934,0.39318102,0.84054539,0.00884221,0.05966538,0.12854216,0.29776616,0.26987988,0.00000000
-5.18359180,1.59520498,0.42132684,0.86549674,0.00993471,0.06185876,0.13416511,0.31207088,0.28618144,0.00000000
-5.17758879,1.66505171,0.45322449,0.89532896,0.01115788,0.06450525,0.14118881,0.32681824,0.30454052,0.00000000
-5.17158579,1.74220363,0.48861230,0.92946845,0.01250878,0.06758909,0.14958339,0.34188222,0.32480437,0.00000000
-5.16558279,1.82570865,0.52716904,0.96732848,0.01398263,0.07108838,0.15931339,0.35714574,0.34679825,0.00000000
-5.15957979,1.91457727,0.56851308,1.00831040,0.01557274,0.07497443,0.17033521,0.37249982,0.37032436,0.00000000
-5.15357679,2.00778144,0.61220336,1.05180470,0.01727030,0.07921126,0.18259465,0.38784245,0.39516141,0.00000000
-5.14757379,2.10425451,0.65774222,1.09719218,0.01906441,0.08375534,0.19602447,0.40307696,0.42106483,0.00000000
-5.14157079,2.20289298,0.70458050,1.14384587,0.02094206,0.08855557,0.21054213,0.41811037,0.44776807,0.00000000
-5.13556778,2.30256079,0.75212491,1.19113379,0.02288814,0.09355360,0.22604812,0.43285175,0.47498478,0.00000000
-5.12956478,2.40209661,0.79974754,1.23842295,0.02488564,0.09868444,0.24242469,0.44721078,0.50241226,0.00000000
-5.12356178,2.50032439,0.84679748,1.28508463,0.02691576,0.10387744,0.25953540,0.46109679,0.52973587,0.00000000
-5.11755878,2.59606723,0.89261410,1.33050099,0.02895823,0.10905748,0.27722542,0.47441826,0.55663462,0.00000000
-5.11155578,2.68816431,0.93654164,1.37407286,0.03099160,0.11414655,0.29532273,0.48708300,0.58278750,0.00000000
-5.10555278,2.77549045,0.97794456,1.41522849,0.03299358,0.11906543,0.31364022,0.49899900,0.60788062,0.00000000
-5.09954977,2.85697760,1.01622313,1.45343301,0.03494152,0.12373563,0.33197865,0.51007598,0.63161462,0.00000000
-5.09354677,2.93163746,1.05082857,1.48819819,0.03681279,0.12808134,0.35013045,0.52022752,0.65371232,0.00000000
-5.08754377,2.99858425,1.08127720,1.51909205,0.03858531,0.13203145,0.36788414,0.52937371,0.67392608,0.00000000
-5.08154077,3.05705649,1.10716298,1.54574793,0.04023798,0.13552147,0.38502940,0.53744416,0.69204454,0.00000000
-5.07553777,3.10643695,1.12816793,1.56787257,0.04175118,0.13849529,0.40136240,0.54438111,0.70789853,0.00000000
-5.06953477,3.14626947,1.14407000,1.58525284,0.04310725,0.14090673,0.41669119,0.55014252,0.72136577,0.00000000
-5.06353177,3.17627197,1.15474805,1.59776063,0.04429084,0.14272084,0.43084108,0.55470482,0.73237401,0.00000000
-5.05752876,3.19634473,1.16018388,1.60535582,0.04528935,0.14391479,0.44365945,0.55806520,0.74090260,0.00000000
-5.05152576,3.20657354,1.16046093,1.60808693,0.04609322,0.14447846,0.45502010,0.56024319,0.74698223,0.00000000
-5.04552276,3.20722712,1.15576015,1.60608944,0.04669617,0.14441460,0.46482657,0.56128138,0.75069284,0.00000000
-5.03951976,3.19874906,1.14635283,1.59958177,0.04709538,0.14373855,0.47301449,0.56124526,0.75215972,0.00000000
-5.03351676,3.18174416,1.13259095,1.58885889,0.04729156,0.14247763,0.47955278,0.56022210,0.75154807,0.00000000
-5.02751376,3.15695977,1.11489534,1.57428388,0.04728895,0.14067015,0.48444349,0.55831888,0.74905599,0.00000000
-5.02151076,3.12526278,1.09374216,1.55627752,0.04709522,0.13836408,0.48772048,0.55565941,0.74490647,0.00000000
-5.01550775,3.08761310,1.06964819,1.53530641,0.04672128,0.13561545,0.48944682,0.55238083,0.73933857,0.00000000
-5.00950475,3.04503465,1.04315556,1.51186984,0.04618099,0.13248661,0.48971117,0.54862954,0.73259822,0.00000000
-5.00350175,2.99858515,1.01481632,1.48648602,0.04549082,0.12904429,0.48862329,0.54455701,0.72492907,0.00000000
-4.99749875,2.94932573,0.98517755,1.45967798,0.04466939,0.12535764,0.48630885,0.54031547,0.71656382,0.00000000
-4.99149575,2.89829166,0.95476737,1.43195969,0.04373694,0.12149628,0.48290396,0.53605394,0.70771641,0.00000000
-4.98549275,2.84646538,0.92408231,1.40382290,0.04271488,0.11752851,0.47854953,0.53191467,0.69857541,0.00000000
-4.97948974,2.79475257,0.89357643,1.37572506,0.04162508,0.11351951,0.47338598,0.52803017,0.68929886,0.00000000
-4.97348674,2.74396239,0.86365237,1.34807870,0.04048939,0.10952995,0.46754826,0.52452102,0.68001087,0.00000000
-4.96748374,2.69479214,0.83465453,1.32124262,0.03932897,0.10561466,0.46116177,0.52149442,0.67079993,0.00000000
-4.96148074,2.64781688,0.80686454,1.29551519,0.03816378,0.10182170,0.45433898,0.51904357,0.66171903,0.00000000
-4.95547774,2.60348389,0.78049887,1.27112968,0.03701204,0.09819162,0.44717722,0.51724767,0.65278750,0.00000000
-4.94947474,2.56211190,0.75570854,1.24825197,0.03588976,0.09475705,0.43975735,0.51617244,0.64399435,0.00000000
-4.94347174,2.52389453,0.73258087,1.22698027,0.03481044,0.09154252,0.43214362,0.51587108,0.63530282,0.00000000
-4.93746873,2.48890737,0.71114288,1.20734702,0.03378471,0.08856454,0.42438427,0.51638522,0.62665589,0.00000000
-4.93146573,2.45711789,0.69136617,1.18932250,0.03282024,0.08583188,0.41651308,0.51774590,0.61798236,0.00000000
-4.92546273,2.42839733,0.67317298,1.17282007,0.03192160,0.08334597,0.40855145,0.51997411,0.60920303,0.00000000
-4.91945973,2.40253378,0.65644315,1.15770259,0.03109039,0.08110156,0.40051081,0.52308094,0.60023681,0.00000000
-4.91345673,2.37924547,0.64102162,1.14378976,0.03032532,0.07908733,0.39239538,0.52706706,0.59100620,0.00000000
-4.90745373,2.35819377,0.62672622,1.13086604,0.02962252,0.07728669,0.38420470,0.53192150,0.58144201,0.00000000
-4.90145073,2.33899520,0.61335554,1.11868884,0.02897583,0.07567852,0.37593615,0.53761990,0.57148709,0.00000000
-4.89544772,2.32123216,0.60069657,1.10699666,0.02837722,0.07423804,0.36758697,0.54412208,0.56109883,0.00000000
-4.88944472,2.30446228,0.58853203,1.09551703,0.02781724,0.07293762,0.35915591,0.55136937,0.55025058,0.00000000
-4.88344172,2.28822627,0.57664718,1.08397399,0.02728546,0.07174755,0.35064440,0.55928178,0.53893185,0.00000000
-4.87743872,2.27205474,0.56483601,1.07209513,0.02677099,0.07063694,0.34205723,0.56775541,0.52714750,0.00000000
-4.87143572,2.25547408,0.55290679,1.05961796,0.02626294,0.06957444,0.33340270,0.57666033,0.51491607,0.00000000
-4.86543272,2.23801204,0.54068682,1.04629576,0.02575082,0.06852910,0.32469261,0.58583936,0.50226758,0.00000000
-4.85942971,2.21920340,0.52802657,1.03190279,0.02522498,0.06747110,0.31594180,0.59510797,0.48924080,0.00000000
-4.85342671,2.19859615,0.51480293,1.01623897,0.02467691,0.06637255,0.30716769,0.60425553,0.47588058,0.00000000
-4.84742371,2.17575861,0.50092175,0.99913407,0.02409952,0.06520816,0.29838981,0.61304815,0.46223521,0.00000000
-4.84142071,2.15028760,0.48631967,0.98045139,0.02348731,0.06395593,0.28962942,0.62123309,0.44835420,0.00000000
-4.83541771,2.12181784,0.47096513,0.96009097,0.02283655,0.06259777,0.28090927,0.62854476,0.43428652,0.00000000
-4.82941471,2.09003229,0.45485867,0.93799230,0.02214527,0.06112001,0.27225374,0.63471206,0.42007950,0.00000000
-4.82341171,2.05467327,0.43803246,0.91413645,0.02141328,0.05951382,0.26368908,0.63946693,0.40577837,0.00000000
-4.81740870,2.01555375,0.42054915,0.88854762,0.02064210,0.05777547,0.25524403,0.64255365,0.39142642,0.00000000
-4.81140570,1.97256816,0.40249993,0.86129391,0.01983480,0.05590651,0.24695049,0.64373844,0.37706578,0.00000000
-4.80540270,1.92570220,0.38400201,0.83248723,0.01899589,0.05391373,0.23884442,0.64281897,0.36273856,0.00000000
-4.79939970,1.87504063,0.36519537,0.80228233,0.01813107,0.05180895,0.23096660,0.63963319,0.34848834,0.00000000
-4.79339670,1.82077254,0.34623904,0.77087469,0.01724702,0.04960871,0.22336329,0.63406705,0.33436163,0.00000000
-4.78739370,1.76319335,0.32730681,0.73849735,0.01635117,0.04733372,0.21608670,0.62606058,0.32040936,0.00000000
-4.78139070,1.70270308,0.30858267,0.70541656,0.01545145,0.04500825,0.20919495,0.61561209,0.30668798,0.00000000
-4.77538769,1.63980067,0.29025596,0.67192633,0.01455605,0.04265931,0.20275171,0.60278007,0.29326022,0.00000000
-4.76938469,1.57507408,0.27251646,0.63834198,0.01367315,0.04031583,0.19682522,0.58768278,0.28019520,0.00000000
-4.76338169,1.50918663,0.25554953,0.60499274,0.01281073,0.03800774,0.19148680,0.57049538,0.26756807,0.00000000
-4.75737869,1.44285971,0.23953157,0.57221374,0.01197631,0.03576505,0.18680884,0.55144479,0.25545889,0.00000000
-4.75137569,1.37685260,0.22462578,0.54033748,0.01117683,0.03361699,0.18286239,0.53080247,0.24395103,0.00000000
-4.74537269,1.31194029,0.21097859,0.50968521,0.01041841,0.03159117,0.17971425,0.50887546,0.23312905,0.00000000
-4.73936968,1.24889009,0.19871675,0.48055848,0.00970626,0.02971289,0.17742405,0.48599617,0.22307618,0.00000000
-4.73336668,1.18843834,0.18794531,0.45323114,0.00904451,0.02800456,0.17604114,0.46251122,0.21387168,0.00000000
-4.72736368,1.13126796,0.17874647,0.42794220,0.00843621,0.02648528,0.17560168,0.43877016,0.20558813,0.00000000
-4.72136068,1.07798831,0.17117946,0.40488969,0.00788321,0.02517064,0.17612613,0.41511434,0.19828897,0.00000000
-4.71535768,1.02911799,0.16528146,0.38422602,0.00738619,0.02407262,0.17761722,0.39186652,0.19202642,0.00000000
-4.70935468,0.98507157,0.16106942,0.36605472,0.00694466,0.02319979,0.18005862,0.36932175,0.18683992,0.00000000
-4.70335168,0.94615090,0.15854287,0.35042899,0.00655701,0.02255757,0.18341457,0.34773975,0.18275534,0.00000000
-4.69734867,0.91254123,0.15768754,0.33735190,0.00622059,0.02214869,0.18763029,0.32733928,0.17978493,0.00000000
-4.69134567,0.88431254,0.15847955,0.32677837,0.00593183,0.02197383,0.19263355,0.30829440,0.17792817,0.00000000
-4.68534267,0.86142576,0.16089013,0.31861875,0.00568637,0.02203223,0.19833712,0.29073301,0.17717347,0.00000000
-4.67933967,0.84374360,0.16489055,0.31274388,0.00547921,0.02232247,0.20464215,0.27473740,0.17750060,0.00000000
-4.67333667,0.83104536,0.17045692,0.30899135,0.00530491,0.02284322,0.21144239,0.26034673,0.17888382,0.00000000
-4.66733367,0.82304498,0.17757478,0.30717276,0.00515770,0.02359393,0.21862890,0.24756132,0.18129553,0.00000000
-4.66133067,0.81941123,0.18624305,0.30708155,0.00503177,0.02457545,0.22609519,0.23634828,0.18471010,0.00000000
-4.65532766,0.81978915,0.19647704,0.30850116,0.00492135,0.02579059,0.23374247,0.22664832,0.18910781,0.00000000
-4.64932466,0.82382135,0.20831040,0.31121305,0.00482095,0.02724441,0.24148460,0.21838315,0.19447854,0.00000000
-4.64332166,0.83116834,0.22179568,0.31500431,0.00472548,0.02894439,0.24925266,0.21146332,0.20082496,0.00000000
