energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-3.13656828,6.92118206,0.00945725,0.29679050,0.77405600,0.69732244,0.91093639,3.82108022,0.03580476,2.43610736
-3.13056528,6.87264841,0.00855841,0.30121818,0.77932600,0.69118479,0.90752565,3.76110435,0.03677431,2.44462352
-3.12456228,6.82079946,0.00770900,0.30467520,0.78433282,0.68448644,0.90267631,3.69975468,0.03782431,2.45243940
-3.11855928,6.76572889,0.00691520,0.30702841,0.78916101,0.67724630,0.89630739,3.63720876,0.03894596,2.45961012
-3.11255628,6.70769351,0.00618173,0.30816964,0.79392589,0.66951035,0.88839013,3.57369907,0.04013021,2.46624817
-3.10655328,6.64711780,0.00551180,0.30801931,0.79876831,0.66135147,0.87894840,3.50951876,0.04136786,2.47251989
-3.10055028,6.58458807,0.00490724,0.30652901,0.80384755,0.65286790,0.86805668,3.44502354,0.04264957,2.47863763
-3.09454727,6.52083610,0.00436857,0.30368290,0.80933257,0.64418031,0.85583576,3.38062978,0.04396575,2.48484745
-3.08854427,6.45671258,0.00389517,0.29949794,0.81539202,0.63542761,0.84244613,3.31680833,0.04530644,2.49141310
-3.08254127,6.39315156,0.00348542,0.29402287,0.82218343,0.62676181,0.82807978,3.25407450,0.04666107,2.49859655
-3.07653827,6.33112764,0.00313683,0.28733617,0.82984210,0.61834213,0.81295044,3.19297446,0.04801826,2.50663646
-3.07053527,6.27160836,0.00284628,0.27954290,0.83847024,0.61032872,0.79728319,3.13406891,0.04936556,2.51572552
-3.06453227,6.21550447,0.00261012,0.27077075,0.84812705,0.60287637,0.78130365,3.07791486,0.05068923,2.52598822
-3.05852926,6.16362119,0.00242436,0.26116547,0.85882027,0.59612841,0.76522760,3.02504663,0.05197409,2.53746051
-3.05252626,6.11661334,0.00228480,0.25088573,0.87049973,0.59021129,0.74925141,2.97595705,0.05320341,2.55007282
-3.04652326,6.07494717,0.00218715,0.24009797,0.88305347,0.58522989,0.73354388,2.93107997,0.05435901,2.56363781
-3.04052026,6.03887120,0.00212713,0.22897109,0.89630663,0.58126392,0.71823987,2.89077490,0.05542135,2.57784389
-3.03451726,6.00839790,0.00210055,0.21767151,0.91002343,0.57836547,0.70343601,2.85531453,0.05636989,2.59225549
-3.02851426,5.98329697,0.00210337,0.20635859,0.92391226,0.57655765,0.68918865,2.82487547,0.05718349,2.60632022
-3.02251126,5.96310082,0.00213174,0.19518062,0.93763363,0.57583446,0.67551416,2.79953249,0.05784100,2.61938323
-3.01650825,5.94712126,0.00218204,0.18427158,0.95081092,0.57616163,0.66239139,2.77925603,0.05832188,2.63070798
-3.01050525,5.93447642,0.00225088,0.17374859,0.96304322,0.57747839,0.64976609,2.76391287,0.05860700,2.63950276
-3.00450225,5.92412581,0.00233506,0.16371023,0.97391989,0.57969983,0.63755696,2.75326922,0.05867935,2.64495162
-2.99849925,5.91491122,0.00243162,0.15423562,0.98303606,0.58271977,0.62566293,2.74699583,0.05852485,2.64624818
-2.99249625,5.90560097,0.00253778,0.14538426,0.99000833,0.58641389,0.61397120,2.74467441,0.05813297,2.64263055
-2.98649325,5.89493485,0.00265093,0.13719658,0.99449009,0.59064288,0.60236550,2.74580493,0.05749741,2.63341560
-2.98049025,5.88166734,0.00276859,0.12969504,0.99618548,0.59525552,0.59073416,2.74981320,0.05661648,2.61803088
-2.97448724,5.86460719,0.00288842,0.12288573,0.99486174,0.60009158,0.57897762,2.75605862,0.05549343,2.59604243
-2.96848424,5.84265173,0.00300816,0.11676037,0.99035899,0.60498454,0.56701481,2.76384201,0.05413653,2.56717728
-2.96248124,5.81481495,0.00312567,0.11129848,0.98259749,0.60976399,0.55478844,2.77241357,0.05255896,2.53133966
-2.95647824,5.78024904,0.00323888,0.10646984,0.97158177,0.61425800,0.54226872,2.78098148,0.05077848,2.48862015
-2.95047524,5.73825953,0.00334584,0.10223687,0.95740179,0.61829530,0.52945563,2.78872131,0.04881700,2.43929760
-2.94447224,5.68831466,0.00344469,0.09855705,0.94023109,0.62170761,0.51637975,2.79478694,0.04669985,2.38383411
-2.93846923,5.63005000,0.00353373,0.09538521,0.92032213,0.62433205,0.50310158,2.79832334,0.04445512,2.32286330
-2.93246623,5.56326940,0.00361143,0.09267569,0.89799914,0.62601377,0.48970981,2.79848149,0.04211273,2.25717297
-2.92646323,5.48794357,0.00367648,0.09038422,0.87364888,0.62660887,0.47631843,2.79443575,0.03970358,2.18768290
-2.92046023,5.40420710,0.00372784,0.08846964,0.84770970,0.62598761,0.46306321,2.78540345,0.03725869,2.11541904
-2.91445723,5.31235494,0.00376479,0.08689524,0.82065946,0.62403780,0.45009758,2.77066644,0.03480836,2.04148530
-2.90845423,5.21283863,0.00378697,0.08562985,0.79300260,0.62066832,0.43758827,2.74959396,0.03238145,1.96703397
-2.90245123,5.10626249,0.00379445,0.08464861,0.76525703,0.61581261,0.42571078,2.72166589,0.03000474,1.89323597
-2.89644822,4.99337929,0.00378775,0.08393339,0.73794098,0.60943185,0.41464508,2.68649546,0.02770245,1.82125176
-2.89044522,4.87508514,0.00376790,0.08347285,0.71156037,0.60151778,0.40457129,2.64385007,0.02549591,1.75220372
-2.88444222,4.75241261,0.00373643,0.08326226,0.68659681,0.59209473,0.39566582,2.59366907,0.02340335,1.68715055
-2.87843922,4.62652132,0.00369540,0.08330289,0.66349655,0.58122089,0.38809776,2.53607743,0.02143984,1.62706431
-2.87243622,4.49868536,0.00364739,0.08360117,0.64266062,0.56898845,0.38202553,2.47139408,0.01961738,1.57281016
-2.86643322,4.37027680,0.00359546,0.08416761,0.62443616,0.55552277,0.37759403,2.40013443,0.01794504,1.52512923
-2.86043022,4.24274527,0.00354312,0.08501549,0.60910925,0.54098023,0.37493198,2.32300651,0.01642922,1.48462462
-2.85442721,4.11759342,0.00349429,0.08615936,0.59689919,0.52554516,0.37414965,2.24090065,0.01507398,1.45175080
-2.84842421,3.99634910,0.00345318,0.08761352,0.58795446,0.50942567,0.37533697,2.15487304,0.01388131,1.42680623
-2.84242121,3.88053492,0.00342427,0.08939046,0.58235035,0.49284877,0.37856193,2.06612380,0.01285152,1.40992959
-2.83641821,3.77163656,0.00341213,0.09149935,0.58008837,0.47605498,0.38386940,1.97597054,0.01198350,1.40109945
-2.83041521,3.67107118,0.00342142,0.09394470,0.58109753,0.45929256,0.39128046,1.88581841,0.01127503,1.40013751
-2.82441221,3.58015766,0.00345666,0.09672520,0.58523739,0.44281193,0.40079207,1.79712819,0.01072300,1.40671547
-2.81840920,3.50008991,0.00352222,0.09983285,0.59230298,0.42686024,0.41237744,1.71138352,0.01032360,1.42036541
-2.81240620,3.43191483,0.00362215,0.10325240,0.60203144,0.41167652,0.42598675,1.63005875,0.01007241,1.44049359
-2.80640320,3.37651567,0.00376008,0.10696113,0.61411019,0.39748758,0.44154852,1.55458830,0.00996450,1.46639731
-2.80040020,3.33460147,0.00393912,0.11092903,0.62818652,0.38450464,0.45897141,1.48633863,0.00999443,1.49728456
-2.79439720,3.30670263,0.00416179,0.11511924,0.64387816,0.37292087,0.47814644,1.42658329,0.01015627,1.53229581
-2.78839420,3.29317197,0.00442988,0.11948887,0.66078456,0.36290969,0.49894940,1.37648145,0.01044353,1.57052724
-2.78239120,3.29419058,0.00474442,0.12399009,0.67849843,0.35462376,0.52124341,1.33705979,0.01084913,1.61105461
-2.77638819,3.30977686,0.00510562,0.12857134,0.69661710,0.34819445,0.54488144,1.30919764,0.01136533,1.65295692
-2.77038519,3.33979726,0.00551280,0.13317877,0.71475313,0.34373165,0.56970843,1.29361475,0.01198365,1.69533880
-2.76438219,3.38397691,0.00596437,0.13775760,0.73254389,0.34132351,0.59556300,1.29086120,0.01269489,1.73735078
-2.75837919,3.44190842,0.00645780,0.14225357,0.74965952,0.34103610,0.62227852,1.30130875,0.01348907,1.77820653
-2.75237619,3.51305738,0.00698966,0.14661411,0.76580902,0.34291264,0.64968341,1.32514304,0.01435543,1.81719644
-2.74637319,3.59676350,0.00755559,0.15078948,0.78074421,0.34697225,0.67760055,1.36235619,0.01528248,1.85369691
-2.74037019,3.69223675,0.00815035,0.15473355,0.79426152,0.35320805,0.70584598,1.41273963,0.01625803,1.88717521
-2.73436718,3.79854869,0.00876786,0.15840441,0.80620139,0.36158483,0.73422686,1.47587707,0.01726929,1.91718977
-2.72836418,3.91461960,0.00940129,0.16176465,0.81644574,0.37203618,0.76253886,1.55113807,0.01830298,1.94338623
-2.72236118,4.03920292,0.01004312,0.16478138,0.82491351,0.38446143,0.79056334,1.63767283,0.01934540,1.96548982
-2.71635818,4.17086879,0.01068525,0.16742607,0.83155482,0.39872266,0.81806464,1.73440907,0.02038262,1.98329476
-2.71035518,4.30798928,0.01131914,0.16967413,0.83634417,0.41464208,0.84478773,1.84005219,0.02140061,1.99665166
-2.70435218,4.44872781,0.01193591,0.17150451,0.83927314,0.43200020,0.87045676,1.95308983,0.02238536,2.00545406
-2.69834917,4.59103549,0.01252652,0.17289908,0.84034331,0.45053509,0.89477479,2.07180220,0.02332310,2.00962504
-2.69234617,4.73265696,0.01308195,0.17384224,0.83955971,0.46994323,0.91742501,2.19427921,0.02420046,2.00910522
-2.68634317,4.87114774,0.01359333,0.17432044,0.83692545,0.48988198,0.93807379,2.31844533,0.02500461,2.00384280
-2.68034017,5.00390461,0.01405222,0.17432201,0.83243784,0.50997420,0.95637555,2.44209256,0.02572351,1.99378670
-2.67433717,5.12820952,0.01445071,0.17383710,0.82608621,0.52981481,0.97197960,2.56292178,0.02634605,1.97888309
-2.66833417,5.24128699,0.01478169,0.17285791,0.81785166,0.54897935,0.98453875,2.67859183,0.02686226,1.95907570
-2.66233117,5.34037353,0.01503900,0.17137909,0.80770865,0.56703448,0.99371931,2.78677536,0.02726352,1.93430976
-2.65632816,5.42279686,0.01521759,0.16939837,0.79562835,0.58354990,0.99921239,2.88521989,0.02754273,1.90453925
-2.65032516,5.48606198,0.01531374,0.16691744,0.78158335,0.59811133,1.00074559,2.97181194,0.02769452,1.86973683
-2.64432216,5.52794001,0.01532512,0.16394280,0.76555347,0.61033411,0.99809475,3.04464180,0.02771538,1.82990572
-2.63831916,5.54655569,0.01525093,0.16048680,0.74753212,0.61987667,0.99109512,3.10206614,0.02760387,1.78509236
-2.63231616,5.54046882,0.01509194,0.15656854,0.72753278,0.62645322,0.97965109,3.14276557,0.02736069,1.73539894
-2.62631316,5.50874528,0.01485052,0.15221473,0.70559497,0.62984515,0.96374412,3.16579427,0.02698877,1.68099480
-2.62031016,5.45101325,0.01453060,0.14746026,0.68178935,0.62991041,0.94343824,3.17061909,0.02649332,1.62212543
-2.61430715,5.36750133,0.01413761,0.14234864,0.65622157,0.62659037,0.91888269,3.15714586,0.02588180,1.55911867
-2.60830415,5.25905565,0.01367832,0.13693194,0.62903436,0.61991377,0.89031147,3.12573125,0.02516384,1.49238706
-2.60230115,5.12713443,0.01316075,0.13127053,0.60040787,0.60999753,0.85803978,3.07717898,0.02435109,1.42242629
-2.59629815,4.97377948,0.01259390,0.12543231,0.57055806,0.59704417,0.82245733,3.01272029,0.02345702,1.34980945
-2.59029515,4.80156513,0.01198758,0.11949166,0.53973323,0.58133608,0.78401878,2.93397885,0.02249665,1.27517732
-2.58429215,4.61352672,0.01135209,0.11352793,0.50820879,0.56322669,0.74323178,2.84292148,0.02148621,1.19922505
-2.57828914,4.41307113,0.01069802,0.10762370,0.47628069,0.54312895,0.70064309,2.74179645,0.02044279,1.12268593
-2.57228614,4.20387335,0.01003595,0.10186278,0.44425760,0.52150166,0.65682342,2.63306183,0.01938390,1.04631299
-2.56628314,3.98976339,0.00937617,0.09632800,0.41245257,0.49883422,0.61235157,2.51930674,0.01832707,0.97085934
-2.56028014,3.77460818,0.00872844,0.09109897,0.38117426,0.47563030,0.56779880,2.40316883,0.01728936,0.89705829
-2.55427714,3.56219357,0.00810179,0.08624979,0.35071845,0.45239141,0.52371374,2.28725112,0.01628699,0.82560406
-2.54827414,3.35611118,0.00750425,0.08184694,0.32136009,0.42960077,0.48060878,2.17404169,0.01533486,0.75713408
-2.54227114,3.15965459,0.00694274,0.07794730,0.29334626,0.40770829,0.43894825,2.06583922,0.01444623,0.69221369
-2.53626813,2.97572886,0.00642293,0.07459650,0.26689038,0.38711720,0.39913880,1.96468723,0.01363239,0.63132375
-2.53026513,2.80677659,0.00594915,0.07182760,0.24216786,0.36817279,0.36152235,1.87231936,0.01290241,0.57485170
-2.52426213,2.65472314,0.00552435,0.06966016,0.21931325,0.35115372,0.32637162,1.79011761,0.01226293,0.52308634
-2.51825913,2.52094240,0.00515010,0.06809985,0.19841910,0.33626611,0.29388833,1.71908469,0.01171813,0.47621646
-2.51225613,2.40624404,0.00482663,0.06713848,0.17953636,0.32364056,0.26420390,1.65983135,0.01126965,0.43433308
-2.50625313,2.31088197,0.00455290,0.06675453,0.16267622,0.31333221,0.23738254,1.61257855,0.01091673,0.39743535
-2.50025013,2.23458300,0.00432673,0.06691421,0.14781333,0.30532358,0.21342623,1.57717425,0.01065633,0.36543937
-2.49424712,2.17659416,0.00414490,0.06757296,0.13489014,0.29953023,0.19228145,1.55312351,0.01048335,0.33818984
-2.48824412,2.13574621,0.00400337,0.06867737,0.12382209,0.29580868,0.17384718,1.53963068,0.01039101,0.31547367
-2.48224112,2.11053047,0.00389736,0.07016740,0.11450342,0.29396643,0.15798366,1.53565151,0.01037111,0.29703515
-2.47623812,2.09918576,0.00382162,0.07197900,0.10681342,0.29377349,0.14452170,1.53995315,0.01041452,0.28259197
-2.47023512,2.09979174,0.00377057,0.07404678,0.10062272,0.29497505,0.13327202,1.55117938,0.01051154,0.27185144
-2.46423212,2.11036509,0.00373850,0.07630678,0.09579950,0.29730460,0.12403428,1.56791850,0.01065240,0.26452641
-2.45822911,2.12895449,0.00371975,0.07869931,0.09221529,0.30049718,0.11660554,1.58877113,0.01082767,0.26035018
-2.45222611,2.15373093,0.00370887,0.08117143,0.08975033,0.30430205,0.11078793,1.61241518,0.01102866,0.25908988
-2.44622311,2.18306956,0.00370074,0.08367937,0.08829811,0.30849431,0.10639514,1.63766548,0.01124785,0.26055797
-2.44022011,2.21562020,0.00369076,0.08619043,0.08776911,0.31288507,0.10325782,1.66352553,0.01147913,0.26462122
-2.43421711,2.25036339,0.00367489,0.08868446,0.08809357,0.31732974,0.10122766,1.68922955,0.01171814,0.27120704
-2.42821411,2.28665006,0.00364979,0.09115479,0.08922320,0.32173400,0.10018007,1.71427289,0.01196240,0.28030667
-2.42221111,2.32422300,0.00361280,0.09360849,0.09113184,0.32605738,0.10001556,1.73842972,0.01221140,0.29197529
-2.41620810,2.36321937,0.00356203,0.09606606,0.09381502,0.33031418,0.10065978,1.76175732,0.01246665,0.30632875
-2.41020510,2.40415402,0.00349631,0.09856041,0.09728842,0.33457167,0.10206235,1.78458673,0.01273155,0.32353705
-2.40420210,2.44788436,0.00341521,0.10113528,0.10158538,0.33894577,0.10419454,1.80750027,0.01301126,0.34381470
-2.39819910,2.49555809,0.00331893,0.10384302,0.10675345,0.34359429,0.10704606,1.83129687,0.01331245,0.36740818
-2.39219610,2.54854613,0.00320829,0.10674196,0.11285013,0.34870799,0.11062095,1.85694687,0.01364296,0.39458090
-2.38619310,2.60836332,0.00308459,0.10989342,0.11993798,0.35449994,0.11493299,1.88553816,0.01401149,0.42559605
-2.38019010,2.67658052,0.00294957,0.11335847,0.12807929,0.36119360,0.12000067,1.91821616,0.01442714,0.46069811
-2.37418709,2.75473171,0.00280526,0.11719460,0.13733044,0.36901006,0.12584200,1.95612022,0.01489904,0.50009346
-2.36818409,2.84422033,0.00265391,0.12145249,0.14773621,0.37815513,0.13246943,2.00031951,0.01543591,0.54393110
-2.36218109,2.94622878,0.00249784,0.12617303,0.15932433,0.38880676,0.13988503,2.05175095,0.01604565,0.59228406
-2.35617809,3.06163527,0.00233940,0.13138463,0.17210039,0.40110343,0.14807625,2.11116223,0.01673495,0.64513252
-2.35017509,3.19094172,0.00218086,0.13710112,0.18604349,0.41513396,0.15701228,2.17906230,0.01750897,0.70234927
-2.34417209,3.33421587,0.00202430,0.14332010,0.20110260,0.43092920,0.16664135,2.25568156,0.01837104,0.76368844
-2.33816908,3.49105048,0.00187161,0.15002211,0.21719416,0.44845614,0.17688904,2.34094349,0.01932246,0.82877805
-2.33216608,3.66054125,0.00172439,0.15717033,0.23420079,0.46761450,0.18765756,2.43444883,0.02036234,0.89711699
-2.32616308,3.84128478,0.00158399,0.16471107,0.25197130,0.48823613,0.19882629,2.53547302,0.02148750,0.96807678
-2.32016008,4.03139676,0.00145139,0.17257483,0.27032212,0.51008722,0.21025336,2.64297692,0.02269246,1.04090837
-2.31415708,4.22854955,0.00132733,0.18067802,0.28904017,0.53287324,0.22177825,2.75563012,0.02396948,1.11475383
-2.30815408,4.43002792,0.00121220,0.18892512,0.30788691,0.55624645,0.23322545,2.87184588,0.02530863,1.18866290
-2.30215108,4.63280049,0.00110616,0.19721125,0.32660374,0.57981565,0.24440883,2.98982600,0.02669798,1.26161383
-2.29614807,4.83360405,0.00100914,0.20542494,0.34491837,0.60315779,0.25513666,3.10761378,0.02812374,1.33253783
-2.29014507,5.02903741,0.00092084,0.21345116,0.36255199,0.62583101,0.26521713,3.22315259,0.02957050,1.40034640
-2.28414207,5.21566091,0.00084084,0.22117424,0.37922701,0.64738853,0.27446388,3.33434788,0.03102146,1.46396052
-2.27813907,5.39009781,0.00076860,0.22848072,0.39467499,0.66739289,0.28270167,3.43912996,0.03245873,1.52234052
-2.27213607,5.54913362,0.00070352,0.23526208,0.40864457,0.68542996,0.28977168,3.53551523,0.03386359,1.57451561
-2.26613307,5.68980969,0.00064495,0.24141705,0.42090887,0.70112223,0.29553633,3.62166354,0.03521681,1.61961181
-2.26013007,5.80950766,0.00059229,0.24685377,0.43127233,0.71414085,0.29988350,3.69592979,0.03649898,1.65687718
-2.25412706,5.90602202,0.00054495,0.25149140,0.43957638,0.72421608,0.30272981,3.75690796,0.03769086,1.68570347
-2.24812406,5.97761834,0.00050242,0.25526153,0.44570403,0.73114568,0.30402313,3.80346644,0.03877372,1.70564308
-2.24212106,6.02307565,0.00046430,0.25810907,0.44958295,0.73480119,0.30374398,3.83477371,0.03972975,1.71642101
-2.23611806,6.04171203,0.00043027,0.25999289,0.45118703,0.73513176,0.30190600,3.85031392,0.04054239,1.71794101
-2.23011506,6.03339318,0.00040015,0.26088611,0.45053635,0.73216567,0.29855538,3.84989241,0.04119679,1.71028607
-2.22411206,5.99852437,0.00037389,0.26077609,0.44769558,0.72600950,0.29376947,3.83363151,0.04168018,1.69371309
-2.21810905,5.93802705,0.00035158,0.25966414,0.44277095,0.71684506,0.28765450,3.80195731,0.04198220,1.66864217
-2.21210605,5.85330148,0.00033344,0.25756511,0.43590583,0.70492447,0.28034268,3.75557849,0.04209535,1.63564102
-2.20610305,5.74617771,0.00031984,0.25450672,0.42727525,0.69056353,0.27198879,3.69545831,0.04201523,1.59540524
-2.20010005,5.61885713,0.00031130,0.25052869,0.41707969,0.67413376,0.26276634,3.62278136,0.04174087,1.54873536
-2.19409705,5.47384727,0.00030847,0.24568186,0.40553817,0.65605343,0.25286362,3.53891643,0.04127486,1.49651174
-2.18809405,5.31389257,0.00031214,0.24002706,0.39288130,0.63677807,0.24247956,3.44537706,0.04062353,1.43966828
-2.18209105,5.14190360,0.00032325,0.23363392,0.37934431,0.61679056,0.23181983,3.34378131,0.03979695,1.37916610
-2.17608804,4.96088742,0.00034284,0.22657962,0.36516053,0.59659134,0.22109291,3.23581214,0.03880881,1.31596820
-2.17008504,4.77388106,0.00037210,0.21894744,0.35055551,0.57668881,0.21050665,3.12317953,0.03767628,1.25101612
-2.16408204,4.58389017,0.00041232,0.21082539,0.33574204,0.55759029,0.20026494,3.00758561,0.03641964,1.18520920
-2.15807904,4.39383423,0.00046488,0.20230465,0.32091621,0.53979352,0.19056485,2.89069340,0.03506193,1.11938736
-2.15207604,4.20649930,0.00053123,0.19347810,0.30625456,0.52377891,0.18159411,2.77409985,0.03362838,1.05431755
-2.14607304,4.02449894,0.00061287,0.18443877,0.29191247,0.51000249,0.17352881,2.65931352,0.03214583,0.99068435
-2.14007004,3.85024346,0.00071132,0.17527838,0.27802370,0.49888960,0.16653155,2.54773685,0.03064206,0.92908455
-2.13406703,3.68591708,0.00082805,0.16608595,0.26470089,0.49082926,0.16074973,2.44065300,0.02914508,0.87002569
-2.12806403,3.53346254,0.00096447,0.15694647,0.25203710,0.48616916,0.15631409,2.33921674,0.02768239,0.81392815
-2.12206103,3.39457218,0.00112184,0.14793976,0.24010799,0.48521116,0.15333745,2.24444889,0.02628024,0.76113022
-2.11605803,3.27068440,0.00130126,0.13913944,0.22897450,0.48820737,0.15191349,2.15723379,0.02496294,0.71189575
-2.11005503,3.16298443,0.00150356,0.13061217,0.21868587,0.49535672,0.15211578,2.07831878,0.02375218,0.66642345
-2.10405203,3.07240817,0.00172926,0.12241693,0.20928262,0.50680201,0.15399685,2.00831534,0.02266650,0.62485729
-2.09804902,2.99964810,0.00197851,0.11460470,0.20079938,0.52262764,0.15758742,1.94770087,0.02172075,0.58729722
-2.09204602,2.94516030,0.00225102,0.10721812,0.19326731,0.54285795,0.16289584,1.89682080,0.02092576,0.55380962
-2.08604302,2.90917206,0.00254600,0.10029152,0.18671600,0.56745649,0.16990771,1.85589049,0.02028809,0.52443672
-2.08004002,2.89168945,0.00286217,0.09385099,0.18117464,0.59632622,0.17858581,1.82499668,0.01980989,0.49920476
-2.07403702,2.89250495,0.00319765,0.08791465,0.17667257,0.62931097,0.18887041,1.80409849,0.01948894,0.47813025
-2.06803402,2.91120501,0.00355002,0.08249306,0.17323893,0.66619805,0.20067996,1.79302803,0.01931878,0.46122433
-2.06203102,2.94717786,0.00391631,0.07758967,0.17090177,0.70672244,0.21391221,1.79149093,0.01928899,0.44849503
-2.05602801,2.99962217,0.00429301,0.07320137,0.16968639,0.75057221,0.22844587,1.79906721,0.01938558,0.43994735
-2.05002501,3.06755672,0.00467611,0.06931912,0.16961330,0.79739541,0.24414269,1.81521301,0.01959146,0.43558162
-2.04402201,3.14983177,0.00506122,0.06592857,0.17069578,0.84680805,0.26085000,1.83926375,0.01988707,0.43538999
-2.03801901,3.24514243,0.00544362,0.06301072,0.17293728,0.89840302,0.27840364,1.87043911,0.02025094,0.43935172
-2.03201601,3.35204412,0.00581837,0.06054257,0.17632889,0.95175950,0.29663115,1.90785048,0.02066043,0.44742742
-2.02601301,3.46897032,0.00618044,0.05849772,0.18084693,1.00645238,0.31535510,1.95051099,0.02109241,0.45955270
-2.02001001,3.59425221,0.00652485,0.05684703,0.18645101,1.06206124,0.33439644,1.99734837,0.02152397,0.47563175
-2.01400700,3.72613991,0.00684675,0.05555917,0.19308252,1.11817830,0.35357768,2.04722070,0.02193306,0.49553104
-2.00800400,3.86282463,0.00714164,0.05460119,0.20066373,1.17441471,0.37272572,2.09893453,0.02229912,0.51907372
-2.00200100,4.00246100,0.00740542,0.05393898,0.20909763,1.23040496,0.39167422,2.15126537,0.02260366,0.54603488
-1.99599800,4.14318890,0.00763452,0.05353776,0.21826843,1.28580874,0.41026540,2.20297957,0.02283066,0.57613800
-1.98999500,4.28315387,0.00782602,0.05336250,0.22804279,1.34031038,0.42835109,2.25285717,0.02296699,0.60905284
-1.98399200,4.42052563,0.00797769,0.05337821,0.23827168,1.39361560,0.44579316,2.29971484,0.02300262,0.64439489
-1.97798899,4.55351409,0.00808805,0.05355030,0.24879284,1.44544593,0.46246308,2.34242811,0.02293078,0.68172643
-1.97198599,4.68038288,0.00815640,0.05384483,0.25943370,1.49553111,0.47824110,2.37995212,0.02274793,0.72055937
-1.96598299,4.79946020,0.00818277,0.05422868,0.27001470,1.54360022,0.49301466,2.41134030,0.02245374,0.76035977
-1.95997999,4.90914757,0.00816795,0.05466979,0.28035280,1.58937206,0.50667674,2.43576026,0.02205083,0.80055401
-1.95397699,5.00792697,0.00811339,0.05513723,0.29026513,1.63254602,0.51912390,2.45250663,0.02154452,0.84053659
-1.94797399,5.09436726,0.00802114,0.05560141,0.29957259,1.67279401,0.53025459,2.46101041,0.02094247,0.87967930
-1.94197099,5.16713069,0.00789372,0.05603417,0.30810345,1.70975464,0.53996777,2.46084506,0.02025424,0.91734180
-1.93596798,5.22498054,0.00773409,0.05640890,0.31569656,1.74303036,0.54816208,2.45172906,0.01949089,0.95288312
-1.92996498,5.26679066,0.00754548,0.05670073,0.32220449,1.77218818,0.55473582,2.43352544,0.01866449,0.98567411
-1.92396198,5.29155748,0.00733129,0.05688670,0.32749615,1.79676458,0.55958781,2.40623851,0.01778768,1.01511034
-1.91795898,5.29841498,0.00709502,0.05694597,0.33145918,1.81627446,0.56261909,2.37000812,0.01687324,1.04062529
-1.91195598,5.28665237,0.00684014,0.05686007,0.33400186,1.83022423,0.56373564,2.32510209,0.01593371,1.06170327
-1.90595298,5.25573421,0.00657004,0.05661318,0.33505463,1.83812850,0.56285182,2.27190703,0.01498105,1.07789189
-1.89994997,5.20532205,0.00628795,0.05619241,0.33457120,1.83952948,0.55989448,2.21091813,0.01402633,1.08881352
-1.89394697,5.13529650,0.00599689,0.05558817,0.33252922,1.83401820,0.55480744,2.14272818,0.01307959,1.09417534
-1.88794397,5.04577808,0.00569964,0.05479441,0.32893050,1.82125635,0.54755605,2.06801615,0.01214962,1.09377771
-1.88194097,4.93714552,0.00539874,0.05380892,0.32380085,1.80099737,0.53813155,1.98753553,0.01124392,1.08752028
-1.87593797,4.81004951,0.00509646,0.05263360,0.31718948,1.77310542,0.52655489,1.90210268,0.01036869,1.07540579
-1.86993497,4.66542062,0.00479483,0.05127458,0.30916792,1.73757121,0.51287971,1.81258506,0.00952882,1.05754104
-1.86393197,4.50446986,0.00449565,0.04974239,0.29982858,1.69452326,0.49719423,1.71988970,0.00872797,1.03413519
-1.85792896,4.32868102,0.00420049,0.04805187,0.28928287,1.64423415,0.47962183,1.62495169,0.00796872,1.00549504
-1.85192596,4.13979413,0.00391078,0.04622215,0.27765893,1.58712088,0.46032031,1.52872287,0.00725262,0.97201770
-1.84592296,3.93978017,0.00362775,0.04427637,0.26509906,1.52373941,0.43947958,1.43216068,0.00658038,0.93418055
-1.83991996,3.73080732,0.00335251,0.04224142,0.25175674,1.45477333,0.41731813,1.33621727,0.00595203,0.89252903
-1.83391696,3.51519998,0.00308604,0.04014748,0.23779351,1.38101731,0.39407816,1.24182891,0.00536698,0.84766256
-1.82791396,3.29539175,0.00282924,0.03802748,0.22337566,1.30335608,0.37001972,1.14990582,0.00482423,0.80021913
-1.82191096,3.07387433,0.00258287,0.03591658,0.20867081,1.22273991,0.34541415,1.06132255,0.00432244,0.75085911
-1.81590795,2.85314428,0.00234764,0.03385142,0.19384457,1.14015790,0.32053706,0.97690893,0.00386005,0.70024890
-1.80990495,2.63564978,0.00212412,0.03186949,0.17905723,1.05661029,0.29566118,0.89744177,0.00343532,0.64904496
-1.80390195,2.42373935,0.00191283,0.03000835,0.16446083,0.97308112,0.27104956,0.82363745,0.00304647,0.59787887
-1.79789895,2.21961464,0.00171415,0.02830493,0.15019637,0.89051256,0.24694917,0.75614526,0.00269166,0.54734381
-1.79189595,2.02528874,0.00152836,0.02679478,0.13639157,0.80978177,0.22358539,0.69554172,0.00236904,0.49798299
-1.78589295,1.84255131,0.00135563,0.02551134,0.12315899,0.73168148,0.20115751,0.64232566,0.00207680,0.45028032
-1.77988994,1.67294156,0.00119601,0.02448531,0.11059474,0.65690463,0.17983532,0.59691424,0.00181316,0.40465346
-1.77388694,1.51772934,0.00104941,0.02374393,0.09877765,0.58603376,0.15975705,0.55963953,0.00157642,0.36144947
