energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.66983492,1.57249745,0.00898150,0.02346874,1.07407056,0.00000000,1.26840788,0.57100047
-5.66383192,1.51159964,0.00984446,0.02227203,1.03184241,0.00000000,1.21448297,0.54648315
-5.65782891,1.45281442,0.01075663,0.02119626,0.99084200,0.00000000,1.16164339,0.52307406
-5.65182591,1.39686663,0.01171217,0.02027380,0.95153115,0.00000000,1.11040569,0.50108090
-5.64582291,1.34433783,0.01270397,0.01953666,0.91427327,0.00000000,1.06117565,0.48075359
-5.63981991,1.29566302,0.01372367,0.01901624,0.87933189,0.00000000,1.01424884,0.46228314
-5.63381691,1.25113411,0.01476185,0.01874320,0.84687358,0.00000000,0.96981582,0.44580306
-5.62781391,1.21090899,0.01580818,0.01874726,0.81697475,0.00000000,0.92797139,0.43139287
-5.62181091,1.17502536,0.01685167,0.01905712,0.78963159,0.00000000,0.88872683,0.41908341
-5.61580790,1.14341791,0.01788090,0.01970018,0.76477236,0.00000000,0.85202440,0.40886334
-5.60980490,1.11593772,0.01888434,0.02070234,0.74227116,0.00000000,0.81775288,0.40068633
-5.60380190,1.09237244,0.01985061,0.02208756,0.72196222,0.00000000,0.78576354,0.39447856
-5.59779890,1.07246603,0.02076882,0.02387739,0.70365410,0.00000000,0.75588537,0.39014582
-5.59179590,1.05593691,0.02162876,0.02609032,0.68714280,0.00000000,0.72793918,0.38757997
-5.58579290,1.04249379,0.02242127,0.02874101,0.67222343,0.00000000,0.70174972,0.38666441
-5.57978989,1.03184819,0.02313834,0.03183937,0.65869981,0.00000000,0.67715570,0.38727815
-5.57378689,1.02372356,0.02377333,0.03538958,0.64639178,0.00000000,0.65401721,0.38929859
-5.56778389,1.01786073,0.02432103,0.03938902,0.63514012,0.00000000,0.63222070,0.39260280
-5.56178089,1.01401970,0.02477773,0.04382722,0.62480907,0.00000000,0.61168145,0.39706757
-5.55577789,1.01197846,0.02514119,0.04868482,0.61528663,0.00000000,0.59234382,0.40256821
-5.54977489,1.01152907,0.02541054,0.05393272,0.60648305,0.00000000,0.57417957,0.40897661
-5.54377189,1.01247201,0.02558616,0.05953139,0.59832774,0.00000000,0.55718461,0.41615876
-5.53776888,1.01460946,0.02566953,0.06543051,0.59076524,0.00000000,0.54137459,0.42397210
-5.53176588,1.01773838,0.02566301,0.07156882,0.58375058,0.00000000,0.52677981,0.43226314
-5.52576288,1.02164426,0.02556964,0.07787457,0.57724457,0.00000000,0.51343976,0.44086572
-5.51975988,1.02609625,0.02539294,0.08426619,0.57120943,0.00000000,0.50139774,0.44960005
-5.51375688,1.03084413,0.02513672,0.09065360,0.56560508,0.00000000,0.49069576,0.45827303
-5.50775388,1.03561772,0.02480492,0.09693983,0.56038637,0.00000000,0.48137003,0.46667974
-5.50175088,1.04012864,0.02440149,0.10302315,0.55550135,0.00000000,0.47344707,0.47460626
-5.49574787,1.04407463,0.02393032,0.10879954,0.55089063,0.00000000,0.46694067,0.48183381
-5.48974487,1.04714602,0.02339518,0.11416542,0.54648787,0.00000000,0.46184944,0.48814389
-5.48374187,1.04903400,0.02279977,0.11902059,0.54222096,0.00000000,0.45815519,0.49332433
-5.47773887,1.04944010,0.02214772,0.12327131,0.53801409,0.00000000,0.45582178,0.49717576
-5.47173587,1.04808619,0.02144270,0.12683317,0.53379000,0.00000000,0.45479445,0.49951831
-5.46573287,1.04472443,0.02068853,0.12963396,0.52947249,0.00000000,0.45499955,0.50019802
-5.45972986,1.03914628,0.01988921,0.13161611,0.52498874,0.00000000,0.45634444,0.49909263
-5.45372686,1.03119019,0.01904911,0.13273882,0.52027122,0.00000000,0.45871765,0.49611644
-5.44772386,1.02074735,0.01817300,0.13297958,0.51525917,0.00000000,0.46198912,0.49122385
-5.44172086,1.00776522,0.01726610,0.13233522,0.50989935,0.00000000,0.46601071,0.48441158
-5.43571786,0.99224874,0.01633413,0.13082231,0.50414618,0.00000000,0.47061699,0.47571928
-5.42971486,0.97425919,0.01538329,0.12847697,0.49796140,0.00000000,0.47562630,0.46522858
-5.42371186,0.95391094,0.01442020,0.12535402,0.49131313,0.00000000,0.48084248,0.45306078
-5.41770885,0.93136643,0.01345178,0.12152575,0.48417474,0.00000000,0.48605707,0.43937323
-5.41170585,0.90682996,0.01248520,0.11708009,0.47652372,0.00000000,0.49105242,0.42435465
-5.40570285,0.88054065,0.01152768,0.11211853,0.46834060,0.00000000,0.49560553,0.40821991
-5.39969985,0.85276526,0.01058634,0.10675375,0.45960830,0.00000000,0.49949285,0.39120425
-5.39369685,0.82379140,0.00966802,0.10110720,0.45031202,0.00000000,0.50249584,0.37355758
-5.38769385,0.79392152,0.00877915,0.09530663,0.44043971,0.00000000,0.50440730,0.35553903
-5.38169085,0.76346816,0.00792556,0.08948377,0.42998331,0.00000000,0.50503826,0.33741203
-5.37568784,0.73275053,0.00711235,0.08377221,0.41894061,0.00000000,0.50422513,0.31944010
-5.36968484,0.70209265,0.00634383,0.07830551,0.40731769,0.00000000,0.50183685,0.30188353
-5.36368184,0.67182291,0.00562337,0.07321568,0.39513184,0.00000000,0.49778172,0.28499699
-5.35767884,0.64227483,0.00495344,0.06863191,0.38241464,0.00000000,0.49201346,0.26902795
-5.35167584,0.61378874,0.00433554,0.06467966,0.36921513,0.00000000,0.48453623,0.25421594
-5.34567284,0.58671399,0.00377027,0.06147990,0.35560269,0.00000000,0.47540833,0.24079234
-5.33966983,0.56141119,0.00325735,0.05914864,0.34166945,0.00000000,0.46474418,0.22898056
-5.33366683,0.53825395,0.00279574,0.05779639,0.32753213,0.00000000,0.45271451,0.21899641
-5.32766383,0.51762983,0.00238370,0.05752773,0.31333287,0.00000000,0.43954464,0.21104818
-5.32166083,0.49993989,0.00201892,0.05844067,0.29923931,0.00000000,0.42551079,0.20533651
-5.31565783,0.48559668,0.00169862,0.06062580,0.28544347,0.00000000,0.41093456,0.20205350
-5.30965483,0.47502025,0.00141971,0.06416516,0.27215969,0.00000000,0.39617571,0.20138113
-5.30365183,0.46863229,0.00117885,0.06913066,0.25962161,0.00000000,0.38162349,0.20348870
-5.29764882,0.46684817,0.00097261,0.07558226,0.24807812,0.00000000,0.36768682,0.20852934
-5.29164582,0.47006719,0.00079751,0.08356557,0.23778868,0.00000000,0.35478364,0.21663565
-5.28564282,0.47866116,0.00065015,0.09310926,0.22901786,0.00000000,0.34332983,0.22791438
-5.27963982,0.49296168,0.00052727,0.10422215,0.22202946,0.00000000,0.33372794,0.24244061
-5.27363682,0.51324666,0.00042578,0.11689017,0.21708027,0.00000000,0.32635619,0.26025145
-5.26763382,0.53972643,0.00034282,0.13107341,0.21441364,0.00000000,0.32155804,0.28133968
-5.26163082,0.57253008,0.00027576,0.14670329,0.21425310,0.00000000,0.31963243,0.30564768
-5.25562781,0.61169279,0.00022226,0.16368025,0.21679592,0.00000000,0.32082522,0.33306195
-5.24962481,0.65714440,0.00018023,0.18187202,0.22220716,0.00000000,0.32532173,0.36340879
-5.24362181,0.70870026,0.00014784,0.20111272,0.23061386,0.00000000,0.33324074,0.39645124
-5.23761881,0.76605458,0.00012349,0.22120301,0.24210001,0.00000000,0.34462993,0.43188792
-5.23161581,0.82877702,0.00010584,0.24191132,0.25670196,0.00000000,0.35946300,0.46935384
-5.22561281,0.89631279,0.00009374,0.26297644,0.27440484,0.00000000,0.37763842,0.50842350
-5.21960980,0.96798670,0.00008621,0.28411132,0.29513988,0.00000000,0.39897989,0.54861631
-5.21360680,1.04301131,0.00008247,0.30500821,0.31878293,0.00000000,0.42323862,0.58940452
-5.20760380,1.12049920,0.00008185,0.32534488,0.34515430,0.00000000,0.45009738,0.63022325
-5.20160080,1.19947930,0.00008381,0.34479200,0.37402006,0.00000000,0.47917624,0.67048276
-5.19559780,1.27891693,0.00008792,0.36302119,0.40509495,0.00000000,0.51004022,0.70958233
-5.18959480,1.35773713,0.00009383,0.37971363,0.43804699,0.00000000,0.54220834,0.74692547
-5.18359180,1.43485065,0.00010128,0.39456886,0.47250373,0.00000000,0.57516444,0.78193587
-5.17758879,1.50918171,0.00011004,0.40731342,0.50806020,0.00000000,0.60836911,0.81407349
-5.17158579,1.57969672,0.00011996,0.41770894,0.54428825,0.00000000,0.64127277,0.84285022
-5.16558279,1.64543286,0.00013096,0.42555938,0.58074727,0.00000000,0.67332952,0.86784437
-5.15957979,1.70552535,0.00014297,0.43071707,0.61699572,0.00000000,0.70401123,0.88871339
-5.15357679,1.75923248,0.00015600,0.43308730,0.65260318,0.00000000,0.73282169,0.90520431
-5.14757379,1.80595714,0.00017011,0.43263126,0.68716253,0.00000000,0.75931008,0.91716135
-5.14157079,1.84526394,0.00018543,0.42936711,0.72030146,0.00000000,0.78308346,0.92453039
-5.13556778,1.87689126,0.00020215,0.42336936,0.75169311,0.00000000,0.80381779,0.92735999
-5.12956478,1.90075733,0.00022056,0.41476627,0.78106504,0.00000000,0.82126689,0.92579902
-5.12356178,1.91696035,0.00024101,0.40373572,0.80820630,0.00000000,0.83526923,0.92009080
-5.11755878,1.92577228,0.00026400,0.39049952,0.83297209,0.00000000,0.84575198,0.91056425
-5.11155578,1.92762680,0.00029013,0.37531656,0.85528585,0.00000000,0.85273246,0.89762215
-5.10555278,1.92310189,0.00032015,0.35847496,0.87513874,0.00000000,0.85631674,0.88172730
-5.09954977,1.91289786,0.00035497,0.34028377,0.89258650,0.00000000,0.85669559,0.86338712
-5.09354677,1.89781201,0.00039567,0.32106440,0.90774401,0.00000000,0.85413812,0.84313729
-5.08754377,1.87871113,0.00044353,0.30114212,0.92077799,0.00000000,0.84898324,0.82152538
-5.08154077,1.85650327,0.00050004,0.28083811,0.93189823,0.00000000,0.84162974,0.79909505
-5.07553777,1.83211018,0.00056690,0.26046221,0.94134811,0.00000000,0.83252522,0.77637156
-5.06953477,1.80644181,0.00064603,0.24030652,0.94939497,0.00000000,0.82215467,0.75384914
-5.06353177,1.78037407,0.00073958,0.22064030,0.95632102,0.00000000,0.81102907,0.73198081
-5.05752876,1.75473072,0.00084990,0.20170591,0.96241526,0.00000000,0.79967468,0.71117087
-5.05152576,1.73027022,0.00097957,0.18371610,0.96796701,0.00000000,0.78862327,0.69177024
-5.04552276,1.70767774,0.00113129,0.16685253,0.97326123,0.00000000,0.77840368,0.67407469
-5.03951976,1.68756220,0.00130789,0.15126538,0.97857570,0.00000000,0.76953472,0.65832574
-5.03351676,1.67045804,0.00151228,0.13707404,0.98418009,0.00000000,0.76251958,0.64471387
-5.02751376,1.65683078,0.00174732,0.12436858,0.99033648,0.00000000,0.75784129,0.63338361
-5.02151076,1.64708537,0.00201577,0.11321202,0.99730096,0.00000000,0.75595925,0.62443990
-5.01550775,1.64157603,0.00232015,0.10364294,1.00532558,0.00000000,0.75730616,0.61795515
-5.00950475,1.64061616,0.00266265,0.09567850,1.01466013,0.00000000,0.76228504,0.61397622
-5.00350175,1.64448700,0.00304498,0.08931753,1.02555289,0.00000000,0.77126580,0.61253092
-4.99749875,1.65344382,0.00346825,0.08454359,1.03824973,0.00000000,0.78458105,0.61363323
-4.99149575,1.66771851,0.00393278,0.08132791,1.05299116,0.00000000,0.80252065,0.61728710
-4.98549275,1.68751804,0.00443806,0.07963199,1.07000678,0.00000000,0.82532505,0.62348828
-4.97948974,1.71301842,0.00498256,0.07940998,1.08950716,0.00000000,0.85317721,0.63222428
-4.97348674,1.74435427,0.00556366,0.08061062,1.11167329,0.00000000,0.88619335,0.64347241
-4.96748374,1.78160463,0.00617760,0.08317886,1.13664385,0.00000000,0.92441306,0.65719615
-4.96148074,1.82477598,0.00681948,0.08705716,1.16450117,0.00000000,0.96778903,0.67334021
-4.95547774,1.87378369,0.00748321,0.09218638,1.19525667,0.00000000,1.01617744,0.69182482
-4.94947474,1.92843354,0.00816167,0.09850651,1.22883667,0.00000000,1.06932955,0.71253976
-4.94347174,1.98840493,0.00884679,0.10595707,1.26507002,0.00000000,1.12688549,0.73533878
-4.93746873,2.05323739,0.00952974,0.11447740,1.30367833,0.00000000,1.18837096,0.76003503
-4.93146573,2.12232201,0.01020117,0.12400673,1.34427007,0.00000000,1.25319772,0.78639792
-4.92546273,2.19489899,0.01085148,0.13448415,1.38633930,0.00000000,1.32066814,0.81415203
-4.91945973,2.27006218,0.01147118,0.14584844,1.42926974,0.00000000,1.38998441,0.84297819
-4.91345673,2.34677109,0.01205116,0.15803778,1.47234443,0.00000000,1.46026236,0.87251695
-4.90745373,2.42387031,0.01258311,0.17098934,1.51476093,0.00000000,1.53054963,0.90237441
-4.90145073,2.50011577,0.01305983,0.18463873,1.55565184,0.00000000,1.59984772,0.93213015
-4.89544772,2.57420679,0.01347558,0.19891925,1.59410970,0.00000000,1.66713717,0.96134696
-4.88944472,2.64482255,0.01382636,0.21376106,1.62921542,0.00000000,1.73140480,0.98958182
-4.88344172,2.71066106,0.01411017,0.22909012,1.66006879,0.00000000,1.79167182,1.01639757
-4.87743872,2.77047885,0.01432711,0.24482708,1.68581977,0.00000000,1.84702159,1.04137467
-4.87143572,2.82312922,0.01447953,0.26088604,1.70569889,0.00000000,1.89662562,1.06412235
-4.86543272,2.86759715,0.01457199,0.27717330,1.71904523,0.00000000,1.93976664,1.08428869
-4.85942971,2.90302908,0.01461115,0.29358622,1.72533073,0.00000000,1.97585762,1.10156893
-4.85342671,2.92875610,0.01460557,0.31001221,1.72417939,0.00000000,2.00445580,1.11571184
-4.84742371,2.94430965,0.01456542,0.32632807,1.71538055,0.00000000,2.02527122,1.12652381
-4.84142071,2.94942894,0.01450212,0.34239966,1.69889566,0.00000000,2.03816928,1.13387048
-4.83541771,2.94406012,0.01442786,0.35808214,1.67485813,0.00000000,2.04316752,1.13767624
-4.82941471,2.92834765,0.01435514,0.37322085,1.64356660,0.00000000,2.04042681,1.13792154
-4.82341171,2.90261854,0.01429621,0.38765283,1.60547192,0.00000000,2.03023768,1.13463844
-4.81740870,2.86736078,0.01426259,0.40120907,1.56115870,0.00000000,2.01300258,1.12790492
-4.81140570,2.82319736,0.01426449,0.41371747,1.51132253,0.00000000,1.98921522,1.11783825
-4.80540270,2.77085747,0.01431040,0.42500657,1.45674393,0.00000000,1.95943803,1.10458801
-4.79939970,2.71114668,0.01440661,0.43490971,1.39826060,0.00000000,1.92427916,1.08832925
-4.79339670,2.64491756,0.01455696,0.44326977,1.33673915,0.00000000,1.88436999,1.06925607
-4.78739370,2.57304234,0.01476251,0.44994413,1.27304769,0.00000000,1.84034439,1.04757622
-4.78139070,2.49638877,0.01502153,0.45480973,1.20803046,0.00000000,1.79282057,1.02350663
-4.77538769,2.41580011,0.01532938,0.45776801,1.14248552,0.00000000,1.74238622,0.99727034
-4.76938469,2.33207997,0.01567873,0.45874951,1.07714618,0.00000000,1.68958750,0.96909456
-4.76338169,2.24598205,0.01605974,0.45771786,1.01266679,0.00000000,1.63492203,0.93921011
-4.75737869,2.15820498,0.01646042,0.45467313,0.94961305,0.00000000,1.57883578,0.90785174
-4.75137569,2.06939166,0.01686706,0.44965419,0.88845694,0.00000000,1.52172384,0.87525944
-4.74537269,1.98013259,0.01726475,0.44274005,0.82957585,0.00000000,1.46393433,0.84168016
-4.73936968,1.89097247,0.01763793,0.43405010,0.77325567,0.00000000,1.40577499,0.80736993
-4.73336668,1.80241887,0.01797102,0.42374326,0.71969715,0.00000000,1.34752170,0.77259582
-4.72736368,1.71495230,0.01824896,0.41201592,0.66902476,0.00000000,1.28942813,0.73763764
-4.72136068,1.62903641,0.01845786,0.39909884,0.62129745,0.00000000,1.23173558,0.70278905
-4.71535768,1.54512756,0.01858542,0.38525308,0.57652044,0.00000000,1.17468251,0.66835779
-4.70935468,1.46368287,0.01862148,0.37076500,0.53465724,0.00000000,1.11851272,0.63466505
-4.70335168,1.38516600,0.01855833,0.35594061,0.49564148,0.00000000,1.06348185,0.60204369
-4.69734867,1.31005037,0.01839098,0.34109925,0.45938766,0.00000000,1.00986163,0.57083538
-4.69134567,1.23881921,0.01811729,0.32656688,0.42580067,0.00000000,0.95794158,0.54138657
-4.68534267,1.17196258,0.01773804,0.31266908,0.39478364,0.00000000,0.90802801,0.51404349
-4.67933967,1.10997125,0.01725679,0.29972393,0.36624386,0.00000000,0.86044041,0.48914607
-4.67333667,1.05332777,0.01667975,0.28803489,0.34009695,0.00000000,0.81550534,0.46702117
-4.66733367,1.00249509,0.01601543,0.27788379,0.31626911,0.00000000,0.77354814,0.44797512
-4.66133067,0.95790329,0.01527434,0.26952418,0.29469773,0.00000000,0.73488292,0.43228589
-4.65532766,0.91993503,0.01446853,0.26317495,0.27533062,0.00000000,0.69980141,0.42019510
-4.64932466,0.88891044,0.01361117,0.25901462,0.25812407,0.00000000,0.66856108,0.41190014
-4.64332166,0.86507228,0.01271605,0.25717614,0.24304016,0.00000000,0.64137336,0.40754676
-4.63731866,0.84857207,0.01179716,0.25774253,0.23004352,0.00000000,0.61839254,0.40722231
-4.63131566,0.83945794,0.01086823,0.26074349,0.21909807,0.00000000,0.59970581,0.41095007
-4.62531266,0.83766496,0.00994231,0.26615290,0.21016376,0.00000000,0.58532526,0.41868484
-4.61930965,0.84300858,0.00903151,0.27388768,0.20319386,0.00000000,0.57518204,0.43031016
-4.61330665,0.85518160,0.00814666,0.28380779,0.19813269,0.00000000,0.56912326,0.44563738
-4.60730365,0.87375517,0.00729715,0.29571780,0.19491420,0.00000000,0.56691188,0.46440675
-4.60130065,0.89818387,0.00649079,0.30936974,0.19346127,0.00000000,0.56822955,0.48629069
-4.59529765,0.92781511,0.00573374,0.32446769,0.19368582,0.00000000,0.57268266,0.51089927
-4.58929465,0.96190247,0.00503054,0.34067373,0.19548967,0.00000000,0.57981132,0.53778795
-4.58329165,0.99962283,0.00438415,0.35761544,0.19876604,0.00000000,0.58910103,0.56646731
-4.57728864,1.04009671,0.00379608,0.37489463,0.20340157,0.00000000,0.59999670,0.59641467
-4.57128564,1.08241108,0.00326651,0.39209739,0.20927862,0.00000000,0.61191856,0.62708723
-4.56528264,1.12564389,0.00279449,0.40880483,0.21627778,0.00000000,0.62427937,0.65793631
-4.55927964,1.16888948,0.00237810,0.42460459,0.22428022,0.00000000,0.63650231,0.68842219
-4.55327664,1.21128366,0.00201465,0.43910250,0.23316995,0.00000000,0.64803894,0.71802903
-4.54727364,1.25202779,0.00170089,0.45193414,0.24283560,0.00000000,0.65838659,0.74627928
-4.54127064,1.29041071,0.00143314,0.46277588,0.25317170,0.00000000,0.66710450,0.77274704
-4.53526763,1.32582769,0.00120750,0.47135499,0.26407948,0.00000000,0.67382830,0.79706977
-4.52926463,1.35779587,0.00101994,0.47745846,0.27546694,0.00000000,0.67828218,0.81895793
-4.52326163,1.38596541,0.00086647,0.48094028,0.28724841,0.00000000,0.68028850,0.83820213
-4.51725863,1.41012625,0.00074317,0.48172678,0.29934360,0.00000000,0.67977459,0.85467759
-4.51125563,1.43021028,0.00064635,0.47982004,0.31167621,0.00000000,0.67677654,0.86834563
-4.50525263,1.44628909,0.00057250,0.47529911,0.32417233,0.00000000,0.67144005,0.87925242
-4.49924962,1.45856757,0.00051840,0.46831910,0.33675874,0.00000000,0.66401842,0.88752494
-4.49324662,1.46737406,0.00048111,0.45910830,0.34936127,0.00000000,0.65486792,0.89336455
-4.48724362,1.47314747,0.00045797,0.44796333,0.36190354,0.00000000,0.64444082,0.89703851
-4.48124062,1.47642239,0.00044659,0.43524265,0.37430604,0.00000000,0.63327643,0.89886999
-4.47523762,1.47781279,0.00044485,0.42135873,0.38648585,0.00000000,0.62199050,0.89922701
-4.46923462,1.47799519,0.00045085,0.40676905,0.39835699,0.00000000,0.61126339,0.89851095
-4.46323162,1.47769195,0.00046293,0.39196636,0.40983145,0.00000000,0.60182728,0.89714509
-4.45722861,1.47765527,0.00047963,0.37746842,0.42082099,0.00000000,0.59445271,0.89556367
-4.45122561,1.47865227,0.00049964,0.36380750,0.43123940,0.00000000,0.58993469,0.89420181
-4.44522261,1.48145137,0.00052182,0.35151984,0.44100542,0.00000000,0.58907839,0.89348661
-4.43921961,1.48681003,0.00054516,0.34113527,0.45004580,0.00000000,0.59268454,0.89382953
-4.43321661,1.49546362,0.00056878,0.33316708,0.45829862,0.00000000,0.60153448,0.89562007
-4.42721361,1.50811520,0.00059189,0.32810212,0.46571634,0.00000000,0.61637478,0.89922066
-4.42121061,1.52542569,0.00061382,0.32639136,0.47226863,0.00000000,0.63790135,0.90496250
-4.41520760,1.54800408,0.00063398,0.32844070,0.47794454,0.00000000,0.66674297,0.91314222
-4.40920460,1.57639718,0.00065187,0.33460212,0.48275394,0.00000000,0.70344426,0.92401883
-4.40320160,1.61107846,0.00066706,0.34516521,0.48672801,0.00000000,0.74844818,0.93781087
-4.39719860,1.65243597,0.00067923,0.36034908,0.48991874,0.00000000,0.80207822,0.95469322
-4.39119560,1.70075899,0.00068812,0.38029471,0.49239735,0.00000000,0.86452081,0.97479368
-4.38519260,1.75622385,0.00069355,0.40505803,0.49425172,0.00000000,0.93580824,0.99818887
-4.37918959,1.81887921,0.00069543,0.43460380,0.49558278,0.00000000,1.01580299,1.02489970
-4.37318659,1.88863140,0.00069373,0.46880058,0.49650027,0.00000000,1.10418420,1.05488647
-4.36718359,1.96523081,0.00068849,0.50741727,0.49711782,0.00000000,1.20043717,1.08804382
-4.36118059,2.04826024,0.00067983,0.55012142,0.49754776,0.00000000,1.30384687,1.12419594
-4.35517759,2.13712634,0.00066793,0.59647966,0.49789585,0.00000000,1.41349648,1.16309258
-4.34917459,2.23105531,0.00065299,0.64596079,0.49825635,0.00000000,1.52827161,1.20440627
-4.34317159,2.32909384,0.00063531,0.69794153,0.49870754,0.00000000,1.64687116,1.24773135
-4.33716858,2.43011628,0.00061520,0.75171542,0.49930806,0.00000000,1.76782503,1.29258535
-4.33116558,2.53283851,0.00059299,0.80650465,0.50009431,0.00000000,1.88951892,1.33841305
-4.32516258,2.63583906,0.00056907,0.86147503,0.50107898,0.00000000,2.01022606,1.38459364
-4.31915958,2.73758721,0.00054381,0.91575368,0.50225089,0.00000000,2.12814527,1.43045102
-4.31315658,2.83647776,0.00051762,0.96844909,0.50357623,0.00000000,2.24144436,1.47526736
-4.30715358,2.93087155,0.00049090,1.01867312,0.50500101,0.00000000,2.34830759,1.51829949
