energy_ev,total_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-4.32516258,3.53094399,1.86740890,2.57822014,0.01573416,0.23422119,0.96098150,0.00298951
-4.31915958,3.62799722,1.93557521,2.64456841,0.01629333,0.24376070,0.99043068,0.00303075
-4.31315658,3.72611069,2.00127382,2.71278942,0.01686158,0.25300068,1.01916798,0.00307396
-4.30715358,3.82443822,2.06347163,2.78248147,0.01743848,0.26178447,1.04677223,0.00311934
-4.30115058,3.92205545,2.12114415,2.85316792,0.01802307,0.26995653,1.07282048,0.00316695
-4.29514757,4.01799458,2.17330861,2.92431722,0.01861385,0.27736738,1.09690256,0.00321675
-4.28914457,4.11128416,2.21905845,2.99536711,0.01920887,0.28387872,1.11863610,0.00326854
-4.28314157,4.20099141,2.25759730,3.06575144,0.01980575,0.28936840,1.13768136,0.00332204
-4.27713857,4.28626437,2.28827055,3.13492750,0.02040185,0.29373510,1.15375489,0.00337691
-4.27113557,4.36637086,2.31059286,3.20240211,0.02099434,0.29690233,1.16664117,0.00343274
-4.26513257,4.44073179,2.32426954,3.26775455,0.02158028,0.29882164,1.17620151,0.00348908
-4.25912956,4.50894617,2.32921071,3.33065455,0.02215679,0.29947476,1.18237948,0.00354548
-4.25312656,4.57080610,2.32553691,3.39087414,0.02272105,0.29887454,1.18520260,0.00360149
-4.24712356,4.62630052,2.31357576,3.44829233,0.02327045,0.29706464,1.18477995,0.00365669
-4.24112056,4.67560709,2.29384941,3.50289221,0.02380253,0.29411791,1.18129588,0.00371067
-4.23511756,4.71907254,2.26705336,3.55475050,0.02431504,0.29013354,1.17500004,0.00376302
-4.22911456,4.75718257,2.23402748,3.60402030,0.02480587,0.28523308,1.16619428,0.00381337
-4.22311156,4.79052298,2.19572073,3.65090787,0.02527303,0.27955557,1.15521721,0.00386135
-4.21710855,4.81973430,2.15315129,3.69564517,0.02571450,0.27325194,1.14242723,0.00390659
-4.21110555,4.84546286,2.10736413,3.73845975,0.02612821,0.26647901,1.12818504,0.00394868
-4.20510255,4.86831104,2.05938822,3.77954418,0.02651183,0.25939339,1.11283654,0.00398718
-4.19909955,4.88879008,2.01019563,3.81902677,0.02686274,0.25214555,1.09669728,0.00402162
-4.19309655,4.90727809,1.96066443,3.85694590,0.02717791,0.24487433,1.08003906,0.00405146
-4.18709355,4.92398611,1.91154734,3.89322936,0.02745383,0.23770225,1.06307954,0.00407611
-4.18109055,4.93893422,1.86344760,3.92768050,0.02768644,0.23073171,1.04597539,0.00409492
-4.17508754,4.95193930,1.81680306,3.95997201,0.02787122,0.22404233,1.02881914,0.00410721
-4.16908454,4.96261526,1.77187913,3.98964801,0.02800318,0.21768948,1.01163994,0.00411225
-4.16308154,4.97038581,1.72877065,4.01613464,0.02807700,0.21170411,0.99440794,0.00410931
-4.15707854,4.97450924,1.68741238,4.03875860,0.02808719,0.20609372,0.97704199,0.00409769
-4.15107554,4.97411382,1.64759706,4.05677293,0.02802830,0.20084456,0.95942011,0.00407672
-4.14507254,4.96824197,1.60900017,4.06938873,0.02789516,0.19592472,0.94139193,0.00404583
-4.13906953,4.95590086,1.57120947,4.07581114,0.02768321,0.19128803,0.92279249,0.00400455
-4.13306653,4.93611670,1.53375794,4.07527793,0.02738873,0.18687860,0.90345642,0.00395255
-4.12706353,4.90798992,1.49615811,4.06709845,0.02700917,0.18263557,0.88323181,0.00388968
-4.12106053,4.87074836,1.45793597,4.05069129,0.02654346,0.17849798,0.86199295,0.00381597
-4.11505753,4.82379576,1.41866290,4.02561841,0.02599220,0.17440948,0.83965134,0.00373166
-4.10905453,4.76675308,1.37798380,3.99161431,0.02535791,0.17032258,0.81616438,0.00363722
-4.10305153,4.69949073,1.33564053,3.94860852,0.02464518,0.16620231,0.79154146,0.00353331
-4.09704852,4.62215010,1.29148937,3.89674050,0.02386068,0.16202913,0.76584717,0.00342082
-4.09104552,4.53515340,1.24551206,3.83636607,0.02301325,0.15780090,0.73920160,0.00330081
-4.08504252,4.43920160,1.19782021,3.76805512,0.02211371,0.15353390,0.71177787,0.00317452
-4.07903952,4.33526038,1.14865301,3.69258065,0.02117478,0.14926286,0.68379709,0.00304331
-4.07303652,4.22453518,1.09836884,3.61089965,0.02021078,0.14503997,0.65552108,0.00290867
-4.06703352,4.10843621,1.04743123,3.52412660,0.01923734,0.14093302,0.62724339,0.00277214
-4.06103052,3.98853543,0.99639040,3.43350089,0.01827103,0.13702268,0.59927901,0.00263527
-4.05502751,3.86651717,0.94586104,3.34034939,0.01732890,0.13339909,0.57195337,0.00249962
-4.04902451,3.74412472,0.89649778,3.24604597,0.01642810,0.13015789,0.54559103,0.00236667
-4.04302151,3.62310518,0.84896944,3.15196950,0.01558536,0.12739592,0.52050474,0.00223785
-4.03701851,3.50515476,0.80393314,3.05946218,0.01481654,0.12520674,0.49698515,0.00211444
-4.03101551,3.39186684,0.76200944,2.96978981,0.01413619,0.12367606,0.47529160,0.00199759
-4.02501251,3.28468466,0.72375936,2.88410560,0.01355711,0.12287747,0.45564433,0.00188827
-4.01900950,3.18486056,0.68966426,2.80341887,0.01308999,0.12286846,0.43821833,0.00178730
-4.01300650,3.09342301,0.66010900,2.72856979,0.01274307,0.12368700,0.42313889,0.00169528
-4.00700350,3.01115255,0.63536905,2.66021095,0.01252189,0.12534875,0.41047905,0.00161265
-4.00100050,2.93856732,0.61560175,2.59879637,0.01242905,0.12784507,0.40025883,0.00153965
-3.99499750,2.87591834,0.60084183,2.54457811,0.01246415,0.13114193,0.39244617,0.00147635
-3.98899450,2.82319438,0.59100121,2.49761030,0.01262373,0.13517972,0.38695952,0.00142264
-3.98299150,2.78013589,0.58587297,2.45776015,0.01290128,0.13987405,0.38367182,0.00137829
-3.97698849,2.74625698,0.58513901,2.42472526,0.01328743,0.14511751,0.38241570,0.00134291
-3.97098549,2.72087434,0.58838125,2.39805617,0.01377010,0.15078233,0.38298961,0.00131602
-3.96498249,2.70314158,0.59509570,2.37718284,0.01433481,0.15672386,0.38516464,0.00129705
-3.95897949,2.69208733,0.60470891,2.36144392,0.01496504,0.16278482,0.38869186,0.00128534
-3.95297649,2.68665539,0.61659620,2.35011729,0.01564267,0.16880002,0.39330971,0.00128020
-3.94697349,2.68574524,0.63010105,2.34245036,0.01634841,0.17460157,0.39875141,0.00128088
-3.94097049,2.68825106,0.64455488,2.33768894,0.01706237,0.18002418,0.40475203,0.00128665
-3.93496748,2.69309787,0.65929665,2.33510332,0.01776458,0.18491054,0.41105499,0.00129675
-3.92896448,2.69927330,0.67369160,2.33401063,0.01843554,0.18911635,0.41741798,0.00131044
-3.92296148,2.70585393,0.68714850,2.33379257,0.01905678,0.19251495,0.42361789,0.00132699
-3.91695848,2.71202544,0.69913485,2.33390804,0.01961135,0.19500136,0.42945488,0.00134570
-3.91095548,2.71709594,0.70918958,2.33390043,0.02008430,0.19649539,0.43475533,0.00136592
-3.90495248,2.72050260,0.71693285,2.33339957,0.02046310,0.19694392,0.43937382,0.00138702
-3.89894947,2.72181155,0.72207270,2.33211871,0.02073790,0.19632204,0.44319391,0.00140841
-3.89294647,2.72071175,0.72440838,2.32984711,0.02090182,0.19463324,0.44612804,0.00142956
-3.88694347,2.71700352,0.72383046,2.32643899,0.02095100,0.19190844,0.44811639,0.00144996
-3.88094047,2.71058300,0.72031774,2.32179991,0.02088469,0.18820406,0.44912495,0.00146918
-3.87493747,2.70142350,0.71393131,2.31587152,0.02070507,0.18359923,0.44914298,0.00148679
-3.86893447,2.68955533,0.70480618,2.30861597,0.02041709,0.17819220,0.44817990,0.00150242
-3.86293147,2.67504533,0.69314095,2.30000094,0.02002821,0.17209629,0.44626190,0.00151577
-3.85692846,2.65797756,0.67918605,2.28998642,0.01954795,0.16543542,0.44342850,0.00152655
-3.85092546,2.63843627,0.66323129,2.27851415,0.01898758,0.15833955,0.43972915,0.00153451
-3.84492246,2.61649235,0.64559333,2.26550044,0.01835955,0.15094024,0.43522007,0.00153948
-3.83891946,2.59219403,0.62660365,2.25083292,0.01767710,0.14336647,0.42996169,0.00154129
-3.83291646,2.56556234,0.60659765,2.23437153,0.01695377,0.13574098,0.42401654,0.00153985
-3.82691346,2.53659188,0.58590539,2.21595371,0.01620298,0.12817721,0.41744792,0.00153510
-3.82091046,2.50525658,0.56484433,2.19540386,0.01543762,0.12077698,0.41031936,0.00152703
-3.81490745,2.47152042,0.54371434,2.17254627,0.01466982,0.11362900,0.40269481,0.00151567
-3.80890445,2.43535231,0.52279520,2.14722126,0.01391062,0.10680822,0.39463972,0.00150112
-3.80290145,2.39674449,0.50234641,2.11930346,0.01316988,0.10037588,0.38622269,0.00148353
-3.79689845,2.35573321,0.48260932,2.08872138,0.01245623,0.09438041,0.37751783,0.00146309
-3.79089545,2.31242072,0.46381123,2.05547718,0.01177702,0.08885888,0.36860744,0.00144007
-3.78489245,2.26699692,0.44617111,2.01966558,0.01113846,0.08383900,0.35958501,0.00141478
-3.77888944,2.21975969,0.42990629,1.98149066,0.01054575,0.07934139,0.35055815,0.00138760
-3.77288644,2.17113220,0.41523984,1.94127967,0.01000329,0.07538214,0.34165133,0.00135896
-3.76688344,2.12167622,0.40240777,1.89949270,0.00951485,0.07197530,0.33300816,0.00132936
-3.76088044,2.07210007,0.39166558,1.85672751,0.00908383,0.06913525,0.32479289,0.00129934
-3.75487744,2.02326044,0.38329358,1.81371867,0.00871349,0.06687880,0.31719103,0.00126950
-3.74887444,1.97615727,0.37760035,1.77133085,0.00840709,0.06522685,0.31040888,0.00124048
-3.74287144,1.93192135,0.37492388,1.73054574,0.00816805,0.06420555,0.30467172,0.00121298
-3.73686843,1.89179450,0.37563004,1.69244289,0.00800005,0.06384678,0.30022070,0.00118767
-3.73086543,1.85710251,0.38010819,1.65817472,0.00790704,0.06418811,0.29730836,0.00116529
-3.72486243,1.82922155,0.38876353,1.62893626,0.00789318,0.06527199,0.29619280,0.00114653
-3.71885943,1.80953883,0.40200664,1.60593060,0.00796274,0.06714436,0.29713058,0.00113209
-3.71285643,1.79940870,0.42023988,1.59033100,0.00811993,0.06985266,0.30036861,0.00112260
-3.70685343,1.80010579,0.44384148,1.58324118,0.00836862,0.07344331,0.30613520,0.00111863
-3.70085043,1.81277683,0.47314744,1.58565508,0.00871207,0.07795883,0.31463060,0.00112067
-3.69484742,1.83839308,0.50843208,1.59841776,0.00915262,0.08343466,0.32601737,0.00112910
-3.68884442,1.87770523,0.54988794,1.62218909,0.00969134,0.08989586,0.34041099,0.00114416
-3.68284142,1.93120294,0.59760601,1.65741178,0.01032770,0.09735390,0.35787112,0.00116594
-3.67683842,1.99908078,0.65155708,1.70428517,0.01105925,0.10580356,0.37839389,0.00119440
-3.67083542,2.08121233,0.71157539,1.76274629,0.01188136,0.11522034,0.40190571,0.00122929
-3.66483242,2.17713393,0.77734545,1.83245898,0.01278705,0.12555824,0.42825890,0.00127020
-3.65882941,2.28603919,0.84839305,1.91281209,0.01376680,0.13674839,0.45722945,0.00131656
-3.65282641,2.40678499,0.92408116,2.00292682,0.01480859,0.14869832,0.48851722,0.00136762
-3.64682341,2.53790907,1.00361154,2.10167351,0.01589792,0.16129222,0.52174871,0.00142248
-3.64082041,2.67765916,1.08603238,2.20769717,0.01701804,0.17439206,0.55648241,0.00148015
-3.63481741,2.82403262,1.17025222,2.31945110,0.01815021,0.18783972,0.59221675,0.00153951
-3.62881441,2.97482547,1.25505997,2.43523719,0.01927411,0.20145995,0.62840039,0.00159942
-3.62281141,3.12768897,1.33915079,2.55325161,0.02036834,0.21506421,0.66444466,0.00165869
-3.61680840,3.28019176,1.42115701,2.67163385,0.02141095,0.22845520,0.69973769,0.00171617
-3.61080540,3.42988507,1.49968302,2.78851733,0.02238012,0.24143191,0.73365978,0.00177078
-3.60480240,3.57436854,1.57334320,2.90207951,0.02325477,0.25379507,0.76559950,0.00182154
-3.59879940,3.71135405,1.64080103,3.01058947,0.02401520,0.26535263,0.79496983,0.00186764
-3.59279640,3.83872513,1.70080825,3.11245126,0.02464378,0.27592523,0.82122385,0.00190841
-3.58679340,3.95458969,1.75224213,3.20624139,0.02512547,0.28535133,0.84386938,0.00194342
-3.58079040,4.05732413,1.79413951,3.29073906,0.02544832,0.29349172,0.86248193,0.00197246
-3.57478739,4.14560758,1.82572599,3.36494852,0.02560391,0.30023341,0.87671563,0.00199555
-3.56878439,4.21844500,1.84643927,3.42811288,0.02558756,0.30549253,0.88631163,0.00201294
-3.56278139,4.27517906,1.85594540,3.47971939,0.02539849,0.30921635,0.89110382,0.00202511
-3.55677839,4.31549073,1.85414763,3.51949660,0.02503985,0.31138412,0.89102169,0.00203274
-3.55077539,4.33938930,1.84118729,3.54740413,0.02451854,0.31200696,0.88609032,0.00203669
-3.54477239,4.34719295,1.81743712,3.56361605,0.02384496,0.31112670,0.87642759,0.00203796
-3.53876938,4.33950137,1.78348728,3.56849923,0.02303267,0.30881381,0.86223896,0.00203763
-3.53276638,4.31716216,1.74012500,3.56258802,0.02209785,0.30516457,0.84380991,0.00203685
-3.52676338,4.28123292,1.68830885,3.54655679,0.02105881,0.30029762,0.82149673,0.00203675
-3.52076038,4.23294103,1.62913897,3.52119170,0.01993539,0.29435009,0.79571589,0.00203843
-3.51475738,4.17364289,1.56382458,3.48736312,0.01874836,0.28747349,0.76693247,0.00204288
-3.50875438,4.10478452,1.49365026,3.44599972,0.01751881,0.27982961,0.73564826,0.00205096
-3.50275138,4.02786473,1.41994231,3.39806527,0.01626761,0.27158651,0.70238978,0.00206336
-3.49674837,3.94440216,1.34403648,3.34453861,0.01501488,0.26291475,0.66769669,0.00208059
-3.49074537,3.85590687,1.26724809,3.28639731,0.01377957,0.25398410,0.63211090,0.00210290
-3.48474237,3.76385687,1.19084541,3.22460496,0.01257911,0.24496060,0.59616653,0.00213035
-3.47873937,3.66967960,1.11602679,3.16010190,0.01142913,0.23600413,0.56038106,0.00216276
-3.47273637,3.57473806,1.04390192,3.09379903,0.01034325,0.22726651,0.52524748,0.00219975
-3.46673337,3.48032097,0.97547725,3.02657392,0.00933306,0.21888992,0.49122776,0.00224073
-3.46073037,3.38763610,0.91164522,2.95926868,0.00840802,0.21100575,0.45874725,0.00228495
-3.45472736,3.29780583,0.85317721,2.89268855,0.00757556,0.20373368,0.42819023,0.00233154
-3.44872436,3.21186388,0.80071944,2.82760060,0.00684115,0.19718093,0.39989630,0.00237953
-3.44272136,3.13075230,0.75479132,2.76473150,0.00620844,0.19144158,0.37415747,0.00242790
-3.43671836,3.05531760,0.71578572,2.70476397,0.00567940,0.18659588,0.35121592,0.00247562
-3.43071536,2.98630562,0.68397045,2.64833123,0.00525451,0.18270945,0.33126231,0.00252169
-3.42471236,2.92435434,0.65949060,2.59600925,0.00493289,0.17983241,0.31443437,0.00256519
-3.41870935,2.86998478,0.64237124,2.54830672,0.00471247,0.17799831,0.30081607,0.00260529
-3.41270635,2.82358980,0.63252040,2.50565299,0.00459010,0.17722305,0.29043702,0.00264129
-3.40670335,2.78542162,0.62973222,2.46838447,0.00456166,0.17750372,0.28327240,0.00267260
-3.40070035,2.75557855,0.63369027,2.43673017,0.00462211,0.17881749,0.27924337,0.00269881
-3.39469735,2.73399214,0.64397149,2.41079741,0.00476561,0.18112073,0.27821816,0.00271965
-3.38869435,2.72041589,0.66005083,2.39055866,0.00498549,0.18434835,0.28001385,0.00273496
-3.38269135,2.71441704,0.68130719,2.37584084,0.00527431,0.18841364,0.28439909,0.00274473
-3.37668834,2.71537248,0.70703096,2.36631813,0.00562390,0.19320869,0.29109782,0.00274903
-3.37068534,2.72247042,0.73643355,2.36150952,0.00602536,0.19860535,0.29979409,0.00274803
-3.36468234,2.73471859,0.76865929,2.36078191,0.00646912,0.20445714,0.31013798,0.00274192
-3.35867934,2.75095976,0.80279971,2.36335949,0.00694502,0.21060175,0.32175269,0.00273095
-3.35267634,2.76989505,0.83791038,2.36833976,0.00744238,0.21686446,0.33424258,0.00271536
-3.34667334,2.79011471,0.87302997,2.37471609,0.00795014,0.22306221,0.34720214,0.00269539
-3.34067034,2.81013579,0.90720126,2.38140631,0.00845701,0.22900832,0.36022558,0.00267124
-3.33466733,2.82844570,0.93949353,2.38728664,0.00895167,0.23451765,0.37291673,0.00264310
-3.32866433,2.84354982,0.96902550,2.39122945,0.00942296,0.23941207,0.38489903,0.00261111
-3.32266133,2.85402151,0.99498807,2.39214342,0.00986014,0.24352595,0.39582501,0.00257542
-3.31665833,2.85855197,1.01666591,2.38901428,0.01025309,0.24671143,0.40538514,0.00253612
-3.31065533,2.85599789,1.03345685,2.38094408,0.01059262,0.24884335,0.41331541,0.00249336
-3.30465233,2.84542422,1.04488827,2.36718711,0.01087066,0.24982334,0.41940353,0.00244726
-3.29864932,2.82614024,1.05062954,2.34718068,0.01108047,0.24958318,0.42349327,0.00239800
-3.29264632,2.79772669,1.05050000,2.32056904,0.01121684,0.24808699,0.42548684,0.00234583
-3.28664332,2.76005284,1.04447187,2.28721935,0.01127624,0.24533233,0.42534525,0.00229107
-3.28064032,2.71328244,1.03266798,2.24722877,0.01125687,0.24134995,0.42308647,0.00223409
-3.27463732,2.65786833,1.01535434,2.20092254,0.01115874,0.23620244,0.41878170,0.00217541
-3.26863432,2.59453596,0.99292783,2.14884292,0.01098359,0.22998158,0.41254982,0.00211561
-3.26263132,2.52425687,0.96589956,2.09173007,0.01073488,0.22280476,0.40455036,0.00205537
-3.25662831,2.44821347,0.93487477,2.03049553,0.01041758,0.21481041,0.39497538,0.00199545
-3.25062531,2.36775697,0.90052996,1.96619017,0.01003803,0.20615287,0.38404067,0.00193666
-3.24462231,2.28436068,0.86358859,1.89996794,0.00960370,0.19699682,0.37197672,0.00187990
-3.23861931,2.19957088,0.82479618,1.83304747,0.00912293,0.18751149,0.35901985,0.00182606
-3.23261631,2.11495767,0.78489600,1.76667326,0.00860466,0.17786510,0.34540400,0.00177603
-3.22661331,2.03206774,0.74460639,1.70207816,0.00805816,0.16821949,0.33135346,0.00173069
-3.22061031,1.95238115,0.70460043,1.64044866,0.00749274,0.15872538,0.31707685,0.00169087
-3.21460730,1.87727348,0.66548876,1.58289422,0.00691748,0.14951833,0.30276247,0.00165733
-3.20860430,1.80798440,0.62780607,1.53042150,0.00634102,0.14071551,0.28857526,0.00163074
-3.20260130,1.74559342,0.59200151,1.48391393,0.00577137,0.13241344,0.27465513,0.00161165
-3.19659830,1.69100285,0.55843298,1.44411695,0.00521568,0.12468659,0.26111682,0.00160052
-3.19059530,1.64492783,0.52736546,1.41162867,0.00468023,0.11758701,0.24805094,0.00159766
-3.18459230,1.60789292,0.49897278,1.38689553,0.00417024,0.11114473,0.23552596,0.00160327
-3.17858929,1.58023434,0.47334260,1.37021250,0.00368994,0.10536903,0.22359104,0.00161742
-3.17258629,1.56210713,0.45048396,1.36172703,0.00324252,0.10025025,0.21227920,0.00164006
-3.16658329,1.55349608,0.43033684,1.36144623,0.00283018,0.09576225,0.20161076,0.00167101
-3.16058029,1.55422971,0.41278315,1.36924640,0.00245426,0.09186510,0.19159656,0.00170999
-3.15457729,1.56399639,0.39765841,1.38488463,0.00211526,0.08850812,0.18224102,0.00175663
-3.14857429,1.58236208,0.38476380,1.40801198,0.00181302,0.08563295,0.17354465,0.00181048
-3.14257129,1.60878926,0.37387788,1.43818799,0.00154684,0.08317661,0.16550604,0.00187103
-3.13656828,1.64265678,0.36476771,1.47489648,0.00131562,0.08107441,0.15812322,0.00193771
-3.13056528,1.68328070,0.35719903,1.51756270,0.00111797,0.07926265,0.15139446,0.00200992
-3.12456228,1.72993602,0.35094535,1.56557187,0.00095240,0.07768104,0.14531860,0.00208707
-3.11855928,1.78187960,0.34579573,1.61828928,0.00081740,0.07627475,0.13989486,0.00216858
-3.11255628,1.83837413,0.34156136,1.67508195,0.00071157,0.07499617,0.13512252,0.00225389
-3.10655328,1.89871328,0.33808077,1.73534174,0.00063373,0.07380623,0.13100037,0.00234253
-3.10055028,1.96224777,0.33522389,1.79850972,0.00058301,0.07267539,0.12752620,0.00243409
-3.09454727,2.02841185,0.33289494,1.86410121,0.00055890,0.07158429,0.12469642,0.00252831
-3.08854427,2.09674961,0.33103433,1.93173075,0.00056132,0.07052403,0.12250593,0.00262505
-3.08254127,2.16694005,0.32961948,2.00113600,0.00059067,0.06949616,0.12094823,0.00272433
-3.07653827,2.23881979,0.32866476,2.07219936,0.00064779,0.06851237,0.12001582,0.00282635
-3.07053527,2.31240190,0.32822064,2.14496580,0.00073404,0.06759395,0.11970097,0.00293154
-3.06453227,2.38788941,0.32837181,2.21965562,0.00085120,0.06677096,0.11999660,0.00304048
-3.05852926,2.46568196,0.32923455,2.29667038,0.00100147,0.06608122,0.12089734,0.00315401
-3.05252626,2.54637412,0.33095313,2.37659081,0.00118740,0.06556907,0.12240061,0.00327311
-3.04652326,2.63074416,0.33369537,2.46016562,0.00141180,0.06528394,0.12450755,0.00339897
-3.04052026,2.71973245,0.33764724,2.54829027,0.00167765,0.06527883,0.12722373,0.00353287
-3.03451726,2.81440915,0.34300656,2.64197548,0.00198796,0.06560850,0.13055947,0.00367621
-3.02851426,2.91593118,0.34997593,2.74230576,0.00234566,0.06632770,0.13452973,0.00383038
-3.02251126,3.02548952,0.35875488,2.85038878,0.00275345,0.06748921,0.13915342,0.00399674
-3.01650825,3.14424814,0.36953155,2.96729689,0.00321361,0.06914189,0.14445221,0.00417653
-3.01050525,3.27327670,0.38247398,3.09400319,0.00372789,0.07132867,0.15044875,0.00437074
-3.00450225,3.41347973,0.39772145,3.23131442,0.00429733,0.07408470,0.15716444,0.00458011
-2.99849925,3.56552558,0.41537608,3.37980403,0.00492210,0.07743554,0.16461681,0.00480495
-2.99249625,3.72977847,0.43549520,3.53974860,0.00560141,0.08139554,0.17281672,0.00504513
-2.98649325,3.90623755,0.45808472,3.71107134,0.00633337,0.08596661,0.18176540,0.00529999
-2.98049025,4.09448664,0.48309412,3.89329595,0.00711499,0.09113714,0.19145174,0.00556829
-2.97448724,4.29365788,0.51041316,4.08551420,0.00794208,0.09688153,0.20184991,0.00584818
-2.96848424,4.50241255,0.53987093,4.28636987,0.00880932,0.10316004,0.21291742,0.00613721
-2.96248124,4.71894109,0.57123718,4.49406122,0.00971034,0.10991927,0.22459403,0.00643232
-2.95647824,4.94098388,0.60422629,4.70636309,0.01063784,0.11709305,0.23680142,0.00672993
-2.95047524,5.16587310,0.63850377,4.92066912,0.01158377,0.12460404,0.24944382,0.00702599
-2.94447224,5.39059514,0.67369513,5.13405316,0.01253958,0.13236566,0.26240968,0.00731607
-2.93846923,5.61187156,0.70939702,5.34334816,0.01349646,0.14028467,0.27557422,0.00759553
-2.93246623,5.82625596,0.74519004,5.54523972,0.01444567,0.14826394,0.28880291,0.00785963
-2.92646323,6.03024266,0.78065275,5.73637060,0.01537884,0.15620567,0.30195561,0.00810367
-2.92046023,6.22038281,0.81537628,5.91345164,0.01628829,0.16401455,0.31489128,0.00832318
-2.91445723,6.39340257,0.84897875,6.07337429,0.01716734,0.17160107,0.32747289,0.00851408
-2.90845423,6.54631782,0.88111879,6.21331944,0.01801054,0.17888454,0.33957235,0.00867279
-2.90245123,6.67654003,0.91150737,6.33085738,0.01881390,0.18579579,0.35107509,0.00879640
-2.89644822,6.78196797,0.93991726,6.42403400,0.01957502,0.19227936,0.36188405,0.00888275
-2.89044522,6.86106088,0.96618956,6.49143915,0.02029316,0.19829503,0.37192283,0.00893053
-2.88444222,6.91288924,0.99023669,6.53225361,0.02096919,0.20381867,0.38113768,0.00893930
-2.87843922,6.93716080,1.01204183,6.54627247,0.02160547,0.20884218,0.38949836,0.00890954
-2.87243622,6.93422053,1.03165445,6.53390386,0.02220565,0.21337262,0.39699761,0.00884256
-2.86643322,6.90502479,1.04918228,6.49614325,0.02277434,0.21743059,0.40364941,0.00874051
-2.86043022,6.85109111,1.06478003,6.43452482,0.02331677,0.22104774,0.40948593,0.00860623
-2.85442721,6.77442649,1.07863544,6.35105269,0.02383837,0.22426375,0.41455354,0.00844317
-2.84842421,6.67743833,1.09095349,6.24811577,0.02434430,0.22712287,0.41890802,0.00825522
-2.84242121,6.56283263,1.10193960,6.12839081,0.02483904,0.22967009,0.42260931,0.00804660
-2.83641821,6.43350522,1.11178300,5.99473889,0.02532594,0.23194746,0.42571612,0.00782164
-2.83041521,6.29243154,1.12064100,5.85010055,0.02580689,0.23399039,0.42828083,0.00758469
-2.82441221,6.14256077,1.12862557,5.69739509,0.02628199,0.23582460,0.43034497,0.00733992
-2.81840920,5.98671953,1.13579271,5.53942866,0.02674940,0.23746355,0.43193561,0.00709125
-2.81240620,5.82752956,1.14213569,5.37881546,0.02720524,0.23890674,0.43306294,0.00684218
-2.80640320,5.66734295,1.14758234,5.21791522,0.02764366,0.24013891,0.43371922,0.00659574
-2.80040020,5.50819719,1.15199697,5.05878905,0.02805701,0.24113026,0.43387918,0.00635447
-2.79439720,5.35179097,1.15518658,4.90317460,0.02843615,0.24183769,0.43350184,0.00612033
-2.78839420,5.19948050,1.15691131,4.75248028,0.02877079,0.24220694,0.43253368,0.00589477
-2.78239120,5.05229461,1.15689840,4.60779693,0.02905008,0.24217560,0.43091293,0.00567871
-2.77638819,4.91096616,1.15485885,4.46992461,0.02926304,0.24167676,0.42857471,0.00547264
-2.77038519,4.77597597,1.15050595,4.33941129,0.02939923,0.24064313,0.42545670,0.00527666
-2.76438219,4.64760537,1.14357441,4.21659952,0.02944924,0.23901133,0.42150487,0.00509056
-2.75837919,4.52599273,1.13383901,4.10167720,0.02940527,0.23672619,0.41667905,0.00491393
-2.75237619,4.41118983,1.12113169,3.99472836,0.02926158,0.23374469,0.41095777,0.00474623
-2.74637319,4.30321379,1.10535608,3.89578039,0.02901485,0.23003940,0.40434222,0.00458689
-2.74037019,4.20209142,1.08649854,3.80484451,0.02866447,0.22560118,0.39685895,0.00443533
-2.73436718,4.10789311,1.06463517,3.72194725,0.02821264,0.22044100,0.38856123,0.00429110
-2.72836418,4.02075490,1.03993444,3.64715138,0.02766439,0.21459083,0.37952888,0.00415384
-2.72236118,3.94088794,1.01265523,3.58056584,0.02702743,0.20810342,0.36986665,0.00402339
-2.71635818,3.86857586,0.98314058,3.52234497,0.02631191,0.20105118,0.35970129,0.00389970
-2.71035518,3.80416126,0.95180745,3.47267833,0.02553008,0.19352409,0.34917737,0.00378291
-2.70435218,3.74802358,0.91913321,3.43177295,0.02469579,0.18562689,0.33845224,0.00367330
-2.69834917,3.70055079,0.88563955,3.39983040,0.02382403,0.17747555,0.32769035,0.00357127
-2.69234617,3.66210795,0.85187477,3.37702127,0.02293040,0.16919346,0.31705729,0.00347725
-2.68634317,3.63300557,0.81839531,3.36345986,0.02203052,0.16090722,0.30671385,0.00339177
-2.68034017,3.61347065,0.78574753,3.35918141,0.02113955,0.15274260,0.29681047,0.00331530
-2.67433717,3.60362266,0.75445038,3.36412411,0.02027170,0.14482057,0.28748223,0.00324830
-2.66833417,3.60345651,0.72497994,3.37811736,0.01943981,0.13725367,0.27884481,0.00319116
-2.66233117,3.61283340,0.69775610,3.40087733,0.01865504,0.13014295,0.27099127,0.00314414
-2.65632816,3.63148024,0.67313207,3.43200999,0.01792660,0.12357546,0.26399005,0.00310742
-2.65032516,3.65899714,0.65138670,3.47102132,0.01726160,0.11762236,0.25788398,0.00308104
-2.64432216,3.69487216,0.63271983,3.51733363,0.01666502,0.11233777,0.25269038,0.00306492
-2.63831916,3.73850187,0.61725049,3.57030671,0.01613969,0.10775824,0.24840212,0.00305885
-2.63231616,3.78921584,0.60501781,3.62926189,0.01568644,0.10390296,0.24498949,0.00306251
-2.62631316,3.84630316,0.59598429,3.69350729,0.01530424,0.10077435,0.24240276,0.00307549
