energy_ev,total_up,Ag_p_up,Ag_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-5.87993997,1.51549689,0.12517052,1.36951403,0.00608791,0.01843945,0.09619072,0.00000000
-5.87393697,1.43141686,0.12915391,1.28814442,0.00684646,0.01887705,0.09274768,0.00000000
-5.86793397,1.35883326,0.13454788,1.21660234,0.00768163,0.01947663,0.09035802,0.00000000
-5.86193097,1.29822147,0.14133616,1.15537414,0.00859033,0.02024270,0.08901245,0.00000000
-5.85592796,1.24985747,0.14947412,1.10477650,0.00956764,0.02117621,0.08868335,0.00000000
-5.84992496,1.21381511,0.15888885,1.06495167,0.01060676,0.02227440,0.08932661,0.00000000
-5.84392196,1.18996902,0.16947998,1.03586764,0.01169905,0.02353060,0.09088393,0.00000000
-5.83791896,1.17800296,0.18112151,1.01732301,0.01283405,0.02493434,0.09328545,0.00000000
-5.83191596,1.17742323,0.19366450,1.00895623,0.01399962,0.02647149,0.09645275,0.00000000
-5.82591296,1.18757659,0.20694070,1.01025895,0.01518222,0.02812463,0.10030206,0.00000000
-5.81990995,1.20767222,0.22076695,1.02059282,0.01636713,0.02987353,0.10474751,0.00000000
-5.81390695,1.23680666,0.23495044,1.03920925,0.01753884,0.03169571,0.10970452,0.00000000
-5.80790395,1.27399123,0.24929443,1.06527135,0.01868147,0.03356723,0.11509296,0.00000000
-5.80190095,1.31818079,0.26360447,1.09787747,0.01977923,0.03546341,0.12084019,0.00000000
-5.79589795,1.36830289,0.27769478,1.13608536,0.02081690,0.03735974,0.12688369,0.00000000
-5.78989495,1.42328648,0.29139456,1.17893640,0.02178035,0.03923269,0.13317330,0.00000000
-5.78389195,1.48208902,0.30455390,1.22547899,0.02265705,0.04106061,0.13967280,0.00000000
-5.77788894,1.54372120,0.31704922,1.27479050,0.02343650,0.04282444,0.14636097,0.00000000
-5.77188594,1.60726848,0.32878767,1.32599695,0.02411068,0.04450845,0.15323179,0.00000000
-5.76588294,1.67190858,0.33971055,1.37829003,0.02467436,0.04610077,0.16029397,0.00000000
-5.75987994,1.73692454,0.34979537,1.43094088,0.02512539,0.04759375,0.16756965,0.00000000
-5.75387694,1.80171287,0.35905648,1.48331025,0.02546480,0.04898425,0.17509237,0.00000000
-5.74787394,1.86578661,0.36754412,1.53485490,0.02569688,0.05027360,0.18290434,0.00000000
-5.74187094,1.92877340,0.37534203,1.58513012,0.02582908,0.05146744,0.19105310,0.00000000
-5.73586793,1.99040871,0.38256351,1.63378842,0.02587177,0.05257539,0.19958776,0.00000000
-5.72986493,2.05052467,0.38934616,1.68057460,0.02583798,0.05361048,0.20855486,0.00000000
-5.72386193,2.10903517,0.39584549,1.72531757,0.02574294,0.05458851,0.21799423,0.00000000
-5.71785893,2.16591795,0.40222761,1.76791942,0.02560355,0.05552717,0.22793480,0.00000000
-5.71185593,2.22119463,0.40866140,1.80834217,0.02543784,0.05644521,0.23839078,0.00000000
-5.70585293,2.27490956,0.41531032,1.84659300,0.02526431,0.05736148,0.24935828,0.00000000
-5.69984992,2.32710856,0.42232444,1.88270856,0.02510127,0.05829395,0.26081254,0.00000000
-5.69384692,2.37781861,0.42983275,1.91673906,0.02496617,0.05925885,0.27270602,0.00000000
-5.68784392,2.42702925,0.43793632,1.94873298,0.02487502,0.06026977,0.28496736,0.00000000
-5.68184092,2.47467674,0.44670247,1.97872289,0.02484174,0.06133694,0.29750132,0.00000000
-5.67583792,2.52063156,0.45616017,2.00671305,0.02487770,0.06246661,0.31018978,0.00000000
-5.66983492,2.56468988,0.46629697,2.03266942,0.02499126,0.06366058,0.32289369,0.00000000
-5.66383192,2.60656936,0.47705747,2.05651234,0.02518749,0.06491596,0.33545599,0.00000000
-5.65782891,2.64590946,0.48834345,2.07811222,0.02546795,0.06622496,0.34770541,0.00000000
-5.65182591,2.68227628,0.50001570,2.09728853,0.02583063,0.06757507,0.35946090,0.00000000
-5.64582291,2.71517181,0.51189737,2.11381193,0.02627001,0.06894921,0.37053674,0.00000000
-5.63981991,2.74404711,0.52377882,2.12740967,0.02677724,0.07032616,0.38074785,0.00000000
-5.63381691,2.76831907,0.53542378,2.13777390,0.02734047,0.07168114,0.38991545,0.00000000
-5.62781391,2.78739001,0.54657660,2.14457264,0.02794524,0.07298646,0.39787255,0.00000000
-5.62181091,2.80066952,0.55697026,2.14746298,0.02857501,0.07421231,0.40446932,0.00000000
-5.61580790,2.80759756,0.56633505,2.14610604,0.02921178,0.07532766,0.40957803,0.00000000
-5.60980490,2.80766821,0.57440744,2.14018306,0.02983673,0.07630113,0.41309739,0.00000000
-5.60380190,2.80045306,0.58093899,2.12941209,0.03043091,0.07710199,0.41495634,0.00000000
-5.59779890,2.78562345,0.58570487,2.11356461,0.03097594,0.07770109,0.41511687,0.00000000
-5.59179590,2.76297078,0.58851188,2.09248133,0.03145476,0.07807176,0.41357615,0.00000000
-5.58579290,2.73242419,0.58920556,2.06608682,0.03185221,0.07819069,0.41036768,0.00000000
-5.57978989,2.69406491,0.58767625,2.03440201,0.03215571,0.07803870,0.40556155,0.00000000
-5.57378689,2.64813678,0.58386391,1.99755441,0.03235571,0.07760138,0.39926388,0.00000000
-5.56778389,2.59505257,0.57776152,1.95578521,0.03244616,0.07686970,0.39161536,0.00000000
-5.56178089,2.53539569,0.56941694,1.90945330,0.03242476,0.07584034,0.38278917,0.00000000
-5.55577789,2.46991727,0.55893328,1.85903553,0.03229319,0.07451594,0.37298812,0.00000000
-5.54977489,2.39952851,0.54646767,1.80512343,0.03205712,0.07290522,0.36244140,0.00000000
-5.54377189,2.32528849,0.53222851,1.74841616,0.03172611,0.07102286,0.35140072,0.00000000
-5.53776888,2.24838756,0.51647138,1.68970982,0.03131344,0.06888923,0.34013626,0.00000000
-5.53176588,2.17012682,0.49949357,1.62988340,0.03083570,0.06653003,0.32893229,0.00000000
-5.52576288,2.09189405,0.48162758,1.56988165,0.03031239,0.06397569,0.31808262,0.00000000
-5.51975988,2.01513667,0.46323369,1.51069537,0.02976537,0.06126070,0.30788602,0.00000000
-5.51375688,1.94133230,0.44469181,1.45333958,0.02921820,0.05842284,0.29864147,0.00000000
-5.50775388,1.87195762,0.42639288,1.39883020,0.02869551,0.05550231,0.29064342,0.00000000
-5.50175088,1.80845627,0.40872999,1.34815986,0.02822228,0.05254078,0.28417700,0.00000000
-5.49574787,1.75220629,0.39208947,1.30227362,0.02782309,0.04958046,0.27951319,0.00000000
-5.48974487,1.70448811,0.37684215,1.26204512,0.02752146,0.04666316,0.27690391,0.00000000
-5.48374187,1.66645353,0.36333494,1.22825392,0.02733910,0.04382930,0.27657710,0.00000000
-5.47773887,1.63909648,0.35188293,1.20156474,0.02729530,0.04111709,0.27873163,0.00000000
-5.47173587,1.62322627,0.34276213,1.18250899,0.02740633,0.03856167,0.28353235,0.00000000
-5.46573287,1.61944391,0.33620296,1.17146936,0.02768495,0.03619443,0.29110499,0.00000000
-5.45972986,1.62812201,0.33238470,1.16866767,0.02813994,0.03404231,0.30153125,0.00000000
-5.45372686,1.64938909,0.33143074,1.17415655,0.02877579,0.03212737,0.31484419,0.00000000
-5.44772386,1.68311844,0.33340508,1.18781504,0.02959242,0.03046633,0.33102386,0.00000000
-5.44172086,1.72892236,0.33830972,1.20934831,0.03058509,0.02907035,0.34999368,0.00000000
-5.43571786,1.78615179,0.34608346,1.23829166,0.03174435,0.02794489,0.37161758,0.00000000
-5.42971486,1.85390191,0.35660173,1.27401848,0.03305612,0.02708965,0.39569819,0.00000000
-5.42371186,1.93102366,0.36967787,1.31575222,0.03450187,0.02649876,0.42197634,0.00000000
-5.41770885,2.01614129,0.38506559,1.36258198,0.03605898,0.02616095,0.45013215,0.00000000
-5.41170585,2.10767584,0.40246297,1.41348137,0.03770110,0.02605992,0.47978776,0.00000000
-5.40570285,2.20387418,0.42151763,1.46733009,0.03939873,0.02617482,0.51051196,0.00000000
-5.39969985,2.30284320,0.44183335,1.52293786,0.04111980,0.02648075,0.54182674,0.00000000
-5.39369685,2.40258845,0.46297796,1.57906992,0.04283037,0.02694941,0.57321577,0.00000000
-5.38769385,2.50105649,0.48449238,1.63447363,0.04449548,0.02754985,0.60413462,0.00000000
-5.38169085,2.59617987,0.50590067,1.68790535,0.04607992,0.02824915,0.63402271,0.00000000
-5.37568784,2.68592366,0.52672101,1.73815713,0.04754914,0.02901333,0.66231636,0.00000000
-5.36968484,2.76833232,0.54647718,1.78408241,0.04887011,0.02980812,0.68846298,0.00000000
-5.36368184,2.84157556,0.56471040,1.82462030,0.05001227,0.03059985,0.71193549,0.00000000
-5.35767884,2.90399200,0.58099116,1.85881770,0.05094828,0.03135625,0.73224683,0.00000000
-5.35167584,2.95412915,0.59493064,1.88584902,0.05165489,0.03204730,0.74896376,0.00000000
-5.34567284,2.99077869,0.60619144,1.90503288,0.05211358,0.03264597,0.76171954,0.00000000
-5.33966983,3.01300591,0.61449723,1.91584552,0.05231115,0.03312886,0.77022493,0.00000000
-5.33366683,3.02017223,0.61964086,1.91793079,0.05224017,0.03347684,0.77427703,0.00000000
-5.32766383,3.01195039,0.62149079,1.91110635,0.05189930,0.03367550,0.77376560,0.00000000
-5.32166083,2.98833156,0.61999549,1.89536612,0.05129337,0.03371550,0.76867663,0.00000000
-5.31565783,2.94962422,0.61518556,1.87087887,0.05043339,0.03359274,0.75909280,0.00000000
-5.30965483,2.89644487,0.60717357,1.83798310,0.04933628,0.03330847,0.74519117,0.00000000
-5.30365183,2.82970081,0.59615143,1.79717819,0.04802453,0.03286915,0.72723769,0.00000000
-5.29764882,2.75056552,0.58238546,1.74911214,0.04652563,0.03228623,0.70557925,0.00000000
-5.29164582,2.66044730,0.56620925,1.69456601,0.04487142,0.03157574,0.68063325,0.00000000
-5.28564282,2.56095226,0.54801444,1.63443547,0.04309721,0.03075775,0.65287516,0.00000000
-5.27963982,2.45384258,0.52823984,1.56970983,0.04124092,0.02985577,0.62282476,0.00000000
-5.27363682,2.34099141,0.50735913,1.50144891,0.03934210,0.02889594,0.59103131,0.00000000
-5.26763382,2.22433551,0.48586748,1.43075832,0.03744087,0.02790628,0.55805833,0.00000000
-5.26163082,2.10582713,0.46426768,1.35876367,0.03557690,0.02691573,0.52446858,0.00000000
-5.25562781,1.98738633,0.44305602,1.28658431,0.03378835,0.02595330,0.49080960,0.00000000
-5.24962481,1.87085508,0.42270836,1.21530725,0.03211094,0.02504717,0.45760034,0.00000000
-5.24362181,1.75795433,0.40366702,1.14596188,0.03057695,0.02422376,0.42531928,0.00000000
-5.23761881,1.65024510,0.38632851,1.07949619,0.02921448,0.02350694,0.39439427,0.00000000
-5.23161581,1.54909462,0.37103280,1.01675512,0.02804664,0.02291727,0.36519439,0.00000000
-5.22561281,1.45564836,0.35805420,0.95846166,0.02709106,0.02247133,0.33802387,0.00000000
-5.21960980,1.37080854,0.34759419,0.90520129,0.02635937,0.02218120,0.31311823,0.00000000
-5.21360680,1.29521959,0.33977643,0.85741021,0.02585698,0.02205407,0.29064254,0.00000000
-5.20760380,1.22926100,0.33464402,0.81536775,0.02558293,0.02209196,0.27069174,0.00000000
-5.20160080,1.17304742,0.33215919,0.77919328,0.02552994,0.02229164,0.25329287,0.00000000
-5.19559780,1.12643617,0.33220531,0.74884771,0.02568466,0.02264474,0.23840909,0.00000000
-5.18959480,1.08904170,0.33459136,0.72413958,0.02602808,0.02313797,0.22594516,0.00000000
-5.18359180,1.06025656,0.33905850,0.70473561,0.02653603,0.02375351,0.21575422,0.00000000
-5.17758879,1.03927831,0.34528889,0.69017540,0.02717990,0.02446961,0.20764561,0.00000000
-5.17158579,1.02514137,0.35291617,0.67988981,0.02792752,0.02526129,0.20139345,0.00000000
-5.16558279,1.01675298,0.36153756,0.67322238,0.02874402,0.02610113,0.19674565,0.00000000
-5.15957979,1.01293204,0.37072707,0.66945321,0.02959292,0.02696025,0.19343325,0.00000000
-5.15357679,1.01244968,0.38004947,0.66782433,0.03043715,0.02780926,0.19117963,0.00000000
-5.14757379,1.01407014,0.38907451,0.66756580,0.03124018,0.02861928,0.18970946,0.00000000
-5.14157079,1.01659084,0.39739098,0.66792159,0.03196705,0.02936298,0.18875718,0.00000000
-5.13556778,1.01888014,0.40461998,0.66817426,0.03258544,0.03001558,0.18807466,0.00000000
-5.12956478,1.01991168,0.41042714,0.66766778,0.03306653,0.03055571,0.18743801,0.00000000
-5.12356178,1.01879415,0.41453309,0.66582738,0.03338587,0.03096623,0.18665323,0.00000000
-5.11755878,1.01479552,0.41672201,0.66217613,0.03352397,0.03123488,0.18556068,0.00000000
-5.11155578,1.00736106,0.41684778,0.65634734,0.03346683,0.03135476,0.18403819,0.00000000
-5.10555278,0.99612459,0.41483756,0.64809274,0.03320618,0.03132464,0.18200285,0.00000000
-5.09954977,0.98091274,0.41069276,0.63728606,0.03273957,0.03114900,0.17941139,0.00000000
-5.09354677,0.96174232,0.40448719,0.62392203,0.03207029,0.03083797,0.17625919,0.00000000
-5.08754377,0.93881101,0.39636271,0.60811114,0.03120702,0.03040696,0.17257808,0.00000000
-5.08154077,0.91248207,0.38652240,0.59007031,0.03016339,0.02987616,0.16843298,0.00000000
-5.07553777,0.88326375,0.37522167,0.57011018,0.02895735,0.02926987,0.16391752,0.00000000
-5.06953477,0.85178446,0.36275776,0.54861959,0.02761045,0.02861561,0.15914892,0.00000000
-5.06353177,0.81876476,0.34945786,0.52604785,0.02614702,0.02794323,0.15426226,0.00000000
-5.05752876,0.78498736,0.33566663,0.50288590,0.02459332,0.02728383,0.14940436,0.00000000
-5.05152576,0.75126641,0.32173341,0.47964675,0.02297669,0.02666869,0.14472759,0.00000000
-5.04552276,0.71841710,0.30799979,0.45684630,0.02132473,0.02612823,0.14038366,0.00000000
-5.03951976,0.68722685,0.29478789,0.43498502,0.01966455,0.02569090,0.13651782,0.00000000
-5.03351676,0.65842882,0.28238987,0.41453128,0.01802209,0.02538223,0.13326343,0.00000000
-5.02751376,0.63267875,0.27105900,0.39590665,0.01642155,0.02522396,0.13073722,0.00000000
-5.02151076,0.61053558,0.26100252,0.37947372,0.01488497,0.02523326,0.12903530,0.00000000
-5.01550775,0.59244635,0.25237655,0.36552660,0.01343193,0.02542213,0.12823004,0.00000000
-5.00950475,0.57873558,0.24528309,0.35428425,0.01207931,0.02579697,0.12836776,0.00000000
-5.00350175,0.56959912,0.23976914,0.34588667,0.01084126,0.02635829,0.12946753,0.00000000
-4.99749875,0.56510247,0.23582786,0.34039379,0.00972917,0.02710066,0.13152072,0.00000000
-4.99149575,0.56518311,0.23340155,0.33778699,0.00875183,0.02801280,0.13449151,0.00000000
-4.98549275,0.56965670,0.23238641,0.33797280,0.00791556,0.02907783,0.13831825,0.00000000
-4.97948974,0.57822643,0.23263849,0.34078865,0.00722441,0.03027378,0.14291549,0.00000000
-4.97348674,0.59049519,0.23398090,0.34601029,0.00668038,0.03157415,0.14817668,0.00000000
-4.96748374,0.60597990,0.23621159,0.35336037,0.00628365,0.03294864,0.15397744,0.00000000
-4.96148074,0.62412747,0.23911167,0.36251806,0.00603278,0.03436406,0.16017912,0.00000000
-4.95547774,0.64433181,0.24245366,0.37312916,0.00592487,0.03578525,0.16663276,0.00000000
-4.94947474,0.66595140,0.24600959,0.38481646,0.00595568,0.03717605,0.17318319,0.00000000
-4.94347174,0.68832688,0.24955854,0.39719016,0.00611975,0.03850044,0.17967309,0.00000000
-4.93746873,0.71079831,0.25289342,0.40985783,0.00641045,0.03972347,0.18594715,0.00000000
-4.93146573,0.73272155,0.25582686,0.42243403,0.00681998,0.04081238,0.19185586,0.00000000
-4.92546273,0.75348365,0.25819591,0.43454909,0.00733938,0.04173750,0.19725926,0.00000000
-4.91945973,0.77251678,0.25986570,0.44585715,0.00795853,0.04247317,0.20203020,0.00000000
-4.91345673,0.78931056,0.26073189,0.45604318,0.00866611,0.04299844,0.20605730,0.00000000
-4.90745373,0.80342273,0.26072198,0.46482906,0.00944964,0.04329780,0.20924744,0.00000000
-4.90145073,0.81448778,0.25979553,0.47197851,0.01029552,0.04336156,0.21152775,0.00000000
-4.89544772,0.82222384,0.25794352,0.47730094,0.01118909,0.04318625,0.21284721,0.00000000
-4.88944472,0.82643746,0.25518680,0.48065429,0.01211482,0.04277470,0.21317761,0.00000000
-4.88344172,0.82702657,0.25157400,0.48194667,0.01305645,0.04213608,0.21251417,0.00000000
-4.87743872,0.82398149,0.24717891,0.48113705,0.01399732,0.04128566,0.21087556,0.00000000
-4.87143572,0.81738414,0.24209760,0.47823495,0.01492065,0.04024451,0.20830356,0.00000000
-4.86543272,0.80740557,0.23644530,0.47329909,0.01580994,0.03903896,0.20486224,0.00000000
-4.85942971,0.79430179,0.23035333,0.46643529,0.01664936,0.03770005,0.20063681,0.00000000
-4.85342671,0.77840821,0.22396602,0.45779344,0.01742418,0.03626276,0.19573209,0.00000000
-4.84742371,0.76013259,0.21743781,0.44756374,0.01812122,0.03476526,0.19027064,0.00000000
-4.84142071,0.73994681,0.21093042,0.43597226,0.01872925,0.03324803,0.18439067,0.00000000
-4.83541771,0.71837742,0.20461016,0.42327584,0.01923934,0.03175299,0.17824370,0.00000000
-4.82941471,0.69599522,0.19864547,0.40975647,0.01964520,0.03032260,0.17199192,0.00000000
-4.82341171,0.67340393,0.19320437,0.39571517,0.01994336,0.02899895,0.16580550,0.00000000
-4.81740870,0.65122809,0.18845204,0.38146552,0.02013331,0.02782293,0.15985966,0.00000000
-4.81140570,0.63010038,0.18454831,0.36732684,0.02021752,0.02683334,0.15433159,0.00000000
-4.80540270,0.61064848,0.18164518,0.35361725,0.02020131,0.02606616,0.14939737,0.00000000
-4.79939970,0.59348178,0.17988416,0.34064669,0.02009269,0.02555382,0.14522874,0.00000000
-4.79339670,0.57917804,0.17939366,0.32870998,0.01990198,0.02532455,0.14198992,0.00000000
-4.78739370,0.56827042,0.18028638,0.31808019,0.01964143,0.02540185,0.13983444,0.00000000
-4.78139070,0.56123509,0.18265676,0.30900246,0.01932475,0.02580404,0.13890206,0.00000000
-4.77538769,0.55847990,0.18657877,0.30168836,0.01896658,0.02654389,0.13931588,0.00000000
-4.76938469,0.56033431,0.19210397,0.29631118,0.01858191,0.02762848,0.14117977,0.00000000
-4.76338169,0.56704118,0.19926029,0.29300210,0.01818555,0.02905909,0.14457600,0.00000000
-4.75737869,0.57875065,0.20805142,0.29184760,0.01779160,0.03083130,0.14956350,0.00000000
-4.75137569,0.59551657,0.21845723,0.29288821,0.01741299,0.03293529,0.15617652,0.00000000
-4.74537269,0.61729575,0.23043509,0.29611860,0.01706109,0.03535630,0.16442400,0.00000000
-4.73936968,0.64395019,0.24392250,0.30148925,0.01674539,0.03807521,0.17428957,0.00000000
-4.73336668,0.67525259,0.25884071,0.30890962,0.01647330,0.04106944,0.18573240,0.00000000
-4.72736368,0.71089484,0.27509955,0.31825269,0.01625010,0.04431390,0.19868871,0.00000000
-4.72136068,0.75049962,0.29260316,0.32936086,0.01607892,0.04778216,0.21307411,0.00000000
-4.71535768,0.79363448,0.31125646,0.34205295,0.01596084,0.05144766,0.22878661,0.00000000
-4.70935468,0.83982813,0.33097209,0.35613199,0.01589512,0.05528510,0.24571019,0.00000000
-4.70335168,0.88858806,0.35167736,0.37139347,0.01587947,0.05927172,0.26371884,0.00000000
-4.69734867,0.93941883,0.37332074,0.38763370,0.01591032,0.06338857,0.28268087,0.00000000
-4.69134567,0.99184002,0.39587753,0.40465778,0.01598319,0.06762166,0.30246316,0.00000000
-4.68534267,1.04540302,0.41935417,0.42228686,0.01609303,0.07196282,0.32293536,0.00000000
-4.67933967,1.09970542,0.44379062,0.44036408,0.01623451,0.07641036,0.34397347,0.00000000
-4.67333667,1.15440249,0.46926063,0.45875908,0.01640233,0.08096930,0.36546284,0.00000000
-4.66733367,1.20921462,0.49586942,0.47737051,0.01659140,0.08565117,0.38730023,0.00000000
-4.66133067,1.26393039,0.52374863,0.49612661,0.01679703,0.09047341,0.40939490,0.00000000
-4.65532766,1.31840486,0.55304867,0.51498344,0.01701499,0.09545822,0.43166844,0.00000000
-4.64932466,1.37255299,0.58392835,0.53392118,0.01724155,0.10063101,0.45405354,0.00000000
-4.64332166,1.42633859,0.61654237,0.55293833,0.01747340,0.10601835,0.47649165,0.00000000
-4.63731866,1.47975919,0.65102701,0.57204437,0.01770758,0.11164566,0.49892969,0.00000000
-4.63131566,1.53282792,0.68748476,0.59125108,0.01794133,0.11753450,0.52131605,0.00000000
-4.62531266,1.58555327,0.72596859,0.61056331,0.01817191,0.12369989,0.54359616,0.00000000
-4.61930965,1.63791827,0.76646689,0.62996950,0.01839648,0.13014752,0.56570799,0.00000000
-4.61330665,1.68986029,0.80888978,0.64943282,0.01861192,0.13687118,0.58757787,0.00000000
-4.60730365,1.74125299,0.85305792,0.66888338,0.01881474,0.14385050,0.60911692,0.00000000
-4.60130065,1.79189174,0.89869452,0.68821217,0.01900100,0.15104918,0.63021845,0.00000000
-4.59529765,1.84148366,0.94542129,0.70726720,0.01916631,0.15841386,0.65075668,0.00000000
-4.58929465,1.88964306,0.99275894,0.72585219,0.01930587,0.16587370,0.67058683,0.00000000
-4.58329165,1.93589307,1.04013249,0.74372803,0.01941460,0.17334083,0.68954681,0.00000000
-4.57728864,1.97967339,1.08688150,0.76061705,0.01948725,0.18071161,0.70746033,0.00000000
-4.57128564,2.02035409,1.13227496,0.77621004,0.01951867,0.18786880,0.72414146,0.00000000
-4.56528264,2.05725473,1.17553053,0.79017564,0.01950398,0.19468447,0.73940031,0.00000000
-4.55927964,2.08966795,1.21583722,0.80217169,0.01943886,0.20102374,0.75304942,0.00000000
-4.55327664,2.11688614,1.25238076,0.81185802,0.01931976,0.20674896,0.76491061,0.00000000
-4.54727364,2.13822971,1.28437045,0.81890996,0.01914412,0.21172434,0.77482179,0.00000000
-4.54127064,2.15307547,1.31106631,0.82303181,0.01891054,0.21582075,0.78264316,0.00000000
-4.53526763,2.16088336,1.33180524,0.82396967,0.01861890,0.21892053,0.78826267,0.00000000
-4.52926463,2.16122017,1.34602503,0.82152287,0.01827044,0.22092193,0.79160003,0.00000000
-4.52326163,2.15377885,1.35328499,0.81555340,0.01786771,0.22174317,0.79260941,0.00000000
-4.51725863,2.13839243,1.35328228,0.80599285,0.01741453,0.22132577,0.79128026,0.00000000
-4.51125563,2.11504195,1.34586321,0.79284659,0.01691583,0.21963706,0.78763660,0.00000000
-4.50525263,2.08385790,1.33102899,0.77619490,0.01637747,0.21667172,0.78173467,0.00000000
-4.49924962,2.04511558,1.30893567,0.75619114,0.01580600,0.21245228,0.77365909,0.00000000
-4.49324662,1.99922455,1.27988844,0.73305701,0.01520836,0.20702862,0.76351812,0.00000000
-4.48724362,1.94671315,1.24433069,0.70707533,0.01459170,0.20047639,0.75143800,0.00000000
-4.48124062,1.88820904,1.20282829,0.67858063,0.01396301,0.19289454,0.73755717,0.00000000
-4.47523762,1.82441699,1.15605010,0.64794816,0.01332893,0.18440206,0.72202046,0.00000000
-4.46923462,1.75609530,1.10474561,0.61558185,0.01269553,0.17513405,0.70497387,0.00000000
-4.46323162,1.68403190,1.04972083,0.58190185,0.01206815,0.16523738,0.68656014,0.00000000
-4.45722861,1.60902168,0.99181346,0.54733220,0.01145125,0.15486605,0.66691540,0.00000000
-4.45122561,1.53184575,0.93186859,0.51228917,0.01084839,0.14417663,0.64616711,0.00000000
-4.44522261,1.45325360,0.87071573,0.47717078,0.01026218,0.13332368,0.62443314,0.00000000
-4.43921961,1.37394873,0.80914814,0.44234772,0.00969437,0.12245574,0.60182222,0.00000000
-4.43321661,1.29457796,0.74790506,0.40815618,0.00914590,0.11171157,0.57843533,0.00000000
-4.42721361,1.21572451,0.68765739,0.37489241,0.00861700,0.10121718,0.55436795,0.00000000
-4.42121061,1.13790465,0.62899698,0.34280935,0.00810740,0.09108343,0.52971288,0.00000000
-4.41520760,1.06156745,0.57242972,0.31211503,0.00761639,0.08140444,0.50456323,0.00000000
-4.40920460,0.98709723,0.51837215,0.28297275,0.00714306,0.07225662,0.47901535,0.00000000
-4.40320160,0.91481798,0.46715150,0.25550274,0.00668639,0.06369849,0.45317137,0.00000000
-4.39719860,0.84499924,0.41900861,0.22978503,0.00624539,0.05577107,0.42714116,0.00000000
-4.39119560,0.77786261,0.37410329,0.20586336,0.00581923,0.04849888,0.40104343,0.00000000
-4.38519260,0.71358863,0.33252160,0.18374970,0.00540728,0.04189133,0.37500602,0.00000000
-4.37918959,0.65232333,0.29428450,0.16342916,0.00500920,0.03594449,0.34916522,0.00000000
-4.37318659,0.59418429,0.25935730,0.14486511,0.00462492,0.03064310,0.32366435,0.00000000
-4.36718359,0.53926591,0.22765948,0.12800421,0.00425468,0.02596269,0.29865149,0.00000000
-4.36118059,0.48764385,0.19907441,0.11278119,0.00389900,0.02187177,0.27427677,0.00000000
-4.35517759,0.43937868,0.17345864,0.09912331,0.00355861,0.01833395,0.25068934,0.00000000
-4.34917459,0.39451880,0.15065058,0.08695442,0.00323441,0.01530994,0.22803416,0.00000000
-4.34317159,0.35310278,0.13047818,0.07619842,0.00292744,0.01275935,0.20644902,0.00000000
-4.33716858,0.31516136,0.11276576,0.06678234,0.00263879,0.01064240,0.18606182,0.00000000
-4.33116558,0.28071926,0.09733975,0.05863889,0.00236956,0.00892120,0.16698842,0.00000000
-4.32516258,0.24979682,0.08403337,0.05170848,0.00212080,0.00756098,0.14933101,0.00000000
-4.31915958,0.22241185,0.07269041,0.04594086,0.00189351,0.00653093,0.13317724,0.00000000
-4.31315658,0.19858137,0.06316801,0.04129630,0.00168855,0.00580483,0.11859999,0.00000000
-4.30715358,0.17832351,0.05533861,0.03774633,0.00150668,0.00536151,0.10565777,0.00000000
