energy_ev,total_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-5.87993997,1.14829104,0.43712981,0.63632948,0.01163859,0.37119323,0.10913622,0.00011892
-5.87393697,1.13186560,0.44276709,0.62406653,0.01070265,0.36097967,0.11423472,0.00012550
-5.86793397,1.12293654,0.45212505,0.61576415,0.00987436,0.35373839,0.11961304,0.00013341
-5.86193097,1.12111554,0.46475732,0.61135343,0.00915656,0.34932792,0.12517173,0.00014259
-5.85592796,1.12601533,0.48022067,0.61077038,0.00854995,0.34761423,0.13080116,0.00015292
-5.84992496,1.13724832,0.49807930,0.61395230,0.00805335,0.34846945,0.13638442,0.00016430
-5.84392196,1.15442413,0.51790861,0.62083351,0.00766391,0.35176977,0.14180069,0.00017660
-5.83791896,1.17714669,0.53929849,0.63134049,0.00737744,0.35739288,0.14692885,0.00018967
-5.83191596,1.20501122,0.56185630,0.64538708,0.00718863,0.36521524,0.15165124,0.00020338
-5.82591296,1.23760164,0.58520952,0.66286980,0.00709130,0.37510930,0.15585737,0.00021755
-5.81990995,1.27448854,0.60900818,0.68366377,0.00707866,0.38694104,0.15944745,0.00023201
-5.81390695,1.31522798,0.63292682,0.70761919,0.00714344,0.40056785,0.16233558,0.00024659
-5.80790395,1.35936111,0.65666614,0.73455873,0.00727808,0.41583686,0.16445236,0.00026112
-5.80190095,1.40641474,0.67995410,0.76427578,0.00747482,0.43258389,0.16574704,0.00027542
-5.79589795,1.45590261,0.70254650,0.79653372,0.00772578,0.45063302,0.16618882,0.00028930
-5.78989495,1.50732738,0.72422697,0.83106611,0.00802300,0.46979663,0.16576750,0.00030262
-5.78389195,1.56018328,0.74480641,0.86757795,0.00835848,0.48987624,0.16449331,0.00031521
-5.77788894,1.61395933,0.76412183,0.90574792,0.00872416,0.51066369,0.16239606,0.00032692
-5.77188594,1.66814300,0.78203492,0.94523150,0.00911191,0.53194303,0.15952352,0.00033763
-5.76588294,1.72222456,0.79843019,0.98566527,0.00951358,0.55349282,0.15593938,0.00034722
-5.75987994,1.77570204,0.81321321,1.02667197,0.00992093,0.57508897,0.15172055,0.00035559
-5.75387694,1.82808686,0.82630884,1.06786669,0.01032572,0.59650796,0.14695437,0.00036267
-5.74787394,1.87891044,0.83765992,1.10886388,0.01071971,0.61753056,0.14173547,0.00036839
-5.74187094,1.92773168,0.84722647,1.14928536,0.01109476,0.63794588,0.13616276,0.00037271
-5.73586793,1.97414553,0.85498559,1.18876898,0.01144288,0.65755578,0.13033644,0.00037561
-5.72986493,2.01779246,0.86093215,1.22697810,0.01175640,0.67617953,0.12435540,0.00037708
-5.72386193,2.05836889,0.86508032,1.26361140,0.01202806,0.69365859,0.11831490,0.00037713
-5.71785893,2.09563817,0.86746579,1.29841295,0.01225119,0.70986148,0.11230469,0.00037580
-5.71185593,2.12944184,0.86814868,1.33118207,0.01241986,0.72468844,0.10640771,0.00037313
-5.70585293,2.15971068,0.86721668,1.36178275,0.01252902,0.73807579,0.10069921,0.00036919
-5.69984992,2.18647482,0.86478835,1.39015207,0.01257466,0.74999976,0.09524644,0.00036407
-5.69384692,2.20987246,0.86101611,1.41630713,0.01255396,0.76047944,0.09010875,0.00035787
-5.68784392,2.23015631,0.85608854,1.44035021,0.01246533,0.76957880,0.08533811,0.00035071
-5.68184092,2.24769708,0.85023166,1.46247155,0.01230856,0.77740746,0.08097999,0.00034272
-5.67583792,2.26298345,0.84370884,1.48294941,0.01208475,0.78411998,0.07707438,0.00033407
-5.66983492,2.27661792,0.83681907,1.50214720,0.01179637,0.78991362,0.07365702,0.00032491
-5.66383192,2.28930826,0.82989336,1.52050734,0.01144718,0.79502447,0.07076069,0.00031544
-5.65782891,2.30185430,0.82328920,1.53854202,0.01104210,0.79972185,0.06841634,0.00030585
-5.65182591,2.31513017,0.81738320,1.55682075,0.01058713,0.80430121,0.06665422,0.00029636
-5.64582291,2.33006240,0.81256188,1.57595508,0.01008911,0.80907552,0.06550477,0.00028716
-5.63981991,2.34760426,0.80921106,1.59658089,0.00955557,0.81436562,0.06499917,0.00027848
-5.63381691,2.36870737,0.80770415,1.61933883,0.00899451,0.82048956,0.06516976,0.00027054
-5.62781391,2.39429139,0.80838984,1.64485350,0.00841415,0.82775158,0.06605008,0.00026354
-5.62181091,2.42521308,0.81157974,1.67371227,0.00782275,0.83643106,0.06767455,0.00025769
-5.61580790,2.46223589,0.81753654,1.70644450,0.00722836,0.84677184,0.07007799,0.00025316
-5.60980490,2.50600152,0.82646328,1.74350200,0.00663867,0.85897246,0.07329484,0.00025013
-5.60380190,2.55700458,0.83849435,1.78524165,0.00606079,0.87317778,0.07735809,0.00024874
-5.59779890,2.61557152,0.85368856,1.83191075,0.00550118,0.88947222,0.08229823,0.00024908
-5.59179590,2.68184496,0.87202495,1.88363594,0.00496546,0.90787516,0.08814200,0.00025126
-5.58579290,2.75577403,0.89340132,1.94041608,0.00445843,0.92833845,0.09491119,0.00025530
-5.57978989,2.83711134,0.91763590,2.00211939,0.00398397,0.95074653,0.10262146,0.00026123
-5.57378689,2.92541676,0.94447201,2.06848512,0.00354508,0.97491875,0.11128140,0.00026900
-5.56778389,3.02006786,0.97358568,2.13912955,0.00314387,1.00061419,0.12089168,0.00027856
-5.56178089,3.12027674,1.00459587,2.21355614,0.00278164,1.02753851,0.13144455,0.00028980
-5.55577789,3.22511246,1.03707686,2.29116941,0.00245896,1.05535269,0.14292356,0.00030258
-5.54977489,3.33352811,1.07057247,2.37129191,0.00217572,1.08368316,0.15530368,0.00031675
-5.54377189,3.44439156,1.10461121,2.45318365,0.00193127,1.11213307,0.16855167,0.00033212
-5.53776888,3.55651838,1.13872190,2.53606308,0.00172450,1.14029402,0.18262675,0.00034847
-5.53176588,3.66870572,1.17244906,2.61912886,0.00155394,1.16775792,0.19748152,0.00036558
-5.52576288,3.77976575,1.20536721,2.70158151,0.00141788,1.19412843,0.21306307,0.00038322
-5.51975988,3.88855725,1.23709362,2.78264410,0.00131441,1.21903167,0.22931416,0.00040116
-5.51375688,3.99401431,1.26729891,2.86158129,0.00124155,1.24212562,0.24617441,0.00041916
-5.50775388,4.09517096,1.29571495,2.93771597,0.00119731,1.26310813,0.26358137,0.00043701
-5.50175088,4.19118092,1.32213982,3.01044313,0.00117969,1.28172316,0.28147145,0.00045450
-5.49574787,4.28133202,1.34643958,3.07924037,0.00118678,1.29776519,0.29978053,0.00047147
-5.48974487,4.36505491,1.36854689,3.14367508,0.00121674,1.31108176,0.31844421,0.00048775
-5.48374187,4.44192604,1.38845658,3.20340814,0.00126783,1.32157407,0.33739778,0.00050323
-5.47773887,4.51166515,1.40621840,3.25819420,0.00133842,1.32919595,0.35657578,0.00051781
-5.47173587,4.57412794,1.42192753,3.30787897,0.00142695,1.33395120,0.37591118,0.00053143
-5.46573287,4.62929436,1.43571328,3.35239373,0.00153195,1.33588957,0.39533448,0.00054407
-5.45972986,4.67725371,1.44772667,3.39174780,0.00165201,1.33510177,0.41477252,0.00055574
-5.45372686,4.71818739,1.45812765,3.42601919,0.00178570,1.33171357,0.43414748,0.00056646
-5.44772386,4.75235047,1.46707271,3.45534447,0.00193165,1.32587952,0.45337594,0.00057630
-5.44172086,4.78005324,1.47470354,3.47990807,0.00208840,1.31777638,0.47236850,0.00058534
-5.43571786,4.80164357,1.48113753,3.49993194,0.00225449,1.30759661,0.49102976,0.00059369
-5.42971486,4.81749140,1.48646061,3.51566582,0.00242836,1.29554221,0.50925921,0.00060146
-5.42371186,4.82797571,1.49072298,3.52737884,0.00260836,1.28181893,0.52695283,0.00060878
-5.41770885,4.83347489,1.49393789,3.53535248,0.00279276,1.26663121,0.54400562,0.00061579
-5.41170585,4.83436059,1.49608373,3.53987542,0.00297972,1.25017776,0.56031499,0.00062263
-5.40570285,4.83099535,1.49710924,3.54124014,0.00316731,1.23264804,0.57578502,0.00062944
-5.39969985,4.82373351,1.49694154,3.53974118,0.00335354,1.21421950,0.59033130,0.00063637
-5.39369685,4.81292528,1.49549664,3.53567508,0.00353636,1.19505564,0.60388620,0.00064356
-5.38769385,4.79892302,1.49269148,3.52934140,0.00371371,1.17530485,0.61640432,0.00065116
-5.38169085,4.78208896,1.48845709,3.52104453,0.00388356,1.15509988,0.62786766,0.00065931
-5.37568784,4.76280337,1.48275166,3.51109583,0.00404392,1.13455797,0.63829014,0.00066815
-5.36968484,4.74147205,1.47557282,3.49981542,0.00419294,1.11378131,0.64772121,0.00067783
-5.36368184,4.71853216,1.46696801,3.48753322,0.00432894,1.09285802,0.65624804,0.00068849
-5.35767884,4.69445523,1.45704239,3.47458860,0.00445043,1.07186312,0.66399598,0.00070027
-5.35167584,4.66974680,1.44596338,3.46132841,0.00455621,1.05085982,0.67112712,0.00071332
-5.34567284,4.64494184,1.43396132,3.44810295,0.00464535,1.02990064,0.67783677,0.00072776
-5.33966983,4.62059582,1.42132617,3.43525977,0.00471728,1.00902850,0.68434782,0.00074373
-5.33366683,4.59727143,1.40839993,3.42313546,0.00477178,0.98827768,0.69090306,0.00076134
-5.32766383,4.57552132,1.39556533,3.41204552,0.00480900,0.96767452,0.69775583,0.00078068
-5.32166083,4.55586756,1.38323091,3.40227285,0.00482945,0.94723794,0.70515920,0.00080184
-5.31565783,4.53877904,1.37181365,3.39405541,0.00483402,0.92697980,0.71335435,0.00082485
-5.30965483,4.52464793,1.36171966,3.38757384,0.00482389,0.90690504,0.72255862,0.00084972
-5.30365183,4.51376691,1.35332430,3.38293989,0.00480056,0.88701179,0.73295392,0.00087640
-5.29764882,4.50630864,1.34695272,3.38018660,0.00476576,0.86729142,0.74467625,0.00090482
-5.29164582,4.50230926,1.34286208,3.37926107,0.00472140,0.84772866,0.75780681,0.00093481
-5.28564282,4.50165710,1.34122647,3.38002071,0.00466954,0.82830189,0.77236548,0.00096620
-5.27963982,4.50408819,1.34212544,3.38223353,0.00461226,0.80898365,0.78830703,0.00099870
-5.27363682,4.50918916,1.34553705,3.38558307,0.00455164,0.78974142,0.80552045,0.00103203
-5.26763382,4.51640799,1.35133576,3.38967798,0.00448972,0.77053873,0.82383156,0.00106581
-5.26163082,4.52507275,1.35929545,3.39406617,0.00442839,0.75133670,0.84300885,0.00109964
-5.25562781,4.53441746,1.36909747,3.39825314,0.00436935,0.73209572,0.86277240,0.00113308
-5.24962481,4.54361414,1.38034324,3.40172359,0.00431412,0.71277764,0.88280538,0.00116568
-5.24362181,4.55180933,1.39257082,3.40396540,0.00426393,0.69334792,0.90276753,0.00119698
-5.23761881,4.55816331,1.40527446,3.40449454,0.00421979,0.67377803,0.92231007,0.00122651
-5.23161581,4.56188959,1.41792602,3.40287955,0.00418240,0.65404771,0.94109091,0.00125385
-5.22561281,4.56229243,1.42999718,3.39876414,0.00415218,0.63414703,0.95878964,0.00127861
-5.21960980,4.55880009,1.44098101,3.39188635,0.00412930,0.61407818,0.97512113,0.00130044
-5.21360680,4.55099174,1.45041199,3.38209307,0.00411366,0.59385669,0.98984711,0.00131907
-5.20760380,4.53861620,1.45788315,3.36934882,0.00410491,0.57351214,1.00278515,0.00133429
-5.20160080,4.52160141,1.46305980,3.35373813,0.00410249,0.55308815,1.01381420,0.00134598
-5.19559780,4.50005383,1.46568891,3.33546127,0.00410567,0.53264166,1.02287686,0.00135409
-5.18959480,4.47424795,1.46560403,3.31482333,0.00411352,0.51224150,1.02997780,0.00135867
-5.18359180,4.44460643,1.46272573,3.29221744,0.00412500,0.49196623,1.03517899,0.00135984
-5.17758879,4.41167238,1.45705758,3.26810309,0.00413893,0.47190147,1.03859161,0.00135778
-5.17158579,4.37607543,1.44867843,3.24298092,0.00415407,0.45213672,1.04036570,0.00135275
-5.16558279,4.33849413,1.43773157,3.21736566,0.00416912,0.43276184,1.04067788,0.00134507
-5.15957979,4.29961708,1.42441160,3.19175913,0.00418273,0.41386353,1.03971830,0.00133507
-5.15357679,4.26010566,1.40895023,3.16662507,0.00419358,0.39552177,1.03767745,0.00132314
-5.14757379,4.22056079,1.39160159,3.14236775,0.00420035,0.37780662,1.03473393,0.00130968
-5.14157079,4.18149615,1.37262851,3.11931571,0.00420181,0.36077546,1.03104393,0.00129507
-5.13556778,4.14331977,1.35229012,3.09771208,0.00419679,0.34447082,1.02673300,0.00127972
-5.12956478,4.10632516,1.33083187,3.07771217,0.00418429,0.32891901,1.02189082,0.00126401
-5.12356178,4.07069288,1.30847821,3.05938866,0.00416343,0.31412947,1.01656919,0.00124830
-5.11755878,4.03650225,1.28542829,3.04274424,0.00413354,0.30009505,1.01078329,0.00123294
-5.11155578,4.00375257,1.26185477,3.02773095,0.00409416,0.28679311,1.00451621,0.00121826
-5.10555278,3.97239239,1.23790548,3.01427499,0.00404509,0.27418725,0.99772618,0.00120456
-5.09954977,3.94235482,1.21370769,3.00230553,0.00398639,0.26222987,0.99035626,0.00119214
-5.09354677,3.91359644,1.18937429,2.99178552,0.00391839,0.25086508,0.98234544,0.00118130
-5.08754377,3.88613713,1.16501147,2.98274248,0.00384174,0.24003198,0.97364067,0.00117231
-5.08154077,3.86009806,1.14072694,2.97529725,0.00375735,0.22966813,0.96420871,0.00116546
-5.07553777,3.83573506,1.11663823,2.96968851,0.00366641,0.21971288,0.95404716,0.00116105
-5.06953477,3.81346504,1.09288015,2.96629143,0.00357039,0.21011057,0.94319373,0.00115938
-5.06353177,3.79388332,1.06961099,2.96562895,0.00347095,0.20081327,0.93173317,0.00116076
-5.05752876,3.77777052,1.04701680,2.96837454,0.00336997,0.19178308,0.91980140,0.00116552
-5.05152576,3.76608804,1.02531356,2.97534608,0.00326945,0.18299374,0.90758627,0.00117398
-5.04552276,3.75996194,1.00474683,2.98749056,0.00317152,0.17443164,0.89532517,0.00118647
-5.03951976,3.76065588,0.98558911,3.00586031,0.00307830,0.16609610,0.88329924,0.00120332
-5.03351676,3.76953395,0.96813466,3.03158145,0.00299194,0.15799899,0.87182471,0.00122482
-5.02751376,3.78801529,0.95269241,3.06581620,0.00291446,0.15016378,0.86124155,0.00125126
-5.02151076,3.81752259,0.93957704,3.10972052,0.00284779,0.14262398,0.85190037,0.00128285
-5.01550775,3.85942678,0.92909880,3.16439912,0.00279365,0.13542125,0.84414790,0.00131977
-5.00950475,3.91499074,0.92155258,3.23085996,0.00275352,0.12860314,0.83831208,0.00136215
-5.00350175,3.98531455,0.91720679,3.30997023,0.00272863,0.12222072,0.83468743,0.00141001
-4.99749875,4.07128489,0.91629254,3.40241599,0.00271987,0.11632611,0.83352146,0.00146331
-4.99149575,4.17353098,0.91899374,3.50866702,0.00272781,0.11097013,0.83500288,0.00152190
-4.98549275,4.29238891,0.92543846,3.62894870,0.00275267,0.10620007,0.83925207,0.00158557
-4.97948974,4.42787601,0.93569204,3.76322191,0.00279435,0.10205782,0.84631442,0.00165397
-4.97348674,4.57967619,0.94975226,3.91117182,0.00285235,0.09857821,0.85615672,0.00172671
-4.96748374,4.74713692,0.96754668,4.07220594,0.00292590,0.09578778,0.86866685,0.00180328
-4.96148074,4.92927755,0.98893247,4.24546135,0.00301389,0.09370389,0.88365667,0.00188310
-4.95547774,5.12480866,1.01369842,4.42982064,0.00311495,0.09233424,0.90086807,0.00196553
-4.94947474,5.33216123,1.04156934,4.62393562,0.00322749,0.09167670,0.91998163,0.00204987
-4.94347174,5.54952419,1.07221252,4.82625786,0.00334972,0.09171947,0.94062780,0.00213538
-4.93746873,5.77488859,1.10524588,5.03507426,0.00347973,0.09244150,0.96239965,0.00222131
-4.93146573,6.00609632,1.14024770,5.24854627,0.00361550,0.09381312,0.98486697,0.00230688
-4.92546273,6.24089118,1.17676726,5.46475103,0.00375499,0.09579683,1.00759078,0.00239132
-4.91945973,6.47697015,1.21433617,5.68172242,0.00389614,0.09834822,1.03013772,0.00247387
-4.91345673,6.71203277,1.25247972,5.89749075,0.00403697,0.10141686,1.05209367,0.00255381
-4.90745373,6.94382654,1.29072792,6.11011915,0.00417557,0.10494734,1.07307599,0.00263045
-4.90145073,7.17018693,1.32862579,6.31773577,0.00431017,0.10888016,1.09274384,0.00270314
-4.89544772,7.38907050,1.36574235,6.51856048,0.00443912,0.11315269,1.11080626,0.00277130
-4.88944472,7.59858044,1.40167811,6.71092566,0.00456095,0.11769998,1.12702763,0.00283438
-4.88344172,7.79698392,1.43607081,6.89329073,0.00467437,0.12245555,1.14123038,0.00289190
-4.87743872,7.98272156,1.46859904,7.06425049,0.00477827,0.12735211,1.15329499,0.00294345
-4.87143572,8.15440931,1.49898398,7.22253787,0.00487171,0.13232224,1.16315729,0.00298866
-4.86543272,8.31083390,1.52698910,7.36702175,0.00495392,0.13729892,1.17080347,0.00302722
-4.85942971,8.45094297,1.55241801,7.49670108,0.00502429,0.14221613,1.17626304,0.00305887
-4.85342671,8.57383167,1.57511082,7.61069654,0.00508238,0.14700934,1.17960025,0.00308341
-4.84742371,8.67872734,1.59493928,7.70824107,0.00512784,0.15161601,1.18090462,0.00310068
-4.84142071,8.76497420,1.61180116,7.78867087,0.00516048,0.15597608,1.18028100,0.00311057
-4.83541771,8.83201976,1.62561437,7.85141801,0.00518020,0.16003247,1.17783993,0.00311303
-4.82941471,8.87940455,1.63631123,7.89600607,0.00518702,0.16373154,1.17368876,0.00310803
-4.82341171,8.90675664,1.64383351,7.92204955,0.00518104,0.16702371,1.16792421,0.00309561
-4.81740870,8.91379170,1.64812847,7.92925779,0.00516248,0.16986392,1.16062658,0.00307586
-4.81140570,8.90031934,1.64914658,7.91744371,0.00513167,0.17221230,1.15185626,0.00304894
-4.80540270,8.86625565,1.64684080,7.88653707,0.00508908,0.17403476,1.14165245,0.00301504
-4.79939970,8.81164169,1.64116789,7.83660203,0.00503530,0.17530362,1.13003442,0.00297444
-4.79339670,8.73666689,1.63209165,7.76785784,0.00497110,0.17599832,1.11700502,0.00292749
-4.78739370,8.64169618,1.61958791,7.68070174,0.00489742,0.17610604,1.10255639,0.00287463
-4.78139070,8.52729914,1.60365117,7.57573252,0.00481543,0.17562234,1.08667742,0.00281635
-4.77538769,8.39427929,1.58430232,7.45377311,0.00472652,0.17455178,1.06936257,0.00275325
-4.76938469,8.24370132,1.56159720,7.31589061,0.00463229,0.17290840,1.05062138,0.00268603
-4.76338169,8.07691427,1.53563523,7.16341186,0.00453463,0.17071615,1.03048831,0.00261545
-4.75737869,7.89556842,1.50656757,6.99793318,0.00443568,0.16800908,1.00903195,0.00254238
-4.75137569,7.70162395,1.47460423,6.82132257,0.00433780,0.16483148,0.98636322,0.00246775
-4.74537269,7.49734975,1.44001951,6.63571337,0.00424360,0.16123763,0.96264194,0.00239258
-4.73936968,7.28531100,1.40315516,6.44348826,0.00415589,0.15729143,0.93808107,0.00231794
-4.73336668,7.06834452,1.36442082,6.24725318,0.00407765,0.15306563,0.91294853,0.00224497
-4.72736368,6.84952158,1.32429151,6.04980098,0.00401193,0.14864085,0.88756592,0.00217483
-4.72136068,6.63209821,1.28330175,5.85406497,0.00396189,0.14410419,0.86230436,0.00210869
-4.71535768,6.41945354,1.24203646,5.66306319,0.00393060,0.13954764,0.83757718,0.00204771
-4.70935468,6.21501757,1.20111872,5.47983433,0.00392106,0.13506603,0.81382972,0.00199303
-4.70335168,6.02219000,1.16119457,5.30736706,0.00393607,0.13075490,0.79152659,0.00194572
-4.69734867,5.84425237,1.12291549,5.14852459,0.00397812,0.12670808,0.77113666,0.00190676
-4.69134567,5.68427635,1.08691897,5.00596668,0.00404933,0.12301505,0.75311659,0.00187703
-4.68534267,5.54503127,1.05380809,4.88207192,0.00415135,0.11975842,0.73789336,0.00185726
-4.67933967,5.42889423,1.02413077,4.77886289,0.00428524,0.11701126,0.72584666,0.00184800
-4.67333667,5.33776664,0.99835967,4.69793723,0.00445148,0.11483465,0.71729190,0.00184963
-4.66733367,5.27300050,0.97687360,4.64040761,0.00464980,0.11327548,0.71246463,0.00186228
-4.66133067,5.23533832,0.95994132,4.60685349,0.00487922,0.11236449,0.71150714,0.00188588
-4.65532766,5.22486957,0.94770860,4.59728719,0.00513802,0.11211486,0.71445793,0.00192011
-4.64932466,5.24100673,0.94018919,4.61113663,0.00542371,0.11252119,0.72124467,0.00196440
-4.64332166,5.28248289,0.93726022,4.64724643,0.00573308,0.11355921,0.73168112,0.00201793
-4.63731866,5.34737234,0.93866258,4.70389837,0.00606227,0.11518601,0.74546824,0.00207967
-4.63131566,5.43313454,0.94400629,4.77885153,0.00640684,0.11734097,0.76219981,0.00214835
-4.62531266,5.53668089,0.95278086,4.86940160,0.00676189,0.11994739,0.78137213,0.00222254
-4.61930965,5.65446270,0.96437046,4.97245784,0.00712217,0.12291466,0.80239797,0.00230064
-4.61330665,5.78257755,0.97807328,5.08463532,0.00748226,0.12614107,0.82462393,0.00238095
-4.60730365,5.91689045,0.99312438,5.20235950,0.00783670,0.12951705,0.84735076,0.00246171
-4.60130065,6.05316529,1.00872127,5.32197896,0.00818019,0.13292874,0.86985578,0.00254113
-4.59529765,6.18720131,1.02405105,5.43988216,0.00850772,0.13626181,0.89141649,0.00261748
-4.58929465,6.31496919,1.03831797,5.55261343,0.00881473,0.13940535,0.91133446,0.00268911
-4.58329165,6.43274085,1.05077039,5.65698323,0.00909727,0.14225557,0.92895831,0.00275452
-4.57728864,6.53720772,1.06072585,5.75016816,0.00935208,0.14471932,0.94370504,0.00281239
-4.57128564,6.62558214,1.06759327,5.82979648,0.00957669,0.14671719,0.95507857,0.00286162
-4.56528264,6.69567788,1.07089126,5.89401546,0.00976951,0.14818599,0.96268489,0.00290135
-4.55927964,6.74596641,1.07026191,5.94153791,0.00992978,0.14908063,0.96624314,0.00293103
-4.55327664,6.77560679,1.06547939,5.97166622,0.01005759,0.14937526,0.96559215,0.00295034
-4.54727364,6.78444857,1.05645322,5.98429329,0.01015383,0.14906359,0.96069239,0.00295930
-4.54127064,6.77300808,1.04322611,5.97988095,0.01022008,0.14815843,0.95162319,0.00295814
-4.53526763,6.74242018,1.02596665,5.95941755,0.01025855,0.14669052,0.93857562,0.00294737
-4.52926463,6.69436831,1.00495740,5.92435733,0.01027189,0.14470660,0.92184141,0.00292772
-4.52326163,6.63099691,0.98057894,5.87654504,0.01026307,0.14226695,0.90179856,0.00290008
-4.51725863,6.55481100,0.95329092,5.81812986,0.01023525,0.13944247,0.87889441,0.00286550
-4.51125563,6.46856783,0.92361108,5.75147301,0.01019158,0.13631146,0.85362698,0.00282510
-4.50525263,6.37516606,0.89209315,5.67905348,0.01013511,0.13295622,0.82652554,0.00278007
-4.49924962,6.27753743,0.85930488,5.60337611,0.01006867,0.12945971,0.79813122,0.00273161
-4.49324662,6.17854547,0.82580716,5.52688595,0.00999471,0.12590241,0.76897852,0.00268087
-4.48724362,6.08089533,0.79213498,5.45189216,0.00991529,0.12235941,0.73957847,0.00262894
-4.48124062,5.98705757,0.75878125,5.38050380,0.00983198,0.11889803,0.71040399,0.00257682
-4.47523762,5.89920822,0.72618382,5.31457937,0.00974588,0.11557596,0.68187794,0.00252539
-4.46923462,5.81918599,0.69471614,5.25569081,0.00965763,0.11243991,0.65436416,0.00247539
-4.46323162,5.74846687,0.66468183,5.20510187,0.00956740,0.10952501,0.62816162,0.00242744
-4.45722861,5.68815526,0.63631295,5.16376033,0.00947500,0.10685469,0.60350161,0.00238200
-4.45122561,5.63899010,0.60977186,5.13230242,0.00937994,0.10444129,0.58054781,0.00233943
-4.44522261,5.60136386,0.58515621,5.11106784,0.00928153,0.10228701,0.55939903,0.00229994
-4.43921961,5.57535193,0.56250661,5.10012314,0.00917896,0.10038544,0.54009410,0.00226366
-4.43321661,5.56074958,0.54181624,5.09929127,0.00907142,0.09872338,0.52261855,0.00223062
-4.42721361,5.55711400,0.52304184,5.10818508,0.00895820,0.09728277,0.50691262,0.00220078
-4.42121061,5.56380867,0.50611532,5.12624286,0.00883877,0.09604291,0.49287998,0.00217406
-4.41520760,5.58004799,0.49095536,5.15276398,0.00871288,0.09498244,0.48039682,0.00215033
-4.40920460,5.60494026,0.47747824,5.18694350,0.00858060,0.09408139,0.46932088,0.00212945
-4.40320160,5.63752765,0.46560764,5.22790459,0.00844237,0.09332289,0.45949998,0.00211128
-4.39719860,5.67682229,0.45528259,5.27472825,0.00829907,0.09269461,0.45077970,0.00209566
-4.39119560,5.72183783,0.44646359,5.32648002,0.00815197,0.09218985,0.44301023,0.00208247
-4.38519260,5.77161658,0.43913647,5.38223373,0.00800275,0.09180825,0.43605186,0.00207159
-4.37918959,5.82525211,0.43331396,5.44109251,0.00785348,0.09155603,0.42977939,0.00206291
-4.37318659,5.88190797,0.42903501,5.50220733,0.00770657,0.09144587,0.42408520,0.00205636
-4.36718359,5.94083264,0.42636207,5.56479347,0.00756472,0.09149639,0.41888107,0.00205186
-4.36118059,6.00137140,0.42537641,5.62814514,0.00743084,0.09173123,0.41409891,0.00204937
-4.35517759,6.06297531,0.42617186,5.69164840,0.00730803,0.09217790,0.40969040,0.00204887
-4.34917459,6.12520769,0.42884746,5.75479239,0.00719943,0.09286634,0.40562575,0.00205034
-4.34317159,6.18774793,0.43349918,5.81717860,0.00710820,0.09382730,0.40189175,0.00205378
-4.33716858,6.25039288,0.44021141,5.87852787,0.00703743,0.09509065,0.39848911,0.00205921
-4.33116558,6.31305527,0.44904838,5.93868469,0.00699006,0.09668372,0.39542948,0.00206666
-4.32516258,6.37575930,0.46004620,5.99761817,0.00696878,0.09862956,0.39273214,0.00207619
-4.31915958,6.43863277,0.47320567,6.05541928,0.00697601,0.10094549,0.39042051,0.00208787
-4.31315658,6.50189592,0.48848640,6.11229396,0.00701380,0.10364176,0.38851875,0.00210179
-4.30715358,6.56584673,0.50580236,6.16855187,0.00708376,0.10672043,0.38704836,0.00211805
