energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.82591296,4.31707913,0.01628907,0.58847095,0.01945967,1.94789112,1.60095578,1.11039524
-5.81990995,4.23242996,0.01732634,0.56833069,0.02099221,1.90870528,1.56824526,1.08786934
-5.81390695,4.14556824,0.01843167,0.54774453,0.02254138,1.86847193,1.53700064,1.06413158
-5.80790395,4.05728854,0.01959895,0.52691305,0.02408372,1.82764106,1.50748613,1.03937360
-5.80190095,3.96823918,0.02082029,0.50602946,0.02559413,1.78658919,1.47987476,1.01375878
-5.79589795,3.87891169,0.02208591,0.48527586,0.02704649,1.74561239,1.45424580,0.98741975
-5.78989495,3.78963937,0.02338414,0.46481991,0.02841433,1.70492397,1.43058683,0.96045814
-5.78389195,3.70060423,0.02470155,0.44481194,0.02967158,1.66465659,1.40879970,0.93294650
-5.77788894,3.61185172,0.02602306,0.42538256,0.03079336,1.62486836,1.38871012,0.90493189
-5.77188594,3.52331171,0.02733214,0.40664101,0.03175677,1.58555237,1.37008001,0.87644120
-5.76588294,3.43482446,0.02861111,0.38867407,0.03254165,1.54664878,1.35262178,0.84748746
-5.75987994,3.34616974,0.02984146,0.37154574,0.03313125,1.50805876,1.33601375,0.81807693
-5.75387694,3.25709746,0.03100426,0.35529767,0.03351289,1.46965937,1.31991598,0.78821641
-5.74787394,3.16735815,0.03208056,0.33995023,0.03367837,1.43131854,1.30398545,0.75792031
-5.74187094,3.07673178,0.03305185,0.32550426,0.03362439,1.39290954,1.28789036,0.72721712
-5.73586793,2.98505366,0.03390058,0.31194346,0.03335266,1.35432406,1.27132267,0.69615497
-5.72986493,2.89223634,0.03461059,0.29923725,0.03286998,1.31548366,1.25400879,0.66480590
-5.72386193,2.79828703,0.03516759,0.28734406,0.03218807,1.27634906,1.23571812,0.63326872
-5.71785893,2.70331977,0.03555958,0.27621493,0.03132323,1.23692718,1.21626930,0.60167047
-5.71185593,2.60756268,0.03577726,0.26579720,0.03029596,1.19727571,1.19553451,0.57016625
-5.70585293,2.51136000,0.03581433,0.25603830,0.02913031,1.15750545,1.17344160,0.53893772
-5.69984992,2.41516958,0.03566773,0.24688935,0.02785323,1.11778039,1.14997466,0.50819030
-5.69384692,2.31955610,0.03533781,0.23830854,0.02649383,1.07831574,1.12517302,0.47814928
-5.68784392,2.22518066,0.03482841,0.23026404,0.02508255,1.03937430,1.09912908,0.44905504
-5.68184092,2.13278728,0.03414680,0.22273648,0.02365039,1.00126117,1.07198517,0.42115768
-5.67583792,2.04318689,0.03330355,0.21572066,0.02222806,0.96431724,1.04392961,0.39471123
-5.66983492,1.95723939,0.03231234,0.20922668,0.02084523,0.92891155,1.01519216,0.36996762
-5.66383192,1.87583411,0.03118957,0.20328018,0.01952987,0.89543277,0.98603896,0.34717073
-5.65782891,1.79986924,0.02995402,0.19792184,0.01830755,0.86427991,0.95676693,0.32655057
-5.65182591,1.73023036,0.02862638,0.19320605,0.01720095,0.83585245,0.92769768,0.30831770
-5.64582291,1.66776864,0.02722869,0.18919881,0.01622940,0.81053996,0.89917098,0.29265805
-5.63981991,1.61327876,0.02578389,0.18597487,0.01540851,0.78871151,0.87153765,0.27972821
-5.63381691,1.56747710,0.02431518,0.18361444,0.01474995,0.77070478,0.84515203,0.26965119
-5.62781391,1.53098054,0.02284557,0.18219921,0.01426130,0.75681544,0.82036404,0.26251278
-5.62181091,1.50428634,0.02139731,0.18180826,0.01394597,0.74728676,0.79751086,0.25835842
-5.61580790,1.48775368,0.01999151,0.18251374,0.01380325,0.74229995,0.77690867,0.25719087
-5.60980490,1.48158767,0.01864771,0.18437669,0.01382845,0.74196562,0.75884436,0.25896850
-5.60380190,1.48582639,0.01738360,0.18744309,0.01401307,0.74631661,0.74356782,0.26360447
-5.59779890,1.50033179,0.01621480,0.19174049,0.01434506,0.75530281,0.73128497,0.27096686
-5.59179590,1.52478529,0.01515470,0.19727515,0.01480924,0.76878823,0.72215192,0.28087968
-5.58579290,1.55868858,0.01421443,0.20403018,0.01538760,0.78655078,0.71627064,0.29312515
-5.57978989,1.60137021,0.01340291,0.21196455,0.01605988,0.80828490,0.71368637,0.30744703
-5.57378689,1.65199826,0.01272691,0.22101312,0.01680400,0.83360740,0.71438706,0.32355519
-5.56778389,1.70959898,0.01219119,0.23108779,0.01759668,0.86206625,0.71830486,0.34113138
-5.56178089,1.77308134,0.01179872,0.24207967,0.01841400,0.89315246,0.72531977,0.35983607
-5.55577789,1.84126650,0.01155084,0.25386224,0.01923203,0.92631442,0.73526516,0.37931632
-5.54977489,1.91292159,0.01144750,0.26629527,0.02002747,0.96097447,0.74793514,0.39921443
-5.54377189,1.98679618,0.01148740,0.27922948,0.02077821,0.99654679,0.76309307,0.41917706
-5.53776888,2.06166023,0.01166815,0.29251151,0.02146393,1.03245604,0.78048104,0.43886466
-5.53176588,2.13634153,0.01198641,0.30598910,0.02206662,1.06815574,0.79982955,0.45796063
-5.52576288,2.20976115,0.01243788,0.31951617,0.02257103,1.10314553,0.82086694,0.47618005
-5.51975988,2.28096489,0.01301736,0.33295742,0.02296502,1.13698647,0.84332789,0.49327751
-5.51375688,2.34914942,0.01371865,0.34619243,0.02323988,1.16931356,0.86696059,0.50905360
-5.50775388,2.41368162,0.01453451,0.35911870,0.02339039,1.19984483,0.89153203,0.52335998
-5.50175088,2.47411023,0.01545646,0.37165387,0.02341495,1.22838651,0.91683121,0.53610252
-5.49574787,2.53016922,0.01647469,0.38373666,0.02331541,1.25483408,0.94267009,0.54724262
-5.48974487,2.58177288,0.01757789,0.39532663,0.02309695,1.27916916,0.96888229,0.55679637
-5.48374187,2.62900290,0.01875314,0.40640287,0.02276769,1.30145239,0.99531973,0.56483189
-5.47773887,2.67208835,0.01998584,0.41696154,0.02233834,1.32181290,1.02184755,0.57146472
-5.47173587,2.71137975,0.02125964,0.42701251,0.02182174,1.34043482,1.04833775,0.57685165
-5.46573287,2.74731873,0.02255658,0.43657537,0.02123228,1.35754179,1.07466220,0.58118321
-5.45972986,2.78040497,0.02385719,0.44567494,0.02058538,1.37338023,1.10068541,0.58467520
-5.45372686,2.81116229,0.02514073,0.45433659,0.01989692,1.38820231,1.12625795,0.58755967
-5.44772386,2.84010550,0.02638557,0.46258172,0.01918269,1.40224956,1.15121085,0.59007560
-5.44172086,2.86770973,0.02756959,0.47042349,0.01845788,1.41573788,1.17535159,0.59245987
-5.43571786,2.89438360,0.02867070,0.47786325,0.01773664,1.42884458,1.19846196,0.59493865
-5.42971486,2.92044717,0.02966740,0.48488769,0.01703168,1.44169811,1.22029811,0.59771959
-5.42371186,2.94611546,0.03053937,0.49146693,0.01635397,1.45437070,1.24059278,0.60098502
-5.41770885,2.97148784,0.03126810,0.49755359,0.01571251,1.46687403,1.25905957,0.60488631
-5.41170585,2.99654326,0.03183745,0.50308299,0.01511420,1.47915800,1.27539922,0.60953937
-5.40570285,3.02114098,0.03223418,0.50797426,0.01456380,1.49111233,1.28930726,0.61502148
-5.39969985,3.04502621,0.03244840,0.51213247,0.01406394,1.50257069,1.30048284,0.62136932
-5.39369685,3.06783986,0.03247388,0.51545157,0.01361523,1.51331689,1.30863807,0.62857804
-5.38769385,3.08913169,0.03230834,0.51781798,0.01321640,1.52309276,1.31350744,0.63660152
-5.38169085,3.10837570,0.03195346,0.51911470,0.01286451,1.53160717,1.31485677,0.64535345
-5.37568784,3.12498714,0.03141483,0.51922575,0.01255519,1.53854571,1.31249128,0.65470932
-5.36968484,3.13834036,0.03070179,0.51804072,0.01228294,1.54358069,1.30626235,0.66450909
-5.36368184,3.14778674,0.02982705,0.51545922,0.01204136,1.54638099,1.29607280,0.67456065
-5.35767884,3.15267235,0.02880630,0.51139517,0.01182347,1.54662169,1.28188035,0.68464381
-5.35167584,3.15235499,0.02765763,0.50578060,0.01162197,1.54399296,1.26369934,0.69451487
-5.34567284,3.14622038,0.02640094,0.49856901,0.01142955,1.53820845,1.24160070,0.70391183
-5.33966983,3.13369735,0.02505733,0.48973797,0.01123909,1.52901271,1.21571022,0.71256000
-5.33366683,3.11427206,0.02364844,0.47929111,0.01104393,1.51618799,1.18620537,0.72017817
-5.32766383,3.08750120,0.02219581,0.46725920,0.01083805,1.49956001,1.15331093,0.72648516
-5.32166083,3.05302410,0.02072031,0.45370045,0.01061621,1.47900304,1.11729360,0.73120671
-5.31565783,3.01057372,0.01924163,0.43869998,0.01037413,1.45444403,1.07845592,0.73408255
-5.30965483,2.95998643,0.01777784,0.42236847,0.01010854,1.42586585,1.03712980,0.73487357
-5.30365183,2.90121033,0.01634506,0.40484008,0.00981724,1.39330965,0.99366982,0.73336882
-5.29764882,2.83431202,0.01495719,0.38626962,0.00949914,1.35687621,0.94844656,0.72939222
-5.29164582,2.75948138,0.01362583,0.36682925,0.00915420,1.31672626,0.90184020,0.72280870
-5.28564282,2.67703436,0.01236016,0.34670462,0.00878341,1.27307973,0.85423441,0.71352951
-5.27963982,2.58741321,0.01116707,0.32609078,0.00838870,1.22621386,0.80601075,0.70151664
-5.27363682,2.49118439,0.01005120,0.30518787,0.00797281,1.17646020,0.75754363,0.68678592
-5.26763382,2.38903356,0.00901515,0.28419680,0.00753918,1.12420052,0.70919582,0.66940889
-5.26163082,2.28175813,0.00805974,0.26331512,0.00709179,1.06986164,0.66131465,0.64951317
-5.25562781,2.17025709,0.00718421,0.24273306,0.00663500,1.01390941,0.61422883,0.62728136
-5.24962481,2.05551863,0.00638650,0.22263013,0.00617343,0.95684184,0.56824588,0.60294853
-5.24362181,1.93860574,0.00566358,0.20317208,0.00571176,0.89918174,0.52365023,0.57679823
-5.23761881,1.82064028,0.00501162,0.18450858,0.00525461,0.84146897,0.48070195,0.54915743
-5.23161581,1.70278607,0.00442632,0.16677142,0.00480640,0.78425257,0.43963595,0.52039034
-5.22561281,1.58623147,0.00390308,0.15007352,0.00437124,0.72808308,0.40066183,0.49089147
-5.21960980,1.47217209,0.00343720,0.13450843,0.00395284,0.67350513,0.36396420,0.46107821
-5.21360680,1.36179409,0.00302405,0.12015056,0.00355444,0.62105066,0.32970336,0.43138313
-5.20760380,1.25625844,0.00265916,0.10705584,0.00317876,0.57123270,0.29801638,0.40224628
-5.20160080,1.15668660,0.00233834,0.09526293,0.00282800,0.52454005,0.26901850,0.37410773
-5.19559780,1.06414766,0.00205773,0.08479464,0.00250379,0.48143264,0.24280458,0.34740053
-5.18959480,0.97964701,0.00181383,0.07565962,0.00220725,0.44233768,0.21945071,0.32254413
-5.18359180,0.90411650,0.00160353,0.06785420,0.00193900,0.40764637,0.19901573,0.29993845
-5.17758879,0.83840567,0.00142407,0.06136402,0.00169922,0.37771110,0.18154250,0.27995853
-5.17158579,0.78327394,0.00127305,0.05616574,0.00148770,0.35284288,0.16705898,0.26294970
-5.16558279,0.73938304,0.00114839,0.05222834,0.00130386,0.33330882,0.15557883,0.24922314
-5.15957979,0.70728944,0.00104830,0.04951428,0.00114688,0.31932928,0.14710150,0.23905186
-5.15357679,0.68743633,0.00097119,0.04798017,0.00101569,0.31107478,0.14161182,0.23266674
-5.14757379,0.68014473,0.00091569,0.04757724,0.00090906,0.30866217,0.13907895,0.23025265
-5.14157079,0.68560359,0.00088054,0.04825134,0.00082561,0.31215037,0.13945475,0.23194453
-5.13556778,0.70385892,0.00086458,0.04994274,0.00076391,0.32153530,0.14267168,0.23782331
-5.12956478,0.73480210,0.00086670,0.05258566,0.00072243,0.33674452,0.14864021,0.24791185
-5.12356178,0.77815781,0.00088576,0.05610760,0.00069965,0.35763145,0.15724607,0.26217074
-5.11755878,0.83347230,0.00092061,0.06042873,0.00069397,0.38396987,0.16834735,0.28049442
-5.11155578,0.90010286,0.00097002,0.06546118,0.00070380,0.41544878,0.18177183,0.30270770
-5.10555278,0.97720952,0.00103265,0.07110869,0.00072755,0.45166848,0.19731472,0.32856299
-5.09954977,1.06375017,0.00110705,0.07726631,0.00076358,0.49213808,0.21473711,0.35773872
-5.09354677,1.15848024,0.00119161,0.08382067,0.00081024,0.53627526,0.23376539,0.38983923
-5.08754377,1.25995804,0.00128461,0.09065051,0.00086585,0.58340866,0.25409181,0.42439654
-5.08154077,1.36655667,0.00138417,0.09762782,0.00092870,0.63278331,0.27537654,0.46087434
-5.07553777,1.47648325,0.00148829,0.10461939,0.00099706,0.68356948,0.29725111,0.49867447
-5.06953477,1.58780571,0.00159486,0.11148887,0.00106915,0.73487502,0.31932355,0.53714593
-5.06353177,1.69848715,0.00170169,0.11809931,0.00114319,0.78576117,0.34118502,0.57559661
-5.05752876,1.80642714,0.00180657,0.12431598,0.00121742,0.83526154,0.36241786,0.61330747
-5.05152576,1.90950913,0.00190727,0.13000952,0.00129008,0.88240389,0.38260485,0.64954883
-5.04552276,2.00565237,0.00200164,0.13505915,0.00135946,0.92623385,0.40133935,0.68359852
-5.03951976,2.09286664,0.00208763,0.13935589,0.00142392,0.96583993,0.41823606,0.71476106
-5.03351676,2.16930766,0.00216333,0.14280563,0.00148197,1.00037868,0.43294170,0.74238728
-5.02751376,2.23333078,0.00222707,0.14533182,0.00153221,1.02909907,0.44514545,0.76589357
-5.02151076,2.28354071,0.00227743,0.14687775,0.00157346,1.05136483,0.45458849,0.78477985
-5.01550775,2.31883475,0.00231331,0.14740822,0.00160472,1.06667387,0.46107215,0.79864559
-5.00950475,2.33843771,0.00233392,0.14691056,0.00162523,1.07467379,0.46446443,0.80720295
-5.00350175,2.34192654,0.00233885,0.14539491,0.00163449,1.07517258,0.46470444,0.81028642
-4.99749875,2.32924344,0.00232808,0.14289372,0.00163226,1.06814414,0.46180445,0.80785858
-4.99149575,2.30069675,0.00230193,0.13946055,0.00161859,1.05372822,0.45584955,0.80001145
-4.98549275,2.25694936,0.00226111,0.13516816,0.00159376,1.03222467,0.44699490,0.78696348
-4.97948974,2.19899524,0.00220667,0.13010602,0.00155836,1.00408242,0.43546050,0.76905220
-4.97348674,2.12812484,0.00213994,0.12437727,0.00151320,0.96988352,0.42152387,0.74672275
-4.96748374,2.04588129,0.00206253,0.11809541,0.00145932,0.93032310,0.40551090,0.72051295
-4.96148074,1.95400892,0.00197626,0.11138072,0.00139795,0.88618609,0.38778524,0.69103543
-4.95547774,1.85439678,0.00188307,0.10435661,0.00133051,0.83832180,0.36873664,0.65895763
-4.94947474,1.74901932,0.00178502,0.09714613,0.00125853,0.78761744,0.34876888,0.62498049
-4.94347174,1.63987682,0.00168418,0.08986860,0.00118367,0.73497179,0.32828754,0.58981681
-4.93746873,1.52893800,0.00158258,0.08263668,0.00110764,0.68126991,0.30768834,0.55417001
-4.93146573,1.41808687,0.00148218,0.07555376,0.00103223,0.62736009,0.28734623,0.51871426
-4.92546273,1.30907575,0.00138478,0.06871196,0.00095928,0.57403353,0.26760582,0.48407651
-4.91945973,1.20348584,0.00129202,0.06219055,0.00089065,0.52200772,0.24877324,0.45082116
-4.91345673,1.10269642,0.00120533,0.05605499,0.00082821,0.47191348,0.23110977,0.41943777
-4.90745373,1.00786322,0.00112589,0.05035645,0.00077390,0.42428627,0.21482738,0.39033202
-4.90145073,0.91990597,0.00105465,0.04513186,0.00072968,0.37956143,0.20008610,0.36382015
-4.89544772,0.83950501,0.00099230,0.04040435,0.00069760,0.33807327,0.18699326,0.34012680
-4.88944472,0.76710607,0.00093930,0.03618412,0.00067976,0.30005764,0.17560451,0.31938608
-4.88344172,0.70293247,0.00089587,0.03246956,0.00067841,0.26565752,0.16592643,0.30164564
-4.87743872,0.64700340,0.00086205,0.02924858,0.00069587,0.23493089,0.15792047,0.28687329
-4.87143572,0.59915708,0.00083766,0.02650021,0.00073467,0.20786058,0.15150807,0.27496575
-4.86543272,0.55907731,0.00082240,0.02419606,0.00079743,0.18436511,0.14657665,0.26575912
-4.85942971,0.52632216,0.00081584,0.02230205,0.00088695,0.16431023,0.14298615,0.25904036
-4.85342671,0.50035336,0.00081748,0.02077987,0.00100616,0.14752044,0.14057597,0.25455947
-4.84742371,0.48056525,0.00082675,0.01958855,0.00115807,0.13379002,0.13917192,0.25204168
-4.84142071,0.46631225,0.00084306,0.01868576,0.00134574,0.12289336,0.13859306,0.25119931
-4.83541771,0.45693388,0.00086582,0.01802909,0.00157220,0.11459395,0.13865808,0.25174284
-4.82941471,0.45177677,0.00089447,0.01757709,0.00184032,0.10865223,0.13919116,0.25339079
-4.82341171,0.45021300,0.00092847,0.01729020,0.00215277,0.10483185,0.14002712,0.25587822
-4.81740870,0.45165468,0.00096732,0.01713148,0.00251181,0.10290450,0.14101568,0.25896352
-4.81140570,0.45556449,0.00101058,0.01706718,0.00291917,0.10265334,0.14202480,0.26243348
-4.80540270,0.46146237,0.00105782,0.01706719,0.00337591,0.10387506,0.14294311,0.26610653
-4.79939970,0.46892865,0.00110866,0.01710529,0.00388225,0.10638083,0.14368138,0.26983426
-4.79339670,0.47760396,0.00116272,0.01715931,0.00443741,0.10999632,0.14417297,0.27350131
-4.78739370,0.48718638,0.00121962,0.01721113,0.00503946,0.11456094,0.14437363,0.27702380
-4.78139070,0.49742673,0.00127894,0.01724662,0.00568524,0.11992674,0.14426038,0.28034665
-4.77538769,0.50812231,0.00134024,0.01725546,0.00637025,0.12595700,0.14382996,0.28344004
-4.76938469,0.51911015,0.00140298,0.01723093,0.00708863,0.13252492,0.14309675,0.28629533
-4.76338169,0.53026021,0.00146657,0.01716960,0.00783314,0.13951250,0.14209046,0.28892089
-4.75737869,0.54146933,0.00153033,0.01707108,0.00859524,0.14680994,0.14085369,0.29133800
-4.75137569,0.55265638,0.00159346,0.01693762,0.00936525,0.15431555,0.13943962,0.29357735
-4.74537269,0.56375915,0.00165511,0.01677386,0.01013245,0.16193634,0.13790980,0.29567613
-4.73936968,0.57473313,0.00171431,0.01658653,0.01088541,0.16958941,0.13633228,0.29767610
-4.73336668,0.58555237,0.00177006,0.01638414,0.01161225,0.17720385,0.13478020,0.29962263
-4.72736368,0.59621237,0.00182130,0.01617678,0.01230098,0.18472348,0.13333061,0.30156477
-4.72136068,0.60673456,0.00186698,0.01597593,0.01293989,0.19210980,0.13206392,0.30355616
-4.71535768,0.61717216,0.00190607,0.01579427,0.01351793,0.19934540,0.13106352,0.30565674
-4.70935468,0.62761668,0.00193761,0.01564557,0.01402515,0.20643727,0.13041580,0.30793496
-4.70335168,0.63820446,0.00196076,0.01554457,0.01445304,0.21341993,0.13021022,0.31047018
-4.69734867,0.64912244,0.00197479,0.01550687,0.01479495,0.22035788,0.13053949,0.31335489
-4.69134567,0.66061237,0.00197918,0.01554881,0.01504638,0.22734741,0.13149950,0.31669652
-4.68534267,0.67297288,0.00197361,0.01568729,0.01520521,0.23451709,0.13318903,0.32061839
-4.67933967,0.68655851,0.00195798,0.01593962,0.01527195,0.24202700,0.13570901,0.32525962
-4.67333667,0.70177552,0.00193246,0.01632324,0.01524978,0.25006645,0.13916115,0.33077368
-4.66733367,0.71907391,0.00189743,0.01685536,0.01514462,0.25884994,0.14364610,0.33732559
-4.66133067,0.73893575,0.00185355,0.01755261,0.01496499,0.26861151,0.14926074,0.34508755
-4.65532766,0.76185987,0.00180168,0.01843046,0.01472192,0.27959744,0.15609507,0.35423334
-4.64932466,0.78834338,0.00174289,0.01950275,0.01442863,0.29205748,0.16422832,0.36493138
-4.64332166,0.81886060,0.00167844,0.02078097,0.01410024,0.30623487,0.17372478,0.37733698
-4.63731866,0.85384031,0.00160971,0.02227367,0.01375337,0.32235547,0.18462931,0.39158404
-4.63131566,0.89364216,0.00153817,0.02398570,0.01340571,0.34061643,0.19696285,0.40777654
-4.62531266,0.93853364,0.00146535,0.02591762,0.01307548,0.36117493,0.21071813,0.42598050
-4.61930965,0.98866848,0.00139279,0.02806503,0.01278100,0.38413736,0.22585584,0.44621663
-4.61330665,1.04406788,0.00132198,0.03041809,0.01254009,0.40954963,0.24230161,0.46845431
-4.60730365,1.10460546,0.00125435,0.03296116,0.01236963,0.43738904,0.25994388,0.49260721
-4.60130065,1.16999706,0.00119120,0.03567253,0.01228499,0.46755820,0.27863307,0.51853079
-4.59529765,1.23979607,0.00113372,0.03852448,0.01229961,0.49988140,0.29818205,0.54602215
-4.58929465,1.31339474,0.00108293,0.04148346,0.01242457,0.53410370,0.31836807,0.57482204
-4.58329165,1.39003186,0.00103967,0.04451053,0.01266819,0.56989310,0.33893622,0.60461930
-4.57728864,1.46880672,0.00100463,0.04756209,0.01303574,0.60684563,0.35960436,0.63505748
-4.57128564,1.54869898,0.00097830,0.05059077,0.01352920,0.64449347,0.38006936,0.66574352
-4.56528264,1.62859397,0.00096103,0.05354659,0.01414707,0.68231588,0.40001453,0.69625812
-4.55927964,1.70731248,0.00095300,0.05637822,0.01488433,0.71975253,0.41911797,0.72616754
-4.55327664,1.78364415,0.00095428,0.05903441,0.01573240,0.75621884,0.43706154,0.75503631
-4.54727364,1.85638311,0.00096483,0.06146555,0.01667931,0.79112275,0.45354013,0.78244051
-4.54127064,1.92436472,0.00098453,0.06362511,0.01770984,0.82388232,0.46827086,0.80798112
-4.53526763,1.98650210,0.00101321,0.06547113,0.01880586,0.85394350,0.48100196,0.83129702
-4.52926463,2.04182100,0.00105069,0.06696762,0.01994671,0.88079723,0.49152078,0.85207728
-4.52326163,2.08949197,0.00109680,0.06808571,0.02110970,0.90399548,0.49966094,0.87007231
-4.51725863,2.12885865,0.00115138,0.06880463,0.02227065,0.92316527,0.50530803,0.88510367
-4.51125563,2.15946118,0.00121435,0.06911245,0.02340455,0.93802047,0.50840400,0.89707211
-4.50525263,2.18105402,0.00128568,0.06900649,0.02448621,0.94837060,0.50894981,0.90596385
-4.49924962,2.19361757,0.00136545,0.06849348,0.02549100,0.95412659,0.50700645,0.91185474
-4.49324662,2.19736330,0.00145378,0.06758935,0.02639555,0.95530316,0.50269426,0.91491221
-4.48724362,2.19273212,0.00155090,0.06631877,0.02717845,0.95201777,0.49619061,0.91539504
-4.48124062,2.18038612,0.00165712,0.06471441,0.02782087,0.94448642,0.48772601,0.91365069
-4.47523762,2.16119391,0.00177277,0.06281599,0.02830721,0.93301623,0.47757889,0.91011031
-4.46923462,2.13620994,0.00189825,0.06066904,0.02862547,0.91799542,0.46606903,0.90528130
-4.46323162,2.10664843,0.00203393,0.05832365,0.02876774,0.89988103,0.45355003,0.89973755
-4.45722861,2.07385247,0.00218017,0.05583298,0.02873031,0.87918491,0.44040101,0.89410734
-4.45122561,2.03925939,0.00233727,0.05325186,0.02851385,0.85645855,0.42701754,0.88905903
-4.44522261,2.00436304,0.00250542,0.05063528,0.02812333,0.83227739,0.41380234,0.88528485
-4.43921961,1.97067418,0.00268470,0.04803700,0.02756777,0.80722520,0.40115567,0.88348283
-4.43321661,1.93967998,0.00287502,0.04550821,0.02686000,0.78187912,0.38946581,0.88433748
-4.42721361,1.91280385,0.00307614,0.04309633,0.02601612,0.75679582,0.37909975,0.88849943
-4.42121061,1.89136654,0.00328759,0.04084397,0.02505502,0.73249922,0.37039429,0.89656472
-4.41520760,1.87654983,0.00350873,0.03878803,0.02399773,0.70947025,0.36364775,0.90905429
-4.40920460,1.86936379,0.00373876,0.03695900,0.02286679,0.68813868,0.35911248,0.92639438
-4.40320160,1.87061861,0.00397666,0.03538045,0.02168556,0.66887725,0.35698840,0.94889860
-4.39719860,1.88090193,0.00422130,0.03406872,0.02047757,0.65199811,0.35741763,0.97675231
-4.39119560,1.90056237,0.00447143,0.03303281,0.01926591,0.63775146,0.36048047,1.01000022
-4.38519260,1.92969990,0.00472574,0.03227441,0.01807269,0.62632608,0.36619294,1.04853778
-4.37918959,1.96816337,0.00498288,0.03178816,0.01691854,0.61785168,0.37450577,1.09210692
-4.37318659,2.01555530,0.00524152,0.03156210,0.01582224,0.61240240,0.38530522,1.14029673
-4.36718359,2.07124388,0.00550039,0.03157819,0.01480044,0.61000144,0.39841556,1.19254914
-4.36118059,2.13438180,0.00575832,0.03181304,0.01386747,0.61062611,0.41360334,1.24816985
-4.35517759,2.20393121,0.00601423,0.03223874,0.01303524,0.61421308,0.43058329,1.30634427
-4.34917459,2.27869405,0.00626718,0.03282379,0.01231318,0.62066340,0.44902578,1.36615806
-4.34317159,2.35734667,0.00651637,0.03353409,0.01170838,0.62984715,0.46856568,1.42662167
-4.33716858,2.43847741,0.00676110,0.03433398,0.01122557,0.64160730,0.48881232,1.48669799
-4.33116558,2.52062589,0.00700074,0.03518730,0.01086738,0.65576282,0.50936015,1.54533217
-4.32516258,2.60232258,0.00723473,0.03605843,0.01063438,0.67211102,0.52979999,1.60148237
-4.31915958,2.68212717,0.00746249,0.03691327,0.01052531,0.69042900,0.54973017,1.65415016
-4.31315658,2.75866436,0.00768339,0.03772015,0.01053722,0.71047468,0.56876742,1.70240943
-4.30715358,2.83065601,0.00789667,0.03845058,0.01066557,0.73198720,0.58655686,1.74543250
