energy_ev,total_up,Al_p_up,Al_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-4.30115058,1.61954334,0.05495372,0.00000000,0.02498722,1.32029411,1.18691334,0.51744014
-4.29514757,1.65280959,0.05524783,0.00000000,0.02458555,1.35042887,1.20551963,0.52882146
-4.28914457,1.67905071,0.05540880,0.00000000,0.02406972,1.37469549,1.21821024,0.53742272
-4.28314157,1.69783662,0.05544992,0.00000000,0.02344811,1.39267216,1.22467552,0.54304772
-4.27713857,1.70892570,0.05538849,0.00000000,0.02273133,1.40409338,1.22477137,0.54557300
-4.27113557,1.71226431,0.05524497,0.00000000,0.02193184,1.40885201,1.21851902,0.54494978
-4.26513257,1.70797993,0.05504199,0.00000000,0.02106348,1.40699586,1.20609893,0.54120342
-4.25912956,1.69636830,0.05480329,0.00000000,0.02014103,1.39871914,1.18783920,0.53443043
-4.25312656,1.67787504,0.05455259,0.00000000,0.01917971,1.38434903,1.16419893,0.52479311
-4.24712356,1.65307273,0.05431244,0.00000000,0.01819472,1.36432831,1.13574741,0.51251216
-4.24112056,1.62263455,0.05410317,0.00000000,0.01720075,1.33919452,1.10314010,0.49785751
-4.23511756,1.58730567,0.05394189,0.00000000,0.01621157,1.30955705,1.06709247,0.48113798
-4.22911456,1.54787375,0.05384167,0.00000000,0.01523974,1.27607288,1.02835306,0.46269001
-4.22311156,1.50513994,0.05381084,0.00000000,0.01429625,1.23942242,0.98767685,0.44286625
-4.21710855,1.45989165,0.05385260,0.00000000,0.01339041,1.20028631,0.94580018,0.42202426
-4.21110555,1.41287832,0.05396475,0.00000000,0.01252969,1.15932430,0.90341830,0.40051595
-4.20510255,1.36479109,0.05413973,0.00000000,0.01171972,1.11715709,0.86116640,0.37867813
-4.19909955,1.31624722,0.05436493,0.00000000,0.01096431,1.07435181,0.81960491,0.35682451
-4.19309655,1.26777974,0.05462315,0.00000000,0.01026561,1.03141149,0.77920933,0.33523941
-4.18709355,1.21983236,0.05489337,0.00000000,0.00962423,0.98876890,0.74036493,0.31417327
-4.18109055,1.17275970,0.05515170,0.00000000,0.00903953,0.94678461,0.70336621,0.29384011
-4.17508754,1.12683235,0.05537238,0.00000000,0.00850978,0.90574912,0.66842070,0.27441669
-4.16908454,1.08224607,0.05552906,0.00000000,0.00803252,0.86588838,0.63565671,0.25604343
-4.16308154,1.03913433,0.05559596,0.00000000,0.00760472,0.82737232,0.60513416,0.23882673
-4.15707854,0.99758321,0.05554916,0.00000000,0.00722312,0.79032547,0.57685786,0.22284238
-4.15107554,0.95764753,0.05536775,0.00000000,0.00688441,0.75483882,0.55079217,0.20813984
-4.14507254,0.91936717,0.05503492,0.00000000,0.00658545,0.72098215,0.52687630,0.19474704
-4.13906953,0.88278258,0.05453890,0.00000000,0.00632342,0.68881600,0.50503925,0.18267524
-4.13306653,0.84794856,0.05387365,0.00000000,0.00609593,0.65840251,0.48521376,0.17192387
-4.12706353,0.81494560,0.05303933,0.00000000,0.00590110,0.62981467,0.46734863,0.16248493
-4.12106053,0.78388829,0.05204264,0.00000000,0.00573757,0.60314338,0.45141882,0.15434684
-4.11505753,0.75493051,0.05089671,0.00000000,0.00560451,0.57850219,0.43743323,0.14749754
-4.10905453,0.72826731,0.04962095,0.00000000,0.00550151,0.55602969,0.42543987,0.14192691
-4.10305153,0.70413373,0.04824048,0.00000000,0.00542856,0.53588949,0.41552859,0.13762827
-4.09704852,0.68280090,0.04678554,0.00000000,0.00538587,0.51826825,0.40783146,0.13459931
-4.09104552,0.66456986,0.04529060,0.00000000,0.00537377,0.50337194,0.40252117,0.13284226
-4.08504252,0.64976391,0.04379344,0.00000000,0.00539258,0.49142097,0.39980785,0.13236368
-4.07903952,0.63871997,0.04233412,0.00000000,0.00544244,0.48264454,0.39993463,0.13317380
-4.07303652,0.63177970,0.04095395,0.00000000,0.00552324,0.47727478,0.40317242,0.13528574
-4.06703352,0.62928104,0.03969446,0.00000000,0.00563446,0.47554114,0.40981427,0.13871467
-4.06103052,0.63155049,0.03859643,0.00000000,0.00577511,0.47766525,0.42016953,0.14347699
-4.05502751,0.63889665,0.03769905,0.00000000,0.00594370,0.48385670,0.43455816,0.14958973
-4.04902451,0.65160505,0.03703913,0.00000000,0.00613820,0.49430962,0.45330497,0.15707008
-4.04302151,0.66993430,0.03665047,0.00000000,0.00635605,0.50920022,0.47673403,0.16593510
-4.03701851,0.69411329,0.03656333,0.00000000,0.00659422,0.52868501,0.50516293,0.17620162
-4.03101551,0.72433918,0.03680403,0.00000000,0.00684928,0.55289935,0.53889665,0.18788605
-4.02501251,0.76077566,0.03739461,0.00000000,0.00711753,0.58195622,0.57822082,0.20100425
-4.01900950,0.80355082,0.03835260,0.00000000,0.00739507,0.61594442,0.62339389,0.21557096
-4.01300650,0.85275427,0.03969085,0.00000000,0.00767797,0.65492606,0.67463820,0.23159906
-4.00700350,0.90843286,0.04141732,0.00000000,0.00796238,0.69893289,0.73212938,0.24909807
-4.00100050,0.97058465,0.04353496,0.00000000,0.00824468,0.74796103,0.79598435,0.26807219
-3.99499750,1.03915089,0.04604154,0.00000000,0.00852156,0.80196419,0.86624782,0.28851755
-3.98899450,1.11400604,0.04892949,0.00000000,0.00879013,0.86084519,0.94287750,0.31041875
-3.98299150,1.19494598,0.05218569,0.00000000,0.00904796,0.92444608,1.02572875,0.33374476
-3.97698849,1.28167502,0.05579132,0.00000000,0.00929315,0.99253732,1.11453907,0.35844436
-3.97098549,1.37379222,0.05972167,0.00000000,0.00952430,1.06480643,1.20891344,0.38444125
-3.96498249,1.47077823,0.06394603,0.00000000,0.00974050,1.14084711,1.30831151,0.41162910
-3.95897949,1.57198349,0.06842762,0.00000000,0.00994126,1.22014951,1.41203765,0.43986701
-3.95297649,1.67661908,0.07312364,0.00000000,0.01012643,1.30209278,1.51923498,0.46897554
-3.94697349,1.78375144,0.07798546,0.00000000,0.01029610,1.38594062,1.62888443,0.49873385
-3.94097049,1.89230195,0.08295892,0.00000000,0.01045048,1.47084099,1.73980962,0.52887820
-3.93496748,2.00105237,0.08798489,0.00000000,0.01058981,1.55583049,1.85068840,0.55910218
-3.92896448,2.10865674,0.09299992,0.00000000,0.01071422,1.63984398,1.96007111,0.58905886
-3.92296148,2.21366014,0.09793717,0.00000000,0.01082366,1.72172983,2.06640583,0.61836506
-3.91695848,2.31452417,0.10272749,0.00000000,0.01091779,1.80027051,2.16807009,0.64660773
-3.91095548,2.40965875,0.10730062,0.00000000,0.01099597,1.87420833,2.26340828,0.67335238
-3.90495248,2.49745936,0.11158662,0.00000000,0.01105718,1.94227548,2.35077358,0.69815334
-3.89894947,2.57634840,0.11551731,0.00000000,0.01110007,2.00322745,2.42857299,0.72056548
-3.89294647,2.64481916,0.11902777,0.00000000,0.01112296,2.05587841,2.49531359,0.74015706
-3.88694347,2.70148067,0.12205788,0.00000000,0.01112393,2.09913720,2.54964820,0.75652298
-3.88094047,2.74510122,0.12455375,0.00000000,0.01110086,2.13204227,2.59041836,0.76929805
-3.87493747,2.77464886,0.12646906,0.00000000,0.01105159,2.15379393,2.61669274,0.77816956
-3.86893447,2.78932679,0.12776623,0.00000000,0.01097399,2.16378249,2.62779911,0.78288857
-3.86293147,2.78860204,0.12841743,0.00000000,0.01086609,2.16161074,2.62334850,0.78327938
-3.85692846,2.77222599,0.12840525,0.00000000,0.01072623,2.14710988,2.60325015,0.77924670
-3.85092546,2.74024573,0.12772321,0.00000000,0.01055313,2.12034783,2.56771671,0.77078017
-3.84492246,2.69300577,0.12637592,0.00000000,0.01034602,2.08162978,2.51725933,0.75795597
-3.83891946,2.63113985,0.12437897,0.00000000,0.01010470,2.03149062,2.45267285,0.74093549
-3.83291646,2.55555332,0.12175854,0.00000000,0.00982963,1.97067988,2.37501182,0.71996106
-3.82691346,2.46739693,0.11855072,0.00000000,0.00952193,1.90013966,2.28555833,0.69534898
-3.82091046,2.36803311,0.11480061,0.00000000,0.00918340,1.82097662,2.18578325,0.66748009
-3.81490745,2.25899639,0.11056118,0.00000000,0.00881650,1.73442944,2.07730251,0.63678855
-3.80890445,2.14194962,0.10589202,0.00000000,0.00842431,1.64183300,1.96183033,0.60374900
-3.80290145,2.01863792,0.10085782,0.00000000,0.00801047,1.54458090,1.84113130,0.56886300
-3.79689845,1.89084218,0.09552694,0.00000000,0.00757907,1.44408799,1.71697336,0.53264513
-3.79089545,1.76033405,0.08996980,0.00000000,0.00713460,1.34175418,1.59108320,0.49560940
-3.78489245,1.62883390,0.08425739,0.00000000,0.00668181,1.23893101,1.46510593,0.45825645
-3.77888944,1.49797343,0.07845975,0.00000000,0.00622562,1.13689214,1.34056999,0.42106210
-3.77288644,1.36926383,0.07264461,0.00000000,0.00577101,1.03680852,1.21885846,0.38446747
-3.76688344,1.24407038,0.06687618,0.00000000,0.00532293,0.93972897,1.10118718,0.34887111
-3.76088044,1.12359405,0.06121402,0.00000000,0.00488621,0.84656639,0.98859006,0.31462318
-3.75487744,1.00886009,0.05571226,0.00000000,0.00446552,0.75808978,0.88191139,0.28202173
-3.74887444,0.90071357,0.05041885,0.00000000,0.00406525,0.67492180,0.78180478,0.25131120
-3.74287144,0.79982124,0.04537519,0.00000000,0.00368958,0.59754133,0.68873813,0.22268278
-3.73686843,0.70667915,0.04061591,0.00000000,0.00334237,0.52629064,0.60300374,0.19627659
-3.73086543,0.62162512,0.03616884,0.00000000,0.00302721,0.46138620,0.52473268,0.17218530
-3.72486243,0.54485497,0.03205520,0.00000000,0.00274746,0.40293243,0.45391229,0.15045904
-3.71885943,0.47644151,0.02828999,0.00000000,0.00250624,0.35093744,0.39040592,0.13111098
-3.71285643,0.41635522,0.02488247,0.00000000,0.00230647,0.30532982,0.33397376,0.11412361
-3.70685343,0.36448544,0.02183679,0.00000000,0.00215098,0.26597580,0.28429394,0.09945505
-3.70085043,0.32066118,0.01915267,0.00000000,0.00204245,0.23269579,0.24098306,0.08704537
-3.69484742,0.28467064,0.01682613,0.00000000,0.00198353,0.20527983,0.20361547,0.07682244
-3.68884442,0.25627874,0.01485022,0.00000000,0.00197683,0.18350122,0.17174084,0.06870723
-3.68284142,0.23524192,0.01321574,0.00000000,0.00202490,0.16712798,0.14489951,0.06261833
-3.67683842,0.22132001,0.01191186,0.00000000,0.00213026,0.15593185,0.12263555,0.05847557
-3.67083542,0.21428475,0.01092671,0.00000000,0.00229532,0.14969468,0.10450731,0.05620263
-3.66483242,0.21392491,0.01024784,0.00000000,0.00252234,0.14821202,0.09009551,0.05572878
-3.65882941,0.22004818,0.00986261,0.00000000,0.00281329,0.15129431,0.07900906,0.05698953
-3.65282641,0.23247995,0.00975836,0.00000000,0.00316979,0.15876556,0.07088864,0.05992651
-3.64682341,0.25105941,0.00992266,0.00000000,0.00359294,0.17046001,0.06540848,0.06448649
-3.64082041,0.27563354,0.01034328,0.00000000,0.00408316,0.18621715,0.06227650,0.07061980
-3.63481741,0.30604936,0.01100814,0.00000000,0.00464005,0.20587546,0.06123317,0.07827833
-3.62881441,0.34214531,0.01190523,0.00000000,0.00526219,0.22926553,0.06204937,0.08741311
-3.62281141,0.38374226,0.01302242,0.00000000,0.00594705,0.25620286,0.06452359,0.09797194
-3.61680840,0.43063495,0.01434730,0.00000000,0.00669079,0.28648112,0.06847872,0.10989693
-3.61080540,0.48258427,0.01586695,0.00000000,0.00748823,0.31986616,0.07375865,0.12312242
-3.60480240,0.53931125,0.01756777,0.00000000,0.00833273,0.35609128,0.08022499,0.13757317
-3.59879940,0.60049276,0.01943537,0.00000000,0.00921623,0.39485417,0.08775389,0.15316316
-3.59279640,0.66575961,0.02145444,0.00000000,0.01012925,0.43581570,0.09623328,0.16979483
-3.58679340,0.73469689,0.02360876,0.00000000,0.01106106,0.47860074,0.10556040,0.18735910
-3.58079040,0.80684665,0.02588114,0.00000000,0.01199977,0.52280109,0.11563984,0.20573585
-3.57478739,0.88171264,0.02825361,0.00000000,0.01293264,0.56798031,0.12638193,0.22479502
-3.56878439,0.95876670,0.03070745,0.00000000,0.01384629,0.61368028,0.13770144,0.24439820
-3.56278139,1.03745646,0.03322341,0.00000000,0.01472706,0.65942917,0.14951668,0.26440045
-3.55677839,1.11721348,0.03578188,0.00000000,0.01556136,0.70475032,0.16174866,0.28465245
-3.55077539,1.19746146,0.03836305,0.00000000,0.01633603,0.74917157,0.17432042,0.30500254
-3.54477239,1.27762370,0.04094714,0.00000000,0.01703872,0.79223451,0.18715636,0.32529870
-3.53876938,1.35712932,0.04351447,0.00000000,0.01765827,0.83350319,0.20018149,0.34539024
-3.53276638,1.43541787,0.04604563,0.00000000,0.01818498,0.87257169,0.21332054,0.36512906
-3.52676338,1.51194190,0.04852149,0.00000000,0.01861094,0.90907033,0.22649695,0.38437052
-3.52076038,1.58616759,0.05092322,0.00000000,0.01893022,0.94267016,0.23963174,0.40297380
-3.51475738,1.65757348,0.05323225,0.00000000,0.01913901,0.97308561,0.25264225,0.42080177
-3.50875438,1.72564778,0.05543021,0.00000000,0.01923572,1.00007531,0.26544094,0.43772059
-3.50275138,1.78988469,0.05749884,0.00000000,0.01922093,1.02344127,0.27793425,0.45359903
-3.49674837,1.84978062,0.05941996,0.00000000,0.01909733,1.04302659,0.29002169,0.46830772
-3.49074537,1.90483098,0.06117535,0.00000000,0.01886953,1.05871224,0.30159540,0.48171863
-3.48474237,1.95452839,0.06274686,0.00000000,0.01854391,1.07041319,0.31254008,0.49370482
-3.47873937,1.99836314,0.06411644,0.00000000,0.01812826,1.07807441,0.32273366,0.50414071
-3.47273637,2.03582649,0.06526635,0.00000000,0.01763157,1.08166728,0.33204860,0.51290303
-3.46673337,2.06641714,0.06617944,0.00000000,0.01706364,1.08118662,0.34035401,0.51987256
-3.46073037,2.08965123,0.06683954,0.00000000,0.01643480,1.07664882,0.34751842,0.52493661
-3.45472736,2.10507546,0.06723192,0.00000000,0.01575561,1.06809111,0.35341330,0.52799226
-3.44872436,2.11228311,0.06734387,0.00000000,0.01503654,1.05557210,0.35791711,0.52895028
-3.44272136,2.11093207,0.06716524,0.00000000,0.01428773,1.03917342,0.36091969,0.52773940
-3.43671836,2.10076401,0.06668910,0.00000000,0.01351883,1.01900226,0.36232690,0.52431083
-3.43071536,2.08162342,0.06591228,0.00000000,0.01273875,0.99519450,0.36206511,0.51864276
-3.42471236,2.05347534,0.06483592,0.00000000,0.01195565,0.96791797,0.36008541,0.51074434
-3.41870935,2.01642050,0.06346588,0.00000000,0.01117677,0.93737544,0.35636724,0.50065906
-3.41270635,1.97070673,0.06181306,0.00000000,0.01040849,0.90380684,0.35092119,0.48846712
-3.40670335,1.91673561,0.05989348,0.00000000,0.00965626,0.86749041,0.34379083,0.47428665
-3.40070035,1.85506365,0.05772834,0.00000000,0.00892470,0.82874238,0.33505342,0.45827351
-3.39469735,1.78639773,0.05534375,0.00000000,0.00821763,0.78791500,0.32481938,0.44061971
-3.38869435,1.71158450,0.05277043,0.00000000,0.00753814,0.74539286,0.31323059,0.42155030
-3.38269135,1.63159432,0.05004318,0.00000000,0.00688868,0.70158760,0.30045749,0.40131904
-3.37668834,1.54750016,0.04720027,0.00000000,0.00627111,0.65693111,0.28669525,0.38020277
-3.37068534,1.46045251,0.04428276,0.00000000,0.00568684,0.61186754,0.27215895,0.35849489
-3.36468234,1.37165141,0.04133374,0.00000000,0.00513682,0.56684463,0.25707831,0.33649818
-3.35867934,1.28231694,0.03839767,0.00000000,0.00462167,0.52230459,0.24169196,0.31451730
-3.35267634,1.19365938,0.03551962,0.00000000,0.00414171,0.47867519,0.22624166,0.29285127
-3.34667334,1.10685053,0.03274473,0.00000000,0.00369699,0.43636138,0.21096665,0.27178627
-3.34067034,1.02299733,0.03011767,0.00000000,0.00328735,0.39573794,0.19609844,0.25158908
-3.33466733,0.94311870,0.02768231,0.00000000,0.00291243,0.35714339,0.18185619,0.23250137
-3.32866433,0.86812653,0.02548145,0.00000000,0.00257172,0.32087544,0.16844285,0.21473504
-3.32266133,0.79881133,0.02355671,0.00000000,0.00226457,0.28718809,0.15604213,0.19846874
-3.31665833,0.73583259,0.02194852,0.00000000,0.00199023,0.25629045,0.14481645,0.18384562
-3.31065533,0.67971404,0.02069614,0.00000000,0.00174782,0.22834700,0.13490565,0.17097232
-3.30465233,0.63084338,0.01983778,0.00000000,0.00153642,0.20347940,0.12642665,0.15991908
-3.29864932,0.58947595,0.01941065,0.00000000,0.00135503,0.18176921,0.11947367,0.15072095
-3.29264632,0.55574176,0.01945093,0.00000000,0.00120263,0.16326157,0.11411910,0.14337976
-3.28664332,0.52965495,0.01999368,0.00000000,0.00107817,0.14796916,0.11041468,0.13786691
-3.28064032,0.51112493,0.02107254,0.00000000,0.00098058,0.13587637,0.10839290,0.13412657
-3.27463732,0.49996838,0.02271922,0.00000000,0.00090881,0.12694313,0.10806836,0.13207920
-3.26863432,0.49592116,0.02496276,0.00000000,0.00086178,0.12110824,0.10943902,0.13162514
-3.26263132,0.49864970,0.02782863,0.00000000,0.00083843,0.11829197,0.11248711,0.13264822
-3.25662831,0.50776113,0.03133742,0.00000000,0.00083769,0.11839772,0.11717966,0.13501906
-3.25062531,0.52281186,0.03550351,0.00000000,0.00085847,0.12131277,0.12346859,0.13859818
-3.24462231,0.54331444,0.04033345,0.00000000,0.00089961,0.12690803,0.13129036,0.14323863
-3.23861931,0.56874267,0.04582432,0.00000000,0.00095992,0.13503709,0.14056514,0.14878832
-3.23261631,0.59853508,0.05196197,0.00000000,0.00103808,0.14553452,0.15119586,0.15509184
-3.22661331,0.63209716,0.05871954,0.00000000,0.00113267,0.15821385,0.16306687,0.16199205
-3.22061031,0.66880280,0.06605595,0.00000000,0.00124213,0.17286549,0.17604283,0.16933121
-3.21460730,0.70799535,0.07391489,0.00000000,0.00136470,0.18925487,0.18996767,0.17695202
-3.20860430,0.74898900,0.08222411,0.00000000,0.00149845,0.20712109,0.20466407,0.18469841
-3.20260130,0.79107095,0.09089529,0.00000000,0.00164127,0.22617658,0.21993350,0.19241642
-3.19659830,0.83350491,0.09982450,0.00000000,0.00179082,0.24610774,0.23555714,0.19995496
-3.19059530,0.87553640,0.10889332,0.00000000,0.00194462,0.26657703,0.25129764,0.20716689
-3.18459230,0.91640012,0.11797063,0.00000000,0.00209999,0.28722647,0.26690206,0.21391011
-3.17858929,0.95532947,0.12691511,0.00000000,0.00225415,0.30768265,0.28210572,0.22004898
-3.17258629,0.99156826,0.13557834,0.00000000,0.00240424,0.32756321,0.29663718,0.22545595
-3.16658329,1.02438438,0.14380844,0.00000000,0.00254739,0.34648446,0.31022411,0.23001341
-3.16058029,1.05308492,0.15145420,0.00000000,0.00268076,0.36407019,0.32259983,0.23361563
-3.15457729,1.07703236,0.15836936,0.00000000,0.00280166,0.37996096,0.33351038,0.23617093
-3.14857429,1.09566090,0.16441711,0.00000000,0.00290756,0.39382380,0.34272179,0.23760368
-3.14257129,1.10849234,0.16947434,0.00000000,0.00299620,0.40536163,0.35002718,0.23785629
-3.13656828,1.11515058,0.17343577,0.00000000,0.00306567,0.41432209,0.35525335,0.23689094
-3.13056528,1.11537395,0.17621739,0.00000000,0.00311444,0.42050528,0.35826665,0.23469087
-3.12456228,1.10902462,0.17775941,0.00000000,0.00314141,0.42376996,0.35897763,0.23126134
-3.11855928,1.09609450,0.17802829,0.00000000,0.00314596,0.42403802,0.35734433,0.22662987
-3.11255628,1.07670714,0.17701793,0.00000000,0.00312797,0.42129676,0.35337404,0.22084603
-3.10655328,1.05111539,0.17474982,0.00000000,0.00308780,0.41559905,0.34712333,0.21398041
-3.10055028,1.01969479,0.17127227,0.00000000,0.00302629,0.40706113,0.33869639,0.20612307
-3.09454727,0.98293282,0.16665869,0.00000000,0.00294472,0.39585839,0.32824167,0.19738127
-3.08854427,0.94141455,0.16100495,0.00000000,0.00284479,0.38221904,0.31594706,0.18787670
-3.08254127,0.89580513,0.15442613,0.00000000,0.00272853,0.36641615,0.30203375,0.17774230
-3.07653827,0.84682993,0.14705253,0.00000000,0.00259824,0.34875843,0.28674910,0.16711867
-3.07053527,0.79525324,0.13902545,0.00000000,0.00245640,0.32958003,0.27035884,0.15615036
-3.06453227,0.74185637,0.13049268,0.00000000,0.00230563,0.30923001,0.25313890,0.14498213
-3.05852926,0.68741607,0.12160405,0.00000000,0.00214858,0.28806178,0.23536731,0.13375532
-3.05252626,0.63268423,0.11250710,0.00000000,0.00198784,0.26642301,0.21731646,0.12260447
-3.04652326,0.57836943,0.10334317,0.00000000,0.00182593,0.24464645,0.19924600,0.11165430
-3.04052026,0.52512120,0.09424398,0.00000000,0.00166516,0.22304178,0.18139664,0.10101728
-3.03451726,0.47351735,0.08532876,0.00000000,0.00150764,0.20188909,0.16398514,0.09079160
-3.02851426,0.42405454,0.07670209,0.00000000,0.00135522,0.18143372,0.14720043,0.08105982
-3.02251126,0.37714251,0.06845244,0.00000000,0.00120946,0.16188293,0.13120105,0.07188815
-3.01650825,0.33310155,0.06065138,0.00000000,0.00107162,0.14340403,0.11611387,0.06332625
-3.01050525,0.29216322,0.05335343,0.00000000,0.00094268,0.12612417,0.10203398,0.05540760
-3.00450225,0.25447396,0.04659657,0.00000000,0.00082329,0.11013147,0.08902570,0.04815036
-2.99849925,0.22010099,0.04040318,0.00000000,0.00071387,0.09547732,0.07712446,0.04155861
-2.99249625,0.18904016,0.03478141,0.00000000,0.00061454,0.08217965,0.06633941,0.03562390
-2.98649325,0.16122519,0.02972684,0.00000000,0.00052523,0.07022685,0.05665664,0.03032699
-2.98049025,0.13653759,0.02522438,0.00000000,0.00044568,0.05958220,0.04804267,0.02563979
-2.97448724,0.11481709,0.02125018,0.00000000,0.00037546,0.05018848,0.04044809,0.02152717
-2.96848424,0.09587174,0.01777359,0.00000000,0.00031403,0.04197256,0.03381126,0.01794891
-2.96248124,0.07948770,0.01475906,0.00000000,0.00026077,0.03484980,0.02806178,0.01486140
-2.95647824,0.06543806,0.01216786,0.00000000,0.00021499,0.02872821,0.02312371,0.01221926
-2.95047524,0.05349074,0.00995964,0.00000000,0.00017597,0.02351202,0.01891852,0.00997670
-2.94447224,0.04341519,0.00809376,0.00000000,0.00014300,0.01910487,0.01536748,0.00808874
-2.93846923,0.03498794,0.00653041,0.00000000,0.00011537,0.01541243,0.01239375,0.00651214
-2.93246623,0.02799684,0.00523151,0.00000000,0.00009242,0.01234444,0.00992402,0.00520612
-2.92646323,0.02224423,0.00416133,0.00000000,0.00007350,0.00981622,0.00788963,0.00413293
-2.92046023,0.01754904,0.00328700,0.00000000,0.00005805,0.00774982,0.00622747,0.00325811
-2.91445723,0.01374795,0.00257877,0.00000000,0.00004552,0.00607455,0.00488040,0.00255075
-2.90845423,0.01069580,0.00201011,0.00000000,0.00003545,0.00472731,0.00379749,0.00198345
-2.90245123,0.00826535,0.00155781,0.00000000,0.00002743,0.00365257,0.00293393,0.00153229
-2.89644822,0.00634653,0.00120180,0.00000000,0.00002109,0.00280206,0.00225083,0.00117663
-2.89044522,0.00484543,0.00092505,0.00000000,0.00001614,0.00213437,0.00171488,0.00089895
-2.88444222,0.00368295,0.00071338,0.00000000,0.00001232,0.00161441,0.00129785,0.00068451
-2.87843922,0.00279348,0.00055526,0.00000000,0.00000940,0.00121278,0.00097614,0.00052118
-2.87243622,0.00212337,0.00044155,0.00000000,0.00000723,0.00090513,0.00073025,0.00039910
-2.86643322,0.00162966,0.00036541,0.00000000,0.00000566,0.00067150,0.00054424,0.00031044
-2.86043022,0.00127869,0.00032202,0.00000000,0.00000459,0.00049575,0.00040526,0.00024918
-2.85442721,0.00104501,0.00030856,0.00000000,0.00000393,0.00036496,0.00030311,0.00021091
-2.84842421,0.00091040,0.00032405,0.00000000,0.00000365,0.00026889,0.00022978,0.00019263
-2.84242121,0.00086300,0.00036937,0.00000000,0.00000372,0.00019957,0.00017917,0.00019264
-2.83641821,0.00089668,0.00044723,0.00000000,0.00000412,0.00015088,0.00014671,0.00021042
-2.83041521,0.00101056,0.00056223,0.00000000,0.00000488,0.00011818,0.00012912,0.00024656
-2.82441221,0.00120870,0.00072099,0.00000000,0.00000603,0.00009809,0.00012423,0.00030277
-2.81840920,0.00149986,0.00093224,0.00000000,0.00000764,0.00008821,0.00013074,0.00038180
-2.81240620,0.00189741,0.00120699,0.00000000,0.00000978,0.00008692,0.00014817,0.00048749
-2.80640320,0.00241937,0.00155869,0.00000000,0.00001255,0.00009327,0.00017666,0.00062478
-2.80040020,0.00308836,0.00200338,0.00000000,0.00001607,0.00010684,0.00021698,0.00079977
-2.79439720,0.00393172,0.00255983,0.00000000,0.00002050,0.00012765,0.00027039,0.00101970
-2.78839420,0.00498148,0.00324964,0.00000000,0.00002600,0.00015606,0.00033862,0.00129298
-2.78239120,0.00627428,0.00409725,0.00000000,0.00003276,0.00019275,0.00042384,0.00162923
-2.77638819,0.00785123,0.00512987,0.00000000,0.00004100,0.00023867,0.00052860,0.00203918
-2.77038519,0.00975752,0.00637728,0.00000000,0.00005097,0.00029495,0.00065578,0.00253460
-2.76438219,0.01204191,0.00787152,0.00000000,0.00006291,0.00036291,0.00080854,0.00312819
-2.75837919,0.01475590,0.00964639,0.00000000,0.00007709,0.00044399,0.00099028,0.00383335
-2.75237619,0.01795269,0.01173675,0.00000000,0.00009379,0.00053972,0.00120449,0.00466391
-2.74637319,0.02168583,0.01417765,0.00000000,0.00011329,0.00065165,0.00145475,0.00563379
-2.74037019,0.02600753,0.01700328,0.00000000,0.00013587,0.00078133,0.00174454,0.00675656
-2.73436718,0.03096675,0.02024566,0.00000000,0.00016178,0.00093020,0.00207711,0.00804495
-2.72836418,0.03660699,0.02393326,0.00000000,0.00019125,0.00109955,0.00245538,0.00951026
-2.72236118,0.04296386,0.02808936,0.00000000,0.00022446,0.00129045,0.00288173,0.01116174
-2.71635818,0.05006256,0.03273046,0.00000000,0.00026154,0.00150363,0.00335784,0.01300594
-2.71035518,0.05791526,0.03786451,0.00000000,0.00030257,0.00173947,0.00388454,0.01504603
-2.70435218,0.06651860,0.04348931,0.00000000,0.00034752,0.00199786,0.00446158,0.01728113
-2.69834917,0.07585134,0.04959098,0.00000000,0.00039627,0.00227816,0.00508755,0.01970572
-2.69234617,0.08587235,0.05614264,0.00000000,0.00044863,0.00257913,0.00575968,0.02230912
-2.68634317,0.09651914,0.06310343,0.00000000,0.00050425,0.00289890,0.00647379,0.02507509
-2.68034017,0.10770690,0.07041789,0.00000000,0.00056270,0.00323492,0.00722418,0.02798160
-2.67433717,0.11932832,0.07801588,0.00000000,0.00062341,0.00358396,0.00800366,0.03100078
-2.66833417,0.13125429,0.08581298,0.00000000,0.00068572,0.00394216,0.00880356,0.03409907
-2.66233117,0.14333540,0.09371150,0.00000000,0.00074883,0.00430501,0.00961388,0.03723767
-2.65632816,0.15540442,0.10160212,0.00000000,0.00081189,0.00466751,0.01042338,0.04037312
-2.65032516,0.16727969,0.10936606,0.00000000,0.00087393,0.00502419,0.01121990,0.04345824
-2.64432216,0.17876935,0.11687789,0.00000000,0.00093395,0.00536929,0.01199055,0.04644318
-2.63831916,0.18967623,0.12400868,0.00000000,0.00099094,0.00569691,0.01272213,0.04927671
-2.63231616,0.19980334,0.13062964,0.00000000,0.00104384,0.00600112,0.01340142,0.05190766
-2.62631316,0.20895974,0.13661593,0.00000000,0.00109168,0.00627621,0.01401562,0.05428642
-2.62031016,0.21696644,0.14185052,0.00000000,0.00113351,0.00651681,0.01455274,0.05636648
-2.61430715,0.22366223,0.14622797,0.00000000,0.00116850,0.00671810,0.01500199,0.05810595
-2.60830415,0.22890905,0.14965799,0.00000000,0.00119591,0.00687596,0.01535411,0.05946897
-2.60230115,0.23259675,0.15206853,0.00000000,0.00121518,0.00698713,0.01560177,0.06042690
