energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up,Zr_p_up,Zr_d_up
-3.20260130,0.86839664,0.00166136,0.05053222,0.00322353,0.30742096,0.17633863,0.00203530,0.20667880,0.38057000
-3.19659830,0.83029160,0.00155718,0.04737596,0.00298039,0.28906193,0.17102243,0.00191671,0.19513119,0.36910032
-3.19059530,0.79109022,0.00145301,0.04410154,0.00273598,0.26994246,0.16549615,0.00179508,0.18323215,0.35737012
-3.18459230,0.75126768,0.00135008,0.04076148,0.00249378,0.25036944,0.15981430,0.00167208,0.17115079,0.34546408
-3.17858929,0.71125706,0.00124945,0.03740610,0.00225690,0.23063842,0.15402294,0.00154931,0.15904669,0.33344733
-3.17258629,0.67144115,0.00115206,0.03408220,0.00202808,0.21102603,0.14815932,0.00142820,0.14706617,0.32136584
-3.16658329,0.63214751,0.00105863,0.03083209,0.00180959,0.19178368,0.14225207,0.00131004,0.13533938,0.30924801
-3.16058029,0.59364656,0.00096975,0.02769278,0.00160327,0.17313275,0.13632193,0.00119594,0.12397833,0.29710719
-3.15457729,0.55615248,0.00088582,0.02469542,0.00141051,0.15526123,0.13038296,0.00108679,0.11307571,0.28494500
-3.14857429,0.51982651,0.00080709,0.02186511,0.00123226,0.13832196,0.12444397,0.00098331,0.10270467,0.27275520
-3.14257129,0.48478218,0.00073367,0.01922079,0.00106903,0.12243221,0.11851020,0.00088601,0.09291918,0.26052763
-3.13656828,0.45109195,0.00066555,0.01677545,0.00092101,0.10767458,0.11258502,0.00079522,0.08375518,0.24825220
-3.13056528,0.41879457,0.00060262,0.01453652,0.00078801,0.09409892,0.10667153,0.00071111,0.07523216,0.23592248
-3.12456228,0.38790271,0.00054469,0.01250633,0.00066961,0.08172523,0.10077401,0.00063369,0.06735510,0.22353870
-3.11855928,0.35841031,0.00049152,0.01068275,0.00056514,0.07054710,0.09489904,0.00056287,0.06011663,0.21111008
-3.11255628,0.33029926,0.00044282,0.00905984,0.00047376,0.06053561,0.08905636,0.00049843,0.05349933,0.19865625
-3.10655328,0.30354510,0.00039829,0.00762861,0.00039451,0.05164342,0.08325928,0.00044009,0.04747794,0.18620784
-3.10055028,0.27812151,0.00035761,0.00637767,0.00032635,0.04380888,0.07752479,0.00038752,0.04202148,0.17380616
-3.09454727,0.25400357,0.00032049,0.00529393,0.00026822,0.03695994,0.07187327,0.00034032,0.03709516,0.16150214
-3.08854427,0.23116976,0.00028662,0.00436324,0.00021903,0.03101783,0.06632796,0.00029811,0.03266211,0.14935459
-3.08254127,0.20960277,0.00025575,0.00357092,0.00017775,0.02590028,0.06091416,0.00026047,0.02868468,0.13742791
-3.07653827,0.18928939,0.00022761,0.00290227,0.00014336,0.02152433,0.05565825,0.00022700,0.02512567,0.12578954
-3.07053527,0.17021958,0.00020199,0.00234295,0.00011493,0.01780873,0.05058669,0.00019733,0.02194910,0.11450727
-3.06453227,0.15238512,0.00017868,0.00187932,0.00009160,0.01467574,0.04572498,0.00017108,0.01912088,0.10364648
-3.05852926,0.13577782,0.00015751,0.00149864,0.00007259,0.01205260,0.04109663,0.00014792,0.01660915,0.09326771
-3.05252626,0.12038785,0.00013833,0.00118932,0.00005722,0.00987251,0.03672235,0.00012753,0.01438450,0.08342448
-3.04652326,0.10620206,0.00012098,0.00094094,0.00004487,0.00807531,0.03261938,0.00010963,0.01242008,0.07416153
-3.04052026,0.09320268,0.00010533,0.00074435,0.00003500,0.00660781,0.02880093,0.00009397,0.01069154,0.06551358
-3.03451726,0.08136639,0.00009129,0.00059173,0.00002718,0.00542396,0.02527595,0.00008030,0.00917697,0.05750455
-3.02851426,0.07066385,0.00007872,0.00047648,0.00002102,0.00448474,0.02204907,0.00006843,0.00785675,0.05014735
-3.02251126,0.06105970,0.00006753,0.00039327,0.00001619,0.00375801,0.01912070,0.00005817,0.00671344,0.04344411
-3.01650825,0.05251304,0.00005761,0.00033794,0.00001242,0.00321823,0.01648735,0.00004936,0.00573165,0.03738677
-3.01050525,0.04497825,0.00004888,0.00030746,0.00000950,0.00284621,0.01414211,0.00004186,0.00489791,0.03195812
-3.00450225,0.03840626,0.00004122,0.00029987,0.00000726,0.00262873,0.01207516,0.00003554,0.00420065,0.02713296
-2.99849925,0.03274588,0.00003456,0.00031423,0.00000554,0.00255827,0.01027446,0.00003030,0.00363007,0.02287956
-2.99249625,0.02794540,0.00002880,0.00035052,0.00000424,0.00263275,0.00872639,0.00002605,0.00317813,0.01916108
-2.98649325,0.02395417,0.00002385,0.00040966,0.00000327,0.00285518,0.00741640,0.00002270,0.00283857,0.01593706
-2.98049025,0.02072411,0.00001962,0.00049339,0.00000257,0.00323348,0.00632969,0.00002020,0.00260684,0.01316486
-2.97448724,0.01821111,0.00001604,0.00060426,0.00000208,0.00378013,0.00545174,0.00001851,0.00248012,0.01080097
-2.96848424,0.01637619,0.00001302,0.00074557,0.00000178,0.00451193,0.00476882,0.00001758,0.00245725,0.00880214
-2.96248124,0.01518636,0.00001050,0.00092127,0.00000166,0.00544960,0.00426841,0.00001740,0.00253873,0.00712641
-2.95647824,0.01461526,0.00000842,0.00113593,0.00000172,0.00661738,0.00393945,0.00001795,0.00272661,0.00573388
-2.95047524,0.01464337,0.00000670,0.00139463,0.00000198,0.00804251,0.00377258,0.00001924,0.00302434,0.00458736
-2.94447224,0.01525791,0.00000529,0.00170285,0.00000247,0.00975454,0.00376016,0.00002128,0.00343660,0.00365282
-2.93846923,0.01645241,0.00000416,0.00206632,0.00000327,0.01178457,0.00389627,0.00002409,0.00396911,0.00289970
-2.93246623,0.01822594,0.00000324,0.00249086,0.00000446,0.01416428,0.00417661,0.00002769,0.00462829,0.00230111
-2.92646323,0.02058207,0.00000251,0.00298220,0.00000617,0.01692485,0.00459822,0.00003211,0.00542092,0.00183388
-2.92046023,0.02352755,0.00000194,0.00354577,0.00000858,0.02009570,0.00515929,0.00003739,0.00635383,0.00147861
-2.91445723,0.02707091,0.00000149,0.00418645,0.00001193,0.02370309,0.00585875,0.00004355,0.00743338,0.00121962
-2.90845423,0.03122083,0.00000114,0.00490833,0.00001652,0.02776869,0.00669596,0.00005061,0.00866510,0.00104497
-2.90245123,0.03598463,0.00000087,0.00571446,0.00002274,0.03230808,0.00767029,0.00005861,0.01005316,0.00094638
-2.89644822,0.04136676,0.00000067,0.00660659,0.00003112,0.03732924,0.00878081,0.00006754,0.01160001,0.00091930
-2.89044522,0.04736751,0.00000053,0.00758496,0.00004229,0.04283120,0.01002589,0.00007740,0.01330595,0.00096296
-2.88444222,0.05398201,0.00000043,0.00864808,0.00005709,0.04880279,0.01140299,0.00008818,0.01516882,0.00108056
-2.87843922,0.06119969,0.00000038,0.00979260,0.00007652,0.05522179,0.01290846,0.00009984,0.01718374,0.00127948
-2.87243622,0.06900417,0.00000036,0.01101322,0.00010183,0.06205425,0.01453742,0.00011234,0.01934308,0.00157163
-2.86643322,0.07737379,0.00000037,0.01230269,0.00013456,0.06925441,0.01628385,0.00012562,0.02163642,0.00197384
-2.86043022,0.08628282,0.00000042,0.01365188,0.00017654,0.07676504,0.01814073,0.00013958,0.02405080,0.00250841
-2.85442721,0.09570324,0.00000050,0.01504998,0.00022996,0.08451836,0.02010039,0.00015415,0.02657113,0.00320364
-2.84842421,0.10560736,0.00000062,0.01648476,0.00029741,0.09243750,0.02215489,0.00016921,0.02918070,0.00409449
-2.84242121,0.11597091,0.00000079,0.01794297,0.00038189,0.10043864,0.02429669,0.00018467,0.03186196,0.00522317
-2.83641821,0.12677670,0.00000102,0.01941078,0.00048687,0.10843352,0.02651928,0.00020040,0.03459739,0.00663981
-2.83041521,0.13801869,0.00000132,0.02087435,0.00061626,0.11633258,0.02881793,0.00021631,0.03737055,0.00840295
-2.82441221,0.14970615,0.00000170,0.02232042,0.00077448,0.12404838,0.03119056,0.00023230,0.04016711,0.01057999
-2.81840920,0.16186772,0.00000217,0.02373692,0.00096635,0.13149918,0.03363842,0.00024829,0.04297604,0.01324738
-2.81240620,0.17455513,0.00000277,0.02511362,0.00119716,0.13861270,0.03616690,0.00026424,0.04579058,0.01649057
-2.80640320,0.18784622,0.00000351,0.02644270,0.00147249,0.14532961,0.03878602,0.00028011,0.04860931,0.02040362
-2.80040020,0.20184688,0.00000441,0.02771923,0.00179822,0.15160675,0.04151088,0.00029592,0.05143682,0.02508836
-2.79439720,0.21669169,0.00000551,0.02894163,0.00218032,0.15741979,0.04436177,0.00031171,0.05428428,0.03065307
-2.78839420,0.23254299,0.00000683,0.03011183,0.00262475,0.16276514,0.04736398,0.00032757,0.05716960,0.03721062
-2.78239120,0.24958802,0.00000842,0.03123543,0.00313721,0.16766103,0.05054731,0.00034361,0.06011728,0.04487601
-2.77638819,0.26803413,0.00001029,0.03232153,0.00372297,0.17214752,0.05394520,0.00035998,0.06315776,0.05376323
-2.77038519,0.28810190,0.00001251,0.03338246,0.00438658,0.17628541,0.05759344,0.00037687,0.06632641,0.06398164
-2.76438219,0.31001630,0.00001509,0.03443321,0.00513161,0.18015411,0.06152857,0.00039447,0.06966209,0.07563158
-2.75837919,0.33399598,0.00001809,0.03549076,0.00596038,0.18384831,0.06578595,0.00041300,0.07320525,0.08879970
-2.75237619,0.36024110,0.00002154,0.03657317,0.00687363,0.18747379,0.07039760,0.00043266,0.07699578,0.10355373
-2.74637319,0.38892004,0.00002547,0.03769858,0.00787032,0.19114228,0.07538982,0.00045365,0.08107055,0.11993720
-2.74037019,0.42015557,0.00002994,0.03888411,0.00894732,0.19496582,0.08078080,0.00047614,0.08546078,0.13796402
-2.73436718,0.45401120,0.00003497,0.04014471,0.01009925,0.19905065,0.08657827,0.00050024,0.09018945,0.15761341
-2.72836418,0.49047822,0.00004060,0.04149207,0.01131833,0.20349109,0.09277733,0.00052602,0.09526875,0.17882530
-2.72236118,0.52946444,0.00004686,0.04293354,0.01259428,0.20836366,0.09935868,0.00055347,0.10069780,0.20149648
-2.71635818,0.57078511,0.00005379,0.04447129,0.01391439,0.21372168,0.10628724,0.00058252,0.10646078,0.22547786
-2.71035518,0.61415696,0.00006143,0.04610158,0.01526358,0.21959082,0.11351136,0.00061300,0.11252555,0.25057312
-2.70435218,0.65919571,0.00006982,0.04781433,0.01662464,0.22596565,0.12096277,0.00064465,0.11884290,0.27653881
-2.69834917,0.70541776,0.00007901,0.04959294,0.01797853,0.23280759,0.12855719,0.00067713,0.12534655,0.30308634
-2.69234617,0.75224613,0.00008906,0.05141442,0.01930481,0.24004426,0.13619583,0.00071000,0.13195385,0.32988576
-2.68634317,0.79902088,0.00010007,0.05324988,0.02058210,0.24757052,0.14376754,0.00074277,0.13856735,0.35657151
-2.68034017,0.84501390,0.00011213,0.05506520,0.02178872,0.25525094,0.15115184,0.00077485,0.14507707,0.38274992
-2.67433717,0.88944753,0.00012539,0.05682213,0.02290327,0.26292388,0.15822251,0.00080564,0.15136350,0.40800856
-2.66833417,0.93151663,0.00014005,0.05847952,0.02390530,0.27040683,0.16485174,0.00083449,0.15730117,0.43192685
-2.66233117,0.97041325,0.00015634,0.05999475,0.02477601,0.27750297,0.17091466,0.00086075,0.16276274,0.45408793
-2.65632816,1.00535285,0.00017456,0.06132535,0.02549888,0.28400851,0.17629404,0.00088378,0.16762332,0.47409106
-2.65032516,1.03560119,0.00019508,0.06243059,0.02606026,0.28972054,0.18088503,0.00090298,0.17176492,0.49156437
-2.64432216,1.06050050,0.00021835,0.06327310,0.02644989,0.29444507,0.18459967,0.00091782,0.17508090,0.50617716
-2.63831916,1.07949410,0.00024489,0.06382036,0.02666134,0.29800483,0.18737095,0.00092784,0.17747999,0.51765143
-2.63231616,1.09214803,0.00027532,0.06404605,0.02669232,0.30024651,0.18915632,0.00093268,0.17889002,0.52577208
-2.62631316,1.09816902,0.00031035,0.06393118,0.02654480,0.30104707,0.18994046,0.00093210,0.17926094,0.53039532
-2.62031016,1.09741780,0.00035076,0.06346491,0.02622511,0.30031890,0.18973710,0.00092598,0.17856708,0.53145489
-2.61430715,1.08991725,0.00039742,0.06264515,0.02574377,0.29801348,0.18858995,0.00091434,0.17680868,0.52896585
-2.60830415,1.07585504,0.00045124,0.06147871,0.02511528,0.29412359,0.18657254,0.00089731,0.17401239,0.52302585
-2.60230115,1.05558064,0.00051320,0.05998125,0.02435775,0.28868377,0.18378710,0.00087517,0.17023095,0.51381361
-2.59629815,1.02959694,0.00058429,0.05817681,0.02349242,0.28176917,0.18036249,0.00084829,0.16554197,0.50158490
-2.59029515,0.99854688,0.00066550,0.05609715,0.02254314,0.27349292,0.17645124,0.00081718,0.16004595,0.48666618
-2.58429215,0.96319561,0.00075777,0.05378075,0.02153571,0.26400199,0.17222581,0.00078242,0.15386349,0.46944604
-2.57828914,0.92440926,0.00086196,0.05127169,0.02049729,0.25347200,0.16787428,0.00074467,0.14713209,0.45036497
-2.57228614,0.88313085,0.00097883,0.04861834,0.01945569,0.24210104,0.16359560,0.00070463,0.14000237,0.42990384
-2.56628314,0.84035474,0.00110895,0.04587195,0.01843876,0.23010290,0.15959454,0.00066305,0.13263412,0.40857145
-2.56028014,0.79710021,0.00125271,0.04308528,0.01747380,0.21770005,0.15607650,0.00062068,0.12519222,0.38689179
-2.55427714,0.75438535,0.00141024,0.04031115,0.01658693,0.20511653,0.15324245,0.00057825,0.11784250,0.36539122
-2.54827414,0.71320207,0.00158138,0.03760116,0.01580261,0.19257128,0.15128400,0.00053649,0.11074787,0.34458618
-2.54227114,0.67449280,0.00176568,0.03500442,0.01514322,0.18027187,0.15037873,0.00049606,0.10406458,0.32497153
-2.53626813,0.63912957,0.00196231,0.03256654,0.01462861,0.16840912,0.15068606,0.00045757,0.09793892,0.30701002
-2.53026513,0.60789593,0.00217014,0.03032859,0.01427582,0.15715254,0.15234344,0.00042156,0.09250425,0.29112290
-2.52426213,0.58147173,0.00238764,0.02832645,0.01409880,0.14664690,0.15546319,0.00038848,0.08787844,0.27768183
-2.51825913,0.56042111,0.00261296,0.02659014,0.01410817,0.13700983,0.16012986,0.00035872,0.08416182,0.26700225
-2.51225613,0.54518368,0.00284392,0.02514342,0.01431109,0.12833049,0.16639821,0.00033254,0.08143553,0.25933807
-2.50625313,0.53606860,0.00307803,0.02400352,0.01471112,0.12066932,0.17429176,0.00031015,0.07976029,0.25487780
-2.50025013,0.53325172,0.00331259,0.02318102,0.01530809,0.11405871,0.18380207,0.00029165,0.07917564,0.25374199
-2.49424712,0.53677542,0.00354470,0.02267983,0.01609812,0.10850453,0.19488858,0.00027707,0.07969952,0.25598205
-2.48824412,0.54655111,0.00377133,0.02249737,0.01707357,0.10398832,0.20747915,0.00026633,0.08132837,0.26158025
-2.48224112,0.56236416,0.00398944,0.02262480,0.01822307,0.10047012,0.22147134,0.00025931,0.08403750,0.27045112
-2.47623812,0.58388123,0.00419599,0.02304733,0.01953164,0.09789160,0.23673433,0.00025581,0.08778194,0.28244401
-2.47023512,0.61065985,0.00438809,0.02374474,0.02098085,0.09617952,0.25311163,0.00025556,0.09249763,0.29734701
-2.46423212,0.64216017,0.00456301,0.02469184,0.02254904,0.09524932,0.27042445,0.00025825,0.09810313,0.31489207
-2.45822911,0.67775881,0.00471833,0.02585916,0.02421161,0.09500865,0.28847588,0.00026353,0.10450157,0.33476157
-2.45222611,0.71676458,0.00485193,0.02721363,0.02594146,0.09536085,0.30705561,0.00027101,0.11158315,0.35659591
-2.44622311,0.75843600,0.00496210,0.02871939,0.02770948,0.09620823,0.32594535,0.00028028,0.11922793,0.38000251
-2.44022011,0.80200019,0.00504757,0.03033862,0.02948510,0.09745508,0.34492465,0.00029091,0.12730895,0.40456567
-2.43421711,0.84667284,0.00510754,0.03203248,0.03123698,0.09901029,0.36377699,0.00030248,0.13569558,0.42985738
-2.42821411,0.89167866,0.00514170,0.03376203,0.03293372,0.10078966,0.38229600,0.00031455,0.14425711,0.45544856
-2.42221111,0.93627173,0.00515023,0.03548920,0.03454464,0.10271775,0.40029152,0.00032673,0.15286628,0.48092063
-2.41620810,0.97975509,0.00513378,0.03717773,0.03604060,0.10472929,0.41759516,0.00033861,0.16140276,0.50587674
-2.41020510,1.02149864,0.00509346,0.03879406,0.03739471,0.10677013,0.43406516,0.00034985,0.16975639,0.52995237
-2.40420210,1.06095472,0.00503080,0.04030812,0.03858315,0.10879764,0.44959024,0.00036013,0.17782996,0.55282480
-2.39819910,1.09767046,0.00494768,0.04169404,0.03958579,0.11078074,0.46409215,0.00036917,0.18554151,0.57422084
-2.39219610,1.13129632,0.00484628,0.04293067,0.04038675,0.11269937,0.47752667,0.00037676,0.19282584,0.59392268
-2.38619310,1.16159026,0.00472904,0.04400196,0.04097484,0.11454353,0.48988304,0.00038272,0.19963535,0.61177119
-2.38019010,1.18841711,0.00459853,0.04489711,0.04134375,0.11631196,0.50118156,0.00038693,0.20593988,0.62766671
-2.37418709,1.21174321,0.00445743,0.04561055,0.04149222,0.11801037,0.51146957,0.00038933,0.21172582,0.64156709
-2.36818409,1.23162636,0.00430842,0.04614168,0.04142384,0.11964950,0.52081579,0.00038991,0.21699421,0.65348306
-2.36218109,1.24820159,0.00415415,0.04649445,0.04114682,0.12124290,0.52930345,0.00038871,0.22175823,0.66347121
-2.35617809,1.26166350,0.00399710,0.04667674,0.04067352,0.12280463,0.53702233,0.00038582,0.22604001,0.67162490
-2.35017509,1.27224611,0.00383959,0.04669964,0.04001984,0.12434706,0.54406032,0.00038134,0.22986696,0.67806358
-2.34417209,1.28020135,0.00368368,0.04657657,0.03920453,0.12587862,0.55049498,0.00037542,0.23326800,0.68292127
-2.33816908,1.28577753,0.00353116,0.04632242,0.03824834,0.12740206,0.55638545,0.00036823,0.23626973,0.68633480
-2.33216608,1.28919905,0.00338349,0.04595267,0.03717325,0.12891280,0.56176551,0.00035995,0.23889291,0.68843248
-2.32616308,1.29064863,0.00324179,0.04548253,0.03600163,0.13039796,0.56663799,0.00035077,0.24114945,0.68932411
-2.32016008,1.29025321,0.00310683,0.04492624,0.03475540,0.13183581,0.57097117,0.00034086,0.24304015,0.68909271
-2.31415708,1.28807430,0.00297904,0.04429645,0.03345539,0.13319582,0.57469733,0.00033040,0.24455331,0.68778869
-2.30815408,1.28410366,0.00285853,0.04360384,0.03212073,0.13443936,0.57771372,0.00031953,0.24566430,0.68542671
-2.30215108,1.27826428,0.00274510,0.04285686,0.03076840,0.13552094,0.57988588,0.00030840,0.24633627,0.68198546
-2.29614807,1.27041692,0.00263830,0.04206175,0.02941288,0.13639004,0.58105333,0.00029712,0.24652177,0.67741037
-2.29014507,1.26037152,0.00253744,0.04122266,0.02806608,0.13699337,0.58103718,0.00028577,0.24616538,0.67161903
-2.28414207,1.24790295,0.00244171,0.04034208,0.02673726,0.13727750,0.57964944,0.00027443,0.24520707,0.66450896
-2.27813907,1.23277002,0.00235014,0.03942127,0.02543320,0.13719170,0.57670333,0.00026314,0.24358618,0.65596723
-2.27213607,1.21473646,0.00226173,0.03846093,0.02415845,0.13669089,0.57202421,0.00025193,0.24124561,0.64588122
-2.26613307,1.19359271,0.00217549,0.03746187,0.02291568,0.13573841,0.56546031,0.00024081,0.23813623,0.63414989
-2.26013007,1.16917699,0.00209047,0.03642574,0.02170604,0.13430868,0.55689272,0.00022978,0.23422095,0.62069481
-2.25412706,1.14139439,0.00200580,0.03535569,0.02052963,0.13238941,0.54624411,0.00021883,0.22947840,0.60547026
-2.24812406,1.11023289,0.00192079,0.03425702,0.01938594,0.12998327,0.53348562,0.00020797,0.22390588,0.58847166
-2.24212106,1.07577527,0.00183485,0.03313766,0.01827420,0.12710908,0.51864150,0.00019717,0.21752152,0.56974203
-2.23611806,1.03820622,0.00174763,0.03200858,0.01719382,0.12380222,0.50179138,0.00018645,0.21036535,0.54937595
-2.23011506,0.99781433,0.00165892,0.03088397,0.01614461,0.12011442,0.48306989,0.00017581,0.20249940,0.52752077
-2.22411206,0.95498883,0.00156873,0.02978127,0.01512701,0.11611283,0.46266390,0.00016526,0.19400676,0.50437518
-2.21810905,0.91021134,0.00147723,0.02872098,0.01414227,0.11187843,0.44080727,0.00015482,0.18498955,0.48018513
-2.21210605,0.86404302,0.00138477,0.02772633,0.01319240,0.10750388,0.41777370,0.00014453,0.17556614,0.45523736
-2.20610305,0.81710800,0.00129182,0.02682276,0.01228022,0.10309082,0.39386792,0.00013444,0.16586756,0.42985098
-2.20010005,0.77007384,0.00119894,0.02603721,0.01140921,0.09874679,0.36941572,0.00012459,0.15603341,0.40436746
-2.19409705,0.72362998,0.00110680,0.02539731,0.01058334,0.09458193,0.34475334,0.00011503,0.14620744,0.37913971
-2.18809405,0.67846538,0.00101610,0.02493047,0.00980691,0.09070545,0.32021674,0.00010582,0.13653297,0.35452056
-2.18209105,0.63524614,0.00092752,0.02466290,0.00908425,0.08722206,0.29613128,0.00009702,0.12714848,0.33085142
-2.17608804,0.59459421,0.00084176,0.02461853,0.00841955,0.08422865,0.27280206,0.00008869,0.11818340,0.30845141
-2.17008504,0.55706792,0.00075946,0.02481805,0.00781655,0.08181098,0.25050561,0.00008087,0.10975435,0.28760747
-2.16408204,0.52314504,0.00068117,0.02527788,0.00727838,0.08004079,0.22948284,0.00007360,0.10196193,0.26856591
-2.15807904,0.49320891,0.00060740,0.02600928,0.00680732,0.07897334,0.20993373,0.00006692,0.09488820,0.25152539
-2.15207604,0.46753805,0.00053852,0.02701750,0.00640465,0.07864534,0.19201372,0.00006085,0.08859485,0.23663187
-2.14607304,0.44629934,0.00047483,0.02830120,0.00607054,0.07907348,0.17583185,0.00005541,0.08312207,0.22397526
-2.14007004,0.42954500,0.00041653,0.02985187,0.00580398,0.08025351,0.16145053,0.00005060,0.07848823,0.21358812
-2.13406703,0.41721320,0.00036370,0.03165362,0.00560274,0.08216000,0.14888695,0.00004641,0.07469021,0.20544611
-2.12806403,0.40913216,0.00031638,0.03368309,0.00546342,0.08474665,0.13811580,0.00004282,0.07170433,0.19947021
-2.12206103,0.40502746,0.00027450,0.03590964,0.00538146,0.08794733,0.12907317,0.00003979,0.06948797,0.19553052
-2.11605803,0.40453235,0.00023797,0.03829581,0.00535133,0.09167769,0.12166148,0.00003730,0.06798161,0.19345145
-2.11005503,0.40720049,0.00020665,0.04079801,0.00536659,0.09583743,0.11575502,0.00003529,0.06711127,0.19301810
-2.10405203,0.41252081,0.00018041,0.04336744,0.00542015,0.10031304,0.11120604,0.00003372,0.06679130,0.19398359
-2.09804902,0.41993404,0.00015911,0.04595131,0.00550438,0.10498115,0.10785117,0.00003252,0.06692740,0.19607709
-2.09204602,0.42885034,0.00014267,0.04849419,0.00561141,0.10971216,0.10551782,0.00003163,0.06741972,0.19901231
-2.08604302,0.43866752,0.00013105,0.05093952,0.00573334,0.11437429,0.10403057,0.00003101,0.06816606,0.20249623
-2.08004002,0.44878947,0.00012434,0.05323132,0.00586243,0.11883774,0.10321728,0.00003058,0.06906495,0.20623774
-2.07403702,0.45864402,0.00012269,0.05531579,0.00599142,0.12297891,0.10291477,0.00003030,0.07001869,0.20995601
-2.06803402,0.46769996,0.00012643,0.05714309,0.00611368,0.12668459,0.10297408,0.00003010,0.07093611,0.21338833
-2.06203102,0.47548251,0.00013602,0.05866885,0.00622344,0.12985581,0.10326504,0.00002994,0.07173501,0.21629724
-2.05602801,0.48158690,0.00015212,0.05985570,0.00631601,0.13241143,0.10368015,0.00002978,0.07234439,0.21847662
-2.05002501,0.48568958,0.00017558,0.06067447,0.00638787,0.13429108,0.10413768,0.00002957,0.07270610,0.21975673
-2.04402201,0.48755671,0.00020748,0.06110520,0.00643684,0.13545754,0.10458402,0.00002929,0.07277620,0.22000793
-2.03801901,0.48704963,0.00024910,0.06113780,0.00646212,0.13589834,0.10499500,0.00002891,0.07252571,0.21914309
-2.03201601,0.48412723,0.00030197,0.06077239,0.00646436,0.13562656,0.10537642,0.00002841,0.07194094,0.21711847
-2.02601301,0.47884504,0.00036786,0.06001931,0.00644559,0.13468067,0.10576362,0.00002779,0.07102331,0.21393331
-2.02001001,0.47135112,0.00044874,0.05889867,0.00640921,0.13312361,0.10622004,0.00002703,0.06978866,0.20962791
-2.01400700,0.46187900,0.00054679,0.05743973,0.00635988,0.13104090,0.10683501,0.00002615,0.06826614,0.20428049
-2.00800400,0.45073775,0.00066437,0.05567976,0.00630333,0.12853800,0.10772051,0.00002514,0.06649668,0.19800293
-2.00200100,0.43829975,0.00080395,0.05366284,0.00624621,0.12573687,0.10900720,0.00002402,0.06453108,0.19093546
-1.99599800,0.42498646,0.00096806,0.05143828,0.00619582,0.12277199,0.11083968,0.00002281,0.06242791,0.18324074
-1.98999500,0.41125276,0.00115923,0.04905901,0.00615989,0.11978589,0.11337110,0.00002152,0.06025111,0.17509730
-1.98399200,0.39757045,0.00137989,0.04657982,0.00614630,0.11692425,0.11675722,0.00002017,0.05806753,0.16669287
-1.97798899,0.38441133,0.00163228,0.04405562,0.00616276,0.11433098,0.12115014,0.00001877,0.05594447,0.15821760
-1.97198599,0.37223070,0.00191831,0.04153975,0.00621651,0.11214316,0.12669181,0.00001737,0.05394717,0.14985756
-1.96598299,0.36145150,0.00223946,0.03908242,0.00631408,0.11048624,0.13350749,0.00001596,0.05213656,0.14178874
-1.95997999,0.35244989,0.00259667,0.03672928,0.00646094,0.10946953,0.14169946,0.00001457,0.05056708,0.13417160
-1.95397699,0.34554256,0.00299018,0.03452025,0.00666127,0.10918214,0.15134114,0.00001323,0.04928492,0.12714657
-1.94797399,0.34097620,0.00341944,0.03248855,0.00691776,0.10968957,0.16247177,0.00001193,0.04832643,0.12083034
-1.94197099,0.33891942,0.00388299,0.03066006,0.00723137,0.11103099,0.17509216,0.00001070,0.04771701,0.11531322
-1.93596798,0.33945748,0.00437838,0.02905288,0.00760127,0.11321741,0.18916132,0.00000954,0.04747031,0.11065754
-1.92996498,0.34258971,0.00490211,0.02767721,0.00802466,0.11623064,0.20459459,0.00000847,0.04758791,0.10689708
-1.92396198,0.34822997,0.00544960,0.02653549,0.00849686,0.12002332,0.22126314,0.00000749,0.04805936,0.10403748
-1.91795898,0.35620993,0.00601520,0.02562275,0.00901128,0.12451977,0.23899508,0.00000659,0.04886266,0.10205765
-1.91195598,0.36628510,0.00659226,0.02492723,0.00955955,0.12961796,0.25757825,0.00000579,0.04996506,0.10091191
-1.90595298,0.37814334,0.00717320,0.02443115,0.01013175,0.13519222,0.27676471,0.00000508,0.05132433,0.10053296
-1.89994997,0.39141575,0.00774966,0.02411161,0.01071657,0.14109689,0.29627671,0.00000445,0.05289019,0.10083537
-1.89394697,0.40568924,0.00831269,0.02394166,0.01130167,0.14717064,0.31581420,0.00000390,0.05460615,0.10171951
-1.88794397,0.42052064,0.00885297,0.02389139,0.01187403,0.15324142,0.33506345,0.00000343,0.05641137,0.10307577
-1.88194097,0.43545169,0.00936104,0.02392908,0.01242027,0.15913181,0.35370655,0.00000302,0.05824280,0.10478889
-1.87593797,0.45002433,0.00982761,0.02402233,0.01292714,0.16466458,0.37143143,0.00000268,0.06003727,0.10674221
-1.86993497,0.46379583,0.01024379,0.02413916,0.01338187,0.16966834,0.38794190,0.00000240,0.06173353,0.10882181
-1.86393197,0.47635314,0.01060144,0.02424901,0.01377261,0.17398301,0.40296734,0.00000217,0.06327432,0.11092019
-1.85792896,0.48732585,0.01089336,0.02432370,0.01408880,0.17746486,0.41627154,0.00000198,0.06460805,0.11293960
-1.85192596,0.49639730,0.01111362,0.02433815,0.01432152,0.17999107,0.42766020,0.00000182,0.06569042,0.11479467
-1.84592296,0.50331349,0.01125769,0.02427107,0.01446377,0.18146341,0.43698684,0.00000170,0.06648559,0.11641451
-1.83991996,0.50788931,0.01132263,0.02410540,0.01451070,0.18181118,0.44415673,0.00000160,0.06696710,0.11774405
