energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.63381691,0.72081003,0.00254808,0.09119597,0.46430094,0.27302757,0.26871646,0.00000000
-5.62781391,0.71395144,0.00244432,0.09202206,0.45652523,0.27613765,0.26161744,0.00000000
-5.62181091,0.71284681,0.00235824,0.09369517,0.45271233,0.28143735,0.25661281,0.00000000
-5.61580790,0.71778214,0.00229038,0.09624847,0.45311526,0.28899326,0.25383334,0.00000000
-5.60980490,0.72888945,0.00224072,0.09969539,0.45789200,0.29881278,0.25335265,0.00000000
-5.60380190,0.74614412,0.00220868,0.10402939,0.46710461,0.31084309,0.25518581,0.00000000
-5.59779890,0.76936732,0.00219318,0.10922446,0.48072127,0.32497239,0.25928962,0.00000000
-5.59179590,0.79823360,0.00219274,0.11523628,0.49862118,0.34103329,0.26556454,0.00000000
-5.58579290,0.83228320,0.00220553,0.12200410,0.52060215,0.35880839,0.27385822,0.00000000
-5.57978989,0.87093897,0.00222946,0.12945326,0.54639060,0.37803784,0.28397047,0.00000000
-5.57378689,0.91352722,0.00226231,0.13749834,0.57565373,0.39842870,0.29565945,0.00000000
-5.56778389,0.95930201,0.00230183,0.14604679,0.60801344,0.41966590,0.30864915,0.00000000
-5.56178089,1.00747211,0.00234584,0.15500300,0.64306163,0.44142427,0.32263768,0.00000000
-5.55577789,1.05722979,0.00239231,0.16427262,0.68037642,0.46338134,0.33730634,0.00000000
-5.54977489,1.10778053,0.00243954,0.17376700,0.71953873,0.48523050,0.35232921,0.00000000
-5.54377189,1.15837263,0.00248616,0.18340769,0.76014868,0.50669382,0.36738294,0.00000000
-5.53776888,1.20832572,0.00253129,0.19313050,0.80184128,0.52753427,0.38215660,0.00000000
-5.53176588,1.25705707,0.00257456,0.20288939,0.84430061,0.54756656,0.39636120,0.00000000
-5.52576288,1.30410463,0.00261621,0.21265951,0.88727213,0.56666632,0.40973868,0.00000000
-5.51975988,1.34914606,0.00265708,0.22243966,0.93057230,0.58477711,0.42207005,0.00000000
-5.51375688,1.39201254,0.00269868,0.23225359,0.97409515,0.60191484,0.43318243,0.00000000
-5.50775388,1.43269705,0.00274314,0.24215040,1.01781529,0.61816940,0.44295477,0.00000000
-5.50175088,1.47135639,0.00279325,0.25220363,1.06178697,0.63370336,0.45132199,0.00000000
-5.49574787,1.50830666,0.00285235,0.26250919,1.10613922,0.64874757,0.45827741,0.00000000
-5.48974487,1.54401239,0.00292432,0.27318204,1.15106682,0.66359385,0.46387333,0.00000000
-5.48374187,1.57906929,0.00301347,0.28435174,1.19681752,0.67858509,0.46821963,0.00000000
-5.47773887,1.61418138,0.00312442,0.29615691,1.24367569,0.69410279,0.47148058,0.00000000
-5.47173587,1.65013301,0.00326202,0.30873884,1.29194318,0.71055281,0.47386959,0.00000000
-5.46573287,1.68775700,0.00343116,0.32223448,1.34191795,0.72834972,0.47564241,0.00000000
-5.45972986,1.72789987,0.00363664,0.33676895,1.39387151,0.74790037,0.47708866,0.00000000
-5.45372686,1.77138562,0.00388300,0.35244806,1.44802616,0.76958732,0.47852216,0.00000000
-5.44772386,1.81897931,0.00417431,0.36935093,1.50453305,0.79375283,0.48027012,0.00000000
-5.44172086,1.87135206,0.00451403,0.38752319,1.56345225,0.82068410,0.48266188,0.00000000
-5.43571786,1.92904869,0.00490479,0.40697106,1.62473576,0.85060021,0.48601720,0.00000000
-5.42971486,1.99245946,0.00534822,0.42765641,1.68821452,0.88364149,0.49063479,0.00000000
-5.42371186,2.06179700,0.00584484,0.44949336,1.75359015,0.91986168,0.49678130,0.00000000
-5.41770885,2.13707949,0.00639382,0.47234630,1.82043203,0.95922313,0.50468124,0.00000000
-5.41170585,2.21812073,0.00699296,0.49602974,1.88818002,1.00159547,0.51450823,0.00000000
-5.40570285,2.30452773,0.00763855,0.52030991,1.95615308,1.04675773,0.52637775,0.00000000
-5.39969985,2.39570605,0.00832537,0.54490816,2.02356338,1.09440374,0.54034192,0.00000000
-5.39369685,2.49087256,0.00904667,0.56950621,2.08953570,1.14415099,0.55638627,0.00000000
-5.38769385,2.58907565,0.00979425,0.59375291,2.15313120,1.19555220,0.57442884,0.00000000
-5.38169085,2.68922178,0.01055859,0.61727257,2.21337493,1.24810964,0.59432156,0.00000000
-5.37568784,2.79010779,0.01132900,0.63967436,2.26928571,1.30129125,0.61585389,0.00000000
-5.36968484,2.89045757,0.01209387,0.66056273,2.31990737,1.35454826,0.63875868,0.00000000
-5.36368184,2.98896177,0.01284091,0.67954819,2.36434001,1.40733343,0.66271993,0.00000000
-5.35767884,3.08431893,0.01355754,0.69625843,2.40176993,1.45911923,0.68738225,0.00000000
-5.35167584,3.17527652,0.01423114,0.71034911,2.43149706,1.50941517,0.71236157,0.00000000
-5.34567284,3.26067001,0.01484952,0.72151402,2.45295873,1.55778350,0.73725670,0.00000000
-5.33966983,3.33945844,0.01540121,0.72949431,2.46574868,1.60385266,0.76166132,0.00000000
-5.33366683,3.41075499,0.01587589,0.73408635,2.46963067,1.64732761,0.78517582,0.00000000
-5.32766383,3.47385104,0.01626466,0.73514795,2.46454605,1.68799680,0.80741852,0.00000000
-5.32166083,3.52823284,0.01656038,0.73260278,2.45061503,1.72573514,0.82803591,0.00000000
-5.31565783,3.57358999,0.01675789,0.72644274,2.42813153,1.76050289,0.84671134,0.00000000
-5.30965483,3.60981537,0.01685414,0.71672821,2.39755210,1.79234049,0.86317202,0.00000000
-5.30365183,3.63699666,0.01684836,0.70358635,2.35947921,1.82135941,0.87719397,0.00000000
-5.29764882,3.65539994,0.01674198,0.68720727,2.31463989,1.84772958,0.88860486,0.00000000
-5.29164582,3.66544641,0.01653863,0.66783852,2.26386050,1.87166403,0.89728487,0.00000000
-5.28564282,3.66768345,0.01624394,0.64577796,2.20803904,1.89340142,0.90316541,0.00000000
-5.27963982,3.66275178,0.01586533,0.62136546,2.14811604,1.91318764,0.90622620,0.00000000
-5.27363682,3.65135056,0.01541172,0.59497366,2.08504541,1.93125733,0.90649098,0.00000000
-5.26763382,3.63420241,0.01489324,0.56699828,2.01976658,1.94781662,0.90402200,0.00000000
-5.26163082,3.61202031,0.01432081,0.53784832,1.95317899,1.96302789,0.89891407,0.00000000
-5.25562781,3.58547820,0.01370579,0.50793647,1.88612006,1.97699775,0.89128827,0.00000000
-5.24962481,3.55518687,0.01305962,0.47767018,1.81934739,1.98976878,0.88128587,0.00000000
-5.24362181,3.52167632,0.01239347,0.44744354,1.75352583,2.00131578,0.86906279,0.00000000
-5.23761881,3.48538528,0.01171789,0.41763033,1.68921956,2.01154652,0.85478476,0.00000000
-5.23161581,3.44665810,0.01104257,0.38857819,1.62688941,2.02030722,0.83862354,0.00000000
-5.22561281,3.40574889,0.01037615,0.36060421,1.56689491,2.02739224,0.82075398,0.00000000
-5.21960980,3.36283186,0.00972598,0.33399174,1.50950059,2.03255732,0.80135218,0.00000000
-5.21360680,3.31801684,0.00909813,0.30898838,1.45488592,2.03553562,0.78059449,0.00000000
-5.20760380,3.27136847,0.00849728,0.28580516,1.40315769,2.03605532,0.75865708,0.00000000
-5.20160080,3.22292698,0.00792679,0.26461651,1.35436397,2.03385768,0.73571605,0.00000000
-5.19559780,3.17272918,0.00738878,0.24556093,1.30850864,2.02871429,0.71194758,0.00000000
-5.18959480,3.12082738,0.00688420,0.22874223,1.26556521,2.02044231,0.68752813,0.00000000
-5.18359180,3.06730503,0.00641304,0.21423093,1.22548924,2.00891675,0.66263413,0.00000000
-5.17758879,3.01228760,0.00597444,0.20206582,1.18822854,1.99407882,0.63744132,0.00000000
-5.17158579,2.95594789,0.00556690,0.19225540,1.15373045,1.97594003,0.61212341,0.00000000
-5.16558279,2.89850535,0.00518848,0.18477922,1.12194604,1.95458158,0.58685009,0.00000000
-5.15957979,2.84021956,0.00483689,0.17958894,1.09283108,1.93014928,0.56178450,0.00000000
-5.15357679,2.78137841,0.00450973,0.17660926,1.06634391,1.90284441,0.53708022,0.00000000
-5.14757379,2.72228206,0.00420458,0.17573858,1.04244073,1.87291126,0.51287798,0.00000000
-5.14157079,2.66322388,0.00391908,0.17684966,1.02106877,1.84062216,0.48930234,0.00000000
-5.13556778,2.60447022,0.00365110,0.17979032,1.00215816,1.80626125,0.46645859,0.00000000
-5.12956478,2.54624039,0.00339870,0.18438432,0.98561330,1.77010817,0.44443010,0.00000000
-5.12356178,2.48868881,0.00316024,0.19043252,0.97130458,1.73242267,0.42327643,0.00000000
-5.11755878,2.43189065,0.00293433,0.19771468,0.95906134,1.69343144,0.40303224,0.00000000
-5.11155578,2.37583228,0.00271989,0.20599166,0.94866668,1.65331787,0.38370731,0.00000000
-5.10555278,2.32040744,0.00251607,0.21500845,0.93985484,1.61221551,0.36528755,0.00000000
-5.09954977,2.26541955,0.00232226,0.22449783,0.93231152,1.57020558,0.34773716,0.00000000
-5.09354677,2.21059024,0.00213803,0.23418482,0.92567735,1.52731867,0.33100165,0.00000000
-5.08754377,2.15557359,0.00196311,0.24379171,0.91955452,1.48354026,0.31501179,0.00000000
-5.08154077,2.09997545,0.00179734,0.25304365,0.91351632,1.43881986,0.29968802,0.00000000
-5.07553777,2.04337644,0.00164063,0.26167465,0.90711922,1.39308281,0.28494537,0.00000000
-5.06953477,1.98535745,0.00149294,0.26943366,0.89991687,1.34624405,0.27069832,0.00000000
-5.06353177,1.92552607,0.00135423,0.27609068,0.89147533,1.29822277,0.25686559,0.00000000
-5.05752876,1.86354221,0.00122445,0.28144251,0.88138868,1.24895703,0.24337446,0.00000000
-5.05152576,1.79914178,0.00110356,0.28531799,0.86929429,1.19841742,0.23016449,0.00000000
-5.04552276,1.73215679,0.00099143,0.28758239,0.85488677,1.14661887,0.21719044,0.00000000
-5.03951976,1.66253104,0.00088795,0.28814087,0.83793011,1.09362991,0.20442433,0.00000000
-5.03351676,1.59033060,0.00079295,0.28694075,0.81826720,1.03957908,0.19185655,0.00000000
-5.02751376,1.51574872,0.00070621,0.28397258,0.79582630,0.98465802,0.17949611,0.00000000
-5.02151076,1.43910518,0.00062752,0.27926978,0.77062424,0.92912139,0.16736999,0.00000000
-5.01550775,1.36084029,0.00055665,0.27290714,0.74276622,0.87328370,0.15552188,0.00000000
-5.00950475,1.28150425,0.00049334,0.26499792,0.71244224,0.81751350,0.14401029,0.00000000
-5.00350175,1.20174263,0.00043737,0.25568996,0.67992046,0.76222533,0.13290624,0.00000000
-4.99749875,1.12227899,0.00038853,0.24516081,0.64553783,0.70787012,0.12229086,0.00000000
-4.99149575,1.04389558,0.00034663,0.23361214,0.60968862,0.65492467,0.11225277,0.00000000
-4.98549275,0.96741338,0.00031154,0.22126369,0.57281131,0.60388073,0.10288571,0.00000000
-4.97948974,0.89367222,0.00028317,0.20834692,0.53537455,0.55523439,0.09428622,0.00000000
-4.97348674,0.82351197,0.00026148,0.19509876,0.49786286,0.50947619,0.08655170,0.00000000
-4.96748374,0.75775539,0.00024650,0.18175548,0.46076254,0.46708225,0.07977874,0.00000000
-4.96148074,0.69719298,0.00023830,0.16854706,0.42454848,0.42850672,0.07406170,0.00000000
-4.95547774,0.64257028,0.00023702,0.15569211,0.38967222,0.39417553,0.06949165,0.00000000
-4.94947474,0.59457727,0.00024287,0.14339347,0.35655154,0.36448145,0.06615538,0.00000000
-4.94347174,0.55383990,0.00025608,0.13183462,0.32556191,0.33978024,0.06413454,0.00000000
-4.93746873,0.52091334,0.00027692,0.12117687,0.29702984,0.32038751,0.06350473,0.00000000
-4.93146573,0.49627639,0.00030569,0.11155731,0.27122804,0.30657616,0.06433453,0.00000000
-4.92546273,0.48032666,0.00034268,0.10308749,0.24837242,0.29857386,0.06668417,0.00000000
-4.91945973,0.47337588,0.00038818,0.09585283,0.22862070,0.29656035,0.07060398,0.00000000
-4.91345673,0.47564510,0.00044240,0.08991249,0.21207233,0.30066421,0.07613251,0.00000000
-4.90745373,0.48725924,0.00050551,0.08529980,0.19876967,0.31095899,0.08329422,0.00000000
-4.90145073,0.50824103,0.00057758,0.08202299,0.18869997,0.32745856,0.09209688,0.00000000
-4.89544772,0.53850424,0.00065854,0.08006630,0.18179809,0.35011176,0.10252880,0.00000000
-4.88944472,0.57784653,0.00074817,0.07939125,0.17794973,0.37879656,0.11455587,0.00000000
-4.88344172,0.62594219,0.00084610,0.07993805,0.17699498,0.41331400,0.12811870,0.00000000
-4.87743872,0.68233553,0.00095172,0.08162723,0.17873224,0.45338235,0.14313000,0.00000000
-4.87143572,0.74643546,0.00106426,0.08436133,0.18292227,0.49863206,0.15947242,0.00000000
-4.86543272,0.81751209,0.00118269,0.08802677,0.18929256,0.54860195,0.17699709,0.00000000
-4.85942971,0.89469629,0.00130577,0.09249582,0.19754200,0.60273736,0.19552299,0.00000000
-4.85342671,0.97698269,0.00143207,0.09762879,0.20734577,0.66039066,0.21483745,0.00000000
-4.84742371,1.06323699,0.00155993,0.10327638,0.21836078,0.72082469,0.23469778,0.00000000
-4.84142071,1.15220805,0.00168756,0.10928224,0.23023133,0.78321950,0.25483428,0.00000000
-4.83541771,1.24254478,0.00181300,0.11548576,0.24259535,0.84668250,0.27495448,0.00000000
-4.82941471,1.33281807,0.00193423,0.12172504,0.25509097,0.91026212,0.29474870,0.00000000
-4.82341171,1.42154733,0.00204919,0.12783997,0.26736335,0.97296482,0.31389676,0.00000000
-4.81740870,1.50723106,0.00215584,0.13367545,0.27907184,1.03377501,0.33207562,0.00000000
-4.81140570,1.58838056,0.00225220,0.13908464,0.28989699,1.09167747,0.34896777,0.00000000
-4.80540270,1.66355578,0.00233645,0.14393204,0.29954750,1.14568139,0.36426993,0.00000000
-4.79939970,1.73140190,0.00240697,0.14809650,0.30776668,1.19484528,0.37770191,0.00000000
-4.79339670,1.79068528,0.00246238,0.15147385,0.31433831,1.23830183,0.38901507,0.00000000
-4.78739370,1.84032740,0.00250160,0.15397919,0.31909153,1.27528160,0.39800007,0.00000000
-4.78139070,1.87943529,0.00252389,0.15554864,0.32190469,1.30513482,0.40449365,0.00000000
-4.77538769,1.90732723,0.00252886,0.15614053,0.32270781,1.32735011,0.40838401,0.00000000
-4.76938469,1.92355258,0.00251651,0.15573599,0.32148377,1.34156957,0.40961466,0.00000000
-4.76338169,1.92790493,0.00248720,0.15433882,0.31826783,1.34759953,0.40818643,0.00000000
-4.75737869,1.92042804,0.00244169,0.15197477,0.31314580,1.34541644,0.40415764,0.00000000
-4.75137569,1.90141426,0.00238103,0.14869013,0.30625071,1.33516786,0.39764246,0.00000000
-4.74537269,1.87139567,0.00230664,0.14454979,0.29775818,1.31716840,0.38880745,0.00000000
-4.73936968,1.83112820,0.00222015,0.13963478,0.28788073,1.29189084,0.37786643,0.00000000
-4.73336668,1.78156962,0.00212344,0.13403948,0.27686106,1.25995292,0.36507399,0.00000000
-4.72736368,1.72385224,0.00201855,0.12786849,0.26496487,1.22210028,0.35071792,0.00000000
-4.72136068,1.65925139,0.00190760,0.12123346,0.25247313,1.17918630,0.33511080,0.00000000
-4.71535768,1.58915111,0.00179279,0.11424981,0.23967440,1.13214972,0.31858112,0.00000000
-4.70935468,1.51500826,0.00167628,0.10703363,0.22685719,1.08199077,0.30146432,0.00000000
-4.70335168,1.43831625,0.00156019,0.09969879,0.21430286,1.02974673,0.28409407,0.00000000
-4.69734867,1.36056976,0.00144655,0.09235430,0.20227899,0.97646778,0.26679399,0.00000000
-4.69134567,1.28323150,0.00133723,0.08510214,0.19103363,0.92319389,0.24987020,0.00000000
-4.68534267,1.20770187,0.00123394,0.07803542,0.18079033,0.87093335,0.23360481,0.00000000
-4.67933967,1.13529230,0.00113822,0.07123710,0.17174424,0.82064355,0.21825059,0.00000000
-4.67333667,1.06720286,0.00105141,0.06477903,0.16405917,0.77321434,0.20402678,0.00000000
-4.66733367,1.00450442,0.00097463,0.05872158,0.15786566,0.72945431,0.19111625,0.00000000
-4.66133067,0.94812538,0.00090884,0.05311352,0.15326001,0.69008008,0.17966392,0.00000000
-4.65532766,0.89884316,0.00085479,0.04799236,0.15030428,0.65570852,0.16977632,0.00000000
-4.64932466,0.85727992,0.00081306,0.04338491,0.14902713,0.62685189,0.16152239,0.00000000
-4.64332166,0.82390238,0.00078410,0.03930815,0.14942542,0.60391561,0.15493526,0.00000000
-4.63731866,0.79902514,0.00076822,0.03577016,0.15146650,0.58719831,0.15001491,0.00000000
-4.63131566,0.78281698,0.00076560,0.03277119,0.15509105,0.57689393,0.14673160,0.00000000
-4.62531266,0.77530964,0.00077636,0.03030481,0.16021650,0.57309534,0.14502987,0.00000000
-4.61930965,0.77640828,0.00080055,0.02835896,0.16674064,0.57579922,0.14483304,0.00000000
-4.61330665,0.78590324,0.00083816,0.02691700,0.17454571,0.58491166,0.14604785,0.00000000
-4.60730365,0.80348248,0.00088916,0.02595860,0.18350243,0.60025435,0.14856934,0.00000000
-4.60130065,0.82874411,0.00095353,0.02546062,0.19347426,0.62157088,0.15228564,0.00000000
-4.59529765,0.86120875,0.00103121,0.02539769,0.20432142,0.64853303,0.15708250,0.00000000
-4.58929465,0.90033136,0.00112218,0.02574284,0.21590484,0.68074695,0.16284763,0.00000000
-4.58329165,0.94551215,0.00122643,0.02646784,0.22808976,0.71775903,0.16947444,0.00000000
-4.57728864,0.99610674,0.00134396,0.02754350,0.24074888,0.75906162,0.17686530,0.00000000
-4.57128564,1.05143519,0.00147482,0.02893990,0.25376512,0.80409862,0.18493406,0.00000000
-4.56528264,1.11079016,0.00161906,0.03062644,0.26703363,0.85227105,0.19360784,0.00000000
-4.55927964,1.17344424,0.00177673,0.03257195,0.28046322,0.90294286,0.20282804,0.00000000
-4.55327664,1.23865654,0.00194792,0.03474467,0.29397710,0.95544704,0.21255040,0.00000000
-4.54727364,1.30567875,0.00213267,0.03711233,0.30751282,1.00909234,0.22274434,0.00000000
-4.54127064,1.37376088,0.00233102,0.03964214,0.32102143,1.06317068,0.23339134,0.00000000
-4.53526763,1.44215675,0.00254293,0.04230089,0.33446606,1.11696532,0.24448263,0.00000000
-4.52926463,1.51012942,0.00276829,0.04505508,0.34781970,1.16975983,0.25601612,0.00000000
-4.52326163,1.57695659,0.00300688,0.04787101,0.36106250,1.22084780,0.26799283,0.00000000
-4.51725863,1.64193600,0.00325832,0.05071507,0.37417858,1.26954309,0.28041281,0.00000000
-4.51125563,1.70439083,0.00352203,0.05355392,0.38715250,1.31519044,0.29327085,0.00000000
-4.50525263,1.76367499,0.00379722,0.05635479,0.39996567,1.35717605,0.30655208,0.00000000
-4.49924962,1.81917808,0.00408278,0.05908578,0.41259260,1.39493781,0.32022775,0.00000000
-4.49324662,1.87033016,0.00437734,0.06171612,0.42499754,1.42797476,0.33425127,0.00000000
-4.48724362,1.91660589,0.00467913,0.06421650,0.43713136,1.45585544,0.34855493,0.00000000
-4.48124062,1.95752819,0.00498602,0.06655928,0.44892908,1.47822472,0.36304727,0.00000000
-4.47523762,1.99267116,0.00529551,0.06871875,0.46030805,1.49480883,0.37761146,0.00000000
-4.46923462,2.02166250,0.00560465,0.07067132,0.47116714,1.50541845,0.39210476,0.00000000
-4.46323162,2.04418523,0.00591016,0.07239564,0.48138677,1.50994972,0.40635923,0.00000000
-4.45722861,2.05997903,0.00620837,0.07387275,0.49083013,1.50838323,0.42018369,0.00000000
-4.45122561,2.06884130,0.00649533,0.07508616,0.49934546,1.50078105,0.43336702,0.00000000
-4.44522261,2.07062806,0.00676683,0.07602186,0.50676943,1.48728219,0.44568270,0.00000000
-4.43921961,2.06525502,0.00701855,0.07666848,0.51293151,1.46809668,0.45689455,0.00000000
-4.43321661,2.05269892,0.00724612,0.07701724,0.51765927,1.44349871,0.46676339,0.00000000
-4.42721361,2.03299918,0.00744524,0.07706211,0.52078428,1.41381919,0.47505449,0.00000000
-4.42121061,2.00626012,0.00761186,0.07679985,0.52214859,1.37943817,0.48154548,0.00000000
-4.41520760,1.97265340,0.00774224,0.07623014,0.52161128,1.34077742,0.48603444,0.00000000
-4.40920460,1.93242084,0.00783315,0.07535575,0.51905501,1.29829347,0.48834775,0.00000000
-4.40320160,1.88587713,0.00788194,0.07418262,0.51439203,1.25247125,0.48834747,0.00000000
-4.39719860,1.83341230,0.00788670,0.07272009,0.50756957,1.20381858,0.48593781,0.00000000
-4.39119560,1.77549335,0.00784632,0.07098096,0.49857414,1.15286128,0.48107045,0.00000000
-4.38519260,1.71266501,0.00776056,0.06898170,0.48743465,1.10013906,0.47374838,0.00000000
-4.37918959,1.64554877,0.00763008,0.06674241,0.47422402,1.04620190,0.46402829,0.00000000
-4.37318659,1.57484036,0.00745648,0.06428689,0.45905937,0.99160683,0.45202106,0.00000000
-4.36718359,1.50130505,0.00724223,0.06164254,0.44210054,0.93691478,0.43789068,0.00000000
-4.36118059,1.42577093,0.00699065,0.05884020,0.42354712,0.88268752,0.42185145,0.00000000
-4.35517759,1.34912003,0.00670580,0.05591389,0.40363415,0.82948431,0.40416365,0.00000000
-4.34917459,1.27227755,0.00639238,0.05290047,0.38262648,0.77785827,0.38512800,0.00000000
-4.34317159,1.19619948,0.00605560,0.04983922,0.36081241,0.72835247,0.36507906,0.00000000
-4.33716858,1.12185901,0.00570106,0.04677137,0.33849648,0.68149559,0.34437793,0.00000000
-4.33116558,1.05023226,0.00533454,0.04373950,0.31599215,0.63779745,0.32340464,0.00000000
-4.32516258,0.98228392,0.00496192,0.04078700,0.29361438,0.59774438,0.30255045,0.00000000
-4.31915958,0.91895329,0.00458901,0.03795749,0.27167263,0.56179469,0.28221047,0.00000000
-4.31315658,0.86114132,0.00422141,0.03529420,0.25046449,0.53037441,0.26277675,0.00000000
-4.30715358,0.80969909,0.00386441,0.03283943,0.23027016,0.50387354,0.24463209,0.00000000
