energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-5.73586793,5.83483518,0.00885965,0.70531741,0.74483013,0.34729972,1.40279422,1.36791089,0.20862530,2.41815078
-5.72986493,5.87369019,0.00858869,0.70950250,0.76550399,0.35021380,1.40586478,1.38565216,0.20876491,2.42867979
-5.72386193,5.90108629,0.00834295,0.71238384,0.78676945,0.35283760,1.40648433,1.40162957,0.20792852,2.43362080
-5.71785893,5.91661653,0.00811903,0.71381794,0.80836567,0.35520521,1.40426229,1.41569998,0.20612779,2.43293788
-5.71185593,5.92025487,0.00791392,0.71370606,0.83005318,0.35736752,1.39892245,1.42777676,0.20339719,2.42677428
-5.70585293,5.91231671,0.00772507,0.71199275,0.85161082,0.35938854,1.39030039,1.43782101,0.19979224,2.41543293
-5.69984992,5.89340803,0.00755042,0.70866350,0.87283192,0.36134104,1.37833782,1.44583146,0.19538707,2.39935095
-5.69384692,5.86436627,0.00738837,0.70374144,0.89352013,0.36330181,1.36307427,1.45183386,0.19027127,2.37906977
-5.68784392,5.82619685,0.00723780,0.69728373,0.91348530,0.36534659,1.34463708,1.45587068,0.18454648,2.35520245
-5.68184092,5.78000861,0.00709801,0.68937759,0.93253981,0.36754517,1.32323021,1.45799187,0.17832249,2.32839998
-5.67583792,5.72695208,0.00696863,0.68013651,0.95049557,0.36995670,1.29912282,1.45824726,0.17171344,2.29931808
-5.66983492,5.66816319,0.00684957,0.66969666,0.96716210,0.37262541,1.27263800,1.45668115,0.16483388,2.26858626
-5.66383192,5.60471537,0.00674094,0.65821383,0.98234576,0.37557717,1.24414246,1.45332934,0.15779522,2.23678025
-5.65782891,5.53758181,0.00664291,0.64586086,0.99585017,0.37881668,1.21403744,1.44821889,0.15070247,2.20439913
-5.65182591,5.46760898,0.00655568,0.63282569,1.00747796,0.38232574,1.18275118,1.44137026,0.14365141,2.17184778
-5.64582291,5.39550214,0.00647937,0.61931005,1.01703361,0.38606242,1.15073308,1.43280202,0.13672636,2.13942522
-5.63981991,5.32182244,0.00641392,0.60552858,1.02432724,0.38996135,1.11844949,1.42253729,0.12999859,2.10731897
-5.63381691,5.24699488,0.00635908,0.59170850,1.02917917,0.39393498,1.08638112,1.41061183,0.12352526,2.07560533
-5.62781391,5.17132574,0.00631431,0.57808941,1.03142491,0.39787578,1.05502161,1.39708289,0.11734903,2.04425513
-5.62181091,5.09502777,0.00627879,0.56492328,1.03092042,0.40165942,1.02487714,1.38203833,0.11149826,2.01314442
-5.61580790,5.01825103,0.00625136,0.55247433,1.02754722,0.40514863,0.99646651,1.36560540,0.10598769,1.98206931
-5.60980490,4.94111730,0.00623058,0.54101860,1.02121726,0.40819773,0.97032134,1.34795839,0.10081958,1.95076395
-5.60380190,4.86375573,0.00621472,0.53084312,1.01187723,0.41065761,0.94698593,1.32932495,0.09598522,1.91892089
-5.59779890,4.78633769,0.00620181,0.52224440,0.99951214,0.41238104,0.92701628,1.30999024,0.09146665,1.88621268
-5.59179590,4.70910880,0.00618971,0.51552625,0.98414821,0.41322799,0.91097796,1.29029888,0.08723863,1.85231382
-5.58579290,4.63241641,0.00617616,0.51099663,0.96585475,0.41307099,0.89944249,1.27065440,0.08327062,1.81692213
-5.57978989,4.55673111,0.00615890,0.50896364,0.94474520,0.41180007,0.89298191,1.25151596,0.07952875,1.77977873
-5.57378689,4.48266117,0.00613571,0.50973052,0.92097716,0.40932736,0.89216140,1.23339264,0.07597777,1.74068590
-5.56778389,4.41095904,0.00610456,0.51358975,0.89475165,0.40559095,0.89752990,1.21683519,0.07258272,1.69952211
-5.56178089,4.34251966,0.00606362,0.52081626,0.86631136,0.40055799,0.90960883,1.20242567,0.06931057,1.65625388
-5.55577789,4.27837047,0.00601140,0.53165991,0.83593817,0.39422690,0.92887892,1.19076532,0.06613143,1.61094399
-5.54977489,4.21965344,0.00594679,0.54633752,0.80394986,0.38662851,0.95576566,1.18246091,0.06301964,1.56375580
-5.54377189,4.16759986,0.00586912,0.56502455,0.77069617,0.37782612,0.99062360,1.17811038,0.05995446,1.51495369
-5.53776888,4.12349882,0.00577817,0.58784683,0.73655416,0.36791448,1.03372023,1.17828791,0.05692058,1.46489958
-5.53176588,4.08866078,0.00567420,0.61487268,0.70192303,0.35701772,1.08521987,1.18352937,0.05390826,1.41404578
-5.52576288,4.06437769,0.00555794,0.64610574,0.66721843,0.34528617,1.14516846,1.19431839,0.05091329,1.36292438
-5.51975988,4.05188141,0.00543055,0.68147898,0.63286636,0.33289238,1.21347993,1.21107377,0.04793666,1.31213385
-5.51375688,4.05230234,0.00529360,0.72085020,0.59929680,0.32002631,1.28992504,1.23413869,0.04498410,1.26232305
-5.50775388,4.06663004,0.00514897,0.76399938,0.56693707,0.30689002,1.37412331,1.26377211,0.04206540,1.21417364
-5.50175088,4.09567768,0.00499882,0.81062824,0.53620522,0.29369192,1.46553895,1.30014272,0.03919365,1.16838126
-5.49574787,4.14005203,0.00484551,0.86036219,0.50750343,0.28064087,1.56348118,1.34332582,0.03638445,1.12563643
-5.48974487,4.20013020,0.00469150,0.91275476,0.48121161,0.26794040,1.66710959,1.39330296,0.03365497,1.08660561
-5.48374187,4.27604440,0.00453931,0.96729467,0.45768148,0.25578317,1.77544464,1.44996463,0.03102313,1.05191338
-5.47773887,4.36767519,0.00439142,1.02341522,0.43723096,0.24434589,1.88738334,1.51311562,0.02850680,1.02212610
-5.47173587,4.47465343,0.00425027,1.08050598,0.42013934,0.23378494,2.00172001,1.58248280,0.02612299,0.99773765
-5.46573287,4.59637074,0.00411815,1.13792625,0.40664302,0.22423271,2.11717150,1.65772493,0.02388725,0.97915763
-5.45972986,4.73199754,0.00399724,1.19501995,0.39693214,0.21579492,2.23240622,1.73844390,0.02181309,0.96670238
-5.45372686,4.88050778,0.00388955,1.25113131,0.39114790,0.20854877,2.34607600,1.82419671,0.01991155,0.96058872
-5.44772386,5.04070859,0.00379697,1.30562077,0.38938083,0.20254217,2.45684967,1.91450763,0.01819090,0.96093079
-5.44172086,5.21127338,0.00372123,1.35788041,0.39166978,0.19779387,2.56344708,2.00887975,0.01665647,0.96773957
-5.43571786,5.39077644,0.00366398,1.40734835,0.39800175,0.19429446,2.66467209,2.10680533,0.01531054,0.98092509
-5.42971486,5.57772733,0.00362676,1.45352151,0.40831242,0.19200828,2.75944345,2.20777436,0.01415243,1.00030105
-5.42371186,5.77060325,0.00361108,1.49596611,0.42248737,0.19087599,2.84682190,2.31128091,0.01317855,1.02559145
-5.41770885,5.96787823,0.00361842,1.53432569,0.44036395,0.19081773,2.92603267,2.41682705,0.01238269,1.05643904
-5.41170585,6.16804789,0.00365026,1.56832626,0.46173372,0.19173685,2.99648219,2.52392418,0.01175620,1.09241517
-5.40570285,6.36964920,0.00370806,1.59777849,0.48634543,0.19352386,3.05776847,2.63209195,0.01128835,1.13303077
-5.39969985,6.57127519,0.00379332,1.62257703,0.51390859,0.19606074,3.10968465,2.74085516,0.01096666,1.17774811
-5.39369685,6.77158461,0.00390750,1.64269699,0.54409756,0.19922524,3.15221568,2.84973888,0.01077725,1.22599320
-5.38769385,6.96930746,0.00405202,1.65818811,0.57655620,0.20289521,3.18552850,2.95826282,0.01070520,1.27716855
-5.38169085,7.16324718,0.00422818,1.66916680,0.61090306,0.20695281,3.20995605,3.06593526,0.01073494,1.33066607
-5.37568784,7.35228073,0.00443717,1.67580671,0.64673722,0.21128841,3.22597629,3.17224764,0.01085062,1.38588004
-5.36968484,7.53535789,0.00467991,1.67832831,0.68364461,0.21580428,3.23418708,3.27667042,0.01103642,1.44221992
-5.36368184,7.71150094,0.00495704,1.67698798,0.72120498,0.22041778,3.23527833,3.37865094,0.01127691,1.49912284
-5.35767884,7.87980583,0.00526881,1.67206721,0.75899922,0.22506416,3.23000280,3.47761370,0.01155736,1.55606567
-5.35167584,8.03944579,0.00561501,1.66386233,0.79661713,0.22969871,3.21914685,3.57296372,0.01186402,1.61257636
-5.34567284,8.18967766,0.00599490,1.65267513,0.83366543,0.23429843,3.20350267,3.66409274,0.01218440,1.66824437
-5.33966983,8.32985130,0.00640715,1.63880473,0.86977564,0.23886301,3.18384307,3.75038854,0.01250746,1.72272995
-5.33366683,8.45942162,0.00684980,1.62254085,0.90461189,0.24341521,3.16089985,3.83124689,0.01282386,1.77577191
-5.32766383,8.57796279,0.00732023,1.60415857,0.93787818,0.24800054,3.13534679,3.90608560,0.01312611,1.82719374
-5.32166083,8.68518349,0.00781520,1.58391455,0.96932484,0.25268635,3.10778743,3.97436014,0.01340867,1.87690767
-5.31565783,8.78094222,0.00833082,1.56204468,0.99875400,0.25756027,3.07874817,4.03557994,0.01366809,1.92491650
-5.30965483,8.86526142,0.00886265,1.53876303,1.02602370,0.26272816,3.04867653,4.08932439,0.01390300,1.97131308
-5.30365183,8.93833908,0.00940577,1.51426173,1.05105060,0.26831150,3.01794415,4.13525802,0.01411416,2.01627730
-5.29764882,9.00055678,0.00995488,1.48871187,1.07381088,0.27444442,2.98685419,4.17314364,0.01430436,2.06007060
-5.29164582,9.05248333,0.01050443,1.46226494,1.09433947,0.28127047,2.95565209,4.20285316,0.01447839,2.10302814
-5.28564282,9.09487330,0.01104878,1.43505480,1.11272754,0.28893911,2.92453896,4.22437526,0.01464290,2.14554884
-5.27963982,9.12866014,0.01158234,1.40719991,1.12911828,0.29760220,2.89368657,4.23781982,0.01480616,2.18808363
-5.27363682,9.15494409,0.01209974,1.37880578,1.14370110,0.30741041,2.86325277,4.24341881,0.01497794,2.23112217
-5.26763382,9.17497497,0.01259600,1.34996745,1.15670467,0.31850981,2.83339642,4.24152379,0.01516922,2.27517873
-5.26163082,9.19013063,0.01306668,1.32077198,1.16838876,0.33103862,2.80429085,4.23260019,0.01539189,2.32077747
-5.25562781,9.20189166,0.01350805,1.29130095,1.17903547,0.34512413,2.77613489,4.21721883,0.01565852,2.36843760
-5.24962481,9.21181327,0.01391716,1.26163281,1.18894003,0.36088002,2.74916092,4.19604487,0.01598196,2.41865907
-5.24362181,9.22149509,0.01429201,1.23184516,1.19840148,0.37840380,2.72363924,4.16982496,0.01637507,2.47190877
-5.23761881,9.23254967,0.01463156,1.20201681,1.20771354,0.39777466,2.69987844,4.13937285,0.01685036,2.52860786
-5.23161581,9.24657032,0.01493581,1.17222968,1.21715600,0.41905150,2.67822179,4.10555394,0.01741961,2.58912023
-5.22561281,9.26509883,0.01520577,1.14257034,1.22698663,0.44227124,2.65903944,4.06926919,0.01809358,2.65374227
-5.21960980,9.28959334,0.01544345,1.11313122,1.23743402,0.46744731,2.64271695,4.03143855,0.01888167,2.72269393
-5.21360680,9.32139680,0.01565180,1.08401124,1.24869120,0.49456843,2.62964048,3.99298421,0.01979158,2.79611126
-5.20760380,9.36170622,0.01583456,1.05531603,1.26091035,0.52359746,2.62017942,3.95481388,0.02082906,2.87404021
-5.20160080,9.41154316,0.01599622,1.02715727,1.27419844,0.55447068,2.61466713,3.91780406,0.02199763,2.95643184
-5.19559780,9.47172579,0.01614180,0.99965159,1.28861406,0.58709727,2.61338093,3.88278355,0.02329843,3.04313906
-5.18959480,9.54284329,0.01627675,0.97291850,1.30416527,0.62135920,2.61652231,3.85051741,0.02473001,3.13391492
-5.18359180,9.62523351,0.01640676,0.94707789,1.32080867,0.65711172,2.62419837,3.82169149,0.02628831,3.22841282
-5.17758879,9.71896489,0.01653763,0.92224675,1.33844976,0.69418440,2.63640582,3.79689792,0.02796665,3.32618881
-5.17158579,9.82382398,0.01667509,0.89853560,1.35694455,0.73238296,2.65301838,3.77662200,0.02975581,3.42670639
-5.16558279,9.93930993,0.01682472,0.87604461,1.37610275,0.77149200,2.67377859,3.76123091,0.03164423,3.52934417
-5.15957979,10.06463737,0.01699181,0.85485973,1.39569237,0.81127866,2.69829485,3.75096487,0.03361831,3.63340669
-5.15357679,10.19874871,0.01718130,0.83504905,1.41544602,0.85149731,2.72604411,3.74593134,0.03566276,3.73813849
-5.14757379,10.34033697,0.01739777,0.81665974,1.43506872,0.89189512,2.75638058,3.74610264,0.03776113,3.84274172
-5.14157079,10.48787933,0.01764536,0.79971560,1.45424739,0.93221857,2.78855039,3.75131771,0.03989634,3.94639690
-5.13556778,10.63968137,0.01792786,0.78421576,1.47266159,0.97222059,2.82171186,3.76128813,0.04205133,4.04828655
-5.12956478,10.79393096,0.01824874,0.77013434,1.48999548,1.01166815,2.85496070,3.77560864,0.04420973,4.14762097
-5.12356178,10.94876046,0.01861117,0.75742144,1.50595060,1.05034994,2.88735924,3.79377203,0.04635654,4.24366530
-5.11755878,11.10231463,0.01901814,0.74600526,1.52025882,1.08808377,2.91796846,3.81518808,0.04847880,4.33576660
-5.11155578,11.25282159,0.01947257,0.73579544,1.53269519,1.12472322,2.94588136,3.83920596,0.05056623,4.42337969
-5.10555278,11.39866333,0.01997730,0.72668740,1.54308979,1.16016329,2.97025620,3.86513934,0.05261170,4.50609029
-5.09954977,11.53844208,0.02053527,0.71856739,1.55133818,1.19434435,2.99034807,3.89229302,0.05461171,4.58363397
-5.09354677,11.67103897,0.02114948,0.71131807,1.55740961,1.22725437,3.00553713,3.91999014,0.05656656,4.65590964
-5.08754377,11.79566136,0.02182309,0.70482427,1.56135257,1.25892890,3.01535225,3.94759847,0.05848045,4.72298645
-5.08154077,11.91187585,0.02255936,0.69897845,1.56329717,1.28944879,3.01948872,3.97455475,0.06036135,4.78510312
-5.07553777,12.01962446,0.02336167,0.69368572,1.56345390,1.31893551,3.01781924,4.00038570,0.06222061,4.84265946
-5.06953477,12.11922269,0.02423342,0.68886788,1.56210877,1.34754424,3.01039750,4.02472467,0.06407245,4.89619983
-5.06353177,12.21133854,0.02517794,0.68446641,1.55961478,1.37545490,2.99745412,4.04732309,0.06593318,4.94638912
-5.05752876,12.29695316,0.02619841,0.68044394,1.55637988,1.40286148,2.97938518,4.06805602,0.06782033,4.99398205
-5.05152576,12.37730453,0.02729764,0.67678437,1.55285189,1.42996023,2.95673372,4.08692148,0.06975157,5.03978708
-5.04552276,12.45381641,0.02847796,0.67349136,1.54950095,1.45693707,2.93016516,4.10403347,0.07174365,5.08462645
-5.03951976,12.52801596,0.02974101,0.67058534,1.54680019,1.48395504,2.90043774,4.11960896,0.07381115,5.12929432
-5.03351676,12.60144356,0.03108755,0.66809923,1.54520548,1.51114226,2.86836925,4.13394926,0.07596547,5.17451482
-5.02751376,12.67555910,0.03251726,0.66607303,1.54513510,1.53858108,2.83480179,4.14741679,0.07821370,5.22090211
-5.02151076,12.75164917,0.03402856,0.66454768,1.54695022,1.56629896,2.80056583,4.16040799,0.08055772,5.26892414
-5.01550775,12.83073917,0.03561840,0.66355847,1.55093717,1.59426151,2.76644546,4.17332377,0.08299353,5.31887197
-5.00950475,12.91351457,0.03728207,0.66312847,1.55729209,1.62236814,2.73314618,4.18653875,0.08551068,5.37083583
-5.00350175,13.00025482,0.03901310,0.66326238,1.56610880,1.65045042,2.70126659,4.20037065,0.08809210,5.42468900
-4.99749875,13.09078272,0.04080305,0.66394119,1.57737036,1.67827339,2.67127527,4.21505137,0.09071410,5.48008017
-4.99149575,13.18443185,0.04264147,0.66511799,1.59094471,1.70553959,2.64349356,4.23070100,0.09334666,5.53643440
-4.98549275,13.28003326,0.04451581,0.66671534,1.60658452,1.73189593,2.61808513,4.24730619,0.09595412,5.59296270
-4.97948974,13.37592247,0.04641140,0.66862423,1.62393140,1.75694275,2.59505240,4.26470394,0.09849593,5.64867956
-4.97348674,13.46996668,0.04831149,0.67070500,1.64252426,1.78024505,2.57424006,4.28257191,0.10092779,5.70242784
-4.96748374,13.55961151,0.05019737,0.67279006,1.66181145,1.80134515,2.55534531,4.30042585,0.10320288,5.75290987
-4.96148074,13.64194601,0.05204851,0.67468838,1.68116639,1.81977653,2.53793427,4.31762478,0.10527324,5.79872378
-4.95547774,13.71378383,0.05384282,0.67619167,1.69990605,1.83507816,2.52146381,4.33338395,0.10709125,5.83840364
-4.94947474,13.77175820,0.05555697,0.67708187,1.71731163,1.84680893,2.50530782,4.34679557,0.10861114,5.87046225
-4.94347174,13.81242760,0.05716678,0.67713963,1.73265071,1.85456164,2.48878669,4.35685670,0.10979036,5.89343522
-4.93746873,13.83238892,0.05864770,0.67615341,1.74520026,1.85797609,2.47119884,4.36250357,0.11059105,5.90592503
-4.93146573,13.82839426,0.05997531,0.67392874,1.75426948,1.85675099,2.45185278,4.36265103,0.11098117,5.90664386
-4.92546273,13.79746745,0.06112598,0.67029711,1.75922196,1.85065409,2.43009859,4.35623573,0.11093560,5.89445407
-4.91945973,13.73701632,0.06207739,0.66512423,1.75949624,1.83953050,2.40535739,4.34226136,0.11043694,5.86840505
-4.91345673,13.64493648,0.06280926,0.65831696,1.75462414,1.82330880,2.37714751,4.31984384,0.10947611,5.82776562
-4.90745373,13.51970260,0.06330390,0.64982885,1.74424627,1.80200488,2.34510655,4.28825461,0.10805267,5.77205074
-4.90145073,13.36044356,0.06354684,0.63966380,1.72812419,1.77572321,2.30900816,4.24695985,0.10617488,5.70104195
-4.89544772,13.16699788,0.06352729,0.62787768,1.70614865,1.74465569,2.26877307,4.19565374,0.10385951,5.61480052
-4.88944472,12.93994677,0.06323864,0.61457789,1.67834387,1.70907803,2.22447390,4.13428387,0.10113140,5.51367293
-4.88344172,12.68062275,0.06267871,0.59992080,1.64486746,1.66934361,2.17633346,4.06306741,0.09802278,5.39828810
-4.87743872,12.39109244,0.06184996,0.58410712,1.60600612,1.62587513,2.12471684,3.98249693,0.09457241,5.26954628
-4.87143572,12.07411353,0.06075948,0.56737547,1.56216716,1.57915424,2.07011752,3.89333516,0.09082449,5.12859961
-4.86543272,11.73306657,0.05941893,0.54999439,1.51386613,1.52970930,2.01313814,3.79659853,0.08682756,4.97682478
-4.85942971,11.37186371,0.05784421,0.53225314,1.46171107,1.47810185,1.95446679,3.69353003,0.08263317,4.81578839
-4.85342671,10.99483714,0.05605509,0.51445165,1.40638382,1.42491204,1.89484990,3.58556215,0.07829461,4.64720601
-4.84742371,10.60661150,0.05407462,0.49689002,1.34861917,1.37072354,1.83506274,3.47427133,0.07386559,4.47289630
-4.84142071,10.21196473,0.05192854,0.47985814,1.28918248,1.31610855,1.77587907,3.36132590,0.06939895,4.29473169
-4.83541771,9.81568299,0.04964454,0.46362561,1.22884679,1.26161324,1.71804094,3.24842944,0.06494546,4.11458731
-4.82941471,9.42241526,0.04725147,0.44843262,1.16837001,1.20774431,1.66223021,3.13726225,0.06055275,3.93429021
-4.82341171,9.03653350,0.04477864,0.43448190,1.10847327,1.15495713,1.60904281,3.02942313,0.05626436,3.75557071
-4.81740870,8.66200406,0.04225501,0.42193222,1.04982107,1.10364583,1.55896684,2.92637414,0.05211894,3.58001776
-4.81140570,8.30227527,0.03970851,0.41089350,0.99300401,1.05413569,1.51236548,2.82939070,0.04814965,3.40904007
-4.80540270,7.96018592,0.03716544,0.40142390,0.93852465,1.00667826,1.46946527,2.73951887,0.04438377,3.24383457
-4.79939970,7.63789766,0.03464994,0.39352867,0.88678707,0.96144905,1.43035022,2.65754179,0.04084248,3.08536313
-4.79339670,7.33685396,0.03218358,0.38716096,0.83809027,0.91854808,1.39496184,2.58395635,0.03754078,2.93433865
-4.78739370,7.05776649,0.02978509,0.38222454,0.79262573,0.87800306,1.36310502,2.51896103,0.03448773,2.79122053
-4.78139070,6.80062885,0.02747017,0.37857806,0.75047888,0.83977489,1.33445928,2.46245507,0.03168666,2.65621966
-4.77538769,6.56475615,0.02525149,0.37604082,0.71163446,0.80376539,1.30859489,2.41404891,0.02913570,2.52931220
-4.76938469,6.34884815,0.02313872,0.37439980,0.67598527,0.76982654,1.28499282,2.37308507,0.02682829,2.41026145
-4.76338169,6.15107238,0.02113870,0.37341752,0.64334381,0.73777106,1.26306787,2.33866853,0.02475383,2.29864622
-4.75737869,5.96916314,0.01925567,0.37284053,0.61345628,0.70738357,1.24219349,2.30970503,0.02289843,2.19389451
-4.75137569,5.80053181,0.01749153,0.37240816,0.58601812,0.67843200,1.22172758,2.28494574,0.02124559,2.09532052
-4.74537269,5.64238353,0.01584620,0.37186124,0.56069041,0.65067866,1.20103785,2.26303623,0.01977699,2.00216343
-4.73936968,5.49183527,0.01431794,0.37095044,0.53711651,0.62389064,1.17952584,2.24256794,0.01847318,1.91362606
-4.73336668,5.34603083,0.01290366,0.36944398,0.51493796,0.59784902,1.15664864,2.22213001,0.01731431,1.82891187
-4.72736368,5.20224827,0.01159929,0.36713446,0.49380929,0.57235678,1.13193750,2.20035977,0.01628070,1.74725882
-4.72136068,5.05799641,0.01040001,0.36384467,0.47341107,0.54724503,1.10501278,2.17598984,0.01535342,1.66796894
-4.71535768,4.91109716,0.00930056,0.35943207,0.45346070,0.52237767,1.07559472,2.14789066,0.01451480,1.59043273
-4.70935468,4.75975186,0.00829545,0.35379207,0.43372087,0.49765421,1.04350999,2.11510688,0.01374877,1.51414777
-4.70335168,4.60259013,0.00737909,0.34685991,0.41400528,0.47301113,1.00869388,2.07688681,0.01304120,1.43873142
-4.69734867,4.43870090,0.00654602,0.33861119,0.39418181,0.44842154,0.97118843,2.03270425,0.01238009,1.36392760
-4.69134567,4.26764593,0.00579093,0.32906108,0.37417311,0.42389374,0.93113678,1.98227228,0.01175573,1.28960804
-4.68534267,4.08945687,0.00510880,0.31826245,0.35395496,0.39946859,0.88877437,1.92554921,0.01116077,1.21576867
-4.67933967,3.90461746,0.00449489,0.30630281,0.33355263,0.37521614,0.84441735,1.86273676,0.01059018,1.14252176
-4.67333667,3.71403311,0.00394484,0.29330056,0.31303565,0.35123168,0.79844924,1.79427124,0.01004124,1.07008494
-4.66733367,3.51899026,0.00345462,0.27940039,0.29251147,0.32763153,0.75130620,1.72080844,0.00951338,0.99876795
-4.66133067,3.32110815,0.00302060,0.26476833,0.27211840,0.30454885,0.70346181,1.64320325,0.00900808,0.92895808
-4.65532766,3.12228575,0.00263952,0.24958653,0.25201831,0.28212954,0.65541196,1.56248507,0.00852867,0.86110535
-4.64932466,2.92464654,0.00230850,0.23404790,0.23238949,0.26052855,0.60766047,1.47983028,0.00808015,0.79570820
-4.64332166,2.73048337,0.00202508,0.21835103,0.21341998,0.23990671,0.56070592,1.39653286,0.00766897,0.73330032
