energy_ev,total_up,B_p_up,B_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.77188594,4.59653106,0.48758492,0.00000000,1.95648757,2.41236860,0.06375710,1.44512141
-5.76588294,4.62679369,0.49718744,0.00000000,1.96640309,2.44370014,0.06193531,1.44131490
-5.75987994,4.66152676,0.50790296,0.00000000,1.98150126,2.47589515,0.06044400,1.43819255
-5.75387694,4.70104102,0.51966129,0.00000000,2.00251401,2.50861309,0.05933797,1.43612804
-5.74787394,4.74565938,0.53240051,0.00000000,2.03011405,2.54156040,0.05866787,1.43548946
-5.74187094,4.79575011,0.54607515,0.00000000,2.06490713,2.57452446,0.05847980,1.43663928
-5.73586793,4.85176169,0.56066396,0.00000000,2.10742743,2.60740683,0.05881507,1.43993568
-5.72986493,4.91425636,0.57617646,0.00000000,2.15813581,2.64025370,0.05971005,1.44573502
-5.72386193,4.98393937,0.59265824,0.00000000,2.21742003,2.67328148,0.06119586,1.45439465
-5.71785893,5.06168099,0.61019413,0.00000000,2.28559616,2.70689602,0.06329824,1.46627537
-5.71185593,5.14852850,0.62890937,0.00000000,2.36291003,2.74170355,0.06603718,1.48174266
-5.70585293,5.24570581,0.64896827,0.00000000,2.44953761,2.77851245,0.06942654,1.50116616
-5.69984992,5.35459908,0.67057039,0.00000000,2.54558345,2.81832486,0.07347346,1.52491657
-5.69384692,5.47672729,0.69394432,0.00000000,2.65107605,2.86231786,0.07817770,1.55335957
-5.68784392,5.61369765,0.71933909,0.00000000,2.76595988,2.91181441,0.08353086,1.58684644
-5.68184092,5.76714651,0.74701367,0.00000000,2.89008356,2.96824445,0.08951545,1.62570149
-5.67583792,5.93866755,0.77722481,0.00000000,3.02318459,3.03309751,0.09610399,1.67020624
-5.66983492,6.12972950,0.81021371,0.00000000,3.16487103,3.10786806,0.10325812,1.72058121
-5.66383192,6.34158684,0.84619217,0.00000000,3.31460131,3.19399553,0.11092774,1.77696573
-5.65782891,6.57518711,0.88532862,0.00000000,3.47166350,3.29280108,0.11905046,1.83939702
-5.65182591,6.83107926,0.92773471,0.00000000,3.63515576,3.40542344,0.12755124,1.90778949
-5.64582291,7.10932732,0.97345312,0.00000000,3.80396975,3.53275613,0.13634239,1.98191569
-5.63981991,7.40943399,1.02244687,0.00000000,3.97677897,3.67538858,0.14532403,2.06139004
-5.63381691,7.73027833,1.07459087,0.00000000,4.15203385,3.83355354,0.15438499,2.14565664
-5.62781391,8.07007132,1.12966595,0.00000000,4.32796499,4.00708282,0.16340427,2.23398239
-5.62181091,8.42633251,1.18735569,0.00000000,4.50259588,4.19537366,0.17225297,2.32545607
-5.61580790,8.79589002,1.24724631,0.00000000,4.67376563,4.39736717,0.18079670,2.41899436
-5.60980490,9.17490550,1.30882970,0.00000000,4.83916198,4.61154050,0.18889845,2.51335484
-5.60380190,9.55892427,1.37150962,0.00000000,4.99636387,4.83591351,0.19642181,2.60715615
-5.59779890,9.94295040,1.43461095,0.00000000,5.14289272,5.06807078,0.20323434,2.69890488
-5.59179590,10.32154489,1.49739188,0.00000000,5.27627065,5.30519891,0.20921114,2.78702851
-5.58579290,10.68894462,1.55905872,0.00000000,5.39408358,5.54413877,0.21423833,2.86991329
-5.57978989,11.03919860,1.61878310,0.00000000,5.49404678,5.78145186,0.21821633,2.94594593
-5.57378689,11.36631756,1.67572100,0.00000000,5.57407029,6.01349941,0.22106282,3.01355747
-5.56778389,11.66443199,1.72903330,0.00000000,5.63232139,6.23653213,0.22271523,3.07126769
-5.56178089,11.92795362,1.77790722,0.00000000,5.66728170,6.44678832,0.22313265,3.11772853
-5.55577789,12.15173498,1.82157809,0.00000000,5.67779638,6.64059739,0.22229709,3.15176463
-5.54977489,12.33122141,1.85935078,0.00000000,5.66311352,6.81448543,0.22021401,3.17240959
-5.54377189,12.46259025,1.89062013,0.00000000,5.62291220,6.96527925,0.21691212,3.17893653
-5.53776888,12.54287216,1.91488971,0.00000000,5.55731802,7.09020504,0.21244250,3.17088173
-5.53176588,12.57004980,1.93178811,0.00000000,5.46690581,7.18697782,0.20687698,3.14806046
-5.52576288,12.54313012,1.94108213,0.00000000,5.35268941,7.25387788,0.20030602,3.11057457
-5.51975988,12.46218706,1.94268624,0.00000000,5.21609924,7.28981078,0.19283603,3.05881143
-5.51375688,12.32837253,1.93666776,0.00000000,5.05894856,7.29434802,0.18458637,2.99343442
-5.50775388,12.14389478,1.92324734,0.00000000,4.88339005,7.26774598,0.17568611,2.91536545
-5.50175088,11.91196429,1.90279446,0.00000000,4.69186432,7.21094192,0.16627071,2.82576012
-5.49574787,11.63670880,1.87581792,0.00000000,4.48704252,7.12552637,0.15647869,2.72597666
-5.48974487,11.32306020,1.84295154,0.00000000,4.27176507,7.01369277,0.14644850,2.61753982
-5.48374187,10.97661737,1.80493535,0.00000000,4.04897876,6.87816598,0.13631566,2.50210118
-5.47773887,10.60349001,1.76259298,0.00000000,3.82167435,6.72211251,0.12621021,2.38139727
-5.47173587,10.21012949,1.71680611,0.00000000,3.59282666,6.54903629,0.11625464,2.25720720
-5.46573287,9.80315339,1.66848692,0.00000000,3.36533901,6.36266441,0.10656216,2.13131127
-5.45972986,9.38917064,1.61854986,0.00000000,3.14199350,6.16682818,0.09723560,2.00545196
-5.45372686,8.97461437,1.56788385,0.00000000,2.92540841,5.96534467,0.08836661,1.88129860
-5.44772386,8.56558891,1.51732620,0.00000000,2.71800354,5.76190438,0.08003544,1.76041687
-5.44172086,8.16773686,1.46763956,0.00000000,2.52197411,5.55996989,0.07231097,1.64424381
-5.43571786,7.78613119,1.41949276,0.00000000,2.33927315,5.36269003,0.06525119,1.53406888
-5.42971486,7.42519561,1.37344656,0.00000000,2.17160242,5.17283301,0.05890386,1.43102143
-5.42371186,7.08865538,1.32994484,0.00000000,2.02041096,4.99274099,0.05330738,1.33606424
-5.41770885,6.77951871,1.28931141,0.00000000,1.88690063,4.82430713,0.04849176,1.24999290
-5.41170585,6.50008759,1.25175270,0.00000000,1.77203735,4.66897504,0.04447960,1.17344027
-5.40570285,6.25199499,1.21736564,0.00000000,1.67656682,4.52775909,0.04128707,1.10688517
-5.39969985,6.03626448,1.18615037,0.00000000,1.60103333,4.40128306,0.03892473,1.05066412
-5.39369685,5.85338671,1.15802675,0.00000000,1.54580011,4.28983343,0.03739822,1.00498518
-5.38769385,5.70340711,1.13285368,0.00000000,1.51107013,4.19342315,0.03670874,0.96994241
-5.38169085,5.58601841,1.11045000,0.00000000,1.49690599,4.11186112,0.03685335,0.94553015
-5.37568784,5.50065203,1.09061579,0.00000000,1.50324804,4.04482267,0.03782499,0.93165582
-5.36968484,5.44656268,1.07315282,0.00000000,1.52993004,3.99191642,0.03961235,0.92815059
-5.36368184,5.42290160,1.05788322,0.00000000,1.57669197,3.95274376,0.04219950,0.93477741
-5.35767884,5.42877492,1.04466528,0.00000000,1.64318995,3.92694744,0.04556543,0.95123587
-5.35167584,5.46328503,1.03340595,0.00000000,1.72900347,3.91424736,0.04968345,0.97716417
-5.34567284,5.52555413,1.02406935,0.00000000,1.83364034,3.91446208,0.05452062,1.01213831
-5.33966983,5.61473070,1.01668136,0.00000000,1.95653995,3.92751612,0.06003713,1.05566915
-5.33366683,5.72998086,1.01133018,0.00000000,2.09707563,3.95343387,0.06618587,1.10719801
-5.32766383,5.87046725,1.00816318,0.00000000,2.25455663,3.99232187,0.07291213,1.16609187
-5.32166083,6.03531945,1.00738061,0.00000000,2.42823043,4.04434178,0.08015351,1.23163899
-5.31565783,6.22359950,1.00922651,0.00000000,2.61728569,4.10967704,0.08784009,1.30304617
-5.30965483,6.43426684,1.01397765,0.00000000,2.82085609,4.18849602,0.09589497,1.37943834
-5.30365183,6.66614609,1.02193102,0.00000000,3.03802494,4.28091473,0.10423502,1.45986142
-5.29764882,6.91790083,1.03339052,0.00000000,3.26783017,4.38696159,0.11277199,1.54328885
-5.29164582,7.18801548,1.04865334,0.00000000,3.50926920,4.50654636,0.12141385,1.62863225
-5.28564282,7.47478647,1.06799651,0.00000000,3.76130291,4.63943480,0.13006646,1.71475594
-5.27963982,7.77632308,1.09166388,0.00000000,4.02285776,4.78522972,0.13863523,1.80049531
-5.27363682,8.09055693,1.11985377,0.00000000,4.29282553,4.94335880,0.14702706,1.88467817
-5.26763382,8.41525889,1.15270751,0.00000000,4.57005982,5.11306844,0.15515219,1.96614846
-5.26163082,8.74806115,1.19029883,0.00000000,4.85336893,5.29342304,0.16292600,2.04379128
-5.25562781,9.08648223,1.23262419,0.00000000,5.14150538,5.48330832,0.17027068,2.11655802
-5.24962481,9.42795251,1.27959417,0.00000000,5.43315220,5.68143755,0.17711667,2.18349069
-5.24362181,9.76983830,1.33102604,0.00000000,5.72690710,5.88635935,0.18340387,2.24374407
-5.23761881,10.10946284,1.38663749,0.00000000,6.02126584,6.09646625,0.18908245,2.29660501
-5.23161581,10.44412349,1.44604204,0.00000000,6.31460657,6.31000334,0.19411341,2.34150789
-5.22561281,10.77110507,1.50874622,0.00000000,6.60517722,6.52507694,0.19846877,2.37804572
-5.21960980,11.08768991,1.57414895,0.00000000,6.89108809,6.73966364,0.20213144,2.40597670
-5.21360680,11.39116640,1.64154363,0.00000000,7.17031188,6.95162052,0.20509478,2.42522594
-5.20760380,11.67883763,1.71012315,0.00000000,7.44069291,7.15869764,0.20736199,2.43588275
-5.20160080,11.94803263,1.77898836,0.00000000,7.69996722,7.35855416,0.20894526,2.43819368
-5.19559780,12.19612237,1.84716012,0.00000000,7.94579411,7.54877939,0.20986480,2.43255198
-5.18959480,12.42054248,1.91359510,0.00000000,8.17579941,7.72691995,0.21014788,2.41948396
-5.18359180,12.61882410,1.97720528,0.00000000,8.38762965,7.89051378,0.20982776,2.39963310
-5.17758879,12.78863350,2.03688086,0.00000000,8.57901540,8.03713143,0.20894276,2.37374242
-5.17158579,12.92782024,2.09151604,0.00000000,8.74784126,8.16442411,0.20753535,2.34263573
-5.16558279,13.03447232,2.14003703,0.00000000,8.89221943,8.27017759,0.20565134,2.30719842
-5.15957979,13.10697635,2.18143128,0.00000000,9.01056282,8.35237023,0.20333918,2.26835804
-5.15357679,13.14407929,2.21477696,0.00000000,9.10165374,8.40923278,0.20064931,2.22706512
-5.14757379,13.14494817,2.23927128,0.00000000,9.16470397,8.43930711,0.19763366,2.18427434
-5.14157079,13.10922355,2.25425667,0.00000000,9.19940214,8.44150096,0.19434508,2.14092632
-5.13556778,13.03706264,2.25924335,0.00000000,9.20594511,8.41513520,0.19083690,2.09793004
-5.12956478,12.92916807,2.25392730,0.00000000,9.18505060,8.35998091,0.18716240,2.05614600
-5.12356178,12.78679925,2.23820263,0.00000000,9.13794934,8.27628336,0.18337428,2.01637028
-5.11755878,12.61176394,2.21216764,0.00000000,9.06635626,8.16477100,0.17952402,1.97931957
-5.11155578,12.40638886,2.17612407,0.00000000,8.97242114,8.02664808,0.17566130,1.94561750
-5.10555278,12.17346956,2.13056955,0.00000000,8.85866077,7.86357060,0.17183320,1.91578236
-5.09954977,11.91620083,2.07618332,0.00000000,8.72787526,7.67760598,0.16808349,1.89021670
-5.09354677,11.63809040,2.01380585,0.00000000,8.58305248,7.47117799,0.16445186,1.86919909
-5.08754377,11.34285959,1.94441321,0.00000000,8.42726510,7.24699918,0.16097310,1.85287839
-5.08154077,11.03433548,1.86908722,0.00000000,8.26356505,7.00799382,0.15767648,1.84127089
-5.07553777,10.71633963,1.78898274,0.00000000,8.09488055,6.75721463,0.15458504,1.83426056
-5.06953477,10.39257857,1.70529340,0.00000000,7.92392053,6.49775733,0.15171513,1.83160263
-5.06353177,10.06654117,1.61921730,0.00000000,7.75309072,6.23267652,0.14907606,1.83293049
-5.05752876,9.74140747,1.53192414,0.00000000,7.58442512,5.96490654,0.14666997,1.83776589
-5.05152576,9.41997285,1.44452480,0.00000000,7.41953556,5.69719065,0.14449181,1.84553211
-5.04552276,9.10459044,1.35804482,0.00000000,7.25958094,5.43202099,0.14252962,1.85556979
-5.03951976,8.79713348,1.27340237,0.00000000,7.10525684,5.17159130,0.14076496,1.86715486
-5.03351676,8.49897844,1.19139152,0.00000000,6.95680486,4.91776367,0.13917351,1.87951801
-5.02751376,8.21100838,1.11267101,0.00000000,6.81404029,4.67204962,0.13772586,1.89186498
-5.02151076,7.93363512,1.03775859,0.00000000,6.67639580,4.43560530,0.13638839,1.90339701
-5.01550775,7.66683796,0.96703077,0.00000000,6.54297808,4.20923970,0.13512431,1.91333076
-5.00950475,7.41021606,0.90072749,0.00000000,6.41263409,3.99343452,0.13389469,1.92091710
-5.00350175,7.16305117,0.83896111,0.00000000,6.28402336,3.78837364,0.13265955,1.92545831
-4.99749875,6.92437727,0.78172880,0.00000000,6.15569266,3.59398018,0.13137896,1.92632314
-4.99149575,6.69305367,0.72892779,0.00000000,6.02614975,3.40995872,0.13001409,1.92295960
-4.98549275,6.46783849,0.68037220,0.00000000,5.89393325,3.23584071,0.12852818,1.91490537
-4.97948974,6.24745952,0.63581094,0.00000000,5.75767606,3.07103071,0.12688750,1.90179557
-4.97348674,6.03068045,0.59494564,0.00000000,5.61616046,2.91485193,0.12506218,1.88336834
-4.96748374,5.81636030,0.55744795,0.00000000,5.46836368,2.76658932,0.12302692,1.85946810
-4.96148074,5.60350512,0.52297572,0.00000000,5.31349300,2.62552910,0.12076165,1.83004691
-4.95547774,5.39131095,0.49118746,0.00000000,5.15101044,2.49099387,0.11825205,1.79516406
-4.94947474,5.17919781,0.46175479,0.00000000,4.98064707,2.36237270,0.11548996,1.75498428
-4.94347174,4.96683469,0.43437278,0.00000000,4.80240775,2.23914589,0.11247367,1.70977459
-4.93746873,4.75415585,0.40876792,0.00000000,4.61656715,2.12090437,0.10920811,1.65990022
-4.93146573,4.54136888,0.38470392,0.00000000,4.42365812,2.00736380,0.10570485,1.60581951
-4.92546273,4.32895509,0.36198540,0.00000000,4.22445353,1.89837368,0.10198210,1.54807795
-4.91945973,4.11766293,0.34045953,0.00000000,4.01994297,1.79392159,0.09806443,1.48730149
-4.91345673,3.90849490,0.32001602,0.00000000,3.81130522,1.69413316,0.09398243,1.42418883
-4.90745373,3.70268883,0.30058565,0.00000000,3.59987788,1.59926791,0.08977227,1.35950299
-4.90145073,3.50169390,0.28213745,0.00000000,3.38712491,1.50971148,0.08547502,1.29406186
-4.89544772,3.30714210,0.26467506,0.00000000,3.17460330,1.42596447,0.08113597,1.22872785
-4.88944472,3.12081570,0.24823225,0.00000000,2.96392944,1.34862836,0.07680375,1.16439657
-4.88344172,2.94461117,0.23286801,0.00000000,2.75674622,1.27838872,0.07252935,1.10198468
-4.87743872,2.78050039,0.21866123,0.00000000,2.55469129,1.21599614,0.06836516,1.04241681
-4.87143572,2.63048944,0.20570540,0.00000000,2.35936728,1.16224516,0.06436383,0.98661195
-4.86543272,2.49657594,0.19410315,0.00000000,2.17231429,1.11795157,0.06057719,0.93546927
-4.85942971,2.38070534,0.18396106,0.00000000,1.99498519,1.08392851,0.05705516,0.88985364
-4.85342671,2.28472708,0.17538463,0.00000000,1.82872403,1.06096162,0.05384464,0.85058122
-4.84742371,2.21035117,0.16847355,0.00000000,1.67474761,1.04978393,0.05098853,0.81840519
-4.84142071,2.15910608,0.16331740,0.00000000,1.53413041,1.05105066,0.04852481,0.79400203
-4.83541771,2.13229846,0.15999174,0.00000000,1.40779283,1.06531465,0.04648571,0.77795846
-4.82941471,2.13097559,0.15855457,0.00000000,1.29649248,1.09300278,0.04489703,0.77075948
-4.82341171,2.15589109,0.15904346,0.00000000,1.20081828,1.13439399,0.04377761,0.77277750
-4.81740870,2.20747460,0.16147294,0.00000000,1.12118706,1.18959939,0.04313891,0.78426295
-4.81140570,2.28580612,0.16583263,0.00000000,1.05784231,1.25854495,0.04298481,0.80533641
-4.80540270,2.39059548,0.17208573,0.00000000,1.01085454,1.34095739,0.04331155,0.83598253
-4.79939970,2.52116767,0.18016815,0.00000000,0.98012303,1.43635367,0.04410774,0.87604584
-4.79339670,2.67645454,0.18998813,0.00000000,0.96537862,1.54403461,0.04535470,0.92522866
-4.78739370,2.85499336,0.20142649,0.00000000,0.96618731,1.66308304,0.04702672,0.98309113
-4.78139070,3.05493290,0.21433743,0.00000000,0.98195479,1.79236680,0.04909166,1.04905368
-4.77538769,3.27404728,0.22854984,0.00000000,1.01193168,1.93054693,0.05151149,1.12240195
-4.76938469,3.50975804,0.24386934,0.00000000,1.05522006,2.07609118,0.05424303,1.20229432
-4.76338169,3.75916473,0.26008074,0.00000000,1.11078128,2.22729283,0.05723878,1.28777215
-4.75737869,4.01908380,0.27695122,0.00000000,1.17744575,2.38229484,0.06044777,1.37777279
-4.75137569,4.28609597,0.29423392,0.00000000,1.25392492,2.53911892,0.06381649,1.47114525
-4.74537269,4.55660124,0.31167213,0.00000000,1.33882608,2.69569922,0.06728987,1.56666853
-4.73936968,4.82688109,0.32900382,0.00000000,1.43067011,2.84991981,0.07081226,1.66307237
-4.73336668,5.09316647,0.34596660,0.00000000,1.52791254,2.99965533,0.07432840,1.75906003
-4.72736368,5.35171044,0.36230289,0.00000000,1.62896781,3.14281364,0.07778443,1.85333269
-4.72136068,5.59886326,0.37776518,0.00000000,1.73223645,3.27737937,0.08112874,1.94461498
-4.71535768,5.83114822,0.39212134,0.00000000,1.83613471,3.40145708,0.08431287,2.03168072
-4.70935468,6.04533551,0.40515968,0.00000000,1.93912589,3.51331257,0.08729227,2.11337833
-4.70335168,6.23851186,0.41669364,0.00000000,2.03975217,3.61141101,0.09002694,2.18865490
-4.69734867,6.40814335,0.42656605,0.00000000,2.13666588,3.69445045,0.09248196,2.25657808
-4.69134567,6.55212889,0.43465257,0.00000000,2.22865879,3.76138952,0.09462792,2.31635500
-4.68534267,6.66884222,0.44086441,0.00000000,2.31468797,3.81146806,0.09644110,2.36734728
-4.67933967,6.75716068,0.44514995,0.00000000,2.39389687,3.84422008,0.09790362,2.40908167
-4.67333667,6.81647925,0.44749538,0.00000000,2.46563044,3.85947821,0.09900333,2.44125573
-4.66733367,6.84670930,0.44792425,0.00000000,2.52944329,3.85736968,0.09973364,2.46373827
-4.66133067,6.84826199,0.44649576,0.00000000,2.58510018,3.83830394,0.10009317,2.47656454
-4.65532766,6.82201696,0.44330212,0.00000000,2.63256868,3.80295236,0.10008532,2.47992646
-4.64932466,6.76927784,0.43846485,0.00000000,2.67200408,3.75222111,0.09971776,2.47415825
-4.64332166,6.69171648,0.43213022,0.00000000,2.70372717,3.68721839,0.09900188,2.45971828
-4.63731866,6.59130870,0.42446413,0.00000000,2.72819602,3.60921746,0.09795220,2.43716797
-4.63131566,6.47026445,0.41564646,0.00000000,2.74597303,3.51961731,0.09658585,2.40714886
-4.62531266,6.33095576,0.40586528,0.00000000,2.75768911,3.41990255,0.09492201,2.37035889
-4.61930965,6.17584580,0.39531116,0.00000000,2.76400684,3.31160452,0.09298156,2.32752922
-4.61330665,6.00742223,0.38417180,0.00000000,2.76558466,3.19626509,0.09078670,2.27940244
-4.60730365,5.82813785,0.37262718,0.00000000,2.76304418,3.07540468,0.08836074,2.22671347
-4.60130065,5.64036095,0.36084557,0.00000000,2.75694233,2.95049579,0.08572800,2.17017371
-4.59529765,5.44633710,0.34898052,0.00000000,2.74775011,2.82294272,0.08291383,2.11045916
-4.58929465,5.24816383,0.33716885,0.00000000,2.73583913,2.69406814,0.07994470,2.04820290
-4.58329165,5.04777832,0.32552990,0.00000000,2.72147679,2.56510651,0.07684842,1.98399195
-4.57728864,4.84695807,0.31416589,0.00000000,2.70483043,2.43720418,0.07365435,1.91836840
-4.57128564,4.64733344,0.30316349,0.00000000,2.68598032,2.31142559,0.07039377,1.85183441
-4.56528264,4.45041055,0.29259636,0.00000000,2.66494073,2.18876458,0.06710007,1.78486047
-4.55927964,4.25760254,0.28252861,0.00000000,2.64168815,2.07015991,0.06380910,1.71789614
-4.55327664,4.07026661,0.27301900,0.00000000,2.61619477,1.95651358,0.06055933,1.65138246
-4.54727364,3.88974432,0.26412549,0.00000000,2.58846562,1.84871070,0.05739203,1.58576494
-4.54127064,3.71740237,0.25591019,0.00000000,2.55857707,1.74763950,0.05435125,1.52150631
-4.53526763,3.55467104,0.24844410,0.00000000,2.52671439,1.65421019,0.05148378,1.45909801
-4.52926463,3.40307783,0.24181166,0.00000000,2.49320620,1.56937147,0.04883885,1.39906958
-4.52326163,3.26427396,0.23611472,0.00000000,2.45855343,1.49412349,0.04646787,1.34199521
-4.51725863,3.14005165,0.23147568,0.00000000,2.42345094,1.42952641,0.04442380,1.28849685
-4.51125563,3.03235077,0.22803967,0.00000000,2.38879994,1.37670377,0.04276053,1.23924340
-4.50525263,2.94325356,0.22597551,0.00000000,2.35571015,1.33684014,0.04153208,1.19494577
-4.49924962,2.87496696,0.22547541,0.00000000,2.32549050,1.31117265,0.04079156,1.15634771
-4.49324662,2.82979229,0.22675323,0.00000000,2.29962846,1.30097643,0.04059013,1.12421251
-4.48724362,2.81008286,0.23004133,0.00000000,2.27975789,1.30754398,0.04097572,1.09930594
-4.48124062,2.81819039,0.23558601,0.00000000,2.26761631,1.33215886,0.04199173,1.08237586
-4.47523762,2.85640173,0.24364161,0.00000000,2.26499289,1.37606435,0.04367560,1.07412929
-4.46923462,2.92686797,0.25446345,0.00000000,2.27366896,1.44042803,0.04605733,1.07520771
-4.46323162,3.03152837,0.26829971,0.00000000,2.29535315,1.52630316,0.04915805,1.08616159
-4.45722861,3.17203198,0.28538264,0.00000000,2.33161381,1.63458849,0.05298856,1.10742527
-4.45122561,3.34966019,0.30591923,0.00000000,2.38381145,1.76598781,0.05754801,1.13929342
-4.44522261,3.56525357,0.33008177,0.00000000,2.45303412,1.92097095,0.06282273,1.18190018
-4.43921961,3.81914657,0.35799872,0.00000000,2.54003864,2.09973808,0.06878527,1.23520218
-4.43321661,4.11111342,0.38974603,0.00000000,2.64520054,2.30218899,0.07539375,1.29896666
-4.42721361,4.44032840,0.42533963,0.00000000,2.76847506,2.52789909,0.08259160,1.37276545
-4.42121061,4.80534330,0.46472917,0.00000000,2.90937155,2.77610362,0.09030761,1.45597564
-4.41520760,5.20408394,0.50779352,0.00000000,3.06694284,3.04569136,0.09845654,1.54778741
-4.40920460,5.63386747,0.55433820,0.00000000,3.23979054,3.33520873,0.10694022,1.64721918
-4.40320160,6.09144041,0.60409507,0.00000000,3.42608686,3.64287470,0.11564904,1.75313972
-4.39719860,6.57303733,0.65672436,0.00000000,3.62361238,3.96660642,0.12446408,1.86429687
-4.39119560,7.07445808,0.71181906,0.00000000,3.82980892,4.30405506,0.13325955,1.97935170
-4.38519260,7.59116135,0.76891168,0.00000000,4.04184556,4.65265059,0.14190567,2.09691694
-4.37918959,8.11837062,0.82748309,0.00000000,4.25669558,5.00965393,0.15027184,2.21559796
-4.37318659,8.65118833,0.88697333,0.00000000,4.47122111,5.37221430,0.15822998,2.33403456
-4.36718359,9.18471332,0.94679384,0.00000000,4.68226237,5.73742937,0.16565786,2.45094159
-4.36118059,9.71415617,1.00634079,0.00000000,4.88672754,6.10240566,0.17244240,2.56514634
-4.35517759,10.23494742,1.06500893,0.00000000,5.08167976,6.46431638,0.17848275,2.67562096
-4.34917459,10.74283359,1.12220535,0.00000000,5.26441738,6.82045432,0.18369289,2.78150809
-4.34317159,11.23395681,1.17736269,0.00000000,5.43254419,7.16827751,0.18800386,2.88213844
-4.33716858,11.70491474,1.22995125,0.00000000,5.58402681,7.50544591,0.19136532,2.97703938
-4.33116558,12.15279844,1.27948940,0.00000000,5.71723674,7.82984785,0.19374651,3.06593411
-4.32516258,12.57520747,1.32555200,0.00000000,5.83097581,8.13961573,0.19513644,3.14873148
-4.31915958,12.97024246,1.36777653,0.00000000,5.92448423,8.43313108,0.19554343,3.22550717
-4.31315658,13.33647710,1.40586671,0.00000000,5.99743146,8.70901981,0.19499398,3.29647729
-4.30715358,13.67291248,1.43959356,0.00000000,6.04989104,8.96613904,0.19353106,3.36196601
