energy_ev,total_up,Bi_p_up,Bi_d_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up
-5.68184092,1.06785536,0.14438253,0.00470886,0.57866256,0.17260416,0.54618572,0.00000000
-5.67583792,1.03862883,0.14287494,0.00455771,0.56455901,0.16624295,0.53604816,0.00000000
-5.66983492,1.00835682,0.14085532,0.00440356,0.54924380,0.15977000,0.52587981,0.00000000
-5.66383192,0.97750709,0.13835751,0.00424873,0.53291579,0.15326587,0.51594366,0.00000000
-5.65782891,0.94656149,0.13542543,0.00409570,0.51579349,0.14681118,0.50650347,0.00000000
-5.65182591,0.91600949,0.13211298,0.00394699,0.49811388,0.14048584,0.49781699,0.00000000
-5.64582291,0.88634100,0.12848366,0.00380526,0.48013071,0.13436828,0.49012870,0.00000000
-5.63981991,0.85803862,0.12461000,0.00367322,0.46211219,0.12853458,0.48366243,0.00000000
-5.63381691,0.83156962,0.12057284,0.00355365,0.44433809,0.12305751,0.47861416,0.00000000
-5.62781391,0.80737781,0.11646041,0.00344939,0.42709642,0.11800566,0.47514528,0.00000000
-5.62181091,0.78587569,0.11236728,0.00336329,0.41067956,0.11344238,0.47337673,0.00000000
-5.61580790,0.76743708,0.10839315,0.00329818,0.39538006,0.10942495,0.47338413,0.00000000
-5.60980490,0.75239044,0.10464155,0.00325686,0.38148609,0.10600361,0.47519439,0.00000000
-5.60380190,0.74101327,0.10121840,0.00324208,0.36927666,0.10322081,0.47878380,0.00000000
-5.59779890,0.73352741,0.09823049,0.00325645,0.35901666,0.10111045,0.48407786,0.00000000
-5.59179590,0.73009564,0.09578388,0.00330240,0.35095187,0.09969727,0.49095276,0.00000000
-5.58579290,0.73081938,0.09398216,0.00338218,0.34530393,0.09899637,0.49923856,0.00000000
-5.57978989,0.73573752,0.09292469,0.00349776,0.34226539,0.09901286,0.50872394,0.00000000
-5.57378689,0.74482632,0.09270473,0.00365076,0.34199493,0.09974154,0.51916224,0.00000000
-5.56778389,0.75800015,0.09340751,0.00384245,0.34461289,0.10116685,0.53027863,0.00000000
-5.56178089,0.77511306,0.09510822,0.00407360,0.35019706,0.10326287,0.54177803,0.00000000
-5.55577789,0.79596095,0.09787003,0.00434448,0.35877906,0.10599343,0.55335346,0.00000000
-5.54977489,0.82028421,0.10174206,0.00465478,0.37034121,0.10931240,0.56469453,0.00000000
-5.54377189,0.84777086,0.10675742,0.00500353,0.38481423,0.11316410,0.57549573,0.00000000
-5.53776888,0.87806004,0.11293138,0.00538907,0.40207568,0.11748384,0.58546413,0.00000000
-5.53176588,0.91074579,0.12025967,0.00580903,0.42194952,0.12219865,0.59432644,0.00000000
-5.52576288,0.94538140,0.12871705,0.00626026,0.44420669,0.12722815,0.60183501,0.00000000
-5.51975988,0.98148413,0.13825627,0.00673885,0.46856695,0.13248559,0.60777280,0.00000000
-5.51375688,1.01854054,0.14880736,0.00724017,0.49470208,0.13787909,0.61195718,0.00000000
-5.50775388,1.05601259,0.16027747,0.00775886,0.52224032,0.14331306,0.61424250,0.00000000
-5.50175088,1.09334439,0.17255135,0.00828891,0.55077227,0.14868976,0.61452159,0.00000000
-5.49574787,1.12996989,0.18549236,0.00882378,0.57985799,0.15391105,0.61272612,0.00000000
-5.48974487,1.16532134,0.19894427,0.00935646,0.60903535,0.15888023,0.60882601,0.00000000
-5.48374187,1.19883855,0.21273368,0.00987966,0.63782935,0.16350395,0.60282803,0.00000000
-5.47773887,1.22997874,0.22667316,0.01038591,0.66576215,0.16769421,0.59477370,0.00000000
-5.47173587,1.25822681,0.24056501,0.01086778,0.69236374,0.17137021,0.58473656,0.00000000
-5.46573287,1.28310578,0.25420553,0.01131800,0.71718259,0.17446022,0.57281912,0.00000000
-5.45972986,1.30418692,0.26738975,0.01172968,0.73979623,0.17690319,0.55914937,0.00000000
-5.45372686,1.32109936,0.27991635,0.01209649,0.75982117,0.17865016,0.54387718,0.00000000
-5.44772386,1.33353861,0.29159274,0.01241275,0.77692203,0.17966537,0.52717048,0.00000000
-5.44172086,1.34127369,0.30224000,0.01267366,0.79081924,0.17992696,0.50921142,0.00000000
-5.43571786,1.34415251,0.31169747,0.01287537,0.80129536,0.17942737,0.49019250,0.00000000
-5.42971486,1.34210515,0.31982693,0.01301507,0.80819946,0.17817320,0.47031277,0.00000000
-5.42371186,1.33514492,0.32651604,0.01309104,0.81144974,0.17618479,0.44977408,0.00000000
-5.41770885,1.32336699,0.33168097,0.01310271,0.81103400,0.17349527,0.42877750,0.00000000
-5.41170585,1.30694475,0.33526813,0.01305059,0.80700821,0.17014931,0.40751995,0.00000000
-5.40570285,1.28612386,0.33725487,0.01293625,0.79949318,0.16620154,0.38619100,0.00000000
-5.39969985,1.26121445,0.33764919,0.01276225,0.78866951,0.16171470,0.36497006,0.00000000
-5.39369685,1.23258163,0.33648851,0.01253203,0.77477110,0.15675766,0.34402386,0.00000000
-5.38769385,1.20063483,0.33383745,0.01224976,0.75807758,0.15140332,0.32350434,0.00000000
-5.38169085,1.16581643,0.32978492,0.01192024,0.73890582,0.14572655,0.30354706,0.00000000
-5.37568784,1.12859014,0.32444062,0.01154871,0.71760108,0.13980216,0.28427004,0.00000000
-5.36968484,1.08942967,0.31793102,0.01114074,0.69452802,0.13370310,0.26577311,0.00000000
-5.36368184,1.04880804,0.31039517,0.01070207,0.67006189,0.12749881,0.24813779,0.00000000
-5.35767884,1.00718799,0.30198045,0.01023844,0.64458026,0.12125394,0.23142768,0.00000000
-5.35167584,0.96501367,0.29283846,0.00975554,0.61845539,0.11502725,0.21568930,0.00000000
-5.34567284,0.92270399,0.28312121,0.00925883,0.59204750,0.10887098,0.20095327,0.00000000
-5.33966983,0.88064740,0.27297769,0.00875350,0.56569898,0.10283038,0.18723590,0.00000000
-5.33366683,0.83919842,0.26255104,0.00824438,0.53972959,0.09694367,0.17454097,0.00000000
-5.32766383,0.79867562,0.25197614,0.00773592,0.51443265,0.09124218,0.16286162,0.00000000
-5.32166083,0.75936087,0.24137796,0.00723213,0.49007204,0.08575076,0.15218234,0.00000000
-5.31565783,0.72149974,0.23087028,0.00673658,0.46688018,0.08048835,0.14248087,0.00000000
-5.30965483,0.68530276,0.22055508,0.00625241,0.44505651,0.07546866,0.13372995,0.00000000
-5.30365183,0.65094722,0.21052223,0.00578233,0.42476668,0.07070096,0.12589888,0.00000000
-5.29764882,0.61857935,0.20084964,0.00532866,0.40614218,0.06619082,0.11895480,0.00000000
-5.29164582,0.58831666,0.19160363,0.00489334,0.38928038,0.06194095,0.11286369,0.00000000
-5.28564282,0.56025027,0.18283943,0.00447796,0.37424490,0.05795187,0.10759102,0.00000000
-5.27963982,0.53444715,0.17460189,0.00408382,0.36106630,0.05422256,0.10310219,0.00000000
-5.27363682,0.51095220,0.16692616,0.00371194,0.34974315,0.05075100,0.09936261,0.00000000
-5.26763382,0.48979022,0.15983840,0.00336310,0.34024335,0.04753467,0.09633767,0.00000000
-5.26163082,0.47096773,0.15335643,0.00303786,0.33250597,0.04457083,0.09399247,0.00000000
-5.25562781,0.45447484,0.14749042,0.00273663,0.32644347,0.04185683,0.09229154,0.00000000
-5.24962481,0.44028713,0.14224347,0.00245963,0.32194440,0.03939026,0.09119849,0.00000000
-5.24362181,0.42836764,0.13761225,0.00220697,0.31887665,0.03716907,0.09067582,0.00000000
-5.23761881,0.41866906,0.13358759,0.00197863,0.31709120,0.03519162,0.09068472,0.00000000
-5.23161581,0.41113609,0.13015513,0.00177452,0.31642636,0.03345666,0.09118511,0.00000000
-5.22561281,0.40570803,0.12729602,0.00159445,0.31671234,0.03196335,0.09213585,0.00000000
-5.21960980,0.40232134,0.12498763,0.00143817,0.31777621,0.03071118,0.09349511,0.00000000
-5.21360680,0.40091234,0.12320432,0.00130539,0.31944690,0.02969989,0.09522101,0.00000000
-5.20760380,0.40141967,0.12191830,0.00119577,0.32156022,0.02892938,0.09727227,0.00000000
-5.20160080,0.40378645,0.12110038,0.00110892,0.32396364,0.02839963,0.09960912,0.00000000
-5.19559780,0.40796200,0.12072086,0.00104443,0.32652054,0.02811051,0.10219414,0.00000000
-5.18959480,0.41390287,0.12075017,0.00100186,0.32911397,0.02806166,0.10499315,0.00000000
-5.18359180,0.42157321,0.12115964,0.00098072,0.33164954,0.02825225,0.10797596,0.00000000
-5.17758879,0.43094412,0.12192192,0.00098048,0.33405737,0.02868086,0.11111704,0.00000000
-5.17158579,0.44199226,0.12301144,0.00100056,0.33629303,0.02934515,0.11439591,0.00000000
-5.16558279,0.45469755,0.12440458,0.00104033,0.33833752,0.03024166,0.11779734,0.00000000
-5.15957979,0.46904002,0.12607968,0.00109904,0.34019605,0.03136554,0.12131119,0.00000000
-5.15357679,0.48499612,0.12801697,0.00117589,0.34189605,0.03271029,0.12493204,0.00000000
-5.14757379,0.50253456,0.13019823,0.00126994,0.34348424,0.03426755,0.12865853,0.00000000
-5.14157079,0.52161201,0.13260641,0.00138012,0.34502308,0.03602689,0.13249235,0.00000000
-5.13556778,0.54216877,0.13522515,0.00150522,0.34658677,0.03797563,0.13643718,0.00000000
-5.12956478,0.56412496,0.13803825,0.00164386,0.34825696,0.04009879,0.14049739,0.00000000
-5.12356178,0.58737721,0.14102918,0.00179448,0.35011850,0.04237906,0.14467663,0.00000000
-5.11755878,0.61179623,0.14418056,0.00195536,0.35225526,0.04479685,0.14897658,0.00000000
-5.11155578,0.63722547,0.14747383,0.00212456,0.35474634,0.04733046,0.15339559,0.00000000
-5.10555278,0.66348085,0.15088890,0.00230001,0.35766278,0.04995630,0.15792759,0.00000000
-5.09954977,0.69035175,0.15440402,0.00247945,0.36106481,0.05264920,0.16256119,0.00000000
-5.09354677,0.71760322,0.15799570,0.00266049,0.36499967,0.05538278,0.16727900,0.00000000
-5.08754377,0.74497925,0.16163875,0.00284062,0.36950019,0.05812986,0.17205729,0.00000000
-5.08154077,0.77220700,0.16530647,0.00301728,0.37458384,0.06086291,0.17686588,0.00000000
-5.07553777,0.79900180,0.16897078,0.00318787,0.38025233,0.06355451,0.18166841,0.00000000
-5.06953477,0.82507263,0.17260253,0.00334980,0.38649172,0.06617780,0.18642281,0.00000000
-5.06353177,0.85012788,0.17617168,0.00350057,0.39327270,0.06870690,0.19108205,0.00000000
-5.05752876,0.87388103,0.17964756,0.00363780,0.40055123,0.07111722,0.19559511,0.00000000
-5.05152576,0.89605613,0.18299902,0.00375929,0.40826923,0.07338585,0.19990800,0.00000000
-5.04552276,0.91639275,0.18619458,0.00386308,0.41635531,0.07549170,0.20396497,0.00000000
-5.03951976,0.93465028,0.18920246,0.00394749,0.42472554,0.07741573,0.20770971,0.00000000
-5.03351676,0.95061145,0.19199063,0.00401117,0.43328413,0.07914098,0.21108654,0.00000000
-5.02751376,0.96408504,0.19452681,0.00405310,0.44192420,0.08065260,0.21404153,0.00000000
-5.02151076,0.97490776,0.19677842,0.00407268,0.45052847,0.08193784,0.21652358,0.00000000
-5.01550775,0.98294526,0.19871269,0.00406968,0.45897015,0.08298590,0.21848542,0.00000000
-5.00950475,0.98809260,0.20029667,0.00404427,0.46711396,0.08378791,0.21988441,0.00000000
-5.00350175,0.99027405,0.20149750,0.00399700,0.47481742,0.08433677,0.22068340,0.00000000
-4.99749875,0.98944256,0.20228272,0.00392879,0.48193247,0.08462708,0.22085133,0.00000000
-4.99149575,0.98557897,0.20262071,0.00384090,0.48830756,0.08465506,0.22036394,0.00000000
-4.98549275,0.97869117,0.20248138,0.00373489,0.49379007,0.08441856,0.21920428,0.00000000
-4.97948974,0.96881318,0.20183688,0.00361256,0.49822931,0.08391704,0.21736329,0.00000000
-4.97348674,0.95600454,0.20066256,0.00347594,0.50147977,0.08315169,0.21484033,0.00000000
-4.96748374,0.94034970,0.19893792,0.00332719,0.50340485,0.08212554,0.21164372,0.00000000
-4.96148074,0.92195777,0.19664766,0.00316861,0.50388069,0.08084361,0.20779123,0.00000000
-4.95547774,0.90096229,0.19378275,0.00300252,0.50280013,0.07931309,0.20331063,0.00000000
-4.94947474,0.87752121,0.19034138,0.00283127,0.50007660,0.07754358,0.19824019,0.00000000
-4.94347174,0.85181686,0.18632983,0.00265719,0.49564767,0.07554724,0.19262909,0.00000000
-4.93746873,0.82405577,0.18176316,0.00248254,0.48947823,0.07333897,0.18653782,0.00000000
-4.93146573,0.79446837,0.17666566,0.00230951,0.48156303,0.07093650,0.18003849,0.00000000
-4.92546273,0.76330836,0.17107110,0.00214018,0.47192843,0.06836049,0.17321497,0.00000000
-4.91945973,0.73085157,0.16502262,0.00197653,0.46063338,0.06563448,0.16616294,0.00000000
-4.91345673,0.69739454,0.15857243,0.00182042,0.44776942,0.06278481,0.15898967,0.00000000
-4.90745373,0.66325242,0.15178112,0.00167362,0.43345968,0.05984041,0.15181374,0.00000000
-4.90145073,0.62875642,0.14471684,0.00153781,0.41785710,0.05683259,0.14476438,0.00000000
-4.89544772,0.59425078,0.13745414,0.00141458,0.40114160,0.05379463,0.13798071,0.00000000
-4.88944472,0.56008924,0.13007271,0.00130549,0.38351664,0.05076140,0.13161063,0.00000000
-4.88344172,0.52663107,0.12265596,0.00121204,0.36520506,0.04776891,0.12580943,0.00000000
-4.87743872,0.49423686,0.11528950,0.00113575,0.34644446,0.04485377,0.12073818,0.00000000
-4.87143572,0.46326392,0.10805960,0.00107812,0.32748222,0.04205264,0.11656168,0.00000000
-4.86543272,0.43406157,0.10105167,0.00104065,0.30857041,0.03940169,0.11344615,0.00000000
-4.85942971,0.40696619,0.09434879,0.00102490,0.28996057,0.03693603,0.11155653,0.00000000
-4.85342671,0.38229624,0.08803025,0.00103242,0.27189871,0.03468909,0.11105339,0.00000000
-4.84742371,0.36034713,0.08217029,0.00106475,0.25462045,0.03269211,0.11208944,0.00000000
-4.84142071,0.34138606,0.07683685,0.00112344,0.23834648,0.03097354,0.11480574,0.00000000
-4.83541771,0.32564686,0.07209044,0.00120995,0.22327843,0.02955851,0.11932747,0.00000000
-4.82941471,0.31332477,0.06798316,0.00132564,0.20959507,0.02846830,0.12575947,0.00000000
-4.82341171,0.30457140,0.06455777,0.00147170,0.19744908,0.02771982,0.13418159,0.00000000
-4.81740870,0.29948968,0.06184686,0.00164906,0.18696416,0.02732513,0.14464395,0.00000000
-4.81140570,0.29812923,0.05987211,0.00185836,0.17823276,0.02729097,0.15716229,0.00000000
-4.80540270,0.30048199,0.05864367,0.00209979,0.17131414,0.02761834,0.17171360,0.00000000
-4.79939970,0.30647858,0.05815962,0.00237307,0.16623314,0.02830215,0.18823227,0.00000000
-4.79339670,0.31598538,0.05840554,0.00267733,0.16297933,0.02933095,0.20660698,0.00000000
-4.78739370,0.32880271,0.05935432,0.00301106,0.16150684,0.03068670,0.22667855,0.00000000
-4.78139070,0.34466434,0.06096604,0.00337201,0.16173483,0.03234474,0.24823905,0.00000000
-4.77538769,0.36323859,0.06318816,0.00375718,0.16354853,0.03427385,0.27103240,0.00000000
-4.76938469,0.38413111,0.06595597,0.00416280,0.16680109,0.03643650,0.29475651,0.00000000
-4.76338169,0.40688972,0.06919329,0.00458430,0.17131616,0.03878929,0.31906723,0.00000000
-4.75737869,0.43101126,0.07281356,0.00501638,0.17689119,0.04128354,0.34358407,0.00000000
-4.75137569,0.45595045,0.07672122,0.00545306,0.18330152,0.04386618,0.36789765,0.00000000
-4.74537269,0.48113075,0.08081347,0.00588779,0.19030518,0.04648069,0.39157876,0.00000000
-4.73936968,0.50595695,0.08498232,0.00631359,0.19764832,0.04906838,0.41418878,0.00000000
-4.73336668,0.52982913,0.08911699,0.00672320,0.20507116,0.05156970,0.43529118,0.00000000
-4.72736368,0.55215770,0.09310643,0.00710926,0.21231433,0.05392570,0.45446359,0.00000000
-4.72136068,0.57237885,0.09684212,0.00746453,0.21912540,0.05607959,0.47131012,0.00000000
-4.71535768,0.58996990,0.10022082,0.00778211,0.22526536,0.05797825,0.48547331,0.00000000
-4.70935468,0.60446391,0.10314734,0.00805560,0.23051491,0.05957370,0.49664523,0.00000000
-4.70335168,0.61546300,0.10553713,0.00827938,0.23468017,0.06082454,0.50457727,0.00000000
-4.69734867,0.62264968,0.10731859,0.00844873,0.23759779,0.06169705,0.50908807,0.00000000
-4.69134567,0.62579572,0.10843509,0.00856002,0.23913902,0.06216620,0.51006934,0.00000000
-4.68534267,0.62476822,0.10884638,0.00861084,0.23921277,0.06221636,0.50748917,0.00000000
-4.67933967,0.61953240,0.10852963,0.00860005,0.23776741,0.06184164,0.50139278,0.00000000
-4.67333667,0.61015123,0.10747981,0.00852786,0.23479124,0.06104596,0.49190053,0.00000000
-4.66733367,0.59678167,0.10570945,0.00839580,0.23031167,0.05984276,0.47920342,0.00000000
-4.66133067,0.57966782,0.10324790,0.00820664,0.22439310,0.05825442,0.46355623,0.00000000
-4.65532766,0.55913135,0.10013995,0.00796434,0.21713366,0.05631139,0.44526860,0.00000000
-4.64932466,0.53555948,0.09644401,0.00767387,0.20866085,0.05405099,0.42469456,0.00000000
-4.64332166,0.50939132,0.09222989,0.00734108,0.19912647,0.05151613,0.40222087,0.00000000
-4.63731866,0.48110288,0.08757625,0.00697244,0.18870085,0.04875386,0.37825483,0.00000000
-4.63131566,0.45119173,0.08256787,0.00657491,0.17756688,0.04581375,0.35321189,0.00000000
-4.62531266,0.42016170,0.07729292,0.00615566,0.16591383,0.04274645,0.32750387,0.00000000
-4.61930965,0.38850836,0.07184019,0.00572188,0.15393148,0.03960213,0.30152788,0.00000000
-4.61330665,0.35670585,0.06629651,0.00528059,0.14180456,0.03642914,0.27565666,0.00000000
-4.60730365,0.32519532,0.06074449,0.00483844,0.12970785,0.03327282,0.25023045,0.00000000
-4.60130065,0.29437558,0.05526047,0.00440158,0.11780201,0.03017444,0.22555059,0.00000000
-4.59529765,0.26459595,0.04991296,0.00397549,0.10623030,0.02717050,0.20187513,0.00000000
-4.58929465,0.23615152,0.04476145,0.00356496,0.09511617,0.02429210,0.17941626,0.00000000
-4.58329165,0.20928070,0.03985566,0.00317395,0.08456186,0.02156470,0.15833957,0.00000000
-4.57728864,0.18416507,0.03523518,0.00280562,0.07464784,0.01900799,0.13876502,0.00000000
-4.57128564,0.16093111,0.03092956,0.00246231,0.06543308,0.01663604,0.12076939,0.00000000
-4.56528264,0.13965372,0.02695868,0.00214559,0.05695612,0.01445759,0.10438983,0.00000000
-4.55927964,0.12036108,0.02333346,0.00185631,0.04923664,0.01247649,0.08962850,0.00000000
-4.55327664,0.10304055,0.02005677,0.00159464,0.04227762,0.01069228,0.07645773,0.00000000
-4.54727364,0.08764524,0.01712454,0.00136021,0.03606774,0.00910079,0.06482566,0.00000000
-4.54127064,0.07410092,0.01452690,0.00115215,0.03058410,0.00769483,0.05466194,0.00000000
-4.53526763,0.06231305,0.01224949,0.00096924,0.02579488,0.00646488,0.04588337,0.00000000
-4.52926463,0.05217355,0.01027467,0.00080995,0.02166212,0.00539973,0.03839932,0.00000000
-4.52326163,0.04356717,0.00858270,0.00067257,0.01814431,0.00448715,0.03211665,0.00000000
-4.51725863,0.03637739,0.00715285,0.00055527,0.01519881,0.00371440,0.02694421,0.00000000
-4.51125563,0.03049151,0.00596441,0.00045618,0.01278411,0.00306878,0.02279674,0.00000000
-4.50525263,0.02580521,0.00499760,0.00037348,0.01086167,0.00253804,0.01959811,0.00000000
-4.49924962,0.02222614,0.00423427,0.00030541,0.00939771,0.00211071,0.01728401,0.00000000
-4.49324662,0.01967701,0.00365857,0.00025034,0.00836449,0.00177642,0.01580397,0.00000000
-4.48724362,0.01809772,0.00325740,0.00020681,0.00774147,0.00152607,0.01512283,0.00000000
-4.48124062,0.01744698,0.00302082,0.00017352,0.00751613,0.00135196,0.01522158,0.00000000
-4.47523762,0.01770319,0.00294226,0.00014940,0.00768455,0.00124787,0.01609766,0.00000000
-4.46923462,0.01886472,0.00301872,0.00013355,0.00825173,0.00120910,0.01776477,0.00000000
-4.46323162,0.02094962,0.00325077,0.00012531,0.00923164,0.00123238,0.02025206,0.00000000
-4.45722861,0.02399475,0.00364251,0.00012421,0.01064712,0.00131587,0.02360292,0.00000000
-4.45122561,0.02805441,0.00420143,0.00012998,0.01252940,0.00145900,0.02787314,0.00000000
-4.44522261,0.03319833,0.00493820,0.00014255,0.01491749,0.00166236,0.03312871,0.00000000
-4.43921961,0.03950927,0.00586630,0.00016203,0.01785724,0.00192750,0.03944299,0.00000000
-4.43321661,0.04707999,0.00700165,0.00018867,0.02140017,0.00225677,0.04689356,0.00000000
-4.42721361,0.05600974,0.00836206,0.00022289,0.02560199,0.00265306,0.05555857,0.00000000
-4.42121061,0.06640036,0.00996666,0.00026521,0.03052088,0.00311963,0.06551280,0.00000000
-4.41520760,0.07835187,0.01183518,0.00031626,0.03621550,0.00365983,0.07682345,0.00000000
-4.40920460,0.09195780,0.01398719,0.00037672,0.04274275,0.00427682,0.08954579,0.00000000
-4.40320160,0.10730024,0.01644122,0.00044733,0.05015529,0.00497337,0.10371886,0.00000000
-4.39719860,0.12444490,0.01921388,0.00052883,0.05849900,0.00575157,0.11936134,0.00000000
-4.39119560,0.14343617,0.02231885,0.00062194,0.06781025,0.00661264,0.13646780,0.00000000
-4.38519260,0.16429253,0.02576599,0.00072730,0.07811323,0.00755663,0.15500562,0.00000000
-4.37918959,0.18700243,0.02956035,0.00084545,0.08941743,0.00858232,0.17491258,0.00000000
-4.37318659,0.21152088,0.03370133,0.00097680,0.10171528,0.00968704,0.19609557,0.00000000
-4.36718359,0.23776706,0.03818190,0.00112157,0.11498018,0.01086657,0.21843037,0.00000000
-4.36118059,0.26562300,0.04298808,0.00127978,0.12916512,0.01211512,0.24176276,0.00000000
-4.35517759,0.29493368,0.04809848,0.00145122,0.14420176,0.01342536,0.26591098,0.00000000
-4.34917459,0.32550854,0.05348425,0.00163539,0.16000047,0.01478850,0.29066954,0.00000000
-4.34317159,0.35712457,0.05910923,0.00183153,0.17645104,0.01619451,0.31581431,0.00000000
-4.33716858,0.38953095,0.06493052,0.00203862,0.19342450,0.01763228,0.34110875,0.00000000
-4.33116558,0.42245525,0.07089929,0.00225535,0.21077575,0.01909002,0.36631107,0.00000000
-4.32516258,0.45561083,0.07696206,0.00248017,0.22834726,0.02055553,0.39118200,0.00000000
-4.31915958,0.48870552,0.08306232,0.00271131,0.24597365,0.02201665,0.41549273,0.00000000
-4.31315658,0.52145099,0.08914235,0.00294685,0.26348707,0.02346171,0.43903286,0.00000000
-4.30715358,0.55357257,0.09514550,0.00318475,0.28072323,0.02487988,0.46161759,0.00000000
