energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-5.75987994,1.79003868,0.08412548,0.00095233,0.00315565,1.21836627,1.29657940,0.69053293
-5.75387694,1.73393685,0.08368819,0.00096106,0.00286940,1.17187565,1.25355715,0.66654423
-5.74787394,1.67878946,0.08300182,0.00096907,0.00260428,1.12678157,1.21139335,0.64347060
-5.74187094,1.62533348,0.08208831,0.00097636,0.00236093,1.08364599,1.17073414,0.62160336
-5.73586793,1.57426526,0.08097240,0.00098289,0.00213969,1.04299059,1.13219985,0.60120208
-5.72986493,1.52622164,0.07968070,0.00098866,0.00194057,1.00528359,1.09636692,0.58248861
-5.72386193,1.48176517,0.07824077,0.00099364,0.00176334,0.97092964,1.06375279,0.56564313
-5.71785893,1.44137411,0.07668044,0.00099784,0.00160753,0.94026311,1.03480417,0.55080232
-5.71185593,1.40543700,0.07502716,0.00100125,0.00147251,0.91354482,1.00988912,0.53805955
-5.70585293,1.37425189,0.07330759,0.00100392,0.00135748,0.89096198,0.98929304,0.52746695
-5.69984992,1.34802959,0.07154729,0.00100591,0.00126158,0.87263096,0.97321840,0.51903885
-5.69384692,1.32690012,0.06977055,0.00100734,0.00118386,0.85860237,0.96178781,0.51275649
-5.68784392,1.31092157,0.06800037,0.00100840,0.00112334,0.84886775,0.95504982,0.50857319
-5.68184092,1.30009019,0.06625846,0.00100931,0.00107906,0.84336706,0.95298680,0.50641987
-5.67583792,1.29435075,0.06456537,0.00101039,0.00105005,0.84199640,0.95552389,0.50621023
-5.66983492,1.29360610,0.06294048,0.00101203,0.00103536,0.84461521,0.96253851,0.50784532
-5.66383192,1.29772518,0.06140213,0.00101465,0.00103409,0.85105231,0.97386925,0.51121720
-5.65782891,1.30654871,0.05996755,0.00101878,0.00104535,0.86111061,0.98932374,0.51621137
-5.65182591,1.31989227,0.05865278,0.00102495,0.00106829,0.87456994,1.00868472,0.52270813
-5.64582291,1.33754651,0.05747250,0.00103376,0.00110206,0.89118817,1.03171409,0.53058251
-5.63981991,1.35927471,0.05643972,0.00104577,0.00114584,0.91070072,1.05815465,0.53970333
-5.63381691,1.38480806,0.05556545,0.00106157,0.00119875,0.93281859,1.08772954,0.54993124
-5.62781391,1.41383920,0.05485830,0.00108167,0.00125993,0.95722559,1.12013969,0.56111630
-5.62181091,1.44601490,0.05432401,0.00110653,0.00132844,0.98357505,1.15505967,0.57309529
-5.61580790,1.48092866,0.05396507,0.00113651,0.00140333,1.01148683,1.19213246,0.58568925
-5.60980490,1.51811425,0.05378030,0.00117181,0.00148355,1.04054503,1.23096391,0.59870151
-5.60380190,1.55704106,0.05376453,0.00121253,0.00156801,1.07029714,1.27111753,0.61191659
-5.59779890,1.59711207,0.05390847,0.00125856,0.00165552,1.10025501,1.31211056,0.62510032
-5.59179590,1.63766522,0.05419857,0.00130962,0.00174486,1.12989800,1.35341184,0.63800124
-5.58579290,1.67797855,0.05461717,0.00136524,0.00183475,1.15867872,1.39444224,0.65035348
-5.57978989,1.71727943,0.05514279,0.00142474,0.00192384,1.18603118,1.43457817,0.66188120
-5.57378689,1.75475791,0.05575055,0.00148728,0.00201078,1.21138142,1.47315839,0.67230430
-5.56778389,1.78958393,0.05641280,0.00155183,0.00209424,1.23416036,1.50949436,0.68134544
-5.56178089,1.82092792,0.05709994,0.00161721,0.00217288,1.25381827,1.54288383,0.68873796
-5.55577789,1.84798401,0.05778128,0.00168215,0.00224545,1.26984059,1.57262760,0.69423440
-5.54977489,1.86999505,0.05842609,0.00174526,0.00231077,1.28176415,1.59804868,0.69761525
-5.54377189,1.88627830,0.05900465,0.00180514,0.00236780,1.28919324,1.61851318,0.69869749
-5.53776888,1.89625066,0.05948936,0.00186039,0.00241565,1.29181474,1.63345204,0.69734251
-5.53176588,1.89945232,0.05985579,0.00190965,0.00245360,1.28941147,1.64238258,0.69346306
-5.52576288,1.89556747,0.06008368,0.00195169,0.00248116,1.28187327,1.64492874,0.68702865
-5.51975988,1.88444129,0.06015783,0.00198539,0.00249807,1.26920486,1.64083899,0.67806942
-5.51375688,1.86609192,0.06006878,0.00200983,0.00250433,1.25153035,1.63000091,0.66667794
-5.50775388,1.84071690,0.05981335,0.00202433,0.00250019,1.22909375,1.61245142,0.65300891
-5.50175088,1.80869336,0.05939490,0.00202843,0.00248616,1.20225545,1.58838209,0.63727664
-5.49574787,1.77057177,0.05882339,0.00202195,0.00246301,1.17148452,1.55813887,0.61975043
-5.48974487,1.72706319,0.05811512,0.00200496,0.00243174,1.13734712,1.52221614,0.60074774
-5.48374187,1.67902025,0.05729219,0.00197783,0.00239359,1.10049122,1.48124490,0.58062563
-5.47773887,1.62741248,0.05638180,0.00194117,0.00234994,1.06162809,1.43597561,0.55977045
-5.47173587,1.57329669,0.05541520,0.00189582,0.00230234,1.02151131,1.38725601,0.53858634
-5.46573287,1.51778353,0.05442649,0.00184283,0.00225241,0.98091391,1.33600497,0.51748289
-5.45972986,1.46200146,0.05345126,0.00178341,0.00220181,0.94060445,1.28318313,0.49686225
-5.45372686,1.40705935,0.05252510,0.00171888,0.00215217,0.90132307,1.22976179,0.47710638
-5.44772386,1.35400937,0.05168207,0.00165064,0.00210505,0.86375815,1.17669105,0.45856478
-5.44172086,1.30381151,0.05095321,0.00158009,0.00206186,0.82852468,1.12486876,0.44154309
-5.43571786,1.25730115,0.05036510,0.00150862,0.00202383,0.79614509,1.07511143,0.42629322
-5.42971486,1.21516114,0.04993856,0.00143752,0.00199193,0.76703320,1.02812841,0.41300510
-5.42371186,1.17789939,0.04968764,0.00136799,0.00196688,0.74148205,0.98450033,0.40180068
-5.41770885,1.14583298,0.04961877,0.00130103,0.00194907,0.71965593,0.94466277,0.39273013
-5.41170585,1.11907953,0.04973026,0.00123750,0.00193856,0.70158716,0.90889567,0.38577069
-5.40570285,1.09755607,0.05001217,0.00117803,0.00193509,0.68717744,0.87731903,0.38082800
-5.39969985,1.08098556,0.05044643,0.00112306,0.00193809,0.67620402,0.84989478,0.37774003
-5.39369685,1.06891076,0.05100747,0.00107280,0.00194666,0.66833020,0.82643484,0.37628343
-5.38769385,1.06071484,0.05166299,0.00102726,0.00195966,0.66311997,0.80661473,0.37618203
-5.38169085,1.05564788,0.05237515,0.00098629,0.00197571,0.66005595,0.78999214,0.37711727
-5.37568784,1.05285810,0.05310202,0.00094954,0.00199326,0.65856009,0.77602955,0.37874002
-5.36968484,1.05142646,0.05379907,0.00091655,0.00201066,0.65801623,0.76411974,0.38068341
-5.36368184,1.05040323,0.05442097,0.00088675,0.00202622,0.65779354,0.75361311,0.38257619
-5.35767884,1.04884482,0.05492328,0.00085951,0.00203826,0.65726997,0.74384559,0.38405599
-5.35167584,1.04584950,0.05526416,0.00083414,0.00204521,0.65585476,0.73416586,0.38478202
-5.34567284,1.04059046,0.05540597,0.00080999,0.00204562,0.65300908,0.72396081,0.38444669
-5.33966983,1.03234487,0.05531663,0.00078640,0.00203826,0.64826407,0.71267826,0.38278573
-5.33366683,1.02051791,0.05497083,0.00076281,0.00202214,0.64123563,0.69984600,0.37958643
-5.32766383,1.00466088,0.05435085,0.00073869,0.00199655,0.63163537,0.68508666,0.37469363
-5.32166083,0.98448295,0.05344711,0.00071366,0.00196107,0.61927762,0.66812787,0.36801352
-5.31565783,0.95985620,0.05225835,0.00068739,0.00191561,0.60408223,0.64880766,0.35951492
-5.30965483,0.93081422,0.05079152,0.00065970,0.00186035,0.58607330,0.62707514,0.34922824
-5.30365183,0.89754461,0.04906130,0.00063051,0.00179579,0.56537417,0.60298672,0.33724236
-5.29764882,0.86037605,0.04708937,0.00059985,0.00172266,0.54219915,0.57669842,0.32369949
-5.29164582,0.81976101,0.04490340,0.00056782,0.00164194,0.51684239,0.54845491,0.30878855
-5.28564282,0.77625492,0.04253593,0.00053465,0.00155478,0.48966483,0.51857605,0.29273730
-5.27963982,0.73049326,0.04002304,0.00050059,0.00146245,0.46107977,0.48744176,0.27580386
-5.27363682,0.68316763,0.03740303,0.00046597,0.00136633,0.43153798,0.45547598,0.25826777
-5.26763382,0.63500186,0.03471508,0.00043115,0.00126782,0.40151283,0.42313074,0.24042136
-5.26163082,0.58672952,0.03199795,0.00039649,0.00116831,0.37148640,0.39087087,0.22256147
-5.25562781,0.53907337,0.02928887,0.00036236,0.00106915,0.34193687,0.35916009,0.20498212
-5.24962481,0.49272773,0.02662247,0.00032913,0.00097157,0.31332769,0.32844894,0.18796815
-5.24362181,0.44834405,0.02402999,0.00029713,0.00087671,0.28609880,0.29916485,0.17179015
-5.23761881,0.40652010,0.02153863,0.00026666,0.00078554,0.26066008,0.27170457,0.15670065
-5.23161581,0.36779254,0.01917119,0.00023798,0.00069888,0.23738685,0.24642890,0.14293156
-5.22561281,0.33263297,0.01694578,0.00021131,0.00061738,0.21661739,0.22365967,0.13069276
-5.21960980,0.30144680,0.01487587,0.00018683,0.00054152,0.19865207,0.20367855,0.12017170
-5.21360680,0.27457453,0.01297037,0.00016465,0.00047162,0.18375387,0.18672748,0.11153366
-5.20760380,0.25229486,0.01123400,0.00014489,0.00040784,0.17214969,0.17301020,0.10492257
-5.20160080,0.23482878,0.00966761,0.00012759,0.00035020,0.16403203,0.16269436,0.10046194
-5.19559780,0.22234416,0.00826872,0.00011278,0.00029862,0.15956071,0.15591391,0.09825579
-5.18959480,0.21496006,0.00703201,0.00010048,0.00025289,0.15886395,0.15277117,0.09838912
-5.18359180,0.21275033,0.00594989,0.00009067,0.00021274,0.16203883,0.15333828,0.10092795
-5.17758879,0.21574594,0.00501305,0.00008335,0.00017783,0.16915050,0.15765780,0.10591865
-5.17158579,0.22393599,0.00421096,0.00007849,0.00014780,0.18023032,0.16574222,0.11338643
-5.16558279,0.23726707,0.00353234,0.00007611,0.00012224,0.19527276,0.17757240,0.12333318
-5.15957979,0.25564119,0.00296562,0.00007621,0.00010078,0.21423125,0.19309487,0.13573462
-5.15357679,0.27891248,0.00249925,0.00007881,0.00008301,0.23701320,0.21221846,0.15053690
-5.14757379,0.30688302,0.00212203,0.00008399,0.00006860,0.26347465,0.23481024,0.16765300
-5.14157079,0.33929826,0.00182332,0.00009180,0.00005723,0.29341493,0.26069132,0.18695914
-5.13556778,0.37584277,0.00159326,0.00010237,0.00004862,0.32657182,0.28963305,0.20829159
-5.12956478,0.41613672,0.00142282,0.00011582,0.00004258,0.36261799,0.32135378,0.23144417
-5.12356178,0.45973391,0.00130397,0.00013233,0.00003893,0.40115896,0.35551706,0.25616690
-5.11755878,0.50612184,0.00122967,0.00015207,0.00003761,0.44173340,0.39173132,0.28216594
-5.11155578,0.55472430,0.00119389,0.00017528,0.00003860,0.48381591,0.42955171,0.30910533
-5.10555278,0.60490682,0.00119164,0.00020216,0.00004196,0.52682280,0.46848413,0.33661046
-5.09954977,0.65598525,0.00121893,0.00023296,0.00004784,0.57012088,0.50799173,0.36427358
-5.09354677,0.70723728,0.00127276,0.00026790,0.00005647,0.61303923,0.54750380,0.39166117
-5.08754377,0.75791682,0.00135105,0.00030722,0.00006813,0.65488384,0.58642686,0.41832312
-5.08154077,0.80727082,0.00145269,0.00035110,0.00008323,0.69495446,0.62415770,0.44380343
-5.07553777,0.85455774,0.00157741,0.00039970,0.00010222,0.73256341,0.66009784,0.46765208
-5.06953477,0.89906713,0.00172579,0.00045312,0.00012564,0.76705521,0.69366888,0.48943755
-5.06353177,0.94013927,0.00189919,0.00051141,0.00015410,0.79782655,0.72432804,0.50875956
-5.05752876,0.97718403,0.00209967,0.00057451,0.00018827,0.82434534,0.75158318,0.52526132
-5.05152576,1.00969784,0.00232995,0.00064227,0.00022888,0.84616820,0.77500666,0.53864086
-5.04552276,1.03727815,0.00259326,0.00071443,0.00027667,0.86295520,0.79424722,0.54866072
-5.03951976,1.05963428,0.00289327,0.00079062,0.00033241,0.87448133,0.80903942,0.55515564
-5.03351676,1.07659430,0.00323389,0.00087032,0.00039687,0.88064386,0.81921015,0.55803778
-5.02751376,1.08810743,0.00361914,0.00095288,0.00047077,0.88146521,0.82468183,0.55729916
-5.02151076,1.09424186,0.00405292,0.00103752,0.00055478,0.87709117,0.82547228,0.55301128
-5.01550775,1.09517798,0.00453882,0.00112334,0.00064946,0.86778440,0.82169120,0.54532184
-5.00950475,1.09119756,0.00507985,0.00120932,0.00075526,0.85391352,0.81353354,0.53444869
-5.00350175,1.08266931,0.00567825,0.00129433,0.00087244,0.83593839,0.80127012,0.52067140
-4.99749875,1.07003157,0.00633517,0.00137718,0.00100109,0.81439216,0.78523608,0.50432084
-4.99149575,1.05377320,0.00705050,0.00145663,0.00114107,0.78986100,0.76581766,0.48576717
-4.98549275,1.03441356,0.00782261,0.00153141,0.00129199,0.76296259,0.74343816,0.46540701
-4.97948974,1.01248255,0.00864823,0.00160027,0.00145323,0.73432430,0.71854357,0.44365019
-4.97348674,0.98850186,0.00952227,0.00166202,0.00162388,0.70456217,0.69158867,0.42090686
-4.96748374,0.96296822,0.01043780,0.00171556,0.00180281,0.67426150,0.66302421,0.39757536
-4.96148074,0.93633935,0.01138605,0.00175991,0.00198867,0.64396019,0.63328555,0.37403149
-4.95547774,0.90902329,0.01235652,0.00179427,0.00217992,0.61413512,0.60278324,0.35061946
-4.94947474,0.88137134,0.01333713,0.00181798,0.00237494,0.58519234,0.57189573,0.32764480
-4.94347174,0.85367484,0.01431453,0.00183064,0.00257206,0.55746122,0.54096432,0.30536953
-4.93746873,0.82616558,0.01527443,0.00183205,0.00276971,0.53119258,0.51029037,0.28400939
-4.93146573,0.79901960,0.01620207,0.00182225,0.00296649,0.50656062,0.48013452,0.26373338
-4.92546273,0.77236396,0.01708268,0.00180153,0.00316135,0.48366832,0.45071780,0.24466507
-4.91945973,0.74628577,0.01790205,0.00177038,0.00335370,0.46255574,0.42222419,0.22688569
-4.91345673,0.72084273,0.01864712,0.00172953,0.00354360,0.44321052,0.39480439,0.21043857
-4.90745373,0.69607465,0.01930654,0.00167990,0.00373189,0.42557995,0.36858034,0.19533458
-4.90145073,0.67201493,0.01987126,0.00162258,0.00392034,0.40958368,0.34365011,0.18155815
-4.89544772,0.64870134,0.02033504,0.00155878,0.00411186,0.39512645,0.32009293,0.16907360
-4.88944472,0.62618565,0.02069491,0.00148983,0.00431056,0.38211000,0.29797386,0.15783129
-4.88344172,0.60454123,0.02095152,0.00141711,0.00452191,0.37044360,0.27734812,0.14777344
-4.87743872,0.58386854,0.02110944,0.00134202,0.00475278,0.36005277,0.25826456,0.13883925
-4.87143572,0.56429801,0.02117724,0.00126596,0.00501155,0.35088560,0.24076853,0.13096917
-4.86543272,0.54599034,0.02116750,0.00119027,0.00530804,0.34291671,0.22490375,0.12410827
-4.85942971,0.52913420,0.02109672,0.00111621,0.00565350,0.33614857,0.21071337,0.11820850
-4.85342671,0.51394148,0.02098493,0.00104495,0.00606050,0.33061043,0.19824017,0.11323002
-4.84742371,0.50064047,0.02085538,0.00097750,0.00654272,0.32635492,0.18752607,0.10914151
-4.84142071,0.48946728,0.02073391,0.00091476,0.00711476,0.32345280,0.17861090,0.10591970
-4.83541771,0.48065600,0.02064830,0.00085742,0.00779181,0.32198615,0.17153075,0.10354811
-4.82941471,0.47442812,0.02062755,0.00080605,0.00858922,0.32204053,0.16631579,0.10201533
-4.82341171,0.47098183,0.02070099,0.00076101,0.00952215,0.32369664,0.16298799,0.10131287
-4.81740870,0.47048160,0.02089743,0.00072252,0.01060496,0.32702202,0.16155863,0.10143286
-4.81140570,0.47304864,0.02124424,0.00069063,0.01185071,0.33206315,0.16202590,0.10236577
-4.80540270,0.47875279,0.02176642,0.00066522,0.01327051,0.33883865,0.16437265,0.10409820
-4.79939970,0.48760606,0.02248573,0.00064606,0.01487292,0.34733371,0.16856445,0.10661112
-4.79339670,0.49955838,0.02341989,0.00063279,0.01666330,0.35749625,0.17454816,0.10987843
-4.78739370,0.51449559,0.02458182,0.00062495,0.01864322,0.36923497,0.18225092,0.11386608
-4.78139070,0.53224005,0.02597903,0.00062199,0.02080984,0.38241940,0.19157993,0.11853188
-4.77538769,0.55255374,0.02761314,0.00062332,0.02315549,0.39688204,0.20242292,0.12382579
-4.76938469,0.57514397,0.02947962,0.00062829,0.02566724,0.41242245,0.21464950,0.12969101
-4.76338169,0.59967149,0.03156764,0.00063625,0.02832669,0.42881326,0.22811334,0.13606565
-4.75737869,0.62576086,0.03386016,0.00064656,0.03110988,0.44580778,0.24265532,0.14288497
-4.75137569,0.65301277,0.03633429,0.00065858,0.03398740,0.46314891,0.25810757,0.15008419
-4.74537269,0.68101791,0.03896184,0.00067176,0.03692471,0.48057919,0.27429836,0.15760170
-4.73936968,0.70937209,0.04171001,0.00068557,0.03988268,0.49785130,0.29105774,0.16538254
-4.73336668,0.73769192,0.04454243,0.00069958,0.04281834,0.51473889,0.30822382,0.17338211
-4.72736368,0.76563075,0.04742030,0.00071347,0.04568581,0.53104713,0.32564945,0.18156986
-4.72136068,0.79289415,0.05030364,0.00072700,0.04843745,0.54662260,0.34320905,0.18993280
-4.71535768,0.81925436,0.05315271,0.00074004,0.05102511,0.56136213,0.36080540,0.19847870
-4.70935468,0.84456318,0.05592945,0.00075261,0.05340157,0.57522013,0.37837585,0.20723878
-4.70335168,0.86876268,0.05859891,0.00076483,0.05552192,0.58821411,0.39589781,0.21626963
-4.69734867,0.89189324,0.06113056,0.00077694,0.05734499,0.60042801,0.41339311,0.22565437
-4.69134567,0.91409832,0.06349953,0.00078930,0.05883479,0.61201318,0.43093077,0.23550273
-4.68534267,0.93562581,0.06568760,0.00080239,0.05996167,0.62318673,0.44862799,0.24594998
-4.67933967,0.95682544,0.06768394,0.00081677,0.06070343,0.63422726,0.46664907,0.25715469
-4.67333667,0.97814222,0.06948555,0.00083312,0.06104612,0.64546784,0.48520207,0.26929526
-4.66733367,1.00010598,0.07109740,0.00085216,0.06098462,0.65728655,0.50453313,0.28256511
-4.66133067,1.02331697,0.07253218,0.00087470,0.06052289,0.67009459,0.52491844,0.29716685
-4.65532766,1.04842808,0.07380972,0.00090156,0.05967389,0.68432233,0.54665412,0.31330532
-4.64932466,1.07612402,0.07495616,0.00093361,0.05845921,0.70040385,0.57004410,0.33117983
-4.64332166,1.10709808,0.07600272,0.00097169,0.05690840,0.71876025,0.59538659,0.35097582
-4.63731866,1.14202735,0.07698436,0.00101663,0.05505803,0.73978254,0.62295944,0.37285623
-4.63131566,1.18154710,0.07793822,0.00106923,0.05295050,0.76381451,0.65300512,0.39695285
-4.62531266,1.22622530,0.07890198,0.00113020,0.05063270,0.79113645,0.68571591,0.42335814
-4.61930965,1.27653824,0.07991228,0.00120017,0.04815456,0.82195026,0.72121988,0.45211770
-4.61330665,1.33284798,0.08100308,0.00127968,0.04556751,0.85636652,0.75956851,0.48322384
-4.60730365,1.39538260,0.08220429,0.00136913,0.04292298,0.89439425,0.80072637,0.51661055
-4.60130065,1.46421994,0.08354054,0.00146876,0.04027095,0.93593369,0.84456354,0.55215002
-4.59529765,1.53927531,0.08503020,0.00157868,0.03765861,0.98077244,0.89085120,0.58965110
-4.58929465,1.62029367,0.08668471,0.00169880,0.03512921,1.02858529,0.93926061,0.62885956
-4.58329165,1.70684656,0.08850814,0.00182884,0.03272104,1.07893777,0.98936574,0.66946051
-4.57728864,1.79833371,0.09049714,0.00196832,0.03046673,1.13129324,1.04064954,0.71108257
-4.57128564,1.89398944,0.09264109,0.00211654,0.02839266,1.18502351,1.09251361,0.75330406
-4.56528264,1.99289353,0.09492254,0.00227260,0.02651866,1.23942242,1.14429115,0.79566066
-4.55927964,2.09398627,0.09731787,0.00243534,0.02485798,1.29372211,1.19526257,0.83765464
-4.55327664,2.19608720,0.09979809,0.00260341,0.02341734,1.34711129,1.24467333,0.87876501
-4.54727364,2.29791722,0.10232981,0.00277524,0.02219728,1.39875501,1.29175348,0.91845865
-4.54127064,2.39812338,0.10487632,0.00294904,0.02119263,1.44781521,1.33573800,0.95620174
-4.53526763,2.49530593,0.10739863,0.00312285,0.02039306,1.49347149,1.37588754,0.99147146
-4.52926463,2.58804714,0.10985667,0.00329454,0.01978381,1.53494147,1.41150872,1.02376742
-4.52326163,2.67494125,0.11221037,0.00346184,0.01934645,1.57150016,1.44197344,1.05262275
-4.51725863,2.75462506,0.11442082,0.00362243,0.01905969,1.60249785,1.46673668,1.07761435
-4.51125563,2.82580875,0.11645136,0.00377390,0.01890019,1.62737615,1.48535221,1.09837242
-4.50525263,2.88730619,0.11826870,0.00391388,0.01884339,1.64568182,1.49748593,1.11458875
-4.49924962,2.93806432,0.11984392,0.00404007,0.01886433,1.65707807,1.50292649,1.12602392
-4.49324662,2.97719092,0.12115358,0.00415027,0.01893836,1.66135334,1.50159298,1.13251312
-4.48724362,3.00398019,0.12218070,0.00424253,0.01904186,1.65842717,1.49353962,1.13397063
-4.48124062,3.01793527,0.12291569,0.00431510,0.01915286,1.64835344,1.47895732,1.13039274
-4.47523762,3.01878733,0.12335733,0.00436658,0.01925160,1.63132068,1.45817223,1.12185929
-4.46923462,3.00651011,0.12351349,0.00439595,0.01932093,1.60764966,1.43164125,1.10853357
-4.46323162,2.98132954,0.12340185,0.00440259,0.01934672,1.57778837,1.39994471,1.09066068
-4.45722861,2.94372774,0.12305040,0.00438635,0.01931806,1.54230424,1.36377632,1.06856428
-4.45122561,2.89444071,0.12249765,0.00434755,0.01922748,1.50187405,1.32393056,1.04264179
-4.44522261,2.83444963,0.12179265,0.00428700,0.01907093,1.45727142,1.28128776,1.01335798
-4.43921961,2.76496535,0.12099464,0.00420597,0.01884775,1.40935218,1.23679709,0.98123706
-4.43321661,2.68740617,0.12017224,0.00410621,0.01856057,1.35903780,1.19145767,0.94685336
-4.42721361,2.60336933,0.11940238,0.00398987,0.01821502,1.30729714,1.14629819,0.91082062
-4.42121061,2.51459645,0.11876865,0.00385945,0.01781944,1.25512680,1.10235524,0.87378025
-4.41520760,2.42293395,0.11835930,0.00371777,0.01738454,1.20353044,1.06065089,0.83638853
-4.40920460,2.33028946,0.11826483,0.00356783,0.01692296,1.15349741,1.02216969,0.79930323
-4.40320160,2.23858519,0.11857520,0.00341279,0.01644883,1.10598126,0.98783583,0.76316983
-4.39719860,2.14971004,0.11937679,0.00325584,0.01597728,1.06187849,0.95849074,0.72860769
-4.39119560,2.06547163,0.12074914,0.00310012,0.01552401,1.02200809,0.93487185,0.69619651
-4.38519260,1.98754999,0.12276164,0.00294864,0.01510481,0.98709257,0.91759294,0.66646362
-4.37918959,1.91745438,0.12547033,0.00280419,0.01473512,0.95774078,0.90712682,0.63987220
-4.37318659,1.85648473,0.12891490,0.00266927,0.01442970,0.93443334,0.90379084,0.61681100
-4.36718359,1.80569901,0.13311599,0.00254604,0.01420225,0.91751096,0.90773586,0.59758590
-4.36118059,1.76588773,0.13807311,0.00243624,0.01406511,0.90716620,0.91893915,0.58241341
-4.35517759,1.73755622,0.14376314,0.00234121,0.01402912,0.90343906,0.93720172,0.57141651
-4.34917459,1.72091550,0.15013959,0.00226179,0.01410341,0.90621651,0.96215032,0.56462293
-4.34317159,1.71588186,0.15713267,0.00219842,0.01429529,0.91523621,0.99324431,0.56196588
-4.33716858,1.72208505,0.16465027,0.00215104,0.01461025,0.93009430,1.02978745,0.56328732
-4.33116558,1.73888472,0.17257979,0.00211920,0.01505193,0.95025705,1.07094431,0.56834354
-4.32516258,1.76539431,0.18079082,0.00210205,0.01562216,0.97507617,1.11576103,0.57681294
-4.31915958,1.80051141,0.18913848,0.00209841,0.01632101,1.00380709,1.16318983,0.58830571
-4.31315658,1.84295337,0.19746754,0.00210679,0.01714687,1.03562969,1.21211638,0.60237507
-4.30715358,1.89129661,0.20561684,0.00212548,0.01809652,1.06967076,1.26138936,0.61852965
