energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.69384692,2.91164537,0.40596964,0.39160016,0.00259857,0.86499581,0.02592784,0.72800408,1.13927124,0.75557510
-5.68784392,2.96515401,0.39925046,0.40353301,0.00270755,0.88813639,0.02643957,0.73238948,1.16068564,0.77331532
-5.68184092,3.01723863,0.39234626,0.41602716,0.00282200,0.91035673,0.02693870,0.73678488,1.18146693,0.79023985
-5.67583792,3.06885074,0.38554892,0.42923070,0.00294226,0.93179791,0.02743369,0.74156579,1.20185305,0.80650964
-5.66983492,3.12098266,0.37915258,0.44328113,0.00306835,0.95262444,0.02793217,0.74711175,1.22209696,0.82230965
-5.66383192,3.17461525,0.37344524,0.45829825,0.00320004,0.97300973,0.02844047,0.75379279,1.24245206,0.83783491
-5.65782891,3.23066469,0.36870050,0.47437743,0.00333675,0.99312068,0.02896323,0.76195596,1.26315650,0.85327579
-5.65182591,3.28993047,0.36516966,0.49158360,0.00347759,1.01310224,0.02950301,0.77191219,1.28441736,0.86880331
-5.64582291,3.35304753,0.36307450,0.50994625,0.00362130,1.03306291,0.03006010,0.78392427,1.30639546,0.88455530
-5.63981991,3.42044478,0.36260093,0.52945560,0.00376633,1.05306197,0.03063232,0.79819636,1.32919184,0.90062422
-5.63381691,3.49231229,0.36389396,0.55006023,0.00391082,1.07309922,0.03121501,0.81486543,1.35283668,0.91704723
-5.62781391,3.56857912,0.36705382,0.57166615,0.00405268,1.09310811,0.03180112,0.83399507,1.37728149,0.93379938
-5.62181091,3.64890291,0.37213370,0.59413751,0.00418959,1.11295266,0.03238140,0.85557179,1.40239526,0.95079012
-5.61580790,3.73267236,0.37913893,0.61729884,0.00431914,1.13242866,0.03294467,0.87950413,1.42796509,0.96786372
-5.60980490,3.81902245,0.38802767,0.64093869,0.00443885,1.15126914,0.03347823,0.90562437,1.45370137,0.98480345
-5.60380190,3.90686208,0.39871302,0.66481471,0.00454624,1.16915417,0.03396829,0.93369286,1.47924759,1.00133959
-5.59779890,3.99491292,0.41106651,0.68865969,0.00463893,1.18572447,0.03440051,0.96340481,1.50419458,1.01716086
-5.59179590,4.08175777,0.42492267,0.71218865,0.00471474,1.20059828,0.03476051,0.99439899,1.52809838,1.03192867
-5.58579290,4.16589613,0.44008453,0.73510640,0.00477169,1.21339068,0.03503443,1.02626825,1.55050110,1.04529354
-5.57978989,4.24580436,0.45632981,0.75711550,0.00480813,1.22373426,0.03520946,1.05857118,1.57095377,1.05691283
-5.57378689,4.31999747,0.47341764,0.77792430,0.00482277,1.23130010,0.03527436,1.09084454,1.58903982,1.06646871
-5.56778389,4.38708970,0.49109535,0.79725466,0.00481473,1.23581786,0.03521988,1.12261600,1.60439825,1.07368547
-5.56178089,4.44585071,0.50910534,0.81484924,0.00478356,1.23709378,0.03503915,1.15341660,1.61674488,1.07834507
-5.55577789,4.49525490,0.52719156,0.83047809,0.00472928,1.23502556,0.03472798,1.18279268,1.62589078,1.08030017
-5.54977489,4.53452141,0.54510573,0.84394431,0.00465236,1.22961317,0.03428505,1.21031677,1.63175660,1.07948371
-5.54377189,4.56314295,0.56261273,0.85508869,0.00455376,1.22096487,0.03371203,1.23559715,1.63438206,1.07591460
-5.53776888,4.58090233,0.57949550,0.86379314,0.00443484,1.20929798,0.03301353,1.25828599,1.63392986,1.06969904
-5.53176588,4.58787604,0.59555897,0.86998303,0.00429737,1.19493426,0.03219708,1.27808573,1.63068380,1.06102742
-5.52576288,4.58442493,0.61063324,0.87362822,0.00414348,1.17829002,0.03127286,1.29475385,1.62504099,1.05016692
-5.51975988,4.57117287,0.62457591,0.87474296,0.00397561,1.15986135,0.03025346,1.30810578,1.61749848,1.03745020
-5.51375688,4.54897463,0.63727357,0.87338468,0.00379642,1.14020518,0.02915353,1.31801639,1.60863478,1.02326074
-5.50775388,4.51887491,0.64864251,0.86965181,0.00360876,1.11991714,0.02798936,1.32441976,1.59908735,1.00801566
-5.50175088,4.48206072,0.65862869,0.86368060,0.00341558,1.09960724,0.02677845,1.32730780,1.58952675,0.99214695
-5.49574787,4.43980965,0.66720707,0.85564137,0.00321985,1.07987464,0.02553900,1.32672759,1.58062902,0.97608204
-5.48974487,4.39343660,0.67438032,0.84573401,0.00302452,1.06128272,0.02428949,1.32277780,1.57304725,0.96022485
-5.48374187,4.34424149,0.68017697,0.83418308,0.00283243,1.04433574,0.02304818,1.31560431,1.56738385,0.94493819
-5.47773887,4.29346043,0.68464906,0.82123263,0.00264626,1.02945810,0.02183265,1.30539522,1.56416468,0.93052845
-5.47173587,4.24222226,0.68786939,0.80714080,0.00246848,1.01697734,0.02065947,1.29237534,1.56381614,0.91723338
-5.46573287,4.19151228,0.68992834,0.79217434,0.00230131,1.00711147,0.01954383,1.27680035,1.56664631,0.90521336
-5.45972986,4.14214423,0.69093031,0.77660319,0.00214667,0.99996128,0.01849922,1.25895069,1.57283067,0.89454673
-5.45372686,4.09474143,0.69098994,0.76069521,0.00200616,0.99550785,0.01753730,1.23912524,1.58240318,0.88522905
-5.44772386,4.04972701,0.69022805,0.74471110,0.00188108,0.99361522,0.01666773,1.21763491,1.59525276,0.87717648
-5.44172086,4.00732332,0.68876744,0.72889963,0.00177236,0.99403796,0.01589809,1.19479617,1.61112531,0.87023269
-5.43571786,3.96755960,0.68672862,0.71349319,0.00168065,0.99643323,0.01523391,1.17092468,1.62963099,0.86417905
-5.42971486,3.93028705,0.68422566,0.69870388,0.00160627,1.00037647,0.01467875,1.14632898,1.65025637,0.85874725
-5.42371186,3.89519999,0.68136224,0.68471997,0.00154923,1.00538002,0.01423427,1.12130449,1.67238085,0.85363387
-5.41770885,3.86186179,0.67822802,0.67170299,0.00150932,1.01091364,0.01390044,1.09612793,1.69529649,0.84851582
-5.41170585,3.82973394,0.67489562,0.65978548,0.00148609,1.01642595,0.01367570,1.07105221,1.71823060,0.84306608
-5.40570285,3.79820705,0.67141826,0.64906936,0.00147889,1.02136593,0.01355721,1.04630212,1.74037007,0.83696882
-5.39969985,3.76663207,0.66782820,0.63962507,0.00148692,1.02520332,0.01354100,1.02207084,1.76088657,0.82993333
-5.39369685,3.73435083,0.66413621,0.63149152,0.00150928,1.02744738,0.01362226,0.99851746,1.77896177,0.82170604
-5.38769385,3.70072458,0.66033204,0.62467675,0.00154496,1.02766310,0.01379547,0.97576570,1.79381175,0.81208031
-5.38169085,3.66515980,0.65638599,0.61915942,0.00159290,1.02548461,0.01405462,0.95390375,1.80470989,0.80090358
-5.37568784,3.62713054,0.65225149,0.61489099,0.00165199,1.02062509,0.01439332,0.93298540,1.81100752,0.78808185
-5.36968484,3.58619700,0.64786872,0.61179864,0.00172113,1.01288339,0.01480494,0.91303235,1.81215190,0.77358134
-5.36368184,3.54201978,0.64316893,0.60978867,0.00179917,1.00214709,0.01528266,0.89403761,1.80770095,0.75742758
-5.35767884,3.49436996,0.63807956,0.60875040,0.00188500,0.98839224,0.01581954,0.87596983,1.79733464,0.73970216
-5.35167584,3.44313495,0.63252954,0.60856036,0.00197748,0.97168011,0.01640850,0.85877834,1.78086255,0.72053740
-5.34567284,3.38832018,0.62645487,0.60908656,0.00207544,0.95215119,0.01704236,0.84239865,1.75822779,0.70010949
-5.33966983,3.33004696,0.61980386,0.61019285,0.00217773,0.93001703,0.01771378,0.82675809,1.72950702,0.67863031
-5.33366683,3.26854675,0.61254200,0.61174298,0.00228312,0.90555034,0.01841528,0.81178139,1.69490688,0.65633868
-5.32766383,3.20415236,0.60465603,0.61360438,0.00239037,0.87907376,0.01913914,0.79739577,1.65475695,0.63349114
-5.32166083,3.13728625,0.59615703,0.61565151,0.00249816,0.85094806,0.01987749,0.78353542,1.60949943,0.61035297
-5.31565783,3.06844669,0.58708237,0.61776861,0.00260510,0.82155988,0.02062224,0.77014513,1.55967614,0.58718953
-5.30965483,2.99819211,0.57749638,0.61985189,0.00270977,0.79130975,0.02136516,0.75718292,1.50591303,0.56425836
-5.30365183,2.92712422,0.56748974,0.62181110,0.00281067,0.76060056,0.02209796,0.74462155,1.44890290,0.54180224
-5.29764882,2.85587045,0.55717760,0.62357043,0.00290624,0.72982683,0.02281235,0.73244900,1.38938679,0.52004331
-5.29164582,2.78506638,0.54669645,0.62506891,0.00299494,0.69936514,0.02350022,0.72066791,1.32813470,0.49917836
-5.28564282,2.71533851,0.53620011,0.62626027,0.00307522,0.66956567,0.02415382,0.70929412,1.26592616,0.47937532
-5.27963982,2.64728818,0.52585484,0.62711243,0.00314557,0.64074522,0.02476587,0.69835453,1.20353139,0.46077098
-5.27363682,2.58147688,0.51583398,0.62760659,0.00320459,0.61318160,0.02532984,0.68788443,1.14169347,0.44346982
-5.26763382,2.51841363,0.50631225,0.62773628,0.00325102,0.58710957,0.02584009,0.67792453,1.08111219,0.42754384
-5.26163082,2.45854466,0.49746016,0.62750618,0.00328379,0.56271817,0.02629212,0.66851797,1.02242996,0.41303340
-5.25562781,2.40224575,0.48943863,0.62693102,0.00330206,0.54014948,0.02668265,0.65970751,0.96622011,0.39994883
-5.24962481,2.34981734,0.48239417,0.62603457,0.00330528,0.51949871,0.02700984,0.65153303,0.91297797,0.38827279
-5.24362181,2.30148266,0.47645476,0.62484876,0.00329320,0.50081555,0.02727330,0.64402964,0.86311469,0.37796308
-5.23761881,2.25738864,0.47172661,0.62341306,0.00326592,0.48410660,0.02747417,0.63722629,0.81695402,0.36895607
-5.23161581,2.21760961,0.46829190,0.62177403,0.00322388,0.46933874,0.02761510,0.63114516,0.77473178,0.36117029
-5.22561281,2.18215354,0.46620750,0.61998514,0.00316789,0.45644343,0.02770015,0.62580174,0.73659805,0.35451036
-5.21960980,2.15097038,0.46550478,0.61810684,0.00309908,0.44532156,0.02773468,0.62120547,0.70262154,0.34887098
-5.21360680,2.12396221,0.46619029,0.61620673,0.00301887,0.43584889,0.02772518,0.61736109,0.67279610,0.34414092
-5.20760380,2.10099466,0.46824736,0.61435992,0.00292898,0.42788181,0.02767900,0.61427032,0.64704870,0.34020695
-5.20160080,2.08190909,0.47163843,0.61264938,0.00283132,0.42126325,0.02760417,0.61193390,0.62524867,0.33695761
-5.19559780,2.06653497,0.47630795,0.61116630,0.00272794,0.41582862,0.02750907,0.61035383,0.60721765,0.33428670
-5.18959480,2.05470196,0.48218570,0.61001026,0.00262099,0.41141168,0.02740219,0.60953542,0.59273996,0.33209643
-5.18359180,2.04625108,0.48919038,0.60928915,0.00251260,0.40785000,0.02729186,0.60948931,0.58157288,0.33030015
-5.17758879,2.04104458,0.49723325,0.60911877,0.00240487,0.40499013,0.02718595,0.61023301,0.57345667,0.32882465
-5.17158579,2.03897400,0.50622174,0.60962197,0.00229973,0.40269213,0.02709169,0.61179202,0.56812389,0.32761184
-5.16558279,2.03996615,0.51606284,0.61092728,0.00219896,0.40083358,0.02701549,0.61420026,0.56530798,0.32661993
-5.15957979,2.04398663,0.52666615,0.61316697,0.00210405,0.39931272,0.02696272,0.61749993,0.56475070,0.32582395
-5.15357679,2.05104088,0.53794660,0.61647448,0.00201624,0.39805089,0.02693769,0.62174057,0.56620860,0.32521568
-5.14757379,2.06117263,0.54982656,0.62098134,0.00193644,0.39699413,0.02694353,0.62697748,0.56945817,0.32480293
-5.14157079,2.07445982,0.56223756,0.62681352,0.00186523,0.39611380,0.02698221,0.63326946,0.57429979,0.32460827
-5.13556778,2.09100821,0.57512138,0.63408734,0.00180287,0.39540642,0.02705456,0.64067600,0.58056045,0.32466719
-5.12956478,2.11094289,0.58843053,0.64290509,0.00174930,0.39489258,0.02716032,0.64925409,0.58809518,0.32502580
-5.12356178,2.13439816,0.60212830,0.65335061,0.00170416,0.39461495,0.02729827,0.65905470,0.59678729,0.32573809
-5.11755878,2.16150603,0.61618809,0.66548478,0.00166684,0.39463555,0.02746633,0.67011919,0.60654741,0.32686292
-5.11155578,2.19238406,0.63059230,0.67934147,0.00163651,0.39503221,0.02766168,0.68247580,0.61731141,0.32846082
-5.10555278,2.22712284,0.64533067,0.69492393,0.00161216,0.39589441,0.02788095,0.69613639,0.62903723,0.33059060
-5.09954977,2.26577368,0.66039816,0.71220187,0.00159267,0.39731854,0.02812033,0.71109360,0.64170071,0.33330610
-5.09354677,2.30833717,0.67579233,0.73110961,0.00157685,0.39940276,0.02837571,0.72731863,0.65529061,0.33665293
-5.08754377,2.35475282,0.69151048,0.75154520,0.00156348,0.40224150,0.02864287,0.74475969,0.66980278,0.34066556
-5.08154077,2.40489048,0.70754635,0.77337088,0.00155139,0.40591994,0.02891750,0.76334122,0.68523392,0.34536462
-5.07553777,2.45854373,0.72388675,0.79641474,0.00153946,0.41050849,0.02919539,0.78296400,0.70157484,0.35075468
-5.06953477,2.51542577,0.74050807,0.82047384,0.00152668,0.41605756,0.02947246,0.80350611,0.71880378,0.35682251
-5.06353177,2.57516783,0.75737288,0.84531854,0.00151218,0.42259276,0.02974484,0.82482473,0.73687986,0.36353584
-5.05752876,2.63732068,0.77442681,0.87069808,0.00149524,0.43011081,0.03000889,0.84675879,0.75573710,0.37084279
-5.05152576,2.70135891,0.79159592,0.89634722,0.00147532,0.43857634,0.03026126,0.86913235,0.77527923,0.37867191
-5.04552276,2.76668853,0.80878461,0.92199385,0.00145204,0.44791965,0.03049887,0.89175863,0.79537579,0.38693288
-5.03951976,2.83265751,0.82587450,0.94736713,0.00142521,0.45803585,0.03071890,0.91444465,0.81585966,0.39551794
-5.03351676,2.89856935,0.84272431,0.97220623,0.00139479,0.46878520,0.03091881,0.93699626,0.83652631,0.40430392
-5.02751376,2.96369942,0.85917089,0.99626908,0.00136090,0.47999497,0.03109635,0.95922349,0.85713506,0.41315502
-5.02151076,3.02731374,0.87503159,1.01934109,0.00132381,0.49146268,0.03124946,0.98094609,0.87741229,0.42192608
-5.01550775,3.08868979,0.89010794,1.04124342,0.00128389,0.50296082,0.03137638,1.00199907,0.89705679,0.43046651
-5.00950475,3.14713879,0.90419069,1.06184055,0.00124163,0.51424276,0.03147554,1.02223810,0.91574695,0.43862454
-5.00350175,3.20202868,0.91706596,1.08104691,0.00119759,0.52504991,0.03154567,1.04154458,0.93314966,0.44625187
-4.99749875,3.25280721,0.92852249,1.09883227,0.00115237,0.53511963,0.03158574,1.05983022,0.94893067,0.45320848
-4.99149575,3.29902395,0.93835959,1.11522568,0.00110662,0.54419379,0.03159500,1.07704093,0.96276571,0.45936745
-4.98549275,3.34035050,0.94639545,1.13031775,0.00106101,0.55202761,0.03157305,1.09315983,0.97435225,0.46461960
-4.97948974,3.37659784,0.95247551,1.14426108,0.00101618,0.55839832,0.03151984,1.10820915,0.98342091,0.46887778
-4.97348674,3.40772976,0.95648029,1.15726876,0.00097277,0.56311333,0.03143572,1.12225100,0.98974635,0.47208062
-4.96748374,3.43387164,0.95833239,1.16961080,0.00093137,0.56601762,0.03132152,1.13538660,0.99315676,0.47419548
-4.96148074,3.45531367,0.95800219,1.18160848,0.00089253,0.56699988,0.03117851,1.14775409,0.99354166,0.47522060
-4.95547774,3.47250806,0.95551175,1.19362668,0.00085674,0.56599718,0.03100856,1.15952480,0.99085750,0.47518606
-4.94947474,3.48605970,0.95093677,1.20606431,0.00082442,0.56299800,0.03081404,1.17089784,0.98513069,0.47415371
-4.94347174,3.49671048,0.94440633,1.21934287,0.00079589,0.55804340,0.03059797,1.18209326,0.97645804,0.47221582
-4.93746873,3.50531718,0.93610023,1.23389363,0.00077141,0.55122630,0.03036394,1.19334380,0.96500437,0.46949251
-4.93146573,3.51282374,0.92624405,1.25014344,0.00075113,0.54268896,0.03011618,1.20488547,0.95099751,0.46612814
-4.92546273,3.52022848,0.91510207,1.26849986,0.00073513,0.53261867,0.02985951,1.21694724,0.93472093,0.46228649
-4.91945973,3.52854763,0.90296816,1.28933578,0.00072337,0.52124190,0.02959932,1.22974025,0.91650422,0.45814519
-4.91345673,3.53877624,0.89015529,1.31297418,0.00071571,0.50881724,0.02934155,1.24344683,0.89671210,0.45388939
-4.90745373,3.55184817,0.87698378,1.33967350,0.00071195,0.49562724,0.02909257,1.25820992,0.87573221,0.44970510
-4.90145073,3.56859676,0.86376913,1.36961417,0.00071175,0.48196973,0.02885914,1.27412325,0.85396245,0.44577227
-4.89544772,3.58971767,0.85080971,1.40288678,0.00071472,0.46814878,0.02864828,1.29122285,0.83179838,0.44225806
-4.88944472,3.61573566,0.83837511,1.43948245,0.00072038,0.45446572,0.02846710,1.30948019,0.80962108,0.43931053
-4.88344172,3.64697680,0.82669551,1.47928594,0.00072817,0.44121058,0.02832267,1.32879747,0.78778626,0.43705298
-4.87743872,3.68354720,0.81595262,1.52207176,0.00073751,0.42865414,0.02822183,1.34900534,0.76661463,0.43557922
-4.87143572,3.72531959,0.80627264,1.56750368,0.00074774,0.41704097,0.02817092,1.36986324,0.74638424,0.43494993
-4.86543272,3.77192824,0.79772152,1.61513791,0.00075821,0.40658354,0.02817563,1.39106261,0.72732472,0.43519032
-4.85942971,3.82277281,0.79030265,1.66442997,0.00076824,0.39745750,0.02824066,1.41223276,0.70961364,0.43628910
-4.85342671,3.87703108,0.78395723,1.71474525,0.00077721,0.38979840,0.02836956,1.43294961,0.69337500,0.43819886
-4.84742371,3.93368026,0.77856720,1.76537312,0.00078448,0.38369966,0.02856443,1.45274676,0.67867973,0.44083775
-4.84142071,3.99152633,0.77396050,1.81554425,0.00078949,0.37921186,0.02882569,1.47112881,0.66554804,0.44409253
-4.83541771,4.04924024,0.76991863,1.86445080,0.00079177,0.37634330,0.02915194,1.48758635,0.65395335,0.44782264
-4.82941471,4.10540000,0.76618598,1.91126872,0.00079090,0.37506167,0.02953976,1.50161217,0.64382755,0.45186531
-4.82341171,4.15853680,0.76248053,1.95518173,0.00078656,0.37529676,0.02998363,1.51271811,0.63506728,0.45604135
-4.81740870,4.20718392,0.75850568,1.99540602,0.00077856,0.37694403,0.03047588,1.52045190,0.62754089,0.46016149
-4.81140570,4.24992625,0.75396232,2.03121490,0.00076680,0.37986887,0.03100681,1.52441346,0.62109568,0.46403289
-4.80540270,4.28544890,0.74856105,2.06196257,0.00075129,0.38391148,0.03156472,1.52426982,0.61556535,0.46746573
-4.79939970,4.31258291,0.74203376,2.08710599,0.00073215,0.38889206,0.03213620,1.51976840,0.61077708,0.47027948
-4.79339670,4.33034649,0.73414424,2.10622417,0.00070958,0.39461635,0.03270640,1.51074786,0.60655824,0.47230875
-4.78739370,4.33798011,0.72469738,2.11903393,0.00068390,0.40088119,0.03325941,1.49714613,0.60274251,0.47340838
-4.78139070,4.33497425,0.71354669,2.12540146,0.00065547,0.40748008,0.03377871,1.47900536,0.59917507,0.47345779
-4.77538769,4.32108859,0.70059971,2.12534920,0.00062474,0.41420859,0.03424765,1.45647351,0.59571704,0.47236432
-4.76938469,4.29636199,0.68582137,2.11905748,0.00059216,0.42086945,0.03464997,1.42980241,0.59224888,0.47006550
-4.76338169,4.26111279,0.66923506,2.10686079,0.00055824,0.42727732,0.03497040,1.39934237,0.58867279,0.46653035
-4.75737869,4.21592933,0.65092146,2.08923861,0.00052347,0.43326304,0.03519515,1.36553346,0.58491421,0.46175951
-4.75137569,4.16165104,0.63101530,2.06680091,0.00048834,0.43867731,0.03531242,1.32889367,0.58092223,0.45578437
-4.74537269,4.09934070,0.60970018,2.04026885,0.00045332,0.44339375,0.03531290,1.29000444,0.57666924,0.44866537
-4.73936968,4.03024886,0.58720179,2.01045109,0.00041883,0.44731132,0.03519012,1.24949393,0.57214966,0.44048928
-4.73336668,3.95577171,0.56377974,1.97821663,0.00038524,0.45035590,0.03494079,1.20801865,0.56737804,0.43136602
-4.72736368,3.87740397,0.53971849,1.94446507,0.00035288,0.45248120,0.03456495,1.16624404,0.56238646,0.42142469
-4.72136068,3.79668845,0.51531774,1.91009532,0.00032200,0.45366889,0.03406612,1.12482475,0.55722151,0.41080948
-4.71535768,3.71516434,0.49088258,1.87597410,0.00029280,0.45392790,0.03345125,1.08438527,0.55194089,0.39967510
-4.70935468,3.63431599,0.46671395,1.84290522,0.00026544,0.45329311,0.03273057,1.04550155,0.54660989,0.38818236
-4.70335168,3.55552432,0.44309969,1.81160112,0.00023998,0.45182329,0.03191735,1.00868439,0.54129765,0.37649367
-4.69734867,3.48002253,0.42030648,1.78265760,0.00021646,0.44959847,0.03102754,0.97436512,0.53607370,0.36476888
-4.69134567,3.40885805,0.39857293,1.75653301,0.00019487,0.44671684,0.03007936,0.94288406,0.53100463,0.35316136
-4.68534267,3.34286194,0.37810419,1.73353266,0.00017517,0.44329126,0.02909274,0.91448227,0.52615110,0.34181457
-4.67933967,3.28262716,0.35906792,1.71379925,0.00015726,0.43944549,0.02808875,0.88929680,0.52156549,0.33085915
-4.67333667,3.22849636,0.34159198,1.69730966,0.00014104,0.43531041,0.02708903,0.86735960,0.51728992,0.32041059
-4.66733367,3.18055961,0.32576362,1.68387848,0.00012641,0.43102018,0.02611514,0.84860011,0.51335516,0.31056744
-4.66133067,3.13866223,0.31163025,1.67316793,0.00011322,0.42670868,0.02518793,0.83285140,0.50978001,0.30141035
-4.65532766,3.10242209,0.29920156,1.66470403,0.00010136,0.42250621,0.02432699,0.81985945,0.50657156,0.29300155
-4.64932466,3.07125574,0.28845283,1.65789822,0.00009069,0.41853672,0.02355004,0.80929541,0.50372604,0.28538510
-4.64332166,3.04441203,0.27932931,1.65207346,0.00008109,0.41491550,0.02287251,0.80076995,0.50123024,0.27858772
