energy_ev,total_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.27363682,2.69481011,1.34011216,1.53093718,0.02132843,0.70939573,0.48195499,0.00118869
-5.26763382,2.69772741,1.30350338,1.54355138,0.02334350,0.69768994,0.48412608,0.00119302
-5.26163082,2.71249677,1.27239786,1.56276874,0.02546631,0.68993590,0.48792499,0.00120162
-5.25562781,2.73853532,1.24709748,1.58806936,0.02767695,0.68604715,0.49329108,0.00121428
-5.24962481,2.77485659,1.22770039,1.61871167,0.02995166,0.68582293,0.50009535,0.00123063
-5.24362181,2.82009602,1.21410064,1.65375136,0.03226310,0.68895428,0.50814349,0.00125012
-5.23761881,2.87255018,1.20599489,1.69206783,0.03458081,0.69503361,0.51718137,0.00127207
-5.23161581,2.93022825,1.20289604,1.73239727,0.03687180,0.70356715,0.52690309,0.00129567
-5.22561281,2.99091444,1.20415327,1.77337137,0.03910132,0.71399023,0.53696111,0.00132003
-5.21960980,3.05223910,1.20897785,1.81356033,0.04123373,0.72568481,0.54697822,0.00134420
-5.21360680,3.11175610,1.21647363,1.85151877,0.04323345,0.73799873,0.55656079,0.00136718
-5.20760380,3.16702366,1.22567125,1.88583273,0.04506600,0.75026609,0.56531277,0.00138799
-5.20160080,3.21568577,1.23556455,1.91516610,0.04669906,0.76182815,0.57284999,0.00140571
-5.19559780,3.25555095,1.24514806,1.93830474,0.04810346,0.77205390,0.57881403,0.00141947
-5.18959480,3.28466554,1.25345389,1.95419658,0.04925422,0.78035969,0.58288525,0.00142852
-5.18359180,3.30137857,1.25958676,1.96198608,0.05013135,0.78622718,0.58479432,0.00143226
-5.17758879,3.30439576,1.26275571,1.96104183,0.05072062,0.78921891,0.58433192,0.00143022
-5.17158579,3.29282058,1.26230132,1.95097620,0.05101407,0.78899107,0.58135612,0.00142212
-5.16558279,3.26618077,1.25771745,1.93165615,0.05101035,0.78530270,0.57579718,0.00140785
-5.15957979,3.22443942,1.24866654,1.90320510,0.05071485,0.77802134,0.56765976,0.00138752
-5.15357679,3.16799027,1.23498812,1.86599562,0.05013953,0.76712469,0.55702220,0.00136137
-5.14757379,3.09763753,1.21670007,1.82063343,0.04930263,0.75269826,0.54403322,0.00132985
-5.14157079,3.01456137,1.19399296,1.76793341,0.04822799,0.73492935,0.52890598,0.00129355
-5.13556778,2.92027041,1.16721754,1.70888876,0.04694434,0.71409742,0.51191005,0.00125318
-5.12956478,2.81654360,1.13686622,1.64463448,0.04548432,0.69056141,0.49336133,0.00120956
-5.12356178,2.70536374,1.10354944,1.57640687,0.04388337,0.66474460,0.47361069,0.00116359
-5.11755878,2.58884559,1.06796788,1.50550059,0.04217859,0.63711758,0.45303154,0.00111619
-5.11155578,2.46916165,1.03088203,1.43322508,0.04040747,0.60818021,0.43200707,0.00106831
-5.10555278,2.34846828,0.99308029,1.36086206,0.03860677,0.57844320,0.41091748,0.00102085
-5.09954977,2.22883549,0.95534712,1.28962560,0.03681128,0.54841012,0.39012788,0.00097466
-5.09354677,2.11218266,0.91843256,1.22062640,0.03505285,0.51856058,0.36997714,0.00093051
-5.08754377,2.00022290,0.88302445,1.15484132,0.03335943,0.48933523,0.35076823,0.00088906
-5.08154077,1.89441750,0.84972444,1.09308926,0.03175442,0.46112306,0.33276031,0.00085084
-5.07553777,1.79594233,0.81902861,1.03601403,0.03025609,0.43425147,0.31616278,0.00081622
-5.06953477,1.70566654,0.79131364,0.98407444,0.02887730,0.40897936,0.30113148,0.00078546
-5.06353177,1.62414424,0.76682858,0.93754193,0.02762542,0.38549337,0.28776712,0.00075863
-5.05752876,1.55161855,0.74569261,0.89650511,0.02650244,0.36390729,0.27611575,0.00073568
-5.05152576,1.48803736,0.72789850,0.86088093,0.02550532,0.34426445,0.26617132,0.00071641
-5.04552276,1.43307954,0.71332142,0.83043154,0.02462651,0.32654274,0.25788001,0.00070052
-5.03951976,1.38618982,0.70173234,0.80478592,0.02385459,0.31066203,0.25114604,0.00068759
-5.03351676,1.34662045,0.69281527,0.78346501,0.02317506,0.29649342,0.24583871,0.00067712
-5.02751376,1.31347755,0.68618731,0.76590918,0.02257120,0.28386977,0.24180018,0.00066857
-5.02151076,1.28576969,0.68142035,0.75150680,0.02202495,0.27259704,0.23885379,0.00066136
-5.01550775,1.26245678,0.67806348,0.73962248,0.02151780,0.26246586,0.23681228,0.00065491
-5.00950475,1.24249687,0.67566474,0.72962399,0.02103167,0.25326277,0.23548583,0.00064867
-5.00350175,1.22488915,0.67379142,0.72090674,0.02054966,0.24478071,0.23468938,0.00064212
-4.99749875,1.20871153,0.67204794,0.71291492,0.02005674,0.23682835,0.23424899,0.00063482
-4.99149575,1.19315140,0.67009051,0.70515866,0.01954034,0.22923786,0.23400718,0.00062640
-4.98549275,1.17752891,0.66763815,0.69722683,0.01899074,0.22187099,0.23382680,0.00061658
-4.97948974,1.16131222,0.66447964,0.68879520,0.01840139,0.21462326,0.23359370,0.00060518
-4.97348674,1.14412461,0.66047647,0.67962999,0.01776900,0.20742622,0.23321787,0.00059214
-4.96748374,1.12574399,0.65556172,0.66958713,0.01709362,0.20024784,0.23263337,0.00057748
-4.96148074,1.10609524,0.64973532,0.65860762,0.01637843,0.19309123,0.23179706,0.00056132
-4.95547774,1.08523665,0.64305621,0.64670953,0.01562959,0.18599168,0.23068622,0.00054387
-4.94947474,1.06334139,0.63563193,0.63397750,0.01485586,0.17901256,0.22929557,0.00052540
-4.94347174,1.04067555,0.62760640,0.62055034,0.01406824,0.17224014,0.22763355,0.00050624
-4.93746873,1.01757399,0.61914674,0.60660762,0.01327953,0.16577771,0.22571848,0.00048676
-4.93146573,0.99441545,0.61042982,0.59235602,0.01250387,0.15973936,0.22357458,0.00046736
-4.92546273,0.97159819,0.60162930,0.57801610,0.01175626,0.15424365,0.22122824,0.00044841
-4.91945973,0.94951722,0.59290385,0.56381005,0.01105213,0.14940749,0.21870466,0.00043031
-4.91345673,0.92854414,0.58438707,0.54995106,0.01040687,0.14534045,0.21602507,0.00041338
-4.90745373,0.90901019,0.57617960,0.53663437,0.00983547,0.14213973,0.21320461,0.00039794
-4.90145073,0.89119289,0.56834353,0.52403049,0.00935212,0.13988583,0.21025094,0.00038422
-4.89544772,0.87530665,0.56089952,0.51228030,0.00896988,0.13863921,0.20716367,0.00037240
-4.88944472,0.86149707,0.55382634,0.50149228,0.00870042,0.13843780,0.20393439,0.00036260
-4.88344172,0.84983891,0.54706282,0.49174139,0.00855373,0.13929548,0.20054749,0.00035485
-4.87743872,0.84033713,0.54051195,0.48306953,0.00853791,0.14120143,0.19698145,0.00034911
-4.87143572,0.83293061,0.53404678,0.47548712,0.00865894,0.14412040,0.19321058,0.00034530
-4.86543272,0.82749795,0.52751760,0.46897560,0.00892056,0.14799358,0.18920703,0.00034325
-4.85942971,0.82386467,0.52076010,0.46349034,0.00932404,0.15274027,0.18494297,0.00034274
-4.85342671,0.82181141,0.51360395,0.45896393,0.00986810,0.15825992,0.18039272,0.00034353
-4.84742371,0.82108237,0.50588133,0.45530932,0.01054876,0.16443470,0.17553480,0.00034532
-4.84142071,0.82139383,0.49743507,0.45242282,0.01135928,0.17113230,0.17035371,0.00034781
-4.83541771,0.82244218,0.48812598,0.45018686,0.01229015,0.17820892,0.16484134,0.00035068
-4.82941471,0.82391146,0.47783905,0.44847235,0.01332903,0.18551239,0.15899805,0.00035362
-4.82341171,0.82548012,0.46648838,0.44714083,0.01446092,0.19288534,0.15283331,0.00035632
-4.81740870,0.82682713,0.45402062,0.44604635,0.01566820,0.20016831,0.14636583,0.00035851
-4.81140570,0.82763742,0.44041689,0.44503733,0.01693095,0.20720282,0.13962334,0.00035992
-4.80540270,0.82760677,0.42569315,0.44395838,0.01822719,0.21383433,0.13264194,0.00036036
-4.79939970,0.82644632,0.40989922,0.44265236,0.01953331,0.21991513,0.12546509,0.00035963
-4.79339670,0.82388687,0.39311645,0.44096266,0.02082454,0.22530701,0.11814233,0.00035760
-4.78739370,0.81968296,0.37545431,0.43873589,0.02207550,0.22988384,0.11072782,0.00035419
-4.78139070,0.81361694,0.35704612,0.43582484,0.02326084,0.23353393,0.10327872,0.00034934
-4.77538769,0.80550307,0.33804414,0.43209189,0.02435587,0.23616218,0.09585350,0.00034304
-4.76938469,0.79519147,0.31861436,0.42741264,0.02533730,0.23769202,0.08851030,0.00033533
-4.76338169,0.78257197,0.29893110,0.42167969,0.02618389,0.23806702,0.08130536,0.00032627
-4.75737869,0.76757773,0.27917177,0.41480643,0.02687709,0.23725223,0.07429162,0.00031596
-4.75137569,0.75018829,0.25951200,0.40673061,0.02740172,0.23523506,0.06751747,0.00030452
-4.74537269,0.73043214,0.24012122,0.39741753,0.02774639,0.23202588,0.06102574,0.00029210
-4.73936968,0.70838824,0.22115897,0.38686263,0.02790399,0.22765801,0.05485296,0.00027886
-4.73336668,0.68418678,0.20277192,0.37509340,0.02787194,0.22218740,0.04902887,0.00026497
-4.72736368,0.65800856,0.18509171,0.36217035,0.02765233,0.21569168,0.04357617,0.00025061
-4.72136068,0.63008338,0.16823361,0.34818702,0.02725199,0.20826887,0.03851054,0.00023597
-4.71535768,0.60068704,0.15229607,0.33326909,0.02668229,0.20003557,0.03384087,0.00022122
-4.70935468,0.57013733,0.13736094,0.31757242,0.02595893,0.19112478,0.02956969,0.00020656
-4.70335168,0.53878890,0.12349442,0.30128034,0.02510151,0.18168341,0.02569382,0.00019217
-4.69734867,0.50702741,0.11074867,0.28460013,0.02413312,0.17186961,0.02220507,0.00017820
-4.69134567,0.47526310,0.09916380,0.26775899,0.02307972,0.16184991,0.01909108,0.00016482
-4.68534267,0.44392405,0.08877041,0.25099963,0.02196959,0.15179637,0.01633623,0.00015220
-4.67933967,0.41344956,0.07959225,0.23457577,0.02083270,0.14188389,0.01392257,0.00014046
-4.67333667,0.38428377,0.07164916,0.21874765,0.01970009,0.13228758,0.01183075,0.00012976
-4.66733367,0.35686991,0.06496003,0.20377786,0.01860333,0.12318057,0.01004088,0.00012022
-4.66133067,0.33164538,0.05954573,0.18992759,0.01757392,0.11473208,0.00853342,0.00011196
-4.65532766,0.30903768,0.05543198,0.17745344,0.01664292,0.10710586,0.00728995,0.00010508
-4.64932466,0.28946139,0.05265189,0.16660476,0.01584047,0.10045915,0.00629382,0.00009969
-4.64332166,0.27331615,0.05124841,0.15762172,0.01519550,0.09494191,0.00553083,0.00009589
-4.63731866,0.26098550,0.05127621,0.15073392,0.01473549,0.09069647,0.00498965,0.00009377
-4.63131566,0.25283635,0.05280331,0.14615948,0.01448625,0.08785744,0.00466226,0.00009342
-4.62531266,0.24921903,0.05591212,0.14410448,0.01447176,0.08655179,0.00454420,0.00009491
-4.61930965,0.25046731,0.06069986,0.14476262,0.01471409,0.08689906,0.00463476,0.00009832
-4.61330665,0.25689836,0.06727846,0.14831483,0.01523321,0.08901142,0.00493701,0.00010372
-4.60730365,0.26881205,0.07577356,0.15492874,0.01604694,0.09299365,0.00545768,0.00011117
-4.60130065,0.28648943,0.08632285,0.16475765,0.01717072,0.09894283,0.00620700,0.00012074
-4.59529765,0.31019002,0.09907347,0.17793907,0.01861749,0.10694754,0.00719830,0.00013249
-4.58929465,0.34014763,0.11417849,0.19459247,0.02039737,0.11708673,0.00844752,0.00014644
-4.58329165,0.37656471,0.13179252,0.21481628,0.02251739,0.12942795,0.00997261,0.00016265
-4.57728864,0.41960498,0.15206634,0.23868417,0.02498115,0.14402509,0.01179270,0.00018113
-4.57128564,0.46938457,0.17514067,0.26624041,0.02778838,0.16091557,0.01392726,0.00020189
-4.56528264,0.52596182,0.20113918,0.29749477,0.03093453,0.18011715,0.01639501,0.00022493
-4.55927964,0.58932607,0.23016078,0.33241687,0.03441033,0.20162425,0.01921281,0.00025021
-4.55327664,0.65938584,0.26227158,0.37093033,0.03820139,0.22540423,0.02239450,0.00027769
-4.54727364,0.73595713,0.29749663,0.41290711,0.04228781,0.25139360,0.02594959,0.00030728
-4.54127064,0.81875236,0.33581177,0.45816228,0.04664393,0.27949443,0.02988205,0.00033888
-4.53526763,0.90737075,0.37713607,0.50644969,0.05123816,0.30957125,0.03418911,0.00037233
-4.52926463,1.00129098,0.42132512,0.55745896,0.05603303,0.34144873,0.03886020,0.00040746
-4.52326163,1.09986674,0.46816566,0.61081413,0.06098534,0.37491024,0.04387598,0.00044404
-4.51725863,1.20232609,0.51737194,0.66607435,0.06604659,0.40969766,0.04920771,0.00048180
-4.51125563,1.30777494,0.56858428,0.72273692,0.07116361,0.44551262,0.05481675,0.00052045
-4.50525263,1.41520542,0.62136993,0.78024283,0.07627942,0.48201924,0.06065454,0.00055962
-4.49924962,1.52350904,0.67522680,0.83798485,0.08133431,0.51884853,0.06666285,0.00059894
-4.49324662,1.63149478,0.72958992,0.89531819,0.08626707,0.55560432,0.07277442,0.00063799
-4.48724362,1.73791189,0.78384072,0.95157341,0.09101648,0.59187079,0.07891407,0.00067631
-4.48124062,1.84147656,0.83731913,1.00607133,0.09552276,0.62722127,0.08500011,0.00071344
-4.47523762,1.94090193,0.88933795,1.05813932,0.09972924,0.66122807,0.09094618,0.00074890
-4.46923462,2.03493008,0.93919934,1.10712839,0.10358383,0.69347298,0.09666334,0.00078219
-4.46323162,2.12236486,0.98621257,1.15243044,0.10704058,0.72355810,0.10206241,0.00081285
-4.45722861,2.20210404,1.02971259,1.19349474,0.11006087,0.75111629,0.10705647,0.00084042
-4.45122561,2.27316940,1.06907850,1.22984293,0.11261460,0.77582110,0.11156339,0.00086449
-4.44522261,2.33473319,1.10375116,1.26108182,0.11468087,0.79739533,0.11550832,0.00088468
-4.43921961,2.38613970,1.13324914,1.28691327,0.11624845,0.81561812,0.11882597,0.00090068
-4.43321661,2.42692090,1.15718230,1.30714060,0.11731591,0.83032997,0.12146264,0.00091224
-4.42721361,2.45680519,1.17526228,1.32167132,0.11789120,0.84143557,0.12337793,0.00091920
-4.42121061,2.47571899,1.18730947,1.33051580,0.11799110,0.84890423,0.12454596,0.00092145
-4.41520760,2.48378101,1.19325615,1.33378216,0.11764015,0.85276793,0.12495606,0.00091899
-4.40920460,2.48128959,1.19314561,1.33166760,0.11686940,0.85311714,0.12461308,0.00091191
-4.40320160,2.46870394,1.18712744,1.32444664,0.11571491,0.85009459,0.12353700,0.00090035
-4.39719860,2.44662031,1.17544925,1.31245702,0.11421616,0.84388749,0.12176218,0.00088455
-4.39119560,2.41574451,1.15844522,1.29608407,0.11241437,0.83471853,0.11933608,0.00086482
-4.38519260,2.37686242,1.13652233,1.27574437,0.11035089,0.82283626,0.11631763,0.00084152
-4.37918959,2.33081010,1.11014482,1.25186976,0.10806576,0.80850548,0.11277529,0.00081506
-4.37318659,2.27844507,1.07981779,1.22489243,0.10559645,0.79199794,0.10878495,0.00078587
-4.36718359,2.22062044,1.04607076,1.19523209,0.10297686,0.77358413,0.10442770,0.00075444
-4.36118059,2.15816290,1.00944194,1.16328550,0.10023670,0.75352630,0.09978763,0.00072123
-4.35517759,2.09185567,0.97046398,1.12941919,0.09740111,0.73207314,0.09494976,0.00068672
-4.34917459,2.02242691,0.92965160,1.09396529,0.09449072,0.70945636,0.08999809,0.00065137
-4.34317159,1.95054377,0.88749167,1.05722062,0.09152194,0.68588890,0.08501397,0.00061563
-4.33716858,1.87681171,0.84443591,1.01944878,0.08850754,0.66156503,0.08007476,0.00057990
-4.33116558,1.80177877,0.80089614,0.98088476,0.08545744,0.63666188,0.07525273,0.00054456
-4.32516258,1.72594359,0.75724216,0.94174161,0.08237963,0.61134211,0.07061434,0.00050996
-4.31915958,1.64976626,0.71380189,0.90221844,0.07928114,0.58575741,0.06621985,0.00047640
-4.31315658,1.57368074,0.67086332,0.86250895,0.07616896,0.56005231,0.06212308,0.00044415
-4.30715358,1.49810753,0.62867803,0.82280989,0.07305091,0.53436796,0.05837148,0.00041345
