energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-3.16658329,1.48315804,0.18098274,0.26178340,0.04131121,0.04399144,0.21976818,1.05500871,0.16280799,0.00000000
-3.16058029,1.51380496,0.19520962,0.27349786,0.04432009,0.04782282,0.21519261,1.06477592,0.15847071,0.00000000
-3.15457729,1.55585612,0.21063451,0.28719336,0.04750099,0.05218838,0.21225666,1.08253929,0.15559925,0.00000000
-3.14857429,1.60791033,0.22703374,0.30259971,0.05081475,0.05706135,0.21078025,1.10731844,0.15400910,0.00000000
-3.14257129,1.66840651,0.24415983,0.31941677,0.05421535,0.06241319,0.21056030,1.13801621,0.15350725,0.00000000
-3.13656828,1.73566014,0.26174642,0.33732030,0.05765087,0.06821405,0.21137595,1.17344592,0.15389686,0.00000000
-3.13056528,1.80790504,0.27951409,0.35596897,0.06106473,0.07443332,0.21299439,1.21236243,0.15498199,0.00000000
-3.12456228,1.88333913,0.29717711,0.37501224,0.06439712,0.08104009,0.21517718,1.25349597,0.15657220,0.00000000
-3.11855928,1.96017299,0.31445075,0.39409901,0.06758676,0.08800362,0.21768673,1.29558792,0.15848681,0.00000000
-3.11255628,2.03667941,0.33105897,0.41288660,0.07057274,0.09529376,0.22029290,1.33742728,0.16055877,0.00000000
-3.10655328,2.11124218,0.34674222,0.43104987,0.07329650,0.10288118,0.22277939,1.37788648,0.16263811,0.00000000
-3.10055028,2.18240213,0.36126493,0.44828991,0.07570375,0.11073751,0.22494970,1.41595520,0.16459466,0.00000000
-3.09454727,2.24889848,0.37442245,0.46434212,0.07774636,0.11883527,0.22663250,1.45077089,0.16632012,0.00000000
-3.08854427,2.30970380,0.38604704,0.47898314,0.07938400,0.12714762,0.22768606,1.48164461,0.16772945,0.00000000
-3.08254127,2.36405075,0.39601264,0.49203639,0.08058558,0.13564795,0.22800176,1.50808104,0.16876131,0.00000000
-3.07653827,2.41144962,0.40423820,0.50337589,0.08133038,0.14430919,0.22750640,1.52979181,0.16937783,0.00000000
-3.07053527,2.45169544,0.41068932,0.51292829,0.08160871,0.15310307,0.22616324,1.54670129,0.16956357,0.00000000
-3.06453227,2.48486456,0.41537815,0.52067275,0.08142230,0.16199920,0.22397181,1.55894467,0.16932372,0.00000000
-3.05852926,2.51130046,0.41836158,0.52663900,0.08078411,0.17096416,0.22096645,1.56685811,0.16868174,0.00000000
-3.05252626,2.53158957,0.41973763,0.53090337,0.07971785,0.17996052,0.21721362,1.57096136,0.16767646,0.00000000
-3.04652326,2.54652796,0.41964044,0.53358317,0.07825707,0.18894603,0.21280823,1.57193348,0.16635875,0.00000000
-3.04052026,2.55708051,0.41823386,0.53482966,0.07644386,0.19787294,0.20786910,1.57058263,0.16478803,0.00000000
-3.03451726,2.56433413,0.41570412,0.53481984,0.07432738,0.20668751,0.20253364,1.56781104,0.16302868,0.00000000
-3.02851426,2.56944731,0.41225183,0.53374760,0.07196208,0.21532993,0.19695224,1.56457674,0.16114649,0.00000000
-3.02251126,2.57359790,0.40808375,0.53181460,0.06940587,0.22373444,0.19128234,1.56185344,0.15920538,0.00000000
-3.01650825,2.57793165,0.40340455,0.52922122,0.06671826,0.23182992,0.18568261,1.56059024,0.15726443,0.00000000
-3.01050525,2.58351323,0.39840921,0.52615806,0.06395847,0.23954080,0.18030737,1.56167287,0.15537540,0.00000000
-3.00450225,2.59128204,0.39327605,0.52279833,0.06118374,0.24678835,0.17530153,1.56588767,0.15358073,0.00000000
-2.99849925,2.60201425,0.38816093,0.51929145,0.05844783,0.25349228,0.17079606,1.57389005,0.15191219,0.00000000
-2.99249625,2.61629254,0.38319268,0.51575799,0.05579966,0.25957257,0.16690437,1.58617828,0.15039007,0.00000000
-2.98649325,2.63448442,0.37846994,0.51228628,0.05328232,0.26495156,0.16371948,1.60307365,0.14902303,0.00000000
-2.98049025,2.65672981,0.37405952,0.50893055,0.05093236,0.26955606,0.16131204,1.62470766,0.14780844,0.00000000
-2.97448724,2.68293807,0.36999622,0.50571085,0.04877927,0.27331955,0.15972942,1.65101655,0.14673325,0.00000000
-2.96848424,2.71279417,0.36628407,0.50261440,0.04684539,0.27618421,0.15899547,1.68174324,0.14577531,0.00000000
-2.96248124,2.74577361,0.36289881,0.49959845,0.04514595,0.27810286,0.15911127,1.71644646,0.14490497,0.00000000
-2.95647824,2.78116519,0.35979153,0.49659436,0.04368944,0.27904060,0.16005649,1.75451671,0.14408694,0.00000000
-2.95047524,2.81810049,0.35689311,0.49351266,0.04247805,0.27897617,0.16179135,1.79519808,0.14328228,0.00000000
-2.94447224,2.85558883,0.35411936,0.49024886,0.04150836,0.27790289,0.16425908,1.83761539,0.14245045,0.00000000
-2.93846923,2.89255619,0.35137647,0.48668968,0.04077209,0.27582925,0.16738870,1.88080524,0.14155126,0.00000000
-2.93246623,2.92788655,0.34856660,0.48271951,0.04025683,0.27277906,0.17109803,1.92375000,0.14054673,0.00000000
-2.92646323,2.96046415,0.34559334,0.47822669,0.03994690,0.26879115,0.17529671,1.96541329,0.13940277,0.00000000
-2.92046023,2.98921495,0.34236681,0.47310946,0.03982411,0.26391874,0.17988925,2.00477580,0.13809060,0.00000000
-2.91445723,3.01314594,0.33880815,0.46728131,0.03986851,0.25822832,0.18477794,2.04087002,0.13658786,0.00000000
-2.90845423,3.03138079,0.33485337,0.46067552,0.04005898,0.25179832,0.18986544,2.07281268,0.13487946,0.00000000
-2.90245123,3.04319071,0.33045627,0.45324874,0.04037390,0.24471745,0.19505720,2.09983376,0.13295812,0.00000000
-2.89644822,3.04801949,0.32559051,0.44498354,0.04079154,0.23708278,0.20026341,2.12130103,0.13082455,0.00000000
-2.89044522,3.04550188,0.32025068,0.43588972,0.04129047,0.22899772,0.20540065,2.13673939,0.12848741,0.00000000
-2.88444222,3.03547495,0.31445244,0.42600465,0.04184985,0.22056988,0.21039313,2.14584436,0.12596299,0.00000000
-2.87843922,3.01798208,0.30823178,0.41539231,0.04244963,0.21190890,0.21517345,2.14848934,0.12327455,0.00000000
-2.87243622,2.99326980,0.30164348,0.40414145,0.04307066,0.20312431,0.21968312,2.14472673,0.12045163,0.00000000
-2.86643322,2.96177773,0.29475895,0.39236273,0.04369482,0.19432349,0.22387262,2.13478287,0.11752910,0.00000000
-2.86043022,2.92412254,0.28766347,0.38018521,0.04430499,0.18560974,0.22770123,2.11904747,0.11454609,0.00000000
-2.85442721,2.88107650,0.28045311,0.36775215,0.04488511,0.17708060,0.23113659,2.09805800,0.11154488,0.00000000
-2.84842421,2.83354207,0.27323153,0.35521656,0.04542017,0.16882632,0.23415417,2.07248009,0.10856983,0.00000000
-2.84242121,2.78252356,0.26610667,0.34273646,0.04589621,0.16092864,0.23673651,2.04308483,0.10566617,0.00000000
-2.83641821,2.72909722,0.25918764,0.33047026,0.04630035,0.15345985,0.23887257,2.01072415,0.10287901,0.00000000
-2.83041521,2.67438117,0.25258186,0.31857231,0.04662083,0.14648207,0.24055707,1.97630540,0.10025232,0.00000000
-2.82441221,2.61950630,0.24639260,0.30718878,0.04684710,0.14004686,0.24178997,1.94076627,0.09782809,0.00000000
-2.81840920,2.56558935,0.24071693,0.29645412,0.04696988,0.13419513,0.24257613,1.90505096,0.09564562,0.00000000
-2.81240620,2.51370895,0.23564423,0.28648804,0.04698133,0.12895723,0.24292514,1.87008865,0.09374087,0.00000000
-2.80640320,2.46488555,0.23125511,0.27739317,0.04687517,0.12435329,0.24285148,1.83677475,0.09214612,0.00000000
-2.80040020,2.42006534,0.22762086,0.26925341,0.04664683,0.12039378,0.24237479,1.80595558,0.09088959,0.00000000
-2.79439720,2.38010863,0.22480325,0.26213286,0.04629358,0.11708017,0.24152049,1.77841656,0.08999540,0.00000000
-2.78839420,2.34578236,0.22285473,0.25607552,0.04581472,0.11440571,0.24032047,1.75487401,0.08948344,0.00000000
-2.78239120,2.31775656,0.22181879,0.25110536,0.04521160,0.11235630,0.23881400,1.73597030,0.08936956,0.00000000
-2.77638819,2.29660413,0.22173047,0.24722708,0.04448776,0.11091136,0.23704855,1.72227199,0.08966568,0.00000000
-2.77038519,2.28280335,0.22261694,0.24442707,0.04364892,0.11004473,0.23508068,1.71427034,0.09038007,0.00000000
-2.76438219,2.27674226,0.22449799,0.24267488,0.04270293,0.10972551,0.23297672,1.71238365,0.09151760,0.00000000
-2.75837919,2.27872428,0.22738643,0.24192482,0.04165969,0.10991889,0.23081320,1.71696062,0.09308008,0.00000000
-2.75237619,2.28897415,0.23128827,0.24211778,0.04053098,0.11058690,0.22867697,1.72828416,0.09506651,0.00000000
-2.74637319,2.30764358,0.23620271,0.24318316,0.03933025,0.11168909,0.22666483,1.74657493,0.09747338,0.00000000
-2.74037019,2.33481603,0.24212194,0.24504096,0.03807235,0.11318318,0.22488273,1.77199400,0.10029488,0.00000000
-2.73436718,2.37051013,0.24903068,0.24760377,0.03677326,0.11502564,0.22344441,1.80464441,0.10352310,0.00000000
-2.72836418,2.41468157,0.25690560,0.25077893,0.03544971,0.11717219,0.22246944,1.84457112,0.10714811,0.00000000
-2.72236118,2.46722314,0.26571455,0.25447061,0.03411889,0.11957831,0.22208075,1.89175933,0.11115805,0.00000000
-2.71635818,2.52796325,0.27541577,0.25858188,0.03279810,0.12219969,0.22240167,1.94613130,0.11553906,0.00000000
-2.71035518,2.59666288,0.28595710,0.26301678,0.03150444,0.12499264,0.22355246,2.00754165,0.12027516,0.00000000
-2.70435218,2.67301147,0.29727515,0.26768225,0.03025451,0.12791449,0.22564656,2.07577180,0.12534813,0.00000000
-2.69834917,2.75662213,0.30929475,0.27249000,0.02906422,0.13092399,0.22878661,2.15052375,0.13073721,0.00000000
-2.69234617,2.84702675,0.32192843,0.27735825,0.02794855,0.13398165,0.23306034,2.23141392,0.13641885,0.00000000
-2.68634317,2.94367154,0.33507630,0.28221324,0.02692146,0.13705004,0.23853665,2.31796768,0.14236634,0.00000000
-2.68034017,3.04591386,0.34862608,0.28699057,0.02599576,0.14009408,0.24526186,2.40961524,0.14854951,0.00000000
-2.67433717,3.15302064,0.36245362,0.29163617,0.02518318,0.14308131,0.25325644,2.50568954,0.15493440,0.00000000
-2.66833417,3.26416932,0.37642369,0.29610711,0.02449429,0.14598207,0.26251231,2.60542681,0.16148297,0.00000000
-2.66233117,3.37845164,0.39039126,0.30037195,0.02393863,0.14876963,0.27299097,2.70797031,0.16815294,0.00000000
-2.65632816,3.49488083,0.40420313,0.30441079,0.02352476,0.15142038,0.28462246,2.81237767,0.17489771,0.00000000
-2.65032516,3.61240239,0.41770007,0.30821497,0.02326037,0.15391380,0.29730540,2.91763221,0.18166645,0.00000000
-2.64432216,3.72990879,0.43071931,0.31178642,0.02315240,0.15623259,0.31090806,3.02265812,0.18840443,0.00000000
-2.63831916,3.84625781,0.44309748,0.31513676,0.02320709,0.15836265,0.32527064,3.12633957,0.19505349,0.00000000
-2.63231616,3.96029453,0.45467381,0.31828600,0.02343007,0.16029305,0.34020861,3.22754343,0.20155285,0.00000000
-2.62631316,4.07087629,0.46529369,0.32126122,0.02382643,0.16201611,0.35551717,3.32514490,0.20784009,0.00000000
-2.62031016,4.17690016,0.47481236,0.32409489,0.02440065,0.16352733,0.37097667,3.41805557,0.21385248,0.00000000
-2.61430715,4.27733199,0.48309873,0.32682332,0.02515663,0.16482543,0.38635883,3.50525276,0.21952845,0.00000000
-2.60830415,4.37123607,0.49003916,0.32948491,0.02609758,0.16591236,0.40143364,3.58580929,0.22480930,0.00000000
-2.60230115,4.45780431,0.49554103,0.33211860,0.02722591,0.16679341,0.41597656,3.65892247,0.22964104,0.00000000
-2.59629815,4.53638373,0.49953613,0.33476235,0.02854310,0.16747719,0.42977597,3.72394105,0.23397635,0.00000000
-2.59029515,4.60650115,0.50198353,0.33745179,0.03004952,0.16797576,0.44264034,3.78038916,0.23777644,0.00000000
-2.58429215,4.66788384,0.50287193,0.34021919,0.03174424,0.16830473,0.45440506,3.82798593,0.24101291,0.00000000
-2.57828914,4.72047523,0.50222142,0.34309253,0.03362485,0.16848334,0.46493847,3.86666002,0.24366931,0.00000000
-2.57228614,4.76444470,0.50008446,0.34609501,0.03568731,0.16853461,0.47414689,3.89655808,0.24574259,0.00000000
-2.56628314,4.80019076,0.49654605,0.34924470,0.03792574,0.16848541,0.48197848,3.91804675,0.24724394,0.00000000
-2.56028014,4.82833732,0.49172313,0.35255459,0.04033229,0.16836662,0.48842554,3.93170765,0.24819943,0.00000000
-2.55427714,4.84972262,0.48576315,0.35603292,0.04289709,0.16821321,0.49352536,3.93832541,0.24864994,0.00000000
-2.54827414,4.86538105,0.47884186,0.35968365,0.04560814,0.16806436,0.49735933,3.93886885,0.24865068,0.00000000
-2.54227114,4.87651805,0.47116036,0.36350733,0.04845129,0.16796351,0.50005042,3.93446562,0.24827009,0.00000000
-2.53626813,4.88447866,0.46294151,0.36750199,0.05141032,0.16795845,0.50175894,3.92637100,0.24758816,0.00000000
-2.53026513,4.89071038,0.45442585,0.37166421,0.05446698,0.16810128,0.50267696,3.91593164,0.24669434,0.00000000
-2.52426213,4.89672140,0.44586693,0.37599032,0.05760112,0.16844834,0.50302121,3.90454518,0.24568487,0.00000000
-2.51825913,4.90403511,0.43752643,0.38047742,0.06079088,0.16906003,0.50302505,3.89361690,0.24465979,0.00000000
-2.51225613,4.91414225,0.42966900,0.38512446,0.06401288,0.17000049,0.50292955,3.88451465,0.24371970,0.00000000
-2.50625313,4.92845198,0.42255690,0.38993310,0.06724242,0.17133711,0.50297414,3.87852337,0.24296235,0.00000000
-2.50025013,4.94824335,0.41644471,0.39490835,0.07045384,0.17313986,0.50338717,3.87680052,0.24247917,0.00000000
-2.49424712,4.97461863,0.41157391,0.40005894,0.07362072,0.17548035,0.50437666,3.88033401,0.24235196,0.00000000
-2.48824412,5.00846007,0.40816778,0.40539737,0.07671627,0.17843067,0.50612175,3.88990385,0.24264980,0.00000000
-2.48224112,5.05039171,0.40642629,0.41093962,0.07971361,0.18206190,0.50876511,3.90604917,0.24342636,0.00000000
-2.47623812,5.10074773,0.40652147,0.41670455,0.08258619,0.18644249,0.51240666,3.92904170,0.24471764,0.00000000
-2.47023512,5.15954873,0.40859297,0.42271296,0.08530810,0.19163623,0.51709887,3.95886711,0.24654034,0.00000000
-2.46423212,5.22648734,0.41274424,0.42898637,0.08785452,0.19770015,0.52284395,3.99521522,0.24889093,0.00000000
-2.45822911,5.30092417,0.41903918,0.43554563,0.09020208,0.20468227,0.52959291,4.03747983,0.25174535,0.00000000
-2.45222611,5.38189484,0.42749954,0.44240939,0.09232925,0.21261922,0.53724680,4.08476883,0.25505949,0.00000000
-2.44622311,5.46812849,0.43810304,0.44959250,0.09421679,0.22153403,0.54565989,4.13592454,0.25877046,0.00000000
-2.44022011,5.55807777,0.45078255,0.45710454,0.09584812,0.23143400,0.55464488,4.18955426,0.26279845,0.00000000
-2.43421711,5.64995954,0.46542613,0.46494841,0.09720963,0.24230881,0.56397981,4.24407026,0.26704930,0.00000000
-2.42821411,5.74180550,0.48187826,0.47311922,0.09829109,0.25412914,0.57341649,4.29773792,0.27141755,0.00000000
-2.42221111,5.83152078,0.49994225,0.48160340,0.09908585,0.26684561,0.58269007,4.34873074,0.27578998,0.00000000
-2.41620810,5.91694867,0.51938372,0.49037820,0.09959105,0.28038843,0.59152926,4.39518990,0.28004929,0.00000000
-2.41020510,5.99593888,0.53993534,0.49941148,0.09980777,0.29466756,0.59966688,4.43528633,0.28407806,0.00000000
-2.40420210,6.06641645,0.56130255,0.50866187,0.09974095,0.30957362,0.60685016,4.46728261,0.28776257,0.00000000
-2.39819910,6.12644847,0.58317024,0.51807921,0.09939936,0.32497941,0.61285030,4.48959205,0.29099645,0.00000000
-2.39219610,6.17430569,0.60521013,0.52760526,0.09879535,0.34074203,0.61747094,4.50083250,0.29368404,0.00000000
-2.38619310,6.20851610,0.62708871,0.53717460,0.09794448,0.35670557,0.62055502,4.49987238,0.29574322,0.00000000
-2.38019010,6.22790828,0.64847536,0.54671567,0.09686509,0.37270433,0.62198985,4.48586694,0.29710770,0.00000000
-2.37418709,6.23164252,0.66905051,0.55615185,0.09557775,0.38856626,0.62170998,4.45828320,0.29772865,0.00000000
-2.36818409,6.21922852,0.68851334,0.56540258,0.09410459,0.40411672,0.61969805,4.41691250,0.29757564,0.00000000
-2.36218109,6.19052926,0.70658905,0.57438441,0.09246866,0.41918225,0.61598330,4.36187039,0.29663687,0.00000000
-2.35617809,6.14575111,0.72303509,0.58301208,0.09069317,0.43359442,0.61063814,4.29358420,0.29491867,0.00000000
-2.35017509,6.08542151,0.73764647,0.59119948,0.08880084,0.44719332,0.60377292,4.21276908,0.29244443,0.00000000
-2.34417209,6.01035572,0.75025983,0.59886069,0.08681319,0.45983101,0.59552922,4.12039436,0.28925300,0.00000000
-2.33816908,5.92161510,0.76075620,0.60591106,0.08475001,0.47137444,0.58607216,4.01764202,0.28539656,0.00000000
-2.33216608,5.82045956,0.76906257,0.61226832,0.08262884,0.48170814,0.57558208,3.90585981,0.28093832,0.00000000
-2.32616308,5.70829720,0.77515210,0.61785404,0.08046469,0.49073644,0.56424625,3.78651161,0.27594996,0.00000000
-2.32016008,5.58663414,0.77904338,0.62259516,0.07826980,0.49838523,0.55225091,3.66112761,0.27050909,0.00000000
-2.31415708,5.45702722,0.78079865,0.62642596,0.07605364,0.50460347,0.53977419,3.53125674,0.26469684,0.00000000
-2.30815408,5.32104207,0.78052123,0.62929027,0.07382302,0.50936423,0.52698024,3.39842370,0.25859559,0.00000000
-2.30215108,5.18021850,0.77835253,0.63114401,0.07158241,0.51266542,0.51401476,3.26409214,0.25228711,0.00000000
-2.29614807,5.03604427,0.77446854,0.63195794,0.06933431,0.51453029,0.50100228,3.12963536,0.24585103,0.00000000
-2.29014507,4.88993780,0.76907628,0.63172056,0.06707977,0.51500755,0.48804502,2.99631518,0.23936374,0.00000000
-2.28414207,4.74323973,0.76240999,0.63044100,0.06481902,0.51417125,0.47522343,2.86526896,0.23289767,0.00000000
-2.27813907,4.59721216,0.75472748,0.62815163,0.06255204,0.51212034,0.46259808,2.73750448,0.22652101,0.00000000
-2.27213607,4.45304422,0.74630636,0.62491037,0.06027923,0.50897780,0.45021283,2.61390149,0.22029768,0.00000000
-2.26613307,4.31186194,0.73744018,0.62080215,0.05800196,0.50488940,0.43809877,2.49521883,0.21428766,0.00000000
-2.26013007,4.17474007,0.72843454,0.61593964,0.05572306,0.50002188,0.42627859,2.38210529,0.20854732,0.00000000
-2.25412706,4.04271364,0.71960277,0.61046272,0.05344723,0.49456052,0.41477110,2.27511267,0.20312989,0.00000000
-2.24812406,3.91678688,0.71126121,0.60453678,0.05118129,0.48870607,0.40359541,2.17470920,0.19808581,0.00000000
-2.24212106,3.79793756,0.70372392,0.59834954,0.04893430,0.48267093,0.39277438,2.08129177,0.19346298,0.00000000
-2.23611806,3.68711525,0.69729667,0.59210642,0.04671745,0.47667452,0.38233729,1.99519579,0.18930668,0.00000000
-2.23011506,3.58523253,0.69227020,0.58602463,0.04454394,0.47093799,0.37232130,1.91670145,0.18565923,0.00000000
-2.22411206,3.49314890,0.68891270,0.58032583,0.04242855,0.46567824,0.36277173,1.84603609,0.18255936,0.00000000
-2.21810905,3.41164777,0.68746179,0.57522796,0.04038720,0.46110146,0.35374107,1.78337243,0.18004119,0.00000000
-2.21210605,3.34140764,0.68811595,0.57093621,0.03843636,0.45739626,0.34528694,1.72882288,0.17813293,0.00000000
-2.20610305,3.28296910,0.69102595,0.56763377,0.03659243,0.45472681,0.33746900,1.68243074,0.17685544,0.00000000
-2.20010005,3.23669981,0.69628649,0.56547273,0.03487102,0.45322613,0.33034517,1.64415923,0.17622053,0.00000000
-2.19409705,3.20276004,0.70392859,0.56456549,0.03328628,0.45298992,0.32396742,1.61387950,0.17622934,0.00000000
-2.18809405,3.18107122,0.71391312,0.56497740,0.03185027,0.45407121,0.31837735,1.59135909,0.17687076,0.00000000
-2.18209105,3.17129028,0.72612607,0.56672082,0.03057238,0.45647619,0.31360212,1.57625210,0.17812014,0.00000000
-2.17608804,3.17279200,0.74037585,0.56975113,0.02945881,0.46016146,0.30965071,1.56809239,0.17993824,0.00000000
-2.17008504,3.18466151,0.75639322,0.57396500,0.02851227,0.46503294,0.30651107,1.56629096,0.18227077,0.00000000
-2.16408204,3.20569817,0.77383386,0.57920108,0.02773166,0.47094669,0.30414819,1.57013819,0.18504837,0.00000000
-2.15807904,3.23443175,0.79228403,0.58524316,0.02711206,0.47771149,0.30250332,1.57881157,0.18818721,0.00000000
-2.15207604,3.26915102,0.81126904,0.59182584,0.02664474,0.48509353,0.30149435,1.59138901,0.19159022,0.00000000
-2.14607304,3.30794383,0.83026463,0.59864246,0.02631739,0.49282269,0.30101751,1.60686749,0.19514888,0.00000000
-2.14007004,3.34874762,0.84871077,0.60535499,0.02611443,0.50060051,0.30095001,1.62418636,0.19874565,0.00000000
-2.13406703,3.38940811,0.86602751,0.61160545,0.02601746,0.50810948,0.30115384,1.64225451,0.20225681,0.00000000
-2.12806403,3.42774381,0.88163223,0.61702851,0.02600581,0.51502314,0.30148027,1.65998006,0.20555564,0.00000000
-2.12206103,3.46161341,0.89495773,0.62126442,0.02605720,0.52101684,0.30177488,1.67630135,0.20851601,0.00000000
-2.11605803,3.48898297,0.90547020,0.62397202,0.02614835,0.52577847,0.30188301,1.69021756,0.21101585,0.00000000
-2.11005503,3.50798995,0.91268658,0.62484100,0.02625572,0.52901885,0.30165506,1.70081768,0.21294078,0.00000000
-2.10405203,3.51700104,0.91619030,0.62360295,0.02635619,0.53048128,0.30095173,1.70730631,0.21418739,0.00000000
-2.09804902,3.51466135,0.91564492,0.62004086,0.02642774,0.52994996,0.29964865,1.70902512,0.21466634,0.00000000
-2.09204602,3.49993274,0.91080500,0.61399636,0.02645004,0.52725677,0.29764038,1.70546893,0.21430487,0.00000000
-2.08604302,3.47211997,0.90152377,0.60537486,0.02640504,0.52228636,0.29484363,1.69629587,0.21304892,0.00000000
-2.08004002,3.43088358,0.88775742,0.59414799,0.02627739,0.51497926,0.29119941,1.68133108,0.21086448,0.00000000
-2.07403702,3.37623958,0.86956570,0.58035368,0.02605482,0.50533300,0.28667428,1.66056414,0.20773844,0.00000000
-2.06803402,3.30854625,0.84710904,0.56409374,0.02572840,0.49340122,0.28126055,1.63414041,0.20367867,0.00000000
-2.06203102,3.22847932,0.82064245,0.54552924,0.02529267,0.47929101,0.27497553,1.60234700,0.19871348,0.00000000
-2.05602801,3.13699713,0.79050637,0.52487402,0.02474568,0.46315854,0.26785991,1.56559429,0.19289052,0.00000000
-2.05002501,3.03529784,0.75711517,0.50238661,0.02408889,0.44520329,0.25997544,1.52439401,0.18627510,0.00000000
-2.04402201,2.92477112,0.72094377,0.47836108,0.02332702,0.42566133,0.25140197,1.47933527,0.17894809,0.00000000
-2.03801901,2.80694677,0.68251306,0.45311721,0.02246781,0.40479774,0.24223425,1.43105961,0.17100347,0.00000000
-2.03201601,2.68344285,0.64237476,0.42699052,0.02152162,0.38289878,0.23257830,1.38023654,0.16254565,0.00000000
-2.02601301,2.55591573,0.60109641,0.40032248,0.02050113,0.36026399,0.22254801,1.32754063,0.15368671,0.00000000
-2.02001001,2.42601407,0.55924708,0.37345139,0.01942085,0.33719861,0.21226168,1.27363122,0.14454356,0.00000000
-2.01400700,2.29533868,0.51738426,0.34670426,0.01829674,0.31400663,0.20183900,1.21913546,0.13523530,0.00000000
-2.00800400,2.16540947,0.47604251,0.32038979,0.01714574,0.29098459,0.19139841,1.16463541,0.12588070,0.00000000
-2.00200100,2.03764050,0.43572408,0.29479292,0.01598537,0.26841648,0.18105497,1.11065942,0.11659596,0.00000000
-1.99599800,1.91332335,0.39689172,0.27017076,0.01483335,0.24656960,0.17091889,1.05767785,0.10749288,0.00000000
-1.98999500,1.79361891,0.35996373,0.24675005,0.01370726,0.22569172,0.16109453,1.00610296,0.09867729,0.00000000
-1.98399200,1.67955685,0.32531140,0.22472614,0.01262424,0.20600927,0.15168011,0.95629254,0.09024799,0.00000000
-1.97798899,1.57204201,0.29325830,0.20426322,0.01160079,0.18772661,0.14276794,0.90855664,0.08229600,0.00000000
-1.97198599,1.47186628,0.26408164,0.18549571,0.01065261,0.17102622,0.13444500,0.86316673,0.07490420,0.00000000
-1.96598299,1.37972466,0.23801493,0.16853058,0.00979445,0.15606965,0.12679403,0.82036629,0.06814733,0.00000000
-1.95997999,1.29623360,0.21525190,0.15345029,0.00904005,0.14299900,0.11989473,0.78038213,0.06209225,0.00000000
-1.95397699,1.22195027,0.19595104,0.14031620,0.00840216,0.13193880,0.11382506,0.74343532,0.05679836,0.00000000
-1.94797399,1.15739068,0.18024045,0.12917198,0.00789249,0.12299788,0.10866249,0.70975106,0.05231819,0.00000000
-1.94197099,1.10304547,0.16822246,0.12004695,0.00752172,0.11627127,0.10448502,0.67956662,0.04869802,0.00000000
-1.93596798,1.05939177,0.15997777,0.11295910,0.00729955,0.11184165,0.10137183,0.65313683,0.04597843,0.00000000
-1.92996498,1.02690008,0.15556868,0.10791744,0.00723465,0.10978038,0.09940344,0.63073650,0.04419471,0.00000000
-1.92396198,1.00603552,0.15504108,0.10492374,0.00733464,0.11014784,0.09866134,0.61265961,0.04337714,0.00000000
-1.91795898,0.99725271,0.15842519,0.10397338,0.00760599,0.11299309,0.09922684,0.59921502,0.04355089,0.00000000
-1.91195598,1.00098444,0.16573476,0.10505543,0.00805392,0.11835262,0.10117936,0.59071886,0.04473571,0.00000000
-1.90595298,1.01762439,0.17696484,0.10815175,0.00868224,0.12624846,0.10459395,0.58748381,0.04694532,0.00000000
-1.89994997,1.04750435,0.19208818,0.11323548,0.00949306,0.13668544,0.10953818,0.58980568,0.05018634,0.00000000
-1.89394697,1.09086728,0.21105052,0.12026867,0.01048662,0.14964798,0.11606845,0.59794782,0.05445713,0.00000000
-1.88794397,1.14783718,0.23376493,0.12919954,0.01166092,0.16509629,0.12422593,0.61212421,0.05974624,0.00000000
-1.88194097,1.21838763,0.26010578,0.13995938,0.01301147,0.18296253,0.13403223,0.63248181,0.06603084,0.00000000
-1.87593797,1.30231054,0.28990253,0.15245936,0.01453096,0.20314691,0.14548497,0.65908328,0.07327497,0.00000000
-1.86993497,1.39918708,0.32293401,0.16658750,0.01620902,0.22551411,0.15855361,0.69189084,0.08142802,0.00000000
-1.86393197,1.50836275,0.35892364,0.18220609,0.01803197,0.24989037,0.17317569,0.73075216,0.09042324,0.00000000
-1.85792896,1.62892827,0.39753590,0.19914974,0.01998272,0.27606144,0.18925379,0.77538928,0.10017673,0.00000000
-1.85192596,1.75970804,0.43837483,0.21722431,0.02204068,0.30377161,0.20665337,0.82539120,0.11058677,0.00000000
-1.84592296,1.89925755,0.48098451,0.23620694,0.02418187,0.33272422,0.22520182,0.88021087,0.12153383,0.00000000
-1.83991996,2.04587078,0.52485217,0.25584724,0.02637910,0.36258358,0.24468883,0.93916705,0.13288111,0.00000000
-1.83391696,2.19759819,0.56941380,0.27586977,0.02860232,0.39297856,0.26486828,1.00145125,0.14447596,0.00000000
-1.82791396,2.35227542,0.61406247,0.29597784,0.03081910,0.42350777,0.28546155,1.06613995,0.15615191,0.00000000
-1.82191096,2.50756230,0.65815909,0.31585853,0.03299522,0.45374634,0.30616252,1.13221182,0.16773155,0.00000000
-1.81590795,2.66099123,0.70104547,0.33518887,0.03509544,0.48325408,0.32664384,1.19856953,0.17903003,0.00000000
-1.80990495,2.81002349,0.74205912,0.35364289,0.03708427,0.51158477,0.34656464,1.26406553,0.18985919,0.00000000
-1.80390195,2.95211158,0.78054940,0.37089937,0.03892692,0.53829640,0.36557919,1.32753091,0.20003216,0.00000000
