energy_ev,total_up,B_p_up,B_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.80190095,1.80229113,0.11810097,0.00000000,0.84965894,0.58509033,0.00798220,0.71888423
-5.79589795,1.86400872,0.12340212,0.00000000,0.88438697,0.60652235,0.00854634,0.74057730
-5.78989495,1.93284103,0.12911769,0.00000000,0.92184113,0.63053522,0.00917893,0.76508109
-5.78389195,2.00821769,0.13521322,0.00000000,0.96154340,0.65697434,0.00987807,0.79216612
-5.77788894,2.08939587,0.14164541,0.00000000,1.00293778,0.68562470,0.01064067,0.82153173
-5.77188594,2.17547869,0.14836287,0.00000000,1.04540501,0.71621548,0.01146238,0.85281433
-5.76588294,2.26543858,0.15530704,0.00000000,1.08827998,0.74842639,0.01233768,0.88559786
-5.75987994,2.35814477,0.16241338,0.00000000,1.13087097,0.78189542,0.01325990,0.91942595
-5.75387694,2.45239389,0.16961258,0.00000000,1.17248031,0.81622780,0.01422136,0.95381539
-5.74787394,2.54694268,0.17683201,0.00000000,1.21242549,0.85100588,0.01521350,0.98827045
-5.74187094,2.64054160,0.18399713,0.00000000,1.25006000,0.88579964,0.01622701,1.02229741
-5.73586793,2.73196839,0.19103305,0.00000000,1.28479312,0.92017743,0.01725205,1.05541899
-5.72986493,2.82006017,0.19786606,0.00000000,1.31610786,0.95371678,0.01827846,1.08718783
-5.72386193,2.90374344,0.20442515,0.00000000,1.34357642,0.98601477,0.01929598,1.11719892
-5.71785893,2.98206066,0.21064353,0.00000000,1.36687247,1.01669777,0.02029448,1.14510029
-5.71185593,3.05419281,0.21645999,0.00000000,1.38577993,1.04543031,0.02126420,1.17060162
-5.70585293,3.11947723,0.22182032,0.00000000,1.40019788,1.07192265,0.02219599,1.19348064
-5.69984992,3.17742012,0.22667837,0.00000000,1.41014136,1.09593707,0.02308147,1.21358696
-5.69384692,3.22770356,0.23099718,0.00000000,1.41573827,1.11729250,0.02391322,1.23084335
-5.68784392,3.27018674,0.23474969,0.00000000,1.41722233,1.13586743,0.02468493,1.24524439
-5.68184092,3.30490160,0.23791940,0.00000000,1.41492261,1.15160110,0.02539146,1.25685271
-5.67583792,3.33204307,0.24050061,0.00000000,1.40924997,1.16449283,0.02602891,1.26579282
-5.66983492,3.35195435,0.24249848,0.00000000,1.40068101,1.17459956,0.02659458,1.27224309
-5.66383192,3.36510791,0.24392874,0.00000000,1.38974020,1.18203172,0.02708694,1.27642601
-5.65782891,3.37208277,0.24481710,0.00000000,1.37698092,1.18694760,0.02750553,1.27859722
-5.65182591,3.37353919,0.24519835,0.00000000,1.36296594,1.18954625,0.02785079,1.27903382
-5.64582291,3.37019135,0.24511515,0.00000000,1.34824835,1.19005935,0.02812396,1.27802230
-5.63981991,3.36277931,0.24461658,0.00000000,1.33335330,1.18874221,0.02832679,1.27584673
-5.63381691,3.35204106,0.24375646,0.00000000,1.31876131,1.18586418,0.02846147,1.27277744
-5.62781391,3.33868555,0.24259145,0.00000000,1.30489364,1.18169885,0.02853033,1.26906082
-5.62181091,3.32336780,0.24117906,0.00000000,1.29210012,1.17651431,0.02853574,1.26491040
-5.61580790,3.30666665,0.23957563,0.00000000,1.28064971,1.17056379,0.02847993,1.26049961
-5.60980490,3.28906599,0.23783427,0.00000000,1.27072412,1.16407703,0.02836488,1.25595637
-5.60380190,3.27093997,0.23600293,0.00000000,1.26241440,1.15725254,0.02819225,1.25135971
-5.59779890,3.25254269,0.23412264,0.00000000,1.25572074,1.15025122,0.02796337,1.24673839
-5.59179590,3.23400257,0.23222601,0.00000000,1.25055517,1.14319133,0.02767921,1.24207160
-5.58579290,3.21532159,0.23033598,0.00000000,1.24674722,1.13614512,0.02734048,1.23729163
-5.57978989,3.19637952,0.22846500,0.00000000,1.24405207,1.12913727,0.02694772,1.23228835
-5.57378689,3.17694287,0.22661457,0.00000000,1.24216121,1.12214516,0.02650138,1.22691541
-5.56778389,3.15667842,0.22477531,0.00000000,1.24071495,1.11510109,0.02600204,1.22099785
-5.56178089,3.13517101,0.22292735,0.00000000,1.23931677,1.10789633,0.02545051,1.21434103
-5.55577789,3.11194497,0.22104135,0.00000000,1.23754871,1.10038707,0.02484799,1.20674039
-5.54977489,3.08648874,0.21907977,0.00000000,1.23498777,1.09240196,0.02419628,1.19799200
-5.54377189,3.05828189,0.21699869,0.00000000,1.23122253,1.08375121,0.02349783,1.18790343
-5.53776888,3.02682370,0.21474989,0.00000000,1.22586973,1.07423678,0.02275593,1.17630467
-5.53176588,2.99166237,0.21228319,0.00000000,1.21859016,1.06366357,0.02197472,1.16305879
-5.52576288,2.95242395,0.20954896,0.00000000,1.20910351,1.05185100,0.02115927,1.14807193
-5.51975988,2.90883971,0.20650074,0.00000000,1.19720152,1.03864464,0.02031558,1.13130237
-5.51375688,2.86077097,0.20309775,0.00000000,1.18275911,1.02392744,0.01945052,1.11276821
-5.50775388,2.80823026,0.19930729,0.00000000,1.16574294,1.00762998,0.01857176,1.09255329
-5.50175088,2.75139765,0.19510688,0.00000000,1.14621701,0.98973939,0.01768766,1.07081124
-5.49574787,2.69063138,0.19048600,0.00000000,1.12434511,0.97030634,0.01680714,1.04776702
-5.48974487,2.62647188,0.18544745,0.00000000,1.10038969,0.94944972,0.01593946,1.02371608
-5.48374187,2.55963874,0.18000811,0.00000000,1.07470727,0.92735876,0.01509407,0.99902066
-5.47773887,2.49102006,0.17419921,0.00000000,1.04774021,0.90429228,0.01428036,0.97410334
-5.47173587,2.42165440,0.16806597,0.00000000,1.02000518,0.88057494,0.01350747,0.94943790
-5.46573287,2.35270543,0.16166669,0.00000000,0.99207847,0.85659056,0.01278401,0.92553747
-5.45972986,2.28543010,0.15507127,0.00000000,0.96457868,0.83277260,0.01211790,0.90294041
-5.45372686,2.22114127,0.14835930,0.00000000,0.93814734,0.80959214,0.01151610,0.88219434
-5.44772386,2.16116601,0.14161764,0.00000000,0.91342817,0.78754381,0.01098445,0.86383870
-5.44172086,2.10680140,0.13493780,0.00000000,0.89104572,0.76713006,0.01052748,0.84838666
-5.43571786,2.05926942,0.12841308,0.00000000,0.87158427,0.74884462,0.01014824,0.83630697
-5.42971486,2.01967294,0.12213560,0.00000000,0.85556784,0.73315568,0.00984826,0.82800655
-5.42371186,1.98895479,0.11619346,0.00000000,0.84344212,0.72048961,0.00962739,0.82381470
-5.41770885,1.96786179,0.11066797,0.00000000,0.83555922,0.71121589,0.00948383,0.82396950
-5.41170585,1.95691549,0.10563127,0.00000000,0.83216583,0.70563402,0.00941414,0.82860728
-5.40570285,1.95639109,0.10114419,0.00000000,0.83339539,0.70396288,0.00941329,0.83775569
-5.39969985,1.96630575,0.09725466,0.00000000,0.83926473,0.70633326,0.00947479,0.85133078
-5.39369685,1.98641697,0.09399656,0.00000000,0.84967528,0.71278370,0.00959084,0.86913842
-5.38769385,2.01623132,0.09138912,0.00000000,0.86441900,0.72326000,0.00975256,0.89088018
-5.38169085,2.05502335,0.08943685,0.00000000,0.88318873,0.73761843,0.00995021,0.91616342
-5.37568784,2.10186397,0.08813000,0.00000000,0.90559252,0.75563252,0.01017348,0.94451545
-5.36968484,2.15565720,0.08744550,0.00000000,0.93117153,0.77700306,0.01041179,0.97540109
-5.36368184,2.21518357,0.08734833,0.00000000,0.95942041,0.80137099,0.01065463,1.00824288
-5.35767884,2.27914849,0.08779322,0.00000000,0.98980957,0.82833251,0.01089181,1.04244330
-5.35167584,2.34623321,0.08872670,0.00000000,1.02180811,0.85745582,0.01111388,1.07740778
-5.34567284,2.41514620,0.09008923,0.00000000,1.05490642,0.88829856,0.01131229,1.11256755
-5.33966983,2.48467261,0.09181751,0.00000000,1.08863745,0.92042535,0.01147975,1.14740144
-5.33366683,2.55371948,0.09384674,0.00000000,1.12259555,0.95342447,0.01161040,1.18145529
-5.32766383,2.62135471,0.09611278,0.00000000,1.15645208,0.98692301,0.01169997,1.21435846
-5.32166083,2.68683808,0.09855414,0.00000000,1.18996701,1.02059974,0.01174591,1.24583632
-5.31565783,2.74964287,0.10111373,0.00000000,1.22299595,1.05419515,0.01174740,1.27571841
-5.30965483,2.80946726,0.10374028,0.00000000,1.25549231,1.08751820,0.01170537,1.30394172
-5.30365183,2.86623512,0.10638944,0.00000000,1.28750450,1.12044954,0.01162236,1.33054906
-5.29764882,2.92008635,0.10902443,0.00000000,1.31916835,1.15294102,0.01150246,1.35568259
-5.29164582,2.97135725,0.11161642,0.00000000,1.35069507,1.18501161,0.01135106,1.37957287
-5.28564282,3.02055234,0.11414443,0.00000000,1.38235545,1.21674000,0.01117463,1.40252396
-5.27963982,3.06830882,0.11659495,0.00000000,1.41446111,1.24825423,0.01098049,1.42489539
-5.27363682,3.11535579,0.11896128,0.00000000,1.44734363,1.27971897,0.01077650,1.44708181
-5.26763382,3.16247017,0.12124252,0.00000000,1.48133275,1.31132106,0.01057076,1.46949135
-5.26163082,3.21043155,0.12344252,0.00000000,1.51673463,1.34325417,0.01037137,1.49252378
-5.25562781,3.25997818,0.12556865,0.00000000,1.55381126,1.37570321,0.01018614,1.51654937
-5.24962481,3.31176619,0.12763053,0.00000000,1.59276199,1.40882944,0.01002236,1.54188961
-5.24362181,3.36633390,0.12963888,0.00000000,1.63370822,1.44275699,0.00988662,1.56880048
-5.23761881,3.42407282,0.13160435,0.00000000,1.67668167,1.47756137,0.00978462,1.59745912
-5.23161581,3.48520651,0.13353666,0.00000000,1.72161707,1.51326066,0.00972109,1.62795442
-5.22561281,3.54977810,0.13544384,0.00000000,1.76834939,1.54980977,0.00969972,1.66028176
-5.21960980,3.61764680,0.13733174,0.00000000,1.81661571,1.58709794,0.00972314,1.69434223
-5.21360680,3.68849314,0.13920378,0.00000000,1.86606160,1.62494968,0.00979298,1.72994604
-5.20760380,3.76183264,0.14106090,0.00000000,1.91625172,1.66312895,0.00990990,1.76682001
-5.20160080,3.83703659,0.14290184,0.00000000,1.96668382,1.70134642,0.01007372,1.80461848
-5.19559780,3.91335898,0.14472342,0.00000000,2.01680578,1.73926932,0.01028356,1.84293725
-5.18959480,3.98996782,0.14652111,0.00000000,2.06603443,1.77653331,0.01053795,1.88132951
-5.18359180,4.06597920,0.14828962,0.00000000,2.11377559,1.81275591,0.01083501,1.91932326
-5.17758879,4.14049232,0.15002348,0.00000000,2.15944408,1.84755047,0.01117257,1.95643909
-5.17158579,4.21262379,0.15171765,0.00000000,2.20248290,1.88054034,0.01154838,1.99220762
-5.16558279,4.28153942,0.15336800,0.00000000,2.24238075,1.91137222,0.01196014,2.02618579
-5.15957979,4.34648217,0.15497173,0.00000000,2.27868694,1.93972825,0.01240573,2.05797121
-5.15357679,4.40679511,0.15652755,0.00000000,2.31102325,1.96533619,0.01288317,2.08721411
-5.14757379,4.46193844,0.15803576,0.00000000,2.33909227,1.98797727,0.01339079,2.11362637
-5.14157079,4.51150018,0.15949816,0.00000000,2.36268184,2.00749154,0.01392723,2.13698736
-5.13556778,4.55520033,0.16091776,0.00000000,2.38166579,2.02378038,0.01449142,2.15714656
-5.12956478,4.59288879,0.16229841,0.00000000,2.39600096,2.03680634,0.01508264,2.17402301
-5.12356178,4.62453753,0.16364430,0.00000000,2.40572089,2.04659047,0.01570044,2.18760176
-5.11755878,4.65022793,0.16495943,0.00000000,2.41092681,2.05320734,0.01634464,2.19792784
-5.11155578,4.67013422,0.16624709,0.00000000,2.41177646,2.05677824,0.01701524,2.20509810
-5.10555278,4.68450425,0.16750932,0.00000000,2.40847147,2.05746293,0.01771242,2.20925152
-5.09954977,4.69363884,0.16874652,0.00000000,2.40124418,2.05545058,0.01843641,2.21055861
-5.09354677,4.69787077,0.16995715,0.00000000,2.39034453,2.05095027,0.01918747,2.20921053
-5.08754377,4.69754473,0.17113754,0.00000000,2.37602785,2.04418162,0.01996578,2.20540834
-5.08154077,4.69299886,0.17228189,0.00000000,2.35854397,2.03536590,0.02077140,2.19935305
-5.07553777,4.68454881,0.17338241,0.00000000,2.33812832,2.02471812,0.02160417,2.19123674
-5.06953477,4.67247481,0.17442951,0.00000000,2.31499522,2.01244007,0.02246362,2.18123510
-5.06353177,4.65701176,0.17541223,0.00000000,2.28933348,1.99871482,0.02334887,2.16950157
-5.05752876,4.63834267,0.17631860,0.00000000,2.26130441,1.98370244,0.02425857,2.15616304
-5.05152576,4.61659509,0.17713615,0.00000000,2.23104194,1.96753708,0.02519072,2.14131728
-5.04552276,4.59184022,0.17785228,0.00000000,2.19865467,1.95032534,0.02614259,2.12503180
-5.03951976,4.56409444,0.17845473,0.00000000,2.16422937,1.93214569,0.02711062,2.10734404
-5.03351676,4.53332271,0.17893191,0.00000000,2.12783560,1.91304898,0.02809022,2.08826275
-5.02751376,4.49944354,0.17927310,0.00000000,2.08953087,1.89305970,0.02907577,2.06777023
-5.02151076,4.46233507,0.17946863,0.00000000,2.04936608,1.87217801,0.03006040,2.04582548
-5.01550775,4.42184215,0.17950998,0.00000000,2.00739073,1.85038245,0.03103605,2.02236776
-5.00950475,4.37778429,0.17938975,0.00000000,1.96365766,1.82763318,0.03199334,1.99732081
-5.00350175,4.32996422,0.17910160,0.00000000,1.91822715,1.80387578,0.03292165,1.97059740
-4.99749875,4.27817747,0.17864025,0.00000000,1.87117035,1.77904565,0.03380918,1.94210434
-4.99149575,4.22222262,0.17800145,0.00000000,1.82257181,1.75307291,0.03464309,1.91174780
-4.98549275,4.16191270,0.17718201,0.00000000,1.77253153,1.72588791,0.03540976,1.87943904
-4.97948974,4.09708743,0.17617998,0.00000000,1.72116641,1.69742726,0.03609500,1.84510047
-4.97348674,4.02762643,0.17499491,0.00000000,1.66861129,1.66764022,0.03668445,1.80867197
-4.96748374,3.95346303,0.17362825,0.00000000,1.61501989,1.63649556,0.03716396,1.77011740
-4.96148074,3.87459858,0.17208391,0.00000000,1.56056565,1.60398837,0.03752002,1.72943110
-4.95547774,3.79111642,0.17036885,0.00000000,1.50544258,1.57014690,0.03774025,1.68664423
-4.94947474,3.70319514,0.16849387,0.00000000,1.44986620,1.53503884,0.03781386,1.64183052
-4.94347174,3.61112032,0.16647430,0.00000000,1.39407448,1.49877686,0.03773204,1.59511132
-4.93746873,3.51529385,0.16433080,0.00000000,1.33832869,1.46152303,0.03748846,1.54665945
-4.93146573,3.41624018,0.16208998,0.00000000,1.28291397,1.42349173,0.03707949,1.49670154
-4.92546273,3.31460872,0.15978498,0.00000000,1.22813942,1.38495073,0.03650457,1.44551871
-4.91945973,3.21117170,0.15745582,0.00000000,1.17433756,1.34622034,0.03576626,1.39344509
-4.91345673,3.10681731,0.15514950,0.00000000,1.12186274,1.30767016,0.03487036,1.34086424
-4.90745373,3.00253763,0.15291987,0.00000000,1.07108852,1.26971382,0.03382581,1.28820329
-4.90145073,2.89941172,0.15082725,0.00000000,1.02240376,1.23280126,0.03264450,1.23592491
-4.89544772,2.79858399,0.14893766,0.00000000,0.97620737,1.19740920,0.03134100,1.18451722
-4.88944472,2.70123861,0.14732189,0.00000000,0.93290173,1.16402976,0.02993218,1.13448200
-4.88344172,2.60857061,0.14605422,0.00000000,0.89288491,1.13315774,0.02843675,1.08632150
-4.87743872,2.52175500,0.14521103,0.00000000,0.85654188,1.10527701,0.02687474,1.04052444
-4.87143572,2.44191474,0.14486918,0.00000000,0.82423495,1.08084663,0.02526697,0.99755165
-4.86543272,2.37008907,0.14510431,0.00000000,0.79629384,1.06028699,0.02363450,0.95782193
-4.85942971,2.30720333,0.14598914,0.00000000,0.77300582,1.04396688,0.02199806,0.92169876
-4.85342671,2.25404161,0.14759176,0.00000000,0.75460618,1.03219169,0.02037759,0.88947845
-4.84742371,2.21122320,0.14997403,0.00000000,0.74126973,1.02519344,0.01879175,0.86138006
-4.84142071,2.17918391,0.15319015,0.00000000,0.73310348,1.02312296,0.01725756,0.83753777
-4.83541771,2.15816297,0.15728534,0.00000000,0.73014109,1.02604455,0.01579007,0.81799587
-4.82941471,2.14819610,0.16229484,0.00000000,0.73233926,1.03393332,0.01440217,0.80270665
-4.82341171,2.14911486,0.16824308,0.00000000,0.73957628,1.04667540,0.01310440,0.79153140
-4.81740870,2.16055254,0.17514316,0.00000000,0.75165300,1.06407092,0.01190495,0.78424435
-4.81140570,2.18195611,0.18299653,0.00000000,0.76829606,1.08583972,0.01080964,0.78053955
-4.80540270,2.21260392,0.19179296,0.00000000,0.78916335,1.11162959,0.00982201,0.78004044
-4.79939970,2.25162840,0.20151069,0.00000000,0.81385159,1.14102664,0.00894350,0.78231176
-4.79339670,2.29804282,0.21211680,0.00000000,0.84190562,1.17356752,0.00817360,0.78687327
-4.78739370,2.35077112,0.22356771,0.00000000,0.87282906,1.20875296,0.00751007,0.79321497
-4.78139070,2.40867969,0.23580987,0.00000000,0.90609593,1.24606217,0.00694924,0.80081310
-4.77538769,2.47060981,0.24878041,0.00000000,0.94116283,1.28496749,0.00648620,0.80914631
-4.76938469,2.53540958,0.26240800,0.00000000,0.97748102,1.32494876,0.00611510,0.81771162
-4.76338169,2.60196408,0.27661364,0.00000000,1.01450812,1.36550697,0.00582940,0.82603928
-4.75737869,2.66922279,0.29131142,0.00000000,1.05171891,1.40617642,0.00562206,0.83370620
-4.75137569,2.73622312,0.30640940,0.00000000,1.08861492,1.44653529,0.00548582,0.84034743
-4.74537269,2.80210942,0.32181032,0.00000000,1.12473240,1.48621388,0.00541336,0.84566525
-4.73936968,2.86614680,0.33741238,0.00000000,1.15964868,1.52490050,0.00539745,0.84943557
-4.73336668,2.92772942,0.35310991,0.00000000,1.19298658,1.56234470,0.00543113,0.85151154
-4.72736368,2.98638321,0.36879415,0.00000000,1.22441710,1.59835784,0.00550783,0.85182420
-4.72136068,3.04176321,0.38435389,0.00000000,1.25366028,1.63281107,0.00562141,0.85038036
-4.71535768,3.09364589,0.39967625,0.00000000,1.28048460,1.66563087,0.00576628,0.84725776
-4.70935468,3.14191722,0.41464749,0.00000000,1.30470502,1.69679256,0.00593745,0.84259791
-4.70335168,3.18655723,0.42915388,0.00000000,1.32618006,1.72631213,0.00613050,0.83659698
-4.69734867,3.22762223,0.44308274,0.00000000,1.34480823,1.75423692,0.00634166,0.82949508
-4.69134567,3.26522568,0.45632356,0.00000000,1.36052408,1.78063577,0.00656773,0.82156471
-4.68534267,3.29951899,0.46876935,0.00000000,1.37329443,1.80558912,0.00680615,0.81309861
-4.67933967,3.33067322,0.48031814,0.00000000,1.38311470,1.82917981,0.00705489,0.80439774
-4.67333667,3.35886295,0.49087469,0.00000000,1.39000600,1.85148496,0.00731245,0.79575984
-4.66733367,3.38425300,0.50035238,0.00000000,1.39401287,1.87256957,0.00757782,0.78746902
-4.66133067,3.40698884,0.50867524,0.00000000,1.39520188,1.89248209,0.00785042,0.77978672
-4.65532766,3.42719101,0.51578014,0.00000000,1.39366116,1.91125225,0.00813009,0.77294437
-4.64932466,3.44495380,0.52161900,0.00000000,1.38950065,1.92889123,0.00841696,0.76713789
-4.64332166,3.46034807,0.52616101,0.00000000,1.38285320,1.94539408,0.00871150,0.76252412
-4.63731866,3.47342759,0.52939475,0.00000000,1.37387598,1.96074418,0.00901440,0.75921913
-4.63131566,3.48423852,0.53133006,0.00000000,1.36275229,1.97491929,0.00932656,0.75729825
-4.62531266,3.49283081,0.53199959,0.00000000,1.34969315,1.98789880,0.00964904,0.75679771
-4.61930965,3.49927066,0.53145987,0.00000000,1.33493863,1.99967134,0.00998299,0.75771741
-4.61330665,3.50365272,0.52979185,0.00000000,1.31875841,2.01024237,0.01032962,0.76002466
-4.60730365,3.50611096,0.52710067,0.00000000,1.30145143,2.01964077,0.01069015,0.76365845
-4.60130065,3.50682695,0.52351472,0.00000000,1.28334422,2.02792406,0.01106574,0.76853392
-4.59529765,3.50603478,0.51918384,0.00000000,1.26478793,2.03518152,0.01145743,0.77454673
-4.58929465,3.50402178,0.51427664,0.00000000,1.24615380,2.04153488,0.01186607,0.78157697
-4.58329165,3.50112469,0.50897710,0.00000000,1.22782724,2.04713633,0.01229224,0.78949258
-4.57728864,3.49772120,0.50348027,0.00000000,1.21020048,2.05216391,0.01273619,0.79815194
-4.57128564,3.49421723,0.49798747,0.00000000,1.19366408,2.05681432,0.01319771,0.80740580
-4.56528264,3.49103058,0.49270101,0.00000000,1.17859773,2.06129367,0.01367610,0.81709848
-4.55927964,3.48857192,0.48781861,0.00000000,1.16536049,2.06580676,0.01417008,0.82706845
-4.55327664,3.48722450,0.48352791,0.00000000,1.15428119,2.07054553,0.01467767,0.83714867
-4.54727364,3.48732394,0.48000121,0.00000000,1.14564932,2.07567773,0.01519625,0.84716663
-4.54127064,3.48913960,0.47739071,0.00000000,1.13970702,2.08133648,0.01572242,0.85694468
-4.53526763,3.49285914,0.47582455,0.00000000,1.13664257,2.08761173,0.01625207,0.86630067
-4.52926463,3.49857742,0.47540386,0.00000000,1.13658576,2.09454435,0.01678038,0.87504923
-4.52326163,3.50629097,0.47620089,0.00000000,1.13960563,2.10212344,0.01730192,0.88300385
-4.51725863,3.51589862,0.47825850,0.00000000,1.14571052,2.11028730,0.01781071,0.88997989
-4.51125563,3.52720866,0.48159089,0.00000000,1.15485062,2.11892817,0.01830040,0.89579850
-4.50525263,3.53995230,0.48618559,0.00000000,1.16692303,2.12790062,0.01876441,0.90029139
-4.49924962,3.55380287,0.49200664,0.00000000,1.18177878,2.13703325,0.01919615,0.90330628
-4.49324662,3.56839967,0.49899871,0.00000000,1.19923184,2.14614293,0.01958926,0.90471279
-4.48724362,3.58337508,0.50709201,0.00000000,1.21906934,2.15505093,0.01993783,0.90440845
-4.48124062,3.59838332,0.51620756,0.00000000,1.24106260,2.16359973,0.02023662,0.90232447
-4.47523762,3.61312890,0.52626277,0.00000000,1.26497833,2.17166954,0.02048132,0.89843081
-4.46923462,3.62739317,0.53717667,0.00000000,1.29058949,2.17919346,0.02066877,0.89274040
-4.46323162,3.64105697,0.54887491,0.00000000,1.31768516,2.18617019,0.02079711,0.88531183
-4.45722861,3.65411816,0.56129385,0.00000000,1.34607899,2.19267347,0.02086592,0.87625063
-4.45122561,3.66670262,0.57438386,0.00000000,1.37561586,2.19885748,0.02087633,0.86570863
-4.44522261,3.67906818,0.58811144,0.00000000,1.40617652,2.20495800,0.02083103,0.85388150
-4.43921961,3.69160090,0.60246030,0.00000000,1.43768004,2.21128880,0.02073424,0.84100443
-4.43321661,3.70480416,0.61743112,0.00000000,1.47008406,2.21823376,0.02059165,0.82734612
-4.42721361,3.71928086,0.63304027,0.00000000,1.50338313,2.22623478,0.02041023,0.81320120
-4.42121061,3.73570980,0.64931748,0.00000000,1.53760515,2.23577625,0.02019804,0.79888155
-4.41520760,3.75481756,0.66630270,0.00000000,1.57280644,2.24736684,0.01996401,0.78470672
-4.40920460,3.77734729,0.68404219,0.00000000,1.60906571,2.26151942,0.01971759,0.77099403
-4.40320160,3.80402601,0.70258433,0.00000000,1.64647730,2.27873021,0.01946853,0.75804863
-4.39719860,3.83553207,0.72197510,0.00000000,1.68514423,2.29945803,0.01922645,0.74615402
-4.39119560,3.87246433,0.74225367,0.00000000,1.72517124,2.32410468,0.01900061,0.73556343
-4.38519260,3.91531431,0.76344815,0.00000000,1.76665828,2.35299716,0.01879954,0.72649230
-4.37918959,3.96444265,0.78557182,0.00000000,1.80969464,2.38637257,0.01863077,0.71911218
-4.37318659,4.02006051,0.80861993,0.00000000,1.85435390,2.42436607,0.01850058,0.71354632
-4.36718359,4.08221675,0.83256712,0.00000000,1.90068987,2.46700248,0.01841380,0.70986686
-4.36118059,4.15079105,0.85736570,0.00000000,1.94873343,2.51419154,0.01837365,0.70809384
-4.35517759,4.22549296,0.88294468,0.00000000,1.99849053,2.56572693,0.01838165,0.70819586
-4.34917459,4.30586686,0.90920973,0.00000000,2.04994092,2.62128906,0.01843759,0.71009242
-4.34317159,4.39130213,0.93604385,0.00000000,2.10303794,2.68045126,0.01853955,0.71365753
-4.33716858,4.48104815,0.96330886,0.00000000,2.15770887,2.74268912,0.01868399,0.71872471
-4.33116558,4.57423332,0.99084764,0.00000000,2.21385597,2.80739257,0.01886589,0.72509291
-4.32516258,4.66988730,1.01848696,0.00000000,2.27135807,2.87388030,0.01907896,0.73253315
-4.31915958,4.76696557,1.04604082,0.00000000,2.33007237,2.94141588,0.01931584,0.74079569
-4.31315658,4.86437549,1.07331424,0.00000000,2.38983669,3.00922516,0.01956835,0.74961747
-4.30715358,4.96100294,1.10010733,0.00000000,2.45047164,3.07651443,0.01982782,0.75872949
