energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-2.17008504,1.15716953,0.12322137,0.02325946,0.00664827,0.08752890,0.02893364,0.99524685
-2.16408204,1.17778469,0.13198991,0.02488656,0.00621708,0.09694850,0.02914193,0.99868905
-2.15807904,1.20085070,0.14268851,0.02671914,0.00580256,0.10771422,0.02955863,1.00138061
-2.15207604,1.22648880,0.15547555,0.02875415,0.00541293,0.11984171,0.03019596,1.00339306
-2.14607304,1.25477863,0.17049518,0.03098660,0.00505557,0.13333256,0.03106142,1.00479331
-2.14007004,1.28574959,0.18787102,0.03340919,0.00473694,0.14817182,0.03215727,1.00564040
-2.13406703,1.31937292,0.20769973,0.03601208,0.00446244,0.16432572,0.03348011,1.00598237
-2.12806403,1.35555519,0.23004441,0.03878258,0.00423634,0.18173997,0.03502070,1.00585340
-2.12206103,1.39413318,0.25492828,0.04170499,0.00406177,0.20033838,0.03676391,1.00527139
-2.11605803,1.43487096,0.28232891,0.04476046,0.00394070,0.22002234,0.03868890,1.00423605
-2.11005503,1.47745914,0.31217329,0.04792697,0.00387396,0.24067095,0.04076946,1.00272766
-2.10405203,1.52151689,0.34433415,0.05117941,0.00386125,0.26214195,0.04297454,1.00070663
-2.09804902,1.56659667,0.37862770,0.05448979,0.00390126,0.28427360,0.04526899,0.99811400
-2.09204602,1.61219196,0.41481332,0.05782755,0.00399170,0.30688736,0.04761436,0.99487289
-2.08604302,1.65774791,0.45259514,0.06116005,0.00412942,0.32979146,0.04996992,0.99089113
-2.08004002,1.70267461,0.49162593,0.06445313,0.00431049,0.35278513,0.05229369,0.98606474
-2.07403702,1.74636281,0.53151302,0.06767180,0.00453037,0.37566358,0.05454355,0.98028249
-2.06803402,1.78820149,0.57182655,0.07078103,0.00478399,0.39822330,0.05667846,0.97343125
-2.06203102,1.82759660,0.61210953,0.07374657,0.00506590,0.42026763,0.05865948,0.96540193
-2.05602801,1.86399029,0.65188949,0.07653587,0.00537041,0.44161234,0.06045094,0.95609570
-2.05002501,1.89687956,0.69069142,0.07911891,0.00569175,0.46209085,0.06202135,0.94543036
-2.04402201,1.92583365,0.72805118,0.08146903,0.00602416,0.48155892,0.06334425,0.93334630
-2.03801901,1.95050894,0.76352907,0.08356368,0.00636206,0.49989844,0.06439891,0.91981181
-2.03201601,1.97066075,0.79672259,0.08538505,0.00670017,0.51702012,0.06517081,0.90482743
-2.02601301,1.98615105,0.82727805,0.08692048,0.00703359,0.53286490,0.06565190,0.88842899
-2.02001001,1.99695165,0.85490013,0.08816276,0.00735792,0.54740386,0.06584062,0.87068915
-2.01400700,2.00314240,0.87935912,0.08911019,0.00766932,0.56063659,0.06574181,0.85171720
-2.00800400,2.00490438,0.90049520,0.08976640,0.00796452,0.57258807,0.06536620,0.83165715
-2.00200100,2.00250823,0.91821968,0.09013997,0.00824088,0.58330416,0.06472990,0.81068406
-1.99599800,1.99629810,0.93251305,0.09024388,0.00849638,0.59284581,0.06385359,0.78899879
-1.98999500,1.98667203,0.94342001,0.09009472,0.00872957,0.60128252,0.06276159,0.76682136
-1.98399200,1.97405978,0.95104179,0.08971184,0.00893953,0.60868512,0.06148086,0.74438328
-1.97798899,1.95889923,0.95552612,0.08911635,0.00912579,0.61511856,0.06003995,0.72191918
-1.97198599,1.94161285,0.95705573,0.08833013,0.00928828,0.62063503,0.05846788,0.69965820
-1.96598299,1.92258548,0.95583591,0.08737484,0.00942721,0.62526786,0.05679316,0.67781563
-1.95997999,1.90214481,0.95208195,0.08627101,0.00954301,0.62902679,0.05504282,0.65658517
-1.95397699,1.88054579,0.94600730,0.08503728,0.00963620,0.63189474,0.05324162,0.63613226
-1.94797399,1.85795989,0.93781324,0.08368981,0.00970740,0.63382662,0.05141138,0.61658890
-1.94197099,1.83446988,0.92768051,0.08224188,0.00975719,0.63475010,0.04957056,0.59805006
-1.93596798,1.81007066,0.91576352,0.08070373,0.00978613,0.63456863,0.04773395,0.58057204
-1.92996498,1.78467588,0.90218749,0.07908267,0.00979469,0.63316645,0.04591265,0.56417275
-1.92396198,1.75813010,0.88704838,0.07738331,0.00978330,0.63041541,0.04411418,0.54883384
-1.91795898,1.73022581,0.87041585,0.07560810,0.00975233,0.62618326,0.04234279,0.53450452
-1.91195598,1.70072415,0.85233864,0.07375799,0.00970212,0.62034303,0.04059994,0.52110696
-1.90595298,1.66937815,0.83285204,0.07183311,0.00963302,0.61278285,0.03888482,0.50854269
-1.89994997,1.63595704,0.81198694,0.06983366,0.00954543,0.60341573,0.03719500,0.49669986
-1.89394697,1.60027023,0.78977954,0.06776068,0.00943986,0.59218873,0.03552711,0.48546073
-1.88794397,1.56218947,0.76628124,0.06561681,0.00931690,0.57909094,0.03387747,0.47470911
-1.88194097,1.52166785,0.74156785,0.06340695,0.00917733,0.56415984,0.03224272,0.46433738
-1.87593797,1.47875477,0.71574750,0.06113873,0.00902206,0.54748566,0.03062033,0.45425256
-1.86993497,1.43360577,0.68896670,0.05882287,0.00885215,0.52921340,0.02900905,0.44438132
-1.86393197,1.38648694,0.66141415,0.05647327,0.00866881,0.50954246,0.02740919,0.43467368
-1.85792896,1.33777361,0.63332200,0.05410698,0.00847336,0.48872381,0.02582281,0.42510521
-1.85192596,1.28794347,0.60496450,0.05174389,0.00826716,0.46705481,0.02425377,0.41567781
-1.84592296,1.23756460,0.57665396,0.04940630,0.00805163,0.44487199,0.02270762,0.40641900
-1.83991996,1.18727895,0.54873440,0.04711834,0.00782814,0.42254198,0.02119144,0.39737991
-1.83391696,1.13778230,0.52157305,0.04490524,0.00759801,0.40045106,0.01971354,0.38863216
-1.82791396,1.08980156,0.49555015,0.04279255,0.00736246,0.37899388,0.01828312,0.38026371
-1.82191096,1.04407049,0.47104763,0.04080535,0.00712258,0.35856153,0.01690984,0.37237411
-1.81590795,1.00130495,0.44843700,0.03896735,0.00687933,0.33952972,0.01560344,0.36506928
-1.80990495,0.96217861,0.42806718,0.03730019,0.00663358,0.32224735,0.01437330,0.35845607
-1.80390195,0.92730021,0.41025260,0.03582263,0.00638606,0.30702592,0.01322806,0.35263684
-1.79789895,0.89719291,0.39526224,0.03454999,0.00613750,0.29413011,0.01217527,0.34770435
-1.79189595,0.87227672,0.38330982,0.03349359,0.00588862,0.28376980,0.01122112,0.34373708
-1.78589295,0.85285436,0.37454576,0.03266035,0.00564021,0.27609390,0.01037018,0.34079506
-1.77988994,0.83910107,0.36905104,0.03205258,0.00539327,0.27118600,0.00962529,0.33891661
-1.77388694,0.83105860,0.36683321,0.03166781,0.00514904,0.26906201,0.00898751,0.33811582
-1.76788394,0.82863358,0.36782490,0.03149885,0.00490911,0.26966997,0.00845610,0.33838107
-1.76188094,0.83160041,0.37188467,0.03153396,0.00467556,0.27289186,0.00802860,0.33967458
-1.75587794,0.83960855,0.37880047,0.03175717,0.00445098,0.27854751,0.00770104,0.34193309
-1.74987494,0.85219407,0.38829549,0.03214873,0.00423863,0.28640044,0.00746811,0.34506964
-1.74387194,0.86879539,0.40003643,0.03268569,0.00404250,0.29616560,0.00732342,0.34897657
-1.73786893,0.88877257,0.41364387,0.03334258,0.00386739,0.30751866,0.00725985,0.35352959
-1.73186593,0.91142997,0.42870453,0.03409223,0.00371896,0.32010676,0.00726982,0.35859292
-1.72586293,0.93604145,0.44478508,0.03490663,0.00360382,0.33356035,0.00734570,0.36402534
-1.71985993,0.96187756,0.46144697,0.03575790,0.00352958,0.34750578,0.00748010,0.36968705
-1.71385693,0.98823362,0.47826191,0.03661923,0.00350484,0.36157819,0.00766626,0.37544702
-1.70785393,1.01445795,0.49482729,0.03746590,0.00353927,0.37543440,0.00789833,0.38119055
-1.70185093,1.03997901,0.51078105,0.03827618,0.00364358,0.38876515,0.00817163,0.38682690
-1.69584792,1.06433039,0.52581526,0.03903225,0.00382948,0.40130634,0.00848293,0.39229637
-1.68984492,1.08717245,0.53968790,0.03972098,0.00410965,0.41284875,0.00883057,0.39757669
-1.68384192,1.10830964,0.55223217,0.04033451,0.00449767,0.42324579,0.00921458,0.40268820
-1.67783892,1.12770247,0.56336285,0.04087074,0.00500783,0.43241886,0.00963665,0.40769760
-1.67183592,1.14547323,0.57307930,0.04133356,0.00565502,0.44036013,0.01010014,0.41271992
-1.66583292,1.16190513,0.58146480,0.04173287,0.00645447,0.44713236,0.01060982,0.41791845
-1.65982991,1.17743435,0.58868222,0.04208434,0.00742149,0.45286577,0.01117171,0.42350266
-1.65382691,1.19263516,0.59496587,0.04240896,0.00857115,0.45775201,0.01179270,0.42972386
-1.64782391,1.20819842,0.60060998,0.04273226,0.00991787,0.46203537,0.01248017,0.43686889
-1.64182091,1.22490422,0.60595411,0.04308346,0.01147502,0.46600148,0.01324149,0.44525184
-1.63581791,1.24358962,0.61136609,0.04349428,0.01325443,0.46996405,0.01408355,0.45520431
-1.62981491,1.26511278,0.61722324,0.04399769,0.01526595,0.47425011,0.01501223,0.46706433
-1.62381191,1.29031497,0.62389268,0.04462652,0.01751687,0.47918438,0.01603182,0.48116466
-1.61780890,1.31998212,0.63171163,0.04541208,0.02001147,0.48507349,0.01714455,0.49782064
-1.61180590,1.35480754,0.64096867,0.04638268,0.02275052,0.49219067,0.01835013,0.51731845
-1.60580290,1.39535742,0.65188683,0.04756233,0.02573085,0.50076165,0.01964533,0.53990388
-1.59979990,1.44204072,0.66460929,0.04896949,0.02894497,0.51095240,0.02102376,0.56577231
-1.59379690,1.49508456,0.67918846,0.05061604,0.03238076,0.52285925,0.02247563,0.59506009
-1.58779390,1.55451635,0.69557901,0.05250640,0.03602126,0.53650177,0.02398775,0.62783768
-1.58179090,1.62015316,0.71363513,0.05463698,0.03984463,0.55181882,0.02554366,0.66410460
-1.57578789,1.69159876,0.73311225,0.05699584,0.04382413,0.56866795,0.02712382,0.70378632
-1.56978489,1.76824832,0.75367309,0.05956267,0.04792828,0.58682799,0.02870606,0.74673297
-1.56378189,1.84930035,0.77489785,0.06230905,0.05212118,0.60600488,0.03026608,0.79271983
-1.55777889,1.93377521,0.79629801,0.06519898,0.05636291,0.62584043,0.03177805,0.84144934
-1.55177589,2.02053932,0.81733313,0.06818967,0.06061005,0.64592354,0.03321539,0.89255434
-1.54577289,2.10833384,0.83742988,0.07123257,0.06481635,0.66580342,0.03455149,0.94560247
-1.53976988,2.19580665,0.85600240,0.07427459,0.06893344,0.68500429,0.03576055,1.00010135
-1.53376688,2.28154642,0.87247318,0.07725947,0.07291171,0.70304083,0.03681835,1.05550449
-1.52776388,2.36411731,0.88629342,0.08012923,0.07670113,0.71943393,0.03770301,1.11121774
-1.52176088,2.44209339,0.89696213,0.08282577,0.08025220,0.73372592,0.03839568,1.16660630
-1.51575788,2.51409167,0.90404311,0.08529232,0.08351691,0.74549489,0.03888111,1.22100231
-1.50975488,2.57880288,0.90717932,0.08747504,0.08644970,0.75436749,0.03914809,1.27371315
-1.50375188,2.63501944,0.90610392,0.08932441,0.08900836,0.76002990,0.03918981,1.32403044
-1.49774887,2.68166014,0.90064791,0.09079652,0.09115494,0.76223653,0.03900396,1.37124015
-1.49174587,2.71779138,0.89074405,0.09185428,0.09285659,0.76081639,0.03859279,1.41463369
-1.48574287,2.74264461,0.87642721,0.09246833,0.09408632,0.75567692,0.03796296,1.45352017
-1.47973987,2.75563036,0.85783129,0.09261787,0.09482363,0.74680535,0.03712525,1.48723978
-1.47373687,2.75634853,0.83518305,0.09229111,0.09505509,0.73426770,0.03609417,1.51517821
-1.46773387,2.74459540,0.80879335,0.09148568,0.09477469,0.71820556,0.03488748,1.53678173
-1.46173087,2.72036729,0.77904626,0.09020859,0.09398411,0.69883098,0.03352561,1.55157269
-1.45572786,2.68386108,0.74638676,0.08847614,0.09269283,0.67641964,0.03203104,1.55916472
-1.44972486,2.63547163,0.71130741,0.08631351,0.09091797,0.65130290,0.03042765,1.55927726
-1.44372186,2.57578617,0.67433482,0.08375414,0.08868406,0.62385876,0.02874014,1.55174852
-1.43771886,2.50557572,0.63601633,0.08083901,0.08602257,0.59450234,0.02699334,1.53654629
-1.43171586,2.42578354,0.59690732,0.07761565,0.08297123,0.56367610,0.02521175,1.51377589
-1.42571286,2.33751072,0.55755969,0.07413714,0.07957329,0.53184021,0.02341896,1.48368464
-1.41970985,2.24199896,0.51851169,0.07046095,0.07587652,0.49946315,0.02163731,1.44666244
-1.41370685,2.14061072,0.48027932,0.06664774,0.07193217,0.46701300,0.01988749,1.40323809
-1.40770385,2.03480696,0.44334934,0.06276018,0.06779381,0.43494947,0.01818836,1.35407132
-1.40170085,1.92612287,0.40817400,0.05886170,0.06351613,0.40371675,0.01655677,1.29994057
-1.39569785,1.81614189,0.37516723,0.05501536,0.05915373,0.37373732,0.01500749,1.24172688
-1.38969485,1.70646856,0.34470224,0.05128274,0.05475993,0.34540673,0.01355323,1.18039433
-1.38369185,1.59870078,0.31711024,0.04772295,0.05038570,0.31908924,0.01220468,1.11696785
-1.37768884,1.49440193,0.29268005,0.04439166,0.04607860,0.29511426,0.01097070,1.05250903
-1.37168584,1.39507353,0.27165829,0.04134033,0.04188198,0.27377359,0.00985845,0.98809089
-1.36568284,1.30212896,0.25424988,0.03861548,0.03783423,0.25531911,0.00887357,0.92477251
-1.35967984,1.21686866,0.24061860,0.03625805,0.03396830,0.23996099,0.00802047,0.86357436
-1.35367684,1.14045743,0.23088743,0.03430289,0.03031137,0.22786620,0.00730248,0.80545516
-1.34767384,1.07390394,0.22513859,0.03277832,0.02688467,0.21915712,0.00672206,0.75129091
-1.34167084,1.01804304,0.22341309,0.03170574,0.02370357,0.21391033,0.00628103,0.70185668
-1.33566783,0.97352082,0.22570972,0.03109932,0.02077777,0.21215542,0.00598066,0.65781159
-1.32966483,0.94078281,0.23198369,0.03096579,0.01811167,0.21387378,0.00582182,0.61968715
-1.32366183,0.92006529,0.24214474,0.03130416,0.01570478,0.21899758,0.00580498,0.58787913
-1.31765883,0.91138991,0.25605517,0.03210568,0.01355237,0.22740882,0.00593029,0.56264294
-1.31165583,0.91456177,0.27352785,0.03335371,0.01164600,0.23893879,0.00619746,0.54409229
-1.30565283,0.92917090,0.29432458,0.03502379,0.00997423,0.25336797,0.00660568,0.53220110
-1.29964982,0.95459747,0.31815499,0.03708375,0.00852324,0.27042667,0.00715349,0.52680816
-1.29364682,0.99002067,0.34467647,0.03949394,0.00727745,0.28979658,0.00783854,0.52762453
-1.28764382,1.03443149,0.37349524,0.04220770,0.00622015,0.31111337,0.00865742,0.53424309
-1.28164082,1.08664940,0.40416894,0.04517188,0.00533398,0.33397067,0.00960535,0.54615015
-1.27563782,1.14534295,0.43621088,0.04832757,0.00460140,0.35792537,0.01067600,0.56273878
-1.26963482,1.20905422,0.46909609,0.05161112,0.00400514,0.38250443,0.01186122,0.58332350
-1.26363182,1.27622690,0.50226923,0.05495518,0.00352845,0.40721305,0.01315086,0.60715627
-1.25762881,1.34523760,0.53515416,0.05829009,0.00315535,0.43154429,0.01453259,0.63344329
-1.25162581,1.41442998,0.56716518,0.06154527,0.00287085,0.45498964,0.01599184,0.66136252
-1.24562281,1.48215082,0.59771948,0.06465084,0.00266104,0.47705058,0.01751179,0.69008164
-1.23961981,1.54678736,0.62625054,0.06753928,0.00251317,0.49725053,0.01907345,0.71877604
-1.23361681,1.60680473,0.65222187,0.07014709,0.00241564,0.51514682,0.02065588,0.74664661
-1.22761381,1.66078248,0.67514085,0.07241645,0.00235805,0.53034235,0.02223644,0.77293700
-1.22161081,1.70744898,0.69457180,0.07429670,0.00233114,0.54249623,0.02379122,0.79694989
-1.21560780,1.74571247,0.71014798,0.07574580,0.00232672,0.55133315,0.02529556,0.81806197
-1.20960480,1.77468771,0.72158193,0.07673139,0.00233767,0.55665098,0.02672456,0.83573714
-1.20360180,1.79371716,0.72867365,0.07723171,0.00235784,0.55832623,0.02805377,0.84953773
-1.19759880,1.80238580,0.73131640,0.07723610,0.00238200,0.55631715,0.02925988,0.85913315
-1.19159580,1.80052916,0.72949960,0.07674525,0.00240580,0.55066427,0.03032138,0.86430591
-1.18559280,1.78823393,0.72330900,0.07577102,0.00242570,0.54148850,0.03121922,0.86495468
-1.17958979,1.76583140,0.71292382,0.07433594,0.00243893,0.52898657,0.03193752,0.86109427
-1.17358679,1.73388369,0.69861117,0.07247235,0.00244344,0.51342440,0.03246400,0.85285252
-1.16758379,1.69316350,0.68071781,0.07022133,0.00243788,0.49512834,0.03279052,0.84046418
-1.16158079,1.64462805,0.65965976,0.06763122,0.00242155,0.47447489,0.03291334,0.82426191
-1.15557779,1.58938827,0.63591003,0.06475615,0.00239435,0.45187926,0.03283332,0.80466483
-1.14957479,1.52867443,0.60998502,0.06165427,0.00235679,0.42778329,0.03255590,0.78216481
-1.14357179,1.46379952,0.58243010,0.05838604,0.00230989,0.40264307,0.03209100,0.75731117
-1.13756878,1.39612165,0.55380496,0.05501250,0.00225522,0.37691700,0.03145270,0.73069421
-1.13156578,1.32700701,0.52466916,0.05159359,0.00219476,0.35105443,0.03065879,0.70292817
-1.12556278,1.25779441,0.49556844,0.04818667,0.00213097,0.32548540,0.02973026,0.67463422
-1.11955978,1.18976277,0.46702223,0.04484517,0.00206666,0.30061173,0.02869066,0.64642406
-1.11355678,1.12410238,0.43951258,0.04161749,0.00200494,0.27679972,0.02756533,0.61888469
-1.10755378,1.06189082,0.41347509,0.03854616,0.00194925,0.25437444,0.02638073,0.59256481
-1.10155078,1.00407398,0.38929164,0.03566720,0.00190319,0.23361580,0.02516367,0.56796321
-1.09554777,0.95145260,0.36728537,0.03300987,0.00187055,0.21475629,0.02394062,0.54551959
-1.08954477,0.90467422,0.34771768,0.03059651,0.00185519,0.19798034,0.02273703,0.52560780
-1.08354177,0.86423069,0.33078729,0.02844278,0.00186097,0.18342501,0.02157680,0.50853173
-1.07753877,0.83046046,0.31663125,0.02655791,0.00189172,0.17118207,0.02048175,0.49452375
-1.07153577,0.80355557,0.30532757,0.02494533,0.00195110,0.16130097,0.01947131,0.48374542
-1.06553277,0.78357225,0.29689929,0.02360325,0.00204254,0.15379272,0.01856223,0.47629046
-1.05952976,0.77044465,0.29131982,0.02252547,0.00216913,0.14863432,0.01776841,0.47218938
-1.05352676,0.76400069,0.28851898,0.02170209,0.00233354,0.14577358,0.01710088,0.47141543
-1.04752376,0.76397912,0.28838964,0.02112040,0.00253789,0.14513406,0.01656779,0.47389154
-1.04152076,0.77004708,0.29079460,0.02076561,0.00278367,0.14662003,0.01617451,0.47949759
-1.03551776,0.78181717,0.29557338,0.02062160,0.00307161,0.15012126,0.01592380,0.48807773
-1.02951476,0.79886339,0.30254857,0.02067153,0.00340159,0.15551740,0.01581596,0.49944726
-1.02351176,0.82073527,0.31153170,0.02089842,0.00377256,0.16268196,0.01584903,0.51339868
-1.01750875,0.84696972,0.32232826,0.02128559,0.00418245,0.17148562,0.01601895,0.52970681
-1.01150575,0.87710016,0.33474178,0.02181691,0.00462816,0.18179891,0.01631979,0.54813263
-1.00550275,0.91066293,0.34857681,0.02247704,0.00510545,0.19349413,0.01674388,0.56842591
-0.99949975,0.94720071,0.36364092,0.02325148,0.00560905,0.20644639,0.01728195,0.59032657
-0.99349675,0.98626331,0.37974556,0.02412652,0.00613261,0.22053386,0.01792325,0.61356503
-0.98749375,1.02740598,0.39670587,0.02508911,0.00666885,0.23563724,0.01865567,0.63786162
-0.98149075,1.07018574,0.41433974,0.02612669,0.00720963,0.25163839,0.01946581,0.66292546
-0.97548774,1.11415629,0.43246604,0.02722688,0.00774614,0.26841831,0.02033910,0.68845314
-0.96948474,1.15886208,0.45090251,0.02837721,0.00826910,0.28585464,0.02125988,0.71412751
-0.96348174,1.20383235,0.46946330,0.02956486,0.00876897,0.30381875,0.02221156,0.73961690
-0.95747874,1.24857569,0.48795664,0.03077638,0.00923621,0.32217274,0.02317678,0.76457531
-0.95147574,1.29257597,0.50618284,0.03199746,0.00966156,0.34076658,0.02413756,0.78864357
-0.94547274,1.33529015,0.52393285,0.03321281,0.01003630,0.35943565,0.02507559,0.81145187
-0.93946973,1.37614857,0.54098765,0.03440605,0.01035255,0.37799894,0.02597248,0.83262371
-0.93346673,1.41455805,0.55711875,0.03555980,0.01060350,0.39625816,0.02681009,0.85178130
-0.92746373,1.44990801,0.57208979,0.03665579,0.01078360,0.41399808,0.02757087,0.86855231
-0.92146073,1.48157974,0.58565945,0.03767508,0.01088883,0.43098814,0.02823824,0.88257781
-0.91545773,1.50895854,0.59758552,0.03859845,0.01091674,0.44698543,0.02879697,0.89352114
-0.90945473,1.53144843,0.60763023,0.03940679,0.01086659,0.46173919,0.02923355,0.90107725
-0.90345173,1.54848885,0.61556649,0.04008163,0.01073935,0.47499665,0.02953657,0.90498231
-0.89744872,1.55957279,0.62118487,0.04060571,0.01053767,0.48650994,0.02969705,0.90502289
-0.89144572,1.56426530,0.62430104,0.04096353,0.01026576,0.49604406,0.02970870,0.90104450
-0.88544272,1.56222164,0.62476327,0.04114194,0.00992925,0.50338535,0.02956816,0.89295889
-0.87943972,1.55320420,0.62245959,0.04113070,0.00953501,0.50835015,0.02927518,0.88074974
-0.87343672,1.53709706,0.61732434,0.04092296,0.00909088,0.51079319,0.02883266,0.86447654
-0.86743372,1.51391769,0.60934356,0.04051566,0.00860545,0.51061537,0.02824667,0.84427626
-0.86143072,1.48382479,0.59855902,0.03990983,0.00808774,0.50777027,0.02752639,0.82036279
-0.85542771,1.44712200,0.58507069,0.03911074,0.00754697,0.50226930,0.02668394,0.79302400
-0.84942471,1.40425704,0.56903724,0.03812797,0.00699229,0.49418499,0.02573417,0.76261668
-0.84342171,1.35581623,0.55067470,0.03697528,0.00643250,0.48365218,0.02469438,0.72955932
-0.83741871,1.30251448,0.53025317,0.03567037,0.00587585,0.47086713,0.02358397,0.69432318
-0.83141571,1.24518115,0.50809170,0.03423448,0.00532991,0.45608447,0.02242411,0.65742192
-0.82541271,1.18474227,0.48455150,0.03269195,0.00480135,0.43961197,0.02123734,0.61940020
-0.81940970,1.12219977,0.46002778,0.03106961,0.00429590,0.42180355,0.02004715,0.58082165
-0.81340670,1.05860860,0.43494042,0.02939613,0.00381828,0.40305056,0.01887758,0.54225677
-0.80740370,0.99505248,0.40972403,0.02770130,0.00337219,0.38377187,0.01775284,0.50427095
-0.80140070,0.93261919,0.38481748,0.02601535,0.00296031,0.36440305,0.01669688,0.46741328
-0.79539770,0.87237625,0.36065348,0.02436822,0.00258441,0.34538503,0.01573308,0.43220615
-0.78939470,0.81534764,0.33764850,0.02278888,0.00224536,0.32715268,0.01488383,0.39913620
-0.78339170,0.76249239,0.31619322,0.02130470,0.00194326,0.31012374,0.01417027,0.36864652
-0.77738869,0.71468531,0.29664395,0.01994087,0.00167756,0.29468833,0.01361190,0.34113035
-0.77138569,0.67270050,0.27931503,0.01871999,0.00144716,0.28119945,0.01322634,0.31692635
-0.76538269,0.63719778,0.26447256,0.01766160,0.00125054,0.26996463,0.01302901,0.29631522
-0.75937969,0.60871225,0.25232939,0.01678196,0.00108584,0.26123899,0.01303283,0.27951780
-0.75337669,0.58764705,0.24304159,0.01609382,0.00095099,0.25521990,0.01324799,0.26669440
-0.74737369,0.57426931,0.23670622,0.01560637,0.00084381,0.25204310,0.01368169,0.25794539
-0.74137069,0.56870929,0.23336068,0.01532521,0.00076205,0.25178074,0.01433788,0.25331280
-0.73536768,0.57096261,0.23298336,0.01525249,0.00070353,0.25444090,0.01521706,0.25278294
-0.72936468,0.58089554,0.23549570,0.01538708,0.00066610,0.25996901,0.01631613,0.25628998
-0.72336168,0.59825324,0.24076557,0.01572487,0.00064778,0.26825078,0.01762830,0.26372037
-0.71735868,0.62267085,0.24861197,0.01625906,0.00064674,0.27911684,0.01914303,0.27491825
-0.71135568,0.65368736,0.25881087,0.01698065,0.00066136,0.29234880,0.02084613,0.28969160
-0.70535268,0.69076205,0.27110224,0.01787885,0.00069023,0.30768683,0.02271993,0.30781945
-0.69934967,0.73329331,0.28519801,0.01894165,0.00073220,0.32483827,0.02474362,0.32905980
-0.69334667,0.78063950,0.30079093,0.02015633,0.00078640,0.34348743,0.02689364,0.35315844
-0.68734367,0.83214143,0.31756411,0.02151007,0.00085222,0.36330601,0.02914432,0.37985839
-0.68134067,0.88714576,0.33520088,0.02299055,0.00092940,0.38396403,0.03146859,0.40890985
-0.67533767,0.94502880,0.35339486,0.02458646,0.00101799,0.40514080,0.03383880,0.44008027
-0.66933467,1.00521961,0.37185980,0.02628805,0.00111843,0.42653561,0.03622768,0.47316432
-0.66333167,1.06722155,0.39033878,0.02808763,0.00123151,0.44787768,0.03860930,0.50799314
-0.65732866,1.13063118,0.40861251,0.02997985,0.00135841,0.46893487,0.04096011,0.54444240
-0.65132566,1.19515330,0.42650619,0.03196202,0.00150074,0.48952087,0.04325988,0.58243866
-0.64532266,1.26061121,0.44389466,0.03403417,0.00166046,0.50950037,0.04549258,0.62196335
-0.63931966,1.32695109,0.46070542,0.03619902,0.00183995,0.52879185,0.04764715,0.66305387
-0.63331666,1.39423982,0.47691927,0.03846171,0.00204189,0.54736790,0.04971797,0.70580131
-0.62731366,1.46265565,0.49256854,0.04082940,0.00226926,0.56525277,0.05170516,0.75034459
-0.62131066,1.53247164,0.50773256,0.04331061,0.00252524,0.58251727,0.05361458,0.79686055
-0.61530765,1.60403198,0.52253077,0.04591451,0.00281309,0.59927111,0.05545750,0.84555040
-0.60930465,1.67772197,0.53711343,0.04864992,0.00313606,0.61565301,0.05724993,0.89662247
-0.60330165,1.75393261,0.55165042,0.05152429,0.00349720,0.63181895,0.05901167,0.95027204
-0.59729865,1.83302136,0.56631859,0.05454256,0.00389924,0.64792918,0.06076510,1.00665890
-0.59129565,1.91527098,0.58128821,0.05770607,0.00434434,0.66413469,0.06253366,1.06588366
-0.58529265,2.00084843,0.59670919,0.06101142,0.00483396,0.68056369,0.06434024,1.12796403
-0.57928964,2.08976636,0.61269793,0.06444955,0.00536864,0.69730912,0.06620545,1.19281244
-0.57328664,2.18184931,0.62932531,0.06800492,0.00594782,0.71441774,0.06814589,1.26021628
-0.56728364,2.27670710,0.64660671,0.07165497,0.00656969,0.73188156,0.07017255,1.32982228
-0.56128064,2.37371735,0.66449464,0.07536984,0.00723104,0.74963218,0.07228939,1.40112616
-0.55527764,2.47201872,0.68287443,0.07911251,0.00792722,0.76753847,0.07449220,1.47346875
-0.54927464,2.57051609,0.70156339,0.08283916,0.00865201,0.78540790,0.07676786,1.54603926
-0.54327164,2.66789824,0.72031364,0.08650006,0.00939772,0.80299147,0.07909399,1.61788626
-0.53726863,2.76266780,0.73881855,0.09004067,0.01015524,0.81999214,0.08143913,1.68793630
-0.53126563,2.85318271,0.75672258,0.09340318,0.01091417,0.83607647,0.08376332,1.75501995
-0.52526263,2.93770763,0.77363411,0.09652825,0.01166302,0.85088873,0.08601921,1.81790430
-0.51925963,3.01447319,0.78914074,0.09935699,0.01238953,0.86406690,0.08815362,1.87533086
-0.51325663,3.08174041,0.80282614,0.10183301,0.01308094,0.87525970,0.09010937,1.92605720
-0.50725363,3.13786727,0.81428787,0.10390451,0.01372435,0.88414359,0.09182751,1.96890062
-0.50125063,3.18137411,0.82315502,0.10552630,0.01430714,0.89043895,0.09324965,2.00278172
-0.49524762,3.21100474,0.82910489,0.10666162,0.01481736,0.89392438,0.09432035,2.02676592
-0.48924462,3.22577999,0.83187791,0.10728365,0.01524412,0.89444847,0.09498952,2.04010092
-0.48324162,3.22504103,0.83128982,0.10737669,0.01557795,0.89193810,0.09521457,2.04224814
-0.47723862,3.20848027,0.82724070,0.10693693,0.01581117,0.88640311,0.09496228,2.03290679
-0.47123562,3.17615810,0.81972028,0.10597270,0.01593812,0.87793672,0.09421038,2.01202912
