energy_ev,total_up,As_p_up,As_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.17758879,2.20174666,0.48092115,0.00000000,0.00650478,0.84398396,1.11558887,0.87691554
-5.17158579,2.12589244,0.45947404,0.00000000,0.00566901,0.81551830,1.08619719,0.84601471
-5.16558279,2.05447276,0.43827217,0.00000000,0.00491897,0.79043886,1.05889745,0.81601146
-5.15957979,1.98808400,0.41747034,0.00000000,0.00425110,0.76891756,1.03378856,0.78720961
-5.15357679,1.92719733,0.39719939,0.00000000,0.00366090,0.75104718,1.01087821,0.75988708
-5.14757379,1.87215712,0.37756482,0.00000000,0.00314318,0.73684462,0.99008871,0.73429204
-5.14157079,1.82318336,0.35864629,0.00000000,0.00269231,0.72625619,0.97126602,0.71064003
-5.13556778,1.78037786,0.34049812,0.00000000,0.00230238,0.71916478,0.95419151,0.68911217
-5.12956478,1.74373421,0.32315082,0.00000000,0.00196746,0.71539849,0.93859606,0.66985471
-5.12356178,1.71315087,0.30661332,0.00000000,0.00168169,0.71474026,0.92417587,0.65297979
-5.11755878,1.68844682,0.29087601,0.00000000,0.00143941,0.71693820,0.91060908,0.63856749
-5.11155578,1.66937906,0.27591430,0.00000000,0.00123530,0.72171597,0.89757273,0.62666895
-5.10555278,1.65566085,0.26169254,0.00000000,0.00106441,0.72878280,0.88475888,0.61731040
-5.09954977,1.64697994,0.24816801,0.00000000,0.00092223,0.73784264,0.87188953,0.61049781
-5.09354677,1.64301592,0.23529493,0.00000000,0.00080474,0.74860213,0.85872942,0.60622197
-5.08754377,1.64345563,0.22302806,0.00000000,0.00070842,0.76077707,0.84509616,0.60446353
-5.08154077,1.64800626,0.21132603,0.00000000,0.00063023,0.77409716,0.83086748,0.60519792
-5.07553777,1.65640542,0.20015395,0.00000000,0.00056768,0.78830898,0.81598515,0.60839970
-5.06953477,1.66842802,0.18948541,0.00000000,0.00051878,0.80317738,0.80045568,0.61404624
-5.06353177,1.68388984,0.17930381,0.00000000,0.00048202,0.81848527,0.78434781,0.62212058
-5.05752876,1.70264793,0.16960294,0.00000000,0.00045643,0.83403223,0.76778718,0.63261319
-5.05152576,1.72459814,0.16038691,0.00000000,0.00044149,0.84963227,0.75094854,0.64552279
-5.04552276,1.74967023,0.15166947,0.00000000,0.00043720,0.86511111,0.73404614,0.66085607
-5.03951976,1.77782104,0.14347288,0.00000000,0.00044403,0.88030341,0.71732271,0.67862638
-5.03351676,1.80902632,0.13582634,0.00000000,0.00046293,0.89505033,0.70103793,0.69885140
-5.02751376,1.84327178,0.12876423,0.00000000,0.00049536,0.90919773,0.68545675,0.72155005
-5.02151076,1.88054379,0.12232413,0.00000000,0.00054322,0.92259530,0.67083834,0.74673842
-5.01550775,1.92082017,0.11654489,0.00000000,0.00060893,0.93509674,0.65742599,0.77442516
-5.00950475,1.96406149,0.11146473,0.00000000,0.00069536,0.94656102,0.64543852,0.80460624
-5.00350175,2.01020296,0.10711944,0.00000000,0.00080584,0.95685469,0.63506328,0.83725931
-4.99749875,2.05914712,0.10354087,0.00000000,0.00094415,0.96585510,0.62645111,0.87233774
-4.99149575,2.11075741,0.10075555,0.00000000,0.00111448,0.97345421,0.61971317,0.90976462
-4.98549275,2.16485266,0.09878367,0.00000000,0.00132133,0.97956269,0.61491955,0.94942684
-4.97948974,2.22120247,0.09763819,0.00000000,0.00156953,0.98411409,0.61209968,0.99116951
-4.97348674,2.27952359,0.09732436,0.00000000,0.00186408,0.98706856,0.61124415,1.03479103
-4.96748374,2.33947727,0.09783933,0.00000000,0.00221006,0.98841591,0.61230779,1.08003906
-4.96148074,2.40066781,0.09917201,0.00000000,0.00261248,0.98817765,0.61521367,1.12660767
-4.95547774,2.46264236,0.10130323,0.00000000,0.00307614,0.98640784,0.61985773,1.17413610
-4.94947474,2.52489220,0.10420587,0.00000000,0.00360544,0.98319254,0.62611377,1.22220922
-4.94347174,2.58685566,0.10784532,0.00000000,0.00420416,0.97864790,0.63383853,1.27036011
-4.93746873,2.64792290,0.11217989,0.00000000,0.00487527,0.97291670,0.64287656,1.31807480
-4.93146573,2.70744261,0.11716146,0.00000000,0.00562068,0.96616374,0.65306476,1.36479928
-4.92546273,2.76473066,0.12273605,0.00000000,0.00644103,0.95857000,0.66423630,1.40994871
-4.91945973,2.81908073,0.12884449,0.00000000,0.00733547,0.95032589,0.67622397,1.45291873
-4.91345673,2.86977655,0.13542311,0.00000000,0.00830148,0.94162396,0.68886261,1.49309849
-4.90745373,2.91610558,0.14240436,0.00000000,0.00933471,0.93265130,0.70199078,1.52988496
-4.90145073,2.95737370,0.14971736,0.00000000,0.01042884,0.92358193,0.71545158,1.56269817
-4.89544772,2.99292016,0.15728848,0.00000000,0.01157555,0.91456966,0.72909264,1.59099651
-4.88944472,3.02213258,0.16504168,0.00000000,0.01276448,0.90574165,0.74276534,1.61429171
-4.88344172,3.04446101,0.17289891,0.00000000,0.01398334,0.89719289,0.75632350,1.63216263
-4.87743872,3.05943072,0.18078029,0.00000000,0.01521805,0.88898210,0.76962145,1.64426744
-4.87143572,3.06665320,0.18860433,0.00000000,0.01645294,0.88112903,0.78251202,1.65035344
-4.86543272,3.06583482,0.19628807,0.00000000,0.01767104,0.87361344,0.79484434,1.65026435
-4.85942971,3.05678318,0.20374719,0.00000000,0.01885449,0.86637586,0.80646196,1.64394458
-4.85342671,3.03941080,0.21089627,0.00000000,0.01998490,0.85932016,0.81720145,1.63144045
-4.84742371,3.01373643,0.21764912,0.00000000,0.02104388,0.85231786,0.82689167,1.61289845
-4.84142071,2.97988413,0.22391931,0.00000000,0.02201346,0.84521412,0.83535404,1.58856063
-4.83541771,2.93808048,0.22962093,0.00000000,0.02287667,0.83783520,0.84240398,1.55875757
-4.82941471,2.88865035,0.23466964,0.00000000,0.02361796,0.82999719,0.84785359,1.52389935
-4.82341171,2.83201166,0.23898405,0.00000000,0.02422373,0.82151563,0.85151558,1.48446499
-4.81740870,2.76866965,0.24248734,0.00000000,0.02468270,0.81221570,0.85320851,1.44099097
-4.81140570,2.69921088,0.24510920,0.00000000,0.02498628,0.80194257,0.85276304,1.39405944
-4.80540270,2.62429730,0.24678803,0.00000000,0.02512881,0.79057148,0.85002912,1.34428636
-4.79939970,2.54466050,0.24747319,0.00000000,0.02510778,0.77801702,0.84488356,1.29231029
-4.79339670,2.46109605,0.24712739,0.00000000,0.02492384,0.76424125,0.83723782,1.23878193
-4.78739370,2.37445777,0.24572890,0.00000000,0.02458082,0.74926025,0.82704528,1.18435459
-4.78139070,2.28565161,0.24327364,0.00000000,0.02408556,0.73314862,0.81430785,1.12967574
-4.77538769,2.19562867,0.23977687,0.00000000,0.02344770,0.71604172,0.79908113,1.07537950
-4.76938469,2.10537701,0.23527440,0.00000000,0.02267937,0.69813540,0.78147789,1.02207992
-4.76338169,2.01591164,0.22982320,0.00000000,0.02179478,0.67968308,0.76166948,0.97036494
-4.75737869,1.92826253,0.22350143,0.00000000,0.02080982,0.66099020,0.73988484,0.92079060
-4.75137569,1.84346008,0.21640766,0.00000000,0.01974159,0.64240605,0.71640718,0.87387547
-4.74537269,1.76251826,0.20865933,0.00000000,0.01860786,0.62431335,0.69156799,0.83009485
-4.73936968,1.68641534,0.20039060,0.00000000,0.01742666,0.60711573,0.66573896,0.78987495
-4.73336668,1.61607250,0.19174942,0.00000000,0.01621577,0.59122367,0.63932168,0.75358654
-4.72736368,1.55233109,0.18289410,0.00000000,0.01499230,0.57703936,0.61273581,0.72153862
-4.72136068,1.49592900,0.17398935,0.00000000,0.01377235,0.56494105,0.58640601,0.69397185
-4.71535768,1.44747735,0.16520206,0.00000000,0.01257066,0.55526751,0.56074840,0.67105223
-4.70935468,1.40743832,0.15669687,0.00000000,0.01140037,0.54830329,0.53615688,0.65286534
-4.70335168,1.37610536,0.14863174,0.00000000,0.01027284,0.54426539,0.51299023,0.63941140
-4.69734867,1.35358688,0.14115362,0.00000000,0.00919756,0.54329182,0.49156031,0.63060172
-4.69134567,1.33979445,0.13439447,0.00000000,0.00818210,0.54543278,0.47212196,0.62625693
-4.68534267,1.33443632,0.12846761,0.00000000,0.00723212,0.55064471,0.45486514,0.62610721
-4.67933967,1.33701715,0.12346467,0.00000000,0.00635146,0.55878764,0.43990940,0.62979508
-4.67333667,1.34684421,0.11945307,0.00000000,0.00554226,0.56962599,0.42730110,0.63688065
-4.66733367,1.36304028,0.11647427,0.00000000,0.00480510,0.58283290,0.41701331,0.64684970
-4.66133067,1.38456313,0.11454267,0.00000000,0.00413920,0.59799791,0.40894840,0.65912425
-4.65532766,1.41023099,0.11364526,0.00000000,0.00354264,0.61463795,0.40294317,0.67307562
-4.64932466,1.43875341,0.11374211,0.00000000,0.00301252,0.63221102,0.39877610,0.68803954
-4.64332166,1.46876629,0.11476744,0.00000000,0.00254520,0.65013226,0.39617658,0.70333286
-4.63731866,1.49886997,0.11663153,0.00000000,0.00213646,0.66779163,0.39483555,0.71827125
-4.63131566,1.52766893,0.11922319,0.00000000,0.00178175,0.68457275,0.39441704,0.73218736
-4.62531266,1.55381149,0.12241285,0.00000000,0.00147629,0.69987191,0.39457031,0.74444865
-4.61930965,1.57602821,0.12605616,0.00000000,0.00121525,0.71311675,0.39494191,0.75447422
-4.61330665,1.59316730,0.12999796,0.00000000,0.00099385,0.72378371,0.39518733,0.76175004
-4.60730365,1.60422590,0.13407657,0.00000000,0.00080748,0.73141370,0.39498176,0.76584197
-4.60130065,1.60837596,0.13812827,0.00000000,0.00065176,0.73562534,0.39402973,0.76640609
-4.59529765,1.60498397,0.14199186,0.00000000,0.00052263,0.73612539,0.39207310,0.76319595
-4.58929465,1.59362377,0.14551302,0.00000000,0.00041632,0.73271587,0.38889750,0.75606654
-4.58329165,1.57408234,0.14854859,0.00000000,0.00032945,0.72529790,0.38433683,0.74497496
-4.57728864,1.54635840,0.15097041,0.00000000,0.00025899,0.71387198,0.37827592,0.72997775
-4.57128564,1.51065428,0.15266869,0.00000000,0.00020225,0.69853498,0.37065136,0.71122522
-4.56528264,1.46736155,0.15355476,0.00000000,0.00015689,0.67947407,0.36145048,0.68895296
-4.55927964,1.41704129,0.15356317,0.00000000,0.00012090,0.65695784,0.35070883,0.66347116
-4.55327664,1.36039998,0.15265294,0.00000000,0.00009254,0.63132524,0.33850612,0.63515210
-4.54727364,1.29826215,0.15080810,0.00000000,0.00007036,0.60297274,0.32496114,0.60441646
-4.54127064,1.23154099,0.14803730,0.00000000,0.00005313,0.57234038,0.31022567,0.57171897
-4.53526763,1.16120816,0.14437273,0.00000000,0.00003986,0.53989732,0.29447780,0.53753403
-4.52926463,1.08826391,0.13986819,0.00000000,0.00002970,0.50612735,0.27791491,0.50234177
-4.52326163,1.01370859,0.13459666,0.00000000,0.00002198,0.47151508,0.26074662,0.46661508
-4.51725863,0.93851656,0.12864718,0.00000000,0.00001616,0.43653317,0.24318787,0.43080796
-4.51125563,0.86361308,0.12212147,0.00000000,0.00001179,0.40163096,0.22545244,0.39534555
-4.50525263,0.78985499,0.11513020,0.00000000,0.00000855,0.36722500,0.20774704,0.36061599
-4.49924962,0.71801529,0.10778929,0.00000000,0.00000616,0.33369142,0.19026622,0.32696428
-4.49324662,0.64877204,0.10021613,0.00000000,0.00000441,0.30136047,0.17318805,0.29468819
-4.48724362,0.58270140,0.09252617,0.00000000,0.00000313,0.27051309,0.15667079,0.26403604
-4.48124062,0.52027475,0.08482968,0.00000000,0.00000221,0.24137949,0.14085049,0.23520644
-4.47523762,0.46185946,0.07722907,0.00000000,0.00000155,0.21413962,0.12583954,0.20834960
-4.46923462,0.40772307,0.06981665,0.00000000,0.00000108,0.18892523,0.11172608,0.18357008
-4.46323162,0.35804011,0.06267294,0.00000000,0.00000074,0.16582335,0.09857431,0.16093072
-4.45722861,0.31290126,0.05586559,0.00000000,0.00000051,0.14488083,0.08642544,0.14045750
-4.45122561,0.27232407,0.04944883,0.00000000,0.00000035,0.12610972,0.07529924,0.12214493
-4.44522261,0.23626478,0.04346344,0.00000000,0.00000024,0.10949306,0.06519619,0.10596185
-4.43921961,0.20463059,0.03793720,0.00000000,0.00000016,0.09499099,0.05609984,0.09185735
-4.43321661,0.17729189,0.03288574,0.00000000,0.00000011,0.08254673,0.04797953,0.07976644
-4.42721361,0.15409408,0.02831368,0.00000000,0.00000007,0.07209227,0.04079313,0.06961558
-4.42121061,0.13486848,0.02421608,0.00000000,0.00000005,0.06355360,0.03448990,0.06132751
-4.41520760,0.11944200,0.02057994,0.00000000,0.00000003,0.05685528,0.02901322,0.05482562
-4.40920460,0.10764551,0.01738587,0.00000000,0.00000002,0.05192425,0.02430322,0.05003753
-4.40320160,0.09932061,0.01460969,0.00000000,0.00000001,0.04869276,0.02029920,0.04689792
-4.39719860,0.09432473,0.01222406,0.00000000,0.00000001,0.04710048,0.01694189,0.04535063
-4.39119560,0.09253470,0.01019991,0.00000000,0.00000001,0.04709571,0.01417540,0.04534987
-4.38519260,0.09384868,0.00850782,0.00000000,0.00000000,0.04863568,0.01194901,0.04686086
-4.37918959,0.09818675,0.00711925,0.00000000,0.00000000,0.05168622,0.01021871,0.04985969
-4.37318659,0.10549025,0.00600751,0.00000000,0.00000000,0.05622069,0.00894853,0.05433270
-4.36718359,0.11572015,0.00514869,0.00000000,0.00000000,0.06221830,0.00811167,0.06027541
-4.36118059,0.12885461,0.00452231,0.00000000,0.00000000,0.06966224,0.00769149,0.06769114
-4.35517759,0.14488623,0.00411194,0.00000000,0.00000000,0.07853734,0.00768230,0.07658942
-4.34917459,0.16381894,0.00390557,0.00000000,0.00000000,0.08882785,0.00809008,0.08698441
-4.34317159,0.18566509,0.00389590,0.00000000,0.00000000,0.10051523,0.00893298,0.09889340
-4.33716858,0.21044276,0.00408054,0.00000000,0.00000000,0.11357617,0.01024168,0.11233546
-4.33116558,0.23817358,0.00446203,0.00000000,0.00000000,0.12798104,0.01205960,0.12733038
-4.32516258,0.26888102,0.00504781,0.00000000,0.00000000,0.14369277,0.01444285,0.14389799
-4.31915958,0.30258939,0.00585003,0.00000000,0.00000000,0.16066630,0.01745991,0.16205768
-4.31315658,0.33932328,0.00688529,0.00000000,0.00000000,0.17884857,0.02119095,0.18182828
-4.30715358,0.37910736,0.00817424,0.00000000,0.00000000,0.19817903,0.02572680,0.20322814
